""	CD69	NCL	CXCR4	ITGA1	CD2	TIGIT	PTGER2	PLXNB2	RPSA	CD3D	CD3G	CD247	SORL1	CLEC2D	GPR171	KLRC1	LRP10	ADCY7	LAMP1	FAS	ITGB1	CD44	KLRB1	PTPRA	SIRPG	LRP1	ENG	APLP2	SLC16A7	SELL	CD46	CD96	KLRD1	DIP2A	ACTR2	PILRB	MCFD2	PTPRC	TRADD	CD47	NCR3	TSPAN14	CD81	HMMR	CD74	HAVCR2	NRP1	ITGAM	ITGA4	RACK1	TREM1	TGFBR2	CD63	VSIR	ITGB2	CD8A	CXCR3	CD8B	PLAUR	CD6	S1PR4	CD93	KLRK1	NRP2	IFITM1	STX4	TNFRSF1B	RXRA	ABCA1	TNFRSF14	PTGER4	FPR3	RHBDF2	STAB1	TFRC	PLXDC2	GPNMB	ADORA3	SIGIRR	CD163	ITGAX	JMJD6	SMAP1	TSPAN5	HLA.DPB1	TREM2	SLC1A5	CD4	C3AR1	C1QBP	ST14	TNFRSF1A	CANX	CD68	LPP
CD81	-0.351689751105045	0.509592212608661	-0.220378926985857	-0.396400527451925	-0.439430607478335	-0.320469912176093	-0.452472879949965	0.899909509388352	0.353496815147139	-0.420147189621373	-0.39187207596314	-0.400267798318555	0.886961329991957	-0.153918083226535	-0.454256708705928	-0.392504565686566	0.798123974430564	0.75636664710217	0.719265937364304	-0.186196321022299	0.831843845548319	0.692695095786879	-0.405805645800146	0.540809055578167	-0.400035646662364	0.852316113266579	0.96268548145717	0.916063882646483	-0.19653789938622	-0.388736710042799	0.738168559156908	-0.420112198496837	-0.370266401777391	0.593146810497048	0.936280374903847	0.184195103558589	0.798914339190193	0.0262432616179464	-0.0460135317709129	0.418825621843002	-0.36916871450276	0.394405058099436	1	0.336051522542398	0.925512548697672	0.84629681939652	0.878145281883919	0.913634689684947	0.873025777255755	0.536395717897821	0.755911561431282	0.91279317716101	0.870188903178837	0.805877710757866	0.932562704890097	-0.393744237803872	-0.487805731357334	-0.476771282997806	0.895452402940867	-0.205163000901903	-0.240783653857535	0.948161968482185	-0.43449044046414	0.695564822730082	-0.431860997636182	0.876218864876371	0.243122529800147	0.833999145581508	0.479153761388132	0.365242304574721	0.203029817670272	0.920732119220323	0.862486801796449	0.942193950425731	0.692650407748041	0.951598783665303	0.486054176134997	0.95313310313704	0.157059451723187	0.923825548132539	0.550909872623783	0.38727005000057	0.494145520139876	-0.190771980455605	0.834764911607607	0.971638775472061	0.360932161636544	0.939380854716337	0.913203978698104	0.692481975717477	0.928001214249401	0.95746224396392	0.89245335017374	0.644276959395735	0.746959577298076
HMMR	0.368253033478634	0.583275306692944	0.578596138239447	0.174277541309712	0.455613621127508	0.489292656621156	-0.0415933186072213	0.161969802834223	0.398873536076347	0.470923108888335	0.484850097972023	0.112733291861728	0.373122186189624	0.647589407832585	0.157064840971654	0.00967362966509699	0.250818865476027	0.449346436020178	0.181479060279916	0.60634618730194	0.529672404513455	0.209555146093538	-0.0170182233674947	0.532142642318109	0.167758077050583	0.0215079478955407	0.225047004974177	0.20008920868016	0.132965075488651	0.13834143085458	0.212961686291382	0.274865783755175	0.143153210210998	0.346377331222576	0.504331268046159	0.434413774067453	0.195152435898755	0.58552953454995	0.581255989663399	0.771362326206418	0.251002188894134	0.393125910420484	0.336051522542398	1	0.389466636907517	0.359394578224627	0.0508924418766847	0.217419871896035	0.604246430634536	0.344772396533138	0.0591320067812404	0.25929688392499	0.433481338714522	0.360699238216248	0.340452274384893	0.449056927729153	0.276299775463468	0.30755739397877	0.129078097988022	0.555333576670326	0.64666709589408	0.181976857967373	0.13960609487069	-0.00787573881721455	0.332383029611672	0.36785487758759	0.55969361436525	0.213913379469959	-0.183401204932718	0.185195265860027	0.402468082598577	0.0954920377127269	0.145593043874823	0.188333105762145	0.236527052333633	0.251568450988596	-0.163524078365771	0.302311946335333	0.756706303720995	0.124251397392697	-0.201234466230734	0.360961495060129	0.57028172801774	0.0444602157900146	0.364805069837825	0.285317197570657	0.781708149157203	0.246748030659461	0.231553078495686	0.486123397197459	0.202232151418708	0.256244475922257	0.28015174152092	-0.055028702102817	0.318325004740011
CD74	-0.287753732145996	0.525830659587974	-0.0978657044177399	-0.377143257652364	-0.347616517227399	-0.243309026800934	-0.413729865569595	0.845995779347517	0.417620896660421	-0.329411374574255	-0.294366945104256	-0.378625280553246	0.931747918665277	-0.0437284990568281	-0.408108772445197	-0.383241330818589	0.853242231869294	0.781620314035546	0.659782613633503	-0.106298044245373	0.827342807746135	0.739997028891635	-0.393169112828014	0.584056681789722	-0.368596559745527	0.76721119910396	0.884356100650301	0.866254218346282	-0.185867217545419	-0.301916293057747	0.765188454471375	-0.370539523970732	-0.338938530905819	0.58591134569682	0.895337710264121	0.18622219300549	0.799049813135726	0.132828071525974	0.0570820345930551	0.483503893208099	-0.329272374113485	0.393932629004343	0.925512548697672	0.389466636907517	1	0.871561607066904	0.766452315588314	0.857733736495479	0.915127274401925	0.618801300494551	0.701457958939346	0.882048778342339	0.855534564404611	0.880077522614667	0.930011668919123	-0.3121162282657	-0.374634599803988	-0.397810136321022	0.864306392425633	-0.110956179235319	-0.126622915072002	0.870255295165025	-0.395759747604824	0.632639378869466	-0.358852395137425	0.882572368766676	0.321219371358125	0.789136738243382	0.422746289966538	0.455403671458435	0.329539418909463	0.830088228496423	0.851543908914399	0.82245747608541	0.698876560417204	0.951498745678857	0.431107158893506	0.895549158045189	0.252245584079627	0.825636724781672	0.489201831755462	0.432732904480734	0.555895306404316	-0.163831398634113	0.967059497370382	0.958685256096699	0.416650533806295	0.881127961719125	0.905181422361414	0.725506187858887	0.855177776762865	0.920111957375756	0.870457374195517	0.602527111787897	0.750906237430255
HAVCR2	-0.121850512147775	0.60517338670435	-0.0104152769900613	-0.146315300772827	-0.275789378137901	-0.171345213121764	-0.147856243980326	0.812791703317294	0.567326159721912	-0.263974004216385	-0.262347786230577	-0.16589507951973	0.794829326404334	-0.07507210621356	-0.226047698503976	-0.105454808737053	0.776301739905147	0.793660901108944	0.619058344692598	-0.095552812292729	0.840532515133598	0.755917160606288	-0.139795759184717	0.552442295815912	-0.186004183972227	0.672817235625611	0.78841150587794	0.776497319730942	0.0876879467959158	-0.240417388895176	0.738035107356264	-0.183701474574133	-0.0863333371619311	0.572174504347009	0.849221802595841	0.292169732569661	0.699990198117753	0.244340410906038	0.111732624071986	0.469826042378593	-0.160326415963393	0.522969763493929	0.84629681939652	0.359394578224627	0.871561607066904	1	0.679295014883582	0.809049093922298	0.845447636081503	0.712798644257456	0.686024331143164	0.819693815978285	0.866698253071633	0.866671258523577	0.866584233401923	-0.236590708759609	-0.272346388139865	-0.28524090967123	0.798286613810103	-0.078321500017069	-0.0924935677815494	0.756148824716268	-0.138021742036138	0.584639174810829	-0.193315053523713	0.764239873834676	0.353083146425678	0.858704707850749	0.402192149680932	0.527305014674609	0.355948690512194	0.733077150835332	0.778352576514104	0.716973607717795	0.638386225607792	0.8300810215986	0.430668186272376	0.790297068244167	0.321803817233688	0.734580588760034	0.532344616973154	0.397983065547233	0.66657318205735	-0.0845317634338294	0.828041049238896	0.863033597960814	0.523719944380551	0.770003856337771	0.805165016680185	0.766608809772244	0.787718566510544	0.836308557194559	0.814207687875344	0.578423469678272	0.784248025600125
NRP1	-0.613005182000329	0.192011647014911	-0.503287895692255	-0.606136216455053	-0.652517894915163	-0.565230809024917	-0.614722513194096	0.891981250553855	0.0314000711540607	-0.640450352196109	-0.607056747389576	-0.599066284668228	0.73720933728439	-0.368175714107186	-0.664745468508816	-0.555854666038102	0.709250911992712	0.555018948656719	0.732280273477713	-0.438245756848781	0.625743873270845	0.636146599341868	-0.571396791043773	0.316523757886069	-0.613960209285204	0.92965926210562	0.909165683231753	0.929990745540464	-0.440740282634082	-0.559212673966388	0.64903959967495	-0.651837967689916	-0.505251586400784	0.525451584821677	0.734738026304	-0.0115278625112557	0.76002517741508	-0.309572837027849	-0.304558746467662	0.100161503784356	-0.591286744226973	0.1341959940072	0.878145281883919	0.0508924418766847	0.766452315588314	0.679295014883582	1	0.886228491819356	0.625807803143839	0.262163717038412	0.800394323139984	0.870794574171417	0.697286504772916	0.588897904339448	0.858470169149656	-0.605053818242818	-0.665942715494604	-0.673994275162232	0.887834201405678	-0.442066760298395	-0.524921593591301	0.889807811572491	-0.648363069269161	0.806585412388998	-0.668726381061293	0.777703711554559	0.0125795842383756	0.724427936601256	0.702864845137311	0.310121552975626	-0.0770658711132165	0.919330985277585	0.883698852580502	0.907589015810404	0.63208121502207	0.879576205529364	0.682497680623438	0.875153518008267	-0.162681265851857	0.956197408853944	0.75248056592189	0.238192873759137	0.227328166554089	-0.3086821290971	0.652069581330803	0.876311033070607	-0.00565063295747449	0.912127238373189	0.868512251229361	0.403313100425706	0.888973222440958	0.87279918123414	0.821117864526881	0.756418132526209	0.606550687609393
ITGAM	-0.537226639883858	0.325329203586191	-0.374236732312451	-0.530929373954378	-0.573792905666936	-0.462649463055462	-0.567533137676141	0.924014479383737	0.231424608358154	-0.567750024346018	-0.536567721106528	-0.555193150441267	0.828707467201516	-0.26798884302736	-0.627488972482225	-0.481827839551694	0.793248840218694	0.659019030329855	0.77079165320275	-0.336748397062586	0.734155608990527	0.790409523328568	-0.539025921855261	0.395753297701641	-0.569283096446699	0.909426537911825	0.934100962793107	0.950703274772954	-0.371652526794262	-0.555747776805957	0.724732728866028	-0.589050979588083	-0.404494860098225	0.579886233794331	0.805814814346948	0.0275530491167726	0.804781296278434	-0.175763695168214	-0.214036128450142	0.224523636071303	-0.538311535623438	0.223036699837363	0.913634689684947	0.217419871896035	0.857733736495479	0.809049093922298	0.886228491819356	1	0.751534940946844	0.471573501847877	0.89796137270159	0.925927312593848	0.807955955113825	0.72500106887117	0.952116111733003	-0.537538171563616	-0.595496412930477	-0.633054542676603	0.954233933450115	-0.345440963574077	-0.396840068661027	0.880237882191506	-0.569259627618158	0.816763911866382	-0.602315575588133	0.843536093467879	0.116483285987903	0.823900849919107	0.707215474409564	0.401074977132065	0.0148904766455739	0.93578049623097	0.884083666683931	0.864987103443626	0.710637018847879	0.924679155146857	0.716393807982805	0.873377080895206	0.00482320279749983	0.939742150874049	0.733444606419653	0.349791923890216	0.449321501734103	-0.327996133570499	0.771788758490215	0.926096987164245	0.216674708883834	0.930193620072323	0.915391202223355	0.545242086285555	0.928150483105873	0.916751612396243	0.903075253928092	0.807097710690606	0.688787581680821
ITGA4	-0.0553011210920465	0.684770062078338	0.129696262294251	-0.230952913573834	-0.130119599373663	-0.0478588995678162	-0.260227557637818	0.75017421516443	0.562129472522796	-0.097740231966639	-0.0779268621314157	-0.219531856933416	0.902496462211759	0.135392107275984	-0.20107860714115	-0.274768408827606	0.728187163781399	0.816009118443075	0.52002881691283	0.130195018714326	0.842764810313025	0.637769727609438	-0.246136402110745	0.647447316692752	-0.187681531065911	0.602145381977702	0.81009910089219	0.741745952324684	-0.00465133124119128	-0.109288189763357	0.669921817205124	-0.165188716757186	-0.24137805326293	0.553870423459744	0.925306198135809	0.303186386246788	0.688382178544982	0.343097013247263	0.267863597729325	0.669734407379021	-0.138574050203415	0.490641935563151	0.873025777255755	0.604246430634536	0.915127274401925	0.845447636081503	0.625807803143839	0.751534940946844	1	0.666153526979283	0.566909556765406	0.771786332756555	0.819442528634428	0.851116403975074	0.854024062145422	-0.107538386354182	-0.210917322066519	-0.184410940808485	0.721243017966619	0.120067943559127	0.108617050103654	0.799152016391705	-0.237011731183116	0.455525877675806	-0.147350207015562	0.812227093063767	0.441596978454735	0.761688226630101	0.199079431280712	0.365274869831651	0.442887888078536	0.716126469274359	0.733334738066043	0.748562696332198	0.647030455186599	0.850676438867695	0.21250891643613	0.818553362330159	0.45668277031413	0.708333204953856	0.270857547308802	0.408180943297267	0.621594928291191	-0.0770867370192897	0.875406210141024	0.862687856984511	0.618808486712351	0.796977582320072	0.780705332107288	0.813707834560967	0.783685908281301	0.829040792760157	0.779443081142041	0.393558509562073	0.735290979939301
RACK1	0.297943254265251	0.789361671209481	0.364948192654045	0.0356557745279589	-0.0106838565280168	0.11652965231559	0.177324718962759	0.485477827618127	0.930391244615416	0.0186428701417047	-0.00935629460020133	0.201217582017111	0.576872254610536	0.0882430470253002	0.216506295215612	0.0632119202780329	0.564945764987292	0.460356289681761	0.379690569240359	0.156821030917777	0.648846090695822	0.646160265827809	0.228578783157834	0.594337496392861	0.253114085997403	0.303017993019933	0.43455080982334	0.416489934591051	0.359802095689366	0.128647343479539	0.661770190106364	0.21055974177346	-0.131009597614563	0.360675904649263	0.654881574261209	0.262383852649072	0.605945686076348	0.531981127567912	0.383217534524041	0.643006891999813	0.231908165866004	0.710450473190402	0.536395717897821	0.344772396533138	0.618801300494551	0.712798644257456	0.262163717038412	0.471573501847877	0.666153526979283	1	0.439513446582624	0.503111762408247	0.73154294042541	0.829609825762588	0.556458339745851	-0.0687317603309014	-0.0111584531143685	-0.0430591630174988	0.502986171234062	0.187083221504208	0.192681015989348	0.410366919295886	0.102947811106143	0.301979377826979	0.105800569444734	0.526064948367865	0.601679266916501	0.695960438706649	0.122178584081377	0.501374705382476	0.512415409073065	0.364921679330277	0.415419412749533	0.301613000723746	0.594416892992001	0.485035978728438	0.17802521099748	0.425810643084643	0.485646949140441	0.328682609108054	0.18557750401792	0.221600855974508	0.820972851280694	0.303715253321708	0.665652117635581	0.512252007843145	0.682691820315045	0.420978567378538	0.486458230129345	0.828978120859213	0.485773827397076	0.563915476009384	0.637797057594776	0.320987873223068	0.678263195267754
TREM1	-0.621213831090022	0.162452511515361	-0.456910890045198	-0.622766585946556	-0.651797093433575	-0.583221854003154	-0.62355696185959	0.865621367763374	0.173773616667124	-0.637107936723947	-0.617540141679038	-0.612577476358625	0.676131011938194	-0.389963707603883	-0.673061510095453	-0.566307927640059	0.67233403799741	0.426808691543088	0.71648863252203	-0.455673121547037	0.520812644304977	0.810171969734592	-0.599860683641008	0.174944758556547	-0.627063232005724	0.841339088228041	0.806255014027358	0.867940297119307	-0.473238279641993	-0.602555590297032	0.585786009182472	-0.673346900960012	-0.521377629850766	0.431902199077845	0.617035319314997	-0.215915742912795	0.752893579678922	-0.321886856572338	-0.328032814550699	0.0233556505384272	-0.629966278760235	0.0653267046365508	0.755911561431282	0.0591320067812404	0.701457958939346	0.686024331143164	0.800394323139984	0.89796137270159	0.566909556765406	0.439513446582624	1	0.837283170350177	0.684055576068478	0.619055706460866	0.871485582946988	-0.595951663403724	-0.68033127166726	-0.67892020567736	0.928119603663584	-0.483829294861735	-0.511647922545695	0.742571851321944	-0.66152238402722	0.828745446808043	-0.702729543492014	0.690171959199413	-0.0146773365784279	0.730211372520988	0.825382179979783	0.388584616518094	-0.100474220193949	0.853908634254307	0.770937362949866	0.694883739390207	0.613611619308773	0.784048242788137	0.854097029932303	0.718500782551012	-0.143705166774152	0.819879144751563	0.797102286674505	0.270140442075263	0.384364240723052	-0.446017381752475	0.641752674375753	0.7900458969501	0.081796152979386	0.813039222846629	0.832904705062977	0.401261449653367	0.864216071758264	0.790115824404225	0.835692750859036	0.89297765692583	0.479838571892258
TGFBR2	-0.471117570800398	0.389765631058434	-0.30653112344516	-0.498377655410056	-0.526380508696392	-0.400549251296246	-0.552450567632535	0.905451277172869	0.271483862786663	-0.515968723682728	-0.479125139352568	-0.50027289648806	0.823532975689821	-0.232828052809021	-0.575694638625736	-0.478131972331955	0.782937667682659	0.664518034513672	0.804819370117339	-0.29878431000761	0.737343870207634	0.771853244065656	-0.508882553288883	0.421212627339095	-0.501852960706906	0.886645447395166	0.910175297215542	0.940277599621856	-0.319017457090613	-0.495796287084403	0.725479671065453	-0.529045067616971	-0.414670231914282	0.618886435147638	0.827174137285073	0.0206453334340951	0.835709882041605	-0.104084487554371	-0.146126012800829	0.293783397473305	-0.497608315996302	0.265464626667848	0.91279317716101	0.25929688392499	0.882048778342339	0.819693815978285	0.870794574171417	0.925927312593848	0.771786332756555	0.503111762408247	0.837283170350177	1	0.830023044682907	0.748403288153923	0.936257722688453	-0.4828685345267	-0.55108626694261	-0.570983738519501	0.910075373675501	-0.317554429958016	-0.344479566954048	0.870568853882132	-0.526065972855908	0.785738884041561	-0.537001099959719	0.837354892227494	0.165501478172138	0.795374346149534	0.655518725287207	0.463544145525974	0.0742610663856089	0.903603728179915	0.871742753594264	0.8585198202559	0.698555290390464	0.916738593523314	0.663959087528406	0.878770840306691	0.0547260302569443	0.927772990920864	0.683387736677588	0.379018311644272	0.483149707263631	-0.298308215610738	0.8053335217441	0.923368784634466	0.251152558581485	0.91440035524998	0.908320296960966	0.590147010389164	0.90719173039536	0.926083309501144	0.901380804595969	0.783543693076427	0.68597751842347
CD63	-0.113865047901465	0.681840359621863	-0.010015037699965	-0.186342370968623	-0.318499045583842	-0.132121080463464	-0.259387516554054	0.804779052818962	0.575294171599528	-0.300889464452436	-0.295771311772376	-0.137882422794712	0.77130291683665	-0.0680907996396035	-0.241200359893901	-0.167882117126484	0.809136445923218	0.639653405621407	0.759542843740285	-0.0824395531168123	0.851955613450597	0.728869035174038	-0.156570459232002	0.692250475386641	-0.147371691579339	0.723721156271057	0.789417616094722	0.825123114017708	0.00909916961541832	-0.324279354088515	0.822558919853459	-0.175059213121246	-0.230837553229788	0.599007552707573	0.881691169521327	0.304245140569283	0.813146347495632	0.216763698677669	0.0976436463606507	0.578028500670154	-0.11502120105117	0.563631654243148	0.870188903178837	0.433481338714522	0.855534564404611	0.866698253071633	0.697286504772916	0.807955955113825	0.819442528634428	0.73154294042541	0.684055576068478	0.830023044682907	1	0.860326229478923	0.844640323477777	-0.320927314702606	-0.369103766324067	-0.382472120033344	0.796132817694178	-0.0936734962263825	-0.0932609664840854	0.73334713839928	-0.211339202884945	0.671062291787682	-0.249284593527837	0.805174215457699	0.448231332386243	0.859306319286409	0.457161300556978	0.517837881014672	0.223517484533101	0.7337163485683	0.722886257627932	0.715220891813515	0.693925009082665	0.808916857569933	0.483530043071188	0.803419658910205	0.327385408151889	0.754410165161295	0.514262580379104	0.423309748247355	0.730440930776233	0.0647138400536264	0.791071694356824	0.848152069070052	0.562944123335684	0.760112177846152	0.806119155502192	0.790127170655091	0.779410595474089	0.88450667878462	0.911518380384646	0.635684475976825	0.78367483979967
VSIR	-0.0174899937200435	0.703187479884383	0.0806287903190966	-0.192972116784515	-0.246071683755511	-0.0902234260503992	-0.147121331921003	0.755072052844529	0.696341525886035	-0.219528636353273	-0.22243770210402	-0.0876220393932688	0.812446309401571	-0.0403725975677264	-0.120888774883151	-0.173633696815755	0.751187627383909	0.656770094183564	0.547753681388418	-0.0197540621394793	0.777613841884414	0.702939030238145	-0.0863186987292484	0.619658924372273	-0.0686740832807431	0.596490254299928	0.738668182463853	0.712887930820785	0.0725129826093417	-0.136025123754181	0.724310134100094	-0.109175648680848	-0.289888498066555	0.428027460216045	0.867264923312411	0.187119156611647	0.736774934237132	0.332321386727486	0.181616670777876	0.55775541116864	-0.0621306305373057	0.605543159826964	0.805877710757866	0.360699238216248	0.880077522614667	0.866671258523577	0.588897904339448	0.72500106887117	0.851116403975074	0.829609825762588	0.619055706460866	0.748403288153923	0.860326229478923	1	0.822396429310411	-0.257292928786713	-0.2904505659101	-0.278127660869919	0.759272685267213	-0.0212219436247889	-0.0272423950807569	0.731477688961413	-0.171618713348227	0.498122679685763	-0.180052238515808	0.748227253302448	0.48644857195318	0.831366322036195	0.308539040014883	0.487958094222776	0.438868137059699	0.686723611570393	0.683798249455699	0.643478609234847	0.647824101718836	0.811060374230005	0.341296559132546	0.760129470926138	0.362962405774097	0.644802856062984	0.367367404834655	0.270665638765079	0.703488803090818	0.0128983896135755	0.881236157484565	0.819187689271661	0.57618588895868	0.698226850431025	0.7801349604823	0.831441399101379	0.747913228971505	0.814003877055995	0.807170362258188	0.510193627735842	0.729569777759299
ITGB2	-0.429786235122953	0.419991748345314	-0.22132761203136	-0.508052846035017	-0.441926173661127	-0.360527358640198	-0.534123683539439	0.925893684578337	0.329973284172798	-0.426238909090797	-0.39346668517683	-0.516802299095763	0.88546165883662	-0.12658561321977	-0.538678805177476	-0.501374872038208	0.820415316889465	0.718661849142172	0.738982291947748	-0.199376737572896	0.801891557772147	0.827307118739264	-0.522685250098033	0.461443774626679	-0.502746557490427	0.862384800075722	0.932905177762574	0.937858991704081	-0.322538047247784	-0.431448397723114	0.720018209250729	-0.510974127732259	-0.419247443145452	0.58846222637421	0.867023426303882	0.055239532279981	0.826312543053015	-0.01206110879412	-0.0475249028021284	0.364418510096817	-0.473511289721987	0.304525970852703	0.932562704890097	0.340452274384893	0.930011668919123	0.866584233401923	0.858470169149656	0.952116111733003	0.854024062145422	0.556458339745851	0.871485582946988	0.936257722688453	0.844640323477777	0.822396429310411	1	-0.400202248338697	-0.502710597196901	-0.503423791615029	0.953229775609731	-0.219650053932447	-0.252177292513672	0.889298110393458	-0.530024455902669	0.760228529814513	-0.494174528991014	0.880797840091203	0.235954327959202	0.836627268833874	0.619159697416288	0.477642270894866	0.197205700656367	0.909133495250951	0.893554833339982	0.84929327196099	0.720960367308521	0.949096523185794	0.640869898280881	0.898512652431742	0.164507665893677	0.904794023898634	0.643101662225077	0.392520171418303	0.526663489631287	-0.321365864200049	0.860481211007898	0.962398967618988	0.327914995103624	0.937850530562493	0.934320891179849	0.630214305082214	0.928551959367228	0.927607802996147	0.913406021609777	0.75582947088337	0.713049661723958
CD8A	0.691965108571678	0.0599790531169681	0.788620303811498	0.554025554789509	0.926316566511745	0.696759046553702	0.499948882588859	-0.548750400500564	0.114170619239958	0.943249909832692	0.947517220680927	0.450475253223268	-0.323449099310308	0.799902460144202	0.665129764285047	0.352885100868569	-0.272271930007373	0.0256132309243324	-0.394137832250867	0.812932068855579	-0.0153177916260686	-0.268080730484543	0.366742089715131	0.0315164944886649	0.557575200182438	-0.633913583698654	-0.493313509917691	-0.560344820345018	0.441873378142753	0.695805260316537	-0.329770674336097	0.647411655094147	0.483870753688834	-0.0215362021345312	-0.246713148573423	0.338822146531192	-0.478654492619943	0.687474824295468	0.755687427083681	0.362612893930838	0.551073269786117	0.181118831630116	-0.393744237803872	0.449056927729153	-0.3121162282657	-0.236590708759609	-0.605053818242818	-0.537538171563616	-0.107538386354182	-0.0687317603309014	-0.595951663403724	-0.4828685345267	-0.320927314702606	-0.257292928786713	-0.400202248338697	1	0.812349684850976	0.925040520949974	-0.553085008692354	0.798045665210832	0.841389823154623	-0.491809889994446	0.589710141324004	-0.575871325338226	0.82931066167187	-0.275209756943832	0.329872359086524	-0.428285523880161	-0.666259935930114	0.0455966655687279	0.563396255236628	-0.587435495409413	-0.463225997082246	-0.457917066185798	-0.320898049720632	-0.480057866694116	-0.620102687495784	-0.384868849559008	0.666862113694331	-0.572236550688014	-0.668348011594993	0.195798581004027	0.105095382473748	0.207664503733389	-0.260737160364041	-0.417266763226348	0.333711265066787	-0.435321886388085	-0.502440275537383	-0.124344484987636	-0.54440067887609	-0.483027965220651	-0.48691978806613	-0.592062738221623	-0.189664350135795
CXCR3	0.72991645499732	0.0772989703015779	0.773918162940399	0.637833530983549	0.88922458213089	0.762453686471353	0.683405466590186	-0.622955136585689	0.176611460920776	0.856271717289931	0.843453887338009	0.566865121290539	-0.401831919930852	0.736954868055826	0.702437176854365	0.570256918707415	-0.344727708147547	-0.0258295307055016	-0.468879407060869	0.723714817058063	-0.065217823298388	-0.34989611032784	0.559985317742221	0.0275915759053855	0.633681822126577	-0.702143988831683	-0.581890002217326	-0.661600773163576	0.534228558359734	0.737393855518554	-0.293894291665228	0.743890251094905	0.658513430485689	-0.128307703165731	-0.317523868532244	0.332922462635597	-0.473290492270194	0.670039961826202	0.728324983883569	0.329938565126113	0.68693558901008	0.224439204217663	-0.487805731357334	0.276299775463468	-0.374634599803988	-0.272346388139865	-0.665942715494604	-0.595496412930477	-0.210917322066519	-0.0111584531143685	-0.68033127166726	-0.55108626694261	-0.369103766324067	-0.2904505659101	-0.502710597196901	0.812349684850976	1	0.79866256140942	-0.630923660668117	0.71334269636215	0.810138856203583	-0.559360481077982	0.716343016419014	-0.655893197427955	0.890915373365486	-0.373531717332299	0.354988635314478	-0.401621256514608	-0.730763585690032	0.0585069986263292	0.511436062014572	-0.672586388679881	-0.530610296753723	-0.546170522886463	-0.327300733170167	-0.56397580472996	-0.683901042264302	-0.478964382236348	0.537517940956688	-0.65712462914355	-0.673265812670039	-0.0424287665101021	0.042088338632175	0.383252208567046	-0.306006020512072	-0.5003335846783	0.315892170686844	-0.498268321944461	-0.595392580908791	-0.122007251691093	-0.616914334988884	-0.560638150138451	-0.559890485358263	-0.650484415556219	-0.112012770422736
CD8B	0.779178680054765	0.0615559069602608	0.801537976975573	0.64492042954086	0.891899973118169	0.663313361021973	0.647646560104434	-0.618530596582128	0.160795507413092	0.922974398670424	0.911089538498628	0.590937076162891	-0.42582495686402	0.668160562054611	0.813256654103726	0.467093698206708	-0.352573998845967	-0.0942558229354415	-0.464182569587206	0.761813403817793	-0.0946858503450558	-0.37262222361646	0.524858106361575	-0.0411177995379659	0.647941115819846	-0.700067501794588	-0.58133494762709	-0.654029018906789	0.580966027588983	0.806385984490428	-0.369899741754464	0.730887809202325	0.485679184132063	-0.16389469679183	-0.324742359004205	0.307756540788857	-0.583833983240606	0.687971567125529	0.740026524606878	0.29114367123478	0.629798598404072	0.228576405983896	-0.476771282997806	0.30755739397877	-0.397810136321022	-0.28524090967123	-0.673994275162232	-0.633054542676603	-0.184410940808485	-0.0430591630174988	-0.67892020567736	-0.570983738519501	-0.382472120033344	-0.278127660869919	-0.503423791615029	0.925040520949974	0.79866256140942	1	-0.633298720637071	0.758981236709165	0.807359429872529	-0.553081354775371	0.679419809479229	-0.663147012563972	0.856894403699283	-0.400222745106887	0.348654901093691	-0.433404424770014	-0.722526979287573	-0.0178537945241064	0.56496431305572	-0.656817909374295	-0.519721132232453	-0.523111338397877	-0.409206930488775	-0.562063337220752	-0.676231468595038	-0.474850871976742	0.600139129968081	-0.651821319389838	-0.709714755745782	0.0574378010257194	0.086754858255493	0.288573147738252	-0.333768175715418	-0.504476745897674	0.268095278433018	-0.532503921834551	-0.588048948550122	-0.150700087548932	-0.624241996581446	-0.55307103709626	-0.561031307042059	-0.649186312699428	-0.225428372142221
