""	PTPRZ1	EGFR	NRCAM	PTPRS	NCAM2	FGFR1	APLP1	GFRA1	ROBO1	GPC1	NLGN1	NLGN2	LRP6	NLGN3	NRXN1	CHL1	TNFRSF21	NRXN2	NOTCH1	PDGFRA	THY1	SDC3	NOTCH2	LRP1	RGMB	CADM1	CDH2	BMPR2	ADCYAP1R1	RPSA	LINGO1	PTPRA	PTPRD	PLXNB2	CNTN1	NCL	CDH10	TSPAN15	TRPC3	NCSTN	NOTCH4	PLXNA3	APLP2	TSHR	NRXN3	LIFR	UNC5A	PTPRK	LRRC4C	SLC16A7	ITGB1	NEO1	RTN4R	PLXNA1	GP1BB	INSR	LDLR	LRRN3	ATP5F1B	FLRT3	EPHB1	SLC16A1	DDR1	VLDLR	NECTIN1	TFRC	IGF1R	LRP8	GPR19	ACTR2	ITGAV	ANTXR1	CD47	MCFD2	TSPAN5	EPHB3	LRRTM2	ACVR1B	CD46	SMAP1	ADAM22	LRP4	LAMP1	ATP1A3	ADAM23	DSCAM	GPC2	PTPRG	ERBB3	DAG1	RTN4RL2	LRRC4	BMPR1A	ITGA6	TYRO3	ERBB4	GPR37L1	CD9	FLOT1	AMFR	CHRNA4	TMED5	SCARB1	F2R	NRP2	CD82	SIRPA	KLRC2	ABCA1	STX4	JMJD6	SORT1	SORL1	CANX	CD99L2	CD74	TSPAN14	CD81	C1QBP	PILRB
NLGN1	0.977535267808337	0.833343334751628	0.984778273753766	0.944125255939758	0.956769098809376	0.956081449622423	0.856781610144233	0.970055862248775	0.974109276732634	0.900687949416352	1	0.909363544042263	0.970659288771357	0.929250320096024	0.943913056745803	0.967626370257565	0.872552906762407	0.970923080251745	0.954573495181118	0.939072467063027	0.857802040604278	0.945554797605914	0.902840721282314	0.957008969850105	0.963301516335345	0.946927042199871	0.973325941842284	0.980615313514866	0.858395333051605	0.8959149173748	0.934568809325383	0.98382650480631	0.64720575902772	0.918087182006204	0.96719242051408	0.975436306514198	0.866174795844873	0.874252312360451	0.929461080786015	0.927999883363818	0.736512920296564	0.906176797988341	0.979820414709953	0.703605533857098	0.754239879405187	0.835128666957646	0.891193520423849	0.963414873511021	0.963346215649629	0.942098568916984	0.957442394526261	0.931955910967954	0.861187438782859	0.906248503876394	0.876129478603199	0.949650399289632	0.890559251448677	0.946595833858687	0.876007720506579	0.951396174528513	0.912567163060392	0.930533856916112	0.907661219656936	0.860624446467726	0.921815199600506	0.92938086628976	0.966458806145309	0.954175181510483	0.922042685242958	0.973796255943405	0.970020328942683	0.960967761997282	0.979423869859539	0.950839269599988	0.946919188639884	0.886779615473891	0.910626747069007	0.938784964117579	0.97019511721714	0.946501647653121	0.96641693701249	0.954042155929902	0.916873737951788	0.94211310196105	0.950581739434046	0.949248162124404	0.918488593041885	0.915947569450496	0.905369597255105	0.945415153577845	0.87712632059645	0.97266717379932	0.932055642827908	0.925158083108004	0.921769345933503	0.949438006111139	0.865259295845094	0.820454377335094	0.919937011847452	0.949966191312965	0.873134309810188	0.927170061453889	0.851867135655379	0.963776199905286	0.839140759731408	0.896409523613917	0.882719941141685	0.912358216364002	0.690088224557159	0.88722090211897	0.93265880329715	0.7952237439751	0.331873354141238	0.977799544224222	0.924131534704437	0.172596269359986	0.875282201210503	0.929584695241643	0.876777240475779	0.921059314519488
NLGN2	0.937619430911324	0.601446553004219	0.923603877287617	0.831388062125925	0.805825936790331	0.893244858058568	0.945782499843786	0.918564017228735	0.958782787338384	0.97180799391861	0.909363544042263	1	0.922346003657038	0.980909043950328	0.795941179459573	0.903828924847059	0.973622648857755	0.944625895575615	0.963038660112366	0.830989234495106	0.975603809295696	0.92104357206937	0.783786633937644	0.9489972230629	0.960467001479507	0.97302720301643	0.955555018542661	0.913902010949078	0.755942695826169	0.970406604808778	0.922515567261135	0.918145584005986	0.394488944011653	0.901511176950685	0.943653666905326	0.905750209206524	0.743640702244207	0.907310710214259	0.886187409462775	0.902036627438711	0.738323642411274	0.938601031797947	0.929903055340077	0.574448065068121	0.601979315666903	0.618458583008771	0.834199367740565	0.922546540878401	0.903645675321468	0.812061221764609	0.938432467134719	0.898035712302683	0.948972724041365	0.89843042381643	0.942512570934054	0.901366773763963	0.936008983385264	0.967459376380271	0.966573935761867	0.889796741538542	0.965439212157277	0.944206569776016	0.980418756362802	0.89415024840186	0.955125666872899	0.850387384353461	0.897166327256964	0.893463095634794	0.883315363949268	0.934709058208069	0.891611226278234	0.867795208944076	0.898148923337991	0.918619652788012	0.885262546506612	0.91458844132371	0.734833633823769	0.922892258713889	0.872551308162097	0.952948102682004	0.849120332813356	0.853245671790914	0.962233775280401	0.920724701538634	0.924264761646466	0.941995221532222	0.957733877871727	0.742028350480333	0.951759775803648	0.921263230440228	0.946043369521852	0.91582115557662	0.840820624041024	0.854217815647693	0.931695825966372	0.841840480543234	0.959092791403642	0.780516356422295	0.920316754534148	0.914708170399466	0.94511799961997	0.818566565821119	0.943407472973336	0.937576978138323	0.669322096737876	0.81196506174553	0.825749389525511	0.911162273353152	0.451403544576444	0.932196951570678	0.895879507982157	0.652988037980485	0.115541294849738	0.949700413348096	0.916422704257195	0.0958835738863331	0.803602785874791	0.950259088102036	0.970343045561213	0.847915508715016
LRP6	0.978605844211044	0.757534096763654	0.969698774972678	0.919564545731088	0.913414569207907	0.944970244850622	0.870254684214225	0.956712642849758	0.974078788414429	0.90541334824261	0.970659288771357	0.922346003657038	1	0.939822956128955	0.916569106691763	0.957376836848676	0.893808525857035	0.9609443608341	0.954765546629438	0.909343821234282	0.875193440756842	0.937089101042285	0.86283385307439	0.951157651012631	0.965527308906334	0.951811422705685	0.966060008550959	0.967771127811849	0.814042473200595	0.887237131601754	0.902724661678255	0.966099424966406	0.598079771898148	0.897905218029785	0.972970884694788	0.963500287888844	0.841117567036149	0.884722989710003	0.937101853330344	0.890747227470898	0.71940066147053	0.906942387005928	0.977273921568246	0.709282714184404	0.731649036265916	0.777441623230416	0.845341542010664	0.959110033019203	0.956772497244538	0.931227427199069	0.958202449271817	0.929806188178517	0.885746998673523	0.887953519916611	0.860426995385224	0.941989361500619	0.932858265624207	0.939922164272708	0.866728389345465	0.946819033886005	0.930708092802111	0.942550149568538	0.915857241696134	0.882830338832662	0.926007708166936	0.909987028585305	0.958308660110393	0.945627745285141	0.906120187139539	0.960467681681501	0.950415793690662	0.928475969273078	0.956809023383658	0.94210192090847	0.911995479855413	0.880542819603785	0.862081761354821	0.934494478864863	0.965294882117895	0.93331109517185	0.938933629393874	0.931680200212046	0.921255032435834	0.918163382330767	0.948730294992666	0.936866788216882	0.923083549924949	0.875448970377133	0.928961470169156	0.947336093254956	0.875509911950641	0.955965402448489	0.898232290029448	0.918847428095904	0.91296039834971	0.926880757491931	0.882289548098022	0.810276596389808	0.899817004394398	0.949219558520878	0.878824085583188	0.91480817819285	0.895274365619224	0.954542831203909	0.79234713486127	0.862923775856061	0.855366839305756	0.891584963805741	0.617017375755082	0.871946875231216	0.916780377070654	0.763533025874623	0.285418405123801	0.971847602309527	0.903598227238455	0.150814603238385	0.853502729661694	0.908580765031862	0.86942398882399	0.902305641162686
NLGN3	0.952386225799284	0.655063894050845	0.93435070264793	0.844466030972876	0.841683992499216	0.919331991096399	0.946047719743447	0.939564159567835	0.972095123352368	0.973066862846512	0.929250320096024	0.980909043950328	0.939822956128955	1	0.836764710727894	0.923489989919278	0.973682248324307	0.963106337192862	0.972155931235769	0.858531239661743	0.971260379752538	0.945992602171254	0.816103148754353	0.968850875650771	0.967703211612796	0.983119729577049	0.968503608885943	0.935656715659305	0.800581940163753	0.969926980965183	0.936089875873365	0.94138593556073	0.45938480820968	0.911635240823619	0.958974892943514	0.921698161313938	0.773963834005223	0.925456124810193	0.904340330470234	0.917201093234909	0.7471314124381	0.94862298701183	0.949267701693075	0.626941503517719	0.638891712537873	0.661947410898303	0.852660128270722	0.939045701038614	0.927590243459145	0.848664772182948	0.950028386538282	0.914549528691577	0.95480709215887	0.910171333874068	0.947065735945128	0.9237011807294	0.952833269244521	0.963760254332298	0.960251608215321	0.912233951514527	0.973464551144983	0.957372663148622	0.986489912396301	0.917642834217991	0.955433347102795	0.867259290961566	0.921540126815932	0.911696257561269	0.897306731778578	0.952979677826845	0.90789175571089	0.875268287428461	0.917948136140459	0.939651088308544	0.914892552385279	0.925443117030769	0.770927329360558	0.934804942208123	0.896135504030316	0.964407340701489	0.879091059414418	0.886812124099465	0.97325426540736	0.93585660656044	0.943662932057246	0.953426762757075	0.95462199930492	0.778335011079163	0.959244514598931	0.944424370488719	0.949368417108023	0.937331711881326	0.869531054924859	0.876320927515889	0.953448874120752	0.864370708837619	0.964325909813127	0.816401110203956	0.929272406114582	0.935292427219368	0.953238932592372	0.845607125970943	0.943332805033602	0.945290817306145	0.702999570375246	0.84050260636588	0.840040774005984	0.917188190207646	0.492551025789085	0.934597763776783	0.910393439814288	0.675223463274836	0.1485522220425	0.966942361852979	0.928780377991399	0.103510184215518	0.815796511125419	0.964022467954046	0.963257634909419	0.869143225441057
NRXN1	0.923787954104615	0.933093804749507	0.930776499758817	0.906169298917307	0.969906159102826	0.93896651379037	0.73099800454007	0.924588495227282	0.900736656260569	0.800048810195416	0.943913056745803	0.795941179459573	0.916569106691763	0.836764710727894	1	0.929833638332003	0.740769588251052	0.921306173740353	0.864279860635265	0.956734299431487	0.732010678884739	0.915664598921386	0.919299035878142	0.907978301967405	0.876696342653646	0.858785043244349	0.907637124047	0.947734175812845	0.90240596548503	0.794219363037255	0.882542822375662	0.94299917114558	0.797576524855663	0.855837313952694	0.909551038940512	0.920222857221015	0.914298144391286	0.809721292077076	0.888210583290093	0.877287282510775	0.712441610448682	0.814516793634889	0.925963372567978	0.814210354273499	0.82910685315159	0.932813128328714	0.851224003787451	0.901420149239394	0.952088706508432	0.94855790756798	0.869313172803667	0.884442108596634	0.752068816766317	0.852615885009801	0.768179838098414	0.903388295083008	0.804355595979008	0.838479811233068	0.764272910996827	0.908795265377124	0.819975199480293	0.839060949351632	0.807817753115917	0.779446512294106	0.847971810866132	0.892165309091345	0.934631284489244	0.908223424358306	0.875675507450927	0.90781661914206	0.926022158046639	0.913805301499608	0.937621061137912	0.910643913342726	0.924700446454675	0.797996888956769	0.936754587115011	0.861834778513552	0.941234403386095	0.875599457006072	0.97059827488194	0.961975391829996	0.832614275822767	0.874303206952469	0.882259107031005	0.884177370658301	0.833503075533461	0.963910468191223	0.802101962001661	0.920078096742217	0.784156090278279	0.924454411082791	0.909497865575472	0.891474608867518	0.872153782196371	0.904600357535717	0.762478812461756	0.837385829476336	0.833615919605508	0.886366408804375	0.78647978187054	0.894476838168831	0.730149746455706	0.880469059712334	0.84397962065091	0.920305794125803	0.85386155919202	0.891091108964099	0.745211279252064	0.819400563446469	0.889853967334671	0.793258762191665	0.410278580483183	0.918051470054042	0.868589339463776	0.16192277134657	0.831248149025497	0.864318830731815	0.75587247641281	0.886948413241026
CHL1	0.974873775700017	0.802155837587041	0.968358332638094	0.924757268411348	0.926361209053409	0.941818304583159	0.846758830621522	0.958570431083387	0.964880378537318	0.89584779130188	0.967626370257565	0.903828924847059	0.957376836848676	0.923489989919278	0.929833638332003	1	0.870777495917799	0.962295297591567	0.945298016160168	0.943360023992064	0.858239624224576	0.929402367193878	0.866980700207171	0.941734081756585	0.953145033934219	0.939857299709987	0.960305805214729	0.968004718209105	0.842702893338028	0.896040384133136	0.929501660182822	0.968709729161418	0.621324583188215	0.907466275045673	0.962214938358061	0.957898660563355	0.87737034371326	0.856423017035386	0.915186843425568	0.913967449210262	0.762757244247604	0.885331545285612	0.966677193696499	0.697310571347848	0.713246611225573	0.808105887808048	0.864941256773824	0.950797936426624	0.958797226099417	0.930862716143002	0.937943923848276	0.905218014743304	0.856722178379783	0.884288871036645	0.865881188388923	0.938273960289261	0.889430665487543	0.929986874838358	0.869456392253698	0.946792703107925	0.898653294094416	0.932003445505787	0.90685116639945	0.843899990796026	0.914155369354748	0.916176993962747	0.957306176812049	0.938408764065646	0.912644431679538	0.953580723994438	0.951658699529077	0.931433915228593	0.955104420790283	0.950171464324569	0.925432053793945	0.878960001116896	0.896183088229436	0.939317147453574	0.95016657969835	0.938820922059118	0.94591675434571	0.926041255545137	0.918629906240268	0.9261129271269	0.938747762275896	0.933280765143218	0.924523522352395	0.895272534120999	0.894971384210114	0.93100050376937	0.880824783437044	0.955233156664247	0.913219666164726	0.904275135301919	0.914707197682797	0.909131105123261	0.856814799673123	0.812876865641741	0.90793508588855	0.928072333117375	0.867870861191058	0.908482065577767	0.846465835446573	0.952545024341867	0.80656386739166	0.875634676128838	0.864325618154717	0.930624997446185	0.664024701089671	0.885365329515544	0.92828995127014	0.775292447250269	0.294022091683333	0.962682205539137	0.908886941877832	0.152560472600913	0.843338983583998	0.918693203710669	0.869901596972971	0.902200574156662
TNFRSF21	0.899784549046395	0.529019226047173	0.88135854957093	0.774406531311327	0.753124233140733	0.856802114106708	0.945698923629835	0.894868424391768	0.932731101830309	0.961204081978005	0.872552906762407	0.973622648857755	0.893808525857035	0.973682248324307	0.740769588251052	0.870777495917799	1	0.910490600775503	0.944685063432306	0.78090894478604	0.978802619427393	0.895365035208124	0.734158791484635	0.92592852663805	0.93794701711943	0.962353198001262	0.927698044603411	0.877971550613915	0.720644378695096	0.961028965472084	0.893795412581543	0.882745499975189	0.324791364987962	0.884122002411826	0.913229647846813	0.867199101755779	0.680163311435247	0.897417593411319	0.856246868428816	0.876972695314293	0.708385117440575	0.940084660928496	0.897056910121282	0.528449313769859	0.526704582459849	0.537951685477643	0.802070088494109	0.893438087883093	0.861940334299661	0.765964007388493	0.913042505714907	0.864110860899752	0.949693289811352	0.864457321662167	0.944884034759307	0.880385483183512	0.937183140203153	0.944543370551366	0.958997365744985	0.855284080195903	0.966637363592574	0.93371561160321	0.972221650291799	0.886403708251884	0.935998991759328	0.80970043071094	0.866583686690553	0.856515529516906	0.847997889320227	0.911939539504037	0.845115181178045	0.811119908486944	0.863492512391233	0.88100300390058	0.85577676120079	0.902040080058714	0.674011869983309	0.898602106913221	0.829615890983143	0.93521957947442	0.798183188992535	0.812439585134418	0.948029233192603	0.894160925270541	0.912364722728788	0.924922404288136	0.927057313112353	0.680330080362952	0.949591155328284	0.893273022901617	0.934256662526441	0.885760389356988	0.809907671780992	0.829508561307237	0.917366334981701	0.795986112075812	0.963391598344362	0.743163493735067	0.905448113867965	0.896477558081615	0.950133474257986	0.773442366867598	0.949969593095469	0.90608744522959	0.617164636199236	0.769468010507655	0.779011565179453	0.862046243804309	0.393468860417972	0.90812192350695	0.859626093886453	0.606493387405925	0.0701489041032739	0.920519217359861	0.887413277229563	0.0898479470307264	0.768763426384856	0.926481202062218	0.962054944253617	0.829327148660902
NRXN2	0.974982377007083	0.789415034118667	0.974888161121088	0.915117216019262	0.929384055604026	0.958358932092295	0.901996261065752	0.965739394021308	0.981739378622417	0.943200186833755	0.970923080251745	0.944625895575615	0.9609443608341	0.963106337192862	0.921306173740353	0.962295297591567	0.910490600775503	1	0.97098532272207	0.921248689803891	0.908723315747875	0.969448569767307	0.883817577429631	0.979885551214022	0.973027489624954	0.966757473810544	0.985004514055735	0.974325667228593	0.869873626278601	0.943133478174755	0.954067850518449	0.979833743416769	0.612200503465479	0.931919224059035	0.973769527325786	0.962716120188684	0.85603986436704	0.902832792712291	0.931341062456927	0.94270834070907	0.776378838164025	0.930418214943231	0.979731364690031	0.716409629388762	0.732633303832174	0.792974396847448	0.906642412569156	0.959522927491084	0.967948726660146	0.91411714573745	0.957755095583474	0.939544132330801	0.908271078117595	0.926737359215983	0.919519768014198	0.955975398455128	0.919891116059119	0.958983659825288	0.926562599891797	0.945418589547801	0.94125385482741	0.955768659560068	0.950387312456274	0.90470748137163	0.95428181218373	0.917963589309036	0.966823499750074	0.951459126554313	0.925239475086137	0.975637368632017	0.958141941702927	0.937924693925512	0.961489411635289	0.964862026969705	0.958757916952706	0.921939755294702	0.877909218125192	0.947269278304798	0.948249033337805	0.969787396370531	0.943685120591982	0.941025010005809	0.959271297550531	0.953843918893267	0.94656952433092	0.968554944067739	0.950218881112553	0.881268716099806	0.925939973430493	0.961233738016377	0.919376542379034	0.96726296470495	0.930135925813753	0.90952825623848	0.947306176670499	0.913015625799084	0.915134771893518	0.853865868381728	0.932016207123311	0.952510528220893	0.919546595323378	0.909693556473785	0.889759722251606	0.959474488911446	0.80593674987506	0.898200209440908	0.903667462320314	0.936314401877367	0.634795030409295	0.925481457831751	0.941729766895547	0.762199249126873	0.280966469024243	0.985607258078314	0.942088254082873	0.14754115071149	0.867445485799803	0.966512226198296	0.923447112076399	0.915093399135559
NOTCH1	0.967394268101849	0.700745467782685	0.959583890939172	0.894716134619337	0.87843595952003	0.938586454751917	0.909833125895938	0.953607296619338	0.982738860913962	0.955857143481873	0.954573495181118	0.963038660112366	0.954765546629438	0.972155931235769	0.864279860635265	0.945298016160168	0.944685063432306	0.97098532272207	1	0.888876794003029	0.930498031051247	0.944310258423375	0.849871783771975	0.970275405988532	0.980791790922635	0.970665956857326	0.97851216747529	0.956400225341475	0.81264459938522	0.94800231311862	0.93987402004699	0.955845100868781	0.5173342154975	0.928662741611324	0.975205142032816	0.947092403394462	0.805507803727405	0.894082762626509	0.934521894924655	0.922539592461232	0.726544278082585	0.943719867505179	0.962308317314063	0.630588111627706	0.688250900068378	0.716927376137145	0.885737574365596	0.959781783522674	0.943360589605248	0.875616946684708	0.954472578331942	0.913789881567136	0.918604528811081	0.918840598275482	0.93402706014903	0.941314937327772	0.931983823694154	0.968207435919092	0.930378853014026	0.934754270645282	0.957365476854623	0.960120204251263	0.957074926894085	0.898683788266085	0.947199609574774	0.888623109176114	0.947527815713816	0.934931742068437	0.904036003608486	0.962194304628311	0.936892106134453	0.926183430019923	0.939742399592145	0.946012122736381	0.923127001710454	0.931715200262585	0.818331941804799	0.94702968934659	0.925547587218908	0.963017646521535	0.909922637967559	0.906091349202315	0.951458765325336	0.944075790566332	0.9556177452338	0.956539836963038	0.958081009267925	0.818928433509483	0.953675911243533	0.93867453302177	0.924310916645648	0.959543345820149	0.89600981602782	0.894078777056357	0.938197620054338	0.894540628611773	0.926130069874245	0.801239371680765	0.929880836846854	0.94874065886567	0.925746818092278	0.884414487580337	0.916812101557022	0.950316532375254	0.764938889627759	0.852768999814509	0.870608561314703	0.912677715018816	0.560951545119956	0.918396970264916	0.922828286206343	0.732674304034186	0.215712602302852	0.972254274477681	0.925208712707523	0.145186505063093	0.841833125172786	0.945707974004294	0.93256132746359	0.900146296704244
PDGFRA	0.945193046238344	0.863390705707745	0.928468084404724	0.883777865212939	0.935526228078814	0.949229598435098	0.733896521202831	0.933853954188752	0.919265214206362	0.826591697192722	0.939072467063027	0.830989234495106	0.909343821234282	0.858531239661743	0.956734299431487	0.943360023992064	0.78090894478604	0.921248689803891	0.888876794003029	1	0.769540904427159	0.909459164857726	0.910952356315327	0.914380811906598	0.887121805894084	0.864922276353741	0.908006682661065	0.938665489401079	0.863099113218534	0.831731431441084	0.911515324375231	0.932436336358413	0.697261886915807	0.875709934330559	0.931792342044151	0.924685977286106	0.919583186233563	0.787267338812067	0.873610496184271	0.87655080588258	0.697694237299319	0.830419344732722	0.914836852817625	0.702817734237441	0.783059402343239	0.8711939125206	0.847093855009409	0.890620278702925	0.95114914465614	0.90980055916482	0.857762526667496	0.85599732451451	0.750696571084818	0.844514327538161	0.792548275579685	0.882382449129698	0.807275200372452	0.86508276494959	0.797135199510749	0.916088344469782	0.832372238084466	0.844605463551608	0.832462328247165	0.760237692168476	0.862839869170898	0.887329848281195	0.912990901424027	0.886862616359638	0.864444736527352	0.897618302245675	0.927942295872862	0.915732427386163	0.927856806803031	0.904751322137498	0.903711710731794	0.817464012039761	0.896489059432213	0.865401457976225	0.914435463477404	0.900353581308605	0.942315036531092	0.929899357688939	0.845150424665809	0.877066987088132	0.892241773926541	0.878302200837393	0.861025402413134	0.917564808428628	0.816903068863575	0.905121787958865	0.821995031165871	0.916341621470092	0.891661989678397	0.871641075067728	0.883762589525243	0.879151420442603	0.782552791620134	0.794127722835136	0.846488027280223	0.873580964573856	0.795775776066147	0.871249918256922	0.729224146244641	0.883049561227822	0.794191688301802	0.900210856522726	0.824170427190747	0.935448302119998	0.665168531197957	0.846483254416117	0.892840909343225	0.74660238813679	0.30107054920387	0.917414539828882	0.871860095215444	0.131364428389263	0.791134061433185	0.86439651457489	0.789312546642255	0.852283646301441
THY1	0.89209837896276	0.521245071452969	0.871173642333401	0.760536045625244	0.74326534803032	0.840840562251097	0.95051477868961	0.883919349736112	0.921445215811618	0.969226977854267	0.857802040604278	0.975603809295696	0.875193440756842	0.971260379752538	0.732010678884739	0.858239624224576	0.978802619427393	0.908723315747875	0.930498031051247	0.769540904427159	1	0.891079218513552	0.713114834392898	0.916023278047507	0.927014436307169	0.953436875277226	0.924063434055222	0.867670235634065	0.718677025962574	0.977188560973571	0.902800308001777	0.878761621229083	0.313555102489128	0.884417710799508	0.899345831166529	0.856880275400515	0.670611061786088	0.904878171624663	0.839651585384853	0.879311548511434	0.732678173421383	0.916511041489718	0.887861955620852	0.526579222954823	0.513702850626872	0.520100187532273	0.805916746184432	0.87939027993247	0.859198410831446	0.751856681508177	0.907651340111151	0.856745673046239	0.950133310958142	0.8633671037189	0.944850135514137	0.860603576508246	0.92437832949426	0.942805827377775	0.978907046750245	0.85951144509267	0.950384254429672	0.930333052793499	0.978508029404525	0.886047413221125	0.925763752074385	0.799100611244831	0.846794218643398	0.842744445875972	0.860169088210185	0.904863791327435	0.839461147588316	0.799732539587383	0.854980445593398	0.883512216378566	0.851847088420769	0.898268079160545	0.670020804406275	0.898005254618047	0.814256425555052	0.942094020147147	0.782820834292832	0.792802246748758	0.953788613291543	0.895108474852104	0.886662843295514	0.916209110059781	0.936262094095227	0.66427495657272	0.927315682639139	0.889753319749034	0.946009822933602	0.871324366442915	0.81069494079907	0.79361245085897	0.912966179035922	0.779402202631348	0.960593861676525	0.753148825767508	0.917680164891284	0.879868786556938	0.948293708714038	0.762605119815057	0.93922594244162	0.903424639327691	0.608126570260077	0.77166459780678	0.794043324253276	0.877812559696968	0.374140645947866	0.919815679560582	0.86088451453966	0.578375447616312	0.054440983996843	0.91358192612925	0.880026405111883	0.0778610708593669	0.758399257905041	0.944728393680118	0.982626787717304	0.801877612954701
