""	SIGLEC10	CCR1	FPR1	CD40	CCRL2	ITGB2	LILRB1	CD53	TNFRSF1A	C5AR1	ITGAM	LILRB2	PILRA	VSIR	LILRA1	SIRPA	CD74	ITGB1	HAVCR2	ITGAL	ENG	P2RY12	ADRB2	CD4	LILRA4	CD226	TNFRSF1B	TLR2	TFRC	APLP2	CD81	TLR4	ADCY7	KCNQ3	TREM2	SORL1	LTBR	UNC5B	CD163	KCNQ1	TNFRSF10B	CANX	RACK1	LPP	CD9	IGF2R	PTPRC	ADGRE5	TRAF3	PLD1	ADGRE2	ITGA5	TNFRSF10D	ITGB5	TRPM2	NECTIN2	PDE1B	CD300LF	CD47	FLT1	TNFRSF14	PLXNB2	TREM1	SMAD3	P2RY6	PLD2	TLR7	RXRA	TLR1	RYR1	SEMA4C	FAS	RIPK1	TRADD	SMAP1	LRP1	AMFR	NOTCH2	SORT1	NRP1	LAMP1	PILRB	ITGAV	NOTCH1	CXCR4	CD63	CD44	TSPAN15	CD69	PTPRA	MCFD2	ERAP1	NCL	TNFRSF12A	EGFR	CD33	ABCA1	LRP10	SCARB1	CLEC2D	RPSA	PTGER4	SLC16A1	NCSTN	EDNRB	SDC3	C1QBP	PTPRZ1
CD63	0.817347716712033	0.885439120286683	0.872231482527525	0.682078718757362	0.936672868269781	0.843735526016128	0.637865357692945	0.7504718503146	0.812608655809211	0.76470444810956	0.85986958978361	0.50659041968989	0.72645462889365	0.254732870999262	0.294978584206899	0.885839163446005	0.504194128401617	0.933306708369122	0.903815626799827	0.749208303401653	0.880266230690295	0.1522071400034	0.3033878387815	0.62849293469919	0.702288338287478	0.656321342226116	0.668796009438017	0.46577849082381	0.816695474298331	0.892446433538129	0.860721398371781	0.719967669408192	0.645438523596543	0.538104558498205	0.895916253179347	0.400253064871332	0.803481881923809	0.701890002128316	0.546736262293585	0.500877964484005	0.410653725001491	0.845537935536731	0.82958037314999	0.487232156266423	0.950333991028002	0.749575065667981	0.701903781573229	0.674825349279987	0.726542780749638	0.869433996257756	0.825335659715892	0.838885987568713	0.724311641995422	0.842162813862171	0.527522111990836	0.869126381625544	0.287172624090893	0.779783088159982	0.763062020474492	0.772222226486664	0.897530642404964	0.822601016790279	0.896849910501018	0.405928204048953	0.655392898399757	0.862660601503624	0.587984443664791	0.672146184286445	0.689218774317076	0.407721049429305	0.286290605559355	0.844892308863927	0.593899555875069	0.762627695299598	0.739140405260623	0.753122768754803	0.326492677804058	0.649715164241688	0.678687667782788	0.825994169790702	0.914621366505255	-0.0554564327042646	0.647417700563122	0.62333040843418	0.379496198286027	1	0.638295117552833	0.599845628452176	0.604510481083203	0.504451247176724	0.811724809519921	0.753692232871126	0.720314882415599	0.897477490340976	-0.0396698428668442	0.619277260670162	0.845317543494271	0.783007191728583	0.742091503033517	0.327002396460378	0.902587460264502	0.81342555148495	0.304118028549448	0.732960477474225	0.218252568485378	0.155568280843396	0.846923559210229	-0.0263306641007951
CD44	0.302011249459203	0.49159491777923	0.385627422765262	0.14242442859997	0.695258289189336	0.340044562776942	0.115825446265286	0.173172198488846	0.361311266700887	0.602349236198934	0.456824116207039	0.687260760596998	0.190048706966854	-0.212099794762337	0.140195411781062	0.4324067036034	-0.119898618834746	0.492607808626583	0.387977701017262	0.333308494241477	0.451268593942731	-0.397588641444422	-0.255995218398349	0.0923148156724229	0.128155050818305	0.149865241945633	0.463601152509554	0.0234976839538297	0.483230067002042	0.641785766581078	0.282372620937502	0.406033432413285	0.182957359810733	0.0154657698529721	0.336357463114903	-0.186774808557723	0.390459443598752	0.246110376568753	0.794010863429004	0.0364454276350864	0.00281168907328034	0.501360863588553	0.342285019279446	0.0360538513776697	0.647778337551823	0.606225022481755	0.278876720196255	0.40843667978229	0.342856636069548	0.502783064661428	0.493934472918059	0.683673827562065	0.355852829728699	0.403581632388693	-0.024880928816851	0.54991797843168	-0.0647754725453569	0.527855417835256	0.351714123368482	0.752945080679904	0.72430426905207	0.502201151967098	0.680745522826955	0.17294799846132	0.0836223425834595	0.640506571810452	0.0264226597748731	0.513677723106537	0.23468469888929	-0.0857178815324085	-0.252341658086273	0.436793843625179	0.157431103721062	0.417936208315501	0.399649467767254	0.371958712199812	0.156588667409471	0.687278177240356	0.132573746422911	0.477510912916199	0.541350499067937	-0.146525279733095	0.289176313206867	0.402827939782023	0.267151420279312	0.638295117552833	1	0.185883521114884	0.0670901221950804	0.219400174820832	0.499558191521947	0.540924654646301	0.297309456969129	0.711779353529539	0.0183266165102674	0.137427052234803	0.61961269679392	0.273624041860276	0.3287019570332	0.0173622388191775	0.442228144364567	0.437691540056698	0.148835297094057	0.379610236022573	0.175689805988836	0.123505892753174	0.41724244517468	0.0195024720597071
TSPAN15	0.698562569824971	0.663799441084499	0.697209415381769	0.708210050659629	0.6542183787775	0.721028850026193	0.619665621032276	0.735677049768457	0.629436570177049	0.495686924288015	0.668070049839151	0.319329771834026	0.820706352454185	0.657581975312266	0.535440173754043	0.640377300255125	0.715488879995457	0.60313320110734	0.711641007956713	0.653794513357523	0.655434056387249	0.575914511249336	0.589301003610086	0.595602110378352	0.749166342312857	0.581142983422374	0.529357438984069	0.648483871420469	0.539343347897894	0.541319372173489	0.754622799694781	0.542128006873474	0.633813975613048	0.523391866137584	0.729560864145155	0.647318816153837	0.751078851619959	0.587517437035208	0.311504156451883	0.533634746294572	0.583384881976042	0.491228042077145	0.70513562673238	0.454214038313529	0.491492743791497	0.555134047608064	0.742277109690573	0.558861163355232	0.6847079593935	0.612013698046616	0.479413561205187	0.527249526570901	0.484148698672276	0.643489282850685	0.698916336464563	0.429839128766987	0.383971035102141	0.612714350873563	0.504968460622549	0.246239393765462	0.588588365617472	0.631233456937658	0.571781928972988	0.340960537938062	0.672109351500516	0.550836803407531	0.636836422502047	0.519365781614316	0.750886512694459	0.358890177784666	0.423170458869404	0.618595349015839	0.532772200200923	0.661316818272996	0.471353555898078	0.524382788432373	0.327763451469142	0.305730349227737	0.615150743945119	0.60540608581451	0.677751601759839	0.034444312789686	0.342288439300843	0.198317270105942	0.335245364599085	0.599845628452176	0.185883521114884	1	0.576358894760635	0.212479457432131	0.475372485601921	0.508838552151465	0.553872167407047	0.458222714127013	-0.261036728338649	0.667448671433045	0.475991616844318	0.654601887922898	0.528215956319248	0.386957561986721	0.712021866711559	0.598187706201534	0.0101455576877655	0.472565688400505	-0.0990962000679938	-0.143358422793045	0.550510998611672	-0.259740755809517
CD69	0.83146398747497	0.772368529485538	0.833953922121806	0.655806762459961	0.58806802618818	0.873616034453297	0.934011352791925	0.896134982169316	0.816855976542567	0.750145476482012	0.806541589638299	0.393554436095199	0.74279637805069	0.651422903091752	0.45670754822474	0.824112996889771	0.868062965221198	0.783661955470504	0.825093574078578	0.91739300373088	0.8084295606616	0.602923973911313	0.851653865566288	0.959259589868101	0.738058181711263	0.877911894706566	0.74479928735997	0.749174798635606	0.802844414235872	0.704498567876466	0.847499219285578	0.75581883268642	0.9171946578109	0.875394843839461	0.814244336189525	0.846193015588505	0.678425347637925	0.826923223472493	0.22788864748553	0.843725053878944	0.835530799515017	0.724589890247188	0.776893798138698	0.761122263515192	0.605135097026421	0.617999467216911	0.844544984110467	0.825189300449908	0.638224117682541	0.713041496655103	0.740382204143556	0.535336628371161	0.761574017057553	0.712590378485661	0.886767717836157	0.584611282545763	0.769274215654675	0.638164704067984	0.742679547661053	0.252687216341244	0.561968006857612	0.644193730358314	0.635332812916208	0.762585958683822	0.807220510164538	0.447502367416785	0.859150784283584	0.723771068232292	0.745741837126502	0.89828096111535	0.807531027604748	0.747328399115058	0.859835365820766	0.68394345519486	0.736601784510105	0.803617571816951	0.552621409622874	0.477849792756018	0.916279228937323	0.751299934473221	0.681830461480811	0.27599025725929	0.68633964346758	0.60926003156455	0.717228229912262	0.604510481083203	0.0670901221950804	0.576358894760635	1	0.570215378576106	0.631999452983945	0.670273716631654	0.835266963098788	0.42152444476514	-0.0297935386874301	0.70830896698306	0.569196812213987	0.844116072495974	0.751903032421092	0.698025986067619	0.745598623744315	0.846029198270086	0.345600084976533	0.567829315062049	0.190956620466742	0.162197377804103	0.658326434812549	0.0253247338333332
PTPRA	0.5408413100513	0.526163229082127	0.518002660664743	0.368230504441678	0.374311407127051	0.503381605825802	0.584605412021157	0.476301769871544	0.668817012606382	0.518354895426296	0.561118694996696	0.28115917472576	0.350452529446825	0.176801571820955	0.200803054487773	0.675363222226789	0.406726620258804	0.595517440405242	0.545135541227138	0.5934563737017	0.559892652683065	0.220359122754144	0.385990636037972	0.555829316521993	0.369990684674906	0.645762828845105	0.496129532619971	0.430226402946236	0.611819175398543	0.736818672919924	0.547452545381292	0.678079311162392	0.592779877530056	0.692688160155181	0.46476945437654	0.522107238923577	0.398130674108041	0.591836154213673	0.158156103145686	0.351805221000917	0.522950110287365	0.8307083423172	0.578546615316714	0.865662981694175	0.616708969517156	0.632012051121785	0.533949296141955	0.626908938218721	0.592001718688717	0.508773579958919	0.616852818129365	0.610596973388622	0.683695154517087	0.585553309658767	0.42631741938092	0.762647658221276	0.486101878341268	0.388515709253531	0.814437556792759	0.413226554669843	0.404183319410109	0.663075748342722	0.475046549680501	0.768673270444177	0.312191728711123	0.451090423788131	0.569542433541359	0.575143549703784	0.443215023497474	0.642893975076284	0.545092728248135	0.561118294371815	0.696150287382863	0.509327763529982	0.79932200864433	0.841921377946567	0.800045658992003	0.754948361864076	0.709007880542181	0.713854938039452	0.575130216499586	0.646861640746146	0.938902266565701	0.878245826712027	0.388590773981855	0.504451247176724	0.219400174820832	0.212479457432131	0.570215378576106	1	0.837878880502154	0.626008633399154	0.852173189962397	0.563181121007399	0.658018918220756	0.375499932011393	0.725240144134879	0.726134266922506	0.812723474547551	0.568494068490843	0.511545120901605	0.63156058296722	0.815225283126087	0.703552176920898	0.812149759484554	0.76615522501913	0.716016761000252	0.718553281866984
MCFD2	0.688804416970312	0.792741241738073	0.722876643335225	0.542994823890807	0.728085220917687	0.708535129363421	0.633154674527832	0.646988757396131	0.768903390047666	0.707818205862917	0.733963554813416	0.395490597011973	0.599705163320013	0.23777185929224	0.2436509163898	0.852259994811243	0.491573455812445	0.821323819568254	0.767937881413718	0.729359603181587	0.76819059857478	0.199059409953023	0.383482559280908	0.62717876152188	0.597040619306589	0.682450998395903	0.64526456234195	0.466440827492032	0.750704964354064	0.916092593084791	0.761819804982717	0.754516869658265	0.640953882264123	0.633845827286225	0.712692850669114	0.502404255454058	0.638559855516769	0.666710313366243	0.425450399883422	0.4553349496201	0.579311808762113	0.949681886187317	0.78127962986947	0.765299993007515	0.851203147977886	0.745333674466768	0.661912290718775	0.711095176244616	0.766931566742108	0.769205235955161	0.745780476092842	0.839325447128329	0.751892429833306	0.749285979591639	0.527245263633897	0.90460497133139	0.411948733561489	0.636130434813146	0.879257465166048	0.666719917500754	0.705495713983018	0.806913841865151	0.750475615017307	0.638440571559318	0.515366222161648	0.717343669574186	0.630221111621931	0.657898224325215	0.579416961657747	0.543215823888231	0.462379189115893	0.786742982495413	0.736486026752593	0.757521293521277	0.90997121576006	0.916216272630869	0.717740303369022	0.812713959967253	0.743803309577999	0.884579413623415	0.828015607424702	0.389716394495921	0.883890795599376	0.81674923985278	0.44842653990019	0.811724809519921	0.499558191521947	0.475372485601921	0.631999452983945	0.837878880502154	1	0.801997059023459	0.891691885556912	0.825478314633615	0.41411316282752	0.52497135504469	0.907279319725325	0.825720497280145	0.871694773830388	0.512219268909901	0.756605075370836	0.781761406123743	0.649515877543067	0.789118008122152	0.628916036097603	0.541879895077919	0.845869804235316	0.443749883289899
ERAP1	0.725870470359298	0.820607828880332	0.7327076823591	0.504442597802696	0.733988474809836	0.744326267717168	0.698903366737409	0.6682176920454	0.744260908077658	0.722459034144625	0.737556464662536	0.536507754709545	0.59609967401937	0.283758137714494	0.387947139865947	0.822290249698385	0.514308664951556	0.794946763409159	0.745187858703811	0.797624099465763	0.749825018608044	0.237898136871824	0.455988134700113	0.655639249135581	0.515427277757663	0.631612465758084	0.661174922720384	0.524805356481679	0.778204719031246	0.86640660265965	0.728023747068868	0.712938424185869	0.695020854322108	0.624054696954594	0.723588274321044	0.486165032773059	0.651220439968242	0.664049442867585	0.49373026829131	0.548862638273496	0.604298562118559	0.830686087112744	0.694757507839053	0.595500125219672	0.819175762247193	0.73885384918737	0.710152640802785	0.79878824726368	0.688329639575962	0.845685332706876	0.791458282298276	0.725541100519618	0.718900525455491	0.699662646237892	0.593558473069047	0.804652264566452	0.476667418019688	0.545682594416039	0.85946429782434	0.603870287211668	0.699804219713433	0.80177805455494	0.775538360208228	0.644185926375441	0.595977085148653	0.680191819178489	0.598467616619077	0.699958937403032	0.638785447070964	0.517246931542272	0.529396285471831	0.795411749328775	0.71683134412105	0.676493115328816	0.827043801170952	0.822852411695114	0.596944812342957	0.782306463397862	0.744928445848428	0.816556963778356	0.736961894943552	0.267148273780432	0.740459162100428	0.726994796199841	0.523796477538515	0.753692232871126	0.540924654646301	0.508838552151465	0.670273716631654	0.626008633399154	0.801997059023459	1	0.78511015004852	0.728156369506722	0.224446936425686	0.638514285464418	0.767333861129951	0.792827304652215	0.812285314418059	0.553711535620008	0.701787748455404	0.830844777987797	0.510131327614262	0.640502134397056	0.407718404023126	0.377493997347948	0.748006180121962	0.250208929659348
NCL	0.774344845250803	0.819839812807098	0.819377428050499	0.6601235656053	0.671294717541439	0.820517382981361	0.83595937997461	0.803897397035602	0.870967239797164	0.78551466770275	0.829050608705619	0.457482949469749	0.676547656338283	0.486966711145156	0.443216872476166	0.878206590260428	0.711397222483701	0.803014466847069	0.821685750050298	0.871391898432878	0.83535825484721	0.437646898750817	0.653124928981051	0.832547483038167	0.687579734797296	0.818445045334098	0.737419885872959	0.633415789016168	0.842524017286941	0.868655030485698	0.83895415817821	0.804274813239604	0.834030395271387	0.816506273225235	0.767559382975337	0.721874261397367	0.654779239985298	0.834160385325763	0.290214681339178	0.643438919130851	0.779040123501832	0.900811467977493	0.845032417637503	0.872273513406526	0.759002922933946	0.740691674454477	0.806403041166041	0.847831716567868	0.796481687829111	0.747045988968992	0.807900761352924	0.723391705721939	0.803843404568954	0.805158979072145	0.716045972394763	0.807806338121985	0.627987783250884	0.656295562232993	0.904789929183525	0.476356369519486	0.65029308448615	0.8372052409762	0.744279877322014	0.793061603646204	0.641564875483047	0.657068097686559	0.794318075363863	0.787879068846079	0.694360447117344	0.791701659766248	0.660976898145357	0.766510857926973	0.853155943300849	0.76879291330298	0.928258912073759	0.937155244145632	0.788266620699855	0.750199586239811	0.906465276435222	0.856228952129454	0.795143049592447	0.480455008890643	0.885890512991292	0.804014202173855	0.609686251010017	0.720314882415599	0.297309456969129	0.553872167407047	0.835266963098788	0.852173189962397	0.891691885556912	0.78511015004852	1	0.698910641356962	0.326137551860033	0.622631566514132	0.779851821695056	0.902564329835757	0.874680787805685	0.63291688105021	0.797075457435711	0.860400508659281	0.641618020427284	0.736981991217934	0.522311172535739	0.455029032038446	0.859020067291259	0.368883772747014
TNFRSF12A	0.608276780538266	0.809669219554942	0.705889857616455	0.556413642229388	0.850956213750634	0.676741072674711	0.470514320199562	0.537882132547871	0.666851165082495	0.701421157742853	0.711375051783995	0.433690593110442	0.514916334745076	0.054523534281918	0.17805317398512	0.762402943535559	0.268977826037083	0.754580899915996	0.743746292493218	0.615609983549453	0.80384831783918	-0.0392075556191287	0.106881044937168	0.433598744884826	0.529643900059881	0.470209702179204	0.530981008737867	0.268750024371561	0.763494473221925	0.846568927850958	0.686586625889814	0.591702668816473	0.48775570218625	0.412399268841297	0.6888046662263	0.21079522960113	0.613544395703679	0.664284229359665	0.5313034799658	0.241982553045793	0.3593225264317	0.817451558162338	0.679972367767273	0.452407993262179	0.899691479459199	0.672086049641301	0.53355275450014	0.607349680441318	0.711084733635489	0.763690780075993	0.784866724356295	0.836920839154628	0.630515657472474	0.7568758815498	0.333279904727382	0.86070011953481	0.0886363114733898	0.666390340095413	0.716986274512733	0.866916757986237	0.816938602520298	0.824310850572741	0.885039997989505	0.376068811890756	0.422421227917078	0.884256320766536	0.439553282698395	0.552716402852481	0.476534538767128	0.276267728079555	0.115052299169339	0.750219730002512	0.523350461180181	0.692382400567288	0.738018902785245	0.722580415515766	0.422270466594614	0.751670344244428	0.552326583611801	0.788037665916181	0.809640391851978	0.129786444579478	0.641028757820237	0.667033957724901	0.266560154581101	0.897477490340976	0.711779353529539	0.458222714127013	0.42152444476514	0.563181121007399	0.825478314633615	0.728156369506722	0.698910641356962	1	0.186124414805436	0.376475037635369	0.840603805536228	0.656107156375924	0.681338524840485	0.207401545076158	0.740530307700218	0.708531655840937	0.402544127289598	0.665398243136617	0.354426494920541	0.297783726896219	0.786053850546531	0.192231163123916
EGFR	-0.142763091305473	-0.0941054558787336	-0.169643259790925	-0.212818340180368	-0.167623812408107	-0.16653749291185	-0.0646004313862385	-0.207107454232542	0.0293238496896025	-0.069105370711733	-0.144224840654915	-0.120460375612071	-0.26928415644957	-0.259611462011025	-0.259956733428053	0.0396776242566086	-0.187263819747004	-0.0371676517277923	-0.150078000973003	-0.0462166397001296	-0.0934793570321322	-0.20302140537265	-0.13167729578312	-0.0890083200594263	-0.210639837732107	-0.0381731698116209	-0.139786377434889	-0.138140020373907	0.0412482476901584	0.181160215024889	-0.0931316037643476	0.0614852534038357	-0.0712051447185077	0.0413268676680591	-0.183741985605408	-0.0789072056318152	-0.171620308657713	-0.00944324451593545	-0.117800993007757	-0.156034939096101	0.0585008220885065	0.355744423832089	-0.0107464582179545	0.407686259488492	0.122169920345162	0.142284399360063	-0.172953201827558	0.0942221275224809	0.0885388123333469	-0.0868342888295923	0.0336828906452753	0.123963636967394	0.01645540823486	-0.0488913634129702	-0.158501908415916	0.330154281066219	-0.0438883653737779	-0.223554275884283	0.407726468962121	0.0908666832756292	-0.160630031020823	0.157410956740766	-0.0666907271326884	0.276082026246987	-0.235501283727943	-0.0186840211350112	-0.118547735172574	0.0261533882288103	-0.215326575664429	0.0660104733920375	0.157989066017372	0.0278543233524489	0.148963646302186	-0.0541427621792669	0.374361645355681	0.324564244882818	0.558680076024632	0.454045953794423	0.0976002694008397	0.181308857049708	-0.0357090479328014	0.648333519958691	0.558981868920997	0.538648812338297	-0.0320946512255687	-0.0396698428668442	0.0183266165102674	-0.261036728338649	-0.0297935386874301	0.658018918220756	0.41411316282752	0.224446936425686	0.326137551860033	0.186124414805436	1	-0.208234803000263	0.224089880192181	0.17918779116552	0.331779718241107	0.1392700061547	-0.0905092451280713	-0.0425954808162865	0.853617921472	0.266561323035453	0.85651921239041	0.858060055236977	0.245812062439767	0.976343252717708
CD33	0.857008996898673	0.714326958794008	0.828018343880391	0.815751671702861	0.591025934863519	0.815415012685088	0.819017315506573	0.865183688512334	0.813343050816344	0.538831265683965	0.796095028135561	0.4536708828314	0.878990493933734	0.729726955274668	0.693626699018456	0.744869034761049	0.840588494248876	0.718183299580944	0.784188398766029	0.747203213151187	0.679414616696769	0.724770260244888	0.732685029461105	0.799221759590754	0.729684335423872	0.751867823880149	0.669724636649912	0.828963841329183	0.609810319676537	0.633434274908646	0.826594617538402	0.700472240102739	0.761006057061068	0.719541129519118	0.833344676864104	0.804632634322386	0.792729073091592	0.624573566940959	0.261423004483377	0.705040800184099	0.671516401985862	0.543104241353531	0.790985594647598	0.566028070010185	0.577277826215692	0.565131722795413	0.866887699374937	0.644176044453638	0.648150803896213	0.76736251827506	0.610518884175874	0.518369012440019	0.664979846327818	0.685286575674152	0.828629285395159	0.546661467782151	0.704439831327109	0.517190306151294	0.651353002034825	0.223709658599964	0.55779424211072	0.695960352098059	0.54576233496067	0.509756205339419	0.764415804293773	0.53819320978703	0.786931367305435	0.595961950309107	0.909369809338498	0.609043002201198	0.599632000212191	0.694168000346419	0.597072614684518	0.663754315673365	0.581888473558022	0.603833103436515	0.376169522659757	0.310019965106082	0.802604611294919	0.625121635085514	0.717002765633585	0.0968413086716194	0.485978241983045	0.338627366123132	0.388071310572585	0.619277260670162	0.137427052234803	0.667448671433045	0.70830896698306	0.375499932011393	0.52497135504469	0.638514285464418	0.622631566514132	0.376475037635369	-0.208234803000263	1	0.490094165054792	0.792623181962276	0.565330902938781	0.64496677572214	0.780532250553673	0.720079128153955	0.173677279706012	0.574828653299755	0.0165355926842324	-0.0585026064020359	0.714648201681542	-0.189329102209132
ABCA1	0.69840906119038	0.816466544723365	0.721393938856289	0.506954769980077	0.778939774971699	0.708823636254139	0.590528622745086	0.606271714058228	0.727327567255389	0.722221518406605	0.75511087580337	0.405272172939087	0.591606929369335	0.167126800418684	0.139033637983416	0.857407011614498	0.405778761172892	0.84861987768657	0.783392830534428	0.682659237153057	0.801296818898278	0.103832260241733	0.304629077051842	0.565259304985765	0.537063598386399	0.665784495123093	0.630797655885699	0.436668405861677	0.736530157253887	0.935811009787274	0.723310769463547	0.723656328773047	0.593384577321504	0.583549834008229	0.699314968744804	0.436868106040332	0.651577804685945	0.619639976227874	0.638981243456944	0.396375043833114	0.486557875262422	0.931673694076925	0.717917288807233	0.656777982946506	0.849352675597476	0.787238069927746	0.653430625009459	0.642561228999172	0.657918873634397	0.77569549860484	0.744678026875306	0.859159317746829	0.790913764967475	0.757823084336389	0.480262123457712	0.878047277420261	0.356831780189559	0.701903100957729	0.796105697510956	0.750543409137127	0.748835229008328	0.780868568992812	0.786182555553917	0.579641476117352	0.502328522895685	0.710733545754158	0.565926490380394	0.604531970217668	0.601837485635485	0.469599787048803	0.352705239698357	0.763871979428073	0.71710202174076	0.729257315814565	0.799595727772048	0.882940111180659	0.538320224123211	0.824010823248381	0.668242142100837	0.907615270612451	0.858458812520112	0.213384738935745	0.809706552600482	0.765445466842013	0.418968371403179	0.845317543494271	0.61961269679392	0.475991616844318	0.569196812213987	0.725240144134879	0.907279319725325	0.767333861129951	0.779851821695056	0.840603805536228	0.224089880192181	0.490094165054792	1	0.758530380184562	0.83853824833487	0.405714352675803	0.721479521383864	0.798876488552812	0.482373164127626	0.749024505991	0.515318312096103	0.460902104771909	0.740407323537862	0.285257271578902
LRP10	0.888325349229287	0.844612415287947	0.886599854214188	0.750051348910746	0.718389488656526	0.9014751353031	0.882141194068473	0.875905878264366	0.932247564490521	0.722546234002595	0.881885783651154	0.468720018456612	0.819939156599033	0.588988355837478	0.465482321817081	0.927757038416962	0.798565871259119	0.863018584916672	0.881941811825915	0.885313391638739	0.851683795454717	0.519166137874421	0.68855774688918	0.875935454432844	0.774038825397631	0.844067198893066	0.727159684208679	0.762603523783797	0.832847419936878	0.858836748168596	0.916307459090377	0.839247939087542	0.866538701239171	0.812300813382054	0.889988957894515	0.771266530795119	0.818960390832864	0.816793987600174	0.313421221478722	0.744103941310589	0.755909815109797	0.860822786511201	0.892171014939031	0.811572169788168	0.808807863136335	0.725589938812497	0.865506643756613	0.835285976357716	0.779607051266125	0.824177177952559	0.828908851303166	0.719080119899602	0.772053310237029	0.849008828095867	0.805948817492731	0.80584655480761	0.626031759603864	0.632958479016918	0.913527780059292	0.470740333399354	0.705537431013538	0.868326968468745	0.747932864613748	0.710960050269907	0.73009864816947	0.688984902853976	0.801992057904147	0.756555450346328	0.829248704396852	0.734987832961475	0.662016642685944	0.86823764482726	0.768416526902782	0.76191534811301	0.839867974131387	0.883828864866706	0.632259506011742	0.663861013100577	0.930455237420404	0.856756919173105	0.828286597626372	0.375763058783577	0.832993357763617	0.73813868482614	0.549850634028683	0.783007191728583	0.273624041860276	0.654601887922898	0.844116072495974	0.726134266922506	0.825720497280145	0.792827304652215	0.902564329835757	0.656107156375924	0.17918779116552	0.792623181962276	0.758530380184562	1	0.83722591557699	0.650565540996662	0.870101125020802	0.864086898923506	0.551548013700456	0.751903746067553	0.423246065705418	0.36136568794694	0.883841602157199	0.219653761816609
SCARB1	0.764728419885355	0.766034981142078	0.7405814302603	0.519339158112921	0.647047556538829	0.741250164725682	0.728368530003112	0.701191973987656	0.771690542869421	0.665512672552001	0.738612148527652	0.34774559740597	0.615472054730823	0.299197657624152	0.245881848285956	0.862507577353047	0.584555590682875	0.828629708779128	0.792247896176923	0.773653154103312	0.766274838854177	0.308775653607355	0.524006107539354	0.704877264726978	0.570224804987744	0.765136171593741	0.596185145964952	0.540020463795268	0.780753504259658	0.860097350558084	0.773706431413431	0.747423608749985	0.7367923776544	0.744615851207958	0.731825367650299	0.614622061040926	0.632801262701214	0.711056845853388	0.350465730823671	0.571662450454534	0.601435901325932	0.916734064142257	0.728282280957341	0.78327689339347	0.781627177746365	0.76674603683226	0.699668611786282	0.730600739432473	0.689928657217207	0.754076354618012	0.724939999862842	0.727485398771612	0.780112599123538	0.709715600469955	0.625181464226579	0.842853119357882	0.532527172815079	0.587722833507866	0.899593120129245	0.529788174610265	0.608793123819783	0.770801225961191	0.67561455859137	0.737481752187255	0.659649650846999	0.586544480432292	0.700824396073167	0.675051455083709	0.64953840064942	0.654833551273157	0.67372006196798	0.767080423550181	0.818967723617546	0.672005948211593	0.85313402992786	0.917751252936824	0.67614507386353	0.710184246532118	0.813578831140114	0.877782762358748	0.763593343345267	0.369385395232091	0.903678299936061	0.832830522496335	0.489317433331472	0.742091503033517	0.3287019570332	0.528215956319248	0.751903032421092	0.812723474547551	0.871694773830388	0.812285314418059	0.874680787805685	0.681338524840485	0.331779718241107	0.565330902938781	0.83853824833487	0.83722591557699	1	0.578897036946597	0.710782546557694	0.808864966206859	0.620513957903188	0.739168861313193	0.578528621874041	0.566107491278352	0.755318790473554	0.394277586365011
CLEC2D	0.630439640376289	0.488263605474625	0.530443924958963	0.407334325234922	0.293790316706682	0.529726523727991	0.72131981712527	0.580579331804011	0.639916738643352	0.468226735249499	0.570544122713866	0.355880193107413	0.520274080621838	0.48960212608436	0.439155667908994	0.602473354709873	0.630086270159263	0.524981359173566	0.543302628373736	0.651033912810471	0.451819217320976	0.540338711932425	0.682533153739171	0.685650772037257	0.474412172969321	0.721569419931808	0.661174679530693	0.795444172685969	0.50344640426859	0.554931672748984	0.549823252365159	0.765474927858785	0.743811457589474	0.784099484665022	0.5170428372348	0.744889050652684	0.585134931355341	0.500253341990221	0.167510808616841	0.623731887363525	0.660366416813758	0.528281576152207	0.517455711158698	0.744601153410863	0.386997020789466	0.538810938298218	0.702846652595126	0.710664535589079	0.508134804931531	0.521551223001905	0.485015507264564	0.440742029647482	0.498294407973017	0.431904660251781	0.713754036080555	0.434131599428765	0.679717125738297	0.389446369904115	0.566075191923433	0.133183951693812	0.322979654585627	0.463899572547454	0.295301940864873	0.798025047253303	0.43054723148221	0.205279109904987	0.695026938177954	0.529982491372967	0.627512029722872	0.6386833277508	0.687956816116751	0.603798355747772	0.656610228251711	0.435510153932776	0.533353487538149	0.669387623835053	0.605630702099903	0.452037692531509	0.72435513065773	0.547869054642703	0.496116740633428	0.488744331703401	0.561695234359353	0.479377224397579	0.613775362200221	0.327002396460378	0.0173622388191775	0.386957561986721	0.698025986067619	0.568494068490843	0.512219268909901	0.553711535620008	0.63291688105021	0.207401545076158	0.1392700061547	0.64496677572214	0.405714352675803	0.650565540996662	0.578897036946597	1	0.448690759090845	0.59241703944032	0.353922838700721	0.433523166787777	0.248056417631139	0.228136471078898	0.471167483113606	0.195076941801522
