""	PTPRZ1	SDC2	SDC3	NRCAM	EGFR	PTPRS	RPSA	NLGN1	NLGN3	FZD3	FGFR1	DDR1	PTPRA	ADORA1	CDH2	LRP1	TSPAN12	SLC16A1	NRXN1	FGFR3	TNFRSF12A	NCL	NOTCH2	LRP6	APLP1	GPC1	NRP2	NRXN2	NCSTN	PTPRF	ITGA7	NOTCH3	ITGA2	DAG1	LIFR	CAV1	EPHB4	AQP1	LRP10	APLP2	NEO1	NCAM2	MCAM	FZD6	PTK7	ROBO2	ADAM23	RAMP1	CSPG4	MYLK	FGFRL1	TFRC	TRAF2	LRP4	CD63	NOTCH1	ROBO3	PTPRK	MCFD2	CD99L2	PLSCR4	PILRB	EPHB2	NOTCH4	LRRN3	EPHB3	BMPR1B	ADCYAP1R1	TFR2	PLXNB2	CD44	ADGRL1	LSR	TMEM67	CDH11	NETO2	CHL1	ADAM22	STX4	PLXNA2	DCBLD2	NECTIN1	BCAM	KCNN4	CD47	ITGA6	PLXNA3	FZD5	PLXNA1	IGF1R	BMPR2	ITGAV	F3	SORT1	DIP2A	TNFRSF11B	CD46	CADM1	NRP1	LDLR	TNFRSF19	THY1	ACVR2A	RAMP2	BMPR1A	ACVR2B	CD81	MTTP	ERBB4	ANTXR1	INSR	ACVR1B	CNR1	FZD8	EDNRB	ITGB5	ITGB1	GPR37	GPR37L1	SIRPA	LRP8	SMAD3	ACTR2	NECTIN2	LRP5	RACK1	SCARB1	LAMP1	ATP5F1B	AMFR	TSPAN5	SLC16A7	RXRA	VASN	JMJD6	ITGB8	ERAP1	SMAP1	ABCA1	F2R	TRADD	PTPRJ	TNFRSF14	CANX	TNFRSF1A	SORL1	GPNMB	LPP	CD74	TSPAN14	C1QBP
EDNRB	0.878536091614857	0.862125420500268	0.928606156787369	0.882239938297649	0.935456508282342	0.822722760710286	0.842833890393071	0.907035227900152	0.902176604069441	0.965357258392341	0.91373573909212	0.948330148267629	0.94177251344823	0.841479735739623	0.967048922042988	0.923347731746264	0.945062371128563	0.817968521166564	0.839571023526973	0.882547114736748	0.781835554826746	0.931843191330415	0.92475532809082	0.917496855526564	0.881315149382725	0.870588649884375	0.935499058151829	0.886539488763062	0.93265798758433	0.758110297895532	0.908340812113229	0.827607252422207	0.890511566411425	0.953525425004109	0.926160756723368	0.644262487382938	0.940114141949099	0.770957175626689	0.943143417947376	0.921678169530141	0.920275177514443	0.829064807767338	0.889125826213124	0.901753477546068	0.826826309052254	0.868854381093698	0.792381403161295	0.877165108934216	0.676835610175617	0.83782083238858	0.919765606781085	0.913593292528681	0.846689195540905	0.621800420732211	0.9251607907585	0.940369761029105	0.861473702330188	0.790656661521886	0.918874279613946	0.909284866036665	0.845650663973188	0.832427482459896	0.867555827351225	0.863945021235085	0.900542960816894	0.869574765807678	0.853135342280196	0.803291200219037	0.888167752962793	0.88150908833439	0.795895007537152	0.931290987637892	0.833962676216754	0.880828490955065	0.878827003193186	0.857930083859503	0.870688669545054	0.906971818217223	0.858139765718322	0.817151331503545	0.887523100646831	0.836166257867679	0.836289916265951	0.908739437134285	0.917435648117865	0.860841786024143	0.882187888077124	0.93383030365094	0.869410655432242	0.71091742766084	0.908884079096043	0.932799233718047	0.892938189933349	0.843953593702225	0.90074970440278	0.942875261457862	0.803876863673146	0.937482479975772	0.869233341055684	0.856122072266087	0.920111582239216	0.89017510017092	0.837210737412114	0.880269905865316	0.920080751053252	0.739259835737799	0.919327566143992	0.942905861792534	0.901363580960665	0.915063415196545	0.422820850245678	0.876739955240499	0.84030185876526	0.800107057497521	1	0.834711035871653	0.930907373005997	0.92357202555288	0.871068385220257	0.875075197428427	0.901721742647039	0.881223548988617	0.890086310817082	0.855598512368377	0.914128392261018	0.852560618485638	0.872696078295875	0.919143447056942	0.839622451990229	0.945936538461769	0.953726328708199	0.921025664237441	0.800091718689505	0.585508698270474	0.9071434398604	0.954790879456864	0.814357264267753	0.928239012746249	0.497543160980119	0.825379460576616	0.820287073007914	0.769055059392381	0.723730138793096	0.932104073977277	0.937860960166565	0.636451625984212	0.413809199286593	0.900902763516741	0.25558021422503	0.833455023413085	0.864452805999841
ITGB5	0.803428922186043	0.8321995511591	0.866468796098931	0.873904492278542	0.77422967235194	0.76066880385474	0.730668024822384	0.832868319921317	0.783845973971318	0.870383686282412	0.914153988523209	0.896012225286316	0.867794295005316	0.857036983622792	0.870133338894689	0.862772021103312	0.849557363156635	0.719931680115871	0.732292552365568	0.850721369535202	0.775195284590529	0.860198273754077	0.849421001651141	0.831405177005974	0.882977879966363	0.796538888737779	0.849762232784102	0.832568252795605	0.880063368717058	0.743610014234013	0.892175114449589	0.771392319153836	0.837720261332999	0.851454496850326	0.881604422927529	0.585130719824616	0.83084793185245	0.835554570150794	0.89334947737116	0.91436489606017	0.872641937877814	0.759348958355003	0.846605379457417	0.836621152533091	0.753781165988671	0.802811422977102	0.787729590255982	0.832344601651773	0.577130424307913	0.877354431113123	0.903992393592521	0.807291990098232	0.827319613179181	0.522057372385087	0.863837270270949	0.825527312610883	0.816376204435573	0.69538015750268	0.860069599563424	0.870360762396372	0.814232059648733	0.757319548666169	0.879251733265633	0.776853007554177	0.837726352043881	0.784131613286409	0.776930553277055	0.805593851846273	0.800598878244613	0.871442744899054	0.872187415141688	0.852657788677996	0.751016857808743	0.748870273067692	0.806763746940084	0.803964127085173	0.837675392980915	0.816133342579337	0.779558450388341	0.802343018308615	0.85502546443171	0.859694746187231	0.828429076707942	0.807511315769484	0.861554030447163	0.870407955402257	0.780308987133028	0.845605961305129	0.83087207555429	0.647949170330694	0.849168416867826	0.917271987933721	0.840169046858127	0.850551489227726	0.812723562667303	0.821470046571666	0.741692490762883	0.88389900740732	0.864209400067075	0.759569401557992	0.79467768994116	0.875504099193993	0.68253643389817	0.743887722543205	0.855662483398711	0.631236370068394	0.879851823887733	0.837194779816267	0.844965887235044	0.806197660490295	0.484599617332481	0.770672698644773	0.797879372465111	0.738231565383398	0.834711035871653	1	0.891408989426087	0.886091628075158	0.799580567247616	0.845947464817706	0.827608259854991	0.802104891253193	0.860025000631515	0.833587687784547	0.790784888936263	0.714191736508978	0.788897845666921	0.897534918578593	0.771178237490297	0.862951433171907	0.861851514018232	0.826874944389695	0.724148263061147	0.55780469016018	0.757127170171743	0.870641631962811	0.759031277508238	0.848142238705494	0.476507066367174	0.812008516405218	0.759697630700511	0.836839108461458	0.760310960359584	0.911790842734189	0.868020727835024	0.75710088155844	0.501610269724487	0.884340969246897	0.402793369656354	0.783300593129663	0.773839673774612
ITGB1	0.860227278572615	0.884495417794059	0.906356007767149	0.926648001470188	0.877282976736493	0.859286018620017	0.845880363961811	0.906339419928078	0.834842465363047	0.940611437616745	0.958439476913499	0.928444161097173	0.956078424703638	0.865189955519436	0.940953440386584	0.905015428814478	0.914599513654944	0.837794445434779	0.807243791469625	0.898199954710678	0.839514875888262	0.959529667041844	0.934230303116432	0.921424906547781	0.928632778798032	0.908040869156697	0.928965008747089	0.88466960223371	0.94906643557403	0.793155437453608	0.927848248318491	0.843970557211529	0.926932203813838	0.932720999590209	0.921889215675565	0.742677234277019	0.939456652860218	0.815480045998916	0.960597171865306	0.944369524953346	0.926370898549812	0.840079515164673	0.957407743074066	0.944748651765179	0.860757778467534	0.856785206801143	0.837023329337888	0.899637307705384	0.69082319366909	0.88878969759004	0.940500945866012	0.908331199760276	0.890557881387775	0.592543105168184	0.927847425119887	0.918947751031693	0.900355438751864	0.806466424159257	0.96308084159152	0.925671603201787	0.854897946406097	0.865451799580659	0.892682609054475	0.887146469406009	0.857245062491024	0.850884868017243	0.873922498312339	0.765881579533814	0.918758320560298	0.946222068881846	0.855744445275673	0.924288039077742	0.85217926802075	0.899364034507891	0.908472438805902	0.883869685262263	0.878143558631431	0.903334396413979	0.899141130755562	0.885071832849862	0.944987685104085	0.849749942937957	0.909433139269639	0.866530196246212	0.956684668066532	0.91789528789483	0.874378332806989	0.936934760377954	0.890023047753934	0.696787389730924	0.930061695935514	0.953044718111707	0.883974047024445	0.905467244941427	0.908259159554445	0.915249796810384	0.855055400090441	0.945771438768334	0.934940821587351	0.782398180843447	0.898246859324699	0.903364691668315	0.851248059762802	0.882177309392636	0.908485666894236	0.759625168705206	0.945231359788321	0.920641904089853	0.89774430386421	0.877872826400325	0.551828909441998	0.846153078816052	0.870433540252076	0.834814670746784	0.930907373005997	0.891408989426087	1	0.904116403233892	0.846842631961632	0.878155790014066	0.911065372143216	0.896613572860304	0.953642609659776	0.917400695592604	0.893260550733736	0.859324319126694	0.891120672091723	0.962621624307566	0.875242002213998	0.958481874072159	0.948159477055669	0.925643044266583	0.836044657262915	0.678611914999685	0.91309366224303	0.953115377515678	0.800719074772896	0.941646323787618	0.574810338925889	0.873687032106906	0.865730953681816	0.777146292722611	0.817417034075248	0.953388568927034	0.948964872756313	0.729523045415637	0.5098323287759	0.934244034936808	0.391603108892667	0.892010528691501	0.876803647881138
GPR37	0.867778954873052	0.878599123488888	0.906300496027309	0.922160537547185	0.854166550941456	0.779472890706059	0.741599836024042	0.866350653256548	0.825219138732482	0.93782264231592	0.936897045115185	0.946677596691447	0.915595092745038	0.852438536975237	0.946673122072041	0.914222237065606	0.902171473797214	0.768567919595249	0.774396463560288	0.881903024418075	0.782446755670474	0.879291830672815	0.917417306441272	0.908141811167752	0.877085425736426	0.843019421785349	0.949868495769868	0.845061023960205	0.900992931176798	0.778645473495592	0.912145806083443	0.806302939043482	0.904224307479628	0.913416674643025	0.933246539933619	0.63325738932973	0.886890896617885	0.869980102335879	0.953904262442837	0.935230886681025	0.933382713240729	0.760246121389752	0.859659001116857	0.894571891618421	0.789315272242385	0.840962191820062	0.811784043896251	0.849254577468671	0.557540719336294	0.908284212873543	0.932173830967241	0.857739134400856	0.807520496515201	0.567072904946026	0.89496936484152	0.909832754118161	0.855038228049776	0.801846895750039	0.896263069313833	0.919674966446427	0.882304684076393	0.780936802623524	0.867580107282788	0.834839548582934	0.903513369331782	0.813842879167761	0.850763579832103	0.832068014864067	0.830570629037062	0.881499925956877	0.89655411063945	0.877782813457966	0.775190705474213	0.850281943003905	0.83029251050047	0.771774255655443	0.896759981279977	0.855397533189974	0.799860679109986	0.823099017488962	0.873705233521059	0.876111210552399	0.833146881155107	0.8548744825233	0.906665760539433	0.905855478648257	0.850239135805472	0.916527177332569	0.860313525930748	0.725818893879572	0.894495635620654	0.945433626969331	0.891396959114599	0.853913700881887	0.862436201296027	0.904158994889749	0.814932135132714	0.93519892374397	0.890334135397257	0.876055273578444	0.885622675340754	0.886460558970874	0.797272995695574	0.788658038722867	0.915146448320998	0.691794297228038	0.907459411474536	0.934250039642569	0.914241964767915	0.88008928250253	0.396129984100384	0.834770360089885	0.857844325922579	0.855920374409933	0.92357202555288	0.886091628075158	0.904116403233892	1	0.811355623131277	0.869942641846306	0.858969966474222	0.871474338530841	0.842555210052958	0.842038369089817	0.838733641941743	0.761331115656567	0.823059756677597	0.903009298655375	0.763707623061912	0.906143112936114	0.917863607125341	0.872750523463933	0.700358307996298	0.604540125035181	0.824054360223016	0.933707907677326	0.823887809379904	0.860390969640686	0.480593133456228	0.849655997665441	0.786595354836821	0.808860585552398	0.763381825573101	0.927884181305689	0.93267700460686	0.654444019225456	0.43161024073752	0.904107637527852	0.245220069236787	0.767523148942103	0.780503156596367
GPR37L1	0.922070477450204	0.693145063381098	0.930510179242898	0.823759113846881	0.909788647985257	0.817237398423914	0.788924569390579	0.879788712424377	0.91606126810646	0.878419433053327	0.820177541064977	0.907680430308787	0.891682945495032	0.911656226080368	0.873649657556894	0.857485922912534	0.924901728606888	0.686671953057319	0.84749276454354	0.896169503391891	0.689191802875455	0.869225517230852	0.821738436704704	0.814202206500625	0.818218627397885	0.802721404933393	0.834600515600999	0.896400168354678	0.832279971589595	0.617082364389949	0.849784293272531	0.701095087545376	0.748556159568363	0.900456095768087	0.896372806649078	0.452602533051942	0.879649006459742	0.623254055087201	0.837927305402091	0.823065363081865	0.832876554363736	0.893203663922579	0.808767800859686	0.795383904306787	0.717564563344955	0.902000750349865	0.841843778118052	0.872192211848865	0.82414417304094	0.70889000494817	0.86810204290882	0.824759154959303	0.853863090221341	0.49252054822353	0.888632728190748	0.84991547285962	0.857600750089479	0.699822328388774	0.849342447793396	0.80718313974026	0.761579457515635	0.750225599991012	0.802783973930332	0.788171016017926	0.830836304220696	0.851433443524039	0.791311876021438	0.824172254120987	0.81790927073572	0.777095566043854	0.660458672583349	0.835461969176283	0.773994469392585	0.800436713855402	0.786162871285904	0.869994644121544	0.89356530858848	0.843712285366926	0.826915946082612	0.700235877130472	0.825242975553969	0.736733687563083	0.758606846076201	0.886145799269361	0.807917761021954	0.815633311828575	0.701049133720293	0.864609693335412	0.802672359093342	0.520875137531248	0.790276569408199	0.867526041365786	0.926049394122902	0.816812739624284	0.811655128757168	0.880770998015867	0.778683318232822	0.847513638278374	0.75749949428487	0.732313657873567	0.872004010234406	0.865398138121071	0.680322463822857	0.839308457544559	0.884199915246665	0.631325830096401	0.872743446873291	0.849655830052308	0.866460405732883	0.783658721917629	0.356751495771043	0.753554823178603	0.706988044326968	0.626929974911298	0.871068385220257	0.799580567247616	0.846842631961632	0.811355623131277	1	0.738437121194983	0.90148380817751	0.806199066974146	0.861283171544738	0.763619795985759	0.80837122470399	0.778415964561967	0.754839255168284	0.871909339305157	0.856740636970823	0.851560894048226	0.847118458930798	0.805400328227796	0.782998811887351	0.49961457164528	0.833997733270896	0.882776686948643	0.767912966333401	0.905079524166048	0.299263031567112	0.728514294130424	0.745038739578338	0.721587171099031	0.72539200873201	0.860123614039074	0.874713146544201	0.590184733010682	0.2491656605274	0.78628300370414	0.261539198878024	0.834092763359878	0.877707683738445
SIRPA	0.785539129484011	0.930725627321636	0.842659603520661	0.857916340497111	0.868407884776031	0.7958676716276	0.72150178707021	0.887376805146203	0.777257741248989	0.927839643427134	0.913689891212247	0.876980638769793	0.89403736641214	0.739557323857075	0.922290903045225	0.927253767356266	0.862449500889818	0.915513650876556	0.838951997653	0.818594783531401	0.834193989056286	0.865593069475821	0.919124879383283	0.906862429052373	0.797809152316443	0.78118741882399	0.862790755831099	0.835749992253236	0.913534450207824	0.888007596058133	0.885165081944945	0.903992202574572	0.847991488914844	0.892958953477077	0.883598177549987	0.692614863905944	0.852171521893616	0.881159348515453	0.907608248997082	0.916241403031003	0.880783829528534	0.747496093361493	0.848523830825504	0.87879455014351	0.817946837199017	0.847349091014614	0.709772793758615	0.717379107147426	0.568667393402515	0.815469059216856	0.892358067157173	0.922280635424021	0.733957193552327	0.781225814046433	0.815031930550085	0.903758798866368	0.746518834637949	0.788305352746122	0.856860041596109	0.872519404729435	0.849567943160026	0.854274207727522	0.825793066843679	0.798314087495599	0.901704573058892	0.827982517576109	0.782995388951075	0.778494811651426	0.817137110942046	0.89345289032239	0.86355908132912	0.861382100674404	0.72950234779483	0.860900857089174	0.880571001644922	0.714420354853268	0.771678008075108	0.878492527717041	0.786131874924094	0.856535541631153	0.869027307009714	0.84031289774401	0.787585985951657	0.816280191004678	0.836386532526173	0.80408958940587	0.927747378581393	0.908185388691378	0.866486297377309	0.856772973634979	0.948452496122081	0.906938124612737	0.788845569246865	0.793654514990396	0.904940267724097	0.876617590510326	0.780448042842628	0.868093023677434	0.884800047817388	0.87672026039773	0.852348921904399	0.771251739202605	0.860561178267216	0.714212869852497	0.875633109218329	0.807619944421271	0.830944390321766	0.886708700831182	0.86508384175882	0.927470618325869	0.555301833519959	0.907163912994171	0.914781777242336	0.822418034458317	0.875075197428427	0.845947464817706	0.878155790014066	0.869942641846306	0.738437121194983	1	0.79623952075974	0.865175416951831	0.849619253624466	0.887102256156116	0.860778325070477	0.783512110338418	0.907983551770912	0.86110700302348	0.718165949694503	0.89242520796304	0.890087220050113	0.884575367401132	0.818059251666345	0.529287642657821	0.815936094976624	0.910488074002349	0.778218947285078	0.848616529030455	0.710341834826996	0.872047958310322	0.726921683601951	0.839615444987119	0.683219691685774	0.940781732082661	0.868422314619967	0.733084779728806	0.679100732419977	0.921709731270767	0.400189029164828	0.817799888905057	0.704887880939913
LRP8	0.864732036351328	0.77662450467287	0.91490175009502	0.841170870795549	0.879861049741496	0.798075740929011	0.824864178458891	0.866388470673092	0.872018825215417	0.913392067392751	0.866414101661502	0.916210252149782	0.905514901294919	0.88690590756907	0.9087424086822	0.869214269869886	0.917802798627457	0.743764448227764	0.789728808701872	0.899820469585679	0.768163881432853	0.909919071909107	0.874686047644206	0.846235308967439	0.886901886214992	0.865381878701091	0.896573825251773	0.883499335195251	0.892391281315526	0.696076911465332	0.890440557014609	0.745154838497453	0.825642762828344	0.919713480854208	0.895151127062091	0.566497127856574	0.906566885576368	0.70782854318781	0.899578405196502	0.874582680928868	0.860223837498888	0.827833830316385	0.865657409149764	0.854364011136428	0.755374574145432	0.857509494430099	0.805000107049857	0.880833165223882	0.736494185306468	0.80700342185119	0.911498430159604	0.865370869844196	0.872253331167675	0.529227949054967	0.907917227329108	0.88309528989902	0.876187558304268	0.728690176214086	0.89813660947345	0.860791829248225	0.775948371308011	0.771546825854576	0.859793148855192	0.816938815976277	0.835390235507923	0.871190632093344	0.799946157836884	0.804126645887737	0.873956933474066	0.830822897224094	0.732429737585246	0.909683417311239	0.81774159823521	0.810597759735276	0.816662346468413	0.886402169835893	0.853713759204677	0.845299658768514	0.847916132730958	0.768275428623138	0.873471646870199	0.813673038553499	0.798512429664052	0.87215906307993	0.883761277178372	0.846158115543634	0.793698728197281	0.873174835855055	0.834798808005959	0.586455396087992	0.835903545271887	0.897651977438571	0.895801082554238	0.826750476194758	0.833349047634377	0.891892309887086	0.759979337052124	0.901806407190106	0.820645331220139	0.77975271311856	0.866179556896885	0.895221561548563	0.76960919252563	0.874320396552475	0.87002686551755	0.654829330819873	0.895112572022078	0.872750806756111	0.866561226753353	0.827798421242224	0.391828748525152	0.785882358566899	0.789026888988925	0.725095893693079	0.901721742647039	0.827608259854991	0.911065372143216	0.858969966474222	0.90148380817751	0.79623952075974	1	0.817476688745359	0.884162697799173	0.807880823050896	0.872932800980325	0.800220909618407	0.850710424658464	0.902981587684712	0.854572477908078	0.889112764442611	0.901481460839569	0.882264273486776	0.769884670521958	0.546069511457142	0.871011749030696	0.903742091087673	0.747559116550903	0.913969704318733	0.381458620452796	0.774985966777709	0.799384670866561	0.728339910235491	0.72628606905526	0.890929371375484	0.900174323421023	0.624187042871288	0.303487806206482	0.850560597631814	0.260239444530151	0.853666730951092	0.885698259169985
SMAD3	0.853488581467407	0.842091546904781	0.86988652415514	0.87029519325392	0.880434478371731	0.8266931190864	0.753036981429206	0.874732308884079	0.804601040059367	0.916679293044195	0.893563294871983	0.889407671826514	0.916365884144989	0.764702297745395	0.914275588169901	0.902512167247367	0.889282725792518	0.808915447655419	0.836814671712364	0.851807964692381	0.754942370878966	0.878126350714473	0.879128760310668	0.904727289128174	0.805799537203541	0.818232187350763	0.883234136390636	0.821613822437308	0.892121618994293	0.753591977894042	0.871952532411333	0.824968515794246	0.863130229233365	0.898413534733155	0.872268624031715	0.643577903187714	0.881201572492614	0.768064613616364	0.887102812693816	0.8983988041175	0.897962183086757	0.800404676930259	0.861008300568632	0.875601491963081	0.837537088787398	0.850830572699429	0.779433147095642	0.786933471334202	0.667154174086408	0.830008231019961	0.886354121344335	0.880750167125277	0.771545115292891	0.613965474425792	0.842798927445243	0.89717680534656	0.817251369397767	0.786227468564072	0.857781806068887	0.868864682469618	0.847873579865854	0.832508400017364	0.823511162208493	0.81777762307505	0.880953858682713	0.817651341361954	0.821800557175878	0.740375175526533	0.848908827387216	0.862009552619727	0.80871711799087	0.85131443082797	0.742995983922589	0.869677504210889	0.864816444169339	0.775918634292064	0.821128703275816	0.904833715241867	0.80082126328344	0.848562812895693	0.855658366256725	0.834578806249766	0.789305283270495	0.862045873236032	0.847941779054422	0.831770532082517	0.857146950963509	0.902982480558136	0.847056006910133	0.744462602049795	0.885178629937358	0.896339347445247	0.819638539435903	0.802629686936563	0.895407966866715	0.89133465615779	0.826289751028012	0.867810205400088	0.864638296465803	0.811534412569963	0.883467180037684	0.795814351928666	0.8267483408928	0.781256232386832	0.895467643021114	0.794537803550709	0.852341731641896	0.897368538686725	0.862770741009735	0.878607689582288	0.48948957517372	0.857572175403966	0.863823493977978	0.783292777413134	0.881223548988617	0.802104891253193	0.896613572860304	0.871474338530841	0.806199066974146	0.865175416951831	0.817476688745359	1	0.834583461587962	0.844337532648405	0.845277805202503	0.806115215063161	0.829185240410628	0.845821852996681	0.759888003815296	0.900771889266597	0.898200924342967	0.883700614891485	0.769955317638966	0.542109750612269	0.840490679185213	0.907469870209482	0.772530428957713	0.859231999481516	0.580006751625707	0.833938328456248	0.738914201504986	0.786600445755834	0.739432835179284	0.90313821731851	0.876345444662154	0.63901337994	0.513589346375527	0.869130981745366	0.30463231628587	0.808546519176725	0.760243352051806
ACTR2	0.834243825557263	0.843788631101458	0.884120813120414	0.897100281773969	0.874274843184222	0.852572711558537	0.856601928735951	0.905755132315789	0.818145036056983	0.907436634228557	0.918840946748336	0.879135684259028	0.930993023171124	0.873023479544726	0.894006352405259	0.862503825222484	0.87837267152786	0.818692680131238	0.813649179762819	0.876810743562843	0.821360495710747	0.945132699534281	0.90741741748012	0.878139952192844	0.895484708166496	0.868212266184329	0.873025837588621	0.880817408037484	0.916466787027803	0.75099179898288	0.877136593423402	0.787599709656025	0.884976835654497	0.895803495478335	0.905746703246192	0.704580985722857	0.912801286311001	0.758502666286357	0.928869111352324	0.898323512564154	0.873310508522237	0.857781922991734	0.921953274394918	0.913797183969903	0.790290858726701	0.851733645921545	0.815567998697777	0.892378026354032	0.720998210479121	0.818078049250397	0.906869397237931	0.861706343039415	0.909796493386734	0.570582568390861	0.921482263815498	0.890307081713589	0.88831969907124	0.770893815041869	0.95193398175217	0.879151164267359	0.779350728781217	0.8679438297846	0.836804581808389	0.85784963461425	0.834993592718957	0.860548632571	0.849110579010101	0.752122799274074	0.871070329865693	0.915050947052443	0.802833404113946	0.869515227840189	0.881258065719051	0.898422491952515	0.877104255334053	0.869652794961426	0.864717460102917	0.869158929554367	0.922242249114044	0.806610674819218	0.921608881266053	0.778064639769371	0.873339270913503	0.838468791153877	0.927671626415208	0.873042180141032	0.813959014619884	0.912486505291353	0.830500569423385	0.630157982470493	0.909699709968451	0.922418235693727	0.884493790116662	0.918145931304173	0.880801388567662	0.892960058101071	0.825547976324138	0.923565599030755	0.904684966679554	0.734598952356573	0.880122036354397	0.880862289546841	0.818280954235621	0.860410763513687	0.88257267772853	0.718265163517852	0.938569063027557	0.881170508519864	0.879043938560787	0.837603684944239	0.523408208012149	0.814405316113882	0.804124721117081	0.7597547425567	0.890086310817082	0.860025000631515	0.953642609659776	0.842555210052958	0.861283171544738	0.849619253624466	0.884162697799173	0.834583461587962	1	0.912973552710726	0.852740541308928	0.872428633776915	0.85883427980399	0.963488191396337	0.914017858394667	0.923562194665865	0.91590317759266	0.857595070981329	0.860128009748801	0.6899075283679	0.908347588447106	0.936609828638062	0.78495717655665	0.945794431717051	0.548110632101655	0.811947595812964	0.869199312123355	0.756368843830931	0.824817604649306	0.930289792625729	0.921925497174247	0.755440242941132	0.493578547743565	0.904919917199844	0.487289275618068	0.933156408073339	0.893997278997625
NECTIN2	0.758591857680973	0.914596173183646	0.823062335336221	0.85643525191401	0.830683971690775	0.818094347068614	0.803832987235333	0.856579711604603	0.761205289655368	0.89304919886097	0.920780796593828	0.850313556067425	0.884800818625081	0.763245077539019	0.881400540363187	0.850104627818563	0.846024856073007	0.87101970246746	0.793480854134758	0.850993862809472	0.836110737232792	0.902980682376718	0.903057835854778	0.875898765525869	0.847629935099515	0.825407431589645	0.834286889331521	0.836109008012833	0.897524601592987	0.801895905721874	0.836224352061105	0.865215474716682	0.85150593368388	0.862957745979606	0.883871846250132	0.757805397410558	0.859718293747385	0.828029681717048	0.901310948886584	0.896544539670111	0.839688994548622	0.766846090909305	0.89948449968801	0.878024502931596	0.779299240379665	0.800199439597554	0.724590170469724	0.797668607858852	0.585918499145316	0.824985419599066	0.872593713178318	0.868850381744674	0.803013113178702	0.67628951114311	0.860996753792657	0.881414630699756	0.807374031107077	0.760329059083848	0.913921669767328	0.86929357621495	0.794956704572517	0.819676640785487	0.823495295507287	0.811976178460577	0.836926458004282	0.824266883398842	0.780424413947344	0.75718981182804	0.817459697388068	0.890215230645776	0.820777443540296	0.825497098675685	0.798003156930814	0.880215302275289	0.901071290584069	0.772014059477745	0.774048808789408	0.830518611934797	0.844750346313801	0.833654723985317	0.88208498763753	0.809218452980091	0.864591362897719	0.815264287304318	0.879761853483451	0.838673667186232	0.857797662779431	0.89342955161179	0.817571570663796	0.748920878850921	0.928814106471559	0.887850626833568	0.803938640640285	0.847636272042916	0.864561159794392	0.869238630992893	0.7759337198445	0.883871367469691	0.86447468844775	0.78042201390505	0.838482271512546	0.832072566039572	0.845484490643291	0.803475999220701	0.852587732526586	0.726082619629702	0.884051448644224	0.854815675256435	0.827673170766441	0.863087346706255	0.570294714537151	0.829317112508896	0.863312477312899	0.767190873112071	0.855598512368377	0.833587687784547	0.917400695592604	0.842038369089817	0.763619795985759	0.887102256156116	0.807880823050896	0.844337532648405	0.912973552710726	1	0.806099974476084	0.842542111286775	0.881668302700617	0.917366158554095	0.833356583213688	0.899599720935949	0.883100796013328	0.867015290266447	0.81805771659345	0.70304069444892	0.85007589000916	0.905847919586678	0.726941394700948	0.876914049681313	0.628527693788008	0.867527954973455	0.798811004077482	0.767997598443689	0.718888641779782	0.915499273631488	0.869511579349979	0.704777271593716	0.57273033907623	0.878751558259521	0.43011122331295	0.857373814262847	0.793209010407224
