""	PTPRZ1	NRCAM	SDC3	EPHA4	PTPRF	TSPAN12	NLGN1	NLGN2	NLGN3	EPHB3	THY1	VLDLR	PTPRD	NOTCH1	GPC1	APLP2	NCL	EPHB1	LRP1	NRXN1	APLP1	ITGB1	CD63	LRP6	PTPRA	NRXN2	LINGO1	RPSA	TNFRSF21	PDGFRA	CNTN1	CHL1	NCAM2	SLC16A1	ANTXR1	DCC	DAG1	RAMP1	GPC2	PLXNB2	CAV1	NOTCH2	BMPR2	CD81	ROBO1	DDR1	ADAM23	LIFR	LRP10	NCSTN	TYRO3	MYLK	FGFR1	INSR	FLRT3	ATP1A3	TMEM67	CD99L2	PILRB	ADAM22	ACKR3	EPHB2	PLXNA3	LAMP1	F3	S1PR2	PDE1C	TRAF2	PLXNA1	ITGAV	MCFD2	ADORA1	CADM1	CD47	SORT1	SLC16A7	RXRA	MCAM	AR	CANX	GRIN2B	AMFR	CALCRL	ATP5F1B	DCBLD2	RAMP2	IGF1R	LRP8	ITGB5	NEO1	SCARB1	KLRC2	JMJD6	DIP2A	GPR37L1	ACTR2	TSPAN5	STX4	ABCA1	CD46	TFRC	PLSCR1	TSPAN17	TNFRSF12A	EDNRB	CLEC2D	CD44	LY96	GPNMB	RACK1	SMAP1	TNFRSF1A	TRADD	TSPAN14	CD74	HLA.DPB1
KLRC2	0.912544775601071	0.753685321083265	0.810364752137693	0.521838656670442	0.593133107777888	0.911416894171917	0.855370227810904	0.867775540759238	0.9182860467557	0.8778029455245	0.933188068999297	0.765288888249861	0.620021253629811	0.88541750991918	0.787760516053695	0.835692073902362	0.878477453752244	0.853743955226873	0.824662042636355	0.89897670233094	0.870702734185283	0.779069170076304	0.779025419655165	0.871090837857478	0.817170816308027	0.898489159498678	0.870030305858669	0.873235593663198	0.811263610917979	0.894148023742878	0.923235673274687	0.620847008826292	0.857477564368513	0.623769792326793	0.857666910659981	0.900451220706503	0.849447276122595	0.80433528119258	0.849309781864545	0.670581181051503	0.742286101448319	0.694030884211816	0.846488016693283	0.831770104206898	0.724373707729212	0.691362198771751	0.778663869778466	0.786261024742791	0.620324657915824	0.729552719252173	0.868590062186927	0.150242223510768	0.782716498569768	0.602486611101232	0.692408037168569	0.752237972237161	0.653626862932704	0.860874983856271	0.590178237678936	0.83453285689105	0.774331939983829	0.792930948441607	0.612936061297625	0.828554555499929	0.223102003307405	0.856403899639864	0.773336492206073	0.718730970275946	0.775082778663468	0.739430217635755	0.757485404444676	0.833518777102891	0.806487577446558	0.853179788920929	0.830883268502831	0.534106317369021	0.447983385635469	0.886797647413759	0.793347065594834	0.749817632180034	0.813842771019395	0.788304748392989	0.888621246861307	0.900674794312871	0.71645734675093	0.874088838916763	0.517195115724188	0.807234680196327	0.89794550786539	0.806574479795317	0.40443904961852	1	0.707605624441703	0.798440494078533	0.819409721531269	0.872703918069741	0.774689217232751	0.822785931771872	0.179962676925309	0.713093783286692	0.785162358734818	0.731292985126996	0.887146399089683	0.738822625174347	0.821283767222949	0.684700854822069	0.0715490706621033	-0.0882219003757618	0.230114666555808	0.727959914040068	0.869961891502389	0.638540894282268	0.468401616316318	0.783670445035622	0.109578024138549	0.523920149686002
JMJD6	0.740880688404878	0.724731169177729	0.799495859427858	0.558625329902495	0.73679756823964	0.741287400581036	0.757411206329354	0.788847755534702	0.805909929921069	0.768398919883951	0.773405542334789	0.755764629280176	0.70466832256676	0.823019607517195	0.795018726425726	0.843878719558448	0.836422013300242	0.719121058385286	0.796821774455287	0.759260899131569	0.802829381984131	0.859437060894362	0.8312852066072	0.76095933643214	0.814874651372655	0.78841069987089	0.81440665226016	0.878718541493185	0.734917492336352	0.769632543183248	0.782838329480539	0.621128132328876	0.736389859176683	0.827246509803399	0.787326244505453	0.759116845753703	0.811894106428279	0.715440785762352	0.766435997056176	0.769290784473155	0.819734410215054	0.720153600397065	0.787865394341234	0.831790029851308	0.73403390174289	0.671268280866324	0.684132482338225	0.803237257037782	0.59940522172536	0.738221905479419	0.730471757259475	0.422503422164528	0.844016805309236	0.741375091398773	0.704612285730672	0.740530206076076	0.70244986505761	0.803138952923787	0.68770412738418	0.769239328120805	0.737357093212365	0.824949909404202	0.771348531179309	0.799227820241961	0.328125486723052	0.793433753808646	0.719718768155575	0.762638072274733	0.790749602448474	0.748202570282755	0.859881007430282	0.666869035041364	0.833680060258759	0.822071093420028	0.799681552839542	0.68397539869074	0.679209155085759	0.793666467148256	0.766165887096233	0.873504846089867	0.746747353687524	0.823183570972503	0.768505693415303	0.852088022167888	0.790748100180158	0.782843612493988	0.677437897751001	0.813566146778604	0.804081333145361	0.732620205682955	0.660210104722787	0.707605624441703	1	0.773743689716767	0.597589079546084	0.838616498103486	0.740564828538867	0.826148773973904	0.460590367064206	0.773454068295567	0.82684389230224	0.812436228506574	0.819372693068332	0.723178223774885	0.646045645236772	0.697289832643699	0.283111764238152	0.331845558960323	0.411798668103754	0.884445425999078	0.881409512294758	0.721129124586257	0.659946657291046	0.761793806044419	0.208493563229652	0.625969281350718
DIP2A	0.903321047675142	0.883559535597292	0.906772155445695	0.721713033601196	0.812677038896194	0.831198480082108	0.918294800257331	0.89645374834496	0.897453857786141	0.833120708232969	0.825129630270437	0.871802713448723	0.743981836967331	0.917615395604282	0.897016428282642	0.912350656342235	0.845612054748595	0.892419827449523	0.934901166347739	0.886350350294061	0.880073469496127	0.892598660219079	0.866294084275223	0.918220916671653	0.900976799487347	0.923004987453369	0.891056059015565	0.85203980199892	0.862162293583883	0.896892695999103	0.883316732297305	0.798873532639367	0.892496641747566	0.800915069865773	0.906605309373282	0.865577668998509	0.913157780186425	0.848772003481733	0.769615512626249	0.826871160677409	0.870937625234373	0.857651307676807	0.926952061364382	0.913655255420857	0.880729588165198	0.81223257319315	0.851082239121546	0.881951015504968	0.748860748578963	0.859789243953465	0.894327111517096	0.461430010947117	0.864672401296754	0.77949339659781	0.701310623552794	0.67034844521994	0.857425752289689	0.895950434060261	0.789401706628426	0.853413187420926	0.827440487365162	0.840107643247267	0.841684105367209	0.866644363625734	0.401379330582833	0.840681899043531	0.844036715581821	0.739309226343343	0.868544398598618	0.890360500747802	0.882791959058747	0.772141877008	0.91606221204903	0.890448044336389	0.89587333413823	0.769503108675141	0.718894947275931	0.866092254871755	0.855451973933064	0.888602586106655	0.886643487329788	0.886617446833064	0.895870988301278	0.824844710091274	0.86023327451743	0.829152310378011	0.758319305123045	0.872898180392479	0.845220744141504	0.844649776971487	0.584788040088677	0.798440494078533	0.773743689716767	1	0.739498017517605	0.903215177143611	0.859686109084105	0.882534076418661	0.520916097983654	0.847548374151061	0.880863608349111	0.79408758475279	0.843893578794759	0.76301781582794	0.831875692013051	0.863901035501354	0.295931131689882	0.226185180953523	0.438254526600819	0.818115653316423	0.887137839286478	0.813256616742185	0.704929776725832	0.863269394843468	0.260504974824684	0.638853536246914
GPR37L1	0.872976630148422	0.753931941723446	0.781520380205111	0.53268320548404	0.541185294050833	0.786142471301254	0.810000913403981	0.777864136144558	0.864135550565253	0.748332532199577	0.837673079193973	0.747611890429133	0.53147523033565	0.760234237900928	0.76381585092261	0.760722539023791	0.716311951236019	0.761962849137074	0.774998961468661	0.843633532635386	0.842877526876051	0.710242292909148	0.745607960777269	0.769032238692854	0.76294278023674	0.838361225436553	0.814608867459702	0.665361846251018	0.802213291490667	0.859076007632731	0.783234200392047	0.694813771715457	0.828106634021314	0.524829072296987	0.757518291108685	0.792719359894007	0.769359507496823	0.801329848141016	0.796771490825847	0.613518141459954	0.658072749060935	0.615445237199247	0.755695008521527	0.767005804301151	0.702368734169178	0.691910099252769	0.786282516558439	0.704967206259112	0.637735019717272	0.690313890910012	0.852480391721063	0.164376937146715	0.72082604143239	0.570997986850239	0.550851164609831	0.54285208568468	0.628312036907528	0.812261211460474	0.530206509676206	0.757529510619848	0.701562305440302	0.652546819617133	0.599469222389612	0.747018559205828	0.246529633614793	0.800919410239423	0.778062877236252	0.604044184706292	0.730439790690604	0.704072300420158	0.678491870220614	0.823976683121503	0.691350726140288	0.791223650370776	0.754955214949705	0.540999076921038	0.416383060361996	0.7946935755053	0.687981309351574	0.674519394133477	0.763899274173205	0.713693445420621	0.750966266174352	0.734056694648707	0.636896716036092	0.767565187680932	0.460523833532264	0.694075815730939	0.744070644773833	0.727001159528767	0.246938674401642	0.819409721531269	0.597589079546084	0.739498017517605	1	0.780617943200484	0.713374737518284	0.726703070340817	0.192023376177734	0.683368364461902	0.639434966786245	0.6516280274346	0.756657502672029	0.732971889265082	0.865944759501324	0.619537980904426	0.0888649179765125	-0.102816348135923	0.289347448618501	0.559858020864601	0.757242307631009	0.62249432022603	0.472739046284446	0.704233411542	0.127086021077802	0.452191906836581
ACTR2	0.928102781203901	0.885435124653731	0.937688003329409	0.724905813294259	0.786264925977272	0.900430208605699	0.92963786189394	0.943119314037902	0.952545118033892	0.896157102432326	0.902507179207177	0.859465164415864	0.753414108953692	0.962897613552496	0.919594181336683	0.95922943924149	0.928018285068391	0.910160003769773	0.94042659953696	0.926037922262897	0.927198711655761	0.932636488832614	0.925580020880769	0.930562748891952	0.934724464807364	0.941932322802052	0.939974569024751	0.932965993487012	0.884584111021272	0.930338955103475	0.93742875735082	0.799579173764125	0.929180970824171	0.803310479502934	0.944058098337331	0.900456378860613	0.957324173337894	0.898961450195194	0.842020819520271	0.8486330326742	0.889771077203147	0.861208003856204	0.944395740669429	0.963367115675552	0.892326565270569	0.846157596987046	0.878178044831908	0.921309959766421	0.754849358789097	0.880976419157635	0.913403530279021	0.427466222102305	0.900838556474676	0.764385233197363	0.757384650746259	0.748051370203883	0.797394587147284	0.950335334685128	0.769399349553553	0.904359899552736	0.88869312795195	0.909337652126287	0.821904218734096	0.931424746687017	0.463942774377273	0.890453734076881	0.870211838888658	0.792833288530071	0.887322642934969	0.904589680018032	0.903833604804281	0.861888378698926	0.940004373321751	0.953006150535224	0.951662924355538	0.749349310029718	0.694384646254353	0.935101798389112	0.918352400123704	0.899549368859023	0.909539367412799	0.92666611292147	0.92262181090192	0.927092937252149	0.889701079136817	0.903761064066455	0.732232710330351	0.917958498492675	0.930312400283453	0.886564084155382	0.571392024733021	0.872703918069741	0.838616498103486	0.903215177143611	0.780617943200484	1	0.899387711471785	0.921683497800151	0.456413636250178	0.853212387181252	0.899485425641428	0.859228552001128	0.909923254797599	0.825442832160076	0.846196580380067	0.820618497807665	0.340071043352418	0.192170753301292	0.379519803020323	0.849467478938263	0.96462541697701	0.837634273067314	0.687038078609873	0.895641751196578	0.333185326845011	0.733885454255653
TSPAN5	0.858384581780568	0.905453940247905	0.888565303988898	0.812757035194177	0.814025794263163	0.778251801076381	0.913367392946034	0.850573967759209	0.855306918608589	0.789130031939352	0.779290995418143	0.816362672722727	0.745702244778252	0.881316611614224	0.904642274699874	0.929937883418792	0.840316243619361	0.847190153206993	0.899553388477515	0.863681207255616	0.869522232092763	0.915503485844442	0.899869906518545	0.862958927573899	0.914742576740784	0.863327650747561	0.854869197447107	0.812046580906257	0.813855482130864	0.854087799100938	0.836342036275034	0.838573362206305	0.891928997339096	0.799278488189154	0.89320713486209	0.800829672916341	0.902497397461565	0.894362320993493	0.707728618336614	0.856370712837251	0.85198901164433	0.886432526814286	0.903267186835543	0.900325671634238	0.893797979386733	0.881779983883543	0.853258678431408	0.865332623673883	0.813947561299042	0.875777798968053	0.881246464117186	0.459699102549166	0.879097660686804	0.801582218921934	0.666628766451329	0.611070204538743	0.850466556842576	0.895969966600322	0.772811823513499	0.859923207130983	0.850164085269942	0.846970539914965	0.796276172451185	0.915555893711259	0.555171343821318	0.82713179742316	0.832466304887308	0.760523642583429	0.829287115445978	0.909055326951159	0.857190512566971	0.807836562955743	0.869112834773459	0.908630109630786	0.908684165441656	0.82005142068364	0.729188142586911	0.829706088535318	0.885856725103063	0.865125992653928	0.883284985022973	0.882894599950411	0.849788807311855	0.81047086268753	0.890263233521265	0.787311333941621	0.778830937665732	0.838849691092756	0.818611669541046	0.864492511639044	0.52614696128413	0.774689217232751	0.740564828538867	0.859686109084105	0.713374737518284	0.899387711471785	1	0.834006362627778	0.576805425069179	0.816552497669048	0.790365999697224	0.787250124138371	0.797242531799509	0.823696851013246	0.811045386144331	0.823819114806844	0.423779319643326	0.274239802871972	0.433789755314285	0.786239363902341	0.895672474379342	0.857615854831599	0.709447893877292	0.853791710133228	0.3801217686008	0.71798370471089
STX4	0.855544357394299	0.853639926062753	0.909957303076661	0.680363561249869	0.79929970182237	0.813682955769585	0.876059374840285	0.912412980859348	0.90608871094889	0.835762917372659	0.826147149901731	0.831212255632629	0.72556072019981	0.911935035550738	0.881888412400607	0.904170699694903	0.841562913153458	0.867484892265097	0.910217301537026	0.843639478720532	0.904294480578685	0.893194962119892	0.892742889742917	0.875554756359763	0.905285291024596	0.900902870635654	0.89865395292562	0.895657535314031	0.900187806691331	0.864098452542343	0.871077703463543	0.766852995313952	0.894228726581553	0.774442934803662	0.898603030517778	0.849725076182713	0.927060555738989	0.840456668880256	0.777787477646287	0.79988449243384	0.876256828281689	0.826315113017735	0.892618909831212	0.930770635742723	0.851366541336039	0.802060922601237	0.838176875589658	0.885717206251155	0.714809812813934	0.827455060050693	0.864353532678418	0.460704779533977	0.87512179519832	0.778596190803364	0.705462268054702	0.727964819071541	0.788461230908618	0.901798126453221	0.755892798620894	0.841497125851953	0.800598185959915	0.851094410593553	0.835110273480002	0.870822053659783	0.423138034174429	0.858331971264547	0.855674874847919	0.740853439608712	0.876745187939205	0.861664745738715	0.897759475192268	0.820399434401237	0.912255917429816	0.897843430391839	0.889192118699102	0.738220647961728	0.725149872267699	0.858254617089666	0.856577552964446	0.890025951444171	0.847114862423022	0.897492968260531	0.854613951398024	0.858637484574475	0.851414289773428	0.856333524034262	0.72951239724178	0.862868967161536	0.877441544592745	0.863091660623075	0.615333536798775	0.822785931771872	0.826148773973904	0.882534076418661	0.726703070340817	0.921683497800151	0.834006362627778	1	0.505583143847282	0.826770525971731	0.87222612325631	0.803107260881926	0.874631023843486	0.792763515550445	0.808959134667732	0.789404974381931	0.326549187311523	0.27101155751995	0.455787076272404	0.858677509371365	0.90425052445718	0.807228456787051	0.720659253794707	0.876213236054814	0.298077429733037	0.667917530444124
ABCA1	0.334477515795046	0.682871694331222	0.58917166572286	0.75305580877613	0.802691072984564	0.19127345813341	0.513505517624216	0.442245156910667	0.35694850801506	0.237267888269468	0.137175008712657	0.489674765742627	0.471769876384769	0.461286028659356	0.629359293020843	0.579469211460532	0.286237456833852	0.455260844729809	0.586738579532503	0.310086171001614	0.453212028693326	0.643310828185845	0.638289592969976	0.422430991873554	0.601774652162413	0.409894638397736	0.431132205645444	0.359500650655495	0.482605079237599	0.376397627916339	0.330837805036696	0.711264903986902	0.49416894157882	0.639008167672419	0.511520338223616	0.307327373373267	0.548913665927267	0.550440142439052	0.188626456623801	0.679264093553368	0.662700599458188	0.723230116592406	0.554562321493512	0.585436857053682	0.67644654907101	0.694833402336179	0.525213216620738	0.586300353241571	0.639143122118682	0.631716522400793	0.461899796764326	0.776280528564681	0.608756469456327	0.699536688328607	0.371945178672664	0.135152890761319	0.699579337968346	0.483314857024245	0.711604576293979	0.409947446416602	0.475289676830618	0.473689866433939	0.745766849059942	0.543680391169013	0.677846707688781	0.369731074644085	0.495552516321072	0.367874650487599	0.513231163563216	0.694341378247991	0.644488447253428	0.361311783229193	0.551343436676609	0.523983615878305	0.54177537574553	0.789322645158754	0.822847635137313	0.305051253398044	0.566692493033692	0.630821090305349	0.508624926325904	0.609289633259674	0.414225127256772	0.25507604267269	0.681231970497716	0.322677681676297	0.85230138164996	0.450138966623765	0.338943349026906	0.536101323301918	0.507124989028747	0.179962676925309	0.460590367064206	0.520916097983654	0.192023376177734	0.456413636250178	0.576805425069179	0.505583143847282	1	0.629703892046544	0.495827628893634	0.467258934722408	0.289751032397562	0.497858066466607	0.36820768474741	0.628072029177592	0.683489174633202	0.797996485755396	0.651483434464498	0.5649751225447	0.469134175463385	0.746865162848594	0.769864190123625	0.53494993531012	0.521385601225347	0.577660511450827
CD46	0.841340946009968	0.872128937112196	0.888419524737755	0.731876214979031	0.837249347024189	0.737354134482362	0.886850518895131	0.858362969110356	0.842329756529711	0.746549266187209	0.725755271803805	0.858640144132492	0.72129776429137	0.865609465434615	0.866527833302511	0.891812135504338	0.783029761174129	0.817634547281667	0.899797883629967	0.820272956598022	0.851027607712516	0.891256456742988	0.848428170776992	0.861737396178934	0.884523162781833	0.864133947352458	0.870457599241695	0.77353869638811	0.818824045885178	0.84998914046771	0.82461910910731	0.792691256214789	0.842492109893449	0.824102561753738	0.842683070564337	0.790083365000681	0.887500149554032	0.801403041255998	0.754244755359602	0.846434942828914	0.857771653985211	0.848636771838687	0.891936068598234	0.890108089111025	0.871696716467979	0.80647349768215	0.830711999620742	0.85391315054987	0.694612622040726	0.843991731098683	0.84826193285636	0.556866739937981	0.86784620209166	0.839043826497241	0.672489816617844	0.62365324557939	0.857114669735092	0.859487093302098	0.842952188497357	0.806293404542944	0.781686000330347	0.846571390880959	0.871068053642538	0.816897569954224	0.415477170686662	0.789482500611548	0.833998901983719	0.697848987249117	0.850822590967391	0.871620956695521	0.898809577991728	0.727948298740395	0.889854274485747	0.838981726876264	0.868826115522974	0.818957433606708	0.791435500010293	0.814131613286263	0.848482652487339	0.880480094971842	0.832447479924821	0.855482993085906	0.840156826002901	0.741514305332441	0.868610280317786	0.775863781718235	0.791537486919548	0.827003625001986	0.801658076731643	0.824181606145096	0.601561844990615	0.713093783286692	0.773454068295567	0.847548374151061	0.683368364461902	0.853212387181252	0.816552497669048	0.826770525971731	0.629703892046544	1	0.839179814477023	0.762550010742926	0.786169189076018	0.751951548566792	0.788850697052704	0.862836181571913	0.334295952187572	0.323840291269136	0.529523767790007	0.803058754707983	0.866626780161773	0.808845047096698	0.755554222866467	0.821843939677656	0.267157613212059	0.621595055756766
TFRC	0.838611627882471	0.811991291717773	0.888150573221554	0.637836193378215	0.778093518133343	0.825876278751142	0.844814970128063	0.880029483056352	0.866535616183422	0.814916206732416	0.811481721880479	0.814597433175499	0.733192114039753	0.905242391964839	0.855679266906739	0.885404052752297	0.866862162625159	0.84783605860834	0.885747368541254	0.837432276761185	0.854821918572547	0.871114796439111	0.849131045911539	0.86662731882951	0.865880844422029	0.872785055111159	0.876815305800034	0.900886098699522	0.818330460638244	0.843872262906862	0.875953032377622	0.700456215196377	0.844577554446721	0.806034507941829	0.873436153083787	0.825470940155306	0.906022781447583	0.783030787327316	0.788949192577032	0.82722252551471	0.880571259873942	0.817986777493566	0.892583136946503	0.904601187112073	0.822464956530616	0.746834243338658	0.782723707204519	0.894224710071173	0.647554784455436	0.822325136477518	0.83023989188902	0.491106529474534	0.845031688918956	0.731028063533663	0.739739106460665	0.754933023335615	0.788100046130993	0.870259445460495	0.764959757882476	0.843419506088261	0.81399208337311	0.880779711630432	0.826949088462097	0.856847025066777	0.362234262968215	0.809019781412798	0.81238477619081	0.744974031497137	0.827483325003915	0.835324765708864	0.879520814332637	0.715149478389572	0.90238308241579	0.862420235227287	0.885743942859097	0.710286768694032	0.725589862547654	0.867275673288134	0.839968791109957	0.86706744137715	0.845458244469998	0.847329657310614	0.867746685866963	0.862129550096012	0.845401971255754	0.848058104308564	0.728585691181799	0.87468870385882	0.876932108536271	0.824897776397652	0.677701833390821	0.785162358734818	0.82684389230224	0.880863608349111	0.639434966786245	0.899485425641428	0.790365999697224	0.87222612325631	0.495827628893634	0.839179814477023	1	0.818338102234326	0.863791506994863	0.757052193762275	0.749283660303142	0.803171570227667	0.286717959696817	0.257801693867422	0.404517616628616	0.850192950764843	0.897482437455471	0.783716666855061	0.666983644611668	0.827401979681987	0.272841828765308	0.673026183454429
PLSCR1	0.774804924120795	0.788597802951601	0.813514424532108	0.617918640781608	0.736591693539824	0.767775441855091	0.789445488645199	0.766464584302793	0.813113158342241	0.78604376718832	0.796851218440963	0.747421032939935	0.685587660857859	0.825600335747201	0.829852165722815	0.861087019792809	0.832366216912548	0.763969714566809	0.829663614093293	0.804580889929549	0.820655197074669	0.862727637709595	0.856068129241998	0.782396097703247	0.837729257371231	0.803968156347241	0.803533120440657	0.839786045473585	0.782577346173186	0.815791758274784	0.791557832664636	0.678928200468791	0.779689130129213	0.785404662178231	0.812794724568856	0.75825643613758	0.826072030594996	0.766413775751828	0.73386533245028	0.796878612769766	0.806963381028028	0.755027798353031	0.829619077958344	0.841951417095792	0.754327603410363	0.733655871401161	0.727181888185176	0.817897302257928	0.674050277182567	0.809204348336311	0.774799492532922	0.389841780034599	0.843449349826874	0.692862362656064	0.692041512682533	0.688433327336426	0.716010983309554	0.840139157475944	0.727687616387364	0.783827313397946	0.779075035338083	0.815197017703001	0.738654639779455	0.833581474554157	0.418487220304241	0.810783581378446	0.723288704169592	0.776162045688292	0.757325396335358	0.78205599478816	0.837439875456594	0.668626620894481	0.831737052512319	0.866097752924316	0.840474337578819	0.713288583357178	0.655365947273464	0.778295216402309	0.790943405034962	0.856586929313994	0.795075122040259	0.824163163451477	0.789727169491146	0.851825691782755	0.806957982593213	0.788809695612568	0.691361442401544	0.794107303346778	0.797920394548749	0.774255742193039	0.547091651385576	0.731292985126996	0.812436228506574	0.79408758475279	0.6516280274346	0.859228552001128	0.787250124138371	0.803107260881926	0.467258934722408	0.762550010742926	0.818338102234326	1	0.811720253880626	0.766050964163433	0.73302366043955	0.712141950484674	0.335162827050465	0.300019418203002	0.406748869996144	0.793881233066909	0.868312468359178	0.774071848990934	0.68956751566187	0.81140235926939	0.309971770446164	0.699779201897759
TSPAN17	0.899128752041867	0.776114262169536	0.847357908519549	0.541155426372472	0.673035867935932	0.881098891314405	0.852792325408308	0.891572390548652	0.923048503801485	0.885887446904489	0.915089961515541	0.788446917680138	0.727069501961231	0.913735126536161	0.825595114125967	0.87577038515937	0.918607333391381	0.8445059383766	0.862024843513142	0.891932651137433	0.880796663473082	0.848400859449279	0.82010506715717	0.888246043040641	0.845305442314916	0.893346644472354	0.898960152230938	0.914351085459044	0.838961720541089	0.883071644326381	0.921323811913687	0.644805379702009	0.856181643982072	0.739077992719695	0.862231100013474	0.867679441741805	0.886138329700496	0.782109411244032	0.867775844931798	0.758875000940052	0.799598227254171	0.717117245059226	0.864678777012723	0.874322154765792	0.777891452133011	0.697958314698495	0.766018357893613	0.841714406919975	0.603454215601962	0.75500922496351	0.854856881083339	0.262144853306737	0.839067027718401	0.693830062706114	0.738643562137369	0.834360075698913	0.697144091519756	0.886272535500569	0.650215140645492	0.860288131870815	0.782162266378993	0.841589779487319	0.719081591593046	0.843330647408074	0.261346349997787	0.868889099577775	0.770208803188929	0.77587681817537	0.832448434673242	0.770201653974375	0.82444096873554	0.770680931005043	0.869258248959054	0.866813997283551	0.867741322136179	0.645846770230981	0.579269113031029	0.912020282509028	0.820416731704849	0.835771346437611	0.827791929039681	0.840227799336989	0.880068437734777	0.916952441104322	0.792718238309504	0.881695695553265	0.610127556987046	0.868870030036429	0.918200463859579	0.812625813562331	0.537565743893336	0.887146399089683	0.819372693068332	0.843893578794759	0.756657502672029	0.909923254797599	0.797242531799509	0.874631023843486	0.289751032397562	0.786169189076018	0.863791506994863	0.811720253880626	1	0.768097264956732	0.79499965794487	0.721750184313536	0.130216420765481	0.0532073804156406	0.264544033265394	0.805460820845945	0.905608090493144	0.681128640836905	0.600604579359509	0.823787579526749	0.13469486979073	0.57447699048694
TNFRSF12A	0.816836918722664	0.818085085172135	0.853465841637339	0.639565049967384	0.72557650947148	0.713325498569104	0.821991610333871	0.776781128105611	0.813017220727442	0.749815503614569	0.76351279493015	0.783317126682238	0.69177821487792	0.809292969418341	0.891262905002129	0.85350013037517	0.772804832138047	0.759188152543901	0.837391943598342	0.801002313692573	0.832180290972375	0.857106365415065	0.869948014793201	0.763474053201204	0.837126272003846	0.791986990248887	0.811507571714339	0.752832866660207	0.818415278407744	0.798133915355474	0.777855899811134	0.763317841451172	0.83743701542343	0.735991211417072	0.816042366225098	0.741016007028135	0.831266909281169	0.807392734627621	0.720519795383445	0.763543591005415	0.844832699044217	0.759584482368217	0.82233547015673	0.832542765937742	0.775182366050731	0.781783961761044	0.740873412601598	0.815981108879562	0.696546679240526	0.809480783466604	0.810972258693042	0.391256714882255	0.841242381420993	0.686365596501739	0.704617033398503	0.610869115907267	0.765126284782779	0.830464767934186	0.709210558124863	0.772560723670508	0.739620375157549	0.769824354604944	0.740857784391981	0.845507076722244	0.450384459016292	0.805090339497404	0.769894493142111	0.710631233085178	0.782642952970955	0.801289674164045	0.816170048732435	0.787500358040293	0.762048819995516	0.844570231790292	0.818605937223052	0.708693854139558	0.653573733671323	0.764212589082123	0.79494417254152	0.796439794803778	0.810160754889166	0.790753730969598	0.768429739764491	0.780871368925758	0.801263578785168	0.801723246630539	0.676986934446215	0.763713597616134	0.755982578006493	0.780784693763375	0.45306526114724	0.738822625174347	0.723178223774885	0.76301781582794	0.732971889265082	0.825442832160076	0.823696851013246	0.792763515550445	0.497858066466607	0.751951548566792	0.757052193762275	0.766050964163433	0.768097264956732	1	0.752432970292006	0.725264825992964	0.319528296631108	0.219171345824928	0.402359059006607	0.72139948915526	0.826892801246861	0.81737418766764	0.672629140102726	0.787143222188537	0.276922062055476	0.60883580429538
EDNRB	0.890390971076288	0.858516511426736	0.844531798643891	0.695176445704954	0.663383533560811	0.80658096041119	0.878243917401826	0.819157027354123	0.872691266643534	0.768748643322097	0.81481488751934	0.771301802128237	0.631875839024415	0.828373223077612	0.822364046308944	0.854451003904871	0.770760437919651	0.833974848691298	0.855393546255695	0.86458505515761	0.869658071102679	0.807055324647995	0.813023888364344	0.854889850080764	0.850651008118638	0.876814046979179	0.847538444384043	0.724236809797188	0.831222262849398	0.876640964703049	0.816792338914055	0.790304109214597	0.883239474229406	0.632038525290132	0.835473631626622	0.811795977650491	0.856304019259575	0.863609291701835	0.768309275900362	0.734966948909991	0.748013735193353	0.757115370498403	0.848903494969758	0.845087512211052	0.819726903382463	0.791928877819293	0.855741146983569	0.803686250365923	0.739168963097493	0.775227013978273	0.892568468114005	0.34125547193229	0.772687000155624	0.693182653281773	0.590267437026179	0.584060847199234	0.752476554862806	0.877057859103528	0.692099386474517	0.81840310248694	0.804089036253357	0.741888325508734	0.687535273342391	0.835082186154622	0.371708715036994	0.810728868156354	0.821132179587795	0.667530031096111	0.791485490051725	0.825115978414705	0.775248650455321	0.840039578650488	0.796347101843305	0.854152036906418	0.842826554453673	0.66518502024244	0.562555504423643	0.825961837834204	0.792838178353606	0.774677772738834	0.825919103014479	0.775658829199647	0.823485962590601	0.760259007764181	0.75715550518934	0.772911348178412	0.603671733847534	0.764797593968434	0.793103297555766	0.801976643085293	0.36595841122436	0.821283767222949	0.646045645236772	0.831875692013051	0.865944759501324	0.846196580380067	0.811045386144331	0.808959134667732	0.36820768474741	0.788850697052704	0.749283660303142	0.73302366043955	0.79499965794487	0.752432970292006	1	0.735761864410154	0.237695137563057	0.0540880089617648	0.411266792598201	0.641706898840951	0.816871872685938	0.7483697624046	0.605712458203038	0.811882789422649	0.261540654582491	0.587932418248635
