""	SIGLEC10	CCR1	CD40	TNFRSF1A	C5AR1	CCRL2	LILRB1	FPR1	CD53	LILRB2	PILRA	ADGRE2	LTBR	KCNQ3	ITGB1	CD163	TNFRSF1B	VSIR	LILRA1	TLR2	CD74	ITGAL	SIRPA	ITGB2	ITGAM	PLXNB2	KCNQ1	CD4	TREM2	HAVCR2	AXL	ENG	PDE1B	INSR	GPNMB	KCNN4	CD9	CD81	ADRB2	RXRA	TREM1	TLR4	THBD	ADCY7	P2RY12	SIGLEC1	CANX	APLP2	SMAP1	ABCA1	UNC5B	NECTIN2	CADM1	ADGRE5	CXCR4	TNFRSF10D	CD47	IL6R	IGF2R	TRPM2	SEMA4C	TLR7	CXADR	TLR6	TNFRSF11B	CD300LF	TNFRSF14	TRAF3	TNFRSF10B	LILRA4	SELL	P2RY6	RYR1	TSPAN15	ACKR3	NOTCH1	PLD2	TLR1	SDC2	ASGR1	RIPK1	TRADD	SORL1	LPP	TSPAN14	NOTCH2	TFRC	ITGB5	TNFRSF12A	CD226	PTPRC	RACK1	SORT1	LRP1	PILRB	PTPRA	ITGAV	MCFD2	AMFR	NRP1	CD44	TSPAN17	ERAP1	CD69	CD63	SCARB1	SLC16A1	EGFR	PTGER4	NCL	SDC3	PTPRZ1
PILRA	0.612910928063559	0.762671319962978	0.702392577026088	0.700623339859789	0.591748522611408	0.770684966589619	0.663584318519813	0.782069992116878	0.826268484822824	0.486736847657016	1	0.679511041793737	0.741599500514243	0.471797342326435	0.8384269009754	0.597181989355932	0.685879657213203	0.602108970852008	0.43976118614803	0.74636203981898	0.516946807245894	0.661967264733633	0.813696282805039	0.791594457066629	0.767242390342172	0.719419059552003	0.729529735556226	0.756683308366589	0.851410640178589	0.897252063692059	0.671679983088302	0.713430095648336	0.625409925091326	0.0388395528470329	0.619854194739614	0.736752732283149	0.847443631323489	0.809185498697329	0.642342628197743	0.701409912234347	0.747107552146759	0.638508253062947	0.401898837437359	0.666630532123402	0.463750824316432	0.538424857017514	0.673426405533469	0.780862254729819	0.669041819485772	0.435538116056219	0.530062526218293	0.482184485772946	0.44841276169799	0.802642844399306	0.0718265739595107	0.725476351329718	0.744940328974262	0.653565721299041	0.598637945133062	0.634664413809354	0.312383701454883	0.46273281239919	0.724252717816559	0.702104594561001	0.54094894118776	0.61124303822186	0.702333353718329	0.650166945846061	0.657006412391949	0.786128396055323	0.723251821333352	0.604020421308828	0.403648594433444	0.547389117679721	0.136044328105849	0.483959173079477	0.500653923432953	0.660708336628758	0.279195888458952	0.235538162886223	0.738439768033498	0.794918765531024	0.599621927134389	0.583894904004577	0.695960166552922	0.484534143998339	0.562317165976629	0.633216634840131	0.68945939145487	0.591251199224408	0.714607906388648	0.728445036078773	0.602663904937503	0.717790648332592	0.27876917191991	0.510765913636203	0.714645257746133	0.763716697997722	0.410392902436768	0.531736240747974	0.410852996248083	0.371163362717997	0.472382265888088	0.555444575834256	0.836130210745019	0.694646058767316	0.346716233856479	-0.142344471218196	0.620513635988816	0.671435176967088	-0.101197752352541	-0.229071424769613
ADGRE2	0.779129402332802	0.836087324663472	0.768376527157904	0.807374788660184	0.637973172902034	0.711984886841665	0.815497331969673	0.836977546901624	0.824262273038212	0.693303350254382	0.679511041793737	1	0.864532005908394	0.762333647221082	0.880592479670476	0.827340201228846	0.881830006528772	0.680281586566051	0.628364988461444	0.934395433865368	0.670791771036559	0.848203028434461	0.849206452891875	0.897192742487009	0.813137531033636	0.861871025947139	0.787163339401327	0.869056430166944	0.74334883784501	0.832860818289484	0.716683764133468	0.809873222875662	0.680232039371838	0.33157292338881	0.507247912534965	0.739402733659059	0.781642427424846	0.731509106059829	0.726490757208609	0.776774105064368	0.669278212223096	0.842465469010364	0.582602276259697	0.748964783299794	0.485605509503727	0.824064131838991	0.797494014059517	0.860459336330515	0.841529456356751	0.506507042969112	0.728129534742156	0.642763036809455	0.679294102680322	0.697745864989561	0.301496434780746	0.63369211712693	0.831711738433839	0.841772237886716	0.669300386702706	0.797054669502284	0.463084754944132	0.550692684200382	0.627626985956966	0.786113255468255	0.699705116780541	0.60936531895203	0.77729185208636	0.807760570402955	0.731488082790428	0.43880312177702	0.617434429826558	0.574011458393148	0.665538264866049	0.452129332249101	0.357742344115828	0.755742470743451	0.723133866048712	0.874256001987591	0.258757106215867	0.36575855097284	0.852041118243043	0.814120813708458	0.650996300885498	0.773456050062226	0.85603737948833	0.635757433889386	0.846400914793119	0.675434127051814	0.755303848584805	0.620351094977044	0.888903017037009	0.788377291841368	0.783455170513441	0.820099591800368	0.659373610960152	0.759910668904281	0.844994789118103	0.761259592785927	0.64662359625559	0.577454383291159	0.583136987105246	0.645016671400964	0.789671333450208	0.795592008804617	0.768449891941004	0.767448205464554	0.650268295210049	0.145678896376684	0.825553815931094	0.897115684195085	0.133824154740875	0.0136501212507583
LTBR	0.754417537667396	0.889740819723185	0.814642684197623	0.891101490182092	0.687009730833271	0.80847379000363	0.750441417051223	0.892629194578443	0.862863326690319	0.742583911907324	0.741599500514243	0.864532005908394	1	0.728813928835066	0.898605769109155	0.754085065598199	0.888392851440824	0.65336654894644	0.659496902953833	0.917610225202859	0.636980974835491	0.837777887263089	0.917579351099506	0.922873860021194	0.856329794296418	0.908634098349594	0.84851595994704	0.86410387442371	0.816338803735659	0.867435809932882	0.709284571794478	0.851413229379979	0.680092188853052	0.177201072796602	0.589708989985493	0.844415732296379	0.815230182630297	0.797530997345802	0.71325872266448	0.811178411178762	0.657237515805737	0.841419051360771	0.635718810132851	0.73330139579344	0.47785317940109	0.759972978989836	0.842796223320388	0.858752760024051	0.830317927966474	0.532090298215507	0.704943133486461	0.775440835113493	0.620230347230355	0.775151664118192	0.165488911248545	0.639785357091293	0.822926147795574	0.810655315989047	0.67855435111451	0.73819079184553	0.389674815743894	0.488180549586582	0.621711904937689	0.852425411486637	0.772891976863832	0.688094474141757	0.752274609900407	0.841771415888699	0.793478311357176	0.57024966519787	0.715814544204203	0.692716541283018	0.546284212879488	0.474008890715672	0.358102770061871	0.763203474959178	0.693871601881049	0.831453226223863	0.333890679798036	0.297965940746022	0.802032585559785	0.841865688109839	0.608171121828906	0.741472777842553	0.830480393661177	0.667256126059054	0.828545778175132	0.712972958544236	0.844919287450604	0.714368690925053	0.855484081609406	0.81071954595954	0.766061091701534	0.810690386714579	0.566144015614338	0.744136605996324	0.825677612200679	0.850054766228328	0.683507576813368	0.610911791133414	0.615068134711744	0.544110024600455	0.67390077536695	0.752328145490772	0.844645666810309	0.75305580530868	0.58396626829616	0.0639326702063722	0.72348222775728	0.888789755157775	0.080399753296455	-0.0832722553006203
KCNQ3	0.80024546340777	0.632227931149326	0.6497365202691	0.63720342779106	0.390458249089503	0.422200187391611	0.825933185563539	0.588083146743696	0.649622046217957	0.639987821579446	0.471797342326435	0.762333647221082	0.728813928835066	1	0.667163683118146	0.703658566187054	0.711853884797607	0.655445328453369	0.701464994994053	0.787821753046135	0.730471442992844	0.750357238804616	0.68519227849534	0.673842257967327	0.519630678014373	0.720114152602505	0.597278488872255	0.780424836287099	0.53767221271142	0.589243148906068	0.686757079373509	0.53966786781148	0.693965836185047	0.451412715708163	0.215466364802	0.454458608388482	0.529190589065503	0.567803491645513	0.708120313416305	0.502395539111586	0.266276185403896	0.824001801139447	0.371696212960262	0.779888165053427	0.583648099351483	0.744322604157321	0.613771238219035	0.597508052318448	0.754997332770608	0.333699593866583	0.835129399716158	0.407576281791603	0.798378434615622	0.518062678017281	0.469337216540167	0.325336503952097	0.585410683120327	0.706359943709832	0.451689945707703	0.81183293996446	0.734812886486611	0.690143476125324	0.232721003514773	0.737932945897173	0.705982011340593	0.494930108165513	0.630809674699145	0.622637901525926	0.589207500223661	0.247769037873029	0.537877987868305	0.52438477121112	0.78830577956	0.482406978805479	0.30498620819389	0.683627102047826	0.736132552562165	0.803700631852595	0.0727127023007458	0.346823735064807	0.683085638416701	0.569108970105033	0.737441780269296	0.7635921056843	0.810845697317418	0.473407907652823	0.741422103485701	0.499557863039895	0.524611278752683	0.651665507932695	0.831514653167054	0.634752395536665	0.751917115449115	0.636212864390751	0.587556377730245	0.692789568760354	0.740600864505497	0.522799519236719	0.592349324404371	0.252887731994512	0.386228503909084	0.68791776190883	0.741414831449775	0.74765605369333	0.465225056865417	0.651411806831662	0.437291572392446	0.174069473363159	0.703617994891951	0.756027425548352	0.106793751252491	0.0303588406188245
ITGB1	0.731863115387084	0.864010636332905	0.756438312085134	0.832294608481809	0.748275152458619	0.857689443487567	0.757509421837986	0.8928908533434	0.888633240423417	0.677367277330125	0.8384269009754	0.880592479670476	0.898605769109155	0.667163683118146	1	0.823680906504194	0.911090141599594	0.636546991862932	0.562903172268726	0.911357716790613	0.621993681355826	0.837437083960021	0.929061287046557	0.943057203119519	0.882935269787316	0.861258695326329	0.818793752872809	0.832024054867596	0.843133338304064	0.927370913163226	0.736203620834673	0.840904563366754	0.663127350669082	0.236371539915604	0.709234511449455	0.836618610242841	0.894223612221634	0.807476035784915	0.719485781511208	0.874169705116809	0.813862137673601	0.803972893732387	0.605016191190607	0.701236807352556	0.392341333849293	0.733967592015505	0.899489270601188	0.953871761335468	0.875295341667913	0.597052404592164	0.636961965184907	0.707321941712276	0.651287661359088	0.818738665460244	0.214659339022657	0.786272239150474	0.876906502181828	0.853849225159886	0.771064577173358	0.723909203846676	0.357722160113352	0.499897934510509	0.766031959274532	0.809373735723002	0.688048889783352	0.69273674276905	0.82062736142403	0.843450212576796	0.757924585811989	0.631254163275679	0.679273786197313	0.600164003550479	0.560974487985392	0.456322936125687	0.333452648800295	0.733020320178855	0.679074932505261	0.863249508419634	0.380378738640517	0.303825189236677	0.868000219724561	0.920039329876768	0.607050253748958	0.76080126594293	0.838285637064893	0.709570638976655	0.820327270348013	0.743778029514543	0.827482031315962	0.679987150064268	0.874845449700014	0.827811533579142	0.754775521252046	0.860224422382312	0.565645328251554	0.760528194421058	0.84739078035876	0.898622039104298	0.663418068520543	0.671650239898726	0.666643092681132	0.586390583619443	0.727987954197115	0.732743435001613	0.912707605485183	0.799033780064376	0.580755118861972	0.0723397168807037	0.833485417127425	0.90226412496973	0.0863704022116845	-0.0463844294791484
CD163	0.754926946871801	0.673127145445858	0.53737958357096	0.73087041902357	0.728248708385916	0.607685251163954	0.679651965100488	0.774516651441716	0.669155998172793	0.791207875721666	0.597181989355932	0.827340201228846	0.754085065598199	0.703658566187054	0.823680906504194	1	0.874633687297717	0.575791523343102	0.441355772841288	0.804268738670172	0.631085120403868	0.667108332832132	0.813379716024242	0.814355193094031	0.724631698854111	0.717020965279842	0.638462626968067	0.697903899734296	0.567780729612115	0.66580584791167	0.729244871076903	0.739863289648392	0.635343891269244	0.376052550091684	0.606784113926528	0.603693018107	0.701939070480338	0.584985710025032	0.5047530035066	0.800797865041182	0.627717906418913	0.767457692360599	0.697903765448813	0.569177629769323	0.13305580043881	0.686579988051091	0.811641746777951	0.842219278528198	0.810312033785	0.624561270814338	0.565349618099998	0.655084284179188	0.748237640538843	0.53882253822535	0.444600091058856	0.577093156443249	0.704844982706625	0.798345349429336	0.753249280574463	0.694900521021937	0.403105699575081	0.534681328924488	0.523905853978671	0.605303444186301	0.513371279520109	0.567105301527558	0.816063928310808	0.667557246106883	0.48239961863865	0.302335517977714	0.382201550829905	0.331876586823073	0.553786440463458	0.347190679453687	0.546135013005434	0.711233549220748	0.693343685470594	0.850733884574774	0.400761676221596	0.524196566160932	0.683277767093884	0.711454649974108	0.484672312879275	0.715640669342503	0.729693011954229	0.726855413690698	0.785038584316208	0.72855256495485	0.607183180262111	0.43760475868381	0.728222042375834	0.685651665646644	0.624009470528493	0.829705257778103	0.583176403994099	0.670337810335283	0.727801520152098	0.699418271245713	0.74079123089148	0.590053874180106	0.708940033758828	0.617011694636172	0.818057039442343	0.556821249411461	0.726175930772548	0.812615944523204	0.548594310350719	0.135204371471734	0.748107360291097	0.718731756958117	0.194983972523695	0.0181436412637327
TNFRSF1B	0.669531724626964	0.817328532049287	0.642341147509053	0.806315442162404	0.851404636734575	0.817694508675198	0.661670404158056	0.844804377263866	0.747696346599388	0.799152748093611	0.685879657213203	0.881830006528772	0.888392851440824	0.711853884797607	0.911090141599594	0.874633687297717	1	0.496183160175675	0.466040911890555	0.901101292191809	0.50657389422965	0.747526095617005	0.919457715847549	0.878316535968787	0.863272059732748	0.837205278166984	0.737360223699679	0.759764037898325	0.661260770622758	0.796054056359042	0.615937401432384	0.865998878520107	0.621955940132016	0.227134517510314	0.749971591500596	0.769343539998641	0.758166490063908	0.625133753629834	0.567106226066538	0.912216392975707	0.763820544586091	0.848994604285742	0.776704621192514	0.598575003255001	0.23195005447224	0.69555542915239	0.913173588240259	0.935904783191533	0.834324637543762	0.716715968301247	0.560789910883305	0.759905927604406	0.592880017405934	0.715285779933778	0.194435770337831	0.721874349415644	0.765524948250569	0.813933195771233	0.845542517541853	0.629985168691631	0.264675613501267	0.377064964962404	0.682939454508212	0.752698926499232	0.618006540166183	0.552619797088758	0.803529130765213	0.837633931483649	0.673822390586335	0.428619217736559	0.496301829897289	0.453396491373294	0.523070628566379	0.335931274650265	0.525136375470722	0.752130000050061	0.681239898880107	0.881049472652277	0.532936053461439	0.316926339356528	0.795567744643188	0.841255097370805	0.460378735918795	0.733454595834687	0.763915997790234	0.804797882850778	0.857579691615189	0.825957598744254	0.71436855322985	0.597676936553104	0.804867768391769	0.705936912285306	0.684178860267975	0.892323125021641	0.557234805894765	0.744983736669711	0.786377113245774	0.845842661542616	0.792869778331811	0.755687481319111	0.796006650572778	0.559177995592714	0.769231673281328	0.646562348799637	0.816002746352665	0.748451716754105	0.614252833120129	0.115691101273448	0.760998884767231	0.828492998506027	0.168285829542341	0.0104010394337641
VSIR	0.805143968517958	0.666229728326067	0.790407583493255	0.763678433833972	0.15802854131418	0.34571737827052	0.843451230160065	0.689077259932425	0.838543729081651	0.450804334889514	0.602108970852008	0.680281586566051	0.65336654894644	0.655445328453369	0.636546991862932	0.575791523343102	0.496183160175675	1	0.709087595661262	0.701083232772609	0.94124284276457	0.712789827669015	0.605800970689947	0.767504920962248	0.545102991892003	0.69960608483117	0.749218151742735	0.843367013308985	0.756198516790343	0.665028975075213	0.892619920342788	0.523282360934173	0.628089672144646	0.384737002364223	0.082557146444531	0.566670127878833	0.730242925644294	0.86884711112798	0.763956327885548	0.397649542111294	0.25098916814453	0.584395883237391	0.14158923558176	0.718614564632234	0.634076130265455	0.76336756129098	0.464690452051461	0.515442850794896	0.766823702377667	0.0741797294535724	0.769530786247909	0.446687838237393	0.751907635944358	0.459478365845501	0.590322928252214	0.257477602642642	0.726118525122837	0.716386142590235	0.161647428024891	0.828275861914977	0.71678990425528	0.8170758704956	0.23112189611984	0.64422684289038	0.702728923784535	0.754951499994346	0.656971874978209	0.484960467084073	0.556722507761818	0.469806103758767	0.700163870337778	0.713167398273919	0.580027541729567	0.601477364473778	0.130234081465677	0.494836455690543	0.557191816836854	0.650124672051272	-0.147175769539669	0.5876034772038	0.627038438617714	0.619510911087502	0.730637019696228	0.536984380844465	0.723624254506286	0.285173901895012	0.503145725033296	0.316711593922816	0.684294876105697	0.417258243103788	0.717343698917842	0.883671181994758	0.636192036066958	0.465336451103301	0.494483607295846	0.537852243482682	0.597692744863019	0.549632162406476	0.328936965353119	0.112219434034084	0.183924506773921	0.685482465013983	0.566240514172715	0.686705375189355	0.622811362310036	0.625074956158205	0.314067739526028	-0.0162222751934123	0.654571978249032	0.719949464530567	-0.106985045246349	-0.214779001365108
LILRA1	0.729153054205733	0.583836389701725	0.720288436399356	0.608650487353214	0.127149209537773	0.352005312135298	0.81102244285319	0.555499104930479	0.677494670668424	0.431953026458017	0.43976118614803	0.628364988461444	0.659496902953833	0.701464994994053	0.562903172268726	0.441355772841288	0.466040911890555	0.709087595661262	1	0.659160843943111	0.74611107763819	0.699949090810644	0.525493648023009	0.618833418593975	0.422575432753919	0.623112937345947	0.6181024107945	0.73018886042614	0.625487988849803	0.584752589702865	0.693382123764883	0.410103020291119	0.614264889503088	0.355612954389302	-0.0190466746637053	0.46663555742123	0.534586760670711	0.661643403000827	0.792125666862369	0.297835265488463	0.146017448786688	0.657338616205768	0.123380000376642	0.757734962416305	0.705788838247756	0.757602153308051	0.397040134127608	0.418029850330706	0.638715129328926	0.00533118226825055	0.764311710151141	0.346876642837192	0.649631453203871	0.55403964593052	0.436247590663182	0.238157169384063	0.596181105902902	0.601035145665094	0.139012758702399	0.793816999302636	0.607610372106761	0.620347054773164	0.173302398051737	0.713852909845068	0.679089214941427	0.639259621607848	0.509664412698638	0.471338924216569	0.695678099477432	0.370944370865103	0.683597433020402	0.673586501278421	0.688251181024961	0.473306243543386	0.0186438849202665	0.509656313659726	0.605366800350886	0.569020694340881	-0.2054566151827	0.285638219041601	0.627519538637416	0.546600680148953	0.689053222452306	0.611724221157308	0.739120135542436	0.246121107332362	0.592813867473482	0.211307249974007	0.560440400112138	0.544193061504192	0.737608927908825	0.700477366028842	0.704102622959632	0.380460179612043	0.579873677928368	0.585314429646157	0.620714497310362	0.438415999629626	0.35245086750838	0.0247097660232501	0.0989458040890561	0.589650563905769	0.50129003043522	0.818758150899435	0.43666913819168	0.547129717727447	0.403050564119731	0.0902747819353412	0.661914574936478	0.722004937333248	-0.0437449409790634	-0.0693013569096341
TLR2	0.774168545116439	0.873706846751785	0.793066418965383	0.848097306616907	0.673361757169203	0.742155340825155	0.821786856959381	0.880280580467366	0.859559341537564	0.710659169406916	0.74636203981898	0.934395433865368	0.917610225202859	0.787821753046135	0.911357716790613	0.804268738670172	0.901101292191809	0.701083232772609	0.659160843943111	1	0.665387006832484	0.858484011972772	0.880432659350109	0.927239003955611	0.873194834637329	0.86749071823544	0.840226410121012	0.896524063949904	0.779384816942917	0.862317356755512	0.722154017688246	0.851807611427483	0.682000770815891	0.291776544572898	0.563193035825053	0.794369347600033	0.807824758273566	0.764307927016894	0.746134568379482	0.792773806663044	0.704987953192109	0.878849541268733	0.603396725730371	0.78728331187697	0.519095132501583	0.824483321727601	0.817892129511108	0.883903153835838	0.851151263636299	0.551296387102566	0.716090699614959	0.69477680846286	0.660083310227479	0.732210372022698	0.264928527268995	0.663193466892765	0.833615224980613	0.852139112077892	0.685828622532642	0.796738132679841	0.486538820086076	0.561171696001741	0.669138163059341	0.838665862422766	0.705799751066782	0.625254561865333	0.804983458532142	0.823352895073617	0.772706953068501	0.464051963991999	0.665194661893658	0.615697974152499	0.655839921692216	0.524611005910958	0.351229089117995	0.737602553531645	0.744918956168639	0.907356933322517	0.330697646464612	0.331047921879269	0.840613772971797	0.842420942599103	0.664144055043963	0.754487648979294	0.838860452182678	0.635548345354007	0.824292532488684	0.708271438555307	0.77246071502026	0.671620583291426	0.9025280024304	0.829185108332463	0.779432519575567	0.81931079316218	0.605255782471024	0.72968908771375	0.818048217119535	0.813721645914614	0.65600966218018	0.620414498090946	0.603353871518674	0.598371084935519	0.730674994114566	0.799042474452792	0.802022725694588	0.73027461676482	0.579395359834114	0.0608545166953886	0.803063773713554	0.906456995237182	0.0453652639777796	-0.0782473290012279
CD74	0.866600573772406	0.577916770237937	0.713733083079356	0.694387976289936	0.132569638150744	0.300136698909923	0.857049020485691	0.621178580522955	0.779456585829139	0.459414354199038	0.516946807245894	0.670791771036559	0.636980974835491	0.730471442992844	0.621993681355826	0.631085120403868	0.50657389422965	0.94124284276457	0.74611107763819	0.665387006832484	1	0.694144218690775	0.57862950449881	0.722093360012884	0.462334755689742	0.649143856612691	0.691514677164037	0.806265218571991	0.67956282146489	0.600541104545765	0.922662032173362	0.429905131847636	0.629404325191806	0.485981622110727	0.0220333914479262	0.462625550184478	0.666305466238227	0.795642740503448	0.7513525193682	0.350429514234787	0.16520333942413	0.5918105863828	0.102105662686795	0.718938715689368	0.585601697785687	0.788182561786722	0.445297448583443	0.470662486287501	0.7745687072429	0.038768995795366	0.804504049127226	0.379049888891157	0.841120010848414	0.407261856663176	0.717708148208453	0.191668652269124	0.678112299765889	0.688449062293315	0.156917247337687	0.864055158393667	0.762006085441384	0.87287430284186	0.127257148914405	0.611784257650796	0.719192357606037	0.756234937784511	0.637361200243665	0.442702379422971	0.518798390126197	0.413489926867299	0.628867215649919	0.657830517943478	0.673637812954746	0.532185051533611	0.13015581473358	0.504866973863645	0.599584524637032	0.674518386035131	-0.21682524887621	0.603395882327045	0.621248487363379	0.594371135619038	0.756247638033274	0.601976623183594	0.756830895839971	0.285214169738638	0.534189014620457	0.267754715023736	0.625434544466433	0.400188151777775	0.731400695662496	0.827504660348633	0.660279299694331	0.435763806398775	0.52486608603846	0.565805545087193	0.619637790761557	0.47644264474334	0.343243620073668	0.00627208522423499	0.170493589079546	0.762724536996028	0.622325863651625	0.70095828025767	0.536342247389326	0.647943552936766	0.27944555565384	0.0321407877088312	0.698547684332878	0.704917089175844	-0.0763188980012297	-0.165337023126732
ITGAL	0.789611056968765	0.841011492671289	0.834982931179778	0.79995966209109	0.425641469831839	0.665778579217411	0.809501327782451	0.814213237161439	0.863189412578038	0.566988114923039	0.661967264733633	0.848203028434461	0.837777887263089	0.750357238804616	0.837437083960021	0.667108332832132	0.747526095617005	0.712789827669015	0.699949090810644	0.858484011972772	0.694144218690775	1	0.780976894694133	0.859363021223988	0.744160717289791	0.847592857497143	0.791438344237426	0.850654949721765	0.833845732909768	0.854935120748209	0.704698836506405	0.728037024320103	0.717764960742464	0.236429030201736	0.355474710711613	0.786895870730466	0.799803986217005	0.815401000940976	0.849330462205778	0.619396299668808	0.583053848704626	0.77086625767506	0.373476817614045	0.822213397014065	0.633913087404957	0.818113339659715	0.69485426969818	0.775543087480228	0.804752325922429	0.307110168255381	0.820169582457476	0.569455493020812	0.722278736789714	0.768610330149166	0.271366163341513	0.54254833221022	0.861439482501416	0.779300832568027	0.514073767723607	0.813202887991586	0.524880983820897	0.64027527796325	0.585815512001181	0.813817873165724	0.808342724535188	0.699582085059738	0.681240852263177	0.777509563502966	0.729142102646553	0.512199056310509	0.773174756794453	0.668902197851821	0.687197997736046	0.575584070586525	0.109476733607848	0.808620803855809	0.687387134529434	0.769341928998444	0.0533622778068635	0.240084604707607	0.86135988193997	0.779672628912945	0.751835806234509	0.78115242709013	0.890642805446854	0.46451099293265	0.773426146908328	0.540162320455706	0.835188063615421	0.771025643843694	0.921623821365077	0.78438193677211	0.827693303589788	0.713030781795862	0.679166979564699	0.77303554380918	0.832804416053174	0.713126435491811	0.500566156858405	0.433289622061151	0.394908195432399	0.600647946726087	0.690210641780445	0.867884789543283	0.747692717461476	0.702335253526132	0.61435814029368	0.192923568100295	0.765636130521047	0.927352075233503	0.122985786169361	0.0424649169107294
SIRPA	0.687269720320347	0.875174492146617	0.764770644408527	0.868966726505465	0.791888923420171	0.838515614010346	0.705257318405604	0.886541174792557	0.84874952093862	0.801906603849937	0.813696282805039	0.849206452891875	0.917579351099506	0.68519227849534	0.929061287046557	0.813379716024242	0.919457715847549	0.605800970689947	0.525493648023009	0.880432659350109	0.57862950449881	0.780976894694133	1	0.922555327571092	0.873714881995333	0.902426090435961	0.764132299334036	0.831778981906973	0.796735529633461	0.87847947543724	0.716893396311395	0.872791361632586	0.710047246558599	0.136063398349266	0.728549261831426	0.834939109637222	0.844617742296819	0.777428270273355	0.643802722317272	0.899557862615622	0.74096536285503	0.808617135368046	0.722764715570536	0.658900102053336	0.35206897987733	0.670982755079371	0.912010709103608	0.920521516444123	0.866835297747731	0.630909049605466	0.638699487032374	0.7642512322644	0.614517133946317	0.809150389811965	0.143330407388251	0.726115124771288	0.818780592162954	0.828297897936242	0.758673321757355	0.685993889337791	0.317247247082753	0.457604947659475	0.659959888278093	0.786608893257566	0.703135953102614	0.65981968099924	0.810918925563426	0.813635877846495	0.6863578850826	0.613538008358151	0.657693756143917	0.589783492165427	0.481240894286022	0.496210258474172	0.44956463475791	0.72842063842024	0.67904911378355	0.819343426848375	0.452809255884983	0.347705435094069	0.786270981746817	0.848145804701538	0.52751464446509	0.73653671695612	0.810613626038919	0.750107999900575	0.840391856920178	0.811524862180343	0.78849109391397	0.682152485642351	0.8098217952586	0.796366830381247	0.711913974901224	0.891266175254666	0.528699765842633	0.720477735584535	0.821458807073685	0.899278757971772	0.727559148186841	0.704047383620412	0.712503043252493	0.507512255375717	0.679332754083101	0.651977233615745	0.906787280476373	0.8215743827465	0.576950820785377	0.0420627615858389	0.725300503943016	0.832769078285442	0.111341613966201	-0.080314698439762
