""	C3AR1	PLXDC2	CD68	TREM2	CD4	ITGAX	ITGB2	PLAUR	CD44	PTGER4	LAIR1	TMIGD3	CCR1	PTPRC	TLR6	TLR1	SORL1	ITGB1	HAVCR2	C5AR2	LRP1	TFRC	CD33	CD81	ABCA1	HLA.DPB1	CD180	ITGAM	CD93	CD74	TLR4	CD47	ADORA3	RHBDF2	VSIR	ADRB2	MRC2	ALOX5	CD163	NRP1	IL6R	SIGIRR	AXL	TNFRSF1B	SCARB1	NOTCH2	ITGB5	SDC2	TNFRSF1A	C5AR1	GPNMB	CD46	C1QBP	TRPM2	SORT1	FPR1	LILRB1	SLC1A5	MERTK	ENG	PECAM1	SPN	TLR2	STAB1	ST14	ITGA6	ADGRE2	SDC3	PTPRJ	ITGAV	CXCR4	TSPAN14	ADCY7	CD82	PILRA	P2RY12	UNC5B	TNFRSF10B	CD300LF	ITGAL	ITGA5	SIRPA	CCRL2	CD40	PLXND1	CD9	PLXNB2	CD69	SDC4	LILRA4	LPP	GPR84	FPR3	IGF2R	KCNQ3	TLR7	PDE1B	TREM1	PLD1	CD72	SCARF1	NRP2	JMJD6	RAMP1	RACK1	CADM1	RXRA	APLP2	NCSTN	CANX	TNFRSF14	MCFD2	CD63	SMAP1	LRP10	AMFR	LAMP1	SIGLEC10	RPSA	PTPRA	CLEC2D	NCL
LAIR1	0.852095362097841	0.886387309226666	0.939622760393139	0.802271052867342	0.917156476659798	0.73597052312318	0.92706664857324	0.760784052038889	0.595769757264281	0.646963096284017	1	0.694847083142961	0.802563490601715	0.620113698085049	0.52308466292095	0.694148375484709	0.541241558455439	0.831182812105171	0.697959998556769	0.287404563915303	0.830778142750025	0.34717252917347	0.742691671652082	0.939639170876309	0.747897520333613	0.344879161118232	0.785257105924874	0.80700876149807	0.116361308160232	0.708335933460874	0.690798395205481	0.765546658055994	0.828145067740572	0.403021162982389	-0.000607286749335447	0.418098626168648	0.422377021467407	0.86329639436017	0.664978695346436	0.595111972467595	0.730445852801528	0.678781707702511	0.766441944338751	0.657395954045604	0.679447395137895	0.709753020057816	0.749696544228809	0.44806327562247	0.758581810949404	0.769777533747179	0.841185017238014	0.728031654071662	0.659432043591159	0.728282417845591	0.867572964756839	0.46754017198496	0.725460545878173	0.701970108521403	0.666272799712789	0.858485323733008	0.756721883078743	0.847446301638594	0.671897510971285	0.61507375376768	0.830726319282622	0.84213971776076	0.326831038907232	0.675015838381249	0.815963285335163	0.599337687952253	0.5400479026991	0.794385749681958	0.790203406425905	0.887619123379142	0.850115902166378	0.132140567074219	0.516244998231124	0.604580528487297	0.788607791842571	0.648912196320724	0.59722190395513	0.915521479604587	0.745099071256487	0.577812033229446	0.763103968105941	0.813198599287822	0.680039642565654	0.105703958376801	0.576778850291423	0.561554749226204	0.574431362830659	0.212955710920998	0.660690813362911	0.846480142263378	0.299249393053024	0.68536736640646	0.677434045969087	0.705375832781785	0.71498810545254	0.615970598995801	0.511381557044563	0.588323665391791	0.310862161617983	0.602897662380298	0.803179720304084	0.73867988592608	0.796280304659375	0.892556695109415	0.798523809717567	0.844337059817259	0.843054706646642	0.840387253050378	0.855882466655062	0.836988939097365	0.859598479589294	0.69957139105208	0.902927245918059	0.480280905490336	0.773904034867276	0.588798887538371	0.102984672019444	0.771845963811004
TMIGD3	0.7437833961825	0.824967868523037	0.720797800660794	0.78160199391833	0.789595741775159	0.693412110341495	0.758582063104574	0.554076426429572	0.303105842480626	0.673890190038525	0.694847083142961	1	0.809390946784404	0.538367890719242	0.584086028981156	0.645477184848439	0.732801720967322	0.755671634360648	0.824373773933702	0.339496161336639	0.703929370208336	0.563581964958361	0.599473221284801	0.719062620750255	0.543877824330827	0.00147981476980867	0.67393209077478	0.576113747359651	0.00328666933834269	0.439085375543027	0.559981226899372	0.514315402941165	0.857504845696077	0.693013155992722	0.286227077408733	0.730597016631857	0.425253051856853	0.613203985432048	0.538345165295644	0.724595213175502	0.700327022804742	0.519291704446719	0.9122307935064	0.500805497518808	0.638065217400805	0.346056194653995	0.752483209310506	0.606075497296881	0.75363003870336	0.527935276674254	0.451789330694805	0.43827113327095	0.440875984929119	0.658636080182196	0.740280068040631	0.654118755142558	0.833487266223343	0.831217624211422	0.689558446451076	0.747135154805249	0.437443127069888	0.491625691701216	0.617687602506897	0.563944185799875	0.588515898709914	0.684976334351522	0.254830668053828	0.446231845525795	0.70845523518208	0.841599819070955	0.428114438115201	0.650270552438113	0.728534295961881	0.698439968316321	0.848382333785499	0.480245878067044	0.737268306640681	0.531613862942273	0.424788077353724	0.620631533669521	0.49063055497161	0.761591423685124	0.712210521681431	0.749081558339341	0.603829588540183	0.427949608586148	0.499914069473333	0.286461109012356	0.192113586856283	0.565443482784844	0.439944046455327	0.399284932808651	0.219567391966627	0.527038697785423	0.474689488712575	0.747648568281263	0.666491030734823	0.544620657618234	0.630983431598585	0.146711054132929	0.590978640988642	0.699909578342192	0.547831219154837	0.746588781230103	0.58750123382179	0.313765198915339	0.573885224511186	0.576984622611293	0.601144004722996	0.588279580014188	0.444724806702775	0.60847782231872	0.637230998359724	0.536927697861422	0.689481381084394	0.275694602868464	0.631452399483735	0.762381721870581	0.545379887925775	0.497809881225988	0.00753167043925842	0.590418706538204
CCR1	0.727460760877808	0.791058251277825	0.829946139104534	0.681347732841764	0.831955057749821	0.661971944101366	0.790026087831652	0.728299129008962	0.530868390548392	0.677071352296308	0.802563490601715	0.809390946784404	1	0.509483468401888	0.447830702742645	0.573816072662332	0.497977572204387	0.720517138699443	0.688528787755807	0.431448875777472	0.785169305310212	0.563380723703006	0.57004844613612	0.829500323664544	0.751697438274683	0.118384073287448	0.656520001131932	0.697602117648393	0.0749306403810674	0.530716482668342	0.717575527693248	0.580793536753698	0.845292059584297	0.497611346243609	0.118512708824971	0.604892405260619	0.365551357857045	0.667565928847782	0.729876132494771	0.668930737239987	0.648771924438385	0.542708389945288	0.778925716673685	0.624069795259338	0.799914927546309	0.583353767297995	0.687249468947513	0.586881229483707	0.756924425721955	0.732550670793484	0.674723903314781	0.620817640600146	0.432607065972435	0.63253793038026	0.790524963654778	0.484965847477786	0.764502569004624	0.759972669539296	0.777933323352164	0.750140107124433	0.641815284734485	0.598167570859693	0.542067865235628	0.683612136440899	0.754099628124859	0.67929328204969	0.295687911853947	0.656427292222465	0.726810622105092	0.682324997473859	0.473662152975769	0.78471779172671	0.735994376942496	0.799087704195596	0.794485436033433	0.172818678529634	0.629771227685117	0.631988747072245	0.627865479455416	0.54295506407036	0.535174722387779	0.829202240935405	0.780607466806507	0.552681553942872	0.74739447487855	0.547411536113561	0.59665019298576	0.178174401036452	0.462076923713799	0.392676696230875	0.438462123035321	0.383911650825518	0.528143319272869	0.69797988903819	0.286220154170882	0.729485138635209	0.620641147408559	0.60211965747227	0.591922548613082	0.380351371090732	0.498057232862894	0.717078864187476	0.485935411596295	0.542909436173648	0.645195290189787	0.549391725625899	0.737300760938545	0.765179761756356	0.677579942610562	0.708761831886555	0.647838112176896	0.67283335744067	0.675988370220111	0.654276495781553	0.757312432388688	0.523635908432414	0.803360519770107	0.571742822092352	0.570453863566084	0.486138324672877	-0.046711217148443	0.630529481174427
PTPRC	0.53121559250484	0.605828143269705	0.501886827555263	0.496469129251232	0.607249869586276	0.47401770414573	0.603961900233127	0.39975361873579	0.4329693044205	0.594938654593998	0.620113698085049	0.538367890719242	0.509483468401888	1	0.503369835528583	0.674223541990818	0.516656187914528	0.641709459093857	0.608463377451066	0.339184620249891	0.503928975301167	0.300739611653452	0.728232675941293	0.505974704059138	0.352766158842397	0.471792881373012	0.43416975460526	0.52141353987241	0.499446962115284	0.638976935234409	0.433349075745752	0.564102936587699	0.57360351357189	0.520821996200222	0.498732729714715	0.407907161788055	0.294710248632481	0.57531265271993	0.483372462069205	0.615651966687612	0.618555647675249	0.698925201184491	0.607606570463332	0.659809151500364	0.386933352789171	0.404843715250372	0.50336058466121	0.430287229719969	0.667993545734042	0.375748508672099	0.305248032770516	0.472479474024078	0.661239800261306	0.467078524592092	0.538379304415378	0.580823858226324	0.607259479055275	0.559333728695811	0.38728819282465	0.585021534300532	0.491372374443453	0.563984747604472	0.729797079246155	0.495199116118662	0.497032664531264	0.570842493841499	0.421877410090435	0.343821958787028	0.501723080068608	0.564313973588985	0.59582876528635	0.570412186345374	0.547373745527271	0.491556730489767	0.653187120941418	0.214617216962575	0.536907810853829	0.533623156624106	0.318772364067482	0.657034704732768	0.469998977595249	0.539768890622415	0.489717212068987	0.559380290273638	0.460748158982061	0.417198870524623	0.512578296890447	0.419413649392255	0.150685931530143	0.378632487043136	0.552522301272947	0.210334024360506	0.194363245155879	0.462106640049041	0.543862307499384	0.507477647370009	0.580119691904232	0.390145808871372	0.371475877294808	0.249956087756945	0.392967651773851	0.42536588356782	0.413238954233726	0.450279092919244	0.710321609713301	0.328588017265208	0.602767695854296	0.47146610561598	0.481757655842968	0.585056950332649	0.484423445397521	0.598126342371296	0.504127750069569	0.638335753236071	0.6303234941686	0.430486599284304	0.483489293447443	0.579631046208243	0.767913770183089	0.550950478343136	0.583411574433981	0.702202994589351
TLR6	0.580704878723684	0.595010850607571	0.45032808408098	0.605175568436561	0.499101436904037	0.497556369526892	0.543316261801664	0.162427274293696	0.0131733212742049	0.261243023122913	0.52308466292095	0.584086028981156	0.447830702742645	0.503369835528583	1	0.508095743388537	0.689442542639973	0.526431887343125	0.676852499991638	0.185976197212063	0.440308238234878	0.148024659027552	0.47853267866186	0.456920563363107	0.195929046149648	0.00526756675923386	0.553630305770444	0.410342483330484	0.00726301512556897	0.317331966969447	0.235589352629458	0.430196730490084	0.542418897183441	0.516566193785035	0.254042624846273	0.374411727417396	0.376545886558619	0.480434672931301	0.196250374682037	0.38828703745634	0.621343869436079	0.303492757689774	0.554121594056315	0.284878323646118	0.235138439580661	0.180289868711498	0.49339544643243	0.209977763715364	0.534588032190088	0.151168157090673	0.277463966647872	0.337098776522877	0.388964664609421	0.470098015897017	0.501738939524407	0.581795250483053	0.546824216074732	0.544162164675739	0.267205552323372	0.51022049465411	0.171765537565597	0.423555015864251	0.587925707898103	0.283000056778005	0.348673577474214	0.529225138258039	0.103601744429747	0.220049914209611	0.584781283716031	0.526667593419641	0.156429574919043	0.363652621741341	0.470390331041285	0.416074607586352	0.571111161359582	0.5190398587163	0.407243197828694	0.248590432605513	0.234709336764943	0.538683176480884	0.238510998748792	0.488312397603357	0.247815303482782	0.440787729163589	0.253808333730821	0.393127792456109	0.356713309850849	0.163895919450931	0.051670409560349	0.574436728944021	0.377823733300651	0.0662742020449424	0.0819321294591294	0.373165383351189	0.527448295845032	0.475165855740556	0.505377332281789	0.276600243628415	0.468738816992882	0.045281062543783	0.352402301469279	0.273041333481366	0.165656569268951	0.554860362844847	0.34868692373218	0.232269652340962	0.328195798611969	0.360561134437919	0.404427888106337	0.395750940931402	0.289664271400529	0.437551435384136	0.511652268781116	0.406736272377897	0.491906891445374	0.212304141535467	0.416434912138923	0.541855170259988	0.402519499590626	0.415864008793754	0.208013708527337	0.393180057054952
TLR1	0.673722499973439	0.772392933659221	0.59503869355283	0.644395843296728	0.697275414078685	0.593244650749675	0.682640122121379	0.524939227964654	0.379580647546562	0.626268772162365	0.694148375484709	0.645477184848439	0.573816072662332	0.674223541990818	0.508095743388537	1	0.60292403585249	0.676743775412641	0.675003050469614	0.322441497404538	0.604453961910514	0.396520019489278	0.672654566270015	0.641203871279281	0.436877357247993	0.358670090804654	0.54828730921332	0.557366227792923	0.251406332267993	0.65879764197154	0.480038260592534	0.508370574650457	0.679299769138576	0.587658563579475	0.373624821878329	0.454364476514702	0.374081690397093	0.593484597759494	0.477176211018252	0.597032630490863	0.62791879665946	0.606751544162509	0.732772808713243	0.584657741708771	0.476544697807857	0.427943253175534	0.638722984052116	0.389903930440489	0.702639378470746	0.481258977486605	0.401111076258837	0.525337197176283	0.554766921374952	0.661932547849885	0.624456446944568	0.611047301334937	0.711448960574507	0.586611536031644	0.548204915301441	0.685687812505682	0.530854757864851	0.525847330357351	0.675872574655497	0.530942840277676	0.547391493956961	0.625195620709096	0.422139638508595	0.375715290919882	0.634525384285497	0.681606861848646	0.510025908899017	0.618115773211786	0.662822723665624	0.590684322584354	0.741387036321955	0.296876569291878	0.599985413810979	0.568583901933065	0.419684749591191	0.591641622317715	0.491301927285237	0.639259866301427	0.584403315522286	0.666862276764158	0.530355527566397	0.490829728974195	0.536773219693168	0.311822064340638	0.19717256017269	0.496625111698933	0.526925738099992	0.316144631031649	0.262317757525236	0.511655599010868	0.504021241177193	0.609003661788908	0.61323215230865	0.491804226703374	0.527025186612726	0.333892400403182	0.57034246449469	0.523847142958843	0.41900322079237	0.577472899769879	0.679611098058798	0.409025929848739	0.613460465529916	0.532612705747441	0.530850820738973	0.571559352860943	0.531136436825354	0.548733354424245	0.561530450304985	0.617579703585481	0.649883887079629	0.422800136253247	0.557702155228169	0.632935928611919	0.666464226340256	0.512636464325903	0.245652408396658	0.663074357764278
SORL1	0.674449391501636	0.744313557596807	0.458834098608409	0.819338620168696	0.583739303631455	0.672242260008502	0.665624362165871	0.135648414450121	-0.123611908318128	0.34421665271987	0.541241558455439	0.732801720967322	0.497977572204387	0.516656187914528	0.689442542639973	0.60292403585249	1	0.677839239845279	0.856123673990026	0.113920173314647	0.444321899004185	0.259003714794879	0.45036888232341	0.52815328563271	0.12086812020007	-0.115403309266179	0.642969467141962	0.363190435588699	-0.0826210991131416	0.288367611367178	0.178168365409652	0.49637988426732	0.633116405133883	0.697428731143348	0.240023836095529	0.565569997262923	0.589084219634976	0.531116223071934	0.120879413356889	0.48619294305752	0.754408500261224	0.350484443424808	0.733916411380242	0.253513749836908	0.301619016652248	0.0743277863078169	0.701858464461918	0.279238570609272	0.593411020791412	0.0764995305344107	0.209137416783601	0.235321694993109	0.43670177233681	0.621343475769344	0.581628870500356	0.729366010681408	0.650357607448775	0.594909034530451	0.259875582908816	0.642966416561336	0.112278016812868	0.43536186695627	0.712964283526863	0.235835720467194	0.340923919749517	0.648894124208106	0.226354892180169	0.134076035138911	0.679156945854067	0.762814504101803	0.0813904383523546	0.360730096842286	0.59464002347932	0.445170037381244	0.690306882373193	0.724633428112636	0.587524155316878	0.238736773539178	0.196506062425113	0.653879503658101	0.34237835976904	0.55974321874706	0.323485785150792	0.706058605044534	0.256396461993657	0.450318783336445	0.324822431844834	0.252960201476302	-0.171107863486568	0.81446552299289	0.458812268529965	0.184631585643733	-0.0892663478663506	0.378739655638553	0.679671771258923	0.476850142396341	0.568167673383286	0.310165487420966	0.701262940715115	-0.0776030991203586	0.581091981904642	0.398556800555541	0.304400908838214	0.837749975681419	0.30237348755679	0.127186729378387	0.327912609176116	0.305523301771132	0.520007167410118	0.376092194330728	0.22292146911861	0.457554182105504	0.595797609018243	0.358066445077195	0.558881620405643	0.11434497016273	0.362929136834802	0.687875268130843	0.357896005968551	0.449972294179084	0.222085151484026	0.409949996709363
ITGB1	0.769096390801524	0.880079908444695	0.787744811294941	0.836836596094748	0.865775371506994	0.825036277496068	0.880808151578195	0.621294640690727	0.482078907761368	0.678038021539912	0.831182812105171	0.755671634360648	0.720517138699443	0.641709459093857	0.526431887343125	0.676743775412641	0.677839239845279	1	0.778434663582851	0.27378322725904	0.819829867229903	0.41852601894403	0.686808941650316	0.863121848941394	0.588959811918149	0.181917125998692	0.742251934995636	0.732357187560484	0.161519615455831	0.534611841385691	0.57710533448031	0.779980921470423	0.783083979594535	0.520632339788095	0.0260876015734638	0.486992433465919	0.654429223100955	0.788002502835678	0.486822506486358	0.7163205524885	0.819817610373837	0.746662336102912	0.800700385591471	0.579459537280251	0.633112395740981	0.622395085376047	0.863386941471535	0.640962046961464	0.836528048566502	0.584115677327208	0.626047346667049	0.622830160149927	0.769180740601522	0.701990541885866	0.881034132931834	0.553362263594046	0.734769742227807	0.750862132590056	0.567823605834053	0.911955201696846	0.579799763946793	0.75695813334476	0.703992227214358	0.492725609560028	0.737177611618104	0.89359773740173	0.362484009924935	0.614269858203854	0.809422792129765	0.78799880498346	0.471248964822361	0.735388969553153	0.749526805721463	0.83636717230819	0.818168046777081	0.302116789936157	0.713788230344719	0.601039038158848	0.572464549067251	0.778927106218494	0.69712320816239	0.859950626070951	0.709186737509857	0.73330830551605	0.639638177471687	0.734710951472433	0.713615494532839	0.297931996717223	0.298746268161086	0.68553162761211	0.790594848367753	0.288802395588344	0.360960998455596	0.806480061565348	0.416016281238013	0.592824866362492	0.703142223792682	0.627451022895395	0.785609685967261	0.378522764444024	0.64731252839562	0.671162829679719	0.445220707915481	0.825202137180606	0.748647774422568	0.57365955825953	0.732949919211351	0.764687056113473	0.813326496514775	0.830616381416506	0.691681485705072	0.845730952740434	0.842638445343438	0.761990875195386	0.895796402874142	0.580358827566677	0.758325202877994	0.58089684686451	0.771953852013134	0.791317473004963	0.276551437217723	0.857537558590824
HAVCR2	0.750166164921562	0.87433188876905	0.607307499168294	0.850548290892643	0.747186094097746	0.826639661696459	0.778130368847395	0.420756506342064	0.113318977613452	0.600176783580467	0.697959998556769	0.824373773933702	0.688528787755807	0.608463377451066	0.676852499991638	0.675003050469614	0.856123673990026	0.778434663582851	1	0.322527726541746	0.626915119012209	0.501774124878263	0.59983412830351	0.684804723738734	0.345012406020784	-0.0153885782804094	0.665062258495514	0.590485303270054	0.00569168057337923	0.412513248371582	0.359755505671454	0.560856833673469	0.739937239936937	0.783570892704406	0.2314561594144	0.626570531508042	0.674173509378547	0.646340213394651	0.31282720733459	0.610982006582431	0.84277055662501	0.481740837881168	0.832712160565159	0.446433915885342	0.488249989846444	0.279081337614775	0.786924130463029	0.409405030546045	0.727430937531994	0.348393171074944	0.368791841232599	0.373762107300675	0.506901695070701	0.736260055313158	0.708550355760581	0.809199271932502	0.813142400843691	0.780391147385754	0.458876559180349	0.793552046553932	0.298081403625193	0.539600652295707	0.713165764082449	0.391781797996309	0.543861336290372	0.742636102461696	0.413691498540571	0.311302940294606	0.822454462162535	0.855539234020796	0.335625018432447	0.604363177998763	0.694055050079871	0.643155123225507	0.832396895871441	0.58613441985223	0.691518308458895	0.472313415165689	0.337564380517231	0.782271210737188	0.483183201173156	0.725334781277738	0.590327923992182	0.780677154091197	0.453932294371487	0.511790252804014	0.481094328643374	0.387613766544922	0.022477484558793	0.760516974767922	0.512997378513786	0.368772705864586	0.0809502943575327	0.52261480294267	0.611642079849662	0.636531958885014	0.725104679018848	0.518738818856829	0.751987430733298	0.0738513507673393	0.693853446914645	0.636270162144225	0.514132626801632	0.825224522281346	0.482844795363303	0.271102513893363	0.520818005083023	0.485580080313821	0.625707346697329	0.529721946665964	0.407093831271405	0.597917445983955	0.653954188754078	0.498612094091423	0.709813912794002	0.25411648535889	0.539481355695824	0.802532194613191	0.499790078771103	0.568475049484344	0.194285945341309	0.581235103699226
C5AR2	0.164868794151784	0.307792740435167	0.182236818330704	0.0691958929778707	0.347738207169545	0.408318882752425	0.206360400795309	0.459764844493813	0.250763199266568	0.598430888368653	0.287404563915303	0.339496161336639	0.431448875777472	0.339184620249891	0.185976197212063	0.322441497404538	0.113920173314647	0.27378322725904	0.322527726541746	1	0.420729345833653	0.721767237746246	0.21036899906519	0.261365188249501	0.332238324569769	-0.0540159451797826	-0.0289985044516485	0.382200384379415	0.202862564462315	0.143547285557449	0.198930489061124	-0.0130845066817156	0.209454063819727	0.506612168869339	0.353649160319636	0.426632408672115	0.283018430925024	0.153745983115887	0.374083702829631	0.449775481442892	0.326740202643678	0.248185542150507	0.338857581688066	0.58210284808878	0.399567062318262	0.151139361809838	0.331016449540808	0.425913003677556	0.465247840064582	0.419876322907836	0.064580245059756	0.185735073444471	0.119389703599211	0.339328901854641	0.28486842486695	0.404083056702877	0.463729050719866	0.48800907233205	0.464958787910874	0.34076237347654	0.25275552755408	0.118718927552102	0.290618179087731	0.442379083364165	0.273529511945197	0.240533869882744	0.527305427492631	0.34537286249654	0.356950462717463	0.470060182482208	0.400870231480478	0.504602701160707	0.291965948233717	0.328064503295507	0.340115991103935	0.0398879170796873	0.549542403422906	0.597520269247801	0.0673369721027574	0.406719704279855	0.300717598284482	0.305712332955665	0.540220239901829	0.42347663473105	0.34763306096509	-0.0399676008456197	0.275666607952147	0.511002976903403	0.0455552107634115	0.0249533173895542	0.292631931650543	0.632793463226449	0.0487365871628403	0.210114384106354	0.281304148622936	0.37116301628851	0.508466226924321	0.405746003774646	0.164118661814359	-0.057069245209238	0.387539757886194	0.669011413571686	0.656993735669942	0.163270027848351	0.237074085110991	0.00954470732552121	0.313079835926972	0.264796727867783	0.258014139639108	0.218510288650425	0.073472297241039	0.245391000475569	0.0340755518480348	0.157054189761583	0.361221219050645	0.13527499933308	0.214817347058229	0.471739811243548	0.164937606222225	0.371072852037958	0.133445872789703	0.351924486199187
LRP1	0.709826843117172	0.810924941022382	0.820273454638001	0.636485409675204	0.853602977183776	0.712307792318531	0.798132334956135	0.79669346586164	0.633852042437832	0.689801341674126	0.830778142750025	0.703929370208336	0.785169305310212	0.503928975301167	0.440308238234878	0.604453961910514	0.444321899004185	0.819829867229903	0.626915119012209	0.420729345833653	1	0.504202586521387	0.641196297054435	0.8963762041457	0.842264107653817	0.215085677975905	0.635158613140142	0.778262981235554	0.110805581815332	0.593593691781962	0.67834161616937	0.612559198810473	0.778156488942428	0.428768539666352	0.0296664834359274	0.516747729378247	0.502941314506238	0.701060113629504	0.709470616816349	0.729462082221143	0.705052297656307	0.65610122204255	0.720133197805498	0.690538451696108	0.815281275398963	0.740127916004713	0.751835337069431	0.651297182761845	0.837850428889523	0.799472114261059	0.728377917781414	0.734132766214942	0.615366649229595	0.667892264180556	0.868571461579825	0.376951095188182	0.724438327306353	0.711509686690988	0.800723928576871	0.859480779308663	0.719962312621654	0.613214723044408	0.53809794721266	0.669027289128953	0.79472347341556	0.794551945245472	0.343276130159082	0.83622450738033	0.765845872432054	0.68589974144174	0.54149540932905	0.862003905228747	0.728991608267789	0.887867247457847	0.742244399101109	0.108601643215423	0.66432612288664	0.684106879591892	0.650226137371395	0.579232872377369	0.633893230225674	0.859417610614635	0.822645820585489	0.581644304192281	0.81317835250146	0.623786381297569	0.7600736020319	0.162271779861011	0.575813793357327	0.399800557040108	0.671031215525371	0.353823821381569	0.581284988897528	0.78626443058363	0.298710323055252	0.719881424150508	0.674862741267508	0.643223263267487	0.621784356238068	0.508909993369459	0.586508995123974	0.756810388255286	0.455122668230772	0.568590620580185	0.759203002232997	0.720578477698974	0.810023406285528	0.876831583434153	0.767587972385557	0.842435392842212	0.741825664929809	0.817002811432258	0.722142279536663	0.753172088625603	0.84800226307677	0.722234017969002	0.860252810957244	0.490345256201607	0.680796621834708	0.751012621515389	0.130139168497585	0.833046626136236
