""	ROBO1	PTPRZ1	NRCAM	NLGN1	NRXN1	NLGN3	EGFR	NCAM2	NLGN2	GFRA1	APLP1	GPC1	LRP6	TNFRSF21	CDH2	RGMB	NRXN2	FGFR1	PTPRD	SDC3	PTPRS	NOTCH1	PDGFRA	THY1	BMPR2	CHL1	PTPRA	LRP1	CADM1	LINGO1	RPSA	CDH10	NRXN3	CNTN1	NCL	NCSTN	ADCYAP1R1	APLP2	PLXNA3	CACNA1C	PLXNB2	TSPAN15	NOTCH2	VLDLR	EPHB1	NEO1	TRPC3	NOTCH4	LIFR	RTN4R	LDLR	PTPRF	ADCY9	PTPRK	ITGB1	S1PR2	SLC16A7	DDR1	ERBB3	LRRC4C	PLXNA1	CRHR1	TFRC	ERBB4	FLRT3	ANTXR1	INSR	ATP5F1B	UNC5A	LRP4	GPR19	NPR2	LRRTM2	ACVR1	EPHB3	ACTR2	ADAM22	ITGAV	NECTIN1	ACVR1B	IGF1R	CD47	DAG1	ADAM23	LRRN3	DSCAM	EPHB2	PLPP6	MCFD2	ATP1A3	LAMP1	MCAM	LRP8	SLC16A1	RTN4RL2	BMPR1A	TSPAN5	CD46	ASGR1	GPC2	PLXNA2	MOG	LRRC4	PRTG	PTPRG	SMAP1	GP1BB	TYRO3	ITGA6	F2R	AMFR	KCNQ3	PLXNB1	ERAP1	CD82	NECTIN2	RYK	GPR37L1	FLOT1	SCARB1	TMED5	CD9	NRP2	LRP5	CHRNA4	TSPAN17	TRADD	ABCA1	RXRA	KLRC2	JMJD6	SIRPA	STX4	SORT1	PLSCR1	CANX	TSPAN14	CD99L2	SORL1	CLEC2D	CD74	PILRB	CD81	C1QBP	HLA.DPB1	CXCR4	KLRK1
KCNQ3	0.624508294040431	0.702940029673407	0.687151298655596	0.720733303992689	0.783930012930265	0.528979564746537	0.634816931600335	0.836479341929316	0.481611755699995	0.696048073034779	0.511424296306049	0.486135215256088	0.708432533755148	0.421711811536143	0.683321731188849	0.700583216393559	0.630382389836464	0.620610026453018	0.706269241398897	0.565477112873574	0.718522759372897	0.588429944912314	0.62643992912275	0.381604235134637	0.750580960320027	0.750037958982947	0.679599938460478	0.569064216531167	0.570976983076588	0.62158767938021	0.486084888637637	0.774993044166955	0.640096125404499	0.61885758150075	0.6772605848261	0.584820927115212	0.636192444508792	0.708090835518785	0.623229391311683	0.449259063309979	0.655654968372721	0.481186303140342	0.682017235436815	0.519650206639307	0.482951956740003	0.702464485836235	0.693848694443221	0.628981489709362	0.755101145067979	0.455256038192369	0.609843611966982	0.430725901135542	0.713800679678951	0.68616587544555	0.661746328626134	0.603134274505827	0.733994735836784	0.421508570915067	0.479289237033406	0.682159159740688	0.668529899264532	0.443842555466068	0.771773805663502	0.664870418456932	0.737407679805286	0.634181953081406	0.689437257967437	0.475826530475251	0.64183604361475	0.774895760349657	0.64250055583276	0.600111109025773	0.856579852147997	0.591466965377733	0.483705845338841	0.674438712352353	0.796316143709432	0.817121475545873	0.640811247812563	0.633785192611722	0.764322356684194	0.738580958040695	0.618044302539563	0.592930650338176	0.567710019564446	0.617553050581041	0.551542276352737	0.531131388875982	0.676085578163245	0.59568775619283	0.603206122712124	0.571590291362338	0.668767347928116	0.594820007232624	0.372630771809128	0.669489994702333	0.663412092817582	0.688810211826222	0.634773258821035	0.543833463561495	0.574374198692433	0.592310867932252	0.674798954087789	0.642448937164775	0.83342160545445	0.518019128021102	0.56001427693069	0.627267281244738	0.642021479456507	0.721426825056706	0.468916686131705	1	0.617000114902733	0.72259654189162	0.587406244903168	0.591874571156252	0.696360691331492	0.429345121656927	0.625181822416627	0.464183376233656	0.651021249936607	0.666655814424148	0.736801938229437	0.66607312473696	0.484681512939872	0.489456329663431	0.506747044174422	0.713301652545899	0.712411164344872	0.6304046498905	0.700100534337767	0.717951660871833	0.688591328573511	0.835564922079881	0.687264170013906	0.62926433028767	0.692883880494807	0.592143735591105	0.544030294890347	0.791611670709855	0.562677856691898	0.732651620226879	0.620243402381513	0.404339060485495	0.562152157745304	0.282331203090305	0.64159368885434
PLXNB1	0.968534672457622	0.948760643777908	0.935702236031177	0.956900214200239	0.797798195521233	0.972552628397162	0.228817670883891	0.865169485811342	0.954599623766988	0.928098102989541	0.950219301941344	0.928867426397637	0.962216047988459	0.938577720216462	0.969543247515791	0.969904451291087	0.948147369920802	0.881873718776388	0.220261844641938	0.929751405877821	0.787273248782358	0.965102420645766	0.650970111972022	0.908934972257516	0.922910088944694	0.85504435553652	0.959635498491736	0.952240158851975	0.959954628860107	0.828312376082805	0.912834685438381	0.648647462577209	0.683488091876159	0.961362013229216	0.947519900358847	0.933514663913908	0.752478238185042	0.96150228766001	0.913303158730453	0.777294693049202	0.913936618809368	0.91448416855358	0.684846279121631	0.926544326950154	0.937096334064666	0.951878416494387	0.833201924317546	0.750634676561434	0.508976570671467	0.886213304910141	0.970510592044909	0.848649713849635	0.924963338495191	0.954087342407261	0.96122813511846	0.86381010136818	0.856675858634064	0.94381058248688	0.930562318406181	0.788713014594103	0.878917822088318	0.860157412217827	0.874394697855376	0.944419829676976	0.779979416499304	0.870297411460397	0.939263754358398	0.912102469906888	0.852994309436031	0.922353942810369	0.876106295307592	0.861293435459418	0.67371780080404	0.843762156241318	0.873644970540391	0.970438839594298	0.882288674530028	0.901257526977073	0.949846290458272	0.929995334442735	0.927243689351683	0.933963584582156	0.971880911824342	0.942619290358668	0.933696376088762	0.95096782597927	0.938973764843037	0.878810966219194	0.914952540984258	0.91337564037145	0.977235867167292	0.898707997629889	0.9376855811476	0.894592757461594	0.875526216408901	0.880058858104754	0.926685111903257	0.942841642815082	0.439762792630546	0.945013280067283	0.756602284230786	0.898019235162178	0.921111545279156	0.854174127439037	0.790225000295005	0.93904993598258	0.918926269957058	0.93670825120393	0.94635455974132	0.951806894695318	0.893922456200534	0.617000114902733	1	0.898486758997681	0.61088818465215	0.768532162299578	0.937103200985242	0.917318149359522	0.923741062597443	0.947620159372741	0.937680798010817	0.909713536827968	0.556962399113516	0.900873561979456	0.93091112349848	0.916979455805972	0.916684736198754	0.332095145678778	0.579753397835062	0.843293609699264	0.838950099943474	0.915860427593451	0.93563219360367	0.824058766902498	0.52413058005291	0.974613180700954	0.832038326784193	0.915141212066758	0.184789304685338	0.697761952851302	0.362549800050598	0.878132648363506	0.959277917192398	0.890105940084696	0.370589304758713	-0.0381801688209832	0.671503966859211
ERAP1	0.894652832904554	0.894859890437325	0.911099172717685	0.932435578706529	0.810225175469779	0.875170881655941	0.336014307726676	0.866226787209607	0.864640116496382	0.867645528156699	0.877806966750838	0.818978575907511	0.932057322860253	0.822875372699402	0.915436704937959	0.930231131853958	0.875430545657094	0.827893620251732	0.374623296910114	0.856043891207364	0.817836504150458	0.886112280682127	0.592235529481074	0.755025181386405	0.896407821953941	0.837832395360583	0.908568641895011	0.865874054589416	0.904754499615605	0.714721155108273	0.776822924203942	0.673981524918699	0.769039825313108	0.879373634752804	0.908416920622764	0.869371362957188	0.755256268884038	0.920275742722204	0.852111115391421	0.7656816881851	0.837020612768667	0.843741607684282	0.662949151623475	0.878566313459885	0.855708172671251	0.949433091118286	0.806706765470024	0.647372113913055	0.583688807748736	0.784302060293132	0.905458516023953	0.740616616253947	0.872925513388973	0.923314282142614	0.920498079166187	0.774991164656555	0.832644887290653	0.804267511393067	0.856422214254603	0.719977974294116	0.823815598231374	0.823275316893469	0.895822867313846	0.908546872588265	0.791966322643418	0.797930548959601	0.940209196661062	0.775459235907151	0.794258173921909	0.880884329469187	0.85244037302843	0.839482542647486	0.729474358424048	0.776459474123355	0.756873705313524	0.924443963916602	0.882387679046159	0.895557927672438	0.882241594346508	0.864699551839204	0.928510923548332	0.912041847910882	0.902976273074535	0.911128561711116	0.827493881496721	0.873688673179245	0.842595384234101	0.791733856407582	0.889392159006482	0.796361869109209	0.916143126259148	0.891558266650875	0.909732386171362	0.808033257440273	0.736156464869523	0.886665769500182	0.878544065168174	0.918691397866582	0.416723380582274	0.828853240548322	0.800502208985532	0.890582353040726	0.882692068296376	0.864075302511071	0.793615479827042	0.819749318017087	0.821882862597737	0.825419491184305	0.929233042678865	0.90844513277792	0.780733547891409	0.72259654189162	0.898486758997681	1	0.51385130124823	0.732059586046951	0.907621838979919	0.784387386361872	0.877661141570609	0.840673718896941	0.878654528798536	0.910268500369581	0.688725269720207	0.804630602579658	0.795008325626265	0.826681318276087	0.79750144437465	0.469004872930364	0.705012650697889	0.783681445911546	0.783520487764319	0.893649628599471	0.871380588430988	0.874374218181521	0.580804660837204	0.914793724008195	0.86506918070921	0.843646772054215	0.39224347035122	0.79504014300171	0.502044809435887	0.876659155651329	0.884821427433786	0.74635461248957	0.508568521127266	0.154414244044005	0.713201795335568
CD82	0.678326897590724	0.685736625321005	0.666265067045914	0.659405178411305	0.776145792034468	0.601817548952196	0.591674461750948	0.732319962413981	0.5823889660413	0.713567295192098	0.513376237560207	0.633172971680814	0.657956202398873	0.549775105994455	0.652115727106035	0.659791776755784	0.710348450743616	0.78713600400888	0.405045173455892	0.648615502608142	0.555888158841657	0.652210319804339	0.79686499813003	0.607076399506417	0.683955297186334	0.715625029267824	0.642945296259673	0.688918256909444	0.535070449689124	0.777327956738638	0.682101853931978	0.771077216607343	0.483876477298669	0.671069991738085	0.613936626893479	0.619297700803267	0.652927096404001	0.610551958006136	0.700810435037278	0.547464598115757	0.671053622731402	0.528522883608781	0.673695668570636	0.520926541567665	0.590201774996317	0.596045299494416	0.656837131592346	0.59777581094733	0.624140281926624	0.600415160246736	0.626860855848635	0.606199615907008	0.654791555791615	0.566907047809722	0.543788103770325	0.679369485000018	0.539043383537456	0.590538882720376	0.461450633292044	0.781176400846292	0.663074415479583	0.450701493615016	0.604872758760756	0.66337181314427	0.718230923478822	0.725125936364326	0.65238207614119	0.682912720803673	0.760008429190352	0.738387359892348	0.672780435680826	0.61657869796204	0.665144502954076	0.662360187295721	0.671525940636775	0.67223708864554	0.651079794534881	0.670743707228091	0.662758215019835	0.620676801946698	0.68755755722055	0.64774180483871	0.638598994463217	0.534807264334539	0.67521469965067	0.712481393627981	0.626232198283963	0.548153470776897	0.69096836341343	0.706691803565107	0.582000951994717	0.481034868293279	0.641451656007797	0.589816781618933	0.611924395302987	0.618628288347928	0.693362952284174	0.59795213060931	0.608659164417902	0.657774331037312	0.497758024884168	0.45398229794801	0.695571354027427	0.579662730296446	0.691267189449067	0.714181667218418	0.673680547615493	0.704669496305695	0.585917334203027	0.634113211638985	0.544791819105779	0.587406244903168	0.61088818465215	0.51385130124823	1	0.579726485500826	0.672390706300783	0.638339096145461	0.593056828609126	0.567675739344857	0.604424115874986	0.491212972598703	0.374523673399883	0.710687479994705	0.644515741595119	0.540808952008205	0.530515918028148	0.24692960748622	0.506107407509098	0.814479162132748	0.704703180876139	0.577671557173573	0.643265060338622	0.512170159405427	0.323721109456369	0.623386528322508	0.568053125980152	0.545477956296371	0.119031821289375	0.503482477786761	0.19558775576433	0.621788619412657	0.696871418232661	0.638272436327885	0.205810962014297	-0.145753146531548	0.658722694762965
NECTIN2	0.810207927223559	0.792113116825622	0.806802712396452	0.771122884378069	0.710814180323987	0.757780671278184	0.334180722232974	0.771301893107004	0.749876886237081	0.824357780987846	0.694784857291841	0.760650307026126	0.784345938568949	0.714330445713759	0.793568347387088	0.807157005231634	0.804193358982605	0.758701608125293	0.227771466202594	0.813018924749541	0.761994028414393	0.809057129665895	0.663126375251238	0.736221874793361	0.776553440939112	0.77384813909778	0.79693220570597	0.77188981651903	0.705413644796662	0.794627223039049	0.798213950433452	0.585883137500171	0.503378877228768	0.782377053435467	0.788557771174802	0.806091865842732	0.742070369792321	0.767286260851319	0.798556439273295	0.614660766432599	0.794592743788482	0.685668000973171	0.576333464208237	0.675722842574538	0.729860080056408	0.742901792417919	0.670070285063283	0.677901040454177	0.485443547426495	0.766104884530616	0.756444258503263	0.657333380685099	0.770057841338736	0.737719456436982	0.757258897461412	0.743899479710674	0.748724215215338	0.737329016444421	0.709932912673552	0.707508856916249	0.698308225075047	0.648820434103558	0.747970956865933	0.767185928042836	0.74742674729784	0.787866056814523	0.729410110069784	0.797773900118805	0.774348462109368	0.722212668405117	0.72565907578054	0.648771388973291	0.568120080450464	0.732315245707913	0.777510055909437	0.794361839781281	0.726208932966537	0.752947648861269	0.722474873293633	0.766588984067156	0.790042137626019	0.771619931191962	0.806058415858478	0.751534332088801	0.815137153896503	0.798622763361136	0.733196234461708	0.676426982792691	0.839970893029485	0.813755618327253	0.757381669167866	0.656725077578997	0.753643402367918	0.763856906783813	0.753016560764261	0.801171099766995	0.772228172313798	0.777000414816627	0.412884213816671	0.79155923876765	0.629162818648118	0.64382010535059	0.732448558636337	0.649335327172194	0.735009871992599	0.78428413181402	0.798180713263932	0.813168235252448	0.749575803833583	0.829182004715765	0.807675530079021	0.591874571156252	0.768532162299578	0.732059586046951	0.579726485500826	1	0.785786911850218	0.718437066698158	0.764888801721199	0.708628174209325	0.766217969315554	0.691106183274592	0.490021140426824	0.684773544104655	0.757040331771091	0.762892812660509	0.74382489930418	0.416604699130395	0.55168758243474	0.762156220455125	0.769698903898323	0.770379047207571	0.804923196943842	0.714719188597635	0.494513868779121	0.763816652666103	0.731955696754263	0.681374495744689	0.295744854214584	0.61745478689935	0.449586914189464	0.794993485958989	0.80078378024399	0.741797943224663	0.445925939975101	0.103865881505841	0.641452898791237
RYK	0.965042153525114	0.964625680063472	0.963182967314087	0.961985833214611	0.870264138073805	0.932211504243242	0.339984717813813	0.909734763045727	0.915240208620962	0.942626612508505	0.895698511330881	0.916294048213979	0.970544165522444	0.894043324991609	0.972651353936882	0.967983137402996	0.969090826042129	0.92223052993839	0.299912893417044	0.910993128127225	0.868179908916363	0.95946326412435	0.72535380319102	0.877796906981922	0.948936661846005	0.905022125003514	0.966262728961894	0.953263362052696	0.911676409108496	0.844584594452511	0.898772699751542	0.702718374968033	0.717664669512862	0.960942331954486	0.953152645946189	0.92540617069786	0.772872072878458	0.959930803928067	0.930867979038642	0.830845142210959	0.88072683252627	0.876559515627516	0.685413291072705	0.890158974217334	0.899845898914821	0.943308452809281	0.852465057771944	0.740567448996973	0.573214115173819	0.867740854550057	0.942660141168283	0.830721843509948	0.932041867955786	0.947725082980818	0.94723886658168	0.867823257538985	0.869725529315006	0.874654774528696	0.873997577225909	0.872627838637331	0.943771241139664	0.823730575285817	0.921025957417139	0.949774737628789	0.808134683780511	0.890453392578373	0.949593126499117	0.881350861244279	0.883198069326696	0.929439922576896	0.922787021568518	0.807863881151866	0.731006134842201	0.80133349702141	0.895073773996255	0.967771958181989	0.890104055934472	0.93615233947208	0.914246031036274	0.940520090125025	0.958117091800765	0.946496377616356	0.958829043965392	0.946077119146532	0.938406698910819	0.951728292304984	0.909706442893935	0.867952940728695	0.934649116416308	0.902801307256313	0.940801659963854	0.888931213818479	0.963336749072046	0.919933897950833	0.862352480202222	0.888432701414395	0.94976927675617	0.959707734319513	0.460066667868663	0.912848110603864	0.806818118990146	0.854175000303406	0.934510954848001	0.869541976603311	0.830972876128665	0.911046463545496	0.873593161496605	0.913301399078957	0.908930774800931	0.949447692824956	0.893179508501044	0.696360691331492	0.937103200985242	0.907621838979919	0.672390706300783	0.785786911850218	1	0.881738301203463	0.88963397386174	0.895977138393197	0.915613392058698	0.859807426781678	0.641444041746461	0.878132628459354	0.89643724489298	0.881638367038951	0.874711309420488	0.387077402001071	0.635168248845609	0.885773864472312	0.870883887545632	0.909971676413451	0.931156394620494	0.838052413736136	0.542793323551833	0.961719323650809	0.860137264610428	0.872253879020642	0.24967538232291	0.775112686071578	0.411305755403539	0.856768108805611	0.946015264497216	0.865734355572263	0.402015124914441	0.0374706994694687	0.740382787928957
GPR37L1	0.92421407254368	0.86218217708074	0.85981760725411	0.862500084255661	0.680362872034424	0.95392854613771	0.0755082402619287	0.725436762582093	0.957549227149701	0.851498237532399	0.922285702914399	0.951419691291433	0.879717217031639	0.967396100515537	0.886169071676822	0.89764873958691	0.930752857103763	0.882756741110227	-0.00419107619833727	0.902412981865393	0.641479920775966	0.941703567029829	0.588331668440212	0.974142142958582	0.802590358173295	0.743954674989766	0.863146180962845	0.936798987748863	0.891620799978539	0.787100252990711	0.944774325597564	0.53561435410479	0.569426001252766	0.924417538385863	0.856363371383506	0.901938442993899	0.690428726714583	0.849642103048935	0.889168648908314	0.756707410237424	0.847990363202947	0.918672556195	0.553844230320696	0.892626936643178	0.959154561050549	0.85308110140112	0.719369788057758	0.670030125602186	0.316481209101987	0.939947179261274	0.924638945040205	0.865785776833188	0.814188430354216	0.830316136868517	0.851634718875964	0.874348694533043	0.684233067384698	0.960844038756017	0.872075010465932	0.727049678682016	0.851444133863113	0.844287880151058	0.737166874575012	0.894359972256975	0.690918050771765	0.803145604112929	0.859895442776381	0.946280519808459	0.841744156932956	0.827106091287712	0.820461992997534	0.819484810520425	0.474917925142094	0.819148689781533	0.885781319415338	0.896606032100399	0.726166005071539	0.762924720577638	0.9145204908538	0.868466039035058	0.823302157430577	0.814852669793478	0.933943983712202	0.877504065268963	0.909005529588268	0.931053705994671	0.908470898327433	0.83265019451616	0.870242265001512	0.896657200523165	0.912253395561864	0.821762661134394	0.86278572345197	0.828338397883246	0.909029516432919	0.779931169926017	0.876850073737226	0.827262683212224	0.306863070688459	0.937761554889099	0.677683110651721	0.811578840643227	0.875061187728507	0.775242212126426	0.62604986647332	0.945724113128258	0.896484092125022	0.896020533926652	0.858578200886875	0.844071435706373	0.866262724167307	0.429345121656927	0.917318149359522	0.784387386361872	0.638339096145461	0.718437066698158	0.881738301203463	1	0.840436488349881	0.966079265636306	0.854497952252602	0.768344738947548	0.328380412108139	0.862145319081896	0.945514170154837	0.896259704642971	0.893280999241598	0.0304193783968677	0.445040050705082	0.821267871638118	0.749787664704471	0.785726163075959	0.857770446024235	0.628919967047944	0.285318401766945	0.901978344406753	0.722740384663485	0.824464786583431	0.00509587500715174	0.580235356271814	0.209470902819912	0.774749750537072	0.93660786063742	0.948051454233908	0.211550749573624	-0.162819068175066	0.596829168888918
FLOT1	0.908523790466987	0.877350880476191	0.880801252263633	0.902847697141907	0.764714398480225	0.911385620665381	0.227434056909452	0.829766663111603	0.899521790588188	0.888926092144983	0.898310162318749	0.889576404989025	0.898498662982512	0.880216166265977	0.91735639367843	0.91588021575835	0.894232672800509	0.84018965421867	0.218817398456843	0.93434608530823	0.786614561760108	0.892679471832934	0.58944784923418	0.845287634223316	0.875170389450277	0.809880591100209	0.933774125113644	0.883987076238639	0.898211389304671	0.765706336050109	0.886719571354325	0.584166411797518	0.636829798729038	0.895290470046315	0.897597561189113	0.9254678682393	0.67646197642727	0.905053042803231	0.856413526464732	0.761679225357729	0.886190444141139	0.88604581243521	0.655667194024027	0.879016264087458	0.875722134144705	0.90814584604623	0.794110144523045	0.751395682080915	0.500557095906015	0.817852171860992	0.885159859148578	0.813707134975364	0.861489590381173	0.899926200933017	0.911741132626701	0.838726677245211	0.822146193639604	0.886723106338848	0.880015857668052	0.721713052530993	0.857362619300078	0.839680473546444	0.860451100775653	0.882418233030912	0.693454146195185	0.856911985258366	0.913693820231647	0.87721005804334	0.802959850929914	0.842525499960496	0.890862122413817	0.799443257697531	0.640303285399047	0.764950907571719	0.814395701270801	0.942055513666199	0.811085862470245	0.835245353061595	0.905737469313515	0.87927497177041	0.882808447464773	0.9052787556098	0.912531977592929	0.913402766113715	0.910454438493153	0.901057293737183	0.868159496591759	0.850026935332206	0.869846749214792	0.868511580566486	0.917198996063992	0.879553314611765	0.863419272340249	0.872494716879186	0.831780151573445	0.87011693481692	0.894781377165633	0.899906828053762	0.435570569877171	0.913401127761714	0.725380269982019	0.849792598322567	0.842057781513149	0.86743293942787	0.75364465062407	0.909897918287789	0.897554491869986	0.885709750003538	0.887223558705336	0.930237997351341	0.833236711820437	0.625181822416627	0.923741062597443	0.877661141570609	0.593056828609126	0.764888801721199	0.88963397386174	0.840436488349881	1	0.876855613039689	0.90489549670246	0.878952663455284	0.610618864738934	0.850045795296171	0.834022000514094	0.845686183843284	0.891277938964648	0.420281260618371	0.604140217980168	0.797348651184221	0.778158070639472	0.91247635967055	0.8909615259331	0.815476186114422	0.560082081436256	0.918352238041481	0.83894131898187	0.888597553014913	0.271833568119696	0.641167980711118	0.474101754655257	0.84252623385228	0.924149998181714	0.870322150146571	0.474593261389775	0.0817075109081662	0.600927107968928
SCARB1	0.938341477951161	0.876201108398024	0.874096790343169	0.901136318403149	0.682866444038044	0.977458416303817	0.0655481739071964	0.749988764835754	0.969681787868668	0.854353068703511	0.965231580551733	0.953156595238939	0.911164131228357	0.97481796175319	0.913654821126854	0.922659342670886	0.928334502763845	0.85900717750341	0.038273962039721	0.907014716963608	0.665059134554071	0.946814224060015	0.535649409615312	0.957330856250941	0.82677095829422	0.752757147544611	0.894836709948608	0.941922946841305	0.940841570091364	0.753388142036098	0.927705685617728	0.519885611074451	0.630748233269216	0.922991858826903	0.883053723230082	0.925582489583158	0.690344518457365	0.892142463954746	0.902276511063313	0.764234090390828	0.871782554898079	0.938247681580432	0.575740232706543	0.919848483743118	0.969632022709818	0.906242722363146	0.776464526385433	0.687387599985461	0.323708273857076	0.937040210282027	0.94857395437937	0.879358739296952	0.857136492786797	0.883398920161712	0.899952552862498	0.865759713826264	0.721071292389709	0.973324160846443	0.92339080131664	0.689647483305991	0.846343575706001	0.876013109940458	0.780668306041733	0.915878077439271	0.702272926266195	0.809214390804792	0.896619596054798	0.937537891330275	0.815120291102832	0.842812079022665	0.842596378585496	0.834760570648742	0.509269856291556	0.814959755875081	0.889137517099926	0.924557720868565	0.761251785295249	0.793483613878005	0.938619692841726	0.90540231151574	0.847584592986814	0.850430934678494	0.951176410021849	0.90737987314834	0.90290440892349	0.934267186300054	0.941555024124928	0.832793707132314	0.863369934336002	0.887496806775843	0.957062550703411	0.883265023080053	0.886024293953613	0.848516995249737	0.899496183778386	0.813133032228268	0.88456578075226	0.868889013690237	0.311214748002496	0.931533395576469	0.689017014155998	0.88375447443366	0.899638940894136	0.810231149716139	0.641706697067356	0.936909852860738	0.915172205911589	0.903406284656622	0.897900156215143	0.878569682768066	0.866593480667729	0.464183376233656	0.947620159372741	0.840673718896941	0.567675739344857	0.708628174209325	0.895977138393197	0.966079265636306	0.876855613039689	1	0.884147599144341	0.842922393093969	0.412152887732817	0.870445244684037	0.939883774721047	0.905311865344657	0.925517304352995	0.110244754505534	0.472561513856494	0.79069931290649	0.756346985734739	0.818825366662606	0.89265046203891	0.704227930899276	0.38057675142287	0.938131093016603	0.780127689171729	0.870448945366788	0.0660588663001454	0.608225466365769	0.271748888921753	0.809044216368388	0.946056298979375	0.938369856475777	0.27821195986343	-0.104363885502038	0.581843691106274
TMED5	0.92565399768272	0.931896234692371	0.929502402675835	0.942168145932187	0.80829859128958	0.925730613700093	0.272060980930013	0.859702225163558	0.906150823180966	0.935856236992607	0.908734164210975	0.876509291845081	0.931581057573674	0.896904508963581	0.952596523664651	0.93935245940975	0.905939041869175	0.849770354751332	0.273476105060696	0.895756361539955	0.823809245980582	0.919506277813823	0.677300802422893	0.853741310685177	0.922522116246128	0.846844952069849	0.941127641336398	0.904423447488921	0.933331077236078	0.811509468176859	0.859177291760055	0.680393915273893	0.686745549018483	0.938030982930997	0.952736971133458	0.911009408787022	0.72658813105085	0.954366649038177	0.856965451191644	0.76984643192305	0.874039106697472	0.898497803283031	0.678584088082181	0.900806936097124	0.888329235517707	0.937038465065506	0.835076468196217	0.709720106913887	0.568415809060745	0.811567717190084	0.920374968872656	0.80991384824834	0.895871674964583	0.933448625447174	0.938408030920368	0.813656639169944	0.880225049240947	0.88086519704157	0.905037871509573	0.803237041690503	0.884041931702567	0.811757435383563	0.885154287796632	0.903307392695282	0.760024060437764	0.848142359064415	0.920766014125526	0.849383704290828	0.840848742077841	0.899358853184569	0.853183369489213	0.824584861906548	0.681402376985496	0.817927012602095	0.815824156023272	0.946178101341781	0.87503557266131	0.900562070468622	0.901844286173506	0.903524541376933	0.92949051106939	0.93996112515677	0.924524998374738	0.945992904774764	0.910583704361633	0.917420169243103	0.879672989155227	0.893694552068645	0.882597935348379	0.845309520585392	0.947916811180145	0.882826180461201	0.923026194998438	0.882476666557449	0.834705767567249	0.8769420594067	0.915440792912409	0.932938272036209	0.387285126324519	0.906160451357277	0.794768407674902	0.881670668395353	0.893076007841181	0.883776967650402	0.820082969872927	0.896134101045586	0.862311483438741	0.898826646501304	0.921967221706986	0.920223209261581	0.866082749018435	0.651021249936607	0.937680798010817	0.878654528798536	0.604424115874986	0.766217969315554	0.915613392058698	0.854497952252602	0.90489549670246	0.884147599144341	1	0.91009842170567	0.614540539940581	0.849650179088806	0.875488311702178	0.869363448736423	0.869738318491363	0.382416487643374	0.585862438273557	0.815486151556668	0.811459460700257	0.920329417390992	0.930562993591155	0.831902178006214	0.570885827142066	0.954853487300187	0.812039230379034	0.881336032514967	0.250020097895105	0.705766177522859	0.419031422163493	0.861935720397976	0.911579900183064	0.83720356234185	0.419029658481561	0.0583681165779522	0.670824869852121
CD9	0.858776885410057	0.865732569883259	0.86497347396564	0.914112973205679	0.775216729269901	0.878586211104252	0.310440021958	0.82913600533056	0.852492567852573	0.847043839265413	0.900916529703866	0.79800862316634	0.896161848737906	0.826798415248972	0.90272777083071	0.890692741048452	0.833940886431401	0.774248225159114	0.385523474364561	0.834553906047734	0.798104440348102	0.847742159481405	0.554300627069529	0.738767127603279	0.885225584436532	0.787880356920361	0.894172850334046	0.835057078657097	0.935998743507305	0.683977726708516	0.749695978442298	0.633588246918642	0.734046499362188	0.848953269359659	0.882163453092129	0.865648613827313	0.742736892785005	0.918992834346504	0.8185600675656	0.697664086020601	0.820795621852449	0.858534238372771	0.65264212404771	0.892300914012972	0.832666890152042	0.936139962079852	0.80689178137299	0.661189847269176	0.611049902086398	0.749334916468747	0.902407144427428	0.735320093018913	0.871512240506508	0.914544388443957	0.936627192078552	0.706016070706013	0.834118720802533	0.828399385836624	0.903798085761371	0.693193922173272	0.794327857334595	0.813837106345052	0.878312397751433	0.868250224298868	0.747155669453838	0.773541039594603	0.913441645346123	0.752434582249515	0.721340427571281	0.867150677409425	0.82318125113392	0.8280036791708	0.708902295872249	0.748895982387702	0.738240425838379	0.904512420871201	0.859138336853785	0.865389717640752	0.872733674747464	0.849347261933568	0.901368186237362	0.91822857198737	0.880709794365461	0.902740258909867	0.821264633674998	0.847175839787734	0.866498068611448	0.837125662274971	0.830669084236251	0.763510801024118	0.934637404401603	0.915577291779558	0.884487072257044	0.804367530554918	0.730584942810535	0.829879150781548	0.861500079195294	0.91903436676236	0.390644513464236	0.816274391329331	0.756411128846776	0.939836140600397	0.843056853725954	0.848204154626511	0.766976339409288	0.799890930641927	0.815090240025443	0.84951615186521	0.918083536235859	0.899609897405954	0.768332128555356	0.666655814424148	0.909713536827968	0.910268500369581	0.491212972598703	0.691106183274592	0.859807426781678	0.768344738947548	0.878952663455284	0.842922393093969	0.91009842170567	1	0.694897593936793	0.777053765446348	0.814095209517995	0.811899901011388	0.800453576418681	0.508949584737972	0.643059120363796	0.726182582494409	0.801600814357892	0.896565070730357	0.889169158400001	0.898086285255739	0.634214030364156	0.913751827985851	0.81661062651614	0.848162757809036	0.394306011566949	0.675045110214748	0.494584339147811	0.834759364344511	0.874071260786833	0.727989294539493	0.495972699588442	0.147045693086244	0.641772204058946
