""	PTPRZ1	CDH2	PTPRS	NRXN1	ALK	NLGN1	NRCAM	NCL	PDGFRA	NRXN2	SDC3	NCAM2	DCC	NLGN3	GFRA1	PLXNB2	ROBO1	NLGN2	PTPRF	CAV1	PLXNA4	CNTN1	DAG1	GPC1	LRP1	THY1	ITGA7	OPRD1	IGF1R	MYLK	EDNRB	ADAM22	PTPRA	DDR1	ITGB1	CHRM3	RPSA	ITGA3	SORT1	LIFR	LINGO1	PLXNA2	FGFR1	LRP6	FZD3	ITGB5	CD63	MCAM	PTK7	FZD5	APLP2	SLC16A1	TYRO3	MCFD2	LAMP1	APLP1	NOTCH1	TSPAN15	PLXNA3	PLXNA1	NOTCH2	DCBLD2	F2R	NCSTN	ANTXR1	TRAF2	TMEM67	EPHA4	ATP1A3	SORL1	BMPR1A	CADM1	ITGAV	CD47	ACVR1B	CHL1	LRP8	ABCA1	GPR37L1	BMPR2	CELSR3	ACTR2	DIP2A	AMFR	CD81	CD74	CD69	CD44	JMJD6	CLEC2D	CD46	RACK1	TRADD	STX4	ERBB3	HLA.DPB1	TNFRSF1A	PILRB	PLXNB1	TFRC	C1QBP	TSPAN5	ITGB8	SMAP1	LAG3	CD9	CANX	LPP	PTGER4	CXCR4	TSPAN14	PTPRJ
SDC3	0.992851380158444	0.988091533461783	0.951092494462487	0.990401122278641	0.990448284410919	0.995548057164082	0.953635206761504	0.921753172663178	0.984905215280227	0.983516134665262	1	0.979444704605533	0.99022990554907	0.989264504048665	0.931669441857776	0.910869384879689	0.95444851556509	0.87627562621445	0.961558444641372	0.668233028675612	0.895767015498413	0.988966706869335	0.974896627412706	0.942657345521308	0.994123906491619	0.83547292794021	0.960942406645109	0.874080790533118	0.945782688274448	0.868332028887748	0.990084416065927	0.976470930334711	0.923211536994086	0.993473128830473	0.919548816088723	0.979247147909434	0.729093689313483	0.84846757823278	0.982375920396958	0.950438618684432	0.935772044754862	0.867256684083661	0.846423213286569	0.987408085274651	0.951716341105523	0.898933259945809	0.933315384141786	0.908784160866563	0.942661575727505	0.943416729557262	0.960974015222276	0.94920965132252	0.995238557484787	0.895757494211211	0.923897246847452	0.928240337779977	0.960269067150918	0.706745335363475	0.946968882731043	0.823348517432646	0.963287384437553	0.818249842713738	0.903222622900168	0.921708441631251	0.98705927019129	0.874955803891757	0.98796006084606	0.979692912946458	0.93671360937155	0.875348134974199	0.973018052647867	0.941158991852052	0.966475087912833	0.910765168644085	0.980142845456646	0.972063870877696	0.834782803822307	0.970934951820444	0.968670529144027	0.887682882950618	0.987042751400825	0.885253612971816	0.931650869907291	0.953709015386192	0.88950334135441	0.806763483720001	0.425039103826212	0.880987028975925	0.979597484812112	0.715198564927812	0.963259938908162	0.718536140662379	0.726035066178805	0.924377455389256	0.985508027882125	0.732947530430515	0.909167181638428	0.951195198497256	0.963324056231124	0.885219710877821	0.725362703154339	0.957237731596306	0.98711534191637	0.949339125607895	0.71408433784925	0.955031012384944	0.901473857030566	0.959287332707875	0.617651136066702	0.635854634317518	0.936812174561059	0.927214830937578
NCAM2	0.99142906086093	0.961650514928566	0.924473208555602	0.982478119214508	0.973133492712041	0.989059166558614	0.926447975944761	0.875876087168765	0.968792086580819	0.971827276668943	0.979444704605533	1	0.976010400643587	0.984191249783124	0.905758371262619	0.853627737874436	0.936298860255087	0.828656054929393	0.933265709387658	0.607644537012936	0.840633259126489	0.990125445594201	0.957135477190945	0.899331215709015	0.978024311785876	0.833232825069414	0.943349890069884	0.878657938208355	0.90432888085263	0.824862518577034	0.968397442473953	0.968104080280095	0.871069291988408	0.975814113093116	0.880423122833258	0.983512197280252	0.671125462247203	0.788339632047154	0.956681434001	0.945689681434434	0.940305262180564	0.810316229142204	0.788412845608509	0.973575467775213	0.949598385371082	0.858300534953531	0.891444591916157	0.86243923349643	0.912759445976327	0.908349627046537	0.93076921646244	0.904750675475658	0.97703838533205	0.845675720364085	0.871946936145342	0.874712901447103	0.933291745329028	0.655549970978857	0.912592029536949	0.76073827853598	0.934981772991872	0.776346799821476	0.84972328409682	0.873117189915791	0.97934580753325	0.820443252370834	0.9804084629217	0.948651126587719	0.887622430685113	0.828160730688961	0.969217778854125	0.938131855260314	0.942709839945421	0.866157239257882	0.955043000308953	0.97726850978309	0.778617345280456	0.951434549412962	0.954541475773026	0.828935542095606	0.979517818165021	0.829062083049362	0.881947329948642	0.920105577058322	0.83490858179029	0.750159519784431	0.407974077669404	0.837767743160195	0.955175349013591	0.664889074649866	0.93076987203122	0.66036604274006	0.688684757534556	0.883477105647427	0.978185591175469	0.699858923789574	0.859463285742716	0.908445103780066	0.937916057981639	0.82514685481505	0.662706832240059	0.921162311469274	0.980406514607184	0.915696470931006	0.660475318803034	0.9224350442776	0.847909621875425	0.929034302224126	0.58047182244993	0.608204058900678	0.892119762525279	0.894514560771364
DCC	0.982874168247178	0.976673065060212	0.931114364513176	0.986712536925127	0.993596550846414	0.984637685524665	0.933103297867837	0.910642448657387	0.993410651020113	0.990638963307919	0.99022990554907	0.976010400643587	1	0.984622389256064	0.91363403761309	0.889578129169724	0.950227752131133	0.875175333685963	0.9428380119707	0.663257806736958	0.907365028625577	0.985444829838422	0.950469402007598	0.920838308184856	0.984031902222964	0.82020236867855	0.935314356535777	0.834968235492408	0.92486443437851	0.862030385213866	0.992795936264928	0.955048571908017	0.907304154774472	0.976750578749648	0.900187376030248	0.963498038853857	0.721861419010415	0.829262793762564	0.968041079832314	0.930652820888154	0.938989795988698	0.866912165194709	0.828194613290284	0.980716074691074	0.933424761486623	0.88893988288058	0.914129145327248	0.908683661978643	0.920371052596354	0.961737591241955	0.938670822801968	0.937195167062792	0.979352570053236	0.888226809597989	0.906028846872428	0.9048688186751	0.937487472976598	0.702201814863316	0.915041784415742	0.798358567636122	0.949022170586561	0.816775375823502	0.885553087553939	0.899777211832254	0.972958197294068	0.863392995340828	0.973545310639359	0.963546977915799	0.948121210712987	0.84845581715836	0.961464531630392	0.908488742660648	0.946686009926601	0.889993070920242	0.96559395806877	0.947680908919988	0.83055682358542	0.945877739897017	0.955262606435723	0.879743757897099	0.98512432501967	0.867657711289073	0.904954100809572	0.926867768245047	0.870572451629543	0.780329156131908	0.419127238120341	0.848622704031918	0.966310470728379	0.687291728751546	0.946389860711008	0.709366182851222	0.708459547099798	0.905574235883822	0.985290935343829	0.717074778931605	0.894253460258528	0.923608205826468	0.949938616884812	0.869211381593032	0.713362991380665	0.935277627962727	0.9719768175083	0.950472669435732	0.683501695863277	0.930750391015838	0.886877914498097	0.944847887911278	0.608657825913073	0.612382185267214	0.917940240813068	0.889420850874588
NLGN3	0.98870799288	0.980054911622154	0.918139852806499	0.979901674726451	0.979703067940086	0.989549274587344	0.957507204423237	0.903084185851684	0.98195043961326	0.98124497624469	0.989264504048665	0.984191249783124	0.984622389256064	1	0.944239417167589	0.896506970210303	0.924647081791758	0.831421412683953	0.955588810122886	0.650874808408924	0.882286304344992	0.995315671673916	0.968338071376172	0.92239901715413	0.990342958266291	0.85852711786862	0.962667056945174	0.904032569863755	0.939675909749456	0.871356543969284	0.986617552096869	0.980909863333094	0.901386116386822	0.98405731183451	0.915033529787642	0.987488733255342	0.701234423216848	0.831298657954427	0.977843210543569	0.972723028613833	0.912377344279824	0.848583940093942	0.832053545404656	0.988585858798569	0.924248884787631	0.875924838078669	0.924143081014549	0.901836738894346	0.933990410876935	0.943326747476556	0.959669955105108	0.93289633005524	0.982787437630398	0.885036688214402	0.906219363274079	0.893711009305047	0.958536906502485	0.682532209663118	0.925065589183258	0.774851001336708	0.967977051560445	0.830695597834699	0.888512288773338	0.887864670253127	0.992056484617398	0.858706128996961	0.979583213567883	0.970852555809181	0.930751410449646	0.865864081647569	0.988346338830186	0.956167839893141	0.969780152522324	0.888355670813023	0.958994673416068	0.958544405961209	0.826038956407618	0.972318136490201	0.93864133370246	0.870533181025466	0.991570248579615	0.866763002851537	0.888611232481312	0.947524793088846	0.876243209688822	0.803566624963532	0.390092184014765	0.865509338995571	0.973755801292883	0.648738465621812	0.939115104003278	0.6911500259921	0.713287358121219	0.92269876144253	0.983714027842625	0.752905405717247	0.895739595441038	0.930965810695506	0.929710771259556	0.862870155966046	0.698366621726885	0.950357030880228	0.992854192851779	0.933334879285042	0.685551787664642	0.929827179635403	0.882043496258418	0.958831528941218	0.590792442691495	0.610625608972868	0.910817043432534	0.921977517285996
GFRA1	0.915879904356916	0.966811738433525	0.909384902551548	0.890839525109163	0.901853113214201	0.931929959837866	0.983221744714789	0.961338568022187	0.898070639555131	0.895825398656112	0.931669441857776	0.905758371262619	0.91363403761309	0.944239417167589	1	0.974128245198865	0.876135466816454	0.860052936321891	0.981610989790769	0.808441858352756	0.917156034350949	0.916896061216805	0.971274206940534	0.968239087380832	0.946869243632406	0.926693957637588	0.968969094463164	0.894886556079579	0.981722148821425	0.956001150805121	0.923553127958047	0.936956649289669	0.954904713832314	0.953881265922433	0.978533981038479	0.924747393526258	0.805549451256247	0.929899094145014	0.977395304382032	0.960400654069936	0.810390681813152	0.902303601047375	0.947806693898379	0.966731071500959	0.857364890494957	0.932829358897049	0.976301829642812	0.958210989658551	0.97826396844721	0.918754663794872	0.98771822842781	0.970933301628008	0.945118086779757	0.95572842102242	0.963435767466222	0.927983671495851	0.989081654989339	0.818330109335943	0.955269788336393	0.863327790328421	0.976426290629369	0.897567140809912	0.958563406219019	0.929852145228146	0.951932929970003	0.947719660323265	0.943343121904561	0.975345688533288	0.936639752237278	0.922661803559211	0.969707528137788	0.951183414288842	0.983230525851884	0.948852333876587	0.942173789809768	0.88275318065651	0.929413473676814	0.971656019966246	0.841857678208556	0.936018529704748	0.9501674133947	0.947375604764248	0.892613762616652	0.983295492848248	0.963203369752924	0.928465958553609	0.383394060662957	0.935116226258378	0.974186291106929	0.649365549016346	0.933920285478324	0.811242232818338	0.804702422982931	0.981773955694313	0.890024002072076	0.854207642618216	0.967055881653864	0.96341716319112	0.8653566079451	0.937767125281403	0.849643801373937	0.982013271007323	0.947675858676473	0.941096338216373	0.834320587711647	0.944191860335967	0.954616262905343	0.989568770759904	0.619062249361963	0.612816520234833	0.940089097110054	0.973882419707635
PLXNB2	0.878164515480276	0.953944579967925	0.920933555375927	0.858466538802959	0.877531071229611	0.898190877095763	0.969026923852163	0.985101860034237	0.870415484875226	0.866132026594303	0.910869384879689	0.853627737874436	0.889578129169724	0.896506970210303	0.974128245198865	1	0.879472021535936	0.91121683764338	0.977748223757471	0.879077883407056	0.940687625437943	0.868923076788969	0.955036300041831	0.987260460699556	0.923841996172164	0.899622511931911	0.945855815273225	0.824307587362737	0.985743299221325	0.970270455191506	0.896321172191292	0.900990297842063	0.981319042577921	0.932521348276503	0.989019522983172	0.871208257755305	0.868004567569013	0.975514202105982	0.96106068750829	0.908492890790252	0.788281962372059	0.938935223682326	0.984805983879373	0.942558980458332	0.839790391828376	0.964163516728703	0.989863247066754	0.974366533240155	0.9806197212144	0.913714192196527	0.978746157199855	0.986851076971105	0.927384769277282	0.979941620568628	0.98982648293819	0.965175714076726	0.976622411816171	0.863464069919202	0.965788607127612	0.938375564709311	0.960545120792157	0.908162899181373	0.989575675133206	0.96743383485198	0.91338338785725	0.980199235921127	0.915618420375409	0.970227047936099	0.940965336798734	0.936610635855635	0.923643033102948	0.900339586347282	0.965478452159801	0.973181338702645	0.944274743141957	0.847870893684432	0.957850417308459	0.948550413009809	0.829730799096141	0.970958979508913	0.914351801713509	0.98238940949066	0.923847806260771	0.979753723336119	0.991883490524137	0.95139279300305	0.424371056942206	0.958017276929214	0.961636090916513	0.705599313154639	0.94332594036089	0.876436224888952	0.839444976996413	0.985881919113643	0.849746661709111	0.846633083048561	0.992367776802187	0.974496445858001	0.866387280442312	0.975752548375915	0.915636929605725	0.979657377930371	0.907011809754849	0.94821826798333	0.878064276087185	0.957861724808468	0.986578944783389	0.980812657509852	0.660520973363451	0.638504970245421	0.963750935175663	0.968365567172331
ROBO1	0.956021212167811	0.93416370865166	0.977437330415313	0.964197655199338	0.965153246401913	0.958321544851584	0.88162435722128	0.929503175368714	0.949118085604941	0.95005397033174	0.95444851556509	0.936298860255087	0.950227752131133	0.924647081791758	0.876135466816454	0.879472021535936	1	0.945690267631234	0.915651603397907	0.696651830735138	0.914222067016648	0.924902783083354	0.934034131417105	0.919405728087837	0.954323200887318	0.751427113145449	0.882314468734693	0.734255194858873	0.889331055297406	0.834909123962076	0.949506230193477	0.899320412664369	0.929492269725648	0.947769908938871	0.895261845921385	0.898960465933024	0.786424384574525	0.834954484191385	0.951204721412192	0.847015027865989	0.976439895721797	0.912197195644451	0.843783234572134	0.94249510035001	0.973936603069692	0.93267379337932	0.903817584522568	0.906644074155272	0.928098308130411	0.920440653934647	0.909665205462819	0.933177052726104	0.955159281366324	0.904325967152456	0.918580767815363	0.91664729929127	0.923578400787973	0.795603950929142	0.919283031820588	0.874523722890771	0.89422466219938	0.789230214734464	0.884097178250208	0.944996221624647	0.919815652056821	0.879781641226156	0.957226892722965	0.93793553169663	0.896091767646605	0.835445584189614	0.898905173458458	0.839791537282966	0.906147474150178	0.921585859969177	0.97907691988923	0.947798175972442	0.860974628685238	0.913755669886243	0.970767985973912	0.904462084994711	0.925276969600848	0.892016662177248	0.945306571729567	0.903169852940209	0.88397508417724	0.791715851208682	0.492364285860654	0.861531737974756	0.9491694214757	0.772345243308716	0.979686550731334	0.778237507341265	0.728466124093674	0.896812362095499	0.951059946124106	0.682441829319582	0.902503647528688	0.940933815539406	0.988205080619086	0.890268589855873	0.781977934356275	0.914382846697253	0.912239128781336	0.964177260109845	0.736754682179168	0.961759614839577	0.9142514929512	0.919128812638035	0.655107756066605	0.644986786589607	0.95585975792458	0.882860481836998
NLGN2	0.855057849638272	0.88804171634233	0.956058299591671	0.860665067982673	0.877079742563682	0.870288581139761	0.851917730273067	0.954794702509235	0.861770843304918	0.860010461647377	0.87627562621445	0.828656054929393	0.875175333685963	0.831421412683953	0.860052936321891	0.91121683764338	0.945690267631234	1	0.896861617166229	0.819733493272929	0.946822800340928	0.820914906108795	0.884359606654007	0.926965435426173	0.881096591133366	0.730630736525875	0.830017337298124	0.621892041704201	0.880508062428226	0.865454912009734	0.863774563177313	0.803325387475626	0.948816988373438	0.883177514429905	0.904856192255808	0.786524388179019	0.881826559144308	0.89623745540512	0.904436552592095	0.762716999401511	0.875688179015412	0.952214162788593	0.909291864981054	0.885436413210754	0.888321775621043	0.971012649562313	0.91086672427064	0.929390901045443	0.917236642362803	0.896301261246174	0.882517237500808	0.943008416408782	0.891270717793007	0.938671451080812	0.943404622987805	0.948501020110978	0.895733846032813	0.893118417614837	0.902364691144685	0.944377686771293	0.852344183008377	0.80920319328273	0.914779716900104	0.960942515013403	0.828649265935491	0.935884476348576	0.893699971980082	0.902895946678241	0.906726646239467	0.850527559164219	0.8237781654348	0.753246027763516	0.864907677361603	0.947594793688287	0.938344881349837	0.837619188252647	0.929770764569219	0.85217917048252	0.878630795206154	0.945471228693598	0.853851916277926	0.933702800138966	0.93939621708074	0.884551205629427	0.928209825989832	0.851226539592508	0.533575861401554	0.88101925738888	0.909995103036868	0.786066120496384	0.949175368948843	0.880592242063582	0.789113566830225	0.897921468369634	0.836285001028027	0.703403987962445	0.936937446819186	0.933698523148725	0.914716992486736	0.943809717237477	0.903568130793876	0.89592664575185	0.820227516295682	0.957092946399387	0.825625178320673	0.946704526088372	0.95185290301507	0.897765938117961	0.700926978533826	0.648519375489279	0.957207441313152	0.865547944609408
PTPRF	0.946254367316061	0.987422132248549	0.943522484648147	0.924427946407152	0.930320085387416	0.958345157025019	0.992215981698405	0.973316310391563	0.923860505421813	0.924532262586472	0.961558444641372	0.933265709387658	0.9428380119707	0.955588810122886	0.981610989790769	0.977748223757471	0.915651603397907	0.896861617166229	1	0.806714365255376	0.924267993200695	0.940664731919317	0.991570289680215	0.98854559356255	0.972415991704985	0.916781721613143	0.986222727464594	0.885829777165251	0.991235863311133	0.946870082360256	0.941041870655867	0.964457187393519	0.969468053372108	0.979464297818819	0.983270977333364	0.945429967753225	0.834108349246967	0.942452740630952	0.987826496800732	0.959635487425562	0.852263836195924	0.90470246005813	0.944370679650855	0.982896791689677	0.901070494318155	0.946682798685415	0.989196200415318	0.953089175451178	0.98962261759341	0.929614919670215	0.996209730401147	0.986047644955409	0.975048473261982	0.952483304925463	0.97784173902486	0.968330067193902	0.99302908071944	0.796471947403233	0.984240924472767	0.905069023743026	0.987592090030233	0.888979898910686	0.970394546410733	0.960437251358711	0.969343985091673	0.952661186599874	0.966859388607457	0.993541873863544	0.938227603586939	0.940549267764045	0.975520868532467	0.955923558658374	0.992342308437846	0.967213761982661	0.974203392039122	0.924324116633951	0.910608113364225	0.983998078519143	0.894526357462838	0.937314121394946	0.969059856949468	0.957112116655397	0.932920142719925	0.996820401931235	0.96596592282941	0.912237861379687	0.459644702257136	0.954408195060291	0.990206392916521	0.716016997846882	0.962144236653748	0.834296867299885	0.83660299847524	0.982680715864905	0.914472952791112	0.833053644063152	0.975547637014729	0.978226419957789	0.907074550030256	0.948362109266918	0.853580424782523	0.994306621745816	0.967148503367999	0.959079827553294	0.836489456451533	0.97694103254761	0.962737654841937	0.992853392960417	0.677165354889094	0.675403894848904	0.964144966314599	0.981885863162204
CAV1	0.621929560582901	0.744363038170274	0.733067910878846	0.601632525819341	0.632740388355035	0.648868439387529	0.800016519636931	0.866687659045954	0.645134146051145	0.633231293080794	0.668233028675612	0.607644537012936	0.663257806736958	0.650874808408924	0.808441858352756	0.879077883407056	0.696651830735138	0.819733493272929	0.806714365255376	1	0.84135923593047	0.610591492500294	0.75500003307377	0.844744854590308	0.711200333598874	0.839896525066112	0.739725515394547	0.549790529121681	0.838811292446483	0.930132614064797	0.664922426950611	0.670762505069262	0.847972370892157	0.701838289437339	0.8837162106453	0.596132372138524	0.817263450100458	0.93958546612549	0.763826420674411	0.68785043741433	0.576533000624271	0.882958895386672	0.9403388027502	0.745406066536032	0.58027983680624	0.87593149613796	0.866698702360747	0.893114519165132	0.841625906128682	0.778141407446734	0.80305521778551	0.841690980849465	0.693538010483355	0.905203786088129	0.866451371655343	0.823726797833434	0.798259672504884	0.868174409559068	0.785607212037711	0.903505657215415	0.783030079622551	0.901907709904955	0.905608322753795	0.828889742419007	0.683823758847132	0.881656777800296	0.674104926627109	0.785340715040078	0.771038665123274	0.743763681776403	0.704750924446363	0.659255027513697	0.787288265040266	0.8326214491649	0.752485543386858	0.580641842671269	0.903139939350848	0.742093100548791	0.570872027813785	0.902027998151127	0.674576775235905	0.881836417437708	0.722117161139774	0.796079809080337	0.895215663898702	0.85049802258983	0.265783771535212	0.807940534724867	0.765242883200783	0.50609299210473	0.764252612625651	0.846501016001102	0.72913368853782	0.858841731180657	0.597343836917883	0.731611404273747	0.888336315401155	0.797109746129989	0.644706238765552	0.861131786930718	0.924569063421212	0.804266484317174	0.666267305921149	0.782308312091609	0.806071724816416	0.797153438839662	0.894235471290073	0.825620999027739	0.506598768593392	0.418612535837362	0.808337413598605	0.785792536899958
PLXNA4	0.866569285054326	0.913698342671239	0.912054892653228	0.872629722458866	0.898978795046305	0.882530395715215	0.899040290470717	0.970201560915149	0.903521606457381	0.901335566309817	0.895767015498413	0.840633259126489	0.907365028625577	0.882286304344992	0.917156034350949	0.940687625437943	0.914222067016648	0.946822800340928	0.924267993200695	0.84135923593047	1	0.859502223714942	0.895172565403776	0.931629312486958	0.910727717320155	0.790878171513385	0.861470282977574	0.691967027295543	0.920031682335598	0.930554754679539	0.907279417822878	0.84367388378121	0.966645726176376	0.89401785642936	0.942006549015372	0.819078909279774	0.895830365206214	0.923229194334763	0.93401038956021	0.831812990844438	0.839261481399955	0.974009706561493	0.934959404811968	0.920572877383887	0.838053006649241	0.963713467202516	0.942821141240783	0.970153282055644	0.931707890176641	0.965919331401592	0.918742135726438	0.962750593453238	0.895903532762753	0.971573485698496	0.964828404380926	0.930221092279315	0.924811101804401	0.880459995230905	0.895605790811476	0.901582989527554	0.913821173186937	0.900770222690461	0.943102171393964	0.942981055371828	0.867820543312763	0.963229871807215	0.889922453461803	0.926496845955988	0.961315572494687	0.896103836527287	0.880642566198686	0.798137559385861	0.906821861013415	0.951404110639309	0.928367288133726	0.811912444783381	0.963648360465328	0.888909779113889	0.842974853897672	0.969857269665598	0.894434091154536	0.959524989379857	0.90403804013086	0.911843326661024	0.956756189068798	0.898979858073958	0.513014790179359	0.902914184148275	0.938905686627222	0.714888315281089	0.941933220405971	0.891384526101475	0.821460860260276	0.948448766622769	0.868965605481907	0.789674367070715	0.963224214634039	0.935009948567665	0.881178330069735	0.961333282658648	0.90400688006455	0.930426951797625	0.859382048320381	0.975260480591472	0.811754332677202	0.925580436184836	0.968720024957761	0.93848071313504	0.716179991506155	0.659348061923927	0.957666962201215	0.88967320025356
CNTN1	0.992310769833729	0.971040078759806	0.916641599899238	0.98599919449798	0.979934865115855	0.990534091530064	0.94159833513931	0.8808578976172	0.983019656793147	0.985839742846462	0.988966706869335	0.990125445594201	0.985444829838422	0.995315671673916	0.916896061216805	0.868923076788969	0.924902783083354	0.820914906108795	0.940664731919317	0.610591492500294	0.859502223714942	1	0.958343819633022	0.904849392905359	0.987026892250974	0.833756611445327	0.953364216484404	0.893332652645478	0.921323447397849	0.838228226375333	0.9814617165562	0.980051337710998	0.881728006817583	0.979360398373096	0.890766454175797	0.988985241119417	0.678355834235518	0.805296369384345	0.963424676332092	0.961942152089934	0.919404540053063	0.819383945085704	0.797909551371822	0.980111377557468	0.931285642046505	0.856743174322578	0.9038254938257	0.871790536149255	0.914596941310888	0.930629893027351	0.942154337285752	0.916553673128917	0.980166263956287	0.855725039572891	0.88441955469662	0.881887816490303	0.939423899048346	0.637848643617704	0.917465118509444	0.757028430038791	0.95538208279222	0.80440673786619	0.865286295148622	0.873141011732146	0.987382768520393	0.832726826759266	0.97849130513879	0.957902098103309	0.912974073519293	0.850415103917396	0.979702093741672	0.948101647500712	0.95533499609336	0.870686311059797	0.951615952841377	0.968353606768587	0.788201313484347	0.963214575871419	0.949477727878058	0.840439319329655	0.989414015266883	0.84063953543049	0.887742544184102	0.931249148574511	0.84670924171973	0.766621670122013	0.413458692241403	0.850036387535425	0.962421968761004	0.668742341594009	0.931831593502035	0.664321189581862	0.700117936024591	0.898523883955535	0.98582389800958	0.717289033509996	0.869835436240851	0.915853430225559	0.931112459518172	0.840012753563105	0.661585114595138	0.935655645849502	0.990350208002222	0.918717648375698	0.655623846416147	0.918572674266899	0.855612792971933	0.939136888665083	0.597220805579418	0.62512732661454	0.896282211351801	0.904766969080816
DAG1	0.970061583632574	0.989130911060414	0.956432953219323	0.947424514444346	0.945913796488466	0.978015231796995	0.985099380249058	0.954580187285124	0.934482446898298	0.935919731126785	0.974896627412706	0.957135477190945	0.950469402007598	0.968338071376172	0.971274206940534	0.955036300041831	0.934034131417105	0.884359606654007	0.991570289680215	0.75500003307377	0.895172565403776	0.958343819633022	1	0.97955329872533	0.982061026072843	0.903544525191696	0.990212112114488	0.905596080276897	0.978461372791386	0.915696474106672	0.951568891316774	0.978919432378694	0.951802742452724	0.99151336006677	0.966345046372282	0.968526229290569	0.789148112881986	0.910337627994272	0.991300289015464	0.966572621442716	0.886318205771071	0.883697318722176	0.912914975170011	0.987345333559338	0.935999941421038	0.929450207005672	0.973578517325418	0.931661847910692	0.985908903906989	0.912897414461303	0.991554955341915	0.971211785215109	0.988111108842989	0.929300209566733	0.959261058302571	0.953776721986969	0.991213350263834	0.763776470420502	0.984544121202169	0.88227020229163	0.97913157058557	0.856187677670898	0.946714191622685	0.951677409182542	0.98360495627604	0.921105379144044	0.982312945825285	0.993369656223836	0.91421950534016	0.916459153127966	0.981704371432935	0.970122046540273	0.990785253516397	0.950705951411098	0.982853360253979	0.960217135179434	0.877674991237777	0.989519095459906	0.924170474629775	0.914769752121761	0.974815964202198	0.929888142379965	0.933593726807605	0.990621215305002	0.93991998839905	0.876236856593085	0.43466155876227	0.933614522231187	0.989115500665145	0.712381369073103	0.9677269475891	0.787951585253334	0.795402282204805	0.965237809963674	0.937477167045668	0.795742221187427	0.952229821932806	0.975681608738532	0.932310769681013	0.918799507882739	0.807372643143679	0.985258893395603	0.981439428367764	0.949089024921645	0.800056816919201	0.981026251023641	0.941048364272472	0.984516501773655	0.64271635744676	0.655826913963277	0.956795046206082	0.977648809086742
