""	CD74	TLR2	SORL1	ITGB1	ENG	TLR1	APLP2	SDC2	CD163	LAMP1	ACTR2	TLR4	HAVCR2	SIRPA	CXCR4	KCNQ1	ADRB2	PLXNB2	TREM2	TSPAN15	KCNQ3	ITGAV	VSIR	PLAUR	CMKLR1	PLXDC2	ADCY7	MERTK	FPR1	LRP1	AXL	ITGAM	GPNMB	CD63	STAB1	CD33	PDE1B	LRP10	CD93	CD46	ADORA3	TLR7	TREM1	CSF2RA	C5AR1	CSF3R	RHBDF2	RXRA	NRP1	CCRL2	NRP2	PLXNA1	ITGA6	IGF2R	ITGA5	ST14	TNFRSF21	ITGB5	STX4	NCSTN	TNFRSF14	NCL	ABCA1	SELL	IL6R	PILRA	FPR3	NOTCH2	CD81	PECAM1	AMFR	P2RY12	PTPRC	SDC3	TSPAN14	UNC5B	BMPR2	HFE	LILRB3	ASGR1	LILRB2	CD40	PLXNA3	ERAP1	LILRB1	MILR1	SCARB1	STX3	PLD2	EPOR	EPHB6	ACVR1B	LRP8	INSR	CD226	IL17RC	DIP2A	CD47	CADM1	EPHB2	RPSA	TLR6	PLD1	CD69	NECTIN2	PTPRA	TRADD	APP	JMJD6	SORT1	NOTCH1	FAS	MCFD2	JAML	ITGA4	CD44	RYR1	ATP5F1B	SLC16A1	RACK1	LILRA4	SMAP1	CD99L2	DAG1	TNFRSF1B	PTGER4	TSPAN17	CLEC2D	TNFRSF1A	DDR1	TFRC	ITGAL	EDNRB	CANX	PTPRZ1	PILRB	LPP	TNFRSF12A	CD4	C1QBP
JMJD6	0.382397157861564	0.819925587385068	0.823636807671922	0.65230747612008	0.685630859905713	0.732475033529179	0.538296569187984	0.629224326567008	0.737137726212252	0.33936467322716	0.62132163924604	0.26369680664771	0.769814448599691	0.586553202060074	0.303840862499399	0.678103128423761	0.800335326117253	0.603149988454774	0.752126110579033	0.818187057954099	0.76846842710415	0.770520398325743	0.451806395150386	0.274648980122102	0.510547813364062	0.689565312413111	0.646078881007239	0.594506429712935	0.841574661509853	0.548520782706018	0.332717193505027	0.672245950674511	0.0830989859960427	0.548756374551464	0.578014404862767	0.730873488910344	0.289951229808345	0.584034668746068	0.364393649473646	0.475169272187709	0.56075613573257	0.626349422672645	0.641354153449284	0.752495534644664	0.458494094641373	0.716603699705535	0.796475411399849	0.639807410126807	0.535262206515197	0.672114805857997	0.624982669934195	0.436722510056261	0.7409486159722	0.375793675737176	0.645742457490001	0.314753163085963	0.165511615305164	0.565693599219875	0.592207827593285	0.575826772617062	0.123396024689133	0.738198770867178	0.240359930552284	0.44497941623532	0.604760229877183	0.762756856485653	0.248374018854373	0.278675773045622	0.620224765673253	0.142134695391743	0.245103054985012	0.755660840060763	0.794068658557007	0.224522349421067	0.59868408427356	0.761682923286616	0.650270625056102	0.491919824730551	0.0404984670581534	-0.144381726203688	-0.0872701127971451	0.777086826204956	0.597134451305191	0.484483992172956	0.669013308579551	0.569783936470727	0.353068199309485	0.37605801535324	0.710285171077077	0.641459611818513	0.515102383271188	0.606526160690711	0.712959104984107	0.0632701658867886	0.67533604371196	0.575962351928408	0.6920913404458	0.523989885446854	0.342684366687684	0.506358453852565	0.668792403617766	0.678569815792777	0.579780923208136	0.696764641132086	0.698436176662696	0.581080408047295	0.575576159582468	0.382757227477728	1	0.758367925620834	0.425475907829934	0.679821337522198	0.591116102958554	-0.231663815360333	-0.310895990199785	-0.126201973447431	0.607194564152951	0.609585759875591	0.602537194845311	0.636292527826371	0.261514229740543	0.486082534650085	0.37003972772419	0.352218719203876	0.758229928881241	0.333028362547274	0.454994849132932	0.288564677781459	0.784132946062654	0.26078097834903	0.583308129745013	0.670987794895784	0.427043920611392	0.510345308168921	0.121642949936975	0.558759472414436	0.661170404254714	0.636057705920185	0.705624500469886	0.651761083305677
SORT1	0.513645773109185	0.867898584244643	0.869126655516273	0.877189295632071	0.845769180548044	0.798143332852677	0.787157611437745	0.764480279044671	0.877948208108524	0.611809433823336	0.817534283359843	0.510585297317565	0.897126578336283	0.837811549194975	0.184374907749052	0.792007516205548	0.62149325041235	0.865009905876971	0.88519050854142	0.713106081217194	0.858095501113439	0.866975049156494	0.0570450176995949	0.521623373102216	0.58632957887641	0.896284284300095	0.824870599950007	0.739299896231937	0.783438813917526	0.823676593595475	0.57245002197767	0.866658973376746	0.342703895400526	0.768151364195293	0.793484566958838	0.804003709826271	0.470032395353648	0.824989802604087	0.234815254503033	0.719624143578133	0.736696505474305	0.714279357787692	0.771505131250158	0.82494327191321	0.699124503456492	0.784129888518356	0.777083284634705	0.83356251433433	0.770137765084108	0.779357281289938	0.858714797500986	0.74548359226926	0.93417332055808	0.644812663323507	0.806268488174108	0.541525179027681	0.425789956374526	0.715610839236717	0.774351825327128	0.824834922360828	0.401675106315888	0.897574315304505	0.564625237568942	0.416521394733195	0.832827680189872	0.761370313627739	0.493434969015206	0.588898584365384	0.807580742620039	0.354547212478569	0.465313073102179	0.59407240254831	0.885732125561368	0.561923330147492	0.814934617103976	0.790930173153601	0.927598525347069	0.655816675827337	0.125579125364416	0.0648522887938267	-0.0232187587825085	0.80418412148339	0.837463473371435	0.723665889240182	0.801353759383221	0.764907885676091	0.564251817321699	0.663089462051045	0.842159528115988	0.675778748231897	0.631534968078396	0.831352435340759	0.821650919902933	0.0138853272971172	0.724580934687025	0.77388134842999	0.842292051395468	0.759061723660575	0.653659753307094	0.779917905189465	0.800791004750244	0.85932899889188	0.757325028563774	0.425155295152011	0.884572339465285	0.867509623350332	0.711805695279195	0.707746068701302	0.758367925620834	1	0.737093684388449	0.745109753628376	0.869342637425636	-0.151184891135363	-0.160092074954483	0.185197419404742	0.391093821508912	0.805960731557479	0.905884059226457	0.761114443834355	0.499204798648415	0.67768768658354	0.702720760369891	0.67015158119886	0.704411084130224	0.599829516596106	0.699330051064046	0.559348637933122	0.90485988604208	0.53998908031094	0.806980133813389	0.830421885000062	0.700147805891896	0.818199196874521	0.413704950376189	0.76466858787257	0.891111391060124	0.900421387733395	0.851536851365864	0.817114630449111
NOTCH1	0.579750652697561	0.51112663082631	0.424010208300673	0.596236529669617	0.443256937352527	0.46438094709037	0.708058735846015	0.441508395305929	0.616869580354507	0.684231455935287	0.6950254016063	0.605914458206766	0.544333319130855	0.681549965673064	0.310366145715926	0.350853930164633	0.313844256176834	0.523666141799049	0.526695824552699	0.244007955608255	0.432094547014873	0.459997316096886	-0.257741022131327	0.604456334700055	0.585213485453693	0.651738533629303	0.605241465802627	0.678499156785854	0.297558230852684	0.746203127327376	0.646175357421307	0.521887788293444	0.559794878261364	0.669945620832496	0.608587955576414	0.591581813627676	0.433084779746513	0.746718955834394	-0.0538732236140023	0.714380227653701	0.639103797881545	0.605860717198438	0.330162201272995	0.536405473172109	0.710736146201758	0.542274653440395	0.354413697275715	0.724169354155086	0.575504037833755	0.635277920816891	0.696375538493174	0.698819751048711	0.718427929197068	0.681155013534383	0.58104367983658	0.586673536560215	0.611760580420597	0.613858887367007	0.699558522398423	0.722485528906662	0.612612701053731	0.764048087280274	0.738358339754903	0.32744368889424	0.619433177677174	0.474253658155242	0.569943873361292	0.708557275501558	0.646774177766912	0.593841956305526	0.635113647920854	0.0848765263599785	0.596648139784133	0.824812409036248	0.690798777303218	0.370621200586057	0.783715855320734	0.492023967948902	0.407626930730904	0.395861291496821	0.240515025350577	0.469129685273992	0.762850925320304	0.742942744257235	0.513006176132509	0.596425618698379	0.640866399968191	0.707469834035483	0.579265650135246	0.415626931367768	0.513070618934766	0.627142235561788	0.395624633651836	0.289781263320991	0.296248329798482	0.657766755493481	0.706424504567738	0.721314865696002	0.775250434296828	0.759462433813408	0.622048574648176	0.507053630791883	0.602638732957607	0.0305042676101524	0.587164900320415	0.866230228710121	0.586868296874484	0.838350396518688	0.425475907829934	0.737093684388449	1	0.303120181816754	0.712490892138657	0.141845659737319	0.188104302645652	0.533461545974101	-0.00528388236217283	0.681915811651457	0.800765993671534	0.617161603395795	0.586679482001973	0.673849241959189	0.577995137634185	0.725296518812998	0.532488291811375	0.668926114236718	0.631097933873242	0.419782836490257	0.687475854911444	0.731471188078519	0.820968910340877	0.437345081505516	0.758131005635324	0.781895262167602	0.634616957795041	0.640639409042751	0.771823020912028	0.590834133937101	0.573777792152026	0.709765193932513
FAS	0.218779209197882	0.722344039685486	0.865152383223259	0.76292103583265	0.867328028687582	0.708439106533813	0.53478668789456	0.764892180681358	0.749401571049273	0.312116414268952	0.602282743715662	0.231335805582556	0.811680306108359	0.60316737491889	-0.0605072659491883	0.834312557405149	0.524193703271374	0.745927311473364	0.807353008512957	0.818726566205849	0.849767075707116	0.823319819108223	0.283932257682474	0.232218023395957	0.296349651428117	0.703206429487239	0.626846786469511	0.472744791834369	0.865367079299732	0.525242206032099	0.281484415664684	0.809196157632364	0.0118773911331161	0.559085793602847	0.567523198199572	0.699404503337826	0.519989048135691	0.557422241821099	0.471079533291273	0.3973100176954	0.510956404281981	0.529133506896947	0.825972653541531	0.703142269155467	0.418345331314797	0.625852571800078	0.766584965744274	0.633141886450087	0.603861643471897	0.582778905532116	0.635058448834856	0.488448514970929	0.738836700537948	0.346498818083606	0.677443965664509	0.285214172972732	0.063432649234642	0.524041774173712	0.526326060800252	0.567279774136577	0.0906284843108167	0.624202788429787	0.185330483624195	0.342554067952105	0.68424256520222	0.71600367572669	0.178886725640924	0.248828762403037	0.600766165335384	0.0152297451294522	0.20341175257166	0.733622753876795	0.761272020687551	0.148677622842492	0.525093894626074	0.821082944031297	0.700035690787845	0.405331521096945	-0.0782448892015563	-0.208968067736308	-0.19949446297555	0.802595731663691	0.62493120564671	0.389307145582967	0.628674799650806	0.518920585066452	0.273335859338705	0.371321407550558	0.768446968760128	0.467315704416188	0.563094065326646	0.671250094473282	0.812906803910916	-0.198555988967472	0.733145014549182	0.595278798227602	0.688008662299976	0.51761869767772	0.277960460481425	0.413827305635911	0.662206933833744	0.784335188687526	0.55271014247904	0.604478824599404	0.777791132037684	0.531366495938093	0.544744567402656	0.309225191270459	0.679821337522198	0.745109753628376	0.303120181816754	1	0.633153387360934	-0.307655933360849	-0.371283013957606	-0.162790852459305	0.552294011659817	0.598149370844798	0.658989483738116	0.590345363194965	0.212086362512371	0.382671255439275	0.416088584632582	0.412836087413908	0.492956743307168	0.311959658639542	0.395255078792586	0.445092472066171	0.682610629533277	0.183005005601921	0.522898108308235	0.816298648125282	0.343041730638348	0.535491282553178	0.112490171727762	0.536465424858635	0.665269470171929	0.822600185299101	0.718572431048979	0.611611458013973
MCFD2	0.741775268870126	0.81076633217202	0.740063332929422	0.94766143788946	0.825021087357058	0.721634210508534	0.946108020058316	0.720016728520121	0.909175948581235	0.849469196623587	0.950080848978829	0.766862988062713	0.887851500370178	0.962160215173145	0.285419608922433	0.652570051531382	0.462154931663307	0.79478523273667	0.904438911317412	0.573011416683382	0.729305529455772	0.739773347151744	-0.181057815374157	0.784332295373213	0.736039664843979	0.949969146380121	0.906143356476926	0.853325360988047	0.638078268021021	0.956747979457399	0.793394041842048	0.872801665961736	0.656561576346565	0.941763409545293	0.910176931149333	0.859861526806166	0.513961389364205	0.937363183766042	0.174177039459404	0.902908205850886	0.899877072959209	0.8194363511287	0.72931952805666	0.808161182262388	0.880163936933152	0.833929846177826	0.669614700775406	0.890666065471255	0.857821678903698	0.884462531040525	0.944283039513074	0.915503415765581	0.888955413257523	0.851128169583754	0.900752502123601	0.79965312931252	0.681004017502871	0.841198309097734	0.906477836370622	0.941788914775557	0.677230815826645	0.927857564906799	0.777989437199474	0.494005592005723	0.892415020479468	0.82013031674323	0.751993840482051	0.796817909292161	0.951484284863886	0.621713469024718	0.699643000581469	0.340979158309655	0.891255912861325	0.692210318645621	0.907979895028322	0.646835876838066	0.862854395762967	0.742688096760388	0.365414660783583	0.415050974107957	0.281761183389309	0.774816571814537	0.889409613703839	0.861665860963957	0.718179975793736	0.868532504612801	0.815512612007257	0.83440221013163	0.780214824993464	0.674334924656416	0.812757984968671	0.877050785340454	0.671427197801727	0.0190617189321271	0.559370635266942	0.831909448867459	0.768514900136778	0.920143369828267	0.840747799337403	0.891927916717802	0.932101179388475	0.78591631413088	0.842570532862378	0.156930359154625	0.870344620036386	0.81639509782858	0.901875963455358	0.656698136373624	0.591116102958554	0.869342637425636	0.712490892138657	0.633153387360934	1	0.151045352740768	0.166773204706383	0.459549722978377	0.137500499980017	0.946996501838232	0.835301013870028	0.915581759704705	0.760376950595531	0.88156703925567	0.824032226097512	0.546635812698753	0.737393289812352	0.821248750963921	0.820815431175086	0.557082500202851	0.89860621912928	0.382196168160287	0.9056185763357	0.783447383407479	0.717869237505555	0.953238059648023	0.273486949624094	0.65800111791884	0.927341068559524	0.817348824827039	0.915828623321421	0.92370789395553
JAML	0.545172466780555	-0.107846803725009	-0.369734303628015	-0.00691434865165136	-0.210644000918604	-0.294312851863474	0.306270474406367	-0.211138180452945	0.00596740716915194	0.470645450305558	0.256999109599362	0.496233527200975	-0.142366081366757	0.165789115104987	0.551175245463134	-0.39964527022989	-0.26331945259139	-0.232951546186101	-0.122845898622136	-0.455555872458585	-0.399562547518848	-0.437275469352041	-0.422292848867066	0.584662610090181	0.323756956023781	0.0346838080887408	0.0394170910340701	0.231549121692165	-0.418098227187219	0.265157153531415	0.393394681983059	-0.157038112299317	0.672067957218884	0.300643707606578	0.0487290379796734	-0.0139891777391064	-0.232281889431356	0.250602566156975	-0.0562254169058768	0.368679520732433	0.292964712578068	0.119746136169946	-0.183025046066489	-0.126166666003698	0.429879083977117	0.162993266478346	-0.432833900989943	0.133628384894407	-0.0743396521767746	0.240290233714707	0.102187327200174	0.33724381005472	-0.153164407660536	0.455724756136279	0.203033160031169	0.527235860327199	0.644129027594828	0.16106099024193	0.187924818094346	0.222212553591367	0.548322956507055	0.0787402158561845	0.455450588659824	0.435186423008108	0.0638641379697428	0.0520656641540474	0.537077474799946	0.430846007655416	0.208065544702741	0.689018224730588	0.450964522492311	-0.622312238943848	-0.0041262609101121	0.422274637089245	0.179100819036004	-0.461504669177318	-0.0714906522164333	0.408868881899858	0.812616140949955	0.824277766900523	0.654478111665628	-0.0751395464018416	0.0917963070772158	0.358215731890227	0.000921472870547677	0.189914922276671	0.456415847106609	0.401518493551201	-0.111830645629209	-0.137536583799017	0.193017060882181	0.124008663704162	-0.312933759243896	0.398100629494985	-0.39195594784737	0.153161332466524	-0.0974244711487445	0.331587544830321	0.46566776137096	0.252633465824223	0.2194854849125	-0.17163953745411	0.156511069423614	-0.479981092187724	-0.102504763495579	-0.0262474443287362	0.321007559271844	0.116236730721156	-0.231663815360333	-0.151184891135363	0.141845659737319	-0.307655933360849	0.151045352740768	1	0.808961215785927	0.763892824208063	-0.502591274279389	0.243149703390676	-0.0750452732899719	0.28019883960666	0.539176502055051	0.406625712788775	0.2567851421036	-0.0968185521096044	0.14494379992674	0.528639644312995	0.240599315637075	-0.187596444210722	0.00504500845213887	-0.0500783126486924	0.224379631810169	-0.192401330455326	0.117577139516143	0.237139741350377	-0.0613297271366977	0.00759699018533427	0.0605310001619741	-0.218439193401249	0.0718498368111014	0.212713935008177
ITGA4	0.658936779838598	-0.0877202257957439	-0.401469731240396	0.0265787171205542	-0.225819148391519	-0.173420580451686	0.341919928210346	-0.166906196133717	0.0613528452056496	0.515579596986992	0.312031284563495	0.513409516466963	-0.116486371226324	0.202421372422894	0.603562744059288	-0.451913142490886	-0.28417020788713	-0.224624327789427	-0.0907507461786961	-0.473443600193237	-0.432147478524067	-0.435954791122708	-0.467765832958876	0.567266264884476	0.279745401345734	0.0894564444864662	0.130528452381584	0.340483358750415	-0.49568070978492	0.288660007328816	0.570869332680849	-0.109700968392592	0.719843871586161	0.298630256724391	0.168208809352377	0.0259554270502826	-0.0759318321550638	0.268256776741688	-0.208362744501312	0.440802752507394	0.337625892558275	0.277721992778189	-0.276151159916058	-0.0228211196305482	0.44164825731048	0.116133136849254	-0.438625960498748	0.177246084547905	0.119575653210776	0.188109409921066	0.183354601628219	0.345324745419768	-0.105213330556876	0.494906526890396	0.102549809982138	0.580645297634137	0.696710782944211	0.223786023130121	0.281069444689462	0.245954149092872	0.698014257509878	0.121176952631728	0.584546980842839	0.352259557750825	0.0819032108944745	0.0820348095876083	0.652104564130287	0.491536647772028	0.249879805985274	0.735653042408511	0.612478180940699	-0.718272935559539	-0.00320539813274428	0.501059116298858	0.256170333130205	-0.470324129588766	-0.0944919287463005	0.296813226350606	0.638628268479576	0.850247775705376	0.831398577258689	-0.143587641573135	0.0696673269952068	0.39207557666182	0.00668687194188916	0.22428765047886	0.515325511688814	0.434314971530882	-0.056719274727817	-0.0730193594254564	0.175486816215241	0.034861522714963	-0.381182889816814	0.474024079814248	-0.451667574302134	0.113804509441775	-0.105341795516236	0.376931174774953	0.547548649835129	0.28453825278564	0.221540700439972	-0.22578025737077	0.20025001952686	-0.543135692119025	-0.118687064872396	0.0255306196203707	0.329077778156056	0.115221963113129	-0.310895990199785	-0.160092074954483	0.188104302645652	-0.371283013957606	0.166773204706383	0.808961215785927	1	0.815605869423803	-0.591693561591351	0.286053881731004	-0.0531577526113451	0.305919922879488	0.558421449165477	0.470789911622368	0.257327748033129	-0.0646978615938752	0.177909854724312	0.535798485185832	0.284384178497182	-0.0495143311850744	0.0185275692740853	-0.076528168465073	0.235550398452454	-0.191180523424448	0.111454965019805	0.302066668496665	-0.0843394455961207	-0.0541606118852712	0.103991606761232	-0.238334091087716	0.0915404762416043	0.214510534239686
CD44	0.693426701244521	0.090382635176364	-0.172478827369771	0.277082637004623	0.0168413653365826	-0.0208903454643129	0.573987228375204	0.0255108599614164	0.265924283337501	0.705656071364263	0.51378689556301	0.663360175726745	0.1033591477032	0.452871740774275	0.475327768931744	-0.22624191681588	-0.228007179250624	0.0513624305653206	0.139644893532498	-0.305122135248535	-0.196706257863175	-0.173337309353876	-0.614346237201574	0.74645067898622	0.431221724122078	0.311602848850683	0.318461491721634	0.481650994612021	-0.297277720126475	0.570539979703305	0.652919763304573	0.116657295489624	0.827515441837768	0.538710665709475	0.343834859133512	0.207755427840793	0.0533319689214598	0.530004612438495	-0.179955106231879	0.64322420204588	0.530568681291738	0.402806578969258	-0.0416705820747699	0.0965887527652624	0.63627756631883	0.259843723982206	-0.248037949464653	0.437001409075335	0.281402428896258	0.393146454680409	0.461252987626519	0.608871273597062	0.221665461701976	0.686028737564549	0.374283040185865	0.714156569166168	0.824602174868736	0.420030395938958	0.473545657507574	0.522836043707685	0.770597904376798	0.37672881066269	0.775104678947698	0.362130642434119	0.324337318481318	0.220186186434553	0.744632372716095	0.707183150317634	0.465312170467097	0.803028409422855	0.717772039046529	-0.561197329040033	0.18094952839269	0.810942480605487	0.463363923272295	-0.259578241693079	0.259273731615537	0.530211641388298	0.669754320846093	0.85991536668446	0.693792625298642	0.0771331479407452	0.373717960694922	0.606955594833652	0.170370220406989	0.419618559627734	0.668201142735954	0.604353582090795	0.135131438898561	0.109614256821837	0.314557171455116	0.341190412699171	-0.122310146297282	0.419765159103646	-0.2851493922552	0.4297746711534	0.138335962886765	0.596751293903824	0.788557018250548	0.55889596818716	0.430043956880612	0.0326916193746021	0.400845121293227	-0.527038831682202	0.163890317068247	0.41281938677166	0.500354756614651	0.552043178985449	-0.126201973447431	0.185197419404742	0.533461545974101	-0.162790852459305	0.459549722978377	0.763892824208063	0.815605869423803	1	-0.526834511964372	0.515060209237622	0.319742765364795	0.486286364556354	0.707588403364057	0.671314414501747	0.519609028093814	0.345489316789763	0.250261927656037	0.686672800387945	0.543407544209569	0.0823383832615548	0.302979808382591	0.360177278198776	0.51977018177289	0.0400500574112795	0.553643996025165	0.573003679951348	0.30487319553814	0.239496257517447	0.400788512479841	0.112393531628864	0.310757931883014	0.454454184967285
RYR1	-0.165700867620455	0.47137298670774	0.610188917554963	0.269374049131497	0.459757844417672	0.468612970445882	0.000695496080533501	0.438519278159073	0.307559795003541	-0.248856811134589	0.0665232788089877	-0.28841489947919	0.422186243875999	0.0923921909097078	-0.049753644890278	0.623408162478165	0.650220045537644	0.30658456707215	0.342376652645246	0.720166564675512	0.573281495283284	0.557993239656139	0.736250695445056	-0.31070970043076	0.0171401002504324	0.25424759241751	0.175198457908147	0.120708528920867	0.64570513378329	0.0181853941294004	-0.232260317948024	0.418986464098826	-0.466461902968942	-0.0451826721920918	0.122272459307437	0.272203662467641	0.122623790934204	0.0641714179023178	0.560040431150591	-0.0620285165248261	0.00781311470320233	0.115925650109032	0.528022593675237	0.373409867558387	-0.0970923065489604	0.313622334119856	0.696988820938699	0.150579293509083	0.193863877364655	0.186396240188069	0.176508229814998	-0.0901837273548995	0.297363260398828	-0.189900699776133	0.189737230419706	-0.235760889910317	-0.385405861031822	0.0445042315278881	0.0732778617010349	0.0460333117580358	-0.42491511158825	0.208876152901102	-0.323846094854655	0.039632289398127	0.192774846806047	0.30008091666261	-0.245435525075932	-0.228770649306195	0.0585876965608088	-0.41034057622024	-0.350964663760569	0.813116334320417	0.441659487009389	-0.339264262162153	0.150825749437456	0.656382413090124	0.320852710006764	0.0444256638794957	-0.319806320736525	-0.611629451397856	-0.477794769295287	0.351832962669098	0.128404891653873	0.00809448790791295	0.369393048905604	0.0624823141887746	-0.244542768252256	-0.095224366625228	0.390345963665472	0.222688945430999	0.0523018357997578	0.170655702261502	0.673532240540301	-0.113108668189136	0.61360775740748	0.0227094871879154	0.407075551732059	-0.00855334288572356	-0.246974325057705	-0.0349769005168824	0.11315414087473	0.461639629124965	0.203921464282707	0.798023224610487	0.364678557356368	0.172163572020236	0.0651949402996613	0.0198333254044597	0.607194564152951	0.391093821508912	-0.00528388236217283	0.552294011659817	0.137500499980017	-0.502591274279389	-0.591693561591351	-0.526834511964372	1	0.0531105564020055	0.19535057820113	0.0641629314597565	-0.321746276972065	-0.0905044907241482	-0.017398811290109	0.104287624940222	0.312685291727058	-0.156946813106449	-0.0560612458306748	0.18827704385688	0.259769646701399	0.0418664335414302	0.0991927368836932	0.498795156141697	-0.0220133256962582	-0.0355900012757026	0.000947109084321923	0.319589027835036	0.25157389224618	0.392717771525608	0.289029432362428	0.0598183619972721
ATP5F1B	0.814124235759434	0.791952139854725	0.659473130185503	0.924924171531484	0.761852186285544	0.671763404122951	0.968324585838069	0.682332371300627	0.921628549041219	0.884196884293591	0.97525607909297	0.78676555122785	0.869690414684042	0.949252422259084	0.36268911431207	0.522268325705165	0.412396163163067	0.708836891768132	0.889767006225154	0.550211858515948	0.637756115703002	0.647617527447887	-0.222342301487732	0.840978944803505	0.725490624336432	0.91925173460725	0.89960016636173	0.858291172225375	0.585788176863821	0.954188654390337	0.85464213763975	0.817925234509891	0.7216365616801	0.96864179143612	0.886729341424903	0.89632204776804	0.479253353754536	0.955182864315429	0.152992314623143	0.910465283190764	0.945603138548539	0.888930989994255	0.658584385265056	0.769350034493672	0.889136992146458	0.820049313753756	0.570383169319162	0.925200972397982	0.831513791725511	0.902917824279504	0.948578753626803	0.91218456211366	0.858506248841935	0.903772850369897	0.904237165291584	0.875028399191113	0.742402374481262	0.888670008746964	0.929534413408515	0.923749357996366	0.740784254420551	0.909986578285049	0.818656114954716	0.585031191502659	0.887634265738069	0.874518775697111	0.790046234425678	0.816998262402365	0.972989361307483	0.702862506489266	0.80123081417302	0.254989120896405	0.856993153034956	0.726738115288624	0.901547244434415	0.555911643796383	0.767560901321096	0.772358186086795	0.427319051271806	0.494919744191246	0.411052509808462	0.77735690088578	0.879391375643886	0.850574801696995	0.687604278080512	0.869814298573821	0.875343337825434	0.836457401877662	0.772705962176627	0.655551437885337	0.82050914255313	0.841235802310051	0.582571259636652	0.088785332340204	0.424201708428477	0.83752552316289	0.691454950130101	0.960264662371716	0.8773659484374	0.878817213632071	0.971946819499834	0.709678186440392	0.871495942298795	0.0973577526658777	0.806135430373931	0.765261546867272	0.954283300097077	0.595515860532185	0.609585759875591	0.805960731557479	0.681915811651457	0.598149370844798	0.946996501838232	0.243149703390676	0.286053881731004	0.515060209237622	0.0531105564020055	1	0.7807319420094	0.967006142098959	0.812164112881614	0.934487802091854	0.745031513208537	0.479702101771493	0.734166319456422	0.818702768517107	0.844930034235596	0.455662876206477	0.899353271764299	0.309823540904552	0.895873448263813	0.734461313340794	0.668233497772168	0.939847688772928	0.181743512491834	0.581408345420478	0.901818358244548	0.739174206861239	0.932336852474801	0.951905083853143
SLC16A1	0.494260234059634	0.732456430873969	0.742994450300636	0.834291089176935	0.757914264906285	0.691337158944552	0.742743509720973	0.687243798998886	0.784459761835222	0.610355310107912	0.776773752710334	0.543176982744574	0.792869345168267	0.764363399887386	0.102620139507782	0.685105216217078	0.465617669558934	0.813216254490955	0.805299954526449	0.570194597641654	0.745005963833001	0.763591901139263	-0.107578454203022	0.512231610608047	0.48856891006575	0.819819396599941	0.744546806825079	0.663205361806162	0.62281311964362	0.791978238015363	0.556657756111692	0.786236012333542	0.374800715662477	0.747584220296262	0.736156707022047	0.76447431047189	0.570367798811948	0.784722014034657	0.159495764656281	0.719799293142914	0.691498928866779	0.63941891093701	0.684915607420096	0.726248794818057	0.670714431814067	0.68364108419578	0.62319104515279	0.806076671068978	0.754884194723294	0.668018720597082	0.844872559236184	0.7492127481134	0.888214136636007	0.615091940337458	0.724720505144637	0.545250187239429	0.428584187896817	0.613541124261728	0.713124210086778	0.818234021452222	0.458110955744229	0.857139018351839	0.595066648758718	0.420630254868197	0.756048550421052	0.641726265510201	0.519776010912515	0.663690236143879	0.765248179035753	0.357220561791815	0.521720671275496	0.428945035310469	0.791127695679196	0.651090777189043	0.746744905317531	0.63099387580733	0.883065782594022	0.547374960612618	0.0956811947841435	0.123186182582188	-0.00161035340085665	0.715516484750285	0.812399179676516	0.700361676354572	0.655349436589178	0.717409023484357	0.552150893946347	0.611784179130752	0.772337546315957	0.588285116272946	0.644993911368006	0.768043536276366	0.701102409679954	0.0374473703699456	0.617002783935453	0.730640400399857	0.776326076865444	0.72939850388676	0.697862703955912	0.771522383883933	0.770010110165097	0.761168284856893	0.612171550063952	0.264577357486544	0.865565481002789	0.931130034697073	0.671368226590883	0.806131574412181	0.602537194845311	0.905884059226457	0.800765993671534	0.658989483738116	0.835301013870028	-0.0750452732899719	-0.0531577526113451	0.319742765364795	0.19535057820113	0.7807319420094	1	0.73016690746162	0.51651838655363	0.686200629460989	0.715774791505971	0.787895543042092	0.591231347349233	0.559324242925867	0.679411320229218	0.618921741608379	0.868750273125105	0.665746156554233	0.810438550635194	0.727959985771179	0.762056544746466	0.854111006959607	0.572264757577825	0.704670628834523	0.857709508695582	0.875756763537431	0.758312794525814	0.796402143388383
