""	TREM2	ITGB2	ITGAM	TLR4	CD93	C3AR1	TLR1	C5AR1	PLXDC2	CD4	NRP1	PLAUR	CD33	CD68	TLR2	TNFRSF1B	ABCA1	TMIGD3	SORL1	TLR6	CD163	HLA.DPB1	LRP1	ITGAX	ITGA4	PTPRJ	ITGB1	LAIR1	ENG	HAVCR2	MERTK	FPR1	SORT1	IL6R	APLP2	ITGB5	CD44	CD74	SCARB1	PTPRC	TNFRSF1A	GPNMB	CD81	ADORA3	ITGAV	C5AR2	STAB1	TLR7	AXL	RHBDF2	LILRB2	CD46	UNC5B	ST14	ITGA9	ADCY7	PECAM1	C1QBP	CD47	LILRB1	CCR1	RIPK1	COLEC12	ADGRE2	KCNQ3	TSPAN14	MRC2	CAP1	SDC2	SCARF1	TSPAN15	KCNQ1	PTGER4	ITGA5	ITGA6	ASGR1	NOTCH2	FPR3	LPP	NOTCH1	P2RY12	TSPAN17	CD180	PLXNB2	CADM1	TNFRSF21	FZD2	SLC1A5	PLXND1	SEMA4C	VSIR	ALOX5	PDE1B	IGF2R	CANX	THBD	RYR1	PLD2	CCR5	INSR	CCR2	CLEC12A	SDC3	AMFR	SPN	TNFRSF11B	CXCR4	NCSTN	CD82	EDNRB	TFRC	SIGLEC1	IFNLR1	CD9	PILRA	TNFRSF10A	ATP5F1B	TNFRSF10D	JMJD6	TREM1	SIRPA	ACKR3	RXRA	FZD1	STX3	GPR84	RYK	SIGLEC10	SIGIRR	TRPM2	FZD5	ANTXR1	PLXNA1	KCNJ15	EPHB2	RACK1	KCNN4	CD63	ERAP1	LAMP1	PLXNA3	TNFRSF12A	CD69	NRP2	STX4	SMAP1	CD99L2	MCFD2	LRP10	TNFRSF14	TNFRSF10B	RPSA	SLC16A7	PTPRA	PILRB	ADGRE5	TRADD	CLEC2D	SLC16A1
FZD1	0.782110745356851	0.832967419483104	0.843096766668635	0.726202406517072	0.834431431083952	0.775362711074663	0.742565245994283	0.720285159429482	0.795574634176869	0.82301988535589	0.747082463216132	0.847615793316828	0.80331611947519	0.700733486693293	0.778681037341638	0.794271060070309	0.519777166974991	0.826169343209683	0.679976254928075	0.735029953164886	0.799212788688247	0.739809457789806	0.790591088432792	0.406113652891516	0.843824562228835	0.781062206327847	0.889320518743128	0.837522493983169	0.882025251156276	0.812103209517888	0.694418122126726	0.870320094468899	0.791880923167157	0.771491631905031	0.873214954099962	0.722223517052098	0.835531423893423	0.800592331435543	0.706168854513885	0.859985772017602	0.902355514707606	0.170914046991949	0.824109862936714	0.745393847552042	0.840773374651909	0.348724032614621	0.78086459535025	0.737251925919745	0.642387334874805	0.757979654984491	0.766365686115806	0.852834902880276	0.74429785052603	0.781649182856465	0.628432751398946	0.739112083361401	0.657007269042367	0.803628931941721	0.80269966877	0.813350419060335	0.739766117486849	0.873378932051535	0.584769992734602	0.775166863642405	0.784298486971638	0.754576374317918	0.868282427922198	0.864635237025165	0.428175729913138	0.817516907379734	0.806023532368885	0.79670194901985	0.88772260881474	0.863853371149142	0.59677874023393	0.815937752707937	0.782199321274765	0.822285084555768	0.760119298787131	0.815304739694306	0.594401827104141	0.776396049530287	0.663601864049372	0.831015331727561	0.681327112342977	0.730097598573666	0.764522913603369	0.817011296114241	0.783768909723533	0.857604077650111	0.75774829588845	0.805230134350766	0.751230137538171	0.743177523420212	0.862301517520453	0.833611288076074	0.617050406178742	0.768230076171543	0.731872624738919	0.54345490992134	0.648233909049353	0.663051741710921	0.650129486364536	0.757083296558241	0.59507747869735	0.897971489359514	0.664632649142922	0.893926820082753	0.658617339620175	0.496262044798873	0.81968784727954	0.50545053147107	0.79274493009698	0.675595477227642	0.593275240220139	0.807931887446563	0.870645430298077	0.874603767810857	0.90665991999105	0.781348518613157	0.857381611211025	0.794516211660771	0.761945857908983	1	0.810782972651602	0.863109261157071	0.833858609773818	0.822400967911683	0.785896580307123	0.728869175242146	0.861587582113192	0.767790287843416	0.76263466641972	0.70172895235455	0.691541808478012	0.858508174454518	0.834852246180732	0.82291296235338	0.755612594122555	0.797700621951746	0.608420074063004	0.714219830331064	0.645034807169515	0.701688924628892	0.89502285479269	0.902284682448968	0.87061105377593	0.873715107703582	0.87383282064069	0.612151420236876	0.820352305986541	0.849286570689878	0.718569181658224	0.870280667171708	0.666803299968243	0.722856928330042	0.708089888173237	0.429534637182059	0.481166757524715
STX3	0.757731630422286	0.772093470983804	0.78802258144071	0.856873628619408	0.737725576908806	0.757122341772053	0.803987201361485	0.810070250900262	0.79088129867768	0.78268229701008	0.809758867114503	0.879508447893571	0.688003040479927	0.811729300506638	0.869217472742884	0.879836353655051	0.787179531996974	0.761574714092466	0.673990233221727	0.814798464059392	0.836317324215352	0.666661037291079	0.864165566401317	0.755457866965336	0.808152338760066	0.713547752222979	0.891148564693004	0.791391548525821	0.893626581733664	0.843800956767755	0.809260722436317	0.781103516872869	0.80774392712654	0.823427810117678	0.90859864312174	0.866720545984581	0.911779371358979	0.744319741913132	0.768083534262518	0.844304281457778	0.84601226374242	0.565615748883718	0.742148129782303	0.732571318857487	0.83443458065372	0.576804296118907	0.699699661036007	0.651426151329753	0.737681916647628	0.713167629608608	0.689317262947768	0.842484992661874	0.772079353398199	0.795783884829693	0.604440398132191	0.678254710069836	0.757826494705934	0.623534629366001	0.812037228267932	0.752785228958708	0.710865187125124	0.817104541153768	0.748676858190933	0.845167862796737	0.846734408998738	0.82004675923257	0.746427949807458	0.778750724266332	0.623789782764839	0.806352943553794	0.72056314284633	0.73340158777065	0.838563875031687	0.878724081332483	0.643629872697576	0.656493128914557	0.829918917184114	0.794906592777539	0.852891861587001	0.772370981140868	0.559660004794365	0.792066261582195	0.748175774396021	0.827568584613353	0.778870557160929	0.818663946576423	0.68362575097436	0.697546442136312	0.81773041965087	0.687627474909925	0.650527647869529	0.701937975775495	0.820349614945034	0.890044715142268	0.884609589703651	0.829029493861036	0.573508555068882	0.863402413963736	0.664614419489632	0.623649381516924	0.443474697511568	0.459931016291624	0.742446590748417	0.800286620741771	0.607160896683301	0.678262224321083	0.75477888528262	0.817245639106468	0.810744720424914	0.659574568306147	0.776530728128665	0.547922485326859	0.795104724438612	0.794114567203136	0.69630682704007	0.729559306476537	0.745862947549304	0.822550840819609	0.807143698932988	0.876984745791172	0.86898992572011	0.794779444882792	0.880219840903936	0.810782972651602	1	0.724901954825447	0.761931035118374	0.673861756365999	0.673917890655829	0.651971180858866	0.737301972847805	0.704888432457236	0.830108986850406	0.654644143947478	0.767787489267163	0.715604309553683	0.672851850862566	0.836744152540503	0.696316858963757	0.875331144374683	0.755998296584479	0.600099646248826	0.476440903916052	0.843878339155563	0.825834766346891	0.874362615136707	0.813040790284847	0.870239818672903	0.860010565970777	0.823286287370605	0.750896994846472	0.66500602643496	0.634028165165633	0.80736545349744	0.630585659195507	0.677915332314857	0.653896677388259	0.597520516582655	0.399324513040389
GPR84	0.809668640466273	0.852087138782315	0.872257478216876	0.769562535494698	0.877582012590067	0.787961181332419	0.758505578376042	0.74552105223871	0.820387192921251	0.851902722323568	0.777737737977644	0.836628079666084	0.81534393755466	0.697268733838715	0.807048229920587	0.806922616327377	0.495448897412757	0.830417867229587	0.666118020961629	0.801678338931266	0.844219965830662	0.716405728713268	0.767559248802913	0.391673707795584	0.897355557923451	0.851927688090173	0.846760306107745	0.885150968343247	0.886536459141411	0.830763969397079	0.772069410867767	0.879034776916809	0.749217973383822	0.758967637360623	0.865101060172629	0.730584855844252	0.784166268489906	0.824296529909756	0.534849857815359	0.87619955485722	0.832033132861919	0.144187597188935	0.770304267374542	0.794447642147752	0.859530795919191	0.284535064507977	0.831476689414335	0.782424536721317	0.626489397546808	0.788783061634698	0.844272656469643	0.737751320989948	0.745415561404553	0.813049826635093	0.641793293519	0.767700403976714	0.632292082685019	0.670863003907551	0.658142893856132	0.869838664318903	0.751400221257471	0.779093344321892	0.515857302044095	0.851058930732816	0.822759807267721	0.784847611231866	0.73626602423799	0.857243434372202	0.250233529620184	0.82135867701861	0.819725089066074	0.816217299578377	0.914673296285423	0.860526803094737	0.472279893224513	0.858045904136771	0.67350839156558	0.860250067521119	0.682605832686159	0.750158027995619	0.587756143479406	0.782438707966961	0.602305016670624	0.823393648956733	0.643945779398452	0.780381685947228	0.75931422054623	0.762299172819452	0.845656304222068	0.835153330229391	0.736433082820654	0.8166173159833	0.814748567017596	0.731874279932186	0.839013405788842	0.850756057497094	0.65302923479888	0.770909161402027	0.737868279896155	0.407635518095744	0.593734575701968	0.613061736491479	0.622024457914168	0.657608316572322	0.59418181605441	0.818926870280233	0.673877848454446	0.814037520526397	0.620710473580383	0.399366340775416	0.695816019742147	0.519751992052989	0.814559293030066	0.550526542427105	0.59726756559424	0.884068380980395	0.823972563514319	0.898855323948046	0.819916976090277	0.746500081701954	0.87053353638964	0.762921378983649	0.697407077531654	0.863109261157071	0.724901954825447	1	0.646413387628764	0.845859701567543	0.764710501654971	0.751472167124791	0.80449932436286	0.540752641956509	0.770441001588014	0.787156872285094	0.646140438781276	0.747609524257963	0.805704865725517	0.735335090450773	0.775852143664139	0.810966100387988	0.467573041447195	0.511189359643642	0.689919183585481	0.608584369354473	0.844879831540277	0.804160391981791	0.796911156546761	0.740622825993536	0.83279119013553	0.524828353160257	0.632224786670997	0.7270980092709	0.750518046086184	0.725590259399142	0.628608502650466	0.714086115695435	0.619349408290956	0.452696081303051	0.245983891020388
RYK	0.655691747364076	0.64925464498377	0.657028059063006	0.660648005946177	0.675650941457207	0.635794835481597	0.672226324196036	0.556824405898743	0.685684731353794	0.65442059582156	0.636023869782068	0.658686174003013	0.638297019713043	0.579339162044841	0.634202016067884	0.670925915812281	0.496332589676521	0.6310754001263	0.62034580330927	0.609319741138787	0.650499069629407	0.636829246631651	0.738549067289415	0.406217037645874	0.683528374796901	0.620412997233618	0.805000037905898	0.659305974917841	0.752626273597718	0.66791309915618	0.620387945271154	0.665273265242569	0.796754423477443	0.666837403292605	0.774543512762141	0.651958734984016	0.72039859083724	0.670093441814018	0.743264710664457	0.689539028409107	0.804915299316334	0.194212845092417	0.734186657834719	0.63099236880784	0.752142405621897	0.321720457405963	0.600792837899139	0.603628386838802	0.636672895771587	0.627461074465074	0.544887074108063	0.892760446207411	0.721796530212428	0.600153007691608	0.549597448066653	0.600136588720497	0.70255232190714	0.761009880510598	0.874181763410614	0.618255433784661	0.522734488922515	0.820234485224959	0.574639090512332	0.637459375536042	0.696387897779598	0.696519824255297	0.913895444841692	0.721094760478919	0.47956534499044	0.734762686289958	0.648558526125876	0.649950765232424	0.704896057916799	0.741834044398	0.78210507647304	0.588647840330399	0.785687070040022	0.654066098988329	0.799832768563453	0.898370726019671	0.53524162253759	0.675581541381891	0.476442458941063	0.700853746522496	0.736499934245949	0.563102044918561	0.60092865063113	0.670003271656881	0.659500302645931	0.71177685306366	0.590801793295787	0.648004721390364	0.615045591581982	0.689097952145936	0.752861138509925	0.633183587139712	0.515317743621814	0.673664979778429	0.582190175104045	0.717429123315573	0.501118406272625	0.508470179315035	0.695997094983248	0.753021823403352	0.502517446141269	0.779888840845444	0.583843576853306	0.815429621902637	0.562997608040352	0.581956740583571	0.842760733841006	0.41741459915215	0.692133986244917	0.756993625195545	0.550177276782867	0.600449560981128	0.732840915365912	0.697576054776427	0.758708218841045	0.614615496704096	0.74703953101178	0.658310245757891	0.682192946169933	0.833858609773818	0.761931035118374	0.646413387628764	1	0.646217294457923	0.618357736268159	0.596551196382738	0.852272987828605	0.878613534476422	0.718753844574304	0.460945455407125	0.665877059240333	0.772647813646635	0.634648544952799	0.755575887484677	0.592937155559129	0.693847486614368	0.74935346198169	0.796615696604838	0.550038202138662	0.736662885209777	0.792293114396128	0.841776980035108	0.868971548597989	0.868765810818234	0.851889985215326	0.560546094418763	0.95175888704627	0.757938657811191	0.61966180497233	0.932480389356419	0.763623246082881	0.638275721612084	0.680565376237699	0.510039215803317	0.714190257164244
SIGLEC10	0.916198386517881	0.935942056126552	0.939539363723284	0.763116734022644	0.945089699624262	0.924658178881971	0.847833003583932	0.695924081132697	0.902054453679836	0.928238037336648	0.669593479737018	0.785049579826195	0.960441092599969	0.765894478020504	0.780944473154677	0.821173374826922	0.332638453271501	0.929727636114608	0.865338339411182	0.79986494193123	0.871736571433819	0.891161623189356	0.761732714082486	0.273098466400419	0.878575530408377	0.930536566344225	0.875237534141355	0.936237223477475	0.865529247517884	0.895338801403055	0.769676437157736	0.940227709007479	0.80811141249089	0.838164514399791	0.851491914181262	0.703945726183595	0.655339755806129	0.953200527492984	0.635106390847851	0.899737485057576	0.892418030839645	0.0314114438642127	0.924540606547995	0.910454106703888	0.905235520794026	0.0610542686380308	0.912910257441387	0.93770538758057	0.797546899225193	0.923218412848356	0.857474219604985	0.774803727380474	0.850433859202516	0.83598982103637	0.796463212399573	0.908113584226435	0.682580544706105	0.696846499479669	0.706517255715682	0.92921740123085	0.813441644131073	0.773631843527606	0.344476104984514	0.818046109492979	0.787704505632714	0.842317170199848	0.766212440913821	0.930957464001829	0.0655802743951442	0.848525346881904	0.904886648134616	0.94406806724264	0.861395822664413	0.829163022771769	0.494473751587899	0.878540618913995	0.737270854491817	0.925343753287466	0.678150763449702	0.660494729803861	0.783164323324209	0.807298302865318	0.534834869387853	0.893498954707762	0.651441848823189	0.61163547200997	0.864798518958478	0.852156840156592	0.865286260836749	0.918265973692516	0.938536657770359	0.95687172348809	0.809650231097871	0.643864888896881	0.860705045232631	0.773245849546961	0.744285840838237	0.744299395279203	0.835294719482474	0.356814812257769	0.766104584834943	0.777090692283252	0.566883088421022	0.765453461242883	0.713301985346763	0.800254293708985	0.72630752663612	0.837122667807728	0.496110664504834	0.367328906230419	0.522227464240688	0.653563209839066	0.832933727928898	0.560740087424922	0.710347113107908	0.800168692599467	0.907856734191662	0.805236651645557	0.791155525042153	0.592763760179127	0.897092098064443	0.697387607548146	0.706441641622619	0.822400967911683	0.673861756365999	0.845859701567543	0.646217294457923	1	0.884646319855105	0.912217094498897	0.723235233753837	0.54868676098245	0.741734832621944	0.582730145340957	0.731279202668516	0.8553210351794	0.812446274824616	0.8111904676171	0.872056392274715	0.814116769130777	0.267687045572251	0.48926223197069	0.729637371670151	0.430164660126792	0.824720694459665	0.837387341069517	0.795417471372635	0.749188409286126	0.850573905711305	0.427018329481458	0.57900283140903	0.801326021605765	0.648762217235639	0.703843874959993	0.474878285018265	0.662580356177705	0.789278938503717	0.42873345064266	0.111271286633291
SIGIRR	0.877310827719441	0.91285705380402	0.871286903769882	0.680594758744699	0.815942839749817	0.880856109329892	0.756933587418154	0.694509498098742	0.832443500506936	0.858421307733544	0.578710218780775	0.818393634726036	0.907251287617006	0.7744588248065	0.762207931658525	0.779774199677306	0.366766886567828	0.910740336730322	0.788814358066662	0.730448504847525	0.792693813491299	0.895666970255712	0.73485222704001	0.35492262485753	0.836492460043072	0.790606932090361	0.869062694428141	0.850448964474924	0.814564189967251	0.867928688398764	0.661504537754189	0.902944414885384	0.754447799756658	0.778665538510718	0.819894942946343	0.684216365907742	0.700011075749015	0.87023722876658	0.613005234779764	0.884415429579628	0.875160431194516	0.183305748721619	0.921677279185306	0.821423796552177	0.81047701603781	0.124299617002961	0.795812760512377	0.799099555491033	0.756530846288427	0.865478691943682	0.765821713104035	0.76329943483931	0.775037798046933	0.842095379465903	0.664150576039955	0.873976997300026	0.613013443868747	0.743671832081352	0.760836216351312	0.844039253887762	0.781304679561956	0.758464604158259	0.433864080644521	0.768336248016534	0.689136061692989	0.778804021146141	0.711382694921616	0.887688902087832	0.222901948185818	0.797483566988787	0.83636343842242	0.870510513305944	0.833325413712398	0.808511688456658	0.410655039962916	0.915340707200584	0.779928418404645	0.836383904577856	0.630569840757705	0.597966106405426	0.770524521911368	0.793407545057803	0.659516631160682	0.866770016967406	0.625393413351467	0.649548066001389	0.878050135109867	0.85311028696077	0.754259643216786	0.841852906287808	0.911319645000053	0.892224189582647	0.694972929517156	0.658413306014944	0.825530448305854	0.803376897333765	0.670753885722297	0.711970006608047	0.737891130483494	0.29549565962306	0.767378193294941	0.85490345525722	0.484269409109127	0.771291640939912	0.749751431003798	0.80546937950831	0.78832340147115	0.817827822527089	0.564379999727717	0.472108789089469	0.549557958482078	0.507329077097406	0.828878684429238	0.616100177484737	0.743117109262358	0.784286930176357	0.907892818971853	0.776445818455076	0.821646908796132	0.648527117963275	0.855616326891904	0.708705704797943	0.728650496050585	0.785896580307123	0.673917890655829	0.764710501654971	0.618357736268159	0.884646319855105	1	0.846411132120046	0.638659846288678	0.520331399259249	0.723415352076915	0.624140295917668	0.751605825822963	0.911479380097751	0.831023276028512	0.854658518280324	0.793942242234074	0.787079952685755	0.332669677658604	0.552494462637116	0.72397960530201	0.443698982371794	0.765159111589163	0.841242975307643	0.770496860530738	0.782081641175606	0.815880150041462	0.55082085375389	0.578047305576755	0.861662508999894	0.515153424040042	0.698027720528705	0.429989756842448	0.560020400903284	0.808034906526368	0.413392091594564	0.155591154779854
TRPM2	0.895743937822633	0.919578715812479	0.909954189787249	0.762576881699147	0.917521881393174	0.92521153614121	0.862921897837201	0.603590502587931	0.907355061141272	0.908893716474905	0.657351464654469	0.698000090907137	0.924435823377597	0.740470319226137	0.807622145682729	0.778818135015185	0.339318967471317	0.909617103983806	0.903201236911228	0.844105525594404	0.834862275018795	0.845842964074442	0.744915686714569	0.291660479371366	0.866310643558936	0.91134404352062	0.850947776901804	0.896535439129211	0.79784753666752	0.900649702246216	0.766096008119055	0.883176880043851	0.831123793637979	0.873855620811238	0.802530194585692	0.718715551897242	0.588231690873078	0.909177604753688	0.689514147617226	0.893379504496492	0.873065339394747	0.0986618834353727	0.902249416514411	0.908300593912879	0.879624176529978	0.0825524924020227	0.879519647440755	0.92886354067113	0.826290072872369	0.927210665004878	0.748414348656627	0.778768515502997	0.85570244543294	0.836889689248037	0.822021345184328	0.951642295050227	0.635782203183997	0.685758262121694	0.751385680635029	0.875697636984304	0.812635969580395	0.725792323190026	0.370874061587296	0.802944973624018	0.779450491999692	0.864453954288791	0.723897073315744	0.90813703598627	0.0562144103428523	0.810099462298929	0.88269968127474	0.929827774707102	0.761382306800697	0.810860959841996	0.471531956209887	0.810103048754887	0.741932820249396	0.860682189779645	0.736721625989875	0.619791446436516	0.878184188478605	0.85031204206272	0.56518828126989	0.882289459646168	0.675428615193146	0.570526226318551	0.89616485073677	0.843620595002112	0.861274296365161	0.874263669744167	0.894411933652043	0.931042683512628	0.790568007350198	0.677402430332874	0.838341071592506	0.656196470164836	0.825876216160251	0.711885381113105	0.785675000776066	0.278788322378063	0.733225966494236	0.782270985120407	0.522297926086784	0.817157224482461	0.771515519256417	0.719528279731309	0.728816971638788	0.784529788169284	0.486974812574091	0.35432209093329	0.442752299658318	0.69630594332095	0.849057039956129	0.550345861008342	0.719218440892535	0.796938717183526	0.87722016185806	0.777566454045302	0.732154856545586	0.527427054894288	0.884928837024014	0.590618852629165	0.768307657430649	0.728869175242146	0.651971180858866	0.751472167124791	0.596551196382738	0.912217094498897	0.846411132120046	1	0.636483274654436	0.521950504858784	0.750026510090224	0.547584131485753	0.802319460180023	0.805630345645324	0.746615358179775	0.780535425025083	0.875636370713068	0.803129671650786	0.255808194134034	0.465868700325219	0.618138879685805	0.425656202610795	0.678460821720937	0.800856343528547	0.773218522626772	0.711322071386993	0.820544195891905	0.466350334103931	0.546993808060341	0.755726921742548	0.571217694046688	0.699188011363809	0.501707674162122	0.548881185805358	0.752762506509094	0.595076864993365	0.0723888217282022
FZD5	0.664548065812608	0.707856146139007	0.727935699192852	0.706366617762674	0.764582061646306	0.633048011152724	0.652975794834394	0.602418943405329	0.67824068219421	0.743845068030787	0.754794152088949	0.726569278454413	0.718470649854941	0.586742710757068	0.666321768119184	0.674741409512736	0.487719633370757	0.70049120138236	0.535936361309816	0.674050810930933	0.713162920194285	0.576174585457482	0.732994592978119	0.360361234282469	0.78571676894242	0.719540437348145	0.796468752536175	0.775286938451195	0.806298928841085	0.715668051997379	0.663589962586289	0.748031258699763	0.725991251797667	0.712680406938348	0.823999310898662	0.685722705598634	0.765454531083588	0.684689117896042	0.567215855636713	0.753899332174449	0.822787795389977	0.137914555482059	0.702296775956778	0.654360530685445	0.775150902817416	0.300301185670449	0.700182236924604	0.627573696867403	0.543788274742994	0.653702937973137	0.707460426905695	0.778768018991082	0.680178071033548	0.688091901161535	0.515850402060377	0.606603587907506	0.593048617198301	0.744036275145151	0.778218166760645	0.740607548693923	0.670997334618649	0.876857586825204	0.589932900818087	0.717579906721298	0.749292728332997	0.687320010009316	0.821391776784354	0.781195333312831	0.409126828594533	0.76474530959739	0.694430223541502	0.670459658502254	0.796421376167589	0.802090739201093	0.620546800534135	0.723892931446523	0.750832256608966	0.72105426534225	0.710165973752199	0.876005705950355	0.498780282824877	0.729579676881109	0.528633006368581	0.749498901207203	0.647613232003014	0.668822006695956	0.698691965294045	0.740153573881203	0.752068034490831	0.729260910130247	0.59161579366287	0.702332702417392	0.700575548347401	0.723920843462979	0.800852304377251	0.779869238726147	0.583912311823969	0.71358653794064	0.596139594616617	0.589110287396915	0.510195532358029	0.523495349490367	0.663985021919488	0.635605924107664	0.479738148650856	0.851760354011812	0.511856765347645	0.852407758947332	0.614407693375722	0.44929407615876	0.847340990041491	0.507825562587877	0.727239621121195	0.577968080936936	0.448240298328371	0.759234110338575	0.775157811022742	0.782887776181677	0.812327732771975	0.689023655514264	0.784422860228144	0.687554820994062	0.651703559195559	0.861587582113192	0.737301972847805	0.80449932436286	0.852272987828605	0.723235233753837	0.638659846288678	0.636483274654436	1	0.73870464708602	0.706528097757148	0.655062826182252	0.602654476268355	0.723790252881058	0.768700266690906	0.730000316538726	0.690532215712744	0.727844698639142	0.657549467004321	0.657672205472077	0.588869675299826	0.738115777063659	0.844946195487653	0.841803625033075	0.852864576548689	0.82516283554299	0.812198976743379	0.496679206572445	0.819183075880118	0.741530011935065	0.773130762092896	0.860508848803889	0.702944231509084	0.734761588203862	0.594391883192404	0.443050185580169	0.557379568249509
ANTXR1	0.602753295393998	0.573422136850193	0.586000976453579	0.5985087616525	0.590225775299446	0.559539346216798	0.634280188766077	0.525769497179252	0.650243718381904	0.595247471666921	0.568729231020842	0.59678898611028	0.553760678715722	0.523256697515058	0.562420041638057	0.62456240927027	0.492060707137747	0.537903911286844	0.588128626817953	0.552501532646163	0.594379831051366	0.590061154809625	0.687441283971975	0.400304824517915	0.59062512047667	0.546623609368704	0.745050411219099	0.558371337834632	0.681196331819269	0.600883736543403	0.596875478975013	0.59070786751955	0.739503287199292	0.60440989228563	0.702061033357916	0.592411884745551	0.648281524888042	0.618197267410208	0.702695099833469	0.617948549567759	0.729593114370418	0.206408752966368	0.667717649491792	0.561762647994292	0.695893009236484	0.30832293473862	0.529143718882765	0.536306214388324	0.593941075237888	0.564973891297435	0.467627050757842	0.834938580238758	0.668442527920947	0.520971662232553	0.531303962776193	0.544845397489961	0.688797594497778	0.701194813961214	0.826461378272679	0.531970759858124	0.41799961701459	0.714381106511727	0.564217783143021	0.584832070844986	0.670175533319855	0.645310531303991	0.842970248523553	0.629191877907726	0.535780266171042	0.624354007905757	0.586684688901719	0.562993794255489	0.636910481199788	0.677030689925862	0.735078269554455	0.487315872556313	0.752430606510531	0.60448849925682	0.766887505365225	0.819126011119224	0.519495676266642	0.602847803465947	0.395027023549172	0.606613473155529	0.745483992814132	0.50178001043511	0.508984650651382	0.578924950379546	0.595155557815831	0.610090930123499	0.528612127553041	0.573101364414106	0.515930138940254	0.628626661951608	0.67920259327288	0.547020032010142	0.4303837514757	0.673750894870894	0.468175650443773	0.672742904046654	0.434057648577869	0.416898646751959	0.661995410733998	0.716596209855479	0.400318910263684	0.661931225422421	0.575077832479886	0.746506041779107	0.53122815161768	0.558251879560127	0.755240079586994	0.334816965022687	0.654671104907603	0.754348155525804	0.557017460949461	0.523581026478554	0.638111872850409	0.609260548905808	0.688892399859256	0.590970041672222	0.655595281235962	0.653774046677395	0.630652121811667	0.767790287843416	0.704888432457236	0.540752641956509	0.878613534476422	0.54868676098245	0.520331399259249	0.521950504858784	0.73870464708602	1	0.639608946957369	0.363565422085122	0.664071266944449	0.697697587340871	0.548895333214789	0.697792632487412	0.515465363584212	0.644386421684297	0.728405362597957	0.754894921712184	0.425614520872742	0.716979602585133	0.72117359921002	0.783631290727329	0.757050249434689	0.819768577861749	0.794367342964031	0.517449330685808	0.874868639093055	0.677322351286071	0.502164581918354	0.876511459717497	0.700500546880562	0.513618540621331	0.612583640124643	0.499992020343885	0.634380284491497
PLXNA1	0.858102327730555	0.833978508270436	0.840864871236292	0.892904393257193	0.785438076916101	0.841815142364826	0.877408584328991	0.811320296959789	0.868924338321707	0.830531972784968	0.793685874839435	0.82104401409732	0.743822049154226	0.841591022479637	0.888386628424297	0.888626781906342	0.719410864160373	0.795168632808988	0.77059930334006	0.876454322857797	0.886557319823514	0.726790940477943	0.914132219205827	0.705022153111272	0.847498558703265	0.804048747461137	0.904267841526365	0.838776653330307	0.877722603378355	0.875196422834173	0.893319296592493	0.808639813351099	0.862434033882985	0.810413881131392	0.902213397878835	0.890123111110347	0.807087639890965	0.818580052228772	0.749470807435673	0.862508043952907	0.850661193019983	0.50634597856027	0.813297145599204	0.836332945108818	0.905761966713603	0.415952863692694	0.790201381400903	0.765974050239454	0.816192178649485	0.842883604006633	0.749562170091846	0.865976380878794	0.857003426173146	0.840560195043643	0.725117669681756	0.809778995703318	0.767241306745315	0.576220619727175	0.828150619581368	0.827008551248383	0.723680278798278	0.782800782617059	0.699190783522247	0.914136960120351	0.871150636640978	0.907448918743182	0.803979003987988	0.802975271999715	0.427458430718224	0.807093987003756	0.772527543184915	0.80666288152487	0.797522847842572	0.830627381236009	0.611757251756168	0.696840936076069	0.858552038092627	0.844522540653453	0.883264642503526	0.783225079904956	0.672528701081058	0.836096848094201	0.664243188814639	0.863404395488343	0.881541946630617	0.823432053228996	0.719133274493384	0.68819895304559	0.866830930681281	0.757272773055813	0.725314653085025	0.755632999825518	0.821933235088952	0.864703341410061	0.8834043758879	0.756513368435301	0.614533122231949	0.799067815598357	0.71164730075521	0.496058855929131	0.390626654693884	0.492046437672915	0.798534720916141	0.837726896056242	0.644530872060931	0.674950842453109	0.830625801386509	0.811261103628435	0.788708836859798	0.647577270778708	0.68132433055911	0.61201749178117	0.860659666342543	0.816415685344209	0.75583312400857	0.756355006136676	0.758153489791398	0.786515720784432	0.714313584176505	0.736170171299904	0.906099833219381	0.746387155997129	0.858605531069259	0.76263466641972	0.830108986850406	0.770441001588014	0.718753844574304	0.741734832621944	0.723415352076915	0.750026510090224	0.706528097757148	0.639608946957369	1	0.615120399200951	0.838086857513649	0.702720013182034	0.641323776089755	0.824757080151034	0.752874285780537	0.89987039729191	0.673185828296512	0.516559051967992	0.539635487635401	0.766332307999416	0.746461575803375	0.812329197489903	0.858584062467081	0.836614769238105	0.875808441053652	0.718344810235063	0.730076385546188	0.627292782330857	0.597513289925421	0.811876846409572	0.681546507475337	0.640671008932301	0.678225276409339	0.72896862083968	0.325490045726763
