""	SIGLEC10	CCRL2	CCR1	FPR1	LILRB2	LILRB1	PILRA	C5AR1	TNFRSF1A	CD40	APLP2	CD163	HAVCR2	CD4	SIRPA	KCNQ1	ADRB2	KCNQ3	TFRC	CANX	ITGB2	CD81	PLXNB2	LTBR	ITGB5	ITGB1	CXCR4	ENG	CD74	IGF2R	CD72	ITGAM	TNFRSF14	ADGRE2	PLD1	CD300LF	SORL1	LILRA4	ITGAL	PDE1B	TLR2	P2RY12	TLR4	THBD	TREM1	CD47	TNFRSF10B	SDC2	UNC5B	CD9	SELL	TLR7	TLR1	ADCY7	PLD2	RIPK1	NOTCH2	ERAP1	RYR1	CXADR	ITGAV	CD99L2	SMAP1	INSR	TREM2	LRP1	LPP	ASGR1	SCARB1	RXRA	CD226	NRP1	AMFR	PILRB	PTPRC	RACK1	MCFD2	PTGER4	PTPRA	CD33	ABCA1	SORT1	ADGRE5	NOTCH1	TNFRSF12A	CD63	CD44	NCL	EDNRB	CD69	SDC3	SLC16A1	C1QBP	PTPRZ1
TREM1	0.847498362074368	0.573608270352419	0.747213829868581	0.867457448941697	0.473268408438682	0.779180867940169	0.756171201066334	0.742412535146635	0.807485997295163	0.840891577091598	0.709196685223864	0.861975493811542	0.868070707364168	0.862293831949539	0.828356358387562	0.833855087818428	0.547499188691232	0.806366916750716	0.776190077174354	0.75013822593021	0.826652983499898	0.724627184649558	0.831442159506682	0.714131900155293	0.825309992131845	0.871877099242484	0.152006975993143	0.894013889945761	0.46520013862107	0.559781526211185	0.00398406682717687	0.857896524064895	0.301776773682077	0.854717612512098	0.888476300846761	0.467474655950359	0.863000371678959	0.181301093538145	0.859193670239753	0.80442618934948	0.689888709076007	0.53330663353664	0.542314193884395	0.786460062539759	1	0.626164899290884	0.838877400555317	0.796322528567868	0.817390047235131	0.168421222854945	0.307369265579809	0.685941974484404	0.78774714738062	0.72492360674128	0.746076298808418	0.683495429987007	0.191951649488255	0.663804151922077	0.312461798044201	0.908304247217209	0.889548012574219	0.560240231947601	0.564699854299374	0.0303463664239118	0.847114312611686	0.707337833295164	0.749923124829063	-0.0119787047413207	0.521864109717062	0.810504544351746	0.804450902636275	0.865609319781122	0.486864646469087	0.573084528044273	0.862279837240426	0.76165332163708	0.813109154669259	0.687461846013014	0.753126438543279	0.734779934469611	0.604122533437047	0.848648591659502	0.802228434571029	0.473221757079609	0.834679317934672	0.658823595708641	0.161859640775922	0.779218099251768	0.61921956841998	0.715107661103157	0.366524322526092	0.646599105432122	0.790283698970109	0.185869365569718
CD47	0.5175351004731	0.920619864093893	0.842088294151662	0.524546575534679	0.739842485767806	0.741178619681427	0.876299557060294	0.902591035868147	0.845034539447617	0.779484373118846	0.953807711880544	0.844847459203641	0.778962406380129	0.804230980283495	0.907759254659928	0.579791201742236	0.247569915973651	0.368814398596235	0.854182337911078	0.942055119276995	0.902937321505664	0.950049711227925	0.727325789554971	0.888331152592775	0.727923723421074	0.837120446288629	0.539614491660196	0.705356456639719	0.900422443616842	0.939562767910292	0.681030789255506	0.725101205062424	0.860940228927301	0.572683367209128	0.665457320550047	0.909688343689938	0.59408083148564	0.687288794326553	0.648297575343522	0.564056021348078	0.608504202894298	-0.0337837128082948	0.907360588244436	0.608390803665044	0.626164899290884	1	0.58470233780328	0.77452771363588	0.533393838247371	0.775985834799344	0.586497314446293	0.837499845564668	0.760178396738035	0.788752871646401	0.549636611122625	0.86675303813202	0.756580930839402	0.822816558924763	-0.240262063869527	0.570699889001151	0.625866134697328	0.857471672705179	0.955459488670634	0.306714015590177	0.80876831018385	0.956619833069218	0.847063255793263	0.609123169713701	0.9104614745135	0.868026733653446	0.511530447019562	0.709351338916031	0.859381718568678	0.702404088117462	0.733589932471775	0.927415063266315	0.917658818626451	0.92192791944128	0.888557689451745	0.78398753270397	0.948418263453082	0.757740906134782	0.674380598582799	0.736415523152576	0.660172524845975	0.957268629557185	0.756022311845889	0.906136495690496	0.819395377885709	0.446874366992806	0.886690229363931	0.810091934228664	0.903647857926019	0.346206609602992
TNFRSF10B	0.886436435641381	0.559140150836504	0.667931992076413	0.88629629089304	0.281569988767932	0.820555688013893	0.709719179483292	0.655119495120576	0.78362463971792	0.84978214124936	0.671654953354117	0.825912527958501	0.889504391511967	0.832755414887743	0.750118450618611	0.848781638243683	0.697326244118137	0.841299768963505	0.761633547467172	0.725638503469576	0.77312806555161	0.692512635716169	0.816285990157493	0.650426076625775	0.796162649658794	0.832874711331348	0.117885180641192	0.885160983776321	0.437713115600194	0.468196294913406	-0.0817950495500256	0.807579845740904	0.231402240783605	0.785961704060523	0.815063299859842	0.390516792453505	0.882962925000399	0.118312441403086	0.822483509142226	0.767188592579176	0.76055963296124	0.665762398022284	0.43921042097994	0.759700610567531	0.838877400555317	0.58470233780328	1	0.645115316366946	0.79235839776244	0.0718490519235642	0.325656288403086	0.725061150108406	0.817467658847879	0.785032441374696	0.747414468499325	0.727425222065518	0.108413287870468	0.585318626217401	0.397801794724222	0.829395428629045	0.921161506087405	0.550210142786287	0.529202582362691	0.0557653677176981	0.835987578327834	0.665063464950156	0.720772026807963	-0.101561708127487	0.471579281331938	0.740986951235427	0.782626485748558	0.781165270836264	0.397688184082308	0.705434823618422	0.863262384562834	0.742480785477392	0.761950836661784	0.601472105137258	0.750250430698588	0.755507858463056	0.53468577495755	0.820965247212516	0.689714918988694	0.485792308819977	0.811668249555793	0.604505735872871	0.0399490931126014	0.794757251576594	0.649027846603274	0.805003295722957	0.331791867740875	0.727534968430267	0.782942796105237	0.263489440495449
SDC2	0.720980530940153	0.720007706594859	0.822064596002682	0.730035046496971	0.587376079095145	0.77172309024426	0.855242399345269	0.849390300933964	0.832346949846026	0.824057015426879	0.809006033658104	0.833456213806579	0.804864608390927	0.848665653731331	0.856871587299972	0.759266161071848	0.399249209173329	0.631238370004078	0.820633865641259	0.830247141523366	0.846966060049236	0.824937927360625	0.822025618120779	0.792313320047522	0.736967957616626	0.837819960352264	0.395082222081201	0.77716959740938	0.689064698453499	0.723479241167396	0.325739039049415	0.824627898638837	0.544258939614199	0.756035472577186	0.789440849903295	0.686135670368052	0.782422269175645	0.415746269268914	0.731335408821262	0.700326195417916	0.709844495508298	0.280716536759172	0.674578971277784	0.676811733680965	0.796322528567868	0.77452771363588	0.645115316366946	1	0.720297672523134	0.438085313045349	0.493208232637377	0.742487434081077	0.784216710296515	0.783197788820744	0.673270026158252	0.774002484037853	0.47448415071891	0.769690863235843	0.147875728701987	0.748857408450491	0.766184474245511	0.678687462441224	0.748745269150165	0.11270445547439	0.822747253213902	0.811649029983154	0.841751532723772	0.214242738869906	0.698038954505102	0.847900603930879	0.684741711099891	0.822865569560651	0.711058439566639	0.551971798216493	0.846194748901763	0.833546544243822	0.848683619925079	0.815122035043282	0.805752577718678	0.791841506021904	0.774395441293729	0.818871885900345	0.774630256299287	0.555503270084718	0.743217878403167	0.76541253832055	0.425516382922578	0.852035741155298	0.698535935736625	0.616533015516125	0.607269065716828	0.711232626017295	0.831762149379649	0.209021429932566
UNC5B	0.917369668376509	0.471360849410095	0.698526217707693	0.902621363066467	0.401829055030826	0.819177231808057	0.705759972697117	0.625049109839061	0.817568874606277	0.794746750905974	0.627839343206561	0.804966312449838	0.834123089551079	0.831994227563895	0.718726397757248	0.879314717963159	0.583114430935036	0.814460770440211	0.700875381691959	0.663653817122158	0.742328266972578	0.653557746854911	0.855779699759351	0.6752045516952	0.783552736273313	0.765026251162747	0.151783355393051	0.814268094080836	0.414326641800929	0.406450853918401	-0.0928092457108219	0.849692047260654	0.155747572452887	0.791805770930109	0.84367169538397	0.382380381646407	0.880059656055711	0.0321054306549588	0.837349718076784	0.788019387285758	0.784618632379298	0.691610640742626	0.400750370069268	0.700849986018216	0.817390047235131	0.533393838247371	0.79235839776244	0.720297672523134	1	0.00971884876402807	0.491427153997723	0.643342277733072	0.763831296336491	0.730594494770945	0.794415988797082	0.651774102402386	0.0974326513339735	0.616441788255986	0.533149438949205	0.868986944339509	0.90654576573206	0.463784871918635	0.512847494180027	0.0334345515963183	0.792768869590539	0.624634034616638	0.752302898022313	-0.168817962247728	0.39002089400647	0.749904790169928	0.815946491556754	0.843169374317237	0.421370953713087	0.566344669071658	0.877555564188278	0.715648314779634	0.710513810843819	0.601285551210621	0.697510125505104	0.744918564085242	0.49734845627981	0.826922182178356	0.768826852044976	0.434435578387617	0.83322632235508	0.544618580049173	0.0119200092695891	0.745401205353659	0.567737961395063	0.893660632516004	0.271309164866587	0.646348305480835	0.74975047171045	0.164993816657596
CD9	-0.0104461383332723	0.768816993314309	0.557843455135138	-0.03359594204413	0.689822756564164	0.306705873015841	0.559050272141592	0.688407919866842	0.424354815582501	0.343848974839905	0.711080213722585	0.408394030903736	0.290333523250062	0.350714401592398	0.581220751641041	0.0458240155965106	-0.212355355219138	-0.16253928630508	0.52327669354112	0.655858751520482	0.548249742826836	0.674174680108992	0.29409020042336	0.603339647252303	0.347675795331805	0.40424203230632	0.567107271317664	0.218266076318099	0.826610761651897	0.844386259631142	0.943726225106127	0.287589437872147	0.94377160503397	0.13353936660451	0.207453539153078	0.835952941607897	0.0551027573514558	0.88774145796013	0.131029392647502	0.0758724832812394	0.172475727132079	-0.495982695190692	0.85940537950097	0.202532622416696	0.168421222854945	0.775985834799344	0.0718490519235642	0.438085313045349	0.00971884876402807	1	0.444676357878815	0.524420468525658	0.292923836458944	0.409175610915085	0.0809731383106113	0.547469140991161	0.931883310953098	0.599391455613047	-0.588127123870405	0.0749376569303885	0.0698063717709845	0.671999851912292	0.81365117536465	0.426739337419563	0.352334725465117	0.715232712131833	0.543182058777304	0.889142119028364	0.847099754438241	0.481255056937882	-0.0172969448446114	0.257374122927459	0.791203031158449	0.407115452486757	0.254938031159393	0.600069568210772	0.577566793697071	0.694644339013227	0.56113110664585	0.388841661664183	0.810062240956768	0.339501054177182	0.28778060262535	0.613329278386145	0.168882028835526	0.74922440395371	0.950900392542365	0.532635509089089	0.587524660821647	-0.108269444344873	0.898103022008243	0.505012377526685	0.521463596033064	0.284151076699197
SELL	0.415868309400031	0.528248170842752	0.679880738096049	0.330080851104349	0.488858109571779	0.564292369109094	0.59527183900341	0.550312276658963	0.578485319189728	0.446107812118982	0.579832461600792	0.503798440682598	0.483001523465157	0.522500246111009	0.540057251876612	0.437846524554232	0.22069420660649	0.249767405060258	0.490267966754481	0.565608977342035	0.51597965707366	0.586630444766158	0.472641544395591	0.681948840914695	0.427902624677293	0.456145596393749	0.533502811091102	0.376601609130611	0.661472946081857	0.540590839918394	0.47063161790003	0.51086862669953	0.494197282060346	0.349575537474919	0.456273700514837	0.573838142592644	0.441403256878264	0.325903047914675	0.420354716449748	0.279016961217039	0.559916947470151	0.102371916097891	0.558314916917892	0.312996572869237	0.307369265579809	0.586497314446293	0.325656288403086	0.493208232637377	0.491427153997723	0.444676357878815	1	0.562585645282826	0.458581279387858	0.55817275586059	0.412945979667382	0.611118228327217	0.469015158526333	0.617313678715574	0.0278643020654749	0.295993862155921	0.413545061305207	0.470871698457179	0.63810477625055	0.275788730197311	0.476747186830206	0.580497417465304	0.616720023751772	0.384968849220216	0.502720128798844	0.5420144812895	0.308689127693857	0.423040047137562	0.611054044230662	0.491548401042617	0.518401025259222	0.592477173534573	0.56822797506145	0.609529487047558	0.556612849295812	0.570315015786447	0.555808226733297	0.520038469435524	0.50031841380521	0.365856416290188	0.386820325768108	0.544608264836947	0.446375109192529	0.592525750312344	0.402867001392719	0.428685124761226	0.50208337280356	0.539178857460661	0.563575580309097	0.101748267838156
TLR7	0.694818592284371	0.823414566288281	0.849584605093709	0.654863165347237	0.651336130677469	0.80776642466498	0.837557391589934	0.845506659419435	0.829903603675446	0.791863558740316	0.858135216640592	0.852916490514427	0.842958888853885	0.844329544323399	0.890453295279406	0.729953729899772	0.41115388441424	0.538232281000181	0.85234517036856	0.892796310367071	0.859457719624826	0.883800930671695	0.761303660690947	0.857345378945936	0.724269177405704	0.844168767535915	0.521434002472448	0.778593048724442	0.814243986839158	0.779300814184034	0.437171580050725	0.791151720291566	0.62921242462769	0.629711601382168	0.723367935680777	0.750419734961597	0.723323645563982	0.442574794083267	0.679227946222067	0.648896668952506	0.726236077460538	0.202428779933814	0.769553109347526	0.66358073013549	0.685941974484404	0.837499845564668	0.725061150108406	0.742487434081077	0.643342277733072	0.524420468525658	0.562585645282826	1	0.798619816167491	0.891055213885173	0.616034726696709	0.832095148929069	0.51961475147551	0.787753857769755	0.00778551711244904	0.613344115816508	0.754005610015226	0.729924751185213	0.817497701879338	0.190261064433228	0.835186033756335	0.856978468489472	0.853587151776367	0.449063973087048	0.767471901716097	0.811937434269843	0.560908879693255	0.766654049296521	0.680689247946357	0.746621059561771	0.830773930773215	0.884739511598776	0.888519858163878	0.832759709205586	0.810791655412749	0.872603048063311	0.819250763429606	0.787850598439205	0.670015352724735	0.633199954022273	0.669636086105827	0.829342357355981	0.534372838987882	0.882137257746042	0.714472178242057	0.606131480467158	0.688168341797856	0.781626328854585	0.884593542074191	0.177700517244318
TLR1	0.802601462346159	0.673932215656222	0.769281484625483	0.850048287478802	0.517314985157132	0.866714034492209	0.868244779564498	0.757823533114193	0.893672516388081	0.887375672859486	0.788210915381851	0.882891466278774	0.919209593887695	0.924666722393019	0.856573677865254	0.862126305637777	0.637215738323677	0.76341894534862	0.813763566945577	0.826147254292795	0.870933873480539	0.831415648563185	0.859091353995107	0.800533925769367	0.834030446971462	0.88553458733777	0.340491044068386	0.878766949059771	0.662156752061785	0.635640220007863	0.186399166624865	0.861555186047656	0.426628021749427	0.777437969155189	0.786114864003485	0.586009110645299	0.860789022572782	0.238461409188645	0.832142397197366	0.750433802295189	0.824477068912817	0.441481000190035	0.59500988488154	0.759430356253876	0.78774714738062	0.760178396738035	0.817467658847879	0.784216710296515	0.763831296336491	0.292923836458944	0.458581279387858	0.798619816167491	1	0.841141704337246	0.806894958084226	0.840577171397719	0.289673576482353	0.653032408491169	0.247910772644078	0.769240734195153	0.861939766434093	0.676635694294141	0.707023250972635	0.0521678022038902	0.900269109354587	0.778619579629353	0.787884420698009	0.125200970798858	0.608019653629888	0.837330801910689	0.794193153869355	0.854368940076923	0.581144212328807	0.761392833112548	0.917448814322392	0.863815440825982	0.868539492420236	0.765159287119489	0.804498195983774	0.883006513406475	0.682490931537811	0.830071940812123	0.732618170143908	0.492937291915449	0.792358577113984	0.752076684186915	0.279070853515747	0.896444179356595	0.652526656875274	0.744784698680346	0.496231171133784	0.729320092323872	0.885581549999251	0.153734163958479
ADCY7	0.78494206675714	0.791844583269711	0.843390740558104	0.77098811371896	0.552835476699899	0.884054260334477	0.85881972819902	0.851944927905423	0.87135583674464	0.863374678234709	0.854164275747562	0.882511343536506	0.898824905715144	0.895156856554721	0.88153128117511	0.828134642293414	0.546621917360121	0.658258097737937	0.88003279094649	0.879006406652932	0.874744297766993	0.866865212942899	0.817306795272763	0.835555758949109	0.778347656582252	0.864395259882337	0.467982967106906	0.833348597325216	0.752493777776159	0.715329348901814	0.302724269970886	0.841107657978905	0.551147153612586	0.721386992235139	0.756559123529175	0.672007682212013	0.83712835128891	0.399052924707131	0.759114758673674	0.706461988518714	0.838817461900865	0.356191870342448	0.717789707470166	0.704335134259913	0.72492360674128	0.788752871646401	0.785032441374696	0.783197788820744	0.730594494770945	0.409175610915085	0.55817275586059	0.891055213885173	0.841141704337246	1	0.695142471194356	0.867683766713533	0.450061003543017	0.772382188606156	0.158741176285912	0.683120445614603	0.840388047687364	0.748653912582657	0.782282284221043	0.172606173219054	0.880475498384012	0.850852571441016	0.853382155432555	0.258391043649032	0.739338404037831	0.820063636415751	0.725719469553372	0.797342127636215	0.66694850434634	0.774414772746912	0.904461624867653	0.880771086321539	0.881079189538257	0.807977413251683	0.846783021884791	0.876275421965194	0.78194413510665	0.855156577072336	0.69953439751745	0.599200570530542	0.716604661738066	0.798319857818166	0.402791582288901	0.911816855341983	0.771507948836794	0.722586779743308	0.632853879109168	0.784986607514017	0.889086195739405	0.204953447286888
PLD2	0.776196821885569	0.503738454853008	0.670005782795573	0.837866629037619	0.388753588385705	0.761583386071063	0.74383563163906	0.607242854813448	0.797659725267034	0.769423290270858	0.627869124388778	0.778328422120218	0.806863968439004	0.821726830002018	0.70459703634327	0.810796535494055	0.601851572411242	0.78227235574653	0.684997564933158	0.665404108813231	0.726978700081881	0.653185802475187	0.76259354608737	0.677919895484489	0.761028700506084	0.77471255533936	0.228783154814967	0.775740653283945	0.454343671047607	0.443795926001899	-0.00819141597903621	0.757479543464947	0.210426116708904	0.725194023822089	0.784489672104362	0.396968466320216	0.827408879133021	0.0615361790054488	0.76265402084746	0.670259309017816	0.761233200637993	0.515651059438857	0.425058519936875	0.700428082280378	0.746076298808418	0.549636611122625	0.747414468499325	0.673270026158252	0.794415988797082	0.0809731383106113	0.412945979667382	0.616034726696709	0.806894958084226	0.695142471194356	1	0.695648030331045	0.119456850351421	0.56565938900389	0.377476787155902	0.774462969063452	0.821962253066536	0.509477146460111	0.551515671955534	-0.00488086318981173	0.781040214763667	0.636405844625339	0.689845746001067	-0.0878415872512712	0.404651673278647	0.69439230163389	0.761366660599907	0.784268529410947	0.429437702872227	0.62062695515946	0.834043536012106	0.709827762988656	0.712275747842969	0.649852625144289	0.700549102066574	0.691228800086315	0.514200700746623	0.759379699779667	0.673735827504897	0.38518587440557	0.72093359063791	0.568628985830797	0.0781117292740057	0.748757382990702	0.515872737804823	0.761771270786613	0.304032480739058	0.643481471271825	0.728080372388442	0.12468042039963
RIPK1	0.683846392423049	0.865784231198404	0.86327565531742	0.71606551436441	0.579122627466054	0.822521599394101	0.916281375058083	0.860678166182466	0.880649165851132	0.854246368230039	0.920165095051935	0.878803653629692	0.882896740409732	0.886662784260425	0.899966732269402	0.723257535716406	0.535587939398052	0.616460723422649	0.892596450519431	0.919741244941105	0.915082428667023	0.911450689728041	0.812367652520616	0.883511394451851	0.772608534796089	0.884065794120058	0.427369016191972	0.816137468338779	0.806468948724634	0.82074525756065	0.442961200836497	0.808675816910078	0.687434551053768	0.70131003235311	0.727715305389112	0.79885455439083	0.773121067387831	0.524325288486985	0.750437367054268	0.592995464507655	0.802246472136172	0.254265675850717	0.799704790429348	0.707268741676291	0.683495429987007	0.86675303813202	0.727425222065518	0.774002484037853	0.651774102402386	0.547469140991161	0.611118228327217	0.832095148929069	0.840577171397719	0.867683766713533	0.695648030331045	1	0.5883607606791	0.757394191870401	0.0424795710900771	0.654591941420052	0.758712622975369	0.787256281079988	0.854499228976621	0.215172293817064	0.879415474087614	0.90488798206042	0.870331501072609	0.339243138966308	0.814868707715254	0.855661309268775	0.671253041898911	0.768558869757886	0.804484248553731	0.776671008502955	0.85818602097651	0.904818259141615	0.910206442026109	0.854686643071612	0.891301641464043	0.808528339966081	0.853153685607643	0.835048696062993	0.666942696501749	0.600883842501364	0.69446795605832	0.882509460331405	0.506515314773104	0.93016203470953	0.787390263653762	0.608228904991706	0.715000820380586	0.826649033884507	0.897491480523826	0.26966754186242
NOTCH2	0.069525692823022	0.776420659341025	0.593522371790349	0.0293855372318695	0.640107878400487	0.364265152806178	0.578333438997079	0.715241296347986	0.435237560820751	0.356060394074188	0.721949542457578	0.422440970597971	0.32370153320612	0.366358654002187	0.592446698776031	0.117557364058824	-0.166193084475175	-0.0803605191137529	0.587999353533562	0.669432739548969	0.560997627905036	0.663275952695452	0.372471383533979	0.614044982901156	0.339211372961739	0.415057288548921	0.548279049875374	0.234083898508286	0.797533267969444	0.830684218969165	0.868541180606682	0.343070022978368	0.920645419246998	0.192046680994452	0.268653861214058	0.836310763609973	0.128518630542958	0.872366802546132	0.160645308117924	0.0926186722553382	0.246660264389498	-0.380388801194103	0.851759664931694	0.209553052462007	0.191951649488255	0.756580930839402	0.108413287870468	0.47448415071891	0.0974326513339735	0.931883310953098	0.469015158526333	0.51961475147551	0.289673576482353	0.450061003543017	0.119456850351421	0.5883607606791	1	0.618796789453324	-0.452055485032749	0.129406843333387	0.131472828361775	0.697199458013902	0.803227531377183	0.515718588687091	0.369328125005933	0.727619191386791	0.612284074442353	0.777297498984526	0.85586505971263	0.525367329566977	0.0513602766477499	0.26679702561311	0.828433088549267	0.369515081834604	0.312331323872755	0.596822597553435	0.5783139750791	0.702835746491867	0.59849913836779	0.395620265418695	0.814055807598603	0.41022078616534	0.312556624217272	0.652663192630035	0.241563635767649	0.736474575110634	0.881724770294204	0.567750460316391	0.66337671010844	-0.00804500062585464	0.883208066510911	0.569838484230475	0.542574444911585	0.378304924032082
ERAP1	0.615504712849011	0.765413691612135	0.828613750108716	0.570936040890503	0.636431480070337	0.741124161107781	0.788345666749787	0.850289684110719	0.825601991163196	0.719534962051903	0.856135473898381	0.815396662909413	0.748215745484873	0.784426846805801	0.837748928926523	0.606428799592755	0.270460774928372	0.425939142508808	0.82742460408583	0.873624790239891	0.830590366745665	0.821279370206725	0.745751385475666	0.830192841909533	0.735869379461339	0.766729163089953	0.447138120968353	0.700756227609687	0.764595396136574	0.827681313696957	0.518017487394194	0.785871248794784	0.699142740333884	0.653236639536492	0.679973688737963	0.781031354925621	0.622061740269978	0.488966408571389	0.60985631243337	0.659323984589058	0.635431106927608	0.145072975656322	0.807839344961664	0.607437768149772	0.663804151922077	0.822816558924763	0.585318626217401	0.769690863235843	0.616441788255986	0.599391455613047	0.617313678715574	0.787753857769755	0.653032408491169	0.772382188606156	0.56565938900389	0.757394191870401	0.618796789453324	1	-0.0485939195147352	0.601956885712611	0.650053350149108	0.781026292298912	0.834304388887192	0.215403618215374	0.728829861081971	0.862140655112411	0.802872441934133	0.410201656052006	0.773598177982797	0.833142744663672	0.513994006622521	0.778613579333625	0.768484865480602	0.608092973374289	0.74466404939421	0.804276253586498	0.832009455454454	0.864739402370123	0.821438179757451	0.74005583217389	0.856165442168062	0.775862886789763	0.701293416835825	0.625354404295979	0.628451954665019	0.794490320692063	0.615401919421798	0.830408762424892	0.696452560986393	0.479493134347534	0.748429196121965	0.739491758608357	0.796378241636346	0.274632709089251
RYR1	0.56612381255385	-0.242807996607383	0.053936728214011	0.499412879664878	-0.227005845050115	0.286473101907088	0.0491977178056613	-0.0294227987874151	0.14370798296348	0.194315441957398	-0.127801721744798	0.10462820837588	0.224700934911246	0.192783778911411	-0.00939650077187769	0.454400927901246	0.551826303622702	0.625131202522974	0.0782043244104264	-0.0577776102000885	0.00916972014988202	-0.106189276417525	0.353201567432766	-0.0200029840884037	0.222631840072013	0.0800781195384409	-0.20778353879063	0.231971629290871	-0.24604251696495	-0.363288237016112	-0.621906713820524	0.298921422994172	-0.522007127692468	0.358567529239724	0.319804135998919	-0.378357580487394	0.485864350629574	-0.468471937609911	0.300977667496202	0.303103988473423	0.434388385035095	0.816125422600119	-0.308784683536346	0.254298352221589	0.312461798044201	-0.240262063869527	0.397801794724222	0.147875728701987	0.533149438949205	-0.588127123870405	0.0278643020654749	0.00778551711244904	0.247910772644078	0.158741176285912	0.377476787155902	0.0424795710900771	-0.452055485032749	-0.0485939195147352	1	0.422408083376025	0.426405236859868	-0.178794365661533	-0.249622709789404	-0.0501753303400936	0.137560817426149	-0.117674705201783	0.141649045373191	-0.693728475477044	-0.310929478466217	0.0479645234358223	0.472728169093888	0.245423624910978	-0.229367791231268	0.0144804602219869	0.374695129259754	-0.0224327238087917	-0.030572557532258	-0.127846811703558	0.03574307285796	0.14202030669786	-0.231677738998187	0.286579148521198	0.229141481584268	-0.100208942049326	0.30691871371134	-0.235366376442383	-0.61012944562149	0.0831356248160039	-0.0311414229752767	0.580480728803114	-0.409741284089143	0.0571769389919556	0.0309860341087345	-0.0339531838940499
CXADR	0.874777686810919	0.494466591566484	0.673108098613997	0.882508373560181	0.414637087609244	0.753633783287595	0.711759890640697	0.680848242400097	0.779525191434034	0.817737745154562	0.659337749447168	0.825869575786903	0.827812069365141	0.831134410618222	0.759749569625478	0.834723128707466	0.533661193400162	0.834277953697216	0.750878719612494	0.709751667675469	0.770816328296187	0.662063685449974	0.826910741922945	0.647039737998597	0.817771146431394	0.821708745188962	0.0270725595637579	0.866862667071029	0.38288170172727	0.465671830813783	-0.0865216541874732	0.836196679835652	0.188164914395896	0.843755029723172	0.866707061845145	0.385994798053432	0.858393689982979	0.107195321067751	0.832734804636893	0.781979580122308	0.687659077933624	0.618698642619893	0.461628563708335	0.759640136337328	0.908304247217209	0.570699889001151	0.829395428629045	0.748857408450491	0.868986944339509	0.0749376569303885	0.295993862155921	0.613344115816508	0.769240734195153	0.683120445614603	0.774462969063452	0.654591941420052	0.129406843333387	0.601956885712611	0.422408083376025	1	0.897992001637049	0.518260178286234	0.508139105194811	0.0703057511973319	0.801903496500615	0.66216913415749	0.757950411380866	-0.143403588709973	0.446516724151125	0.77322393557051	0.810936073977201	0.871256133295614	0.424606000014234	0.568040095892004	0.849332652851665	0.705880036909267	0.750191059485361	0.619648293431428	0.780420441571063	0.687159748116946	0.55859285971146	0.851822677304782	0.796208907539222	0.55867734833332	0.867278448261076	0.581597083528064	0.0619347101444779	0.757925710251595	0.641381660982946	0.762816867560902	0.338372028803513	0.697990636963308	0.752507421435307	0.366146876705077
ITGAV	0.948850050471304	0.591366758501236	0.731247500998562	0.949289631803167	0.368521823649945	0.888495173686279	0.786225924438452	0.706890476699025	0.856653091240742	0.895319216817352	0.72076864968256	0.900398427400209	0.94592233065743	0.90576300776352	0.817897310627377	0.931830087958653	0.689901191486589	0.879177162110219	0.80930550431438	0.766795851665206	0.835087076525375	0.751379158510693	0.869682130850995	0.719259418676282	0.820407865397757	0.894141487089375	0.169575152148251	0.922697487677164	0.470776392068645	0.513814962703837	-0.0777176112445948	0.867534301477287	0.248685865491818	0.839812059583093	0.898854560842114	0.442967649900729	0.961250884428714	0.104023071119183	0.899395743405558	0.824555716829327	0.830384336831246	0.647728049923638	0.472849023147297	0.777437126591207	0.889548012574219	0.625866134697328	0.921161506087405	0.766184474245511	0.90654576573206	0.0698063717709845	0.413545061305207	0.754005610015226	0.861939766434093	0.840388047687364	0.821962253066536	0.758712622975369	0.131472828361775	0.650053350149108	0.426405236859868	0.897992001637049	1	0.556356231816396	0.577495790562294	-0.00988051726990739	0.911289346040409	0.723283043488364	0.78842143962755	-0.122790874474197	0.495840563431529	0.816305269351198	0.851953883267789	0.873723789309635	0.447794789275863	0.683882130954118	0.928339097912714	0.800455472326533	0.820313578232009	0.675415011376635	0.793315601988246	0.813530273570514	0.578155150398169	0.896684499006413	0.785387962808448	0.497852900602483	0.895054027171212	0.657404101796007	0.0530698246039969	0.844792063711956	0.664232146187737	0.895214273745202	0.344545983436685	0.73803249266222	0.84305438962881	0.223655484193096
