""	PTPRZ1	EGFR	BMPR1B	NLGN1	NRXN1	SDC4	NCL	APLP1	NEO1	LRP1	THY1	NOTCH2	ITGA7	NCAM2	PILRB	ROBO1	APLP2	SDC2	ITGAV	SDC3	AQP1	RAMP1	CALCRL	TFR2	NRXN2	PLSCR4	SLC16A1	NRP2	PTPRA	SORL1	TRPM3	LIFR	RPSA	TSPAN12	INSR	SORT1	PLXNB2	ROBO3	LRP6	DDR1	GPC1	VLDLR	LRP10	MYLK	BMPR2	NRCAM	FGFR1	LGR4	CHL1	RAMP2	PTPRD	NCSTN	ITGA2	TNFRSF21	ROBO2	CD44	PTPRF	NLGN3	CD47	NOTCH3	CADM1	PLXNA3	ADORA1	F3	MCFD2	ITGB1	LAMP1	DAG1	CD63	NOTCH1	TLR4	ITGA3	TYRO3	CD46	DIP2A	CD99L2	TMEM67	FZD3	SLC40A1	AMFR	TSPAN5	SMAD3	DPP4	ERAP1	ABCA1	TRAF2	PDGFRA	ADCY1	DCBLD2	LRP4	HMMR	NRP1	AR	CDH11	CXCR4	CD81	STX3	CCR10	ITGB5	ITGB4	GPR37	ITGA6	ANTXR1	STX4	ITGB8	LRP8	CLEC2D	NECTIN2	SIRPA	GPR37L1	TSPAN10	ACTR2	MERTK	EDNRB	RYK	TFRC	CD74	PLAUR	IL17RC	NT5E	TSPAN17	JMJD6	TNFRSF12A	VSIR	ENG	TNFRSF1A	SCARB1	ITGB2	RACK1	CD93	TNFRSF14	TRADD	CANX	MRC2	STAB1	RHBDF2	RXRA	C1QBP	GPNMB	ADORA3	TSPAN14	PLXDC2	LPP	SMAP1	FPR3	TREM1	C5AR1	TREM2	IGF2R	ITGA4	CD163	SLC1A5	SIGIRR	HLA.DPB1	CD4	CD68	PTPRC
TNFRSF1A	0.692140852924494	0.619424477622198	0.506346986098285	0.725713425554839	0.611116735654571	0.829611143499103	0.911344161357947	0.601464043140142	0.75832489257966	0.93899310174823	0.689365962534057	0.851014517256027	0.697937770031097	0.623822973755831	0.770112657083507	0.716594752712501	0.937606154003457	0.873320552641935	0.872216366057228	0.875155741971256	0.674054706387013	0.70947047986872	0.592601449751185	0.584082617552445	0.597964800015413	0.502953438084702	0.529593639758848	0.886778963842788	0.808870896799062	0.925804736257082	0.575196648307651	0.670263559428954	0.911912739090599	0.519406833863078	0.413411309756384	0.778221860317669	0.768035706856195	0.76046768953441	0.722605437989543	0.540995575007001	0.674256524399	0.643818147828507	0.919350443642708	0.600069957017074	0.87412494800809	0.744656659020498	0.614186292119017	0.64405589163331	0.654206266200854	0.306275775565423	0.60499032950308	0.897303937905324	0.522963632677847	0.840621059207656	0.605349422688081	0.954903143844451	0.673808278125774	0.542576845894089	0.850203979498589	0.587184273280742	0.856470105107409	0.44782742384789	0.701062250552707	0.678071247396447	0.947627663331429	0.934903227495008	0.843919339863128	0.764380524470046	0.922054230810935	0.858701061180272	0.911498151258055	0.65244948913157	0.46028239755947	0.868645117722462	0.823969754098965	0.833098525174685	0.614578336851302	0.648788433698608	0.67428853308112	0.883197606185788	0.695412097996882	0.705270191715127	0.537066708424044	0.769595528244737	0.871746050432134	0.77017022064283	0.581714358964053	0.512166962320443	0.755892887016365	0.513433731487099	0.720845154829435	0.701649611591847	0.75311066938244	0.767022706884267	0.600643861859855	0.881229101211409	0.818988438952734	0.642646804198363	0.706574402043314	0.731940921500985	0.740051909893543	0.721097729511215	0.867153125590551	0.85403455697492	0.715712194032431	0.733208038831696	0.811862894589531	0.795044832336983	0.64913752596219	0.69935501873422	0.540341922126197	0.766894978663615	0.664917423463007	0.830092768512847	0.898350381361255	0.730350351941493	0.671428845821445	0.706872500856128	0.8435154382965	0.727468034222089	0.793400551709703	0.790228944651035	0.697427284705874	0.643884252378188	0.617249425441325	1	0.839664541903801	0.592874404840796	0.91232847365772	0.602581200207533	0.782020384023589	0.808912503261129	0.936071141342031	0.81124960938799	0.622780017648708	0.759164066171256	0.763509242411564	0.855104517128839	0.591600917823949	0.658292986733459	0.788419720877837	0.610763683629498	0.915920017673864	0.891145041501918	0.617842265714734	0.54129038650874	0.634207402597981	0.617942047673297	0.718211894150479	0.630815625632528	0.581128782584545	0.835000066624521	0.840684017860204	0.672935862269439	0.598678208675391	0.605089636803384	0.540113626346171
SCARB1	0.589755868143743	0.630777006427205	0.519965413434532	0.605190051382991	0.552044387115445	0.637665787458874	0.825363978189698	0.392721728751713	0.671410085733782	0.815800818374841	0.526928120076814	0.74487563407483	0.497193808821803	0.536757679881307	0.773218704485942	0.672301864909843	0.777729748801793	0.669213291907114	0.788314069059283	0.80527390869634	0.476096154056035	0.622157280642017	0.529590219077723	0.520303401960989	0.568454292118215	0.416966199587818	0.456213865352613	0.728121299030664	0.717443531164965	0.817474321779962	0.490481136977247	0.555737717551111	0.769920015187561	0.396344465593293	0.379802698945762	0.711720693781541	0.672309904399783	0.733001474462285	0.63695171236904	0.466017679769089	0.566529889371489	0.53959407997665	0.828057095049988	0.527973900016881	0.726685465264046	0.646112564192624	0.38998613601853	0.581119349936078	0.582018181079443	0.053581788828832	0.592449122419327	0.678536722053881	0.396004440775452	0.858673879604149	0.496935344550402	0.845839521192548	0.54738065933581	0.511086827142072	0.715650144789559	0.436734198341704	0.638380639365937	0.266156498706504	0.699239190605203	0.531202777919728	0.825099052255788	0.791375175095312	0.731457913769454	0.720408209893362	0.741243930218995	0.780340947298224	0.764211045652824	0.55686493168096	0.340425779083701	0.801777752153881	0.771793518885149	0.75872487892282	0.479628459991194	0.5546640363595	0.566919327560425	0.69391184294563	0.64074642686221	0.579949568793042	0.486504853978118	0.641616186283169	0.815133023423633	0.704436409519468	0.382863257399502	0.464025851296275	0.750763090387782	0.634777072572343	0.695758032832036	0.532167106058268	0.666488769449823	0.695913093167099	0.580547341107366	0.752698167214286	0.841389254215419	0.635327793019057	0.616351305255949	0.615206739362289	0.666523006773053	0.506338166486522	0.696168346363978	0.776819473456361	0.595819633692363	0.724270333685213	0.759674697101194	0.634003810039774	0.514922666697124	0.563970715230289	0.556720962976547	0.671350262331751	0.559234146141872	0.728973876821321	0.758885795476295	0.806218538984183	0.601584712034656	0.636707179119053	0.802274703914498	0.685241037348681	0.654304245433827	0.720353631467534	0.518419414603303	0.540092197127785	0.503809890199141	0.839664541903801	1	0.536193804286124	0.798446291154611	0.521964637352861	0.714880876799681	0.671138735710763	0.78461504880381	0.801736362807599	0.532564979284718	0.727291128966404	0.671164431693882	0.646399515580682	0.577376971709593	0.572337848685251	0.712984273419898	0.507977745713376	0.78682580658345	0.814157225246963	0.55625948112262	0.470018236458173	0.588530043516309	0.550040363444173	0.576629022207325	0.557537645549505	0.50152560676054	0.801792211157812	0.707177091767857	0.615059203873179	0.53366934567843	0.569986805895278	0.481476365548096
ITGB2	-0.0339254987811959	-0.0704474260035564	-0.135872503395238	-0.00091423455168508	-0.0542815894838707	0.310649123062867	0.693471428130977	-0.106808130662519	0.0848533594591102	0.634864431088839	-0.0275624391166259	0.222465372221013	0.0852879473078521	-0.148883506120735	0.107966596452422	-0.0358627585279216	0.700720610287707	0.69006059491759	0.243996463723429	0.665167053704929	0.139879305243603	0.0171474073618347	-0.106110755540409	-0.0928763439962782	-0.0343438841593107	-0.189267630907824	-0.0729964991099709	0.441028053326338	0.117214570574611	0.61454972705603	-0.105703720486693	-0.103228736722738	0.705459309470198	-0.0971742010762749	-0.0912538221096387	0.112887211402564	0.937236841481263	0.0920450123383038	-0.0133976054811102	-0.190385819506341	-0.0102357739615563	0.00979556503477084	0.67124166974008	-0.122318822878231	0.34730969342658	-0.00609791724271618	-0.00549379190757941	-0.103207284147439	-0.0715071548948127	-0.106741013755995	-0.036757313518754	0.684950275459394	-0.0903026034144975	0.470761366076252	-0.0736994043564801	0.693825891343316	-0.0654922201027093	-0.0318998438660856	0.209843068074013	0.121214605101941	0.350714637122122	0.160240581915714	0.0129282193620867	-0.0956382526457517	0.543886859296731	0.753806825758103	0.864193570965727	0.0683911668413366	0.413779461968505	0.41946615069583	0.587586910847241	0.0495130121386473	-0.234449625203321	0.563540178879734	0.323893405783563	0.505387627768829	0.00955616778087032	-0.141121779600692	-0.00832831672242666	0.660575434175133	-0.058153287965726	-0.0538721381653079	-0.0685061278138193	0.428826918227763	0.640654145884517	0.234837190740513	0.0258217525243403	-0.0662086863347385	0.0869072927006154	-0.0476376819894754	0.288821799509176	0.907563879926937	0.0958121538744869	0.203449833471131	0.921020452009373	0.870447263735954	0.466779547663664	-0.0249988508754635	0.903997264742506	-0.0192699147221985	0.00575242326662669	0.531700728244494	0.508491883069499	0.721325929770944	-0.0157207365456838	0.123385192158986	0.725691690739201	0.873630577521957	0.957522787625417	0.0115022676649402	-0.0577109332845096	0.950053316429061	0.937659731158868	0.296957849420109	0.477311039164442	0.439594490217037	0.967740855334447	0.974607394455173	0.252258999256538	0.102256802477555	0.465866833081335	0.299493517149924	0.0779422516047611	0.977915598404086	0.972918191397875	0.592874404840796	0.536193804286124	1	0.671873237963632	0.976160629283923	0.787480029152707	0.791860620863866	0.426508939098269	0.246964815347383	0.954734198206511	0.895996833470645	0.93141568556376	0.664419916295441	0.907374028753589	0.951363280176096	0.905748181837608	0.976600379870871	0.434567421590476	0.760453494222777	0.982257840455557	0.974702979498523	0.940406387834674	0.984959932377592	0.878810108482513	0.973397561085329	0.981004549863389	0.440854611562578	0.865149861362121	0.955311703670002	0.980236861269753	0.970055859700345	0.973465649088224
RACK1	0.574108485639556	0.550356333542516	0.373373934334769	0.610338394065583	0.462987061093432	0.683400435835578	0.907782861359115	0.488880777096042	0.643917114684368	0.888780820788828	0.4957076920106	0.733595560802738	0.563346285517183	0.449609408631235	0.65842451668795	0.576311606302415	0.883669644460314	0.824984610636203	0.752201937883286	0.781027514082431	0.50631189304745	0.535315979992766	0.457551367109601	0.455729110890403	0.501250483454298	0.390539086353686	0.602488435544893	0.844204328901169	0.724929919132348	0.845190918623574	0.459419083171237	0.498394257504783	0.965229417846927	0.460351464775344	0.339355364178152	0.667595381101419	0.820600574849301	0.679358790361591	0.624934199521142	0.408059880930893	0.505483453109024	0.610966284453656	0.885114482357903	0.430770090119157	0.816437289158202	0.593085402348047	0.533336260020341	0.463448039566535	0.496433626864348	0.217974043096949	0.538317566760181	0.848708681159971	0.359373063761001	0.753119142737134	0.452000113001133	0.94570952528923	0.532688614902867	0.467600509654908	0.737908264847891	0.593956373812378	0.756832276587686	0.357066429607399	0.590980988211629	0.505745232622888	0.877288084341279	0.897479694344949	0.838504475333754	0.607087187578347	0.843908075451857	0.801596170180193	0.791100918048352	0.518089930310572	0.316918008402116	0.84742492852983	0.718715398243418	0.818391349962059	0.543054339928753	0.518579544104069	0.501417888355641	0.837738120434982	0.572364104052905	0.562633261870472	0.342467625626295	0.624889995248219	0.837252491915963	0.696510799242741	0.519423999633423	0.362986821200174	0.622103979626395	0.479225280483468	0.697493573399434	0.722152553090689	0.607832885200415	0.653996203878058	0.715649834677676	0.870692613214384	0.783484646265259	0.586722687247059	0.685330961076155	0.55489227434283	0.613238057618501	0.700026501035457	0.784940616244226	0.890394155818536	0.568848860065641	0.606867643945857	0.825199011384914	0.841040209077337	0.670860148598008	0.508646997718735	0.499322715458337	0.805825125983626	0.687760443366197	0.725406788607237	0.813854316355485	0.732094821834055	0.739241281644579	0.744596710563582	0.772937715996289	0.66695524410708	0.810759987703521	0.760466774168035	0.583935027942807	0.721442871438643	0.672083572570983	0.91232847365772	0.798446291154611	0.671873237963632	1	0.648942505657183	0.831029298809413	0.837658715468913	0.87977023547663	0.696233954744496	0.639329107597323	0.794460092336829	0.807681773459776	0.900404791074061	0.632380756953048	0.675672524834159	0.789138013422072	0.66544161040665	0.819752965709117	0.897377490843219	0.664223905479803	0.627090873941527	0.692779669303578	0.675878740694713	0.726516888781728	0.713245769214519	0.628527748728388	0.790609595194597	0.867503769984204	0.754664874016033	0.659193695802083	0.676727625943288	0.642379749640055
CD93	-0.0163388836976503	-0.066934373176964	-0.128649762173421	0.0183042058617795	-0.0343499597750468	0.319891776911113	0.688877342951216	-0.0963803969053961	0.0960705718221505	0.643271346244501	0.0114354081037087	0.231570008484105	0.131046925072248	-0.126498089517967	0.113678646764067	-0.0269056727117632	0.705566126528797	0.683172470321076	0.258899572719175	0.684500212362474	0.173085766002221	0.0411718798670026	-0.0904767967411424	-0.0776137759735014	-0.0240719890107907	-0.182751958192257	-0.0958825192426581	0.429917473436372	0.120950171946469	0.625446678538936	-0.0916713521264361	-0.0791393245306723	0.693647438181662	-0.0885129728169008	-0.0833265521000988	0.118552696345011	0.934613594151312	0.0931461863638893	0.0015957706734103	-0.18701414125489	0.0186767120213866	-0.00625192058028094	0.665329778141524	-0.102614191520716	0.35307067687955	0.0127058394211677	0.0156648736257857	-0.0876652946637999	-0.054018240324934	-0.0492414079028454	-0.0299585513731034	0.71176755073889	-0.0697872833663848	0.480185819851637	-0.0597161405586788	0.682799785762135	-0.0488729913550172	-0.0270145630729977	0.22061976986324	0.123786645703803	0.367117653746587	0.150032175135304	0.00753623533612884	-0.0676078054128499	0.544128700302289	0.761880394290317	0.851415868347609	0.0860855197683966	0.424863291540784	0.426422853199627	0.598646148739452	0.0479254706846503	-0.214844568249606	0.552461257310672	0.324097458801504	0.504646497322994	0.0147774712052191	-0.12751781320175	0.0223298860067832	0.651920185621073	-0.0448408196957537	-0.0363073655621531	-0.039281377136325	0.456272921830097	0.611106087826937	0.23034810273592	0.0376577998084584	-0.0513654478880525	0.0957964337373927	-0.0668083968333705	0.285756458604399	0.913766037600148	0.119707963945854	0.21014202726073	0.882599322437712	0.877336983852007	0.452209897114335	-0.0288621990627999	0.904763276609799	0.00269577920384421	0.0200522334770283	0.545243374035598	0.533256755095036	0.709001711635015	0.00518021247925865	0.13306723519761	0.716768895089314	0.876540913869026	0.966522795913346	0.0466451421203725	-0.0596878371171237	0.951255957176996	0.946045791888862	0.301288876639286	0.4869362438141	0.422405311680744	0.959187451293219	0.962410221604898	0.256575170982793	0.105576039611035	0.472478098046555	0.286462682481058	0.0864414969708466	0.96211963386263	0.980870260613017	0.602581200207533	0.521964637352861	0.976160629283923	0.648942505657183	1	0.749827262911191	0.787765191010556	0.430053151209309	0.260406357094563	0.978048000461514	0.889347120030213	0.924409760638668	0.656156331205471	0.852665500053379	0.963377852718276	0.901490006518238	0.976603196415039	0.452976055955527	0.737601028895262	0.981333111966454	0.939820206516633	0.915391921699229	0.976785898157656	0.86290552884896	0.970612132283502	0.983043322052165	0.437409397913961	0.848554911359614	0.943237209526967	0.978408653262387	0.937099290882095	0.950730031503143
TNFRSF14	0.449873631887412	0.408926931015149	0.354064953360173	0.467660562398034	0.394814769211146	0.620813818569745	0.827105737317954	0.290878003174778	0.545439258567044	0.872308623642101	0.32361283824982	0.60038999105262	0.406760570712166	0.288805250195202	0.526795475968068	0.419682908004093	0.866256778636464	0.823499290220233	0.639401056931155	0.819334010189899	0.357092229060996	0.473301966072599	0.363876136728795	0.346124009402831	0.412566082934091	0.230846454304811	0.29815001842568	0.666728931104974	0.542812682949813	0.814194549860221	0.346902361790157	0.338085712937874	0.827572624764167	0.374083409692211	0.254897700859908	0.551163480928181	0.874322834310354	0.492864407211806	0.349733033346176	0.308027568432696	0.369756292349248	0.365339456865694	0.883830825711138	0.226124190105332	0.699840328761229	0.437982722140525	0.259606108962296	0.296013680720277	0.388854362433689	0.0548890405809969	0.392795206386045	0.786756606376433	0.308246105559475	0.69462459739474	0.391047017834621	0.872161502315432	0.384718960192578	0.446625228884599	0.538410621343926	0.504655677162117	0.698605937637055	0.380189854641638	0.440318786514137	0.291657654631756	0.752481268971594	0.854130884238072	0.912419220965803	0.459186678552163	0.709404990410783	0.698342648209925	0.812846354652207	0.463292293976094	0.133581680868135	0.713706860752732	0.708289610754044	0.720585735288487	0.442709998017847	0.310749154291049	0.401597241553987	0.810512357928687	0.401630746815849	0.317065257403657	0.25866959155424	0.65186772854515	0.880970005289688	0.539620501355922	0.292481333646926	0.349676857901418	0.492313300780144	0.289520212370066	0.516016178805005	0.79922395209922	0.447040306421444	0.570628551693334	0.792506214574169	0.891202131857887	0.76833279834813	0.379019370677387	0.827352744552853	0.386468630451019	0.416615274174427	0.690282381972912	0.677671329360527	0.893477132794847	0.445006069443454	0.41147419563639	0.872676449298508	0.844186696919579	0.767174804165407	0.426231218439623	0.355845030930312	0.845449995811055	0.830490905664419	0.61330593598274	0.67121321594086	0.568621662387004	0.838806842297286	0.835395451045595	0.571156055201885	0.402720180309743	0.722887886956019	0.5536843000101	0.332447080385894	0.794041346495734	0.772512089621212	0.782020384023589	0.714880876799681	0.787480029152707	0.831029298809413	0.749827262911191	1	0.756252084892731	0.742077672369464	0.613532696804083	0.781870147800514	0.919666256588677	0.86699356713027	0.708370588017208	0.847096358235744	0.807774654413858	0.881827246325574	0.796067368336534	0.759991143159858	0.863817543361431	0.783584846218381	0.76934348479614	0.880687611747742	0.794288944107981	0.824215440962448	0.768618137429845	0.77727046987038	0.640418781581066	0.847770298302875	0.853355204514832	0.808785014979128	0.844613867596715	0.746895320505758
TRADD	0.296324619693825	0.281939279468852	0.174160523629762	0.394532171601589	0.218003797289488	0.541971793623518	0.831501399724658	0.285967344632813	0.414672985251784	0.772685835690324	0.422165447598962	0.570400892391202	0.320453324644242	0.272237876243683	0.465341743654505	0.374380189507949	0.807421873843519	0.79007241642829	0.56255844938284	0.756173028971798	0.464880965887167	0.341681502082138	0.282069696937042	0.319297217144139	0.334967293945161	0.202704381287776	0.257294864360776	0.719322700766643	0.486367063100805	0.719994269283425	0.319578808099254	0.238582227748035	0.835054260474202	0.180163506002748	0.0968488122480004	0.48436379786499	0.853960268000082	0.467648380663747	0.418610750187268	0.18371208466572	0.367969964141359	0.389081853362538	0.801355369487444	0.32097453408664	0.568973481562284	0.39102060688921	0.317960353706777	0.266676318210381	0.253498019695198	0.127301486409667	0.262109588943988	0.8074995962936	0.251351359448173	0.604764893160597	0.240992741417137	0.839058326211643	0.316705832579565	0.248340344565118	0.561198849031464	0.415124195643638	0.620805653111709	0.268781454881295	0.340639073209675	0.270452736291228	0.745633832871438	0.853920884844369	0.865321829958645	0.466560620186713	0.666762542655677	0.681987181874051	0.750101256193446	0.276558890035499	0.192871967433166	0.783390380020817	0.622836842647004	0.735054408949054	0.259501368529852	0.292391360221094	0.275580869583528	0.815480872584975	0.367368395529209	0.395855834101253	0.206923344739653	0.603899883689867	0.719413872629354	0.581085403483865	0.376845671680118	0.172101844163925	0.443525005033715	0.272963226033742	0.606521108005642	0.774977702337427	0.45614957388686	0.414671612638383	0.806773633678626	0.881049227378721	0.68688636144385	0.35404426822831	0.746336294831457	0.349893241514627	0.374534497833246	0.648185107704843	0.711199350155474	0.770908773889773	0.336994515638951	0.531793475872826	0.805130342261932	0.798905066670862	0.793071717649471	0.328099449646295	0.336383668519835	0.86245230928634	0.765453774348865	0.515857551671058	0.748029430904147	0.677482415456271	0.808771904506514	0.839834867274325	0.580283434833547	0.49682643078915	0.609311325941896	0.660455086934031	0.474380448392726	0.825378594372118	0.770719390804689	0.808912503261129	0.671138735710763	0.791860620863866	0.837658715468913	0.787765191010556	0.756252084892731	1	0.717155953494545	0.572216578249226	0.75320368942386	0.846214982477079	0.854432174873398	0.779370442382441	0.715917921365436	0.799619196746194	0.843124136444932	0.771593812902621	0.659487626017952	0.868679903745661	0.78641684550201	0.732486751739533	0.744691641894562	0.782749554859904	0.83735536908851	0.825479534422214	0.7612716877283	0.748326423182193	0.889726247774698	0.808319825706534	0.76511743061387	0.754186155340925	0.766374757231681
CANX	0.824790823766289	0.773559866680046	0.68416589399182	0.859464250509991	0.727505624226039	0.855436177662429	0.884447587189426	0.746449101314264	0.851644578477898	0.921184893117956	0.784673207047067	0.924279046203998	0.72260429099872	0.763205851103089	0.845718334757534	0.820811349674488	0.91377231206132	0.824527739057836	0.928893508565057	0.812592041356589	0.705346029432122	0.820645917116733	0.763767602054185	0.725419698204118	0.776701606399648	0.668584751111377	0.650608868890638	0.884999772811552	0.911320069368353	0.881330649732304	0.760825279662197	0.778707284981626	0.883311970541002	0.721873410919246	0.511669490537206	0.891943468004344	0.637953638962339	0.856116832189659	0.780056805240244	0.734777700010868	0.766186348176436	0.70828819725407	0.897831798595893	0.713790889066615	0.925728246682769	0.855800595997431	0.662872572207691	0.730266904366369	0.792908755905823	0.382676782289039	0.707201523391415	0.846052750568198	0.711856276219451	0.826735364835954	0.77262255056155	0.907596185282628	0.806374817693352	0.720451666478275	0.928806338101543	0.655165484267037	0.93571753547624	0.526921098497671	0.788298812294468	0.762552142702292	0.927684782362117	0.875158119276919	0.769514674260437	0.821481088608506	0.959720242965327	0.903734925056525	0.887675435621268	0.752488080414016	0.613280171221161	0.831095786855669	0.886056264855088	0.829239325353553	0.75686098893174	0.760596087126391	0.774663164876135	0.865617419799724	0.838321248483788	0.77314422690677	0.629878937191213	0.76784128211085	0.833878849501335	0.818778196326197	0.695657732936451	0.650750237636514	0.810809600577789	0.540956126811509	0.771239253882774	0.57184803167148	0.80730538968013	0.79211757212736	0.46552626332248	0.784857719214872	0.843023299199088	0.724548118826442	0.577954231546264	0.812112218562643	0.829450762215132	0.770655664474079	0.84984379058694	0.834009197034829	0.831918909958351	0.756898521759605	0.772607678886144	0.705055300620685	0.49114684296083	0.799855879095118	0.705367131653993	0.63251227421113	0.527392425134419	0.875069019271929	0.847757407745641	0.652009406827144	0.53390250421911	0.544532996122987	0.866321377413683	0.751347671326789	0.844634912482874	0.787504395302826	0.749757032670874	0.493711393120831	0.455345446070835	0.936071141342031	0.78461504880381	0.426508939098269	0.87977023547663	0.430053151209309	0.742077672369464	0.717155953494545	1	0.863104772187068	0.453986279163441	0.664389444616868	0.629575463113128	0.808153103361386	0.457293568032213	0.500919810023643	0.650044908460911	0.456636741003144	0.94595192986611	0.819673010625053	0.439889045178302	0.374010569105485	0.509996774257729	0.461701598418612	0.605562794519203	0.482442406430178	0.404804814857395	0.811423880002606	0.714702623856439	0.54558131978525	0.439806220151527	0.459433438579968	0.373419305358989
MRC2	0.85654274523262	0.850642360886614	0.805422092621616	0.890679101320808	0.805636707696104	0.743684396297672	0.784963633871538	0.674834090284932	0.890764711788634	0.822856790228973	0.838764454036101	0.912662331889311	0.676526227844533	0.843741453848013	0.952747401453216	0.904912083821103	0.750198819893501	0.613224829181919	0.945739796205174	0.781638946327911	0.675938718444272	0.866731993967842	0.832059331464565	0.83302057665937	0.822664735671281	0.714717992111526	0.494827056640912	0.750705810736203	0.88161957220629	0.79084143416286	0.797584815111426	0.810872937388244	0.693955632181939	0.676934060416848	0.518180401166993	0.93400547406723	0.46470128985654	0.910707705694908	0.807067335582983	0.749241156974081	0.806739746197519	0.694907185941682	0.809726609880109	0.734793082941418	0.822736668565436	0.902415676362424	0.505057388754222	0.841463826965703	0.821847040304793	0.256115953822162	0.773424541801705	0.655635644066894	0.675416990108916	0.850715896686773	0.773231431057293	0.771644136214841	0.822870073806688	0.788159976369934	0.871100706355211	0.620304554225537	0.816788361492057	0.379747752006379	0.871471562755517	0.773622859557932	0.79328219437604	0.707972600914142	0.604479026483814	0.925838551616982	0.839100945115393	0.865065538614816	0.800277198319076	0.709033958352722	0.691144692490326	0.797439551606176	0.929165666923142	0.768397918464598	0.682411461408342	0.831779696682614	0.775918343406304	0.686073764320077	0.886212313171051	0.823226167901692	0.693399094171088	0.737574508679007	0.760757844359608	0.884204384305983	0.571897103375706	0.670360526241375	0.923677280737098	0.711399611747402	0.801603988419369	0.319998167730292	0.886629610548484	0.792736169933595	0.30640382906118	0.627206258279833	0.860358939412804	0.812737675414646	0.40605358210962	0.844860028863525	0.876748063374408	0.5918491964255	0.751917684469905	0.70296799021136	0.870673524719898	0.894170077348977	0.67522623046627	0.477369305965443	0.281985987100875	0.80406088920478	0.744146258787079	0.449486686698718	0.333875160082707	0.791632417172213	0.789021562033082	0.714654874680903	0.351036492985442	0.377367770524153	0.86468326573201	0.751239559576806	0.718896206714047	0.81049929526499	0.690149576873694	0.284998161326312	0.237684959812489	0.81124960938799	0.801736362807599	0.246964815347383	0.696233954744496	0.260406357094563	0.613532696804083	0.572216578249226	0.863104772187068	1	0.278019044027563	0.571261454836482	0.468833026690836	0.585764969934476	0.307283288725441	0.309178469849437	0.513264184375266	0.257398944556822	0.883375080286729	0.734170292611285	0.28145449267669	0.175304018495052	0.338166063887991	0.273481694733365	0.426740819861711	0.30541454973531	0.230135291831701	0.85741464910088	0.534986486049451	0.370017703849251	0.260701224083655	0.278838597500399	0.173799430406969
STAB1	0.0307232618341323	-0.0393757804629811	-0.0950644870989401	0.0613298260022198	0.00709120374904266	0.374243022251288	0.677330321209262	-0.0480911511785938	0.138736508510395	0.682172967397983	0.0443459120718749	0.269843435953861	0.175601165229596	-0.0919535883192005	0.148327215829057	0.0134931272619282	0.733185060544556	0.71692868769805	0.304998150736827	0.730899063456547	0.196537556916509	0.0917303227155607	-0.0676733150538847	-0.0546868980708531	0.00956872031515361	-0.151217947208956	-0.0830115207229563	0.458281409035004	0.153992164404398	0.65454748430099	-0.0581297231408404	-0.0329246341251743	0.676594320927894	-0.047270283368761	-0.0671674844776445	0.157413294203206	0.929778880751741	0.122625753048323	0.0252000006292094	-0.137172299008471	0.0577240112822785	0.0117807713851495	0.690292196050382	-0.0719673506901912	0.39524316888946	0.054060919474077	0.0504622768230773	-0.0469434136107144	-0.00437418858831946	-0.0387449241467707	0.00259954043084285	0.731493493917108	-0.0240081169019341	0.491708524062682	-0.00491621448636513	0.694227662530385	-0.00728936873272296	0.000162901145718842	0.244849914611791	0.130815142598566	0.420015879322582	0.181943566757972	0.0416179264872382	-0.0273804842389228	0.573936673708451	0.78062246695963	0.869877256482709	0.115159666179948	0.456993946600075	0.45281651539038	0.636434499744863	0.1154364954758	-0.196638085046673	0.561339862690181	0.363641366831014	0.530524130786248	0.0602300795844889	-0.0951777652544849	0.0726674168795903	0.664694296260974	-0.0124377207564259	-0.0122984007480954	-0.0167497052639324	0.482000026472342	0.659842636568855	0.240082671248043	0.0699128663956126	0.000391747707537968	0.12901337018738	-0.0527342253206243	0.294678636555697	0.936263331823864	0.14375278963206	0.259922767651304	0.843268139597788	0.884601596141666	0.471063597337262	-0.0128183018249399	0.933648549214748	0.0491898338633671	0.0578989017022973	0.567413089478475	0.541475317997269	0.727284673154467	0.0555179325466612	0.137638094753767	0.735114281676039	0.8689265028388	0.96445376678434	0.096120845060157	-0.0390798130361354	0.946335862426244	0.966838431007366	0.349791729100853	0.510751180913135	0.4053999194213	0.952648994089513	0.957867276049459	0.27472865269293	0.100482456950977	0.491489044130954	0.295436951898202	0.107027203651592	0.940043428731024	0.972751782400782	0.622780017648708	0.532564979284718	0.954734198206511	0.639329107597323	0.978048000461514	0.781870147800514	0.75320368942386	0.453986279163441	0.278019044027563	1	0.894539362484299	0.917325885244905	0.629602033069637	0.867779594252719	0.979359399393156	0.915155724343185	0.974323086744058	0.492000437955607	0.729762547444144	0.972969897405948	0.926490358232832	0.934029014193811	0.968163120561047	0.872952712452651	0.933251268746285	0.984626666654709	0.433660525753762	0.836841421182938	0.934401625211665	0.977145739348453	0.939769550005153	0.921288392849407
