""	SIGLEC10	CCRL2	CCR1	FPR1	HLA.DPA1	LILRB1	ITGB2	CD9	CD40	CD86	LILRB2	TFRC	CD53	ITGAM	VSIR	TLR2	CXCR4	NOTCH4	CD4	ITGB1	C5AR1	TNFRSF1A	TREM2	APLP2	AXL	PILRA	ADGRE2	HAVCR2	CD74	ABCA1	TNFRSF1B	SIRPA	TLR4	KCNQ1	GPNMB	PLXNB2	ADRB2	CANX	KCNQ3	CD81	ENG	ITGB5	TNFRSF10D	LPP	TSPAN14	CD44	INSR	RHBDF2	ITGAL	CD47	SCARF1	TNFRSF14	NECTIN2	LTBR	PLD1	ITGA5	ROBO3	TLR7	TRPM2	RIPK1	CD163	TLR6	IGF2R	TNFRSF10B	CD300LF	TREM1	RXRA	LILRA4	TLR1	PLD2	P2RY12	IL6R	SELL	TNFRSF12A	UNC5B	CADM1	NRP2	STAB1	SORL1	SORT1	LRP1	SMAP1	ADCY7	NRP1	PTPRC	SEMA4C	ITGAV	NOTCH2	ERAP1	TRADD	AMFR	CD33	PILRB	TSPAN15	PTPRA	ITGA6	LAMP1	CD69	ADGRE5	SLC16A1	SCARB1	PTGER4	NOTCH1	C1QBP	CLEC2D
SORT1	0.936435067074591	0.76761346899743	0.823771150877681	0.917657944841776	0.784214369273167	0.913126019387576	0.860209886137864	0.758029620644967	0.821607834843526	0.924380228888491	0.853913728816355	0.845448521075638	0.890945311655836	0.846066871621064	0.799700224292443	0.841981393375251	0.698151452099242	0.427703485572618	0.943638546533813	0.950407451629107	0.808518895921073	0.925363284192135	0.834269334629415	0.94994548954738	0.93320512062362	0.900752447781928	0.837328794174231	0.960107872423425	0.861082744954021	0.906424507231024	0.951740576708852	0.935266388367698	0.713289421191335	0.817776629761085	0.719060951407486	0.828992079484195	0.779923807482481	0.94611388161998	0.852248367875696	0.887727838516256	0.834650585666916	0.867378644919066	0.755665188825944	0.951779151487249	0.933714773395313	0.787889984536367	0.505064302436907	0.923577534097256	0.803471972842278	0.927905783075702	0.743316487517781	0.842103770424141	0.844290896502178	0.855537417533812	0.882129520124633	0.7695304256592	0.715648487313399	0.873771800913056	0.854828563300571	0.869004026008454	0.59257951407067	0.695265349063006	0.843525599764382	0.807074338373753	0.834590447465401	0.746849242484201	0.878755772480339	0.834427253110044	0.871493037190561	0.783879125929488	0.871842624235211	0.850472184089174	0.810836627745035	0.876387922437259	0.824866312697288	0.828945520195002	0.877938117048906	0.772992645418317	0.876114956308524	1	0.9397525005952	0.893648551036739	0.806723523981564	0.7689632536594	0.939966466049581	0.666772664139634	0.888805893956506	0.803997362674626	0.786409867695574	0.775426136567719	0.808205015451213	0.859178323497543	0.447830134647023	0.628644876174441	0.8714727597756	0.757070180906298	0.876767556646128	0.691216764183005	0.813073765284081	0.728375647080235	0.818603976968259	0.771856126373699	0.659718178025846	0.882378893125876	0.489448599441484
LRP1	0.944412268809487	0.788863787653179	0.840318306205635	0.88551507185768	0.830919966381057	0.894149276575816	0.886614902381706	0.762045723766775	0.867234568337623	0.935048126810842	0.858863166393738	0.8057896314628	0.904328532870504	0.833036095570504	0.800789602489061	0.817550445755852	0.703947685253191	0.3552559413914	0.94505996455346	0.941493651930291	0.838755357373313	0.890469748335608	0.842895435677455	0.979642429634766	0.942535035109732	0.913713059869893	0.826053616350387	0.946398056401855	0.888307771994122	0.91131577443497	0.920470191783528	0.927285224637454	0.699557866661968	0.818914836774831	0.777617952374493	0.864683123990239	0.739607687272074	0.958634054527601	0.865313318729976	0.915118673710754	0.812140433531856	0.855055017324215	0.727836188586167	0.924883111957214	0.924644877861692	0.847417401945392	0.50682600500044	0.876613994238092	0.7930322529696	0.9188158913155	0.69821890109594	0.860396062897325	0.842618014981582	0.843417281559343	0.832715337520275	0.74959420687026	0.683284948029683	0.878614600641039	0.831302772448873	0.839814542029976	0.614096357396991	0.665525356229427	0.874972385151758	0.81774546257252	0.868920075106621	0.691066788407186	0.889531908985877	0.860324385875135	0.840708850131007	0.806612084447519	0.880112201015093	0.826005739163893	0.813312183824046	0.858737904967359	0.865413613864582	0.856191701071957	0.90404823434209	0.795600117787414	0.897631929789313	0.9397525005952	1	0.935643454215034	0.791693345252212	0.808429254891453	0.935901004447025	0.698905999690412	0.929400730706455	0.834828997196567	0.796301529779356	0.846506327712661	0.856980114949108	0.855526853676966	0.418697946895707	0.621181171533179	0.917491802341885	0.742434543145335	0.919654775836321	0.665261822383417	0.814751467312431	0.737289494786423	0.856277098601479	0.793856930325363	0.711487418481507	0.921219679481021	0.455408569802923
SMAP1	0.901098070913324	0.707420820483264	0.839832546587795	0.83719577046624	0.83474250054761	0.866087971092198	0.924702029726546	0.839374483652992	0.803972580121028	0.935394601984062	0.866842422499506	0.740785761470315	0.946496241371758	0.790819280439912	0.739597362593086	0.712788820179418	0.619531678147057	0.244728517036652	0.925984126219081	0.93496224210821	0.778654936437092	0.85504359068224	0.901547512605167	0.950990917484856	0.940537318696699	0.935821340293477	0.739391455171863	0.933803869634442	0.8696557502361	0.861336609712033	0.862519460650349	0.921760174597891	0.644883284350725	0.819364155565344	0.868348440348297	0.819827630365348	0.707177971353434	0.956776289154342	0.795846880781281	0.953483150111158	0.827721782053798	0.866950341431303	0.658416386292778	0.892694012312837	0.862936201428082	0.889313312025393	0.454808533081263	0.824146003496661	0.800894124186579	0.914075561164229	0.62881357204299	0.893627145983648	0.859384025319154	0.824737739170574	0.821420750135269	0.725538095078888	0.625311701035752	0.823411492456807	0.756115298167086	0.778847700083522	0.677858850770417	0.552347468875548	0.898690425079979	0.764697134104037	0.911084848444812	0.632949317102766	0.810319444143735	0.87733399654545	0.824132822306137	0.796089236135721	0.779194827332778	0.76681830503426	0.792336984253816	0.792660314291649	0.771550798015836	0.88617936268499	0.873078061852378	0.66431457565915	0.833046112917715	0.893648551036739	0.935643454215034	1	0.742077779365661	0.76035583482329	0.896428727477372	0.651412099915686	0.895006566468917	0.838899958772067	0.731706781300417	0.872369509728849	0.885716012402862	0.859133820816951	0.418636009594728	0.570685275973518	0.904241359341791	0.794194163697969	0.937378757799321	0.551569123307025	0.811592094572102	0.640551999909152	0.854259666146668	0.709275946964069	0.677852773358809	0.940888107958705	0.440735547156718
ADCY7	0.821546060701598	0.79864249911777	0.778696882656142	0.777189509065014	0.775158529862946	0.801222126362225	0.631266713944022	0.508423844636198	0.841029698881748	0.815820811622574	0.715212999309092	0.64269382491715	0.675852551852879	0.790417245856308	0.834220917337969	0.878947072872555	0.861968260068661	0.437687974635015	0.829878114994905	0.75466925434931	0.80698135321173	0.867402090907496	0.616136266361252	0.801506303172722	0.817298620392661	0.792090779789917	0.685082166005604	0.798204048185478	0.834436285322787	0.849473833825231	0.847226192135303	0.75354851136105	0.584004027937223	0.795091444987804	0.52994682405327	0.766464540366857	0.832067524410969	0.774007347749194	0.732273514303854	0.724313439460221	0.630251371692095	0.680698211891546	0.730199194336804	0.791788092548242	0.863891101902871	0.592301344740953	0.574750211672345	0.826013228037015	0.530546731234816	0.727376448025645	0.730893965769623	0.781997758897661	0.753289005067269	0.699627844014476	0.662505269836176	0.772255812528731	0.664279558286089	0.818785963923923	0.859765529777198	0.80550366973342	0.588450497397341	0.707106023802423	0.621300184201463	0.855342312687829	0.778318290307546	0.76309660090316	0.823553167862103	0.644322735541896	0.799011882528066	0.765631338273654	0.811441490646005	0.642943543252853	0.614252646668095	0.741214466773996	0.7788333284803	0.581385508856166	0.697373144838	0.780739635512856	0.830147124725253	0.806723523981564	0.791693345252212	0.742077779365661	1	0.845509578627069	0.837917742454662	0.72190454618956	0.680165912897639	0.703711004352276	0.796769283506597	0.68471405006232	0.679235226914029	0.76323266985198	0.609949669059286	0.796186869176217	0.710339903027627	0.499716923349697	0.779662136852785	0.709931631850466	0.52899430404004	0.772601203889466	0.780754598944679	0.778218110124089	0.526199628686666	0.741494259030301	0.507626434027924
NRP1	0.819953635744685	0.785280738745689	0.792511417535164	0.700203936482442	0.850360100235238	0.768769281585542	0.631940070536413	0.451682700378303	0.864070005214121	0.83076702902857	0.746096793084296	0.590603502448223	0.674709171124814	0.840269335679676	0.86863242898782	0.861388842811014	0.809710642061848	0.31026598525172	0.820498924345321	0.723111314838386	0.765912832985698	0.828517317546658	0.576617348779152	0.82324646201592	0.804549182376975	0.81947731692568	0.595264752297093	0.757951640759286	0.884366790488756	0.838973442293336	0.799098698773921	0.724772997458075	0.623205344102422	0.846443313391874	0.541191719600278	0.797599573998353	0.784588246070647	0.759457813440207	0.750184905563604	0.726097412034377	0.550913299373784	0.636731745060763	0.632665358928844	0.748255761121224	0.827732703766073	0.653085195416553	0.536743876223918	0.751920880145188	0.494769854254122	0.704253989373199	0.761447662828251	0.770018248935131	0.697775396812211	0.732753261023399	0.594120029265697	0.792087995092024	0.652916622726298	0.863750048959305	0.830934362252204	0.731485605855959	0.569621438633989	0.750029353505006	0.613277425623028	0.822101426820331	0.751797481395393	0.638133469251231	0.82933820956913	0.669160085938466	0.773916669402734	0.694933812955507	0.856386652722931	0.571223096641915	0.592699860839127	0.696756106298567	0.818036148236694	0.567159734219341	0.717445607021786	0.811101484360597	0.897756553956372	0.7689632536594	0.808429254891453	0.76035583482329	0.845509578627069	1	0.829724349696756	0.733754462867497	0.709503186226061	0.759050645718415	0.787872644140778	0.682977027655338	0.690435949498274	0.742525278130329	0.489514263961511	0.811981936891226	0.779153523162716	0.43761444137836	0.817138987157725	0.581354734758281	0.532636305681382	0.764920521421176	0.765580734593721	0.759773277829222	0.528767805080852	0.750170588042175	0.402607218918312
PTPRC	0.972298101797266	0.800527324719092	0.819704613919616	0.870408982783482	0.813984127362975	0.917525724716974	0.83157091790203	0.690568464457725	0.876740772208653	0.92903079114693	0.846008163761839	0.828362767745985	0.866006301851213	0.832271497169921	0.85810148238903	0.882227421223559	0.79114026439964	0.470415944077651	0.942276190390982	0.927341925614364	0.851808341343834	0.915148743244363	0.776621397238921	0.960621449663658	0.929982328762387	0.910061774529581	0.810271727357	0.942586021987611	0.882599552040083	0.948524643325255	0.944396973110429	0.902335245298975	0.767459220760328	0.828817126419403	0.717229032086135	0.879994674519414	0.741832272562355	0.92737755639819	0.895596674685571	0.865629536680439	0.798016511951964	0.803811727117322	0.721025490811083	0.950345918574177	0.959762756671767	0.81058340304563	0.631660126324402	0.873769183808257	0.795436577229404	0.906431773267137	0.702817735936523	0.863699531328531	0.820715183618495	0.876190063540606	0.803097470211317	0.801823969905267	0.757994300201433	0.894348281645319	0.844028266866233	0.889220314575013	0.620116408862699	0.734366432091817	0.835962118656967	0.842487480701615	0.868595787404188	0.754740897363496	0.915561554504477	0.819961513574549	0.872418851006433	0.816950674701371	0.902414852831086	0.850870290253652	0.799842955659937	0.834767309557746	0.879869736258639	0.777185798491541	0.889338247413804	0.789696565003937	0.905338053670981	0.939966466049581	0.935901004447025	0.896428727477372	0.837917742454662	0.829724349696756	1	0.745529983128683	0.901923189683691	0.870228929447991	0.816052808367481	0.847680223705324	0.82692490986866	0.871699788417363	0.507965439646413	0.640994740638748	0.872421418505857	0.674108585315812	0.887196248829665	0.713880010382571	0.812944934321369	0.728707914614716	0.872417271815469	0.837568700153896	0.633496167344422	0.866127692935111	0.572730270334959
SEMA4C	0.769901128813692	0.694160316587849	0.61715059429596	0.555515575169112	0.655136344124444	0.68040262527685	0.519570034041194	0.348631371929071	0.675795717043983	0.672278932861192	0.596704058906391	0.621376999345972	0.570578125873305	0.621634044273825	0.74496440141391	0.778471691286523	0.776451484112878	0.46847783306272	0.683558568857841	0.651742840912959	0.672834729972184	0.71318755695213	0.443790306108937	0.726364671007929	0.652696816700198	0.658184959597593	0.514313401585736	0.653975996595427	0.702142209084602	0.802672750256777	0.673204808417854	0.624407097205299	0.639257375907212	0.669901442143506	0.503934587429943	0.755304153561234	0.697975791259114	0.654092439118689	0.708602474804924	0.593949038952763	0.467407615601825	0.498936800051024	0.541679697581436	0.662485160967223	0.771987174065453	0.601334912257721	0.660685919517577	0.635543483244997	0.470059283640642	0.629854909161309	0.623995878157073	0.711708934049304	0.576125262112194	0.723084767054554	0.543641742902189	0.691143908620446	0.733365491867461	0.70706748941353	0.725211286637367	0.670153744874452	0.500540579474112	0.75010850016433	0.648442243812525	0.763069936704285	0.671677095049601	0.580974056483623	0.696155848775298	0.490403121099614	0.661227803929407	0.711109117529377	0.736525711338977	0.591739501852707	0.53753494446811	0.523291578573842	0.67920944977645	0.453773605825775	0.717734347027297	0.685046379182427	0.741164923732322	0.666772664139634	0.698905999690412	0.651412099915686	0.72190454618956	0.733754462867497	0.745529983128683	1	0.660479611795751	0.710911345261647	0.669404925509696	0.599572485459879	0.697495907346624	0.611112265972059	0.579172289898127	0.645006850321785	0.673196430472213	0.339433029904878	0.701011538792461	0.564982016934217	0.475196392531255	0.632804684997675	0.794408294240675	0.70754150209231	0.521163364009598	0.595998691520889	0.523365499449034
ITGAV	0.913503174518902	0.763799517441131	0.708288656289028	0.868411272873614	0.666377474215698	0.84581890882365	0.876250707373412	0.763669606821155	0.804468144355048	0.858941252168968	0.793938829708356	0.856366708117034	0.864518730505092	0.733667388275976	0.675304100152468	0.733507470097179	0.631855189020916	0.457051039599614	0.880207669969719	0.921603029107322	0.822856264396289	0.792438996254764	0.814092479628116	0.943370546821465	0.86892139350988	0.818845272547673	0.850769887977972	0.900766578142787	0.744775610559254	0.850614412798331	0.871232031688551	0.909318675161013	0.695421038398797	0.680755622984193	0.749965746733706	0.79181627867521	0.591723748087327	0.921697247713743	0.828881899508754	0.853259898542442	0.78967369832333	0.796160253326219	0.715258406578131	0.898588623392537	0.871214408531103	0.830040317424082	0.492534763180021	0.817368042543104	0.869261081634195	0.900030403347852	0.544784941865894	0.749724431249416	0.761808819597461	0.809449693458334	0.808050186369973	0.684297580904983	0.656482557647325	0.786561044123856	0.74189545038827	0.829945193785497	0.500494433485752	0.614559733245422	0.886059981754446	0.785712908815752	0.785185481323306	0.651198822245469	0.821037590882061	0.852248561501531	0.729900041567861	0.778952582360191	0.783985008326589	0.890289914536709	0.867727002968208	0.841168858411829	0.799917022385117	0.889081118374563	0.895694750681834	0.730279211835741	0.769440471534387	0.888805893956506	0.929400730706455	0.895006566468917	0.680165912897639	0.709503186226061	0.901923189683691	0.660479611795751	1	0.751759001662996	0.688139482334287	0.834933985129297	0.815157028305505	0.763561452527882	0.334350802749338	0.444413668040367	0.878507963140411	0.754566562403522	0.827052772515527	0.679859705967782	0.903832943155434	0.688444744633419	0.789319993154944	0.813743839826526	0.733488114726009	0.85791880928447	0.490734695799418
NOTCH2	0.858026603213131	0.663565758496993	0.743708663008372	0.644144831724064	0.830552985780284	0.773372057712817	0.703101442848902	0.561128650836391	0.731918942030903	0.837290258639798	0.754672091450962	0.674623054427928	0.77769898714762	0.69756375059242	0.827432941322222	0.789823232394939	0.685396636381221	0.371167043424322	0.821363807467905	0.784344006498968	0.681398495122147	0.824711731727258	0.662739558635349	0.846012006964453	0.827887371370313	0.854808019991103	0.587202068474736	0.814920882057449	0.851114914994473	0.891752266383717	0.806582938328292	0.746824632208478	0.785589875536671	0.835494709747015	0.700843075516676	0.790804657187532	0.708807632786188	0.810445320481284	0.814237930994702	0.785609792283001	0.619997488453346	0.673961560664403	0.594853430864563	0.827446320608922	0.856344295094443	0.798288096459195	0.627319887053955	0.713620574079693	0.604491543827285	0.771848991518671	0.655047280384204	0.849205382044877	0.714337947865039	0.840344225179953	0.640676617302098	0.739458706450406	0.724339636603669	0.820790801854061	0.74356791467721	0.730930021164249	0.728524789454721	0.674304935772996	0.755706288187184	0.706522825389052	0.836663864912767	0.598612641670052	0.787230139235554	0.635295792058511	0.81795719708574	0.679307855104889	0.827066033510677	0.664392240405759	0.597394720904027	0.683102345026945	0.750500639418699	0.641458088916274	0.806807102564019	0.695359787292211	0.85998729986631	0.803997362674626	0.834828997196567	0.838899958772067	0.703711004352276	0.759050645718415	0.870228929447991	0.710911345261647	0.751759001662996	1	0.773641104059472	0.744443873859262	0.827989481595575	0.803298318502672	0.577378797337188	0.61607309294061	0.829767864217384	0.514726832761937	0.859633778307208	0.507020833238259	0.627609680954301	0.598346769897754	0.846523646411237	0.702372272828204	0.547026846473362	0.767750865101907	0.566227314508621
ERAP1	0.790516765155926	0.683020406018767	0.6951292354292	0.718937077314155	0.720065006963026	0.777992191351762	0.608062251907803	0.47454253689976	0.770556510291874	0.752204655755666	0.706857163304306	0.668822853822337	0.657902461812028	0.730545874203694	0.75139408322621	0.813358299165218	0.736637218072004	0.376126247497459	0.800354763932877	0.745173352178444	0.727601128204684	0.791530169115689	0.571094029511184	0.796630634731332	0.765550676648972	0.752716999786837	0.656764420302023	0.762422200535093	0.772801492826179	0.833783893526268	0.806296327880577	0.710388495808805	0.62320735734355	0.746772843638464	0.500095355242112	0.757188386020334	0.731810939051244	0.765317868800819	0.765511016228954	0.681209450535055	0.618188917255733	0.617323791273009	0.685554231321979	0.794463342547812	0.826441658719567	0.560459084395592	0.513553579771427	0.736854688500478	0.530579677119031	0.697774821812549	0.76548300282653	0.711407250847372	0.645172900551268	0.661194373481032	0.614949324848278	0.734584886300275	0.562459337671829	0.789913091482767	0.752213972943123	0.77637947322081	0.530251361971456	0.685560879533174	0.619764277643216	0.719862541766264	0.72105955695102	0.678362568731468	0.839676708760382	0.625899025565032	0.768029865475532	0.672356281093406	0.844438165063722	0.634514249613349	0.596400157021575	0.723496075679677	0.790647991013731	0.593088048643379	0.687835912780919	0.770309593285417	0.827032622126029	0.786409867695574	0.796301529779356	0.731706781300417	0.796769283506597	0.787872644140778	0.816052808367481	0.669404925509696	0.688139482334287	0.773641104059472	1	0.633806381575642	0.730430574210824	0.716613452850561	0.464069086145967	0.711670887927972	0.719627692975662	0.467783926893608	0.730536994124522	0.613796411854536	0.531940298042554	0.654266814630076	0.713263136450421	0.697176752179165	0.559401567097804	0.700528639148899	0.482963177459333
TRADD	0.842816020987343	0.597578039308406	0.790048213528705	0.727249070967868	0.779957192545483	0.841842403226604	0.868103752792874	0.760825538891638	0.78629052078398	0.878988519475354	0.787737808912569	0.590918708428236	0.868574530819823	0.719474814560456	0.684875390767237	0.593273579611353	0.559338014667624	0.240120456473095	0.837875992274281	0.855970509737929	0.707935032230815	0.743038610101319	0.814553263526172	0.861758312138052	0.869103160748137	0.842920796305785	0.671969721969877	0.850340408760047	0.790749769182594	0.752365519604677	0.767872591036418	0.811842874941638	0.571747077811141	0.736441232791485	0.820031566605762	0.822258764736245	0.576865079473669	0.858860636775995	0.703737375185216	0.872070270768038	0.812341811053204	0.759132819575997	0.504908227233845	0.828141622573196	0.770951279834377	0.883638979857512	0.479859749606938	0.685623011272348	0.8108375973607	0.839930079467218	0.522409078228122	0.832817278205067	0.708208542289225	0.770475457858745	0.724326018877577	0.636522799165733	0.57343082234483	0.704655844238069	0.699605507622354	0.723118144597523	0.620989643805132	0.5317654356528	0.804817011092262	0.676087528995454	0.827097410658933	0.498515298029653	0.803948879374629	0.857142571888535	0.712204628131394	0.782084724938407	0.721148015452209	0.714418086659839	0.754257934965627	0.739686878858762	0.719263734261104	0.787030964105452	0.779628725936972	0.569594535291437	0.746442517242719	0.775426136567719	0.846506327712661	0.872369509728849	0.68471405006232	0.682977027655338	0.847680223705324	0.599572485459879	0.834933985129297	0.744443873859262	0.633806381575642	1	0.745713325310592	0.828620358876987	0.342380119224062	0.499164901214285	0.847716170475784	0.696804932382192	0.837511741616842	0.453231966474704	0.774599033057811	0.552664128750509	0.760946245981162	0.663165667122007	0.488355788449204	0.886057636486937	0.456216758463014
AMFR	0.831021388301088	0.691532284384202	0.730101675197412	0.739879242828756	0.743220253992652	0.78326732780407	0.828490777397105	0.731963278048629	0.735381864354381	0.829332582765118	0.783792250665555	0.728047690851475	0.845531919215375	0.684876906175143	0.683885420043132	0.68712341314469	0.630219714897995	0.271388771212775	0.836314207174223	0.855579498907009	0.749457204075936	0.785471349841239	0.782609372855684	0.874360493986356	0.836536147820229	0.853404682259803	0.647798591844278	0.83841251628559	0.780923872829392	0.849293450307676	0.779195232048955	0.830998249351666	0.597225812726522	0.730797595677438	0.821324589853882	0.789153690677027	0.643062881821849	0.861470880319064	0.742180449481745	0.850561589212207	0.730020440465532	0.766676808816002	0.631133178623822	0.811752000328988	0.835214377493421	0.802676403445049	0.434284164043085	0.714859961626543	0.718988378204421	0.775309799666418	0.619239949582241	0.822562689680667	0.748400926636032	0.73785982546694	0.726410806607247	0.642385153828873	0.578975175062882	0.763178953628811	0.698112904516363	0.723955204619639	0.68332712884035	0.503329800303375	0.86373863436725	0.709254680163476	0.815558410330408	0.614863918932762	0.77177702037055	0.755842765674419	0.741693147481989	0.757914399787594	0.731004720920112	0.725650193422902	0.719971594647567	0.694201587736766	0.748642029786565	0.733025804093762	0.812846651052192	0.625483622574788	0.775732952675669	0.808205015451213	0.856980114949108	0.885716012402862	0.679235226914029	0.690435949498274	0.82692490986866	0.697495907346624	0.815157028305505	0.827989481595575	0.730430574210824	0.745713325310592	1	0.748624501882305	0.439291603484058	0.478417756488629	0.796869264651698	0.686586107423095	0.860723877097107	0.538014897582574	0.714974272722497	0.573787148246388	0.798648932358552	0.660608217843074	0.588228284722327	0.798026259212828	0.405803175602623
CD33	0.876598420605253	0.649644526242514	0.854954833100885	0.802126459657594	0.87425683796294	0.878037915015055	0.843743744856287	0.736158845330681	0.749151925131296	0.909918185630712	0.811605164563654	0.611245742148759	0.888938964477975	0.816969252463703	0.831660127734243	0.738125575808572	0.62234799704076	0.199078798992759	0.916973678766585	0.877763715981406	0.68031015923116	0.890098708746598	0.827591773547921	0.882465942994436	0.931340062632705	0.927455081969662	0.665806579993038	0.901574806068103	0.903876440650691	0.818915998583948	0.875550240539328	0.857532322689481	0.576576364489575	0.868250048312117	0.762296494363352	0.806980348261618	0.761382823996419	0.882824148374766	0.766342518591481	0.900933366202079	0.837462773858357	0.841659470536308	0.579694306818655	0.870010031263408	0.843130856707458	0.83115751042239	0.518315138166505	0.830508088092847	0.713944783652996	0.827309314960352	0.674492290900588	0.878045367145449	0.839408658936723	0.826884990166046	0.750840992882023	0.739883897846498	0.646099061026195	0.825256677735883	0.737007706813543	0.731463639830441	0.658923063570825	0.589785236001199	0.750241732882457	0.740292913475526	0.844818340792684	0.586694499686622	0.79928479437497	0.80063142119626	0.860539642110174	0.757213019309349	0.829876433600654	0.701748851518296	0.718347528329703	0.777739306845458	0.774792397433817	0.717689422879685	0.791044227465233	0.713946660946996	0.854241247319226	0.859178323497543	0.855526853676966	0.859133820816951	0.76323266985198	0.742525278130329	0.871699788417363	0.611112265972059	0.763561452527882	0.803298318502672	0.716613452850561	0.828620358876987	0.748624501882305	1	0.394027726558095	0.669401895344736	0.824807220040214	0.688804746812507	0.896552765543414	0.497422865180272	0.6715980265645	0.575845061823166	0.819652715962102	0.652411096027751	0.452780450875428	0.898226521813668	0.494411350385669
PILRB	0.511980241759173	0.491474792801071	0.421171848959948	0.304449473588645	0.456639393365562	0.403844031048102	0.212903859448055	0.110130775386712	0.481039195115123	0.422546176199646	0.363426127356181	0.398982327465368	0.303170913240846	0.410457908646071	0.60733017603385	0.612818851269529	0.668522904720801	0.431447224653159	0.426738231483414	0.348029997114154	0.493229432307787	0.534944061516096	0.202159017603392	0.423167426760659	0.412892657888896	0.426564115457671	0.289446976132946	0.421155780668363	0.4902268894073	0.597476565510962	0.458348993193911	0.334965661164418	0.516643101104982	0.508186969287565	0.247628828848638	0.485717438062499	0.54575014118882	0.383455102694322	0.463943154209288	0.336793832174255	0.220029247199432	0.243781793755732	0.504763946220843	0.435425176825484	0.557445120515486	0.324735715458058	0.640139217455592	0.403049304051379	0.185127880093863	0.404702597881891	0.418893582087972	0.550915800695552	0.41424361195456	0.51939622982637	0.272629398645491	0.581281073956986	0.638551085964506	0.510044650342851	0.569325959630261	0.44462845732276	0.442785044384983	0.552653664341406	0.340424220612562	0.513522536967892	0.504279150580444	0.439722728899898	0.474739554338992	0.178282528015645	0.503256077116536	0.439308120398649	0.448383297103457	0.291736188295322	0.232819747270647	0.313920781895909	0.414121586372328	0.231608209311167	0.468449763237025	0.427050798620865	0.485598766901113	0.447830134647023	0.418697946895707	0.418636009594728	0.609949669059286	0.489514263961511	0.507965439646413	0.579172289898127	0.334350802749338	0.577378797337188	0.464069086145967	0.342380119224062	0.439291603484058	0.394027726558095	1	0.554819526115211	0.435463340848859	0.0858366923726083	0.436131117105009	0.434427700953975	0.210179419135267	0.478642699739458	0.565115376092691	0.512754099375354	0.356379032384602	0.319969813769482	0.444535720134438
TSPAN15	0.642529128237192	0.584929674526959	0.736109850074037	0.515906842534717	0.784604752554221	0.649923830853326	0.417134239864516	0.264270970151096	0.687202061181852	0.686738324848828	0.595977948175395	0.351337614022522	0.48979515470381	0.708636339038996	0.804966124734431	0.771241356101707	0.697578624926931	0.177239931727171	0.674378779149463	0.543230384478161	0.539117637968614	0.73161989750625	0.406288397748792	0.624749451355863	0.669673573674825	0.69017739010534	0.375964167500743	0.597745064096882	0.796585128544069	0.676849921213853	0.656101634516157	0.523864478781972	0.474581051854986	0.791842761301166	0.360379923078384	0.640037559216636	0.817264002238147	0.584017851459009	0.608467997459747	0.570955981323834	0.405725384177312	0.481167381883202	0.507043914244239	0.588152937487561	0.662436686950388	0.476689135336928	0.561222822380345	0.621079164095059	0.22773881134866	0.567618589294579	0.73822382488895	0.689390970636902	0.583521839624026	0.6260179415106	0.425474922595934	0.692733462829596	0.572827692287935	0.75162872629394	0.700637325153478	0.557641535479686	0.512935094361634	0.710551748632882	0.393473561667785	0.671399111265914	0.624257197742358	0.514495780493937	0.689675515989315	0.449250096530174	0.72521462474741	0.554775662101343	0.731819870465697	0.30310985661151	0.360947924831814	0.569637532944126	0.600092906991553	0.378065049293594	0.547332677549076	0.678456464827321	0.777251474961812	0.628644876174441	0.621181171533179	0.570685275973518	0.796186869176217	0.811981936891226	0.640994740638748	0.645006850321785	0.444413668040367	0.61607309294061	0.711670887927972	0.499164901214285	0.478417756488629	0.669401895344736	0.554819526115211	1	0.615084284398147	0.238013156222535	0.676185588917827	0.41320313631771	0.243619183747783	0.626888099524364	0.638128224495155	0.568722280815353	0.349068270702914	0.617875578410515	0.351239827794644
