""	CD3D	CD2	CCR4	KLRB1	CD3G	CD8A	CD247	TNFRSF25	F2R	CD8B	CXCR3	FAS	CXCR4	CCR5	KLRD1	NOTCH1	ICOS	ITGAL	DPP4	TFRC	PILRB	CD81	TRADD	CD69	SIRPG	CD47	SDC4	ITGA4	SELL	ADRB2	PDCD1	CLEC2D	PTGDR	CCR6	IGF2R	TNFRSF1A	RIPK1	RACK1	PTPRA	TRAF3	ERAP1	VSIR	CD44	CD4	TGFBR3	TNFRSF14	TNFRSF1B	SLC16A7	CD53	ITGB2	LAG3	SMAD3	CD226	ITGB1	TSPAN5	NCR3	S1PR4	MCAM	LPP	SMAP1	ADGRE5	SLC16A1	SORL1	ITGA6	NOTCH2	CANX	TSPAN14	JMJD6	PTPRC	PTGER4	ADCY7	STX4	CD74	HAVCR2	ATP5F1B	IL6R	MCFD2	LAMP1	APLP2	CD63
LAG3	0.800226845736429	0.85722893080407	0.316279689594759	0.58626832968252	0.646578234393841	-0.0900851715178054	0.843316800986459	0.566437507962098	0.177532791634367	-0.211647064874648	0.82955419988788	0.584959785073251	0.155933932119255	0.38606779405198	0.532652133439513	0.611605104513293	0.561724559930803	0.625961029548905	0.445070087712724	0.776750601644931	-0.277662836639956	0.303951391125024	0.628416413066663	0.302371203782394	0.783775757361067	0.412646145978966	0.774594359154756	0.632096770383871	-0.0850067677790891	-0.120805866433023	0.848489633215127	0.447673363005724	-0.208181802795053	0.337293465868357	0.373560433880163	0.407128351153483	0.411794101288479	0.277350868988662	0.374022633877874	0.592494764606399	0.38249974175354	0.276757671403802	0.519104998047088	0.737963325137457	-0.057021699104303	0.55388247700769	0.679768957832102	0.450135209989018	0.797328613018703	0.857962635965892	1	0.278534527747134	0.786337387380839	0.424946673257261	0.748649908448442	0.646562002721725	0.674817487392037	0.626102066672402	0.429642017137177	0.566311793568628	0.81899758592711	0.574840665661427	0.236069754571486	-0.176385861435037	0.641439821478195	0.516077236971113	0.605635358489395	0.593113911058637	0.698643289838868	0.405296339390197	0.333332241377003	0.475071278367275	0.269784555456454	0.877387400152464	0.581107442501621	0.507772132131547	0.536709779583487	0.622737505956132	0.124051095788459	0.352939961743664
SMAD3	0.493824866036253	0.459993498918638	0.568316430432924	0.561351734016111	0.598938222783949	-0.417137624842225	0.531973519082671	0.685068576941707	-0.264006972562507	-0.307475513287283	0.377592634629417	0.537462983450994	0.506987290562435	-0.18477889088946	0.0340646391142048	0.240203357639667	0.5658553429229	0.370564990123597	0.55233686077063	0.587101641856645	-0.148809146862104	0.522752723289277	0.658381085606941	0.685294260016744	0.481286643508035	0.777851395928547	0.512109176443016	0.512191090290504	0.572566526354337	0.0538012004069064	0.400823955347568	0.552738702074847	0.033894026502917	0.639652571675027	0.509659868027713	0.504840342106094	0.643298658538692	0.715600009985581	0.698189866712017	0.585328578651582	0.438204210415191	0.664242971642728	0.641212338922675	0.613552255002721	0.476558053960228	0.609126155585004	0.493625489489543	0.489617542122384	0.588784399100121	0.457610527068498	0.278534527747134	1	0.547756845262364	0.786537508322728	0.603130781721988	0.498334282932032	0.580642146814301	0.630363775440495	0.706755969746593	0.718145067234247	0.488060221365307	0.627352738701959	0.700062520141671	0.495529133339339	0.636501894980911	0.72936405360012	0.72934397446499	0.441856497618513	0.505085536704289	0.666776554433587	0.39773705601582	0.601472991132915	0.437013470016032	0.403634094663459	0.66151378150744	0.635068380800921	0.720010702783775	0.731224354787548	0.571085519304958	0.619538413956273
CD226	0.829827808698748	0.891092026393141	0.489447874214716	0.849763812118921	0.752527256239825	-0.454985599233332	0.892366870340614	0.825263712303479	-0.176971394368154	-0.473707017263928	0.889077374179282	0.605936720180485	0.286203174350085	0.120025566249889	0.429583129665815	0.554564547854276	0.684730823098828	0.600514135120687	0.660422815945972	0.873091241805444	-0.449376123088732	0.302897518079856	0.857739260950284	0.563167724443945	0.890313006427972	0.588332252866167	0.898540319101807	0.704634776018404	0.16705623674629	-0.204597539144433	0.873265013733446	0.498196630633949	-0.358752447939736	0.563483842867594	0.362962042890126	0.552734816478353	0.478831969752817	0.548147513103776	0.520656627700522	0.705396777554729	0.315651183487765	0.527615952080659	0.653003874615103	0.890081851313317	0.0112382827149861	0.613102305743714	0.732301233874318	0.511701108315618	0.906139744276644	0.90644011174294	0.786337387380839	0.547756845262364	1	0.696287364611106	0.779625728981543	0.820760021862269	0.770853078241591	0.860009287648073	0.552397690902463	0.802088040313801	0.923286812596837	0.639123342582863	0.467942776621433	0.0850949389008964	0.749234568407499	0.710925776978872	0.736211729914114	0.544430915190608	0.69212861353289	0.612889437633288	0.52967234460501	0.643872157234169	0.425392941905786	0.859549576809768	0.731611343073925	0.649542567697853	0.679591896707753	0.762735235472784	0.226134498246075	0.482487854958137
ITGB1	0.693634751064325	0.687557190085135	0.780492229047694	0.689141006581654	0.783442982537329	-0.470757641432261	0.697302127780793	0.844934879835293	-0.262511697154802	-0.363743168481237	0.534599144797858	0.802011936808201	0.613409672449258	-0.0665328061339407	0.0192660724549639	0.554774878489641	0.749751572802942	0.554535538007296	0.687384715556152	0.777061737563246	-0.177470864495761	0.570479327579915	0.839158687601399	0.780607133536047	0.644787087904111	0.910846915169247	0.734849664387123	0.701602407829223	0.662171583521311	-0.00324489703354585	0.532832375183931	0.686049720234322	-0.157539645455425	0.859700706872598	0.499549026000182	0.690064588318479	0.710202003768728	0.899942440991487	0.814774691851312	0.845934809163113	0.503741195875001	0.861528885054225	0.888743989628903	0.84088022548356	0.372413988418444	0.814918993654854	0.778780459620327	0.616933953857256	0.796086562528933	0.659169310315098	0.424946673257261	0.786537508322728	0.696287364611106	1	0.705747657296977	0.687918163676578	0.800702799868973	0.697273373312665	0.809620165197166	0.879802577227576	0.694995358413609	0.846446069443696	0.782535228326991	0.57114148822313	0.761595416323848	0.885002685785663	0.89080602336993	0.592363956320297	0.707345990784563	0.764825162329732	0.708592139606308	0.85194568049742	0.685565580351616	0.539423845601744	0.899833770352471	0.829920146950249	0.879532639863602	0.890646475397222	0.581583757579842	0.694688814108668
TSPAN5	0.789047844633872	0.809621009055626	0.45284118752726	0.63252104425493	0.712199123387394	-0.174582606089301	0.773210456375204	0.687792574218255	0.0558708859861981	-0.246250768957387	0.738997432639898	0.664508253941868	0.351004012876298	0.220181595975319	0.345839279894192	0.596957459910785	0.645956983016213	0.600440818835485	0.480165716417761	0.822114544539072	-0.10881609035082	0.650130379520848	0.722517417360352	0.477368612815617	0.756499944347666	0.70674970888505	0.784970183263325	0.646497075211666	0.107765038903182	0.067990075849523	0.764834693299782	0.555120840469678	0.0522941131388447	0.492151493130187	0.662199755469242	0.708307969441006	0.661542140872936	0.553672534817118	0.687799525356356	0.676733724526731	0.488701930219315	0.520701714610038	0.70154763664967	0.762731301157516	0.420629914486384	0.659743994875235	0.708876278182324	0.53907042169606	0.791974946034759	0.80031801548061	0.748649908448442	0.603130781721988	0.779625728981543	0.705747657296977	1	0.667308851770604	0.691595895788899	0.76394008186651	0.741188964168935	0.78332504977764	0.792784678074994	0.782991019134821	0.418692606969641	0.0339298486020458	0.801937137839747	0.809963796040163	0.726055430643388	0.689628390696873	0.70552648862901	0.551992220749787	0.453796040925474	0.704559783325378	0.443952594588509	0.764253211916912	0.782279760595907	0.624163298881686	0.768746738038075	0.819928392087504	0.567468306528872	0.719640167167798
NCR3	0.851793904278566	0.815222334934593	0.519886347646649	0.82349861702578	0.807661026093116	-0.348851666482243	0.830907232544108	0.817224752721418	-0.178904837434676	-0.304593597181891	0.732105665613523	0.667322883437758	0.584666900821999	-0.0510277079850534	0.408627679144051	0.463173089508566	0.726916701758909	0.59471585571773	0.693552559024547	0.71548322639648	-0.452731674448716	0.257724941725785	0.81704650982872	0.716442960081262	0.783388998217679	0.620720865558501	0.740323786000181	0.626782510028337	0.359180703728548	0.0490837449961259	0.784558073191346	0.575601219673153	-0.477136140005942	0.612593026147429	0.237987449227072	0.395357503827822	0.447071474949539	0.663909499906882	0.531417316041059	0.73161513497183	0.238944151697862	0.658587609403965	0.644819505693448	0.787977489064062	-0.0690561325152994	0.63987834174377	0.701254394624267	0.448497349190304	0.823424856614901	0.750159179785356	0.646562002721725	0.498334282932032	0.820760021862269	0.687918163676578	0.667308851770604	1	0.765138812414161	0.83663172711316	0.467653889944975	0.775056766888329	0.742956231406091	0.611929593550647	0.545984301490501	0.21499393819262	0.56808638526409	0.617024949816657	0.681433119718607	0.563805768918793	0.659841441271019	0.67375742414333	0.582071083510862	0.643276304521992	0.39474723135719	0.626726310398569	0.705104059655147	0.632345485838584	0.576278968957692	0.652160134835871	0.116980056373074	0.346353489457807
S1PR4	0.88655066965337	0.871386046085264	0.768475761919029	0.753110871164033	0.911120815448763	-0.310132649958971	0.883160380820956	0.862580816479127	-0.0991094099061447	-0.235965016385225	0.740720974614522	0.806692661561136	0.636898619757016	0.134164858935106	0.243427673856458	0.55980406743495	0.858219891299799	0.69718858302642	0.73680129490204	0.778731585039354	-0.348032914020945	0.327690780708325	0.897097257634925	0.802228336913568	0.82877698379929	0.791737325181786	0.732089629704079	0.776762439180329	0.54855813244373	-0.0589660617101815	0.704399869552688	0.806664097387231	-0.410359924638938	0.782928939194476	0.368699095380016	0.437953967576483	0.591514093960719	0.795097579816858	0.761718094209873	0.816802089299126	0.447463262039968	0.768012099181658	0.825413004744091	0.872331386249384	-0.00155999416830517	0.888014232180325	0.816259357184252	0.665087797294128	0.910513843486985	0.770853769389258	0.674817487392037	0.580642146814301	0.770853078241591	0.800702799868973	0.691595895788899	0.765138812414161	1	0.68906549154424	0.592721814880597	0.806626838885909	0.775022225374656	0.733136055998537	0.688731447043086	0.38169821348918	0.676816165496341	0.696736120495604	0.841561898160938	0.634254154929292	0.843292875848693	0.747133415455251	0.619612690749361	0.680967353315695	0.45421068884207	0.655356556396849	0.796239276704579	0.817136767101725	0.703270966221205	0.757244778527636	0.208312805070209	0.400224051690311
MCAM	0.782656191233627	0.766448736655168	0.492054592662193	0.854182336679243	0.735852152934966	-0.509509248587894	0.802766746898069	0.855463581428472	-0.256567153876029	-0.499927328299791	0.718824876404916	0.577459823217943	0.409900477462519	-0.0606486165518096	0.28174891561723	0.379376625234392	0.703126092600798	0.499816218166737	0.699186096135128	0.756914436210543	-0.436716660427625	0.326213840448247	0.808953324848493	0.623626675304035	0.80958339600042	0.604476948127457	0.722377021688545	0.64812167790569	0.230687382961182	-0.0858646019137528	0.801734837419464	0.488034060379808	-0.328168950809685	0.585658517244214	0.345645492075166	0.512531245872731	0.47503324372101	0.596415660785888	0.55095103924644	0.685582160286851	0.180167208037425	0.597730373991043	0.603358233098487	0.778985237916547	0.138915835682933	0.582584836331134	0.643843196421391	0.392261327659568	0.787254963149342	0.695907636201345	0.626102066672402	0.630363775440495	0.860009287648073	0.697273373312665	0.76394008186651	0.83663172711316	0.68906549154424	1	0.570251968501876	0.806026787293307	0.714921778551889	0.624398655377216	0.489910132110528	0.175440156845527	0.678760655064611	0.691992088969145	0.689878192327768	0.450757235219617	0.584070463575109	0.582175991303475	0.495551102207556	0.596365903479686	0.351365045107283	0.676609610530084	0.693036416799177	0.645969447179118	0.665386993667348	0.71407095626524	0.299342962311837	0.50876828094105
LPP	0.540116418181409	0.599047092057954	0.618570764070505	0.40737799621349	0.592937954003363	-0.293177999287743	0.572849761363016	0.562812058199932	-0.0855242723652842	-0.294212701096372	0.499492578755918	0.755258439758086	0.32025063824169	0.135158908739158	0.0129655621957004	0.575783296202894	0.614886847139868	0.515174693817176	0.385997826235603	0.742896955275622	0.120596981167851	0.758513630015678	0.608933532564081	0.434606273540439	0.566615937220046	0.836888214086954	0.707616214045534	0.686246143197206	0.337575433641445	0.0994373585597225	0.415988105438901	0.571630386956393	0.253792331522327	0.693536637353603	0.731728455982327	0.849164854886582	0.77100244614211	0.662468685860902	0.826883438702588	0.782218092596073	0.675985905643562	0.642054759994441	0.804517861202957	0.742533607077091	0.627125479791242	0.657946284451445	0.764414612687569	0.560000538750853	0.672170645194803	0.610259370783036	0.429642017137177	0.706755969746593	0.552397690902463	0.809620165197166	0.741188964168935	0.467653889944975	0.592721814880597	0.570251968501876	1	0.69726555100775	0.640618484995416	0.892891762084737	0.569838335410707	0.345753041094443	0.831628022005949	0.900502806220747	0.792582694843712	0.566774730124777	0.648694951274676	0.486543918319576	0.614704136855027	0.799020150836018	0.74164889297524	0.5572277758868	0.838333853729973	0.720591912157649	0.911531854591865	0.900337262629359	0.821467806661542	0.858076340369766
SMAP1	0.778592072633147	0.766443680544883	0.657865022412287	0.800136578812009	0.796993701328772	-0.437984098924641	0.789420006761604	0.860986574044648	-0.219712869666365	-0.357521729431958	0.679596097138051	0.70887116327755	0.559047494057381	-0.045712704622664	0.178746249564934	0.488411760343079	0.703293018373561	0.571346883882554	0.679674054898455	0.774438800123268	-0.31783531295812	0.520081086712744	0.87940146152068	0.753090856856005	0.750504181634232	0.807883203149862	0.752797820646143	0.691924127703319	0.484344928874442	0.00692337822596701	0.692616824487899	0.648669325217193	-0.228039905543632	0.712073362981625	0.480691931029378	0.634959081393683	0.612837242700492	0.827021205840501	0.735599048830939	0.779225719764891	0.36112850564157	0.752588668315739	0.812565745521642	0.844283609708596	0.269736387676811	0.768437247606084	0.726557552774966	0.605851511093379	0.848447557950594	0.740114112544548	0.566311793568628	0.718145067234247	0.802088040313801	0.879802577227576	0.78332504977764	0.775056766888329	0.806626838885909	0.806026787293307	0.69726555100775	1	0.741051398192938	0.758254139294873	0.720986585257895	0.350788679029324	0.761456624266734	0.841916743506035	0.821432355110441	0.591132730723407	0.699934190661223	0.748378394238105	0.648693662741653	0.795179052240478	0.569366437239701	0.650944538895065	0.860736257611998	0.787209964999582	0.804625160217175	0.85262854945597	0.465697394822494	0.656519590111685
ADGRE5	0.840191233672631	0.923391055779808	0.5510306436796	0.674709474577461	0.779108189753865	-0.226403278589879	0.897400295478335	0.730668962892509	0.0308868835165041	-0.26558337215357	0.892927882769639	0.69836496699854	0.272199995902944	0.288499768527094	0.468987766585399	0.662131261871031	0.685240130784118	0.77312891703224	0.506324741069796	0.914523009453247	-0.227462319331535	0.424411573290924	0.781295139494976	0.486015572928228	0.861609850628208	0.634032111202049	0.924766254994103	0.779115039093737	0.137870660968381	-0.0555367953351666	0.816622548698135	0.600858699038083	-0.199706142097939	0.591940035845889	0.485886718945786	0.606547576875487	0.617824163534471	0.523076322838655	0.594899903115539	0.781742050580952	0.486853711971894	0.487024624842115	0.758689832230842	0.891048481951735	0.0563804795972208	0.672036142915681	0.821630804626358	0.641926927520465	0.924921362522161	0.96619680552907	0.81899758592711	0.488060221365307	0.923286812596837	0.694995358413609	0.792784678074994	0.742956231406091	0.775022225374656	0.714921778551889	0.640618484995416	0.741051398192938	1	0.735621754911667	0.451340960265914	0.0647813353206267	0.807835947877171	0.752727896148165	0.776906970954348	0.703029329762238	0.831551314942339	0.564915028215677	0.589825958217232	0.731525098366884	0.535533684397195	0.900713607907379	0.772783525481507	0.646984462001087	0.699305352051108	0.813731658273844	0.301560865711225	0.522009806492026
SLC16A1	0.684798536994002	0.736908609870696	0.741335479354554	0.473645367192702	0.716607453538914	-0.282603287696675	0.678311638859751	0.677794347949155	-0.0865518060931466	-0.281600646749737	0.581412591258282	0.898338722747133	0.424651613801776	0.169970725026127	0.0120231492471386	0.708290414485771	0.753659868585413	0.616059162049032	0.44839461894666	0.838661034390231	0.0251396112509124	0.657041375575153	0.691973127638918	0.540920631718829	0.679023393871418	0.849421065035961	0.801623365585691	0.748847158597072	0.393897636564535	0.0723755719785126	0.526034523830585	0.691548045606068	0.0355468943048109	0.78785878385002	0.651032562170038	0.765303136967329	0.777643724083389	0.705356727231735	0.820935864367451	0.881678125756828	0.61062404377608	0.678280473787554	0.892149435162841	0.850982819345316	0.437868949525	0.785599904343235	0.894768924881188	0.610390194243764	0.770379585026914	0.702821258248438	0.574840665661427	0.627352738701959	0.639123342582863	0.846446069443696	0.782991019134821	0.611929593550647	0.733136055998537	0.624398655377216	0.892891762084737	0.758254139294873	0.735621754911667	1	0.587838117591303	0.321976552301317	0.847042457004786	0.887217841799862	0.848580808503896	0.652053377841787	0.759122833233664	0.540265874343651	0.638268377015368	0.858276800986397	0.745692143307765	0.619574711063526	0.870204870136281	0.828532979493735	0.891750836163914	0.89839749941064	0.669057788457523	0.742000191020147
SORL1	0.516428115730108	0.464587768372631	0.68873816502113	0.552386538140397	0.656244258827756	-0.409724871291502	0.526587916128836	0.727121756394957	-0.284910865656861	-0.2640593893636	0.296228359195718	0.643609882704881	0.681139016559904	-0.259486722944984	-0.0753608105422191	0.272808818201855	0.605335173281272	0.396381586644123	0.601941406661514	0.542950414910118	-0.248295497513874	0.341540294112597	0.715050613998799	0.800943709191369	0.468238988840697	0.77209881705531	0.464290465126662	0.538234050753343	0.786366760772592	0.134113616204187	0.300107476972259	0.690499482986461	-0.261362232284469	0.769101435385892	0.335857852551865	0.355759472515793	0.596963645718891	0.839605911104146	0.710306196313556	0.665025590411439	0.401707107236205	0.809382247701945	0.739661026327512	0.646325037183375	0.152922022559609	0.724665345044249	0.569207658512983	0.540657529681961	0.625709345800586	0.436523512493543	0.236069754571486	0.700062520141671	0.467942776621433	0.782535228326991	0.418692606969641	0.545984301490501	0.688731447043086	0.489910132110528	0.569838335410707	0.720986585257895	0.451340960265914	0.587838117591303	1	0.61426922446586	0.554114154898096	0.648004771318644	0.773067357763529	0.494656688603322	0.575234544166732	0.768125316650192	0.597152316396372	0.650118780660239	0.537558983435454	0.345753860474761	0.67088131992417	0.718052020088197	0.643705368608564	0.646453417640706	0.341095913990006	0.417030262236415
ITGA6	0.141837479305824	0.0814463543450307	0.586822735547707	0.230926687976776	0.338463672602035	-0.374668485214509	0.147454172798295	0.435713447482164	-0.252959456879337	-0.221244002083511	-0.0765010658659583	0.418436593627266	0.530831489960443	-0.375226757015313	-0.433673886550214	-0.00512590449726664	0.378004916909556	0.0533190206382736	0.519547691198649	0.153681231157963	-0.160617251875724	0.134672406642672	0.394860347787613	0.584749078924519	0.0611285585024681	0.548396201296966	0.122836300943377	0.206319174445053	0.792823145804471	0.0179198812120857	-0.132856298983898	0.414091148950779	-0.266775673065912	0.659914923287165	-0.00676467608896693	0.159247538336239	0.322437753681002	0.651743764150951	0.504428223763999	0.408171772550674	0.280442901407936	0.639485811315751	0.429000103720127	0.298471774874673	0.086452304186045	0.45886375473914	0.29287441641013	0.197613480946067	0.220262742224899	0.0203878245943456	-0.176385861435037	0.495529133339339	0.0850949389008964	0.57114148822313	0.0339298486020458	0.21499393819262	0.38169821348918	0.175440156845527	0.345753041094443	0.350788679029324	0.0647813353206267	0.321976552301317	0.61426922446586	1	0.167803163068435	0.366755579278442	0.444257095092662	0.0775646683694671	0.224872672752148	0.426403317291616	0.395826581993156	0.355803237167138	0.363515065482316	-0.1171236648849	0.366789234029726	0.43227779342142	0.349787193520526	0.295010479229884	0.184448533372049	0.167868665594493
NOTCH2	0.653938181166846	0.749337393083572	0.657507337853439	0.555406175922093	0.660580214897325	-0.346437502558084	0.735578629516327	0.678617452912166	-0.105701722118108	-0.385314365701949	0.673230625932411	0.751821910198545	0.253026122307323	0.131039255409839	0.137563530038549	0.630430650932447	0.666791919746072	0.628406534146299	0.396842747883735	0.85530608653618	-0.0405781811624758	0.623920543374919	0.718043127155745	0.458404825580043	0.768713124196032	0.773145857202962	0.829872888831887	0.729712482451857	0.225770002350936	0.00129226310945502	0.610965904883797	0.609780714621382	0.103081100512517	0.67521835276271	0.700732994987782	0.757680666193403	0.699410585896133	0.602314898252524	0.742839419353163	0.793552107746178	0.516867566321916	0.53339748955653	0.81824917760207	0.864089317228443	0.428492773323023	0.686836722935167	0.807671102844775	0.617039247418031	0.80048940328248	0.777425731013541	0.641439821478195	0.636501894980911	0.749234568407499	0.761595416323848	0.801937137839747	0.56808638526409	0.676816165496341	0.678760655064611	0.831628022005949	0.761456624266734	0.807835947877171	0.847042457004786	0.554114154898096	0.167803163068435	1	0.886298778748325	0.811436264054433	0.636700464101754	0.725838990639935	0.490845835072898	0.564632675482897	0.782881275034111	0.676144634884245	0.745977805547543	0.813899058355453	0.758317514673246	0.858162750086284	0.90207159010268	0.645690431990448	0.765344580704944
CANX	0.643085587881414	0.68279057499348	0.656100370501735	0.567592658229035	0.661985385421805	-0.330676337908408	0.676908999354476	0.696271152630703	-0.101661632836547	-0.301328284136382	0.578502415921811	0.751466147198335	0.384000767139397	0.0949544719027772	0.105260832318132	0.600125512748332	0.630474724750746	0.55496786452167	0.527139701248958	0.793922391735313	-0.0296456687542713	0.768614612665572	0.742089346134726	0.545572473868174	0.637044347654582	0.883072510464577	0.816924992779656	0.657307130140839	0.372954271198642	0.0997390939002607	0.533047553798196	0.614568211213835	0.0803448229339217	0.727367275686794	0.649883580474696	0.848886997356567	0.776964698569303	0.76895189334828	0.826644108331391	0.82603621340975	0.585495387833081	0.683865572641869	0.862221926190081	0.839138769847749	0.537986084883935	0.727281817533634	0.768078284443328	0.578920863227626	0.781526799114577	0.746814805599702	0.516077236971113	0.72936405360012	0.710925776978872	0.885002685785663	0.809963796040163	0.617024949816657	0.696736120495604	0.691992088969145	0.900502806220747	0.841916743506035	0.752727896148165	0.887217841799862	0.648004771318644	0.366755579278442	0.886298778748325	1	0.83806792830732	0.624310798044331	0.702246610303642	0.615156133485328	0.696948468226899	0.875215702548315	0.802405451506712	0.651664000164976	0.918536495722846	0.764637214251128	0.934511340172291	0.936308381051789	0.750844034028805	0.873966391999119
TSPAN14	0.782816571528333	0.797202868436386	0.779220828698818	0.694910768234592	0.82382645660331	-0.374221388580464	0.79593015731507	0.834471935034033	-0.154730474183282	-0.357707869360895	0.636890137249767	0.84873028969071	0.560214425358652	0.0524579289987747	0.118864910193495	0.64316140465506	0.791886169516357	0.639341138783348	0.633739939040392	0.864267088811053	-0.244410707688817	0.495148618543271	0.833845034851936	0.713444521526268	0.731037903694148	0.855746568618364	0.792845926040901	0.800830173704366	0.532665062590922	-0.0262127281587929	0.633362373941422	0.733258882949155	-0.199250933952856	0.843041246287091	0.509572310003681	0.629799885367165	0.79564040400851	0.792482846603861	0.797318567231262	0.887173606865517	0.591678435422536	0.78148174293167	0.896111517724322	0.892796949742852	0.204414305044072	0.866028510285765	0.861220184048199	0.71504461230563	0.877641487218802	0.749076636480426	0.605635358489395	0.72934397446499	0.736211729914114	0.89080602336993	0.726055430643388	0.681433119718607	0.841561898160938	0.689878192327768	0.792582694843712	0.821432355110441	0.776906970954348	0.848580808503896	0.773067357763529	0.444257095092662	0.811436264054433	0.83806792830732	1	0.682053659740836	0.832849989943176	0.755858339118232	0.687570769182364	0.811160059206546	0.657847555271287	0.66403989752109	0.863362219939252	0.842808785065505	0.859897385907129	0.881879281170912	0.458798227107308	0.596526369160504
JMJD6	0.740487365313512	0.716317399792341	0.469101753302315	0.419524043318103	0.758073608008935	0.221960036799247	0.668099175175251	0.512818457703379	0.32555091109081	0.17207074637313	0.55633360569664	0.619209041441714	0.589225896600977	0.242817152465665	0.40858968063868	0.602335312111682	0.57938155880246	0.779699545154425	0.318673869006293	0.661079123727163	0.107650789207909	0.562830314053313	0.563808117164831	0.535864342241014	0.570306078196458	0.653617278083274	0.624666734843727	0.656312127655054	0.241572061256496	0.355265695600259	0.629296450244899	0.750508124633005	0.0195416625040579	0.486792368860369	0.594278293046384	0.425312248477623	0.737952439772891	0.548700379288478	0.613675530902262	0.64137950239404	0.547952261714952	0.505549189549487	0.749951903104036	0.602804724193059	0.163886218652276	0.707792655667538	0.657773985820334	0.695513410701565	0.693116830433455	0.716984971442862	0.593113911058637	0.441856497618513	0.544430915190608	0.592363956320297	0.689628390696873	0.563805768918793	0.634254154929292	0.450757235219617	0.566774730124777	0.591132730723407	0.703029329762238	0.652053377841787	0.494656688603322	0.0775646683694671	0.636700464101754	0.624310798044331	0.682053659740836	1	0.840225298903682	0.667037487362673	0.448112717577809	0.631279429302358	0.488481905580037	0.597165383263064	0.682442983508387	0.482985596362848	0.551868071058236	0.657357561173689	0.326955446146485	0.429576542497192
PTPRC	0.875543655364871	0.882710858557819	0.697811298048531	0.538065487455918	0.888594562993797	0.0281865321745892	0.852738283955325	0.693375286072999	0.216676559797833	0.0290500973270126	0.740781811228688	0.799846601121278	0.523204833756258	0.359524448472236	0.379459603109643	0.629438060394043	0.776431511477686	0.890521226934757	0.47072219933691	0.806387314652611	-0.031797462508258	0.456388931239966	0.696107251178997	0.601684981809849	0.762031614845545	0.735289784636398	0.749160277686439	0.887749508171151	0.335176302441678	0.151837800187127	0.691678382332802	0.869385470173411	-0.146595100057687	0.687889730819928	0.561475813098614	0.464823744821735	0.765306232593735	0.632536506455506	0.758356158253616	0.834187486458369	0.614334737703775	0.608814856034294	0.863952187237091	0.794781783551194	0.0433064556091891	0.824650217212773	0.846988739094437	0.819175914852958	0.867373554748706	0.813690913946473	0.698643289838868	0.505085536704289	0.69212861353289	0.707345990784563	0.70552648862901	0.659841441271019	0.843292875848693	0.584070463575109	0.648694951274676	0.699934190661223	0.831551314942339	0.759122833233664	0.575234544166732	0.224872672752148	0.725838990639935	0.702246610303642	0.832849989943176	0.840225298903682	1	0.654242287308161	0.6306901058102	0.697914853778369	0.526856374975663	0.692846950204014	0.753375272215392	0.694475171269369	0.666467437765705	0.768714614054932	0.272441599736245	0.420100033864351
PTGER4	0.708018050307116	0.623325290272302	0.526769131266435	0.722684456470238	0.772307080965824	-0.230393470871305	0.644779503012588	0.732505255057158	-0.122276834147641	-0.135696229401243	0.45499017404349	0.563935439856622	0.799887369776868	-0.164232436694989	0.213775098510981	0.433791342893155	0.626526414614636	0.472919442305239	0.675429184472611	0.577195922852131	-0.31060389692509	0.380675756584779	0.784738074489148	0.853501746127056	0.536468007800167	0.742292392307915	0.576681496847901	0.533961201255241	0.641583296585262	0.0724202467854221	0.578062891137103	0.664878010775235	-0.358049434529638	0.644054718083009	0.270291072475705	0.376704359404743	0.600516859006028	0.834384508982012	0.615038876296594	0.615570576640258	0.340827510715053	0.803408815013596	0.697673416658304	0.639398523771036	0.0743925223592443	0.782897142108464	0.553261988918462	0.599121409075739	0.711602814482556	0.600418878723673	0.405296339390197	0.666776554433587	0.612889437633288	0.764825162329732	0.551992220749787	0.67375742414333	0.747133415455251	0.582175991303475	0.486543918319576	0.748378394238105	0.564915028215677	0.540265874343651	0.768125316650192	0.426403317291616	0.490845835072898	0.615156133485328	0.755858339118232	0.667037487362673	0.654242287308161	1	0.525797718314838	0.583822428644764	0.461871892952024	0.439648663079914	0.725233938318118	0.594588533049921	0.603684221455414	0.63189602396511	0.227047434315464	0.379939484681004
