""	SORL1	CD74	APLP2	TLR2	ITGB1	TLR1	LRP1	SIRPA	PLXNB2	SDC2	ITGAV	LAMP1	HAVCR2	CD163	TNFRSF21	NRP1	THBD	ENG	LRP10	PLAUR	TREM1	TLR4	KCNQ3	ADCY7	NRP2	KCNQ1	ACTR2	SDC4	MERTK	ADRB2	STAB1	C5AR1	FPR1	NCSTN	TSPAN15	NOTCH2	TREM2	ITGA4	RXRA	CXCR4	GPNMB	CMKLR1	ST14	ITGA5	PLXDC2	ITGA6	CD63	CD44	TLR7	ITGAM	ABCA1	VSIR	AXL	STX4	CD93	PDE1B	CD46	LILRB2	PLXNA1	SELL	CD33	TNFRSF14	SDC3	RHBDF2	SIGLEC10	PECAM1	CCRL2	NCL	LILRB3	IGF2R	PILRA	ITGB5	ASGR1	FPR3	RPSA	ADORA3	CSF2RA	CSF3R	AMFR	IL6R	BMPR2	HFE	UNC5B	ERAP1	TSPAN14	CD47	CD81	PLD2	CADM1	EPHB6	EPHB2	JAML	ACVR1B	STX3	PLXNA3	INSR	PTPRC	P2RY12	MILR1	ACVR1	CD40	GPR84	SCARB1	DIP2A	NECTIN2	PLD1	FZD5	IL2RA	CD226	PTPRA	TLR6	LILRB1	TRADD	APP	IL17RC	JMJD6	NOTCH1	MCFD2	ANTXR1	SORT1	FAS	ATP5F1B	TSPAN17	PTGER4	SPN	CD99L2	RACK1	SLC16A1	SMAP1	DAG1	RYR1	TNFRSF1B	TFRC	RAMP1	CLEC2D	CD69	LILRA4	TNFRSF1A	EDNRB	CR1	C5AR2	CD68	ITGAX	C3AR1	PTPRZ1	PILRB	CANX	CD4	CCR1	ITGB2	LPP	ITGAL	TNFRSF12A	C1QBP	RIPK1
SORT1	0.896590617810358	0.472473909727585	0.841079511223347	0.68918319967155	0.918397760417631	0.792725115187216	0.791289791673608	0.853985713594923	0.892474460159413	0.669367419650902	0.85573312617076	0.729329087693917	0.897054822261737	0.884154209593775	0.272248117961142	0.777521175681104	0.199448336984027	0.892012715322851	0.868377928729512	0.581688829660062	0.616435008361893	0.48788214646505	0.806303673521339	0.854877194802796	0.776399678380371	0.82945631203374	0.814074461652167	0.0755719632475262	0.65513736542841	0.836146295675311	0.720156848860897	0.751847709801908	0.776593700543002	0.84939403028327	0.831818098059389	0.397859400485608	0.877089615435111	-0.237227643397705	0.801086521880794	-0.185977380974528	0.313722289942363	0.702184926769611	0.56729182123086	0.609900770839996	0.850686082237106	0.873830838158798	0.698122316679626	-0.0512665199209484	0.802600887829186	0.862682589686759	0.541325385715062	0.36205169355687	0.578842874377195	0.882785528596988	0.00245052255165341	0.756306358237891	0.613684210343095	-0.05388610757349	0.755217528911477	0.438941298070618	0.831634117428917	0.384055582927838	0.348761307879751	0.787300628666978	0.772720886180658	0.217506589401067	0.802140875354836	0.8387636286776	0.0208137718642446	0.632763414373488	0.80799044445988	0.810028551782352	-0.163094403058768	0.270711802390154	0.843167889228196	0.689014378770794	0.722604920723904	0.771983391242066	0.528752743637079	0.786890729758982	0.907420168019786	0.608541931220229	0.807646625911079	0.667661169793498	0.855942655832105	0.649061460060215	0.802747453228924	0.814409402379537	0.316732988748941	0.699246196483983	0.436881362773209	-0.283688397257279	0.666797516192258	0.578836032919084	0.864128397405427	-0.027554195407459	0.839960303270212	0.667024501677251	0.737911604513676	0.719348417613425	0.836350767972025	0.695393322263365	0.591985674008806	0.854131974563235	0.852015456477618	0.821302358471245	0.360160260573614	-0.179512959165726	0.623944991197526	0.856068822976972	0.746266853333424	0.829925652966218	0.659660781994967	0.668733127262965	0.515202121146829	0.795122162784688	0.551544013669554	0.825629472072356	0.387313779972747	1	0.803635220350644	0.790214016836805	0.732699430957233	0.62267421367714	0.547683448935253	0.77595447446853	0.819558552743186	0.767550021047508	0.640176938713398	0.594237146866502	0.701788565988291	0.687188069987639	0.798681189687671	0.867380695782721	0.314471764088004	0.602248665616706	0.409188070004586	0.830421092389508	0.642600918097087	0.224786706962127	0.70014998137638	0.508946443863204	0.851975345117294	0.856166840973503	0.370077889531327	0.799581749002039	0.814784984977129	0.894964841288832	0.808435895013162	0.906034638053496	0.801464708074239	0.804861153409037	0.836748409715778	0.84054110078194	0.873365635796212
FAS	0.856027153114037	0.299927046757845	0.613905968443542	0.760428605041422	0.837826100384369	0.802621137242688	0.542102611727447	0.694716328288382	0.756324080924041	0.451281248943833	0.897764279478738	0.474135218498166	0.876809395630865	0.867315220177372	-0.0561076586523692	0.637857663179865	0.34183511952852	0.867415455424887	0.678251070780128	0.346712419297861	0.716368014803511	0.19225345601135	0.835498699670544	0.750850323102482	0.529180249022644	0.893296183297976	0.612291345183608	-0.205065632755499	0.455659652121666	0.85270241606042	0.681666511358782	0.652982904953299	0.903343933385307	0.596005537077466	0.887772354056951	0.0509605939375726	0.780449845956122	-0.385877480445844	0.527852572120502	-0.231427046845237	0.0121633560351437	0.431109137334255	0.279731418726457	0.394045925902814	0.718617032195759	0.770229291810818	0.445732112922348	-0.340405181787759	0.710805230239033	0.826433932300098	0.217959437822877	0.560133632776283	0.280840792360077	0.723002460180488	0.194432672231569	0.778212160304461	0.41425912667762	-0.209601741500952	0.574300653952675	0.485804977775171	0.732242941711732	0.083513348847645	-0.0209627483714272	0.862531159672207	0.866443528005301	-0.0876113882631065	0.602086697856734	0.599271220074959	-0.102374987428853	0.363975160985136	0.668436981726571	0.622702735540771	-0.41102476876755	-0.0251485889366889	0.694835025052318	0.455221577356045	0.68150997356418	0.660566017608266	0.275243200171934	0.641605309221179	0.710796218294047	0.496252196522268	0.759956773043723	0.436819270127991	0.675472794729884	0.399560653081389	0.618293727225515	0.725994009405078	-0.00160563711336095	0.74642618592183	0.12008212978747	-0.437824026025854	0.460912620017206	0.313734166970166	0.715779891930259	-0.330938282657109	0.863851410956616	0.813086213457002	0.59631912522521	0.618304757266409	0.850258674064433	0.820018726259203	0.296813512744914	0.77326957418185	0.773162646859931	0.76341877073562	0.057214416403345	-0.330632384697709	0.752021868280122	0.577492722855798	0.730559371221749	0.828897800181271	0.478885207799574	0.364289783774195	0.248385701878073	0.86359683773322	0.223211033326543	0.608375164111342	0.177219123752763	0.803635220350644	1	0.524360356881115	0.5022656388149	0.478658961080439	0.304979538866026	0.560215866374024	0.668398833397183	0.546892678055818	0.3833814089289	0.239688746415861	0.799353916384151	0.767878833025718	0.80868626870655	0.858597879565794	0.295936178476965	0.796443703632092	0.141834102499792	0.649488625052929	0.366024444805734	0.00650406662997848	0.770408024413606	0.221005261185703	0.714526125008164	0.782583741755036	0.11443698895596	0.659828765437027	0.559517180858997	0.847588942837013	0.708599104494995	0.797234933682673	0.596186680807963	0.862705382112709	0.658823319855701	0.603129828914425	0.763830499788709
ATP5F1B	0.665579218552591	0.751564562528969	0.899990257966251	0.482108720499652	0.783375585393065	0.676869608371954	0.911475925955375	0.865260931914975	0.798117342848269	0.78566935491894	0.521003985168992	0.904044439987324	0.687352803253225	0.653058074777865	0.680606905152292	0.674880809080103	-0.0380645874129042	0.663674861077057	0.891578795000181	0.853901164816039	0.321039232709364	0.787777655520753	0.487878361562858	0.744651878382588	0.862491551419102	0.535692886892322	0.922465167081617	0.478912738459487	0.741999592291345	0.590693466545351	0.577060616703723	0.745740218841234	0.464463362098438	0.903210513551401	0.550714490908388	0.747235415646007	0.826384834321163	0.171685413363819	0.859901061831818	0.0741435467725955	0.692134325279251	0.844630030317587	0.82282668067051	0.702326851581746	0.853027476973626	0.797690911122009	0.910680262666605	0.424558229551351	0.723935519279908	0.693727038700175	0.785180145004146	0.106118808731479	0.826757341665046	0.880498071970346	-0.264413378418499	0.531321244393271	0.85446738819959	0.22901234469709	0.811344373047615	0.356813518413214	0.849383836576783	0.756341217184172	0.710520174397383	0.488454529498261	0.437157830596456	0.629318927276371	0.828810361251547	0.952563031064158	0.250374556166127	0.828892034125806	0.847048438840281	0.781183227055439	0.329189818724987	0.668473041433619	0.926709530648227	0.885388029417302	0.692177663817966	0.73953688268244	0.771450774190915	0.78136956571443	0.824062769916941	0.627602296123126	0.561812876157065	0.707393421036535	0.868297663108822	0.914996927414913	0.917601528636188	0.716420121138762	0.699582524978141	0.528189886029865	0.692323663928666	0.10360380828659	0.80123647529833	0.80549193073853	0.662358745151942	0.332586031892817	0.644079883704132	0.274932888352358	0.817854635848506	0.746340739074358	0.669931237814924	0.338742275863289	0.822736671557074	0.654774664637133	0.777145820206451	0.714561205584435	0.624221049722411	0.196513202551422	0.279272955773439	0.907202662514116	0.607467510459655	0.629998221476484	0.871180137078981	0.684970025075695	0.709634954377662	0.591614499754011	0.659391218734744	0.933340586253479	0.447485537181383	0.790214016836805	0.524360356881115	1	0.871112684415982	0.715365617340482	0.776132301307078	0.848245891096684	0.920106687849935	0.761644526854491	0.914401039311967	0.683236749476602	0.326940160622247	0.394945771986379	0.466927523597657	0.56710832747712	0.378168584063767	0.261534063741889	0.651591354412181	0.902018897136147	0.800708431015271	0.529722026957917	0.359795579703561	0.832371547361049	0.80271188555354	0.800947088659719	0.356385839096158	0.733264464476859	0.937983673610658	0.755245591461796	0.790977561549936	0.826567828265463	0.848244274757323	0.516369737345156	0.836926764254248	0.952669015216602	0.814179466426298
TSPAN17	0.600701494418419	0.626056196069568	0.852407413715744	0.366764548485146	0.709404793067282	0.565813870091829	0.857969793805754	0.801130295935639	0.754455330643618	0.751789653928517	0.460528147257592	0.845674122547955	0.643826931011395	0.604879633463404	0.639381282339742	0.641542265754681	-0.0704284537313155	0.631257804157913	0.795795619756718	0.828502651687566	0.329704155260841	0.714431143320434	0.446785255129745	0.6686229885415	0.819707109722934	0.473969768306504	0.843253576642774	0.456895425933929	0.654935891279716	0.506858912408421	0.506476163717518	0.664994965790627	0.413389918770298	0.844199018823667	0.467265587734605	0.719693369910665	0.757454297331676	0.0753146073798921	0.766754224478212	-0.0346029462517283	0.692759679576457	0.813298028574628	0.77792209502474	0.691518358768265	0.768956487681877	0.739750598047952	0.866009786506588	0.373120365139593	0.606037345845241	0.642430182039555	0.742181531276135	0.0600926819102044	0.714508717019972	0.795275382858703	-0.231789515729586	0.492471864839964	0.78793708230668	0.196669031884662	0.767144242207126	0.242689136181146	0.768865441355653	0.690665705751609	0.661384679217855	0.42343886272817	0.372429864410545	0.598338474630328	0.774931335600783	0.834082795129915	0.287521973447352	0.799885836643604	0.784895381276695	0.75607872476023	0.304639897373491	0.589563984840699	0.798725024897706	0.81924917801674	0.568248362068394	0.677533362186193	0.707170111044072	0.690541317937408	0.73821279979997	0.499205708277834	0.509246481110041	0.689168346654456	0.802916030911609	0.799615853961335	0.844202747198876	0.659738869575737	0.608773253439616	0.479245906660762	0.649819616332184	0.0775855240293415	0.770499612867396	0.746235856217404	0.666567604365264	0.271486712943228	0.555462822830723	0.242245795969047	0.780693902486869	0.673661343897634	0.621373255598081	0.300449547230072	0.799509156644766	0.617156003538335	0.666181328420583	0.62485521631755	0.581990749026224	0.0988118928369075	0.236225671298502	0.805326602694063	0.545599294435681	0.564248970269227	0.780713358583585	0.608673922410384	0.663238516168531	0.513786565833688	0.552915874672566	0.887758422614293	0.315133539751674	0.732699430957233	0.5022656388149	0.871112684415982	1	0.57797301681911	0.72131156110491	0.757060393038228	0.796370591922974	0.69007727865794	0.822236702188347	0.612988424786372	0.256239278294915	0.341682257773285	0.413514853250836	0.494617178244294	0.255085496505997	0.204974794361875	0.628965198511654	0.796272511671852	0.741323231056882	0.503187774854284	0.370945079514943	0.806417309604117	0.747566061960581	0.711297466236627	0.311882097965097	0.695097172720752	0.862849384217366	0.696441757834082	0.731397761392044	0.781838367771414	0.741160186809999	0.457984112704147	0.779804603857383	0.826950867000079	0.755986979281737
PTGER4	0.602925694305258	0.790979604702165	0.7460240813325	0.687910815023577	0.667747774102301	0.76143306055984	0.750760768558376	0.729229868695856	0.746547371679623	0.71987796521669	0.550374943956411	0.729689824930128	0.655173213077279	0.680602029554751	0.569111933161542	0.709988872288972	0.113146545217058	0.619454595782372	0.771792537933794	0.647942052653289	0.190482694202257	0.688690728284126	0.559222039232484	0.755541404700647	0.72165742471828	0.49651049565337	0.800252239890223	0.257378708945232	0.870820127163908	0.6485269823418	0.738210861798366	0.792583762810185	0.503792391912163	0.756192385943078	0.488367251680894	0.52761782699631	0.642355518599249	0.269867077954451	0.76953550917839	0.173322194690774	0.463054469529363	0.748240083840627	0.66631543435754	0.510220319268345	0.821734576790965	0.682324510374962	0.618761384471788	0.264604215250308	0.770724624007395	0.645094493484248	0.688059076914842	0.299003211129226	0.730812882788786	0.742402035226406	-0.136611433867552	0.56007996395932	0.772217938672997	0.237992696044746	0.658614672244818	0.488960749950609	0.711389307874056	0.608244670666538	0.554755424374513	0.55700766012275	0.519469319502901	0.549679676416863	0.672830060735246	0.793794751747379	0.0610697219905345	0.632027003653322	0.730893178265531	0.725525071767863	0.162737862208122	0.602533344809181	0.721770852279154	0.744111655844967	0.805222087038114	0.80721613382507	0.713895519465053	0.730214322177522	0.787764986270785	0.734494188433684	0.601797694280246	0.661141601097635	0.799692291802683	0.726045251666493	0.716072105064871	0.697314578520238	0.627913875970886	0.556091173945586	0.595969793193796	-0.00661108980083571	0.691683329233899	0.68389714904324	0.541238115488362	0.281536337169991	0.729826380986048	0.377077270459622	0.670270363639218	0.650091264587552	0.572730290465325	0.418947980817549	0.67818080062036	0.701071260764576	0.756194926581648	0.670950049078059	0.586745490357834	0.342150649187644	0.439947666849451	0.713220932523016	0.625286253005652	0.661344530967695	0.727513972188546	0.546011752349687	0.642249946694295	0.610893860774149	0.460870196733945	0.747267396233442	0.387267402809899	0.62267421367714	0.478658961080439	0.715365617340482	0.57797301681911	1	0.594067185931167	0.703168444854628	0.736712871254894	0.579639967018834	0.764950438057094	0.483952909875305	0.418885262923768	0.55463266482165	0.579206103290675	0.431300452672029	0.528743985305939	0.373364913607648	0.427267291895766	0.808567835718389	0.668464791583624	0.433236443143707	0.452203134843688	0.585400010245593	0.624860549909609	0.745911148998177	0.162409560279104	0.639798428036331	0.800133546970616	0.742677389218813	0.660820449347351	0.681023021242248	0.768730690520138	0.379167355358616	0.50370150797289	0.664061591806008	0.752363867471818
SPN	0.523190813996105	0.561703477138183	0.776561133651312	0.194931079690374	0.639610513995976	0.43920191721263	0.809457663236535	0.780311376154855	0.647434695717785	0.624433388663958	0.29772143824971	0.794395898006727	0.493810682209796	0.463827921500503	0.732332761841034	0.618908567892851	-0.177606445865072	0.486391665524348	0.665684146055429	0.821879519159479	0.251673271824087	0.805865155337836	0.311193343936764	0.60143406290015	0.776819946857195	0.332090353580019	0.833195017153169	0.648210486133512	0.641855904467961	0.381933557739176	0.440316064814814	0.58057173942792	0.204266250261946	0.727231983992351	0.346336272921898	0.720583170291823	0.692633451861713	0.250945805789109	0.682769289276264	0.055506829071303	0.731043076202241	0.805782377219261	0.891680737634335	0.769334029934329	0.735095765238948	0.708593847752254	0.787873506565068	0.507598909268887	0.581854438669293	0.574464957580808	0.818253432541331	-0.200004975385459	0.800482827826091	0.702208374007624	-0.378099052837806	0.454536248211	0.710989186467063	0.249106526645425	0.704581334296326	0.145056375797566	0.681306927791897	0.772354771451468	0.724572321549339	0.24238898455087	0.196521474504182	0.774780355675216	0.772100285089438	0.732018134314444	0.358954859544389	0.840313700301547	0.64622409285662	0.697225205964734	0.417846688216047	0.769453575174758	0.647542105743179	0.822988504476741	0.499487861741567	0.565267420414202	0.668528315769575	0.757999467842712	0.656217306417492	0.554384603895913	0.433069880142536	0.710916472935102	0.774416180959071	0.766958849296494	0.734368785729325	0.619665730496774	0.68826019014736	0.346191909461704	0.701128465726531	0.176687197744927	0.783835495253678	0.820034452449516	0.465981602825608	0.334190161279462	0.408568506960475	0.0156081565001536	0.688000145557058	0.642514747123721	0.448646338381852	0.0935108331913305	0.798158761251038	0.398620764146408	0.480172419053782	0.576970345160219	0.681064424394607	0.160623349651379	0.045292299675787	0.664631811801111	0.59641309768541	0.507375508363747	0.681690829656655	0.430894065716592	0.660711777869242	0.2893500530681	0.390709574269397	0.729774947410099	0.213645708258665	0.547683448935253	0.304979538866026	0.776132301307078	0.72131156110491	0.594067185931167	1	0.715554211035062	0.624740367385966	0.479367243898376	0.717315492032214	0.445686616077484	0.149396016859429	0.136761014520703	0.226499474293707	0.28799589199878	0.280443823329711	0.017186484606182	0.587059617670024	0.707774094036204	0.579233919383783	0.596549678879737	0.155635325813598	0.840761567245278	0.736835348003251	0.5913898400383	0.0576277217982168	0.492844849354867	0.812976007153684	0.5674849461928	0.717392728585713	0.687297730699372	0.76270027632559	0.378970171027313	0.539878895473732	0.652138066358396	0.577201853797957
CD99L2	0.705738954198147	0.612487810241594	0.881484105826429	0.502144771757166	0.794710132009099	0.681930799842436	0.884587561686253	0.852872889048143	0.81939798269808	0.815180723003986	0.586444757580947	0.850973967239389	0.718298899668883	0.727199443577368	0.601164055909145	0.769950849937853	-0.0258464900096363	0.710103744334892	0.838752947592645	0.76401429386482	0.35818609374956	0.703436058633852	0.586887340759198	0.747250885068235	0.848132402039759	0.557008974552567	0.846277947913242	0.355432763711394	0.77679548477717	0.630847140686995	0.656487543869154	0.731909342931659	0.489985812217754	0.843796322751547	0.586718730042156	0.627636946719228	0.802723147321343	0.0406325134437034	0.766053953230422	-0.0777503525784355	0.599406820575171	0.833072306008451	0.715156789555216	0.642821314815387	0.833704198692925	0.824383421176297	0.811536081522166	0.268251075894322	0.709693745228174	0.727753496714177	0.77544881174541	0.063011028516846	0.754475123586613	0.84386837679825	-0.255041582253348	0.618151923699222	0.763967536692383	0.113162464253657	0.783639997087011	0.30556564049267	0.802114333160207	0.644696675389575	0.629151653478866	0.527294553773967	0.48834161627735	0.529791323031532	0.766343714813306	0.865306061760521	0.150810014820481	0.78919514151666	0.793851647136077	0.805232949216967	0.151400582436222	0.579234941490458	0.765238914111526	0.810935312992443	0.636065741051153	0.694609913914946	0.668903441912536	0.765028481058092	0.829279510204929	0.660967246444987	0.583857926856534	0.683299497774398	0.85562620345577	0.792482440060223	0.839432887541592	0.700331336381706	0.600931057128426	0.517488766793365	0.625913382542565	-0.0953417949938352	0.798307182864289	0.754132922252441	0.732889820582677	0.254818160504483	0.680466993858162	0.355426334803401	0.746272101431708	0.732157105129168	0.654983976815801	0.411830544479726	0.759971082864705	0.684475791179838	0.73563921734336	0.751011288141785	0.529640109186199	0.144348481965435	0.365074958250204	0.82881921407872	0.675190505148588	0.648585364513203	0.733665506190564	0.6517106257795	0.660609458782204	0.585595258169043	0.535909580460969	0.868635138580585	0.334596038889679	0.77595447446853	0.560215866374024	0.848245891096684	0.757060393038228	0.703168444854628	0.715554211035062	1	0.76596142847605	0.7029783573316	0.784873591573343	0.589471245209298	0.404089971277513	0.4403070357125	0.571832167188761	0.611958001352461	0.428413155991506	0.307362219254598	0.561394273919098	0.840118530467425	0.727312379672721	0.515611129567898	0.478325507184103	0.734363349212785	0.823967683717494	0.78352623187131	0.308394593275647	0.746221170695079	0.895464799143989	0.780343160020737	0.770550159635404	0.812602649000382	0.831333733925692	0.577307005187275	0.769917798246755	0.798486882461429	0.752643618031608
RACK1	0.75401058369151	0.791464931334433	0.856997960095348	0.687822407306189	0.832043038827378	0.805287445597838	0.824445912898535	0.83072807252102	0.812679151219077	0.753845477480857	0.664530705835953	0.828634418168952	0.798941705302011	0.745768368877882	0.477413107937945	0.626796987063755	0.162527677319312	0.752067689998492	0.897708352374176	0.740483623805599	0.447281591423898	0.659979607574842	0.606986937596227	0.806213507196726	0.78882062279026	0.686786889237659	0.874418813535966	0.216729455653695	0.698473507811802	0.738169396689406	0.625493491642548	0.786943407640016	0.667812243252605	0.88666831425627	0.695666693255249	0.587489380629431	0.863482153142017	0.0760959099732657	0.849350551483742	0.139881394335765	0.518904839513351	0.749390102409353	0.69317258550642	0.59382595319674	0.860245020444323	0.775974307576701	0.83697629098764	0.247079325436303	0.792190603948404	0.764217386805065	0.603359206250957	0.389952452912226	0.718225589149699	0.901060702651791	-0.085005719806884	0.613595490741087	0.818906171533192	0.157783178936698	0.710167467301778	0.527864258067282	0.89569155418025	0.599270096654915	0.477723906564558	0.658748057166557	0.625688198598812	0.427552299274874	0.800854116997595	0.896748366789767	0.167932568016413	0.68548406797045	0.912573925817992	0.735318060647775	0.177935460594672	0.479808100634158	0.980903020787223	0.806399555168844	0.821791956967538	0.841378638347273	0.686776992898393	0.757045282483886	0.826783217979517	0.637124839096417	0.654304703827362	0.625196935895931	0.865649876657688	0.834940383661656	0.9200469437351	0.743289869829953	0.53778927852805	0.657523039874865	0.48063055681713	0.0468080021455282	0.679837935385921	0.703180441777735	0.658556524378822	0.137400090479887	0.786980200204851	0.477109226510146	0.847989988838019	0.7201596667265	0.803866908099932	0.507574649872359	0.694804949228976	0.71431565991645	0.857424926055994	0.741786690098983	0.485171391596134	0.115053118072341	0.496593567643076	0.857874419120344	0.648922127936571	0.717600733668618	0.898951100088797	0.596229845015872	0.5769949438557	0.760819609014478	0.534266134035688	0.91279147515558	0.382982806324687	0.819558552743186	0.668398833397183	0.920106687849935	0.796370591922974	0.736712871254894	0.624740367385966	0.76596142847605	1	0.696821347564267	0.867436349667323	0.539603388198387	0.500458084663243	0.579694458213316	0.594967307040404	0.678189615496795	0.343388352489592	0.495179992166432	0.587920649656446	0.909673158007104	0.706103610905434	0.361978280243608	0.510247426781894	0.689000400157371	0.773447533482788	0.877933562924911	0.26104303515299	0.711908881580078	0.855727021792613	0.82580203735529	0.775217547029096	0.86185582186878	0.796786188138031	0.623600133969751	0.792684533905916	0.932350807556938	0.892064040877731
SLC16A1	0.592931935801116	0.446466738027355	0.670647765244689	0.473748960949773	0.668723360166054	0.557003213171409	0.706839186517656	0.657742146015133	0.691070861861011	0.565070362276303	0.586205107319852	0.609783806270511	0.621131334935551	0.622839853451518	0.383491794898756	0.634754994491305	0.0503620952532466	0.611642802148242	0.696947492071982	0.518292507974564	0.299598577629946	0.463539577710605	0.548389883909358	0.634018955885965	0.667289928580076	0.5120012168037	0.693179761089371	0.20113743906765	0.59722510599358	0.563576099091998	0.580276412764659	0.601089042198112	0.500854677242932	0.708073395461441	0.551096926096555	0.467260565933314	0.630247275761012	-0.0187174541690719	0.682958153879163	-0.138314986768208	0.319350991035361	0.597412607121369	0.494278872781896	0.491453378682477	0.64916865706205	0.687675248465761	0.600376566181121	0.114449758535645	0.593627900303915	0.608514120799017	0.559989281368842	0.201776402149216	0.499956376885841	0.670138267892752	-0.128306728679739	0.52912377465629	0.587585530745807	-0.00298255189993188	0.714182647358759	0.287019904675308	0.616966029939326	0.391937274253052	0.504120317103488	0.516815492716818	0.47683405238019	0.295798112330501	0.606437009252378	0.821161895705307	-0.0299466816662615	0.539202496373916	0.584203942081178	0.669196594676288	-0.00360021360716762	0.34279001178287	0.739328621361898	0.584246178228239	0.547590584645462	0.562341831038359	0.498929448961785	0.602006117134233	0.757876013508053	0.521882043019243	0.541496057917041	0.561058667133571	0.66005342257658	0.66375328079343	0.637774668626044	0.641009912188223	0.459539071234075	0.468302711481514	0.618862831119993	-0.199096314923381	0.655069457433076	0.504707353773806	0.717976949116642	0.226367286608785	0.588186209750047	0.391899605250099	0.546276001033645	0.603838620250313	0.581946870944523	0.442312868337477	0.522652566387525	0.698423723844929	0.758902147981254	0.593656674779289	0.471970169311855	0.00347781368678851	0.408570209972759	0.861995362982463	0.522580908926931	0.56003771327237	0.536562928767127	0.815919736805078	0.568483614256903	0.594800271122442	0.77814200933204	0.720231156425979	0.669844025261022	0.767550021047508	0.546892678055818	0.761644526854491	0.69007727865794	0.579639967018834	0.479367243898376	0.7029783573316	0.696821347564267	1	0.64627201423764	0.821149525928117	0.450409888325155	0.45810798237215	0.574542687969881	0.64728571546717	0.472032410075019	0.364387954007358	0.272105762055284	0.719105901727549	0.791604439501473	0.245426365232735	0.441551915903163	0.460278270905854	0.615814964814755	0.618286724585714	0.672436470590639	0.756289227258903	0.745290298318878	0.657448198269642	0.620792301622402	0.643569042744548	0.702176396365852	0.492135619307934	0.823796567379147	0.80729139874921	0.688026415385083
SMAP1	0.505743788365238	0.876537864740703	0.844696655438474	0.441282511275197	0.647291800111086	0.606574491567236	0.866506306983959	0.768560116388592	0.690359942932164	0.825281895083051	0.345444104379907	0.891638930210556	0.545937146151667	0.528880160389178	0.763206727881041	0.554775571213434	-0.102158338525953	0.513832908458392	0.83069627289789	0.867497705122948	0.173933201524129	0.838923707762965	0.315268974867555	0.643183731718169	0.830400233799029	0.35512676556633	0.849228707591096	0.51696047383131	0.764638458465464	0.460646388414466	0.478072877256897	0.721795134046932	0.311713488626554	0.856281471996472	0.35532850058123	0.825378800289506	0.705550477959001	0.356496221746809	0.804133778239099	0.240293904795584	0.789649761485517	0.820137224589847	0.796812528735291	0.597171052165263	0.787392482003257	0.659786226878084	0.894169015526687	0.563327128004913	0.639273372917865	0.552800888906387	0.806870663810359	0.0552087397017362	0.832087707376758	0.794402066319599	-0.302583180585394	0.371522803184609	0.927254491813899	0.341574582918967	0.729320494330537	0.341941092277218	0.757539303773646	0.818639416449943	0.766608492916002	0.33167895692567	0.283031380752327	0.731658748872556	0.744490370656563	0.874970013287086	0.3251361708699	0.819207070324561	0.831230024005213	0.675328821801003	0.491228498058648	0.749378484752993	0.825855388868653	0.864540097173702	0.673095850712425	0.736559852944926	0.816155955037671	0.691152764622635	0.719517716496524	0.604674154289524	0.403286399400794	0.612716030819065	0.811933553923012	0.9243382854386	0.887443512649436	0.610001554025637	0.791391256008137	0.459967768237789	0.655120121840173	0.280630085494513	0.751772114872162	0.819048358559995	0.527140808097096	0.46178153114388	0.555775398554367	0.112659162551622	0.784278444508892	0.690151610035287	0.540721603086534	0.187478517553826	0.847302474474443	0.564327738590672	0.690106342270624	0.587469867185118	0.676908146286759	0.419586196537077	0.159562522521275	0.833002725886984	0.478464584008902	0.491892944225323	0.88526384753905	0.646902239575562	0.707150549505604	0.47790026135033	0.605073622948034	0.896035302501501	0.374199429779496	0.640176938713398	0.3833814089289	0.914401039311967	0.822236702188347	0.764950438057094	0.717315492032214	0.784873591573343	0.867436349667323	0.64627201423764	1	0.615530157410123	0.155784175900234	0.291317442791352	0.353773676380345	0.370513079265904	0.382412676818554	0.129745302589955	0.753671952219897	0.838832676833974	0.801481481601567	0.604453036686169	0.242028274377979	0.853556601661068	0.691582560937992	0.726408651157147	0.307923304846692	0.692780809218385	0.881404913805801	0.634742477910424	0.648007777045751	0.709273472367566	0.779825774788955	0.315190920294083	0.681918677944756	0.83608632039049	0.751972867464701
