""	CD74	HAVCR2	ADRB2	SORL1	CD69	PTPRC	TLR7	TLR4	TLR1	CXCR4	CD163	ADCY7	TLR2	PILRA	SIRPA	KCNQ3	ACTR2	LILRB1	PLXNB2	STAB1	TREM2	CD93	VSIR	ENG	ITGAV	PLAUR	NOTCH2	LRP1	AXL	SIGLEC10	TNFRSF1B	CD63	LRP10	ITGAM	RXRA	FPR1	CD81	C5AR1	TSPAN14	LY96	NRP2	NCL	CD33	NRP1	TFRC	RHBDF2	NCSTN	TREM1	ABCA1	CMKLR1	PECAM1	MERTK	CD46	IL6R	SCARB1	GPNMB	RPSA	P2RY12	JMJD6	STX4	UNC5B	ITGB1	LAMP1	APLP2	BMPR2	SORT1	PTPRA	CADM1	MCFD2	SDC3	RACK1	CD47	CANX	TNFRSF1A	PTPRZ1	PTGER4	PDGFRA	SMAP1	CD4	TNFRSF12A	CCR1	THY1	C1QBP
PECAM1	0.148249535639125	0.103189987797493	0.00262273414314263	0.142711637541705	-0.163855558982496	0.282556040448399	0.102999647475139	0.285068229446189	0.261349929909466	0.557689506782929	0.781638354077627	-0.015119926947352	0.386726485028158	0.295248387711184	0.229784925597556	0.277824188983102	0.219854170121358	0.00868110181512961	0.308485632785774	0.625609860100282	0.139422178229776	0.298451316583278	-0.0934251834801095	0.53034097972084	0.266750163046407	0.287846171760262	0.299127526172733	0.442698518883925	0.0372444628681962	0.540188667413962	0.51482189605566	0.128019378025046	0.147765511877548	0.263137726315673	0.182836469266489	0.153569841865699	0.474285927314386	0.555056955450154	0.122274083559196	0.271124035412373	0.394784559193426	-0.02622087793716	0.0974823863783218	0.45778399188394	0.645945191721804	0.00718316221172016	0.0442892045911226	0.292482308854155	0.63595337249653	0.417941091702221	1	0.645433845275806	0.315083901157233	0.104400247382275	0.633546910167949	0.60465715164186	-0.0785454024664199	-0.394269804932286	-0.0868955390781464	0.0626273265053757	0.128219967849989	0.252176443736485	0.422794437250609	0.30434966369358	-0.0901347727136917	0.195394182728347	0.0311119897521446	0.536841112517089	-0.0668096605843268	0.262304107708391	-0.0389277465744673	-0.133042177987289	0.180411449237504	0.228068806342385	-0.0741168180995564	0.203761748204439	-0.109782664160214	0.200077640091938	0.424376208533022	0.00786098343491919	0.308184246526801	-0.0815937488740068	-0.166650153662444
MERTK	0.546246581026516	0.522754719536237	0.0859349951813649	0.553881782760266	0.238794848408518	0.648559532739046	0.277613825605223	0.567603892424988	0.546299566504436	0.706550249082691	0.777770752084205	0.485034438061298	0.715125350333318	0.567929328011876	0.635121774422046	0.652991585086385	0.626054020958789	0.452640755401348	0.731891632727298	0.819215420743219	0.567032496834951	0.240191246422108	0.281035022192709	0.643032832532257	0.658056991786608	0.683961205188426	0.543878568347657	0.625707497868814	0.474906165612489	0.770545370495364	0.726115740301099	0.378514176753318	0.558647614011008	0.534506901755197	0.301886044606966	0.576587230602591	0.791614342157298	0.855339650291615	0.466803502132718	0.578121596612471	0.620360557258431	0.3226623934874	0.469469820764345	0.752772777364476	0.783096638401508	0.453864325075567	0.341085877355923	0.659388421021258	0.797316181586002	0.765229695074552	0.645433845275806	1	0.547699344427452	0.497875872397163	0.740691594850037	0.589564918390936	0.236934441871914	-0.315366316873296	0.268869486809911	0.428956183234212	0.599464641604112	0.473159504570506	0.571159641606137	0.607171113811869	0.21750522711398	0.62226395160915	0.195180420124467	0.497505818505711	0.282071777004988	0.388715041369847	0.253922084771238	0.0366001679108786	0.430921849794555	0.512559485469967	0.0520689117238727	0.655181089213559	-0.0232187558410576	0.557803739227442	0.785493493122482	0.145015636433541	0.689947652207849	-0.0118917738284166	0.0547473133566468
CD46	0.565362707109443	0.489194489649764	0.0832053369455331	0.451206704001997	0.222379317266244	0.546987196128901	0.249019363469526	0.491100124074169	0.422222774489372	0.493781051760457	0.505102073972477	0.54961624213508	0.687020369337343	0.397232415303176	0.679734840268295	0.733630266435496	0.650196778327155	0.672630223366971	0.71111758396903	0.517892078924921	0.596487572186813	0.310545736985074	0.446046370820239	0.487270920203173	0.630298565555452	0.387365010868829	0.569635940490805	0.652020014085435	0.554132850297468	0.482048793961006	0.564984785116844	0.698409740453619	0.449599779793146	0.486091863567098	0.352887713944194	0.544138673995363	0.741032349267654	0.610368827083953	0.471376920319661	0.549221268333468	0.360156548674711	0.580136779935625	0.541716316060492	0.578658275809728	0.414448044237333	0.315639161556076	0.481885854865523	0.475130956581776	0.429268551218936	0.613708628064216	0.315083901157233	0.547699344427452	1	0.393097465503382	0.636030291211952	0.413099968020828	0.492638021668353	-0.192170929614593	0.228697481970141	0.393453178059839	0.520260594545176	0.551832574133353	0.649039204808242	0.73371138008149	0.5144063644179	0.756796723251946	0.344984180381391	0.610141852644481	0.467287925167969	0.556908765580263	0.494755810101173	0.347966896894005	0.650807311438295	0.651059325875835	0.336133314537216	0.412588616055874	0.284789750578535	0.696385760620951	0.582175455356065	0.348036138054275	0.578145585558401	0.283038699638183	0.393098221620077
IL6R	0.737173592497639	0.805425827294707	0.0737820418541401	0.800193282373409	0.622692496091163	0.761288654092365	0.433908260011786	0.63036590402178	0.664569689885913	0.48840007457117	0.23536333276336	0.698515032814599	0.570881463354371	0.508220576978706	0.657121010170515	0.678300586974196	0.767369250187814	0.653852275282449	0.580962158737196	0.487186671487359	0.653536025572818	0.180666801296312	0.549331500870881	0.300489299905712	0.758047370883634	0.489449353225069	0.472994072105813	0.562799410872862	0.69608257699398	0.683306194973189	0.459263429306783	0.422556657543578	0.467475122132682	0.587264823959267	0.111577051230685	0.705962762280051	0.655639680763308	0.58557754774116	0.66796894910656	0.50231020877373	0.324574795890029	0.548423803667454	0.585514244309429	0.489812214505136	0.476461718600036	0.682927962336491	0.700530709625085	0.462061045781509	0.337558930307796	0.645335523219433	0.104400247382275	0.497875872397163	0.393097465503382	1	0.579942701329476	0.0849365642124925	0.621029346012135	0.00384041894916794	0.56000422567901	0.715588175507633	0.686553305240278	0.471783173994405	0.327721502831927	0.494354047232542	0.462585168498034	0.679351148325545	0.360183181865502	0.226757005302874	0.51398733394617	0.284242398512796	0.615058559235645	0.223862977633446	0.490594596997105	0.684126274994107	0.176836413180007	0.628185696611673	0.119471971737626	0.548786486644402	0.629589771175637	0.274839422729569	0.672951683315522	0.17066726644451	0.383433584453503
SCARB1	0.567566483504756	0.505927074134451	0.125035655739168	0.613642657124198	0.331179250515217	0.740463741401369	0.41211607206569	0.501433272292804	0.501630186608008	0.742942781247343	0.706316208208441	0.469210100471561	0.803313227994132	0.485139067389625	0.620011314728218	0.736743482965152	0.708400418967586	0.56194659034436	0.604350473020207	0.6579772192052	0.493266338705201	0.335230371631372	0.342759085138151	0.541100687559585	0.775191733305591	0.465795599856496	0.60660019165174	0.838027597618189	0.493631726036248	0.743762090454434	0.668715244482202	0.596306443222378	0.487357629862435	0.610248253560308	0.350218308698019	0.569954571825846	0.828284542750014	0.775742698832898	0.584660662490767	0.478701601726302	0.547314398038694	0.538771739551498	0.489484339666226	0.699700296814064	0.751878960577902	0.36528416142402	0.615148410847609	0.499838872919997	0.675479859299282	0.690790773658308	0.633546910167949	0.740691594850037	0.636030291211952	0.579942701329476	1	0.595386316842071	0.44603884934346	-0.405262594255229	0.321544135710422	0.615834465096377	0.610676031094915	0.619622001257892	0.628243767249862	0.699247606686612	0.371559506829919	0.718044513714855	0.374800320164998	0.736879398754613	0.472451960529075	0.581979889800224	0.475553891132921	0.263098686833405	0.67078024381795	0.728455914978687	0.286717594229369	0.545447138874808	0.218624881236055	0.660584494916756	0.680029118929117	0.358534717781463	0.752877105547162	0.219613927166405	0.396791425750076
GPNMB	0.203494513270292	0.128057426598314	0.327047662832931	-0.00320148132224961	-0.167470390137834	0.296795695568781	-0.195716517355791	0.240722809406302	-0.000656499082719471	0.343888272613107	0.805773825592093	0.085614431201366	0.461207951184591	0.287289466137693	0.283377955416235	0.318333661148222	0.198506158844231	0.12864513407663	0.374816428610477	0.534936699031781	0.396469839224304	0.267882578673474	-0.125498693537993	0.743046194161146	0.241893162913871	0.39544255760169	0.329557262190688	0.319278165876858	0.148506449991026	0.254111267198797	0.723600189213854	0.363021260783808	0.250582750019036	0.475890711516423	0.372881535812767	0.365095071144256	0.570497139669766	0.589724017566779	-0.0692678796587129	0.572882803586158	0.555086830752985	0.0831694173391054	0.405181141054849	0.633202666145286	0.44972711727887	0.0928615332064484	0.0659307619782213	0.55653954795612	0.725537682812836	0.432777920174913	0.60465715164186	0.589564918390936	0.413099968020828	0.0849365642124925	0.595386316842071	1	0.0251176542614855	-0.141784165722689	-0.126868201710741	0.0519681451207537	0.274303643183179	0.371689214477421	0.522787021206255	0.400815698577282	-0.0691268149228742	0.301406738474546	-0.0140703373028667	0.561174799187246	0.00788370282056246	0.24280977181806	-0.0102908696119664	-0.123455537656006	0.266539888184252	0.139129561098419	-0.104278747078197	0.334614726378699	-0.0884403450384947	0.283039016463744	0.502359744435896	0.00885034673951511	0.393299838000289	-0.109969993309443	-0.0616381345685942
RPSA	0.740799603464	0.669853870321517	0.16541787949307	0.613704379143261	0.550538038535529	0.57046966909332	0.407148182499273	0.618443339335069	0.449264754513706	0.168891202899434	0.102844617065182	0.679673124800467	0.441499930361873	0.202298593665471	0.623649710300722	0.606051582417153	0.808139606530822	0.738197062949106	0.554941509204928	0.325454133263242	0.662038815400188	0.330547660600729	0.65091817877474	0.320442666055085	0.708512506091506	0.211116896848709	0.546263031286935	0.657879567439741	0.802867426227984	0.382956391936919	0.418182316659418	0.726684367586436	0.625398189262272	0.52936623906468	0.461336244886386	0.652562432960555	0.661978059466239	0.456806988980055	0.471273193657553	0.500094662687406	0.223697653499322	0.833091856674808	0.667131982865827	0.401857437962181	0.124185313347571	0.590193696263399	0.737824150542877	0.42868870924061	-7.21854550979921e-05	0.436708334285903	-0.0785454024664199	0.236934441871914	0.492638021668353	0.621029346012135	0.44603884934346	0.0251176542614855	1	0.0947702979906288	0.549002965020847	0.59344024592992	0.636501677809733	0.725844694636277	0.467134230567509	0.616630374528569	0.816014871051983	0.736882596468891	0.497710086241765	0.432363713604136	0.725856998330973	0.522701520682559	0.976894355546642	0.439440898819967	0.711091372147341	0.799760283902549	0.46328905553833	0.434286809570567	0.382949922922789	0.71690304195639	0.420674631815069	0.397904171174068	0.441846918729874	0.558092380612056	0.790593845890923
P2RY12	0.199516823500225	0.260245069885001	0.359448011165234	-0.172750478222732	0.199467911827812	-0.0169020942019298	-0.28542338996319	0.0916115660000351	-0.0698485530998422	-0.463361914045014	-0.324528530276841	0.031182978710995	-0.296772050488987	0.0504594254061165	0.0944682970515434	-0.111659456132218	-0.0835506925669672	0.0402599612640212	-0.0612663022655497	-0.200613767954021	0.29609638118995	0.137410485990192	0.204628529160839	0.0788410708845371	-0.233761414409677	0.0657535353839061	-0.3943984044571	-0.470167771483723	0.191062099037672	-0.225455174132979	0.0958990381173004	-0.292420985399441	-0.124554269945094	0.212861912321512	-0.0301928645917796	0.253130580375585	-0.152043447856276	-0.163945574664505	-0.140164114632707	0.287147356672203	-0.160464641369965	-0.256718423129764	0.260137454712486	-0.186638994990812	-0.424349353796003	0.209954214437221	-0.126307909717795	0.124005838853228	-0.279915627705928	-0.278746318346224	-0.394269804932286	-0.315366316873296	-0.192170929614593	0.00384041894916794	-0.405262594255229	-0.141784165722689	0.0947702979906288	1	0.0475162097699014	-0.184779314234284	0.103675656896576	-0.190137608817627	-0.222435233177994	-0.428712394337007	-0.0689203304278364	-0.18155630249058	-0.364724808232809	-0.548875610396137	-0.292932982214833	-0.515857469471555	-0.0161598183508421	-0.431613816724076	-0.360358444569728	-0.169567750055952	-0.475459494083558	0.135102090016238	-0.458668913803611	-0.372264899394527	0.0367298420020323	-0.415361858161238	-0.238663867660516	-0.281442227818175	-0.25373916818543
JMJD6	0.443305648198659	0.55016291771168	-0.0289461645279117	0.548144322129737	0.644559810450013	0.486997819770157	0.368454045753843	0.318455756703556	0.417613678979245	0.202945896609984	-0.002617031703262	0.513455722899409	0.335942329981063	0.281770171621264	0.47581482422671	0.481855942196365	0.572521800005092	0.458106084941562	0.343854070915107	0.233769781726422	0.308270347955211	0.00597917829270677	0.352054405028166	0.0231556978583884	0.639944139804281	0.41031557114016	0.372924497607899	0.475570369239448	0.504568655839679	0.418082357569519	0.245854823439392	0.337776126003737	0.516453194975864	0.331460233288629	0.266819058065272	0.399806717873879	0.402705832322242	0.39791601418206	0.549647155835382	0.103245586190582	0.289286363626493	0.564335511586575	0.368385246714043	0.290049253746594	0.322956956094808	0.529952591314274	0.526978485527395	0.245723463870485	0.0629951111628052	0.309634764711269	-0.0868955390781464	0.268869486809911	0.228697481970141	0.56000422567901	0.321544135710422	-0.126868201710741	0.549002965020847	0.0475162097699014	1	0.64103186177761	0.49939386069701	0.523936701271381	0.298397429884622	0.418241875478237	0.546702774966995	0.609281161318736	0.526752470817972	0.166944681175971	0.576604612672108	0.374253324596395	0.587483559857935	0.383799039229883	0.48661426750965	0.552515072664118	0.39609569336201	0.638980459570565	0.308688605785321	0.493134164159849	0.362994955925326	0.452874488785519	0.523876212421084	0.414103936008912	0.543924846643415
STX4	0.616303695965895	0.596694865881248	-0.0104321635664036	0.769087997866298	0.63559459872807	0.738705956769509	0.627287546763517	0.484674543792129	0.539845225187096	0.532979240438054	0.210523720391712	0.590765600099032	0.633822569338776	0.443768638603224	0.5721397550613	0.674730079280628	0.73157390442062	0.655668663164429	0.508151738203683	0.419550052810689	0.440702662386974	0.196576721064488	0.527631836339723	0.152561418737719	0.804747658027242	0.397144219447434	0.532155301648851	0.720733137964918	0.655185229382167	0.639923086741679	0.375542803291792	0.490863148311655	0.541418073079781	0.487815303110162	0.269631788690301	0.574430766848803	0.60832016813644	0.518187886477125	0.708431068967876	0.290455896590361	0.408348679864011	0.644514898928552	0.44864389800752	0.421254843224873	0.524614374073416	0.546438077846402	0.770885895493955	0.344111920709333	0.316244065942053	0.562717897744763	0.0626273265053757	0.428956183234212	0.393453178059839	0.715588175507633	0.615834465096377	0.0519681451207537	0.59344024592992	-0.184779314234284	0.64103186177761	1	0.615434741404488	0.510516816781374	0.360938981242772	0.578192284023541	0.537136847647957	0.700193014302558	0.488732805794455	0.347298587363263	0.650203230168526	0.469017904413156	0.633921245614484	0.376626564622621	0.60536640778604	0.76130805343094	0.401575679849836	0.582864418247859	0.283589189860334	0.61596262587685	0.456504003321047	0.429707583422946	0.717637820090938	0.319554849551712	0.554595541552571
UNC5B	0.818192808740744	0.762571676333693	0.351523591958269	0.691690662704152	0.684550892867615	0.820166913000859	0.386379671512951	0.673878628892372	0.578175105146587	0.441974617260044	0.359269078147005	0.769988569431656	0.679202028275857	0.571956001506815	0.796117486634251	0.772281900225651	0.780130664921686	0.76998039678974	0.707571102006245	0.522019503485915	0.765774165021914	0.319562952753982	0.661112506363852	0.491571252733895	0.762523914651765	0.65093542572346	0.439662969095841	0.569850265394545	0.815986909108958	0.640289536345693	0.638128374536908	0.450323622802006	0.623902543756967	0.684064570578941	0.320436686814437	0.828076772658051	0.728165989971419	0.718514776088687	0.675465413882689	0.615460826854187	0.521808348518242	0.524083004079099	0.725172142811401	0.616244911699651	0.439174851128341	0.705123952394084	0.601955963810314	0.663539981633265	0.400102550848199	0.610778742579605	0.128219967849989	0.599464641604112	0.520260594545176	0.686553305240278	0.610676031094915	0.274303643183179	0.636501677809733	0.103675656896576	0.49939386069701	0.615434741404488	1	0.519955409308352	0.420984251235477	0.493235814735554	0.493179095040222	0.741030678045897	0.213849064292407	0.282740056137082	0.470450230380988	0.262824164452237	0.603498845756578	0.103561542206733	0.489504984884584	0.714964713128032	0.0654154081424119	0.7195895100324	0.00664592031263212	0.560022967269554	0.767166451312344	0.137177522307082	0.707995182698015	0.108252678121719	0.348973552280039
ITGB1	0.44083567889118	0.438240232074589	-0.04278802835332	0.43827102705268	0.265890607603257	0.40863239231222	0.17697031034756	0.457835803377559	0.374401942241957	0.361478312149873	0.386392430613504	0.437522685248138	0.489819131153029	0.149190150058576	0.504973699009674	0.496068485484775	0.679332234092005	0.479337332649989	0.550307778874525	0.437360900852705	0.424300656993947	0.147447609534405	0.209189115398607	0.402481061518296	0.723602129088449	0.335380729986026	0.64708330259533	0.751368680566549	0.495297795473658	0.369048225919666	0.494949528114211	0.817477542278203	0.626867971168987	0.477176263326955	0.544868196959504	0.455135017365287	0.688739206518088	0.595058804672904	0.297358043272743	0.368840559429096	0.35556528898475	0.815149711129795	0.461125723408374	0.514186448522965	0.436341476939473	0.398971844808108	0.539299965960996	0.401034521496349	0.369727533888976	0.475724194487916	0.252176443736485	0.473159504570506	0.551832574133353	0.471783173994405	0.619622001257892	0.371689214477421	0.725844694636277	-0.190137608817627	0.523936701271381	0.510516816781374	0.519955409308352	1	0.721443530254209	0.781953770357188	0.706176701377219	0.763119136762264	0.689543939236362	0.715306392766999	0.695963611811581	0.762685988413076	0.743529170003096	0.558267052722629	0.832563772923435	0.684890293759911	0.615480438143175	0.526162514316226	0.538513462480814	0.794775648167948	0.474532384041686	0.641530465463336	0.508389817171727	0.766739489856599	0.728387454064388
LAMP1	0.355171135097646	0.360627320184503	-0.149035759480966	0.267793645579978	0.0579055754426684	0.35822589305463	0.0190837824568377	0.491589976832981	0.48256315815049	0.43942193676154	0.534843347063789	0.313442322923135	0.513688622550896	0.175896658521818	0.599442806645798	0.478352124267887	0.542394950002591	0.376773636697886	0.628691814528775	0.545794243891253	0.432091005976413	0.272215654393351	0.0812357451205399	0.539747662827768	0.615269125787951	0.46266675222229	0.569107853752968	0.663797561813542	0.381339255441491	0.430279733549552	0.576387042847396	0.708675866731214	0.402374378104581	0.492969526412088	0.480296242153592	0.42755694108498	0.696640029826363	0.691226281696582	0.234006697217737	0.462271457359396	0.333368091727042	0.597569614795807	0.395708721492878	0.494102428899673	0.58627292026671	0.284473494861402	0.41099995032446	0.521098192783799	0.590080229382913	0.601140319576158	0.422794437250609	0.571159641606137	0.649039204808242	0.327721502831927	0.628243767249862	0.522787021206255	0.467134230567509	-0.222435233177994	0.298397429884622	0.360938981242772	0.420984251235477	0.721443530254209	1	0.777633872297597	0.585461498669043	0.717205267686915	0.544300249839764	0.726569950679227	0.438264388868716	0.683642071994858	0.474766612901956	0.456776922083749	0.695681774042782	0.496165223419386	0.451169195070526	0.496557285950074	0.450998516717212	0.718303056146969	0.597640853484491	0.506833400727204	0.453228202515365	0.454192950502575	0.429142525698584
APLP2	0.456344348447323	0.413861393871441	-0.0669930164777905	0.523679650319477	0.17288171180309	0.471185832967164	0.367501619861481	0.448757620819692	0.398616195075935	0.538930491313518	0.528850100739446	0.517123823832284	0.671960867066489	0.275776111843563	0.597696177768008	0.645319265182353	0.724629125999219	0.546405546540466	0.661129830006649	0.624283084405578	0.433620673034399	0.228965661922946	0.261105671101069	0.381361485237343	0.817547912486093	0.399074613795763	0.778130900122504	0.866176327237185	0.507382536846169	0.488286491096085	0.478081919882627	0.878439933909365	0.628456093817973	0.404557288434168	0.480629377557721	0.44261522247784	0.791312608206814	0.680354249914667	0.404390986704758	0.40833035144668	0.471402107681983	0.845384770873796	0.448147115451066	0.590185136532651	0.566142250361562	0.263894973522042	0.603617162019211	0.418933273231181	0.533300832263581	0.75035578463698	0.30434966369358	0.607171113811869	0.73371138008149	0.494354047232542	0.699247606686612	0.400815698577282	0.616630374528569	-0.428712394337007	0.418241875478237	0.578192284023541	0.493235814735554	0.781953770357188	0.777633872297597	1	0.661905551251426	0.832690531859671	0.708186201975955	0.806470177718716	0.783214520734048	0.877562877337567	0.666097264615157	0.6718713207617	0.901604241107495	0.716091487884743	0.70485394928761	0.492297892554234	0.63268088983901	0.883996773478141	0.50348341248309	0.658368822498781	0.647474950447469	0.573004776936769	0.663210019668183
BMPR2	0.483191170609441	0.492676445258531	-0.0606526022987728	0.435858696224963	0.378951037218409	0.379009279522355	0.258126915341929	0.496057996485157	0.401373139262203	0.129258323048354	-0.0198647730043387	0.537354547136922	0.394302031290382	0.0355126050422409	0.549460052577326	0.4801287939931	0.660928261388619	0.615534925406532	0.533334804765246	0.218842162953224	0.439879686113499	0.139641039659768	0.41009726343651	0.170142712031893	0.664857957225801	0.186982523148646	0.457172307389659	0.608270366810953	0.592510785129476	0.284685762184061	0.229013819865893	0.738296781383503	0.511647015122447	0.370739229469265	0.350123785856156	0.469345418803354	0.523211029052268	0.380650777598653	0.405127604203668	0.274312808677008	0.117130712338912	0.830677355025671	0.443746997659778	0.262884112559728	0.155731883805648	0.431731004166806	0.635591823408653	0.288639732907128	0.0399023218871072	0.378028143608238	-0.0901347727136917	0.21750522711398	0.5144063644179	0.462585168498034	0.371559506829919	-0.0691268149228742	0.816014871051983	-0.0689203304278364	0.546702774966995	0.537136847647957	0.493179095040222	0.706176701377219	0.585461498669043	0.661905551251426	1	0.700752391204343	0.660314311239301	0.44634509995961	0.727267095564463	0.632981750286191	0.812194943477775	0.645262732202986	0.743565710687265	0.659809242398742	0.626912207566959	0.379698865077389	0.602918896559141	0.727358985851532	0.347273168451703	0.587405185623958	0.408549005259435	0.664601561938645	0.739111269611678
SORT1	0.686482020037325	0.694787804666808	-0.0129535306084211	0.699967133428969	0.545431067760948	0.721724479425838	0.383412125148287	0.594984151027958	0.631050754359406	0.554643840852978	0.413736367952668	0.703920615346737	0.73917525181364	0.445336077122707	0.800408682979631	0.805662938919843	0.84220600374004	0.766064558041202	0.738044899052048	0.546582210408335	0.644328664217471	0.244083623677601	0.496968946275854	0.415342113429588	0.885823459296806	0.576888904011723	0.695903357258001	0.815044625933652	0.707194069742742	0.628441624760391	0.577380792807046	0.763611975400891	0.652829628725463	0.625173963504361	0.434533221980326	0.667361797704489	0.828862023584346	0.741414747990817	0.646268509732018	0.534699819679513	0.444321351709497	0.804402723114118	0.613893384117389	0.612276138832848	0.587695231996119	0.57370025762206	0.706036455586075	0.576215683488439	0.464535005525798	0.73080884722546	0.195394182728347	0.62226395160915	0.756796723251946	0.679351148325545	0.718044513714855	0.301406738474546	0.736882596468891	-0.18155630249058	0.609281161318736	0.700193014302558	0.741030678045897	0.763119136762264	0.717205267686915	0.832690531859671	0.700752391204343	1	0.568037308470329	0.604723339855114	0.720809102356824	0.684181271566709	0.751802703772604	0.491812823911909	0.805907418572252	0.818319757667182	0.508403729915321	0.6896878830723	0.417813457308033	0.871664531988006	0.689617822184	0.561531586713723	0.7475635204465	0.458290952183881	0.65063191845684
PTPRA	0.0661843437870332	0.137150841171938	-0.425794501458199	0.298797793813996	0.104542159201274	0.137787617818951	0.219853982028602	0.106175189966461	0.230642532718089	0.202338181420793	-0.0104045418695607	0.167855370642008	0.258761746932392	-0.114143938943655	0.171516240950052	0.220038819775714	0.46399926390053	0.175310638022468	0.237249006979832	0.156930257459244	-0.00100642063875855	-0.141871151425154	-0.0169294855338359	-0.0516036900211872	0.587339735314657	0.0194179083270331	0.574531562347602	0.660925149854455	0.190651080030094	0.165821073513147	0.0320780742595589	0.719141742736856	0.346865882273954	0.0849216267713208	0.405039880965411	0.0704789516626155	0.335975837137184	0.196141120952997	0.274424020106701	-0.0926585506752456	0.0272557694664621	0.795046254327176	-0.0125400767173482	0.134461385677188	0.35296840876465	0.0882479051821988	0.526140449559529	0.0154824111569838	0.10734143394199	0.240498816730254	0.0311119897521446	0.195180420124467	0.344984180381391	0.360183181865502	0.374800320164998	-0.0140703373028667	0.497710086241765	-0.364724808232809	0.526752470817972	0.488732805794455	0.213849064292407	0.689543939236362	0.544300249839764	0.708186201975955	0.660314311239301	0.568037308470329	1	0.576233310289059	0.768248155732261	0.866482179363739	0.562953371383436	0.878770543896448	0.755350797590711	0.502308456119035	0.898760452410292	0.244676346791267	0.856942698776887	0.605299714788173	0.120955392573775	0.884842720748083	0.381859666238501	0.774699967647964	0.695870551347023
CADM1	0.244969166872067	0.117486631830408	-0.055342561501949	0.263423239554737	-0.04030600606883	0.295323879267361	0.229074384827133	0.253851665366249	0.210744750144559	0.507335582728908	0.642798563194414	0.219967723783851	0.575011455713294	0.0958854912603853	0.335515128119809	0.439912521664723	0.471107995242811	0.322271722935399	0.402023716974787	0.491215663798159	0.202901066595676	0.205191150681966	0.0524725708179459	0.402331150009566	0.579553238984959	0.180799477261289	0.662109991601945	0.780519968733027	0.228671779107868	0.34758063184441	0.438260817268591	0.800520481785722	0.423832185361109	0.277897275284912	0.447461298580437	0.200042123222502	0.635355088193518	0.551626635740368	0.189734656872867	0.271886829604812	0.369690485892898	0.65567309584009	0.258309206397757	0.501217667446847	0.492859176487901	0.0511457167997257	0.399465025910968	0.266054493800493	0.479918687567014	0.527936357625845	0.536841112517089	0.497505818505711	0.610141852644481	0.226757005302874	0.736879398754613	0.561174799187246	0.432363713604136	-0.548875610396137	0.166944681175971	0.347298587363263	0.282740056137082	0.715306392766999	0.726569950679227	0.806470177718716	0.44634509995961	0.604723339855114	0.576233310289059	1	0.56258284481602	0.819623453892911	0.497691572679885	0.575291616035067	0.800199150218107	0.57274731098648	0.592458821179749	0.226245904900703	0.592039038158606	0.731088195929747	0.313690693640152	0.544490540417594	0.453608347399001	0.520285285428602	0.562398403648499
MCFD2	0.436925504001355	0.39016295901377	-0.048991611970184	0.593355641344465	0.370174938661854	0.42576412811269	0.460894904345218	0.32088894986307	0.287110444879742	0.314735159577505	0.115155342987282	0.512305456605676	0.466552824592517	0.0807426214036446	0.408212492087141	0.494658872082735	0.691025397053552	0.566954485268301	0.418399080782533	0.324528806887808	0.300431840454245	0.0847931588493617	0.382530902318432	0.0680313581938808	0.752156026736855	0.163841976051862	0.736998131475738	0.743411208080081	0.520125838495745	0.314654928273521	0.184577723955628	0.783206461790029	0.587143085337484	0.248208975996191	0.452983361198894	0.356344273664279	0.554323093267248	0.359835536571724	0.449143339950451	0.172724859002899	0.305373039219684	0.897139235644634	0.314868958018222	0.379353039030991	0.309693074037208	0.321722566557344	0.665014310426619	0.206050032009539	0.123358345061202	0.483982033055456	-0.0668096605843268	0.282071777004988	0.467287925167969	0.51398733394617	0.472451960529075	0.00788370282056246	0.725856998330973	-0.292932982214833	0.576604612672108	0.650203230168526	0.470450230380988	0.695963611811581	0.438264388868716	0.783214520734048	0.727267095564463	0.720809102356824	0.768248155732261	0.56258284481602	1	0.782285739879402	0.782226810474815	0.759376937004678	0.830645959495322	0.717023580962252	0.788910686614853	0.364395529185299	0.687763449120357	0.761770883511727	0.244062999353466	0.668429007172725	0.559216883361668	0.67483132918571	0.820038745727252
SDC3	0.171737281538116	0.142286884193641	-0.292096778314658	0.334763783383731	0.0316865194920656	0.225677076327574	0.276593452145481	0.165890247318601	0.229580855161831	0.414163837566134	0.319291815486672	0.234213070972283	0.46774389809367	0.0597255203769323	0.313247326911936	0.378536355896612	0.544189197178001	0.285517373444246	0.399441001333808	0.368547368319673	0.104739896520887	0.0458107499561269	0.0584486971734081	0.139994066391782	0.662436998674416	0.11674712764036	0.686655228539582	0.816780495058337	0.242963184920966	0.282320351621539	0.222168774161272	0.84131266345499	0.492861136434226	0.181923047631803	0.491175821219365	0.137653407862661	0.54868365386988	0.399125678772615	0.277100511338613	0.0993987530126988	0.209684750641669	0.828719162220518	0.130292413186927	0.341842537623249	0.474089326395625	0.0273380382427648	0.516769435988464	0.14015243023347	0.317916465320234	0.433470391941755	0.262304107708391	0.388715041369847	0.556908765580263	0.284242398512796	0.581979889800224	0.24280977181806	0.522701520682559	-0.515857469471555	0.374253324596395	0.469017904413156	0.262824164452237	0.762685988413076	0.683642071994858	0.877562877337567	0.632981750286191	0.684181271566709	0.866482179363739	0.819623453892911	0.782285739879402	1	0.601058786556517	0.832913776402092	0.880152902970767	0.607349500702576	0.883046466881551	0.273196487372937	0.821312545287858	0.75176062462078	0.223813652340656	0.819331823590332	0.463743215504437	0.739994244139597	0.719203886905609
