""	EGFR	PARD3	ERBB3	KLRC2	CANX	F2R	THY1	APLP2	CADM1	CXADR	PLXNB1	ITGB8	ITGB1	KCNJ10	SMAP1	LDLR	NRCAM	NECTIN1	NOTCH4	CD47	TFRC	TNFRSF21	NOTCH1	LRP6	PTPRA	ADCYAP1R1	CD99L2	TRPC3	ITGAV	GPC1	TRAF3	TSPAN5	CACNA1C	CRHR1	LIFR	LRP1	PLXNB2	PILRB	INSR	PTPRS	KLRK1	NECTIN2	KCND2	IGF2R	CELSR2	PRTG	ASGR1	ADCY9	MCAM	CD9	IGF1R	VLDLR	ERBB4	AMFR	LRP8	TNFRSF10B	TYRO3	SLC16A7	SEMA4C	TSPAN17	PLPP6	GPR37L1	ITGA6	CD81	TSPAN15	RIPK1	RXRA	EPHB2	KCNQ3	LRP5	CHRNA4	LRP4	NOTCH2	SIRPA	LPP	ERAP1	TRADD	LINGO1	RTN4R	SLC16A1	LAMP1	SCARB1	S1PR2	C1QBP	SORT1	TSPAN14	ABCA1	NRP2	HLA.DPA1	CLEC2D	SORL1	CD74	CXCR4
TSPAN15	0.0570790343427277	0.871375089507012	0.946616205877429	0.765759728831426	0.912883907699212	0.871014937219865	0.903425665524901	0.886808355683697	0.945180787366685	0.887247765221767	0.91448416855358	0.803494914696646	0.901225093195179	0.939333730639977	0.902148875190126	0.898813108636979	0.847919070455342	0.907240205225678	0.616810803336036	0.846756809322357	0.764119982780861	0.94617228100355	0.904905069013473	0.874970859128395	0.886098668199271	0.625335458669218	0.867097463348981	0.72334363687512	0.768533018041049	0.917058613795649	0.831634967100719	0.881019426575135	0.736665995053603	0.89321432528013	0.352833403158708	0.89222247525774	0.82269061034937	0.774364980964081	0.872585827231108	0.687683840843753	0.592692118065727	0.685668000973171	0.436227347101485	0.910555825738697	0.863055717961969	0.828959271732947	0.248531912521585	0.795127343961677	0.875659266444199	0.858534238372771	0.836325479912035	0.927552151582178	0.883500052995516	0.835445424685296	0.849018070221945	0.885328815372132	0.888307050747154	0.738192604928697	0.870894335687129	0.869772924250015	0.884894789297888	0.918672556195	0.889281676505087	0.915571243329607	1	0.682304388246267	0.490597123056425	0.893116108761875	0.481186303140342	0.809587730470412	0.894647878996637	0.820571012694554	0.533613402397408	0.847353724090709	0.713331430121956	0.843741607684282	0.894909781393031	0.718272628515974	0.858395557418282	0.814083990235444	0.938065447448348	0.938247681580432	0.809646556255318	0.881873357480692	0.712505870419682	0.762537815095333	0.15735541430794	0.431885108162453	0.287004624243212	0.564448596807319	0.0750064341971072	0.297637168037705	-0.0601123329170115
RIPK1	0.451743061913255	0.828456776792143	0.744743219118016	0.706294713848625	0.841927217539928	0.833777589897053	0.588354474244946	0.875493255842272	0.800482696944913	0.68916844806404	0.805700406217009	0.886186388010624	0.853821095632331	0.784670348503162	0.678712119196486	0.798002143053808	0.848055508246022	0.740425385104305	0.60386019279287	0.864984646317554	0.843856995643283	0.657859188725746	0.768494151496903	0.846360338725067	0.842171954010243	0.696543191075496	0.739354173820882	0.802894082932467	0.901132360340272	0.653867367513209	0.765320699374813	0.774575568914647	0.63855436814094	0.643708440447898	0.685786868453954	0.755097617889139	0.722920449013661	0.763718074081676	0.849210717611594	0.813190191938034	0.719489941510684	0.621568828009615	0.549574770501207	0.847038777050879	0.748653973244143	0.783796912890813	0.449314754648368	0.847223854136887	0.767107103745217	0.85133143641589	0.869046614099337	0.730579343040523	0.802336566290996	0.708892463151262	0.84523937532697	0.74693447981575	0.739777090280695	0.873672840465002	0.660879062415737	0.720434865236827	0.722264840013356	0.607153061228246	0.821992043942243	0.742121496385853	0.682304388246267	1	0.613054701409536	0.744470545596245	0.761428763070235	0.751474989629814	0.671840552484039	0.843988244172332	0.716706370362821	0.846547131266049	0.841886861517581	0.851541374701128	0.650242276521132	0.680114612300841	0.606400763236401	0.769779069597118	0.803236808206361	0.676094911874863	0.596802106161102	0.564540554901693	0.86848613891522	0.767487212552976	0.597238680725364	0.777571204316867	0.445051112280441	0.813994835338825	0.409808350914398	0.478722509973531	0.159937136087601
RXRA	0.659598213512329	0.567307742344106	0.497751789398056	0.618279236651185	0.576817157944472	0.642118071854262	0.399524477251819	0.611265362006819	0.573120046995639	0.542699215422687	0.579753397835062	0.65016744892986	0.592161287875614	0.622887970634418	0.519901212832538	0.590690086728053	0.647635708562016	0.6179619260574	0.452819801671762	0.655441364778551	0.737320241291055	0.439813980897393	0.564971806429147	0.645288087855492	0.623799686610116	0.730872634274326	0.531997868963227	0.583169315916435	0.692781657368931	0.500386743459787	0.559561459188645	0.637625146009929	0.526791267815041	0.537947862811243	0.701609496744643	0.566807443242751	0.615645704970529	0.68100733132292	0.645472871125525	0.675978751962937	0.627132963346782	0.55168758243474	0.505094612868545	0.60142260604329	0.563532804091366	0.631130346718935	0.504154234011485	0.672457384211841	0.604429891010912	0.643059120363796	0.727661284732627	0.583030411366912	0.627315924724212	0.432015967215185	0.627246342824361	0.524035858154176	0.546040161364389	0.574733975817846	0.51661090931165	0.540212937707422	0.464793828062227	0.445040050705082	0.619955084930371	0.630561852323912	0.490597123056425	0.613054701409536	1	0.565682777442976	0.712411164344872	0.530165320987857	0.478092804195568	0.711490808534146	0.547747808949243	0.585286084630968	0.767419491664138	0.705012650697889	0.429712164595004	0.59060518037137	0.48941851058875	0.485594390933318	0.593507742902126	0.472561513856494	0.541318049972133	0.412710117469754	0.709725542827546	0.692311645812667	0.582507644058362	0.639179265536597	0.37307887204531	0.635288736751465	0.505046711598193	0.41663913149582	0.254798460141554
EPHB2	0.218304729614221	0.857660256967784	0.906912107041694	0.82258960144965	0.936623357282429	0.901004951011305	0.900336501131215	0.909961844025084	0.939625113036434	0.917577594689906	0.938973764843037	0.869053088291341	0.918746511512238	0.941375000933226	0.907203449019889	0.9431324127259	0.891129425512111	0.916309480893076	0.721727449690416	0.890806081700328	0.828819068279202	0.927352395289981	0.936069190020929	0.923543373882438	0.916781445971339	0.7507982454966	0.870488011100739	0.780364574044521	0.85234268076326	0.919322454440493	0.883067650361601	0.898963204075364	0.757415717961531	0.834910247988993	0.478476895054734	0.932722447787931	0.880991411556901	0.835379062993616	0.907736546614719	0.728804340980331	0.644814304120207	0.733196234461708	0.428315937122842	0.884315581858096	0.9198420719793	0.832116313030072	0.422724895544799	0.890864210950091	0.895866590922887	0.866498068611448	0.881447609979101	0.91768602610794	0.922097766193577	0.840475032907596	0.915310810812891	0.918565053891846	0.91944819638079	0.776622886513379	0.922307375705308	0.89150934302822	0.827140185733923	0.908470898327433	0.88191354531209	0.945289660203615	0.893116108761875	0.744470545596245	0.565682777442976	1	0.551542276352737	0.873828066019719	0.939645175770231	0.882468853106692	0.627278901562014	0.841741969272615	0.788599242271102	0.842595384234101	0.871292391727434	0.784917131039001	0.893175750723706	0.85532966576989	0.952610954682237	0.941555024124928	0.820486251216598	0.876252970270074	0.773871030564124	0.821479157271049	0.269705226499941	0.539539275420013	0.307371911822002	0.635926591157821	0.189905706721575	0.326110397045554	-0.0481021112858913
KCNQ3	0.634816931600335	0.640735849380306	0.479289237033406	0.6304046498905	0.62926433028767	0.721426825056706	0.381604235134637	0.708090835518785	0.570976983076588	0.490725918381801	0.617000114902733	0.771595242044661	0.661746328626134	0.630219304765369	0.518019128021102	0.609843611966982	0.687151298655596	0.640811247812563	0.628981489709362	0.738580958040695	0.771773805663502	0.421711811536143	0.588429944912314	0.708432533755148	0.679599938460478	0.636192444508792	0.592143735591105	0.693848694443221	0.817121475545873	0.486135215256088	0.57352626399026	0.663412092817582	0.449259063309979	0.443842555466068	0.755101145067979	0.569064216531167	0.655654968372721	0.732651620226879	0.689437257967437	0.718522759372897	0.64159368885434	0.591874571156252	0.648444960128212	0.648325496768127	0.618583908257638	0.642448937164775	0.634773258821035	0.713800679678951	0.571590291362338	0.666655814424148	0.764322356684194	0.519650206639307	0.664870418456932	0.468916686131705	0.668767347928116	0.538756075820706	0.627267281244738	0.733994735836784	0.484741575651144	0.489456329663431	0.531131388875982	0.429345121656927	0.642021479456507	0.620243402381513	0.481186303140342	0.761428763070235	0.712411164344872	0.551542276352737	1	0.66607312473696	0.484681512939872	0.774895760349657	0.682017235436815	0.717951660871833	0.84563761883027	0.72259654189162	0.506747044174422	0.62158767938021	0.455256038192369	0.594820007232624	0.603206122712124	0.464183376233656	0.603134274505827	0.404339060485495	0.835564922079881	0.692883880494807	0.713301652545899	0.736801938229437	0.516989428185897	0.791611670709855	0.544030294890347	0.562677856691898	0.282331203090305
LRP5	0.260712541340539	0.817517845122108	0.789910955646608	0.822097246024172	0.889535546368531	0.868138663859685	0.835110093423606	0.882910288605179	0.846060225346134	0.848422513015494	0.900873561979456	0.8658878792642	0.848745808540158	0.90060509917894	0.885602289883595	0.880509072169816	0.868909719462255	0.908625739808467	0.746471121129967	0.853307148699159	0.781418594037165	0.836047379197677	0.886638388183673	0.898127687142227	0.873651644484146	0.672108150987317	0.82601090977817	0.788684118385832	0.867202222423284	0.848257320073843	0.883362691459843	0.839289442632942	0.67305411843219	0.697421357702575	0.480504816487367	0.887454577867559	0.892912548186572	0.79994285566691	0.879450805140372	0.662679286926017	0.633094493864742	0.684773544104655	0.566570105234706	0.837260535717572	0.856349594016582	0.818091518394752	0.517952092351431	0.891289585206487	0.776532391443247	0.777053765446348	0.860303183176189	0.795962758649864	0.891931623155824	0.780651809388885	0.862836010356591	0.877795109878321	0.870000582067873	0.752532524930544	0.824520844816762	0.82792399679103	0.751745537107297	0.862145319081896	0.851344019092474	0.891929840088082	0.809587730470412	0.751474989629814	0.530165320987857	0.873828066019719	0.66607312473696	1	0.842035650931442	0.906477967102914	0.710936916826948	0.843827174357253	0.796829992791516	0.804630602579658	0.846972287323344	0.797017510882093	0.824686922839444	0.820091771809193	0.871265043207048	0.870445244684037	0.845624151571776	0.839642224480825	0.768536363328326	0.768096421144165	0.270237222141	0.507195579642747	0.317914051623075	0.733998835413003	0.134552209419526	0.327804179224728	-0.0956246561723155
CHRNA4	0.167398368664506	0.821096405764034	0.9047957725729	0.847300510450641	0.917804445967742	0.887546047093029	0.942292088633457	0.879082013522238	0.918783908611308	0.951302754042569	0.93091112349848	0.838839728161348	0.897377807034146	0.928984789751172	0.940525287179229	0.945571293587079	0.877096860267213	0.90799446987949	0.697939073985773	0.867950574943857	0.794486038533572	0.947660147029795	0.945814332662355	0.898214145031139	0.89401305498236	0.743749968029813	0.857065491688108	0.740356591074655	0.803470349782809	0.939749617422758	0.8807585979233	0.898258108344015	0.74804991256882	0.847662276770761	0.43679542286207	0.93344515928874	0.869489045510709	0.829842826647974	0.871019561462019	0.698738615739376	0.622305312471144	0.757040331771091	0.446028250573419	0.864542373239654	0.913098446459188	0.768581762900738	0.39996324989448	0.84934431506299	0.840312504716079	0.814095209517995	0.859210467848746	0.908300982409937	0.917506957982896	0.849462782949239	0.889430959062645	0.882152850275925	0.934545866690866	0.741515188301827	0.893587897217647	0.914107760307915	0.854681178113393	0.945514170154837	0.867106913825286	0.943738127870843	0.894647878996637	0.671840552484039	0.478092804195568	0.939645175770231	0.484681512939872	0.842035650931442	1	0.857218522107738	0.579225730471754	0.811589249219446	0.731219756898869	0.795008325626265	0.883233498829604	0.810231087905918	0.93376387249223	0.852501709340156	0.928455388879442	0.939883774721047	0.837795802237963	0.910615748104612	0.694306526649632	0.75367549827311	0.162088549516612	0.4177078371041	0.222892472017154	0.589911426431015	0.0710896707134799	0.246710279096434	-0.128135746723103
LRP4	0.490151869261626	0.883216410064349	0.82182706807581	0.904734850009896	0.928720078074134	0.91346517925883	0.793526761802347	0.943503370253462	0.893080508594733	0.865290738655409	0.922353942810369	0.956868233225894	0.907801607439821	0.933859400240264	0.870195995937355	0.925558827144157	0.938587043118971	0.903184397976074	0.709289601014963	0.938941655590757	0.901327631887773	0.822408427493301	0.910764527089241	0.952409547207225	0.927313927654763	0.826548455053394	0.856962191206585	0.855432819055758	0.957205164838699	0.840347638365378	0.896346321848501	0.914798645230445	0.736320776126601	0.751973944808837	0.711279443439122	0.915339716771972	0.879929465592872	0.8847303082421	0.926395360678981	0.818643399186996	0.769205829129545	0.722212668405117	0.680107094172965	0.895931213879742	0.890298115409124	0.86403306810557	0.590933495030944	0.942617067104024	0.829006578416858	0.867150677409425	0.962593403189714	0.857052418254319	0.932628933480163	0.793361750141118	0.934345973986499	0.854915839325498	0.8936660053767	0.860770079161343	0.833425417803316	0.845531149098006	0.817134954957909	0.827106091287712	0.896301855792927	0.917017971528949	0.820571012694554	0.843988244172332	0.711490808534146	0.882468853106692	0.774895760349657	0.906477967102914	0.857218522107738	1	0.786099322797976	0.883866886339947	0.894980814795299	0.880884329469187	0.793811517789424	0.855499556950792	0.801720539449177	0.825950129017438	0.913557694806104	0.842812079022665	0.826902043752584	0.777523666975398	0.848104107713851	0.828069672129083	0.434002744081359	0.641708312058552	0.333018708895019	0.770216964377488	0.261836561501288	0.358966493302397	-0.0407343704984526
NOTCH2	0.574591588537906	0.740081523619268	0.559931138482223	0.735003152340142	0.712551848094586	0.704090320732292	0.529109602726461	0.735522886531754	0.628292131502172	0.620409219974196	0.684846279121631	0.811292879332704	0.663408747030187	0.681826425282031	0.668627010625318	0.681969408017714	0.756382467893926	0.633596644116486	0.537378102362411	0.740616971568124	0.6787038942532	0.5488610179696	0.67431444654082	0.740100158163536	0.747979639723599	0.674057178869751	0.639080198600437	0.783543787642422	0.790283959999976	0.585811116372395	0.684651608300479	0.705913550181062	0.502758352934828	0.477323634132217	0.702807796107424	0.710956525818535	0.659269156993181	0.709099193459502	0.742083946145112	0.637008543572631	0.655686460765158	0.576333464208237	0.707666499330644	0.664566404644773	0.705569107573601	0.710403303240995	0.645275361242872	0.741995660836684	0.559989128607606	0.65264212404771	0.753732993048963	0.592804614932386	0.716321424135856	0.600188268262178	0.694702883707367	0.642779194184581	0.66306062489075	0.757439026705414	0.595025369711506	0.532233928413734	0.607383419498539	0.553844230320696	0.696869257779003	0.668843660901667	0.533613402397408	0.716706370362821	0.547747808949243	0.627278901562014	0.682017235436815	0.710936916826948	0.579225730471754	0.786099322797976	1	0.723013398842126	0.683779842022861	0.662949151623475	0.534221246986227	0.73019046922699	0.519603468576401	0.65566540924627	0.667019715895021	0.575740232706543	0.566482093452892	0.549092707035902	0.644667407408539	0.611568033409466	0.4266080366429	0.542895124466286	0.310031938630854	0.602186810115702	0.225104932924481	0.32011463974872	-0.10921835748733
SIRPA	0.310507358853673	0.888421288352816	0.868502348639053	0.807538343761482	0.928099983957092	0.940705876601212	0.779195807680298	0.944378428232052	0.892829878706815	0.821931597971458	0.915860427593451	0.913690339142987	0.941804448570695	0.916998130935306	0.854259883873716	0.884685318349588	0.919495723952843	0.870929472242769	0.704443392767476	0.937369284663049	0.875957549988432	0.825866515905853	0.892267166659863	0.922907940576774	0.944885933456817	0.697562187065034	0.889897389057941	0.835037189773487	0.908351722272997	0.834245801896278	0.851714137898949	0.889494661880008	0.739232369476628	0.792059248475679	0.597415795963152	0.870748054115234	0.861947586645942	0.847324985680215	0.920553156159119	0.845013357798825	0.684610502089115	0.770379047207571	0.593615841578903	0.92773069740736	0.866212763494264	0.878476769332598	0.460201420324513	0.884263000012842	0.858436013067518	0.896565070730357	0.913815711490579	0.848646704381289	0.883432788811485	0.828359629127944	0.897299017002371	0.897112196606694	0.867056019208048	0.907425715713775	0.814892887294047	0.809354421356012	0.883804601493539	0.785726163075959	0.895396669215754	0.881975933445016	0.847353724090709	0.846547131266049	0.585286084630968	0.841741969272615	0.717951660871833	0.843827174357253	0.811589249219446	0.883866886339947	0.723013398842126	1	0.832390664271708	0.893649628599471	0.85169736224768	0.794531055568668	0.754315871909394	0.886958607796545	0.909020398150871	0.818825366662606	0.770877830128402	0.778629045498099	0.875115686365492	0.82365287669971	0.499271335156512	0.669198783230595	0.472906543089828	0.707265307541672	0.293542203226982	0.507466136061026	0.0940877890556859
LPP	0.572433313127845	0.805435525395202	0.718366590687548	0.806909477928795	0.830774882361856	0.858664979406331	0.637631916160491	0.861827701985778	0.79532210040774	0.732873371193433	0.803641709141559	0.886170612860155	0.830643085329347	0.841894050312934	0.739470871390151	0.821739203193726	0.86638867417051	0.818155666794161	0.690577863642989	0.903121582327222	0.900983663298442	0.681332127896036	0.798114538096653	0.866858642736108	0.848316634576414	0.780751488539609	0.755553518509546	0.800987288706503	0.901870883883574	0.721875573196607	0.771110840468574	0.830029464235116	0.703391217705041	0.674802971642262	0.752438281301315	0.787903275247321	0.808396584800535	0.827345949460091	0.893456846603511	0.830992059668592	0.758902781462719	0.698771126216507	0.567819548479805	0.830348670891032	0.797989840665348	0.833555163842696	0.523924830926684	0.866070482047943	0.813619510901972	0.834934132972579	0.919590629716651	0.764194702011234	0.864583900227544	0.645192577743519	0.869842097827838	0.75423774610606	0.804709519601718	0.789463523786596	0.71110966731303	0.71903465752029	0.736042180353723	0.677819249865657	0.834439967300613	0.826569867792585	0.713331430121956	0.841886861517581	0.767419491664138	0.788599242271102	0.84563761883027	0.796829992791516	0.731219756898869	0.894980814795299	0.683779842022861	0.832390664271708	1	0.888271182975753	0.68670255490482	0.714388823477614	0.693097024683533	0.752223350071332	0.815669212823027	0.718233918881834	0.730026451695559	0.643799319473374	0.878078388860506	0.843096243789014	0.609217493228011	0.791025350061412	0.517082123983675	0.802791039220821	0.511180387846839	0.547583052624829	0.243125566137688
ERAP1	0.336014307726676	0.878216228669741	0.856422214254603	0.783681445911546	0.914793724008195	0.90844513277792	0.755025181386405	0.920275742722204	0.904754499615605	0.830068245862222	0.898486758997681	0.892469327371949	0.920498079166187	0.919121896893823	0.819749318017087	0.905458516023953	0.911099172717685	0.882241594346508	0.647372113913055	0.912041847910882	0.895822867313846	0.822875372699402	0.886112280682127	0.932057322860253	0.908568641895011	0.755256268884038	0.843646772054215	0.806706765470024	0.895557927672438	0.818978575907511	0.832424332935277	0.878544065168174	0.7656816881851	0.823275316893469	0.583688807748736	0.865874054589416	0.837020612768667	0.876659155651329	0.940209196661062	0.817836504150458	0.713201795335568	0.732059586046951	0.489540848572212	0.933026356916841	0.842838726394925	0.864075302511071	0.416723380582274	0.872925513388973	0.891558266650875	0.910268500369581	0.928510923548332	0.878566313459885	0.908546872588265	0.780733547891409	0.909732386171362	0.85269721680028	0.825419491184305	0.832644887290653	0.818182704661556	0.826681318276087	0.791733856407582	0.784387386361872	0.929233042678865	0.884821427433786	0.843741607684282	0.851541374701128	0.705012650697889	0.842595384234101	0.72259654189162	0.804630602579658	0.795008325626265	0.880884329469187	0.662949151623475	0.893649628599471	0.888271182975753	1	0.79750144437465	0.714721155108273	0.784302060293132	0.808033257440273	0.916143126259148	0.840673718896941	0.774991164656555	0.74635461248957	0.874374218181521	0.86506918070921	0.469004872930364	0.688725269720207	0.477889952252656	0.79504014300171	0.39224347035122	0.502044809435887	0.154414244044005
TRADD	0.0367696548129393	0.807396901499829	0.880555943184944	0.744872488364664	0.902645033035835	0.892377205523897	0.918906055725928	0.871894269886113	0.884721545743875	0.880950166638535	0.916684736198754	0.811703791781149	0.889263486968203	0.904771575442527	0.907742720789914	0.87323182068687	0.840460814620141	0.916544457051004	0.759382339727667	0.83035270709648	0.784277925823205	0.91991400627503	0.90448407393444	0.873883915450106	0.890212847053365	0.598937611457317	0.890546892299056	0.771486368719675	0.776383413988622	0.928713132378645	0.837532773631334	0.870149333277743	0.723231663305096	0.84995574629745	0.281534889501904	0.890151577178679	0.895337436029264	0.809312197284752	0.844159195045984	0.70167420859994	0.533370384504427	0.74382489930418	0.436403046533737	0.874107626979407	0.891293238824601	0.777421201760461	0.32054783970409	0.835212779363339	0.846678221462845	0.800453576418681	0.809279985478751	0.84199112324171	0.87460782536088	0.87813173792147	0.849286942189589	0.92414289490947	0.884632845751121	0.747950171503279	0.882462848907701	0.87188035588255	0.808657001572121	0.893280999241598	0.829285286071833	0.91461755321012	0.894909781393031	0.650242276521132	0.429712164595004	0.871292391727434	0.506747044174422	0.846972287323344	0.883233498829604	0.793811517789424	0.534221246986227	0.85169736224768	0.68670255490482	0.79750144437465	1	0.750447046522027	0.885383275685377	0.882294477623885	0.907109498419065	0.925517304352995	0.877198455974947	0.925677756675792	0.733913774518488	0.799064084530694	0.221930446911659	0.424513996754181	0.319291118468421	0.595576370878009	0.076784324671662	0.347034600065977	-0.0275113867723714
LINGO1	0.493079226335906	0.752292183157592	0.713180607905052	0.914126468531577	0.831710302182564	0.840821443609308	0.809303491363431	0.818368355763008	0.741441957621502	0.844950836010342	0.828312376082805	0.848724511246747	0.778178287869165	0.825666428025588	0.883957479979611	0.817668491226922	0.869100224892378	0.80104865534504	0.650908446633214	0.826956201099156	0.787962679167549	0.75731715118726	0.870775014974487	0.847442046811979	0.862367512685686	0.793961890544659	0.762457097439413	0.78664072164889	0.829045101573448	0.834598371599482	0.825659919682886	0.880831972534134	0.726114215427198	0.710476233110375	0.634938650633145	0.874854016943004	0.837222336654569	0.802053446144225	0.794180475219295	0.766881559171266	0.753310477045631	0.794627223039049	0.727963017518137	0.778661122238843	0.817353129282889	0.700620361510994	0.527035329196325	0.827401604618276	0.682357961495627	0.683977726708516	0.855579828022688	0.707440978234223	0.820167161111341	0.82072786901304	0.815636636437209	0.779704995229965	0.849025889494365	0.798212063571162	0.78352133918447	0.802814058381279	0.753214450287961	0.787100252990711	0.761403594764273	0.865398255529716	0.718272628515974	0.680114612300841	0.59060518037137	0.784917131039001	0.62158767938021	0.797017510882093	0.810231087905918	0.855499556950792	0.73019046922699	0.794531055568668	0.714388823477614	0.714721155108273	0.750447046522027	1	0.799831594932865	0.833497761029662	0.795333318000038	0.753388142036098	0.804565612093555	0.807272334017677	0.663875962671051	0.696595173616642	0.303717455859345	0.410881819192228	0.227196693001154	0.609779995704141	0.108886324033519	0.258299547865048	-0.136220948972764
RTN4R	0.137840581961418	0.744783020977111	0.84854044915552	0.826142010246424	0.872872496343267	0.845051642020582	0.947013857010418	0.815601955575315	0.855310648270937	0.944269048716508	0.886213304910141	0.775545689787387	0.83176142584281	0.894190555042615	0.926570753707393	0.907592011486582	0.844711169912551	0.899052243055359	0.681284666899435	0.796738391051297	0.756742852533373	0.920424918262886	0.930103511059205	0.861703739042464	0.843903967117231	0.750094830198712	0.800428050853488	0.718535298382981	0.74592754397818	0.952417083734973	0.863630842493725	0.863998534449617	0.721402831083096	0.857889072903425	0.340224468302117	0.913160367511434	0.85986262913019	0.80162117994974	0.836300777291335	0.660662917891309	0.612181594446844	0.766104884530616	0.451834074111357	0.818299269267961	0.879710200650463	0.705294193380752	0.320921828929363	0.821276022704546	0.796599864037676	0.749334916468747	0.818580386224204	0.849464285439182	0.88441113508973	0.84652478315668	0.831548619772456	0.857100943512912	0.88739977346767	0.6586724370615	0.880545275279522	0.919503554154117	0.769938172576987	0.939947179261274	0.814660838950063	0.934951490975086	0.858395557418282	0.606400763236401	0.48941851058875	0.893175750723706	0.455256038192369	0.824686922839444	0.93376387249223	0.801720539449177	0.519603468576401	0.754315871909394	0.693097024683533	0.784302060293132	0.885383275685377	0.799831594932865	1	0.829083879520549	0.883540574049739	0.937040210282027	0.861348057825641	0.937517115453283	0.645632589054661	0.75729282655693	0.0980607830702805	0.337141288116771	0.236140548345635	0.597651710530912	0.0718668200226347	0.255557278660186	-0.101315581163403
SLC16A1	0.247090767070945	0.840114226274806	0.824590193893196	0.81932401618721	0.927396297516254	0.907324981906162	0.873795121286414	0.902338675460417	0.841785920474147	0.866681570283126	0.894592757461594	0.884829851609717	0.906708817732434	0.875790674098325	0.896316544049994	0.879958250083331	0.90940245144698	0.843059078930124	0.796855339173947	0.896751789955584	0.881072988095326	0.861802303493154	0.913001966146916	0.905564461132822	0.941166872617341	0.684299905232704	0.878364240010894	0.823575474813598	0.864246428983575	0.910987476062456	0.864030848331302	0.913853930574776	0.83608592893228	0.807783225933607	0.501273448698455	0.914630818738334	0.844669288241068	0.810037074926193	0.882406986063026	0.853410604716938	0.636493709284967	0.763856906783813	0.562333553365492	0.888933404398471	0.891422782252649	0.815933085113279	0.420651002661797	0.864727275165179	0.845807566732375	0.804367530554918	0.871898894770473	0.804493074327046	0.87256974814305	0.900504355739797	0.893922011315203	0.899412353097051	0.877360016768353	0.873309648733047	0.878889414569714	0.843120048098595	0.855887392015383	0.828338397883246	0.819795942846482	0.890998025632799	0.814083990235444	0.769779069597118	0.485594390933318	0.85532966576989	0.594820007232624	0.820091771809193	0.852501709340156	0.825950129017438	0.65566540924627	0.886958607796545	0.752223350071332	0.808033257440273	0.882294477623885	0.833497761029662	0.829083879520549	1	0.88348804055281	0.848516995249737	0.834631173800015	0.88262977585914	0.778508586508034	0.806667445854374	0.385531892417351	0.593723242380084	0.363032124775484	0.663186792581254	0.218418282669635	0.400578850806272	0.0485332695453084
LAMP1	0.220272145691508	0.902473891180197	0.957139159749774	0.825355318888606	0.980372298962316	0.942266654335927	0.898988473048675	0.967611953622874	0.986142956742521	0.932846169340117	0.977235867167292	0.917392152961714	0.972139361317744	0.978764961923908	0.922568309463944	0.975191797492268	0.935301448514907	0.938563263758646	0.711533239292054	0.940838355951526	0.882653945581667	0.947360970372546	0.955623286613593	0.964222300741101	0.957648381014451	0.757866376489932	0.909714250513515	0.835799242270616	0.89481766218125	0.922917228903271	0.90478172773856	0.931279294450877	0.788477087915417	0.865866222689988	0.503726106668664	0.947374203483201	0.896295727389183	0.877513121610446	0.945911277168839	0.794063227116939	0.667302360912894	0.757381669167866	0.489262688505544	0.955963002016782	0.936951188581583	0.868798738555189	0.410775031933612	0.916853810147343	0.935220205164719	0.934637404401603	0.933252564881734	0.945755833868306	0.947044317565891	0.883649504857531	0.945009726292597	0.94466231232197	0.922816429601726	0.85018502396008	0.929128094902065	0.909108025301211	0.877385070692273	0.912253395561864	0.948965895439548	0.957410414055025	0.938065447448348	0.803236808206361	0.593507742902126	0.952610954682237	0.603206122712124	0.871265043207048	0.928455388879442	0.913557694806104	0.667019715895021	0.909020398150871	0.815669212823027	0.916143126259148	0.907109498419065	0.795333318000038	0.883540574049739	0.88348804055281	1	0.957062550703411	0.830226229991407	0.876883555946628	0.832000288539301	0.834174758698022	0.315967651593559	0.580951665623253	0.345036613692273	0.682612395777284	0.204787289735234	0.367988306444807	-0.014298952008197
SCARB1	0.0655481739071964	0.837303462238626	0.92339080131664	0.79069931290649	0.938131093016603	0.878569682768066	0.957330856250941	0.892142463954746	0.940841570091364	0.942671379737681	0.947620159372741	0.824221902304226	0.899952552862498	0.950745231464235	0.936909852860738	0.94857395437937	0.874096790343169	0.938619692841726	0.687387599985461	0.850430934678494	0.780668306041733	0.97481796175319	0.946814224060015	0.911164131228357	0.894836709948608	0.690344518457365	0.870448945366788	0.776464526385433	0.793483613878005	0.953156595238939	0.887358733761286	0.88456578075226	0.764234090390828	0.876013109940458	0.323708273857076	0.941922946841305	0.871782554898079	0.809044216368388	0.896619596054798	0.665059134554071	0.581843691106274	0.708628174209325	0.413328447425203	0.894740078444398	0.906962847957247	0.810231149716139	0.311214748002496	0.857136492786797	0.883265023080053	0.842922393093969	0.847584592986814	0.919848483743118	0.915878077439271	0.866593480667729	0.886024293953613	0.923823648143054	0.903406284656622	0.721071292389709	0.925124173262465	0.905311865344657	0.832793707132314	0.966079265636306	0.897900156215143	0.946056298979375	0.938247681580432	0.676094911874863	0.472561513856494	0.941555024124928	0.464183376233656	0.870445244684037	0.939883774721047	0.842812079022665	0.575740232706543	0.818825366662606	0.718233918881834	0.840673718896941	0.925517304352995	0.753388142036098	0.937040210282027	0.848516995249737	0.957062550703411	1	0.865759713826264	0.938369856475777	0.704227930899276	0.780127689171729	0.110244754505534	0.412152887732817	0.261856918407412	0.608225466365769	0.0660588663001454	0.271748888921753	-0.104363885502038
