""	PTPRZ1	EGFR	SDC3	PTPRD	NRCAM	FGFR1	CDH2	APLP1	NLGN3	NRXN1	SDC2	NLGN1	DDR1	LIFR	TNFRSF21	PTPRA	LRP1	SLC16A1	ITGAV	NOTCH2	PLXNB2	LRP6	NCL	INSR	CNTN1	THY1	ADORA1	APP	NLGN2	NCSTN	ADCY1	NGFR	GPC1	PTPRS	PTPRF	ITGA5	CHL1	CDH10	NRXN2	ROBO1	LINGO1	ROBO2	NOTCH1	TYRO3	RPSA	APLP2	CD46	DCC	CD151	PTK7	LRP10	DAG1	TNFRSF19	CD63	ITGA2	ITGA7	CHRM3	PLXNA2	BMPR2	NRP2	CD47	RAMP1	PLXNA3	ITGA3	PTPRK	S1PR2	PLXNA1	CSPG4	BCAM	PDGFRA	NOTCH4	EPHB3	EPHA4	NEO1	SLC16A7	ABCA1	CD82	MCFD2	CD9	ANTXR1	NT5E	LAMP1	SIRPA	RAMP2	LDLR	ACTR2	GPC2	TSPAN5	NRP1	CALCRL	PLSCR4	MCAM	AMFR	AR	LRRTM2	IL17RC	LRP8	CADM1	TMEM67	CD44	ITGA6	EDNRB	ITGB1	BMPR1A	DIP2A	VANGL2	FZD3	GPR37L1	CNR1	LRP4	GPR37	SCARB1	TLR4	IGF1R	CD99L2	SORT1	KLRC2	RYK	F2R	STX4	ERAP1	RXRA	TNFRSF12A	TSPAN17	SMAP1	JMJD6	RACK1	CD81	CANX	TFRC	TNFRSF1A	PILRB	SORL1	GPNMB	CD74	C1QBP	AXL	HLA.DPB1
CD44	0.220206911620831	0.468926192323961	0.251311766776547	0.479125420567066	0.448098272051148	0.477738033734322	0.48965518796376	0.387012988750031	0.242809248827354	0.217610659098285	0.524555901879713	0.322452444823708	0.269962650865457	0.327016827529254	0.376472113747925	0.33284076294996	0.26938589628326	0.793375264966023	0.360171624831375	0.500398575950075	0.655026080349196	0.391390771491727	0.455719361139474	0.265512247948748	0.115539516442311	0.335818979788308	0.204468927296833	0.400722524443304	0.388283571948993	0.497582774108741	0.226387011331835	0.188001749570796	0.667610817173013	0.268251881859964	0.420316437070076	0.697038527887347	0.399488143589759	0.190057608826935	0.152520579791159	0.470775478475233	0.209771047363782	0.303656579127791	0.332832781612207	0.255349467662557	0.567795966665017	0.526171471461726	0.333229281479444	0.230094670255734	0.588206034690531	0.459099763484998	0.525240530174	0.384734293531295	0.547302191205565	0.534679921019089	0.460754465621299	0.441025059024954	0.438703850639641	0.180569082392964	0.423103348169894	0.537750320102692	0.508493922218124	0.261138444136377	0.620625915447768	0.496091522078392	0.23257817125471	0.211591108626836	0.650695463160375	0.320411876522273	0.289126521603356	0.0995790121653406	0.280443224901564	0.421292807173809	0.503770524836045	0.426020203079141	0.241854948184145	0.664064982143688	0.245976731088625	0.533864456095063	0.511290646440395	0.392752390581323	0.201312123314329	0.430140366581392	0.278062625802507	0.280320907926062	0.469020915740025	0.514329331658451	0.110592310834909	0.429604829466686	0.787799919733945	0.346097118546785	0.226812181004075	0.267260091218574	0.52240278749411	0.417048983823756	0.325152330461146	0.503034773320198	0.346273979016033	0.581256837181826	0.434030967984537	1	0.22545849333046	0.259638770194735	0.557588025443261	0.427562340424179	0.408506527266375	0.267462073007808	0.454844865664306	0.0610968398437841	0.457341024461098	0.262294516493973	0.34952132343886	0.770936173896846	0.393539426460797	0.589157955002946	0.434899495457919	0.479425763903458	0.147304896805265	0.487336952302578	0.515062499283961	0.598156789595952	0.440145149979936	0.494687903096608	0.802719547218596	0.38117824475865	0.420401454670934	0.685026867792037	0.672586111325004	0.371222643399542	0.51836855235627	0.545378770911584	0.615147962616868	0.39506801478718	0.363816114722799	0.750703824151702	0.225168171608655	0.46689705062701	0.58423972603157	0.269530745445305
ITGA6	0.876687337920634	0.700626899624366	0.92773226199768	0.791321097569713	0.897061377723036	0.76939658796924	0.823596969840465	0.797358383865141	0.756866536439501	0.859651281955596	0.853875255934164	0.803074911137147	0.908737468928534	0.913251747166591	0.85490078417079	0.870019653092581	0.811301558760996	0.566828126092143	0.929592927485491	0.818774318717809	0.756565949701278	0.797797728437949	0.771830184551463	0.782729258649714	0.722963084515723	0.735371473406821	0.917228189478701	0.786468674038504	0.835979334007191	0.84113579536252	0.756020774218665	0.910763723068944	0.645936815926979	0.718991015529681	0.872675744611196	0.626614865479909	0.891690810466949	0.748593044139336	0.826585333384939	0.830781594788713	0.690539059825458	0.883974494412351	0.890968385349508	0.739105303757449	0.609396947277791	0.826082148705432	0.732634975783498	0.684802812370943	0.664084739585725	0.745195184465429	0.879109869573734	0.852933149994352	0.765667365603758	0.712792704182225	0.726379205992074	0.768117615956357	0.767134896091229	0.76656583660947	0.872516653761555	0.882296944433021	0.791591716655676	0.876381572254227	0.734616401395579	0.789934902116229	0.744611977665274	0.749208405113853	0.619032133485523	0.559387318506124	0.897446569512789	0.629881090392137	0.845036666970793	0.682334449465767	0.776919035555948	0.845906450326807	0.634166383723564	0.762650798720506	0.593983061817444	0.808787397270583	0.756800365458965	0.834058347233768	0.8956200626312	0.861144351446746	0.948107624360974	0.736468083460881	0.744515334415261	0.806206875299191	0.647268437824925	0.754818271141148	0.529965150378968	0.956927776274088	0.880520937112551	0.767141229776732	0.831596220134002	0.844672558880965	0.737476191239237	0.819495458921039	0.744154573097712	0.758929473272782	0.73847084586419	0.22545849333046	1	0.951189851813054	0.764154951983102	0.796516460399864	0.838149823948258	0.67365582012099	0.828225303445942	0.867075202086307	0.86264861278288	0.782122027100991	0.865181506772571	0.688130492884145	0.777344221599119	0.713940365957796	0.834561449710412	0.862817319960456	0.571809683440665	0.745251815475236	0.885046347764083	0.752055534497618	0.749163547088932	0.83579831163332	0.384133830943099	0.627602378791593	0.751629826985259	0.64862650505856	0.618936769893589	0.852231308594891	0.834212336599985	0.763933305950361	0.797292647705041	0.75484162850027	0.727912469679501	0.329933718199383	0.390283168510282	0.69906768584681	0.81248208150628	0.325814406823117
EDNRB	0.876290364711445	0.714321465158758	0.919747876197034	0.810421215436242	0.91305691103428	0.768627806706126	0.841992512536958	0.807685446201766	0.759648225802555	0.84039985385092	0.912845709734571	0.785842760818515	0.919377835184294	0.917912888751975	0.878862741526917	0.875447735627512	0.798500332024824	0.619111035602082	0.943780261657704	0.836196786667635	0.757950227237797	0.769521695450771	0.781928412606348	0.666902448678277	0.689127967111466	0.755106173585386	0.936395381238384	0.783889563143498	0.837978530882144	0.838504800021138	0.737068325785759	0.921025371513696	0.687685682464825	0.701093018326289	0.897723863387181	0.594250353449065	0.92750663812829	0.726604770268275	0.800258604894641	0.864578077674793	0.669705034420165	0.878150121131592	0.866120327972993	0.729277535149083	0.659794406498319	0.838889168885918	0.684041892557803	0.638480957721881	0.707453150662911	0.749506260646232	0.88735591825852	0.872520880404459	0.771788261233873	0.764025466734958	0.708925752919636	0.758481933140675	0.766189138583176	0.686668997437602	0.853816318652875	0.855552780961781	0.79996272350596	0.917542518813637	0.7528439265585	0.80462375995538	0.682440949451298	0.747012548768557	0.630866578066271	0.547384347968776	0.839438960164584	0.586456186394667	0.789754660984305	0.689097227969647	0.78818625006048	0.841774173259046	0.607106924140342	0.783810133876552	0.598506067093956	0.833275769305014	0.832367765525738	0.82768062065161	0.908931001567039	0.876683956417182	0.956966841597455	0.734866914989235	0.745754496665146	0.805857053319686	0.647672695660635	0.789284498160258	0.51888402451574	0.925403277615712	0.881906355698695	0.647463310750099	0.852393195163559	0.823029066320727	0.713813302971281	0.844652512976124	0.708053861235854	0.785086627683634	0.73725905032034	0.259638770194735	0.951189851813054	1	0.738022664586963	0.780173148597144	0.796737846628516	0.652922326718826	0.819075559112899	0.860441664712674	0.877018756309505	0.775002166124182	0.863289694434027	0.714057074444656	0.756879866972935	0.680395420217243	0.84131224904742	0.846597707042962	0.564185655076561	0.743630358454397	0.869246956368349	0.754132649955169	0.729111826037451	0.819653915982621	0.430817677821872	0.629081941595976	0.779010400417136	0.631400947673232	0.671456362567245	0.896836548703925	0.848212110439621	0.771499791607597	0.85252087000209	0.712249550515849	0.680655565058617	0.330135625197259	0.304381757668338	0.742718443741135	0.849662874480049	0.259402756183982
ITGB1	0.825097134686066	0.921239079264181	0.821442498809515	0.889350910227098	0.894317650642262	0.944007740032244	0.941725413132684	0.923888041166924	0.861934577170206	0.802977135024403	0.851424848980097	0.893331600605306	0.815877243675093	0.870232251406046	0.914511881232211	0.884005483412455	0.840087114160174	0.860354923042384	0.872579064219522	0.903045773308413	0.932414356059369	0.891418103995231	0.948003887047538	0.769927464055282	0.761763998454532	0.898097284429602	0.780811244019671	0.925456756847388	0.910080792118775	0.929652140653137	0.840967370267111	0.734290684202627	0.915123251832808	0.837949730683168	0.8571595479035	0.897060926921544	0.887369307004759	0.746060649940502	0.774926739006231	0.931051172597209	0.806932751015301	0.867655733946251	0.877878079532724	0.868481672868291	0.888339996144369	0.963961711442722	0.796173016836708	0.770940528017323	0.932290004265018	0.917078862528599	0.921127955841643	0.92124960641914	0.918696445132107	0.932706677677045	0.839895922467032	0.927475353103753	0.900268117662886	0.754799199255705	0.922366994563491	0.816426429278655	0.957071651829149	0.835685393789501	0.889568482940318	0.884928176026908	0.774842298654053	0.738278018313377	0.917955373757392	0.810445166036538	0.835573485081921	0.715171482104104	0.831150792086366	0.872728171570262	0.923013234215065	0.900623489485132	0.7684246052017	0.74514154459361	0.830875453322336	0.931992928440969	0.874181783881311	0.909539998626033	0.769712923194776	0.930783888063265	0.750750658301401	0.85849238788558	0.906445760230933	0.96851816805466	0.751349130904106	0.928736124963071	0.860106172284698	0.806922920213264	0.696651832567973	0.806393213373115	0.920504247541277	0.846911174853261	0.858162921031787	0.89932607945257	0.881373852623704	0.948576471559381	0.894544493919451	0.557588025443261	0.764154951983102	0.738022664586963	1	0.889501588455546	0.883532208143724	0.779051385824449	0.873253151978608	0.712926122616436	0.761323486092953	0.852110722790715	0.867647724288922	0.856720775780724	0.849830554461821	0.811142565091182	0.906175428915854	0.943754519907786	0.717433160255319	0.943336421595329	0.921060616651924	0.916870529148802	0.854143395068421	0.868439678125648	0.710874168200267	0.866480609765498	0.897438663810196	0.884923253432535	0.908881729453262	0.877329246747173	0.958906016266051	0.94296257639865	0.863686298693882	0.858163728440143	0.68481619846915	0.605465829424292	0.433149441757123	0.918184098833735	0.828759087549231	0.405306225261818
BMPR1A	0.899104511008647	0.896924971244705	0.884616935513478	0.893418917500045	0.914189924951335	0.939534905961102	0.9280181647578	0.894748862989334	0.892009947391106	0.890309891789576	0.807225121958339	0.937458754307442	0.87054208943526	0.90360211015122	0.905587630586299	0.919153271967525	0.912261406649463	0.746528072329489	0.901713977697118	0.921015678007544	0.866068994116446	0.926283546185777	0.909406619364607	0.75835967937194	0.859204825679335	0.870424920316662	0.839154401174543	0.937431127024376	0.926274067184382	0.928614998623578	0.899295194968468	0.738194671362674	0.802463734529023	0.877178961812462	0.863599826193233	0.765819850258728	0.898007250930661	0.832867759293523	0.848555598633157	0.914551309250518	0.865956240024343	0.919142629469171	0.912262789231947	0.895101202364012	0.756951095177655	0.921098567371359	0.847396068066406	0.837987718985293	0.840732646918741	0.910703981176605	0.907618965684324	0.91820821604403	0.900735831719535	0.848576961526018	0.826486969804938	0.911077980901243	0.922074791263342	0.755805246102105	0.916452035589644	0.801235544761289	0.911273128931624	0.844570230972973	0.87290738154725	0.895783956006926	0.796937982977147	0.823441323867637	0.803073508594996	0.815796387730135	0.822440397330928	0.804904726925967	0.764311105968086	0.84574470390634	0.910334630465483	0.921301131983479	0.819375078338588	0.768127748431915	0.830095019609486	0.91252212939557	0.839808041525034	0.909911988069638	0.845391209873404	0.901050250554918	0.784579322038375	0.805750012957709	0.879826563872578	0.910686323700941	0.789997544162424	0.869046371577057	0.693040424682169	0.818146974412887	0.805939386131271	0.75339137568175	0.892789901123862	0.877798086557023	0.89812898075324	0.892876253594467	0.869486791856861	0.89640166075945	0.891347163380065	0.427562340424179	0.796516460399864	0.780173148597144	0.889501588455546	1	0.913424056112126	0.852998980543495	0.91307163047322	0.814849692575568	0.794266611642285	0.912296089420639	0.885892441320904	0.769937766471299	0.863622335266118	0.840937354870575	0.884415498014464	0.9136851471561	0.7882304504654	0.911919632645797	0.875696319453811	0.877738630513829	0.860561278281354	0.891652337795904	0.573814654715778	0.800366622651041	0.860368504487325	0.827694724559266	0.787072168083345	0.876746964425384	0.917501207468094	0.907920193281408	0.845112553810565	0.889237381224909	0.672448728946807	0.509812673290322	0.3927562180977	0.836835991962286	0.781811907760814	0.349188447062883
DIP2A	0.915108476935627	0.87289732975865	0.885965994398676	0.922033538592439	0.918992189603254	0.924756992626384	0.914930381230786	0.861148136672616	0.863330128676326	0.926831780183412	0.798698516575276	0.931967452563421	0.878015037410498	0.931554373568067	0.879535127878272	0.911029249336367	0.909258578318313	0.736746224275736	0.921893624673657	0.922998309263506	0.882030802158348	0.95705305008275	0.878293608419909	0.791762195792159	0.847537399990398	0.835276601587987	0.861138796061157	0.925614498100938	0.914720624347482	0.899724711063127	0.870775960354352	0.737416197774827	0.770154690013875	0.892373957859409	0.889444597207911	0.758081683252908	0.904212513095815	0.836245832115387	0.862155868814134	0.899957318578576	0.824249664069371	0.935480772843064	0.940137024249021	0.854832094270935	0.687584504772458	0.89851733606015	0.905029503007806	0.855441473668342	0.804965214039389	0.898639201909284	0.908424957211425	0.897350811143064	0.900474055367338	0.799651444953646	0.837489930622726	0.921585025671381	0.924013054046878	0.764794021885144	0.937645269788724	0.850521127700555	0.908318775476087	0.818398709247149	0.865218122840369	0.902664927814747	0.85857049307515	0.809682985591943	0.816070609871008	0.765020703483848	0.829610110504565	0.801590707090748	0.758475633063279	0.826058902619516	0.889642295163018	0.909996541761461	0.823902954836842	0.78180769232866	0.783916787708897	0.897173296051868	0.808900158179633	0.912661163403718	0.870309312303439	0.899873097866287	0.81823490005562	0.743290583109894	0.898982633144151	0.922608952617414	0.785825014834316	0.839246746550795	0.713529933761596	0.863921960298131	0.799535158946911	0.767096288760929	0.878595883742734	0.917930040530294	0.905433815553861	0.859803443344161	0.916894050612764	0.885646873894707	0.920978508702074	0.408506527266375	0.838149823948258	0.796737846628516	0.883532208143724	0.913424056112126	1	0.863472087396376	0.948651811433895	0.817443705551472	0.83086977191978	0.905060936711079	0.882324292546431	0.789267391841709	0.901682906706563	0.879151700624395	0.898942671855681	0.92088741097453	0.766925768605557	0.906788354961078	0.889067384446538	0.858558886345078	0.871437825361655	0.915871904946581	0.554609245874034	0.782129513990698	0.836691439405203	0.821595313270701	0.731301452228117	0.840104118202512	0.91373022426418	0.901394034360619	0.839743214872775	0.934463264235939	0.76442957471916	0.490415797421549	0.458827424852042	0.778788028259514	0.820723099837743	0.394950612610178
VANGL2	0.879298095285123	0.816748998216365	0.828141645707418	0.812096396422129	0.827419441124753	0.86981524095326	0.838026646032618	0.801290832170289	0.881062365823762	0.895673718368031	0.622188850955899	0.910512485086703	0.83195103195931	0.84586798121084	0.806058007053429	0.87135033315595	0.915833571831427	0.585523812690978	0.799484238863762	0.85019256824682	0.731634298444527	0.899718237804297	0.804984626630556	0.768072064817431	0.906471682156413	0.813238031165517	0.792571481853446	0.904613139474532	0.86248751817438	0.809406266836141	0.885862238688856	0.590154112194872	0.660193588161582	0.906236476896033	0.777517099280816	0.659523470923989	0.792831629430212	0.863480956279759	0.872448815606311	0.80142630625334	0.903306267834283	0.874536210588929	0.873164553683299	0.886947302185714	0.582294482435675	0.803579320815913	0.905830297603643	0.861545024733113	0.732602465940599	0.829351868637554	0.787333969659454	0.823384756102987	0.786012470597445	0.721946338647567	0.828409522608182	0.839387766648369	0.865131093174682	0.782588909452141	0.866251082040278	0.68711662103079	0.824319873254388	0.742960739202344	0.805215332917481	0.842505658091234	0.844633158256408	0.820664931213119	0.707114981861286	0.809527697676112	0.728928886060982	0.902184667478005	0.686136938380912	0.781557489784226	0.833830223185822	0.847351327775065	0.887115328228204	0.675860804754385	0.850224686784885	0.821076519688006	0.736877287511397	0.846996460614831	0.808940944497466	0.811587178233646	0.68044626471884	0.73375054908935	0.77806386309618	0.812339740320336	0.874155360148969	0.740505400365404	0.529351818328068	0.722723056103771	0.751904734402886	0.736637759951712	0.791567991937238	0.845600102801532	0.911912850022691	0.769934820628745	0.800476774302696	0.782732908637209	0.874448371476938	0.267462073007808	0.67365582012099	0.652922326718826	0.779051385824449	0.852998980543495	0.863472087396376	1	0.875794012814726	0.811912928197253	0.691383236909549	0.903450672106789	0.838150080584255	0.605667531463193	0.797313111377121	0.800387274223482	0.813022055493619	0.813722872362781	0.852473926531932	0.866347304989583	0.751327122465286	0.77316506715704	0.840057590624494	0.792226612204897	0.429749553223648	0.757149093186225	0.796189128791502	0.732756538327398	0.634009199738917	0.790358785818724	0.811596288025996	0.794214984457342	0.744210337490236	0.847657084308194	0.5915610402406	0.428173340053232	0.370794772161869	0.706414360610895	0.620207875267434	0.31986330548784
FZD3	0.93470737045338	0.870573075128978	0.912749178367851	0.920994864858503	0.948659325943146	0.936041242895095	0.936028361249252	0.872635311380722	0.881972749216617	0.943128455068307	0.818211847404616	0.939721473989751	0.910230838489129	0.943675744991253	0.896278802548368	0.938845169676992	0.940542063702792	0.767590465874912	0.92906179801092	0.949758165827313	0.880429498211654	0.954211088759705	0.88556516546551	0.795654333669914	0.870120294508128	0.865560825565402	0.881729748011951	0.947505328048811	0.922349563624426	0.923724989559118	0.874150374870544	0.73416132146771	0.797943939774396	0.896267279363254	0.896329283763392	0.776484775084019	0.922103506338918	0.863478914473122	0.888591236787442	0.909565955667992	0.850677901787735	0.94150704237969	0.936152897106448	0.869013111556054	0.700951278798976	0.917507243216759	0.923314482484136	0.874676118917771	0.835587773156944	0.896604925194884	0.936614703892955	0.909486573576016	0.888886189379742	0.834262378120629	0.899107177076606	0.913503582756157	0.940583790721981	0.770951369222158	0.948118454897078	0.856873486495429	0.921218456892419	0.847143158022091	0.90410376246172	0.911976592171005	0.858277215046855	0.849585869133249	0.806419994226581	0.78392347446949	0.833327811277511	0.818177151469383	0.769484505255627	0.814696890076759	0.914038012902441	0.920273542430824	0.841183756457425	0.831923950243789	0.813080675590103	0.936054796142938	0.874077861652434	0.930755447089872	0.893633532160237	0.919065576599405	0.824752125320737	0.772358638472657	0.874512815623686	0.921996224419446	0.810688282994097	0.83447809323097	0.699082702192965	0.875111136542278	0.836404354713786	0.756611360214548	0.906322928008811	0.939406218679526	0.924162655050036	0.881191715487858	0.866484159479645	0.888638214139603	0.921794289486326	0.454844865664306	0.828225303445942	0.819075559112899	0.873253151978608	0.91307163047322	0.948651811433895	0.875794012814726	1	0.844668938637105	0.857916996314925	0.926901367243329	0.919142051295042	0.804660663853659	0.874004754582694	0.907186430024668	0.90977680035284	0.919272461573485	0.80256425268494	0.918352752149439	0.904650033474473	0.900345478637324	0.898200800396518	0.917327408862357	0.605865825566057	0.773666155041954	0.872351214517681	0.840034219507295	0.762888832442713	0.888904779755882	0.929213300397962	0.910438412355033	0.900262846959422	0.902397487295412	0.70023216373733	0.527881360786125	0.395523083723075	0.796937417453458	0.826110946488794	0.349549221487764
GPR37L1	0.94611565049593	0.744006403128773	0.951888384025617	0.774198515282341	0.877080944286697	0.797894587382917	0.828031617294352	0.830026391947759	0.898634089913431	0.930987874462426	0.732792406494268	0.879974751891949	0.955166268467833	0.904874949711234	0.871835193353083	0.914189957110851	0.928408600181101	0.463290752256953	0.894467449930372	0.827596112440783	0.668014568074485	0.83683452900332	0.787767557096107	0.766753984912326	0.903330826119911	0.843150656243828	0.930277193663516	0.856658645963487	0.875287853547988	0.822320553025155	0.896884593753581	0.844168400186408	0.606888012341564	0.826191894669185	0.818848813044552	0.552813764823526	0.864875369563456	0.872731697946191	0.936993158560836	0.824441582952636	0.882680434096568	0.913369059706868	0.889962122286207	0.88223305226366	0.578459549598978	0.794652409716921	0.802874344292096	0.803811511884537	0.674739476443074	0.754500989194939	0.823329136389742	0.882073546735144	0.739121850853048	0.727862543864194	0.752215431077388	0.772756608828829	0.819466651724105	0.804190007494876	0.871056251819468	0.713916532291656	0.794653540550953	0.908021848719256	0.713136286345654	0.802885356577752	0.815455948067506	0.912412499683757	0.556210291452077	0.740334012799194	0.825448296347996	0.844759384346457	0.804466507379982	0.738934192229776	0.792533358327765	0.841725497995347	0.789119498721626	0.637705580971424	0.796853300533311	0.820776351227392	0.780130050197007	0.836282585867159	0.94232799686292	0.858938880210723	0.86412698120222	0.80833128855603	0.708764417558646	0.784512032211358	0.854119808838476	0.75554159683855	0.372765811536332	0.850878902414259	0.871235280801997	0.750974811446688	0.810414077182608	0.827082135990252	0.824347845601042	0.801509281248903	0.756438007119455	0.70848938930851	0.764183583933637	0.0610968398437841	0.867075202086307	0.860441664712674	0.712926122616436	0.814849692575568	0.817443705551472	0.811912928197253	0.844668938637105	1	0.765133882385686	0.905232329102141	0.879156942805566	0.544494462278689	0.747436591233534	0.665994051460745	0.826323836756162	0.799995143531462	0.813919056997443	0.778662665490311	0.772240446316127	0.759699331506246	0.8089987282519	0.781940106872838	0.327245855780453	0.705935800861467	0.823392645905947	0.609705717619082	0.582027484920369	0.893492226253297	0.810524773585236	0.743724383236521	0.766787214438319	0.774928325177417	0.550399038495624	0.280738189594275	0.2682853048565	0.72206221972543	0.671928933566218	0.239819149937004
CNR1	0.825929341028016	0.72626862074504	0.87041179042397	0.859733931149949	0.90470048359918	0.781623511897807	0.864497867227216	0.772431295318783	0.731115497746864	0.819799267171854	0.844761883902718	0.784181252073833	0.862823025948451	0.879002982308634	0.839892572334657	0.840766008376618	0.802868545535009	0.708559203046831	0.894886920938878	0.869912897239518	0.819776806297103	0.803102480935068	0.756872514042668	0.717279280848328	0.676920532083505	0.725989367748624	0.856385124306464	0.796954173918765	0.835420803280726	0.856079739438923	0.721106871676324	0.774910778477891	0.713012866575805	0.687567262543601	0.894856064555601	0.702551777361209	0.892128542714089	0.73735112190235	0.774814735253693	0.833765472240675	0.670744656196573	0.864017844023201	0.8452924636914	0.706517574772381	0.621001778247767	0.828471130854931	0.74820507337024	0.675436421412907	0.729313262468011	0.756707535909891	0.897097081539269	0.82856313227857	0.819908741483367	0.735129181080167	0.759947049601256	0.791597516332032	0.791252509002763	0.668969210219054	0.855987491137864	0.881215047468577	0.809654229189396	0.792783270824973	0.830047237822578	0.805344428970459	0.697046385183894	0.739672353777593	0.689391501095664	0.568821465080909	0.803100388873078	0.572784221899025	0.752653740444665	0.711766930501369	0.805116362375609	0.846475763783762	0.640693584919225	0.87628131813884	0.585594430964871	0.842360632993298	0.813324968010259	0.818688038681928	0.815442460615565	0.841799016109158	0.881970477144122	0.680629537252352	0.729241691717997	0.827593278730144	0.604481309730856	0.729434753775027	0.649458144196249	0.897085171139029	0.836866793257487	0.674902047462616	0.869821466621586	0.880491523016122	0.741253133555918	0.842234973704047	0.714668914953897	0.811898772389022	0.759300281358024	0.457341024461098	0.86264861278288	0.877018756309505	0.761323486092953	0.794266611642285	0.83086977191978	0.691383236909549	0.857916996314925	0.765133882385686	1	0.760215583209252	0.81105547047746	0.783509175370606	0.78935499494258	0.797183867162369	0.830148192346487	0.846963092894539	0.566436027624687	0.80094026385893	0.881992434276641	0.780487566889902	0.760238688469076	0.858765456109859	0.53200605128467	0.620433260955844	0.73300973763221	0.701530433007804	0.677799903667392	0.825023667002862	0.839257597006122	0.794157681960009	0.886576155267831	0.743979130336251	0.702933007368526	0.471572655866337	0.358243029035662	0.692764847325219	0.838952060576885	0.295624018726711
LRP4	0.959370775014822	0.892841952580594	0.920871877149568	0.863844549873371	0.919948783118086	0.928609679714149	0.920435705030625	0.909937670658073	0.959358314825708	0.956397277377413	0.754713425969533	0.972327315139312	0.912470263056432	0.928481062334472	0.923425410347319	0.946101336768569	0.97568912575746	0.646434982083597	0.907337610299493	0.90759521199789	0.811611276002028	0.946546207390681	0.908213026320386	0.778881534286155	0.958815017394704	0.923906744240956	0.88273709303806	0.968791416167384	0.934792399804932	0.896218694568964	0.956031451898416	0.747787965166133	0.755146270775789	0.933533683115151	0.852038071027756	0.703243633841998	0.903003730422663	0.906649370811138	0.935038274295238	0.890727138260909	0.935158794025375	0.946546332087015	0.922668783090907	0.961678737139498	0.703165841586459	0.895403053558167	0.889539229726308	0.908776748699969	0.808742395504395	0.895393596788695	0.874806693999913	0.929525631676947	0.847851474215467	0.833141052439834	0.850732950908784	0.913337149303463	0.947004419370437	0.787015579578149	0.923162809744193	0.735161362741272	0.905137931377694	0.878972527618678	0.827540161488245	0.866324776172789	0.881012181746963	0.907244674693883	0.75652531260362	0.865940367391352	0.815450028373804	0.91136984856571	0.775146738491172	0.811616846523777	0.910580179821335	0.898905902300073	0.895971273941007	0.686862152335211	0.917034355186816	0.909709683107666	0.833541223590745	0.929315722978047	0.903878692929938	0.917633252101051	0.774103497567847	0.836555624676112	0.855282080358416	0.898193299325291	0.901477638207517	0.849950486914099	0.577356221499449	0.811840472683334	0.819077618104405	0.77040016731421	0.873445850585722	0.879696323887573	0.954011391787685	0.84692671331554	0.883536512716604	0.834063203036924	0.892066973467621	0.262294516493973	0.782122027100991	0.775002166124182	0.852110722790715	0.912296089420639	0.905060936711079	0.903450672106789	0.926901367243329	0.905232329102141	0.760215583209252	1	0.922024477568671	0.658842111435317	0.829008214373512	0.802179919502129	0.889672768157492	0.881539987458823	0.914671061827771	0.911400067534468	0.820639828971904	0.859862764442154	0.894016282991065	0.87011244238408	0.504001149594272	0.802336705070083	0.888520771971325	0.750540383790201	0.718693255567602	0.892015143726817	0.905659817023217	0.878937554564841	0.815708586251376	0.876714059849391	0.615489630409136	0.421890902062113	0.356513843164462	0.82692933995058	0.720326746938143	0.312853237763133
