""	CCR1	HAVCR2	CD163	C5AR1	ITGB2	ABCA1	SIGLEC10	CD44	LAMP1	PTPRC	SIRPA	CCRL2	NRP1	CD74	THBD	ITGAM	TLR2	TLR4	CD93	RXRA	CXCR4	TNFRSF14	LRP1	PLAUR	ITGA4	LILRB1	LILRB2	TLR1	SDC2	TREM2	TLR7	FPR1	ITGB1	FPR3	EDNRB	ASGR1	KCNQ3	ENG	TNFRSF1B	NRP2	APLP2	SORL1	KCNQ1	ITGB5	HFE	MCFD2	ADCY7	SDC4	STAB1	KCNN4	LILRA1	P2RY12	SDC3	SMAP1	TFRC	NOTCH1	SCARB1	ITGA9	KREMEN1	PILRA	SCARF1	EPHB2	FPR2	ITGA5	PLXNB2	FZD5	TREM1	NOTCH2	GPR84	P2RY6	TSPAN15	ERAP1	SLC16A7	S1PR1	TNFRSF21	LRP10	DYSF	ITGAV	CD81	UNC5B	LEPR	PTPRA	PTGER4	PILRB	CANX	SORT1	SLC16A1	NCL	LRP8	NCSTN	TNFRSF1A	CD63	RPSA	AMFR	CAV1	ITGA3	FGFR1	GPC1	PTPRZ1	RAMP1
KCNQ1	0.882338571426208	0.904679445015806	0.885405605158578	0.87298308531653	0.878090814861992	0.763081937517724	0.882363207565958	0.683077902527503	0.777344716607417	0.916937169124666	0.912073330631922	0.903692753585786	0.881532046849678	0.915415489485292	0.865972305047309	0.932616401028124	0.823895773763373	0.844329251810378	0.871779099097725	0.8350750074539	0.773228781269219	0.750253799794356	0.759725848324143	0.844298979549683	0.905838125378159	0.931697253775734	0.921204086775526	0.837028897871481	0.667551082977002	0.898461987611335	0.858042210213768	0.910578465648065	0.669502840611913	0.838339704309508	0.786156743698432	0.897713459565517	0.840650837990832	0.894751793376142	0.90260265094914	0.683956640094814	0.777981777472521	0.873882573780824	1	0.833803257777687	0.754958053792739	0.456748936170922	0.858506914268334	0.231572405286739	0.917513423462231	0.710214442663308	0.884686083233323	0.943295185632493	0.516723895056622	0.537646412348902	0.78774200326128	0.496817770703842	0.853957573970496	0.905418029416903	0.500417902810274	0.762452997511549	0.857893892527694	0.756351932707458	0.868128735567006	0.656275411700657	0.712873828318826	0.677211336605295	0.598796246335374	0.370955420813514	0.717869183239453	0.799912822239554	0.819698165507352	0.825278904713421	0.389712008629053	0.51987297214574	0.630255324794272	0.624480783963135	0.885103607253097	0.488947709922517	0.774343231498174	0.519742132038343	0.591540225142096	0.125439629525288	0.827433795680156	0.314471271466397	0.567043949094808	0.182409621102206	0.0792951793278601	0.563949614461294	0.309485052777765	0.66210657809993	0.807061676803941	0.605256045551678	0.56606714903464	0.532112793660452	-0.339261942224586	0.0103116337382944	-0.245029314909034	-0.197141802619913	-0.266472348896882	-0.0586771759614985
ITGB5	0.955987757107509	0.916123572719189	0.956059764871171	0.942369981312367	0.934472570729265	0.956824135966529	0.941562385800191	0.932751639059164	0.950573229779734	0.939750917753499	0.934248066350964	0.901348044612801	0.96467681659369	0.935201271058073	0.938769817729129	0.909237803189346	0.972672636324532	0.946382534737295	0.937025363356121	0.959904279803527	0.848246670302551	0.894333911164623	0.951460384010302	0.905055092576594	0.940571228376064	0.921431699763849	0.906255986949687	0.919849687538308	0.879428924155019	0.889109153663109	0.951564896970764	0.954763306485592	0.901790961421998	0.912035462489292	0.956779624403338	0.914631707278544	0.880527041919323	0.931040284035815	0.947744760823589	0.950267254194944	0.969082210390381	0.928550245263529	0.833803257777687	1	0.923597133024938	0.732613189657926	0.98774576578452	0.598227536482822	0.964627048192231	0.954567853857324	0.841387709786252	0.758571910904219	0.822048594237685	0.843479441852573	0.876970141286741	0.764389082452755	0.981200937828779	0.95151905771038	0.859882904004757	0.786128505814383	0.978112926325617	0.94866520567738	0.873854153866643	0.920348641366693	0.948971206934163	0.950374464252601	0.809113392521	0.719915051698591	0.924398821071063	0.809071966639525	0.976144156694115	0.932305816026004	0.673381651087678	0.748878066690981	0.888148095012537	0.938756433356176	0.906001431673397	0.800246457112313	0.937195890720483	0.665667088955175	0.890757346844763	0.539892990542404	0.87672953572674	0.717898730503912	0.872619266308042	0.540106166781425	0.42995848409808	0.892108011355398	0.703641618160987	0.915537479350761	0.967331058225546	0.878469329057884	0.848993381552648	0.773672923629804	-0.0340675033665486	0.436996043417195	0.188641191647324	0.210989839910629	0.129764531695584	0.384111231213023
HFE	0.862404864546332	0.888371245156336	0.952372982669779	0.839068671021806	0.935459861691036	0.933005199008509	0.957276284367003	0.837797557518722	0.856830888614895	0.890456509533214	0.870635786862976	0.742467708032126	0.957013835783966	0.912487243947743	0.919342684919459	0.901975842000377	0.934943909827941	0.851433928690272	0.946628102137615	0.950494344347723	0.691711286956482	0.757518181693185	0.965088657542588	0.883225265546293	0.938904581328529	0.907720767256711	0.892892320233906	0.893866762723452	0.813970579711513	0.881908712806971	0.953821761414357	0.921247863267796	0.92034077341647	0.950827298067755	0.876498684063645	0.899733914831612	0.916656254708503	0.944505714912408	0.918979455415016	0.899750914230717	0.935036684124984	0.872197012556674	0.754958053792739	0.923597133024938	1	0.75895475032312	0.915111882489394	0.615603914742095	0.929286294551513	0.961940268594043	0.885647826084285	0.725922033349509	0.898102615533515	0.821715428542786	0.903626489209137	0.87143685811443	0.900264777700158	0.912814207377799	0.77917602292109	0.743674551902056	0.942807937281795	0.967261354726502	0.874240518487994	0.905698481231784	0.963896970219108	0.92433782138503	0.791060316818972	0.710115680716813	0.814635293222004	0.795425935256167	0.936716412827464	0.874382567173676	0.807133968709483	0.827736440206264	0.920158596893836	0.899002628395503	0.885110505187429	0.875861733390553	0.933615352325655	0.686227341558686	0.866080811960473	0.648754096069544	0.880048864539205	0.799546285228366	0.866428447217691	0.64670704325756	0.564884538403732	0.89583229192675	0.723034244290312	0.896421705915362	0.955118299234565	0.832318383930506	0.815502159754751	0.800785415831384	0.0367745284701245	0.568451436283598	0.325198620635831	0.329496239571835	0.285535325080957	0.480272492073259
MCFD2	0.691889479633228	0.670098743418048	0.650415603858806	0.702147713100753	0.698305206911155	0.850345798229452	0.671290588283985	0.851031603726961	0.780119296339232	0.656403074921311	0.691851822064621	0.597644612570409	0.722100011802502	0.656501577185531	0.697046046938922	0.639627484361287	0.738119025688511	0.730627513422155	0.640727240204114	0.762310918554042	0.678581417022664	0.716524852513878	0.827410447645003	0.730732889291744	0.646401561762465	0.5825248487892	0.555620333724899	0.707188118004912	0.881883985601002	0.632741956173846	0.700253509644031	0.653995203322027	0.925617345071728	0.681458647816097	0.754477033775436	0.668381262250492	0.702429474589497	0.654296024188514	0.698057193293059	0.831878651767772	0.857383176700314	0.70372556685455	0.456748936170922	0.732613189657926	0.75895475032312	1	0.680268309319044	0.877837386320952	0.627623642285871	0.773255391378034	0.594130363455745	0.463370406853312	0.715279766019642	0.93959913832827	0.787313348580185	0.70707642483461	0.757937764537619	0.651428135460412	0.760459485486981	0.648687719479728	0.695129447930176	0.78025234481986	0.595828864615216	0.902489028218218	0.756621051032178	0.781746258538484	0.878882544670758	0.821835710932839	0.732823112981845	0.422630331360674	0.700108969259482	0.730856225030857	0.591636490252097	0.565974241980508	0.734612414347004	0.808611455228079	0.66506745336945	0.783198950228435	0.835592497771875	0.760509961829446	0.896269285197935	0.762087692900993	0.702968732469506	0.780688681482566	0.953128738591898	0.601604612237843	0.831280777395699	0.87996469725785	0.691918409492459	0.817049951238404	0.794845359463579	0.931965619755111	0.933606282539035	0.823299862265629	0.515470963990168	0.62852202255231	0.628813636488349	0.476782168400291	0.312479622684919	0.67002791847912
ADCY7	0.942794014876536	0.920596885451491	0.969316175257667	0.941098233703107	0.937387393840495	0.931829136231019	0.952212270702204	0.886223604167499	0.921359086460077	0.954351256362766	0.933214590541725	0.892497103047963	0.966220977409351	0.946187135970026	0.938706181539004	0.925228062493388	0.974675380597545	0.93123618001115	0.95593652451325	0.954659619025788	0.828065284636244	0.861974079878764	0.933597409754968	0.898623015738759	0.960403249996163	0.946353574490263	0.939666805593443	0.908604209748796	0.823180748344026	0.897059780369737	0.956491721423606	0.962051467762981	0.873830099984513	0.916413920057191	0.929642354086129	0.924350426788808	0.887942433646096	0.949265436025945	0.953864251719528	0.907805819843313	0.945995474671216	0.9358133981878	0.858506914268334	0.98774576578452	0.915111882489394	0.680268309319044	1	0.51483936940643	0.979598809552041	0.933466036458077	0.871087923339039	0.79872163678943	0.808344637400402	0.79013956505028	0.866530137558728	0.753583191020541	0.967811592751813	0.965979925179923	0.804447083269448	0.775888532325758	0.987590505711067	0.942407364588439	0.913360719547298	0.879548307374355	0.938754255787999	0.925181514172287	0.773218101008721	0.691197546153912	0.883922478802241	0.848261730280001	0.971591027510271	0.946055468081948	0.67810494152649	0.769924841998239	0.855814467523365	0.904956084035965	0.912539133717502	0.774118919908468	0.917055166521592	0.658717905808392	0.850550765159027	0.508582161683126	0.872549432751711	0.67612344549786	0.832663165892401	0.516981394900549	0.382895598926422	0.857013126296294	0.671625371622422	0.881180735609762	0.954541284758628	0.835007009677303	0.807699906233466	0.770569158228748	-0.103026958534249	0.389908951188197	0.132233170722344	0.151635669389748	0.106744542964357	0.336727122272856
SDC4	0.522273909715215	0.461363779437361	0.471025365995724	0.507981357765909	0.50298557341553	0.680623254226593	0.483562194770431	0.748520401632328	0.639684740675732	0.447818521368562	0.486254463432137	0.428718658367599	0.545884703793794	0.450111444989599	0.513290304887922	0.421270721380931	0.568083813776465	0.562603938322643	0.453688053034958	0.579374779513563	0.50814978465759	0.588221475814125	0.685128973562063	0.535014700866585	0.451363954710782	0.374721384091018	0.360993223358518	0.526676201106097	0.769598907212041	0.42187981295253	0.514121524480136	0.467416059868734	0.795323166598242	0.497315860614446	0.620281674978368	0.457951555338618	0.490220260718876	0.45729174126138	0.496496716802003	0.731392061961572	0.708407453471265	0.488678122854506	0.231572405286739	0.598227536482822	0.615603914742095	0.877837386320952	0.51483936940643	1	0.44463246487558	0.669521512798625	0.370072018732692	0.205692349976341	0.63764623178611	0.835020451921528	0.596426383462762	0.612186321399281	0.594349445577574	0.45551892507492	0.753288152960001	0.452149235269718	0.51687934515637	0.624634147570178	0.354515029655041	0.811007945487831	0.640600463952031	0.662351479848039	0.815842896370889	0.787482151102667	0.631570458910437	0.275156356740817	0.552634851944226	0.553857319355109	0.48817272716809	0.482774098659559	0.652129587340026	0.727262758705698	0.464642637471667	0.722928185823707	0.707597543090497	0.55859319427458	0.801694721327582	0.732493757528638	0.505989929471092	0.751690456045083	0.828527694874586	0.580534197834367	0.742020020898666	0.792837985351294	0.641956453382385	0.736969723744593	0.653444278996738	0.844728133461454	0.848456546466568	0.739772106240065	0.703062004623403	0.685796828062392	0.663605730125871	0.623838255566239	0.372861237259942	0.728455463127197
STAB1	0.935911542050477	0.947210943613114	0.99255876214652	0.927922840038562	0.963537184560805	0.909160812107322	0.982548780597025	0.826742177470277	0.88469302047534	0.970978920701837	0.947172491363569	0.888026511034946	0.98199854831866	0.973826972275745	0.953775065979107	0.967981784953456	0.95851737541775	0.912490070938617	0.981938226005262	0.957695322375184	0.789399623423857	0.817815446211934	0.923680535342029	0.913808074081052	0.991309002911502	0.988180487253106	0.978949954495965	0.919263878328369	0.779357035199995	0.937300644976805	0.972693725728237	0.984097899473004	0.842633720965108	0.95018542176391	0.899306692587135	0.955244589194084	0.920308635643999	0.982658893494769	0.972683626456564	0.860608955558087	0.920158385691511	0.936382439455568	0.917513423462231	0.964627048192231	0.929286294551513	0.627623642285871	0.979598809552041	0.44463246487558	1	0.910699989855026	0.929636627142137	0.862234479950289	0.780687421596583	0.724849418311333	0.88477678282215	0.744619706094831	0.948904423474567	0.982526478259957	0.728670060756727	0.783708429378517	0.981118491343499	0.932888714287001	0.942039770824168	0.839148345865187	0.919040393310539	0.886157758780924	0.741865447589379	0.613208491396016	0.835401950123169	0.881684499628688	0.961784695436105	0.934507272290496	0.663071523789392	0.75314515506777	0.844990699660908	0.845400725768877	0.936289603428187	0.742819796273066	0.910397586567911	0.631218013107779	0.789741297982124	0.435933919373574	0.897325372485727	0.616264865792342	0.774208060417444	0.468517359715157	0.31660856939595	0.801495910203078	0.590263614753321	0.842782232913499	0.947895061435542	0.778112500297906	0.751434982333444	0.732205113622773	-0.175206608002534	0.32801810711647	0.0431794382322713	0.0869926514644138	0.0416583090401454	0.250199630376415
KCNN4	0.880768983372821	0.860258460925125	0.931601945760857	0.846873376019776	0.907199100908548	0.945509297591675	0.925230155667871	0.901504271741351	0.900627983250262	0.869554501447538	0.857515857102515	0.777043683066378	0.937652987270862	0.885713063944636	0.902805050679335	0.852043757894574	0.946173609192408	0.872819095533408	0.919347862536381	0.941902766931143	0.73229966839495	0.812132178019212	0.966827262575724	0.862764080610682	0.904307613404596	0.862902423685797	0.845274440931073	0.887562981574477	0.855628812843348	0.847032783883591	0.931077698758266	0.906390918098906	0.929216664291474	0.916452721542658	0.917570490650128	0.868204892432366	0.872122404268565	0.907517945637482	0.894160263382679	0.953865126829265	0.952218825169743	0.856450761049949	0.710214442663308	0.954567853857324	0.961940268594043	0.773255391378034	0.933466036458077	0.669521512798625	0.910699989855026	1	0.809091116840882	0.661183381132574	0.921585601533146	0.875277783079653	0.87999485366932	0.861998566618828	0.922646241239935	0.893421395435249	0.866331963957733	0.736155451112739	0.943796242912247	0.969700231633044	0.820082705115228	0.945436496291206	0.983614010908765	0.97563669078292	0.799978263966472	0.752579049679541	0.880289667932982	0.764515919007381	0.957267823496451	0.8706374168163	0.79875324324354	0.824367647398072	0.944152728968889	0.962245176024473	0.853716709546334	0.898962601053793	0.936891944003371	0.660573749889439	0.929051055368752	0.683325016272164	0.855344129423655	0.83530530409245	0.900594867328357	0.667108592904252	0.573015480578891	0.949500365084912	0.783836827667492	0.938107035746043	0.963695899953087	0.879694003086169	0.86721151071874	0.793828364379501	0.0830395096329681	0.617092501416611	0.366988953259571	0.389287165537709	0.333860238720206	0.547022672726654
LILRA1	0.862558105630862	0.952925252259729	0.945729062986206	0.87735157482396	0.958284461693536	0.849394762472801	0.961864126072006	0.711644237787475	0.803727428892436	0.954935585352151	0.926011892876635	0.774261440409346	0.945839530255151	0.961575074581762	0.940047958929171	0.97567140736973	0.903445858582475	0.853824209484015	0.959450934710299	0.920134439249117	0.733517673496517	0.734987219786417	0.882975665074401	0.928293677396296	0.962326865791655	0.963223093728259	0.927762209922694	0.907828385008088	0.696297518879042	0.957589730084528	0.94735070713138	0.9441968403286	0.805056493969199	0.955474699038066	0.809813304561341	0.963984698738251	0.964957475120506	0.970590074718366	0.951206895401437	0.747404003663604	0.844772803199471	0.922844619865866	0.884686083233323	0.841387709786252	0.885647826084285	0.594130363455745	0.871087923339039	0.370072018732692	0.929636627142137	0.809091116840882	1	0.921535517202031	0.678457258208284	0.647045988752808	0.921623399000318	0.741314851766859	0.862747232098688	0.949075498741115	0.513612134026785	0.844674859305068	0.904408560161278	0.880452643495594	0.96199490331667	0.763490977403341	0.810081863280983	0.775748829443745	0.744046348540022	0.493203314254188	0.713859636144853	0.787821999909607	0.880292444718544	0.859576649202732	0.579587351424011	0.647650547651328	0.751362678381563	0.692691650948946	0.950759731756433	0.64259232483909	0.884079931578831	0.555780401896695	0.711311043278247	0.344104725669441	0.936672365174242	0.509053972601851	0.689336665271351	0.359935438754508	0.276781314229388	0.693171884505802	0.437367968270458	0.677444322925792	0.89481151139975	0.711600231300149	0.666237055350316	0.730805852981575	-0.196200174813053	0.248792731552609	-0.0301666596131994	-0.00436529064112436	-0.0451335144972129	0.188367063882944
P2RY12	0.844758719968757	0.919665108261665	0.856107521362195	0.852081185859071	0.882946929997231	0.747589507742511	0.870198128509226	0.634555193808345	0.75204328170727	0.913989957483678	0.905373389922075	0.825860369951084	0.860739928207407	0.91468252160586	0.874092212149698	0.931771763488818	0.804432190480856	0.825379276232419	0.859327860061998	0.826946967886416	0.765652776385526	0.726307693219819	0.754919954642474	0.871126197929027	0.878683857732261	0.897717810166354	0.864235444616449	0.851690675803819	0.624188000319456	0.924701660167116	0.852507292959859	0.888380624666451	0.673426693578936	0.852806206645542	0.754780934950506	0.905413038209519	0.891428525141549	0.884903027735998	0.893484806168641	0.636398774083468	0.744974646408254	0.885428338576886	0.943295185632493	0.758571910904219	0.725922033349509	0.463370406853312	0.79872163678943	0.205692349976341	0.862234479950289	0.661183381132574	0.921535517202031	1	0.473545771701912	0.528083535563474	0.843596427561025	0.522142546752336	0.808004549105082	0.888059360012698	0.351491355398032	0.844060664164118	0.817925076670454	0.74143087667341	0.875662153885392	0.630415679556068	0.651225786610388	0.632122873840247	0.616429130857981	0.299382134937906	0.664772918584432	0.695815080035826	0.783192715350277	0.770300626918522	0.348300450244533	0.459905766185629	0.581412341951411	0.551038735817501	0.910361496982674	0.44263841749042	0.778660507482954	0.456498001522553	0.588904643207572	0.110276666153718	0.876965243097451	0.269169307545105	0.539801283435248	0.137738265351547	0.0942199530887789	0.526390372269822	0.242693383554543	0.562014600078961	0.787128725048471	0.593756479479431	0.532510450476234	0.549190574317709	-0.347237665847223	-0.00721315075429902	-0.256608954357658	-0.2400410807731	-0.283267322838959	-0.0511365760887888
SDC3	0.677999317089091	0.680206040338372	0.819090136681571	0.649385121938342	0.757441008415027	0.813563035384822	0.806445512426886	0.749411990018733	0.725971897644521	0.7053115411835	0.669443475822837	0.553625597909105	0.797263459284029	0.728313689832575	0.737217630386229	0.692621140523764	0.810424773620334	0.670696473642383	0.816233226015975	0.809371123793894	0.492821030649414	0.588125409613818	0.86252357504036	0.687802720937295	0.786248092075851	0.739051926932979	0.737557853610458	0.707391692338935	0.674859479096935	0.679326917747306	0.802020129653075	0.760779399942606	0.848291497019723	0.79695502811539	0.734484075923965	0.727521116524076	0.729629262366957	0.79057900410601	0.734124919848819	0.841485952804176	0.841580828597907	0.683794742090537	0.516723895056622	0.822048594237685	0.898102615533515	0.715279766019642	0.808344637400402	0.63764623178611	0.780687421596583	0.921585601533146	0.678457258208284	0.473545771701912	1	0.784860770018651	0.748905555940677	0.929957957908414	0.74901093229131	0.744614390132427	0.814989593663088	0.530006163687063	0.809838642055186	0.909768874430474	0.702523453790954	0.840963149258061	0.950290597463093	0.899603442615111	0.654243084709569	0.811282375897739	0.681508655894174	0.749170091378161	0.860584367296729	0.774848078972695	0.938491699675022	0.919052030275811	0.940377036133251	0.91394861684632	0.666266838946203	0.971400650305879	0.825169425783898	0.662129146619427	0.831043480115621	0.846066959045787	0.684145527086133	0.937187576501552	0.847088438549712	0.835526753626409	0.642969008726511	0.935582881180274	0.882528519427352	0.899857794255305	0.859046214644504	0.786239274240797	0.811409927449527	0.792568938892955	0.186213591144646	0.809245224514296	0.556105109742094	0.626703731147511	0.632309267381696	0.746598502169275
SMAP1	0.818725606698236	0.763124567516437	0.743632727766511	0.797924028621069	0.782459792245574	0.922187906124503	0.753512111617258	0.945614806109945	0.899793571968504	0.750469218079384	0.784001580426141	0.699991071132966	0.807801508125236	0.748787892376926	0.793780671153061	0.709684123136664	0.843902821837778	0.845028739599861	0.729115698262783	0.844651077308759	0.795616801985777	0.850074804162378	0.901717099132138	0.802762158664443	0.721714712462684	0.661709885131603	0.620103906686277	0.811536308937046	0.938867352040148	0.719598815660316	0.791925549037771	0.753304853765913	0.95254291761594	0.759583816683428	0.883109189637576	0.747092639983924	0.774567820479886	0.7312689750201	0.778776650272065	0.932084090829841	0.923735951889529	0.794346345601122	0.537646412348902	0.843479441852573	0.821715428542786	0.93959913832827	0.79013956505028	0.835020451921528	0.724849418311333	0.875277783079653	0.647045988752808	0.528083535563474	0.784860770018651	1	0.840203876827107	0.769812618674453	0.862099773184796	0.755725049703239	0.837481296797599	0.751430417203414	0.800060501824937	0.861791996809246	0.649076262151314	0.946642115454085	0.837080767513325	0.893330355107978	0.866735187184719	0.783717503458156	0.880131203248256	0.484286031778048	0.824284732849126	0.764685806530478	0.629829818407257	0.617542540834754	0.807550336043177	0.91108941759255	0.766955045956617	0.799373071844379	0.890270270483069	0.692701267387508	0.973062147030136	0.727625422777921	0.7845466160209	0.798317873151294	0.968180676376182	0.594770602912518	0.751640642239682	0.938453534020995	0.766915170227728	0.87281431280778	0.871128379737325	0.956874370543422	0.936998308537017	0.79683265395998	0.331030804773687	0.59774386337332	0.546162526740061	0.404460006309046	0.316935780496044	0.62946915361309
TFRC	0.911050057242734	0.961696461481623	0.915865951199289	0.91057088796187	0.969141605166835	0.946681973610141	0.939986922213743	0.862933037562181	0.912569537000849	0.937637510475437	0.947070916129386	0.798752439492923	0.948063280714878	0.951687097913595	0.966425756611986	0.940578944443298	0.929308214365861	0.920306153645822	0.922606307894851	0.965760425655544	0.83509858626859	0.856499011340879	0.961381244841373	0.977100187025054	0.907847264416694	0.886347881301487	0.827416193743352	0.968340850068183	0.85711538149034	0.962840127952312	0.954790658547087	0.938064755478586	0.921069286352614	0.963294618943391	0.912876773520491	0.961014624239097	0.981894576645293	0.932759343319265	0.955355729795781	0.88139147104972	0.933846479701383	0.946505349922137	0.78774200326128	0.876970141286741	0.903626489209137	0.787313348580185	0.866530137558728	0.596426383462762	0.88477678282215	0.87999485366932	0.921623399000318	0.843596427561025	0.748905555940677	0.840203876827107	1	0.800658122199513	0.918329361736372	0.925090074668492	0.634918487938414	0.928994853913379	0.904336665042399	0.917871548322779	0.879279461280062	0.901563983642999	0.849097602720487	0.882358381651949	0.874179668066552	0.587059952767542	0.84577095193012	0.629167732498333	0.901817703777338	0.834152447067805	0.587364111336796	0.608915841429693	0.830261518325706	0.806656660316521	0.955612000967901	0.727623908546785	0.969598136621861	0.56921201813452	0.879208169761809	0.48803302112171	0.98352718049226	0.641157807394262	0.8399178826817	0.428697342053346	0.466403357967827	0.832824877561907	0.576384597969104	0.769570694623658	0.953877554999913	0.875122719921212	0.818097918492291	0.781236465976601	-0.0120863889945076	0.397314536983482	0.169461465521589	0.142923938073682	0.0671995385542513	0.37518516828131
NOTCH1	0.666511781334825	0.715442969810484	0.796421214797378	0.657754318484486	0.770706563381846	0.801153160350215	0.798047893673713	0.713306836191095	0.723510337117951	0.725440060952635	0.692799727578354	0.486463247017291	0.790179470391132	0.73855351993539	0.752584539424288	0.711096368582033	0.804485956360474	0.678817631718376	0.810555534655106	0.80225863091105	0.525256064432353	0.59479445762147	0.863543344468236	0.725987509077486	0.776616182842796	0.737487856906826	0.689713507762915	0.72781668318912	0.645114480478111	0.708744078148002	0.80304371055146	0.746414604336573	0.850138786331371	0.806008634953344	0.710931829352411	0.760752701952698	0.780830330608783	0.789946949821001	0.740536531029192	0.79619731895562	0.818769723503585	0.720197695153689	0.496817770703842	0.764389082452755	0.87143685811443	0.70707642483461	0.753583191020541	0.612186321399281	0.744619706094831	0.861998566618828	0.741314851766859	0.522142546752336	0.929957957908414	0.769812618674453	0.800658122199513	1	0.723595181303552	0.75666184670034	0.699563456073518	0.624626263136256	0.782952186002541	0.908989590828375	0.729232599178824	0.814590792385267	0.881925869735953	0.85130858047184	0.680658059326192	0.765778132007043	0.644318745157745	0.686527945487374	0.840880215498949	0.746363443653802	0.886819124188944	0.835154920608064	0.881207198935068	0.840425548866315	0.714788266608164	0.899627600540461	0.826238549702534	0.599460218223308	0.810176813851155	0.79701858247187	0.741685650230671	0.875158825696785	0.813901659873425	0.758201500459186	0.602694585671947	0.874400520023949	0.846629188642218	0.782969795343843	0.838768537175234	0.772023996493091	0.761782433276051	0.808957463682946	0.157573041688583	0.761386989355674	0.518423482416868	0.553207463779286	0.593083403981693	0.709538063990001
SCARB1	0.986347428359461	0.955067956037373	0.940465864282873	0.976484726310266	0.954507700385002	0.970367079953326	0.938059787498262	0.94973973646211	0.980076885200748	0.961171013291754	0.971116681411233	0.918920774134437	0.968545369121905	0.955992459700247	0.965085000193253	0.933213656573111	0.975242662729971	0.984107383069994	0.923645827720675	0.971249348315179	0.919690061698821	0.947213736727834	0.957064056461735	0.948660738852947	0.929427501921917	0.913891144618453	0.878815701989855	0.959228043070854	0.914332072172623	0.926364600584795	0.958701432658254	0.960980677419877	0.90954534057785	0.920616906195848	0.983818667176378	0.940586905421211	0.917067932592264	0.927967318605442	0.968628893544091	0.947575141666501	0.972780667081127	0.969275276662589	0.853957573970496	0.981200937828779	0.900264777700158	0.757937764537619	0.967811592751813	0.594349445577574	0.948904423474567	0.922646241239935	0.862747232098688	0.808004549105082	0.74901093229131	0.862099773184796	0.918329361736372	0.723595181303552	1	0.960313925972492	0.800308854511933	0.870248795178711	0.971876208625867	0.928257903071234	0.87765159664915	0.924597238381613	0.898332340801973	0.930149570969293	0.84918404961625	0.65559978693649	0.953416312520201	0.726655693968767	0.956019601000515	0.914767306714208	0.580275605962599	0.646238906078592	0.839173369361784	0.900985523571576	0.946013913888499	0.730414089277082	0.951035951652158	0.628218772617626	0.899144192940179	0.465431203806574	0.925568340915316	0.64687152166694	0.86545750872609	0.431835549399606	0.411755948005534	0.858755642564042	0.643089805235515	0.861348595456135	0.964663506527028	0.892051232237663	0.841064354304933	0.751099098160393	-0.0553709371570121	0.351492755883319	0.133290439983352	0.109357926919351	0.0213320736215061	0.31211127082937
ITGA9	0.955361406758478	0.975326434509673	0.981366063521583	0.952537578167886	0.977817095415864	0.92412903434046	0.978222654420837	0.844323071705301	0.914261754238888	0.988196880968462	0.971509733088317	0.880131615773858	0.985665308059143	0.98601270872208	0.975895239045706	0.977278921985793	0.969893868916046	0.942638153941337	0.975566329387924	0.968027343677184	0.845978929725386	0.862640100621333	0.93819098378139	0.947530523685158	0.981584601056512	0.978276678051134	0.94537733436532	0.949457691418474	0.80028160408535	0.961239492540995	0.979808767237902	0.984763617074766	0.861454384407321	0.957885657249936	0.922463106156091	0.976393999981632	0.953590723508844	0.980885871823246	0.984353118211646	0.865368621655838	0.926372484584325	0.969845611169905	0.905418029416903	0.95151905771038	0.912814207377799	0.651428135460412	0.965979925179923	0.45551892507492	0.982526478259957	0.893421395435249	0.949075498741115	0.888059360012698	0.744614390132427	0.755725049703239	0.925090074668492	0.75666184670034	0.960313925972492	1	0.683445816022145	0.85910366753343	0.9768681402699	0.932262371026268	0.943206866948208	0.849006505057244	0.888227130157578	0.88168731708665	0.777284976123442	0.588271957893334	0.858391213457683	0.817610100977032	0.956174337249376	0.922645301674471	0.616553778014761	0.689456635213947	0.811883514295185	0.827721731387546	0.974710568203091	0.701248293734015	0.925678315459224	0.599436755892263	0.816933684157354	0.413385756044414	0.940889657348319	0.585240034181492	0.781459091255715	0.408321308284634	0.321378630801945	0.790981674858486	0.579363552917075	0.797136976784952	0.949766477171963	0.799510475194261	0.751677731064382	0.741197939377937	-0.18177782368538	0.294061913227326	0.0343451618085453	0.0305113107931525	0.00509767617056797	0.232468077586301
