""	ITGA4	CD44	CLEC2D	GPR171	LRP10	CXCR4	CRTAM	PTGER2	TNFRSF1B	PTGDR	CD2	ADRB2	RPSA	TNFRSF14	ITGB1	NCL	FAS	CD96	CD3D	TIGIT	JAML	ADCY7	SLC16A1	CD3G	ITGA1	NOTCH1	PDCD1	PTPRA	SIRPG	S1PR4	CD47	ACTR2	TFRC	CD69	BMPR1A	LDLR	DPP4	ERAP1	CD46	CD247	F2R	KLRD1	SORL1	VSIR	CCR5	JMJD6	EPOR	CXCR3	CD4	TRADD	PLXND1	CD226	TMED5	CCR4	TNFRSF13C	CD74	CXCR6	KLRC1	CD8B	CD8A	STX4	LAMP1	CADM1	CD82	TSPAN5	APLP2	TNFRSF1A	HAVCR2	PTGER4	HLA.DPB1	ATP5F1B	TSPAN14	SIGIRR	KLRB1	PTPRZ1	SMAP1	LAG3	PTPRC	PILRB	CD81	KLRK1	CANX	C1QBP
CD4	0.00650067350639474	0.112744417577251	0.238198850887548	0.104663766832533	0.324221823875893	0.346291021865321	0.25886994297008	0.120786619776422	0.558167399990389	0.200070199819691	0.248273295970617	-0.0510509778052365	0.453421859166645	0.00202817350276784	0.139938052731553	0.193588265727166	-0.0199771768376892	0.627431762849349	0.196324566590921	0.248718658806338	0.0582323711753079	-0.257345684989066	0.0744530708652245	0.158926314782917	0.0885128983303041	0.271093110369712	0.569520108858134	0.0753119770311956	0.101284194711314	0.267342929281758	-0.0630140986746452	0.42246292762033	-0.0847046443491926	0.177676018747209	0.071688761312968	-0.0218898249999295	0.0723288518886195	0.0430032940535018	-0.161200690882904	0.280123022143413	0.143455430308227	0.139004882777843	0.63528399841656	0.138406857036018	0.699936394468171	0.0971566319506337	0.0592024071908953	0.101429296100323	1	0.494773194786198	0.318055772511803	0.0354124429350003	0.182051377615801	-0.0234652083522952	0.485709686042834	0.607830722997592	-0.027918300983743	-0.0141554973215883	0.171290481209546	0.362535776595385	-0.371153804193271	0.687700606978131	0.0574090500841219	0.0631338763675034	0.136741437512944	0.313062244968125	0.679620797356099	-0.0477407202623143	0.0666516123904048	0.706274238889187	0.383613294398944	-0.0452253329423121	0.118771578065839	0.046261497535341	-0.174218994540335	0.418280176299635	0.278915138888764	0.393472289872215	-0.299867195845875	0.495255824689206	0.159016603469351	0.165553601504918	0.747424572584882
TRADD	0.298405791858293	0.798899454393896	0.869939957258643	0.812900351173782	0.901763767248603	0.797702810485058	-0.147411655930862	0.848257431834444	0.530217667616701	0.865128550373392	0.849754764964166	0.216282893887911	0.801329269315739	0.494458044523554	0.408310078209119	0.307922073586213	0.512440923002604	0.213625897309154	0.814222302220726	0.436659432837591	0.709499431224866	0.126601177483646	0.723435126827342	0.79640610688565	0.784261424900556	0.596436359098405	0.766483088794219	0.498742325533264	0.574111210156192	0.926870204727318	0.433888116093377	0.371823143030455	0.068813731236472	0.808168686491906	0.625597160156088	0.512453917851779	0.762747190757984	0.231838852832701	-0.029361816795065	0.784491378071277	0.454990566377282	0.816397270327984	-0.0233441927270429	-0.559948580714914	0.524652203314259	0.528871663043913	0.764659569719077	0.466482198806886	0.494773194786198	1	-0.520814282466866	0.557196493811116	0.428518475086624	0.568822556139277	-0.363423252256759	-0.255842858124011	0.584336371061707	0.544995773016422	0.822946652513692	0.857734247331583	0.271976030957848	0.153908723376188	-0.560696063843408	-0.520664598392023	0.670082944172282	-0.324413197464088	0.166893626438999	-0.112391677739915	0.620193156937753	-0.0866816480665081	0.107935216350758	-0.0702183165785665	0.793221733060924	0.62545111841459	-0.39714163696263	0.385269828918895	0.89434162557126	0.708334157004645	0.36953029945278	-0.303817205906945	0.766068532327606	-0.301552165469054	0.288374899478041
PLXND1	-0.085734818292219	-0.63684241867519	-0.627668825757923	-0.719039997928821	-0.608967122741523	-0.417400631833306	0.378743570909208	-0.772092955847874	0.212517597068188	-0.585359684852343	-0.602466906598814	0.120109853739222	-0.413009367456582	-0.168672901155116	-0.0479802429116298	0.0863342191576767	-0.416673093027089	-0.0312980676413431	-0.595367926436292	-0.207941172515409	-0.567566821465585	-0.0441305355287801	-0.508096960907246	-0.610077873470114	-0.649234157625035	-0.253511022490161	-0.261696958589675	-0.190383033251391	-0.358384760961172	-0.690553943260975	-0.176487372892516	0.22992005835145	0.233133846107257	-0.615219371185635	-0.262898246935868	-0.318843178338342	-0.66790433047633	0.116914344621845	0.241485894532025	-0.564652127798334	-0.18813156904349	-0.624517243749898	0.752632306626544	0.914239428795752	-0.133671342755603	-0.188436047895903	-0.626424256312976	-0.292271341312027	0.318055772511803	-0.520814282466866	1	-0.387970158422894	0.0749681296237237	-0.399374150803632	0.710033311111183	0.855772996581268	-0.428707791887032	-0.379189414546582	-0.571042102287913	-0.564856635908792	-0.258737966745632	0.661652672646604	0.706943929212341	0.677311256520043	-0.490937437178471	0.791096045336506	0.322213720731567	0.45498352145545	-0.436261512916667	0.674866809949166	0.479770100071639	0.44790446698041	-0.538536643269374	-0.549983796086656	0.433022080997347	0.253918420763455	-0.619922584623307	-0.21829230223176	-0.250506849413824	0.885672020472228	-0.545206807051425	0.679185343375491	0.310377540011868
CD226	0.908056432457495	0.861345881301653	0.845023672358543	0.763363027088804	0.48277743511696	0.867840393522891	0.31284702157194	0.676224213302276	0.652612206568962	0.706218091796286	0.869099450571591	0.763103412960729	0.820521784115958	0.87165792863813	0.89555902988585	0.846216104265251	0.887219479328765	-0.233732064218842	0.905859681738927	0.827061722760421	0.9257445212956	0.792040204381042	0.762752672696738	0.901867596234123	0.805473486367843	0.82057978684363	0.557225744140058	0.800114328837865	0.977379765676831	0.584538926606388	0.903569648493893	0.737327661574166	0.59581376994336	0.836598093993576	0.875620583563886	0.951694240326249	0.761379190634285	0.772567641921533	0.579626833273682	0.866121030054101	0.947245817416974	0.80668254866678	-0.0805847904049593	-0.447870841955773	0.121460182921942	0.815213876339823	0.794091892432797	0.963169283730292	0.0354124429350003	0.557196493811116	-0.387970158422894	1	0.618346654797953	0.981653161427435	-0.64911682084403	-0.490902498791491	0.982331244542166	0.956260345020254	0.866322778723282	0.792803415034725	0.534897232564324	0.048945292567762	-0.141691512114646	-0.0323582370330535	0.924187076359444	0.0927428261940567	-0.370636575155348	0.0781504223174324	0.965592931529833	-0.496012597846689	0.490325550836323	0.438402247178871	0.925088565027759	0.880156736503315	0.19932666193254	0.611748447767335	0.663795187203277	0.912671805616285	0.655589574710842	-0.16431735106581	0.932047385913342	0.173445994545747	0.377330865331407
TMED5	0.545949238623569	0.58932401652388	0.511370399205876	0.500856659406128	0.45576502994814	0.672414035846212	-0.101936830787657	0.438086015219634	0.738716899228336	0.617430643272748	0.494227906217838	0.728431099550879	0.513741380591902	0.736486709150981	0.803312858933004	0.699629065501176	0.74310303926987	-0.562392867286276	0.523317885484348	0.260503062163368	0.619596294059169	0.77866394914411	0.633036708218774	0.555202206501126	0.559584761535613	0.623704937886695	0.13645901317993	0.769966771332507	0.637521240733611	0.390500260775766	0.776175643647847	0.777913440682779	0.88677327798085	0.576470494017424	0.772368038125958	0.765731706813527	0.564436984915467	0.745524556245571	0.822042015361864	0.403164462259428	0.567666332286094	0.583630969724927	0.456523064390782	0.104315342886158	-0.180656757462817	0.85999778730125	0.650847305194304	0.497360150331706	0.182051377615801	0.428518475086624	0.0749681296237237	0.618346654797953	1	0.664493232330623	-0.392375163705012	0.00582494098702413	0.673526724477863	0.690046600241795	0.591905310073663	0.357801894546211	0.791354513405269	0.359909377540575	0.0282034726118221	0.0767711568920216	0.579912848869526	0.364461537119742	-0.0537591908699016	0.737122034867739	0.681267950287111	-0.102985588475859	0.636720508698644	0.81145220671829	0.651271073653604	0.578682638152671	0.250198294740541	0.748976849677655	0.420601594525743	0.673706170865656	0.757732547106301	0.218942458500753	0.553860317039702	0.334647809612495	0.30439639863008
CCR4	0.899820325136085	0.877306885983364	0.852996084783717	0.776053190011869	0.516587113950183	0.870758989443229	0.240945877087042	0.691569525548452	0.650595839315742	0.755074989921566	0.868140884004341	0.799595155957433	0.795120352045699	0.915098032542478	0.899066236808716	0.825732575758148	0.8955754823846	-0.321483190184665	0.90532779401396	0.773381743654138	0.941929170392446	0.812273132664909	0.820572061667184	0.904046479882717	0.829372311733458	0.837314253405094	0.534962174086674	0.838616741481193	0.976309751181547	0.621301196560553	0.947324133328195	0.724154283805969	0.632348178037865	0.848594307291714	0.921834156071817	0.960253764422911	0.786838918262623	0.773368681205824	0.619752298849206	0.844150061024939	0.923102674566563	0.840973134767639	-0.0995245200402366	-0.426179061294339	0.0866455794474982	0.863692824914329	0.827374381161419	0.934684069058407	-0.0234652083522952	0.568822556139277	-0.399374150803632	0.981653161427435	0.664493232330623	1	-0.69274279832504	-0.510074453202702	0.996351393107988	0.9810248258823	0.896785337516702	0.783793191063219	0.630105682040481	0.0484405603699751	-0.182871307323701	-0.0441348392827905	0.918165891865501	0.0528722857180354	-0.375667342349666	0.145696406113746	0.967234712605986	-0.526534529410728	0.47499356454842	0.490793104933629	0.943351647125963	0.883168970712768	0.182789090386481	0.615879551398944	0.703379051772899	0.903243640185064	0.760566238089228	-0.194266663091892	0.93895983812904	0.156563286174229	0.278262894331156
TNFRSF13C	-0.405642807206946	-0.772685936672263	-0.65200558470515	-0.786010725558333	-0.55568455482354	-0.56785051687209	0.377611071982663	-0.746074257996943	-0.0229942423000631	-0.687595259215389	-0.636608450012611	-0.344377068770799	-0.452877189734785	-0.492001935801018	-0.50802896211716	-0.275499935789472	-0.738643435914359	0.498778590652869	-0.667574302531212	-0.23284667260886	-0.774980472660246	-0.567530976920182	-0.738539988694215	-0.718239783942324	-0.798880546476122	-0.463450986225949	-0.0213252276172775	-0.476004613933129	-0.635077240870098	-0.585731747897658	-0.603519711511439	-0.156125879093408	-0.364068479175472	-0.734711389515577	-0.568884170869047	-0.695975967790695	-0.807115454101607	-0.291247727010441	-0.398173322645083	-0.572084086313855	-0.437074589661772	-0.748062808393088	0.533743291490251	0.659465431344099	0.287657987018412	-0.577918036771244	-0.812187530415626	-0.510040430186027	0.485709686042834	-0.363423252256759	0.710033311111183	-0.64911682084403	-0.392375163705012	-0.69274279832504	1	0.864608708249456	-0.725427894399356	-0.721690521033518	-0.689223809861997	-0.490657131093078	-0.728016677186356	0.5668663452516	0.541101677233134	0.311083109973996	-0.678027481152544	0.468727508973449	0.470748487895452	0.0139550273795226	-0.730279006607122	0.838246378031894	0.115465402040954	-0.196939044426686	-0.713023542618226	-0.779993396270485	0.13793203212594	-0.079692574165974	-0.575816235265639	-0.401836332713439	-0.654459744993298	0.690074249029176	-0.674154032075485	0.373427628279788	0.297553627317297
CD74	-0.26998006267365	-0.591093736736468	-0.528675669345481	-0.632901919318502	-0.373203469231701	-0.345008060516746	0.276820297453136	-0.628666352962685	0.260883786740225	-0.476775573972968	-0.508676144802634	-0.078183985584765	-0.278061523361496	-0.263962613256221	-0.197334149380059	-0.0605211307654156	-0.499762196966273	0.280062389948797	-0.537177319992047	-0.222197463970985	-0.579247578144595	-0.311800999123505	-0.481540087140243	-0.563341554387786	-0.607805666013424	-0.271170070007262	-0.0675317970749374	-0.217743005139912	-0.443728413496442	-0.47797667595221	-0.351941059191555	0.171922378997976	-0.0170298716057579	-0.549438074301605	-0.337780436263874	-0.46745755402134	-0.611395582759778	-0.078732310898365	-0.0591146356998206	-0.485987968107721	-0.30140946551664	-0.551334723707883	0.85042718740048	0.831311719712104	0.185077438309344	-0.262167242363554	-0.591094165015046	-0.385920680121204	0.607830722997592	-0.255842858124011	0.855772996581268	-0.490902498791491	0.00582494098702413	-0.510074453202702	0.864608708249456	1	-0.530769350919675	-0.490071911091395	-0.510942721931075	-0.420505685240835	-0.428694359597941	0.77168432122981	0.515415866188404	0.460933103930176	-0.513820288900571	0.633939029543955	0.615262270275297	0.345700799451587	-0.51479759857812	0.942857858018746	0.371433819665875	0.190040145784789	-0.527291126515168	-0.581218944657341	0.158288056608999	0.199562328439503	-0.437963540001834	-0.196377925969035	-0.424471676979702	0.887051309841568	-0.52564167990313	0.517681533235302	0.429008705242163
CXCR6	0.875709732092096	0.897163674866702	0.865815999365854	0.805014126478159	0.546726618132561	0.883012712496407	0.191972784836707	0.722954123983759	0.639507455986287	0.778044842155183	0.879141718310483	0.779893415024805	0.800171397147239	0.903430383301157	0.897148940490997	0.8081761217824	0.908441496523448	-0.332144027732664	0.915226253948336	0.755140233629707	0.95610807862515	0.81249031159499	0.841481178654135	0.918814440244335	0.855008579578582	0.833112874342746	0.508717480197387	0.835855546207618	0.973547730251667	0.644850094936539	0.937397260793677	0.713152197537582	0.632023463056427	0.868362889195715	0.91761846104127	0.966814201071617	0.814782883336668	0.758581569415069	0.614538239803488	0.849574032231376	0.910976579232242	0.860412216560066	-0.108625255667185	-0.450197102493587	0.0762251569091962	0.872212220109723	0.855273720885815	0.926298962433833	-0.027918300983743	0.584336371061707	-0.428707791887032	0.982331244542166	0.673526724477863	0.996351393107988	-0.725427894399356	-0.530769350919675	1	0.982120328375995	0.907936565591001	0.787902654512571	0.649649145213326	0.01830027726826	-0.218055152914332	-0.0775009341922836	0.92895715388813	0.0227710353699672	-0.367383297833975	0.149892617946059	0.976487104837022	-0.542403996574751	0.449071305359525	0.482555633062987	0.954284577086639	0.899133386244614	0.152177573682353	0.599921830089318	0.721259792728968	0.896701981460757	0.755561767187979	-0.224307615271746	0.944290174733075	0.119991411050571	0.269554433867591
KLRC1	0.86222122616751	0.893151465292551	0.848382655568006	0.800690887556919	0.549738060155261	0.890518520928372	0.177309266552	0.710166340213004	0.650146033441073	0.788123309221757	0.863765793802068	0.781739176939751	0.813167542387913	0.87443388014934	0.928806187972838	0.8093279371003	0.932078654249692	-0.320074904753931	0.896675267898928	0.719177078758468	0.957165892721213	0.803140623829689	0.867901024853426	0.907669011750794	0.862360099438667	0.858364149124033	0.475608339981982	0.849375686737745	0.981901040901726	0.631101051082542	0.929537567177156	0.747185901771595	0.661187635816589	0.875673136627865	0.90157239263353	0.955314008667687	0.830449090914545	0.74375296938242	0.648267367683711	0.845140207656339	0.890322194362426	0.872708985694477	-0.0519678103848388	-0.415175352332161	0.0740183194716081	0.897528356234226	0.857286421329189	0.915354174827701	-0.0141554973215883	0.544995773016422	-0.379189414546582	0.956260345020254	0.690046600241795	0.9810248258823	-0.721690521033518	-0.490071911091395	0.982120328375995	1	0.904452523832964	0.778420101579871	0.643376799957339	0.0560264878565129	-0.221305722875146	0.0259888272275266	0.938266298181177	0.0551139445905511	-0.26753521936877	0.159697710023015	0.977989174390811	-0.50571556759626	0.478892036441436	0.518659425865269	0.927054365334795	0.924655719674563	0.141343677445633	0.591520018587423	0.713874636323368	0.89329024497015	0.731616156927442	-0.175726638201992	0.935867567463433	0.146933275135362	0.299065693940436
CD8B	0.664952700849923	0.972036722981532	0.981043831643708	0.930086123662729	0.796961983742331	0.957362025156806	0.00108955335802955	0.895329256643043	0.618009747128521	0.949196010503828	0.972457719329035	0.559022760659524	0.887017394480615	0.767903076579525	0.753798717300305	0.612170605160688	0.8341478018072	-0.0998967262092731	0.977567797159187	0.661083483299683	0.970937781531365	0.542350490447713	0.942795246643502	0.976747779983954	0.958773280990093	0.845568700630704	0.652463490277181	0.753500083778075	0.897811403518978	0.896571037213684	0.779180721794704	0.595207392229599	0.408105120917694	0.96694220790667	0.868040340135588	0.840702482387561	0.92548148078887	0.534075560143904	0.345042581575942	0.927387583289785	0.767185607330224	0.981782886712635	-0.145343031386568	-0.593457846987111	0.343370393101262	0.834580073507829	0.943929678539024	0.802192477010372	0.171290481209546	0.822946652513692	-0.571042102287913	0.866322778723282	0.591905310073663	0.896785337516702	-0.689223809861997	-0.510942721931075	0.907936565591001	0.904452523832964	1	0.932189026437645	0.543317725609553	0.0344715754920904	-0.484446647913826	-0.297551405560519	0.929848623129434	-0.210085377767426	-0.0919869495370571	0.00017004204358961	0.920133335880809	-0.439947747702666	0.273489450226039	0.242581326230185	0.975840484019098	0.903516907517346	-0.160031822146307	0.494689857542643	0.936727529156254	0.887681357212883	0.641369557624108	-0.357198133135839	0.978044944454063	-0.131370902293571	0.260174393182237
CD8A	0.606735900193301	0.895333100418627	0.964144226040439	0.868044788661893	0.762951927178662	0.914890391518318	0.179071438830113	0.847369573879103	0.584722683033132	0.852470469524212	0.970023160511657	0.389007614986912	0.932239808044221	0.619581243749012	0.623816809873469	0.537447347956017	0.686272354076881	0.249132289855786	0.957066132747115	0.756301988011315	0.878583959760073	0.306393717290915	0.805476069690108	0.933853877455571	0.870352880449877	0.789651740757544	0.834048924010169	0.607709344180133	0.830288942759818	0.878123692158045	0.602035127131687	0.52587770911729	0.148143075135054	0.907933380370221	0.714442126019412	0.685003390112943	0.830725627263877	0.390648525325684	0.0890209825451383	0.975918618531497	0.735855959109469	0.900348279661449	-0.157198200030943	-0.660130111271788	0.591812061536893	0.641227580585134	0.814174360917379	0.788643406249463	0.362535776595385	0.857734247331583	-0.564856635908792	0.792803415034725	0.357801894546211	0.783793191063219	-0.490657131093078	-0.420505685240835	0.787902654512571	0.778420101579871	0.932189026437645	1	0.217978808532226	0.0857972881658421	-0.474934342797539	-0.293223874902922	0.877804607487087	-0.229139184366088	0.0358239458900384	-0.278700714156158	0.82106961702748	-0.284698231695257	0.219044530188942	-0.00519931992831918	0.887063363350515	0.825671944875577	-0.247813140679112	0.404196410686799	0.917573146808092	0.87071767516528	0.367526975511385	-0.317462917285869	0.941856997158111	-0.16803417433528	0.413516871776782
STX4	0.405019024608354	0.576946160071466	0.443316269522194	0.529086796587401	0.417155430353607	0.487403365951733	-0.399457728325649	0.488051000674479	0.314520463183076	0.579938240726903	0.407746318907537	0.599552803542428	0.262741412471887	0.662218699067254	0.588930322966596	0.409843659247257	0.681690745392046	-0.833305596402759	0.452534989540606	0.0610826181403214	0.602330339513579	0.767558041665316	0.659195146851504	0.503013429201706	0.587542543251254	0.416001918041817	-0.146803309128263	0.625754562210113	0.517555829948529	0.390075629918752	0.729204417042983	0.37299593321129	0.754188156379316	0.527537638014619	0.679774997922647	0.698945846028066	0.590767023586739	0.527825740955958	0.743808449469032	0.273132450708667	0.380270704264889	0.569225303426437	-0.0626951014793522	-0.106068322074179	-0.467616288553604	0.731852594203074	0.678803416207226	0.359568554760334	-0.371153804193271	0.271976030957848	-0.258737966745632	0.534897232564324	0.791354513405269	0.630105682040481	-0.728016677186356	-0.428694359597941	0.649649145213326	0.643376799957339	0.543317725609553	0.217978808532226	1	-0.166100396084848	-0.224798338212489	-0.16675702531395	0.476414946747247	-0.0628061840699049	-0.397919311073733	0.629556876318837	0.607601711795085	-0.536518587504187	0.203985663629358	0.674717120392581	0.611515853531078	0.55116392633609	0.116354157042664	0.37759316586724	0.400540682240203	0.394853462378376	0.914114406767899	-0.249725937873504	0.478001707433058	-0.0014469743068886	-0.260817784107405
LAMP1	0.26120670577864	-0.113441595342658	-0.0223774007438632	-0.223831484085064	-0.0913842188390816	0.152803673067433	0.477524284217755	-0.261266024133011	0.729798162692355	0.0030544066084438	-0.00115941033451755	0.423746904939901	0.185725063087098	0.279142529260326	0.311609520134472	0.460294700858903	-0.0543866814662718	0.156516619299883	-0.0143039054166429	0.251916970569421	-0.0658920310651208	0.0873248009533677	0.00919535985588308	-0.0592379914421564	-0.154412990286802	0.308720138897633	0.387786922156483	0.341086206242103	0.102388492633976	-0.070438148853523	0.190788281351824	0.635422901600726	0.331184843943466	-0.0842163898479975	0.272460341409409	0.0759449335299918	-0.202712478323593	0.439627666415528	0.216264100321102	0.010592488096964	0.256988038858057	-0.0638059195945164	0.850118221749795	0.605231716627432	0.355980762170176	0.272652544559332	-0.153900502507747	0.142367172133134	0.687700606978131	0.153908723376188	0.661652672646604	0.048945292567762	0.359909377540575	0.0484405603699751	0.5668663452516	0.77168432122981	0.01830027726826	0.0560264878565129	0.0344715754920904	0.0857972881658421	-0.166100396084848	1	0.481165748903148	0.454801856179848	0.0441523326777077	0.739871019745136	0.477271771282364	0.425754996954131	-0.00233845240761269	0.691807149082201	0.751508455402004	0.413192793269068	0.0183783053171735	-0.145705627313115	0.351837791020917	0.653285667012943	0.0157732355596898	0.369633999226389	-0.0102314871282852	0.830972952872397	0.0293513280560428	0.721196247767633	0.689829618049086
CADM1	0.189645085734518	-0.544915226224874	-0.520102834039298	-0.654035546147366	-0.754319292726068	-0.382897718763288	0.577904255549715	-0.721308431395186	0.147599945925798	-0.595425495951657	-0.495088157822798	0.240819045674747	-0.347475264739242	-0.0195150515811754	0.0603176914733745	0.346556602169879	-0.253443910432071	-0.145709229149832	-0.451859134491882	0.0701133325519382	-0.429784027866933	0.162384140965436	-0.514219946602815	-0.478419248113157	-0.598851500300804	-0.00483473176959587	-0.204084210362192	0.0836077933035801	-0.170571266975639	-0.719409250127105	0.0229674253183089	0.280318739652464	0.302895245740457	-0.555518292774443	-0.104650159354546	-0.0607499900549285	-0.632387517941892	0.397403306416396	0.341601309766857	-0.430357765583868	0.113488087088034	-0.583033837144424	0.484068345090862	0.62879339339305	-0.198707413352602	-0.107728544033091	-0.578868934347563	-0.0331675212302563	0.0574090500841219	-0.560696063843408	0.706943929212341	-0.141691512114646	0.0282034726118221	-0.182871307323701	0.541101677233134	0.515415866188404	-0.218055152914332	-0.221305722875146	-0.484446647913826	-0.474934342797539	-0.224798338212489	0.481165748903148	1	0.698192876439033	-0.247273816182454	0.873719140469968	-0.195436613361944	0.348385944897106	-0.279636318228465	0.311255127506584	0.637276522459997	0.356854187187864	-0.404375970345031	-0.445175396574684	0.887801163904016	0.424231240290791	-0.636067509361348	-0.114543983135321	-0.107836310417266	0.739328953751299	-0.389574088694226	0.863367519975659	0.398444102078378
CD82	0.270809255033366	-0.318891733488651	-0.363511408403161	-0.421511351067935	-0.514135385028138	-0.188102619328377	0.518720667767909	-0.532835317896464	0.187582023522082	-0.40459110697263	-0.297977791684423	0.320598094603379	-0.0829265806515133	0.0372145845837829	0.279274885732602	0.364231185195349	-0.0323419331879801	-0.0494247576923416	-0.279702073586631	0.113639360399061	-0.199322480818368	0.197416998940829	-0.245141321959436	-0.276189220772945	-0.343188011576694	0.104372749459237	-0.166605530305573	0.17120057640549	0.0458880625490261	-0.58145980167812	0.118854575100485	0.416161179283549	0.338331766374872	-0.302086638900268	-0.0806595300671675	0.0193454582887735	-0.349669102220078	0.296533146258995	0.437485821716679	-0.201779509904276	0.162844655891935	-0.329500044563229	0.536719134045904	0.543749878203142	-0.201741709320533	0.0129548988969606	-0.374617799545837	0.115460299964087	0.0631338763675034	-0.520664598392023	0.677311256520043	-0.0323582370330535	0.0767711568920216	-0.0441348392827905	0.311083109973996	0.460933103930176	-0.0775009341922836	0.0259888272275266	-0.297551405560519	-0.293223874902922	-0.16675702531395	0.454801856179848	0.698192876439033	1	-0.048251091093138	0.739381061101035	0.11910355372376	0.195113817504059	-0.0669062282402079	0.339105374737072	0.621677723728187	0.460846758566241	-0.275268541192001	-0.115137121814803	0.61493476377471	0.324687874716706	-0.462276884865829	0.00835404439756915	-0.110962141580262	0.73618553175149	-0.194840926305988	0.765264640444511	0.427791996771126
TSPAN5	0.769969206143646	0.927255631227674	0.917268712282636	0.869118671806247	0.640116099393751	0.925074060188289	0.152919674461763	0.799592869290475	0.610575419884474	0.838515638747226	0.927742156693935	0.608047321242561	0.898298404575751	0.748276815084001	0.851863457480357	0.754855243372365	0.893902555109105	-0.104144614723148	0.945609060163558	0.745074416714049	0.959688681793838	0.634042507499509	0.862083709956171	0.951011628247236	0.904062606125387	0.91535191481003	0.58340559436664	0.822636573000528	0.954237503435773	0.731515176277144	0.813997525083021	0.697996377485256	0.497872346103875	0.923911118871218	0.83780706080251	0.914569749977129	0.872137684076769	0.654264419373483	0.46809925778711	0.926731687964898	0.872849605389157	0.908014232400166	-0.0904788038432067	-0.5875643238894	0.252988515960716	0.832171858257515	0.874887192634064	0.894787814369432	0.136741437512944	0.670082944172282	-0.490937437178471	0.924187076359444	0.579912848869526	0.918165891865501	-0.678027481152544	-0.513820288900571	0.92895715388813	0.938266298181177	0.929848623129434	0.877804607487087	0.476414946747247	0.0441523326777077	-0.247273816182454	-0.048251091093138	1	-0.010663283637412	-0.177663413089054	-0.0295288910520415	0.956491734877809	-0.473521276681045	0.443232048145327	0.292103956993149	0.929397481650734	0.931625822086308	0.0890397479142417	0.578224051636778	0.78953774760268	0.901041922629009	0.571177041710512	-0.239523844291252	0.962228314421123	0.0651376568448074	0.43186919495115
APLP2	0.384965077941326	-0.286144835976448	-0.273310920499549	-0.423580149402652	-0.503791095504972	-0.0452414077140421	0.606483012905115	-0.51722427091007	0.529996792648536	-0.312194057816605	-0.241888135225564	0.493717289246227	-0.0440166989235073	0.22448700745294	0.389691099917634	0.595198838044899	0.0229608323037529	-0.154755667710672	-0.204448438140669	0.229196589012308	-0.166763279032988	0.364654333733437	-0.222012015957595	-0.223769876329688	-0.341043445375178	0.231046914626935	-0.0300093113406607	0.314324239045606	0.100867682665836	-0.498113261520967	0.25486012493306	0.635399479389744	0.563370049772851	-0.278464961560888	0.161136733079409	0.172368906605863	-0.376251072742294	0.608571770229534	0.545895073656037	-0.186509698769241	0.325143953260458	-0.305985437280329	0.757454165322763	0.691367338963565	-0.0839426121308361	0.216962045030169	-0.313441975088091	0.192024983791287	0.313062244968125	-0.324413197464088	0.791096045336506	0.0927428261940567	0.364461537119742	0.0528722857180354	0.468727508973449	0.633939029543955	0.0227710353699672	0.0551139445905511	-0.210085377767426	-0.229139184366088	-0.0628061840699049	0.739871019745136	0.873719140469968	0.739381061101035	-0.010663283637412	1	0.0466529060273632	0.531573025394489	-0.00352312813146564	0.424894844616147	0.859800711174757	0.618059611408952	-0.145580078226727	-0.178745472268742	0.788948801887689	0.650537852728175	-0.391679476595859	0.213835888858253	0.0219695723343254	0.885896875838548	-0.133157056825569	0.944547837891279	0.641962189440927
TNFRSF1A	-0.407848413698109	-0.12757304875691	-0.0769936056198574	-0.0765210495325654	0.225965388012683	0.0330435268583697	-0.115911770018944	-0.0360313394213808	0.191460548787104	0.035651483369867	-0.0722541187458077	-0.317331696539867	0.111434642025235	-0.335288781616062	-0.164883343162712	-0.261323957856545	-0.228700480642038	0.565791731060798	-0.141586088666357	-0.209741386643179	-0.197841913660539	-0.48303824111533	-0.0224333939190202	-0.142607041948624	-0.085093733114364	-0.086486343736292	0.133762028354801	-0.215408120024131	-0.240924952801507	0.110641398924872	-0.40844907810662	0.0608548063697454	-0.247359327099311	-0.0455455687414672	-0.281837333653984	-0.392727109268912	-0.0539478832935817	-0.383190221322133	-0.345760531793817	-0.0518952002525314	-0.328869897135449	-0.0357026020537296	0.539086681781101	0.264739553501407	0.500393021364375	-0.107425525006938	-0.115605094206712	-0.295058344487774	0.679620797356099	0.166893626438999	0.322213720731567	-0.370636575155348	-0.0537591908699016	-0.375667342349666	0.470748487895452	0.615262270275297	-0.367383297833975	-0.26753521936877	-0.0919869495370571	0.0358239458900384	-0.397919311073733	0.477271771282364	-0.195436613361944	0.11910355372376	-0.177663413089054	0.0466529060273632	1	-0.044618428648933	-0.249973125635004	0.715639155123973	-0.00705580474462023	-0.15866776942686	-0.229151839391403	-0.141665931212845	-0.471589164917128	-0.0900232990351083	0.0950253314336682	-0.0406818888918474	-0.485962780927145	0.3699591927752	-0.171040059465891	-0.0737103443906972	0.331939016112135
