""	SDC3	LRP4	GPR37L1	EGFR	GPR37	CD9	LRP6	LRP1	CHL1	AR	EDNRB	C1QBP	F3	MRC2	TNFRSF21	FZD3	ITGB8	ADGRV1	NRCAM	TNFRSF19	MET	INSR	CADM1	TNFRSF1A	SDC2	THY1	TNFRSF12A	RAMP1	CAV1	CANX	NGFR	ITGA3	HRH1	ERBB2	CD44	NOTCH1	SORT1	TYRO3	CD46	CD82	LPP	CNR1	DDR1	TSPAN12	IGF1R	CELSR2	FGFR1	PDGFRA	ABCA1	CD47	NRP1	PLXNB1	ADORA1	F2R	FZD7	SCARB1	VANGL2	ITGAV	CHRM3	ACKR3	CD81	FZD5	TSPAN5	PTK7	APLP2	ITGA6	MCAM	PTPRZ1	ANTXR1	PTPRA	ADGRE5	PILRB	CD99L2	KCND2	MCFD2	RAMP2	FZD1	PDGFRB	IGF2R	RYK	KCNJ10	SDC4	ITGA10	PLXNB2	NOTCH3	MTTP	NOTCH2	GPC1	NT5E	ITGA2	ITGB1	FGFR2	IL17RC	NCSTN	APLP1	SLC16A1	TFRC	SLC16A7	SMAP1	AXL	LIFR	TNFRSF10B	PLAUR	AMFR	NRP2	RXRA	CD63	RACK1	SIRPA	LRP10	TSPAN14	TMIGD3	JMJD6	GPNMB	SORL1	LAMP1	CD68	CXCR4	RPSA	HLA.DPB1	PLXDC2	ITGB2	CD74	TREM2	CLEC2D	NCL
EDNRB	0.516571604456956	0.634636033889943	0.714405216192031	0.611612969558343	0.312136179390229	0.538168302672523	0.338812537914326	0.496720410525968	0.48722040136167	0.523849257883606	1	0.370544442255052	0.476701776496627	0.42654477891312	0.500995227688939	0.533948953643728	0.628818875276384	0.69260849996622	0.31606022559278	0.523122103627863	0.354598097896754	0.248603787963441	0.451734924594501	0.36440681315181	0.274493299599167	0.145699436413975	0.328002109293664	0.520179301816248	0.0682218106233625	0.405108653434883	0.627827148573151	0.27390030789871	0.293718743711825	0.430832310426903	0.225910901137016	0.473207406405579	0.257593349671383	0.599897787566858	0.212253587553755	0.148733573366681	0.207335881028939	0.281148849336616	0.566096344258959	0.712660574345954	0.212002645363641	0.482251223465926	0.545254332867328	0.484358246094924	0.381236533222321	0.280054693552283	0.10878134752909	0.690124525533035	0.588072459672841	0.244888987286701	0.41637761913518	0.13928238228542	0.352648467513464	0.39274526746362	0.275624807500361	0.544137972697455	0.298560444130836	0.553927639631399	0.321827849956621	0.304777449490151	0.349568711286337	0.349002617993101	0.135124674056975	0.601080883601434	0.430683521390331	0.476182368514789	0.449331151088978	0.404589604063368	0.373334262126438	0.655480744544592	0.219745981228598	0.188107804165592	0.347492507359471	0.088100440172936	0.116596980424833	0.248665867127797	0.754376922508571	0.266392497808673	0.325909883210996	0.193793949539542	0.137196996055984	0.429920238605605	0.393698300637328	0.353470039947711	0.31876493737822	0.173732213136562	0.110042732912013	0.422166015284905	0.350781085238672	0.174918740214281	0.369907316160219	0.472366741300495	-0.0136938472007484	0.376399899914396	0.443872794625914	0.0399308716313473	0.346146757168851	0.173951703559651	-0.0782451343312552	0.239210067903619	0.16359929270532	0.164867411765457	0.319843415902437	0.245151991817332	0.2038657421849	0.182511795575204	0.0664449743493699	-0.119064898575387	0.206003973400462	-0.0627250029413883	-0.0361066318746064	0.303408557371016	-0.112250982280852	-0.106440208535076	0.286346928564157	-0.107990280140891	-0.105122409326804	-0.137597338876473	-0.136807802606364	-0.140006610202376	0.290911579864383	0.39515446595264
C1QBP	0.761712959069164	0.538125419225245	0.534500945450053	0.562491400737054	0.845708036589686	0.923163843404843	0.816042854752805	0.79404976239621	0.839308109687954	0.793145781761845	0.370544442255052	1	0.812998558818653	0.798237920649195	0.920689088136645	0.830946831298475	0.781995253312488	0.416965033758468	0.875618370309008	0.603993594136232	0.735563926938372	0.817851399276082	0.915436081346741	0.944631647408305	0.88764063056109	0.76118069053028	0.885796456996923	0.910201298905465	0.74002673702402	0.94502361275683	0.280000082145343	0.813760309393539	0.897079119898216	0.732485370842172	0.844228427767587	0.754579999062836	0.8467349895585	0.72017469085302	0.890119029766158	0.648285245999877	0.849205408714851	0.859423034142269	0.766447411592321	0.629310604432415	0.865799676806086	0.777182330670987	0.907701466739822	0.746941386581477	0.890548440507603	0.904891446111089	0.842783516207832	0.555030854381751	0.759646221373619	0.876962516752574	0.752383724818957	0.694881713717092	0.681765212331491	0.921428055965259	0.692509605035112	0.732025398723845	0.825328817214921	0.68290443687351	0.93531626895254	0.806586608226008	0.952630135845965	0.770809598736406	0.701820953657508	0.752821035647522	0.872884944543476	0.92201705616357	0.918805125907536	0.819842406920996	0.89990055106083	0.375541041915919	0.895818757451771	0.836890720848744	0.596592235398797	0.644142352200921	0.71648798236394	0.80668706477485	0.206860088628361	0.747333705928981	0.662392910190512	0.791406062864906	0.72571441058542	0.782125666263717	0.847428892255893	0.851584946232105	0.827678211929593	0.881366840852848	0.829741781208407	0.486536719185229	0.848601925501912	0.810500615524107	0.880880526793236	0.824286655005689	0.292635738772581	0.878948879735181	0.950000821693968	0.701059699869818	0.687107327676361	0.867798356202424	0.338204936928175	0.88055606780977	0.844737440477142	0.747893231322721	0.979442952925791	0.936830229867977	0.806526729722881	0.910781119563725	0.657667137217101	0.282833544193845	0.629590935277247	0.284898798932054	0.490833704765661	0.922097934628584	0.382247896961385	0.438354541063559	0.949409518934262	0.430835686154097	0.322521254294589	0.348053454191858	0.355007290122114	0.224451937754842	0.691080235373688	0.978762403882132
F3	0.783516335678551	0.643271950961914	0.651430367791675	0.574704019612878	0.877798377543605	0.774300372912491	0.821557720623724	0.922430647444895	0.904937052350967	0.801374386187715	0.476701776496627	0.812998558818653	1	0.931218017506695	0.918343240075324	0.852130496768981	0.873036699063678	0.7342182148193	0.918075139404747	0.824820135455666	0.795487607619611	0.75105335853378	0.874465653200909	0.906651764460794	0.829125693011129	0.678622593505484	0.783642968137558	0.852623290073642	0.660349018555654	0.895015847404956	0.178471838299733	0.80270407870747	0.901351714935282	0.801417374867291	0.841565923452757	0.87143013941809	0.875830885542077	0.874544707551767	0.823353947692656	0.386782453353587	0.858162090893157	0.861263914436436	0.873587629412261	0.516647144577638	0.836552689103704	0.881227897028114	0.881910784176593	0.664676178118086	0.919244797937647	0.80203460893045	0.748736255171865	0.791777313004088	0.788705352378859	0.850361044664034	0.93036520563304	0.790895066263211	0.772638441053255	0.873566757413602	0.80713921969295	0.799189859521234	0.873678568094161	0.884687078982215	0.894091951311934	0.818619402165919	0.887061096946796	0.89697809408186	0.687780348370401	0.856353312725223	0.833970490536159	0.93679231989025	0.774786905944123	0.878192782699064	0.87269618950523	0.358532851583948	0.830698874470806	0.708540818145129	0.713231143170138	0.704931763895312	0.744933101107379	0.771907913167829	0.425199192426065	0.676342435740811	0.82495397473314	0.857713270034509	0.726536566417748	0.829235285678088	0.814717638485059	0.903400624921582	0.686755505949037	0.830868504591835	0.753909374595492	0.637940938351331	0.810385424776616	0.845915966513022	0.920095397645047	0.715455654447588	0.377576075922287	0.88789219975652	0.844781079576278	0.585121070186215	0.835473308498754	0.788767011500102	0.324129181745443	0.839014424697384	0.86600079150441	0.701404110058069	0.83395888584733	0.793381128866813	0.835489916013235	0.848578004171563	0.683407974685941	0.189810773397547	0.584427354487552	0.267778006193962	0.469547410942539	0.858423796594992	0.309346316810071	0.309840236379243	0.759642959796148	0.280850627058966	0.28936173103366	0.287833364047661	0.255584048402471	0.164500297784786	0.628970339492562	0.825307618609832
MRC2	0.838752686512642	0.689174494303718	0.61552084103672	0.469776587036104	0.850210145314556	0.728705973203284	0.780718204317962	0.905802652376624	0.893754258597675	0.777409209578251	0.42654477891312	0.798237920649195	0.931218017506695	1	0.903862565771185	0.824621704473497	0.829551297903901	0.757751654789636	0.914687953977019	0.733635903487155	0.822779364590242	0.724435376118982	0.85050233771306	0.894129597815851	0.853623416839178	0.653094492228432	0.821502337574335	0.831126781413501	0.676040799874666	0.874186382162391	0.208111731996766	0.846685933020792	0.892530491791163	0.852783691823191	0.880445141523217	0.836209438145666	0.842265430608474	0.792236517088706	0.80601378911457	0.383391008280266	0.838866321957785	0.870575782323628	0.861961267311188	0.485323442854377	0.820322330866201	0.86576609263931	0.857614281376396	0.603493327517344	0.909248750967131	0.739503622133415	0.777897465345833	0.753938909572519	0.8060506639731	0.803398820635108	0.906535236237233	0.80064694624897	0.811878616692811	0.892941971275277	0.767228040545896	0.82097055826438	0.881052818975896	0.878798210044214	0.871598951810063	0.853527327296105	0.859938983527684	0.854443792208252	0.690728569562864	0.813359050384269	0.826130841103043	0.90632326682806	0.754868703543204	0.863269989511079	0.887625844959995	0.294132944301453	0.802949188959335	0.681418388330491	0.776226601018056	0.675464700934658	0.688033679547548	0.807954375920712	0.393295100298784	0.71756395750928	0.746027593432758	0.856838126971922	0.70869862952883	0.847162393355789	0.783000965507357	0.912076718260821	0.68013033062469	0.799439109660416	0.737788126748313	0.673736510976617	0.801664764530514	0.852677679598523	0.871786810034732	0.714096873499942	0.470634061601022	0.890726370548665	0.809215659335243	0.635269053581398	0.855920027206932	0.818055692199822	0.433055355643999	0.834314785522968	0.848166422221635	0.728644767988221	0.824674468054866	0.780087148052124	0.829235946968143	0.841274022629076	0.682445311511391	0.258401778875837	0.595326056767541	0.340433918795553	0.540859395368566	0.843553051682754	0.375459275910197	0.368866436951169	0.750205382583747	0.351456260613175	0.344354212297956	0.344121401934235	0.337965503308236	0.231868002256811	0.597398538393144	0.823040383700127
TNFRSF21	0.799501985968047	0.703085342615049	0.676385752664676	0.623397653946337	0.885989121266993	0.869674338491249	0.841647250719364	0.901365270998468	0.93734010317994	0.895544746579352	0.500995227688939	0.920689088136645	0.918343240075324	0.903862565771185	1	0.905617603084104	0.891438032565241	0.62858668122305	0.903447695288058	0.690608217642244	0.812377947760569	0.804453026764399	0.93615464539707	0.957449054480439	0.890506101739774	0.742525397822057	0.875532304123635	0.927643440864712	0.697073134675472	0.956816346945354	0.275510867617943	0.825803067917879	0.931310494353989	0.815408539981044	0.854082116504551	0.892136769375435	0.880831269589859	0.816431434173263	0.862527014514573	0.495592695751631	0.87067198543956	0.849203825436524	0.898988996901274	0.629157479186415	0.858634650189477	0.855781042319745	0.940752907865616	0.721579070530437	0.929883647919089	0.852929314876001	0.79874127595255	0.749603989575998	0.852654562628111	0.862288137570498	0.884757755116429	0.744345606973333	0.806371096995319	0.948409643727628	0.778053026832526	0.853295200639652	0.871861354731305	0.840593869797527	0.924999019087364	0.855226745646633	0.946264478713647	0.865369930148707	0.725112386552719	0.863875886244125	0.897244594329609	0.967381205511727	0.88458289376663	0.886508533005437	0.89780820124322	0.427020118797836	0.88311424957643	0.786099242453637	0.703282221244222	0.651585091660652	0.697948797939812	0.826251003679318	0.423167259575823	0.722116682091425	0.752767875725256	0.849650919783278	0.740263808811952	0.861516252252472	0.863176362664147	0.88909162400726	0.752490415857086	0.850701829497399	0.790963555860106	0.628403403799835	0.899549691111457	0.829232191317673	0.89835190666665	0.798244011433755	0.377329925990445	0.949045715264171	0.9477063474599	0.647845784547027	0.819290135129247	0.829905224867718	0.337403385849194	0.875536948560897	0.839920469269216	0.735213485500025	0.927099759899232	0.879020232596008	0.83575078378349	0.878555186226466	0.683566945288448	0.238727921318302	0.637937041850423	0.276467277498991	0.487275421861287	0.90861109624569	0.337099971080003	0.384921084831776	0.873491015339733	0.360491284640261	0.305638590968499	0.312907956923837	0.320704086778807	0.194956224627213	0.735821736984755	0.931243633135214
FZD3	0.745211912745126	0.791052069516079	0.783682829027785	0.778196962452477	0.87995605203636	0.788089888110404	0.861487808152406	0.909052129697664	0.93611125764922	0.891343298308596	0.533948953643728	0.830946831298475	0.852130496768981	0.824621704473497	0.905617603084104	1	0.909700948320618	0.652696791946988	0.818339792913308	0.731487000692031	0.7019238681092	0.784419637687558	0.942747175117265	0.850960710911502	0.808339775638545	0.606207587330681	0.724613159577129	0.782758253741183	0.507833366478019	0.884566992933389	0.322364700980468	0.642307618064289	0.881976487452818	0.739053669506677	0.675319334599691	0.817654231327133	0.818328435284593	0.768051380778378	0.794393706439416	0.530999941847262	0.799045203238877	0.807240868580312	0.94472710813846	0.68399400432289	0.830370060833559	0.837455352973234	0.908698577329304	0.767904660744678	0.859731742531846	0.772021962312944	0.637158818476841	0.727001318570845	0.765267786297575	0.797142330392551	0.786424979550928	0.615452275643477	0.833734543191642	0.868521326915453	0.824448365758378	0.848500027718794	0.775845169269253	0.756119931589039	0.864342406539913	0.864715439294915	0.860062343131621	0.794016731620431	0.644590902082033	0.948395752757378	0.86440641873551	0.932795434406089	0.844879320318836	0.908843014660606	0.80779823228765	0.5219975481012	0.831104389409892	0.626087420580347	0.695080262875251	0.606701879535377	0.69416711578973	0.85540968628213	0.506137437840149	0.539107450258933	0.719037039193416	0.802585298796371	0.638755816187152	0.838241494278696	0.844542241318431	0.75545836579468	0.6467793422413	0.777370625713919	0.669410933808215	0.730833031717563	0.87436885443309	0.83420142607221	0.850380314546076	0.785895903477134	0.318432750015749	0.915185164302791	0.870961990628867	0.54499944918773	0.761161030729281	0.728548952037695	0.241695788615666	0.750369634867824	0.748203289665573	0.73716825056783	0.807305843029445	0.732980432570173	0.817948385550005	0.804133145688459	0.609333957473755	0.185990451114584	0.613946170496475	0.218357527879105	0.409328629782442	0.867685013003455	0.264201478378594	0.279847077198164	0.730551748549784	0.260903722057464	0.257512546646945	0.252282536729934	0.237305307436309	0.125759747238558	0.695075250430725	0.871385196312458
ITGB8	0.830101002102818	0.781854449234076	0.815885128160562	0.745461827556136	0.818792021637136	0.829113699250347	0.818659241178011	0.901069837763191	0.923749514454603	0.863911533533664	0.628818875276384	0.781995253312488	0.873036699063678	0.829551297903901	0.891438032565241	0.909700948320618	1	0.732260857987337	0.829814983726971	0.728024435688236	0.774426365027018	0.698985730473388	0.900036489764777	0.83479821814561	0.699895214692362	0.547796043137129	0.762343133394807	0.833188072661137	0.494365704361573	0.860018939732073	0.383203733436081	0.703587003199347	0.814282158310387	0.809893793630776	0.675964154573133	0.805966421123047	0.796683379720076	0.880661471111179	0.721566567594264	0.424642800301339	0.72359938055212	0.787061734346882	0.931191862964838	0.687410973634492	0.776838170518899	0.852269775715678	0.91104922397297	0.762717693596522	0.843112845792191	0.716313972489798	0.626626955140178	0.777022773955744	0.814760935901467	0.720767336325569	0.802242328847498	0.649125320367519	0.816263457964572	0.839269427196201	0.848900553265774	0.853240025899716	0.752970024925811	0.857500319802553	0.805019545450437	0.799791630915165	0.840275925732607	0.791308803894979	0.580346212628405	0.916102531221976	0.826682014566617	0.914327787473885	0.821137133285611	0.845274513953145	0.807026289734259	0.467687619651812	0.77953076459489	0.579078400216904	0.720720157061089	0.549630984624951	0.618127253845992	0.734802484471406	0.548340735769622	0.580274655535335	0.669607092017386	0.792646113657861	0.565298881939455	0.729557489423661	0.794402933082548	0.765322001516658	0.669309434329933	0.726767660351914	0.608136049643353	0.671108928488407	0.827655897300653	0.74611421967657	0.84925136508307	0.75372412590722	0.268031826281527	0.862267512414523	0.828680149812265	0.492931093309609	0.734877278371991	0.693392806133481	0.197113447263568	0.762831945368475	0.732599224959591	0.639861106411812	0.788965706612146	0.713903073971106	0.774574612749585	0.746429057413437	0.542130596609604	0.124809071136966	0.550978006977883	0.183756240278752	0.354262590360201	0.804025949977356	0.224466475365942	0.207520933735839	0.719542629688285	0.191844738285713	0.197383276840017	0.194329267620878	0.165898964903516	0.0853275538021996	0.612315689391717	0.817778077322544
ADGRV1	0.688787018373657	0.7281446578967	0.735488366196878	0.49337381932991	0.555092664218929	0.46573714831525	0.513334937099646	0.713760806738772	0.693341837137173	0.638477025654425	0.69260849996622	0.416965033758468	0.7342182148193	0.757751654789636	0.62858668122305	0.652696791946988	0.732260857987337	1	0.589264720089299	0.663683038243742	0.549099660823662	0.36755552926425	0.598206340985046	0.532638107562174	0.48531712730263	0.25199783051032	0.486224102738452	0.574011309392144	0.222410236676906	0.525781023725105	0.417650810342046	0.485099302127813	0.566354359220642	0.66452316697615	0.504058089782563	0.66021987433599	0.493348849561251	0.716343489003404	0.376864461675704	0.0807760943268284	0.453627843352699	0.556688741292495	0.756314266155214	0.498293139293259	0.448148843142763	0.730402134562054	0.616743734002831	0.386523366843881	0.577827272247887	0.345900673897083	0.289938357008196	0.79744116111762	0.689120337413423	0.419512898974203	0.704167940839822	0.418536364995507	0.668530849086994	0.545325717217046	0.534211133845865	0.717483975952816	0.536040291906321	0.807140886215446	0.514195825337637	0.543510790531525	0.489287985529135	0.593359879078511	0.324164973107171	0.761408192197238	0.531516581235761	0.638131718081253	0.418952082177287	0.630432496239573	0.578669096641136	0.464859709926066	0.3878097169352	0.24866674423024	0.599780736865414	0.340384409461989	0.334537675293642	0.492614637889178	0.682851502066737	0.356168665094164	0.515326640708085	0.496985036022461	0.338222437172612	0.668268934863445	0.461901462789294	0.606933800981589	0.334021684597206	0.395186607774154	0.277245003580485	0.636673349270663	0.499677505258115	0.507402501890756	0.577039187986123	0.453084373488268	0.208800679672134	0.601389378095058	0.471359312900197	0.208341020317254	0.691588646340633	0.372097141363377	0.105242914571134	0.450128669630264	0.443661112459111	0.362119279120831	0.413208771604669	0.328577808626832	0.486378340091912	0.417792990625893	0.282944851974423	-0.0537758915473542	0.254966845351127	0.0691401194427249	0.173157138496027	0.466075930341566	0.0207335200103661	-0.0267366356886144	0.313559159101814	-0.036457151874936	0.0241481775642795	-0.00709627214045592	-0.029621301922901	-0.0581402375371081	0.291355439921564	0.461027242163793
NRCAM	0.833487836622892	0.542694439324555	0.530608121045536	0.468651094387807	0.892882842634102	0.803606914369353	0.80605693612748	0.882850968039081	0.889256837918771	0.755251358582684	0.31606022559278	0.875618370309008	0.918075139404747	0.914687953977019	0.903447695288058	0.818339792913308	0.829814983726971	0.589264720089299	1	0.741961357063191	0.854660266773841	0.727627216636369	0.872903644014143	0.952368915909143	0.823169634353741	0.659693931262115	0.891944918080232	0.877678641005185	0.752806394197654	0.931589543413817	0.129867794059864	0.901430146925912	0.91967811414768	0.833509766010514	0.912064374421816	0.777152185489528	0.871163772567525	0.803255727930776	0.876241020865874	0.435712398473348	0.85876212397279	0.931515889132153	0.814730731341586	0.449119199805423	0.908579697705242	0.858873025450277	0.88407874348643	0.627704658360604	0.919566869800513	0.800764617554595	0.846770134239792	0.653872143276219	0.787938942610858	0.842257991606524	0.906403248965543	0.828749864681186	0.732236254832084	0.897159453404513	0.834039607480252	0.770373878624562	0.86528991881668	0.8247407292152	0.91762112153979	0.839944585297991	0.92501388041101	0.837087184204027	0.63180496732742	0.778484858037711	0.809037478265118	0.929677558896789	0.803998768722707	0.848201879262944	0.920115686706833	0.217657115660094	0.87906894511118	0.739662144463458	0.733734677568376	0.663305806327189	0.739753677464073	0.764512672491001	0.233128743822218	0.77597159287854	0.703021556544803	0.87566411585916	0.679132659029837	0.795182577845629	0.807910321708183	0.951403609641951	0.783757646459407	0.887650793109772	0.781588318254144	0.565827221337643	0.825449194680717	0.880041820571403	0.937306529108164	0.777094963574435	0.353174284596274	0.887942945264533	0.852620462783147	0.651889053990899	0.809594778861997	0.876172371684313	0.365687912287934	0.90223806272225	0.932292856964624	0.713860431480606	0.911639418609079	0.856827105244969	0.850427643451818	0.89434081247592	0.654793741882853	0.236681390762438	0.598995165046384	0.29540003027487	0.505054839562659	0.883861962945984	0.375177404231192	0.352979911051648	0.831822423216997	0.338671198470136	0.312926683965892	0.333285058470118	0.297724501042558	0.209727417583471	0.597963559993186	0.869992220873812
TNFRSF19	0.634104053738004	0.458598364637385	0.586585872632054	0.58364389411364	0.799395937392842	0.601502373260106	0.751529092645227	0.802635491372143	0.741337613415009	0.590968700085164	0.523122103627863	0.603993594136232	0.824820135455666	0.733635903487155	0.690608217642244	0.731487000692031	0.728024435688236	0.663683038243742	0.741961357063191	1	0.644301707152212	0.645376725506117	0.708367343284834	0.687425481261642	0.640883474747518	0.516254259261853	0.492818956182499	0.59212376760541	0.48963105563183	0.70468295863799	0.126917332918699	0.574478618493802	0.704179734992282	0.562796072963942	0.568359870803769	0.622251417724814	0.728982818335612	0.785434730317176	0.70481637721781	0.373549206626928	0.724911942787794	0.732369294424446	0.715109254847865	0.413965118551051	0.745378568488405	0.760942178929709	0.702038625135889	0.604462662601711	0.727365698962878	0.64429919723196	0.549965352928387	0.772951696228933	0.530809308745466	0.705852255903294	0.733687808893862	0.650621160916388	0.54989911102517	0.651702316851873	0.723171689868924	0.558442530758824	0.705592849633142	0.684888578772987	0.718980691939239	0.62701785587852	0.694018006706259	0.725788006912995	0.517236698378785	0.769055312832296	0.65233211713075	0.773028544094642	0.609210366385104	0.731056544083094	0.714071934960205	0.347907231713242	0.680236171452731	0.53719130631063	0.551741482290131	0.653741890667677	0.724951901361675	0.610810766027763	0.461322601583596	0.501745270156359	0.776263249498449	0.681917616761119	0.606683320065921	0.643709066454171	0.719902567741717	0.705006372208116	0.490106018586857	0.688921645695148	0.606732083414055	0.594052445234214	0.629692120693954	0.727011492140088	0.810193601930942	0.6332460951601	0.234590589339574	0.648844374516706	0.631503656690518	0.43672205893764	0.640973221090298	0.609761811439297	0.189856454600157	0.627330738569772	0.725115662731888	0.622718145658651	0.614413760528602	0.550908374525967	0.681988713171054	0.678989116797244	0.548207481817554	0.11385287947206	0.457912052122672	0.180981507059414	0.305297477496475	0.702060910514588	0.183305540119085	0.0959291552467447	0.49125579561667	0.114318454544361	0.199208385453983	0.162132309599178	0.0987497410154261	0.0713321318601326	0.393335056752934	0.621215835665289
