""	TREM2	PLXDC2	C3AR1	CD4	SORL1	CCR1	HAVCR2	PTPRC	ITGAX	ITGAM	TMIGD3	LRP1	ADRB2	ITGB2	LAIR1	SLC1A5	CD81	ABCA1	HLA.DPB1	CD68	CD33	CD47	CD46	C1QBP	TLR4	MRC2	ADORA3	IL6R	CD74	P2RY12	AXL	PTGER4	TNFRSF1B	NOTCH1	PLAUR	NOTCH2	TLR1	SCARB1	SORT1	CD163	FPR1	TNFRSF12A	TNFRSF1A	TLR6	LILRA4	MERTK	ST14	SEMA4C	GPNMB	LILRB1	VSIR	ITGB1	CD180	CANX	TLR2	CD40	ALOX5	C5AR1	RHBDF2	CD226	CXCR4	TLR7	SPN	IL18BP	TFRC	ADCY7	ITGB5	ENG	SELL	TSPAN14	RIPK1	SIGLEC1	UNC5B	TNFRSF10B	TNFRSF10D	KCNQ3	TNFRSF13C	SMAD3	ITGA5	KCNQ1	LPP	SIGIRR	PLXNB2	SIRPA	TREM1	ITGAV	TRPM2	ITGA6	STAB1	RYR1	PDE1B	INSR	IGF2R	CD300LF	PECAM1	CD9	STX3	FPR3	ATP5F1B	P2RY6	ITGAL	NCSTN	PILRA	CD82	RYK	STX4	TRADD	PLD2	RXRA	JMJD6	SMAP1	CD63	CD69	APLP2	RACK1	PLXNA1	MCFD2	LAMP1	TNFRSF14	ADGRE5	SDC3	LRP10	RPSA	PTPRA	CADM1	PILRB	SLC16A1	AMFR	CLEC2D
RYK	0.829212398641742	0.90836533697816	0.847773820035391	0.836175099910776	0.846330402201691	0.774914302656126	0.895321109657553	0.861896987755481	0.902872765595319	0.814441947504825	0.778953484050246	0.799333184888131	0.681916610232196	0.754962408271356	0.784746962606142	0.779676824545126	0.835357191490597	0.595955940997116	0.786145162222924	0.702701505141363	0.807135827160301	0.855717054212946	0.844065339067849	0.75046996354705	0.813666585342623	0.575582141683349	0.883988864104822	0.862722013570802	0.864745188705806	0.471233691932956	0.813115937498883	0.854413967597962	0.870745617517563	0.839907247104261	0.517757410151611	0.695523046375733	0.643420179459853	0.750046948671947	0.894071337289699	0.671784136307314	0.651734164449787	0.59309584214002	0.858841770336055	0.822360396335251	0.755869383634652	0.869414671556199	0.512531192998632	0.649141043757656	0.578853984649742	0.866335805695526	0.616841073534495	0.823601924721964	0.779778404429002	0.874390191331028	0.841748733581516	0.616193667437279	0.861267031763523	0.62512104879522	0.74847256139075	0.711967979825197	0.850537976517668	0.824744916621513	0.76900430567835	0.793959582850888	0.776395422688859	0.857264736645073	0.735823658227691	0.816232511272426	0.642884669756328	0.888648497428707	0.866829337118215	0.638094351600919	0.840197809545871	0.672607805388467	0.618849308489085	0.77473376925011	0.215550939543708	0.807506665319531	0.854942830435183	0.835706314475927	0.891208082996977	0.843925388072686	0.868126966247519	0.85441779765207	0.783394204884594	0.874329171542529	0.872785502550246	0.817753314879907	0.711153648414833	0.655036451157277	0.682243233786708	0.812095299311504	0.557833300896187	0.719452772959448	0.71657049050117	0.774264666241421	0.868044291346459	0.75334644793906	0.845407406630949	0.343151354725302	0.836540519906875	0.858920276488151	0.816783079645879	0.462150912601626	1	0.867444347860833	0.820731667278738	0.714857080229896	0.702521812509821	0.741336003320691	0.868968772840562	0.739699218020983	0.71769933379406	0.578460993840753	0.783410256350709	0.771764505052894	0.851543112789661	0.67910518280457	0.70310345299995	0.851337545535326	0.47219719867485	0.854389008190217	0.815166129551812	0.877390175637022	0.789898460597579	0.737383354588103	0.781766962226989	0.716575426945864	0.803012025381797
STX4	0.871498046622468	0.941373987921509	0.890330785729467	0.84335921945968	0.90788031245133	0.75653417149951	0.931029861946486	0.889878692212734	0.916911276289184	0.828094055498915	0.772336781662687	0.783243654712697	0.749902151968133	0.720856104716664	0.756816674732783	0.835999014687984	0.8444584504503	0.555621556946711	0.836454104369324	0.682638035042984	0.827297947266889	0.841525379280285	0.830235465004896	0.764779306543128	0.803612111985053	0.608887201436795	0.916223952362912	0.889992118604108	0.900485601109843	0.512725246091683	0.878580854580714	0.909653948370468	0.889313557719768	0.829742558534644	0.442083158511782	0.665234166613402	0.690425099548576	0.735217961467586	0.924372124754094	0.630319300257916	0.695179522433258	0.645322037575855	0.862379787943146	0.84120860524735	0.787353615576108	0.917267794313555	0.444411432869455	0.71223649720766	0.523439309839296	0.875947226029572	0.672713030909199	0.812046969831933	0.757772650796527	0.885028568224474	0.882663036852844	0.620944896288394	0.890512454909152	0.574156582998463	0.815168151611674	0.750650537343916	0.893951408090806	0.864956000575366	0.715566338757372	0.784763827033475	0.804765972469656	0.88351512744936	0.694661379240311	0.804771992920445	0.719406819585842	0.905429744911251	0.876717070663613	0.605197324901886	0.887169061208695	0.726398846405403	0.712245723813686	0.823339667421442	0.273515972414359	0.832839826406912	0.877504370056325	0.859999532771623	0.875528015167959	0.855433008882378	0.857054852913421	0.871850924719844	0.765345769395279	0.919266060119302	0.872949006033489	0.803691235391268	0.695951157614029	0.732209589434071	0.682158996965583	0.779714646318491	0.505404460446978	0.662117461820236	0.6616857887096	0.75846202310291	0.888814247022193	0.753164071123692	0.861424466987191	0.31270390038394	0.873573683244239	0.837728411236824	0.825498783414011	0.405785097468372	0.867444347860833	1	0.793079600125971	0.776664720602892	0.692962687404237	0.74644624188854	0.860292292875162	0.709259460566437	0.800217828356268	0.521608981112416	0.821005445907674	0.772869946253215	0.881812376275718	0.634979795804261	0.677035098141424	0.857292673917974	0.420987112706491	0.859669555306243	0.849975933115386	0.869577470089037	0.764870044803619	0.765941758111537	0.82378292050203	0.646711015721359	0.813552975427516
TRADD	0.857120781344547	0.828226411256189	0.879814650704619	0.899441545969774	0.728545717578155	0.851495391444176	0.878063367087883	0.832686120464869	0.805929123973867	0.830222437467845	0.899093549674812	0.834379269003822	0.591067241912862	0.858382706864208	0.852923696040974	0.760184234958365	0.898271446186969	0.678493830572951	0.835975180941271	0.82402096963711	0.850843304117386	0.919377534661545	0.85451324614189	0.869261334281585	0.83324627013645	0.44814973183929	0.862294979956998	0.771362753440149	0.886241356038064	0.41242247406885	0.784815859213732	0.802131546900917	0.842586806310452	0.732557092042441	0.633174396285269	0.738453202958866	0.622042042199988	0.75896259148372	0.832408289505411	0.736006746103366	0.65426250200306	0.614887589772465	0.892536098170466	0.686500222783645	0.742864737411703	0.798000289754638	0.618031389570509	0.5166955608273	0.656242157733567	0.837947745650947	0.630405497358183	0.900954592758193	0.840912352548135	0.881817619269509	0.731602687532152	0.745728362275494	0.864601834507815	0.686863242051366	0.624117037771589	0.671512676488576	0.794288669070714	0.749746530682174	0.801957715304277	0.755058681984867	0.760579751010543	0.775209782794963	0.799515654765282	0.872450275633073	0.603596692159643	0.864934972079296	0.852989944550776	0.724343779949994	0.762439283151073	0.522934816114108	0.466867283211539	0.601005023356582	0.145206025781951	0.66869345716571	0.812044221212849	0.830088985264862	0.808478051384011	0.902711072947464	0.846562743262432	0.862484706976262	0.776344880939409	0.785378156936434	0.825452365230578	0.840997709730431	0.789529718656812	0.432822696049496	0.665523753638834	0.697168178967465	0.65735404234113	0.73514429901484	0.764154152131525	0.806681635326026	0.860594788362299	0.803844537505558	0.91406511342723	0.350986985834759	0.783813519854992	0.83903328802707	0.875570733999311	0.576534176754291	0.820731667278738	0.793079600125971	1	0.580279411923594	0.752730868277778	0.687649620348555	0.877145511283779	0.847221183608268	0.65419592564224	0.693254229464732	0.863318828287568	0.773626094423556	0.882469600144659	0.776142056374779	0.789004202159232	0.859100805551509	0.566305490939133	0.912329821018827	0.882801014860008	0.848305634698664	0.766439567921215	0.593565456462786	0.656361057581549	0.769427793945852	0.690668434611934
PLD2	0.721996007902885	0.800759587150473	0.718148924215239	0.661152708955543	0.791575779195718	0.548631354453747	0.764648764035409	0.737509073691776	0.771241017500083	0.640639024526022	0.592530381279581	0.573855489158098	0.714617882767578	0.492226232465156	0.554459881322959	0.733035814445488	0.650175414434554	0.331705367478847	0.668412675608808	0.470371954302373	0.68819521717161	0.670536963361989	0.641060076388013	0.563912166222256	0.599268206682016	0.588331730241796	0.7846968465136	0.759380902132152	0.752189906350359	0.511009397121269	0.783622121751054	0.706420883957173	0.707611072130001	0.765522080596404	0.212819141201546	0.452468318210613	0.6270277059404	0.544347457011274	0.751283071680375	0.433729931179381	0.66158045720944	0.605083291802914	0.710155468179785	0.729878694391414	0.657004429248007	0.745246472459964	0.232625433216096	0.728141912950297	0.320780271170157	0.712980840532732	0.614302155249392	0.584946965376863	0.574933162798485	0.720852665196003	0.76910159108475	0.440201096847077	0.736946400595479	0.365537389047385	0.749673121621574	0.672484691402361	0.786472375248745	0.746015073117583	0.473237030805495	0.671495477433498	0.645516312470739	0.776980786092263	0.504738097557086	0.589774972573453	0.680384049247616	0.758936700875042	0.694377114734852	0.453198001100543	0.776247604526863	0.72448199444623	0.649573951992054	0.751692864563992	0.298238585845129	0.773491283505034	0.784735237359405	0.704025332445511	0.707075487172299	0.643433547613798	0.666227658611241	0.678569206327109	0.559050154347721	0.801782446097296	0.738788738602981	0.604961930917005	0.505583849091342	0.700781746721978	0.6173218818427	0.638946902490651	0.288870686943887	0.477312073610973	0.464305827011581	0.553969628802215	0.710656731674169	0.536815125687494	0.62872871499874	0.409268736856345	0.704409783745759	0.657691796198815	0.593501319760946	0.194065111756824	0.714857080229896	0.776664720602892	0.580279411923594	1	0.499916948852925	0.678945075535071	0.628050742437317	0.48328958080056	0.711818168697588	0.298948737469004	0.60172011700678	0.564833173697572	0.654801268613362	0.416077038415398	0.446579644784279	0.646108413321555	0.204180525015698	0.692265288411815	0.633570351055113	0.66900244666043	0.546922337878762	0.630768330759733	0.753630116428986	0.435644217426601	0.709992848504063
RXRA	0.616414341907452	0.697426972253796	0.707301381191833	0.845010940909059	0.563391327163336	0.929246304152108	0.726179418173571	0.73797361063366	0.712025783598011	0.820144150636284	0.765550174484799	0.917172066259963	0.382022886790002	0.928976505557425	0.911412010915175	0.512762147674039	0.755423029914003	0.904756880219457	0.652943181996791	0.89089742291226	0.641315310903497	0.768923969494978	0.880697582746325	0.560051628154635	0.916269516817847	0.275372408814585	0.728406342813837	0.722927897001295	0.768918278677268	0.19460347657006	0.536306430470122	0.746103612962648	0.857594550182358	0.622069442593895	0.877644102578263	0.878639900823303	0.471421253368125	0.903236055119063	0.760427609492852	0.862808798456512	0.42230278966224	0.332693817325311	0.756457872069626	0.651801187460593	0.498088011941127	0.827324200349292	0.851126622534988	0.481040701336284	0.826685424167874	0.818807407039441	0.397379150209778	0.898484987959117	0.903304609360808	0.803603633843782	0.672323201294228	0.694334640584769	0.803798839106568	0.938951661213806	0.477131561568416	0.447881120340497	0.623520619202441	0.591811951332917	0.851249997445372	0.586181685559565	0.902214128978471	0.702900124869926	0.900896981271523	0.920450813887689	0.395932212049156	0.833545152688585	0.677608396784753	0.921019231733148	0.571001311724643	0.361123963382614	0.384925495496724	0.426714320485434	0.0629345874866838	0.483925723573848	0.707059550632011	0.757796606364644	0.866060602467626	0.754794252665716	0.816136066115284	0.845312372133758	0.870066840264856	0.589401571914927	0.823807826422866	0.863372092172896	0.933948996067075	0.422813810400469	0.561606011530291	0.789181710339302	0.892330207155105	0.758736763527384	0.909234887600351	0.734820302851368	0.822072563362708	0.896747154305987	0.828998012201277	0.154458347524793	0.68899729310031	0.861396038322448	0.829898256009293	0.867448027236285	0.702521812509821	0.692962687404237	0.752730868277778	0.499916948852925	1	0.562806424168653	0.865266574870947	0.836985988248354	0.389933319054298	0.910091434596351	0.690265288438136	0.859277544296655	0.8419956858421	0.924131231056276	0.93075788608844	0.812542599354599	0.873922048300283	0.782387119111898	0.700036051326946	0.863947705973708	0.830566064800932	0.702340760403251	0.485914912294641	0.844170967229369	0.57813753265363
JMJD6	0.693224326795329	0.772727943781146	0.79303487177599	0.762401966394202	0.758505669827025	0.654984941184607	0.765043054565387	0.852769427182219	0.796507419702684	0.741636244783545	0.758682239409684	0.547914959535898	0.82746412766383	0.561038687305739	0.609229856330226	0.833486944515195	0.632162967670571	0.356161863494351	0.569392859864561	0.475887003045699	0.754032439564333	0.686042756692705	0.716267761898964	0.67378986298588	0.627733976813446	0.714798240378898	0.784840049785538	0.801792418697006	0.754613481328692	0.735843915879275	0.686986146806246	0.780877795832589	0.751737086697873	0.710730146986629	0.342601501989158	0.388948002812152	0.867656551585853	0.490430084076885	0.712878370176641	0.375087420399579	0.842057124705997	0.757018225175457	0.823483409933677	0.798985682123418	0.548289780705853	0.665189233482765	0.278551319321859	0.692872342659755	0.275718593384181	0.814347074256123	0.807758291154992	0.635188063772831	0.655377939556574	0.689926595105519	0.849362895290484	0.531568949157097	0.733796053043438	0.494971941027759	0.839402674454631	0.809607343342797	0.638385289636039	0.69169847412015	0.517198569434082	0.680301454319933	0.629069264305198	0.819868556266616	0.680926369653285	0.656941287336171	0.747454105373536	0.785953762973468	0.742451822006655	0.454494206130864	0.657377765299509	0.810948880466565	0.746721982150555	0.74752061962336	0.55476099941088	0.778436997085431	0.702486733809776	0.726413267683898	0.701494620047917	0.686136723633376	0.681023940347978	0.634903183612413	0.635241815674391	0.725779336525695	0.667060281675842	0.551662271055497	0.491278049005513	0.633107263827466	0.682550892983142	0.571410432774427	0.318574161040966	0.429008663781767	0.457562510268562	0.472076050886696	0.730234375148382	0.462122547107577	0.658070531809575	0.65658463398205	0.702966112926683	0.634731572855634	0.641002841854799	0.270888635943793	0.741336003320691	0.74644624188854	0.687649620348555	0.678945075535071	0.562806424168653	1	0.731320113812083	0.499314714203076	0.619624713502544	0.385244840511771	0.551661068620057	0.469783678992388	0.680397576518208	0.467145082579132	0.446871224612842	0.698737802037935	0.249959690523784	0.725246194699573	0.582967664353593	0.663502858337876	0.452661236168657	0.551728380943424	0.634612531827803	0.458297659202786	0.604857496302013
SMAP1	0.82820342249715	0.87945281216905	0.885245316151833	0.92485414972933	0.779128150320753	0.907343672804594	0.896099491183742	0.860552781083797	0.865861398060971	0.901975975918984	0.882446903524124	0.914935442988346	0.619008691114841	0.906412823922386	0.929681785597244	0.757542600781996	0.89445245953999	0.783352313739233	0.810791993149358	0.86432420820387	0.839962084796932	0.878010214415766	0.934508119571151	0.764891106224248	0.932127282445889	0.444813946209406	0.888330208378292	0.846737012775321	0.900058097234221	0.395650053355479	0.757597958303792	0.862555109476555	0.932313101167624	0.770107583615618	0.726314289520648	0.832386889286089	0.610982616241928	0.872646554944913	0.889268903250422	0.809749362084352	0.615772477278988	0.559282178025854	0.904284830760196	0.802454911766486	0.735118580535818	0.915408882539008	0.719425984295392	0.580167248285727	0.750835362178322	0.912880696249958	0.593210862305013	0.937191171411255	0.916328756970593	0.908832962603027	0.818068750640282	0.754365631092846	0.920840344160633	0.805593682203537	0.68261500503277	0.663162281166223	0.813014418828435	0.793877203383701	0.887046069215356	0.786996196803629	0.879553452888459	0.864404046341066	0.860494673460207	0.929116431897218	0.586074086697955	0.934419813842323	0.847009438204319	0.804322446724292	0.774442425405861	0.590332574319563	0.57405048057051	0.660040480343154	0.199818400491246	0.690221209786295	0.834440421178793	0.873695811579311	0.91700038192067	0.896290452399954	0.90222663318883	0.929646665989396	0.869308682717583	0.790302864540901	0.894519304820337	0.89629786937444	0.849640331526589	0.566327917493227	0.671475002715273	0.827927000626024	0.75372069790958	0.808770509445373	0.863764448727408	0.834602049731161	0.925278268375203	0.888202818926466	0.931188562888456	0.286153078557116	0.813352779458663	0.9239594316116	0.918140125158571	0.6830811356192	0.868968772840562	0.860292292875162	0.877145511283779	0.628050742437317	0.865266574870947	0.731320113812083	1	0.868533613862626	0.603261633736074	0.782176956164433	0.834623287737774	0.874080815538958	0.94411406072488	0.858806848644462	0.864117674290384	0.876568337055991	0.682693192604038	0.910403981984516	0.850967923492314	0.92189151209971	0.870713203328728	0.721072456465271	0.677027762956644	0.824709399086166	0.708681889350003
CD63	0.812242315948186	0.749068514553754	0.795248632292898	0.853088248751211	0.576326259020956	0.889578346893704	0.833990593989469	0.67510022972541	0.730623847880244	0.758686361537139	0.847189823928907	0.9492121129158	0.368719297674878	0.962773895101016	0.956738500056021	0.576661267757554	0.931796825944531	0.886050044905658	0.81399438595526	0.986120796982115	0.752083343074786	0.862987319959914	0.880222099434516	0.744395627694289	0.922545350921971	0.138984318599418	0.781076293296906	0.661235435049953	0.813480406709342	0.116586964889032	0.65780736414623	0.686810177731465	0.808366665907245	0.637200890497539	0.827228302538937	0.93614770653847	0.38373532032039	0.922022064788791	0.78111819835033	0.927577357018544	0.385505732880207	0.400485921367359	0.798958462907407	0.540342943228474	0.759761743906085	0.807784699631554	0.867015896410273	0.308108063881692	0.918504092353198	0.756309580466071	0.335816709282981	0.953078354457949	0.890282289311318	0.880490426682197	0.602027669362257	0.830338897958556	0.811500496981723	0.822168940214973	0.381359259723551	0.469233520509754	0.741896286327147	0.695722045577085	0.943094440954651	0.749650293004043	0.839395990801036	0.638329082641777	0.805306534296081	0.884414289367203	0.366815253699565	0.803531313521588	0.78711004126555	0.869090315076874	0.625734099936127	0.310970204008756	0.272766428341076	0.38339206124442	-0.164302154190864	0.469947849201506	0.730243848816073	0.783624790652008	0.816575187571846	0.852540472911811	0.798036951754061	0.935170004043129	0.832957221431945	0.644268547048859	0.817464958852295	0.913135547508779	0.880052256740015	0.255758761948462	0.508387010820461	0.704366422603065	0.880682282161496	0.921293001842648	0.924968900706438	0.940049876850332	0.860353742908323	0.937990795900845	0.915024385383812	0.0939446948916089	0.64013492811216	0.86973846864458	0.919709573612014	0.805743441506777	0.739699218020983	0.709259460566437	0.847221183608268	0.48328958080056	0.836985988248354	0.499314714203076	0.868533613862626	1	0.401784762412861	0.882753528462537	0.860142071130446	0.920405041797611	0.897589596803356	0.939581448368624	0.926685175028905	0.763801636179275	0.793106962380589	0.894953448660471	0.858495676461598	0.874619336437446	0.906568154413749	0.555023823238335	0.509224072157061	0.875346827393026	0.543445770656593
CD69	0.725472713716789	0.780898226056593	0.752075654581883	0.611581837659776	0.84910020724449	0.447776752594075	0.747349360175141	0.782576699177272	0.712709446471356	0.59989866249992	0.539105095203422	0.484885376148783	0.707771294851637	0.407775948372793	0.438736182237362	0.756417522645175	0.643748641481517	0.199951017938444	0.770413604714189	0.355956768590206	0.702255897538635	0.695485518447474	0.552000921308836	0.688548552700062	0.506914029470342	0.609959006677407	0.762053996759251	0.699129407620543	0.752208344238851	0.531018593964697	0.847059377782921	0.751640579910727	0.658900793386589	0.679883039438299	0.085445242544897	0.350043642514701	0.615762894625448	0.40637418427594	0.718285031250646	0.333591508813296	0.660562527134838	0.59799440328437	0.681206311851108	0.717524912702064	0.6626460723909	0.707649322708973	0.0770766181565795	0.64668240554021	0.176094249879677	0.660677222088222	0.712342864478691	0.544670014144444	0.429034392345004	0.639431153159856	0.725271711183189	0.385964717430635	0.734008491787502	0.218309676033336	0.750423965642661	0.679387174603615	0.825085474841076	0.786780274439538	0.410620075612388	0.618475041895929	0.472563594036514	0.750821194817754	0.41447206396476	0.524479644341909	0.718993568279668	0.697365241208322	0.711577544353928	0.256229489390469	0.820911401529712	0.703798503155892	0.608328739733978	0.789682485660364	0.372360401655834	0.778629503838353	0.780178819384819	0.723063343427114	0.618103072289431	0.685513842428606	0.674648450340859	0.592764899462844	0.521602191432212	0.826014980348293	0.667796326962087	0.539677748186317	0.409985940837349	0.691844374581512	0.537825354535601	0.543330810411728	0.133333626039343	0.409031473303558	0.345026106734588	0.498755801406297	0.632635137912284	0.456219630656868	0.651266084485159	0.313249920210591	0.73711046294566	0.610698088178963	0.618727782986975	0.0244920829495273	0.71769933379406	0.800217828356268	0.65419592564224	0.711818168697588	0.389933319054298	0.619624713502544	0.603261633736074	0.401784762412861	1	0.159490301750701	0.725605878854668	0.489927328176203	0.628057882794863	0.290545387102692	0.378792149211238	0.696715639539448	0.0464374818300244	0.655299250268313	0.753823003705076	0.603235524177024	0.472523199576423	0.560622020605989	0.764077384518827	0.387419629373999	0.774533770614353
APLP2	0.505113417324245	0.530633841254935	0.578398084322731	0.737312170164827	0.334056110706619	0.875304518251922	0.608194826200878	0.544697819206128	0.55918309739114	0.671566047961701	0.687013058855213	0.902824889566419	0.146226369363331	0.940765483111478	0.90371667063718	0.317405053849692	0.700225243772257	0.986712211072068	0.556937724521359	0.935658296268696	0.514045842576294	0.689187696347689	0.823878690250212	0.453239158270666	0.877756587839189	0.00363310098600837	0.569128472539067	0.526598475895919	0.622095995448523	-0.0530341267515601	0.341763137801785	0.572691344744303	0.736682039360716	0.469723926187916	0.987551209142829	0.925147618812094	0.284950202236453	0.904337932300744	0.59257064532911	0.930095770690784	0.181026149437762	0.165874876389333	0.645993876414307	0.431899427722557	0.409475624264295	0.699472197787834	0.982446922184023	0.209199619955665	0.942677700554977	0.662534071476721	0.162725432342828	0.87141559610478	0.86915900099054	0.706099700272438	0.466517623040758	0.712567356404092	0.672777455397005	0.959814348214626	0.201683473530042	0.264139607967036	0.470485520722451	0.420392298948453	0.887183590165989	0.475776259538807	0.820419749544667	0.497465931387474	0.829044068390744	0.855874177328227	0.146000377032057	0.678232249039376	0.575195744171077	0.934400270226263	0.37932300809612	0.119110059368828	0.140319518853633	0.16924721319404	-0.175783157086198	0.249971582481077	0.557648991110778	0.622214262798537	0.764532049566229	0.657076892366632	0.688636862735605	0.783539940399722	0.838214013690526	0.388385032959955	0.68785193163229	0.824852871476857	0.917581182578241	0.148770820748992	0.396755191511299	0.679388131512366	0.990145981457306	0.816037600422475	0.94454925317884	0.753131510705699	0.734265361138965	0.895518010487496	0.746693294412717	-0.0258520187917698	0.487157718045233	0.797313008135198	0.790780779822914	0.977951390958273	0.578460993840753	0.521608981112416	0.693254229464732	0.298948737469004	0.910091434596351	0.385244840511771	0.782176956164433	0.882753528462537	0.159490301750701	1	0.620907070129989	0.842343039984075	0.761261007080624	0.977520161434738	0.953653851810055	0.680422109727065	0.971178473844349	0.705406800304972	0.61576123073098	0.78096788099034	0.825464194364271	0.512058646221497	0.282526423398557	0.856274280436576	0.402340331978152
RACK1	0.906605034618814	0.833519531171	0.891539466254929	0.830137721350913	0.769279443371619	0.754471331614987	0.884538618288705	0.774082474887583	0.73937271403004	0.742010815187887	0.824171080305408	0.839381927394541	0.529630642557591	0.805919711860622	0.819623728873358	0.729490197790771	0.956071856125532	0.642903986581279	0.975889951708202	0.815430762660806	0.843723721505505	0.890011183957884	0.799179248637907	0.879402509780447	0.823468212548229	0.285495881284968	0.867144889737981	0.701121970576795	0.892799093628383	0.303364830798537	0.875042883936122	0.742100215384241	0.803999544386501	0.67145047126035	0.538711077020656	0.772446561558575	0.473989929857956	0.764800982126344	0.83214690877831	0.761609522209167	0.527245436363506	0.541906935755956	0.835121894182839	0.633078655577852	0.861080232902743	0.837883020744054	0.578656651908795	0.40652643543736	0.680929213942843	0.758779711356655	0.567762295740172	0.874108453689708	0.741557116891922	0.861149049365467	0.667031775196464	0.761976230574202	0.886879342908859	0.578958781376848	0.549656589137348	0.572384773123463	0.90339836000474	0.86057509588151	0.798151888835849	0.781176213682151	0.703177480042874	0.738549172030734	0.672201892175587	0.783695747587863	0.571239156793067	0.820605402537598	0.847597029847525	0.644347606714513	0.80475305783963	0.506098603088965	0.395598479752359	0.57279581815363	0.0317935126932537	0.640305203720586	0.820985746566589	0.873664894943603	0.768121627697078	0.909086001341627	0.816303793540428	0.87996936589356	0.759574048276432	0.791497829476458	0.822709030179077	0.841150581099268	0.732489118503489	0.409885507659441	0.533336842764413	0.669840617711524	0.609690263152232	0.814467528478032	0.746800761631437	0.858407659923119	0.838116076775081	0.821654036558525	0.936840461192474	0.150080270184685	0.719994240888886	0.830720265611734	0.926997626184797	0.494283521307369	0.783410256350709	0.821005445907674	0.863318828287568	0.60172011700678	0.690265288438136	0.551661068620057	0.834623287737774	0.860142071130446	0.725605878854668	0.620907070129989	1	0.831052356136615	0.891241395296129	0.737680049132587	0.762777299861384	0.780196594368037	0.500154623394774	0.898295668946507	0.994536375795754	0.826034000882708	0.799764690856564	0.554863425686273	0.664285146725765	0.757105034175378	0.654467875251556
PLXNA1	0.764931923479352	0.790288754983049	0.756699663610356	0.810850453747103	0.657910029922599	0.852231932061429	0.820279278290214	0.688965121419111	0.762808502506785	0.760479244772463	0.734996659202865	0.957782296866227	0.382155597197994	0.911809618713546	0.918978932931223	0.540977720640597	0.878541431502944	0.878643789383103	0.806744559696531	0.921822445286045	0.699532736793888	0.81824051823711	0.862771993527543	0.636733154783128	0.928584372264024	0.187302836703451	0.785222112876396	0.709269775264293	0.808344916607228	0.082459134887596	0.670179763457305	0.726776788550358	0.833427721500937	0.704164570880552	0.776711577790755	0.954906425275601	0.347882454627312	0.957212846986039	0.818172696749904	0.920198971296237	0.334214175207338	0.318838900902635	0.759693124289489	0.63630838716048	0.748895693894574	0.902902404074584	0.831351219027368	0.411308797138179	0.899927564624037	0.774508863862114	0.296020138271285	0.917879694980184	0.860530932416539	0.865742202253316	0.65118328628738	0.711172939260431	0.839460623231692	0.799790610316641	0.438035762600792	0.456239281044573	0.797296680172405	0.730593984359163	0.916989816046203	0.706626708502388	0.880155065934271	0.690294710303406	0.780230843089506	0.877836208271071	0.348095420503769	0.836533270715984	0.762411417470097	0.845138282885514	0.698095080380531	0.350904192982719	0.328621623604848	0.494259298094142	-0.125398374114026	0.522829347372239	0.797606874890026	0.792712364466363	0.875281998344725	0.807197586682725	0.84334947021749	0.938814714317561	0.855257448838746	0.69790921562061	0.866751451262446	0.935312426175699	0.881984044310933	0.434111634623509	0.513461407108257	0.814833050071601	0.852743881316154	0.911864060492433	0.929053004519126	0.917657704030151	0.874804816922031	0.955852051700513	0.873220612530275	-0.0101319078539028	0.679320255705128	0.902304472656396	0.893082252501656	0.772753670020106	0.771764505052894	0.772869946253215	0.773626094423556	0.564833173697572	0.859277544296655	0.469783678992388	0.874080815538958	0.920405041797611	0.489927328176203	0.842343039984075	0.831052356136615	1	0.891139498603371	0.905110950634248	0.931454086151042	0.798405707436276	0.789146484914414	0.847343997224159	0.833921579759462	0.894807691930594	0.953671917985808	0.695364373916311	0.570387705043799	0.860441419481122	0.635423113011608
