""	EGFR	SDC4	PARD3	ADRA2A	F2RL2	F2RL1	F2R	AQP1	ERBB2	CHRM3	CD44	ADCYAP1R1	ITGB8	KCNJ10	CADM1	NRCAM	APLP2	PLXNB1	LRP6	CD9	CANX	MYLK	AR	INSR	ACKR3	SIRPA	CD99L2	SMAP1	TNFRSF1A	NOTCH2	PTPRA	SLC16A1	TGFBR3	PDGFRB	ADCY8	SDC2	PILRB	ITGAV	AMFR	TFRC	LPP	RYR1	CXADR	NECTIN2	PTPRS	TNFRSF21	CELSR2	VASN	IGF2R	PRTG	S1PR3	MTTP	TNFRSF11B	EDNRB	SEMA4C	NOTCH1	S1PR1	CD47	RXRA	IGF1R	ERAP1	ITGB5	TNFRSF14	PLXNB2	LRP4	NCSTN	ITGB1	SMAD3	CNTNAP1	LRP8	COLEC12	LRP1	TSPAN5	PLD2	GPR37L1	MCFD2	GPR37	TLR4	MRC2	CD81	SORT1	ABCA1	C5AR1	RIPK1	VSIR	SORL1	RACK1	CD46	C1QBP	AXL	TSPAN14	CD74	TREM2
CELSR2	0.865950458896153	0.955000200463085	0.914864867634576	0.433511481778576	0.81589559515288	0.898774938638632	0.931422260441084	0.866703448447619	0.77413182051512	0.884090510635546	0.951265321327282	0.944553809700211	0.881635209031069	0.864211067426423	0.932824500961261	0.966031403864836	0.968126376827256	0.951681259173007	0.763338187702153	0.878883012332607	0.982538062480628	0.962844311662943	0.857913955831318	0.788434319188729	0.794669338283146	0.888053706830189	0.928991666820138	0.835390575915696	0.863170961820131	0.927557029007306	0.948870139406039	0.943407735445352	0.922234547390778	0.843024018130169	0.613994764378799	0.950718880837955	0.914556555263917	0.946758572783908	0.904396816323928	0.900976193856785	0.945995187741694	0.930555516922692	0.936854098921721	0.822131938196537	0.636002794983611	0.82096516987092	1	0.909339609841156	0.901103703339035	0.812844410192396	0.701777286992479	0.945061244593409	0.859846138041696	0.903890549867162	0.77362355349601	0.913224282591861	0.800390083135725	0.901318743684309	0.935557710833544	0.873623313557013	0.951264410086776	0.919856424123351	0.896929248744498	0.883998602543398	0.955312571946675	0.920157011552209	0.7584591500651	0.764105900730123	0.86241288349141	0.877101059019473	0.598917231228169	0.935224799903257	0.903013781129643	0.835165989017794	0.884915157837896	0.958397110302081	0.91782752759306	0.749807242762167	0.964446970211681	0.837709123462177	0.909467209910229	0.902142224321992	0.345240469180396	0.819468335076593	0.76982195469712	0.783740983714435	0.546036201402797	0.90145405431763	0.845148627790633	0.446278237278512	0.506799188493336	0.438639950681405	0.312400862273586
VASN	0.82797033261529	0.965852756803833	0.870951148218703	0.451260774511337	0.864988887876163	0.913759303649164	0.908811058857433	0.841386147891845	0.769564327938523	0.886464822336342	0.940538959062237	0.958560272738839	0.903420894346624	0.883510302770346	0.932151609499696	0.94117514875274	0.947332677354957	0.934334031764107	0.807995757035629	0.861356935778564	0.949198252775536	0.893067233536078	0.868221407961662	0.791091393701341	0.850598299114848	0.838033322759356	0.851419406985503	0.810054434857687	0.780806792946056	0.915330756648466	0.911554201863884	0.919973095846545	0.922670495126882	0.888370758506258	0.675205526081021	0.923215755207375	0.902256417357705	0.921586876564217	0.871141802691355	0.872743388017074	0.909397383158189	0.915648670894448	0.93119792101308	0.805970169206237	0.733945901708879	0.765461212792486	0.909339609841156	1	0.807578707832009	0.766813103193983	0.704231793686809	0.921731531310584	0.824249707716813	0.911478455319185	0.771017760064844	0.863720698859028	0.841734023308836	0.839874389358814	0.907021191255913	0.851724605912465	0.828047757755809	0.932658237481695	0.834388816840946	0.788144474187076	0.945208020057238	0.885506006274991	0.695719249956589	0.795143545600015	0.827751232731765	0.83153304397607	0.67695624840973	0.873455216709235	0.867736755004159	0.833823285511627	0.855464044985531	0.959152393666507	0.851626623397022	0.65896382934171	0.950347720740416	0.789789381307352	0.817241685659995	0.909698039808915	0.262898354467538	0.719877050421253	0.666540002745301	0.689807916681559	0.443298192626289	0.797954737686414	0.807685656955772	0.332444755415416	0.400470290221084	0.335364740707652	0.211313204450937
IGF2R	0.795653720785664	0.827100241247338	0.804942553869297	0.199399240870679	0.645239774324129	0.754867641261377	0.763227261414122	0.772540788130462	0.589963710584769	0.768454691198608	0.844194363660056	0.793403503519056	0.721825386038031	0.732265690873894	0.849758248102296	0.850484609732569	0.893671836276285	0.843481228044348	0.608225137308114	0.864708060380238	0.886330908139151	0.915050030855881	0.702092377747285	0.717619652738758	0.642950325289982	0.920652391544561	0.885054923191899	0.805940278012184	0.912400063218985	0.830056249934963	0.869466442965836	0.831440198110517	0.782427967143319	0.735992912828649	0.439828342657977	0.850412955747339	0.827648989407346	0.916763876790256	0.768247095249184	0.892951830803105	0.929407731898871	0.889837303234212	0.86928187399522	0.846789899560936	0.558653935426489	0.816125715337087	0.901103703339035	0.807578707832009	1	0.732878740341285	0.575742872712288	0.819207486292641	0.844457346689724	0.76161586610299	0.756023605631322	0.790513176566331	0.662706958615415	0.904188607025945	0.887820556425598	0.742424374429355	0.893283976737201	0.826031566356921	0.941920475443168	0.951873165172367	0.831983608468617	0.856261113914592	0.908969606062301	0.842024193406721	0.743070637403193	0.856586740900675	0.459339491948129	0.917129516356703	0.814962869729823	0.720369067286659	0.778508973424481	0.870636114825211	0.837057465530199	0.896093096290503	0.907765906182882	0.844415166581188	0.980937329870897	0.841273171503538	0.649931004804415	0.94452015638259	0.917995328866787	0.916461716513911	0.759647379673878	0.952698955801693	0.775384447407443	0.733301725322967	0.79880250951183	0.734965615939403	0.642709614771536
PRTG	0.53134057334199	0.772183926831528	0.840815443738937	0.596349596749338	0.581390734666837	0.751973697595195	0.804589441170582	0.526095195290695	0.689187676244891	0.64379785670213	0.722260606366935	0.800853492521741	0.855736968852107	0.653733272458632	0.723076528213946	0.742899409928102	0.755649151403105	0.7269799161914	0.841589714637033	0.680718155711266	0.804260710595241	0.888574737803808	0.880812491860512	0.843748798540934	0.684773437197765	0.687830510124809	0.626154480912968	0.664658771615876	0.563876717272605	0.8204571299685	0.706196461262253	0.862959834987363	0.701167421351098	0.80655132004615	0.812986408252999	0.691845638466058	0.868702487873023	0.704442887373885	0.865698231483863	0.716396133019656	0.786297631865372	0.897343925610045	0.8406603783068	0.570505373295086	0.810207042539527	0.446453778197555	0.812844410192396	0.766813103193983	0.732878740341285	1	0.603650085685376	0.677874043055793	0.523093335313564	0.725001055908478	0.819414504491216	0.873755615943077	0.62550595467198	0.700378746546318	0.843044288140831	0.873711023167465	0.76748838394351	0.754446012013797	0.629406684524004	0.759265287962929	0.738318937337929	0.651298976973265	0.697626730937773	0.820945920413575	0.656526071151764	0.558496083980874	0.672653417086247	0.654780547443589	0.679074730628073	0.803798881519759	0.564090993506913	0.825959446868778	0.635806063655491	0.618846651564988	0.790110655265817	0.533936299541986	0.708552188676021	0.859405395535538	0.402566545165603	0.55277127037305	0.528710523720077	0.701074199741589	0.401722258278226	0.820053692779643	0.573483369065097	0.31172455276071	0.378052954564307	0.245080475370194	0.227270389179832
S1PR3	0.776119327652546	0.766045744072633	0.637823356263753	0.623963359786324	0.589040141410162	0.55253323596003	0.826624706769358	0.737076995560047	0.892892736549141	0.782535366930332	0.731092819240315	0.801461146572451	0.683890009159607	0.866463876658303	0.849056313700214	0.683455090415045	0.725961593850284	0.823416332369349	0.741927138170303	0.810305925005615	0.746323818630519	0.690711597213275	0.737124797439264	0.709166048582347	0.935640166012123	0.734796912573762	0.718961231209667	0.886890761137045	0.655004542045001	0.746641336450416	0.826131017813194	0.78878522793749	0.801659265031973	0.52186596944948	0.568092520245532	0.608208966684197	0.690107702718628	0.72025153671142	0.818157462595275	0.827701259960683	0.778944708032631	0.670325772358633	0.664433116503486	0.771547017717962	0.40354304778987	0.694113277531757	0.701777286992479	0.704231793686809	0.575742872712288	0.603650085685376	1	0.757565167135771	0.709564598974476	0.763855845935974	0.58588286507328	0.723551620166236	0.828820600164011	0.764323078519913	0.663259085270959	0.610389680762041	0.696207565863713	0.740362950334063	0.557621987370075	0.644805681884949	0.720258224000357	0.798634061712168	0.487644045881904	0.438251231865819	0.885043641436353	0.706266608389723	0.804847664988543	0.696309210796858	0.848917336802549	0.804884044164681	0.816211253328227	0.737479228295075	0.794072458393232	0.292231156087868	0.657416158924845	0.766499021648644	0.573801807598274	0.679857679702643	0.0858689395992685	0.454700730978145	0.368803588418378	0.478742395140396	0.434625594052549	0.587145164752354	0.85912036148233	0.101614978223211	0.14187519767098	0.225598857829918	0.0379490471541125
MTTP	0.943504484613012	0.965928262182533	0.82180910306204	0.414986512452535	0.856071111701895	0.855697194257105	0.931406922182232	0.955179175152706	0.839530606502994	0.889520301852608	0.972177673333652	0.94828798309297	0.798766262752561	0.944608839168399	0.9530500923136	0.956723759391049	0.966393288147402	0.976130339810903	0.680338207859953	0.913214019984408	0.944785889149104	0.875911786848428	0.808910655976806	0.701133046623382	0.857105998734644	0.899749003285651	0.944786667984639	0.867395512264447	0.892544770577498	0.878508370341751	0.969563216353639	0.887050282560979	0.961517227300382	0.797735261655991	0.502695058773129	0.958134957010167	0.829806828642768	0.958780309248572	0.851904844086646	0.90004645105113	0.907063318407925	0.853048806361817	0.862192412380953	0.881292436205411	0.502746911974823	0.89954774884663	0.945061244593409	0.921731531310584	0.819207486292641	0.677874043055793	0.757565167135771	1	0.890788517857848	0.940884032701423	0.661309458619389	0.824456087490109	0.870254256627467	0.909865435888356	0.849474129068066	0.776025571476186	0.91070084188952	0.927163002875208	0.868497080305405	0.799564218927183	0.961551585173839	0.936584492046883	0.650557722524322	0.6326839455524	0.900149826796953	0.938097168028555	0.56973548726678	0.953809339025936	0.939911186594463	0.839085015976487	0.960174458359253	0.930433091736443	0.963517706125109	0.637331758395199	0.925292322847033	0.909771053510242	0.850099498112611	0.837073744782183	0.182981747726895	0.775345281997485	0.707261375479496	0.681921463570867	0.536699356441837	0.781803873596454	0.921866350255487	0.370851914020177	0.403990630243349	0.406594257543878	0.233734556693432
TNFRSF11B	0.946919955045548	0.878740885589417	0.687629060372215	0.120489786250013	0.743223989080073	0.727553949611238	0.765786772777077	0.925223477424944	0.632241099006404	0.904314396869722	0.885491845970477	0.840631188719244	0.684445284354514	0.862225181791462	0.91856490219128	0.874491156410642	0.908869721121886	0.902538426550238	0.550334801301044	0.892432587164033	0.887047439449829	0.784584075121358	0.632528412740905	0.597492558269544	0.748966927529762	0.868372826939724	0.942184838916287	0.862643241148465	0.912256203186235	0.805540753676316	0.936623211724043	0.768770976781996	0.880581390137401	0.624206966236709	0.301357402941152	0.863952436283259	0.742568959678425	0.933599581831465	0.725654595161365	0.894798633294949	0.893539121402061	0.755714637876975	0.81425467702763	0.940983071166186	0.428157446818582	0.944838737552566	0.859846138041696	0.824249707716813	0.844457346689724	0.523093335313564	0.709564598974476	0.890788517857848	1	0.808689619653718	0.604172315476868	0.706585357820435	0.820175373464876	0.880928627491868	0.806911123812253	0.577332405104452	0.79252920417058	0.829819454932771	0.915275454131929	0.803958923623082	0.887249533681214	0.926975504993738	0.713980973682207	0.60581429574216	0.810883075201811	0.941580838537681	0.48087271591947	0.937391137534954	0.90040152786082	0.671688521155178	0.925982002153291	0.848031378633474	0.927212864438306	0.649658418986123	0.876520163954272	0.925891872353727	0.848213487821918	0.728881036337963	0.323825245441064	0.853497041359802	0.77409532917693	0.686983180551057	0.609434602424659	0.735175154249735	0.907542634868894	0.482211366778126	0.556509740568366	0.588329643966478	0.390445106910567
EDNRB	0.887798510680912	0.959170082528757	0.801538012021429	0.553283852316407	0.922057020280842	0.894259461195718	0.958566734709872	0.902859229602039	0.850925408018781	0.884856788943243	0.97004833254275	0.96099560864749	0.862936821050263	0.957630156438038	0.943711080049406	0.960187793164848	0.952230344313834	0.965987570039518	0.770606496122323	0.90748717822033	0.928932625782683	0.869378807869751	0.91017246203673	0.83268176376684	0.901947789932234	0.863555990026953	0.89215968095811	0.866277794562063	0.818410652248023	0.925580945403401	0.932248679379464	0.916013580582071	0.973858544601014	0.894642973097206	0.582663316428779	0.932663468257912	0.898513054001928	0.924924172055825	0.895626252921302	0.883942122460482	0.908111964755852	0.872895600195553	0.880779263139984	0.803647086305067	0.614134026993148	0.807007505007828	0.903890549867162	0.911478455319185	0.76161586610299	0.725001055908478	0.763855845935974	0.940884032701423	0.808689619653718	1	0.79545466334713	0.892732703903338	0.886264283217543	0.91189256121045	0.870721161638749	0.810549803742297	0.864897888391485	0.965822205857859	0.820663408597273	0.773081441921807	0.960976027321981	0.922234198444579	0.635567551802995	0.687498540882068	0.896135638793173	0.868557645149534	0.57234008450158	0.896360717887837	0.92303815514087	0.922850828167858	0.924683788894316	0.93961820378462	0.916404476125961	0.630921192514644	0.914380846971702	0.843534464923333	0.806703487996961	0.907934901415567	0.173563965861586	0.721407075199046	0.648453693352771	0.673150585183668	0.477724080847573	0.77415900873755	0.88528999188509	0.312275623914128	0.31505233278492	0.309637204966237	0.170013922095425
SEMA4C	0.582443089404244	0.768716478377787	0.740621506817464	0.552982691910005	0.738453290519011	0.790013702857199	0.789349480505228	0.568241943637133	0.608545951354705	0.734650273307925	0.757296861155934	0.788534748388926	0.873267755650049	0.689770687899475	0.774400605260506	0.785208481625876	0.796100543564403	0.765410863030175	0.856084168091851	0.762825057000065	0.814483740017203	0.840900430279384	0.874721400951571	0.943143215813861	0.716327709351939	0.744438412770143	0.652949445796138	0.739861991670131	0.622533857283744	0.896361955466703	0.721655725696753	0.86558908697762	0.751676765236681	0.868830716294537	0.702745312877705	0.714499411494351	0.927023611768678	0.753292070599803	0.834602282039572	0.808579415795996	0.854254535210353	0.896520656941573	0.865437060731818	0.573572669190989	0.824806221297712	0.505045147811481	0.77362355349601	0.771017760064844	0.756023605631322	0.819414504491216	0.58588286507328	0.661309458619389	0.604172315476868	0.79545466334713	1	0.909193998789806	0.640708355511518	0.76947049659575	0.912996930397803	0.812555409084006	0.746794165256438	0.840448918710104	0.747073271030188	0.811905527737201	0.756091968018755	0.754091483864164	0.804929560961363	0.884999349971169	0.673784703642471	0.599098141436278	0.578443585082585	0.689698263888593	0.693434086740352	0.811233717229437	0.617645348869763	0.844890287540919	0.638151804877501	0.767356685106049	0.833380340045378	0.592820691523943	0.76964349907616	0.93805304987006	0.562865055982028	0.654026964858335	0.669561247230469	0.822545674662885	0.493318642704251	0.858407540402363	0.614791571719776	0.471729205144318	0.495975674388198	0.399542843922177	0.382054283368922
NOTCH1	0.712384613449139	0.88820764080706	0.904269884017891	0.632961628135257	0.793980662453449	0.884634598415958	0.925707813981374	0.7083054758937	0.790769731566006	0.836902642619357	0.871314036304269	0.919559876898196	0.956165860050652	0.809549432164273	0.88330503503679	0.900793476090157	0.894352097205458	0.886957328922236	0.914651434539014	0.812327187391567	0.931977695811199	0.92055410124458	0.946931719634361	0.943031294682687	0.832090445143122	0.801208685715648	0.779932070833345	0.813437023121105	0.702548000210237	0.963668999911823	0.849864637626361	0.9643395558942	0.869387342601302	0.887492938938587	0.794394927005532	0.832020842265347	0.959101598784896	0.833072159244282	0.956023534421302	0.862157070930859	0.914881430793193	0.942973205061668	0.927312681215041	0.665616122626489	0.789736606566137	0.621091316382094	0.913224282591861	0.863720698859028	0.790513176566331	0.873755615943077	0.723551620166236	0.824456087490109	0.706585357820435	0.892732703903338	0.909193998789806	1	0.792068905389847	0.822300511313605	0.949996972732599	0.914195617265215	0.8623742834058	0.922204099751722	0.777574297037758	0.837428306430714	0.889605832298421	0.846076976259735	0.747169567614057	0.815578820326307	0.818535062771536	0.707296813019388	0.696052151045789	0.789475159519636	0.832644975231011	0.906157069551622	0.767720994280452	0.931892914049678	0.788466899387778	0.712002446530497	0.901993453741338	0.6883794099879	0.798413116987445	0.961332228345101	0.368300489145546	0.663899512565045	0.646292823989275	0.764134694638309	0.445799913122252	0.877422541590666	0.752894826295022	0.347078829938206	0.384393178934018	0.29784161123418	0.220178239098996
S1PR1	0.844141672742834	0.879321139025117	0.694642744402587	0.436556430158659	0.730121935649447	0.704378748552696	0.843394132338179	0.840089168897163	0.854028920300137	0.829322638330297	0.851399049645644	0.889697045001105	0.763513425703964	0.917946387355907	0.913967756012103	0.840119825312124	0.868793500494213	0.896026328881528	0.720629511375804	0.876008339535398	0.845545561558567	0.757188137187615	0.774106228178917	0.738881524021538	0.883844427164636	0.8063250662363	0.815829005354608	0.884264706399989	0.76436860281892	0.864743439625654	0.88665398868866	0.804507477225763	0.90019122328901	0.683867404560969	0.529681880224021	0.784985210978302	0.745845901120796	0.833191015016499	0.849890098835732	0.84633422627621	0.845398499597214	0.758245122115242	0.782159490273846	0.839676619860208	0.521811083841151	0.768283920507925	0.800390083135725	0.841734023308836	0.662706958615415	0.62550595467198	0.828820600164011	0.870254256627467	0.820175373464876	0.886264283217543	0.640708355511518	0.792068905389847	1	0.822692059213843	0.774208821669386	0.637804427424993	0.73694162800949	0.872442036757335	0.740310550902496	0.686444669791744	0.867289707146896	0.862681790555381	0.596735469060133	0.582000520511597	0.836981782016671	0.827125501084742	0.655701760588227	0.811248361250105	0.915390690243522	0.817401225796175	0.872684111427807	0.862711245499349	0.866939828602618	0.473067524527364	0.797059282867867	0.826900723689725	0.691228455695568	0.788210605315428	0.120975999956864	0.599113162348807	0.530047457698957	0.549761006164798	0.468570731686767	0.621728128410513	0.9000519988581	0.220967237749652	0.24988000688826	0.295957215868987	0.129393727807329
CD47	0.927339423780765	0.90956515830906	0.733799309160338	0.360371242308324	0.786143789256518	0.772770353648817	0.879475927623716	0.911173001984408	0.77733680295691	0.855097260165635	0.933655545655058	0.886168462602087	0.73746189208889	0.922649719791678	0.938666599834721	0.904189815351027	0.94249503685892	0.942901280770463	0.645113307827123	0.976437396697343	0.905865370364772	0.896517302909336	0.800130189140387	0.764968629541596	0.840317704499039	0.968167228433506	0.950110703784144	0.938396923675731	0.955270254750339	0.87147622512451	0.953694042151193	0.870170663193398	0.91542567807496	0.777376059301358	0.413892696149517	0.893744227848616	0.84855483463637	0.964574767119461	0.838727060881796	0.9525074701998	0.955800727784673	0.867478670575365	0.858815057743442	0.918342897426127	0.490826579701356	0.905412338197225	0.901318743684309	0.839874389358814	0.904188607025945	0.700378746546318	0.764323078519913	0.909865435888356	0.880928627491868	0.91189256121045	0.76947049659575	0.822300511313605	0.822692059213843	1	0.856178763392303	0.720035662723081	0.910578043908691	0.9188002734623	0.909666861592672	0.900840089440765	0.905749691525399	0.951217212150222	0.795709954798847	0.722987315616344	0.892315630823379	0.94038171087371	0.504755569383688	0.964030571828028	0.929666053434529	0.85902499956545	0.924281166475071	0.907609943123407	0.94871183144718	0.759184918077367	0.908400746086839	0.954134275032881	0.928619820816984	0.86211529797539	0.428235202588626	0.887914822316648	0.824676858767455	0.827943989853887	0.746943552385261	0.866837469347742	0.934122179231118	0.584683487803938	0.587997576715262	0.623419174595449	0.478447533677071
RXRA	0.753166561234921	0.907573133534977	0.894420961738767	0.466593705300676	0.795595819398761	0.888387192509815	0.885658852145756	0.744632885510542	0.70730582971881	0.857472565131418	0.889183562623803	0.911847098537059	0.935130563764377	0.797146132700573	0.910170906827179	0.920492291263218	0.937337630882837	0.902715828576891	0.865992371840236	0.855269034339972	0.960163475417455	0.940660532358401	0.878551495177336	0.896674151036545	0.775757597568956	0.855302394771737	0.826885878995182	0.822661198046901	0.783508414173445	0.973686669363907	0.880599040336207	0.946823553233223	0.8664624015736	0.877650213292427	0.715696428214449	0.87289998936912	0.955979479133357	0.89729222122274	0.909915940160569	0.906955122401784	0.952693377314311	0.965554755011707	0.960556378398143	0.748811979311555	0.793571764193332	0.697047215035746	0.935557710833544	0.907021191255913	0.887820556425598	0.843044288140831	0.663259085270959	0.849474129068066	0.806911123812253	0.870721161638749	0.912996930397803	0.949996972732599	0.774208821669386	0.856178763392303	1	0.886012664368941	0.881240972058372	0.927752995591464	0.88783696237323	0.905495958082231	0.90215405661024	0.880026459539148	0.856619072755833	0.887355336131636	0.788918335402943	0.773709451208563	0.662942860565979	0.854102330901674	0.840881344214282	0.834181623918248	0.782232606788408	0.96348954228646	0.808659081409379	0.81406976282834	0.956813115311952	0.750858264347092	0.887209745823567	0.969329935456553	0.511021082711108	0.778800290447491	0.774136915773234	0.852299063162724	0.551085391002172	0.92327074937368	0.768082447274639	0.502724979585117	0.565104235480875	0.468820401721736	0.391522037541218
IGF1R	0.605469693604425	0.834893056786415	0.931857880292218	0.669908968361599	0.760043896391308	0.898560628726833	0.896194441224649	0.611528669184018	0.741106224422981	0.746719479152959	0.812181014909466	0.866254603399466	0.934984331142955	0.706442830893495	0.791603995799163	0.843159366446664	0.817853242355506	0.814233670812577	0.890441581416016	0.698642998230792	0.872657257329521	0.899493175326629	0.919553888758783	0.85434284001396	0.74380273252336	0.698079056347609	0.696985514035195	0.667939227721683	0.599530543715133	0.871222678563976	0.76248281022996	0.939877380370029	0.765168622938269	0.892342202532095	0.859449168852488	0.80871126951939	0.919230398165779	0.760368893697477	0.871444833663047	0.751037959943632	0.816965715954489	0.897316945237461	0.889746108867647	0.546843973846861	0.796534132190481	0.52162908683097	0.873623313557013	0.851724605912465	0.742424374429355	0.873711023167465	0.610389680762041	0.776025571476186	0.577332405104452	0.810549803742297	0.812555409084006	0.914195617265215	0.637804427424993	0.720035662723081	0.886012664368941	1	0.832456424032774	0.852853955756982	0.669426111698753	0.755669243071205	0.824579155338112	0.75047222046019	0.645003938747088	0.808046932614479	0.770243190544039	0.599362834092873	0.713592078510728	0.706064282898794	0.702398164617629	0.820826489440065	0.671608907745321	0.881849200200271	0.683921842563724	0.661857650673434	0.856942727257972	0.57059699358042	0.734571186906528	0.904792589446849	0.306247604555468	0.592013464171921	0.562982499206286	0.685274740881633	0.343421022862955	0.842335674693108	0.623490995657979	0.278499034992825	0.319195724741113	0.186192318862096	0.144107019817053
ERAP1	0.834873324027826	0.882621443504898	0.842305179722981	0.474911225391966	0.741355052624135	0.79737720310441	0.911218857083245	0.832673452968606	0.805630169978315	0.77922696513	0.899733429765525	0.872461352482613	0.784126821686875	0.83116357394349	0.889403393814814	0.896696824586761	0.921758373727639	0.915689556087206	0.695973506033316	0.88880283334722	0.919535661070768	0.926842364020397	0.808435066105252	0.745247602489013	0.760315317940778	0.92363651464446	0.894045732768238	0.849983507395884	0.886232739993665	0.883835444081501	0.913669543201204	0.89904538573278	0.867229761488679	0.775991081795608	0.538550555868666	0.892570204471421	0.850208971873811	0.912636162815299	0.876150941329369	0.906511620802409	0.914250786981188	0.895044271941711	0.849897864044455	0.799182630235699	0.494198196496692	0.806363033076007	0.951264410086776	0.828047757755809	0.893283976737201	0.76748838394351	0.696207565863713	0.91070084188952	0.79252920417058	0.864897888391485	0.746794165256438	0.8623742834058	0.73694162800949	0.910578043908691	0.881240972058372	0.832456424032774	1	0.877470080352747	0.878808693104801	0.912912134224039	0.874623758285212	0.896134515344352	0.781186093547631	0.707606842058823	0.858889244136122	0.859321594227449	0.560867995907617	0.91808947663971	0.881438043211821	0.839715943081143	0.851822977948708	0.913376574782924	0.896377585933513	0.769810509829914	0.898281508470263	0.85743225688236	0.921176450333689	0.86846595637421	0.42805060373798	0.810220355074326	0.794177451583299	0.840788303976218	0.665576548922513	0.907624411544075	0.844663416580243	0.549415647234461	0.565145747538521	0.533920670365816	0.423398150332104
ITGB5	0.858169219445595	0.956367415472167	0.834681679378518	0.508385667877017	0.897357494417657	0.908868521735796	0.939633722087682	0.861145952007232	0.811629778875898	0.903318512656688	0.957860651661337	0.961092271407421	0.896003097770038	0.919349601680124	0.951147287334198	0.957017134959781	0.965769297902797	0.958762990127603	0.813513146680379	0.919058562998743	0.952801021393738	0.901895396438957	0.908197957654726	0.864483987334241	0.885298749096695	0.888351643278634	0.885606476676971	0.88484992569899	0.843204113417716	0.949373720836761	0.928979609005003	0.942112801875858	0.944671808824257	0.899718623463347	0.639368739240935	0.927401435763369	0.923503102033387	0.937117022741652	0.892823370811349	0.920742509104258	0.945328075198784	0.920088919023959	0.936115371263255	0.807287287066629	0.697469987850924	0.791149942686873	0.919856424123351	0.932658237481695	0.826031566356921	0.754446012013797	0.740362950334063	0.927163002875208	0.829819454932771	0.965822205857859	0.840448918710104	0.922204099751722	0.872442036757335	0.9188002734623	0.927752995591464	0.852853955756982	0.877470080352747	1	0.863156922623833	0.839002925063653	0.959680896719748	0.937067082607393	0.749330123755017	0.789133632022521	0.88214212667251	0.849854533830893	0.621759669056199	0.900603985411867	0.893413753428949	0.898121956226474	0.894137840684262	0.966144824019929	0.885767395943169	0.742489299920956	0.955211559118152	0.844026276329911	0.850367038748827	0.947961137563865	0.325938772139922	0.779322541129862	0.737383470802835	0.769162569545071	0.561520825409045	0.84085216973653	0.880362808456225	0.434696352084768	0.440169249215637	0.423110452434912	0.300989849875475
TNFRSF14	0.863406365204617	0.866674126176677	0.732076076108764	0.134744516348657	0.757239362418595	0.785575894481689	0.770249026725007	0.857821238348749	0.580276797516533	0.824376329715418	0.891275570414866	0.821907297595694	0.722030144972822	0.792136891664182	0.878438563603983	0.898267559017955	0.934694135172501	0.879517868714056	0.570892600223422	0.898176308849071	0.901409740929046	0.863227951204319	0.685566108223643	0.680359117336421	0.661576929001314	0.923357543412717	0.918878832444195	0.825651163914727	0.937611441738891	0.854994116673433	0.897727089259681	0.801183318735903	0.852396531272654	0.749685279182089	0.342445248891928	0.900241597052338	0.817239514212598	0.945111454982771	0.751768609486591	0.900377692811982	0.925312870241465	0.860855013026098	0.865848015692956	0.866237082266035	0.518492680300168	0.873592938181406	0.896929248744498	0.834388816840946	0.941920475443168	0.629406684524004	0.557621987370075	0.868497080305405	0.915275454131929	0.820663408597273	0.747073271030188	0.777574297037758	0.740310550902496	0.909666861592672	0.88783696237323	0.669426111698753	0.878808693104801	0.863156922623833	1	0.909532885864884	0.879215302603707	0.905792814269828	0.870721904378504	0.773216304251827	0.741273420003888	0.909684722174379	0.38172178797564	0.949923586813067	0.85030232670935	0.710515043510158	0.84146026072739	0.889503850310139	0.878550731199182	0.868382050344685	0.928806130528798	0.888169442082037	0.960517969484782	0.834054839727231	0.547681324757978	0.942465985995325	0.924040230274558	0.874412600910686	0.724124062336657	0.876506007680261	0.826217563253651	0.701060876713617	0.743052638732815	0.710673982376912	0.595575265396204
PLXNB2	0.763281817569276	0.813539257228765	0.790912416262675	0.321513064262779	0.629796568428251	0.717289836927544	0.794481446288603	0.743577800131036	0.669450991576343	0.742130669049587	0.820528492362345	0.795965820103421	0.741371871133671	0.747735984266631	0.858377783765118	0.823902279465562	0.883012705768104	0.845472749049181	0.674551688366243	0.869689213145562	0.88204947067376	0.890005725141553	0.725218926441223	0.766856860866256	0.689293295654852	0.933927054997329	0.844796369614222	0.850053244104959	0.888049417798272	0.872870324935692	0.863029225203836	0.845323041616316	0.782647477558923	0.720650849705167	0.499976634555234	0.801797144740124	0.838801747461552	0.886633741257827	0.842813217669981	0.924341454600947	0.933198417620351	0.903351033877396	0.843878216691299	0.813512902609488	0.547548321887403	0.757507366762958	0.883998602543398	0.788144474187076	0.951873165172367	0.759265287962929	0.644805681884949	0.799564218927183	0.803958923623082	0.773081441921807	0.811905527737201	0.837428306430714	0.686444669791744	0.900840089440765	0.905495958082231	0.755669243071205	0.912912134224039	0.839002925063653	0.909532885864884	1	0.805864628638768	0.86526185545613	0.925132789164189	0.801512008086855	0.765948628821931	0.820184684319699	0.549308115880666	0.889511979088857	0.841441859620126	0.798087481340444	0.764278736999767	0.882019092089741	0.825600250908417	0.871596706267277	0.87919656203269	0.835532393895677	0.951406914611012	0.876426839276548	0.668243566996299	0.869765311040012	0.897087860736592	0.952599822745626	0.780379844232882	0.953742328240179	0.796222936219168	0.717775627325413	0.750894887746653	0.719825687940923	0.629270363164504
