""	PTPRZ1	EGFR	NRCAM	NOTCH3	GPC1	SDC3	NOTCH1	PTPRS	NLGN1	NLGN2	CDH2	NLGN3	NOTCH2	PTPRA	NRXN1	NRXN2	NCL	SDC1	PLXNA4	PTPRD	LRP1	TSPAN12	ITGA7	PRTG	BCAM	CD63	LINGO1	CNTN1	IGDCC4	TNFRSF12A	RPSA	SDC4	GPC2	SLC16A1	ADORA1	APLP1	APP	LIFR	ROBO1	LRP6	FGFR1	NCAM2	PLXNB2	TNFRSF21	DDR1	PDGFRA	ACKR3	ITGA2	NEO1	VLDLR	PTPRF	DAG1	FGFR3	APLP2	NCSTN	ROBO2	LRP10	PLXNA1	PLXNA3	FLRT3	CELSR3	BMPR2	TNFRSF19	BMPR1B	TRAF2	RXRA	ROBO3	LRP4	CSPG4	TYRO3	ADCYAP1R1	EPHA4	S1PR2	FGFRL1	EPHB2	EPHB3	EPHB4	ITGA3	MCAM	INSR	TNFRSF11B	CD47	CD46	LGR4	PLXNA2	ITGA6	ADAM23	ERBB2	CADM1	HMMR	NRP2	CD44	FZD5	FZD3	ATP1A3	NT5E	LRRTM2	LAMP1	ITGAV	AR	ADAM22	TSPAN5	DCBLD2	PVR	ATP5F1B	NECTIN2	SORT1	AMFR	ITGB1	ACTR2	PLSCR4	TMEM67	ABCA1	EDNRB	MCFD2	THY1	GRIN2B	LRRN3	DSCAM	ANTXR1	IL17RC	SMAD3	ACVR1B	LRP8	FZD8	CNR1	BMPR1A	CHRM3	ERBB4	DIP2A	IGF1R	CHL1	SIRPA	LRP5	F2R	TSPAN17	GPR37L1	CD99L2	ASGR1	STX4	SMAP1	RACK1	TFRC	JMJD6	PILRB	SORL1	CD81	PLAUR	CLEC2D	ITGB8	ERAP1	IGF2R	TNFRSF1A	CANX	TRADD	TSPAN14	LPP	CD74	C1QBP
DIP2A	0.862917182552804	0.869040019952179	0.738163972660515	0.666422023249044	0.567717253977168	0.654329903911759	0.88158438956623	0.87708789977697	0.884132402986922	0.836205894458915	0.791140557790609	0.775983576813495	0.805292593046922	0.832442360202705	0.693941080472691	0.768600721380913	0.857997751074753	0.494171256276727	0.366341170531489	0.796537840905642	0.789309341016213	0.772548922141191	0.715179680403104	0.788100626561973	0.591939678094174	0.494682921922239	0.641658866807131	0.486584431216069	0.480811801353699	0.564216716683616	0.61748040895453	0.526802639148693	0.680850528671564	0.86006494625208	0.489277052255807	0.559821174261105	0.736159433125149	0.480115231544875	0.770312458374697	0.885266581398936	0.604353535846258	0.722503583038142	0.591317317629887	0.541566534294302	0.637243738130086	0.758626557590575	0.712299533281069	0.530091255621078	0.735241140173224	0.548130052553845	0.460962339871578	0.722769249261513	0.453060126777284	0.703590565127722	0.687720471649839	0.773224899355739	0.508793781174547	0.674342778419585	0.633257021163891	0.660621943959945	0.823328505591665	0.721869403316031	0.726995201658495	0.44573390789951	0.725229309969406	0.763744847052876	0.527299394850473	0.833072789682312	0.658015866506887	0.784827068324867	0.350970966479889	0.64801246297009	0.720607888404372	0.585742359929779	0.825130337460415	0.703362368748239	0.694790869888126	0.433623308974117	0.688746503387475	0.772408508073454	0.544076607520655	0.776060387964335	0.834062484334004	0.724217498525094	0.844232170537745	0.311013291788148	0.736867943186729	0.579438601595782	0.544987132614732	0.638147031349348	0.391543881841829	0.305092923450047	0.679224975200195	0.848703678785609	0.624395806403376	0.722704142427819	0.876045171301804	0.655298883842311	0.673927732885434	0.438634805937703	0.864933600148363	0.73365123646551	0.725169300692024	0.676542998939726	0.640412280472709	0.620434133036225	0.8296882838863	0.607121289336519	0.652487226492384	0.849277610823906	0.350833036416832	0.83580347480333	0.498139333958925	0.582962694708065	0.704368578862844	0.525732732212061	0.581770264573827	0.529867090846663	0.685490440293031	0.831358001301463	0.479556936500089	0.481596728845732	0.741096215650987	0.785652275203309	0.544460123242733	0.536835671943772	0.767829258522793	0.623770433427445	0.722688176425932	1	0.854420784567251	0.44359161672731	0.451296116085917	0.829960236387288	0.73025203248178	0.665233591432573	0.631664016339852	0.660040438590149	0.624079383070145	0.645990428752701	0.796688277482815	0.577629562688968	0.671492867522316	0.771678640938419	0.877356860483707	0.411515457695411	0.620372791097746	0.407708185416446	0.782030745861125	0.828003174508595	0.657551013503131	0.710089930451989	0.580103447537266	0.760223910369051	0.416087895376373	0.770303488052084	0.741613884040657	0.0937586740135382	0.621484731235541
IGF1R	0.910558210209573	0.803659365198544	0.847527052176394	0.78010791572861	0.713821968356448	0.789045134345895	0.791325493985771	0.827778306758889	0.920624430954267	0.841417011656984	0.84697359133453	0.839505461246159	0.870635291311168	0.866765304800202	0.810886832016395	0.803061469744864	0.778299629901907	0.473340973033564	0.478533358684841	0.730571552389701	0.855056028291995	0.732489653379779	0.797357543902784	0.775163564914654	0.693053106590536	0.515916001366855	0.535185227259087	0.406141639747843	0.675616934016313	0.649227959875116	0.568655349385051	0.63839030692523	0.534215947774733	0.792250933235775	0.666939297081007	0.692643734513966	0.823743644920792	0.670004063804176	0.864477813785879	0.809165266215673	0.751619887157953	0.643814492973099	0.695062503221307	0.641989015833716	0.806884597535379	0.601531365348159	0.565838229286514	0.697450134029189	0.857896970514982	0.731628980723746	0.66424637550293	0.837186024002168	0.664906246374491	0.751315735074669	0.765467784880264	0.8323973024864	0.679872681829332	0.747444819606732	0.783576950483404	0.528927363401604	0.779571126478296	0.843721154025105	0.749615477005617	0.618087935497489	0.612958129405309	0.811898358271889	0.653875843318387	0.841974884913383	0.551874879908593	0.837647923412094	0.544251159218556	0.697795954112278	0.623272226520544	0.678163136765414	0.785990821587102	0.595511676328694	0.615580576195723	0.625450330502475	0.749528428675755	0.810568486059488	0.434210100123274	0.776268010357231	0.832854290143841	0.75942326330632	0.823037229933556	0.510786516568654	0.830375560220274	0.743169687116512	0.719316655092742	0.434338872825581	0.519476404429897	0.530703865501565	0.710119441000238	0.862544814384279	0.512711366157008	0.736396619411639	0.878039889510277	0.778209273742762	0.819110546837616	0.642768954360773	0.771363031039333	0.7501173641146	0.810127750390869	0.760324549661095	0.560631302111761	0.722248819185874	0.867568670716099	0.671503756860093	0.686163138782888	0.845840192381144	0.554504740027619	0.837322694446325	0.689393978519521	0.751677189827599	0.771335021830998	0.462238306532425	0.507937055134792	0.721645140946558	0.59130784895311	0.84669407023527	0.63423658519026	0.667246450826148	0.840576557580578	0.713335362003722	0.696809618986981	0.673704385136037	0.867266085945404	0.572205971217681	0.817821679182352	0.854420784567251	1	0.583807263683116	0.629203890647291	0.848778606527104	0.786014625944337	0.735390395583318	0.791313990311745	0.780781528890484	0.696212246408023	0.743567489370603	0.799092166434282	0.516696288712319	0.743708431892503	0.685998621581871	0.843872196329482	0.572003339808997	0.704970519627885	0.361343853375665	0.689368100023363	0.878425598893867	0.746384928567381	0.767023702885461	0.704773320643166	0.841990778518818	0.459687584147717	0.689432728752409	0.838065020096404	0.025660590323806	0.554508231903505
CHL1	0.699359024298482	0.403685227945293	0.733684296539389	0.639102850123872	0.772608039178074	0.778668491366447	0.273246191936815	0.493942958645004	0.582901255837632	0.43127136262179	0.750569881172389	0.709757921441658	0.684234062228486	0.71366583555481	0.396382749051745	0.292685238017215	0.44727718670067	0.416633599718233	0.725170665099085	0.159771349832188	0.776184194207571	0.257488802868242	0.788113755615694	0.457001012071142	0.76069649253842	0.687514593266927	0.0890453137796136	-0.19315009523661	0.727870611925178	0.619240503972497	0.422981243470192	0.654442644763377	-0.00282283285364693	0.516312092518099	0.750799071598812	0.597992366820004	0.813056345775265	0.664731583298958	0.649923764435549	0.31268656032929	0.622881721350656	0.0388121367627601	0.764462356420475	0.798457286167831	0.72257228991785	0.0563350866421692	0.435968647772695	0.807471412811486	0.631364754661611	0.715541671175201	0.639969162119597	0.772839468230612	0.692250094079346	0.769830552417179	0.755628671888995	0.727032653870614	0.738986955621152	0.740484468443436	0.702467417207476	0.297564577421058	0.367929609455974	0.685657854633049	0.584040078738159	0.692859912040476	0.139781631361495	0.623459693114313	0.77290734170808	0.523215716528741	-0.0654889496296947	0.58069244612119	0.601549948139012	0.693119410877722	0.133128100189021	0.765175293288767	0.491933493441945	0.0421708054234775	0.515961463123625	0.671184662045295	0.497993781005614	0.542878944958324	0.450599231130799	0.606038386344322	0.711394770996687	0.647522906045399	0.341391954067187	0.595780928980509	0.671198340966783	0.704948157527088	0.677375205372352	0.0178064351306279	0.753247704667619	0.599175431764234	0.742081069132036	0.724391690872914	-0.0790525532577108	0.510945737190946	0.678986312367985	0.656623165003975	0.682078188804927	0.715492001156907	0.306075414436857	0.527469058309121	0.706903077546335	0.636675262305085	0.424716261918401	0.651782037405671	0.708179844535122	0.713245632826641	0.734077755770362	0.58662306215499	0.596446617932342	0.63503367800646	0.685210941374933	0.649025499056888	0.751607884107004	-0.0686684257209719	0.19134598003573	0.610840317391248	0.0528462286497302	0.361349143168495	0.771743200064537	0.618924645658232	0.61110056757112	0.315053770449968	0.662788409905884	0.860671966190312	0.627543699252774	0.184203452797873	0.493929427697546	0.44359161672731	0.583807263683116	1	0.640083463195872	0.518880092721972	0.705298278294562	0.604989556340122	0.734059400486598	0.676857195856728	0.525631808869133	0.712831738063026	0.531609490719851	0.447866893242913	0.808040506736925	0.431640347452734	0.564662470246163	0.623318958394556	0.671977913857052	0.270960253954213	0.208113998725838	0.721656370583343	0.709936665130602	0.718314280146294	0.756926487417035	0.754062449526602	0.690386301229485	0.518551052234705	0.774856203873115	0.0406366696090933	0.407817579161972
SIRPA	0.664663564581158	0.350581376288477	0.763238121798496	0.858741059022667	0.842015223498302	0.877211651278467	0.293692535392452	0.402182463566114	0.65112989329155	0.520547808188715	0.685620595540302	0.709522442820584	0.792370191899395	0.733819587182858	0.703023600916726	0.492100474599971	0.415200214118981	0.362732560524183	0.692348769207415	0.202825686275645	0.772772180073577	0.396743622968704	0.718551016503117	0.372620663282528	0.775445889800925	0.57311683754564	-0.0308694639506022	-0.098299209894809	0.868756524757558	0.613540816793346	0.417764530259824	0.739637038577281	-0.0632029733620488	0.498837043777605	0.925087063331513	0.758596576529286	0.799735174772123	0.950412596369534	0.768178711076977	0.286839060004589	0.921118938679236	0.0176226397906763	0.814105928883318	0.759458050750162	0.912526928521042	-0.0253777262100032	0.234271792317503	0.796022240095215	0.855261849797854	0.882756860243173	0.962822465514383	0.85903941925638	0.911779179504552	0.743583066580029	0.798413636719099	0.672444988145913	0.9368680496868	0.744629049715301	0.875863352483581	0.0256977047690629	0.329567558107114	0.88255667346819	0.629365045367124	0.921682679897903	0.219074851702802	0.662342445082255	0.822478032739404	0.592002620805628	-0.0737364740837099	0.597408221793974	0.935769324377376	0.554414764847075	0.0887467043926503	0.692011379183762	0.539211713546537	0.0278998629952933	0.373050615152377	0.767860375159802	0.649101427942905	0.520587769629057	0.133759318796267	0.668176062280999	0.509506001461119	0.718550865502878	0.40592350098466	0.908111994665235	0.770603730448103	0.897933747450549	0.952740163632492	0.0890542170682455	0.747161030224741	0.939571795133112	0.588041512568835	0.629238862348188	-0.00787796970439078	0.465533383159642	0.585349060338312	0.87062939633252	0.917200131709168	0.86343753064551	0.304302894005576	0.645977777408749	0.755557584060641	0.753726083074073	0.383173253542997	0.802592289748071	0.765023138332038	0.806807631349651	0.687104486215584	0.687044662383791	0.930303914066085	0.647311009757787	0.966712778412883	0.881972252707967	0.772581290953225	0.0185568070818595	-0.00137689601048046	0.896285013841759	-0.03718370834299	0.432340164512462	0.898954267921205	0.939067921629012	0.788311263698903	0.323117826577311	0.866332929894592	0.746070212779586	0.800900411504446	-0.0351773886049167	0.696305391278546	0.451296116085917	0.629203890647291	0.640083463195872	1	0.572664978472593	0.734005914647486	0.677031796790455	0.87346358788527	0.871434127423736	0.518601132033321	0.787485549000843	0.596786902276817	0.363082155473908	0.734498004402317	0.371932898290279	0.623119592582503	0.939327947077682	0.778112956847613	0.264066957868745	0.19519679719844	0.586220963395698	0.843387199234379	0.778382516082419	0.869183252039737	0.848583264287189	0.564371661884076	0.508517294176423	0.817806804522017	0.21254673754992	0.358067050269294
LRP5	0.849392620003098	0.880683136621297	0.765320210277772	0.796344128196748	0.706022065784447	0.782138939006877	0.859098265030051	0.884512378709417	0.882214098091393	0.894041417731706	0.876111769161066	0.882405861432518	0.871235593685443	0.896642210881268	0.692453275619561	0.718859901986462	0.882375677407003	0.587070138502021	0.436997583268603	0.620373897068818	0.870151277464812	0.827453514405764	0.798624205817589	0.77708080139754	0.770037219583386	0.660757884539412	0.649964148755222	0.365422314887607	0.62108968525207	0.71620680430059	0.771388899599227	0.627023559901959	0.632589824169263	0.875725612863748	0.639818368432736	0.681989464737367	0.795125177366856	0.576158775789718	0.826091322707417	0.792772778062102	0.71759620071216	0.596190164244923	0.68534785683921	0.678372955755137	0.777656856881596	0.712543329839465	0.754986351511415	0.641541110457104	0.781847620191411	0.64402675584609	0.608816792788382	0.816896899245497	0.574372630016503	0.777272904374225	0.798864379526933	0.802892760870917	0.683377584560472	0.750031708897487	0.758143119417223	0.691854100316937	0.808548466342867	0.785677610880666	0.814259597086031	0.577265295417108	0.724333833407028	0.859297318654161	0.693379947974997	0.832227470273515	0.575371958820831	0.88161433054207	0.506147197452239	0.755912636436091	0.736720725303742	0.765997445888828	0.853712690373845	0.680985953796408	0.775229340779571	0.570574353796553	0.829560527386617	0.780072988979198	0.643595350192813	0.848650928469331	0.797290043938928	0.780359506127685	0.810632561179666	0.42839592384093	0.762547587258139	0.731787817027917	0.688208403476136	0.577602188469594	0.509517440070287	0.456697117540042	0.785994990773441	0.878118084263287	0.564823703762799	0.849570877331867	0.874095146170942	0.797751117910245	0.758603014554127	0.622863296539793	0.763886119338139	0.833852684530808	0.801552146214906	0.797162363949983	0.779201480924484	0.812041643018252	0.86825966711326	0.717564478830883	0.713268924409531	0.913179676875638	0.499239188337663	0.878563436995969	0.616722855226914	0.699445485253519	0.83112974552617	0.548269336601046	0.540882457401344	0.654714625776874	0.609251239334954	0.826989506704569	0.640934658779223	0.626079302409264	0.766646460507707	0.798491146629779	0.694112052229076	0.623641430664253	0.79986705522246	0.548668378659121	0.645594085091782	0.829960236387288	0.848778606527104	0.518880092721972	0.572664978472593	1	0.842423263761693	0.841454848185312	0.780827016344263	0.79214441913294	0.781163464785815	0.816426019755642	0.896353990181916	0.729998113049431	0.762285577685388	0.828448070706427	0.874330590909858	0.502406757573321	0.790811136476735	0.439818653025616	0.659068063654554	0.806565007577681	0.658066479366997	0.728364526600871	0.757254105402267	0.846338422707509	0.562481874113119	0.790962360762343	0.792100675522508	0.0103968225203383	0.770717832516151
F2R	0.822227462069251	0.745045971612026	0.882557619620089	0.834933868040452	0.883362018182883	0.850285833138153	0.662738102975232	0.800919116108526	0.860634790974623	0.758075365683625	0.937538939439047	0.904144411959737	0.897632995060034	0.914433538516095	0.62445644266626	0.548791587208117	0.830315642769374	0.726095189133004	0.761279343910844	0.432990975822015	0.933137120342089	0.635712601040844	0.884939172674842	0.674756205619558	0.913230867634454	0.863126212166448	0.43787064063247	0.124739961620227	0.702191772504069	0.86736029743203	0.808151074983056	0.818402369190807	0.386985413987268	0.832746147815724	0.784374770819124	0.819682565856628	0.938782832692853	0.708092781110843	0.803514200647196	0.639288753066966	0.833011931131412	0.340991867255833	0.889652497878674	0.880627338869465	0.868088805697764	0.446669165709937	0.697933273882783	0.799209523934883	0.797664156900818	0.770970142902796	0.749687762203565	0.893732909927081	0.671698132074984	0.948625249905587	0.922275887714127	0.804056337193918	0.850890408452492	0.902699302750707	0.857022164187049	0.576827813572001	0.686025201019829	0.828515454692676	0.781390131503384	0.703661771001705	0.602418887926972	0.873207466880555	0.867608080885733	0.738707934011048	0.332638163712882	0.848030241749991	0.649132538248107	0.846437835327239	0.542186458895262	0.890457458015787	0.827053001344656	0.444773101707104	0.760809963081331	0.763963338514064	0.795393718286393	0.765495224789907	0.626226930872385	0.90456098092365	0.802908373042263	0.902046973143672	0.655032183010348	0.539635650204144	0.75820865895216	0.834421040987853	0.807911304928034	0.43398528473169	0.819055784949632	0.669600974561991	0.787874987772708	0.894993536756134	0.348273739045429	0.797965295915781	0.853107845875943	0.878587390514283	0.83991845414194	0.772743343522777	0.639494346100774	0.845830515904224	0.929763457736451	0.900712583245489	0.800877102863192	0.876826971918763	0.893170727546348	0.883495004469184	0.906075567787336	0.916316494487641	0.669881321437695	0.889575052087954	0.787709092767484	0.741898415398137	0.964565523628005	0.332394049469619	0.318467378153614	0.753857405139438	0.394130639424134	0.678610150608693	0.82248330248769	0.766091288519479	0.768735365990754	0.650229031413559	0.745718235832231	0.755339753863351	0.795815365627318	0.411849751382213	0.613485039144283	0.73025203248178	0.786014625944337	0.705298278294562	0.734005914647486	0.842423263761693	1	0.882438211602674	0.8548547133531	0.891872798328125	0.747804904558671	0.930751123752405	0.878368525745964	0.794499269658991	0.875087058943612	0.803171382564507	0.844621226703098	0.677206131430194	0.876885481202608	0.420845257814045	0.509391826783735	0.80036019752108	0.79209098820848	0.843663833227005	0.892202060124542	0.944463989642546	0.778029351046242	0.78634114674477	0.917828016686847	0.025102071470529	0.788948576796693
TSPAN17	0.739595353033207	0.699307977464792	0.791074647321976	0.790874814966755	0.828422426128841	0.78758275334642	0.681897105400159	0.768278146007768	0.801271602570257	0.800210370842703	0.858910697783212	0.847088726032415	0.82912081012672	0.838651611129597	0.609087005206178	0.551645218113773	0.775720181596164	0.628449423033441	0.628262483207158	0.369771119691912	0.86583459938831	0.664200621598834	0.787337592907256	0.631448621903448	0.858504140475431	0.800048335749296	0.507259603063539	0.190412140898166	0.673952416760957	0.813577562053263	0.806739187078132	0.727066174004766	0.470254468067857	0.753573480672936	0.729283056224009	0.786009293777816	0.831294819166149	0.635788555748199	0.744691039481896	0.590364998426986	0.778478359435735	0.333807273225233	0.796701511753695	0.778170472827806	0.821973815049578	0.489197181021998	0.685492125648015	0.693311150398539	0.737796799106563	0.73437378228121	0.710498187418309	0.823689928316439	0.635454268603651	0.850070843657478	0.887981587247393	0.704733846449696	0.800948859230464	0.827298591066102	0.819530344897757	0.576040723475689	0.68287136670673	0.770595153052215	0.718967212530495	0.640087560555634	0.593551489420938	0.793897297288876	0.813516462634517	0.713436444889564	0.368927885882279	0.808455639714992	0.617253808523567	0.764325950925702	0.55899661215923	0.838338100334961	0.780769071812767	0.513273085030095	0.699770946129321	0.702642794865081	0.810666461106594	0.689450616137205	0.601635154378327	0.84821565025039	0.692468179774832	0.804314070742282	0.6352914349948	0.508583719028394	0.708896448371789	0.802551684377279	0.77056930510567	0.454070137109542	0.70342011294384	0.623778465817775	0.727509168335409	0.806596146233416	0.407900369694947	0.763016731421439	0.788819644876074	0.85017387139551	0.778024541398899	0.740504993576255	0.565265725768047	0.77736790857772	0.842510451033502	0.844921179322985	0.810112049032553	0.907506280565686	0.825751004539237	0.807722900759669	0.802900472659737	0.872709382239848	0.610589683608967	0.813854216380231	0.727186529759878	0.689414822724428	0.903720872472074	0.448894283877443	0.320782932426677	0.723017877926474	0.398884110013594	0.700406704632476	0.783645804403384	0.717517676991081	0.701398070920613	0.605018076394225	0.713655563006386	0.676858264598355	0.750283491907412	0.366328993864476	0.527471596756817	0.665233591432573	0.735390395583318	0.604989556340122	0.677031796790455	0.841454848185312	0.882438211602674	1	0.824959066762356	0.833225275354749	0.764707396734648	0.895210242518162	0.857988411183746	0.788521769437657	0.79238063092196	0.778716962501723	0.803299534488426	0.634280846264082	0.886692571083564	0.420620611529609	0.454931890693707	0.702350735272032	0.685177865201624	0.738385203260398	0.859106814674875	0.859787138055798	0.704024935427749	0.739253712378162	0.801507648901948	0.0488272734652246	0.789102115659797
GPR37L1	0.809893833385519	0.619041952278871	0.866817482892759	0.925387661276367	0.941583928699739	0.948723301794739	0.543408232907826	0.663203376616911	0.820786166707079	0.71756563786166	0.889265868241878	0.900924996301103	0.915700095344598	0.889625269271503	0.728753515218566	0.609337855498212	0.640128970526124	0.489471970109748	0.630421478561546	0.380949643650001	0.898650620947431	0.617246276020383	0.902235024552176	0.595793244175867	0.896181979493079	0.696693112873091	0.258737183394231	0.0306816459966378	0.868455873356599	0.799052617013461	0.627706835830382	0.829749661627098	0.201654295513941	0.709925183547801	0.928280998815299	0.853126629412765	0.903484764212365	0.861872001451123	0.859484237458245	0.505605781778526	0.91923644055067	0.25348811804316	0.856200414980961	0.820017464533499	0.971510371312952	0.271854157971952	0.481299338472973	0.863805515590648	0.906952009464525	0.905794690246604	0.891791977173998	0.959499114003485	0.886771333516553	0.837458512339755	0.893752423796052	0.812796263224426	0.935688022119981	0.80684104073519	0.935215754063712	0.333327022818282	0.577420596222089	0.904715438924533	0.805528074275217	0.855821473054552	0.408204762751311	0.827688311077634	0.885707327868079	0.751571753771251	0.185969830255828	0.834159628718227	0.811049097000518	0.797169612984405	0.371721366351075	0.862734114770518	0.695855797152138	0.302689938527624	0.576301252624977	0.845083131164065	0.799667634310153	0.690810024850051	0.395250213985038	0.814975230175589	0.703970209246917	0.812669558037727	0.612289247410955	0.749788566304244	0.825091314156756	0.95787752820254	0.946952590021641	0.212729928840017	0.737799824794102	0.835855810070195	0.76433744814643	0.821693639156944	0.19567231270662	0.716259541701954	0.794701582444763	0.961418251439916	0.934476091644513	0.896881451910065	0.489419533468463	0.812875157328599	0.883906212203253	0.867772345588207	0.597031023639973	0.92196345322127	0.89061620237	0.831908991205311	0.788571077897428	0.838352801678386	0.825461714358591	0.80308160654134	0.911383599547491	0.921830085114337	0.89322435738564	0.240735179937711	0.299230490380718	0.921692620869785	0.238579527479162	0.63111031393642	0.903673688337771	0.896816275370196	0.854339948805748	0.506048096188971	0.919989294712954	0.844105570478866	0.876442042476665	0.23138615242344	0.727344488949339	0.631664016339852	0.791313990311745	0.734059400486598	0.87346358788527	0.780827016344263	0.8548547133531	0.824959066762356	1	0.941397134975103	0.730998534427833	0.896684133235842	0.790932134325612	0.577753056604104	0.833267666892548	0.596226973583662	0.759637938549852	0.800792417917944	0.888930228344891	0.322270310877734	0.385721313782525	0.812734125857545	0.816641996075841	0.802355594865965	0.93288309120823	0.945256951033205	0.649345155070888	0.631298930632323	0.910047345613639	0.0399845030508768	0.588481611137719
CD99L2	0.786995198910725	0.635781234429714	0.874045210772486	0.901912362305956	0.919369507785026	0.902132647174414	0.576413708418226	0.679378349763199	0.843207590375224	0.743699008035804	0.874495138995815	0.88353248039053	0.896205001471845	0.88041724000252	0.747747034711673	0.62187290052543	0.686794702722445	0.587792505721191	0.696784449715326	0.426470091656559	0.900132190591384	0.603243254697075	0.85866036335397	0.570713980064516	0.886287455860214	0.730607629257669	0.30401652654723	0.0987819020167799	0.814373944796142	0.805467991791398	0.674393562612704	0.85867757437011	0.244654172940619	0.723039040759546	0.885334056652044	0.893827883126681	0.909045921280083	0.826356504562945	0.824955022583408	0.5463345132584	0.922464648496874	0.288542573018123	0.901415874063403	0.83121615277597	0.957288423906279	0.305689303905053	0.508034556931212	0.836031517442515	0.889494598995088	0.865733889526332	0.891143149179787	0.936003540902641	0.818672347005256	0.876361317705926	0.916142581685835	0.766846451450295	0.928253304312842	0.828891680791985	0.923241857315417	0.356159293084761	0.606839819762494	0.891534715298193	0.773908010136161	0.817178750866335	0.49867574877975	0.824664379315417	0.877056358807234	0.757025052927138	0.231897303638841	0.81530067140894	0.799407934122057	0.765585022390582	0.415978193939935	0.822997090238242	0.752014494255457	0.338652049110859	0.60283072302544	0.821691466624876	0.794710229864999	0.736955065015112	0.416173658723167	0.847987449477689	0.692891638370342	0.857949055835434	0.632779255558881	0.707085933278624	0.791120715198656	0.929530681536116	0.924309558379348	0.310253382163655	0.779684739850065	0.829043088023691	0.719777685479034	0.79982165313505	0.265284722352482	0.684066380001033	0.787065498365614	0.953996942717916	0.918546419379181	0.855312167308054	0.544386318741456	0.822709880813432	0.905819704049609	0.879330910827897	0.651163501200329	0.91625655459476	0.897464342428066	0.877931207025376	0.829919237858677	0.862341392662468	0.807479785441965	0.805835352769902	0.904678912446367	0.855507407858395	0.907893518980307	0.29218913313994	0.211972846078563	0.887586761276336	0.28905763369756	0.638730991674908	0.895585854632585	0.898200740383275	0.850005903355611	0.551373547643395	0.862609224285272	0.759449718015676	0.853826475500702	0.242924651716821	0.707828022788486	0.660040438590149	0.780781528890484	0.676857195856728	0.871434127423736	0.79214441913294	0.891872798328125	0.833225275354749	0.941397134975103	1	0.723256301851923	0.914928824628727	0.808318009218608	0.62923113904702	0.795107754321944	0.641837261833574	0.793421256114866	0.806266767804921	0.888086425210555	0.365477151966486	0.429026439720312	0.757912050891638	0.834774790143306	0.827194226764582	0.924628439916671	0.94388177985308	0.693580987396707	0.681313329733028	0.908159426235663	0.0851963305078981	0.631977090580937
ASGR1	0.679995536624644	0.708066954030067	0.685879539652797	0.674322817794988	0.714639803068274	0.677813948900111	0.664879993085451	0.735877476053875	0.716584101217961	0.729688399806141	0.802094561831251	0.80003903344601	0.71609207062726	0.771360071761085	0.519676243862801	0.555003139116372	0.73916850258202	0.638623419577791	0.411128592873463	0.447298569662171	0.77539812469895	0.683480342573263	0.773881803106159	0.618547999220996	0.761832341518295	0.683540126280668	0.569211201879755	0.243920875043491	0.543807915136245	0.754425398555642	0.766268441538464	0.663173372934669	0.483506958723868	0.720433085839097	0.578552522195386	0.704054576728973	0.719918540160912	0.450269189021473	0.653722873973213	0.584912802496387	0.602659381464379	0.419011034028771	0.661632270889904	0.637072292095035	0.706299216116693	0.528481793433671	0.635439505369171	0.613024231687439	0.631906070912735	0.606443122832902	0.539361454229481	0.726622308008008	0.503786854168283	0.712150385426872	0.747273439428669	0.666734050180403	0.640528661925222	0.664161346862313	0.680188559650868	0.597201599997656	0.719962881028447	0.626003505480652	0.68423055309055	0.465178890446401	0.594693815631847	0.773304253151181	0.677267672524039	0.696062585620393	0.446543404068167	0.816166213016728	0.439281846346498	0.735117765019625	0.589861089270526	0.739329687300956	0.726677652195385	0.526290163841647	0.671731716399317	0.626594015489854	0.663585127559843	0.729312271863567	0.627670857297336	0.769029601116992	0.700579432746018	0.673262029401666	0.669886794279292	0.333562719890954	0.595598831654305	0.695149870536364	0.607144000922795	0.351488327063365	0.520702411229474	0.429552449338073	0.693846643931414	0.730963020853505	0.477848436284731	0.750568294277879	0.756011356474248	0.748671093213606	0.650971559588853	0.588676567785445	0.601080444351068	0.761715559023263	0.746426943780901	0.772047334084971	0.743406065076165	0.763357989775135	0.743476677583849	0.662112113932924	0.703939378962202	0.76428944935314	0.436710308208779	0.753474927145633	0.539400925493262	0.589343521080877	0.765870612144038	0.50117203536299	0.450617651200714	0.607044194189228	0.491079980450381	0.677731155831406	0.622420593965391	0.53380046795466	0.618070088680169	0.635980366332545	0.628888498053452	0.629647399591708	0.655850274542559	0.459646808791559	0.461322566550992	0.624079383070145	0.696212246408023	0.525631808869133	0.518601132033321	0.781163464785815	0.747804904558671	0.764707396734648	0.730998534427833	0.723256301851923	1	0.767835704589291	0.811809261524889	0.738459052494894	0.701129585072529	0.728315859787923	0.695989933144966	0.479545420295581	0.801370242477419	0.498594721610576	0.537561507960307	0.693681323938542	0.553981712211255	0.658906072097146	0.723148065964871	0.740581052743193	0.629474063238383	0.693630253169495	0.700746771457419	0.044821579287596	0.754718380344093
