""	CD74	THBD	STAB1	CD163	HAVCR2	TREM2	TLR1	PILRA	SORL1	ADCY7	FPR1	C5AR1	ENG	LY96	TLR2	KCNQ1	KCNQ3	SDC2	VSIR	PLAUR	NRP1	SIRPA	PTPRC	TNFRSF1B	CD33	TLR4	TLR7	CD63	ITGAM	CD44	NRP2	CXCR4	SELL	CD4	ACTR2	CD69	CCRL2	CD93	LILRB1	ADRB2	ADORA3	LRP1	PTGER2	AXL	GPNMB	CD81	PLXNB2	CMKLR1	TFRC	NCL	CSF3R	LRP10	RHBDF2	HLA.DPB1	MERTK	ITGA5	CD2	CSF2RA	RXRA	TNFRSF14	PLXDC2	LILRB3	PECAM1	ITGB5	UNC5B	SLC40A1	PLSCR1	LAMP1	EDNRB	GPR84	CD3D	CLEC2D	APLP2	S1PR4	TSPAN14	ABCA1	FPR3	RPSA	NCSTN	ITGB1	JMJD6	IL6R	ITGAV	DIP2A	STX3	BMPR2	MCFD2	STX4	SDC3	NOTCH2	CD46	CADM1	NOTCH1	TNFRSF21	PTPRA	CD47	TRADD	ATP5F1B	CD226	SORT1	TSPAN17	SLC16A7	SLC16A1	TNFRSF1A	TNFRSF12A	PTPRZ1	CANX	CD3G	RACK1	PDGFRA	CD8B	CD8A	RAMP1	PTGER4	SMAP1	KLRB1
CADM1	-0.117029527612113	-0.0479617410031812	-0.0410526523928526	-0.0542199143606888	-0.102786138962786	-0.133823811615556	-0.114210938556733	-0.266365071397531	-0.0577941327801753	-0.181588514795206	-0.24035987623334	-0.136059692465234	0.176728396406765	-0.0273220354427591	-0.195177501655007	-0.0706882730154219	0.0270475567081603	0.271399389271809	-0.189831750398574	-0.168458773000727	-0.039211883758357	0.0702497580935347	-0.336780780710977	-0.284856516686885	-0.109206147415538	0.263898602308361	-0.153396532397885	0.967374402477066	-0.112943533833384	0.175286497372154	0.142381283857211	-0.384932592209586	-0.297223726747777	0.108866222574258	0.663721044090065	-0.377328623458909	-0.267771762181309	-0.0926824285969948	-0.222738654023457	-0.129125145601818	-0.0379339089868923	0.913628512189275	-0.292104551904373	-0.0946245154305793	0.128119419522837	0.806068192754639	0.728945204898015	-0.116156760874906	0.286047851889366	0.964728398240992	-0.147842658430843	0.680441030704665	-0.0656688217912897	-0.0806241310074918	0.00364149425857639	0.506878120320076	-0.332047070612222	-0.132404724940903	0.745245354545628	0.329078204938596	-0.0220565054054186	-0.23223141586609	-0.259848835703392	0.922758146812043	0.00700976459918272	0.0999446303482774	0.267608791744114	0.831402084475154	0.306812110893177	-0.136821927259227	-0.330876357372109	0.502554911723734	0.882548054397124	-0.301485710154647	0.454964276881158	0.562622439942463	-0.0121806763620144	0.929331302629868	0.760306154157617	0.915659926797633	0.854683441044143	0.0744995151004763	0.918584078730311	0.899889347640967	-0.247482810308164	0.967238571469023	0.948697070095295	0.75658402877665	0.978332455869359	0.887337856048116	0.760552875884028	1	0.970157206904263	0.967933575678838	0.975280380651727	0.96770929242407	0.246462405030395	0.941866493146322	-0.218693769102752	0.963469694120005	0.810018376477825	0.853563309211421	0.917099787987465	0.684238992283502	0.92645859001792	0.949458626321954	0.970965159949904	-0.314430681264089	0.95594367519023	0.9634400016422	-0.260942260741076	-0.302067480072528	0.957731093930487	-0.232754289335942	0.958065324774713	-0.333044204932629
NOTCH1	-0.281545052934	-0.129842567994965	-0.183664603930275	-0.212678661725899	-0.27833365000375	-0.295932068923387	-0.283930624682949	-0.297762417920798	-0.209614342103919	-0.33123842310166	-0.362505262157307	-0.27148621385681	0.0468679787551328	-0.134675525523801	-0.251269329144359	-0.165932420000445	-0.128829607694726	0.103141276240127	-0.33532744564342	-0.307826307076833	-0.186268141486398	-0.0967889360011516	-0.337434138544541	-0.393101909288145	-0.292530192593759	0.221390808534756	-0.317662509217062	0.918625809288043	-0.242729896088335	0.225744028996325	0.014630047654965	-0.291691257070118	-0.16303362797761	0.0170521135553692	0.575414174003322	-0.362961063258687	-0.358901370716543	-0.204455640249582	-0.379629463503979	-0.278249846824792	-0.197278883517463	0.847517761313391	-0.134560345375468	-0.270410982140606	0.0656726195971047	0.701849204221307	0.690793736864258	-0.251190768432039	0.166808343678047	0.973507384178086	-0.243335630488447	0.607992904952322	-0.207754374795335	-0.233884175407137	-0.0986838844117207	0.465221503562891	-0.227004025283284	-0.269486152028285	0.759952883900333	0.305435387448146	-0.201618216206517	-0.258584025107548	-0.29682890519438	0.906455268364507	-0.183835941066893	0.0774784025771163	0.102185632902956	0.765139518765468	0.288807941042135	-0.23595836682392	-0.19940875215294	0.571570801100518	0.823744185954421	-0.185744167337552	0.316619497050882	0.455171953228483	-0.139216774683556	0.933964937245973	0.660197694762969	0.862333978858345	0.828031816473255	-0.0575497009356993	0.83747507130404	0.889708818680834	-0.331509573345303	0.952703069930782	0.912881138228118	0.687572651108008	0.977395566213377	0.936689609112009	0.708677748649019	0.970157206904263	1	0.962966122602659	0.980498065199843	0.988024614407986	0.22314626588763	0.92240660410473	-0.340831788269115	0.961902956512361	0.825053900754834	0.925876072368365	0.869638675827695	0.535028005345509	0.891628624166487	0.968273542727156	0.942604574092074	-0.25245010288827	0.945106093969855	0.982335032058509	-0.174131376722256	-0.215031852363498	0.974701781583179	-0.34103662683845	0.975547106845899	-0.274000908249015
TNFRSF21	-0.206027704187805	0.0770271530282577	0.010268397415776	-0.0447968010279293	-0.126544365344662	-0.225340696980464	-0.186525846511132	-0.167513162844915	-0.120635219286367	-0.254265882618165	-0.281418297024738	-0.0856772464341943	0.244573480352574	0.000622459835752438	-0.0839492241797754	-0.0447228889202812	0.0719838204876458	0.285637715522164	-0.280774892631304	-0.18529380600286	0.00543908625774838	-0.00546038919792718	-0.295910749818031	-0.328175348244489	-0.221403300737293	0.37459464215127	-0.227209567963202	0.959865248257894	-0.057329986643227	0.328526731682872	0.228317445701155	-0.401592230719075	-0.256413828272743	0.197937434099815	0.7070658631087	-0.422308681463759	-0.252126030236775	-0.0383573044805655	-0.324748097009652	-0.196169094097651	-0.018960073092235	0.912929756032242	-0.25866001941688	-0.114719302196747	0.25661543736544	0.794419720801068	0.801781462297244	-0.204904993268356	0.344695464201728	0.955406796168089	-0.103969419114129	0.583414249804051	-0.0439532565341724	-0.151879819143682	0.0960435557487718	0.590243453667291	-0.332321644134498	-0.159970854476487	0.855764459971881	0.469499792336474	-0.0715004725308539	-0.237576771438763	-0.288942675321605	0.961159020264786	-0.0478881069938857	0.252569180066295	0.274507042587681	0.852479542500198	0.45519914598447	-0.1800250811911	-0.323384920162374	0.438933001649694	0.911847812974809	-0.280345623187145	0.400458535575122	0.645735095847782	0.0728954651933897	0.928226958246779	0.804546730850216	0.929013405637725	0.852853727572996	0.153531295102051	0.855019083252461	0.934463013469281	-0.149131090992868	0.986048937291277	0.97754230218591	0.726302042035333	0.987018306032185	0.941810287895979	0.769941941644165	0.967933575678838	0.962966122602659	1	0.955349691708148	0.959055324566518	0.166879461866688	0.966868860968292	-0.356892800256679	0.964853458800486	0.886021363516221	0.875064144686611	0.906199999636316	0.669478834181389	0.967480116621179	0.921686965026635	0.988009108676269	-0.323129229484485	0.954903971679595	0.936244948599651	-0.27552678921965	-0.27330737113238	0.924930348797646	-0.275028500386667	0.947785534974344	-0.365794074563216
PTPRA	-0.243627223727397	-0.18199332539319	-0.210781884145757	-0.23437303085457	-0.241115756913128	-0.28958224870965	-0.206423005746134	-0.381160079133928	-0.175128526880376	-0.331728901679847	-0.403103770780676	-0.316426595747024	0.0221196431517222	-0.189778266834908	-0.233881706251409	-0.252090227291287	-0.139194726784758	0.117269127080111	-0.297562516671045	-0.234423746761327	-0.197108850362913	-0.101660221456756	-0.398866855330727	-0.395938167434197	-0.24183033597609	0.155034203744217	-0.293855580433904	0.916019445025309	-0.291427803533822	0.104675071081568	0.00708045454849305	-0.37100190468668	-0.262394507136813	-0.0534455967148845	0.541131862519805	-0.420269659268339	-0.324406907538951	-0.273018609904857	-0.35879202508953	-0.288468103987825	-0.200685864705273	0.835208244563777	-0.228720749053618	-0.242396498411495	0.00611028568882185	0.686375541121764	0.638177834430367	-0.28608193612442	0.226678637908893	0.981831071165237	-0.177592406032075	0.623797808761804	-0.145408276339063	-0.179816652711235	-0.151546348424849	0.38302074466085	-0.290596363771972	-0.202095573460287	0.747986034750049	0.222231744450328	-0.159781723095423	-0.360106432586349	-0.271576898928629	0.873017494650613	-0.133074548759919	-0.00304885045551763	0.119378189076306	0.726865448230672	0.214346005223436	-0.124200485250749	-0.284850471484371	0.540638067661009	0.799189393048723	-0.234889018448638	0.366180452781505	0.519238074334377	-0.163822123105823	0.902498348054905	0.681273616214629	0.863815756654843	0.845048588419136	-0.0159603864265711	0.869019435869227	0.863112182022173	-0.362250537692535	0.960241346405348	0.902682197808498	0.750363685252658	0.965735993246648	0.922852367290994	0.773747549129268	0.975280380651727	0.980498065199843	0.955349691708148	1	0.992474552119884	0.182957933532785	0.892860752351405	-0.325869440955127	0.982664690671161	0.754604053455374	0.893789127984818	0.934632730087849	0.56223277790579	0.888541708043788	0.983538837239453	0.955290177212208	-0.34329144428767	0.963780076508394	0.991602662970849	-0.252948006223886	-0.342798867673955	0.988546790398139	-0.303266744032759	0.987759661583704	-0.317444567679403
CD47	-0.271842285021572	-0.181776202410285	-0.217368544510685	-0.240513367239059	-0.261026330857061	-0.322559321349218	-0.236603343289183	-0.386953843229764	-0.182629774386659	-0.326977085886231	-0.391937699059836	-0.31896343665891	0.0177952589789053	-0.21253983984012	-0.231517460072927	-0.252300241665315	-0.145514623664137	0.0878836117767822	-0.309536881546973	-0.250725780144174	-0.209019178805051	-0.130227869066845	-0.335517450720435	-0.38109196621746	-0.273438953746132	0.202733233896406	-0.31998589615413	0.907087556490619	-0.282438009284775	0.161485920187818	-0.00263567522664818	-0.309891905774594	-0.18257491115052	-0.0489108094712797	0.55140729200962	-0.372949880192824	-0.313045884022829	-0.266080626609966	-0.3786398594628	-0.279605190478357	-0.213956666251612	0.82605811857297	-0.155284936155773	-0.266611996133481	0.00469278191232275	0.678659350736264	0.648892010442234	-0.303599809881053	0.219944143563828	0.9884563839002	-0.164685526840187	0.626609869610192	-0.169128905942372	-0.208299178829967	-0.151139345547564	0.389663306260543	-0.221071626039432	-0.220725836244764	0.758166216939536	0.262267619918294	-0.190729194027066	-0.311200479219605	-0.231302461849383	0.88068004764971	-0.155457454977461	0.0140457586733669	0.0807926486950785	0.728457221194476	0.227877929596211	-0.154158625047248	-0.208903084580479	0.580035378067771	0.796926655580517	-0.160843976171696	0.366540820244781	0.492572181695755	-0.171835464189405	0.917005518882615	0.679850108078514	0.862435159830506	0.858845591847108	-0.0167994851831553	0.853327679910436	0.872912428093459	-0.334484146939677	0.96204687667675	0.904886271569353	0.734440931197811	0.965986828857794	0.943436848928651	0.757893826464944	0.96770929242407	0.988024614407986	0.959055324566518	0.992474552119884	1	0.217387325206227	0.899139436563578	-0.345312349716792	0.979433668516481	0.772282519592376	0.918066781389426	0.919262265804103	0.544621558248613	0.891711381305669	0.983455178651893	0.949691617661803	-0.275123923457743	0.962194139119031	0.991064907509577	-0.199077207084991	-0.283869923932757	0.984550745256087	-0.288364046139132	0.9914651818151	-0.261890521680936
TRADD	0.429621718418403	-0.288628876083056	0.0780683779572763	0.2044054167498	0.244868653192115	0.325435101767438	0.27431541477394	-0.275476036457447	0.535392693452367	0.443562294715123	0.281890690550132	0.0891335458569217	0.0620225375000448	-0.0035953169159448	-0.403451336416908	0.242809133752133	0.22743099837594	0.249480824426914	0.408835898226764	0.169385455878973	0.0414618644196611	0.38279009961133	0.567492837144261	0.374896579987649	0.275530010187269	0.181463426550673	0.336155008597461	0.224411389253228	0.133390749708758	0.222083432011668	-0.100927401324115	0.575234490487679	0.317383302432537	0.0461051695291767	0.383992994755764	0.711085902376791	0.287101256354029	0.0742170033526799	0.490909395440297	0.494084978609208	0.14783880492541	0.328384645234275	0.312347662819852	0.292168502387392	-0.274743081618831	0.384396419371786	0.0441030489883379	0.559096159968128	0.0716516656187158	0.256315065609648	0.0813208706957199	0.716949445995166	0.110716018423276	0.470642458978171	-0.013389175056395	-0.0385066186804613	0.55937528131311	0.27738309545538	-0.158138306684753	0.13819437674201	0.260279998691545	0.0927602324270358	0.287436245669657	0.143977220220062	0.389070265962893	-0.18617058625239	0.227436143362334	0.289322985693615	-0.211480071992372	-0.0205647025220077	0.452309779965291	0.743090724607351	0.19170661510398	0.404742137678209	0.6038713892803	-0.23226601277552	-0.0265657568794867	0.470076405938008	0.136275248052107	0.295483648681943	0.469969544317975	-0.044584496523804	0.385818248776443	0.382268610205422	0.355905531545168	0.185138466729636	0.228598816262307	0.325655597093234	0.185670691166425	0.0606014390255511	0.128143838670631	0.246462405030395	0.22314626588763	0.166879461866688	0.182957933532785	0.217387325206227	1	0.235009801793474	0.606981892462746	0.147720852157132	0.180590279536812	0.319391692522187	0.112108769185855	0.258601228890257	0.183795820632173	0.196152598171963	0.173924906273792	0.604440845821124	0.299073306925881	0.204761698421114	0.527815300667173	0.438687871053775	0.21596145138019	0.489440644849915	0.205772546134869	0.681080854440423
ATP5F1B	-0.0557874534100563	0.185529933547612	0.189607326477275	0.145646915633203	-0.0003442756087627	-0.032687652228638	-0.0922881654616969	-0.0405243707686925	0.000362871197185721	-0.0991017093928454	-0.101941390563127	0.0717073631918676	0.410207515820198	0.208835034404163	-0.0808173625783716	0.141748229906137	0.232399003739717	0.414168661486578	-0.170170533249747	-0.12556745340522	0.179746522584521	0.178874194115916	-0.195309562223098	-0.191596028527476	-0.0732221616344421	0.471726931172796	-0.0703687368852583	0.979342332063364	0.120140688892982	0.388405420313798	0.355173491605687	-0.371630578795682	-0.274263394229114	0.377290069448354	0.819389003632632	-0.332119558502558	-0.171123208026118	0.152971602235341	-0.180431036425733	-0.0466858942731989	0.16554684768189	0.960243123030518	-0.300466164520306	0.0402805082460602	0.372740041213512	0.887601306511973	0.86608565792648	-0.0227157504785397	0.379680309633084	0.90683605620627	-0.0772391132381202	0.616723702040412	0.0294908142685912	-0.034714831679236	0.274408374578989	0.713127113198355	-0.32405956567835	-0.0838848338401697	0.808363203394722	0.576752785289005	0.0680807351941003	-0.122626093160475	-0.286500736582664	0.978984693739388	0.0762689555438284	0.378814347864108	0.386542154172587	0.940990080127156	0.556748105439386	-0.188334525669805	-0.326249904539191	0.396746467927259	0.96857065733661	-0.318427549797078	0.439854895209876	0.641733386572492	0.235927376243395	0.93999231117888	0.82379905188011	0.962168515897987	0.808224714556631	0.204043588828635	0.865751349899272	0.942903601754831	-0.0533443611826425	0.953307709837992	0.986843447696125	0.702899052097129	0.963185726110126	0.881641743450376	0.723666923228104	0.941866493146322	0.92240660410473	0.966868860968292	0.892860752351405	0.899139436563578	0.235009801793474	1	-0.212833904601478	0.900764196772495	0.92763410214343	0.81043041872139	0.834269831303743	0.760522044243587	0.978137234513226	0.855990752284072	0.957772796931862	-0.228683556216323	0.916793524807116	0.87221467793847	-0.205708792439421	-0.175766884348005	0.857792155744922	-0.192336251815895	0.88603381961247	-0.326623500325491
CD226	0.882630664214773	-0.0941386859808684	0.396294674958002	0.547706844495881	0.667162812078242	0.820651681566076	0.751283104150344	-0.0322714814155526	0.816029411674792	0.763809534112196	0.665440655015312	0.401115542210412	0.262471121607027	0.354273475244691	-0.0824797081734087	0.41191797548051	0.474982520074643	0.437502806211494	0.8169956619049	0.587315587215576	0.414737406775912	0.705055764260446	0.46469348291371	0.7109294996698	0.802242055765999	0.0249489792142951	0.797676344093106	-0.145044422796994	0.400946868995874	-0.248739220912746	0.126914456731361	0.299822671509832	-0.064530161205862	0.159677392067113	0.169296970434211	0.597128151387728	0.611496999013344	0.327593247714409	0.918222856979074	0.76294049728555	0.535878585914442	-0.0154456007037211	-0.126666515218974	0.711796544471487	-0.203102849008207	0.171101498618407	-0.280174185958348	0.844620062966994	0.180681598360592	-0.267588951498801	0.32666366116067	0.425651899700275	0.495695241149333	0.851058356105407	0.202489974366314	-0.197488091033405	0.235315399385774	0.67390066476004	-0.607513171254643	-0.149092446504352	0.710597380024199	0.196731447730138	0.385379341082771	-0.287780547005296	0.744524370514928	-0.203090552614637	0.444099640167076	-0.0149225112844432	-0.325586348859422	0.424368085350154	0.0691093126095688	0.0843529206514626	-0.138561837974996	0.0788905131654508	0.518580737716905	-0.243770705530224	0.242987155853924	-0.101511830716871	-0.0799877393289491	-0.0670802945381164	-0.0521790440178075	0.146639935148735	0.103010105080117	-0.142347492404246	0.425274461279081	-0.293902838638032	-0.222647994050391	0.102563392080171	-0.311075433251968	-0.543090846221188	-0.106869067261858	-0.218693769102752	-0.340831788269115	-0.356892800256679	-0.325869440955127	-0.345312349716792	0.606981892462746	-0.212833904601478	1	-0.340543271456357	-0.319790228196065	-0.404189522353625	-0.250039739249227	0.232828821307121	-0.236982220017708	-0.308175985051302	-0.288836661340255	0.351188987498607	-0.204129706259585	-0.316396293008425	0.270348667925349	0.139213708959964	-0.295943275176709	0.723572538424704	-0.317232154474617	0.478739475331166
SORT1	-0.209449934421437	-0.102498901027249	-0.143537529679192	-0.180721632697443	-0.169797258851331	-0.288283694662079	-0.138861979312322	-0.364783537409201	-0.112190081301581	-0.312067844658741	-0.383357805671137	-0.247904641211094	0.0937827772556018	-0.180036259800767	-0.118936361755815	-0.239108442044735	-0.0537586753749453	0.187993641087293	-0.267836862561461	-0.137627392865073	-0.119002270151325	-0.102245471334485	-0.362340404176003	-0.346688068479898	-0.218848546009267	0.205407794124829	-0.267208579789084	0.916575986286776	-0.229192424842005	0.126537385290992	0.0830626158793016	-0.413274557341513	-0.304168615611699	-0.00715112413752169	0.601817595577282	-0.446422799828571	-0.229889542929541	-0.234732559990964	-0.338896404153866	-0.249977100041138	-0.132851714608717	0.855349242498595	-0.281576066369436	-0.173956069427173	0.0542619445228782	0.712789905148384	0.6579134605934	-0.295638160816352	0.341492583265592	0.986692424420757	-0.0664941836277227	0.610594461349952	-0.0423901083158953	-0.13184416328893	-0.0927108078661836	0.397766758737682	-0.308607410314223	-0.113578096341173	0.779446259288653	0.258569354663297	-0.0944115809552693	-0.374265150905853	-0.228422925994892	0.889767705801636	-0.0691211678642591	0.0461331300619727	0.177517624433398	0.740939669117327	0.264841070695764	-0.0314071774967019	-0.332570143990667	0.489142914514549	0.817682141170545	-0.238220656329253	0.41747806992638	0.601888901130653	-0.092683740576314	0.895825090016767	0.757169877568381	0.890796002607374	0.856326912049309	0.0869449610327406	0.878386005170669	0.892533654087637	-0.282720936518186	0.981176960173882	0.920073317558752	0.804714784683735	0.965422745356246	0.928915308120521	0.826869811742359	0.963469694120005	0.961902956512361	0.964853458800486	0.982664690671161	0.979433668516481	0.147720852157132	0.900764196772495	-0.340543271456357	1	0.7613789009566	0.866483125749312	0.955118258375858	0.606729264073958	0.918986509787664	0.976577874127127	0.966177015529243	-0.377438337870668	0.969303099448086	0.976121269299926	-0.283632431888652	-0.399426175073956	0.97459823376965	-0.238946063747344	0.984899354537528	-0.32622539154289
TSPAN17	-0.202088701452788	0.315932040434254	0.215431232444219	0.136130833247612	-0.0925895359694336	-0.100722078224103	-0.296304688347304	0.169093693717998	-0.164232846659487	-0.198520913937085	-0.152212965131255	0.137939382803757	0.411567037209421	0.306391092671172	-0.131140883249528	0.319062546390117	0.234729265985272	0.385318159380877	-0.354970850295073	-0.321384815936265	0.166799449779635	0.11010645855393	-0.192455506786366	-0.319429023171516	-0.254107985888558	0.469640564511772	-0.164912218434497	0.863781158985378	0.167150854157696	0.608400135900035	0.358699354333465	-0.314428009589171	-0.179813578501502	0.492305545914638	0.749450353869995	-0.328110966145631	-0.297367144926372	0.259618100564316	-0.297241211219161	-0.142546931681314	0.133066308961307	0.863763408385921	-0.17524638896505	-0.0415473931283386	0.532436564031027	0.778736478460797	0.871600406006317	-0.00104387735125129	0.19737718689093	0.760630236965165	-0.261262258174541	0.411390374870868	-0.103299496762048	-0.197332552610975	0.378480219729645	0.802231560764132	-0.300338884418538	-0.249244926429176	0.8139054650598	0.685108254795663	-0.0802121698163401	-0.0798259874791352	-0.472531303948112	0.918558299830136	-0.0747074535941329	0.536550435809891	0.348980693196103	0.894100231599992	0.697435520867227	-0.424774569903508	-0.25225452193897	0.301761470171333	0.915619966513496	-0.32755678068321	0.225020277487202	0.538226709324236	0.284145105799165	0.853422109320177	0.689147309269992	0.847899942768732	0.655748585409287	0.121338275325565	0.66246668405201	0.88635499125144	0.0289058846635969	0.832635785392878	0.89838758998625	0.45234868729077	0.862981602576377	0.817810553883916	0.512667130851888	0.810018376477825	0.825053900754834	0.886021363516221	0.754604053455374	0.772282519592376	0.180590279536812	0.92763410214343	-0.319790228196065	0.7613789009566	1	0.758875193714051	0.641455699011691	0.598739832896547	0.884543342783752	0.710286502183458	0.848736366246446	-0.165790221179461	0.773889128644551	0.738117053514868	-0.177993899636681	0.0193082514860206	0.71613421325871	-0.36117754212263	0.732231213485487	-0.345048476749369
SLC16A7	-0.42145288672658	-0.188179731624701	-0.295772600953097	-0.348215739821975	-0.404068180894677	-0.461094155324036	-0.423317705351004	-0.358666426557173	-0.292556721168048	-0.442856199633645	-0.48872452518208	-0.373259484051388	-0.0786253469759452	-0.269318583485501	-0.292264389477327	-0.22942233622185	-0.246184109112101	-0.0366349097477421	-0.442615733164552	-0.415216223725637	-0.308506593189121	-0.280563502394541	-0.197828933631266	-0.464659129133474	-0.482542622802751	0.175753586721834	-0.478684407779116	0.775107551311129	-0.327203536165318	0.341356597537594	-0.105181580893966	-0.0609701908484852	0.0268011057444741	-0.0638225583775748	0.444068556788125	-0.190236129906798	-0.433363633039195	-0.307163424230563	-0.4881608864568	-0.395020615035197	-0.341489384459768	0.714640408884142	0.102799015570775	-0.403045133187455	-0.0017609877369901	0.539641854370712	0.612149734146619	-0.330139748645467	0.072632634592226	0.888571645304793	-0.291079699035689	0.49203258738048	-0.300213031935667	-0.342201092395918	-0.188711538879028	0.376982166564604	-0.0137218186802433	-0.35979412703606	0.744001053930033	0.32928547578766	-0.351306700927471	-0.313628789615451	-0.295144015926933	0.788568384658185	-0.329965045923945	0.0751676320395536	-0.0416214784047816	0.635675080579201	0.254033113505415	-0.368208174306325	0.0289386211310947	0.696321888270117	0.684578422704047	-0.00501506377021193	0.211437452370663	0.332629834124673	-0.229013925408148	0.87607075785527	0.519337020982778	0.744072830482815	0.786374389306608	-0.129148656985847	0.666682023708719	0.842241109505933	-0.282096158987358	0.852855437866714	0.806497736892777	0.564810945940844	0.881086321897122	0.90636527381398	0.614504170375179	0.853563309211421	0.925876072368365	0.875064144686611	0.893789127984818	0.918066781389426	0.319391692522187	0.81043041872139	-0.404189522353625	0.866483125749312	0.758875193714051	1	0.7586753943302	0.342332482206932	0.780367856163253	0.874842696854555	0.847395062101127	-0.0820161196301161	0.867419348322007	0.894434158659873	0.0223103089624891	0.000106463279272797	0.886072581831022	-0.370148404392086	0.900481266515525	-0.100075209713999
SLC16A1	-0.0842589748075968	-0.0927233422991113	-0.077937703409637	-0.105704775706883	-0.0242800060324252	-0.20059792116541	0.0367771100843284	-0.415946079662684	0.00630429558260148	-0.215873680654198	-0.323075676455861	-0.201892536903655	0.15001980339552	-0.171603524941184	-0.0132399075996167	-0.274578501245241	0.0202297105671691	0.265102459001911	-0.12958984938682	0.0359767852293273	-0.0345311828296769	-0.0454210277888598	-0.366317783027051	-0.254991438503919	-0.0692251456609971	0.212027540088312	-0.155260848722229	0.886584819180965	-0.181316795153968	-0.00477971889069453	0.165337779146304	-0.505183069207651	-0.420750051545666	-0.0178522436999491	0.587366641966567	-0.477877774480201	-0.106327828395398	-0.224596950433729	-0.228311795605507	-0.169025460667594	-0.0376024783135272	0.816531835807879	-0.412711531595741	-0.0494661187566498	0.0350271463544211	0.706456905751312	0.606562278059489	-0.272680029858495	0.478363091223305	0.936249587581795	0.0963209907388506	0.61728856531207	0.115781439214009	0.000643723241642771	-0.0756600278786952	0.327364126002416	-0.390480995864585	0.0445647189460485	0.74043490373325	0.220726457868704	0.0432699148007018	-0.406878694058497	-0.129385933294038	0.824940304574234	0.0790738475640472	0.00414759835411666	0.258562839810614	0.697538785718619	0.206492422107349	0.14487148078236	-0.442695254371097	0.391115766617832	0.776838070936133	-0.297027472182333	0.526670848085145	0.706306731852677	-0.0334981180496708	0.809693034576137	0.803110166044925	0.87321068071755	0.85502336481983	0.231128723049994	0.889378052001379	0.817615761090916	-0.22151360806834	0.943024512550064	0.880286457163576	0.856306451387098	0.89836552331496	0.845475443476571	0.887187015077936	0.917099787987465	0.869638675827695	0.906199999636316	0.934632730087849	0.919262265804103	0.112108769185855	0.834269831303743	-0.250039739249227	0.955118258375858	0.641455699011691	0.7586753943302	1	0.681888361751075	0.889121210032153	0.915252808632171	0.942507160689377	-0.470137730001593	0.939712926879989	0.91069289565834	-0.393959371651413	-0.552515598968696	0.909296520293063	-0.107001413828294	0.935523873363998	-0.369289082114944
TNFRSF1A	0.510683456216185	0.401029038808682	0.639963457194024	0.644244593812347	0.598975341353355	0.493199597557504	0.516432704461234	0.0577361930662629	0.530409109095806	0.448655613889528	0.403678665367375	0.480966019019669	0.770562062057811	0.499458110940781	0.247995475249629	0.354864731540979	0.688020177311784	0.738752507282599	0.407391171674589	0.440916738631217	0.656101761467324	0.601053503612054	0.0445210520196008	0.316455056818007	0.530884662613644	0.619273753991416	0.493682705045159	0.803059580849943	0.554036521234747	0.147778675687704	0.71255229233968	-0.4610261167899	-0.488620330721456	0.603168234215188	0.902203457065181	-0.183258866990823	0.327988887959822	0.502869345221761	0.379285334693989	0.450250206348466	0.67925945242362	0.856438033765971	-0.617951091471558	0.61613502055401	0.451203572584305	0.943603960331287	0.755283152721806	0.344704290150504	0.750832479193456	0.596515368564553	0.408121050322393	0.648373252740491	0.561270354683184	0.490525243740615	0.578726529544944	0.641887253251607	-0.419822125828101	0.461917356158853	0.538086960161451	0.583479144004837	0.655564361053128	0.0606324415081797	0.0814334019514673	0.749283353759405	0.659574215446765	0.430925761373185	0.721299711249278	0.872075950997595	0.510801228591607	0.255945483063975	-0.517062129727149	0.0900180661109528	0.849702382279163	-0.427156927215689	0.763434461733313	0.77535643908631	0.618365186657901	0.640692273270686	0.912930009821717	0.839484264750801	0.664275740080053	0.656872218858521	0.826232424868944	0.695634721271144	0.295947409104252	0.705824480869677	0.785254219268726	0.712473025517903	0.664300952408056	0.477989455120494	0.71828153064398	0.684238992283502	0.535028005345509	0.669478834181389	0.56223277790579	0.544621558248613	0.258601228890257	0.760522044243587	0.232828821307121	0.606729264073958	0.598739832896547	0.342332482206932	0.681888361751075	1	0.800609448557133	0.509030401018616	0.718808423294749	-0.234990792572172	0.647212947350723	0.512399131449318	-0.308105028311569	-0.334082005984042	0.503071741707362	0.327152059327678	0.555144822922008	-0.296427814385693
