""	CD3D	CD3G	CD247	IFITM1	KLRD1	CD44	LAG3	ITGA4	CD2	CD8B	PTPRC	CD8A	KLRC1	KLRK1	CCR5	CD69	S1PR4	SIGIRR	CXCR4	CD226	CXCR6	IL2RG	KLRF1	ITGB1	CD28	CD96	F2R	CD46	CD27	TNFRSF14	ADGRE5	CD6	PTGER4	IGF2R	ICOS	SPN	C1QBP	CD47	ITGAL	CD82	TIGIT	FAS	KLRC2	PILRB	TNFRSF1B	SORL1	TRADD	TSPAN5	SLC1A5	KLRB1	CD81	ITGB2	CRTAM	ADCY7	CLEC2D	RACK1	LPP	PTGDR	SIRPG	HLA.DPB1	PTPRJ	PDCD1	VSIR	PTGER2	HAVCR2	TSPAN14	JMJD6	TFRC	ATP5F1B	CD63	PTPRA	STX4	SMAP1	HLA.DPA1	CD74	CANX	RPSA	LRP10	SLC16A7	LAMP1	APLP2	NCL	PTPRZ1
SLC1A5	0.208644150274088	0.165960366221692	0.138487040204606	0.208589443684099	0.391517963880593	-0.255411242971259	0.23459893939153	0.013990837952586	0.125032212012509	0.0547965683998113	0.0199682091810551	0.0706378704583048	0.320705298306307	0.043122600845147	0.00999306692921083	0.145090265429789	0.213450690675134	0.386527888635404	0.149814150563564	0.0783991600597932	0.0817836242561194	0.211348393494026	0.204534035998703	0.0531007402674411	0.0491800907476542	0.0610333733489178	0.100417598324309	0.0868109585326895	0.357401434614963	0.46650658488364	0.192574797801927	-0.155237833480501	-0.0485632698755766	0.32637145798718	-0.0887004824544946	0.152454143703393	0.206893956896179	0.0745927104623607	0.34752242354257	0.324372839022261	0.512249329051303	-0.09945373079076	0.527905173143184	-0.033919982998829	0.0878844925930428	-0.0473054263824549	-0.13945521916171	0.33170916038554	1	0.193314681098211	0.222058786366468	0.402783158160713	0.576380059555061	-0.154254520124056	-0.0180291818612325	0.196559352696196	0.0917269935229168	0.303238265977483	0.191487423603606	0.106241747141519	0.263768165119055	0.189445641203429	0.401011815200669	0.245628744740413	0.290629748916117	0.0650808876886198	0.288590028550764	0.244748193199215	0.21315981200911	0.190715787110227	0.517009773160374	0.141314040366069	0.0800013399134716	0.173569328410673	0.164350413545573	0.189370596751968	0.235032570852422	0.182001737921778	0.20903241546456	0.0262138515955929	-0.00934191526356162	0.0920788947118015	0.114370180667606
KLRB1	0.874260906673055	0.876803466710284	0.848266178188899	0.846533579175223	0.76210727591732	0.567455304630716	0.617901219069049	0.50749104010387	0.80486682215542	0.766897961207512	0.652701524797729	0.61297972563266	0.693596452401844	0.712423086410978	0.43135121172312	0.877876223999971	0.825951355898671	0.476976447158855	0.910518506102485	0.713455441505277	0.46504184105196	0.902355611911168	0.644230566824547	0.172132760821909	0.449380285838639	0.868926542080576	0.0353086371769337	-0.0692208467537883	0.71029709253029	0.668756844296302	0.832500221720066	0.456838343757419	0.503277487034024	-0.3021617840155	0.398243970102299	0.592815576094371	0.0346831461303085	0.246905432412958	0.836187969598534	0.169053043336667	0.391860022462391	0.288394022886684	0.255263002754015	0.0331253583429486	0.302929388633058	-0.554540801765538	0.451912171966956	0.0400346009982015	0.193314681098211	1	-0.0393014087920649	0.109122112517556	0.675838647779507	0.00604767470322759	0.475404685533708	0.335813581381377	-0.344979503799156	0.634260777305855	0.456293618518879	0.232250355014157	-0.139331325747523	0.852632746078101	-0.107797237397862	0.835428642294122	-0.0573147253949035	-0.213771971995169	0.241739357438489	-0.662270418989661	0.0120506470029445	0.0550851619419239	0.118597885228678	0.165602592539863	-0.216783523456231	0.144253052994732	-0.164832883279472	-0.522762705747135	0.570519348857815	0.454354489538587	-0.474582529171677	-0.556146807821991	-0.617889959651668	0.174453096640122	-0.489579096341345
CD81	0.15820473395143	0.127420870194406	0.190792663463711	0.0426385487981448	-0.437485028096484	0.0574244907377894	0.0662546279716032	0.483531097740627	0.0651375123945684	0.193224017319718	0.359291962103089	-0.311842728909022	0.29520509492277	0.191179751858547	-0.13779135759047	0.172335948829868	-0.022265384482462	0.485515969329374	0.000464400833556846	0.210241891324569	0.463733242539178	0.209208369222071	-0.548126976593119	0.805538399240218	-0.347501046370035	0.278094798539087	0.693145308512651	0.694248172266582	0.129408003104184	0.477097849852532	0.256771876534208	-0.037938609243481	0.267239290768281	0.205169334216764	0.0896905488789848	0.382164985363912	0.614147066200888	0.547571650312459	-0.217375419953945	-0.044147265621041	-0.13567134363067	0.564935501735234	-0.0647383308987782	0.027967076295837	0.362645525517661	0.472431702844612	0.471053924321703	0.454771109650523	0.222058786366468	-0.0393014087920649	1	0.585360981438283	-0.09703437956408	0.152841620293591	0.221762255743055	0.718666291862508	0.724231394888426	0.130284390175448	0.635582334617693	0.830177899803191	0.618374034830828	0.0257464281224471	0.573252955482653	0.21880714343515	0.646305672741901	0.236738420433018	0.609733582955505	0.510220485952304	0.765217984751498	0.889182828536949	0.236517330947845	0.809371193078777	0.635916840465306	0.857378425636116	0.804475693213175	0.515927046303848	0.647970400041513	0.708425544390703	0.165409693257398	0.58361968772352	0.612956038729565	0.77612650830808	0.210916354132485
ITGB2	0.241311645666965	0.18422279507286	0.115118747752969	0.141565724739677	-0.00677706049609189	0.146979946611605	0.0445290366583575	0.380995376486111	0.224458098615258	0.191874888548043	0.438893152720801	-0.123237462781396	0.119265501381507	0.189189770545343	-0.0296968550394466	0.209643186470469	0.264568866080915	0.455868259582724	0.120746619821677	0.353976116704308	0.462149262002295	0.276784172744368	-0.055123387907676	0.453425935635307	-0.151596963319079	0.200355143500983	0.226056571580453	0.38993985614293	0.327256388801937	0.416128107156585	0.230132811013998	-0.0571905162991136	0.365035749044572	0.347635748630282	0.100707307060414	0.404194333662395	-0.00515426452741844	0.122740727877035	0.115959892118282	-0.0637846301345965	0.274563436978986	0.424435591253158	-0.217458874336334	-0.105316291374185	0.702078391995509	0.618213954655295	0.204599907904006	0.0183693749904256	0.402783158160713	0.109122112517556	0.585360981438283	1	0.0364196048657021	0.324293579782967	0.242883984841267	0.132314387832103	0.463155024083022	0.284479769808219	0.425081791881002	0.623524563667552	0.743310438728422	0.217314875507483	0.822348261284936	0.169065517327575	0.840627990240527	0.28657075230216	0.347934445405556	0.229212796216626	0.110731829123102	0.341364389914039	-0.0902556118565353	0.536588253555536	0.0285180847147129	0.666874114621538	0.799021755978252	0.0440341023762761	0.19623859280354	0.387224740073659	-0.269247312456764	0.341820670781704	0.249976482938013	0.206365992490694	-0.244366560684387
CRTAM	0.530509553068262	0.466602635366256	0.621877418980203	0.556188312276191	0.753888660082152	-0.146880194157923	0.339066609004258	0.0288159593528796	0.317498789236173	0.281102121185337	0.063463417247915	0.295646685697553	0.78808991526087	0.156275760036804	0.117949576335398	0.436841944171166	0.505696430472681	0.256487877473973	0.489202731665538	0.169182234370683	0.0619227932112117	0.562348587700441	0.470351489469156	-0.0961574892243115	0.125722259571319	0.439433735511116	-0.266120227031914	-0.419364266866112	0.452403126358433	0.62997740546961	0.450213593626972	0.12232707646389	-0.119965632296925	-0.155401476664141	-0.173673361830385	0.111991808031725	0.150598955884514	-0.0247965530746342	0.636146556928767	0.209590163891897	0.332638601185651	-0.222748273479014	0.522373351262647	-0.356552040023064	-0.0562780684653092	-0.613822923645073	-0.105665930304589	0.0572083275482011	0.576380059555061	0.675838647779507	-0.09703437956408	0.0364196048657021	1	-0.505068410490859	-0.11812944429591	0.272591046412787	-0.427136167669283	0.548669932292704	0.32058424715145	0.0470145510636777	-0.115328701940289	0.507048561880581	0.0578811307115912	0.528478582892079	-0.0702291199155746	-0.230831114327611	-0.0234568676430295	-0.427383506479831	0.0769920651682966	0.0966032154778767	0.201640226063762	-0.134768832896003	-0.278115708960229	0.0534699462386108	-0.138934454086764	-0.383005192401319	0.383335657110712	0.266795974683612	-0.250491400946097	-0.581975195103928	-0.601808967587761	-0.0839697536112992	-0.291701358103705
ADCY7	0.141423217284912	0.258756740602591	-0.00660035444637232	0.0671981228689155	-0.228239179487803	0.595775939334916	0.447022312594424	0.376369520978743	0.376037319995344	0.301825031445654	0.548357022767715	0.471027565793591	-0.351089352690636	0.52987016143743	0.559798621129926	0.280383744274562	0.0635752743720983	0.351763031169079	0.284034172080163	0.44588591226329	0.296205614730325	0.110550883296987	0.0588887812922804	0.163565581194163	0.580755738878935	0.211901690851605	0.422815997399173	0.464878241016044	0.176788779043327	-0.00131585814509448	0.21488079597736	0.382359963602898	0.701704518300173	-0.000181875287771203	0.792718112593715	0.415162780891812	-0.358011479757042	0.103741617553538	0.0959225568284734	0.134914635382161	0.311999460841534	0.435939678536282	-0.421727465943495	0.68399525635234	0.515526667202321	0.474420770865629	0.460253065425019	-0.178948601769002	-0.154254520124056	0.00604767470322759	0.152841620293591	0.324293579782967	-0.505068410490859	1	0.762084886501049	-0.193721376145362	0.272834723981772	-0.357456630774277	-0.109428185615482	0.10396398063051	0.0654367249312009	0.00273638173040388	0.158961771564721	0.197232697904026	0.108975734193037	0.340068556027297	0.206081960599306	0.0575060042715859	-0.190813662829169	-0.167183466992146	-0.0607995863363728	0.442113815589994	-0.00407428339548565	0.0920947431182507	0.167177911068364	-0.0990080602663033	-0.0429263873984531	-0.014674403121675	-0.1586544294931	0.307313008653217	0.157301198289203	0.153878979823337	-0.147175897210306
CLEC2D	0.672224391281665	0.750121662499978	0.430244303973901	0.561132871279244	0.0911359785396148	0.797314727587657	0.795819268088929	0.755660217087834	0.815005310837854	0.808415285918353	0.87229761885262	0.67957973762702	0.0953043354439322	0.888312483073543	0.6752325912214	0.736386337989247	0.497861848145875	0.713658594884861	0.718668622084352	0.740020339722023	0.672670535370126	0.588840802468394	0.244749948282963	0.425869994530561	0.673563281230257	0.673695421415644	0.553227588251336	0.512468180116748	0.646761419240904	0.459948723770838	0.714006731699045	0.604547210632122	0.860203517528176	-0.123691726382357	0.926973487452331	0.80911728720113	-0.132020279714773	0.320516059551817	0.516658540544922	0.101923882519247	0.509630370870842	0.669450745941818	-0.247310268219315	0.572996483368865	0.569179037179907	0.0798532618665429	0.740808658469567	0.0981415651248275	-0.0180291818612325	0.475404685533708	0.221762255743055	0.242883984841267	-0.11812944429591	0.762084886501049	1	0.164446659050019	0.201115049035569	0.12037840492503	0.334208766216717	0.254543870248843	0.0379183946964158	0.440697748564555	0.017429505290625	0.691828432013365	0.0908435084806142	0.117617767420934	0.422519711144057	-0.199734691388226	0.0104270390919532	0.0558291961029793	0.0880240091049467	0.554034654396585	0.084286017185713	0.178655094990573	0.0272496565088227	-0.197825456082452	0.40213571739954	0.366672864318795	-0.26251458193643	0.028304132724578	-0.0867751831863729	0.426392080223524	-0.280273187354986
RACK1	0.414242129637907	0.399995458423798	0.479134365327649	0.345653085059492	-0.0705402755569337	0.130240665791607	0.242727018793082	0.484588472646095	0.2455462983832	0.402455445971941	0.352228652537218	-0.0928775236629704	0.596839266226781	0.326531897010431	-0.110402201126708	0.429192367721216	0.187177781417327	0.420283097701365	0.294704307755138	0.323990099921431	0.418170474060483	0.453991425982473	-0.297434875698282	0.64563736080733	-0.22635062225275	0.526613137081984	0.515376093130578	0.418111081210594	0.275376889780566	0.615479414603004	0.497406033195918	0.0586847289466771	0.210770476559405	-0.153887009429564	0.0752958297223258	0.410397509743961	0.871231580794889	0.644486349975015	0.0822466688797796	-0.015430977225446	-0.156129056359517	0.453674642132163	0.287420386569667	-0.0995205008576362	0.066586479288434	-0.166440259058163	0.565702890618692	0.60868322170506	0.196559352696196	0.335813581381377	0.718666291862508	0.132314387832103	0.272591046412787	-0.193721376145362	0.164446659050019	1	0.265417227355931	0.34370136634852	0.689944967709091	0.621291771287944	0.236210448427248	0.321871710535118	0.0772512631593321	0.494330001320853	0.196712680283795	-0.150920472231598	0.608813418750201	0.12738013154524	0.896250721431565	0.877212542337398	0.427709460368132	0.590213672680268	0.665020431371291	0.582881173320286	0.321601933718957	0.350584929241135	0.939661052367596	0.768837266183876	0.151972002485654	0.115739024669771	0.221048356476936	0.831552495618845	0.221010814532246
LPP	-0.0514463483057636	-0.0899346476574132	-0.175560879481585	-0.13983089981613	-0.568244449169154	0.0485084178434487	-0.0878118075081538	0.388346964836286	-0.0539255447801355	0.0502250231064091	0.235267168547842	-0.420381228152192	-0.113993432257331	0.0220862074206	-0.212847735708158	-0.0739950351978111	-0.193585376119109	0.294512813341034	-0.240202290598327	0.0641602629365959	0.446251546309143	-0.0754920127381804	-0.597292437920199	0.680161546351033	-0.387829550201642	-0.0163478271933561	0.714849848268451	0.817769631661435	0.0176082518913201	0.0868100052716757	-0.000256172822575379	-0.129522584295156	0.23057507853692	0.642180366434448	0.032092426855171	0.281760990043921	0.28566912636286	0.464611615863186	-0.378102451076052	-0.0890100951976033	-0.139728842472735	0.53737143709731	-0.252177291905821	0.263660531070488	0.33412303814221	0.73900112703465	0.25129215929571	0.426739789684619	0.0917269935229168	-0.344979503799156	0.724231394888426	0.463155024083022	-0.427136167669283	0.272834723981772	0.201115049035569	0.265417227355931	1	-0.00302688162344029	0.426305272318658	0.506259381769225	0.712025729126099	-0.174424833025718	0.402253938909127	-0.087611826106041	0.634764824349024	0.478916331969874	0.554124894351398	0.730721188853659	0.425070531261372	0.525293238395934	0.187426563303654	0.600545438751424	0.521033235981898	0.537265797617411	0.64377755850311	0.648502873240617	0.200450798315959	0.439992518348481	0.357082980852137	0.870399291524621	0.78604990621474	0.587810998500753	0.339730490534297
PTGDR	0.695407762763923	0.560790148463203	0.500297029181499	0.718188494229008	0.621099674372378	0.202480732313023	0.192135185573131	0.539357347644658	0.597677597644725	0.562460320021184	0.460227738518339	-0.0126510041311444	0.555786683008209	0.392140167623857	-0.161156927545482	0.551357868965317	0.707735708010858	0.46412265601714	0.446699459046726	0.450903900637747	0.589415870268908	0.671982244842275	0.355983023672038	0.429638243666311	-0.178811611319739	0.552324028703952	0.0332742907625869	0.130026171510498	0.724511472837495	0.571443385041952	0.601840309927486	-0.0245549051093781	0.234266910496162	0.235108238247457	-0.0753159746432195	0.552588408955648	0.230533792194596	0.0994906517272765	0.584842749037059	-0.0384321817665506	0.383076142473568	0.408343077955075	0.237681895722688	-0.42942969270432	0.200721826414337	-0.332075167293971	0.226214589574159	0.403352411599343	0.303238265977483	0.634260777305855	0.130284390175448	0.284479769808219	0.548669932292704	-0.357456630774277	0.12037840492503	0.34370136634852	-0.00302688162344029	1	0.695690728416001	0.347037212597375	0.27654850035224	0.778349810477536	-0.0139977095731536	0.444337897295126	0.29231020867593	-0.226165931467578	0.312540224729499	-0.311093377910553	0.204537522209665	0.283137019677656	0.100426660649194	0.0912762336758185	-0.0171532187848775	0.268858431393355	0.0400923914195839	-0.166514371737402	0.480694103592766	0.516864991106219	-0.327482349201688	-0.20488870373399	-0.316846356507124	0.25223009867001	-0.345955291411236
SIRPG	0.695287964636074	0.622172844389467	0.557970378488028	0.568542280450503	0.0897746532014174	0.292495290211706	0.317232174815992	0.788902576929168	0.531951326604802	0.648960824195963	0.652620473080212	-0.111467542807666	0.646174890019576	0.514532589218271	-0.12524922554935	0.633884729516418	0.4884326029289	0.625136018645781	0.431094267320737	0.524038392819166	0.834430534726388	0.699140029594454	-0.174574659756328	0.808008709439939	-0.275605643417855	0.694758718901753	0.429202683581094	0.508046708089927	0.647632660790047	0.791419082910483	0.714197502472354	0.108890210130346	0.437979581968606	0.140739731929148	0.0989173486954412	0.728185249965175	0.460340990682443	0.499475949031181	0.312288038337785	-0.27491726609416	0.124544878622565	0.743725359712037	-0.0627905918341388	-0.237963185459525	0.40911616782339	0.051750239355515	0.580312921642196	0.47322406144932	0.191487423603606	0.456293618518879	0.635582334617693	0.425081791881002	0.32058424715145	-0.109428185615482	0.334208766216717	0.689944967709091	0.426305272318658	0.695690728416001	1	0.677842013191853	0.534108015528524	0.553175713802932	0.221802558126703	0.593990677674051	0.510217782246621	-0.078461133065568	0.628129410086916	0.0147012702736047	0.526202734204547	0.710166977593266	0.0598141449137013	0.58899309370029	0.313039375254082	0.62873575204559	0.432857104639866	0.120597162450899	0.779754450466384	0.883909411827474	-0.182254065019151	0.113159937324299	0.10150591658221	0.710131548508467	-0.17097386587339
HLA-DPB1	0.33211351200566	0.279686824776652	0.389536962439415	0.254601404268898	-0.204698308142109	0.210057288261072	0.118818757208804	0.560123614178698	0.236669194803015	0.346767272827827	0.483039718591713	-0.207969809379642	0.442331263070784	0.298817509247398	-0.0834490990431001	0.327229078432637	0.196054907375631	0.488943609017948	0.192876527223046	0.339719012301261	0.485309237886022	0.381769111105027	-0.331397954852555	0.767773213430085	-0.278553436125758	0.46188410666285	0.499334404942329	0.498038168216254	0.240813682819108	0.563397391471911	0.409196954230115	0.040445486881556	0.342877042043202	0.0741949181763918	0.123815139738039	0.464451069264719	0.394216742363209	0.393046909911602	-0.0258027776780658	-0.111328754408345	-0.134750696751161	0.565510956317541	-0.152235300406731	-0.113288516938453	0.40920785479269	0.304185388422264	0.543311116067136	0.237671702244704	0.106241747141519	0.232250355014157	0.830177899803191	0.623524563667552	0.0470145510636777	0.10396398063051	0.254543870248843	0.621291771287944	0.506259381769225	0.347037212597375	0.677842013191853	1	0.489452863393923	0.285568430237599	0.534145051934977	0.334582688298855	0.616366248205802	0.099751085799242	0.441746492308759	0.119205785887485	0.551314098309018	0.760916327574672	-0.0559053693322454	0.680571701914762	0.318062930259205	0.984127093519561	0.820611125116064	0.191964937228619	0.626907729006365	0.748705925768856	-0.161149798965568	0.319675417052064	0.288564073123454	0.589296350723028	-0.163440852546291
PTPRJ	0.113743625925869	0.0246248178888469	-0.112884384891211	-0.0449424976013407	-0.231380102796532	0.00691412221143485	-0.202827662547215	0.358335343037706	0.0198479660413485	0.101733780582911	0.268555926861573	-0.462449643339829	-0.00777781091730454	-0.0456122209951659	-0.315466557270184	0.0332119369059391	0.0954362452507353	0.24200182316072	-0.111127985380884	0.187374677552486	0.544228343552632	0.114632713017791	-0.337173619628464	0.506270499146563	-0.484575030111127	0.0284957533402	0.281411347742647	0.554421126973325	0.212166477818754	0.240214185414049	0.0713992431544043	-0.202804306856274	0.205764612460163	0.57298263980866	-0.161581002243303	0.309941600031724	0.275109427608037	0.395651913152063	-0.114200135731645	-0.315473041123748	0.00817752616848651	0.492164792271251	-0.201615845185753	-0.158205798108097	0.562313227118018	0.690252271178825	0.0813758033852139	0.326781290921558	0.263768165119055	-0.139331325747523	0.618374034830828	0.743310438728422	-0.115328701940289	0.0654367249312009	0.0379183946964158	0.236210448427248	0.712025729126099	0.27654850035224	0.534108015528524	0.489452863393923	1	0.0265495078229116	0.654336915105506	-0.03009883287486	0.898363470903778	0.263702980155247	0.524342042223801	0.561939110624698	0.279616662613657	0.420448002570181	0.0766532780235054	0.562263748637159	0.382211514952393	0.516381189601271	0.697053046826735	0.438085718615133	0.183241537697603	0.390394879829106	0.109258477441821	0.519833249481732	0.565040488440234	0.422831736076916	0.165956025388203
PDCD1	0.827434232271444	0.800566784583675	0.67209129172103	0.844938755915604	0.706955693181701	0.557661578712205	0.478966400890631	0.590839168781166	0.822881119734243	0.7254847979834	0.7013570288629	0.403428704742404	0.542972313237489	0.695783103948747	0.177697808136352	0.807674238209515	0.794801701213283	0.457986247732611	0.736282238491512	0.772219562628567	0.563861520958792	0.830777152994098	0.527383235611997	0.302981363966765	0.220759390419337	0.79290849437386	0.059013333465656	0.149549231383983	0.814922842987029	0.59901722321501	0.777607009386001	0.19950394549625	0.547115185955095	-0.0657744230072719	0.335329701514269	0.660060606588878	0.0920567568917891	0.187167603712133	0.760574599826277	0.173460453133369	0.467796606398386	0.475827133082252	0.284691821256248	-0.0753837474249989	0.273409010404813	-0.434156856587779	0.501429486839518	0.269660956903692	0.189445641203429	0.852632746078101	0.0257464281224471	0.217314875507483	0.507048561880581	0.00273638173040388	0.440697748564555	0.321871710535118	-0.174424833025718	0.778349810477536	0.553175713802932	0.285568430237599	0.0265495078229116	1	-0.16379941482562	0.677770818156707	0.096075821420694	-0.270749027660957	0.374342018121612	-0.517937946137355	0.0719211623987592	0.0998572174701195	0.12336916006789	0.194959691698076	-0.113838489461208	0.175607041881569	-0.132073276743788	-0.337650263341265	0.546699273499682	0.493538392741071	-0.399547652598376	-0.36419778420015	-0.467684724931927	0.256459967229544	-0.413345439950718
VSIR	-0.0179131437117982	-0.0777353935522144	0.0231016895621511	-0.140601935884511	-0.176275688785834	-0.124841218323161	-0.108888526100876	0.0869482687674038	-0.10554879871012	-0.0770846801495802	0.107051758577161	-0.18735451577725	0.106495960942779	-0.119178931145434	0.0406928655594804	-0.0641188803481404	0.0600941548223777	0.315790526227594	-0.0713577238043983	-0.0166119898721653	0.174468563786854	0.0472277172072682	-0.168549303311294	0.289915714413963	-0.167040677656115	-0.0349556544885065	0.14712682336857	0.159027949894765	0.010597160481221	0.318295986947667	-0.0417248084660785	0.0235062560115799	0.0462117888120599	0.232760642345639	-0.0972941014823571	0.0739660219767672	-0.0182185062299159	0.0605343336778616	-0.0751460351385473	-0.112818390557492	0.0855812459952366	0.114679720777134	-0.239554904827601	-0.14776260048128	0.607675647343521	0.625861800062083	-0.0736571259398254	-0.169225825684882	0.401011815200669	-0.107797237397862	0.573252955482653	0.822348261284936	0.0578811307115912	0.158961771564721	0.017429505290625	0.0772512631593321	0.402253938909127	-0.0139977095731536	0.221802558126703	0.534145051934977	0.654336915105506	-0.16379941482562	1	0.00878015792313355	0.798795845953155	0.368182313429624	0.0963513570116063	0.340617030898045	0.0811257644244674	0.346025635037971	-0.123037981137861	0.464792836451874	0.0243903904279822	0.628618678638168	0.818294937401384	0.115533269956547	0.0337941499875946	0.18784727179787	-0.137474023487064	0.263374511927739	0.332072944141466	0.0524394623538732	-0.143367880270623
PTGER2	0.88186311606461	0.936690698198913	0.755489716424603	0.753125257099265	0.458456429271085	0.575339790802282	0.820961524899205	0.667838548311161	0.804563580786434	0.879454656978916	0.753851967004778	0.624284218442405	0.639311610239771	0.816678157999203	0.463135813477794	0.919311810621812	0.669952544188438	0.682052413740221	0.90692704278204	0.763806960379682	0.628250150759263	0.85878198377257	0.326169568521325	0.378207919127556	0.473688565727736	0.874107498219213	0.304978465774792	0.182547405408555	0.732499082391875	0.814926632603246	0.936142926037525	0.492209056288566	0.631212574017032	-0.331230509861542	0.6061062781768	0.771720400778526	0.136081862062713	0.439450617807045	0.712936524137349	0.053957206609722	0.387085861469488	0.47887578742421	0.10065395958355	0.171858546481444	0.387509574010042	-0.361019945164817	0.679700827015605	0.144818056551216	0.245628744740413	0.835428642294122	0.21880714343515	0.169065517327575	0.528478582892079	0.197232697904026	0.691828432013365	0.494330001320853	-0.087611826106041	0.444337897295126	0.593990677674051	0.334582688298855	-0.03009883287486	0.677770818156707	0.00878015792313355	1	0.0128135055038691	-0.235629348885974	0.465442620755132	-0.427820640826596	0.192701697272636	0.267054050503409	0.146908844668139	0.440667597214647	-0.0120922811176472	0.264314809144108	-0.01468341044847	-0.334699888936388	0.721306296939865	0.654653650580168	-0.341260587599838	-0.369523236266821	-0.405619244849356	0.445954109246847	-0.341802081985977
HAVCR2	0.139808910899084	0.0466392648587886	-0.0144840155489748	0.0115636119902154	-0.172962948090066	0.0478305197728176	-0.163246698207011	0.343807365740944	0.066981322988166	0.109502486838639	0.318633555206608	-0.38444699276707	0.0604866380360332	0.000183196322209744	-0.200290105494735	0.0633591038011489	0.165034386512742	0.330853765783621	-0.0595918835312559	0.216538341480003	0.494188621551837	0.168068014424383	-0.260033537780505	0.521940895401136	-0.40406033132572	0.0946951556512041	0.237659446622213	0.470903803866831	0.221110912916109	0.31077552845074	0.0945172881031131	-0.130281957546519	0.235395127686624	0.472171401965772	-0.0963461903106304	0.321938209850028	0.127756550034781	0.268062592638945	-0.0749811353529466	-0.251404026363694	0.0515486615643894	0.475665183789855	-0.251910781456471	-0.196045273902817	0.631269569420712	0.681402013163305	0.139327702516731	0.149070449339496	0.290629748916117	-0.0573147253949035	0.646305672741901	0.840627990240527	-0.0702291199155746	0.108975734193037	0.0908435084806142	0.196712680283795	0.634764824349024	0.29231020867593	0.510217782246621	0.616366248205802	0.898363470903778	0.096075821420694	0.798795845953155	0.0128135055038691	1	0.267872137972183	0.418428243145707	0.420109496583328	0.18415298549658	0.434556195179626	-0.0889998719904025	0.608511818783649	0.20384985267478	0.648266235873074	0.791602312024575	0.318781933507293	0.167117824476436	0.390545514113312	-0.0601554074014764	0.416220348576423	0.466991952432112	0.302470713047526	-0.059611510383506
TSPAN14	-0.119364873116644	-0.164573797161308	0.0946208790538008	-0.0540546843829672	-0.201170412756122	0.0980145133530048	-0.0945276226163754	0.0787689645066047	-0.0597038774625182	-0.137825025847376	0.0376914276240434	0.0779021755096463	-0.0282162230306232	-0.0410459661065566	0.369560540306522	-0.146610480122114	0.0203242989755137	0.136135474678723	-0.0966579406475095	-0.238658465978606	0.0529419050784796	-0.0474169898774064	0.0235447228852694	0.187725114451143	0.131641031495931	-0.0468899376813247	0.392062373875549	0.278721118329274	-0.123703206380873	-0.0989024986493659	-0.223688605413483	0.409792909059752	0.0741158394041475	0.380139788614021	-0.0449302638594271	-0.0959629484959858	-0.10874961979263	0.0651770389902113	-0.0677376632375399	0.257100893354729	0.0679608565111231	0.00643787232190716	-0.204361446718706	0.428365202084796	0.408287173312624	0.505578369496177	-0.239630815022201	-0.0966963653931236	0.0650808876886198	-0.213771971995169	0.236738420433018	0.28657075230216	-0.230831114327611	0.340068556027297	0.117617767420934	-0.150920472231598	0.478916331969874	-0.226165931467578	-0.078461133065568	0.099751085799242	0.263702980155247	-0.270749027660957	0.368182313429624	-0.235629348885974	0.267872137972183	1	-0.0801446034982545	0.3813129114253	-0.0170601071870155	0.0569246288767076	0.165957405667435	0.106026764947751	0.11762225802785	0.165606358712769	0.333681114895736	0.166424199116791	-0.184824120995778	-0.15812483575473	0.116903734294634	0.527009560695949	0.45229121427614	0.0174432261854149	0.0478682198350397
JMJD6	0.409834175367553	0.460570702086957	0.168025162355087	0.24005408600726	-0.0797571241607342	0.387273620382898	0.308126183747133	0.600985999296902	0.383139901386854	0.488510993824538	0.572154088179247	-0.0783763460374886	0.173608925441159	0.479415704835788	-0.159238120732124	0.498254029823194	0.196394585401394	0.378228845596387	0.323752793510005	0.632219661884946	0.631279825724085	0.417311381328042	-0.255387118776973	0.602028411492973	-0.155269042013329	0.4407280207499	0.561502179077036	0.813564142290184	0.420384042566235	0.418683568276394	0.542473810539044	-0.110702356447194	0.575501115288276	0.227465570954872	0.319824526222358	0.648528453045841	0.518116660506859	0.821916219375635	0.0936869249049926	-0.0377851050027357	0.0506141002442056	0.706401638822559	0.169305887396337	0.279641006129559	0.314669670212462	0.197574584895593	0.636489605648203	0.676775763377868	0.288590028550764	0.241739357438489	0.609733582955505	0.347934445405556	-0.0234568676430295	0.206081960599306	0.422519711144057	0.608813418750201	0.554124894351398	0.312540224729499	0.628129410086916	0.441746492308759	0.524342042223801	0.374342018121612	0.0963513570116063	0.465442620755132	0.418428243145707	-0.0801446034982545	1	0.428381279339032	0.532752443591927	0.508932601631079	0.459676072344967	0.729853940864701	0.622856072083039	0.392765941939454	0.289581015283276	0.548815385732579	0.646973114947401	0.710282008951465	0.353294279530409	0.374700251499845	0.444019506842712	0.842347194589286	0.376683093234366
