""	SIGLEC10	CD40	CCR1	FPR1	LILRB1	TNFRSF1A	CCRL2	LTBR	CD53	C5AR1	SIRPA	KCNQ3	PILRA	HAVCR2	AXL	TREM2	CD163	LILRA1	LILRB2	TLR2	TNFRSF14	SIGLEC1	ITGAL	ITGB2	ITGAM	PLXNB2	CD4	CD9	ENG	PDE1B	INSR	TLR4	GPNMB	ADRB2	KCNQ1	KCNN4	TLR7	CD81	ITGB1	CD47	ADGRE5	SMAP1	RIPK1	TREM1	P2RY12	ABCA1	IL6R	PLD1	CD300LF	SELL	ADCY7	RXRA	CADM1	CANX	ADGRE2	CD74	RYR1	UNC5B	APLP2	TNFRSF10B	TLR6	NECTIN2	TNFRSF11B	TRAF3	LILRA4	TLR1	P2RY6	PLD2	TSPAN15	ASGR1	NOTCH1	SORL1	TSPAN14	NOTCH2	FAS	LPP	PTPRC	TNFRSF12A	CXCR4	LRP1	RACK1	ITGB5	TRADD	ITGAV	CD226	SORT1	AMFR	CD69	PTPRA	SMAD3	ERAP1	CD99L2	CD63	MCFD2	TFRC	SLC1A5	TSPAN17	SCARB1	PILRB	NRP1	CD44	CD33	MRC2	SLC16A1	TNFRSF1B	PTGER4	EGFR
RACK1	0.965906935551051	0.91473185428277	0.943657867436464	0.935816851701782	0.932171089361949	0.949171117479183	0.89930705119551	0.958796509824933	0.98462604084766	0.83247160635021	0.947787023671843	0.922123871284475	0.937920320875587	0.933380893555108	0.981390894971317	0.941328952147681	0.843766877920123	0.790458991985395	0.854639601528297	0.935609336927601	0.955323493029798	0.932415301447465	0.908560156384645	0.973374511988609	0.942613862646481	0.91708070922868	0.943641151922628	0.926356256591171	0.936322495370693	0.847269107971853	0.718912347216218	0.938599111099682	0.846211748575448	0.911349674826793	0.936282596635883	0.899330269087701	0.954277419313654	0.961870887934736	0.956322177422412	0.96320421814801	0.914331000119736	0.976250249339656	0.892674528700619	0.761029088672951	0.817946531662249	0.911859263428217	0.934589538140074	0.874608793630213	0.920543666509347	0.914502460547218	0.937814897689012	0.957671727994758	0.937735446550126	0.945465925293433	0.795321124546093	0.968847212935941	0.828944030042566	0.92597917008695	0.942370598749736	0.881621522007455	0.901811529497641	0.91622285592372	0.785487535872516	0.858966026186873	0.891019133514325	0.907645202552781	0.862963484759208	0.885953002621877	0.777059274769393	0.664523131430708	0.866072219778028	0.946040336552553	0.920771305068051	0.901035442358214	0.862653866590776	0.905869912960256	0.948779737408063	0.908850187940046	0.696283080588945	0.934320368015953	1	0.919344858296818	0.956364956321527	0.922006509990389	0.800233539900784	0.932011884428922	0.854923439439606	0.741317962547257	0.932325460777898	0.913440276555581	0.82190866667169	0.758472929942874	0.900019539806479	0.951700072790127	0.801937829854275	0.962667572278307	0.880961854643469	0.923032966688297	0.666157226704569	0.843481408170366	0.849875673579456	0.97198329279307	0.820610436042783	0.919354499971466	0.924836243633649	0.83891259546198	0.398006704331301
ITGB5	0.953156498177027	0.921902034844137	0.920468685076689	0.923688855246687	0.947837305572565	0.94493842487154	0.870751794119711	0.9211082103135	0.936903884813918	0.86791095886158	0.951210568018682	0.930349407665753	0.902821181574918	0.916758923269622	0.941506720521078	0.899962993472481	0.805139952448201	0.688309464129644	0.835523169986273	0.951657808696344	0.914422436401024	0.928595177218618	0.934527681143617	0.946377805285281	0.940618017936897	0.932977727999799	0.925628245974325	0.881090602664854	0.940543873792172	0.870752195294068	0.657979440988488	0.94650658593461	0.810042848632439	0.895699118081948	0.930657756397551	0.856278524662357	0.92108475618937	0.915368323366648	0.94485974131531	0.913886630833469	0.940560871074631	0.938038949998413	0.916949736693667	0.775231357261888	0.81280112798634	0.942030734032918	0.938582967665979	0.885513757748959	0.845183175707627	0.889338184657613	0.937210766004607	0.926157886511852	0.917269943484034	0.957077680672072	0.818100784751379	0.906844843689589	0.858476465109498	0.94995994539653	0.960420018336325	0.874745496143656	0.920154755042861	0.909803509496541	0.807024274187386	0.903751446585102	0.852907015459055	0.895236173999159	0.848681236117734	0.902021986371943	0.786056831048517	0.567922652891744	0.883813981051712	0.954069661285478	0.93631993183712	0.948916225119114	0.881899261992939	0.945484288878088	0.945568877560006	0.893368181815684	0.687107244587518	0.956594663948517	0.919344858296818	1	0.913126394546562	0.956988432517087	0.876085644737364	0.938735794698732	0.877338385301872	0.74835486522486	0.95934050578603	0.895066798822418	0.852162563768266	0.815780450684061	0.850386176569664	0.939732804956457	0.877540740439408	0.927772652688616	0.859411713574344	0.943449289063695	0.760619530294682	0.924596944028557	0.826044692711051	0.920216966435026	0.872381714645247	0.928555992870633	0.944723617261382	0.859666976179116	0.524556203649594
TRADD	0.933267850172286	0.910313329229515	0.914476517495532	0.898594720168704	0.900160717674453	0.908333963972375	0.899920164693338	0.931369963964239	0.961118868633104	0.80029517453247	0.943677062599991	0.889712286440819	0.935132095569988	0.930988086557118	0.946853712968211	0.940140023426407	0.796097203088421	0.680862470350576	0.798882090461972	0.896299976855955	0.919886023596937	0.894919804687388	0.874267203698997	0.951331104231019	0.912590721442533	0.884363372620171	0.913941855594236	0.936379233531219	0.945956232909211	0.810573335825213	0.633402528143255	0.920589666711159	0.851545554459188	0.892438102973341	0.927774357357572	0.905850951664453	0.922357121852757	0.953339921622558	0.9478584429557	0.946928707900469	0.909627417587108	0.950536967905772	0.867215526114709	0.723760555165173	0.824964321828577	0.897656127317224	0.900396441757082	0.881123351660456	0.885698473977622	0.871371883877492	0.908980865587919	0.928141114789235	0.887411387509802	0.928334682247381	0.761666229052495	0.909372544849125	0.761818473557154	0.90449953614389	0.93102075271761	0.871370073567784	0.852250424826172	0.925126526615392	0.796468422508119	0.878188162294144	0.89899660608801	0.871100470541606	0.875868825619909	0.886646559706346	0.836407817658189	0.568523279770273	0.820346602109494	0.936552070046747	0.883704129860205	0.886243113742065	0.886959435524206	0.905300445924198	0.930091394798274	0.908355747935207	0.612747037074624	0.911597904125658	0.956364956321527	0.913126394546562	1	0.919825419607557	0.795985170960919	0.910814791245034	0.835661215274486	0.698025394434519	0.918417797895876	0.90157734255099	0.800419530803396	0.803038800586718	0.910173813716805	0.939241835727145	0.786736518742603	0.929280102159331	0.865454236192007	0.904470179042207	0.634576990052605	0.848212410479511	0.812339712383815	0.937113571503906	0.774248741539716	0.899267687513616	0.896942613722424	0.79326910229906	0.377524798308088
ITGAV	0.93819013802398	0.899100642709534	0.937460646220866	0.959347046541554	0.953993184402447	0.936533622603728	0.928400678611642	0.92649876737355	0.945468932423284	0.908540623747014	0.975733008021782	0.944443356761593	0.930905869329233	0.94894331439148	0.944229893571426	0.937500620581219	0.77922773171159	0.703632447746919	0.85890782237727	0.939788008408044	0.927961243732384	0.941368675910218	0.942950662259118	0.954598262486232	0.95581687235792	0.935916119406396	0.957769187849106	0.912798431177544	0.955571361376334	0.881685575171049	0.640868227591114	0.955487965915924	0.863468362427414	0.925899044325143	0.953861922413735	0.89712991755802	0.910918625050059	0.941572328872214	0.976228083172851	0.942424042007916	0.96835711247999	0.948667001056119	0.949846153636512	0.821399271619996	0.858022556341256	0.966129935429398	0.947289035394304	0.928304287095556	0.870593684327575	0.883782755731284	0.941476689889191	0.94630077376784	0.905850871545756	0.981589719718921	0.784686437188522	0.900572181037532	0.822076318939372	0.963000396773101	0.986058989707982	0.90995742449579	0.90472740221712	0.890907910054752	0.809580212791688	0.919550335144116	0.899323441704917	0.89743849999595	0.820277516086119	0.886547393313844	0.794167680353181	0.510502859824511	0.919775882997283	0.971392620372909	0.952490098576116	0.946062644001499	0.9375957723429	0.980170651794928	0.95209699130711	0.934169626937721	0.677346468134709	0.980052997787729	0.922006509990389	0.956988432517087	0.919825419607557	1	0.902423709201263	0.979659784433803	0.820792715319852	0.80223154023267	0.973447623057958	0.913188883789058	0.822921868420472	0.852957279521504	0.895222543415284	0.965056910680481	0.890140483862858	0.944026151862239	0.850000926802517	0.943087993389684	0.761475983213214	0.947418409018128	0.787585784496147	0.901328646790029	0.883210940869199	0.930644652248812	0.944498092584482	0.851716437905605	0.54751501823964
CD226	0.837894074986661	0.844862951116395	0.846445384620782	0.901808130453501	0.90424572181104	0.884470503182184	0.818071532940533	0.809866354401755	0.838132796561349	0.894282055421451	0.853305656504961	0.874772759630289	0.812328787496596	0.837144542391341	0.822478696442113	0.800061269356981	0.604077147171197	0.656385691875224	0.832249460294408	0.876007882035631	0.811781791307793	0.834545801243087	0.916731755273262	0.816475362359903	0.897974826093525	0.884221731097879	0.888831104619562	0.731515123825181	0.841407120567074	0.865022259700249	0.592371511621206	0.880272563588715	0.668947224143639	0.88756330497608	0.871226744004004	0.807691547232243	0.795803360225896	0.799214936008212	0.857330004545823	0.805633970632628	0.928699841912374	0.826957179969311	0.910503253673771	0.821043297824336	0.87769018439955	0.894454634802449	0.871240665761987	0.846530846271535	0.719248314798131	0.861393046773579	0.888265153126739	0.857864072217408	0.749139093237106	0.870037431462114	0.734079028912147	0.792303574685699	0.852292133188748	0.916547703568653	0.888029944862812	0.882517622473137	0.838580766011953	0.787785006033055	0.796299123143352	0.909338445353722	0.745155420121266	0.843050443816538	0.776714195551568	0.835958357125177	0.753288677856124	0.296565215406274	0.88591608654332	0.884570129567658	0.914774702467609	0.849091206795712	0.877007661426638	0.898927499982105	0.889108767387343	0.811629306085571	0.700953498619315	0.881507183533719	0.800233539900784	0.876085644737364	0.795985170960919	0.902423709201263	1	0.879649980665552	0.707590729861676	0.848462567338059	0.895551446197015	0.775392887593283	0.757420834367695	0.790658949341988	0.707000800342641	0.850040692289323	0.887375615772415	0.850653996009984	0.800786477150298	0.837320684469269	0.759181954736455	0.924461362161253	0.634443469258816	0.802102433399283	0.881163587777011	0.816278720897179	0.881027563063159	0.818003985566723	0.553439516999679
SORT1	0.9446006656471	0.887858132335431	0.941485283520083	0.966311217769741	0.958219624993766	0.940360756582128	0.941491599975449	0.938263460201101	0.953306379832966	0.908716789790803	0.974322753390143	0.950073008671037	0.940151597804514	0.953328045816025	0.952871909051971	0.944746771338658	0.801047885742308	0.711472123306817	0.863433082466386	0.941196864608609	0.949540690788808	0.955165023014165	0.946434294446216	0.964556654348649	0.955096208109133	0.937442292781627	0.96572940420715	0.916822143031583	0.953621528778861	0.880676464235227	0.662411521891827	0.952117754717399	0.88482786510933	0.914915750241214	0.955334123014612	0.915885465109553	0.907588782437457	0.951056859676995	0.979100989977663	0.956808358203541	0.962668671918701	0.954238909567133	0.962589576306797	0.840348457060606	0.840477670676513	0.958114019169148	0.955885090295508	0.935344896883102	0.896183920966738	0.879483695066625	0.943614874384562	0.954642720291158	0.912934513866854	0.974248568287746	0.771590218597808	0.918352566158981	0.82176805364644	0.957421258039774	0.980215073063522	0.914496009842792	0.902909005160242	0.875734124679753	0.790494823558322	0.903452449238692	0.912272690195441	0.891342607242815	0.809027202990013	0.862986339328349	0.768721242023374	0.534574665228992	0.911843902403323	0.968889074495097	0.955314983547965	0.923441731838414	0.928072241179976	0.970292728478453	0.947505769654881	0.94326165952155	0.695650843746641	0.977190353400195	0.932011884428922	0.938735794698732	0.910814791245034	0.979659784433803	0.879649980665552	1	0.814242748932715	0.800948369298149	0.961020083249892	0.914046776434837	0.794224959787794	0.823948048325393	0.911043397519959	0.967844829118332	0.874896137562196	0.952566125197034	0.851354465963446	0.943990194150639	0.738379231189599	0.928963671492212	0.791922930632442	0.906323515866115	0.863063704086052	0.916019761001758	0.940851707120549	0.860396724357793	0.501252249415914
AMFR	0.866323927291478	0.804430063877579	0.823976919578706	0.78840685701487	0.839085356084133	0.860438456733078	0.732491733853337	0.823149143375071	0.851818157249027	0.724539768071401	0.82844689473711	0.824265591656291	0.785787953930692	0.78384284854878	0.876377957343049	0.776061976052894	0.829870016368048	0.589777918156618	0.722182794311275	0.858486561933549	0.827360946225888	0.827280051780508	0.803140213538926	0.853435110946544	0.813158534931976	0.835604606151822	0.764170058458166	0.807725193353939	0.849469794615637	0.738098070629901	0.722069719453877	0.837497030092288	0.710627732597487	0.768492025853511	0.830275845569048	0.737687345321014	0.891296002853272	0.813703603009185	0.829495541816279	0.83737154322228	0.800393255725582	0.867023854677608	0.778337977800545	0.655770229404407	0.642186192042152	0.850582801399428	0.811201560482459	0.735860155028571	0.781558113048724	0.770129538169648	0.82385707409688	0.825595623611406	0.877343911977533	0.860572166305783	0.812652166587429	0.849408075057621	0.78442933370912	0.802590511611167	0.839810149354969	0.788951063398221	0.847802221118605	0.84837600752568	0.684026779966186	0.78078783449522	0.726069109855783	0.834406118153778	0.783194888871473	0.846830460120394	0.702587178826616	0.676346662235476	0.788472820893192	0.814360255842871	0.824264220356098	0.85974407204283	0.743066161130846	0.807364496604508	0.852938549530382	0.76320988192858	0.650126089436326	0.861958904553495	0.854923439439606	0.877338385301872	0.835661215274486	0.820792715319852	0.707590729861676	0.814242748932715	1	0.616348847058232	0.854315633147687	0.826618996066857	0.856575118159113	0.745684777394699	0.758402185510418	0.864181126530719	0.746413830194311	0.851555839274676	0.813825882026294	0.828744315030964	0.721043623533026	0.750581635467965	0.890108552796779	0.885778910234662	0.797819099549604	0.879730272163053	0.860285066765607	0.851127931049687	0.517578083922922
CD69	0.756169624096619	0.687703852711312	0.765077032804732	0.865341238116214	0.811779899752337	0.804624141359863	0.794281931539998	0.685157525672767	0.765704174997815	0.925665976356978	0.764704271694047	0.773335654057108	0.713660406569153	0.771838570827867	0.738257658594281	0.724272531471803	0.565529372646393	0.626746331298134	0.748418541143905	0.80741102471521	0.713765393354995	0.723476687859049	0.836888079777313	0.732797942345831	0.835577992343356	0.830911622023566	0.827623478848217	0.651057880895651	0.78023814758408	0.805635412885973	0.602314776086893	0.773199839824954	0.61635753372704	0.798543632054453	0.792077737375766	0.754676790632041	0.724276627154933	0.711409120336208	0.765080456855295	0.729655024571473	0.838683327139865	0.742189404936042	0.854082114741942	0.929774127285524	0.777111668897313	0.840847485116747	0.790047313470257	0.742764590470647	0.682098763387641	0.793903415320747	0.788969797025279	0.777426876562705	0.664716258760332	0.783821151291166	0.697132145019434	0.717034858191725	0.802123829442201	0.804344781824563	0.806958365157097	0.833655537361776	0.726508483020145	0.704360505594523	0.759376312543772	0.812579534327787	0.65790944942952	0.729070318607352	0.661027181592076	0.74428315674766	0.694417355428741	0.278509278838223	0.811924698896031	0.757530581442707	0.879134932372256	0.752187902830711	0.777064412413193	0.790351464848718	0.802324241995089	0.753556125627555	0.877292015555536	0.809835109791504	0.741317962547257	0.74835486522486	0.698025394434519	0.80223154023267	0.848462567338059	0.800948369298149	0.616348847058232	1	0.804906856845316	0.716911121703693	0.698683461971519	0.733413682563148	0.645499984533553	0.756147733432494	0.870562153502207	0.811157990256045	0.72014399919467	0.729517427541425	0.772466145430362	0.856873371609944	0.5756705090171	0.719589113112059	0.827108000296915	0.738844521158339	0.833483031228165	0.846089019501221	0.501451353996752
PTPRA	0.939262107620283	0.891765221033317	0.946499030251937	0.948451993612576	0.95687276504898	0.954391694078326	0.919131475149137	0.930034981787729	0.937471168714518	0.904685182407378	0.951382854409479	0.941323805463114	0.921020804225186	0.931040027280569	0.938285763889597	0.917890364079494	0.788495305024848	0.695676443723848	0.853837486099484	0.952024916504227	0.934185925658205	0.934817079638991	0.949488442308568	0.945208689870384	0.952286063631933	0.946841397145108	0.941994618292063	0.893654408677387	0.945558490783982	0.879380981894095	0.695116176002457	0.941264992059412	0.848789338413426	0.911099782614827	0.943371970310713	0.881416235908318	0.902863929714256	0.929602238382048	0.95938226422089	0.941906955466411	0.965301000313635	0.964893348735035	0.934294147943832	0.821504581849774	0.831105124026324	0.954354929521494	0.941570728988652	0.901428879602795	0.884345302104737	0.884401409963445	0.949446900131705	0.942657616757384	0.911893381112572	0.981548709914216	0.768160274784498	0.908886131370064	0.858212051564744	0.959182339982073	0.974203803492106	0.914458730711997	0.909927882293455	0.889715752140504	0.802104645696876	0.914642644456143	0.87950264089745	0.883470905950672	0.823686277872417	0.893004464232897	0.790880315867536	0.532729556404276	0.931468417150976	0.955197414789381	0.956897355056368	0.957932049304247	0.910760307065325	0.973777927970678	0.9556399795931	0.934824164174112	0.723738807447859	0.972371637163059	0.932325460777898	0.95934050578603	0.918417797895876	0.973447623057958	0.895551446197015	0.961020083249892	0.854315633147687	0.804906856845316	1	0.929923072262264	0.836291321496374	0.852313231878329	0.87932600935174	0.958222468264367	0.911572853401288	0.943533719998045	0.875111630774709	0.940244680335798	0.81198621641212	0.93347689450708	0.831749044647019	0.9197441702699	0.878786453200347	0.949721263210467	0.958522850969853	0.885303259630277	0.615209696799696
SMAD3	0.905125965181528	0.841764356479645	0.912343191948994	0.906943268878721	0.888780948864614	0.896360082423023	0.89907640815357	0.912441103565805	0.913710785840673	0.813233611616334	0.921323019818986	0.874538814143471	0.908216518994023	0.907193612974696	0.914012991207887	0.915659202318403	0.750654864043173	0.69938538735467	0.809778360471695	0.87996955351512	0.899980279924994	0.896951867719143	0.877385502663423	0.921834766338371	0.903617707653478	0.880173033282582	0.908453858894535	0.887050686405027	0.916416745527812	0.800186662806956	0.598321303568183	0.884056091998131	0.853494282291186	0.869115003375711	0.894888263388378	0.849893670155541	0.874343443782196	0.924584633274041	0.920979726984907	0.922326040454797	0.914037550452581	0.936528694267093	0.834372698041195	0.752934313920972	0.79203956998926	0.878042119081644	0.896156361840959	0.878819999090698	0.877066633410897	0.837823552754326	0.906567594237569	0.900068840647566	0.875015330747317	0.921980706802643	0.678105602232711	0.882487876850069	0.758341721872979	0.896618668955567	0.917820770387576	0.842352765858543	0.846356741573641	0.834107486600831	0.746731472876782	0.838463502663604	0.889435052866196	0.817406500829638	0.774884409714496	0.811448052701029	0.783331227725754	0.54821191452876	0.850649863884491	0.914085308401189	0.88119039313734	0.8870120801328	0.839156380058134	0.91740146135298	0.895891659169049	0.929398016001785	0.632535644404996	0.909857516557975	0.913440276555581	0.895066798822418	0.90157734255099	0.913188883789058	0.775392887593283	0.914046776434837	0.826618996066857	0.716911121703693	0.929923072262264	1	0.759877863952186	0.776916746819629	0.888184922909693	0.905767665628543	0.81029176592992	0.908875772044197	0.828744626559561	0.881580107829283	0.714648679060193	0.855517276317911	0.809660392648533	0.891387951298722	0.774601102855676	0.919481179000186	0.884820302536697	0.803759159634261	0.512166522574944
ERAP1	0.853689957125922	0.765606843707976	0.783462633582986	0.797754802648456	0.859706856515549	0.836359385913081	0.696444638052164	0.788439850138717	0.813972526183555	0.778096013788908	0.80501200274823	0.817837158819945	0.732673909047256	0.747998914287473	0.853377644642681	0.721343983321356	0.820159546622651	0.68724332835981	0.750779220685697	0.867482625606803	0.786343751775989	0.796411616821776	0.798911654306186	0.817652520451305	0.805231870923339	0.835133933179771	0.77767846031212	0.736560237222648	0.805529887240744	0.817504909972876	0.720438699746612	0.844680620886793	0.621501931631426	0.817239111273742	0.790762432778341	0.703869515343658	0.877415782884416	0.755652783944417	0.80060711279216	0.778896894879421	0.783007697533323	0.8276224237266	0.793144761932502	0.679755597779318	0.672604665383276	0.858939946500293	0.811125940367327	0.702105682558245	0.706570812954347	0.782764264428462	0.832802339247226	0.814050533657767	0.846611205111676	0.849629077696789	0.869774711788425	0.831964415045946	0.834422932445443	0.815217200874152	0.835968005854727	0.76485601230453	0.84520679907379	0.813925805348583	0.667565350749639	0.790059989543251	0.646589061848778	0.864329597297441	0.736784595966823	0.838972683987724	0.645469976711734	0.657174702860735	0.797292730373424	0.804931055500474	0.843277654005651	0.850217151605826	0.763619727556578	0.796942156151334	0.875278067398443	0.705757075235195	0.735581826451957	0.848773125434962	0.82190866667169	0.852162563768266	0.800419530803396	0.822921868420472	0.757420834367695	0.794224959787794	0.856575118159113	0.698683461971519	0.836291321496374	0.759877863952186	1	0.739758077605192	0.675290542484593	0.83208774405341	0.801696664720311	0.834396185028097	0.819039185181908	0.819311892382489	0.71827995454215	0.787542407448969	0.847540993885882	0.842128107229315	0.857058504357734	0.823750554116181	0.88364790831334	0.874377446130537	0.481982285684532
CD99L2	0.79221291525913	0.769339608657374	0.803329489756444	0.811648982593131	0.813986584519597	0.805253385799521	0.795430120160248	0.735542497136265	0.787089852806316	0.807871812878953	0.808081219778302	0.780044350990987	0.806052890050944	0.825125903482621	0.76863780256624	0.792658379362991	0.630069720315378	0.437727454765093	0.658637688252284	0.810995734019889	0.747192205252453	0.728664794514133	0.817534252189207	0.777531904930599	0.807494591039812	0.793563774490986	0.770447572129388	0.798195473452375	0.856815740291717	0.720072298533455	0.547168138251473	0.802055557678859	0.73638524231313	0.778664009756591	0.830219760708586	0.797046234745844	0.741197102786377	0.779659040925259	0.82405582106289	0.782114099895764	0.841071038229698	0.801153450871837	0.834941510729004	0.791102797854337	0.765418671798723	0.841848530303515	0.762790932562155	0.764270633926359	0.722349792378755	0.710822861094971	0.798435643065069	0.790294624912411	0.698802720769972	0.848860660205727	0.678054172330857	0.701691315780011	0.695359605640428	0.812851543616275	0.848632767849785	0.809761504914071	0.769449932133372	0.799712074512486	0.775587979402862	0.840175460718596	0.754992156067665	0.757215905654775	0.756470826706751	0.82213641820156	0.799403158889848	0.272036886992025	0.772069998741519	0.82442158080234	0.817076238675719	0.817109483674144	0.8344315769243	0.848380124201864	0.829519240940632	0.799841189926576	0.627210024597941	0.843289806355329	0.758472929942874	0.815780450684061	0.803038800586718	0.852957279521504	0.790658949341988	0.823948048325393	0.745684777394699	0.733413682563148	0.852313231878329	0.776916746819629	0.739758077605192	1	0.768690367376663	0.826618158567798	0.820745196575339	0.816050194912972	0.760073797583262	0.766816151536728	0.711707129096624	0.869020780806267	0.655153104085382	0.758904282775063	0.760836460344883	0.794957256278586	0.834649780329814	0.7809881614041	0.539542176782816
CD63	0.861124318465076	0.850231430687262	0.922709514766693	0.852832774578772	0.816230372141876	0.839180266860847	0.945016561656131	0.900106593732663	0.915795503406245	0.745278187685532	0.938743521030757	0.824366290058977	0.960975706569593	0.957330400178773	0.903833667843758	0.978571952723901	0.741433651274959	0.580160987375446	0.705596468526122	0.833390017604091	0.903238283985655	0.88538060127885	0.807642002717551	0.9315710815843	0.861457427014105	0.809458559043301	0.873243900732919	0.985469713835401	0.933443870543364	0.730512092886094	0.498702884600049	0.866064051843033	0.975832523390799	0.815308693388107	0.90494407987266	0.915178983792621	0.830083767183615	0.973775545290142	0.94627228625654	0.937370511695821	0.871153459558573	0.920499256166096	0.84925033073426	0.741107404882707	0.749489169938333	0.8576076558832	0.837304140712323	0.887302956143066	0.930746291677984	0.749322874947542	0.843924816793401	0.863875832106712	0.859666051352257	0.908799863486596	0.601724827329392	0.831188908284044	0.635700340752757	0.854396367319912	0.910117957166774	0.816579574543686	0.773452646749005	0.866877617214934	0.74870522351251	0.790188673972145	0.97609157938631	0.766498189788177	0.80197588770493	0.811663226103164	0.779872163420423	0.500726454370153	0.769699414122507	0.896059752199239	0.828012442457904	0.822071737372425	0.868296173681255	0.884685569268406	0.839511198900244	0.930454551068072	0.506638567901795	0.884574099430043	0.900019539806479	0.850386176569664	0.910173813716805	0.895222543415284	0.707000800342641	0.911043397519959	0.758402185510418	0.645499984533553	0.87932600935174	0.888184922909693	0.675290542484593	0.768690367376663	1	0.930076835498378	0.706401390589451	0.895980255008833	0.802954475994578	0.881483858530579	0.545068674079023	0.802882314350888	0.716923800971263	0.869699010963009	0.648672133735549	0.861632753505712	0.823157470850527	0.689834556034193	0.326571631349027
MCFD2	0.941077896646341	0.902420180225601	0.944387049548814	0.933805894695514	0.935059124911362	0.936968029626934	0.935538379510237	0.936527062464955	0.963416653060647	0.861023320092927	0.971883434446598	0.927564249542107	0.947633020608816	0.950652686461164	0.965007784466482	0.952069685106908	0.821076473246782	0.703675564643003	0.840280946544167	0.930873122085615	0.947258634436888	0.941780501334405	0.91052404637323	0.965545626110903	0.933314005631263	0.917293719031474	0.936764336655026	0.946977117870209	0.95830909360483	0.853010807610467	0.683644677076113	0.947427528742873	0.890150404575236	0.903321884666983	0.957915545525647	0.920271530440624	0.924246633076415	0.962356409111502	0.979158088351494	0.962985539228811	0.941877360417899	0.963122276189274	0.935777549329852	0.792822327966527	0.821883738098532	0.951005000720182	0.927119869890592	0.915473267871163	0.900554712764564	0.868912625481562	0.929737560067826	0.941934715550531	0.926638387928736	0.976350935278045	0.782571668438516	0.916658303886082	0.82235297196175	0.93676097911671	0.972036979626987	0.914741885536599	0.891562723581768	0.915050673960762	0.803025482702901	0.883416610383014	0.91329837788801	0.899119109628593	0.855588650406608	0.911134254450625	0.799096899027177	0.572018830036456	0.893375960998076	0.951647877510578	0.933405331001735	0.919004293035616	0.925275349499882	0.951422725849793	0.943243654117495	0.927050178635032	0.668134051143876	0.968520784005732	0.951700072790127	0.939732804956457	0.939241835727145	0.965056910680481	0.850040692289323	0.967844829118332	0.864181126530719	0.756147733432494	0.958222468264367	0.905767665628543	0.83208774405341	0.826618158567798	0.930076835498378	1	0.846197706936552	0.956931827966154	0.879204496317826	0.94008233474028	0.713883385145619	0.898867579824454	0.82136111029539	0.937331505090382	0.839361411429045	0.922138699951379	0.933526206824775	0.852209709549248	0.487939280629824
TFRC	0.846407846661625	0.762498799687304	0.816753224565744	0.897888075924467	0.909147606162578	0.875585945405933	0.821433707940074	0.784621990939887	0.814760852493399	0.949726112548555	0.833288690777475	0.876884927515282	0.771713770099068	0.800747470717106	0.818067491385	0.768543740145692	0.702076513548117	0.612323804841916	0.836264364901805	0.895331179502011	0.809159435162574	0.815750188563958	0.895925566663541	0.819656344154998	0.879772429725614	0.894326180511248	0.86973198668451	0.730084964080063	0.8429801029809	0.851005375325388	0.687607235936994	0.834571739820726	0.685966931564418	0.838956651270277	0.858452193775026	0.786464735125711	0.801530765453583	0.771876826976745	0.840395960060333	0.801830238088227	0.907634480251294	0.842075040055961	0.892622884592314	0.856613226186189	0.767033941116807	0.892031676970222	0.868926493686895	0.790524905699327	0.72932307218449	0.822997860166549	0.862392145391867	0.846530774634404	0.778010518950091	0.88730534126196	0.766331238590224	0.807934559433092	0.893276751657387	0.885505768040477	0.891657802438053	0.886039319372173	0.845758068820748	0.7841162692891	0.751960614956192	0.86818360371146	0.713693448163081	0.8158516763803	0.701874457623796	0.811562531521308	0.696866808157791	0.402656373842757	0.876079206204488	0.851682271221631	0.919996908905526	0.894838309370489	0.84261662671471	0.89325258165526	0.885936011253789	0.80587661316856	0.841936794733917	0.896401867252163	0.801937829854275	0.877540740439408	0.786736518742603	0.890140483862858	0.887375615772415	0.874896137562196	0.746413830194311	0.870562153502207	0.911572853401288	0.81029176592992	0.801696664720311	0.820745196575339	0.706401390589451	0.846197706936552	1	0.85482430435788	0.786643243786192	0.837524210562769	0.874489594386422	0.937594056423523	0.744803969561551	0.781991436781519	0.910303615027509	0.831429465309561	0.919059055934601	0.910006429750542	0.64415575679065
