""	CD74	PLAUR	ITGB2	FPR1	PLXNB2	ENG	C5AR1	TLR2	SORL1	TLR4	PILRA	THBD	TLR7	CD163	STAB1	KCNQ3	LILRB1	TLR1	CD93	LAMP1	ADRB2	PTPRC	SDC2	CCRL2	ITGAM	CXCR4	NRP1	CMKLR1	NCL	ITGB1	HAVCR2	ITGAV	CCR1	CD33	LRP1	RPSA	ACTR2	TREM2	LILRB2	CD44	TGFBR2	CD63	CSF2RA	CSF3R	ADCY7	CD81	BMPR2	ITGB5	LILRB3	LRP10	RHBDF2	NOTCH2	NCSTN	RXRA	PLXND1	GPNMB	SIRPA	APLP2	SCARB1	PECAM1	TREM1	NRP2	SDC3	MERTK	CD69	AXL	PLXDC2	ITGA5	TFRC	ITGA6	UNC5B	TSPAN14	STX4	CD40	ABCA1	PTPRJ	GPR84	FPR3	NECTIN2	IGF2R	CD46	DIP2A	CD47	PTGER4	APP	CADM1	ITGA4	IL6R	JMJD6	C3AR1	TNFRSF14	MCFD2	ITGAX	TRADD	SORT1	TNFRSF1B	RAMP1	PTPRA	RACK1	TNFRSF1A	CANX	CD68	IL2RA	EDNRB	PTPRZ1	LPP	SMAP1	CD4	CD9	CD82	C1QBP
JMJD6	0.212064843409478	0.568194416648872	0.522556134240816	0.541037430673934	0.36010579161344	0.391624399479292	0.264323870244003	0.191686961471153	0.568873887023217	0.0603024352177584	0.452332727992379	0.12183818265668	0.395039424470699	0.178362839425581	0.173959554134139	0.103664306703175	0.430018965611379	0.377522199007836	0.142902496081305	0.279581290150392	0.629591228197011	0.425970053705047	0.313355557535101	0.616168135113678	0.131670529691533	0.0970390873058047	0.188429742829117	0.379413461459283	0.346411308994594	0.540944056507369	0.647297369168675	0.630211710570615	0.278090510343226	0.351948087464394	0.431525803646735	0.338243351513513	0.388281574137806	0.579026588103968	0.0457641904134238	0.20297677530467	0.376733983476792	0.342333822297003	0.485050129025562	0.520728078491879	0.248199387686871	0.522493357286083	0.43800453227181	0.193194733138685	0.230058386948814	0.482585180991307	0.510877173118178	0.186088289105685	0.360602204400849	0.34016288287646	0.263423086244435	0.237051144573573	0.503811526160347	0.43592407526883	0.46977703047362	0.199493248033401	0.0462356013236878	0.540057224956684	0.216701337512853	0.412095903066088	0.388917566804416	0.576429772014703	0.666471337814343	0.386675467843365	0.584564992386081	0.533579787774479	0.577454922659496	0.574910835459425	0.678992114340166	0.290306271045743	0.39040319652544	0.490360181154475	0.598319935151908	0.0795818346844456	0.322610544300724	0.274367279427354	0.394310400075093	0.493184325878998	0.301618430490757	0.407265293672024	0.320944695084923	0.268921047466177	0.0697680187194719	0.562578747157581	1	0.580396561818477	0.0991737113000415	0.350005831050484	0.521913956195215	0.218987066740691	0.423127336274654	0.384003250926318	0.560827344735098	0.354732958585223	0.334592087487604	0.43534170138294	0.306249113040497	0.33662675073816	0.102726748535793	0.24394208833188	0.179491442490293	0.369636697850363	0.217736274627113	0.430204184188094	0.307525485201609	0.306319090213402	0.333675778228176
C3AR1	0.445419456692418	0.563831490118951	0.858776870443275	0.815155163245593	0.591097395354274	0.756200368283741	0.676802860919437	0.661682933657533	0.402586404631765	0.454024368252028	0.686137487270708	0.479655179501304	0.561065226654746	0.690626784684874	0.698985231957333	0.280749859332628	0.777598934851595	0.63806141782647	0.577929570700476	0.687448541058472	0.5308524745127	0.644567385015222	0.232559114637272	0.383386619392672	0.516250090232785	-0.0805285037920918	0.620782629677871	0.730877180098089	0.482261408158665	0.637346013368937	0.723071745068852	0.719330960306119	0.652386210373458	0.71811437400378	0.694755122699306	0.512436333758275	0.686574260467341	0.903170348865527	0.459787391386447	0.548560483530247	0.778334621254196	0.636638451663063	0.312036869595964	0.226535742294374	0.521283416269862	0.836237326596371	0.595816306329349	0.648074647344489	0.60557746668459	0.639411166403183	0.357346809705422	0.3163165850777	0.49954430514878	0.611923650531356	0.55157945402578	0.494780559664921	0.710548766293963	0.742036893447182	0.580257997618554	0.00903195670317593	0.0192648273258933	0.591867853404492	0.386941615185351	0.687320990174887	0.198471328094884	0.673538183307188	0.709950445175673	0.532184203253947	0.558019774982138	0.425697902318198	0.603100799513474	0.708108982420598	0.46928974171893	0.534909848352242	0.575813057869505	0.698940170615501	0.634448112607557	0.524770307053214	0.522457837142766	0.499075408364292	0.63093705549106	0.379324591979532	0.572837791216213	0.433636831283132	0.290910231496301	0.420380453654205	0.426230758459459	0.684001739092671	0.580396561818477	1	0.46595021654849	0.550695596898167	0.489685148851659	0.486602841587152	0.495333567483753	0.659855707386581	0.452709088303184	0.260806027490098	0.468197348543118	0.703033956105278	0.649186809989553	0.776604210795191	0.570220707147295	0.35735210173684	0.0750955518174893	0.427125304381115	0.528565979366956	0.787369058466454	0.432319180944377	0.431149026457656	0.468385762626123
TNFRSF14	0.412206857509214	0.229574599344226	0.625103265654376	0.403636201803323	0.557835478645593	0.716215595639794	0.695586103160045	0.633241963275867	-0.244461543919636	0.607542545896496	0.539322740657203	0.727826146506696	0.241904906463976	0.745401893197289	0.657512937753506	0.0856389125454098	0.567100664678231	0.418714976216021	0.693465831300515	0.796823020479157	0.113298616748829	0.48792691651512	0.32720107233146	-0.107114461365808	0.681745145153538	-0.0303202069023437	0.71609747045234	0.524996784895812	0.583897638666606	0.558079698531867	0.15443377611112	0.198690424781955	0.708890012041238	0.626760450169728	0.612967134219855	0.580883869768282	0.658173777583777	0.387035234811855	0.660940349026649	0.754119778687075	0.707907388072913	0.733096405566387	-0.314763537369277	-0.345926008716023	0.346104220003758	0.639381624810484	0.537052807857044	0.719230606875179	0.701041679627034	0.721162503834366	-0.31141836675397	0.524039790136714	0.474305922341352	0.590182092497468	0.503374458687011	0.606837139501862	0.390451657309562	0.68566649954172	0.221525382789636	0.163510147717928	0.227997106348177	0.391739162074587	0.411462406160913	0.344748300932399	-0.156250769840919	0.23795060813441	0.0682823299389448	0.572838205164519	-0.0104566387843854	0.0676546494293128	0.0556946612812347	0.221385847331317	-0.0356810270365603	0.70435984270086	0.54513338924441	0.486512909094811	0.154352366422889	0.590182788819726	0.627334527165381	0.629286974599865	0.505773782693361	0.128990537461702	0.714747924482573	0.280741602044803	0.42857366422023	0.514734175197194	0.646571976948034	0.401970269137377	0.0991737113000415	0.46595021654849	1	0.715603759600586	0.130244440054422	0.664929264742768	0.241743874380379	0.538413573566126	0.0190859161869922	0.246991979462788	0.494405220024895	0.631110172356906	0.757216454651403	0.765219221163029	0.794315530454193	0.533667530547699	0.0824496120689169	0.407724729839177	0.669393544785266	0.616274848505561	0.416325812922767	0.635299002831243	0.521400833554578
MCFD2	0.324878603611809	0.338104034018546	0.709033498501599	0.520491749262422	0.766681541889707	0.835585293458896	0.705931732907126	0.602636020350504	-0.0391835671797988	0.45110111932118	0.411800136696848	0.710103250989953	0.135907087726125	0.714804437628688	0.699614963320877	-0.000511517134275473	0.640941057355147	0.407978239371837	0.706369804470493	0.830815162930437	0.235459504135579	0.580732859229085	0.610887318427778	0.0497378082223145	0.751873403413128	-0.199176229711099	0.775785266040405	0.59267019580385	0.854205643762678	0.843079918408706	0.330775689571033	0.515993917101675	0.707898971655692	0.726048741101833	0.793189869385751	0.743554082033077	0.838400459972804	0.494366937560009	0.688106580210281	0.862619553596854	0.730659825323824	0.924091796055986	-0.219969790826477	-0.264630069988479	0.282082433799854	0.79786778953794	0.678822801754175	0.799873494572144	0.641814634603379	0.795364349762248	-0.122513033892405	0.681721286949667	0.754077214215609	0.715640649444896	0.601181383844176	0.532356102672481	0.615553413899266	0.892396018801383	0.359548977934009	0.205653166225543	0.349099392961358	0.623369729397472	0.675407578752296	0.483049821918484	-0.0639564857688949	0.214856439133933	0.129567385864651	0.854084758945864	0.195335527282629	0.329749371358746	0.34929866792862	0.387307790212804	0.157597516083167	0.691949648840032	0.60850235098745	0.733541769030451	0.328373955096628	0.624089567586163	0.87560961803641	0.790379645499407	0.701066305932794	0.318317416478885	0.812717285721323	0.219310744036417	0.759189282510059	0.614566215185267	0.63545331949623	0.556697146102921	0.350005831050484	0.550695596898167	0.715603759600586	1	0.361882160730458	0.772299885119085	0.484643930928069	0.544660839640644	0.307590332589281	0.605575637309607	0.598890365066241	0.783864781406507	0.927506141729981	0.783264665918648	0.708686644194007	0.780114804152956	0.414884519067271	0.740272445584825	0.806917104347513	0.746659767631337	0.697927219775973	0.781785470818531	0.799952462524784
ITGAX	-0.225254395438578	0.717620912222307	0.442918189106712	0.333899849578443	0.250327184464818	0.351130375223154	0.347035566521298	0.275657706643504	0.607252914687201	0.041378524234353	0.497892268503625	0.247372913043073	0.26528718553111	0.226172373571839	0.226353664077012	-0.169471012793867	0.269849973925984	0.466085781410017	0.0486248773675604	0.452910832616398	0.698206326886007	0.210252599229006	0.508067111932259	0.666499062465357	0.299458183214046	-0.234390918694998	0.305820602162037	0.201217615995485	0.239615988149858	0.440718527439992	0.678865178747594	0.603298538396376	0.375933491969789	0.191651952602825	0.550260237115529	0.0948157474435545	0.289641454975803	0.437993373102009	-0.00172786847725857	0.329478866222788	0.380815376788535	0.302438812420519	0.406814865693179	0.536942660856554	-0.0087123704060386	0.501120028833914	0.445531582945707	0.200154070522052	0.245628070486609	0.394175768846041	0.409805274211523	0.117567979804774	0.44399256658092	0.527499925340175	0.168995616150652	0.482414296849441	0.640539601478243	0.458397605014854	0.3517043463753	-0.1555072185242	0.259806923467787	0.748344449829253	0.303470413512387	0.426000106265892	0.178165079780735	0.239196293153321	0.501959402561263	0.435163715136684	0.702686766515654	0.329797467341791	0.436703637249787	0.502888324262807	0.702963219865431	0.381071115222469	0.500964662706321	0.5063350192593	0.638581405097398	0.196971827270537	0.315544414013041	0.498851039443091	0.325668330617159	0.41835047543365	0.228899604377843	0.189439296783983	0.384879737626141	-0.0568457064020162	-0.126761797796543	0.718775922429201	0.521913956195215	0.489685148851659	0.130244440054422	0.361882160730458	1	0.190066164793686	0.537781829641947	0.118839539765986	0.637558519193757	0.345561186990703	-0.0336204795539398	0.261434239606617	0.31399000745232	0.436753583780642	0.0910462158326722	0.293144447097219	0.243747111443892	0.354533315376916	0.199552103750592	0.329512920936144	0.239241502716598	0.351289680777744	0.195039327518032
TRADD	0.496932761409992	0.150649874382184	0.674536245067793	0.512546235171227	0.627646815953804	0.758495565688546	0.556727667926715	0.647178553318331	-0.180979940920901	0.405086718622226	0.333877547286507	0.603165178749447	0.128513779939782	0.693064566127402	0.673803706569717	0.0656603370658424	0.70650779672104	0.424240907892739	0.739957803077648	0.696000482201802	0.140655369111134	0.644478742882989	0.276169516430931	-0.136381989175113	0.662710690952417	-0.166162789826978	0.699865007508157	0.52683331919739	0.742656618779664	0.647563998691365	0.276965295036643	0.402017499118169	0.643375613966836	0.763803530621985	0.597561568005891	0.769076150779487	0.804516710275988	0.470080502117988	0.653172999948001	0.694073209187206	0.723568009369559	0.825004199589457	-0.217135777640177	-0.307015696293737	0.307552622958645	0.644479594391934	0.522652761081223	0.737438364169054	0.615135665922108	0.67684659712919	-0.191421310154524	0.57101516654984	0.546996033565341	0.529879080989244	0.484334883991594	0.357663053205178	0.401200566860635	0.730101820876408	0.216804671181711	0.273611347597527	0.236774972669684	0.428131791723974	0.432231178598617	0.358287559377384	0.044086352105953	0.270879305442523	0.0301492459740293	0.615395423260608	0.0216179357593502	0.28030444621133	0.204220632746592	0.241162535728601	0.02431326584556	0.658717129452794	0.389737209236746	0.618783726780006	0.150554905454487	0.584965919105539	0.745013110502945	0.590314457626337	0.559924564107495	0.228263672372724	0.770669815229731	0.310604235641694	0.521632627171842	0.569274827278597	0.729505137661039	0.381580830726896	0.218987066740691	0.486602841587152	0.664929264742768	0.772299885119085	0.190066164793686	1	0.237748007031075	0.518093782210425	0.0434800671380895	0.415795370796142	0.648791771773909	0.694007494022053	0.786072766182072	0.704873307219304	0.733802102546368	0.644846215358829	0.211012009043215	0.558158651718244	0.732417399783891	0.705278551682293	0.466930033764702	0.583049891808385	0.722996263057928
SORT1	0.0759796247500285	0.395951328053849	0.550946553308136	0.323980830315992	0.472597316988404	0.401656089050485	0.402254408247389	0.259123012607477	0.544127822932184	0.157495502741492	0.37037832559882	0.213674834349504	0.352610323057217	0.259914555108238	0.2822951660557	0.175985848668001	0.359428066617391	0.418035536472666	0.139078566368157	0.41966723572824	0.446603427691465	0.385816985427088	0.514974768998926	0.376456190032724	0.231974237964174	0.0772620351655066	0.266593658875488	0.499439068056081	0.438395504190465	0.656137934107099	0.50904941311788	0.700257250497176	0.304888704058608	0.254995220624337	0.603109710802961	0.296494147243082	0.38279015981589	0.450813312224187	0.170879922721928	0.34876535273659	0.406482730121518	0.466951546679384	0.380092739464737	0.309414798488348	0.216601159212572	0.620495075743773	0.668118815701861	0.356382374166943	0.21729749922384	0.521153897546743	0.335147000603379	0.40386363260433	0.542684326299961	0.592213453305528	0.443932154574747	0.350488724719514	0.604744355057451	0.529245321973836	0.599261913911611	0.103913581947815	-0.00391893236906033	0.644902439616268	0.642271927724731	0.468220820611419	0.233078741888456	0.304213366185482	0.500078482516798	0.556514535574925	0.474560323570226	0.500592567984397	0.456862174649489	0.562655314919862	0.513486858882184	0.241928108889548	0.494123911475133	0.469644108828	0.48952853999631	0.243169262961956	0.443055280967888	0.492773299139693	0.5455270663289	0.640605275535287	0.360693189010344	0.145473430878742	0.641281007208226	0.438469319351299	0.108352634166305	0.542647155608138	0.423127336274654	0.495333567483753	0.241743874380379	0.484643930928069	0.537781829641947	0.237748007031075	1	0.42540663325664	0.633852255721034	0.683684388389689	0.287764396222067	0.477838671674415	0.460190335735979	0.38203610217302	0.167719168794	0.462385348032808	0.617118608247005	0.715679486261083	0.419077651296088	0.454823092216325	0.692472620390341	0.363649945548819	0.400812391265526
TNFRSF1B	0.710069174719252	0.218272254280426	0.728548612261866	0.734234078382281	0.557867017531625	0.599267757558056	0.611556350800309	0.553764849140887	0.133599786774056	0.360058681037783	0.421609295387048	0.407597405675922	0.352712783727225	0.542235482893728	0.538729985454486	0.481852088243423	0.748605781665515	0.508825039870337	0.601530407827165	0.476724477826139	0.237300724420493	0.739338525906559	0.172426566515528	0.0500756756521327	0.391639144411107	0.222084968517857	0.417373661004309	0.711097750789951	0.526080084005766	0.598079515685108	0.445394505238532	0.466539003255095	0.441849608779566	0.607399657752532	0.494653355267013	0.631604553431933	0.659129330487547	0.652039466306494	0.486914261336075	0.501104466322015	0.63183030987911	0.627524766431901	0.146240230491909	-0.0642369992558863	0.623571096494889	0.645132128809438	0.598316916529671	0.599369035967438	0.545207763057344	0.595293680044528	0.175340021872673	0.466719772795209	0.382361656802423	0.521297402562114	0.446793101580523	0.191775669449252	0.413032029545546	0.610642127954377	0.42070699461848	0.267317954922116	0.0791324964331189	0.280957607384551	0.3390782900434	0.430473513226934	0.33305671253538	0.482051295338804	0.45535722162906	0.473158103969575	0.121131863362646	0.424327482343899	0.385162251156597	0.445059468916003	0.204127523415153	0.376615586988898	0.300632357027477	0.476888909578494	0.309009392449567	0.395910982652213	0.471178534397527	0.345172950489965	0.592741588618558	0.289343453184924	0.598338264128728	0.49871259053426	0.287084119021705	0.715166505241195	0.661032786611473	0.369848536630264	0.384003250926318	0.659855707386581	0.538413573566126	0.544660839640644	0.118839539765986	0.518093782210425	0.42540663325664	1	0.150429594829981	0.366250472918002	0.710332762297946	0.670957633003429	0.657805886020732	0.549366897293874	0.59737675380719	0.432919281937868	0.195524124443485	0.540806179149634	0.68926923596709	0.706197888692308	0.552641378565501	0.344630712854083	0.476458754334808
RAMP1	-0.254318227733182	0.604827760899166	0.398020516535106	0.200921603759028	0.188840070263665	0.257134092705968	0.250167948725157	0.0943588252008743	0.685625855336992	0.00204185674731047	0.398631897094295	0.00581701322440263	0.375122126340285	0.0600058143258279	0.0907201948353636	-0.125106329056443	0.094077906799002	0.278270732864797	-0.134328909958149	0.298945312134223	0.573799265383425	0.0816199288505586	0.610027110077176	0.69789302646811	0.0671727910816393	-0.0094366239124226	0.167626183002912	0.316589038855925	0.159393130479835	0.588302967066196	0.549583118843514	0.752806110964836	0.172717940577374	0.115437426725745	0.527225021177486	0.025216025905509	0.135461164590864	0.479639736125154	-0.122435976148981	0.178005601995955	0.208208132045886	0.256540878043493	0.388397003627346	0.514411305400098	-0.0507482132895666	0.478779489446355	0.446882715137193	0.101388911739616	0.0772715722427086	0.37746887671798	0.442444977777375	0.238533853007003	0.485716054178904	0.416783981871192	0.350307922040964	0.492459269770405	0.702471917645479	0.391613163325032	0.645456544101924	-0.104052136391407	0.0708308461439896	0.608782417051499	0.448123373981458	0.527243525423406	0.159658086175079	0.389261598936299	0.59115584927053	0.372119288369058	0.708814054764287	0.461926174033322	0.476109303819092	0.6237119409176	0.610305332647262	0.0378537265545691	0.614865701491425	0.451125544115079	0.597491760324351	0.102191335310834	0.232116953733897	0.306239977355354	0.389851526097338	0.439699693518631	0.0858346301550098	0.0950967181414993	0.53150470154314	0.129535722701038	-0.259573698053727	0.574735046691341	0.560827344735098	0.452709088303184	0.0190859161869922	0.307590332589281	0.637558519193757	0.0434800671380895	0.633852255721034	0.150429594829981	1	0.494919853003152	-0.0179954594811656	0.258671343523739	0.222286164245365	0.318992603838867	-0.123889937877159	0.229489429622576	0.430058925033195	0.430092718962741	0.0558714921053496	0.212480706229051	0.5316005928787	0.312536031269651	0.125941029262689
PTPRA	0.157296908739874	0.13026600489437	0.398890690001815	0.266593677169234	0.489312170689156	0.385932738691199	0.237633621000317	0.22621906670659	0.297870118880825	0.0597144526525154	0.159898182173874	0.164969314857422	-0.0175623696663974	0.209812319453373	0.226156695846297	0.123217065900996	0.325278454457645	0.265982621261348	0.188226708814116	0.379869736870194	0.223315696000047	0.397744587509875	0.524543922150045	0.0996556699996944	0.208463322750226	0.0926467401120251	0.264326373657033	0.33285106668805	0.58690354179338	0.673256407138275	0.336549897735071	0.575150556850632	0.230010109304771	0.255415708869793	0.604134382150858	0.456444013642537	0.460427569114154	0.295448511586919	0.135969622634358	0.388051833836057	0.356822038723778	0.616366511775802	0.112028738320578	0.0192672252886072	0.148869309220227	0.531516706542241	0.726202276646615	0.352612465275287	0.164202896523252	0.573242237753604	0.131038051355782	0.480573030497546	0.671179307280721	0.533434120744643	0.331137158744573	0.195903389410825	0.46748962720516	0.543436077137699	0.470085230580168	0.255925154453307	0.0999537863445324	0.52645978908519	0.738885085626177	0.253418752277176	0.179610076664331	0.156865527709146	0.213024471076291	0.554906962593243	0.217912212398632	0.572602948098775	0.367181029401971	0.335446425535489	0.288546738183937	0.281513792156912	0.383701799625497	0.395532054246929	0.176473034216059	0.196612474308628	0.593853729047868	0.538138640446781	0.592236843419535	0.587477240210106	0.450603660951807	0.130560486681669	0.883912818016669	0.639258087953608	0.257091338832084	0.349895369655305	0.354732958585223	0.260806027490098	0.246991979462788	0.605575637309607	0.345561186990703	0.415795370796142	0.683684388389689	0.366250472918002	0.494919853003152	1	0.437043553648797	0.592959577571086	0.551705650793873	0.298452416535483	0.223754341621956	0.704916166183447	0.889212518623901	0.880320634762966	0.577448236500278	0.432869892704231	0.795550862373702	0.407385209732298	0.521408726285519
RACK1	0.833952040569288	-0.0106580883053839	0.631877684413669	0.650501384573313	0.647085989680921	0.606807928590132	0.361584779766288	0.450780294425813	-0.00920788908703985	0.201407588915538	0.208042821104883	0.33641851283617	0.153457070264392	0.428616869917052	0.419354391508119	0.542434551695303	0.704339118174511	0.506635566829283	0.612037494679678	0.364009477464463	0.121450476525811	0.825771315092772	0.110566059053263	-0.122518201111968	0.341111084955116	0.285094858850981	0.370208558353931	0.507448593653985	0.775462249265326	0.624300358307708	0.382111981767126	0.39748014508069	0.351297775010402	0.703957957192855	0.368328773830244	0.932200720998356	0.731433854941743	0.545726967969797	0.478094048157226	0.440843718785212	0.591634728862765	0.685838327456353	0.0736930661071789	-0.143879758697222	0.629818171697694	0.518372209290041	0.559969573130924	0.544215357016993	0.444796836390287	0.679331187160077	0.0457619053409822	0.456344125283369	0.411802996901563	0.320720633526065	0.36650645921967	-0.0339144147145702	0.267160406268385	0.523606369064666	0.322523190168308	0.495631769631603	-0.00082202328473623	0.214992971467061	0.253747246983184	0.218118119352369	0.40465336629679	0.491084636122485	0.291149480862679	0.502241672928971	-0.0367545110371449	0.497268180017356	0.38579057196745	0.290746970516226	0.113835433742909	0.526959731443808	0.0809347589027229	0.430156417463456	0.123086326577996	0.257895311709409	0.635827701970135	0.314715180571429	0.627494517443799	0.292894046549558	0.723872489515994	0.530048466000979	0.403033546851149	0.782001078647256	0.810051476968664	0.257147447571851	0.334592087487604	0.468197348543118	0.494405220024895	0.598890365066241	-0.0336204795539398	0.648791771773909	0.287764396222067	0.710332762297946	-0.0179954594811656	0.437043553648797	1	0.702002119599024	0.648328963493838	0.419196784616884	0.549425932808101	0.465371159904218	0.185751948016119	0.63141563155123	0.782448190237128	0.707856144367431	0.517466189141535	0.264999532848125	0.797525649193878
TNFRSF1A	0.570509598208626	0.277080545382041	0.796919539019651	0.733931437242785	0.814090407954802	0.841981390904215	0.687561922474828	0.681214628341205	0.103333252831467	0.563054935445528	0.503255402243188	0.624060968442799	0.314948961739355	0.784522734548633	0.773553868816188	0.276146594020956	0.79804741661086	0.512581162940748	0.775294324781409	0.76963032464213	0.260683097310093	0.681473868612014	0.330478943453488	0.0586905646708323	0.669067188087391	-0.102504925328882	0.75592565090451	0.670900589501246	0.753561267983533	0.777808788695309	0.488162712395063	0.595799934312215	0.760695437384129	0.808047560719966	0.813778450813164	0.767316498394125	0.868211015398296	0.713470395537948	0.606217986862962	0.742977224027731	0.844141361082314	0.869711408957434	-0.0439718667503511	-0.151362484214819	0.593113960059358	0.862573798526178	0.717638526616114	0.811958371269297	0.631314398787746	0.796907204634115	0.0529172811181645	0.586651010176076	0.721477271236339	0.64533782082228	0.629199612296904	0.421613674026329	0.65112130364668	0.851231340040022	0.469478831299216	0.161645195569976	0.135012392582166	0.590176441364341	0.670777043039579	0.577907336835014	0.114380268077606	0.501772043043316	0.386891650978462	0.688794975209069	0.269388813202321	0.501673530131348	0.535795613517012	0.551035050460759	0.190706834475787	0.639892555597115	0.567386514131656	0.672793436957115	0.349075526888595	0.662016558468604	0.787311175394779	0.710914753250377	0.699916331994646	0.418362882290445	0.783528046161494	0.385320939568997	0.614930604380342	0.671176855799824	0.687780491695816	0.523730394193383	0.43534170138294	0.703033956105278	0.631110172356906	0.783864781406507	0.261434239606617	0.694007494022053	0.477838671674415	0.670957633003429	0.258671343523739	0.592959577571086	0.702002119599024	1	0.869043777235624	0.767634957238851	0.766279541293402	0.705189421220177	0.407011283652099	0.727703491815742	0.774348439994528	0.862347943146656	0.675135886402081	0.631695894803193	0.707394310411751
CANX	0.442372766874077	0.333204817645811	0.799823459125589	0.654713645524705	0.825823051116195	0.880420625557692	0.784553947223345	0.709866583151793	-0.0767905097271144	0.541842797901912	0.471236551957943	0.796687614790374	0.165240616015199	0.829173405526439	0.80897306751482	0.133367598694407	0.775690494168458	0.522253830294802	0.82747381286839	0.876115591880163	0.213990961863468	0.632060805634896	0.488296725801827	-0.00826865265840179	0.819350989604395	-0.238458009276959	0.833349152651489	0.653942398879578	0.849984767527252	0.804802111072534	0.345002992746691	0.520770485525398	0.787725106583121	0.81166753339371	0.838159203239034	0.777323555892244	0.908904549981694	0.608880356989674	0.743616315715019	0.920882757808754	0.824626399648653	0.955377490038988	-0.234728458079756	-0.316107618640062	0.432220098235491	0.852546862236438	0.719691567692033	0.873284586317095	0.732185155514175	0.802772849871397	-0.149198121361528	0.682852633318724	0.765818586409555	0.744170549638039	0.584013481225191	0.525924964219002	0.619473603322311	0.938366621429951	0.377776671214871	0.11439610096193	0.377948457878469	0.603707430365504	0.674591649294884	0.527396257783142	-0.0562882222428137	0.28792359358763	0.194660617706415	0.831253422786804	0.15331904163379	0.32668016613756	0.359894594630165	0.403174184143846	0.120298406647508	0.724401852171771	0.584855315541397	0.731535628192841	0.320781599345145	0.687564098154046	0.852167212856516	0.826767998645872	0.699685932541604	0.286812017256731	0.858015540476581	0.294367409430685	0.656559138110341	0.642539244544063	0.721954671500408	0.551337530338225	0.306249113040497	0.649186809989553	0.757216454651403	0.927506141729981	0.31399000745232	0.786072766182072	0.460190335735979	0.657805886020732	0.222286164245365	0.551705650793873	0.648328963493838	0.869043777235624	1	0.849817183803919	0.824175723337194	0.778702201063485	0.383626880272599	0.734852438797296	0.864150404431488	0.845241499788243	0.688986339543933	0.769131531226742	0.780356154672482
CD68	0.29668987913305	0.567682637257524	0.809593366194386	0.616111314870903	0.696710948526132	0.880153688794318	0.875314847382407	0.744231112503031	0.0224899167687377	0.686800974764941	0.6941402886007	0.821043298809173	0.408099676186969	0.891714492449357	0.840531338592568	0.00873180914313076	0.734412770014342	0.526079679063281	0.774825460593855	0.954372813580808	0.340819271724303	0.493296838034461	0.446026229273786	0.208141180237422	0.823159988091482	-0.315249929854036	0.893489317824268	0.666288802848731	0.613002821174105	0.716669314473303	0.425727536091367	0.519665602141994	0.908552151081163	0.77599405132122	0.837452136641396	0.566518246620095	0.780127940041378	0.698229309730911	0.691197195177083	0.8688631887779	0.863028475764083	0.824869643011392	-0.147982123687282	-0.132035465170778	0.372513131139566	0.869841905153484	0.609963795139048	0.84362266425523	0.763297793146193	0.736004450235103	-0.0783298842255378	0.559494775519672	0.669063650823669	0.754422952464564	0.6276668590508	0.777366679889969	0.706834851662404	0.894231195157936	0.387245721206821	-0.0388082026820367	0.338060620981259	0.668179083847184	0.531396436503375	0.674104645748671	-0.146939265217444	0.406407525320022	0.329955497765325	0.710001685113377	0.328118182685372	0.177722620505465	0.364678942348061	0.539783577078598	0.199297248500843	0.723227808161952	0.769454276474176	0.691792298405178	0.495992537074944	0.790563714182897	0.696308592386173	0.773491416380808	0.576355543032772	0.224049629374922	0.742166504773092	0.277363428462112	0.445368754896966	0.39977834142014	0.523012082535412	0.663410089069824	0.33662675073816	0.776604210795191	0.765219221163029	0.783264665918648	0.436753583780642	0.704873307219304	0.38203610217302	0.549366897293874	0.318992603838867	0.298452416535483	0.419196784616884	0.767634957238851	0.849817183803919	1	0.802057277862082	0.566839524106559	0.10069892097962	0.453246503900231	0.62428740649496	0.777397585114721	0.488243561506338	0.754667731916804	0.557263583255638
