""	SIGLEC10	CCR1	CCRL2	FPR1	CD40	TFRC	C5AR1	LILRB1	ITGB2	CD163	SDC4	TNFRSF1A	TLR2	ADGRE2	SIRPA	CD4	ITGB1	HAVCR2	PDE1B	TLR4	KCNQ3	CD86	ENG	CXCR4	CD74	ADRB2	PILRA	TNFRSF14	APLP2	CD81	TREM2	ITGAM	CD72	ITGA5	PLD1	NECTIN2	PLXNB2	IGF2R	CD300LF	TLR7	ITGB5	TLR6	P2RY12	CADM1	TRPM2	TNFRSF10B	ITGAL	TREM1	SCARF1	UNC5B	VSIR	CD9	RXRA	LILRA4	ADCY7	NOTCH2	TLR1	CD33	CD93	TNFRSF1B	SMAP1	SDC2	SORL1	ITGAV	LPP	PTGER4	SCARB1	CANX	C5AR2	SORT1	LRP1	ABCA1	ITGAX	AMFR	C3AR1	CD44	PTPRA	PTPRC	MCFD2	NRP1	CD63	SIGIRR	CD46	CD69	C1QBP	SDC3
SCARF1	0.63282230770348	0.498057232862894	0.591043742619575	0.605196401505157	0.742991063613481	0.542890592422531	0.354865715025846	0.651101925949882	0.557969560576243	0.234449169640826	0.0205399243332812	0.609174441887657	0.517773814929916	0.520604386537789	0.539093605506764	0.612296345527915	0.64731252839562	0.693853446914645	0.569346120173956	0.263916818236678	0.488933366638656	0.481249277260835	0.711829798299647	0.32195315492894	0.320328172301211	0.522651060238169	0.637166613119998	0.308082158964203	0.387738540293291	0.560075696262259	0.600068582660808	0.47339784661559	0.0756503478163269	0.436530922149301	0.630945114890145	0.46983920727045	0.437209358286943	0.473806528049094	0.244233579746599	0.53151223939417	0.687005804493909	0.352402301469279	0.373726979441788	0.223895758662493	0.600604937619609	0.484346749773435	0.626890433019877	0.461319036597058	1	0.675422789954319	0.154071615825474	0.359467998052647	0.410859633441561	0.554801135811938	0.536175319650238	0.282371744973914	0.57034246449469	0.440683738604338	-0.0148390549300313	0.394376757059448	0.348077698955721	0.374033903817766	0.581091981904642	0.752404966091337	0.512731654343946	0.589420015916709	0.454016098018028	0.381083957840987	0.387539757886194	0.562428911589877	0.586508995123974	0.365291679909503	0.73601137395568	0.254675302444309	0.521582275316627	0.161723240484094	0.55454514134069	0.392967651773851	0.452864501905275	0.520279009274283	0.441271578948438	0.406339771276193	0.325669322488822	0.466876090882825	0.387025152002054	0.310556472432503
UNC5B	0.746807453589084	0.629771227685117	0.681661741292273	0.612971260330722	0.687433959450849	0.708923601892321	0.455019183926074	0.758091889053018	0.567225630913635	0.48524193187668	0.0345454431119254	0.718362159304394	0.612232154992991	0.501878488462447	0.607354094513213	0.682450493900791	0.713788230344719	0.691518308458895	0.655509976528211	0.411097601993177	0.591135118104468	0.510007421333374	0.67798847873626	0.41484552041767	0.355419453228092	0.685709997132533	0.648539222495914	0.316294788983256	0.438047929519534	0.563745385731241	0.531775781425781	0.498719220424905	0.0330958428670829	0.544240510753956	0.510315590734449	0.573952539777819	0.536910859889037	0.449048064407312	0.204046091553862	0.608902501081081	0.668311461871249	0.407243197828694	0.325844536051222	0.199377324269835	0.574546916019524	0.614801279818352	0.60458309948053	0.445063662770383	0.675422789954319	1	0.354525982197932	0.263725875938443	0.518673863269261	0.41073424237713	0.619545484026127	0.329843230506089	0.599985413810979	0.446561683391821	0.170484897416814	0.580054770885329	0.402597411583932	0.654908569614554	0.587524155316878	0.832629777211877	0.552969943940119	0.717385864847887	0.59726632949221	0.486419449126419	0.549542403422906	0.58724734542428	0.66432612288664	0.458356640785834	0.652819999807062	0.274317450247783	0.489015446765974	0.291998741606967	0.602113699350859	0.536907810853829	0.520516135327737	0.748046631001602	0.41363071487873	0.548416625887068	0.368351866892949	0.514422896438702	0.389542110762523	0.415867556353276
VSIR	0.570269712566199	0.118512708824971	0.094954313066041	0.480846052480107	0.304464075771525	0.299817036435158	-0.0508106016048285	0.321376298793642	-0.0244644085144906	0.245379316806976	-0.302268597225238	0.288459656206966	0.374026263893331	0.264274033073919	-0.050113872356177	0.105429448697653	0.0260876015734638	0.2314561594144	0.213715831379844	0.0331061583948771	0.553187767376	0.34638947785446	0.00596062017191435	0.226150685883663	0.345090092996866	0.30369346565839	0.242978562134595	-0.190975285105283	-0.129718863406274	-0.115770163291959	-0.0348640795830265	-0.0136816168079067	-0.207907425919057	-0.009933499197633	-0.192418804020508	0.208858657833587	0.0858623858708741	-0.214510288415447	-0.271497358830836	0.33889967943836	0.0534905756696168	0.254042624846273	0.259274362730011	-0.211185260149583	0.0513344979720276	0.226720726755125	0.125475954979594	-0.0457983127042108	0.154071615825474	0.354525982197932	1	-0.28210407647679	0.117332841335643	-0.0857345468200435	0.153908287890212	-0.137330272230319	0.373624821878329	0.296573840047937	0.467139704331078	0.354082494164903	0.0595942254352326	0.158674617542522	0.240023836095529	0.29803806798385	0.066004916823397	0.238184823490901	0.0731568057042802	-0.00492972773313277	0.353649160319636	-0.0401250648015186	0.0296664834359274	-0.0684273965854395	-0.0475696295292452	-0.114951368523871	0.0625798415051904	-0.0446508683872318	0.0942123184139101	0.498732729714715	0.0020603748253688	0.395204359668468	-0.123234984125201	0.195531083855586	-0.0156793130678762	0.280961157486745	0.0932603876642683	-0.0911423073141209
CD9	0.165940313781244	0.547411536113561	0.472876687566828	0.243065177843326	0.356324231439414	-0.0166820365511056	0.543592729361877	0.413220157219175	0.828266667023683	0.333375779501375	0.52193509957498	0.533572676564705	0.490977976090335	0.0893899267439856	0.78757014798828	0.694473426577818	0.734710951472433	0.511790252804014	0.394406853458257	0.53594428049758	0.0649436735230202	0.639110504981616	0.722972985284248	0.297113704830786	0.531654654109512	0.15445299316717	0.631163039129114	0.77626159422761	0.801034418264421	0.795731646358521	0.787254859450363	0.598122066710327	0.69451158274091	0.548472309904822	0.684984655703229	0.461926585259917	0.509950825705606	0.805687474825737	0.794548471033092	0.36851836309346	0.612463104689724	0.393127792456109	0.0854079407142441	0.778849220359563	0.545655423458702	0.316843990805623	0.520114112590218	0.588902816958146	0.359467998052647	0.263725875938443	-0.28210407647679	1	0.634640260676345	0.569231384331968	0.585547895840623	0.659739131907977	0.490829728974195	0.562879926852418	-0.00564538512625469	0.34465256275711	0.761820551400845	0.256181073260144	0.450318783336445	0.351731369436985	0.557068970147303	0.346632358243473	0.431655228805954	0.766327069300577	-0.0399676008456197	0.733960415262677	0.623786381297569	0.551596692197281	0.553648529752952	0.660952338510981	0.80476111935531	0.479864701310569	0.527986347870115	0.417198870524623	0.803269152280157	0.312910623208132	0.93814125385689	0.579005942208744	0.647330595064066	-0.0988430529295613	0.693201966792881	0.538550951555643
RXRA	0.411962622125236	0.737300760938545	0.728629545472005	0.351657780472718	0.473690852065076	0.365988412992438	0.755622033375176	0.617761149765645	0.755716468172487	0.715806132578833	0.571052270698723	0.759004079630255	0.516489134093681	0.302671667678155	0.770204703887768	0.773069213239682	0.732949919211351	0.520818005083023	0.544722364009279	0.715543387406668	0.252966322268917	0.692586363579317	0.750976289588998	0.535769425205337	0.705785223189725	0.352992610472438	0.696306610615347	0.779925615838469	0.838749828797837	0.816291543571711	0.574028681552061	0.726412719146745	0.606122879623222	0.601054469587963	0.510042656988436	0.713811333611063	0.690226139158626	0.722671271902584	0.643887717203547	0.634757251376425	0.612096811512195	0.328195798611969	-0.01610570552441	0.739033864563712	0.552122159885553	0.591076665359406	0.472321988085789	0.579142970693365	0.410859633441561	0.518673863269261	0.117332841335643	0.634640260676345	1	0.283227641413316	0.671006157736556	0.760522491909853	0.613460465529916	0.67126102711921	0.326745541250464	0.683930105585749	0.827895160070149	0.546677073117272	0.327912609176116	0.53838508038619	0.597531862487769	0.621831657311581	0.720519414177483	0.845093193038836	0.313079835926972	0.753405424927952	0.810023406285528	0.755774117150329	0.577177587488381	0.717416181079575	0.653742061599875	0.681248611398826	0.637847414375511	0.602767695854296	0.732082904758882	0.63656814788913	0.70475056294079	0.68632035690605	0.746760260200684	0.0816828232503354	0.630122252145634	0.744942280209083
LILRA4	0.452370541848263	0.392676696230875	0.301213093380571	0.623233749572585	0.657814638024409	0.15695062297914	0.111079130089544	0.53904929364438	0.693940301671106	-0.0321669842523876	-0.0915101528901578	0.489730762550651	0.585911314348702	0.22687888211425	0.561725906010691	0.555335687146252	0.68553162761211	0.760516974767922	0.548879371521603	0.189299587801829	0.475633800185475	0.43203292841672	0.68294159562339	0.0267368424622128	0.168382521369476	0.364922831591318	0.641627487908527	0.312194192394728	0.320418465880849	0.549735612786967	0.839770917049079	0.421458746659393	-0.0134599316209335	0.418649730131435	0.814952048622614	0.309426463415459	0.253020307816032	0.48804448586031	0.267504789346484	0.311533019784726	0.712080827764519	0.574436728944021	0.591419598012965	0.163241366413183	0.577381842471505	0.206995656618233	0.705361315901833	0.375781422270769	0.554801135811938	0.41073424237713	-0.0857345468200435	0.569231384331968	0.283227641413316	1	0.498545154951367	0.136293756952088	0.496625111698933	0.422814293057646	-0.141205974708194	0.124906406972586	0.347255698983763	0.169748844926385	0.81446552299289	0.633780788939748	0.45059121463771	0.31751356059658	0.140983550646996	0.360106741636907	0.0249533173895542	0.561109904445588	0.399800557040108	0.0779611769617345	0.751483919679577	0.137191961259559	0.623939971489266	-0.0790598426690323	0.472663260106492	0.378632487043136	0.46327705781097	0.322401516528706	0.63146142494821	0.333531344542655	0.179068858576756	0.232107410912565	0.479131515822945	0.0810054079600827
ADCY7	0.608267672183971	0.735994376942496	0.657045824635446	0.528831838209871	0.600298026014414	0.382096533347293	0.625510695607463	0.729758187676718	0.813202442934649	0.60218097335742	0.420326086259704	0.701863176112788	0.601789727669704	0.286234502566221	0.773578592436104	0.78657887405754	0.749526805721463	0.694055050079871	0.602604013094874	0.581578002816286	0.357390101088581	0.751695000488424	0.744399250964588	0.516739677286929	0.669191897122779	0.4853551148098	0.764809274782039	0.645711354198497	0.714664605680326	0.797674951377953	0.726507608582739	0.609259265645502	0.425929269141359	0.548739075010277	0.612748553163862	0.559933546452914	0.560517008146419	0.631551884015994	0.597739012203553	0.698620243551713	0.644119986307725	0.470390331041285	0.26664375733999	0.570640433091526	0.65571643267202	0.504009481754919	0.535964797849083	0.51766393940739	0.536175319650238	0.619545484026127	0.153908287890212	0.585547895840623	0.671006157736556	0.498545154951367	1	0.564010293453596	0.662822723665624	0.613383913546974	0.116624467474443	0.581241493221287	0.660162024962659	0.464762346606479	0.59464002347932	0.643450297817896	0.487413151911443	0.602904188713468	0.663525365102682	0.704256182612002	0.291965948233717	0.736624701299828	0.728991608267789	0.652688880899342	0.63387735993521	0.516255113857486	0.752676042958723	0.47053185496668	0.494101561586099	0.547373745527271	0.683921584294477	0.594180120654947	0.682356947137476	0.616710467200587	0.668973637399131	0.163934489140476	0.521494526474027	0.543537573187418
NOTCH2	0.0940508648419805	0.583353767297995	0.64224932021973	0.00330996075850853	0.207507898670613	0.157744551307249	0.768233052260522	0.395054262229137	0.643095531556801	0.682374537205301	0.777376546344825	0.582555682274029	0.29175488451004	0.115792025203912	0.698709173431579	0.659039877055894	0.622395085376047	0.279081337614775	0.422089729164107	0.72646902134534	-0.0649127828419563	0.585216608067472	0.606149371559376	0.560655420253034	0.651337238548151	0.119182323532989	0.487710522247182	0.865819091912583	0.846224152518031	0.764961106908321	0.404086889555271	0.655575878773267	0.75302059890661	0.538115910820405	0.373531441909603	0.575924964851686	0.68462379659119	0.755277485805094	0.724978101020333	0.500883031025977	0.455136383500201	0.180289868711498	-0.24613785554141	0.846292817149178	0.383270801337154	0.513782536838359	0.283786634848213	0.449137295308796	0.282371744973914	0.329843230506089	-0.137330272230319	0.659739131907977	0.760522491909853	0.136293756952088	0.564010293453596	1	0.427943253175534	0.547986381974257	0.2163662640318	0.522070981254002	0.763727869152802	0.453383728883324	0.0743277863078169	0.257384724048069	0.523149596714696	0.497578917762882	0.638081502819595	0.811240962180506	0.151139361809838	0.67827156010986	0.740127916004713	0.820771244417579	0.398699675654456	0.821133499440986	0.56304807933389	0.799160045367603	0.546134232357287	0.404843715250372	0.721028435169335	0.473840331325832	0.63589569038809	0.628699751783049	0.791723519461904	-0.0920614158232721	0.56520489667962	0.743391492213638
TLR1	0.632935928611919	0.573816072662332	0.584403315522286	0.611047301334937	0.666862276764158	0.396520019489278	0.481258977486605	0.711448960574507	0.682640122121379	0.477176211018252	0.19717256017269	0.702639378470746	0.675872574655497	0.422139638508595	0.639259866301427	0.697275414078685	0.676743775412641	0.675003050469614	0.61323215230865	0.480038260592534	0.504021241177193	0.741988163490911	0.685687812505682	0.510025908899017	0.65879764197154	0.454364476514702	0.741387036321955	0.531136436825354	0.532612705747441	0.641203871279281	0.644395843296728	0.557366227792923	0.333892400403182	0.491301927285237	0.527025186612726	0.591848919691138	0.536773219693168	0.511655599010868	0.419684749591191	0.609003661788908	0.638722984052116	0.508095743388537	0.296876569291878	0.409025929848739	0.661932547849885	0.568583901933065	0.591641622317715	0.491804226703374	0.57034246449469	0.599985413810979	0.373624821878329	0.490829728974195	0.613460465529916	0.496625111698933	0.662822723665624	0.427943253175534	1	0.672654566270015	0.251406332267993	0.584657741708771	0.617579703585481	0.389903930440489	0.60292403585249	0.681606861848646	0.526925738099992	0.626268772162365	0.476544697807857	0.571559352860943	0.322441497404538	0.624456446944568	0.604453961910514	0.436877357247993	0.593244650749675	0.422800136253247	0.673722499973439	0.379580647546562	0.512636464325903	0.674223541990818	0.548733354424245	0.597032630490863	0.561530450304985	0.606751544162509	0.525337197176283	0.311822064340638	0.554766921374952	0.375715290919882
CD33	0.531826182926546	0.57004844613612	0.607541857453216	0.485295719679621	0.567723851017563	0.236833753159456	0.549377419627949	0.61859094711431	0.719548273148052	0.540473954572002	0.349089041904072	0.656746377418163	0.651797766328263	0.309413747463364	0.682895211343775	0.720713098855147	0.686808941650316	0.59983412830351	0.529969864977758	0.552696763304285	0.329393181559755	0.771903876399534	0.675405501494047	0.616677365949661	0.728242277093102	0.303511683991971	0.726870155828737	0.630239917881469	0.635633014730534	0.660447970415379	0.612023744995883	0.641565659486715	0.48365895493667	0.480686036747632	0.476590971451089	0.545086639330835	0.585679024223303	0.577305910487726	0.536311567032609	0.575640958823448	0.57189469707854	0.47853267866186	0.145509904076126	0.534266049636205	0.549593800010146	0.52434251123218	0.591350004617191	0.526110706307947	0.440683738604338	0.446561683391821	0.296573840047937	0.562879926852418	0.67126102711921	0.422814293057646	0.613383913546974	0.547986381974257	0.672654566270015	1	0.370586340149423	0.636886762599791	0.719751942776165	0.367980547042676	0.45036888232341	0.510113639508554	0.509091767850693	0.608908177153724	0.483395513056286	0.688226759863205	0.21036899906519	0.637881454188078	0.641196297054435	0.508978667202916	0.542330569956329	0.535878131118628	0.647320569879668	0.55870118599358	0.525686784444902	0.728232675941293	0.714223083911636	0.566390929403013	0.65220731799013	0.683724115159682	0.551080751421627	0.152799577750775	0.686392419771135	0.442442280251137
CD93	0.170266519416354	0.0749306403810674	0.148351780890348	0.221704069142873	0.118954909982725	0.0934425742324335	0.170135466865994	0.136062509527005	0.0819199512733391	0.292815172510776	0.0181829565403041	0.231572748379455	0.301656514166757	0.241845421893563	0.0306914771637182	0.140626124903286	0.161519615455831	0.00569168057337923	0.108688137564725	0.279361236329597	0.204724270663137	0.255960137651055	0.0904055126153637	0.304708467426594	0.391005538873725	-0.049127586704968	0.174044129625208	0.16618524925922	0.122431611515242	0.0108790719837847	-0.0839355786444113	0.213619077668872	0.147847736500751	0.261938818222893	-0.108636395845296	0.369225791613556	0.228512497295024	0.080707239718606	-0.0267660038078167	0.114470061503606	0.0353001668465502	0.00726301512556897	-0.264935319725003	0.113269672987761	-0.0113079731875822	0.246849168923634	0.136493907200105	0.129037426450582	-0.0148390549300313	0.170484897416814	0.467139704331078	-0.00564538512625469	0.326745541250464	-0.141205974708194	0.116624467474443	0.2163662640318	0.251406332267993	0.370586340149423	1	0.495704519533495	0.3025791323108	0.201078629330849	-0.0826210991131416	0.0830767255052747	0.234808995610617	0.205109453682206	0.0620342867925257	0.247421720545098	0.202862564462315	0.0316613623705337	0.110805581815332	0.0799660193601344	-0.0582909667445618	0.238628263955862	-0.0394524348572934	0.392845575127844	0.214741224953619	0.499446962115284	0.223846366577227	0.295703976778211	0.0344444188897667	0.364475181400174	0.120631872345883	0.145557537316436	0.401446834201963	0.0993554335260155
TNFRSF1B	0.507815837860094	0.624069795259338	0.716413251954165	0.439213333242337	0.481839238592118	0.593099431785534	0.724446327748112	0.640013088876966	0.556849450208513	0.680902160591154	0.360158034006725	0.664652862229659	0.602415223341111	0.544874136910823	0.598139629430591	0.698300871914403	0.579459537280251	0.446433915885342	0.606603125714613	0.550863989811392	0.337895874740669	0.620515545034274	0.598224312395519	0.665068027403359	0.608573953799444	0.436962075830549	0.612072642431407	0.536076618302645	0.648373836526292	0.600160834816642	0.330816397230525	0.668731167154427	0.430473095308332	0.508630565727211	0.336536039358585	0.615248303908424	0.626684810080356	0.532310166943774	0.420000221000678	0.587297115038055	0.50705332790845	0.284878323646118	-0.0445808405457587	0.445177632117077	0.522223966963407	0.722033371686032	0.536726041885642	0.629335853362339	0.394376757059448	0.580054770885329	0.354082494164903	0.34465256275711	0.683930105585749	0.124906406972586	0.581241493221287	0.522070981254002	0.584657741708771	0.636886762599791	0.495704519533495	1	0.609755044829254	0.537575412877123	0.253513749836908	0.526226096790614	0.498486144622514	0.718787786260803	0.634131062911629	0.634042380437496	0.58210284808878	0.557111465117888	0.690538451696108	0.629298596020085	0.493856380739636	0.547171482576593	0.468555512952404	0.631163585389916	0.482703915945897	0.659809151500364	0.606915979226712	0.638123437679596	0.408910971292	0.607052279771396	0.510097927305898	0.340157787989703	0.489948688841914	0.584922662949662
SMAP1	0.350213038632776	0.654276495781553	0.613505099635766	0.295032940027952	0.435395824378176	0.179624711412652	0.686877241697995	0.550747471941696	0.769068386896058	0.656163823481091	0.599468497434958	0.758832371298075	0.551226091219016	0.20070250833677	0.802480272776508	0.763033900073839	0.761990875195386	0.498612094091423	0.526606485213986	0.678564618864671	0.214056735377259	0.735965358317407	0.733980983403416	0.571267452741739	0.7588797994107	0.271929314805964	0.699685336020123	0.829851464457753	0.850479778757394	0.805994485420385	0.62609894553229	0.654436702003246	0.683239402209339	0.588378539543527	0.531658794864376	0.697486263304832	0.679811670632979	0.771930535123603	0.711332550562513	0.609910927831333	0.595512445721811	0.406736272377897	-0.0337220280814614	0.805916289741675	0.541400832022721	0.537496989593261	0.49223673611469	0.559009737962905	0.348077698955721	0.402597411583932	0.0595942254352326	0.761820551400845	0.827895160070149	0.347255698983763	0.660162024962659	0.763727869152802	0.617579703585481	0.719751942776165	0.3025791323108	0.609755044829254	1	0.502942320030978	0.358066445077195	0.472269812827834	0.649241643525684	0.529588857666104	0.625784658847052	0.894392904341049	0.157054189761583	0.776744358614364	0.753172088625603	0.717358714068341	0.494640946921596	0.751982818245725	0.700457473072906	0.679796358411835	0.656766498362854	0.638335753236071	0.815460005877002	0.62403402069224	0.813453135987985	0.68584946627176	0.767381988171936	0.0278847898134809	0.761894669463384	0.696482289801751
SDC2	0.441433307068851	0.586881229483707	0.62499397397641	0.277757058802503	0.465026553912688	0.532097219284947	0.518293059479543	0.532379251305026	0.445813813200243	0.557915505017224	0.2346380682631	0.654864939370316	0.395044831907168	0.286551886287134	0.54939713084114	0.560712039284746	0.640962046961464	0.409405030546045	0.482827751358528	0.479391135102947	0.258232106733308	0.374521837128471	0.553979992858804	0.409550598275292	0.265684924033073	0.54235462361884	0.482469979879549	0.381501486348625	0.534197213186832	0.516837139574842	0.340682559525839	0.470866954174813	0.123788197893157	0.498780159271463	0.330190773265803	0.578472551137167	0.544779197478641	0.530833605123949	0.267525430245322	0.434968385979915	0.535074674394441	0.209977763715364	0.108195267781593	0.301070370365762	0.363993658375034	0.60959828146275	0.426745488662284	0.479139999366975	0.374033903817766	0.654908569614554	0.158674617542522	0.256181073260144	0.546677073117272	0.169748844926385	0.464762346606479	0.453383728883324	0.389903930440489	0.367980547042676	0.201078629330849	0.537575412877123	0.502942320030978	1	0.279238570609272	0.614195942023048	0.580867766190536	0.607623848752117	0.607296493361816	0.627579293328096	0.425913003677556	0.585066126987531	0.651297182761845	0.552938989363896	0.470164894574416	0.360855489323388	0.352463113206069	0.471772455159958	0.609531785383994	0.430287229719969	0.552296707144207	0.695696460154238	0.421838348255081	0.50404938080162	0.409777694295913	0.308949001437016	0.45644745064932	0.622819173077414
SORL1	0.687875268130843	0.497977572204387	0.323485785150792	0.729366010681408	0.706058605044534	0.259003714794879	0.0764995305344107	0.650357607448775	0.665624362165871	0.120879413356889	-0.171107863486568	0.593411020791412	0.712964283526863	0.226354892180169	0.55974321874706	0.583739303631455	0.677839239845279	0.856123673990026	0.568167673383286	0.178168365409652	0.679671771258923	0.573961584526018	0.642966416561336	0.0813904383523546	0.288367611367178	0.565569997262923	0.690306882373193	0.22292146911861	0.305523301771132	0.52815328563271	0.819338620168696	0.363190435588699	-0.0776030991203586	0.34237835976904	0.701262940715115	0.362723682130766	0.324822431844834	0.378739655638553	0.196506062425113	0.476850142396341	0.701858464461918	0.689442542639973	0.724633428112636	0.127186729378387	0.621343475769344	0.238736773539178	0.653879503658101	0.310165487420966	0.581091981904642	0.587524155316878	0.240023836095529	0.450318783336445	0.327912609176116	0.81446552299289	0.59464002347932	0.0743277863078169	0.60292403585249	0.45036888232341	-0.0826210991131416	0.253513749836908	0.358066445077195	0.279238570609272	1	0.762814504101803	0.458812268529965	0.34421665271987	0.301619016652248	0.376092194330728	0.113920173314647	0.581628870500356	0.444321899004185	0.12086812020007	0.672242260008502	0.11434497016273	0.674449391501636	-0.123611908318128	0.449972294179084	0.516656187914528	0.457554182105504	0.48619294305752	0.595797609018243	0.350484443424808	0.235321694993109	0.252960201476302	0.43670177233681	0.134076035138911
ITGAV	0.824036455418177	0.682324997473859	0.675819838632961	0.774496068595299	0.849378965914387	0.68947854381985	0.400100324151488	0.832372134862753	0.665779435870797	0.384616914346231	-0.027720925527411	0.792692262308269	0.661217422198546	0.53077901019822	0.675616959207258	0.717902609447269	0.78799880498346	0.855539234020796	0.706520670742301	0.354307680605493	0.647750926351817	0.584983216342781	0.791652653327937	0.382148375973273	0.363090285523568	0.716245524665537	0.78725911647651	0.320087771983295	0.450643946285578	0.642659324925216	0.717880754941947	0.525949935215698	-0.0167171074432617	0.565001713494926	0.692556782594613	0.587172550231828	0.525074219657512	0.483153292982021	0.235724621160275	0.666134026195223	0.810369151485292	0.526667593419641	0.493832411872234	0.200128761272736	0.701074877397595	0.588168492401667	0.742428401145472	0.517962647828153	0.752404966091337	0.832629777211877	0.29803806798385	0.351731369436985	0.53838508038619	0.633780788939748	0.643450297817896	0.257384724048069	0.681606861848646	0.510113639508554	0.0830767255052747	0.526226096790614	0.472269812827834	0.614195942023048	0.762814504101803	1	0.59349920493485	0.708478648836263	0.572882299200294	0.526585219212007	0.470060182482208	0.693917180785551	0.68589974144174	0.398140243798291	0.799663132543947	0.239442555725354	0.608231058329194	0.183864145928224	0.65957172120047	0.564313973588985	0.548234161075659	0.760998670523046	0.534509128264562	0.517732580344103	0.351635192269419	0.536723078388241	0.477937663783297	0.397095267725358
LPP	0.366246722463203	0.438462123035321	0.48499770534904	0.386583561815195	0.552224217238431	0.311728804355699	0.393863526374757	0.492123590270995	0.551809518215683	0.299934904911463	0.173948223556946	0.753447162730689	0.539313139044234	0.399718168376774	0.580854355059796	0.580638851695648	0.790594848367753	0.512997378513786	0.534396815396345	0.349697305292603	0.362283321323254	0.46082136497911	0.68887693637908	0.408771523191695	0.368078178072915	0.305739722855619	0.543255303852887	0.484070976165637	0.582058385810215	0.596153202541873	0.489557127262818	0.557719326671756	0.237159553436301	0.569589684490823	0.555427712168581	0.722813547012229	0.667648967462855	0.657372407827166	0.317886889521636	0.355290114588497	0.642136003228691	0.377823733300651	0.186016041381667	0.438750832775138	0.46859825459868	0.563906262992926	0.646602642717764	0.431908881313855	0.512731654343946	0.552969943940119	0.066004916823397	0.557068970147303	0.597531862487769	0.45059121463771	0.487413151911443	0.523149596714696	0.526925738099992	0.509091767850693	0.234808995610617	0.498486144622514	0.649241643525684	0.580867766190536	0.458812268529965	0.59349920493485	1	0.504989677696148	0.472187663028679	0.688493076862622	0.292631931650543	0.718069280017668	0.671031215525371	0.400654575088875	0.601570031695197	0.515701771557039	0.467034328497241	0.375031829927569	0.875054668721827	0.552522301272947	0.735088871273676	0.598488062885446	0.614133966922976	0.671960501895148	0.508494351914787	0.35041038365222	0.765705502527606	0.59549763212211
PTGER4	0.614765052236573	0.677071352296308	0.854229115844999	0.498725911264098	0.674143477045817	0.760578660540853	0.704676331217985	0.73599760150236	0.620627956962556	0.55724655787241	0.289144360548975	0.707327432789648	0.506434913335652	0.6160814892343	0.680605158758988	0.749002153876024	0.678038021539912	0.600176783580467	0.67908975636047	0.508067666403197	0.327872207096591	0.566972259503316	0.710876552588898	0.737567819028122	0.49269121362532	0.562378689320345	0.706856185712097	0.499204062391968	0.580068787754716	0.651082063447191	0.48139827440726	0.638674706187615	0.293665849462317	0.582836545350107	0.503129462503138	0.581152195201589	0.616960132631383	0.535527277075099	0.428506174999015	0.636336821039229	0.645965474940591	0.261243023122913	0.073293504791105	0.342209517933115	0.624859944397022	0.824800385035706	0.644456731375822	0.665797340651199	0.589420015916709	0.717385864847887	0.238184823490901	0.346632358243473	0.621831657311581	0.31751356059658	0.602904188713468	0.497578917762882	0.626268772162365	0.608908177153724	0.205109453682206	0.718787786260803	0.529588857666104	0.607623848752117	0.34421665271987	0.708478648836263	0.504989677696148	1	0.622710140882181	0.560811019263694	0.598430888368653	0.63511935356739	0.689801341674126	0.602933149351249	0.677240429618514	0.404766787166518	0.51291950674071	0.568253080848414	0.556228975793605	0.594938654593998	0.586875024367371	0.660368397257985	0.429436836721045	0.631747452960719	0.435669976664861	0.549051489780136	0.464880789508184	0.50684163549295
SCARB1	0.472059705753964	0.799914927546309	0.761797892884623	0.253814063658713	0.428922325025455	0.507580215318381	0.75547158548868	0.622810502310688	0.6397870285552	0.777405189378803	0.558553726930059	0.698083614294621	0.397456952401776	0.281267625348615	0.747527647017362	0.739206565153046	0.633112395740981	0.488249989846444	0.524584890805809	0.654812817010801	0.171321100234165	0.569045962321646	0.674156669693793	0.508553259231968	0.5559440571575	0.482717280426743	0.603063101171377	0.643999111714905	0.756720503342358	0.762270524904676	0.467596183893723	0.614116448738074	0.452158937197124	0.452941962375827	0.434953630953505	0.554435862346691	0.68555743248875	0.633631881958798	0.549554962954624	0.698978590711531	0.599307710108875	0.235138439580661	0.0106553007146841	0.620273346092167	0.551532324283081	0.644003053418987	0.360464716862305	0.499944376669661	0.454016098018028	0.59726632949221	0.0731568057042802	0.431655228805954	0.720519414177483	0.140983550646996	0.663525365102682	0.638081502819595	0.476544697807857	0.483395513056286	0.0620342867925257	0.634131062911629	0.625784658847052	0.607296493361816	0.301619016652248	0.572882299200294	0.472187663028679	0.622710140882181	1	0.704137559450437	0.399567062318262	0.71529515303989	0.815281275398963	0.823416203147945	0.538790400126108	0.606020452570081	0.572430865372202	0.59224015300232	0.51227758022517	0.386933352789171	0.645699325010256	0.660927336140526	0.542180829552388	0.527755834231822	0.66275002849131	0.0933990483127354	0.367559566278315	0.7659013785757
