""	EGFR	PARD3	F2R	ADGRV1	AQP1	TNFRSF1A	CD9	CANX	ADCYAP1R1	LRP6	PTPRA	NRCAM	PLXNB1	ITGB8	CADM1	KCNQ5	CD99L2	SMAP1	APLP2	TNFRSF12A	TFRC	NOTCH4	KCNJ10	CD47	ITGB5	EDNRB	INSR	PLXNB2	LPP	NOTCH2	SMAD3	PILRB	AR	TSPAN5	CAV1	AMFR	ABCA1	ADCY1	CHRM3	SDC2	GRIN2B	PODXL	NECTIN2	ITGA3	CNR1	TRAF3	ADORA1	NOTCH1	ACKR3	PDGFRB	IGF1R	TSPAN12	PRTG	ITGAV	FGFR2	LRP1	TNFRSF14	NGFR	TNFRSF19	SLC16A1	LRP8	ADGRE5	RIPK1	SIRPA	NOTCH3	TSPAN17	CD44	ERAP1	MCFD2	CD81	SORT1	RXRA	LRP5	GPR37L1	LRP4	GPR37	RACK1	CD63	NRP1	MRC2	UNC5B	SORL1	ITGB1	TRADD	TSPAN14	SCARB1	CD74
ERAP1	0.884912972538112	0.854496060996371	0.851937978970489	0.191323065179483	0.12784046175261	0.916136071017577	0.744253680375021	0.90933102296646	0.327157635526665	0.76281497467489	0.897537595576437	0.90590133835019	0.629573144818209	0.796752690628202	0.933317778866906	0.828253970193145	0.844398326814003	0.838709212926525	0.891793314945644	0.722833972857559	0.82949384467551	0.733612752232262	0.706677658676423	0.905057798669752	0.838205747131049	0.785669927669466	0.554975108707548	0.788468647009211	0.867195051996693	0.863472130622028	0.763554758264331	0.61258036917085	0.814006500148723	0.843968317800091	0.787568640275142	0.80733399793098	0.798766859165534	0.829035672497119	0.80023279757383	0.812925513669296	0.738985646789343	0.869922580765236	0.82395809644762	0.871261351130021	0.819214830051169	0.825166612586075	0.863015843481671	0.698440147105527	0.785529502526507	0.5797354812333	0.507916091270183	0.718491870473542	0.754137579032383	0.858025908443327	0.656806686106351	0.850253345884702	0.829403748224838	0.741786136153228	0.750360753024024	0.870451207034651	0.823793024499851	0.793091796702039	0.900624311048753	0.804477764312254	0.813195869909132	0.832907908003572	0.853965241352048	1	0.895839055220401	0.831178097980878	0.847937105073122	0.773454218799315	0.721614823629901	0.837615443002363	0.777509663353941	0.88243361156086	0.803503272772929	0.838712602179838	0.848773377722321	0.85719297845293	0.758633281221065	0.790047336480516	0.863095179343557	0.851012830399737	0.796498687488733	0.838082158761666	0.501149233502092
MCFD2	0.956778729404801	0.837490207308393	0.959148412595206	0.208890749943274	0.154225370331191	0.900811784374127	0.922081012523049	0.955980134044353	0.393549729938101	0.728936738524345	0.968764853696292	0.927272708963446	0.658395555937285	0.813673981601039	0.964522281203422	0.833577627293418	0.909940625980999	0.973826670214553	0.958586322909815	0.69852328328828	0.94449972574783	0.886197656547564	0.766268174987327	0.913586195406305	0.936134862856151	0.88575907650742	0.533766517195255	0.825892500577014	0.83882756199789	0.843880548468249	0.773716068767372	0.539000235884849	0.841526479770921	0.974328283100983	0.871335340821089	0.82886045200874	0.790416142805912	0.897589336283355	0.879701781983966	0.868289611642626	0.805180942973491	0.853743149569126	0.817187552376314	0.841169980648087	0.843052258069517	0.855066205699225	0.923952976898714	0.701447674683615	0.726102198146556	0.583913448863414	0.41761414744849	0.877634132173001	0.816423327559729	0.893233061550913	0.705790542608129	0.884802761343033	0.748801870323662	0.868956268664879	0.804851416815592	0.949288230167811	0.840016360925843	0.911127607918056	0.93321475345171	0.83473176182138	0.895163522881562	0.91692786538798	0.81909794014795	0.895839055220401	1	0.954095112931755	0.885232884100011	0.824990219495937	0.697517982086463	0.899626661763478	0.787869285418736	0.903434479869904	0.938594725914856	0.926321234261044	0.726370952307379	0.835286100251965	0.860854908211632	0.785467810089006	0.936019210928911	0.933268000604935	0.779896032054553	0.895999580545538	0.447455681160679
CD81	0.907694017254954	0.764888675366544	0.915585071995525	0.229219876168438	0.24576551113875	0.904469213441064	0.91590233250878	0.907425969620181	0.491461188881123	0.63466722197378	0.938099211965066	0.851596383397532	0.657119233357538	0.744624848595145	0.921776365068616	0.804648799528813	0.872223726821638	0.952867516758922	0.914482180101098	0.684137995371251	0.874471985737373	0.86659553899147	0.757503901844478	0.891012828179596	0.928299854786009	0.886231074414779	0.478236248878923	0.789489121712684	0.753065865873264	0.781845863909319	0.730353302287751	0.462641922152566	0.788185986205949	0.945628829962459	0.828913194625793	0.812583312767199	0.719104749635906	0.831612339519609	0.780045591488485	0.869469206578118	0.741946467998679	0.813598003273066	0.851654416415187	0.836520998307054	0.759744079051762	0.788196428802363	0.895837251567027	0.69711810690088	0.765445080448221	0.601417404360211	0.391069215665753	0.821409222756881	0.744258763802314	0.829502855415142	0.637905572486717	0.835919532421968	0.750006471066553	0.788972084986922	0.700994631580791	0.884813707990905	0.779433909784002	0.872055975905497	0.882767965936197	0.818363794834602	0.838026706213774	0.924003293534257	0.827848731211777	0.831178097980878	0.954095112931755	1	0.83695059423922	0.813725520519593	0.599706454570482	0.842606380377902	0.736749510913863	0.879848147575772	0.926062643870642	0.92672782218722	0.676489558927561	0.785531174229647	0.79130078009975	0.736213831450636	0.898048387867057	0.929158251574375	0.716882592383564	0.853930239415428	0.513623407515626
SORT1	0.941129759312204	0.889241474266574	0.913929880288703	0.491217742564716	0.375157709787518	0.808194817452628	0.728872321243798	0.954318339445507	0.571640006874648	0.904076019319657	0.944011463162641	0.963795031100027	0.831162561252418	0.965007186245439	0.913216628572802	0.88216913002537	0.939840455663119	0.861586695530087	0.942166336573245	0.505301887619752	0.869742077392075	0.667311662484008	0.892592347473192	0.810389201801027	0.908380332122223	0.931339791965498	0.783530555128902	0.931301216878613	0.94240418486274	0.944237410771963	0.895597033914095	0.778768042550047	0.933506234604773	0.892197924470986	0.643885883511894	0.93748356859711	0.917483241711813	0.922468909140436	0.88964773147549	0.89057314810317	0.861468869078596	0.909618634741749	0.719055828752719	0.874042144932687	0.853859249838111	0.871250306854988	0.900337144444528	0.86875849602742	0.732862247387695	0.752303848864756	0.646475349400998	0.762253166432113	0.883574377895356	0.971608335901696	0.799928428808487	0.936472659797754	0.617979165653475	0.836588110392525	0.872965797310642	0.924641434680655	0.896364575731883	0.770417564355318	0.872955549594135	0.940115931264132	0.895609463953884	0.745305996135754	0.739795962655507	0.847937105073122	0.885232884100011	0.83695059423922	1	0.897760048114406	0.827898702134145	0.863726481934155	0.926369406282671	0.935052129024093	0.739455708986872	0.731531335448235	0.673261212874002	0.957261150317106	0.864730508706052	0.934292780820759	0.902775418544087	0.782580260862907	0.899425180671983	0.860024872928242	0.498149742841445
RXRA	0.864294177637321	0.764255725212345	0.850178462833984	0.365562593160252	0.320395690812275	0.769716780438387	0.716071127118808	0.875643766873794	0.504399154636283	0.797234103142136	0.861785252959406	0.85415042157677	0.722949743442724	0.851512060528878	0.832281014744701	0.758111117010412	0.849901396700375	0.806797936125171	0.866846397855696	0.469316968036662	0.814763476746515	0.632465556230075	0.818039215020502	0.746030401318329	0.860817340372745	0.834232701959655	0.695359292765988	0.873566026095614	0.827877621592039	0.855176844454481	0.806796196813115	0.697526270432422	0.83684844515344	0.835812408989116	0.620598956775587	0.831090235273159	0.790013908688616	0.849515926362222	0.81310750912893	0.806499170432462	0.779893090985543	0.801117580007765	0.696077600439809	0.807432727929107	0.775058367494505	0.780919666980898	0.803223891291701	0.826783961700761	0.698612686474974	0.661052963504794	0.550453401482892	0.722665597121284	0.799912905717207	0.866810747180865	0.652072024243778	0.863949093180867	0.574321174889676	0.786270711669061	0.770050938421968	0.858943867779641	0.836854089025467	0.741659758531663	0.803504681711643	0.846379121998966	0.813959955354069	0.730796841401321	0.673360931210657	0.773454218799315	0.824990219495937	0.813725520519593	0.897760048114406	1	0.752003581509754	0.805471322270223	0.83426770998131	0.83833688577698	0.732560414011711	0.716044931812701	0.572261426931299	0.857418731331871	0.795522364485034	0.851893881450062	0.85113496390365	0.760492101078564	0.825221823379749	0.801196129803228	0.498396085796779
LRP5	0.794720396474405	0.779542747929202	0.727334130515279	0.388090676110961	0.261167177418015	0.608570867569305	0.559514568045082	0.801641046232352	0.408921263471014	0.808297971919778	0.774989810547689	0.821516097179612	0.748402235374361	0.842513167403744	0.743100530464513	0.678597348580403	0.767733494314743	0.657440991578971	0.769313428583482	0.307439725259201	0.726263035516084	0.490447736529827	0.741664088104135	0.572371967233165	0.734617878513673	0.726450168876485	0.763813206527222	0.790439086364352	0.829518682038523	0.848104649056844	0.738700957117059	0.773131880886103	0.796784038483457	0.707481995959905	0.452871450356193	0.813461535567157	0.777880868699715	0.807022225699256	0.800574412968541	0.670132645870258	0.721561169550053	0.78614261755295	0.545863016565821	0.681443031177805	0.78942482383055	0.730627223365298	0.737608453447354	0.737480064571885	0.529066582043595	0.602443594766783	0.643474552583131	0.623858677314364	0.800799989055752	0.835845826281009	0.724079534264519	0.877379477232147	0.398469981733428	0.788926553568471	0.818990618382311	0.799598017218995	0.810546291739284	0.59930035746885	0.684884654818232	0.802182760166815	0.797992255855072	0.535149275792194	0.502831886708687	0.721614823629901	0.697517982086463	0.599706454570482	0.827898702134145	0.752003581509754	1	0.811297263032455	0.888795758214048	0.758753408632268	0.544954912800387	0.512567807798845	0.512789721592692	0.843384985097981	0.738490881298283	0.816102204987079	0.730748426090678	0.546602799756968	0.832204431807294	0.730034000381687	0.309720861026244
GPR37L1	0.943191108328598	0.779977120395732	0.91325973228039	0.190882075630183	0.0894102257160655	0.768772267174419	0.874371028689784	0.933845855483129	0.329572911114005	0.773974457703862	0.931472714209259	0.890562608921585	0.697855141048447	0.821104976739736	0.913103852643396	0.725646275025006	0.896601389006537	0.901567731142736	0.90341499882471	0.490896865037041	0.933833144592548	0.784339684475081	0.772891933423092	0.765736583316172	0.92055326340963	0.827376813459526	0.642796689030149	0.865161861191587	0.825015532303785	0.870104940758215	0.78036144654764	0.651599272860716	0.842628661146774	0.913216143826724	0.724593418619124	0.841693545695087	0.786896340092776	0.938772786726329	0.900474041686123	0.781540142780993	0.858992436547598	0.85164828544803	0.73171247678735	0.771467795976864	0.830812322773248	0.832958167019305	0.874985930160983	0.792805964260459	0.602428156090511	0.522352810455242	0.455140398939723	0.865402147113928	0.867659661031223	0.876241758640427	0.706867334936691	0.94392564655404	0.56389946783248	0.941175914070622	0.834591422188445	0.951007534236631	0.908887500148758	0.887412447090359	0.842868211711557	0.839505890911235	0.931443427396694	0.809345459827455	0.628267023247526	0.837615443002363	0.899626661763478	0.842606380377902	0.863726481934155	0.805471322270223	0.811297263032455	1	0.864688669000434	0.871032599545444	0.839792108100616	0.79093827871797	0.593881705402414	0.838204626953701	0.824502929449263	0.803202237938284	0.888067831363815	0.792454510955676	0.835500623359075	0.852338828362994	0.316263630046167
LRP4	0.880523454374846	0.844992846479376	0.824776486761116	0.524227129984328	0.40632889547902	0.697693825458186	0.635866773673114	0.894363094943808	0.589273623266611	0.886687638136007	0.883781377840737	0.901024461656314	0.884308149054733	0.944504463352179	0.827486100328246	0.776546907066108	0.888457613203291	0.75656526874341	0.866077221130374	0.34248471660158	0.796866298225339	0.575281490480024	0.895165639198137	0.661944143286843	0.854622797193539	0.881096371904521	0.811354972122365	0.90091769941174	0.897155419066963	0.949431721606519	0.868004701423316	0.806814422710881	0.893899631272051	0.791668578563278	0.500207120203914	0.932177709267555	0.902310136099865	0.877629376301209	0.834630129065184	0.829734623437893	0.800820807409523	0.879685542060481	0.675486265189439	0.783794969509267	0.842871556561251	0.803212075459189	0.842974307483615	0.87497119037459	0.659292956519191	0.739921265881839	0.709948176360882	0.68143752438258	0.861621216981336	0.934997005443307	0.803714466704043	0.940250987627824	0.483378530256986	0.814107766294157	0.849116553118461	0.864827812045481	0.873371930884394	0.673446183679326	0.784738565581466	0.913863410470323	0.875360830717511	0.609709302600411	0.598012512428164	0.777509663353941	0.787869285418736	0.736749510913863	0.926369406282671	0.83426770998131	0.888795758214048	0.864688669000434	1	0.890170671101837	0.61116481158372	0.589399060914408	0.565825274150832	0.940872017885855	0.76943123232472	0.920547579540964	0.813126903084482	0.655605791653898	0.886907137240129	0.799759221699056	0.405000192907193
GPR37	0.939846653993452	0.88901090066453	0.890421972124658	0.383619638154424	0.322308335840732	0.851295045113755	0.768517728499085	0.948682922155268	0.51441504189834	0.831130060965231	0.952872701639917	0.930127763195383	0.776762752992971	0.892347353519808	0.934129386798677	0.888738395609599	0.933365529613938	0.87649866499874	0.952126857839933	0.575279619715863	0.853644428217068	0.72764467535385	0.851230445816482	0.852679553118145	0.924337132000046	0.899435957454296	0.723661617887731	0.883344296627683	0.884302826914539	0.920241025197556	0.854270948388985	0.687087240933776	0.899925270818475	0.888865442001929	0.69349957513279	0.904689416161861	0.86371711829861	0.88746844159212	0.823782253932953	0.912152758215153	0.825538376067823	0.913350902782022	0.812796975502989	0.871825537078441	0.827806076584481	0.851280518576696	0.900403021767966	0.807941887493661	0.758816299294167	0.682066969088612	0.601568293136169	0.74970669592308	0.851262477229131	0.932078701020992	0.765131889680484	0.926157390447353	0.689191690308001	0.808340506609244	0.790297079191848	0.914193766558005	0.875583435475285	0.793127832765513	0.895107173943114	0.898796942986853	0.892892780655938	0.80128239836152	0.78172786564801	0.88243361156086	0.903434479869904	0.879848147575772	0.935052129024093	0.83833688577698	0.758753408632268	0.871032599545444	0.890170671101837	1	0.783603442305064	0.793531392922118	0.724980627205553	0.928614240346619	0.813248543235497	0.887970351751864	0.89895676221308	0.837563953123728	0.85548871611559	0.872656177592975	0.488654021414213
RACK1	0.879536900087386	0.695886300347535	0.896849624284022	-0.044834080169909	-0.0636510995205054	0.856236694693401	0.956796255698649	0.862996751711574	0.179556443371904	0.5585441832935	0.879392295704324	0.792735231765683	0.449377430571065	0.624286335429725	0.905873351579399	0.704997921501978	0.801708993926446	0.959269168480121	0.875217040766173	0.772687316361215	0.912479183068616	0.929450273258879	0.572022678221606	0.88773369275002	0.856837012368066	0.731867121412893	0.351047917884687	0.725195985086917	0.681758105950084	0.676993127926252	0.614953357785484	0.370990056362228	0.680117162148654	0.942398391434285	0.917561038283235	0.671942139101689	0.609958703910984	0.815073515846022	0.802104592865136	0.765690092306861	0.761654578172423	0.711447164722606	0.749546352772206	0.76179093342592	0.704229185593763	0.763616432776668	0.83268277128948	0.586543725107699	0.619439231037213	0.34887110973555	0.235183481871239	0.864134690407401	0.712253738441623	0.74268852776012	0.506058662686017	0.769221638108365	0.728554644991566	0.827794438989812	0.671864801606229	0.886792950104857	0.754120530614088	0.946288272691137	0.872999445637872	0.667109296159804	0.795952063173183	0.962671774428854	0.778567909107178	0.803503272772929	0.938594725914856	0.926062643870642	0.739455708986872	0.732560414011711	0.544954912800387	0.839792108100616	0.61116481158372	0.783603442305064	1	0.977900125610858	0.678661328612273	0.6592601478952	0.811976531856217	0.60802413787964	0.89136946773785	0.919266441201893	0.647154252439472	0.837188191912589	0.391152106240339
CD63	0.86209274775756	0.71359792533756	0.870165892060796	-0.0332862815318036	-0.0411267818956597	0.912008496756424	0.903706570745532	0.854729590098381	0.203300129055945	0.545911771651697	0.872177387006279	0.794066141502548	0.439559082860905	0.610698406075473	0.910564847435647	0.750566891970595	0.78940471445777	0.935296376621061	0.868062809270209	0.852953311982408	0.865120535830392	0.909262202405759	0.550544600954197	0.933948727852453	0.834291081804335	0.723894379514911	0.329937907951163	0.698918486994589	0.690290573186751	0.673215440526828	0.604375854270871	0.36196255934886	0.67415867159989	0.916274056807114	0.915890108762751	0.670032111650863	0.610257357426837	0.769922601511363	0.757252298717545	0.790961089183248	0.722641792319758	0.730559107510843	0.800306045832712	0.811381110528353	0.68968839135282	0.757171068680824	0.83658975746676	0.570326296898834	0.690960517898882	0.373536438696662	0.24907741664666	0.790529048968808	0.665570219392342	0.734387294845112	0.498219224142544	0.747491582260839	0.830748359687411	0.753729519737123	0.628795701947779	0.852859118338923	0.740727182231379	0.900849756620208	0.885459669346787	0.648912608382612	0.748413318839352	0.972113755616177	0.864581566455146	0.838712602179838	0.926321234261044	0.92672782218722	0.731531335448235	0.716044931812701	0.512567807798845	0.79093827871797	0.589399060914408	0.793531392922118	0.977900125610858	1	0.768072506427571	0.671666286345645	0.778288984081775	0.591211938055014	0.871047701765405	0.9308545025535	0.621324543262487	0.817354173465269	0.422619480055885
NRP1	0.705266043866938	0.779956492393331	0.667146094632314	0.100738788751315	0.0361809680041328	0.874637924747003	0.550439756852669	0.738132854542132	0.205392168854136	0.613686910025407	0.726549387807341	0.767364131059486	0.436228767622527	0.611082197399891	0.807823089491298	0.791364188507928	0.66360438398158	0.671943190177446	0.719104025729322	0.851514924549211	0.645098615596432	0.655103021507473	0.476096559294535	0.882868027323066	0.627175606593755	0.5906618489968	0.411013271095103	0.593966171195849	0.742038230830759	0.685849217259057	0.593797406201189	0.47851072749526	0.63924968174458	0.653672319177753	0.675508043201664	0.631627597473086	0.678631054354764	0.627717241431927	0.624203897635654	0.710457797576546	0.573080325301813	0.711164975092783	0.735195933917784	0.78560915085576	0.653755766932645	0.690162699882218	0.724849775933891	0.515679525449224	0.754160801930475	0.409318288886748	0.410269736022392	0.48310089682199	0.572627656399514	0.702201019508828	0.488907099352713	0.659584976780515	0.899435338473125	0.526732940099205	0.569397882807756	0.679131152840171	0.645859055869273	0.620018619233819	0.808827294099026	0.5969317415964	0.571626133242553	0.744431737582373	0.899828003309653	0.848773377722321	0.726370952307379	0.676489558927561	0.673261212874002	0.572261426931299	0.512789721592692	0.593881705402414	0.565825274150832	0.724980627205553	0.678661328612273	0.768072506427571	1	0.695781004295018	0.612944737734459	0.5840695981363	0.703874586835295	0.711337022647854	0.622940060947532	0.678913493840789	0.501696275922488
MRC2	0.903425459040142	0.901448414499606	0.853297375783907	0.503719589099985	0.418298516535782	0.798074164253216	0.639406053632095	0.925171426643635	0.588371885080098	0.921610242804109	0.909347414709292	0.946014667031208	0.84632109835638	0.960795338603589	0.883921021029731	0.873314068475826	0.904486891645743	0.78679203681341	0.909502071363351	0.473882770376062	0.797378952842384	0.600143659685046	0.892457441553347	0.771262258407063	0.873345887438595	0.898797582373339	0.802729857580782	0.887706457011882	0.9479799259718	0.94330147861235	0.890342082116491	0.81628435413007	0.934597714593295	0.82302283467868	0.570150923881275	0.952745075660103	0.920899413746766	0.875521538993946	0.836325803198496	0.882436059962958	0.789227836914732	0.916852989798928	0.759948630249265	0.85861444409213	0.847554780675911	0.823208833434443	0.858847835593313	0.853506627354118	0.73502824533262	0.769753958124095	0.674991315933874	0.674199094769107	0.859173855191725	0.960173469019405	0.803009615197145	0.937570291878646	0.621855625278124	0.785164768177368	0.843161499902489	0.875480936469991	0.880034196159125	0.694367676949577	0.841335991715401	0.935013749145152	0.879049749821722	0.68274545849456	0.732836113665772	0.85719297845293	0.835286100251965	0.785531174229647	0.957261150317106	0.857418731331871	0.843384985097981	0.838204626953701	0.940872017885855	0.928614240346619	0.6592601478952	0.671666286345645	0.695781004295018	1	0.787023171143259	0.939635160302818	0.852483358246644	0.73986529275558	0.911057432391637	0.819523626005675	0.500767438929702
UNC5B	0.882803942105221	0.737271065504813	0.879963982092045	0.270500066298327	0.0797859168557475	0.741604404458447	0.788471791031989	0.871210828955048	0.308856245006275	0.752629963192461	0.856982451221504	0.860826841538714	0.615304137539607	0.796758410966775	0.865630100552086	0.763376865215648	0.812792128425835	0.864221508094719	0.872104842575638	0.561934698856704	0.875457368824834	0.746691086025944	0.683563078635786	0.78285119942989	0.82537984608953	0.784936923581032	0.627100375644758	0.830653134131774	0.826635355688863	0.796880614832478	0.717395772945291	0.638340494114267	0.820614236426807	0.882549086373858	0.736161672500628	0.759825560169621	0.782228551885161	0.873835516164505	0.879227803187992	0.759195849692065	0.830223463916614	0.77328310755061	0.618796410020102	0.752713819383765	0.780671149124895	0.791915468487594	0.811067411992717	0.694880385512008	0.572076808974494	0.523259584371002	0.410501287442387	0.783552289682512	0.821673763243892	0.844585691957345	0.710492442522644	0.822995608034121	0.584076422422911	0.846515539236715	0.825003331750818	0.89554125629077	0.831862849583702	0.825593562527291	0.825743428187902	0.798575493484988	0.807384162646006	0.782247582843967	0.664268382315138	0.758633281221065	0.860854908211632	0.79130078009975	0.864730508706052	0.795522364485034	0.738490881298283	0.824502929449263	0.76943123232472	0.813248543235497	0.811976531856217	0.778288984081775	0.612944737734459	0.787023171143259	1	0.768592141388766	0.878266285209432	0.784160894947343	0.800092448875985	0.824282149934236	0.439684831308751
SORL1	0.852075297153471	0.859405409648523	0.811239227934399	0.547247448890956	0.470785788937016	0.714509720735556	0.59891490411523	0.869909565321559	0.603892271161821	0.905468255267811	0.854917482075533	0.888338823850711	0.865733709255634	0.945577771818087	0.824570849372543	0.808173142293645	0.870565291644188	0.740481450880944	0.860242893715048	0.387086183142237	0.760499767949714	0.54013778736163	0.883859864968204	0.691987120783742	0.83531585022958	0.867855432166672	0.838042612785194	0.901142704753693	0.907125880733439	0.919064001843904	0.900662574566093	0.847626130938047	0.903564736572488	0.778803426905449	0.509319647291762	0.910469933091924	0.889337385745364	0.858834350590075	0.813190155665069	0.828683401028812	0.788191777861827	0.878207816190343	0.640599528369996	0.776258072124027	0.789661182743398	0.79761749060256	0.809190154729482	0.861570446954537	0.713951137760821	0.756162293747633	0.71139966078108	0.664287570790728	0.867653022009796	0.914626297421116	0.775570203616449	0.897062963437051	0.513505692511488	0.753403702280068	0.814759954769613	0.833285371346966	0.85897464051659	0.659381256898065	0.793242226582053	0.937862685892387	0.865256006929884	0.598213188714951	0.644961965587463	0.790047336480516	0.785467810089006	0.736213831450636	0.934292780820759	0.851893881450062	0.816102204987079	0.803202237938284	0.920547579540964	0.887970351751864	0.60802413787964	0.591211938055014	0.5840695981363	0.939635160302818	0.768592141388766	1	0.832218696011856	0.663086281217126	0.916366452966036	0.793994553641451	0.574262583368328
ITGB1	0.961420972993535	0.821986901368569	0.94270552986072	0.191346073266585	0.0933346610813843	0.851993370285227	0.859239090173639	0.961185483099037	0.321414067781971	0.8014106006418	0.947376141727918	0.922477621966132	0.643405034106434	0.83711478767487	0.949804170890674	0.8193226804908	0.916914844353249	0.946320571740646	0.96181082866336	0.655403307810085	0.945095463919654	0.824143034884382	0.742190732094344	0.874706509727492	0.902786838115914	0.834084588173033	0.631330345979304	0.898783340577477	0.864516165940615	0.85387148269236	0.791078339806607	0.621067492143318	0.835870209178026	0.944597818381418	0.787997131979441	0.838127878729592	0.827324384610508	0.907831947516923	0.913780843492709	0.868094625546917	0.881370276334848	0.84444803851221	0.735103448059604	0.864957169079702	0.798038841161479	0.87612839403039	0.892075026558591	0.797843036740229	0.648494742274965	0.531784560874693	0.45733352687052	0.825458100405056	0.840816441639595	0.91224833982814	0.671137388528748	0.900133813773502	0.673044568813733	0.871638695373113	0.808156041385389	0.946217889362426	0.894328918824766	0.908352960449085	0.920395681458311	0.839660006914645	0.885241795984496	0.866076398387757	0.763815546828168	0.863095179343557	0.936019210928911	0.898048387867057	0.902775418544087	0.85113496390365	0.730748426090678	0.888067831363815	0.813126903084482	0.89895676221308	0.89136946773785	0.871047701765405	0.703874586835295	0.852483358246644	0.878266285209432	0.832218696011856	1	0.887046370795186	0.850591640222504	0.889009864573582	0.57896023081367
TRADD	0.87753240153839	0.740563068025052	0.876229439639414	0.0987015162164482	0.0593878505284732	0.881044152506098	0.879378690915499	0.880685098551856	0.290577065683151	0.620735428543746	0.890168556566412	0.836565585172622	0.495137926990426	0.690712452508198	0.896631846635099	0.776242072493024	0.814668401624705	0.915792523763707	0.896603454199898	0.71649237197231	0.860557982351564	0.858558403052975	0.663972201662664	0.901928708027768	0.866599837691541	0.793588857794262	0.399074585926831	0.722941086871231	0.739207244475193	0.732897013514075	0.652748673045564	0.416427568179321	0.735917874836597	0.912592494577101	0.871307495490255	0.729695894402925	0.689658746976599	0.774029579491467	0.767216340061339	0.828452340733509	0.70949213322337	0.748042471312328	0.825240253952699	0.810774705436698	0.743276872322946	0.781309418575717	0.837822524782337	0.593949295408233	0.665526963530507	0.497997635531434	0.279696720992331	0.795776968250172	0.67888139880207	0.799386667862958	0.603952971171221	0.771478365975947	0.778062762605179	0.753755164116659	0.676916715569574	0.86785839036513	0.742652838758685	0.863729300365639	0.871812211079149	0.729577756965536	0.773234716820655	0.923396917842124	0.804521223020335	0.851012830399737	0.933268000604935	0.929158251574375	0.782580260862907	0.760492101078564	0.546602799756968	0.792454510955676	0.655605791653898	0.837563953123728	0.919266441201893	0.9308545025535	0.711337022647854	0.73986529275558	0.784160894947343	0.663086281217126	0.887046370795186	1	0.669354912377627	0.821452031725404	0.491091888955019
TSPAN14	0.863030080379293	0.836410361331602	0.818453340349542	0.401289380918379	0.291122513375429	0.710730248319353	0.640094252041063	0.87323869112289	0.436232004641502	0.903014864294953	0.8478839464546	0.882013543253992	0.769421347315054	0.904955940826645	0.834968313573204	0.757638769530011	0.827189551257753	0.753071349410697	0.845975407732651	0.425863416105617	0.785525529870364	0.570323391653673	0.791125061323092	0.696506532043597	0.814914330866573	0.795228051910309	0.787217006209126	0.858317797058655	0.894071921233087	0.886271042241814	0.850386654615364	0.831160230388688	0.872636167786176	0.779212463488143	0.568034311110937	0.884919945122076	0.858103523597711	0.869726535866051	0.838879933985943	0.779723931136762	0.800757644622274	0.835798706294861	0.63043003384302	0.791690237307811	0.769141894354467	0.790575832340152	0.777638241889579	0.844561126032044	0.633963022959234	0.615729499824053	0.613764061958104	0.689843104505734	0.857761013493662	0.888238009914776	0.706468539852313	0.891513057951733	0.513384185696816	0.809822450497791	0.823296226241631	0.855307836727035	0.863076750380578	0.723817233441323	0.810698875193181	0.883090174313355	0.854392084095994	0.646954981984999	0.624799931601806	0.796498687488733	0.779896032054553	0.716882592383564	0.899425180671983	0.825221823379749	0.832204431807294	0.835500623359075	0.886907137240129	0.85548871611559	0.647154252439472	0.621324543262487	0.622940060947532	0.911057432391637	0.800092448875985	0.916366452966036	0.850591640222504	0.669354912377627	1	0.783200202643818	0.547513103742592
SCARB1	0.893165215305677	0.804778132159118	0.875318165729075	0.247803762379809	0.17207622130974	0.806184073551807	0.808706848032333	0.908707578078062	0.387688401025565	0.723763017060359	0.905759915338425	0.876215902208512	0.66103269303334	0.795564845548691	0.90060226834277	0.813837211110314	0.88610747322793	0.882647480795896	0.897245660377983	0.6174502158595	0.879687137852915	0.786584267083535	0.740300569442047	0.804712952150018	0.86654565535501	0.827330682827829	0.612328707144885	0.839498640898765	0.814451240301391	0.819942545186521	0.776812903487324	0.592866848295815	0.815973440905886	0.885715304473667	0.755083974458843	0.816096458573948	0.789630200475125	0.871417203121805	0.838368307875882	0.857822600482342	0.799253525469543	0.834900847593223	0.728160225296799	0.820778153202278	0.782097023903463	0.838223876241015	0.88111606132726	0.697528200905317	0.655268436748662	0.558748409729752	0.516588578669376	0.780024356461401	0.790573791622111	0.870845334106475	0.668295927568761	0.874002303277162	0.668091780759772	0.816435286540273	0.777782000772472	0.901269179882177	0.838324854286246	0.826964709033056	0.849146324822839	0.821093802754518	0.844146568987769	0.800623987772601	0.737169693486477	0.838082158761666	0.895999580545538	0.853930239415428	0.860024872928242	0.801196129803228	0.730034000381687	0.852338828362994	0.799759221699056	0.872656177592975	0.837188191912589	0.817354173465269	0.678913493840789	0.819523626005675	0.824282149934236	0.793994553641451	0.889009864573582	0.821452031725404	0.783200202643818	1	0.446846014271361
