""	THY1	C1QBP	EGFR	ITGB8	LRP6	LRP1	MRC2	TNFRSF12A	CHL1	TNFRSF1A	CD47	LRP4	LRP5	VLDLR	LRP8	SDC3	GPR37L1	FZD3	SORT1	CD9	CAV1	CNR1	CD82	NRCAM	CD81	EDNRB	F2R	RIPK1	IGF1R	TSPAN5	ATP5F1B	LPP	ITGAV	ITGA3	NRP1	CD46	TFRC	VANGL2	ABCA1	PTK7	FAS	FGFR1	ITGB1	RAMP1	ADGRV1	ADCYAP1R1	SCARB1	NOTCH1	CELSR2	CD44	TYRO3	FZD7	RYK	MCAM	FZD5	S1PR3	ANTXR1	SORL1	RAMP2	CANX	TRPM3	SDC4	FZD1	RACK1	PTPRS	NOTCH4	KCNJ10	ITGA6	AQP1	NOTCH2	TNFRSF21	MCFD2	SMAP1	PLXNB1	PDE1C	TNFRSF10B	TRAF2	CADM1	PTPRA	NOTCH3	LINGO1	PLXNB2	PDGFRA	TNFRSF19	NCSTN	IGF2R	CALCRL	TSPAN17	TRADD	HMMR	GPC1	SLC16A1	SLC1A5	APLP2	PTPRJ	APLP1	ADGRE5	ACKR3	LIFR	AMFR	CD99L2	NRP2	JMJD6	RXRA	CD63	STX4	EPHB2	PILRB	ERAP1	LAMP1	SIRPA	PTPRZ1	LRP10	TSPAN14	RPSA	NCL	HLA.DPB1	CD74
SLC1A5	0.377080796206742	0.450902165327735	0.579863282356366	0.319407140482114	0.297224663738521	0.29585915109051	0.462986119737722	0.861612539276207	0.236683384513791	0.399119466297179	0.529892492750899	0.201557958442987	0.318897311290202	0.456335610430917	0.359419457002571	0.15361691895251	0.0722759327631668	0.414756487918055	0.315490894029195	0.483828926640734	0.375846416114202	0.386593974210412	0.196337825487977	0.361326016316752	0.32828797979045	0.0462304282501012	0.230834191373912	0.47042977615726	0.368004316088927	0.4258142695949	0.461678018902283	0.513821223874396	0.248740488263487	0.554524710517801	0.567343855627137	0.490872632060893	0.430460653705983	0.34953807370981	0.323651105199242	0.44587977000533	0.518581451062178	0.533350872024361	0.546110424665963	0.253092031414279	0.00709005432324142	0.015304344386802	0.561128790199192	0.332091599577687	0.291422621051279	0.183798928855088	0.149774787761013	0.313773688569303	0.422083225935373	0.166991498259902	0.386353535853691	0.482379291811713	0.214829971025984	0.315774136488785	0.308316251167433	0.476791269038845	0.425609319664029	0.570167544281054	0.43712398837736	0.542959505793927	0.416678189136386	0.423204217662559	0.030152999147441	0.184905969324118	-0.029934182852072	0.321053251421139	0.20330735260058	0.519698565834832	0.420501120733867	0.144175019246968	0.396345734944481	0.812263827309619	0.601073963090906	0.341039909945585	0.315948027826773	0.32125817771757	0.244054228898847	0.526798236260287	0.0923615328955519	0.406137837129371	0.413592107249757	0.458467560507891	0.395321199278984	0.426720206780277	0.484530776370619	0.473989386478456	0.494159897364582	0.547758564422189	1	0.470275473749129	0.295397237225191	0.390509678201903	0.613726580700355	0.210632617741684	0.0744425721285105	0.407171781627903	0.307952891053165	0.462486182387014	0.858241502411895	0.429743113532901	0.518918194566762	0.55953204862375	0.424165212926549	0.568373507605215	0.355947648811583	0.386053359099004	0.166086538244156	0.185034635197297	0.312852669616972	0.383679803364503	0.440012623701093	0.427011277291753	0.458811375043961	0.48506893922427
APLP2	0.801374522222312	0.763940442299437	0.920112660572498	0.879067538150625	0.826708322632981	0.920182830763629	0.9208180155699	0.558674949879949	0.823378232918526	0.801605633773153	0.935113986432136	0.738774522323525	0.798798048960741	0.769062860887935	0.744591521904619	0.813070381594032	0.717885011255188	0.924193779823251	0.910654814257705	0.72508233934738	0.371944671326065	0.924934385269042	0.498435508002257	0.863743479893509	0.832249692260147	0.659904554327595	0.867498487754078	0.907593830419923	0.666270006122926	0.835032013911104	0.765892505348987	0.888383775547984	0.845722397778869	0.829003724577007	0.465095047231477	0.833436424864886	0.901796848062027	0.824067288522061	0.668932393222537	0.906423091282921	0.642087278735315	0.765297266021899	0.928935434369303	0.815494278143018	0.448647481531556	0.537478061599554	0.783788581588455	0.905404831212604	0.903332077477541	0.499755408862675	0.802300595121285	0.790863678917344	0.876869869503896	0.752696811543143	0.847739813190158	0.669394512033352	0.819329966795937	0.848030534146273	0.681365417751468	0.979835691319817	0.857591251373027	0.601307215498385	0.900072800784237	0.716786685195751	0.830502352758601	0.713747059632819	0.665990172915179	0.758962551871139	0.349864765537257	0.907711103799716	0.82232528188468	0.959939574294974	0.906734597138263	0.743886621228247	0.79171092995111	0.656954760029413	0.740762872116844	0.898035950009762	0.923838053200519	0.831454062223032	0.633686474846847	0.939648586811113	0.590717622045886	0.884897389365012	0.936583896350391	0.894596658058027	0.857618905443599	0.856313025287317	0.786844266694896	0.612580698834835	0.91048305355214	0.890393657640208	0.470275473749129	1	0.869981412550189	0.856808915904625	0.721945243316463	0.758704463249179	0.626735412093156	0.916626402013893	0.909104884397661	0.895105231646795	0.611661931897338	0.915611544883726	0.817322814051459	0.873433098347741	0.870287495642723	0.665525004429569	0.865532410566459	0.935644688832797	0.756125934269271	0.822325309286142	0.81715678802836	0.839914627734829	0.782780298731405	0.863818212554046	0.725318643638293	0.745147681451476
PTPRJ	0.678733787573493	0.576944552772746	0.823556583836382	0.860237899794601	0.841485850239072	0.897875129827587	0.841397750068464	0.321434664063176	0.843999425502231	0.689821818749161	0.782483323640494	0.749494295473425	0.765182159027793	0.718330386093927	0.590134857102948	0.839952642248883	0.773512898236183	0.869926702860744	0.861921014434494	0.530659778422142	0.234202986025116	0.884592384482384	0.339352900741822	0.839851428574452	0.744042831851398	0.753218090539967	0.862708531799527	0.833646418110104	0.648644947065389	0.660747087757391	0.580545785708342	0.823429456562539	0.866771165638362	0.726218248234938	0.335106436518538	0.788456788312941	0.807818096208535	0.829194913371351	0.670114135757884	0.804871244547391	0.446957743929274	0.605724901580665	0.767100478964125	0.75127625287483	0.62372478340324	0.636495745327748	0.676903343036272	0.862972715983887	0.872787902128926	0.483820713566938	0.828680614716453	0.765129122169516	0.76101479155646	0.748792390698687	0.80497112931957	0.523529912666283	0.827228442571705	0.85721891144055	0.526912919235054	0.873724830586601	0.752342257527347	0.369521545998598	0.781121315761648	0.495118593050571	0.760009484378713	0.666655051156968	0.784182448117408	0.824582617000865	0.41060294498078	0.892700957378269	0.825556441026491	0.82478912544207	0.811457364954937	0.821491298059725	0.710605075059419	0.543102213350299	0.549714301306001	0.857206072636741	0.885756458441653	0.777725596468529	0.536370342803915	0.83636578290478	0.582861089339343	0.796570546260289	0.831784141952076	0.846936901847463	0.815666696473613	0.752564099524982	0.676281808543173	0.459555779437966	0.756427829011074	0.703894393852298	0.295397237225191	0.869981412550189	1	0.757593552733853	0.548678333389117	0.732052871936535	0.732350142604157	0.816286199958994	0.867430039215167	0.811046157633235	0.418998318151899	0.827410395297784	0.603975188715717	0.7323790660197	0.716362000792076	0.632197288910624	0.831659662740508	0.837918621310939	0.800944468206344	0.859606066753435	0.793466114266888	0.743933561128063	0.596946053726043	0.711825687890069	0.693456927112625	0.71239089640666
APLP1	0.688977510122757	0.671471940816067	0.740024010958026	0.619652573506874	0.59495245214284	0.759160164293388	0.81830680665435	0.490553737302013	0.716481437816689	0.897204722091452	0.832464272334652	0.467264686953385	0.595101677232901	0.77501905032397	0.518989416531884	0.791252693694471	0.737676786306042	0.71078453291677	0.831035436989756	0.694840489247106	0.438667769046549	0.755249266082871	0.293384292423348	0.760003013456374	0.900374243249816	0.675299543856018	0.831958197874858	0.753859634135747	0.498520978841485	0.653036068287658	0.691631903330946	0.700604553790054	0.806180185999752	0.829376527512011	0.377164500647656	0.587486951695863	0.677117888807882	0.643562664850355	0.66742041842891	0.787079317284071	0.511094469298969	0.542794621103168	0.773985016173872	0.886092394032566	0.482406304716635	0.636323569790387	0.675581497997996	0.724518845758344	0.763523925348657	0.644621289304792	0.733744242842103	0.775097070030875	0.638694990902875	0.603817288664979	0.666950269588443	0.551099599028598	0.664159090011234	0.827296863098024	0.563559308919444	0.8299217281024	0.607281072591758	0.530436130974788	0.804029261613285	0.624241941481205	0.677567813035542	0.709990738820958	0.6703868809705	0.713564080507441	0.499969247414087	0.805883886857793	0.835303064514667	0.862108027642897	0.806084144765282	0.792020648805262	0.587186640903155	0.515050705645009	0.594618819479565	0.828041138139903	0.791617651425887	0.810539824811579	0.395124887376521	0.893625761832801	0.356845239280782	0.667150731418118	0.903435148042259	0.762226641947904	0.713574365163188	0.763161521330848	0.828627918056601	0.472704852946934	0.924999035926389	0.675189683326967	0.390509678201903	0.856808915904625	0.757593552733853	1	0.571901045643028	0.695818287937211	0.640159569893018	0.863988084560135	0.817820792367666	0.843246095825865	0.469170136957098	0.828506112681132	0.752586071598846	0.806424048141383	0.784783371730159	0.526361732224424	0.724068546163275	0.917620785987258	0.779162442542109	0.640424371810251	0.889565344220651	0.658557680429808	0.714532167887432	0.631089079087197	0.72780181102211	0.74943143339064
ADGRE5	0.810473987839913	0.799137716926107	0.806634208776923	0.682770817913418	0.587696080269463	0.600168736088264	0.597516668560188	0.706159959007219	0.427336823699412	0.490970098393109	0.68730251018334	0.574343714526637	0.675248014064393	0.373721818329822	0.643680106561243	0.430007929974841	0.465432602234442	0.648622340617827	0.588996330573656	0.598663892307968	0.122119630836239	0.571222331517391	0.6743272894382	0.445105050838197	0.5879366006222	0.221765428005839	0.490237261783343	0.623712574039458	0.320306238563541	0.768530580992622	0.799064136356945	0.585224169281222	0.419394251192413	0.593190030197007	0.263572287265352	0.59734226975497	0.699758715505198	0.615857775862868	0.219758903016502	0.688720243535478	0.547347515351942	0.615477614036677	0.759668725155691	0.561214768123527	-0.0132028430337739	0.0852081363152957	0.588174623902763	0.708320988336323	0.618516781301788	0.082706810431826	0.540783794829298	0.366398930579591	0.776128180722482	0.59409830152381	0.604392437601102	0.455288268461423	0.545950560646965	0.423470665683537	0.705072135745617	0.680004395628327	0.739133920117966	0.441185464459161	0.628061342347426	0.788836369948644	0.738027247619883	0.49003735340824	0.309385090384689	0.329723734100494	-0.0213381126048938	0.557700133678647	0.426818852991801	0.765014692171062	0.71933515838273	0.391911437322469	0.530802032273669	0.615655332055073	0.781235619426398	0.623815870199109	0.606346938096456	0.451325513549091	0.745475772957989	0.66103013707671	0.478316893225193	0.70553435724716	0.676298119324853	0.57028759857396	0.58361855350926	0.737152222777306	0.604014685586609	0.689560430777682	0.646000055461246	0.67170864019387	0.613726580700355	0.721945243316463	0.548678333389117	0.571901045643028	1	0.567279248400905	0.150218611227474	0.639166560081795	0.593999286612781	0.529121840972316	0.72398296253385	0.667083894415203	0.801331255090026	0.732864830646803	0.727443269600052	0.562980829359842	0.537745021872358	0.631118327617123	0.302444296522196	0.474207224345759	0.470142220052142	0.619159915243431	0.76584693012476	0.781578199908121	0.509277553406583	0.548894226335487
ACKR3	0.726146141147484	0.623787158871998	0.742307349819775	0.768475979520586	0.751821294691897	0.806058021256196	0.690205633817082	0.278305122796803	0.754256001688263	0.667346870237487	0.721470914813489	0.695207443796469	0.709504923867384	0.572348827946057	0.597437293358898	0.825872622511065	0.811518391046232	0.778926308860095	0.844306056614733	0.48031098930646	0.0420707444947983	0.728061668622577	0.48155610753663	0.676254445797585	0.788363281713985	0.728768586665912	0.809800891604772	0.713738817866569	0.448028399498143	0.678327789989954	0.628147571319792	0.635417031489915	0.767239860808084	0.529504600137628	0.109100946797573	0.579258655711713	0.656205105196531	0.745847070527064	0.490741160595764	0.766328498215611	0.34588198987854	0.430314438944899	0.646141395286767	0.809810398922616	0.483196862187588	0.646055724908691	0.483766866809862	0.798571370476292	0.822140033482828	0.438790361503945	0.841724869414313	0.645215061449594	0.710642736834013	0.715384945276674	0.741914991920016	0.34138222120013	0.809763748281205	0.704734704863392	0.642472953755516	0.758388838506832	0.659093818823208	0.209948066974866	0.667606624758938	0.522945663813962	0.74580094737686	0.627461860523479	0.741802060416902	0.734839577995255	0.460108127565699	0.807601927426307	0.786769834033127	0.75789712915971	0.816439141186141	0.776436535783653	0.597165315363905	0.405386859002064	0.575973525500097	0.861881041057935	0.83304604339066	0.649546246193925	0.597362801055139	0.710783306262846	0.644937713791388	0.733220691142156	0.79526332975542	0.683457933730744	0.741955218660107	0.730322481413247	0.613822460309002	0.511233296740679	0.653940961821445	0.586699519465829	0.210632617741684	0.758704463249179	0.732052871936535	0.695818287937211	0.567279248400905	1	0.675246842415081	0.763321300858104	0.809655805390762	0.638178892297036	0.309987924409013	0.76453342677221	0.60862217175783	0.708971243735105	0.713633563693409	0.531321867249738	0.690581462816548	0.806940847976932	0.732837000488889	0.753811103783324	0.724693623657998	0.663298316604355	0.658940887971278	0.689629919583213	0.524795300455921	0.539602822288473
LIFR	0.325761842980453	0.218280189384108	0.513240707812597	0.598587734359229	0.675913451102451	0.730329133107828	0.693418638734418	0.062236852686376	0.853061324531385	0.682483995251188	0.598789988739516	0.498089497162172	0.469616607389894	0.772263649576847	0.288153430035257	0.902752175916937	0.769350679803743	0.702214789191613	0.788159169785814	0.328920502552579	0.226608931045626	0.72218466654313	-0.0486303470989087	0.826890695801889	0.669887831884514	0.963182908908726	0.863023523979972	0.654849511336528	0.598100788385326	0.310055093272769	0.222682063642657	0.642291743957155	0.909408227216489	0.554556274417373	0.250792581246578	0.524708994668382	0.482072123120644	0.669549040880095	0.802966175056017	0.605865154136267	0.128920395370786	0.270619977293046	0.420597494244754	0.694269722765184	0.878939589848923	0.946747102302759	0.449948076927021	0.608359328206739	0.697265135243094	0.700548238594787	0.770892280158448	0.823205673250694	0.429390909369358	0.491056839779699	0.632563994394786	0.32809547519566	0.743422545956341	0.856152102538548	0.241533439978694	0.677082572765256	0.388070785495473	0.200447096557347	0.57865200899374	0.123100389443955	0.482331106032468	0.601656204044827	0.878079934098777	0.928481748929095	0.760419278653228	0.79398747955216	0.881054173339631	0.596597661755996	0.612341013078354	0.847773516445037	0.546004902750426	0.296500030288061	0.176147407199862	0.76856049194459	0.784955011036749	0.743055842454474	0.14435471685651	0.630884223052412	0.424817363724133	0.524787675333118	0.634475062871855	0.683414762043171	0.741890803163894	0.536501237532055	0.511824363907904	0.122433465181761	0.589072561268905	0.43188392826819	0.0744425721285105	0.626735412093156	0.732350142604157	0.640159569893018	0.150218611227474	0.675246842415081	1	0.694812351964754	0.724429037966935	0.731453019869463	0.103718233447811	0.645284697324455	0.25915645319406	0.52665470018697	0.502279806114158	0.399262038524818	0.688795472386074	0.72712595570592	0.932674778139207	0.791428354258142	0.79835577473404	0.506355330673802	0.27823669604575	0.351422585054735	0.478669165057398	0.466990879156405
AMFR	0.73598925783593	0.693309399808409	0.820244381418623	0.775141697984704	0.756882862481335	0.865044001630498	0.870119554132864	0.508076496470427	0.823799149243182	0.846627773945471	0.889207331033671	0.641119474441884	0.714172860386397	0.776726431112691	0.640378395491127	0.849061527903707	0.748940680655799	0.859292559780441	0.907980998175723	0.707588902075238	0.404159407404992	0.864836604968112	0.396367473061828	0.846283707448583	0.870040330394379	0.719741097000142	0.890704411823201	0.824208417697406	0.632595794024239	0.752844135332835	0.700079990555324	0.807182976793286	0.841951274578208	0.78960911554125	0.407362150279112	0.729463113397748	0.799624624873913	0.770396412712266	0.724226597217213	0.837969219361269	0.569194517211002	0.695361331179508	0.813936542920696	0.84954762108006	0.492176488184298	0.648748587725989	0.717137885632036	0.826957486753683	0.851851456930814	0.599928941929973	0.80831152928797	0.795625018137454	0.791743740581544	0.68814080512899	0.796090818212923	0.644181453442539	0.788721290551058	0.842707079066428	0.606942750478632	0.920760631875375	0.730039471577021	0.57408130578328	0.846885438220932	0.645499882564161	0.766320902715965	0.717466464923738	0.683538067618574	0.793207387359781	0.500610808006616	0.883208643588075	0.857580483244388	0.912113198397956	0.883173572748682	0.778400821941553	0.732056310153993	0.588649015075814	0.635822832543698	0.887357232431812	0.898053623877679	0.845250734391808	0.524115252537815	0.889751516719979	0.511563241141287	0.826008152057474	0.912628201369091	0.842973917132341	0.825653786924086	0.813694508824679	0.773613208103876	0.536756392901572	0.881407624727267	0.814098996745368	0.407171781627903	0.916626402013893	0.816286199958994	0.863988084560135	0.639166560081795	0.763321300858104	0.694812351964754	1	0.870002444339007	0.869936090038062	0.529428385271467	0.886354576473094	0.745015592487867	0.849809632307816	0.817883316545977	0.600555877479269	0.818654777739961	0.925050932078935	0.819074610746117	0.771678224171616	0.851870887469179	0.762868538884529	0.731001731575496	0.762056255463617	0.676401832364753	0.690459431412292
CD99L2	0.752193139015039	0.684858163155167	0.845999244531811	0.854729302197458	0.824293041519707	0.898419474016126	0.832308919274924	0.377236670666807	0.827477222454543	0.761181557157562	0.851302804389552	0.740572372250226	0.774862532962205	0.719760080191319	0.688798458856759	0.880812251335693	0.809065605752083	0.883732139899806	0.917909603881013	0.578973659669383	0.196290875684131	0.870528923432463	0.475985930701415	0.813405229983103	0.828661345488109	0.769629307920239	0.888323450729926	0.83793936637388	0.56346096914	0.769030996609718	0.684850650841539	0.785947951743859	0.86562146396328	0.706142704214557	0.285866944044355	0.72036353257734	0.797792596180621	0.808103216653826	0.620639683077738	0.84481546642021	0.470146733856112	0.585316271320414	0.813073340707	0.845283851911866	0.535372108030847	0.657780222581476	0.637603996337003	0.887241190691711	0.920192154343215	0.491350520797609	0.852917836053731	0.774770551044988	0.805966671310468	0.783822022989774	0.81394851497343	0.512718643097433	0.859691799922756	0.830427762937301	0.653545290756684	0.900505053896258	0.785963605264222	0.40204205651238	0.838523648334073	0.584720506073771	0.809232364033424	0.713070049706966	0.767714541017745	0.803992952655768	0.448255184754332	0.901704050430662	0.868657839958838	0.877175438389792	0.871795933534897	0.810337517816841	0.701709538147219	0.520709973205916	0.655997279250632	0.883179095263905	0.922745713878243	0.781553159365683	0.596668957588881	0.864214668881531	0.615945483807941	0.837907867696221	0.907530825510613	0.837923906037563	0.845760630393386	0.805338614999433	0.687397823801106	0.578607316096912	0.816722970099802	0.751236411404862	0.307952891053165	0.909104884397661	0.867430039215167	0.817820792367666	0.593999286612781	0.809655805390762	0.724429037966935	0.870002444339007	1	0.802776528711341	0.421129654425963	0.862067533780475	0.705898980469536	0.795616267107716	0.818901081843759	0.620759468393085	0.828422170123051	0.900057141219435	0.806890044362538	0.840748007710603	0.803286381350693	0.7990178203714	0.710998198736756	0.788952365118579	0.643409427215016	0.663103929404121
NRP2	0.564715087331272	0.530138616437672	0.783382251114816	0.714806218915898	0.705430475205728	0.828132712217288	0.919030987369432	0.497616196764604	0.81785889527122	0.832066349959157	0.838872800655257	0.551347766063839	0.610008626391031	0.902185776767777	0.529221584852477	0.800029017317866	0.649336991054122	0.820019901818109	0.822244115551157	0.685123586656422	0.560525025273626	0.878486647015617	0.1580026597619	0.925041586215268	0.759472566439311	0.710410672588648	0.855698377197387	0.830952130334263	0.784078312855281	0.583159937429513	0.534467556082244	0.8834204483397	0.881083246073921	0.879990579456757	0.599805997827828	0.775573648880599	0.777786731102906	0.727543514200202	0.873481876288119	0.792708638867034	0.529903230371494	0.692672384416084	0.784319414727709	0.728354842600727	0.594787884853398	0.664307258368635	0.7835942531791	0.734607349991795	0.770208970782908	0.697134810418524	0.735145158289332	0.875855069276224	0.670689242231119	0.591278067617313	0.771545035574968	0.694769659506821	0.730942975857864	0.91505895181665	0.429942493284639	0.914082321567672	0.643702242012229	0.639841927927991	0.792239752362662	0.519343531714513	0.648546257117496	0.687291930993194	0.673819273759412	0.812073830452286	0.559868453488215	0.866066200358551	0.826591788196894	0.858117977089777	0.752387546143029	0.753778813190561	0.758933644188935	0.66472555452129	0.496260754408733	0.819853315993082	0.834424995194812	0.858976476867989	0.339333538010031	0.911821868989231	0.419253031652674	0.712503667896876	0.830356000675092	0.866602322811218	0.804409747553066	0.724355306062564	0.780687426385628	0.362392599427451	0.897055521542948	0.782139676095938	0.462486182387014	0.895105231646795	0.811046157633235	0.843246095825865	0.529121840972316	0.638178892297036	0.731453019869463	0.869936090038062	0.802776528711341	1	0.535429832684771	0.827828113635522	0.623994913933263	0.784680466720206	0.742254003342325	0.564168402905642	0.824909637933456	0.873497904821848	0.817217677985344	0.749547041534951	0.859810645152366	0.683468071627656	0.565385758655806	0.621451108465278	0.706720562783237	0.721517806896564
JMJD6	0.514367470496062	0.586048898459063	0.658937403936072	0.469009805856578	0.435058476964486	0.438366878968138	0.548117945158271	0.88105905998366	0.337414862123693	0.448270747412001	0.639637639223198	0.364297375337626	0.46006514974278	0.469999846662449	0.510968387474346	0.247355579864807	0.154189535153868	0.56041898820996	0.426228403099359	0.617916739817362	0.43687627969688	0.532610246994971	0.346318238805846	0.452562587343759	0.418217807094729	0.108834869476853	0.345703448758693	0.581604969754523	0.447613793824546	0.599569689450429	0.60450332085622	0.611504845510529	0.320307838353835	0.626125106047926	0.540435943538451	0.628905068303089	0.612336563198978	0.472870033291875	0.357942657179648	0.547470817306699	0.691337788911437	0.717511169154633	0.66421875147179	0.350506636841142	0.00697482554328089	0.0311522812869535	0.626421200961526	0.471003278929407	0.420987972544884	0.165231424013875	0.248481272000833	0.360578921759901	0.604127735352716	0.297291381081444	0.477943396682721	0.595582160448017	0.323262618580132	0.380475305611644	0.427877666280943	0.620032982617246	0.582143744860945	0.633230665837293	0.540276020540451	0.690531361461848	0.532171842404997	0.438724239789633	0.101241758723615	0.263427167294687	-0.0369722053845059	0.437661294307044	0.282104015674709	0.641861857839857	0.572584335587162	0.21495451451271	0.485143942373341	0.812661583066596	0.689395924107646	0.455234084677169	0.451368129443192	0.441874695298352	0.415885502713175	0.612146382812981	0.218474559681967	0.553037673861375	0.532098409166392	0.531985428389087	0.486735465713736	0.522157537174632	0.52503158279424	0.589734211412018	0.573621728856914	0.714497795914794	0.858241502411895	0.611661931897338	0.418998318151899	0.469170136957098	0.72398296253385	0.309987924409013	0.103718233447811	0.529428385271467	0.421129654425963	0.535429832684771	1	0.561134598360762	0.646003275864444	0.659506940147622	0.520215410994542	0.595408912156898	0.462024211406016	0.486051194438708	0.232745556681285	0.322871800316782	0.374440807711816	0.496825425074315	0.588698965883809	0.609577795916696	0.495543675544914	0.516088818685223
RXRA	0.756906401501782	0.735250073731044	0.849284987619728	0.779598294986306	0.744436873577645	0.831512171490997	0.847053566877612	0.509815178718379	0.786875693610684	0.802764500131072	0.884228717781107	0.651779252494286	0.736988680332017	0.75397626483146	0.676449933173347	0.804670867235796	0.68728522985917	0.863652106559935	0.89083163875078	0.709875056447903	0.375998138471711	0.850865181874925	0.460832042174204	0.808734075123208	0.835995297212063	0.67658376087742	0.840140666817895	0.823243711375656	0.603933345655369	0.794122790423183	0.750866721453658	0.807022297336809	0.79838875789396	0.757379243396312	0.421642982639498	0.732145746697266	0.79705193709049	0.77618732066298	0.6664886001139	0.86989140956178	0.600147155755467	0.717688343403403	0.845999291404634	0.810364939130788	0.475902300864854	0.586852611895378	0.735210301779371	0.848937465884893	0.840110782076932	0.536167572833554	0.766867097968436	0.768316765462313	0.812449499931538	0.674112954500595	0.788570885107426	0.6541492172265	0.76865114491052	0.816565121512751	0.60982351332836	0.91394889007605	0.787789788743677	0.572226578137805	0.846119571093808	0.704364081340327	0.757981618232518	0.667270717479445	0.646586757017672	0.734708419808105	0.41937703502224	0.868657823685655	0.812485155817178	0.903993596743515	0.886375994006655	0.731482239406457	0.715721851441154	0.595837440908892	0.67988341973412	0.87695624196297	0.87214339169076	0.805720580469778	0.578625189409386	0.88270679607625	0.524313390877001	0.837529737598388	0.892494201516706	0.836689202598073	0.802712415112071	0.820172070258739	0.748580645745636	0.590356653024233	0.860453208709883	0.828147957921904	0.429743113532901	0.915611544883726	0.827410395297784	0.828506112681132	0.667083894415203	0.76453342677221	0.645284697324455	0.886354576473094	0.862067533780475	0.827828113635522	0.561134598360762	1	0.794484590414735	0.840023856752176	0.830146826187147	0.642557905295046	0.793035446916514	0.898361470250619	0.762611594723641	0.726887527560337	0.808477642743647	0.785627135177848	0.777121647172994	0.78796447443435	0.689082876283942	0.702746473958977
CD63	0.916798540777387	0.970671914130925	0.802266460947726	0.637121493466267	0.545775306629815	0.63019258308295	0.654820362076798	0.669181541956177	0.498031072504353	0.684002969372547	0.805250531644294	0.514094780033009	0.676991243329719	0.486347750587637	0.748699217820982	0.536801228202494	0.530565732189937	0.673201801076797	0.693743964554934	0.746534164432169	0.243688915769074	0.666593377932984	0.695036796370361	0.503270666589511	0.800702225813291	0.338989735770379	0.620128253333379	0.653209870152658	0.290913360003586	0.906329928761036	0.974182317751448	0.58077592606955	0.488744813414551	0.636756959515081	0.283723241979639	0.552410747261375	0.756458836624649	0.554892058935329	0.298987111060472	0.783736568786537	0.652157846996212	0.666174182828403	0.853513129487352	0.754302702864549	0.0564606024815858	0.2211868622786	0.655798795414357	0.719792559277031	0.715855324833258	0.246830885585222	0.576692680648857	0.471669038811403	0.797877931655874	0.622322074444655	0.600282936081877	0.552283974615787	0.559412093731886	0.534594585100272	0.795172678329589	0.775920552493993	0.809005545614587	0.537787855330037	0.763421707360161	0.949070380377388	0.735815513936777	0.551364140745227	0.343033993649342	0.410504069969217	0.113898243257197	0.607888543405923	0.575378453993201	0.866967066645541	0.830122948238453	0.476462653874206	0.540790711794189	0.50674723899203	0.828255720709769	0.69980853892828	0.679472561359388	0.560068707922737	0.727650405783955	0.75057709997786	0.355217401055067	0.770403264894657	0.837460004325786	0.614166111419548	0.59196256512395	0.81488750481189	0.740514599813056	0.683508072900567	0.814642982745261	0.766316330423009	0.518918194566762	0.817322814051459	0.603975188715717	0.752586071598846	0.801331255090026	0.60862217175783	0.25915645319406	0.745015592487867	0.705898980469536	0.623994913933263	0.646003275864444	0.794484590414735	1	0.825119071793949	0.845013841622743	0.503526920846267	0.600310561661347	0.80369744553612	0.457534037987892	0.468485192045255	0.60100716835698	0.70155275250606	0.966794117767041	0.870296741905828	0.618367118414674	0.638424931641029
STX4	0.799499380961648	0.775562696914775	0.834852072514032	0.722849483193599	0.664539752040301	0.793877853397585	0.80578567069072	0.643992254023985	0.744696991872825	0.829415086042018	0.889697033709214	0.581068127080653	0.663904963385549	0.717201283844841	0.605065483716603	0.720041946341186	0.678237835357409	0.798499590673547	0.787249623318407	0.788943280137894	0.390846264774198	0.806522704438591	0.443438488221498	0.759052065749349	0.871326857957593	0.564006251848047	0.7652553723886	0.796709989743894	0.546644903926946	0.764658473699685	0.783063791269542	0.744350820477578	0.714683485896672	0.751472925385618	0.424870834598708	0.729441052794395	0.791879531512788	0.694785070640216	0.569894838117545	0.823808365559566	0.549176392660977	0.655028771546904	0.836663025913297	0.8267193305336	0.32193287844156	0.465419558596462	0.696041231075024	0.745904154994474	0.760893711868447	0.498019543891416	0.719165139135751	0.672480557907773	0.772972818503381	0.609385454198443	0.749266667073928	0.558450352514987	0.685750157870356	0.699179921401929	0.710577473705125	0.871221113953794	0.710928439308283	0.586620711681246	0.796633136482434	0.77700604726508	0.757521682515715	0.682046886183856	0.564089175416135	0.637826052436586	0.293580665202646	0.772811549234683	0.737014838981637	0.908304167955456	0.886720074530409	0.649129240278131	0.680755562155832	0.612404340841261	0.692809973477953	0.823147955490097	0.828830064474272	0.755592951741944	0.591121185488132	0.819703693598567	0.517188105685463	0.762519778311539	0.864596041664592	0.740552066612744	0.732386640198118	0.856471667700908	0.84151346358079	0.551066523431009	0.860402539118386	0.781828860961032	0.55953204862375	0.873433098347741	0.7323790660197	0.806424048141383	0.732864830646803	0.708971243735105	0.52665470018697	0.849809632307816	0.795616267107716	0.784680466720206	0.659506940147622	0.840023856752176	0.825119071793949	1	0.751403873081746	0.563076593553856	0.738974967736768	0.884790506507939	0.686992976434545	0.689264070856197	0.791049465019521	0.701345495738887	0.804544419272344	0.786149715438297	0.708682969504726	0.724033120550826
