""	EGFR	ITGB8	SDC4	DPP4	CD9	ERBB3	ADGRV1	F2R	CANX	CHRM3	TNFRSF1A	KLRC2	THY1	PVR	TFRC	NRCAM	TNFRSF21	NOTCH4	PTPRZ1	CD99L2	LRP6	SDC2	LPP	CELSR2	PLXNB2	NOTCH1	SMAP1	ITGAV	KCNJ10	CD47	RACK1	INSR	KCND2	LDLR	NOTCH2	TNFRSF12A	APLP2	TSPAN5	EDNRB	NECTIN2	PTPRS	FGFR1	CD81	PTPRA	SMAD3	AR	IGF1R	ROBO1	ADORA1	ITGA3	LRP1	PILRB	PLXNB1	IGF2R	RIPK1	ADCY1	CNR1	ITGA5	TRAF3	SEMA4C	MYLK	S1PR3	TNFRSF10B	TSPAN12	SLC16A1	ITGB1	TNFRSF19	LINGO1	CNTNAP1	ACKR3	NGFR	TGFBR3	ADCY9	CADM1	RXRA	LRP8	MCAM	TSPAN17	VLDLR	SIRPA	ABCA1	SORT1	ADGRE5	GPR37L1	GPR37	S1PR2	ERAP1	LIFR	MCFD2	SLC16A7	LRP4	STX4	AMFR	TLR4	DCC	GPC1	APLP1	STX3	SCARB1	CD44	GPNMB	NCSTN	CD63	LRP10	AXL	SORL1	LAMP1	NRP1	C1QBP	RPSA	TSPAN14	CD74
GPR37	0.865799414094638	0.930115011529466	0.313268073801626	0.537216351613329	0.76879683449334	0.920081995373192	0.743465769272238	0.835014212297573	0.855124252878136	0.872341036525298	0.730322476361184	0.879879782218288	0.915453186400106	0.903272443033994	0.753377839964729	0.913839405323858	0.938860462143592	0.627995335511	0.938665421219952	0.903950594366121	0.892572949514019	0.791336491981513	0.864223766202733	0.94167234274198	0.790820356334906	0.942520970700049	0.887907121583789	0.940522121057369	0.841232619682497	0.864687713180926	0.652526992070818	0.736884187286178	0.894276909595983	0.835889798503604	0.925192618297336	0.422287412906759	0.892354666003653	0.865977611058488	0.891732293018908	0.796178020061327	0.854467743512551	0.854582605262787	0.942107400384585	0.944174209660736	0.753543054679076	0.911665967791412	0.492717296341306	0.913092511411137	0.934119206742758	0.783551265859322	0.934494819273295	0.891155076453631	0.910583423459691	0.87861083882164	0.846353217670115	0.882436919493384	0.779158783656552	0.6454558185689	0.766540112112862	0.832638948213884	-0.0112780948049609	0.165007535127645	0.416468629707342	0.868778907589008	0.410414297839082	0.801203736405075	0.869999618787466	0.88686928991299	0.806968886256784	0.882107203357231	0.797432096749753	0.756557218858199	0.889115980766	0.936406709916131	0.752160094221806	0.896998096286065	0.8514552374916	0.848313557951452	0.447183097662612	0.867353835589758	0.54617871592524	0.925040527551977	0.885432222142813	0.879362165930055	1	0.862665599609501	0.865148759149338	0.945008494497029	0.834940319096645	0.873564684168938	0.910638279716396	0.639590464054867	0.87658792951552	0.824734750933739	0.868441372173317	0.625367046110703	0.938562100095366	0.406326067935148	0.522012270644692	0.212415900463786	0.341447581664772	0.855401555447596	0.798242542283203	0.866776063473081	0.809984859110546	0.796155400019831	0.943742269841285	0.556876279958961	0.820704130271668	0.709466466537979	0.795806759336143	0.482890795958238
S1PR2	0.882687049044848	0.896590511302266	0.499076508938752	0.651048280602495	0.878244453365205	0.849921748883959	0.550580944326557	0.807620996875009	0.881399823553015	0.894451119505036	0.808739448106407	0.856448476359012	0.887981990501429	0.862683975424407	0.822613152918839	0.887709641558379	0.905217696072518	0.481258681012216	0.855532202323145	0.815444700885242	0.842639259022159	0.813920414378856	0.877033462676411	0.888157525579871	0.847925973783096	0.807985330412438	0.916405619253693	0.867436108371592	0.671732249590589	0.8870920707141	0.784924703951972	0.623824446527314	0.796412623585876	0.864094222426555	0.889333854398092	0.660667601535026	0.897610547354569	0.8729256626484	0.756814731242123	0.894715542763179	0.852553068416419	0.891110010743797	0.914695669216921	0.921431018388003	0.74971520403439	0.856786396361599	0.602696164587163	0.911897178144276	0.849936392829223	0.869576718044314	0.886710545766109	0.821232307488532	0.741332904913749	0.827483189559426	0.856880320083126	0.888612891687035	0.735055930216782	0.722967271560913	0.82982185635361	0.821752043889385	0.151628445636111	0.365414437387761	0.525557115363272	0.834180396431109	0.584210245296686	0.85086056483291	0.899233658425824	0.857154281392264	0.785753042595635	0.904943887238345	0.623899656515374	0.752966632783655	0.816067222901577	0.901070026511416	0.80577235591071	0.865423603142059	0.754674875356186	0.796052711027935	0.553451094552802	0.74552063848263	0.591267828186122	0.867603671989365	0.897683275414814	0.796961123458368	0.862665599609501	1	0.836943326637155	0.830177814566314	0.881462936394442	0.832037482086698	0.846115443783382	0.772808502421031	0.836512244442867	0.824118331300392	0.814954840705576	0.739417292786018	0.86748518597655	0.35090804826417	0.638779656106578	0.373376864195459	0.430988392170933	0.87382258506741	0.904535756748567	0.868392198663091	0.759642791693918	0.630794960471767	0.892050645024186	0.62321249155638	0.88225745684184	0.781741879335494	0.685656432893481	0.295386260611985
ERAP1	0.847875874283763	0.919736290838677	0.455982701364752	0.588419087564017	0.829481583652154	0.85110216469188	0.68136796603239	0.880875561270017	0.895924625197893	0.865747832020054	0.827088141488894	0.821778642870629	0.841341103493998	0.848488316097633	0.755442101467549	0.947648917106248	0.869928216797818	0.647132816137702	0.885553776324082	0.849475208114563	0.907767562716311	0.794249564452679	0.920056759183926	0.917801764212573	0.838063275714411	0.894423907644175	0.895691730433824	0.905249116495182	0.785536823924811	0.89655065825772	0.723877482900341	0.805619730421301	0.811542730842217	0.858191931521778	0.931152600512439	0.547570307400035	0.920490063454756	0.833566791029715	0.835095234376788	0.851120295923268	0.842976826211835	0.867485057919413	0.907404378260777	0.916136015388172	0.824903293342323	0.883961709237897	0.703643855846366	0.91549052890312	0.850907013237008	0.826543634572854	0.897725900671838	0.875796359812865	0.872181819429503	0.903076346510163	0.849746332891063	0.784141201038601	0.834477462109227	0.790292676995316	0.776998094907092	0.875113017309601	0.200755306162434	0.327360728929092	0.566028308635314	0.852529856418474	0.574436511571749	0.859249633747021	0.882761759831869	0.785620076331122	0.813897182215829	0.750705539098023	0.675710025639099	0.824699873556584	0.827640554248965	0.940358814519406	0.855431333289079	0.824513448453452	0.800756747776764	0.81351031856122	0.570944898643245	0.82817610691706	0.710488432530127	0.9328052309651	0.826597092792976	0.805629034515412	0.865148759149338	0.836943326637155	1	0.916945062240393	0.872099596683113	0.862556973418198	0.874126367360436	0.780314031968288	0.863127828710255	0.835410238873733	0.843851175238733	0.682193980918689	0.896051743738852	0.428203906605422	0.667261812068707	0.441433897052067	0.541523032423087	0.932357565853232	0.820285162418819	0.899145676282641	0.849442048550284	0.796180324898937	0.925019657704575	0.657725824138114	0.804339086335008	0.721568588157589	0.829936012445893	0.471723084377875
LIFR	0.8777586718131	0.944637772436382	0.297164729269378	0.520373844102693	0.779051202338687	0.90833665875487	0.826605677857049	0.852651787601168	0.876498275175969	0.886817044994538	0.72158826462333	0.890279856466005	0.899954931359307	0.891179586776361	0.731431377668893	0.93646943476573	0.92509277055771	0.674611734892151	0.971276314027945	0.890229008928161	0.922953277285855	0.797094021754324	0.888108936912747	0.963150831816419	0.79543867410285	0.974868046496462	0.903648532284217	0.969667636980287	0.920259675711659	0.872086826736133	0.650706391107213	0.777885326619347	0.931887705845688	0.880389493423447	0.954696893521084	0.387019415267408	0.912182602173429	0.863079640188919	0.948678412150589	0.785678813224133	0.872607469555932	0.859360078965553	0.954779292166101	0.952465907215779	0.743100036974936	0.925324386131975	0.517306304111229	0.913197160570082	0.948567404346407	0.779276811417186	0.958808500122499	0.927347461081234	0.934916166175334	0.90711328397291	0.84268734752489	0.85827008573541	0.77662256710361	0.662962381977685	0.758018464160518	0.841228930734129	0.0139471013576486	0.147054500200853	0.435756880003218	0.874600274895262	0.419354853638072	0.792379230889474	0.870254542554247	0.885486974691241	0.792849198919931	0.81912301117982	0.825969141528798	0.794318585683173	0.909028179464945	0.943298794736437	0.776445243174729	0.896203772521657	0.856721933170842	0.840155792320936	0.421025383408164	0.928492935482033	0.555304711203114	0.942957037198872	0.85103598748753	0.927423430598529	0.945008494497029	0.830177814566314	0.916945062240393	1	0.832725904032727	0.891131555014342	0.948544313206579	0.651343070148544	0.878048814582153	0.844478915980641	0.91940173529743	0.579605404807828	0.943931271413593	0.443282563376939	0.566435870961193	0.203878985487216	0.380834806514597	0.877481253107349	0.774893362922976	0.868276771256578	0.859872086801458	0.810389971824479	0.946859538752562	0.555450233690261	0.81037214967933	0.692868700969932	0.855680115761895	0.542387503983749
MCFD2	0.92196607974693	0.909371608155088	0.70501828599634	0.817253384686741	0.92854423229586	0.762439027657026	0.620018688612031	0.933387556286031	0.976278182744001	0.911855048269776	0.915070978552427	0.762505135472462	0.845680473067191	0.878373567465633	0.911308015917192	0.927329670492701	0.890510487062913	0.560227151432296	0.806970093878924	0.871243659707468	0.857937188421396	0.935051457921121	0.948050954769661	0.887401738770254	0.940678757811738	0.8032876159141	0.946437921195165	0.893525453219935	0.632683006896685	0.966691020981197	0.925729167517176	0.619858084233704	0.751919004518425	0.907394271724857	0.921030286836625	0.778133261423481	0.962856708250779	0.923653979537555	0.782927387585491	0.916934365978065	0.800239294490854	0.961112656883535	0.909826804198744	0.93197263854323	0.750328404336104	0.910333773892272	0.713882751264847	0.946459143035996	0.860159699127058	0.946992466618719	0.837679153681751	0.849082293610876	0.774425322596113	0.857520863680224	0.915247461376732	0.799975672962268	0.757723979978411	0.848584144841305	0.834283347697608	0.87605231729355	0.387987510567266	0.581459585488218	0.736100495282819	0.84700176591598	0.779459191941572	0.934702341657663	0.93037697829829	0.731448075212354	0.787600898201645	0.782909673111706	0.602986382617942	0.878984487210621	0.877302475496876	0.935567869871543	0.919929644051723	0.845515313484167	0.770046419370023	0.875336604282545	0.722734006152962	0.758479356451348	0.754422313211231	0.906102759932802	0.843181233557286	0.680257841664974	0.834940319096645	0.881462936394442	0.872099596683113	0.832725904032727	1	0.827831898768866	0.773229535836948	0.891818706899611	0.930339283323786	0.890261741509683	0.742590279617947	0.872333929496219	0.840873595817393	0.469307889810531	0.833846047157718	0.589618236683511	0.622698951370068	0.946702429560201	0.956867554062272	0.94224844210527	0.828853505805865	0.729907427437686	0.905663842790889	0.79976361481229	0.928326103182632	0.897965808196725	0.717109367760549	0.372618419976415
SLC16A7	0.890304951887647	0.943329247541887	0.358344659377918	0.58074814277194	0.775461151701384	0.889550066236551	0.574413104184004	0.783647923397178	0.859050649248763	0.889183228655739	0.761557168861113	0.914229780398315	0.888428277845513	0.859994923597693	0.766540204979448	0.898766640038663	0.904841621618139	0.657718014246198	0.909505489412625	0.854038174906157	0.93005556492594	0.720278729919158	0.889228426666986	0.924204328602163	0.767415154147021	0.898498285765995	0.878411480228471	0.892247252573611	0.777232663298602	0.87988529292497	0.667799477310534	0.722283416217571	0.853440829070113	0.829824887799327	0.889695819293696	0.477630097395386	0.871182092503137	0.826861454125164	0.767571082429733	0.764199602331305	0.877572354045545	0.879371156136867	0.872544687836764	0.902926949642671	0.716039989402677	0.897204466547466	0.608627194357497	0.907474225560082	0.846446666612014	0.813350671121162	0.943976875251938	0.915348073193041	0.811369090903854	0.903229335549227	0.903728063889749	0.888706822451879	0.693234537592728	0.701421017632302	0.747008079202086	0.774001872815864	0.0350239199878489	0.251823842083166	0.5155009548776	0.895989987758896	0.486144816062046	0.793077633873313	0.845337397573081	0.884121477076092	0.847000599798935	0.785998995228976	0.578752561494794	0.729202991757448	0.896812391157525	0.899686692922739	0.732214635488411	0.888625043559868	0.794926510025977	0.835895164102701	0.47592732393403	0.730412586305012	0.60385852789268	0.876622976055909	0.883852242738169	0.81605166903006	0.873564684168938	0.832037482086698	0.862556973418198	0.891131555014342	0.827831898768866	1	0.900908638172786	0.706945371475213	0.876650566489554	0.778056972016862	0.861447384371793	0.629815047360186	0.862775406306373	0.512963724012244	0.586581322840212	0.313518535970017	0.503281088000096	0.883003100472295	0.776581843281038	0.833842762100996	0.775476905777418	0.733867523738881	0.91423973438935	0.614853937487119	0.806065276169404	0.685016970025434	0.78672326528483	0.485504068885025
LRP4	0.852433378700519	0.931680529461332	0.192658578564654	0.404102241083588	0.721155176491853	0.93611123061516	0.703400557525793	0.763132268184018	0.813628956066824	0.872227366950003	0.638067291735111	0.951894329962147	0.898617164702861	0.861264873029305	0.685178795779306	0.89329045346765	0.891553175272043	0.61921056735137	0.98314222836286	0.819258983464315	0.919442806873063	0.677405612561054	0.854506292714317	0.944035252650023	0.715426067973372	0.951953487512934	0.866109606164834	0.92614920993503	0.904422577907091	0.810513069020998	0.562720959905803	0.775061547968332	0.939867119044161	0.836818713620292	0.894454136299143	0.348027667333617	0.850097424642099	0.804493275440756	0.862259208221001	0.754135136644903	0.917701283535191	0.813277197329335	0.909652452858062	0.915060546352716	0.706435566513103	0.885208476988234	0.461995338382122	0.883969572298954	0.911039703557507	0.735097146448042	0.973432717992728	0.903585527760226	0.882289586853144	0.86715472854667	0.82517901255983	0.877872821426234	0.702002137268845	0.597768992951272	0.756531807747943	0.780227112689176	-0.0952963226911506	0.0583721112557764	0.326065382324778	0.899985487185603	0.31874890713769	0.743415490519906	0.829788215028458	0.937718984474984	0.777165656101964	0.835105577383523	0.736945825400304	0.667163675347517	0.861981471163862	0.903998015707479	0.698987964417358	0.900357146209825	0.823642907126343	0.796775487533541	0.363036957958969	0.836074915572286	0.449931981234412	0.905561024556467	0.882042215481201	0.951040914963354	0.910638279716396	0.846115443783382	0.874126367360436	0.948544313206579	0.773229535836948	0.900908638172786	1	0.595178749503327	0.790366723759894	0.783371965651051	0.924869708059222	0.503657547789175	0.930009840179878	0.413165511727322	0.442485041671062	0.115074991837879	0.302856389012972	0.82195749433213	0.72543904378651	0.791140281319198	0.788904168736829	0.689495599422917	0.920454528012591	0.473739739499983	0.760205561892035	0.602926480787072	0.802184779689525	0.476369913119928
STX4	0.815838887744252	0.758279000728925	0.799619982983322	0.823267894881506	0.881051982597974	0.567655155155393	0.433418744715777	0.824259295632388	0.893561807254431	0.821983134528361	0.90746017159126	0.62219612241109	0.655103509907421	0.730986247423323	0.89056224107262	0.802323061871614	0.706524960269204	0.544157403693466	0.622103891439472	0.714741686095187	0.751209759334178	0.835520537826396	0.869514456452761	0.742178227245103	0.871931911418273	0.625069836122041	0.842611492233036	0.717111850516602	0.446766435111078	0.890929620646819	0.916696522599867	0.54227952923815	0.555615958125001	0.840191109423729	0.783797455406215	0.87642176857427	0.859544079414513	0.802413378307679	0.58611978434088	0.883389148616973	0.706045482086066	0.883741408088256	0.747178890365078	0.779087563274457	0.703965108613163	0.761239707343214	0.807514439411426	0.82695643109533	0.660932569141577	0.881513146193048	0.668250746707559	0.720305855485083	0.599841062002668	0.745084604015486	0.814269658313773	0.640496520881179	0.588815340597579	0.893707326525249	0.787702227050995	0.840947831728152	0.608008151390598	0.735652986387323	0.858790217388685	0.732502579994158	0.865968925141477	0.904490515988266	0.830468968174336	0.534208458130761	0.660425777856977	0.594428010105305	0.382089106015587	0.792495659643588	0.728392042911334	0.785674221683618	0.910474372900553	0.697499643029564	0.597292964827	0.727814509558472	0.819401090577272	0.573432633254077	0.77709839994177	0.758112251397885	0.693886711709294	0.473283254342408	0.639590464054867	0.772808502421031	0.780314031968288	0.651343070148544	0.891818706899611	0.706945371475213	0.595178749503327	1	0.777690089228137	0.820892850154859	0.593548454194189	0.869038103704851	0.685025910714584	0.401285847752624	0.854911496219257	0.740757453963847	0.767192729007809	0.84760376592608	0.908153485107169	0.86023160921796	0.690611815534537	0.587769926601069	0.764636039672682	0.84007488008245	0.825130681160476	0.842383011630117	0.61153847777343	0.305092857984321
AMFR	0.920549782296247	0.925623033774744	0.56767027830479	0.76552298620003	0.872107985798698	0.810804097706223	0.666599457165503	0.89505124494329	0.939428744070589	0.8960369853069	0.874985828267309	0.782297184725971	0.883590089203044	0.877157894729653	0.854982864891557	0.917208283441025	0.940301793397489	0.609856287592802	0.83457680048528	0.913274116455125	0.865576285946812	0.899165367506295	0.899916289092159	0.904505417543366	0.888345691842053	0.848834961261069	0.916244412215632	0.916297686048623	0.689365047102838	0.942287920828723	0.842664764962482	0.632182355647857	0.792962202026262	0.861515991737241	0.925119082786704	0.614589805995786	0.939002476767817	0.909228577819117	0.815391535023519	0.836706848491427	0.764001558298665	0.937574707748433	0.912909286561149	0.931675275745509	0.723173747051706	0.916015891623212	0.641944501854013	0.930901385885058	0.864773554643282	0.886104026011185	0.871963467238061	0.872653968452978	0.828213464722059	0.90094928631704	0.904032670916595	0.858119952518557	0.780170400711105	0.779097545938303	0.76564506804209	0.819993977638207	0.218983352158321	0.434767695366676	0.650882614447383	0.819432691956888	0.668461808374422	0.860594946437828	0.897470009673657	0.788244602362703	0.836802976157215	0.798631260145124	0.652408503524296	0.886405603340183	0.906366541084079	0.932422906799179	0.830839226879713	0.859346742005558	0.817154260812093	0.884812813421621	0.576875459002058	0.797572763469658	0.719234800448328	0.889183469995365	0.8319434830242	0.730863503311133	0.87658792951552	0.836512244442867	0.863127828710255	0.878048814582153	0.930339283323786	0.876650566489554	0.790366723759894	0.777690089228137	1	0.827656623827766	0.773071458399285	0.785221556263489	0.846862636399952	0.488545744268126	0.76785693428993	0.457757913494178	0.564712876778776	0.936259228369197	0.882672556970422	0.912492768610365	0.835862595501047	0.791219824475544	0.908514245629776	0.739708204448874	0.903990394147695	0.848960096063506	0.760260380291841	0.467570645825768
TLR4	0.876200986947638	0.86590516822904	0.570677666031347	0.66568353550299	0.82078308910831	0.753546233443303	0.724073375349472	0.883351848956123	0.909032218479289	0.879943209157099	0.796388043336274	0.733259471192932	0.779056719352466	0.847618953362404	0.83982595755783	0.906269822937969	0.833395661981633	0.627570445190392	0.825109262704778	0.825056042164452	0.866558746491603	0.900601237170671	0.917510692044049	0.897623986985221	0.903809561595802	0.850169105510574	0.874566578292995	0.905642902691793	0.715145138240028	0.892083977697002	0.794946574526079	0.661888352615439	0.78561190483349	0.889462717298193	0.898273482762799	0.660774126671202	0.936036421288792	0.875965582676475	0.842012565614221	0.903514701521081	0.811090476866735	0.898229359664871	0.87837169477028	0.891434152640687	0.763625992280092	0.891060173614685	0.617819024492587	0.907749431374241	0.882091761488719	0.883906722528558	0.814822588639311	0.874209003917771	0.778428014666484	0.811088458796922	0.818972215755165	0.743857870181842	0.713659003596222	0.775335658909661	0.836830434203584	0.894696088132041	0.308916616066831	0.414109519690892	0.576153851706321	0.813453691752024	0.617185552010892	0.892714179544261	0.903254261750041	0.684616354213172	0.712115572827918	0.732876798277586	0.696020123143041	0.831369147317208	0.829099568864521	0.893915398175223	0.868500890352117	0.800133467858261	0.782461897748189	0.864127993074724	0.65926092550411	0.817453006502594	0.638853387250414	0.906908868798459	0.770537423542266	0.721888986201284	0.824734750933739	0.824118331300392	0.835410238873733	0.844478915980641	0.890261741509683	0.778056972016862	0.783371965651051	0.820892850154859	0.827656623827766	1	0.765164505582147	0.729459041771801	0.847694699084104	0.447098237569109	0.694433068591847	0.477994152310965	0.504046329995096	0.869974377326492	0.885225447366475	0.916603512396761	0.79327991425933	0.737149075527278	0.892835105121407	0.725994458652324	0.839717863543217	0.802398442731063	0.791870535093116	0.455713815166651
DCC	0.830287212895956	0.888881148469801	0.179178657489389	0.417805636579365	0.71071157551435	0.893442200553192	0.668113778955614	0.704306929724987	0.795027666602233	0.868004915893092	0.606189375280934	0.900591860855256	0.892653308344917	0.848286544278382	0.679955073169517	0.845795554598376	0.870930129009442	0.683189894501692	0.93786631517512	0.792554008657022	0.887074627909907	0.668332825381254	0.816119426844255	0.911894650969383	0.707565569538654	0.917317917897333	0.85485051955835	0.882989911422554	0.875052582421786	0.801605309577891	0.572712141244387	0.729775016099485	0.89976694277825	0.833191430734835	0.866346639233088	0.336513387281117	0.832032787816398	0.815109228495198	0.833169694884535	0.735048994848111	0.873801428426919	0.80482172389723	0.884600194763607	0.896443473456914	0.644846362018414	0.835078711963184	0.430242665059045	0.845559801254085	0.874794572099878	0.721775894504414	0.934283063762739	0.871142258686477	0.833879150610291	0.801709460057659	0.768012741127079	0.877874164191028	0.681286364037477	0.604752095138755	0.779534336138536	0.732834541158246	-0.0687594034108569	0.0241335033305425	0.368584211069753	0.816588450190404	0.310362835445806	0.734887549048486	0.792590738168679	0.904038080027169	0.693483380806416	0.826662824349837	0.73385472955558	0.650709258796187	0.825406171570327	0.8586029788157	0.693342289277502	0.879466844960382	0.764036067649945	0.787407636203563	0.351920094445548	0.818942192588565	0.402503118043599	0.866791446553591	0.854895524320128	0.912237824989062	0.868441372173317	0.814954840705576	0.843851175238733	0.91940173529743	0.742590279617947	0.861447384371793	0.924869708059222	0.593548454194189	0.773071458399285	0.765164505582147	1	0.495044493166583	0.917415499242609	0.387924094055685	0.441548600162823	0.0862667591780902	0.315190099058054	0.78952347863471	0.722914666820446	0.755432446754554	0.745667152157093	0.683633846532174	0.89645417170547	0.450866963629384	0.773554124350271	0.633411327422201	0.799142561086717	0.488409382060149
GPC1	0.78261935502023	0.726062783765674	0.869751611996394	0.904231618072501	0.848334297698145	0.539467510359324	0.362951047343607	0.823397487072105	0.852870692432734	0.774918708308943	0.896648565191034	0.528737407028736	0.643047199915378	0.745495994588359	0.854240937327073	0.764365979566248	0.711692347441324	0.394353635748269	0.544192551789577	0.748769198895181	0.647993974741607	0.843269752209174	0.822275859070956	0.679071707664607	0.892135367170752	0.53275985047246	0.794573228756381	0.669458576025097	0.317262589246	0.862473661133386	0.90081526545938	0.448608467857383	0.468993168638885	0.754155962860006	0.719764709678765	0.898320409780377	0.813833107431524	0.787175922330213	0.514987008018792	0.855074291379116	0.604152849272494	0.847726673950209	0.70534582739507	0.742623709037123	0.642921184377297	0.705810430535192	0.768315786254129	0.794801104043923	0.637642334853291	0.906558963730591	0.612660768116459	0.640753916633117	0.579582174524216	0.693454361955768	0.78286445045659	0.643345153259478	0.66526739546751	0.863158102996355	0.778820440811723	0.755422619747046	0.549976203850254	0.783336627093966	0.8244679230589	0.652003527070023	0.902815650064596	0.888571324458767	0.822841049826903	0.48465673674061	0.633276936693073	0.590710731709077	0.346488622130371	0.73223309354454	0.678570433819948	0.755330518470405	0.876577489685268	0.674920635844333	0.557890084312593	0.718075527012192	0.803582248259792	0.490396953333862	0.797055504074729	0.717347524121025	0.720900518432052	0.385289766897338	0.625367046110703	0.739417292786018	0.682193980918689	0.579605404807828	0.872333929496219	0.629815047360186	0.503657547789175	0.869038103704851	0.785221556263489	0.729459041771801	0.495044493166583	1	0.607906012315559	0.323616969376028	0.857240177461442	0.741600275614092	0.688175914303066	0.822392763621394	0.896097015449436	0.829795326468481	0.671985383668097	0.626588677020814	0.707806482091733	0.845831534958513	0.809091106031092	0.829972394773591	0.509515097641398	0.257574098110976
APLP1	0.879240145525271	0.919655904196385	0.304990000068191	0.509526958398414	0.793939314912949	0.9118717851249	0.751113982462518	0.82306276046029	0.879072426317358	0.896439890548711	0.696036311555166	0.896453447264651	0.918933845638139	0.877588954449881	0.769437204536299	0.904308432936591	0.915141937078222	0.622920383415857	0.944310082234508	0.880215968195818	0.892600790029763	0.796925900558755	0.860863535499418	0.94420505137868	0.80398914016625	0.93281130036342	0.913638758783289	0.937543304967318	0.887608064124832	0.874224918563136	0.68926203352979	0.74507344680308	0.921605461995563	0.893889023501719	0.924972922930687	0.45811612480773	0.908973581598605	0.886930046126645	0.897229583619923	0.824016349829867	0.87553703585636	0.867205407435944	0.949699660413809	0.9505112065901	0.724228120041763	0.900311442976312	0.477228569395208	0.90922919215737	0.934833169783255	0.79140408165639	0.940418990238636	0.897707142264911	0.898326184528906	0.850098941820765	0.80821190864073	0.885586271209474	0.71847688535901	0.652704687658796	0.807438091023339	0.826282514205022	0.0480009311982055	0.148821962696099	0.448809408896616	0.869453914866599	0.415177443767319	0.816052894766144	0.855914454224095	0.904034596743553	0.723209883248667	0.84973365357965	0.827219140587961	0.771681770973304	0.859966614619838	0.926071610886849	0.790045458863493	0.913182568264956	0.819599406839045	0.828503442358281	0.445746551999414	0.885054377978385	0.480892049727775	0.927567256116038	0.887926393182593	0.919703383779825	0.938562100095366	0.86748518597655	0.896051743738852	0.943931271413593	0.840873595817393	0.862775406306373	0.930009840179878	0.685025910714584	0.846862636399952	0.847694699084104	0.917415499242609	0.607906012315559	1	0.359702211309158	0.53711154892805	0.18400249049802	0.329685591871461	0.853401866639076	0.824840578573175	0.841012841688929	0.810190008967078	0.739252899032355	0.939841175947015	0.530312603315728	0.85577346908787	0.754956803509394	0.831471227352901	0.485354756812997
STX3	0.386993328702559	0.426959348006832	0.355191221707389	0.372801766760155	0.485715713874203	0.430866051520724	0.245214663042703	0.443809417993093	0.425071763542657	0.380776279287199	0.470436512826597	0.34890741249667	0.310213425148463	0.344704594433433	0.39040827782913	0.445996653557505	0.365522693632191	0.470135911397691	0.393988473742036	0.351150297642882	0.525234674101596	0.344593534369423	0.511767589221978	0.441594509559062	0.474586374747403	0.441552813923385	0.400461011919701	0.412733340690018	0.31160297737704	0.471411168903337	0.346387693889403	0.535809475891119	0.311913196934876	0.351447426057834	0.487939484797828	0.347098994592418	0.44924579687306	0.276446919317455	0.33443657765402	0.419075878120622	0.44748867486707	0.416528385151286	0.400078100237304	0.418732675758711	0.441554773070394	0.4020558733927	0.559050923893558	0.401217345018138	0.393459208665411	0.467673929890157	0.447125985312788	0.479469344157782	0.430386727725513	0.554968248179168	0.430255842639937	0.318880763975144	0.449012184985306	0.513369525707383	0.304959972385127	0.493652951524162	0.26329685473202	0.28107399229918	0.296842517364075	0.339686611581995	0.375892175720308	0.44653738929985	0.428997295124174	0.328207596585543	0.576877546486273	0.260321425431925	0.219196366333143	0.435852663669762	0.513343538112016	0.483957968308804	0.41535066634749	0.297546725568875	0.39289098383307	0.483205890654356	0.480449826328044	0.357694984984588	0.551661515324506	0.496456138114732	0.421773981607847	0.321482786891869	0.406326067935148	0.35090804826417	0.428203906605422	0.443282563376939	0.469307889810531	0.512963724012244	0.413165511727322	0.401285847752624	0.488545744268126	0.447098237569109	0.387924094055685	0.323616969376028	0.359702211309158	1	0.492529719111516	0.441393027418272	0.581245646916274	0.499009894846384	0.35574364650854	0.455138579168917	0.48456242774744	0.536351967177746	0.5046336812112	0.485443930075332	0.299260988484856	0.235875268829632	0.493731131058813	0.224409382011688
