""	TREM2	SORL1	ITGB2	CD4	CD68	PTGER4	CCR1	C3AR1	CD33	CD81	PTPRC	CD93	ITGAX	CD69	ITGAM	LRP1	PLXDC2	ADRB2	NRP1	ABCA1	LAIR1	SIGIRR	HLA.DPB1	TMIGD3	GPR84	TLR1	CD74	HAVCR2	TLR4	TNFRSF1B	TFRC	ADORA3	CXCR4	ITGB1	C1QBP	RHBDF2	SCARB1	LILRB1	FPR1	CD163	AXL	C5AR1	TNFRSF1A	PLAUR	ITGAV	ALOX5	SORT1	MERTK	IL6R	CD46	ENG	SLC1A5	TLR2	P2RY12	TREM1	TSPAN14	UNC5B	ADCY7	ADGRE2	STAB1	SPN	LPP	CANX	FPR3	PLXNB2	NOTCH2	GPNMB	PILRA	KCNQ3	NRP2	TLR7	SIRPA	PECAM1	NCSTN	RACK1	SMAP1	JMJD6	SDC3	APLP2	CD47	CD9	RXRA	TNFRSF12A	CADM1	PTPRA	MCFD2	THY1	CD63	LAMP1	PDGFRA	NCL	PTPRZ1
ALOX5	0.456370922626913	0.593303424843681	0.4388517768975	0.223570871042237	0.282494650680798	0.234022418101462	0.180721938647395	0.477277800089	0.481025115983728	0.331162162498904	0.493855129561484	0.446164133198415	0.406003361558281	0.593184679527377	0.336693125657151	0.266480372839401	0.502547350790291	0.218265090507931	0.189695596829985	-0.159153158544863	0.426454697360749	0.560267758135898	0.747501184758615	0.192426066581616	0.403420521344429	0.343904555767052	0.646960275244964	0.577319504113005	0.428496148098031	0.264208166259494	-0.0492279651390556	0.542018335513555	0.15623224112798	0.094040129376603	0.277031557546363	0.437758457349187	0.164422468442126	0.542431338556884	0.448772392102905	0.0482859814397468	0.61267150651188	0.201358761976459	0.511710998268131	0.0951935344688268	0.308425811546527	1	0.290099416589198	0.0630856899645408	0.42088078012705	0.238623181193047	0.102236717680912	0.523786516244987	0.26162867082329	0.275718771103014	0.204536467056547	0.389971701298215	0.364865173556558	0.417789414834215	0.327375062471464	0.244582681545009	0.579793799599211	-0.0868560010881601	0.133381710392805	0.104821668009362	0.235937588699914	0.274291473462701	-0.206887820479014	0.33050531425345	0.473692576603951	0.12732090426663	0.508105840262628	0.423989838534314	-0.073737514269733	0.401506397025883	0.512245369348318	0.213272314678543	0.3571344956038	-0.041005702351441	0.100220060325905	-0.0892475168760877	0.0556877991447314	0.210712062537205	-0.130622177341915	-0.0278306124250454	-0.0466760458564591	0.250071727982001	-0.0386900034658798	0.0789541169683523	-0.0616074965179101	-0.166956909156567	0.255781790501702	-0.0781303231025598
SORT1	0.644328664217471	0.699967133428969	0.62128728774465	0.689617822184	0.636059832685506	0.6896878830723	0.7475635204465	0.692641599282858	0.613893384117389	0.828862023584346	0.721724479425838	0.244083623677601	0.754759366646757	0.545431067760948	0.625173963504361	0.815044625933652	0.714495661353352	-0.0129535306084211	0.612276138832848	0.464535005525798	0.726949623530648	0.0443401730198911	0.57013259867607	0.56930002935473	0.645452923558257	0.631050754359406	0.686482020037325	0.694787804666808	0.594984151027958	0.577380792807046	0.587695231996119	0.521057345714025	0.554643840852978	0.763119136762264	0.65063191845684	0.57370025762206	0.718044513714855	0.766064558041202	0.667361797704489	0.413736367952668	0.707194069742742	0.741414747990817	0.818319757667182	0.576888904011723	0.885823459296806	0.290099416589198	1	0.62226395160915	0.679351148325545	0.756796723251946	0.415342113429588	0.710257093748629	0.73917525181364	-0.18155630249058	0.576215683488439	0.646268509732018	0.741030678045897	0.703920615346737	0.669225888962304	0.546582210408335	-0.116872722255582	0.674909763693766	0.805907418572252	0.443426487985706	0.738044899052048	0.695903357258001	0.301406738474546	0.445336077122707	0.805662938919843	0.444321351709497	0.383412125148287	0.800408682979631	0.195394182728347	0.706036455586075	0.751802703772604	0.871664531988006	0.609281161318736	0.684181271566709	0.832690531859671	0.491812823911909	0.709945607372367	0.434533221980326	0.561531586713723	0.604723339855114	0.568037308470329	0.720809102356824	0.458290952183881	0.763611975400891	0.717205267686915	0.417813457308033	0.804402723114118	0.508403729915321
MERTK	0.567032496834951	0.553881782760266	0.561592750680451	0.785493493122482	0.721905620479171	0.655181089213559	0.689947652207849	0.627064929912524	0.469469820764345	0.791614342157298	0.648559532739046	0.240191246422108	0.637078448363717	0.238794848408518	0.534506901755197	0.625707497868814	0.734291827422888	0.0859349951813649	0.752772777364476	0.797316181586002	0.624210852152782	-0.083493547267502	0.41503488284243	0.597128939019984	0.497808114324169	0.546299566504436	0.546246581026516	0.522754719536237	0.567603892424988	0.726115740301099	0.783096638401508	0.447396606256635	0.706550249082691	0.473159504570506	0.0547473133566468	0.453864325075567	0.740691594850037	0.452640755401348	0.576587230602591	0.777770752084205	0.474906165612489	0.855339650291615	0.512559485469967	0.683961205188426	0.658056991786608	0.0630856899645408	0.62226395160915	1	0.497875872397163	0.547699344427452	0.643032832532257	0.40249242562266	0.715125350333318	-0.315366316873296	0.659388421021258	0.466803502132718	0.599464641604112	0.485034438061298	0.482760604453986	0.819215420743219	-0.20164696175215	0.412780634236197	0.430921849794555	0.686605098214624	0.731891632727298	0.543878568347657	0.589564918390936	0.567929328011876	0.652991585086385	0.620360557258431	0.277613825605223	0.635121774422046	0.645433845275806	0.341085877355923	0.253922084771238	0.557803739227442	0.268869486809911	0.388715041369847	0.607171113811869	0.0366001679108786	0.234219333919956	0.301886044606966	0.145015636433541	0.497505818505711	0.195180420124467	0.282071777004988	-0.0118917738284166	0.378514176753318	0.571159641606137	-0.0232187558410576	0.3226623934874	0.0520689117238727
IL6R	0.653536025572818	0.800193282373409	0.663102578886815	0.629589771175637	0.532027895909463	0.628185696611673	0.672951683315522	0.69982266503901	0.585514244309429	0.655639680763308	0.761288654092365	0.180666801296312	0.823061407135868	0.622692496091163	0.587264823959267	0.562799410872862	0.633792703152451	0.0737820418541401	0.489812214505136	0.337558930307796	0.659991715832489	0.179004905933596	0.641775618798101	0.607635162999044	0.632246419915622	0.664569689885913	0.737173592497639	0.805425827294707	0.63036590402178	0.459263429306783	0.476461718600036	0.546336037642584	0.48840007457117	0.471783173994405	0.383433584453503	0.682927962336491	0.579942701329476	0.653852275282449	0.705962762280051	0.23536333276336	0.69608257699398	0.58557754774116	0.684126274994107	0.489449353225069	0.758047370883634	0.42088078012705	0.679351148325545	0.497875872397163	1	0.393097465503382	0.300489299905712	0.704627820182913	0.570881463354371	0.00384041894916794	0.462061045781509	0.66796894910656	0.686553305240278	0.698515032814599	0.704187738685238	0.487186671487359	0.157092954162549	0.370089087888756	0.490594596997105	0.296119263190526	0.580962158737196	0.472994072105813	0.0849365642124925	0.508220576978706	0.678300586974196	0.324574795890029	0.433908260011786	0.657121010170515	0.104400247382275	0.700530709625085	0.615058559235645	0.548786486644402	0.56000422567901	0.284242398512796	0.494354047232542	0.223862977633446	0.375238441361044	0.111577051230685	0.274839422729569	0.226757005302874	0.360183181865502	0.51398733394617	0.17066726644451	0.422556657543578	0.327721502831927	0.119471971737626	0.548423803667454	0.176836413180007
CD46	0.596487572186813	0.451206704001997	0.52469298321194	0.582175455356065	0.608806516951159	0.412588616055874	0.578145585558401	0.504018918789332	0.541716316060492	0.741032349267654	0.546987196128901	0.310545736985074	0.552772046289592	0.222379317266244	0.486091863567098	0.652020014085435	0.586611074714055	0.0832053369455331	0.578658275809728	0.429268551218936	0.557556174701506	-0.0829355831943252	0.455571324750296	0.434850468181339	0.369885595720761	0.422222774489372	0.565362707109443	0.489194489649764	0.491100124074169	0.564984785116844	0.414448044237333	0.486460168613298	0.493781051760457	0.551832574133353	0.393098221620077	0.315639161556076	0.636030291211952	0.672630223366971	0.544138673995363	0.505102073972477	0.554132850297468	0.610368827083953	0.651059325875835	0.387365010868829	0.630298565555452	0.238623181193047	0.756796723251946	0.547699344427452	0.393097465503382	1	0.487270920203173	0.57620866553579	0.687020369337343	-0.192170929614593	0.475130956581776	0.471376920319661	0.520260594545176	0.54961624213508	0.290429227515025	0.517892078924921	-0.249591974371144	0.477218072456394	0.650807311438295	0.568187617097081	0.71111758396903	0.569635940490805	0.413099968020828	0.397232415303176	0.733630266435496	0.360156548674711	0.249019363469526	0.679734840268295	0.315083901157233	0.481885854865523	0.494755810101173	0.696385760620951	0.228697481970141	0.556908765580263	0.73371138008149	0.347966896894005	0.566865628188109	0.352887713944194	0.348036138054275	0.610141852644481	0.344984180381391	0.467287925167969	0.283038699638183	0.698409740453619	0.649039204808242	0.284789750578535	0.580136779935625	0.336133314537216
ENG	0.728775868799889	0.244441794646317	0.708901838359554	0.700145694841944	0.832597128055158	0.45487403093751	0.336421670567227	0.663354429658877	0.636806458884417	0.720004777851661	0.475416324324418	0.411978356853343	0.373385148582586	0.0660945024691264	0.607050909035695	0.376918503096024	0.571928953826959	0.364512463952294	0.677692955437989	0.6267945389272	0.471961719759952	0.141094372808285	0.431077826203845	0.71915947990912	0.211405320292737	0.264656193129577	0.568767815128068	0.485543105682769	0.634083890895244	0.881764627423161	0.394093657149066	0.605029314186565	0.278177935201981	0.402481061518296	-0.0134356093589797	0.375976904086373	0.541100687559585	0.378478449435943	0.667414684416864	0.702792679922149	0.495799432148153	0.727986750160112	0.317602490082425	0.511739345548411	0.360144536518194	0.102236717680912	0.415342113429588	0.643032832532257	0.300489299905712	0.487270920203173	1	0.371553218382776	0.419808081946106	0.0788410708845371	0.768208743983141	0.106943208315079	0.491571252733895	0.386523435389062	0.19243067026786	0.672626589440767	0.00145835024574556	0.200785584655892	0.240416363888393	0.714911649707554	0.648013812186567	0.335183216715437	0.743046194161146	0.36806000038286	0.448360659309942	0.510973802123181	-0.0807324913641309	0.539437431791911	0.53034097972084	0.226998465085497	0.265825764973559	0.347946099690517	0.0231556978583884	0.139994066391782	0.381361485237343	-0.211465296172577	0.0584893155508674	0.412247432183706	-0.119579592712319	0.402331150009566	-0.0516036900211872	0.0680313581938808	-0.118513948991811	0.354115983616347	0.539747662827768	-0.214320122041777	0.146324817647996	-0.215688591461007
SLC1A5	0.751674964675789	0.714796984548278	0.70752252081088	0.625251660452865	0.535055394501503	0.493898240326729	0.508133653029058	0.715588661788405	0.704293059237209	0.680623790530004	0.734646936211587	0.36046083969665	0.697201278518058	0.635131833184637	0.561700002969558	0.576048124684214	0.706608489906707	0.172650404897836	0.454811063837213	0.136516815443327	0.639504693875612	0.327201868017694	0.785967216761116	0.519004037658	0.552940663594132	0.618661504943275	0.844230029089684	0.782208685150379	0.693304077599324	0.495868814195773	0.238157851076396	0.700129365834219	0.367546040030359	0.471718237538261	0.483588556542836	0.663150741521961	0.503751117652252	0.848431001864897	0.766905006055344	0.187260431681356	0.834650156691783	0.574359104418384	0.770605926030636	0.405555074501175	0.705241823339267	0.523786516244987	0.710257093748629	0.40249242562266	0.704627820182913	0.57620866553579	0.371553218382776	1	0.593121687633682	0.0599360955070262	0.485464376363588	0.689093748569429	0.740979987922675	0.804367146425205	0.657137077724985	0.431076709169302	0.22776030508713	0.29999666138418	0.540399712546019	0.333615452566768	0.691848986313307	0.422773514687986	-0.0142649756662111	0.389018903508636	0.748524773631093	0.2780540874799	0.460333268242435	0.761927787388346	0.0141685076450961	0.719463025401484	0.75099571150616	0.663248470435302	0.461357661450644	0.278870812539369	0.495863042412414	0.224380331961361	0.446722174818455	0.178326123340739	0.173664589340183	0.288603032018844	0.246124231756779	0.497751129611177	0.220443732852697	0.517909496284149	0.397585303069794	0.140508387025362	0.608232962469229	0.170503957739607
TLR2	0.570413820213808	0.674571186315175	0.564414775671828	0.653644164504113	0.651505312119282	0.604645103199414	0.805162998206901	0.635649702575893	0.600456741059603	0.787720799276746	0.780683889501021	0.312111592926345	0.666220883690777	0.464225265773159	0.594370927149701	0.720354055256087	0.761560168737713	0.230580003148054	0.683022766735992	0.595597115929459	0.730468116196839	-0.0747090224184623	0.558172195116013	0.464850760902747	0.526229124453876	0.532313506110195	0.648302379453154	0.552676821453277	0.509426222283152	0.593531793764427	0.610518681021777	0.478668416247386	0.738870215357808	0.489819131153029	0.361348858561602	0.494045914415661	0.803313227994132	0.715147747610363	0.630556122869614	0.607082127278522	0.590401723045097	0.729781241070293	0.714758975566498	0.527681527972324	0.768996498941586	0.26162867082329	0.73917525181364	0.715125350333318	0.570881463354371	0.687020369337343	0.419808081946106	0.593121687633682	1	-0.296772050488987	0.52464408045311	0.652661544164029	0.679202028275857	0.618949090319917	0.522802199576765	0.585445235189467	-0.140778660231898	0.419271937162847	0.646193585730216	0.610754200985125	0.666950407941724	0.578340844570927	0.461207951184591	0.552943933430861	0.813792960243346	0.597651949717012	0.526773941933966	0.718906451259085	0.386726485028158	0.549799822191178	0.46161998936218	0.671346203380167	0.335942329981063	0.46774389809367	0.671960867066489	0.23218660817595	0.445414327470989	0.276793865716844	0.238373814590348	0.575011455713294	0.258761746932392	0.466552824592517	0.098337445422235	0.548543470978118	0.513688622550896	0.153011811988963	0.539636368917554	0.22515670358113
P2RY12	0.29609638118995	-0.172750478222732	0.350283480459803	0.0367298420020323	0.0437384488376447	0.135102090016238	-0.238663867660516	0.14184543485334	0.260137454712486	-0.152043447856276	-0.0169020942019298	0.137410485990192	-0.0555034238168696	0.199467911827812	0.212861912321512	-0.470167771483723	-0.105702518379937	0.359448011165234	-0.186638994990812	-0.279915627705928	-0.0205633522973746	0.500052180561628	0.146058852935437	0.306900213439155	0.105011575940789	-0.0698485530998422	0.199516823500225	0.260245069885001	0.0916115660000351	0.0958990381173004	-0.424349353796003	0.197745591533238	-0.463361914045014	-0.190137608817627	-0.25373916818543	0.209954214437221	-0.405262594255229	0.0402599612640212	0.253130580375585	-0.324528530276841	0.191062099037672	-0.163945574664505	-0.169567750055952	0.0657535353839061	-0.233761414409677	0.275718771103014	-0.18155630249058	-0.315366316873296	0.00384041894916794	-0.192170929614593	0.0788410708845371	0.0599360955070262	-0.296772050488987	1	0.124005838853228	-0.140164114632707	0.103675656896576	0.031182978710995	0.0776454882963652	-0.200613767954021	0.495570089185132	-0.417056344344933	-0.360358444569728	-0.219672940147093	-0.0612663022655497	-0.3943984044571	-0.141784165722689	0.0504594254061165	-0.111659456132218	-0.160464641369965	-0.28542338996319	0.0944682970515434	-0.394269804932286	-0.126307909717795	-0.0161598183508421	-0.372264899394527	0.0475162097699014	-0.515857469471555	-0.428712394337007	-0.431613816724076	-0.379592059153833	-0.0301928645917796	-0.415361858161238	-0.548875610396137	-0.364724808232809	-0.292932982214833	-0.281442227818175	-0.292420985399441	-0.222435233177994	-0.458668913803611	-0.256718423129764	-0.475459494083558
TREM1	0.796287490014096	0.437967649497168	0.78297844919871	0.756576387747127	0.824735805081065	0.684314406431902	0.436518549508671	0.769864180822475	0.714717410963368	0.742485366112264	0.62076188197291	0.339344263578229	0.526964596779257	0.324725880265759	0.663114044564412	0.388304223549806	0.647944356126572	0.330444788199521	0.657516820607115	0.577542818528546	0.606144986048984	0.219883998227341	0.525715993654396	0.829143229776075	0.428448499001027	0.472888924263756	0.689615070436058	0.614706163110294	0.702780144831856	0.813369917597961	0.417425632612863	0.579532886041084	0.361115315602142	0.401034521496349	0.0741099525533946	0.608058079186157	0.499838872919997	0.54573967912177	0.752785734872634	0.514514771563064	0.645288288652696	0.756371788623309	0.405519903459966	0.684280856795489	0.51078917673634	0.204536467056547	0.576215683488439	0.659388421021258	0.462061045781509	0.475130956581776	0.768208743983141	0.485464376363588	0.52464408045311	0.124005838853228	1	0.272554174545307	0.663539981633265	0.541934325059399	0.420324026303321	0.607907466615603	0.0927571075760462	0.195314444933062	0.279752471409373	0.592114508353892	0.751462381740513	0.362464510024501	0.55653954795612	0.427600246291141	0.585574714818396	0.501079816553303	0.0816518714835749	0.673432359206077	0.292482308854155	0.321828219165802	0.367625833864216	0.435042487165572	0.245723463870485	0.14015243023347	0.418933273231181	-0.135083088712212	0.146940292087397	0.442140586521056	-0.0316656796418493	0.266054493800493	0.0154824111569838	0.206050032009539	-0.107633517044083	0.361829326813325	0.521098192783799	-0.162625217627794	0.251699561165018	-0.146682430838248
TSPAN14	0.460184100220135	0.787778650975122	0.456741428915788	0.578592937709999	0.303479092008931	0.51986409139445	0.760765642739696	0.575696713082337	0.39692042024125	0.56029979936205	0.817610075506885	0.151421105353502	0.767509126387439	0.739201646465674	0.425119524058918	0.60193738340089	0.714113925873372	0.0554138876210781	0.468741071715586	0.23366144162164	0.769129589250496	0.212603996253081	0.607053801012226	0.390763469534223	0.704812464141069	0.633403774495794	0.656114275594004	0.639466771838706	0.439919385341719	0.300779062869008	0.546150915064589	0.424376711740784	0.576227476802547	0.297358043272743	0.344026682423192	0.60449067133174	0.584660662490767	0.700270309061871	0.567568224658416	0.174442743872998	0.6427131116264	0.479502739893318	0.730917776116044	0.446668186647874	0.751433639314978	0.389971701298215	0.646268509732018	0.466803502132718	0.66796894910656	0.471376920319661	0.106943208315079	0.689093748569429	0.652661544164029	-0.140164114632707	0.272554174545307	1	0.675465413882689	0.714380206382513	0.712669716330722	0.39104842417355	0.00343701142640721	0.255341390806247	0.42788812312829	0.20650342804964	0.453142031126202	0.41547248680591	-0.0692678796587129	0.576310010996156	0.746376536264211	0.395947999378866	0.709284290398304	0.623827569240385	0.122274083559196	0.694565883442192	0.505440927534247	0.48027800876738	0.549647155835382	0.277100511338613	0.404390986704758	0.221695509995234	0.263924697803955	0.127886222701012	0.233670508645474	0.189734656872867	0.274424020106701	0.449143339950451	0.113330293652617	0.293108916636082	0.234006697217737	0.0870895974941051	0.46153281130129	0.19410510846771
UNC5B	0.765774165021914	0.691690662704152	0.779108481657478	0.767166451312344	0.669945651024698	0.7195895100324	0.707995182698015	0.808105694104768	0.725172142811401	0.728165989971419	0.820166913000859	0.319562952753982	0.748265759504286	0.684550892867615	0.684064570578941	0.569850265394545	0.788890656519275	0.351523591958269	0.616244911699651	0.400102550848199	0.787528487902036	0.270478772635437	0.713338189374	0.707465325825712	0.671702472826151	0.578175105146587	0.818192808740744	0.762571676333693	0.673878628892372	0.638128374536908	0.439174851128341	0.612806383309927	0.441974617260044	0.519955409308352	0.348973552280039	0.705123952394084	0.610676031094915	0.76998039678974	0.828076772658051	0.359269078147005	0.815986909108958	0.718514776088687	0.714964713128032	0.65093542572346	0.762523914651765	0.364865173556558	0.741030678045897	0.599464641604112	0.686553305240278	0.520260594545176	0.491571252733895	0.740979987922675	0.679202028275857	0.103675656896576	0.663539981633265	0.675465413882689	1	0.769988569431656	0.746443152014542	0.522019503485915	0.164579892686928	0.304943270335908	0.489504984884584	0.492266024928412	0.707571102006245	0.439662969095841	0.274303643183179	0.571956001506815	0.772281900225651	0.521808348518242	0.386379671512951	0.796117486634251	0.128219967849989	0.601955963810314	0.603498845756578	0.560022967269554	0.49939386069701	0.262824164452237	0.493235814735554	0.103561542206733	0.329500143427519	0.320436686814437	0.137177522307082	0.282740056137082	0.213849064292407	0.470450230380988	0.108252678121719	0.450323622802006	0.420984251235477	0.00664592031263212	0.524083004079099	0.0654154081424119
ADCY7	0.752473430322079	0.721356447893854	0.724896906495439	0.628967635507039	0.538517190483581	0.576277468395618	0.652157201162796	0.71134014186425	0.696242098249786	0.6976973661365	0.773837445769186	0.220468794959603	0.727063377421764	0.683573480152246	0.543508923179631	0.51722025019589	0.775392140141232	0.32704650456986	0.597967325784369	0.243393383549902	0.803936072900083	0.262595123408966	0.732047044460375	0.601623972704304	0.674654553957182	0.537064137903132	0.832436457315555	0.734525014416737	0.669483074753364	0.497501588437841	0.295287850417952	0.74214347268847	0.370341239681653	0.437522685248138	0.418090261715441	0.697344062215599	0.469210100471561	0.838083036703055	0.764890927989244	0.26501163953465	0.839636527253117	0.617100097320221	0.691889097829361	0.554224782628125	0.731677965020461	0.417789414834215	0.703920615346737	0.485034438061298	0.698515032814599	0.54961624213508	0.386523435389062	0.804367146425205	0.618949090319917	0.031182978710995	0.541934325059399	0.714380206382513	0.769988569431656	1	0.624540534297476	0.489928306428391	0.151479638464229	0.2751966714134	0.488794320653919	0.427985479667704	0.663776516311524	0.448952833451985	0.085614431201366	0.529394141920153	0.792419161601329	0.528283772044108	0.540811650636007	0.726850710475146	-0.015119926947352	0.642237083047507	0.664877647247976	0.612879290205346	0.513455722899409	0.234213070972283	0.517123823832284	0.15646116040597	0.349858558391738	0.176069375858574	0.140754011045022	0.219967723783851	0.167855370642008	0.512305456605676	0.153805750780319	0.475714912994457	0.313442322923135	0.0504486466857064	0.53977786270729	0.124278935974284
ADGRE2	0.516285362832714	0.743845532557381	0.582856392954552	0.659736426351208	0.392350653564566	0.732567975039789	0.58495776572736	0.637199811056589	0.450722671459858	0.517953937915828	0.679828589037986	0.0777370987412537	0.79193939407734	0.768295139603481	0.555853742952074	0.489845642419683	0.618610046068939	0.00445282600325561	0.419682476159888	0.279586697445456	0.643866024544701	0.303095831829658	0.59771003834547	0.531249340400869	0.691556990969635	0.76984187355721	0.648699972042946	0.739955927699005	0.590448329600829	0.370958491928896	0.502394904804281	0.373099104867893	0.497800086189521	0.480424835164348	0.369594906555619	0.755399446391319	0.462428807730927	0.627178124955987	0.605669068917698	0.127370489621505	0.616321646596317	0.579624648885137	0.65394286612096	0.609545513311637	0.718484132914102	0.327375062471464	0.669225888962304	0.482760604453986	0.704187738685238	0.290429227515025	0.19243067026786	0.657137077724985	0.522802199576765	0.0776454882963652	0.420324026303321	0.712669716330722	0.746443152014542	0.624540534297476	1	0.348842095668989	0.173500342840321	0.320565805029106	0.416039589430731	0.114392967055879	0.52394322019898	0.35346259984649	-0.0567878575305153	0.45443630568856	0.582836929969928	0.272701945529756	0.390560766040166	0.68246638222845	0.0632002459029511	0.469770842411272	0.551327110992333	0.475779261991002	0.643889192854298	0.224929532096446	0.348440692140764	0.159343276353628	0.26874831714875	0.180408157174364	0.231727082410182	0.110649026198476	0.289841483398509	0.399315265269019	0.202731573077132	0.250221256534373	0.338147123025206	0.0504408541723668	0.464381565352496	0.140220426010988
STAB1	0.602320401310808	0.542652120978482	0.58077933536113	0.744028737969762	0.757284399142522	0.548501713768174	0.566635980943489	0.621945711269789	0.561280712086415	0.815320510225281	0.584741080567721	0.459392872734012	0.568584189784081	0.156169013515612	0.484704669248306	0.614814740529617	0.773297761247964	0.174248082749402	0.74959050237223	0.70329775007342	0.611846106046336	-0.0269743207801609	0.512862943876898	0.568812543026132	0.406779045558387	0.434301751228875	0.616227240995213	0.575448435439903	0.618934448366826	0.767012219902651	0.673680694870764	0.601710345568583	0.623685368598394	0.437360900852705	0.0742510138655367	0.387330696507795	0.6579772192052	0.43044412312236	0.583307487020941	0.81042225225011	0.547715246341303	0.828540933130482	0.523944152109899	0.6149821586933	0.637538489778742	0.244582681545009	0.546582210408335	0.819215420743219	0.487186671487359	0.517892078924921	0.672626589440767	0.431076709169302	0.585445235189467	-0.200613767954021	0.607907466615603	0.39104842417355	0.522019503485915	0.489928306428391	0.348842095668989	1	-0.014965068415859	0.378887208601991	0.387851929678427	0.715819326478844	0.69226618601194	0.587950370342602	0.534936699031781	0.58445282185889	0.614042348009346	0.637742368347394	0.326354608137611	0.632900625982489	0.625609860100282	0.374310583480627	0.341828741696594	0.526878669480161	0.233769781726422	0.368547368319673	0.624283084405578	0.00257716066020702	0.209886071897717	0.367158886269501	0.0717399193717648	0.491215663798159	0.156930257459244	0.324528806887808	0.00197627567084738	0.365920485286445	0.545794243891253	-0.0583345694503672	0.311191762780098	0.023573254931008
SPN	0.259294983991035	0.191374927342893	0.289514855117918	-0.0047752489793095	0.0689284608699985	0.0584149126115867	-0.155952392300266	0.242183187172065	0.3061760589222	0.00440625880124209	0.116594227079719	0.228687056947782	0.0804129545703864	0.297597866194978	0.136381571070421	-0.138116528254303	0.149768091650622	0.369537406664541	-0.016780632491452	-0.413246402611959	0.0692973408781498	0.587225313648434	0.392643112106525	0.143448631028238	0.176755769187876	0.0169510962112141	0.335371015984818	0.294724462309065	0.223359299474747	0.100514119831223	-0.366320126954479	0.295720300194246	-0.301218044970798	-0.0464099250794282	0.0679294095456348	0.273355578794344	-0.233339045153177	0.150538250001953	0.261569112620236	-0.232158046876176	0.375416879653401	-0.0862809026914194	0.160407243234416	-0.114938098423759	-0.0171606430626264	0.579793799599211	-0.116872722255582	-0.20164696175215	0.157092954162549	-0.249591974371144	0.00145835024574556	0.22776030508713	-0.140778660231898	0.495570089185132	0.0927571075760462	0.00343701142640721	0.164579892686928	0.151479638464229	0.173500342840321	-0.014965068415859	1	-0.202209432330884	-0.175546312951054	-0.0804117420420082	-0.00619053726632758	-0.046869747932922	-0.264048187081586	0.0840112084382057	0.0408114307430405	0.0285943294613384	0.169366276852661	0.0614712397707185	-0.265114687370523	0.091260278928661	0.274409836382793	-0.134241279945222	0.223901577960137	-0.303293051241183	-0.232084517263954	-0.248814591469258	-0.186984795934409	0.166055221776915	-0.316150245479921	-0.352583614662039	-0.154609500308644	0.0206718443772232	-0.104366746282093	-0.164922221924104	-0.336016423834572	-0.267896407875705	0.0157627610025676	-0.245570443288135
LPP	0.163219584809455	0.344878501764418	0.133284599861206	0.297268400882896	0.268914036810286	0.346729933105055	0.48034711451175	0.241925068012538	0.172452071936362	0.549653618178847	0.233367077830785	-0.0116725512900502	0.391170868433643	0.0393950747348343	0.216601598985869	0.77752272157086	0.363174679419489	-0.25689543964946	0.368498206921315	0.328535747588249	0.297550548383063	-0.28943346548721	0.114656301682591	0.170189207230371	0.207352810642303	0.277119102857584	0.193659498605394	0.194409710131941	0.247147267882365	0.270870946542734	0.476192859217276	0.158089084983107	0.344704866839387	0.857498140878726	0.718115494171451	0.166145912718105	0.55487522336078	0.264051112047855	0.199133870990679	0.289921752874299	0.294420537008539	0.43125699540281	0.572110659173813	0.150697355058189	0.666941332967596	-0.0868560010881601	0.674909763693766	0.412780634236197	0.370089087888756	0.477218072456394	0.200785584655892	0.29999666138418	0.419271937162847	-0.417056344344933	0.195314444933062	0.255341390806247	0.304943270335908	0.2751966714134	0.320565805029106	0.378887208601991	-0.202209432330884	1	0.852267288788275	0.316015203073105	0.418771984840858	0.695168527965722	0.264384920879392	-0.00058459971151325	0.352348589352152	0.255913240364764	0.223251938804494	0.321325304988268	0.24514358882809	0.489865468488587	0.628277564855797	0.773988003935761	0.459687799224229	0.910503251653433	0.842709966649461	0.777843489985041	0.841516249963549	0.506518225078645	0.804756328990781	0.752049694879806	0.876101663110883	0.773030406471186	0.811025489426454	0.811472039275953	0.708565164140015	0.756634370043544	0.829762326301822	0.846109605745849
