""	THY1	LRP4	LRP6	ITGB8	GPR37L1	LRP1	SORT1	SDC3	LRP8	CHL1	MRC2	ITGAV	AR	MCAM	LINGO1	EGFR	ERBB3	LRP5	GPC1	CD9	INSR	TNFRSF1A	RAMP1	C1QBP	IL1RAPL1	TYRO3	CD47	ADGRG1	PTPRK	ITGA3	ITGB1	NRCAM	GRIN2B	PDGFRA	ABCA1	CD81	TNFRSF12A	CHRM3	CD63	RAMP2	CALCRL	EDNRB	CD46	ERBB2	NOTCH1	IGF1R	ANTXR1	ERBB4	PTPRZ1	RIPK1	CNR1	PLXNB1	LPP	IL17RC	FZD3	FGFR1	GRM5	TNFRSF19	MYLK	ATP5F1B	SORL1	NOTCH2	PLXNA2	S1PR2	CADM1	PDE1C	ADGRV1	VANGL2	CXADR	APLP1	KLRC2	CD44	CELSR2	ACKR3	RYK	TSPAN5	ADCY9	PTK7	CCR10	PTPRJ	EPHB2	MCFD2	APLP2	FZD6	FZD5	SMAP1	CD82	AMFR	SLC16A1	TRAF2	PLXNB2	LIFR	TFRC	JMJD6	DCC	CANX	PTPRS	NOTCH4	PRTG	PODXL	ALK	IL13RA2	KCND2	KCNJ10	NCSTN	SEMA4C	TNFRSF21	EPHB3	IGF2R	TSPAN15	CD99L2	RACK1	SLC16A7	PTPRA	PILRB	TSPAN14	PARD3	F2R	RXRA	RHBDF2	CD69	PLXND1	GPC2	RPSA	HLA.DPB1	STX4	LAMP1	PTPRC	IL2RG	ADGRE5	ENG	TRADD	CD74	CXCR4	CD2	CD68	ITGB2	PLXDC2	GPNMB	HLA.DPA1	CD3D	LRP10	NCL	CLEC2D	TNFRSF14	CD163
NCSTN	0.905151108902589	0.933782544896403	0.885426141694216	0.958587810688584	0.919494309362879	0.940028252975621	0.970104425399215	0.957604987495649	0.794868009963404	0.912709172225551	0.945934370725735	0.966325499104478	0.950338760884028	0.890338370171077	0.778312283683059	0.441775346990779	0.734926081050672	0.896828710377819	0.945685917872882	0.932986840758293	0.867818730801777	0.960174918486933	0.93052803639492	0.768663181594144	0.825235933202037	0.937968601738368	0.950587383676756	0.908638949921912	0.932607557103696	0.919398887646428	0.970384673035727	0.967341723370179	0.863041965708994	0.819133183374663	0.953897371997812	0.962339361095608	0.901267341055009	0.918209278214298	0.964446124140718	0.557194098842632	0.918342062579457	0.943421986612088	0.926170468097492	0.918348073263277	0.89833885425821	0.940799753666958	0.948994772714653	0.936182292512079	0.940544442277754	0.929325557114345	0.803170238590178	0.958399099836416	0.968094350191495	0.923223398329627	0.953520055076396	0.902237532437152	0.697387280271139	0.907844293994457	0.864681540576354	0.778759596176307	0.840300958190974	0.953558921864628	0.910982962177064	0.700786053691315	0.924748718470741	0.887244966417508	0.92535117178149	0.866321057374422	0.763081849397931	0.807531249814501	0.370864582153996	0.541058400682839	0.963390641296012	0.785904048170735	0.93064967570444	0.897584784841275	0.902173237846932	0.890153402433246	0.813473702913713	0.953245902090881	0.734932928112814	0.962909875841773	0.972682682677783	0.963668175017471	0.776530762222428	0.884495217310603	0.885467787401604	0.968894861746594	0.939565168782199	0.640336671024342	0.96902819988632	0.92304112047847	0.797171975375374	0.882304880603817	0.590980331105025	0.976315861027242	0.826314781360258	0.87197673086988	0.849958958772383	0.926027992661644	0.934538356776064	0.919240584451478	0.840799799198995	0.825915683755348	1	0.799055918213903	0.908717827552918	0.811357140675543	0.886754434579001	0.726843046257165	0.949085654973244	0.771094207079507	0.899416601894594	0.9635970485466	0.898682389564256	0.94651981135122	0.926993731930032	0.838350167387153	0.948572519184905	0.857538178396556	0.167901070220779	0.840811400566073	0.547143171063851	0.752755934813172	0.603444995255198	0.860834045472805	0.979516901767803	0.409459845408009	0.282786938364924	0.832173190502453	0.55921012440884	0.851095758794098	0.685672485616707	0.401634611115933	0.195753986490603	0.494703127940959	0.484666574076563	0.584187889365043	0.510601581696828	0.722284424381745	0.150087628848434	0.92626749531859	0.846557045868232	0.623883333222303	0.675234773350193	0.458685602102747
SEMA4C	0.88803844527751	0.737958801122779	0.885157506442299	0.756855389059659	0.822243648227869	0.807293162081652	0.800368547470989	0.812772651037064	0.758521812142223	0.77928447399259	0.686114513541664	0.74406538993696	0.731927629062712	0.834631253667289	0.811705996697197	0.457898084375053	0.816850382553123	0.76313055829465	0.790162718563524	0.814839083014181	0.855470255107979	0.788670536791099	0.733647980414178	0.845337388636149	0.793731955501806	0.838557403679848	0.848920316177821	0.832133066319187	0.738672692229141	0.775729691955479	0.814547447365032	0.72534765897581	0.672488287812421	0.84202371601404	0.705113084131583	0.806848195770015	0.77412466671281	0.832781785613256	0.825942402900907	0.791823855272476	0.829935372505049	0.798014511445811	0.841081263531671	0.691977451832317	0.861492122732475	0.745251451588757	0.813256522022475	0.706276203599652	0.816213696344269	0.861482271644217	0.56606979897481	0.795552502385216	0.823923075946633	0.683040994600339	0.809015579424262	0.805607588684983	0.765179273852391	0.650789651409018	0.643528683647422	0.855175178819071	0.66916025707949	0.721717570645728	0.812149523429351	0.727360711174647	0.732675264965567	0.629285406757262	0.751650475297764	0.877770535237859	0.813949992781372	0.837869753296231	0.474656703126341	0.374895206313835	0.818812035370606	0.818294025728924	0.850690182133286	0.806854832432154	0.694687830770174	0.851376069580605	0.543391034911953	0.759607160102739	0.779438668555184	0.804251440091663	0.785166172748498	0.7993793673971	0.842263110576899	0.888200232994823	0.669954414492552	0.774373794984402	0.852973556726998	0.793518440718516	0.765494490394832	0.690948309754091	0.76989134264818	0.819256114258433	0.715799934513192	0.816681644047501	0.807481500288937	0.813199612386048	0.836586566645202	0.811463910192188	0.71319724703648	0.762230346467338	0.773604733205926	0.737146092106234	0.799055918213903	1	0.833816096681306	0.725162872091717	0.623672259139227	0.802640404734732	0.783672685588992	0.794314768777264	0.787858309487807	0.814031725663519	0.82348339519262	0.840308147100403	0.740942759323036	0.763780949305042	0.714469646993715	0.714706041019135	0.165912051812645	0.68371958354773	0.72448132366003	0.819086696798492	0.46628693859968	0.817570606974031	0.750796319524845	0.304955144479184	0.276094297699586	0.6976330929934	0.539910456385894	0.720910044583198	0.495378614152938	0.33622370947743	0.147010545667795	0.31454041164185	0.360913495900154	0.397025110610567	0.299696259901311	0.508223351694044	0.145503570511015	0.684128312866917	0.915821582297378	0.672649467100294	0.534213219377025	0.333288374698852
TNFRSF21	0.917865789757387	0.86867113971075	0.880756770546957	0.860323844781076	0.900846866801488	0.928628743293333	0.896317929196272	0.922423785253763	0.791561984054188	0.881717494034868	0.831946375790219	0.875209993655876	0.86023296550543	0.870600318554105	0.827289031530985	0.457734542063561	0.821028451534844	0.873804990964587	0.867981057364484	0.906185917444731	0.890652419273646	0.897813139290478	0.859910205388775	0.831414796749602	0.819847545221446	0.918383627540716	0.918763552738827	0.905220224338686	0.875875124688015	0.875633621356089	0.906173158235524	0.87752702161029	0.726268839133991	0.893566835796124	0.86871279983061	0.926060114111987	0.868499582529436	0.915136353536931	0.914185772323338	0.695637278650168	0.874719610655131	0.906442903140193	0.896611400245002	0.763962032859678	0.863945374781663	0.88570461590136	0.903953077423963	0.864123101543956	0.922204608751394	0.908537685870334	0.714804667029953	0.910969473002705	0.916922375123904	0.814332525647625	0.892204180576341	0.893540995744887	0.774273530209103	0.805598734363542	0.780598372909023	0.816153747869276	0.774383939595937	0.841300463837674	0.901111213968621	0.80973148048246	0.838912822782947	0.831631560757214	0.819523638544059	0.897508087076654	0.872929464714833	0.85236560246151	0.55522344460622	0.469270283820722	0.913967785253601	0.744764682204749	0.912691185880885	0.851369594260479	0.852108658572004	0.886604079911951	0.72511216470241	0.876314509918906	0.735818312858579	0.904585076438859	0.899916525551475	0.893477027423054	0.837546824203178	0.894699799022725	0.786937498924361	0.910494703686536	0.913831812755289	0.641477742135199	0.891187715045285	0.848976193899991	0.822454862486516	0.880529631840312	0.667060956978149	0.918188045167587	0.809363895567737	0.845695563393347	0.88310731616524	0.884172710903487	0.825538511348868	0.832766127509324	0.890364581736656	0.849551254287244	0.908717827552918	0.833816096681306	1	0.828565861815367	0.794714155314113	0.766841028457288	0.887869469017057	0.818134243256785	0.886293944066706	0.90841306605566	0.832850523718617	0.899840746417748	0.853918211832671	0.80210049012258	0.866550490156993	0.844737017418913	0.106958869223239	0.764111978691421	0.586450437491453	0.804117796795738	0.528588448504544	0.882621482263197	0.884530870374501	0.339546118134709	0.274893368095212	0.771372315536846	0.58330282109292	0.790178929690754	0.579460768337088	0.348365339796577	0.13270546898525	0.476928293058304	0.430493055698957	0.514852573691218	0.50664069534608	0.61651784232309	0.155437699365766	0.808215259873281	0.870150181803683	0.556787361089061	0.659546604579119	0.426725061033612
EPHB3	0.878011110546668	0.779426339850361	0.835811998532494	0.76514075913596	0.812241545959176	0.818651599015364	0.852816336496003	0.820382826033537	0.776648890100719	0.75850055381084	0.707252149798724	0.765716978968733	0.749570453372571	0.848044599186448	0.82654134397848	0.526193877617455	0.70036451698253	0.852387893676655	0.808783939917667	0.846096394768497	0.816646752556623	0.786319356741742	0.745555343432932	0.763158902731961	0.799593276355302	0.80486307076951	0.828660506894094	0.855575850493164	0.839613483035585	0.802141876432423	0.830817707988149	0.769669360446112	0.641114895265792	0.89954815045396	0.732989472245257	0.827495009633335	0.786726264845479	0.860894531651802	0.819593194203151	0.619698392046807	0.840921328796449	0.790903965942897	0.822718222733636	0.68580396228563	0.847227006041133	0.852753860900646	0.821926383039514	0.787406022430424	0.840976192238123	0.818603709414715	0.608219414081412	0.840146290519159	0.817493351382432	0.716725483517656	0.8267095128646	0.782857089968274	0.716178222443645	0.707850009074184	0.651781595462694	0.836048410866876	0.643549828394526	0.751543307661963	0.837174095420497	0.745604711025356	0.787405954208496	0.745414019436549	0.707188435629462	0.884169687294071	0.852335423018425	0.833121529906277	0.616605599689786	0.259357299114656	0.821467750604467	0.640153003209059	0.831618419643614	0.842546393600818	0.798796923476915	0.839882737872899	0.651503711918079	0.750017309767165	0.772981134688034	0.791577198067428	0.809269854964677	0.824633996767322	0.825656851153357	0.865747839232045	0.717340562383904	0.800244261830144	0.862715646430016	0.648270736086534	0.805878459555119	0.735001824576178	0.697652324127256	0.854428810488256	0.705009192561276	0.798254665596851	0.758153054966346	0.816831307105616	0.795217264616759	0.782438063992413	0.757101799960343	0.788786595261494	0.80169195672971	0.797213478197671	0.811357140675543	0.725162872091717	0.828565861815367	1	0.664110049878761	0.719399409351882	0.803976068163931	0.718847216424096	0.795160373783131	0.831754425821672	0.805999075230462	0.796905266129938	0.815126175207561	0.757168167259065	0.742661780351825	0.72632939426979	0.0284511082395069	0.586794839363022	0.717661823836157	0.763026789154018	0.39768091810831	0.724122429306942	0.77863682497297	0.182263874384118	0.0833430955059255	0.681772405682915	0.367440911942056	0.597855165640184	0.409599374727847	0.214194721178091	0.0229319757866469	0.303137311549864	0.258042371610785	0.363768607456669	0.346804414788359	0.456392414242929	0.0229608241459147	0.638432953302645	0.827492005512936	0.468139175900866	0.440032944482804	0.255754645844721
IGF2R	0.746371022853003	0.859012239681507	0.792951957514485	0.877433255548083	0.764969872618049	0.829044328343352	0.868248276514611	0.837739720032115	0.744564405296531	0.790332354290446	0.853869528424818	0.905491571221942	0.874985432842055	0.779277797143413	0.640835249855832	0.462522575669013	0.578851955611608	0.832880951313477	0.826827141743359	0.816698657912016	0.777451180206672	0.861214704112517	0.800665557484075	0.614754925944666	0.714923172797727	0.790669335967059	0.858723881948784	0.751897830760651	0.849253224491572	0.783353383875841	0.892430857187428	0.904319441790701	0.85523035178332	0.685436591123248	0.953136239503373	0.870388876411822	0.804619841781081	0.800547049768178	0.873767597057418	0.382256415889108	0.81153770739067	0.818277153042046	0.822979947318545	0.810075056142945	0.776974525673153	0.877393400854662	0.804341144214029	0.910383364328549	0.853757948349927	0.829556239241189	0.802623067544742	0.816953306722234	0.903182367039893	0.846066184905964	0.854044177334904	0.819537865388461	0.539260309845034	0.895046026750931	0.859395467731626	0.630635705172914	0.805566916800371	0.926063693499716	0.780606584843278	0.58204896591711	0.896943231154367	0.822122563751967	0.860480028724149	0.71502647896273	0.579602953159973	0.634229327053647	0.245807237231502	0.656751646931882	0.854614790434005	0.640815559046696	0.840893277640665	0.814684041060108	0.802448114070977	0.759365794678086	0.840923012989081	0.87499484836487	0.679330894078476	0.917492632921792	0.92976991653368	0.878139100894751	0.635469262446266	0.760234162735299	0.797996584926449	0.900856637027214	0.842745474431936	0.490813643030881	0.881441819404683	0.82403887797371	0.773168466853068	0.827556567890917	0.454418313681897	0.917065138717871	0.777652650640169	0.706204254750082	0.767990494357934	0.750418286939257	0.839888313931169	0.85694276528182	0.732142906359847	0.615384968665998	0.886754434579001	0.623672259139227	0.794714155314113	0.664110049878761	1	0.580654590166937	0.839416534286333	0.687608248310819	0.865495733377181	0.88305141354707	0.823034054102789	0.855562169617636	0.892521771607461	0.806503444156351	0.894142793652106	0.795769297652233	0.184186274687263	0.800146758936075	0.371363882793835	0.619968798622327	0.579835408596203	0.819741099562042	0.915591037052732	0.506874202532626	0.365303915095614	0.754123424132642	0.470119115066496	0.816092177290177	0.648303047031709	0.444642600894639	0.291179569257085	0.600812565586388	0.531104785202246	0.626848657486488	0.646821469028842	0.695184414965431	0.235225091524009	0.885856319631413	0.713190691865179	0.57600131523145	0.709666446676735	0.504328494362701
TSPAN15	0.816386821065891	0.631547601860044	0.853071173945581	0.652023053458384	0.744607211790003	0.684304035596046	0.715280617014301	0.709062733609752	0.627916982561021	0.621469289620608	0.567675111419892	0.656562305742332	0.646214970878559	0.867641500784143	0.663075458771855	0.295687482461819	0.877081710232393	0.752981571556077	0.741359592018437	0.735027659230558	0.848737494868298	0.691208014938683	0.607146624335452	0.878111639691411	0.686147661151186	0.736675712244821	0.7625115336523	0.707047837146032	0.763067150932054	0.683489654760063	0.787141111272185	0.646395214645076	0.563384716544903	0.746936066877085	0.611969615091494	0.739788472341546	0.704057703095803	0.771159892291651	0.742336897889464	0.805474104187681	0.764362824394756	0.758959559313232	0.778264498533225	0.624610133743016	0.787069095764789	0.715361052926896	0.716957385823653	0.678147837200862	0.734071541115665	0.793485773194243	0.412953590980596	0.703269103641124	0.770349208789499	0.591456013741735	0.687730591308229	0.658949677885988	0.628483138810378	0.515788226121135	0.530097109936953	0.857927273854047	0.645838633725993	0.634140760429137	0.746243632807285	0.713056700936079	0.661973490440867	0.536238389145046	0.688342078170332	0.766556244589399	0.671486859694821	0.652170936462387	0.362934655760218	0.419353822882743	0.718350654938211	0.619921829886824	0.784572223462649	0.731583378719614	0.644701470021297	0.740271887195032	0.478204939764136	0.710266375400288	0.76646550594963	0.746400044801793	0.707781174942614	0.759251390216224	0.834026806347222	0.837494502265912	0.690222532145921	0.726401589718202	0.779851449910375	0.770097729965156	0.705552509297075	0.573444741452608	0.792318611369597	0.790752621959172	0.587304032346437	0.763032138694489	0.689792852289495	0.770896447122761	0.767124843103124	0.763241693114565	0.643027940081935	0.618710974763743	0.601815291116282	0.650930852204356	0.726843046257165	0.802640404734732	0.766841028457288	0.719399409351882	0.580654590166937	1	0.699356725668864	0.898450467265841	0.702914518851064	0.728763677709824	0.784452538164115	0.790325160105364	0.739321963959544	0.747609856177617	0.69228136374425	0.685760430181631	0.290780348782662	0.743095858206854	0.613680099131915	0.913051096043273	0.565811944523424	0.756425202065198	0.695517838695535	0.400207566105926	0.347177118460932	0.755318242593193	0.734267049154474	0.702692033842276	0.530504897486799	0.449249556242395	0.212585973328518	0.366725711740655	0.438886122946084	0.455661410325102	0.355739924724599	0.545462212928585	0.223377879381506	0.65345511323307	0.889420807514778	0.725304060183484	0.572356676723703	0.379363629385732
CD99L2	0.880526287075961	0.927837906120182	0.848979366291358	0.958588419043408	0.92516216275961	0.93202086709464	0.954994136005939	0.946156625157411	0.746971487233455	0.922943278406461	0.933515973117628	0.960434826940205	0.922866575975756	0.87706450591781	0.76025926818047	0.414359364143204	0.723242920902482	0.86617638143832	0.928025921800635	0.910041578134561	0.830325959727535	0.936682473591953	0.916377029599293	0.71565850317962	0.865124616564897	0.933082821206212	0.949626447080637	0.883837196502168	0.902066582332454	0.905841164176488	0.940303805655692	0.945636626960237	0.903100985612956	0.813020882883549	0.917353923842688	0.91809061836537	0.86098668459638	0.926622566470991	0.938024716462558	0.502270975818345	0.891475895619411	0.955374971648427	0.896672832178556	0.907977098787542	0.867842461595297	0.906212958802528	0.942661773066736	0.9061388033065	0.924749808297948	0.90254565676711	0.71974436891009	0.926017405390608	0.943722048316823	0.891200080051895	0.943847461397494	0.90118630637225	0.683102410905533	0.873334322047333	0.872762304537699	0.731626054936455	0.786674494482603	0.929354221115559	0.861368470677275	0.67401466123992	0.878380206581432	0.890815629876569	0.900710343318189	0.844011184922956	0.758274497760932	0.79972703404437	0.366858852573727	0.481541772136857	0.938750183972864	0.827591635119832	0.893927397317347	0.849159043539369	0.856721076128868	0.894715325125934	0.754576136583292	0.930341685013483	0.677331150264155	0.923942423470115	0.95041201046112	0.936995353279114	0.747598094257758	0.861181123795222	0.834127991893232	0.947410337767731	0.91253078870029	0.574642464515998	0.963559150262584	0.91155255541976	0.736650821519883	0.836474284194805	0.525793886568845	0.945564337779371	0.799184212846538	0.810400098704672	0.808938884819141	0.929414538943549	0.929965020696728	0.892161780609692	0.839921362596429	0.83515329428218	0.949085654973244	0.783672685588992	0.887869469017057	0.803976068163931	0.839416534286333	0.699356725668864	1	0.708008264029794	0.864729365404998	0.927411246307378	0.884011110271423	0.924955954627508	0.903953105397594	0.783030931962096	0.927461285410908	0.80387590164213	0.139888096514848	0.777161834028746	0.49372724558117	0.699134722415856	0.552716703078378	0.808910041311905	0.947564424788101	0.357040639862704	0.222056762349067	0.787356449425608	0.486434217392623	0.769883217066395	0.637206985119967	0.352096278941322	0.181555099973677	0.413900356583096	0.416138216402728	0.517424710964587	0.438203017463911	0.67118286226121	0.105173929516758	0.90694457717743	0.820702387251114	0.586269285350644	0.603889529153482	0.388316447402086
RACK1	0.846048774052344	0.660327398771063	0.88490136201739	0.667945731515774	0.727474726282838	0.710079055058388	0.734628553676775	0.73824322112564	0.675102712112356	0.641710901166316	0.61675333645437	0.684226447354326	0.710054112793534	0.856949302214385	0.662623165407183	0.35634731049058	0.893198861049345	0.795858394185442	0.783247734940313	0.762841486370868	0.855737447092875	0.770926240254543	0.669184201624783	0.963265188681569	0.632999045715811	0.773268349118902	0.763424849861935	0.743779854430408	0.761568347088933	0.682613240421173	0.817731084033332	0.685294827016911	0.562367864553896	0.749580801756532	0.699588204155651	0.799974701070565	0.746358090646088	0.774168365029326	0.800668053786402	0.823126043485788	0.798436458078375	0.763479255445622	0.778565806463959	0.621087369346335	0.798869148705053	0.738452727344185	0.722446850086055	0.694394695690963	0.746605578556655	0.839905990266746	0.565576611662285	0.731359748256156	0.802571702425647	0.638198374081667	0.722696270265293	0.71273202315355	0.613966899056868	0.635912087530917	0.599363331006678	0.911618353372199	0.684986488950804	0.703751900340213	0.804097931438576	0.811327917481196	0.704034274808024	0.555996612762236	0.741166807183303	0.794338437327828	0.752702929586985	0.680511419251936	0.382386772761816	0.491232482591037	0.746044351501106	0.610565707033166	0.832308088311562	0.777099883087898	0.635613836154211	0.740755545759208	0.611263054102448	0.710979490031572	0.745546275129969	0.814425218403707	0.755616725450642	0.770013321911155	0.880627802823675	0.855017448352675	0.703233073448646	0.751313124511774	0.804394689717089	0.771232884488473	0.72820263024639	0.615305022071549	0.839128327538481	0.857725927586902	0.613748352000749	0.807801632713187	0.695780570447028	0.797483497584963	0.803198206004019	0.765334342275235	0.637602970152762	0.728217668908251	0.65019402621852	0.60500414497272	0.771094207079507	0.794314768777264	0.818134243256785	0.718847216424096	0.687608248310819	0.898450467265841	0.708008264029794	1	0.780731938022327	0.782016970853212	0.76818329593692	0.824954420789403	0.770908744343565	0.823723416058669	0.69567715610945	0.738247666999942	0.300152900061187	0.741704874985145	0.66473660768616	0.978352296315458	0.517209327023003	0.813141355377978	0.740765906570179	0.412535463769367	0.431312162725629	0.737300736208226	0.728223198214566	0.806212586789059	0.494821676992284	0.498212829854337	0.259386110855081	0.384023173482565	0.424237780789045	0.432483893509028	0.390069384026027	0.522423709836286	0.341203979475376	0.68777716833751	0.897805858676227	0.721852555918285	0.648411349854285	0.362257729170212
SLC16A7	0.887759327742435	0.918416212430827	0.896013305941468	0.887905578416386	0.905406610962528	0.929663614225235	0.906722483224441	0.912088247081084	0.893060972860205	0.900081211102415	0.839873077606957	0.895867594788027	0.876311226687888	0.813196352055149	0.873364059155033	0.676691567281144	0.7557888192981	0.857615352139456	0.822064567724691	0.896752198660249	0.889469476158078	0.902061331464292	0.833642611542611	0.779525411213532	0.845899027988897	0.895884324978007	0.921635089268333	0.92019099483278	0.865507824731122	0.832268050791522	0.883316576548915	0.892558460386321	0.798299837918308	0.881708959303831	0.91208486987318	0.92442097662463	0.811230760038861	0.890792004525789	0.905364319019812	0.653864606403919	0.893845360383138	0.863129855617808	0.926903139846391	0.776028577818982	0.881994506672459	0.874514887579841	0.904382003298807	0.896605380349937	0.951492435115549	0.926424417919069	0.787180831519902	0.897055843498598	0.923355533513725	0.873541666572167	0.928298908628853	0.941804801980895	0.75833094917674	0.851378328531991	0.868964177815292	0.778365905732407	0.719273296962883	0.904873099507902	0.861380535790362	0.797763280353168	0.869667590242415	0.859730324558091	0.841687013994141	0.898499092746521	0.808884364086908	0.858160607618975	0.545647090484379	0.442003511297041	0.924595495568731	0.770930488434012	0.936518189350793	0.861594106498094	0.81639664787916	0.848030989891056	0.837906904380229	0.844039901166584	0.793413897701874	0.931823165941381	0.926739762338523	0.901588936087197	0.759740825022488	0.911765429166612	0.717575370124432	0.901080719691808	0.910496132301189	0.653467578211611	0.86596742011119	0.872011713498733	0.795694743363612	0.917594840417233	0.688613573143454	0.928340643518593	0.893984453464891	0.788936666085949	0.904443936139459	0.802802752837191	0.836565824479662	0.884639624839367	0.901069033826418	0.797689255263581	0.899416601894594	0.787858309487807	0.886293944066706	0.795160373783131	0.865495733377181	0.702914518851064	0.864729365404998	0.780731938022327	1	0.961895454120873	0.855936241411669	0.870534564660544	0.868415424299677	0.876013905711048	0.843548447758691	0.793770324045374	0.150558230887446	0.716171679779082	0.59903306550958	0.744636380217982	0.458132636988463	0.867006735146638	0.888955427557972	0.354931247076007	0.319480725784944	0.688026388556839	0.472686655538771	0.793225676440607	0.513950664849729	0.351562259897781	0.202011993598449	0.368112511211551	0.350375749243671	0.436712112133483	0.401494600102579	0.559599981112215	0.188191740982879	0.80105346756699	0.863572479400466	0.615392551958976	0.607472818648489	0.31831321112187
PTPRA	0.928053964368159	0.949560924474111	0.90843158082346	0.939946373817316	0.938425272911523	0.959758015712991	0.966760436445652	0.957860968057318	0.872564163389022	0.931370987422875	0.911471312503216	0.949548278169473	0.933597465455271	0.86268574567867	0.860642143689218	0.587092751573994	0.750200143843735	0.889981736850349	0.90042234273462	0.945800426249551	0.894753500923041	0.95175410094285	0.911537188479464	0.784604592396319	0.85204361356134	0.936345557350682	0.957390036399177	0.946901151604363	0.914791731796711	0.903543907252985	0.943537444740553	0.948565057730478	0.840181976208942	0.88261389800713	0.950497126613077	0.971374110318416	0.863981579569543	0.925237603031504	0.953969406400983	0.618442961963706	0.91798040345378	0.922473904886739	0.948888803384515	0.869338620008027	0.923332485234214	0.928008609563537	0.949094401288134	0.936565417056427	0.970974172051064	0.954079083841566	0.799942740811113	0.952977882085596	0.962243812597343	0.927777502352425	0.969736481085101	0.9420468361326	0.768967478273615	0.895438366021132	0.890384901081737	0.798672319833589	0.804197581395588	0.950240714156828	0.901195340782576	0.774027361170159	0.913565010570427	0.898601323244903	0.905029713224603	0.915446666540309	0.805302904171666	0.873660472809945	0.487285754218775	0.483176757561313	0.968431661216956	0.802312515117614	0.949620035395558	0.910004003324741	0.884747074006554	0.901622752540062	0.855335009022482	0.913902313692118	0.80218502501953	0.962033032048363	0.97374556475359	0.950940859682457	0.780237282977766	0.924532353995414	0.824374296071503	0.953826554007443	0.949677966629388	0.682273788691786	0.935751973046811	0.923820249961123	0.814524766910808	0.915411623217338	0.665027551753752	0.966436619469711	0.890329746239486	0.84953966272667	0.902431441030802	0.878161770342699	0.91047246055763	0.920789715645633	0.89735963063994	0.845263099203555	0.9635970485466	0.814031725663519	0.90841306605566	0.831754425821672	0.88305141354707	0.728763677709824	0.927411246307378	0.782016970853212	0.961895454120873	1	0.908374194142871	0.923109386784784	0.91361549568296	0.88054056267956	0.911379862595691	0.835743472516947	0.151491298261896	0.775382367192279	0.587101596095494	0.761269806184394	0.532343034616297	0.882784608283257	0.951931922399081	0.376772410728142	0.294592583168623	0.76210759142614	0.501842674343998	0.830259427591918	0.600344574765058	0.371177374189943	0.192027308912367	0.430687482215642	0.415092296845693	0.513669617285833	0.460757810064155	0.645711123118188	0.156501381744063	0.872206836434449	0.874685023058785	0.626973827169258	0.641360212142183	0.385219900775619
PILRB	0.893367081307536	0.857265247927663	0.912005865535497	0.871630511801495	0.846478557442547	0.851137092925527	0.931056568629614	0.885716206261531	0.784953830832296	0.814885730292774	0.816684832560436	0.887674900633563	0.862183947430361	0.921461124884855	0.791997773073058	0.456344707673062	0.713057171972179	0.88010745923276	0.885306002595445	0.898808700491945	0.862251008830764	0.858725345462441	0.821491719489931	0.760730739946071	0.803207824956167	0.844531235458488	0.930016357818633	0.847725657369281	0.888473600346515	0.83696219843747	0.933628797461188	0.872801577522918	0.806606592251072	0.850341044294696	0.857992782038601	0.88411563783448	0.84129804595176	0.897884680668938	0.899044522891067	0.599909933465594	0.876668488460208	0.891799156063096	0.893295171460899	0.844732705184926	0.94282624560097	0.895546569124215	0.876127723912211	0.888381632397874	0.892274513285511	0.900314620355358	0.655310857807044	0.854695074694133	0.926949427628626	0.807868351224294	0.903203197989812	0.841272917152683	0.715296504112836	0.815005469448603	0.763426390397932	0.832149746442334	0.801534288486625	0.887616212842236	0.857086318612241	0.665057352413403	0.866136700645252	0.779957727896209	0.848231259240877	0.859848702537392	0.712327056675198	0.797484173045437	0.351859808477538	0.505945304053631	0.887756283534114	0.811147970918811	0.903938358073144	0.928582592547534	0.820308593864871	0.891969219489864	0.704000998382301	0.881862102469781	0.85382594799323	0.902347268675243	0.924950425713605	0.920767864883848	0.80127073532862	0.916480039105285	0.836212088125786	0.905368146841839	0.942934590876315	0.761265990853845	0.895567473309072	0.806059318800097	0.815678774854912	0.889449348980454	0.623180161197112	0.915975993493416	0.848630332806509	0.866444939929538	0.844449326209499	0.843480036462382	0.871017877014105	0.85714909065092	0.771421428708358	0.732700870244042	0.898682389564256	0.82348339519262	0.832850523718617	0.805999075230462	0.823034054102789	0.784452538164115	0.884011110271423	0.76818329593692	0.855936241411669	0.908374194142871	1	0.901332310553169	0.884299984005359	0.879412643626211	0.863641263475622	0.774603726107907	0.221152720355101	0.788418945084966	0.591852573545962	0.780512240118257	0.583342767209251	0.820396989716346	0.88916647549035	0.435216853534846	0.304606036147788	0.803943682739218	0.509285647312079	0.789304782905256	0.606919981757969	0.43440124848017	0.243163680552678	0.440591771080402	0.464301506017438	0.531785814763752	0.453131120090995	0.645081788033513	0.166816732835992	0.81534559212176	0.890570639072563	0.720494889826213	0.637166539823509	0.413793333968359
