""	SDC3	LDLR	LRP1	CD9	GPR37	MRC2	TNFRSF1A	CHL1	LRP4	LRP6	SDC2	GPR37L1	EGFR	ITGB8	SORT1	CD46	ABCA1	C1QBP	EDNRB	AR	CNR1	LPP	CD81	RAMP1	CAV1	F3	TNFRSF12A	RAMP2	ITGA3	ITGAV	ADORA1	SDC1	ADGRV1	CD44	TNFRSF21	MET	NOTCH1	CELSR2	ITGB1	NRCAM	SCARB1	HRH1	CD47	IGF1R	FZD3	TYRO3	CD63	FGFR1	INSR	SDC4	CANX	NRP1	ITGA6	FZD7	F2R	ERBB2	CD82	CADM1	IGF2R	VANGL2	APLP2	FZD5	MCAM	NOTCH2	ADGRE5	ITGA5	PLXNB1	GPC1	ATP5F1B	PTK7	FZD1	ANTXR1	RYK	CALCRL	PLXNB2	CHRM3	MTTP	TNFRSF19	NCSTN	EPHB2	ITGA2	AXL	DPP4	APLP1	TSPAN12	TNFRSF10B	IL17RC	NRP2	CD99L2	PTPRA	NT5E	MCFD2	SIRPA	TFRC	TRADD	SLC16A1	TSPAN17	LIFR	SMAP1	SLC16A7	TSPAN5	PLAUR	AMFR	SORL1	LRP10	TREM1	PILRB	RACK1	RPSA	CD68	RXRA	LAMP1	PTPRZ1	CXCR4	HMMR	TSPAN14	HLA.DPB1	NCL	CD74
PTPRA	0.743281759291736	0.788210434587633	0.785669472587499	0.778412227223769	0.67725465274135	0.780789603009321	0.865304346041321	0.868232166499685	0.487471001305967	0.850779839891317	0.753276128320608	0.258910778250169	0.509783884655558	0.865982040718329	0.888622429318424	0.774025905440394	0.760584356131986	0.783710707130256	0.514702661715454	0.745263412030238	0.811754518861966	0.803188707612	0.842255907762917	0.711409759043188	0.3086928972365	0.820403122664263	0.739497815953152	0.740083501315633	0.677166384477504	0.891123585166118	0.769448582803167	0.760248592113944	0.651675705024463	0.742939830156127	0.777095229399365	0.597943177699357	0.876815120687181	0.78900713941229	0.602761448757843	0.79421315350121	0.667981946717231	0.885746848903219	0.818135895747001	0.766491804890831	0.891402822856331	0.601841707357464	0.859265809539838	0.874126788126836	0.777561516955219	0.456175398748583	0.912027364467134	0.428849146552009	0.531453093808204	0.788684989486795	0.747859349101862	0.727884897683392	0.410423709408362	0.775458286851111	0.699729325248743	0.680927716402025	0.919376355491664	0.811342183915644	0.518825113953887	0.786481795865356	0.84791384384015	0.303988740779968	0.662929967206046	0.822485672411776	0.72767741358633	0.577488469630901	0.687110567996265	0.714981411060974	0.787735045398812	0.754408094224391	0.687652445579214	0.668916033550728	0.572924713375047	0.854001584250061	0.872378461679292	0.787819764167616	0.509788381224802	0.683332996617125	0.642849281311612	0.91617989246995	0.343828250881013	0.706645206197925	0.81662933173836	0.836828871911173	0.866488071313746	1	0.397745486608898	0.843844590584726	0.757793233392302	0.551979991314141	0.75942818970483	0.589760044892991	0.742974827307208	0.419435030535285	0.84304885314961	0.777033118179483	0.727768934342877	0.307583756590822	0.787397105337327	0.754776720898588	0.858737949104919	0.101479422907492	0.700764065643012	0.751713873450457	0.730516367009339	0.291500671581514	0.823016156498865	0.921197069932559	0.873316200544318	0.170315501058512	0.289885640261558	0.76684990239559	0.184424785847384	0.841009675207025	0.26223246566047
NT5E	0.143509963468224	0.40975612333883	0.477711386900181	0.519941122779298	0.292615966490476	0.514250310757132	0.626076513169122	0.298641988840708	-0.156660473992407	0.386097904695735	0.516778676189658	-0.473263737619171	0.13436236117501	0.233384549108599	0.188878886036973	0.637282531384786	0.648464672115606	0.580437759180403	-0.0940699581238341	0.494248105001644	0.253014040228004	0.710612922984748	0.559164317658965	0.223222399722822	0.840527682625948	0.453061480215659	0.70354315323727	0.40137971022473	0.77552190895706	0.58812896065856	0.356627559466786	0.344560095542383	-0.115862037990431	0.77623764941355	0.387204559617014	0.573861506062895	0.173237126058973	0.398570352284727	0.714828194575793	0.606486403929923	0.642811362053374	0.424361139977222	0.678434122585676	0.623355049142248	0.543688669697567	-0.0823810585239402	0.561955773900576	0.355885585993579	0.37394785272897	0.880054990135442	0.652603067307611	0.800600293978609	-0.131403463746136	0.344949104340431	0.52540235176854	0.332764394037103	0.841198323426642	0.239521189162924	0.622738615275984	0.0501456359444541	0.57090369436741	0.264896984480507	0.193580468902093	0.495285301604656	0.647875746370083	0.83442444615015	0.165118115751906	0.632329194231424	0.390130901422668	0.450339549474484	0.586237643626293	0.379677774168917	0.571876250608944	0.284810584234488	0.49935537995396	0.540970648570879	0.500898160564283	0.302884663571998	0.504928211452785	0.595515125973707	0.807417307325363	0.527517327264607	0.51670420136835	0.543579630210386	-0.0690696642784911	0.735583357877374	0.510393456883578	0.625766248358555	0.412939343247696	0.397745486608898	1	0.676975718541495	0.370397948241228	0.634970519268248	0.738262467235898	0.829008767010501	0.527448001761798	-0.0318675698115985	0.486746143446727	0.685901025529251	0.36470436276525	0.817738006359285	0.653652777963073	0.290935658440919	0.662610933217391	0.87884552827639	0.151500850831894	0.72958356981614	0.656462721930887	0.526768921913165	0.399169541156172	0.462495473895679	0.045894166369324	0.454394178775542	-0.039948491107482	0.286317283647611	0.393739398098633	0.494220625437911	0.319436084532479
MCFD2	0.553842155912032	0.715372437624189	0.694427103794795	0.831833977386972	0.581806927244646	0.713535238327542	0.908362925354158	0.724550698496571	0.199092374902108	0.767625963231458	0.839376661341117	-0.0643242594357135	0.400153843668636	0.737767172272543	0.71794357170583	0.798894773940182	0.797118277319399	0.905202290569264	0.358235804508156	0.758839156860262	0.633730695851082	0.859945133147502	0.827769028023904	0.666149697224105	0.596456095774861	0.763489030285739	0.864261695537319	0.795113384441095	0.773605975866742	0.899389902525349	0.673736851989323	0.643610751492469	0.316520204398712	0.857551301607477	0.79638967273759	0.621854777599403	0.650934357238037	0.669056682346534	0.793250559513013	0.775037545623969	0.678524642530336	0.79058624709802	0.928539289782124	0.812443509550586	0.842440286670899	0.387508915395192	0.900418989823526	0.795141319466875	0.697096730176569	0.696148057244843	0.925916205788354	0.650216914211063	0.318095522692903	0.650529389347931	0.760145642399127	0.593460892121649	0.662017730279988	0.678232412129759	0.698145037567704	0.438820456078321	0.911112840032871	0.711522053176543	0.537741102219615	0.766154930757509	0.893796312557976	0.58026309393446	0.424554604044247	0.849348475503681	0.761811156883358	0.60784355042221	0.704701756615008	0.752220119314258	0.828602362706894	0.646268884243957	0.67881330579077	0.715145041052722	0.672936970550359	0.774202138420676	0.825735870604927	0.787540128506021	0.69238098937115	0.770563973512208	0.677873442431605	0.853258958347625	0.266712976340205	0.785505503822289	0.825738471949401	0.860565101730419	0.769151164499705	0.843844590584726	0.676975718541495	1	0.618049461124933	0.640623711369731	0.900108617333645	0.733341502109567	0.842607958449459	0.194715673641236	0.853523434981657	0.803332908414869	0.757007958981845	0.612256119343735	0.811908611332964	0.641519459530272	0.917329020385045	0.42332264886126	0.506524316977759	0.921114276939425	0.894699625399238	0.4912115227717	0.711524862932237	0.881549419632834	0.585949938571107	0.376638582375867	0.184212903031041	0.712221302398436	0.418845350253013	0.875285153970114	0.421385482028551
SIRPA	0.421682627627158	0.849284347985056	0.90710720216869	0.410629908863965	0.816166551892985	0.869257405381196	0.719671847210047	0.863880940150005	0.228872097454174	0.713940559767729	0.558057953710096	0.0594485948561647	0.176140808013873	0.567709838691735	0.721105696765037	0.719176436968515	0.811413028126606	0.441329738966887	0.0736155913289718	0.492933447695269	0.828202504374361	0.774055889781362	0.8364023161085	0.249433079968597	0.371058879192057	0.728137572880065	0.479229175279562	0.40090472376448	0.675894584266414	0.757663701110563	0.839379273945761	0.798278567210564	0.688988166235396	0.681589489162404	0.533821703941978	0.816938486525546	0.633752364601516	0.80223941495933	0.58118390108708	0.855975065560427	0.742602511992593	0.750394471188225	0.553392492835663	0.612755947305896	0.69860294816724	0.386285808924655	0.630949807845386	0.585011092798633	0.707881840469868	0.582413483663934	0.754924501573173	0.544778714055914	0.279860512147589	0.88359700270604	0.696766861152953	0.803135876850163	0.363516026539117	0.364269713709084	0.817252690090642	0.554847739245339	0.625263611241926	0.622463388459541	0.339019086359611	0.523571622542687	0.644051802832054	0.450171433797491	0.592407089939817	0.784191795972813	0.296006708298359	0.5635755597519	0.775843172875959	0.531644426653269	0.747122794333973	0.64601703069913	0.82967491916447	0.330731673335699	0.244135263796233	0.60779292892269	0.82475465733087	0.612767267562975	0.488160402139302	0.601686019371548	0.726472428421021	0.715791162642726	-0.16915545572418	0.613834540771674	0.698328986277177	0.720743128473884	0.778180438732805	0.757793233392302	0.370397948241228	0.618049461124933	1	0.61323763789964	0.625284951683065	0.548274334851293	0.449360228014492	0.453316870462833	0.461673421775562	0.766715950349602	0.296220651802515	0.380249148456938	0.776367585185759	0.80616278324216	0.739329382690897	0.218623984431452	0.728345723482458	0.488418926328891	0.396327242569344	0.391455697593233	0.818703808418838	0.638004118010069	0.758109396927641	0.181228746272245	0.0466168275775081	0.520098583470518	0.172871320321466	0.457229443724975	0.28777132326064
TFRC	0.153012820114111	0.690702743228916	0.703963028536855	0.399101022907605	0.476660899840275	0.673962424447248	0.6902804929635	0.493815290445969	-0.0157704429684108	0.564757001930007	0.570562920062304	-0.332433022987865	0.0453906242450841	0.335246550988628	0.440910617508415	0.73387347177716	0.744710368361125	0.482153416464252	-0.069486666149187	0.411667961017288	0.537921649856709	0.776522543570251	0.743283537825378	0.186060499439627	0.667359059467791	0.554984185680863	0.612303284706128	0.391767134730152	0.732157264828809	0.680198396513786	0.508519374442112	0.614221117918283	0.281603169106482	0.786151236498818	0.372546589452378	0.669517609688536	0.393643912174688	0.469980230977383	0.679757792459085	0.711531956261967	0.768890423737735	0.621994418034258	0.613219574072183	0.638900282159911	0.572518885884534	0.102551596705741	0.580997074923732	0.452687803687168	0.612267375005186	0.694231163354145	0.712593753367499	0.775049128679879	0.105936138310811	0.60947398620371	0.594546788411519	0.570804091451907	0.572893525810746	0.25974539753402	0.776540206695368	0.234319561787652	0.59509337747599	0.471385796281117	0.389238815669163	0.552352896022514	0.628855348392338	0.648677377575875	0.42931600318722	0.693221196395033	0.304382908857982	0.524822432654967	0.585065647763287	0.440363470488725	0.685356268656365	0.519286273280091	0.674234503923075	0.424894504030372	0.231651481837096	0.340310509443796	0.636655926529995	0.635995999937517	0.721392984941626	0.635603098600236	0.539532315589604	0.602806746112309	-0.208302275548677	0.717554330101971	0.559791175280567	0.733280719934501	0.661887809736728	0.551979991314141	0.634970519268248	0.640623711369731	0.61323763789964	1	0.722590257739337	0.724127901150903	0.485369805500274	0.111423437802398	0.454208196072694	0.692141931811602	0.30872291709244	0.780392328336455	0.631945573293103	0.733658743631453	0.694655151975807	0.562702590746997	0.436284740331318	0.637410966168708	0.521471055998328	0.724496943485292	0.68486780349418	0.561895740912309	0.330347919097854	0.590062601935575	-0.0934883735107989	0.580827231326029	0.527115537865766	0.456110902604286	0.644373658678267
TRADD	0.42983079870431	0.726513976103383	0.712264493771129	0.755318190356071	0.599638835326282	0.733337059212469	0.888624445978639	0.695692295301124	0.0954902145334582	0.658577471709545	0.772954728201735	-0.193694043813328	0.305326993384308	0.626997130731229	0.609105462092903	0.773345912278749	0.836716068370243	0.826069521528437	0.254703862742681	0.70989402379423	0.642537206607807	0.880892508905567	0.834042377118392	0.546537629167884	0.692729331553803	0.729468492452999	0.851732162874567	0.751227655071192	0.840231047524351	0.87361143262875	0.675673228940248	0.646457667573833	0.279893506652358	0.892119587689775	0.672980909411345	0.688855280436395	0.554814464542195	0.630839156500905	0.774212541839018	0.793894392067987	0.684788849477634	0.754542311447537	0.880388503636014	0.766437220479644	0.795770117996041	0.266014130244836	0.873753374995109	0.667033375172587	0.647697108744805	0.756423467818739	0.907141868759534	0.693962000492751	0.271760746117612	0.670399251690137	0.698659164606553	0.6408011542845	0.670075898857749	0.561161265618085	0.723355065529512	0.381252296475387	0.843265982423582	0.624874147647887	0.441799503281457	0.683931272059881	0.841539420020647	0.659816063027177	0.440438677791769	0.868554260511837	0.631666683262318	0.524340818768737	0.756430185083889	0.634767730016731	0.786098104074764	0.601641955790442	0.726457344537939	0.67457289227054	0.612509063109106	0.645073170998161	0.788688592686421	0.779611306468653	0.740016464835378	0.771213034361335	0.699526328098146	0.801493458977598	0.11965415891368	0.799362534517542	0.793233294666807	0.841637265668989	0.778920548136298	0.75942818970483	0.738262467235898	0.900108617333645	0.625284951683065	0.722590257739337	1	0.789221380593823	0.796661967243466	0.235064030801785	0.760555968047475	0.849152281525346	0.61810926180267	0.678434830207625	0.81109776031914	0.627035802136809	0.911063738937943	0.538557585224523	0.387389580617501	0.904885828329121	0.841704806981777	0.557712034894376	0.69238273182009	0.817054923587821	0.513189296565888	0.470895879354103	0.0358863923398453	0.641456878447222	0.462406493226452	0.773875018820262	0.465838631895401
SLC16A1	0.29035564789556	0.621348679250378	0.654203712086055	0.597949233300156	0.516849290289534	0.682020619747297	0.725308523431465	0.512970066062346	-0.109470204086211	0.552499138609018	0.594171740047957	-0.31587823999038	0.211175421676505	0.374872193455519	0.420584738199209	0.797142771249005	0.79304368904266	0.605135650610323	-0.0491712153121991	0.508555857397975	0.521825426874658	0.84201298448724	0.689059846918221	0.276179733506955	0.844916393417743	0.531057691931371	0.698508434785488	0.519386645422506	0.83447761639294	0.700399299649463	0.570876692482845	0.630282206933864	0.109151946684179	0.799092632260879	0.438720957048527	0.740461323955135	0.422904680457477	0.568435429794245	0.766851479869721	0.774114128509751	0.794402340001523	0.610633942371839	0.708979920604554	0.77500133577954	0.689257473286757	0.132397796047297	0.671732085238672	0.533389058395024	0.585777947993407	0.856838722860198	0.803253771675023	0.823462814129625	-0.019675720362012	0.597591250968249	0.645714642937588	0.595218825747948	0.73528982820693	0.339569422490069	0.778242114204439	0.239703281370786	0.694969738490219	0.451092641791898	0.37440499380853	0.612279439962493	0.760934520087008	0.799873672236654	0.363601447007945	0.753648573040385	0.461234289504046	0.533644545522213	0.724727000397692	0.439608398349166	0.714019360749244	0.529598257249536	0.697327693615299	0.535517603028405	0.347674027379002	0.433408391690973	0.688833088540444	0.673392546254114	0.833574533272097	0.613660653502288	0.712243478866652	0.680369754449674	-0.0593201726287683	0.76604394543581	0.578500989551161	0.731133282030832	0.624245424779905	0.589760044892991	0.829008767010501	0.733341502109567	0.548274334851293	0.724127901150903	0.789221380593823	1	0.593893082911854	0.00791360624142454	0.589274935776716	0.777272429330814	0.417315479732609	0.699676446070051	0.714586689230345	0.49577114848542	0.745554042856738	0.741074965058727	0.398040121874577	0.766127226023204	0.679856395206687	0.508122506154542	0.651412394370143	0.596056054944442	0.285669970437307	0.49940086862509	0.037393921227686	0.496196853863948	0.386255814705867	0.597677716037552	0.345041237841474
TSPAN17	0.564176942059977	0.628482014245621	0.517087334850645	0.833067557824608	0.516165136579768	0.572492726987341	0.83485801417584	0.647789229317923	0.135727298276329	0.614946605214149	0.691030380699873	-0.0909072551587209	0.274201146495947	0.688190120973214	0.5964303813276	0.648311513285002	0.660346733895757	0.903818244233135	0.450229859494527	0.698107863853742	0.618949128711998	0.725814695867918	0.662941318035607	0.752124608452732	0.409677829221901	0.658360123403898	0.850297743638797	0.834811555553906	0.694300022358874	0.748611915791261	0.630048585444374	0.58836933954253	0.260433027699887	0.739277110533549	0.756293802219944	0.473015280198267	0.625921785618995	0.497537704236622	0.603758360212473	0.653531569693343	0.518897083079937	0.761201753437088	0.824637248641405	0.643755430289559	0.717133822538953	0.400383338790079	0.896217714941951	0.726884879456876	0.525650849587604	0.496077551737222	0.794685876852059	0.453825123826131	0.288222960369879	0.526225679439141	0.545857227126265	0.534778004511818	0.441821791722274	0.677496842069034	0.556253808417568	0.420024207099988	0.833203203343736	0.755152379146488	0.393610571370019	0.555550871169674	0.80301911549712	0.385709048632225	0.301840353514243	0.770027699977822	0.775415773092208	0.367958986579677	0.604843445195463	0.599118006821134	0.675992639430448	0.492669543119394	0.535736616580813	0.743997604101118	0.671864098582884	0.686136122268098	0.677509201331045	0.770273359643361	0.565813230272443	0.632722527258502	0.587209724682253	0.725016949936611	0.363902096223281	0.675859033588243	0.770126683079436	0.806469000362382	0.702913832533031	0.742974827307208	0.527448001761798	0.842607958449459	0.449360228014492	0.485369805500274	0.796661967243466	0.593893082911854	1	0.131948686669286	0.789555440767666	0.661959149821468	0.688196329472172	0.416505944194469	0.624344774229307	0.523563216542055	0.794123859091958	0.223137536314532	0.313785843418548	0.857778637527411	0.846780118761441	0.376825875226122	0.56241710955564	0.803446993945572	0.537012929230361	0.276036567741366	0.0559683027004725	0.662964606785991	0.303076281866769	0.849165427461863	0.32387214316398
LIFR	0.336370087598987	0.29162874209911	0.464510939986525	0.0860153205178414	0.376533500340549	0.381698492864852	0.273905701525767	0.50196396178023	0.559294054139216	0.263899768249402	0.285712915585345	0.388158347799423	0.0841865757677028	0.391731670141852	0.443388823678775	0.240128708934997	0.268110805654876	0.120215235157178	0.313676463487713	0.307034238255719	0.432555966682642	0.276657093911757	0.484799383458732	0.224072283213168	-0.0462321404855178	0.509467555277032	0.13381142035641	0.185156371921588	0.156305717748414	0.404702283000622	0.457408721525824	0.291194550519942	0.663917092653517	0.226752832536445	0.368672707282563	0.191113492768221	0.468565588127149	0.36822445314658	0.102768085674732	0.319021164468283	0.170717769403468	0.313881992413801	0.188236521547515	0.202134606907676	0.317282845700812	0.28634919954007	0.232310866790294	0.342162317015508	0.365256565036613	0.0398938677506765	0.270108243253322	0.00261670537433253	0.607851894673985	0.417398552366922	0.208995406114017	0.342718561962638	-0.0935060035061161	0.220333126575804	0.218238978386381	0.407731186270102	0.237022478150505	0.312723935567827	0.120724868641708	0.168074634220598	0.174161183031146	-0.0360465787493399	0.663275611612603	0.30112243130581	0.0217933128512176	0.237648087356337	0.266309842901061	0.326069298783812	0.234523946461787	0.502812283713877	0.318592190443577	0.117297884026811	0.318616504678936	0.268893199704363	0.340682090342788	0.222195246909748	0.0316639312312681	0.353425052652729	0.159817405610999	0.317072690298313	0.00325808733698126	0.184540268309701	0.349520287632671	0.217016186855048	0.394644109263254	0.419435030535285	-0.0318675698115985	0.194715673641236	0.453316870462833	0.111423437802398	0.235064030801785	0.00791360624142454	0.131948686669286	1	0.20373255466779	0.376947933420097	0.160990094810783	-0.0688981273015215	0.396435977931926	0.384361053953863	0.351917698395017	-0.14156274784383	0.265671230539184	0.081083630931938	0.0590295577984409	-0.0240373203696445	0.39465479431771	0.317898686379382	0.593646104389932	-0.151120762988193	-0.0656117423627365	0.227159165072608	-0.05552055392587	0.151029110831956	0.0120877948358553
SMAP1	0.720229398730059	0.529992084462023	0.49367736731662	0.920593936902265	0.386469761318454	0.503030288653613	0.787892625663095	0.618225256212317	0.342785903484759	0.67043523665123	0.711827264185143	0.197390821034004	0.61218059277967	0.807480004681194	0.707881692164579	0.619565075661666	0.56933093389086	0.882329348901159	0.614188894952753	0.734260561795498	0.51822823354692	0.655717592544826	0.63937899010819	0.854624557290549	0.351946229685744	0.666256489394635	0.787415916230052	0.826380463681658	0.591569022365267	0.800801218552719	0.508675079156955	0.493791846572977	0.276118790126893	0.658692036458184	0.752369128923238	0.346551318946032	0.72278699124187	0.564105321711474	0.533118614133588	0.569006495733216	0.487441283232686	0.704944511975678	0.869506679067839	0.744895344883482	0.78183033435066	0.506196509071907	0.835285248203097	0.845535174111666	0.568422012283475	0.416148376258788	0.839116242292821	0.372318852069643	0.45872871190419	0.485992085373243	0.614827665987069	0.451473096966082	0.469076788119773	0.858575423860196	0.46445705009827	0.503345778225851	0.926614956055361	0.679959533171426	0.456227949418407	0.796888991484997	0.784373830660672	0.293228662316615	0.423764258810509	0.662392991719413	0.895799934483094	0.400118725908211	0.489755182299562	0.686546762086353	0.653000368146358	0.552007273575868	0.438844849204427	0.752616580015989	0.677495606921204	0.793565781595356	0.686266069631969	0.772950739351971	0.518341064888191	0.63363100530373	0.457085426246771	0.786372814500966	0.607580840460591	0.614949610954205	0.68366565678225	0.701099577571275	0.673176685272685	0.84304885314961	0.486746143446727	0.853523434981657	0.461673421775562	0.454208196072694	0.760555968047475	0.589274935776716	0.789555440767666	0.20373255466779	1	0.612782623118864	0.892241096992517	0.362112493881687	0.644117685603407	0.506708156272904	0.75879763643548	0.176499144081088	0.423543411369349	0.847258940776373	0.87189770836462	0.311635465268036	0.581364253617825	0.889944026995156	0.603033417258311	0.246606226993162	0.435072968378084	0.711603766148887	0.291516295132898	0.930736484112878	0.299477171101583
SLC16A7	0.402087913696107	0.81815488688404	0.847306215898661	0.584240044488435	0.749363720306856	0.868758596245168	0.865467627359374	0.796509753717212	0.185506500696233	0.698855925525822	0.711978683422872	-0.155009924402556	0.183551815548729	0.587253683175086	0.660443898445841	0.835646985921435	0.904689904571937	0.675531695993925	0.141585885225047	0.675352287835958	0.758145471464747	0.927581916567564	0.888369303929397	0.395734501778158	0.621788112467303	0.735395034018407	0.764853940476734	0.589125884755585	0.836619989628178	0.867777522651822	0.800577216328873	0.74247599974293	0.499644115122474	0.89629029525144	0.643991464723926	0.814982685208893	0.594250802351103	0.752208342871717	0.784791811615229	0.911458549586088	0.793121383793874	0.806514838754119	0.768320577463706	0.734743227606819	0.81340626197141	0.296417229371127	0.805848990796469	0.616452054555137	0.707149514641036	0.772916993065071	0.873561753997171	0.689784431642562	0.280157994588204	0.791875490366429	0.725858329017441	0.768055949797794	0.592235967610832	0.405813640737772	0.850682808571999	0.431860444512305	0.768437611805033	0.621570670530174	0.415672071121638	0.599875808926061	0.835948389851415	0.648790502477008	0.572465008838924	0.898723040319371	0.45746938674653	0.634803338625881	0.851061681624772	0.534963284880485	0.788936025938713	0.704771660566217	0.853402179720782	0.564057117126132	0.546399314329943	0.586197226255004	0.854128210367589	0.734488140126144	0.677799237466386	0.732113273412265	0.784639258596565	0.819106179098811	-0.0860710900198395	0.811158054266091	0.839213806272347	0.865424999674664	0.803022566946677	0.777033118179483	0.685901025529251	0.803332908414869	0.766715950349602	0.692141931811602	0.849152281525346	0.777272429330814	0.661959149821468	0.376947933420097	0.612782623118864	1	0.415219972518111	0.599982708247635	0.834731241208512	0.699787533508962	0.891714605398255	0.498845626784502	0.54012452419482	0.763783584939086	0.672921742742832	0.513186149232213	0.799018999209373	0.755314966491343	0.626374949476271	0.366692419161418	-0.0988092322807137	0.59752022213843	0.313665520653625	0.62104503136952	0.355585816857812
TSPAN5	0.73953561741679	0.352716886589515	0.328750029544428	0.853958249343419	0.17330323017158	0.31825829021398	0.63985484308342	0.452755627957919	0.311542504220124	0.57893941943817	0.650620849393434	0.290371831151611	0.649000220678779	0.786321482762903	0.631617469641115	0.443845474901449	0.358639696896272	0.828328418892162	0.710834443556804	0.68713361978114	0.352844355529832	0.462714760637227	0.501140289949666	0.875674953333131	0.211882069269967	0.604716269819861	0.687510859324651	0.760974568722187	0.403334628947883	0.683232648692889	0.337725599613548	0.326766937308886	0.185018983450712	0.484800551161919	0.708381033465481	0.122408211700671	0.645646097578882	0.386407808670549	0.411582480514505	0.366182795597571	0.31401614356062	0.550812017851505	0.797296084595448	0.648570346625298	0.664588289627349	0.490849468273595	0.715391878548391	0.833549955269773	0.457904128669055	0.235306527433047	0.69739354527572	0.209138774179839	0.496820983403837	0.316273753037279	0.533950074971152	0.255288191293967	0.401314291373521	0.894069565746714	0.285572840540903	0.521663095236246	0.833845327545661	0.608913504454912	0.423622565014559	0.767511139377428	0.649455421728885	0.16283998981036	0.392806873007628	0.483393685977791	0.897574617915162	0.327555641025168	0.28632535984324	0.709275220356801	0.517177300676056	0.434595515381909	0.249110981432451	0.698320936827742	0.63318856477993	0.771037341102104	0.532778317608437	0.649855422940924	0.391899583042009	0.503575222278837	0.25984332426728	0.670120364322532	0.73198620159329	0.421481923900523	0.529510667700762	0.544548593653097	0.570624922800266	0.727768934342877	0.36470436276525	0.757007958981845	0.296220651802515	0.30872291709244	0.61810926180267	0.417315479732609	0.688196329472172	0.160990094810783	0.892241096992517	0.415219972518111	1	0.221194257169745	0.485921146604937	0.354280408251006	0.601164269423257	0.0577895238749737	0.348086774179509	0.744894283165059	0.811388536406287	0.150238770259945	0.459129479542126	0.784494847323291	0.515039800589607	0.119043287196917	0.533852294467879	0.629541448748236	0.217840978949845	0.904717569896668	0.203555197514186
PLAUR	-0.0719170091260666	0.417362465049573	0.450027488109873	0.35705019402086	0.299305297310573	0.441638425749897	0.525678076401123	0.247627238073952	-0.205864918934718	0.330960213070983	0.529906119470459	-0.494043857046234	0.0292205973024541	0.11259228371589	0.144204971276551	0.595246596571199	0.631702874934748	0.476952563258785	-0.235099167160957	0.344612249698892	0.216146435140713	0.647701543067546	0.563600273343324	0.045948942683818	0.798985207416146	0.350571332774274	0.571344707944815	0.294909526151417	0.640233642606633	0.53767139532766	0.291860970683503	0.321936098434552	-0.121417038185918	0.717439130357859	0.274664454172721	0.571708872720865	0.084277687894398	0.360080559333807	0.732444061733185	0.530445552740357	0.581303463173076	0.340613867192615	0.604543989035848	0.532007833716516	0.390088649971963	-0.219989744816923	0.468565742698506	0.22701111345764	0.34188728162293	0.8259946329245	0.567851837280516	0.796447468903526	-0.161446625874314	0.34401479530203	0.515809642134688	0.304062774167853	0.778815834186083	0.086234612677514	0.598670702101461	-0.034761290822196	0.452550486876287	0.156959937878854	0.273262127388344	0.455090939156152	0.547865389298774	0.782526564371563	0.0849805918814859	0.552236331914755	0.263040673927767	0.441242628926266	0.540642729959846	0.349013183228275	0.564885038973163	0.271231230053822	0.528432868229221	0.329488534790672	0.298949702030758	0.192386532675908	0.479991374466015	0.462912992751776	0.675917278056113	0.577708966660473	0.495846133221314	0.444942731159427	-0.233653855184692	0.67234121758475	0.446811030977585	0.570929491913985	0.364221611751942	0.307583756590822	0.817738006359285	0.612256119343735	0.380249148456938	0.780392328336455	0.678434830207625	0.699676446070051	0.416505944194469	-0.0688981273015215	0.362112493881687	0.599982708247635	0.221194257169745	1	0.555038531463605	0.421106564396541	0.611394107916176	0.827157852896309	0.162864221302416	0.663964875402251	0.586677985617569	0.848679181078649	0.424894769433788	0.417836676454477	-0.0285313742238702	0.647826946757932	-0.0687560546110581	0.361470801388449	0.681197653533825	0.383383192150092	0.679044373270646
