""	SDC3	SDC2	TNFRSF1A	CD9	GPR37L1	LDLR	GPR37	LRP4	LRP1	RAMP1	ADGRV1	LRP6	TNFRSF21	CHL1	EGFR	EDNRB	CELSR2	SORT1	CAV1	C1QBP	ITGB8	AR	MRC2	NOTCH1	F3	INSR	CD82	ITGAV	CD81	MET	ITGA3	FZD3	CNR1	CD46	DDR1	NRCAM	ITGB1	GPC1	HRH1	ABCA1	CADM1	TYRO3	CD63	LPP	CD47	F2R	ADORA1	RIPK1	ITGA6	CANX	SCARB1	TNFRSF12A	IGF1R	RAMP2	TSPAN5	FGFR1	IL13RA2	NRP1	SDC4	FAS	TFRC	SMAP1	PLXNB1	TRADD	IGF2R	CD44	ITGA5	FZD7	TSPAN12	ERBB2	CALCRL	AXL	CHRM3	VANGL2	PTPRZ1	PTPRA	FZD6	PTK7	FZD5	ANTXR1	SORL1	APLP2	FZD1	MCAM	ADGRE5	PDGFRA	PVR	NOTCH2	SMAD3	NCSTN	PLXNB2	NOTCH3	DDR2	TNFRSF19	NGFR	RYK	MTTP	EPHB2	ITGA2	AQP1	NT5E	SIRPA	IL17RC	NRP2	PDGFRB	ACTR2	APLP1	TSPAN17	CD99L2	PILRB	AMFR	MCFD2	LIFR	TNFRSF10B	SLC16A1	PLAUR	HMMR	RXRA	SLC16A7	TREM1	LRP10	RACK1	JMJD6	LAMP1	CD68	RPSA	CXCR4	TSPAN14	GPNMB	HLA.DPB1	NCL	CD74	HLA.DPA1
MTTP	0.706866560376097	0.384794013502756	0.582295323913569	0.70054561277736	0.61702648320218	0.341092551198054	0.297700723309752	0.545600996170046	0.509254078016947	0.802135222905806	0.588352704639795	0.43136858485484	0.704250524830611	0.480711899805755	0.314426574427612	0.753114256727205	0.672204646693206	0.649083496293445	0.104254460906811	0.577477269409227	0.771268012696276	0.649690992178779	0.488395308835942	0.758653216319324	0.625239915415378	0.336819372191943	0.141204837695972	0.564353772337581	0.501782328981862	0.155020697286107	0.485135878809988	0.603516024334284	0.376562829890111	0.478737687466966	0.767820417173545	0.445888286751954	0.174534080799588	0.473692326840607	0.456751063156043	0.387634097204634	0.82931344189696	0.663133967250515	0.49515314344047	0.420464128626478	0.601132013871251	0.287874185204392	0.659021774084818	0.558348278238474	0.589768680195283	0.640742916090538	0.350675417823821	0.496818519637512	0.419881192095491	0.571300497362756	0.752676335322447	0.598452057680258	0.628539930677182	0.126463639549295	0.241368833808069	0.329158786741485	0.458127400504028	0.690810318785269	0.562015212189279	0.439648780930215	0.248353796072313	0.445251678512334	0.110075713847004	0.446160878623127	0.579434020696846	0.539044013276881	0.424264793732447	0.483198161329733	0.424988983467682	0.764219667530028	0.601083298595097	0.682225265354709	0.411631869397976	0.402153270460688	0.520708552612023	0.3964072867497	0.452036621599639	0.71753264573291	0.466415459706659	0.394348597726844	0.373998638921791	0.524583772998936	0.327090896713774	0.426886145657884	0.385088778106782	0.550558740329643	0.502362679706489	0.168121779077589	0.103137422990955	0.704021751826658	0.46504501029473	0.415208904225094	1	0.506170658378423	0.354636374021964	0.260767641609284	0.295209273964222	0.550505872305149	0.635828933439787	0.406400530904772	0.0459404622821985	0.541300044046185	0.677186256149245	0.543094731499379	0.59535030471724	0.58855738096813	0.631906211028852	0.572545227129549	0.439958833453903	0.447287453729117	0.396873331786615	0.231664079141657	0.563690121318909	0.541385355709111	0.526254946782858	0.0132169005685398	0.545925442515679	0.474758607287589	0.251499087495217	0.668278432407589	0.125157710365135	0.505608178870297	0.320170994420275	0.423980499266848	0.302335802858552	0.17175639837903	0.607995098331072	0.221287008556249	0.215768127618722
EPHB2	0.67551286052317	0.545157353448147	0.753522543188188	0.842580704809613	0.280067364851374	0.75112618976617	0.701962045716568	0.414802451833874	0.627925428653351	0.681691515571877	0.526458394451364	0.615777652821494	0.690171190878904	0.75859665862519	0.321328832304792	0.459566934598609	0.615166664502524	0.800415785722903	0.359998619335696	0.704745020777398	0.793221930892521	0.692236923500495	0.683212721675917	0.634680660138207	0.60854256716758	0.687374676053767	0.20669574522551	0.751891341609186	0.653569732458249	0.605623289254964	0.676221176229776	0.845393646114938	0.753192074399112	0.698838122581095	0.612626095811983	0.729977461497832	0.331756463986693	0.670660221974548	0.799992149532336	0.679816306712321	0.792342088577228	0.701653779113743	0.76051171961174	0.698727166369879	0.689324078630759	0.510971162759264	0.718434342737788	0.775892736532277	0.397852453208033	0.798445508946892	0.531588954005611	0.644715951526922	0.619866373110139	0.75132335981722	0.716243939072938	0.849870496886223	0.587722405793607	0.402224866214577	0.394406951856206	0.528026064932701	0.581794844397838	0.800499967201997	0.653489397506482	0.658363281537381	0.653060575893	0.665496042252011	0.264836935522665	0.715862406162519	0.365284747170806	0.776519765644633	0.667887034449898	0.629167039159323	0.640657583165548	0.710508222462285	0.787580211426734	0.836746979015978	0.65223321932999	0.363914946945215	0.779534439321953	0.41650088803701	0.685149995751408	0.815758448378535	0.729911811902749	0.465739414399505	0.656441747918094	0.304706482843302	0.727658039593579	0.506418735565468	0.689393775592616	0.802220218621537	0.66375947335217	0.155159240914613	0.290435138969511	0.734088778336275	0.300485520744368	0.646669687281284	0.506170658378423	1	0.484842819707694	0.031882917537565	0.346375323079004	0.687472597182093	0.744592706372779	0.704884631448954	0.105206377837053	0.698278073072762	0.795665660580308	0.555720110421538	0.805104020015124	0.610626252656212	0.779515951277246	0.713318158411184	0.268942125819419	0.579976648116042	0.661536263401698	0.357301731549657	0.298492090932463	0.629336786636492	0.718999893601537	0.0732358759147961	0.758842591762086	0.612706373681591	0.466644300053722	0.814718477967406	0.337115115794242	0.606076606029214	0.418722454757924	0.714756236058533	0.320288588029551	0.31554323855788	0.779241390230777	0.394349236856455	0.405622103362086
ITGA2	0.325260950821162	0.755562506197308	0.801527560692847	0.580567919232207	-0.202792511526249	0.721661809251238	0.619993915960105	0.0315082265879108	0.717553663360432	0.424553582380908	0.28525480674119	0.43133416989555	0.665298012460984	0.590900642099331	-0.13644883749403	0.137608327089001	0.483627205992016	0.66449633470154	0.853388225707796	0.785031512901198	0.48004554190297	0.538349334074323	0.823567969936063	0.413921917443381	0.760717377247741	0.709228387972391	0.702761402779161	0.803424901223655	0.746389517262258	0.697776064307425	0.831627069822727	0.651266714469414	0.609465755191369	0.766943167878359	0.189117400667954	0.775585618673788	0.768267988181684	0.836385436226823	0.651890002893177	0.832909311526211	0.404328859030498	0.471758465770784	0.787495371732725	0.847399309403353	0.824824285009981	0.710300850156622	0.709849389195443	0.73341719478849	0.138874928729715	0.75995827487839	0.847186337382033	0.849327463071814	0.740475208575857	0.652191475536464	0.579916216413398	0.670885072744673	0.41996590109469	0.801862236846469	0.849067358604442	0.906084218591031	0.678550626528776	0.670321833648481	0.270267068527529	0.868484481529886	0.769698306992032	0.852305619312853	0.754428315360924	0.679045244058459	-0.113520701542078	0.727995559366227	0.546466667581795	0.748682584234421	0.521831181461936	0.440743798471241	0.482831715420335	0.640947268978624	0.691154415732879	0.685837931514577	0.514407698487705	0.778927310822363	0.554926202285387	0.691035496131149	0.786296492635396	0.294896991338406	0.764657110771872	0.144027502770579	0.726493004600788	0.73396072388017	0.754900280109049	0.692661322193304	0.843600409724377	0.50340269099808	0.776064392075814	0.511927022729708	-0.135375463896935	0.678909826996803	0.354636374021964	0.484842819707694	1	-0.0544772386788297	0.880554464003928	0.712980618433514	0.65645207401598	0.803933775194574	0.520535198069017	0.766759246361645	0.694697922203934	0.63142685071958	0.639659641976503	0.309758982771576	0.747341039987908	0.834917825087061	0.174966810162975	0.859099648358303	0.755543676826893	0.697512484214489	0.0438357494821584	0.633491929830803	0.787221301406275	0.695799449367305	0.81015741183809	0.87247531175233	0.701624393575162	0.703966713374528	0.526642642674659	0.793076697005701	0.560877248898472	0.566154091689917	0.338714977005479	0.374501066056895	0.71779262490512	0.355306132982868	0.343455456511198
AQP1	0.147962651724128	0.133269667666553	0.0459147612287423	0.0215167935041546	0.537589883215785	-0.0518598923240674	0.0699735291636091	0.492488178899271	0.332755814292649	0.162660607406947	0.586553697991508	0.0490358179086314	0.166698809618177	0.22084122004753	-0.102204540916277	0.413488225875193	0.390352592876692	0.131642163652877	-0.156234462862064	-0.0678873766909888	0.184263995649733	0.0966697739206403	0.0480228103614543	0.104312027382743	0.208601591281598	-0.0112009552057036	-0.182386719544478	0.114811178708941	0.352624541650983	-0.0914897500385003	-0.101032421780074	-0.0127247832579438	0.050558370975016	0.0684579303707297	0.196331069075736	0.0269938359766267	-0.12877904701262	-0.0879480706789994	-0.0278149838703317	0.0372725677178247	0.11762239479868	0.128938986856619	-0.0644803523121942	0.0118920882817913	-0.0699466145435604	-0.0510109352498496	0.152183920862211	-0.0438099302355285	0.726861936927684	-0.0234680290228118	-0.033530977226326	-0.15457567800468	0.0608920152487185	-0.0704694258956017	0.206089845182758	0.0505161787452563	-0.168456665067801	-0.129323052071717	-0.146974834022523	-0.0864718807777089	0.026896966911954	0.0925794997389251	0.412564635598001	0.0189805797164186	0.0600932402508785	-0.0553166337195336	-0.0955810316453531	0.0812734066428144	0.00769197053758118	0.164486664401588	0.368700694591534	0.142260122536259	-0.260704789601821	0.18627739549225	0.23405826329492	0.074627177927854	0.047526915960574	-0.0391555884995267	0.0532491283676097	-0.0502120017221783	0.345548738024806	-0.0228610985551903	-0.0410371349823566	-0.0602140261852346	-0.221946318100945	-0.200067996350943	-0.121594984133589	-0.015379039273153	0.0881205293018614	0.0163018247262733	0.013011901469376	-0.0271483124349378	-0.0416959825625638	-0.0120189177644332	0.124545338010745	0.00462901306349551	0.260767641609284	0.031882917537565	-0.0544772386788297	1	-0.123140375563297	0.284322434840645	0.103681420833097	-0.099454193886877	0.0858824222754939	-0.0216514191122063	-0.0244038772098543	-0.0866120535689123	0.0710674888200367	0.0420976460063709	0.108378857855588	0.0175867061331882	0.887305868019609	-0.151654288916138	-0.209000575530164	-0.0175501958503494	-0.1151777422705	0.252559101162875	0.0198528213382359	-0.148488423356857	0.0525714667046513	-0.141267626358153	-0.191277683992425	0.111138046508	-0.0103843390242775	-0.109486350223819	-0.114280406139857	-0.011970600183769	0.114211443478491	0.0707569446508237	-0.100294725584019	0.140416824529999	0.0639218300299084
NT5E	0.234331401526695	0.611641121422051	0.634703771653598	0.43619144999029	-0.246156425473787	0.514010463849333	0.368073456944686	-0.0497469981934337	0.502058632408862	0.32435185768238	0.0400882137791987	0.205042886366211	0.519897484495613	0.320940298821177	-0.165518386127175	0.0768419632992115	0.31594898476681	0.494507735884819	0.885806445703811	0.688144661432388	0.290489013126935	0.407067163536083	0.631072266921651	0.314228702680301	0.592056112709563	0.557756388036687	0.804451739534969	0.615443046833291	0.540186733187673	0.51402396371333	0.708275202811537	0.491834799113199	0.33927485234243	0.576316714597073	0.115661121972952	0.578083927203724	0.747665671715997	0.687718580538165	0.448284440706332	0.639033432143695	0.288653791918895	0.273981025625973	0.613087210874557	0.676890707262775	0.748918654058838	0.604451218435233	0.51689609182639	0.592573257992482	0.00996086575100846	0.617445205682726	0.726725071232793	0.756875832379157	0.614575716672604	0.506984479965767	0.506789612741099	0.526366289985908	0.411939989746032	0.7406727017775	0.901484557073298	0.827038207801106	0.630252808979074	0.553550704892707	0.0545359508548237	0.79217653328643	0.619207676068662	0.729446118842362	0.751251327584822	0.435926861239991	-0.0460123951865566	0.534958080482556	0.290813634009079	0.58807797414873	0.5015804080323	0.292156930631342	0.20754469016367	0.438613480587897	0.434265459500132	0.612923472844838	0.28186485796587	0.753521875600971	0.310626684860298	0.584478291734881	0.640376340950408	0.202554723548805	0.626436661229155	0.272070123530851	0.540804489838652	0.68351595331323	0.526195729012195	0.471818418164459	0.635336375129221	0.496964477635903	0.744306180381588	0.439639177924543	-0.0611136708063095	0.51100411886608	0.295209273964222	0.346375323079004	0.880554464003928	-0.123140375563297	1	0.504332179620276	0.496325060186199	0.686630303835482	0.464438678687601	0.636120634329615	0.556190469433544	0.621530392814672	0.472696593822311	0.126941867477273	0.568680382605114	0.717901649263393	0.00780340645805773	0.759060528700295	0.728284140454119	0.705107985107588	0.0915413129444087	0.431853949806897	0.623246064950795	0.853841883974822	0.652410807204007	0.844862160257031	0.651876191046104	0.538027194082495	0.532579590691221	0.779251293382841	0.535640826552675	0.414264711693868	0.32745051535513	0.370692213787685	0.635976620943823	0.301450487619796	0.318362613899031
SIRPA	0.580329233449796	0.73361643714619	0.878009391528583	0.742660169763564	0.158992516977593	0.846272794956515	0.847815165570617	0.392126153859929	0.939804006252927	0.624051288461841	0.750779642093141	0.713026820354319	0.830297280950207	0.907845719500102	-0.0259480475213468	0.401172683809288	0.772912599308911	0.890752498686648	0.53615598049728	0.727548398938285	0.780584612446582	0.781631184739829	0.892716214439716	0.543259963652856	0.810405577084707	0.773647733924858	0.347863140824853	0.925736134106527	0.932545608145181	0.791751036119515	0.784340795220486	0.8174318478724	0.855910310255123	0.892138386580537	0.454855629092107	0.891839033531417	0.504687373087802	0.816774867409245	0.847878265412476	0.893660282955294	0.634345759182822	0.728936117665969	0.818514983759805	0.861679070968873	0.748471274328787	0.592279857245308	0.859595118438964	0.755057055878203	0.528263621883501	0.842402454642336	0.746469547937462	0.735092734897661	0.750900632655679	0.723164669421998	0.670547387439651	0.845591045516361	0.365084527252662	0.589240257139384	0.61884840245511	0.698403607530473	0.7100200653281	0.74656385389761	0.690193630041429	0.805217967661577	0.838093234784692	0.822109055798168	0.45775010276241	0.883925397830818	0.010653648601106	0.885611138246927	0.817512301784381	0.830440138278503	0.447958693251869	0.725820744473865	0.851048892291577	0.865904341114311	0.840918210928084	0.524469174665901	0.823412550562922	0.59458237411812	0.900458039266835	0.775268466582433	0.856696485255489	0.362176438730591	0.721819329019827	0.018291122068227	0.80688915161576	0.650513305877598	0.848944918733349	0.864703606637099	0.866704973176489	0.273055535517221	0.554737214060457	0.649716720379578	0.0115206161596338	0.74177448978067	0.550505872305149	0.687472597182093	0.712980618433514	0.284322434840645	0.504332179620276	1	0.828907247436731	0.836826209757218	0.343537289299372	0.783956237699092	0.779093789066437	0.514580948455124	0.830910818203789	0.555251206591148	0.88632105301442	0.831265083335322	0.560661260293305	0.756219303042608	0.63649906019462	0.59998987159918	0.0849447714420604	0.861921177333773	0.86036248864974	0.323224921712546	0.880182903871681	0.678502034428886	0.572085316061368	0.85955992217162	0.538130805813494	0.613354436474743	0.476551057014443	0.699298840579799	0.45610476025647	0.411195406322318	0.701614776421123	0.509217543329735	0.466758127810281
IL17RC	0.664015106331556	0.732429177542202	0.919032428000102	0.842731881381022	0.191841917236338	0.836648585955242	0.785845012232268	0.37061014166497	0.796127118865318	0.78465533886015	0.651557840507854	0.638119522553899	0.895840078478753	0.845927625801254	0.050851984137909	0.531243995566515	0.739378527290115	0.915073530435733	0.482462854495095	0.855995193337865	0.814587247923895	0.760517335311141	0.860880409782414	0.64433111170243	0.820447653613724	0.741747166126831	0.328279983776375	0.897328072003796	0.839008872722208	0.691255274019582	0.852969787751865	0.908081669154111	0.824385084962666	0.828156491325435	0.642677127797038	0.864509526754375	0.522120804833516	0.865233851467738	0.863439739897921	0.816353283230055	0.770881676076454	0.776818960381735	0.895069991737822	0.850924923184041	0.837217838887223	0.618178413927507	0.919990428308774	0.841609173701313	0.498575344194678	0.91848441347302	0.702322159360753	0.822530891791709	0.716118743879887	0.883545001172626	0.802389898230224	0.870402266836714	0.564749815584617	0.54487551247146	0.544210417676872	0.721374857425649	0.655013329778988	0.853198893398303	0.634800479442586	0.807976316713469	0.760933697109326	0.850238153358951	0.413825723840865	0.837878658101784	0.215669371069049	0.87035274207935	0.778145173106579	0.833176842231372	0.616025944120631	0.740386085497768	0.83817854358646	0.918318510895973	0.768352831431873	0.571334311636834	0.827318353514959	0.625226673550192	0.777728367035086	0.89503744655282	0.857108415335982	0.473042738363762	0.730855284096189	0.228499424577794	0.825972300923787	0.609427370358157	0.807441054084099	0.865093729425868	0.832428385148434	0.319524107691673	0.457253556014188	0.721264271492921	0.125273037651966	0.749412854919151	0.635828933439787	0.744592706372779	0.65645207401598	0.103681420833097	0.496325060186199	0.828907247436731	1	0.831239971461257	0.300174423942904	0.83466164187	0.889097196003108	0.575937759130479	0.895275262595134	0.518571883232318	0.894945571303519	0.88716392625583	0.401614713692186	0.769706270674362	0.648209015678798	0.516046812038283	0.199621395868767	0.782090508474891	0.875726493383042	0.194979720784639	0.920970459994689	0.77540481891876	0.51995517193357	0.925946201078283	0.435899490910668	0.751063216880255	0.468972422458065	0.79324632009149	0.439112781447613	0.382546156795711	0.836599880485881	0.46043795838671	0.466088277198989
NRP2	0.492152362770024	0.666272028205332	0.921848142857455	0.722762750799267	-0.159525638711861	0.902596628360167	0.804713087871479	0.122836286049756	0.78528381073378	0.556474495455222	0.478392669114991	0.623792133127346	0.793676075804384	0.787267001911405	-0.111758881247665	0.201972256093605	0.653809971989504	0.852571873661422	0.700421555049183	0.805477259682661	0.656644794469827	0.712951076469431	0.89235110873394	0.490727840265299	0.715584527868244	0.807906814292599	0.447648172162486	0.878388961933443	0.791211055126328	0.852120736622642	0.922880517589999	0.850661601538386	0.822034055592219	0.889586951419389	0.332317539525166	0.929279423582711	0.597476195592162	0.900789826048319	0.883816945045849	0.892438412716428	0.572237497161468	0.682559293767738	0.879579383740754	0.90576224986361	0.813049585796313	0.621076316005646	0.842491415355165	0.790939332373656	0.252116667549837	0.880893798532533	0.783858279191779	0.877128041665622	0.765435442217361	0.789209855528818	0.60304821015122	0.831857181825017	0.411623981360092	0.704710022781478	0.781947258422801	0.796824505706497	0.792593925060611	0.727085015114519	0.441240803967347	0.874730159509501	0.862703592522399	0.941399149814312	0.537282864570143	0.852869625630311	-0.0472011133588343	0.849434382026686	0.670540361616521	0.776985113741859	0.655724020773298	0.627534623523981	0.703773069414289	0.822710437175051	0.777482005899669	0.524277118773327	0.809271083351578	0.676881435948763	0.768953747857101	0.814336878451487	0.881263122883677	0.439824780364024	0.846730223105409	0.060487025706401	0.891477955816915	0.607792312302055	0.846979998199905	0.819686203078821	0.881971560700438	0.302978479181183	0.604745927070755	0.641186716205297	-0.109727255271216	0.738973175912277	0.406400530904772	0.704884631448954	0.803933775194574	-0.099454193886877	0.686630303835482	0.836826209757218	0.831239971461257	1	0.315463294349836	0.820543985267479	0.809777660501187	0.611751734139647	0.813848399335532	0.412407238076728	0.854184327767869	0.868240889830871	0.188276878506508	0.86509124663643	0.772263478176847	0.684024951817958	0.00817615087462952	0.762172767386808	0.879854066783667	0.458010284077936	0.904970550375173	0.821074762158328	0.700783266183767	0.82843066892117	0.606844722789067	0.719963512019563	0.566882169280989	0.773375505634821	0.464629944794765	0.47872260571382	0.773559041131489	0.550291647803516	0.545071197884
PDGFRB	0.00912968437056613	0.767026393649055	0.322750672792638	0.110435344198554	-0.144730286747293	0.306420034742471	0.236834130818837	0.00641541236738078	0.42675200501266	0.0756986320219642	0.135899848449447	0.203424252439824	0.406102584200341	0.207596027009825	-0.0716837072079982	-0.0262100167646959	0.206551119179149	0.339270411997173	0.577787143153175	0.424399415657237	0.0822355867947105	0.177303248059867	0.506113725691633	0.240391258347543	0.608264502454584	0.406008264839115	0.601697735706557	0.413860186352056	0.497678450809036	0.274174747215385	0.274283259755814	0.191390881851115	0.215100679819018	0.449776100759555	-0.0608254983183236	0.27793646288007	0.877613718918368	0.440035289851768	0.223945588447927	0.367803046360385	0.0250009242365958	0.141486868475332	0.338212183537073	0.50166941771193	0.449781351298815	0.79535735319331	0.224420313709997	0.423960828718832	0.111667017993915	0.317843144101986	0.685170440688667	0.313739971471608	0.460913062896171	0.277009815952279	0.39681217660956	0.349707692971567	-0.024385221218666	0.793594741756851	0.390444859996501	0.593122002808679	0.369770775650331	0.338895004829453	0.157710189738355	0.519412395712281	0.506977340749194	0.370362821826349	0.848108759894798	0.262791472091857	-0.183423598110494	0.350721404398091	0.307527063160937	0.562727914516263	0.0560983634669439	0.101128489511705	0.120224077781065	0.244344461699278	0.407673264799864	0.787698127541501	0.166931173671718	0.694165772190488	0.253993343111408	0.24821279141273	0.351279083369311	0.450765314076215	0.261067594429674	0.174103690963298	0.301799753677387	0.684349466008501	0.45029624519562	0.299111451394749	0.47035696225354	0.906069206299791	0.849914772838979	0.194439163430354	-0.168104095067198	0.596490216927759	0.0459404622821985	0.105206377837053	0.520535198069017	0.0858824222754939	0.464438678687601	0.343537289299372	0.300174423942904	0.315463294349836	1	0.601002905746985	0.180460965848167	0.317787960454561	0.328557666588273	0.105282862748012	0.321937023491605	0.508922540252574	0.177160655469882	0.511118481937204	0.307611811422791	0.600385376657404	0.0846444026637873	0.367981850680064	0.351046889441923	0.319475822562719	0.437850775637422	0.536127193929857	0.58270004065416	0.34084322866764	0.353754351794351	0.534668143121298	0.332685363697186	0.381099976684234	0.246553233426612	0.399732943502989	0.395422434544709	0.276746153417641	0.270383044088821
ACTR2	0.585441990109687	0.880665568141453	0.863753948685473	0.769809956912106	0.0627275742609806	0.772200357095578	0.673726789078467	0.233579955856407	0.752493910235961	0.655398824466217	0.44962365066815	0.614557841864441	0.859436022045049	0.705291624216238	0.0923546770288258	0.362112804292772	0.623202781044121	0.858008612846391	0.658116738001469	0.90192756662253	0.698590953942068	0.684470842979467	0.876684985649415	0.686207093643263	0.877260740872895	0.73488546164794	0.568187261704844	0.88739065671983	0.810272625110404	0.643701310832991	0.813225961943139	0.801584668415819	0.712454169676303	0.863539261515918	0.477455845130178	0.785668347060352	0.799461247405883	0.887359807160712	0.773846811365037	0.805070040651304	0.677322274303146	0.682985787195806	0.869139832045546	0.871104423211686	0.910720178656127	0.835995354669298	0.789504484903137	0.891729956821555	0.330515498713201	0.906284967020881	0.879234905452506	0.832717406840296	0.778302535703143	0.829355310667757	0.798552131037955	0.85468286837916	0.579828553187463	0.790681377050507	0.645474029139369	0.841128145218687	0.77494033543546	0.852502969982738	0.527020935612885	0.859991299227562	0.802693787253169	0.856725064913354	0.715080457476591	0.748386371348491	0.199248928743973	0.810694102407894	0.673669157535935	0.892776047464171	0.583420277991924	0.671794743016555	0.672761281111842	0.839005530310888	0.760999429392705	0.798528083737776	0.74005591702395	0.769369786659388	0.698017136244718	0.871268554562383	0.833972473816092	0.606635133437985	0.77088710354499	0.397926835909858	0.789482524860233	0.806826493302683	0.820513446799415	0.831560107607275	0.878346211652129	0.628011577334197	0.711634647467948	0.71227252440423	0.113298575173149	0.862104666398361	0.541300044046185	0.698278073072762	0.766759246361645	-0.0216514191122063	0.636120634329615	0.783956237699092	0.83466164187	0.820543985267479	0.601002905746985	1	0.816875553951683	0.730341632801187	0.840308068402955	0.547028302827306	0.856592626151209	0.928528802158725	0.229738731159259	0.880057670740436	0.734229864967701	0.760690183786665	0.328210518597583	0.760593454789958	0.824164018101027	0.342895595621851	0.902576584627962	0.904970375358363	0.788070626562631	0.898765010980181	0.605192176952845	0.886269781673	0.629763045969188	0.818144776925714	0.550498075891952	0.601404509155605	0.908345203667837	0.599015649079025	0.602552227058981
APLP1	0.673194415840479	0.672609721692006	0.911355509348399	0.919750796652731	0.209883535765084	0.825353339752813	0.73143372773689	0.362137648907795	0.739133786046509	0.79389537794626	0.50175071435019	0.598637285202485	0.830829731905984	0.795761611827773	0.207676952666519	0.518919570933751	0.709395136075968	0.88684992818102	0.506959784497008	0.895353377502453	0.8342497259484	0.769547081579008	0.818488431837371	0.712723187012486	0.790346859445573	0.723665122240326	0.407947087346074	0.90152407384807	0.75536499881626	0.661611292022255	0.852536112168987	0.895800385466522	0.787391705717003	0.783129225418763	0.659499847246134	0.838440164286828	0.49300371900689	0.861186824052651	0.861026976257379	0.817666914323116	0.847053792475876	0.7813894673755	0.908921072683297	0.833045773886503	0.902831242526077	0.608281489454374	0.888979185079019	0.856104556952279	0.332715562557134	0.947918883426514	0.6470863837373	0.872171112851087	0.702530698621246	0.922417226097405	0.816497240275561	0.884560379463096	0.738107684525687	0.502230858681383	0.586405372640891	0.731537291202906	0.620044604188364	0.886388116057178	0.610342331067481	0.787555074917845	0.711324436494817	0.844508981314813	0.399440589220295	0.81403701497338	0.382895912225628	0.848284312414286	0.698645534239319	0.77426839256804	0.713405093499677	0.803631588620739	0.815312138731592	0.927816842507588	0.75858031207285	0.535398741802629	0.788784940747277	0.573679481275077	0.714121551761971	0.940375127171168	0.852406742490228	0.446372199712776	0.783772649941688	0.381907872983691	0.808364018467431	0.65154286415416	0.796934641066927	0.908575760517094	0.838831988829894	0.269045766143877	0.434569765397216	0.819347756706174	0.245910835847382	0.741870029403877	0.677186256149245	0.795665660580308	0.694697922203934	-0.0244038772098543	0.556190469433544	0.779093789066437	0.889097196003108	0.809777660501187	0.180460965848167	0.816875553951683	1	0.637439640823898	0.883013865653434	0.674691810122881	0.896574499392506	0.881539175504158	0.254267641409	0.797926216044739	0.752103699143783	0.468862970650492	0.392883089607563	0.750412276714821	0.893264494214933	0.272210172485562	0.900211807231781	0.811726717504568	0.572785727360926	0.946877203507725	0.411789869249201	0.807079112573943	0.498425860877391	0.717264381693512	0.372344185371901	0.292637842585356	0.898709618408439	0.363343784757166	0.369685519623008
TSPAN17	0.611091574585237	0.5838898056776	0.648343558509596	0.64816738426299	0.14459375914675	0.433062968998722	0.283382533955425	0.251667517169657	0.422503671411016	0.621450836012698	0.232126968338031	0.46918842498729	0.672476655913039	0.375338765769677	0.116712338229172	0.435749929088257	0.427305015392122	0.598484786283902	0.512740648515785	0.75839955416875	0.591629942997898	0.567905402601217	0.570678471035495	0.603409898798493	0.625077694294713	0.439208231248827	0.490801864665508	0.608473548665944	0.480184513735257	0.30035533077634	0.667923690713631	0.598999337095471	0.370324727803763	0.600056435416126	0.484932306691786	0.491892405076596	0.549021552776119	0.64433947038931	0.464093641001675	0.498424480235413	0.641384720418642	0.488698899403825	0.633445075173028	0.544161625078442	0.744670352291495	0.557835665418087	0.613485751697296	0.668683794263266	0.276872600186223	0.708512352522927	0.639137426213557	0.721475194543961	0.53279195447412	0.670922291458675	0.657980069206422	0.595548289111119	0.683048116296243	0.47491319875221	0.550842713530307	0.628358291936374	0.604544056517448	0.69284112044207	0.197265187081454	0.640371434754527	0.470478156077416	0.62093641016537	0.479928292179803	0.393994521736975	0.40086362108773	0.534882524693235	0.333660796368584	0.603963281023502	0.558684220944933	0.565998410417044	0.395505644620824	0.615503708799239	0.406458059721766	0.6156094134076	0.467257828545102	0.619767982004323	0.351319814442647	0.744533466235921	0.548547407532678	0.51894606085171	0.621172828297899	0.549997821969021	0.505918786139633	0.532249413708817	0.474525930536435	0.551571142104298	0.62652171101769	0.464586834421956	0.448324875513557	0.660291743545278	0.376827870791519	0.518186933550718	0.543094731499379	0.555720110421538	0.63142685071958	-0.0866120535689123	0.621530392814672	0.514580948455124	0.575937759130479	0.611751734139647	0.317787960454561	0.730341632801187	0.637439640823898	1	0.567042995679682	0.338568963475216	0.642386303258761	0.713212810540428	0.0546190550051058	0.666326433590154	0.585734316052087	0.529573798061883	0.313228015046197	0.484154051696894	0.566264486283635	0.35128359890957	0.631188635714015	0.768632379963579	0.547340803645139	0.666260091271082	0.324303465883524	0.760361175601012	0.473408711752516	0.605032579926628	0.380940107784572	0.37808941384281	0.757527750195072	0.361353123242865	0.37596789367457
