""	PTPRZ1	SDC3	NRCAM	NCL	EGFR	NLGN1	NRXN1	F3	CDH2	LRP1	CD63	SDC2	DDR1	FGFR1	NLGN3	SLC16A1	PTPRA	TNFRSF21	TSPAN12	GPC1	APLP1	APLP2	NCSTN	NRXN2	LRP6	PLXNB2	SDC4	LIFR	FGFR2	NCAM2	DAG1	LRP10	LRRN3	NLGN2	TYRO3	PDGFRA	ROBO1	ITGAV	NOTCH2	ITGA3	RAMP1	LAMP1	CD99L2	NEO1	BMPR2	TNFRSF19	SLC16A7	MET	ITGA7	INSR	MCFD2	NOTCH3	CADM1	PTPRF	RXRA	EDNRB	NGFR	ERBB2	ADORA1	NOTCH1	PTK7	NRP2	AR	ADAM22	ITGA6	TMEM67	CHL1	APP	SIRPA	BCAM	MTTP	ROBO3	ITGB1	ITGA2	THY1	PLXNA3	LRP4	EPHA4	RPSA	FGFRL1	PILRB	ACKR3	CAV1	CHRM3	CNR1	PDGFRB	EPHB3	SORT1	IGF1R	ANTXR1	CDH11	IL17RC	F2R	AMFR	ACTR2	CD46	NRP1	ABCA1	RAMP2	DSCAM	ITGA10	CD44	CANX	ACVR1B	MCAM	NT5E	TSPAN5	SORL1	DCBLD2	GPR37L1	GPR37	CD47	DIP2A	ERAP1	PLAUR	CD81	SCARB1	STX4	SMAP1	TNFRSF1A	RACK1	ITGB8	CLEC2D	CD74	AXL	C1QBP	JMJD6	CXCR4	LPP	TSPAN14	TFRC	GPNMB	TREM2	TMIGD3	PLXDC2	CD68	ITGB2
CD44	0.6044236100975	0.757921953431191	0.912064374421816	0.829745047543553	0.295647601297295	0.757109497046908	0.204112481003356	0.841565923452757	0.800108417025055	0.754324540103225	0.885820610501614	0.831535207624888	0.680358321892483	0.801381676722127	0.564517085202015	0.703160128139258	0.838187124435862	0.854082116504551	0.345076911224253	0.934751179631022	0.835489661981096	0.874462924280396	0.776446483387047	0.500363699345612	0.684957075556674	0.792942155134303	0.843726228530873	0.788745423432967	0.42707586161267	0.685423138653431	0.747878670603956	0.853213571502607	0.696129647796346	0.701868492134433	0.686150620712289	0.498432108414484	0.48644233612578	0.865218378507463	0.731902269412766	0.919607860818759	0.858459818792132	0.826955341186025	0.871352386260263	0.8171900016215	0.780961405081518	0.568359870803769	0.837510248798171	0.786845211194765	0.805594675882472	0.672500729791725	0.797774548513927	0.680985113583942	0.777905658418489	0.805468298261567	0.645209001073271	0.225910901137016	0.14191872310702	0.797956883122109	0.761595847311941	0.764705383375502	0.734677530298513	0.883358885583921	0.664553194446674	0.358008894870349	0.793120620477291	0.824867990936569	0.761610502291442	0.857213194728137	0.787206295527346	0.781015499616543	0.780969514786475	0.494643778445264	0.782305815014332	0.824811715225907	0.693444199671993	0.806713176007761	0.465171703368401	0.801563263238447	0.863803621408587	0.850192097196912	0.737980433172244	0.680914299017333	0.819048258182732	0.64013160316088	0.854034880439143	0.598627224026671	0.300773584843556	0.803769951798236	0.800592768942081	0.742261268787065	0.795945175402166	0.748560706073211	0.796706130727286	0.888267886615205	0.886910049384201	0.826081919457115	0.877985475552346	0.880116065333559	0.778569653838742	0.155047666012913	0.628762087723116	1	0.882939475913062	0.85430888064328	0.625494697056875	0.766668605652947	0.872360882455333	0.588603083623488	0.807475420987818	0.360183461287443	0.772194262455478	0.780645375563054	0.741934786155053	0.703075619396705	0.48282047804637	0.847828900460256	0.819167387315074	0.747530200996088	0.826338785140106	0.918118406718528	0.88589467973646	0.675964154573133	0.663188760051947	0.433488072376229	0.688405460154533	0.844228427767587	0.640640429293189	0.557479128253767	0.813735774089289	0.679080406924794	0.448233121660154	0.369145712856377	0.302630215119096	0.325673724440695	0.380431109733921	0.455039273015904	0.435789728681312
CANX	0.810135643828469	0.792103534586361	0.931589543413817	0.958187021603279	0.613900900697159	0.911064672068747	0.471721057280542	0.895015847404956	0.931136875542428	0.87487908532249	0.961413788827806	0.887402822816839	0.836976177172802	0.952130465135105	0.773657671710885	0.872710622647057	0.965644305716253	0.956816346945354	0.595592602272564	0.902773606255747	0.937803331642359	0.977250447894261	0.852780127602437	0.660523078280292	0.870923594028703	0.865110086323487	0.801323267214433	0.787349495845778	0.57346079507075	0.787353070617267	0.891848280625957	0.924526122253929	0.86164802054213	0.80147323786703	0.798149050257351	0.750278766787747	0.74102194419877	0.946465518662377	0.88967619478513	0.865074684009078	0.903749291393166	0.941825189517448	0.920704768593498	0.88969061865964	0.882711523710633	0.70468295863799	0.918252521642859	0.828406831225768	0.896850211420678	0.843308194041351	0.929741127375856	0.751608392529788	0.942670075337837	0.786555042746741	0.768533597373731	0.405108653434883	0.225902266557165	0.795675749226518	0.776937982916149	0.854090769052283	0.843962858235593	0.89722478325861	0.828873259577781	0.518113387751221	0.852934900952456	0.890660990728175	0.892251187702436	0.949237624070343	0.862496744657372	0.864144848146346	0.824553241988696	0.631727430884728	0.842244766499771	0.90968844026076	0.76293612153225	0.793977317545923	0.595422801269217	0.896146874123044	0.922365727277161	0.84783789338517	0.888952137771468	0.784910182607964	0.786948692411664	0.781658320779062	0.890577021763117	0.685008637928989	0.421603159254067	0.906955471076621	0.907262345624524	0.879163068091416	0.838429582158776	0.890163045256328	0.896842118558604	0.924860719493849	0.929328327057249	0.918986653292546	0.875325058096199	0.95105960688209	0.824078635469061	0.423333283458004	0.739889586143899	0.882939475913062	1	0.833985708270085	0.728119308287952	0.817819478726965	0.962248637315049	0.53083802319384	0.858507971794048	0.592969370042243	0.890944636052493	0.911321794487533	0.857582833768691	0.850491617506541	0.383153074359093	0.882431108727136	0.813081807460418	0.777642643510014	0.964663854075605	0.971823813035228	0.933927209471005	0.860018939732073	0.751538719437373	0.363817065267192	0.694674242256308	0.94502361275683	0.712704764390055	0.456784717787834	0.89449406165796	0.707022293210484	0.385002922973714	0.319173717241277	0.239953659209201	0.291714347572159	0.349177083350186	0.401632685792409	0.371667018473584
ACVR1B	0.666457341013395	0.865638113548167	0.932951143861874	0.772547411646564	0.367997887288721	0.796156615734549	0.296505479816423	0.828951737737027	0.824507251312443	0.819066997594473	0.816274274036986	0.723814469265442	0.731669405807265	0.811545120768916	0.622152985184808	0.711123052494941	0.830524060823894	0.801511732468885	0.372892275476797	0.891527023239351	0.858957367192089	0.830421794573384	0.793192927319077	0.56480862719584	0.727858991645177	0.821759105226053	0.766624022788656	0.751147249338664	0.511312513615681	0.697454164079448	0.788050573444108	0.813380019000416	0.683876431800368	0.667173325671212	0.747312602538854	0.577195529450838	0.636797696125982	0.820776582566615	0.724485375742314	0.878110445338314	0.779419991026232	0.79297604039927	0.87484378811339	0.837051431611787	0.71340729845775	0.67323533283801	0.784320347610611	0.82042304858798	0.813009671805982	0.635874642638821	0.78236761173704	0.600860617112959	0.773934402393927	0.800434972424693	0.660780304663125	0.271397944461784	0.134365361753555	0.848124257198737	0.744424354839651	0.677771552449821	0.792663477047451	0.86226122047156	0.640704085481418	0.370126849120252	0.762719014428676	0.842837985427595	0.799972047979173	0.799553882027466	0.773514941111949	0.693500640298789	0.664142225860229	0.618910206373494	0.708514818298378	0.782699037347494	0.567963438990489	0.80641426071661	0.505206889803	0.771670709817785	0.751881430839449	0.841414653864588	0.753813926746511	0.709219096197096	0.713898240788172	0.79075855117138	0.881585081351518	0.619951077105563	0.377879237632185	0.799902856652953	0.862096830819275	0.745888036072247	0.735173876872098	0.721825419324918	0.724342377388568	0.845611143020436	0.825598228390436	0.791439032914278	0.814153945760277	0.847394487552538	0.662508485761078	0.158900375455597	0.604364671331037	0.85430888064328	0.833985708270085	1	0.56433884869253	0.723328411461923	0.810913277488213	0.502460192502273	0.766518555272039	0.482011776336159	0.800598122628211	0.682638257980318	0.751706048627014	0.677708751680777	0.40642813610806	0.807513301559062	0.798767480999978	0.672888664948784	0.736421580978491	0.849797628205814	0.774480455104411	0.779421740983454	0.495935918202179	0.311609007582187	0.632022838225994	0.763380376484828	0.545738483250706	0.328594383287444	0.768933160113257	0.612696130077277	0.370189325222636	0.324143359529533	0.237921657385514	0.254429247465722	0.321668079757929	0.390812330410385	0.338290069146669
MCAM	0.602570385356504	0.4349822023543	0.63180496732742	0.742967132812109	0.461833099274351	0.6989750677666	0.294546628531894	0.687780348370401	0.643235284804261	0.691914860668126	0.737830943707749	0.822649354300932	0.609648012885595	0.678273628013913	0.508481887370789	0.51003334880065	0.721244482442357	0.725112386552719	0.284160660615417	0.650051816244602	0.683970952273014	0.763074529030634	0.758431528627855	0.493162727227939	0.744103336434161	0.823873070852457	0.458137304031845	0.640987582157882	0.517465900287696	0.472875614480349	0.673581524471045	0.839758297035902	0.561579413646442	0.72370119718767	0.507793300132636	0.598862821836689	0.750810765774484	0.751548445639906	0.808937480002604	0.642026607992454	0.537557993146653	0.801083413869253	0.64611641726353	0.726668216374749	0.843034704316495	0.517236698378785	0.688841848879574	0.562210651860938	0.793072274104247	0.899328859744387	0.842660449960105	0.943480406597308	0.72172182158837	0.490495867889073	0.873704536413412	0.135124674056975	-0.0165776941367629	0.562629572555902	0.416061395994805	0.692099167564446	0.756341124785649	0.732324318807322	0.652546550670777	0.633732313376921	0.823204407190769	0.640338113479171	0.671487032266398	0.848005393554482	0.74799760905483	0.862413281444027	0.592917003818057	0.534713330131202	0.901539785299472	0.818625960411842	0.919710094028784	0.678011925225956	0.407221697136748	0.61236900188631	0.702204298778961	0.564902812067911	0.720375549695603	0.472714068914209	0.734615027643235	0.591554997076169	0.635550592052203	0.878432956813427	0.149768707015078	0.839440065960105	0.722143203610841	0.770870414606784	0.860844927510734	0.733107561584425	0.87792706155111	0.767467080520606	0.831502062733257	0.800788316876256	0.799020958596927	0.754266702641211	0.80868074596857	0.283397975318048	0.798897033013603	0.625494697056875	0.728119308287952	0.56433884869253	1	0.584258019682966	0.789454878122429	0.522395469511281	0.819670376426002	0.414798553093108	0.750704522849639	0.806505950418081	0.76040971320174	0.715547274977239	0.421978296466677	0.80849493470473	0.683409951988284	0.693602582001754	0.743721888049609	0.714514552784357	0.771860042697596	0.580346212628405	0.605813745356473	0.419088481930527	0.664342588836234	0.701820953657508	0.580364074617379	0.422395437780214	0.882997126286714	0.810505169195398	0.468044573059773	0.337086836773822	0.258046194285446	0.322276435348688	0.411152150246907	0.392352856539873	0.390057023871372
NT5E	0.542580424493807	0.739501446164282	0.783757646459407	0.820482716854363	0.474748482874259	0.691650358576804	0.320818411096083	0.686755505949037	0.701447098172723	0.623971559992351	0.859507656734216	0.690560448755875	0.58686198154131	0.8149760329907	0.687162909718755	0.787814464487278	0.751204467771972	0.752490415857086	0.49437880439537	0.793137147421132	0.707236126757761	0.809019881242749	0.628041864137491	0.55730978857897	0.636712504218885	0.637901595281149	0.760799961120316	0.583959810870453	0.263070860681576	0.611488928059388	0.656588649433802	0.750900800270237	0.654419590745265	0.597937119160737	0.634475698224112	0.610495390516674	0.577520370143721	0.766768811273274	0.70727320074944	0.853032800174572	0.799402908359789	0.733669009672294	0.72551949560023	0.700443233630161	0.685932525769751	0.490106018586857	0.67541594825364	0.6630944011135	0.669018029413698	0.691595820797522	0.752044319587443	0.597823160880559	0.708383992160744	0.668050171217363	0.614752055483296	0.31876493737822	0.289168742708046	0.691462032951883	0.652615768570422	0.617083183842076	0.648777196305101	0.757191539911526	0.594933319734483	0.363036002815668	0.665287545966179	0.719829959115504	0.621056745584702	0.752889395800359	0.622223497137982	0.755547180786306	0.52698888487131	0.399792734817125	0.718619163928074	0.752479527103929	0.649624230559859	0.597191589572906	0.41879782767948	0.686868613328966	0.850031186404479	0.680984080728435	0.622464259047495	0.613690388086167	0.779296011074171	0.550215756023054	0.684244269609263	0.517142925093754	0.455724407848492	0.665165958033819	0.72949003928992	0.750961723348193	0.703418928756465	0.729566559727136	0.75350765074866	0.81822859584316	0.752549883316244	0.720592346897824	0.835001832816855	0.756374042773921	0.755417839039151	0.352372738032283	0.483540546034458	0.766668605652947	0.817819478726965	0.723328411461923	0.584258019682966	1	0.791385734262137	0.333073531257222	0.801382895396218	0.432687354095896	0.630142152029533	0.725513325545525	0.636814205373383	0.509159583926477	0.290468036531944	0.68212999855287	0.645648722887603	0.561784345893224	0.832715727344824	0.810181755292201	0.838430721883668	0.669309434329933	0.598259285773271	0.223601200367803	0.506682318745293	0.827678211929593	0.556810275194842	0.327756466442475	0.675183043932003	0.476059588069148	0.197904561045169	0.176905996837895	0.121330086174621	0.150825391854638	0.183721313221202	0.291730947985871	0.22381170725763
TSPAN5	0.797686213934569	0.751474470208587	0.91762112153979	0.945869710774648	0.605434842757126	0.911050105977271	0.445965031785842	0.894091951311934	0.909385555236345	0.866332238229454	0.953421634858123	0.926523853298739	0.80981169363747	0.919016650037427	0.728993795466756	0.795639870344578	0.94056449701127	0.924999019087364	0.517806662323098	0.904719902628134	0.934167142594719	0.97430686314017	0.899155664618814	0.707756768383275	0.875125059515935	0.876592197377807	0.727839675731298	0.807383762754402	0.578346714762291	0.747116102656776	0.887513228357421	0.952199279569729	0.806320695704096	0.859673302708203	0.744928603419965	0.725469878624344	0.724506002316322	0.924348481573437	0.915974848890684	0.837489675259385	0.841931566993998	0.960499471176241	0.907216838281686	0.921735442535487	0.886186060103972	0.718980691939239	0.901977281141994	0.746859040796049	0.919772652620187	0.877728558463267	0.949632803230475	0.816188850379963	0.943616802194726	0.733864452447269	0.841393600206811	0.321827849956621	0.200232219314281	0.756790712668913	0.717488803205063	0.847073068976182	0.851711333569776	0.914254972009106	0.799790109243049	0.598336727781657	0.879247828178812	0.883625812987728	0.87031988398132	0.978232492932801	0.880173338051461	0.895969974568968	0.845252368754492	0.662929260889019	0.891629629139911	0.961623807807868	0.820316706710359	0.807689300182026	0.552164206565946	0.881692710791297	0.897048463613586	0.827659161409183	0.898169509683969	0.719504381760786	0.774722110948129	0.757585823549953	0.908697439352624	0.761925400448349	0.329929881542986	0.931608823891246	0.908515495208517	0.878920868934584	0.895821928610047	0.859991723226829	0.945914681095982	0.925140111359043	0.948411994846453	0.939552184239339	0.874537227933529	0.936322205342007	0.854173584444609	0.419876880256868	0.777458671542079	0.872360882455333	0.962248637315049	0.810913277488213	0.789454878122429	0.791385734262137	1	0.552853520973156	0.894394970425271	0.586073468656059	0.91643456637077	0.927839785772561	0.844910938408494	0.849891569737423	0.388272890881068	0.905596953525452	0.790920794848931	0.790377959803251	0.931861092122771	0.951382762647945	0.918874027990667	0.805019545450437	0.717730138232657	0.363938112125317	0.685616582931426	0.93531626895254	0.659590858722032	0.430490743753043	0.927776143337928	0.746780176488936	0.377750667677729	0.316223035261999	0.238574685100531	0.285254033358205	0.36256992473254	0.397061846264895	0.378524192958092
SORL1	0.332671112083293	0.296886925243236	0.505054839562659	0.52708813439641	0.15575153341592	0.479550040123919	0.0124464001376225	0.469547410942539	0.448195833636497	0.57366650321028	0.53750055481407	0.570871087291094	0.378846110555963	0.43371330356331	0.236261450104401	0.277323297085187	0.512809679285247	0.487275421861287	0.060240345089593	0.457868024041965	0.52860744675045	0.586414316224907	0.623267853382682	0.246061130413564	0.480299813265898	0.659893092924188	0.397195853973773	0.43461641788764	0.312256493122193	0.358148655512137	0.423943094590327	0.63557475106783	0.324657835828458	0.489122591465532	0.323386402882087	0.273791491075442	0.333401972841645	0.658888121987195	0.563533277459333	0.435556336338645	0.411571033734117	0.680413081692239	0.52413942585135	0.508500429381787	0.63630335719265	0.305297477496475	0.518150820023744	0.402431706783434	0.560476390031283	0.502756637684356	0.58459045738795	0.53963686106823	0.501084383224972	0.30425004670364	0.626169821352135	-0.0361066318746064	-0.125286248605116	0.355345330831793	0.331050162219668	0.484403382752137	0.475689342086736	0.672160409172514	0.41181341170933	0.31492387320691	0.615001368713274	0.460292618745509	0.478958907426001	0.575577129888985	0.753075014571945	0.522999620666983	0.469423622899904	0.443142211329232	0.627187281874615	0.561210772732896	0.520615991417342	0.547751447029591	0.257663747799811	0.430224717863462	0.56403759194477	0.400909170723259	0.52170240145517	0.329239698477488	0.433203450415176	0.443049274511465	0.534492584389741	0.516852802907033	-0.0231130680543722	0.663509990739141	0.51158924704528	0.527572490317855	0.548024844191767	0.526645919851286	0.560453814246779	0.549677966065112	0.716267942254413	0.617486720702479	0.601529285326005	0.683730076418183	0.446553210333492	0.133197759001771	0.442448140822673	0.588603083623488	0.53083802319384	0.502460192502273	0.522395469511281	0.333073531257222	0.552853520973156	1	0.558906444919989	0.149803760075435	0.534463084787569	0.586634589373425	0.675326316001777	0.578963068602023	0.865162275965242	0.763635204669724	0.686935527397383	0.854562861255254	0.518863611117593	0.584464868535935	0.627380643081278	0.354262590360201	0.562044228818075	0.911127166013732	0.844221809510989	0.490833704765661	0.78450331260059	0.771269527557051	0.608885842489422	0.825063734090763	0.873089082094543	0.878394106927043	0.882880262273864	0.891918236095675	0.927515422760985	0.904609307457268	0.933060045907908
DCBLD2	0.572614646557268	0.595391531775412	0.84025765795505	0.834349741439896	0.40967568513504	0.752979409546477	0.167435112212724	0.745450243439403	0.715335315001628	0.733456436644556	0.902845381087595	0.822358681062356	0.601859358651849	0.772841305886697	0.559755023271035	0.674061943036878	0.798463839379435	0.777676210766555	0.228108740635256	0.837922246717919	0.825250079155736	0.900838609435367	0.840445927980634	0.556565822357502	0.785753342449018	0.85987452318926	0.698976459914885	0.68680636214659	0.419006270398158	0.534554189925978	0.708284440851245	0.925240558832619	0.590456129071485	0.789459800800261	0.600982919991267	0.588104520851669	0.6803214184939	0.825255046258769	0.871364935420326	0.841825170697139	0.690763540974497	0.887196376867959	0.779661721102362	0.78525999803567	0.838858392775135	0.601342580935119	0.73044171048544	0.713680550024585	0.85734422629517	0.868252211386853	0.936597526727887	0.835648874656429	0.786015676480638	0.628607597969281	0.851496107259205	0.105969196202766	-0.00190725419623303	0.628036022848983	0.518397132581342	0.669304919117366	0.74855237945047	0.909193448523596	0.622102613310957	0.609314580373584	0.83210220119077	0.754621279925301	0.718979393122438	0.922188346147736	0.820067795202414	0.91740660378347	0.631554205577643	0.563372828571017	0.937205578206887	0.943678304948287	0.867382293664167	0.748997309553932	0.317621538182548	0.670384798255448	0.841974660761169	0.663710273217389	0.719098909119417	0.486004057416593	0.867502089967587	0.699761449377271	0.812549879875001	0.811009266086469	0.109039623261	0.892240104064419	0.861740665594506	0.757769974171539	0.914028576976602	0.788658519956208	0.920446487942147	0.920755456977775	0.903568462213766	0.904116687042981	0.943089424839683	0.84957992512671	0.868187069105177	0.276318940146992	0.707726261345278	0.807475420987818	0.858507971794048	0.766518555272039	0.819670376426002	0.801382895396218	0.894394970425271	0.558906444919989	1	0.346464680865696	0.829882251443187	0.877304828731803	0.783850341277643	0.711392586674166	0.44807566998896	0.858838326285976	0.832573819165296	0.749941804507838	0.828533606956451	0.868046527051005	0.901976912047413	0.633209177678633	0.593568694979362	0.402793092873273	0.702908120689574	0.832030930414907	0.625498849224454	0.429443462710077	0.896292995145982	0.753729060358589	0.410421862129557	0.359135012400222	0.293976994838812	0.339310085039547	0.412476692552535	0.441335817385654	0.431808322480886
GPR37L1	0.831660370149988	0.651965588478519	0.530608121045536	0.577772780501783	0.83164015596397	0.736540498686065	0.83778644479423	0.651430367791675	0.732718219980923	0.716917043160664	0.509659875304805	0.506483111084391	0.820568079143669	0.701314752878185	0.806144663558772	0.501310187302508	0.674932313210795	0.676385752664676	0.681014311003882	0.499267756223637	0.585256038023646	0.588453170784389	0.540866469036402	0.765285772171232	0.646566669874357	0.493636696463007	0.252626432146341	0.583722423222395	0.606069058664005	0.785571109943527	0.783734606684369	0.477156495923583	0.783744182494566	0.52983206894058	0.675657854726859	0.623563788726216	0.633518001645014	0.586004064605836	0.588400550745068	0.370567569527474	0.577962661011498	0.567779595772485	0.526211740746026	0.658726628443617	0.499349576339705	0.586585872632054	0.627494385815482	0.401481941371824	0.603972154615732	0.520405054107146	0.507995566178507	0.38002011747105	0.735408873377443	0.489222911228881	0.516926343978713	0.714405216192031	0.596380520762041	0.592643366933009	0.670689043865787	0.668518086968757	0.570664882871756	0.421222309942687	0.751833516392447	0.442976473353952	0.592399079858898	0.576640904065879	0.713524133457157	0.540982670601148	0.525186860890284	0.428485423160547	0.607241944672174	0.629396314307341	0.346878696108815	0.475075547068057	0.352788189762445	0.450967388431184	0.814506055784768	0.649246096902266	0.443872279881605	0.650114587513225	0.69079022620706	0.68618437628151	0.149442556877322	0.560996859751514	0.552282047722293	0.34957512423768	0.678062905755943	0.564040993263153	0.510333813138031	0.670217886240042	0.384940721765283	0.591905407174911	0.498252073951948	0.451379921120502	0.4707541614743	0.425739478655015	0.292183555627218	0.589362642745237	0.307166268473325	0.565892641489864	0.452558340524633	0.360183461287443	0.592969370042243	0.482011776336159	0.414798553093108	0.432687354095896	0.586073468656059	0.149803760075435	0.346464680865696	1	0.612768494897749	0.481344980943866	0.504837100387602	0.548997827448607	0.0170985537827807	0.526809371614992	0.299206411078183	0.361541057648976	0.613272426435148	0.550653644702097	0.413589071083533	0.815885128160562	0.447247695893184	-0.0309869163473393	0.185683342598299	0.534500945450053	0.323158912668109	-0.0547271076030743	0.469498057011736	0.298951652319423	0.100961327339805	0.0282136405299665	-0.0529224020876581	-0.0388558385061681	0.0291024504714027	0.0269019532805399	0.00452932316497573
GPR37	0.869398985788653	0.703271895868608	0.892882842634102	0.85227518501046	0.611614469902199	0.933913545454342	0.490661606157311	0.877798377543605	0.910992897184696	0.92096392874756	0.862485097998633	0.859839942992415	0.863512461117429	0.841060142580554	0.706468322197802	0.684732971481179	0.932793925708263	0.885989121266993	0.414477942238572	0.828858350997273	0.928348394878832	0.912826880862743	0.931452958892098	0.689496691851732	0.896806426437982	0.907900788386266	0.583020484036773	0.787993434556575	0.694001839080198	0.76108662680682	0.912885928381802	0.926209980925068	0.75941250455659	0.867490334795228	0.745693770588896	0.668950257021293	0.762747783499092	0.878987649785634	0.868669140561435	0.731254284169378	0.750816091432712	0.93377219388198	0.849355563949278	0.897029090313095	0.848522449799905	0.799395937392842	0.902442037791534	0.749076165185552	0.954534897432826	0.858289772827526	0.920298106427495	0.768409601986188	0.914816437051868	0.698256190451759	0.853251000278307	0.312136179390229	0.0952722736038237	0.703345433770983	0.666443517114612	0.74643480559851	0.864336784808407	0.894935982959716	0.822635196632074	0.61943121333581	0.873458634244458	0.845064706586442	0.927373232868724	0.940931937296476	0.918028283386189	0.806447033511218	0.812444257818437	0.793950785406086	0.816402413308154	0.908852819413827	0.729803869365321	0.811071487285665	0.589964344299792	0.834057128720786	0.745431484703777	0.810170689537428	0.890056536768059	0.692062113873894	0.640504392581279	0.862722411113176	0.904155052123752	0.763517833275533	0.273261105609566	0.932446983776002	0.918870210037945	0.830758018007494	0.818592037975241	0.861728148745671	0.899929894073421	0.845414123327878	0.883410361684143	0.901375637121055	0.76920297423449	0.906205263155399	0.739182562385128	0.395856792520301	0.798128963078343	0.772194262455478	0.890944636052493	0.800598122628211	0.750704522849639	0.630142152029533	0.91643456637077	0.534463084787569	0.829882251443187	0.612768494897749	1	0.841660416853489	0.835563651811572	0.883530036167626	0.343465701754936	0.885877967090152	0.761854556067854	0.785389172200364	0.841076811770622	0.904546575401311	0.794427546767474	0.818792021637136	0.601317491190184	0.326242359019761	0.660755861358157	0.845708036589686	0.607665991897656	0.342168542856133	0.916545698693933	0.749452604880873	0.395356345635551	0.321090833270997	0.230356213361654	0.289475666022075	0.370114103553975	0.371352170260271	0.366446236127137
CD47	0.688290157318801	0.605746484460544	0.800764617554595	0.921053888644282	0.570891549286574	0.824135463009696	0.332332199761801	0.80203460893045	0.803825090840817	0.767702175373968	0.910688109998644	0.868361975901416	0.690056720210691	0.839382578444842	0.667898872726713	0.762029796755472	0.874221490648735	0.852929314876001	0.509633537742946	0.779106230458352	0.890780164241411	0.94141509171202	0.818491969662518	0.602241176286413	0.870379433374763	0.827023327669895	0.705414448386482	0.647655676654625	0.450328891129512	0.633658792220351	0.766507847219451	0.92211411119146	0.742998190058852	0.830462247850925	0.696853508894339	0.758285314244728	0.702748728607767	0.87013787519218	0.894432670472756	0.738886116640103	0.771891942717404	0.928234615085317	0.834763930591465	0.790214469158697	0.876227180823837	0.64429919723196	0.798197568471101	0.689138078858644	0.846508588340696	0.884173698300488	0.920166326417099	0.820663661599865	0.885016667607959	0.584821156533514	0.800415393385736	0.280054693552283	0.133453762443905	0.607085528555327	0.563656522792778	0.78992785694809	0.734270599900656	0.857282275896372	0.730762226403477	0.598771604507778	0.822259222428857	0.81346000346906	0.773434670855853	0.937945647547035	0.840353739700267	0.90634877864272	0.726505953392818	0.60344123368119	0.905735234409582	0.920671142101904	0.847599032037112	0.707599332095242	0.420473366046814	0.815253757852316	0.900234090863096	0.665498502819983	0.835324099672459	0.586596680750457	0.759233683821134	0.67314557723521	0.807402899410914	0.758964493584636	0.195426777114454	0.920708429890614	0.836529816704022	0.818407488738825	0.874790687840303	0.797347114669752	0.928565527498961	0.87116646293073	0.922558630195385	0.915645175317768	0.847156470400556	0.892795417003479	0.860598290805822	0.490850240617566	0.753441490081175	0.780645375563054	0.911321794487533	0.682638257980318	0.806505950418081	0.725513325545525	0.927839785772561	0.586634589373425	0.877304828731803	0.481344980943866	0.841660416853489	1	0.840939661966225	0.826286566414505	0.419478242095471	0.86348930258735	0.778943918520104	0.786521161212493	0.910271328388998	0.880891081706409	0.923982915222765	0.716313972489798	0.717695787533148	0.444521011771107	0.744105822567997	0.904891446111089	0.725583041780621	0.516801096301345	0.895431989872228	0.781545665281982	0.413342444936585	0.386358066144285	0.326294551668278	0.385103926038101	0.4451927868588	0.463625486125322	0.459944641470266
DIP2A	0.719549700866545	0.630076603966266	0.782760333534743	0.860209157418284	0.54390273252817	0.845831962899324	0.436596572295501	0.763594980329725	0.822652955737675	0.826572916481748	0.819802634708763	0.837166746407242	0.744868370959986	0.808386802786162	0.696148541582839	0.734362587469266	0.860004381034293	0.819497697696255	0.450623951941237	0.730268601614939	0.835175987900061	0.859610664377728	0.845094151632543	0.509229766567653	0.855250802339211	0.891688478747713	0.620505213013217	0.672345242328356	0.624676209940107	0.676365768525678	0.764100968854154	0.867054512980476	0.677855037514552	0.750300284309785	0.668736677496814	0.761455151878018	0.784708776976504	0.888007301012691	0.885401208700288	0.698193985976412	0.680797710101233	0.903465272304498	0.811285543020344	0.780902073540454	0.876039633295484	0.649228690174513	0.826125810912077	0.753314774432171	0.836075567289828	0.829246943390818	0.876660119570902	0.778134834675597	0.852023093628972	0.588091552682939	0.824341598861029	0.313710878661515	0.126012918785852	0.66605991981295	0.594047499613133	0.717652502941544	0.83473718935945	0.835256503197106	0.716136045403923	0.482927711056943	0.790555241028057	0.792897740597393	0.822727450886422	0.863520388970424	0.858516091200244	0.807215824007202	0.715458132799461	0.667334179107936	0.833768935700634	0.826006345573977	0.748805058629706	0.743633121907377	0.570259861272502	0.759832199754056	0.79323294014934	0.682355946302069	0.845449302875345	0.665544590000336	0.678289251254794	0.791478541778203	0.794181295426399	0.772315391838722	0.319204101264215	0.880238514257535	0.83292943614042	0.82962091597191	0.812788138219319	0.829309386300789	0.842245002133503	0.807569878567663	0.894973045724548	0.885011903417095	0.808581959009081	0.881806011844715	0.717095303991048	0.4151773371965	0.758008298869204	0.741934786155053	0.857582833768691	0.751706048627014	0.76040971320174	0.636814205373383	0.844910938408494	0.675326316001777	0.783850341277643	0.504837100387602	0.835563651811572	0.840939661966225	1	0.830212804346394	0.545616272962459	0.857334526120175	0.783227439325565	0.850172788277649	0.826028659786099	0.8304586934518	0.829539583930401	0.767789562384897	0.728581906000077	0.556724120381992	0.803426667315123	0.803311224324161	0.805019404137584	0.600158204422879	0.87021252773625	0.831174155498275	0.591027716644065	0.489251274089378	0.407043084758506	0.482751779675829	0.553841123724329	0.53740372878504	0.551708937422936
