""	PARD3	KLRC2	F2R	EGFR	CD9	ITGB8	TNFRSF1A	DPP4	CHRM3	GRM5	ADCYAP1R1	LRP6	APLP2	KCNQ5	NRCAM	PLXNB1	KCNJ10	CANX	SLC16A7	CADM1	EDNRB	PTPRA	AR	KCND2	IGF2R	CD99L2	SMAP1	NOTCH2	NECTIN2	FAS	CD81	TGFBR3	TSPAN12	ITGB1	ITGA3	THY1	NOTCH1	EDNRA	CNR1	ADCY1	ADORA1	ACKR3	PLXNB2	TNFRSF10B	SDC2	INSR	PTPRS	LPP	TSPAN5	CELSR2	MCAM	KLRK1	SIRPA	TNFRSF12A	SMAD3	LRP1	SORT1	IGF1R	TNFRSF19	LINGO1	RIPK1	ERAP1	ITGAV	S1PR1	SLC16A1	MCFD2	AMFR	FGFR2	RXRA	TLR4	TFRC	GPR37L1	TNFRSF21	GPR37	LRP4	SEMA4C	SDC3	TSPAN14	ADGRE5	SORL1	CD44	CD63	ABCA1	CD74
TFRC	0.736857210005283	0.627670529947887	0.895491830631238	0.481530260504153	0.397344345895321	0.662373067464639	0.68432547277077	0.657150618814406	0.74830628410304	0.490976850412249	0.207125865743594	0.8143532378788	0.763261736610092	0.552425488338108	0.668821799069391	0.348176901413346	0.459047054641866	0.778922629808949	0.637856160265598	0.593769781925879	0.345126195623584	0.6369979457115	0.4987123523655	0.656123615049101	0.772425214981479	0.642895648881323	0.593662165502637	0.591846131042152	0.836416069150363	0.785692674506421	0.456174712787503	0.779294585568109	0.573719285209263	0.895463354260798	0.767580557286582	0.659343523848183	0.828576416186719	0.649285735616953	0.528604124607485	0.360523324674185	0.441879190261669	0.244569069420163	0.766588654124629	0.883138201967695	0.698899783519822	0.86073684573782	0.607391888273853	0.763672045271912	0.793262863351821	0.632482790081384	0.798526034448638	0.359781028662288	0.439458672033402	0.627271267480878	0.748573484417283	0.593423987667439	0.786475047804878	0.92969287456922	0.808855348405083	0.489921594559346	0.647047245058376	0.640734416806397	0.588799468959011	0.618993199426749	0.65367073574756	0.785807623675578	0.670568969667983	0.328081262511367	0.739497499498724	0.863956296664766	1	0.390922538230276	0.648126035470033	0.341685970214875	0.390371538001498	0.490086254996659	0.535359812307147	0.921842663654272	0.34395850423343	0.66092404211538	0.606048197384382	0.735093632282717	0.747494272558405	0.559280251735421
GPR37L1	0.618690545200708	0.640288530994916	0.492015448693834	0.841958163484222	0.752909648899635	0.839769981232767	0.705059478191884	0.605635846301884	0.665756905244067	0.826187197974956	0.822457559488535	0.611520119478668	0.763065052973499	0.738595246591366	0.846884124565731	0.824596127678901	0.833344330768354	0.725872990902649	0.785172775916861	0.867972080606748	0.865549591457751	0.838590824951639	0.835446658175	0.529665304250896	0.752985830813257	0.745792071513634	0.727294386687057	0.804987973273482	0.549561918481355	0.698761102221804	0.708911092720736	0.72951168793588	0.600252077215922	0.515100505580406	0.616604366535872	0.304993510670868	0.559999715427733	0.769716552408655	0.828302808175969	0.724775777758706	0.859052777616335	0.647381711897948	0.580001868723837	0.541534877630439	0.795372234176366	0.239668175640171	0.616643511810002	0.752611092981626	0.717134494385698	0.80868843236225	0.356674405332413	0.750453783220944	0.780422791552114	0.389723355923294	0.602382964943399	0.89297699959087	0.764036698777376	0.358168496498992	0.721471979360924	0.467148233350038	0.738342570458265	0.667905364281593	0.862326837019583	0.61105146732621	0.720824613366612	0.720719242547061	0.663811450764716	0.838517625244205	0.673649616645301	0.502708390582438	0.390922538230276	1	0.751989999110447	0.81011306412049	0.594602459475899	0.662000192828804	0.843096093778956	0.525749885541348	0.306081564980091	0.741133474797199	0.563586587444898	0.621979181714437	0.67360212068552	0.147991190042406
TNFRSF21	0.703488722592924	0.79936306060248	0.660294472830574	0.765781218128564	0.724251570431882	0.83681300746337	0.832194707312416	0.733734357800304	0.812671381815819	0.804556629167036	0.605956526603382	0.776778195227831	0.911872557477808	0.765151632636947	0.831559869643312	0.661678067153928	0.700796173916962	0.919376412729994	0.921771467525403	0.855461052324825	0.72235543821526	0.863382632932389	0.775188292048397	0.705373965549168	0.869987456398374	0.853781860103419	0.809427651885862	0.890161750554595	0.682059886423206	0.824797466507203	0.724504370847978	0.852784261189796	0.771380845750199	0.804798539799873	0.709733975992193	0.624081689913035	0.750783124926707	0.791740607043208	0.830107472551775	0.66668773809739	0.790710215384819	0.645643500545114	0.767505157310947	0.801457915820687	0.818034307225007	0.400155672549437	0.695544616290235	0.897047564468465	0.835702996736369	0.843724324795823	0.579092460941666	0.685971587568578	0.745535488689198	0.688294888873912	0.677930091510562	0.826990103255326	0.900525835781288	0.580662968097232	0.805907458548802	0.60641926520795	0.782993435156715	0.784565347679772	0.866737830841038	0.56677436028091	0.89293367674929	0.867317507423428	0.780027574844277	0.643800846524532	0.819699710600276	0.705066585184338	0.648126035470033	0.751989999110447	1	0.771637625574111	0.631797083338726	0.691863049549935	0.756889898297263	0.687733481119048	0.516596746574116	0.809987543053204	0.756251770696382	0.880926942771693	0.833595246088123	0.463649674694888
GPR37	0.470929288811757	0.680800150621412	0.443535123174385	0.826241108595468	0.74981841498217	0.761913658696808	0.791195174124436	0.66262472677447	0.636667253926576	0.729105155069742	0.779080426432114	0.548463082057218	0.766953747885883	0.783482904613232	0.797916483426158	0.781641682148386	0.775376500838444	0.724737886041883	0.781580649133931	0.813725071079001	0.828939107566204	0.814362853883747	0.755021102452421	0.43377302077379	0.775451963453752	0.747105211317214	0.677707453241888	0.845159103483829	0.519385472797306	0.680452011798814	0.696836053454363	0.672884856496347	0.585205498193021	0.505406311188112	0.612615186279351	0.245990171284918	0.536067478701639	0.744302325061313	0.802209388287684	0.696129112179984	0.839742344601018	0.609150790447139	0.618245905264784	0.47935174417383	0.705418916234348	0.194992567754056	0.598929963313483	0.745454698577246	0.618265908454282	0.745474209497386	0.265043262969336	0.750474231391846	0.827407330364809	0.48948155509325	0.564835934509394	0.828186342700932	0.732746155540015	0.284594068644474	0.627072903498078	0.36194958925385	0.673770879886105	0.783733794228948	0.844103545423194	0.535460592761444	0.72567376311957	0.714015318738675	0.703613923429451	0.811961046954447	0.578536613847259	0.510083609477471	0.341685970214875	0.81011306412049	0.771637625574111	1	0.54242647371012	0.570461315669798	0.777007534522557	0.465005247715142	0.43713166752803	0.790686672160442	0.700934637211078	0.660949124425679	0.694590459665912	0.261743640481568
LRP4	0.496505284766417	0.602253477079357	0.488344735257501	0.605813326579104	0.499147139433319	0.672450217637765	0.49446925730633	0.462395919399756	0.675630801663451	0.646286160289648	0.417005438372581	0.632522690158702	0.628871767768023	0.506868716638959	0.614355086338847	0.513172085733303	0.487242538811441	0.673452972773031	0.716893629743036	0.677115655247702	0.526579597589924	0.640259261668112	0.612031549476071	0.603449158688971	0.56207338493432	0.678767582545456	0.641715248895925	0.598438476447472	0.402722324144392	0.484969075429066	0.52477399690398	0.606348973710786	0.578293819591491	0.522015274059866	0.431315974402399	0.510838998972069	0.601314416505409	0.614637807646765	0.6240641493829	0.690431121315511	0.519826787395634	0.586085511560283	0.535918543794802	0.534535443389952	0.596496088677905	0.188089441083413	0.676698547025485	0.644493571809393	0.63492890522768	0.670406663957469	0.386731456133163	0.459259571533737	0.529876356961771	0.421784413086814	0.505011075623798	0.609062843839271	0.645168306019868	0.395713028359431	0.619910016966065	0.480053476048153	0.656982972655804	0.530353022336979	0.655595982223352	0.298357481065104	0.683420454698811	0.616915757430024	0.53351068354155	0.457742958574037	0.614591341335616	0.408310021092155	0.390371538001498	0.594602459475899	0.631797083338726	0.54242647371012	1	0.573568386975518	0.625653400401252	0.425953208792189	0.369123014673969	0.51595636743647	0.433330779723429	0.582104805553693	0.547633725179412	0.204551349987062
SEMA4C	0.703652224499842	0.572708961667353	0.625136269386284	0.647468528991321	0.590921110396927	0.76418966391467	0.714849314984426	0.675380265158707	0.580915187620616	0.707244828436747	0.610842636544414	0.679496335811972	0.744831691781378	0.714907821216444	0.7704533196804	0.6586421036901	0.693774336463236	0.721534024758073	0.758116765849702	0.789924957079212	0.77881837180033	0.745232483244705	0.678861300452364	0.502128656682508	0.698282923948558	0.64362580927093	0.730385777635915	0.733829558461082	0.600593142141032	0.700435814565677	0.683579820047046	0.666146342134906	0.531272572212395	0.638210934412582	0.523936638366763	0.383233207604205	0.607975643805077	0.802218981892283	0.703772501652991	0.541649858512335	0.725969198019989	0.740356462955368	0.690147872987137	0.540687333139094	0.788062795398384	0.392294505189324	0.699579405529443	0.706478647312829	0.703979584299819	0.745675043233843	0.469051276955273	0.508643993136267	0.686721809134898	0.387692225148755	0.713365615646982	0.776180741429822	0.759316263548165	0.563056798478922	0.714324867633796	0.402188293278559	0.665373157645324	0.597277609717171	0.807575742090137	0.601956566863471	0.663519319203858	0.736802044516105	0.677178590182763	0.650885019769647	0.635510447632472	0.636221576847511	0.490086254996659	0.662000192828804	0.691863049549935	0.570461315669798	0.573568386975518	1	0.788775159108042	0.583257803937127	0.206485079980369	0.672130728039227	0.710618958829062	0.578335155982461	0.648927431309435	0.213390067412712
SDC3	0.677849975299744	0.723803616479821	0.677060885862982	0.844690526753749	0.786993976796695	0.934052429208068	0.848421251264422	0.736556967284873	0.696962530308779	0.770105591043303	0.781939336116725	0.769108604751018	0.877774440678536	0.846581444355935	0.907813525083419	0.88386041127288	0.91523066289447	0.824012072611004	0.844432501369999	0.918725590665055	0.915863608907196	0.910738652282902	0.820813099691703	0.607922615999608	0.814997152683757	0.796305350782578	0.822666080367676	0.891585234777035	0.697434770101529	0.756713175100486	0.860901327791328	0.838881699167899	0.678158072898941	0.659626526651738	0.636671483966634	0.376742257035541	0.726399133392753	0.875940232509729	0.870414203055439	0.650247243182256	0.884589619573147	0.748970484467215	0.770149352410272	0.599967597993322	0.889548649439761	0.45087139524505	0.736917486060091	0.797215536744459	0.776359905054952	0.91706074558809	0.566904922503527	0.627183715693858	0.843157008155376	0.390506902073174	0.740211306410963	0.954293443038437	0.87012814094515	0.549662939135367	0.804682550647139	0.485838858470144	0.769209389544898	0.736132589278237	0.92705373183203	0.786363057507681	0.734264122898777	0.82477337049355	0.778938663453376	0.845900002532731	0.770144164492942	0.720555102526662	0.535359812307147	0.843096093778956	0.756889898297263	0.777007534522557	0.625653400401252	0.788775159108042	1	0.687257545176565	0.207072285755311	0.840292515494819	0.751877504565165	0.668939327869166	0.722444622758148	0.233077645127783
TSPAN14	0.744846147527794	0.645195943051115	0.895400212262745	0.564791183083332	0.499518670533376	0.76029596065901	0.779950105869398	0.717280761207289	0.739559473465343	0.507191943732694	0.333279759622939	0.823528282011326	0.828713773372229	0.609953951205922	0.73923848447093	0.517839309137277	0.6014866749131	0.829344109122249	0.678627632503508	0.690076837035944	0.485667417955471	0.716863485193403	0.575688263414856	0.639463848644389	0.829772362117046	0.708566122982705	0.660507114703942	0.677183763886816	0.859228672160726	0.823670844134702	0.588776875540999	0.826999026766989	0.616600069966647	0.895103811241953	0.781948115475778	0.592990640174113	0.826641990566295	0.733039717506042	0.64060183757167	0.394068703463492	0.548163989671722	0.335484492220793	0.83701324514758	0.838415332633127	0.787360954401718	0.837969607307852	0.635066358506894	0.786543900348813	0.834401714838089	0.740476053258035	0.810833378258463	0.414235718706388	0.560756857111708	0.570594967497833	0.788593948248011	0.718669931954393	0.848169102717854	0.879066467778661	0.836795402803321	0.493148497595656	0.71288340728781	0.694731708552445	0.688440193202122	0.723903816328445	0.670909409999402	0.833023944100964	0.744859938175497	0.457335686888942	0.81255852664757	0.915232164084351	0.921842663654272	0.525749885541348	0.687733481119048	0.465005247715142	0.425953208792189	0.583257803937127	0.687257545176565	1	0.336021025659517	0.768323221417867	0.718058981830411	0.743938426636672	0.805012888204325	0.581564473779105
ADGRE5	0.255239162364993	0.442410643885404	0.299995280183408	0.33435227906843	0.260541828579083	0.335562323669906	0.38295869712077	0.3400097428032	0.503389058576637	0.369735326556522	0.0821665887859474	0.333481077189248	0.437222124517807	0.253217605188543	0.331768624662461	0.0980066940439752	0.133438455582735	0.497176440115934	0.456703422068225	0.34881834472318	0.190045224442211	0.358268221465706	0.294664632195886	0.361139618998513	0.496427647298572	0.473351186290252	0.363512647526582	0.367233904214418	0.314864483981454	0.329835670447627	0.174582522980149	0.330204009516086	0.40757861656801	0.468066584325369	0.374034636424349	0.445423753973888	0.328907724198514	0.285898403865411	0.337602876526271	0.519699399321278	0.265282004734597	0.208223233653931	0.444572049507155	0.439272342309634	0.288612539974022	0.0783348800105771	0.332037509692719	0.504920176512134	0.449622060846331	0.31848347002949	0.243439261340647	0.494017840181598	0.368933522682985	0.536761294108316	0.32910487846795	0.305340754039152	0.410459414241067	0.192996990484996	0.396024338726885	0.372597466096306	0.503263629595659	0.450457247920542	0.373724779591139	0.00964026482961688	0.545087045860658	0.414317537392759	0.402930669201198	0.156778234903209	0.409963818661346	0.293687152458638	0.34395850423343	0.306081564980091	0.516596746574116	0.43713166752803	0.369123014673969	0.206485079980369	0.207072285755311	0.336021025659517	1	0.462031062768589	0.390713110083226	0.542317022147197	0.523029410712999	0.595583114293664
SORL1	0.597778010779281	0.648573998953031	0.679330981929188	0.769777659853062	0.594399420349145	0.860377857966543	0.881704129265385	0.706428288883214	0.690321821648927	0.736798852190169	0.67983440369789	0.722435799705222	0.870080702968857	0.809709847139004	0.859220281433399	0.720959279851696	0.780805284769795	0.819575352155935	0.795301067140384	0.842581532883979	0.769120068147938	0.823443766466055	0.707758580920339	0.469476438749072	0.915547392154362	0.798834338289453	0.677129121556133	0.884973489838045	0.712617094326468	0.820442806432594	0.680113642641478	0.82553924619175	0.571129821533035	0.713149446868245	0.781463504969334	0.320414625660536	0.708666524778912	0.841478548835111	0.832142795893606	0.653954315564849	0.81267876248132	0.55235592372586	0.848182477105546	0.676475560715486	0.802778485998242	0.538688871266812	0.586225272633973	0.870175013820949	0.742317463069101	0.802207921307439	0.523683679768887	0.684259181480326	0.87998377110461	0.516643392118999	0.754463272141043	0.882062043513084	0.865611566145808	0.599110861057729	0.796569861673212	0.334818357057136	0.753989097751707	0.865942547595126	0.893368803154128	0.715983367832116	0.708028188362712	0.83563571781459	0.808157670687659	0.792438855215345	0.799288131739907	0.839368306856446	0.66092404211538	0.741133474797199	0.809987543053204	0.790686672160442	0.51595636743647	0.672130728039227	0.840292515494819	0.768323221417867	0.462031062768589	1	0.857113283214286	0.699542707883379	0.913897145434045	0.604127400327251
CD44	0.584425200635083	0.553800012443377	0.664251401569747	0.585568413741055	0.54986508066894	0.7206529090336	0.879345464697219	0.725770382752655	0.539353387061633	0.561435286430016	0.550561441369767	0.661436103841896	0.816991995492418	0.758397330418731	0.75668747626706	0.650885183057528	0.656953325877031	0.777759059113622	0.724759829034593	0.74189874963642	0.711027135297582	0.742085164761334	0.587388017974628	0.40783404028697	0.831649954795689	0.671598311009496	0.668207544468549	0.803306585909032	0.688215903701108	0.781297669549038	0.724243263229605	0.724638331624179	0.502029084067436	0.724697028037294	0.655491354300171	0.324248638903234	0.682498044065443	0.837547405324311	0.754736101722759	0.425010792400838	0.714928935412291	0.593003568363682	0.798604549952074	0.595378525599831	0.771513609459758	0.537679819761948	0.51895779440205	0.778356773382008	0.668567835848203	0.742529890616073	0.519814046428277	0.497362704669272	0.761139731495464	0.519394675934138	0.721550360371684	0.773907785832519	0.790600178102402	0.593202177336963	0.6946163776433	0.26362011896445	0.664291226823783	0.80076853052414	0.818687379745297	0.704821665008064	0.619305853832819	0.785546351096162	0.820479727297717	0.65873049477098	0.725127539353013	0.787492066033612	0.606048197384382	0.563586587444898	0.756251770696382	0.700934637211078	0.433330779723429	0.710618958829062	0.751877504565165	0.718058981830411	0.390713110083226	0.857113283214286	1	0.676725179216051	0.825248459674572	0.520961136733454
CD63	0.736763449024374	0.879625940045399	0.785069430268057	0.683158708735699	0.778120802841134	0.761457434237792	0.837678079305688	0.766622256755486	0.844947290935458	0.660171660616974	0.457863476955889	0.797194661651352	0.908521070834862	0.68426639161235	0.783157522550396	0.570327304517781	0.63388646974162	0.935084895588883	0.855178364880691	0.775141767447496	0.593139707229395	0.853766617305545	0.734578172198717	0.80606235845894	0.827505536308381	0.837893157740225	0.843230851485855	0.792240992570256	0.791769981093574	0.795167400888675	0.757621455118804	0.843684454830383	0.856409178432368	0.9034178189223	0.717566559476164	0.806443158919263	0.808532135674665	0.704516780650565	0.726100396046033	0.583536722226359	0.695304483383722	0.551809331671364	0.786516587375952	0.872928084288302	0.818549150219211	0.47389677764498	0.727144971775576	0.856253895377184	0.894824958704843	0.812372218374388	0.650991836604445	0.56786296494564	0.621216006982324	0.826659481320387	0.678189048041839	0.734750119998303	0.865370612837018	0.671294951853201	0.801970347030115	0.730943098593912	0.812408906981401	0.730687830905059	0.760642113229794	0.55858113365082	0.916060303333329	0.902233856327127	0.792843255882236	0.504645843771411	0.777065459843304	0.684441952677009	0.735093632282717	0.621979181714437	0.880926942771693	0.660949124425679	0.582104805553693	0.578335155982461	0.668939327869166	0.743938426636672	0.542317022147197	0.699542707883379	0.676725179216051	1	0.752976333312066	0.42907183651822
ABCA1	0.627477494435524	0.616957311735057	0.724697709357751	0.688345269212738	0.517678909233075	0.786689974844303	0.824922929456223	0.662903383712311	0.715332255688525	0.707204458334765	0.54263738913087	0.736983875628031	0.839817105684143	0.725466991720739	0.797841536208303	0.623415125770169	0.647031632196926	0.829992779755735	0.7715037051204	0.79220608548136	0.631682525648392	0.765164405070826	0.6583676913058	0.499076775970751	0.90673594732512	0.807490053260281	0.629247962076316	0.820705867950794	0.753339439361951	0.813820229716085	0.586268735121887	0.791099977924097	0.536905415812641	0.794226617806885	0.793316061058657	0.437757758081441	0.755499152848205	0.787603543057653	0.758611514930661	0.588199752131329	0.696404805155058	0.455003735824092	0.833716203536597	0.757968099828119	0.775675334944291	0.561495039921949	0.602597521418744	0.898032287375943	0.776847441273002	0.734548331750597	0.550029599830195	0.623385659020433	0.802100606244796	0.621827369923022	0.731295674359939	0.796270761480832	0.854199277462729	0.679449289062863	0.790423023849111	0.372323785443917	0.772067277310731	0.832306959500958	0.815504378260286	0.612600112584003	0.730640404119137	0.838711642399298	0.766078625529193	0.662430936570848	0.822387378726437	0.825744173057633	0.747494272558405	0.67360212068552	0.833595246088123	0.694590459665912	0.547633725179412	0.648927431309435	0.722444622758148	0.805012888204325	0.523029410712999	0.913897145434045	0.825248459674572	0.752976333312066	1	0.704367295171044
CD74	0.197289928551226	0.246956290818215	0.39049340315149	0.211920265759155	0.065996267085989	0.331672084644577	0.409282718223153	0.260635618502723	0.351077546739784	0.203092255520466	0.0371033320374153	0.339136026104724	0.423880066538986	0.237066938835489	0.271496197999794	0.0961048324650049	0.131751132896652	0.458971978095021	0.310568875968136	0.307886861800112	0.0878898399812455	0.265722059266309	0.129833899205796	0.194178541440532	0.49432413751217	0.436877136654629	0.204935624923598	0.359087985930977	0.406439444698326	0.370714800183208	0.143103771368559	0.38633103757455	0.233396449479168	0.506369771403937	0.434717630017236	0.279082352311663	0.421012257531943	0.301775874396345	0.290924057412357	0.220574719426135	0.166616269066233	0.0299505316337051	0.552560291613055	0.480961184971776	0.28634601315873	0.385174027513574	0.215471235726893	0.481980514165914	0.371838154764179	0.276133433264333	0.3567107950037	0.223070285984373	0.414179034784176	0.414300542207181	0.333146292818464	0.289933177257379	0.433566100334684	0.397465017564501	0.35369460903249	0.13277135274241	0.395205100868168	0.468861030015144	0.322781002152438	0.23349636942667	0.353182384206206	0.407384575233163	0.38027504623225	0.156916584744459	0.523114240673681	0.575425407790426	0.559280251735421	0.147991190042406	0.463649674694888	0.261743640481568	0.204551349987062	0.213390067412712	0.233077645127783	0.581564473779105	0.595583114293664	0.604127400327251	0.520961136733454	0.42907183651822	0.704367295171044	1
