""	SIGLEC10	CCRL2	CCR1	CCR5	FPR1	CD40	LILRB1	APLP2	LILRB2	TNFRSF1A	CD4	PILRA	ITGB2	CD74	CD163	C5AR1	CD81	CD68	IGF2R	SIRPA	PLXNB2	TREM2	HAVCR2	ENG	TFRC	KCNQ1	HFE	ITGAL	ITGB5	SORL1	KCNQ3	CANX	TLR4	CD72	TLR2	ITGAM	PDE1B	ADRB2	P2RY12	ADGRE2	FAS	PTPRC	CD33	ADCY7	ITGB1	THBD	TREM1	PLD1	SELL	LILRA4	TNFRSF10B	UNC5B	CD9	CXADR	RIPK1	SDC2	PLD2	SCARB1	P2RY6	TLR1	TLR7	ERAP1	PTGER4	ITGAV	SMAP1	RYR1	CD93	CXCR4	CD99L2	CD226	RXRA	ABCA1	RACK1	TNFRSF14	LRP1	NRP1	C5AR2	LRP8	C3AR1	ADGRE5	ITGAX	ASGR1	LPP	LAMP1	MCFD2	AMFR	TLR6	PTPRA	CD63	PILRB	CD69	TNFRSF1B	NCL	SORT1	TNFRSF12A	CD44	C1QBP	NOTCH2	SDC3	EDNRB	CD46	NOTCH1	SLC16A1	ITGA4	CLEC2D	PTPRZ1
CD4	0.820622970969945	0.671927743732779	0.866672149307084	0.540931705633266	0.882978484762274	0.802551362749428	0.916880296028905	0.83953151581616	0.153197540575526	0.956027296574535	1	0.809867592548649	0.917878136221703	0.755293145353208	0.963631390943777	0.84326060751835	0.845357232118701	0.540084139030218	0.614796970736098	0.839092772721163	0.885890290376688	0.82589464705624	0.88762773058495	0.930815955556898	0.878590551862085	0.91223875106024	0.820160459283555	0.786010883607291	0.721691252703098	0.919610652859658	0.881624310588738	0.898022215348922	0.62475509307595	-0.027558229068472	0.872288933765572	0.906162762901605	0.844109227700643	0.838050726774269	0.639313300928721	0.631495698671165	0.696340190406683	0.953486845211441	0.887523857417106	0.884800586395635	0.879079538434907	0.49312095885951	0.798239779581138	0.842170296767865	0.196560125640855	0.243875238420217	0.780395634393514	0.722652593743998	0.144155613856357	0.860299991608926	0.904308426523799	0.685903717470099	0.903979260375431	0.761125656526814	0.785226473813069	0.852685930624466	0.898737372584919	0.800284693937181	0.815705082639919	0.88970437322362	0.788466812754158	0.670914289495673	0.449059246115195	0.10626960689408	0.846889379729845	0.73246576027246	0.863142756581799	0.697413361701041	0.851526498213659	0.35881471889238	0.842115600441614	0.940894379448455	0.510929023529701	0.816193404615135	0.853973850038197	0.652763006201755	0.733615450164634	-0.168746343947923	0.869683868106418	0.689181687840279	0.880255237125264	0.511679219629817	0.848354662778818	0.820889911421879	0.68469698587507	0.829981312404728	0.743254965087457	0.845597432236895	0.916029417064723	0.911926018366391	0.78933930902418	0.0750472983347991	0.856266546037683	0.442510858105963	0.508922987866074	0.747745760077367	0.650673897852608	0.544084464727422	0.861169985548983	-0.184912004409655	0.696310887325441	0.339103124748092
PILRA	0.597324433472953	0.85680394990974	0.76799473148457	0.332228597478463	0.658544403033222	0.888761485651793	0.729123215496595	0.854205711088548	0.135152373567929	0.843703455463497	0.809867592548649	1	0.91509731273186	0.656925840230725	0.785288121265928	0.767605698572768	0.95004403581366	0.773476797761734	0.715865890105725	0.921795834873085	0.720578743268272	0.934347156359282	0.867099555576555	0.761110776675578	0.627236995121123	0.77685100111801	0.821115276841095	0.774486045403175	0.696076272537558	0.804009598394858	0.728164890114776	0.82230367953424	0.754101355670868	0.0906302893599991	0.56345032645038	0.788032151948939	0.670956163059663	0.807646910522526	0.358995777821796	0.208434039693974	0.529610734104829	0.704203226460947	0.909217196460813	0.798366080796064	0.918985050955747	0.131230222430256	0.763164082849187	0.773852125309306	-0.0127211541469816	0.581628186462134	0.556314172542277	0.710235673651338	0.357949265081013	0.628287516205133	0.775498409367733	0.710199252794572	0.722248800437071	0.842146463638261	0.738022867257628	0.639001703585128	0.770093190342133	0.601394168234498	0.740744178186634	0.727937328949564	0.870421401897323	0.342695647243859	0.0639206467086256	0.329978931195199	0.851385988090688	0.410742736918126	0.843004172305727	0.688310667982721	0.938245174458239	0.608104838496832	0.885622600106559	0.771401503408224	0.379810631890609	0.653845050133972	0.89970517483788	0.596023040038416	0.901488234139096	-0.0217278324205144	0.819577052657332	0.76619322664964	0.92522763631917	0.556746474698475	0.563260653977526	0.808562523025548	0.895693141974575	0.578984396813754	0.619911233414395	0.502111521689354	0.797552980060373	0.842131336458438	0.667107242642084	0.192214682077057	0.912841646494623	0.451172218893716	0.520713016464686	0.587358842401117	0.737581553628884	0.391361863161547	0.784983599085275	-0.0834619349457284	0.569666282668694	0.0977017183624009
ITGB2	0.68197900437379	0.813154473726363	0.867943966866704	0.398677740672926	0.785058427812702	0.908385838016257	0.838744529734398	0.919247423996327	0.108782683286406	0.931853198384999	0.917878136221703	0.91509731273186	1	0.692513870847732	0.925935476814548	0.834604733553731	0.965701105106957	0.726453802787593	0.736435382173122	0.948863090203219	0.865947774599693	0.951500748176709	0.930630493118221	0.914292069974486	0.717552335806913	0.859346786248205	0.875005866535776	0.837036734547825	0.752726594896142	0.90531252027193	0.840688952771712	0.923334174638352	0.753283011884662	0.0422735484064469	0.699951724331711	0.898844439611078	0.840836865093876	0.830305023742199	0.490272370325096	0.393731620527755	0.577681641981979	0.838698928866828	0.931263045069043	0.861400743973996	0.965438792638794	0.31122696920923	0.844360905345505	0.838471302534104	0.055045472013531	0.480157131367018	0.685055784592609	0.788660803237325	0.289363245734269	0.771816347384345	0.876198963253103	0.750644681784036	0.826657499661931	0.844402497554346	0.799663283995402	0.759838860093131	0.850030048245931	0.768361397541894	0.762274365106934	0.841563210059135	0.876980999925948	0.495699357319761	0.22023994573551	0.177108089869149	0.899640398339955	0.557499477460483	0.894539655320682	0.752845118636875	0.945256148273362	0.545493501423935	0.927207291089764	0.925813227477896	0.455551876251459	0.79503056833265	0.943214281002026	0.656889205818462	0.890797963259424	-0.0787723212166021	0.875689153482085	0.787613860169319	0.951457403673208	0.564595970403373	0.757686702290383	0.845651231637252	0.875606134404959	0.728841710515684	0.6967424747773	0.669775480266408	0.900773980852116	0.918477416073126	0.784729641083508	0.142998407014026	0.94944929424526	0.473475603531059	0.526953721440781	0.684320085097138	0.736921401601374	0.435670588845718	0.879004014764985	-0.142650655713512	0.623092645674036	0.181673891505915
CD74	0.453372121359006	0.584861156496082	0.594225606699288	0.45091221347813	0.479492776870613	0.495343365640135	0.60258406213374	0.799776461606468	0.549207840450202	0.723829606140603	0.755293145353208	0.656925840230725	0.692513870847732	1	0.694113486166894	0.814294615929641	0.716249646810144	0.684043471518082	0.766684661755697	0.656850554592041	0.591222621297688	0.54371774885651	0.548285741968174	0.571726779795897	0.670447880357356	0.548257101228515	0.692916080860417	0.384072968615744	0.788037717078414	0.53727330572967	0.469364323484797	0.819458661210307	0.782478424449423	0.501509877506375	0.620741358524972	0.554296807218823	0.562485292804518	0.51416357974912	0.161813298757688	0.452297757423514	0.38402978754439	0.729254846464501	0.689833603778298	0.762539360951999	0.608312186936882	0.460975394962839	0.447206609029284	0.748322458256272	0.261277036283804	0.448160686006322	0.390296937433143	0.293540384898312	0.579642679832029	0.452716719413341	0.757569175259613	0.634976144593934	0.644246503376698	0.785674087948334	0.382101294704855	0.565350810427071	0.853477168946714	0.682078901624177	0.885502019680284	0.456841325608712	0.836297617072648	0.272393120057904	0.259266195663613	0.490254247407413	0.666425646124552	0.37145186649758	0.804051368653034	0.80235338439505	0.751718052265136	0.648427574138098	0.780267104454215	0.662028769660399	0.26375047328122	0.405423651098463	0.597990799595598	0.335315227240953	0.518919720702269	0.413290865642514	0.741789043413539	0.768928255016661	0.734251692939526	0.739848707367188	0.637104405674027	0.668430576409494	0.640386856916216	0.547702674177294	0.302400434774542	0.617631144817165	0.723690138414113	0.57314063227665	0.446631878254098	0.57325380672044	0.704956105924621	0.765237514757191	0.743695464948377	0.637732475069684	0.809468453208456	0.520835136179102	0.54310211888038	0.417061275846674	0.585428417387992	0.280276080669546
CD163	0.803842708548187	0.616432317286443	0.836994722196605	0.544988423590202	0.903873684420843	0.822994530225637	0.901035020955091	0.829221266659199	0.0425772939518762	0.930505083321225	0.963631390943777	0.785288121265928	0.925935476814548	0.694113486166894	1	0.82894408107956	0.836327890757297	0.510783229282974	0.603075638680458	0.820674310929112	0.901290999132932	0.825402961237494	0.903867337449494	0.961402132138229	0.850706762827226	0.911317152631908	0.774824589698467	0.793228624777436	0.677414902188356	0.915379265346728	0.90011961110649	0.885546959983012	0.585883440019746	-0.0774792039444706	0.872943314991742	0.90951298860847	0.870220680498774	0.808806835026987	0.661306629842582	0.664138037597704	0.639881716642936	0.954416593420384	0.856855365184361	0.88504673425625	0.880487510714614	0.566257066673631	0.819235782043809	0.850109671076304	0.168245962129106	0.242446304815069	0.789350355103833	0.745626301676529	0.106239289963108	0.891429159759275	0.89816000028623	0.71842089176728	0.913804867987665	0.727247646091145	0.7973718765872	0.864188363053477	0.864881602479354	0.820566153145158	0.778695321272243	0.902808258946828	0.762514691081966	0.691214068045418	0.472511497299841	0.00602266276276538	0.844025385021323	0.76769834194408	0.835123775506565	0.678212319433547	0.838387038521729	0.33344719695885	0.827275395287277	0.959878643225837	0.514508345315055	0.84098808665483	0.86739996866585	0.655006749666309	0.738817209263926	-0.212189685833962	0.857072146201931	0.666729881732655	0.852836254349403	0.466705873430252	0.835718669445921	0.800312814257288	0.684853533052881	0.839239636290802	0.782942685536328	0.842679023641539	0.92051848829774	0.912398431453536	0.824712243033776	0.0259810846475548	0.853697001179122	0.389216305549595	0.461627321245018	0.766290614080256	0.616353151709083	0.524420046424286	0.858637598663752	-0.229382353139039	0.667934386488745	0.351309976209804
C5AR1	0.520731221339084	0.693514121460505	0.69259430016737	0.452171744751922	0.612840669612665	0.660617876840734	0.72065595914104	0.894044377529838	0.412429610583363	0.796260235123027	0.84326060751835	0.767605698572768	0.834604733553731	0.814294615929641	0.82894408107956	1	0.823168388842443	0.724231692851953	0.790816852412771	0.850515341286219	0.700948217823096	0.740600563950322	0.731874329810145	0.73176241558854	0.722905107981032	0.68316667749698	0.739787173866107	0.626997058785964	0.716332110710286	0.741110422633871	0.666732325484223	0.934480840110736	0.79664713752869	0.35286402216014	0.643307893039397	0.723275708952958	0.677025955225657	0.645017246505406	0.27541340059354	0.415319702903772	0.433576997642121	0.802584860735067	0.771416375643078	0.760297624557389	0.826683836532874	0.377000888526564	0.667985733281449	0.827437924077868	0.048317284198011	0.44453999688622	0.57108432500044	0.53759894208388	0.481813575824406	0.630628501113868	0.876981617211806	0.783865788780943	0.725653624884506	0.810556156892957	0.514702223671187	0.662464870765794	0.843636877561517	0.765602622990493	0.86268984585728	0.665818576732341	0.876108572545872	0.375557238274897	0.255965542530086	0.360810029888313	0.845883864757893	0.475471338804663	0.843565619695473	0.808919551833407	0.805098820765131	0.609967053925424	0.878188775535814	0.804485582638175	0.322398429284387	0.58855580235016	0.78822983101917	0.563914013365769	0.745730082827937	0.208868161899982	0.877800731751254	0.797557256876573	0.845735323319284	0.656430559839022	0.715277686703082	0.807622312475837	0.756386753929437	0.65138910613281	0.468726734326598	0.639191877172488	0.839695401452043	0.75863913382583	0.621515630467514	0.406321502245364	0.825370411435715	0.619960690811739	0.639395272753917	0.661734460524113	0.771447422598026	0.52660822652953	0.71712466350417	0.167049606220075	0.633532843611918	0.300557639165297
CD81	0.57336317704963	0.886729660078857	0.812758560149427	0.352331031624993	0.657728029520397	0.891255763401677	0.743885772155834	0.938867985963637	0.159587091800392	0.87877761734133	0.845357232118701	0.95004403581366	0.965701105106957	0.716249646810144	0.836327890757297	0.823168388842443	1	0.841298943445481	0.8057839358414	0.958555057090789	0.775409703947305	0.951214103446692	0.885054760046424	0.804633281721531	0.639772201645993	0.764221789091068	0.852544632733047	0.779111794264002	0.774682592202662	0.822495969450523	0.725585020410435	0.904261331166095	0.82927321293045	0.186944811649345	0.585308062725952	0.803305196664891	0.750363639785671	0.783317891366083	0.338790645174268	0.232589364286784	0.506659291564472	0.734473951231742	0.932853258698212	0.828735656893531	0.946737832172695	0.169900918850413	0.762967623928776	0.83701942316444	0.00551564236821184	0.643583621375432	0.579796168762884	0.730158881896631	0.444243232059664	0.653877003199128	0.826219406611999	0.795201903270286	0.751606623148513	0.904630998316497	0.723724862793377	0.622471428239512	0.815938598533187	0.707698046494174	0.77901579581298	0.744431511651895	0.93241069548429	0.340006280502335	0.0334095040228054	0.301533928836172	0.884872025299188	0.400142897442228	0.888528188216068	0.799479157330388	0.976038711377229	0.682010487141637	0.950439028326112	0.844219098477513	0.386715470561323	0.677061614539148	0.933636013293304	0.626649384727563	0.923688168738935	0.0554280308001694	0.877464078708858	0.85313095418096	0.969802237127591	0.640111963711603	0.63615013781853	0.858152256555699	0.956368048012246	0.605792194847708	0.60335351468218	0.521116540372082	0.857786905425774	0.862874153058852	0.728519143477598	0.261163126050256	0.964764431864207	0.565913047011311	0.620336091060037	0.636015329493425	0.817593223701612	0.458953325689511	0.828733442385156	-0.0333540091762796	0.605859977375105	0.157821413662235
CD68	0.105336555646156	0.839962367759151	0.528896718726256	0.188911361402341	0.18431622238466	0.577541220074041	0.347313908395612	0.875349432882007	0.405980249303383	0.556244023638309	0.540084139030218	0.773476797761734	0.726453802787593	0.684043471518082	0.510783229282974	0.724231692851953	0.841298943445481	1	0.91298878363881	0.813184397792866	0.393069476139504	0.694528828442323	0.547423333047639	0.425728608892343	0.324574030291831	0.33702691539862	0.723754527189047	0.408721103231574	0.794696966556282	0.439595655942684	0.297774163489529	0.758640857441557	0.928328258123539	0.577936080240049	0.166279241212739	0.433439472818559	0.437869441612919	0.407958728385266	-0.169753907385423	-0.121593605635107	0.17917289220638	0.378458381219887	0.674798782625064	0.60110432368143	0.700341495542133	-0.0793913933599748	0.449952542688537	0.654814202699055	-0.0752327272154875	0.876746454771654	0.150263263380487	0.328321847869517	0.83320503996487	0.201368498689743	0.580427935233397	0.760115052468329	0.385856388930885	0.898207433514167	0.324622734613497	0.228105613623106	0.634433911957162	0.518162311057994	0.682359513784169	0.301450706027377	0.893488878870042	-0.110452822521834	-0.277713558548038	0.528299990060217	0.684710813883814	-0.0484406535456515	0.734185758197297	0.854362657968629	0.795313976713247	0.93941582622152	0.859185866222608	0.550992791372104	0.134854334003051	0.269301360485788	0.666277533558318	0.372162834278036	0.767669443652149	0.53336128244758	0.701748641182424	0.927710903613531	0.803360472938898	0.820662679623967	0.348100990246534	0.620346802532541	0.93494578799022	0.264664508640875	0.143805413800152	0.150856365837063	0.563512441713598	0.525594883548607	0.350337049587568	0.63659048826659	0.748984453659874	0.78282548785443	0.761895539125716	0.38190514519547	0.890094627913475	0.31881134559977	0.499726384239679	0.360908769827278	0.465979360093036	-0.031782552982256
IGF2R	0.162451333846644	0.797540546894662	0.59798619960911	0.262269651945434	0.260008083633611	0.556502911773798	0.415624287097548	0.910988485638169	0.416600307376465	0.61087502609451	0.614796970736098	0.715865890105725	0.736435382173122	0.766684661755697	0.603075638680458	0.790816852412771	0.8057839358414	0.91298878363881	1	0.81075319730011	0.476586820524646	0.645371660091959	0.579731088712612	0.486498307877168	0.441312526714612	0.382131091385954	0.681062128521382	0.427372885651321	0.799059105808643	0.51308883849975	0.380692324286527	0.836121370614135	0.935176494199816	0.568469852950159	0.304947425285481	0.490673927701075	0.567223866694439	0.430815407557386	-0.0724888781158796	0.0219301610899249	0.262112045077687	0.508254606652436	0.652187006574207	0.653700118874434	0.704483617930588	0.0790054648612571	0.462518198199692	0.744557808855054	-0.0262878151337188	0.799446258231637	0.245838260887017	0.357254397477499	0.790209506900648	0.288715327475298	0.700914226772489	0.800076384445339	0.455890938801875	0.90055074942826	0.279318567328125	0.365794898076509	0.73964148146401	0.616217059590069	0.74528196328264	0.390323475530739	0.887720347084919	-0.00716457036185475	-0.151059809980258	0.482000842606914	0.715995377692133	0.13009861949807	0.747025708090656	0.946881304314117	0.760055206561589	0.894186303654967	0.89606343376712	0.651534020344768	0.236710867037941	0.341362088038802	0.676408485052385	0.425064511209334	0.746781539999496	0.512896439728614	0.807801653608228	0.919771804242772	0.79194920972689	0.787050103999121	0.539357847408901	0.67892636952125	0.855724964206345	0.407024649222431	0.148955848646338	0.26067659530603	0.682276199842774	0.584363851686883	0.440584435733599	0.67037645797198	0.725850499652004	0.836970495303875	0.819143924322804	0.534011974209846	0.886284685453548	0.419092992870606	0.523225814107982	0.396835290612826	0.536705886177492	0.133685880415978
SIRPA	0.531517923929764	0.905176173466092	0.825058060409486	0.342930568141356	0.632655778465353	0.853656501601863	0.723049953598914	0.932312800086659	0.178727041790858	0.848482315004459	0.839092772721163	0.921795834873085	0.948863090203219	0.656850554592041	0.820674310929112	0.850515341286219	0.958555057090789	0.813184397792866	0.81075319730011	1	0.748813735867583	0.938264810117339	0.874175308757536	0.79217670321177	0.633745409451207	0.745958522363373	0.838927932835013	0.820955788486957	0.734769460813031	0.846458677277459	0.750008071148838	0.920179661035369	0.817663850920402	0.177215454857894	0.54802283389958	0.821244432062237	0.76530464438523	0.75982893187037	0.320460218528178	0.184933790076445	0.524672163157456	0.726348533350129	0.878955539108548	0.768735284899409	0.963987726658567	0.108061307584862	0.790206806839501	0.814322225017879	-0.0717019556829773	0.5969669949693	0.583673083310014	0.73665913961127	0.426622358304244	0.654344462780321	0.838664423169798	0.785352700351988	0.708859820606789	0.878212430901245	0.675618523508903	0.641281296498587	0.802452451517715	0.70225135015762	0.751292114273437	0.751634760387393	0.897183855665221	0.335020074192431	0.0390190393072872	0.310631463863843	0.910852714934442	0.409469769260916	0.864434718023029	0.800020479486911	0.912783467688092	0.656509022427427	0.952541597798952	0.844033048075104	0.400307550835319	0.69818399533561	0.93229649371585	0.709306858192412	0.94835532091818	0.0451989647888874	0.89514185570155	0.828402978346859	0.953123958241303	0.600300804307822	0.674730868465623	0.858978070243892	0.921695833876571	0.624235221550437	0.555355556221963	0.49587572170007	0.859159052599113	0.875232862763461	0.721355058327424	0.276761103116888	0.924873711136394	0.525097568413531	0.580892390979926	0.628357471265329	0.762848638052099	0.459192485178166	0.823356616256029	-0.029096424061517	0.622964580562941	0.174338244891238
PLXNB2	0.835954622484859	0.542324588017352	0.820671759687403	0.344392035105537	0.891288803230028	0.839951226849238	0.894638781734336	0.724655180560777	0.00303191173250476	0.905104326551619	0.885890290376688	0.720578743268272	0.865947774599693	0.591222621297688	0.901290999132932	0.700948217823096	0.775409703947305	0.393069476139504	0.476586820524646	0.748813735867583	1	0.80256983681251	0.86526739478202	0.911499307215109	0.75913895369151	0.890270425860472	0.723756474547682	0.806340880200242	0.56442466149062	0.899553947308701	0.862592643318288	0.803436163396623	0.497696528121775	-0.157550674401364	0.851809979328425	0.891161259384506	0.851830585423934	0.83715110982551	0.703702060843707	0.607800040883819	0.638510135473007	0.882394804407791	0.829640406579585	0.76360841031654	0.815322061338959	0.494933204359965	0.78268601349578	0.767074645994789	0.124328054619726	0.137866582082497	0.789235523355775	0.797616290623487	-0.037129307414509	0.860308167643631	0.847314826883486	0.551160218654028	0.849904226319624	0.602690981472571	0.779035264508134	0.834296946630934	0.787022778153283	0.775768326547738	0.624216701126886	0.906980200241098	0.659319739070235	0.70663637896677	0.41088535536177	-0.045761051124721	0.770446635831508	0.74021037517162	0.779174296414567	0.546974461336142	0.784714604719524	0.204578046899465	0.739150074729541	0.898761071636579	0.468680912477229	0.841771175234871	0.826181622049232	0.630619168600125	0.673102234077207	-0.333776476836444	0.760235654748868	0.529236168880078	0.78192340399063	0.290589915234152	0.809364981339942	0.773687148505959	0.598910333145277	0.779891764696674	0.785782293595027	0.798130981192957	0.890496507641997	0.874145202952371	0.836727851671867	-0.100926640586488	0.816954523695359	0.252799947602971	0.360802404601097	0.7318172345647	0.515823029784186	0.481955718265328	0.842748206371094	-0.307836184457196	0.532048846859144	0.338714190610239
TREM2	0.64454228648543	0.839300833803022	0.817648076857006	0.309310026010534	0.731544122483038	0.951879165978011	0.794790349003684	0.830659132492428	0.0334065528262201	0.86784956228176	0.82589464705624	0.934347156359282	0.951500748176709	0.54371774885651	0.825402961237494	0.740600563950322	0.951214103446692	0.694528828442323	0.645371660091959	0.938264810117339	0.80256983681251	1	0.910292863551164	0.842502237867184	0.60819801629452	0.83589027912807	0.817151362892734	0.894977845266267	0.612655816255639	0.88900020754348	0.820861424873723	0.832169780248706	0.692319349664576	-0.031738479632814	0.599618469213089	0.872656360794975	0.755178484464962	0.85736302722487	0.451266747403449	0.234521200207908	0.555805062932491	0.724894580943933	0.905389281711642	0.762277965565975	0.973377279297259	0.121086986071406	0.840628451636846	0.756870745022354	-0.072622898035745	0.477566191227434	0.651408270643372	0.843823387358521	0.209574150340806	0.726600916628825	0.794099436380434	0.673330033206366	0.771421847607844	0.766999873036447	0.803962855155815	0.681256183592413	0.72464172725505	0.642319602543132	0.63818159965785	0.826581381074881	0.817663869743805	0.436091861826294	0.0792587263219281	0.217206515978977	0.868399941406731	0.462327428576363	0.839082836863044	0.622311028511772	0.915701179831744	0.495659377650442	0.863667074368237	0.831561428038961	0.416203414184592	0.75763970494632	0.951579316563283	0.649628337477286	0.943980306460593	-0.178432441292864	0.812387248706567	0.681054881073453	0.924784364481299	0.421542823743579	0.626288334705373	0.844939301144053	0.877875262781346	0.639125105341843	0.687476506879087	0.53450904101437	0.835906174883857	0.899010972575237	0.76094282682883	0.0407697548099196	0.934828973834352	0.323948964805354	0.396694992586109	0.568820746436157	0.636456840683199	0.363029671954588	0.87877631229564	-0.218112002409643	0.515588863294695	0.124438432028907
HAVCR2	0.786205990472942	0.737506749182933	0.86856302923107	0.446682810674297	0.859705460702275	0.917784165673241	0.855663041639	0.805579457153199	-0.123491056786669	0.918632418762578	0.88762773058495	0.867099555576555	0.930630493118221	0.548285741968174	0.903867337449494	0.731874329810145	0.885054760046424	0.547423333047639	0.579731088712612	0.874175308757536	0.86526739478202	0.910292863551164	1	0.901741998836632	0.77788873955944	0.900439303996108	0.738715870424772	0.869737207355028	0.618142876989055	0.943571729494076	0.897940778269267	0.820677560277389	0.580145051426479	-0.173278340984087	0.75783502986568	0.896048592855181	0.85087668706355	0.86845052452869	0.662333122873744	0.427880573958397	0.658844499602212	0.850869634510153	0.916702783437644	0.833010891534672	0.926646435293334	0.289075312420656	0.810337046388973	0.799789806706774	0.0778277271207342	0.374678311902292	0.789613608603611	0.869159874281956	0.0697933611699762	0.830690228329125	0.830009841942993	0.713466062468264	0.818695897739737	0.755645694450231	0.84868725314791	0.794503743215969	0.800379650803201	0.705146445518482	0.709137040496948	0.925733055994544	0.745373203889599	0.634617336474448	0.251807165604774	0.0145169865082825	0.859807476214702	0.682267389115146	0.769275530468224	0.628388917455731	0.880127866296058	0.355231544528353	0.830934860528104	0.895263863546638	0.519494215703344	0.8533149335787	0.941988892366365	0.721941895916997	0.854568773005845	-0.325582871966974	0.853332486894172	0.653378626098226	0.882384119975582	0.405308175969267	0.746686850940598	0.843095383545667	0.770161845689884	0.740189817649735	0.806161719084091	0.659698464516397	0.897024849227907	0.944330219963611	0.852815736789697	-0.0853443105685633	0.89489632256692	0.313488149964319	0.417061245792523	0.721353603672946	0.623278167641439	0.486609494457689	0.870744167336764	-0.372126921275747	0.649204457227617	0.275141264904138
ENG	0.82727807620819	0.571196730012964	0.833026566717023	0.484757426968993	0.936240342432146	0.842673599262286	0.911837994024411	0.744529563777481	-0.0673954545792113	0.919493892892173	0.930815955556898	0.761110776675578	0.914292069974486	0.571726779795897	0.961402132138229	0.73176241558854	0.804633281721531	0.425728608892343	0.486498307877168	0.79217670321177	0.911499307215109	0.842502237867184	0.901741998836632	1	0.775846790207483	0.928990463617307	0.755758727430579	0.834970239826255	0.578524194892874	0.92296538141331	0.923828541262029	0.815012433738811	0.471617662269965	-0.21423061024487	0.844100349345223	0.922716656109004	0.851878858592569	0.827447453230019	0.735429071816126	0.656668522062689	0.61068860797162	0.907451124361977	0.847520943494214	0.825098311972992	0.868974988701758	0.539365089056102	0.873565396813453	0.770454409972994	0.181244584118616	0.141253332783167	0.794339128873556	0.828425764214254	-0.0365387400046245	0.926631100340702	0.837287280206965	0.604306561205905	0.888150904670025	0.626572280041715	0.855523984019516	0.855357351418352	0.774023693989449	0.76461830216045	0.66215316589548	0.918722992473737	0.676555619588549	0.695772453169038	0.4809978160264	-0.0870008006000879	0.80035388808162	0.762425911190942	0.784337512052107	0.547095083927347	0.802549048740106	0.214420797937171	0.74447048849763	0.944046439237948	0.544996046807931	0.869364781757435	0.855443606648893	0.64876996273744	0.716907313617892	-0.346111330995524	0.774557134009404	0.557525522393127	0.806382419295817	0.345119622483367	0.802215882703378	0.748842367527851	0.635588962018845	0.801254115695474	0.842865402225098	0.835045709346237	0.869913689207996	0.904603269655019	0.842533926988809	-0.12192340842717	0.828708271919697	0.231035763465038	0.308127601593671	0.697348017064885	0.498237989337082	0.424168677326474	0.874584110349324	-0.347131188059553	0.594011068048807	0.269265393288012
