""	EGFR	PARD3	F2R	F2RL1	SDC4	CD9	DPP4	ADCYAP1R1	ITGB8	LRP6	ITGB5	TNFRSF1A	CADM1	CANX	AQP1	CAV1	HMMR	PTPRA	SMAP1	KCNQ5	PLXNB1	NRCAM	APLP2	ADGRV1	LPP	NOTCH4	TFRC	CD99L2	CD47	TNFRSF12A	KCNJ10	INSR	EDNRB	PILRB	PLXNB2	CHRM3	SMAD3	SDC2	ADCY1	TSPAN5	ADGRE5	PTPRS	GRIN2B	CELSR2	TNFRSF21	CXADR	ITGA3	NOTCH1	IGF2R	AR	TRAF3	CNR1	NOTCH2	ADORA1	EPHA3	ADCY9	TSPAN12	PDGFRB	IGF1R	TNFRSF14	RIPK1	ACKR3	SLC16A1	LRP8	TNFRSF10B	NOTCH3	AMFR	LRP1	ITGAV	SORT1	CD81	MCFD2	TSPAN17	FGFR2	NGFR	TNFRSF19	SIRPA	PLD2	CD44	ERAP1	ABCA1	TRADD	UNC5B	GPR37L1	LRP4	GPR37	RACK1	TLR4	RXRA	LRP5	ITGB1	NRP1	SORL1	CD63	ALK	CDH10	PTPRZ1	SDC3	TSPAN14	SCARB1	NCL	CD74
PLD2	0.76688548088578	0.735864916027388	0.793895239842596	0.72738430864576	0.388559717129254	0.427241815370377	0.658062581413736	0.436993460246114	0.83769929270603	0.79678373975107	0.720349710622436	0.611145222062073	0.734398370515407	0.792151650071929	0.320565122697668	0.214717831200664	0.653747580894263	0.808713990613454	0.627418488332542	0.716743511198964	0.820709890815149	0.812514016445849	0.754923385862126	0.504675822243925	0.77217325227485	0.634167828317944	0.57603365973991	0.815168619822703	0.599532974678272	0.332882447290234	0.747728324067615	0.531507297277853	0.842752306837726	0.799042800312212	0.825934658803849	0.735749749936125	0.767394286842963	0.650886022865749	0.693341794245865	0.704410977499484	0.567957283555149	0.702640734243853	0.68635175091391	0.818473448550182	0.698366052379821	0.660256406968737	0.656509408381743	0.75831926825034	0.713451838557935	0.797801337107615	0.771480420213195	0.547984129598516	0.837582995185026	0.773802630973342	0.716720521469453	0.718284537229091	0.656058211308697	0.701345817868946	0.176112390561037	0.501647464562595	0.704580486680425	0.618660303378145	0.635695145625678	0.744136520096304	0.622527989651474	0.694016019744214	0.834115753074472	0.805793466468857	0.81668648481294	0.874972272456566	0.613996980047841	0.729492070262894	0.622280629238099	0.702056003592037	0.584176327459388	0.727437886433914	0.833719355936145	1	0.512990169765734	0.774377135460341	0.686520123782801	0.471287844538913	0.751287642515879	0.685943388674508	0.847528546087965	0.783995499710113	0.4953463088173	0.758804020153466	0.701622591586723	0.727397005786184	0.659975518686526	0.55108234383575	0.842528881870794	0.525019991687113	0.661766120342187	0.736861809296985	0.779870657296196	0.820215762008878	0.749925994430199	0.699212126225285	0.682413729629247	0.587108948645096
CD44	0.584040830659652	0.714109741772469	0.608089589024235	0.70336268753633	0.66845869135012	0.513204061805261	0.618288042031617	0.206786511815826	0.482888498195645	0.462856645533228	0.492215756808993	0.890917598201249	0.772478480528905	0.639230256263491	0.197568885186147	0.537144366722366	0.420900040797607	0.696689397308442	0.609785124878613	0.706484055616615	0.565658164890938	0.684346113035551	0.676205881982343	0.168063187501601	0.765269399226204	0.59519281298577	0.55122887074832	0.577852110970329	0.840107975015844	0.845172272933404	0.280634288296915	0.279287653551227	0.539308687523973	0.500612432177905	0.623141031112852	0.606160214857035	0.571356971515829	0.852203132893386	0.50408246383835	0.605971997928307	0.489634714112671	0.516966681406787	0.504994646005463	0.562537242477169	0.746884363016246	0.505545947872569	0.817712502693195	0.327629965629037	0.614663644686999	0.616063968015713	0.528328690775203	0.551178618599152	0.631105443761389	0.727241201868908	0.512926874541642	0.469104833306237	0.412132317712507	0.393702174367916	0.154931544660743	0.867118385506986	0.743046185300757	0.712557443351877	0.602399429326858	0.584504747738699	0.742614733849813	0.561854658948176	0.653832629301744	0.577547045105887	0.638759655409345	0.631387397898058	0.710550307334583	0.674764138714352	0.651245064847406	0.34502987447538	0.426141286151695	0.461303187537064	0.544529007515826	0.512990169765734	1	0.708023861239916	0.574891435961776	0.71318066316714	0.582810559702166	0.388743294754461	0.537101586523163	0.690956911784717	0.62103087551253	0.657735096435512	0.521873170460889	0.44434001367489	0.614263422142824	0.870542993470031	0.571853908803121	0.730990165976251	0.698493091712962	0.452255399957388	0.573568105796522	0.447643579228108	0.581136145498947	0.494428328116274	0.61378681661447	0.651187438103146
ERAP1	0.860450455007841	0.864086777291234	0.895506698877137	0.726337744946406	0.360672157661889	0.465598574371057	0.818578512723681	0.249198961494368	0.857472500741876	0.830563348648987	0.7480452864467	0.7631736231323	0.889048374888054	0.906767537571586	0.120055474116267	0.301285362816093	0.684168417052126	0.91672212879292	0.72898704785161	0.859374125605627	0.85382173743898	0.935860271820877	0.884723297913236	0.328010908787447	0.934578481048062	0.715891718136157	0.717245739721849	0.867789578873982	0.794082627909236	0.607775425183443	0.620542215451891	0.58282223461021	0.817878115221826	0.82810679351149	0.874187883531848	0.823664230490167	0.758583675691712	0.803007377225602	0.76944951661259	0.783267881695878	0.700410113528134	0.816462387051412	0.812411847243661	0.824843220451342	0.872977903592983	0.744401647544153	0.829692059581263	0.760300960589653	0.85972806622591	0.874235998211764	0.862432795353843	0.591478226682144	0.896939556657447	0.843494429243236	0.80662436873302	0.787016203308582	0.681116824872564	0.649934913647508	0.037440191040982	0.777518948307321	0.889027141735661	0.676068060093732	0.6969134430674	0.859544352134029	0.803521712288801	0.762494577073897	0.840627692076059	0.876688916117823	0.895281326432181	0.90337132118942	0.692841966876031	0.828793201298667	0.747787524439953	0.625221965335428	0.608101245006395	0.754034438431112	0.82032926923305	0.774377135460341	0.708023861239916	1	0.699473328521981	0.628051378077938	0.799546241661657	0.706570247568634	0.858934869089352	0.883217576900181	0.601177247620441	0.813546142419371	0.735011981385261	0.721444970542187	0.77761450403189	0.801580485164825	0.844033545871543	0.700627071419812	0.834981266331882	0.812574059381999	0.869319459771302	0.804323056437684	0.835773551718346	0.74032374338867	0.810412488416798	0.699634066381646
ABCA1	0.607454775221382	0.628326171977106	0.670421284902759	0.649813876862712	0.54892375742723	0.316961569748085	0.509447895251606	0.442455062822061	0.798075006764546	0.76843189285564	0.531323902676606	0.507302656600394	0.619465579541465	0.680106691407757	0.33053285498355	0.423715124768245	0.422815507196787	0.715609050978181	0.440629146709323	0.599194081462574	0.68441737510686	0.788636343171532	0.631012447170614	0.544183812040714	0.778728426237701	0.434335456999064	0.551415770777603	0.690393223865191	0.445983729175953	0.251340007017741	0.656171530401283	0.60156113318894	0.742897392710014	0.743537864181045	0.752357636019964	0.753839261625932	0.753805679669527	0.57116423994423	0.57305276548375	0.495460845517393	0.395803194209089	0.622522975193369	0.620631270654473	0.771906773750468	0.622262179755615	0.458332729924627	0.668543401036939	0.625134859176892	0.744019504230766	0.722553122288541	0.674932868431139	0.699505778877363	0.759101828748545	0.661328296222444	0.68247048326723	0.68976686358686	0.451188549790538	0.71243151462782	0.505586149786703	0.404386525163605	0.61626367789758	0.446562589323396	0.695740359362565	0.657647288023964	0.617469270569744	0.555449428222824	0.726864162233201	0.735468559314571	0.76558261185692	0.732358635356352	0.378835226127281	0.581092663593347	0.402501052772361	0.708198223609303	0.43097623981867	0.778114769618151	0.693765930928957	0.686520123782801	0.574891435961776	0.699473328521981	1	0.303610341302416	0.665822561128839	0.466864917297147	0.787013888704603	0.688585932339329	0.277059733884972	0.688531176486703	0.619632788202558	0.566317935398079	0.570399321950279	0.669886933821966	0.834809554545904	0.335208749789134	0.610894965862336	0.642360542680855	0.756997915972588	0.751585964626889	0.627495086413867	0.655759559450385	0.533813444060457	0.525911166946168
TRADD	0.741330127009617	0.755919655234963	0.672262929461974	0.551422623419932	0.235749781877687	0.836490753577649	0.71541530345718	-0.0987683519946439	0.391083901514119	0.4310539575246	0.709568831906549	0.867808568815074	0.832419259777405	0.727300509630174	-0.159970912036638	0.586977714262348	0.573031975979324	0.726218780042788	0.85913637790169	0.555815936402795	0.566128356661592	0.627500207338449	0.77895216034239	-0.133695053594438	0.619915544108881	0.769468692050072	0.746931403850348	0.637053122541162	0.85953927630928	0.808086622822603	0.186603945763656	0.200147777465663	0.499355743118791	0.425712714387074	0.558082001581986	0.604815037789802	0.548543200973047	0.84159921989084	0.598801666440199	0.82045592004691	0.754775683403913	0.622651494351857	0.585065920468859	0.489831397753165	0.818066686548049	0.739158985826233	0.67508433197717	0.409589671790561	0.522483156045078	0.573344608192761	0.554938115040959	0.556217143289412	0.65387322348369	0.753923024637925	0.607579826696452	0.518764055758535	0.673226212126269	0.154374874529634	-0.217743816919676	0.814690614858385	0.747832596394644	0.566060625097679	0.675790263464868	0.676571943330306	0.759727939644626	0.716312215767847	0.60842369673277	0.635512639390067	0.670782152715467	0.59867659355873	0.921998047162792	0.833972587181542	0.909651011248343	0.171068148174176	0.657994801286827	0.397321651160856	0.564034593960594	0.471287844538913	0.71318066316714	0.628051378077938	0.303610341302416	1	0.682289696291459	0.647865213297184	0.50094838430013	0.700172753400141	0.908858953544037	0.588261203411287	0.592457906472911	0.502125871832037	0.760920198297236	0.713325576200233	0.499666244383914	0.940499524643094	0.613240305984627	0.552673087218658	0.578428864537526	0.387482011241947	0.664383222329981	0.55092538538548	0.769366880402143	0.598020902331773
UNC5B	0.907165700639119	0.82702830176351	0.879704544407313	0.715729785440221	0.319813347064401	0.665624989949864	0.764482538304533	0.185517842177171	0.79166781777207	0.816974358671098	0.843181894676244	0.722018388942068	0.867512388232721	0.902768488420305	0.0511433106188388	0.482726871209708	0.783475919709223	0.895991921261118	0.825655979558741	0.676964658742238	0.796224000161595	0.854268143755881	0.904990828499253	0.202788349594544	0.799173693763088	0.753956840992176	0.811358140005663	0.904865593501184	0.726519856648607	0.498458962079942	0.616230734243848	0.562898409952603	0.772468877444554	0.787818678469457	0.873893445136884	0.849503647534729	0.803340734324395	0.759744874320258	0.807644320662545	0.857293235803012	0.776912601654543	0.846864519046585	0.774614364121876	0.812242240487653	0.879230081947542	0.792927461142692	0.691961990639299	0.784074607907405	0.776625482383159	0.806258767232397	0.832450503776752	0.689847332437943	0.885691451623093	0.805118191296414	0.800542732716033	0.779521297184837	0.780042679832867	0.51723703465777	0.0403381316301823	0.594337731584712	0.841011302469184	0.592811691112963	0.822308280015894	0.88855675394814	0.797593439951534	0.87358501288188	0.843565888928193	0.908288951200669	0.890781492188899	0.881138367749459	0.760965100747095	0.866692990529893	0.808736161474976	0.568679192744361	0.820785573891997	0.744825429794947	0.834699861486093	0.751287642515879	0.582810559702166	0.799546241661657	0.665822561128839	0.682289696291459	1	0.832865826244323	0.835335084572131	0.854930406917916	0.727318216170295	0.765158510248365	0.796705567321856	0.754169251483904	0.849888372636601	0.711020081933431	0.864453028201256	0.732570342765658	0.761478897614947	0.800491586501818	0.831783821874166	0.802748793291823	0.882651317557964	0.828875355638282	0.856663185799067	0.640205269895875
GPR37L1	0.909546213785057	0.790835578633117	0.873586990152121	0.584983237573272	0.0730863316086651	0.706878318652722	0.752410914725687	0.139931189621042	0.750961372578418	0.77598892333298	0.928077586496224	0.651890407236678	0.815743922529555	0.883907229507736	-0.0466420867505337	0.291086781575545	0.697887014256898	0.848748439422907	0.840334267433833	0.623952095157681	0.803703148527875	0.782115642686853	0.842360369045188	0.167664938800479	0.69092515814503	0.779024798593044	0.833395510732874	0.822965108513948	0.667318496360434	0.397887422293641	0.608462427575425	0.484561166865562	0.7704032652737	0.708812796572988	0.784745358459816	0.783101862243358	0.723529628911976	0.608293363479075	0.888315597648759	0.871223425916933	0.838330188669883	0.852563008885913	0.769485843724959	0.737138177807219	0.806044370291802	0.794619674315432	0.548435132481214	0.816190718797153	0.732154927648969	0.793909843755855	0.778832747737599	0.588519576033486	0.825823409661019	0.745779487539997	0.748162561197411	0.775015634025935	0.887416149042015	0.423217293020369	-0.183981207189022	0.460568791199167	0.797850136521489	0.58247212427153	0.754911909392992	0.859177757488655	0.639519945867779	0.89350494088278	0.773888982183377	0.898921453828474	0.832538996373098	0.814111656513961	0.773678797076902	0.856587277567155	0.813585770337474	0.508857446337672	0.908452102270386	0.662731421271445	0.846256522096498	0.685943388674508	0.388743294754461	0.706570247568634	0.466864917297147	0.647865213297184	0.832865826244323	1	0.807341802267807	0.744622076715845	0.742107202867781	0.649693546056794	0.695912273039243	0.799779244061501	0.80109028096691	0.55560244532703	0.76038099985393	0.699229534021089	0.669235415374097	0.880521737948753	0.850023509835799	0.787946043108267	0.808216800773227	0.799022315360429	0.854208572744311	0.392782917655438
LRP4	0.87510143802496	0.808802322949009	0.894782680608165	0.753947219154834	0.352217457914178	0.496896301631095	0.723481959578636	0.39592306509329	0.943254731523589	0.922779942377489	0.821688581656284	0.652143880519687	0.816241527357954	0.896623838799868	0.207274206536344	0.267679230130867	0.663102760024322	0.906773500690564	0.699393465336285	0.748681206032922	0.89481183890597	0.919575631046758	0.845995784052828	0.492782988794904	0.878576411118106	0.689272032763905	0.741585274389092	0.877994653703227	0.646985801669039	0.361514026751817	0.796720716341328	0.658672749515053	0.916459617548247	0.868574142369736	0.911615349291242	0.879258505099348	0.871337836162185	0.676930354798698	0.820235159550189	0.768307207525644	0.674907683996357	0.852710839199536	0.799107590072004	0.910810363842755	0.79232544933858	0.737232926837856	0.691615637238935	0.854982804726825	0.847808859899687	0.905692190057986	0.857349300256831	0.654750129418369	0.926240242681514	0.796069375900712	0.833094195190123	0.823650301463686	0.756540339651406	0.756100386336725	0.180278470776656	0.516803947237504	0.814175077142376	0.608215316162383	0.756395286773695	0.878757606626459	0.720281693453628	0.803812208405533	0.901991245392224	0.93187456616955	0.926905286980467	0.930105372405642	0.632608706169818	0.80906884902421	0.684926922599686	0.73695165367634	0.709596382339758	0.836662958424486	0.906459053333536	0.847528546087965	0.537101586523163	0.858934869089352	0.787013888704603	0.50094838430013	0.835335084572131	0.807341802267807	1	0.839254276390095	0.535483398126075	0.795195954053153	0.75934598487013	0.790584406034438	0.761158122319438	0.664608796163741	0.935765669975478	0.565405643503415	0.777458561090077	0.884432710096334	0.93022926558518	0.924570546833596	0.834743138740251	0.81236264920229	0.78410690093856	0.55339313302051
GPR37	0.884462027786126	0.839627749193058	0.905036528870414	0.785835561271022	0.37765636050235	0.610712337404237	0.800814453810846	0.311047038026278	0.830250847683077	0.785162542273889	0.808064616115955	0.795543256127353	0.904459707475484	0.914433373607959	0.240364164574533	0.383107110635599	0.742458079268328	0.932770972289949	0.798814516761492	0.768785248996817	0.858409782596755	0.907312243552268	0.912100880359839	0.299463612026392	0.872028840674355	0.75219876145877	0.738293430197954	0.923054017387867	0.783064819617194	0.556463942571158	0.661563647387374	0.487223074616967	0.839448645989951	0.785247441239125	0.874248870709392	0.808659039427244	0.805384268363607	0.816202487279502	0.730544506155623	0.833263319913759	0.737710026692832	0.837672884864694	0.75937989944236	0.857844178824577	0.895017198140813	0.762874562839609	0.818901019794601	0.741097458218384	0.777237980641382	0.828450119878029	0.818031981541951	0.63885334828785	0.910123200552318	0.85167380414481	0.799968019375927	0.766155805559197	0.741150538129074	0.596900325993981	0.0305908987620128	0.7022981796806	0.858161165942033	0.719965398258296	0.737243875957653	0.836614683586222	0.832298764363954	0.782614588421448	0.869873791632286	0.877372488949394	0.918449717931815	0.905255259954069	0.784826996480965	0.885069178870949	0.797530630618722	0.617493511366083	0.676228247801816	0.726310700808776	0.822157557002143	0.783995499710113	0.690956911784717	0.883217576900181	0.688585932339329	0.700172753400141	0.854930406917916	0.744622076715845	0.839254276390095	1	0.670759262518657	0.828217268743339	0.728914116505946	0.703274325513511	0.820891686394537	0.744262034957653	0.858882643480471	0.743961486916311	0.767488128526435	0.781044283161617	0.83816372956685	0.800597002882522	0.825642592770797	0.741454876658145	0.831446821884269	0.674443313092154
RACK1	0.806158898339348	0.792002385505416	0.72140447273777	0.536106380274524	0.19696851349266	0.874560254063857	0.764264226721501	-0.177791544950353	0.440991518538972	0.50681116524992	0.749040215522975	0.805650005921588	0.84067539715078	0.76808345129893	-0.243755434553791	0.560696616370777	0.721952004786578	0.747270015569825	0.94511142639887	0.507705235184203	0.555744093646679	0.637782044919975	0.83196962084242	-0.214994534278626	0.614649885793	0.848085880149259	0.826251224756121	0.665200038263229	0.879521999797268	0.785394239716839	0.195208725903771	0.267882487144656	0.484741986745685	0.487196420263462	0.579802307455855	0.674598128052667	0.587309763713948	0.803768302645176	0.68251954211324	0.904953592798999	0.875176756184759	0.695673876657671	0.675506582930369	0.476956983706972	0.820537006982083	0.859999013286073	0.56033253421312	0.529710876579753	0.525454126649462	0.605379935152056	0.584476971749858	0.521300632214461	0.663355678621696	0.699702170089357	0.668569052020498	0.556155249851282	0.782066188708931	0.105455599903191	-0.2888054132144	0.715930700462705	0.78088340632997	0.570674138341079	0.761107791789541	0.725947360297452	0.728997601671337	0.801977084689141	0.672355321303852	0.66133019435823	0.674041798411536	0.644142979982259	0.935143444450212	0.86780886565986	0.937662282724775	0.151097653642371	0.769758735967021	0.426089608424703	0.602909898223402	0.4953463088173	0.62103087551253	0.601177247620441	0.277059733884972	0.908858953544037	0.727318216170295	0.742107202867781	0.535483398126075	0.670759262518657	1	0.54463402628268	0.642433320561323	0.553183154451852	0.854096773227914	0.662827461678507	0.548824293678002	0.96773449416801	0.624122512736118	0.605145349094163	0.606975036436384	0.417676685457439	0.759268724028072	0.644696616081291	0.875459194415542	0.512165936181192
TLR4	0.751959356978841	0.734957791304214	0.789982530821003	0.733013497371252	0.433910380372884	0.463016388761062	0.6427217493478	0.401251499678664	0.77815405750729	0.718228964546932	0.720208666394411	0.735935320903336	0.785702640079935	0.782048362642352	0.330158927271466	0.264492441783169	0.586635424943099	0.819593653314114	0.655609784366687	0.752921130044824	0.779983336005893	0.819621021896804	0.773043249615682	0.466010062192963	0.79179326534363	0.638817215881348	0.566380120266393	0.805243290896199	0.681552381327104	0.475944167545253	0.672416742213687	0.524927939055723	0.826906929981426	0.754269846097367	0.811470054166659	0.718781098472319	0.765847588128937	0.732269954640582	0.621425418556967	0.707376336987265	0.58593850427736	0.709094257680959	0.683665295902712	0.794407429980642	0.772763060736573	0.640673261697526	0.814693192113771	0.659634427604739	0.712651758827168	0.799418841210769	0.732100181427044	0.514392331780782	0.794072062012456	0.806031500302097	0.673788638693308	0.72303308915311	0.630185986350922	0.652531147859222	0.0894132555369904	0.635746846632194	0.760004828537043	0.682538347133907	0.602639703791336	0.712258343772097	0.72925521523653	0.682959271301886	0.820208598079184	0.781279191192483	0.810924781261462	0.841900150103203	0.689741358955728	0.761560795124126	0.690348304380326	0.668427274006773	0.569691411983454	0.7252017127807	0.780827814098153	0.758804020153466	0.657735096435512	0.813546142419371	0.688531176486703	0.588261203411287	0.765158510248365	0.649693546056794	0.795195954053153	0.828217268743339	0.54463402628268	1	0.633838790713968	0.632479890920368	0.676166003647085	0.648481332104187	0.795011173438414	0.615857596592663	0.71728308538828	0.661052386607548	0.735635401437636	0.752324143630325	0.709410758658291	0.597310518643155	0.6815368245212	0.713957044157568
RXRA	0.785941191786583	0.7952189552462	0.756017339673391	0.591603701477029	0.36884220876231	0.577732428197289	0.714947361164326	0.142366441871254	0.714150510552995	0.754694011326635	0.682328867339059	0.616468266667389	0.755332616773361	0.785416367397863	0.0341654313938981	0.40409905983796	0.675998376856743	0.783711400535848	0.71620034684567	0.621671944886505	0.739156471959456	0.758083834396469	0.782598582420489	0.214656341635171	0.742377974884947	0.617561486967038	0.700700941845205	0.750253947020923	0.671147881676096	0.447554679488243	0.530918825784451	0.551807581913073	0.688902697712617	0.734858830111684	0.759161929486584	0.727938018008875	0.710527047654587	0.692590609518831	0.71147223374866	0.766347133480834	0.645647583203616	0.714732256973921	0.684558053229066	0.741131217718152	0.726964732475715	0.735402220631233	0.559435553514996	0.739318136296511	0.717197195507182	0.722828766173539	0.723279185370471	0.59830652659668	0.78237267336139	0.726247035056089	0.726212222008393	0.702500821695299	0.668880208175329	0.53761909587384	0.180449699963238	0.57388986256806	0.745276601404383	0.51284384652551	0.754267683269989	0.786718094794385	0.651992942875081	0.755391481208857	0.759263606191292	0.781416425622979	0.775558220833149	0.790873521290059	0.671893282722187	0.752347429080086	0.699770778715828	0.506076827893805	0.651414546345021	0.643379857591209	0.760360726848739	0.701622591586723	0.521873170460889	0.735011981385261	0.619632788202558	0.592457906472911	0.796705567321856	0.695912273039243	0.75934598487013	0.728914116505946	0.642433320561323	0.633838790713968	1	0.71929492008092	0.733148962634656	0.622906931189536	0.785298175723156	0.640144525353529	0.729459714949762	0.70559562827596	0.743618699130108	0.716116586893304	0.830335344435457	0.799794925219318	0.74016321299066	0.571922307007923
LRP5	0.783744148872107	0.7349981384913	0.802966362169777	0.631865995488611	0.282923820572662	0.492651441081931	0.639796101389688	0.37380138146676	0.768651536753599	0.769342393062872	0.791652197074896	0.602070775711383	0.721172614229651	0.789667245280401	0.203743038706101	0.219506102981779	0.532844839245698	0.788328998371885	0.665932394699935	0.710271435311717	0.816497345364967	0.757023228981346	0.74636917203156	0.372158777862669	0.716671219917695	0.609170334069308	0.673039538792068	0.752987515416757	0.581017198619586	0.337222008434627	0.652341534093848	0.601884384591489	0.786154026126463	0.702160635263258	0.780695457689452	0.713975541577305	0.682945582724816	0.60032808478218	0.82725347741195	0.724820468643529	0.633093477591473	0.723280075901991	0.655757420199415	0.794446961054243	0.702419567370095	0.650744003527093	0.568572748082113	0.763101428175063	0.771675688056668	0.790215673702552	0.672353299168491	0.530599157354172	0.784111093047771	0.697509183565361	0.621903918894265	0.679184103778559	0.714514527072739	0.564294879877827	-0.00410514102471205	0.457748390981219	0.726412863191821	0.542065903383397	0.652597075023991	0.791617225628269	0.564540776925083	0.782848104673134	0.752238484755145	0.828045801962047	0.788447666049035	0.818193471311457	0.645249638970176	0.743779733378286	0.655980230144247	0.590356498592146	0.735876929438477	0.593911755397542	0.810583402550328	0.727397005786184	0.44434001367489	0.721444970542187	0.566317935398079	0.502125871832037	0.754169251483904	0.799779244061501	0.790584406034438	0.703274325513511	0.553183154451852	0.632479890920368	0.71929492008092	1	0.679007310862549	0.528925770401642	0.781899616997059	0.55290261852663	0.701710480271579	0.784099041486124	0.802125498676966	0.807469563087066	0.73022436284947	0.791249654797802	0.718909327159391	0.42924094808361
ITGB1	0.915779291358704	0.865752976395782	0.880480929242387	0.669144344793043	0.232524238165046	0.753640471920383	0.865021020055272	-0.0156210147909503	0.727814273028761	0.768317162331799	0.813001818199241	0.745935160313203	0.903708304746884	0.914037968009383	-0.119576785511064	0.5111011878915	0.780681456573616	0.889005288617559	0.931068079901778	0.639766013955225	0.708997443653429	0.837643815553096	0.935946682178995	-0.00225704298313026	0.814490939421055	0.87396714047612	0.916910441216499	0.816094185756036	0.835148531496668	0.657362932777102	0.424896712230873	0.585515618416423	0.667588437108759	0.71121319529784	0.75282718363704	0.858814412782932	0.759458309811484	0.784416942283692	0.827506913766241	0.911196950682576	0.921297729354404	0.863423676117337	0.848315240231833	0.685266587384018	0.900543942630191	0.912283670638481	0.659057577932968	0.744180700123674	0.749931763395182	0.792213736231605	0.768393058239204	0.642148775049371	0.842139469767406	0.743631942070823	0.839012304511484	0.764572410559251	0.815985765690652	0.350024327507036	-0.109834656832643	0.659725991941776	0.887780692824195	0.597693095876158	0.858493167341234	0.878739455662657	0.804292017325238	0.86624153381328	0.800383186882097	0.831296243645788	0.847937495377988	0.821002335277808	0.82081778391581	0.918857839768992	0.878193841546014	0.397844013964521	0.797358596919646	0.667710158337797	0.740979908710647	0.659975518686526	0.614263422142824	0.77761450403189	0.570399321950279	0.760920198297236	0.849888372636601	0.80109028096691	0.761158122319438	0.820891686394537	0.854096773227914	0.676166003647085	0.733148962634656	0.679007310862549	1	0.754215483931947	0.796450295067433	0.85278257722684	0.739918883843843	0.801689918162319	0.823765441560455	0.661681457543344	0.884531095410127	0.788721337272217	0.95263596028008	0.571255369072301
NRP1	0.728733099799927	0.809970751257719	0.718396936758621	0.626859659717557	0.449446783182315	0.585987221877073	0.742819345782733	0.0148422436091058	0.616330634004211	0.6360065602533	0.61527928434011	0.824242205758618	0.856398048697983	0.780921726987799	-0.0737258320566205	0.608942866776845	0.541602347321694	0.801406553606472	0.701555283976906	0.679550668699989	0.619205923433057	0.812850351691868	0.792613992411069	0.0852472235833724	0.856113334003335	0.689097666260649	0.746141703785722	0.681455946694096	0.847272529825122	0.794075464770254	0.301281015361192	0.459703629785694	0.582620827801139	0.628876982638099	0.737373330778653	0.796548390495843	0.641336258785959	0.803826968560367	0.659053576897998	0.693804722939241	0.64956829666097	0.698035292299701	0.705662451794544	0.634965017871737	0.856771962627504	0.629217042628731	0.799768281525687	0.504352329101026	0.771475376436715	0.697088152957947	0.699267721520732	0.723976377133061	0.760632117006901	0.756269331777374	0.718759045735671	0.666730921031681	0.549878347074254	0.415631586198641	0.138999746136134	0.826370738955564	0.846350344637435	0.609240977025667	0.775595786928625	0.755956451785095	0.842365069128368	0.703244691822917	0.683943178636274	0.735905601105517	0.773329410046223	0.705064215962996	0.676723114771286	0.751053042907168	0.718951278583551	0.361528764642219	0.566395268937854	0.655354308687646	0.614381377823014	0.55108234383575	0.870542993470031	0.801580485164825	0.669886933821966	0.713325576200233	0.711020081933431	0.55560244532703	0.664608796163741	0.744262034957653	0.662827461678507	0.648481332104187	0.622906931189536	0.528925770401642	0.754215483931947	1	0.679676961375953	0.750865724501089	0.774909254059304	0.650477981173833	0.7472618642388	0.563502418592881	0.719751814728154	0.6607935090334	0.748485780122385	0.639958604844023
SORL1	0.859321419624849	0.810559680815856	0.903381175954101	0.772606334507666	0.422354235915916	0.50376599012629	0.732851107815162	0.403461667755938	0.935613479187797	0.914203651807024	0.781843632762061	0.659495287887115	0.816628369805348	0.892115199641105	0.271539573528715	0.339219905324936	0.71315589498061	0.905743289571834	0.710461975305495	0.715955974362824	0.877350090517974	0.912496292784456	0.861394024737064	0.474891257374066	0.892381856774267	0.689774900783873	0.743462385467942	0.900738249235478	0.64700745497611	0.384418557170628	0.778991556115534	0.644823226446903	0.897988845203636	0.888382987357411	0.898163920746768	0.882900639793583	0.8611413092909	0.690159244146924	0.791037060385056	0.769572492300697	0.684790580696609	0.851117598468502	0.806756837222598	0.91316986145437	0.814144941987885	0.730708106003716	0.711374665092833	0.845070441205893	0.841341310661305	0.890737770195757	0.844702757427405	0.665710518468141	0.914994248162266	0.799562959460637	0.833204308788159	0.80774430489916	0.728346632347625	0.709168238408454	0.203732936912994	0.524688004415201	0.815316037124057	0.607561687658318	0.777179842116362	0.867288139908857	0.724595928982325	0.798526050747098	0.895760059399454	0.920603925462136	0.919036831938266	0.936623467747306	0.638984409379192	0.812609870710013	0.682862591244798	0.725836183698669	0.696116559154946	0.83129605321928	0.884066610175804	0.842528881870794	0.571853908803121	0.844033545871543	0.834809554545904	0.499666244383914	0.864453028201256	0.76038099985393	0.935765669975478	0.858882643480471	0.548824293678002	0.795011173438414	0.785298175723156	0.781899616997059	0.796450295067433	0.679676961375953	1	0.584826237674534	0.753535449202312	0.827723615886697	0.896688135846027	0.920228840554708	0.855448432190428	0.828427067363897	0.794934004605642	0.609308261046872
