""	CCR1	SIGLEC10	LILRB1	FPR1	ITGB2	TLR2	SIRPA	CD4	ITGB1	TNFRSF1A	KCNQ3	KCNQ1	C5AR1	HAVCR2	ITGAM	CD9	CD163	TLR4	APLP2	PILRA	CD74	PDE1B	VSIR	ITGAL	SMAP1	PLXNB2	CD40	TLR7	CD81	TNFRSF1B	CANX	CXCR4	TRPM2	LTBR	TNFRSF10B	ITGA5	PECAM1	SIGLEC1	TNFRSF10D	IGF2R	CD300LF	TLR6	ENG	TREM1	TREM2	CD47	P2RY12	AXL	IL6R	GPNMB	ADRB2	TNFRSF14	SEMA4C	SELL	P2RY6	PLAUR	LILRA4	CD226	TSPAN14	ADORA3	UNC5B	RIPK1	RXRA	ITGB5	TMIGD3	RHBDF2	ADCY7	TRADD	C3AR1	TLR1	SMAD3	SLC1A5	TFRC	LRP1	NOTCH2	NOTCH1	LPP	SORL1	ITGAX	SCARB1	NCSTN	RYR1	SORT1	RACK1	CADM1	INSR	PLD2	PTGER4	ITGAV	ERAP1	CD33	PTPRC	ADGRE5	PTPRA	CD46	ABCA1	MRC2	MCFD2	AMFR	CD69	PILRB	SIGIRR	C1QBP	SLC16A1
KCNQ3	0.520847501885029	0.878064522153419	0.791760454798228	0.801869989287001	0.417510720836441	0.86750964888367	0.637773368563927	0.677536194694991	0.545291273363939	0.699628989145824	1	0.701122315533702	0.275356432114058	0.774793921365127	0.729825084066978	0.489758174823111	0.285421747858973	0.542180204533661	0.16924721319404	0.532405851353158	0.767695881303369	0.722443022957668	0.718121573997778	0.825154302099887	0.660040480343154	0.730403552254274	0.312423903765615	0.785698633257395	0.608042844513683	0.717407962757626	0.708868368806636	0.75214158792722	0.730472302477759	0.608326866973602	0.781235348683591	0.787764043741137	0.354265235301632	0.302791275351968	0.792395895125737	0.142776014633021	0.365910450681558	0.877948408393066	0.592630105289079	0.489943082949551	0.7264282018388	0.623042683641919	0.727323698103241	0.818569492159023	0.878006948685617	0.158941980626806	0.824815443152815	0.347170203591561	0.832629710312606	0.803780142741017	0.512648668597424	0.0862798787526589	0.68262207558624	0.826727875960498	0.787418334002444	0.798467295469232	0.845526248364428	0.745976806846438	0.426714320485434	0.521919494137146	0.590155532496889	0.923077177812069	0.846791209467566	0.601005023356582	0.73084432686782	0.725897168003531	0.893283348167052	0.817317493519588	0.590981042237018	0.498606934591686	0.332639322222798	0.818438525422918	0.705455263667772	0.927573251035138	0.846487741057056	0.444379558584394	0.623991503889941	0.890743555155448	0.812354320771212	0.57279581815363	0.508929423748954	0.657990389772939	0.751692864563992	0.807803425574344	0.900572678942337	0.662744055185239	0.731394203127512	0.822524540269133	0.701968592638246	0.661038781591515	0.592322686457107	0.193439553526748	0.839423682685517	0.65904947878273	0.383512402677693	0.789682485660364	0.722621759796288	0.650330391255733	0.652157678189972	0.84426589035813
KCNQ1	0.817722606941033	0.807380700563868	0.862851065090628	0.684425333360653	0.803746202105184	0.811419764066579	0.884402451641966	0.896644172055819	0.85684693743822	0.886111108735273	0.701122315533702	1	0.667014256512299	0.89947115454649	0.844563748104143	0.773090720242045	0.699477521145157	0.84770376706331	0.622214262798537	0.884247244615406	0.924410292036424	0.636969175509525	0.685534250371068	0.799383609780534	0.873695811579311	0.884561982508266	0.726181101544057	0.860730240608566	0.887324078559738	0.88583370815219	0.874006723444415	0.864045282188257	0.864079130263723	0.871943272973727	0.642317644731049	0.852972318251315	0.741227301548554	0.680547767600576	0.533361109862121	0.590338625833166	0.724209656185205	0.776090040371268	0.832100165073727	0.792786737438295	0.862577382685937	0.863683199694736	0.480590079610751	0.857214850928859	0.837173296368068	0.606177550397741	0.659514885346964	0.740643271010279	0.606793867684244	0.665283901016547	0.318043648391469	0.547946970342153	0.774120429091148	0.67213588709989	0.891550341491307	0.905728715370887	0.840098007249538	0.828282820890121	0.757796606364644	0.784640159958137	0.83310651545086	0.722650989486812	0.865852410405724	0.830088985264862	0.919174880014384	0.627205933055649	0.756284402745548	0.800686309020788	0.787989803222656	0.828618689438112	0.717046978874187	0.753103647429372	0.847906990885098	0.852635566781762	0.826087421635534	0.783923607739688	0.840946939141941	0.57515355529391	0.885228845374897	0.873664894943603	0.771037371506734	0.752535312206458	0.704025332445511	0.842379842413678	0.82790351687091	0.858834485927136	0.823522834906366	0.865650904184356	0.80924666960302	0.850857953493862	0.842539252665828	0.633643700578124	0.509639280340515	0.894326109540796	0.729113887725875	0.723063343427114	0.690405061782474	0.866405333010123	0.812428565491971	0.715302174274791
C5AR1	0.906675155853181	0.353477242545876	0.72993179970752	0.300205788642749	0.918331615222288	0.565625968463547	0.779257729160881	0.770167937489346	0.855347692259331	0.683605143781121	0.275356432114058	0.667014256512299	1	0.629340006271955	0.730597900869119	0.686290550577814	0.864470675940991	0.869391085664618	0.959814348214626	0.770736383661495	0.645857670560391	0.459729082195578	0.279768054981644	0.56463890021326	0.805593682203537	0.713522329526643	0.677338392547896	0.430560329041479	0.668007155213905	0.782657460161881	0.711114249844323	0.471158206058801	0.707303403690404	0.799823668448241	0.254164821008163	0.580515202699321	0.902910894426712	0.930638104554232	0.271716887555761	0.936549475655806	0.734503919288909	0.523897038667068	0.876670481736092	0.843819023756745	0.49769984906796	0.685284447191165	0.0840113682133815	0.362942418263759	0.615688235380949	0.854841277313015	0.254615263337912	0.92053911533313	0.341798938834549	0.26000974926357	0.0688598824129027	0.953448011560551	0.362473546897387	0.342209220606908	0.721558604744674	0.605203019302998	0.411677920773384	0.592350957195408	0.938951661213806	0.869925255454295	0.707321901352575	0.326533292656709	0.578464301428166	0.686863242051366	0.608554695117559	0.407332300999153	0.349672954369501	0.390750151948216	0.852377538359859	0.873434932222323	0.86098166925928	0.509666731145582	0.798772815128809	0.400502829915821	0.610595213205899	0.874969942936869	0.807665582264697	0.26920301843024	0.634630846234472	0.578958781376848	0.785958933686219	0.702530297703657	0.365537389047385	0.659157866882263	0.437742009702341	0.776114320035974	0.523664289613789	0.625694190948672	0.725387195452727	0.7964869156241	0.842924791012849	0.9429664303711	0.156344106320712	0.765608830157062	0.808838113782532	0.218309676033336	0.603244779310631	0.658076466884452	0.450833431552702	0.351100305293844
HAVCR2	0.833755309508115	0.888995050407977	0.905234463707937	0.733438014658557	0.819802719716081	0.877678003730339	0.936617329564757	0.916005869335662	0.892564617047046	0.925154203900686	0.774793921365127	0.89947115454649	0.629340006271955	1	0.860837365018817	0.861880239498726	0.715483625201192	0.865080494098477	0.608194826200878	0.895887297033847	0.955301744284878	0.719802576273695	0.672056946659118	0.859155646277365	0.896099491183742	0.89193681976761	0.743014429974358	0.907032019450094	0.940447459524439	0.903811377321622	0.947777590432447	0.913629501954219	0.908290610767255	0.911688464975287	0.686932292671967	0.904407002293975	0.744065960455575	0.681630677740294	0.635201585892724	0.58681411076786	0.777332013211856	0.819199716454792	0.858691784325921	0.796996457788312	0.956661582739398	0.916421784907414	0.505567650106971	0.910498448689375	0.892720407161256	0.62531532133271	0.740881190819594	0.742290896123429	0.663899349966765	0.716719764337952	0.386596985155695	0.528080940677872	0.875012128753746	0.767946983448416	0.938751666362436	0.960768482443325	0.882509426513818	0.930255970206603	0.726179418173571	0.773816272261761	0.878868077783255	0.768509115667367	0.878254376670845	0.878063367087883	0.951857301072212	0.697980175851695	0.813926970142862	0.86426396532672	0.829927165153967	0.851756030614	0.74061999254419	0.850220295500115	0.885981037331655	0.894679203779485	0.940452491240303	0.799798453905916	0.876130042512036	0.616366542324684	0.94161295028439	0.884538618288705	0.810135632625796	0.76261250671369	0.764648764035409	0.887568568956039	0.921801669151013	0.863921170794919	0.905209577870868	0.899570470528149	0.85343585084933	0.895689099892729	0.883327618840187	0.625509401072229	0.566203287483915	0.928506167695465	0.727666331618864	0.747349360175141	0.7016641468332	0.91358917171667	0.856933529348593	0.80235798338335
ITGAM	0.877261007190772	0.763861847459863	0.919062873365189	0.755170839233747	0.826051880983377	0.847914981132764	0.869582285818172	0.920541964875322	0.856206607792104	0.879311803289479	0.729825084066978	0.844563748104143	0.730597900869119	0.860837365018817	1	0.706955687888619	0.664442510649565	0.843691519789697	0.671566047961701	0.816809219859649	0.902443550785973	0.79422336466576	0.677956539371992	0.856987105448252	0.901975975918984	0.893479389313005	0.706847175674409	0.764074581488904	0.829499266241703	0.913735307104816	0.885594389800876	0.762316417700255	0.846982139881603	0.892203058170791	0.614455671681462	0.800133603703605	0.752712179638432	0.713497123790779	0.628336933030246	0.630526264678567	0.643886987491847	0.801591565394064	0.896808994802161	0.759852459236121	0.797428125067007	0.809942354595002	0.521692515609189	0.765430799503147	0.89146887750852	0.601919096306165	0.693710847973407	0.751729672925372	0.713150739959618	0.691699069334324	0.466965784934529	0.608064121186805	0.692256871359296	0.752210810770381	0.934420547998746	0.888731134007935	0.777350014782337	0.798352511110365	0.820144150636284	0.846317282359277	0.865890428928394	0.777029977228978	0.889561302761488	0.830222437467845	0.869199372087269	0.662725532819056	0.711191516907517	0.813235368456841	0.85460375845803	0.818715583866692	0.709395584847138	0.766362095257841	0.868494035417286	0.81104726663276	0.860265539679844	0.780965399396871	0.827548436735445	0.656322575049839	0.899755571179237	0.742010815187887	0.768002479284386	0.789702366832638	0.640639024526022	0.871803223845122	0.79865039136138	0.872159932951356	0.823356353528812	0.863352290305906	0.847777320084055	0.874580767715335	0.840262996410696	0.654080749528784	0.610425960990358	0.892694823201396	0.693667646973237	0.59989866249992	0.771036264328882	0.85819280428657	0.756761216911708	0.690769519434826
CD9	0.786101365378345	0.644870887625133	0.731589183463123	0.365694888079973	0.877987169410526	0.632300665221326	0.938384608588908	0.785944521671981	0.898978503834731	0.764093752459763	0.489758174823111	0.773090720242045	0.686290550577814	0.861880239498726	0.706955687888619	1	0.875257463437295	0.875032044220173	0.753131510705699	0.877307636784059	0.805441505880739	0.475808224663014	0.290515006669648	0.679394775922987	0.834602049731161	0.791885839126484	0.737096903723303	0.74539770967411	0.923539838886929	0.780203369100173	0.880968458358626	0.818134346312882	0.829864825357831	0.861460705578672	0.346616992349122	0.773416383061854	0.857354711448839	0.758683732869688	0.312146029941074	0.771554661720509	0.919840305987339	0.575597445596345	0.82425889222185	0.780149828063073	0.859944557681936	0.847282792328998	0.0871478998445773	0.724695000235401	0.675499651188432	0.852727894302699	0.406948309096923	0.855906894646385	0.377112746041602	0.366871370002253	0.0296932488200938	0.687554018635704	0.850305047024629	0.488018502014366	0.790059463031159	0.792064349731274	0.73477272663383	0.803605700252443	0.734820302851368	0.701624591712269	0.750711975624818	0.421643360113703	0.657059764519032	0.806681635326026	0.79059928245528	0.353191856856756	0.546132185270081	0.587756111288952	0.791365987570078	0.905686372473606	0.895954041953464	0.692576933197599	0.812001833442608	0.65589763718658	0.783326821207712	0.887778914211955	0.85376527748721	0.353331253081183	0.815179925335266	0.858407659923119	0.932709419033293	0.723280045669775	0.553969628802215	0.698664686834148	0.730214685970746	0.792633531671792	0.744964145115043	0.650280589356635	0.754691143695494	0.854807807815548	0.836030883285438	0.788616873047807	0.181498694723144	0.872658836821923	0.827542155998841	0.498755801406297	0.603840358176432	0.823513332550509	0.719891001533906	0.61285483313487
CD163	0.839502017211829	0.444818147823567	0.695105020029131	0.185138090626996	0.934308589725177	0.538675560641641	0.860360761324258	0.743172877364632	0.917020768588143	0.697342277624739	0.285421747858973	0.699477521145157	0.864470675940991	0.715483625201192	0.664442510649565	0.875257463437295	1	0.91972859001079	0.930095770690784	0.857349824760165	0.723962450608229	0.397395343077349	0.188469934193438	0.559649946242931	0.809749362084352	0.742297490768966	0.719510642556196	0.587137287237623	0.808079668624479	0.783221504544977	0.786467756466945	0.662878333904969	0.796685851047394	0.830817062742201	0.195375456665505	0.685946200597112	0.963505776603451	0.916989023004508	0.180313804033757	0.940523435600282	0.921637002565988	0.499373502803697	0.843401500630744	0.857271224122415	0.641164997369462	0.79339605577156	-0.0731465923380322	0.515367668535837	0.58191073683383	0.968465226788067	0.202517544271332	0.962749841573366	0.247978899120414	0.224970237774963	-0.104037523561944	0.895888039798243	0.592572310992153	0.328033180121189	0.733028586418943	0.676289871280821	0.532092147753401	0.687971845803083	0.862808798456512	0.760030848494933	0.673242240617486	0.257928904911541	0.566913541580756	0.736006746103366	0.661315832023894	0.290374804273618	0.360018075987243	0.388805234512092	0.828452384646074	0.952108782755182	0.975361036843623	0.564379978099669	0.818120121358419	0.469759774450887	0.641015231206696	0.938229838433427	0.879102412678637	0.233131604929405	0.68744127742978	0.761609522209167	0.91376671461166	0.729469250321699	0.433729931179381	0.631357077349399	0.535839485533303	0.80447069780466	0.60759865861077	0.595453790595009	0.718835943339304	0.839546640925905	0.862957070999472	0.953112456968012	0.0105677377058613	0.819054045771282	0.884516212504412	0.333591508813296	0.56709610210737	0.735146210418201	0.538305818304989	0.416521987971175
TLR4	0.929371833019629	0.670705645086977	0.879430139099167	0.483099864655911	0.955575597673544	0.758843679581443	0.938287028086044	0.902787703768069	0.966306962993926	0.852715227186894	0.542180204533661	0.84770376706331	0.869391085664618	0.865080494098477	0.843691519789697	0.875032044220173	0.91972859001079	1	0.877756587839189	0.924327833785784	0.873172312581094	0.613798064217107	0.45805386352143	0.740421329674875	0.932127282445889	0.883124626580212	0.778996109942487	0.752983815160017	0.887540578166901	0.921218434331135	0.901070852811206	0.781924975899919	0.897050660509211	0.934805677327019	0.467524426471601	0.825188165974557	0.94046761893604	0.887114333648677	0.449602347868827	0.865065343942549	0.879378943357693	0.72810739918291	0.937664611731974	0.912065423021622	0.779413006721625	0.874499015240665	0.250056765387282	0.688978412394344	0.785199665046137	0.867244485380098	0.492817457783268	0.936077919033024	0.484180036382182	0.466289146415515	0.18068159929057	0.823921426742374	0.70127849532662	0.562824555555372	0.897614535756158	0.841864854465247	0.694632095198443	0.811588286842597	0.916269516817847	0.87701018539276	0.827110715932964	0.558823645640614	0.787855881507437	0.83324627013645	0.834039985918806	0.53745696109991	0.604598907659389	0.640307660529961	0.923745886151808	0.971348146724347	0.923009961433915	0.722560558545545	0.925573899493114	0.695162134782926	0.823898848729505	0.944989532698167	0.930428435979896	0.485062058703594	0.847601839584937	0.823468212548229	0.907440580816741	0.834349526877084	0.599268206682016	0.803943961377641	0.720913278574278	0.92055088274107	0.770867896890163	0.804199529421475	0.842215215790239	0.930914889801887	0.945163016380608	0.886168825684884	0.308883081418829	0.929806655074006	0.876369095058524	0.506914029470342	0.711103475289967	0.855060204333876	0.693720593358594	0.594494404151498
APLP2	0.875304518251922	0.301445794947338	0.662534071476721	0.181026149437762	0.940765483111478	0.466517623040758	0.783539940399722	0.737312170164827	0.87141559610478	0.645993876414307	0.16924721319404	0.622214262798537	0.959814348214626	0.608194826200878	0.671566047961701	0.753131510705699	0.930095770690784	0.877756587839189	1	0.790780779822914	0.622095995448523	0.396755191511299	0.162725432342828	0.487157718045233	0.782176956164433	0.688636862735605	0.712567356404092	0.420392298948453	0.700225243772257	0.736682039360716	0.706099700272438	0.470485520722451	0.68785193163229	0.793266621059678	0.119110059368828	0.557648991110778	0.94454925317884	0.934400270226263	0.140319518853633	0.990145981457306	0.816037600422475	0.431899427722557	0.855874177328227	0.838214013690526	0.505113417324245	0.689187696347689	-0.0530341267515601	0.341763137801785	0.526598475895919	0.942677700554977	0.146226369363331	0.953653851810055	0.209199619955665	0.146000377032057	-0.0258520187917698	0.987551209142829	0.409475624264295	0.264139607967036	0.678232249039376	0.569128472539067	0.37932300809612	0.575195744171077	0.910091434596351	0.829044068390744	0.687013058855213	0.201683473530042	0.497465931387474	0.693254229464732	0.578398084322731	0.284950202236453	0.249971582481077	0.317405053849692	0.820419749544667	0.902824889566419	0.925147618812094	0.469723926187916	0.764532049566229	0.334056110706619	0.55918309739114	0.904337932300744	0.797313008135198	0.148770820748992	0.59257064532911	0.620907070129989	0.825464194364271	0.679388131512366	0.298948737469004	0.572691344744303	0.388385032959955	0.752378628855339	0.514045842576294	0.544697819206128	0.680422109727065	0.78096788099034	0.823878690250212	0.986712211072068	0.00363310098600837	0.761261007080624	0.856274280436576	0.159490301750701	0.512058646221497	0.657076892366632	0.453239158270666	0.282526423398557
PILRA	0.872031978025794	0.715087556441821	0.8300393803835	0.526228503894416	0.913514066240501	0.721749951805382	0.923396882861304	0.889711892516116	0.939793863954863	0.891012217987056	0.532405851353158	0.884247244615406	0.770736383661495	0.895887297033847	0.816809219859649	0.877307636784059	0.857349824760165	0.924327833785784	0.790780779822914	1	0.891451321283681	0.575290905756094	0.555891928969546	0.71127107388296	0.918140125158571	0.852546592404702	0.843684955855083	0.81571642059328	0.941437733514203	0.885247524642168	0.874698834576743	0.847111566724361	0.85222339651081	0.899758101575362	0.520714479693027	0.82801199133607	0.867147057232994	0.786732019783742	0.442915870239893	0.7670997976846	0.87679318627197	0.669399001803975	0.883374928661676	0.882645911519914	0.855414644554977	0.89084522129046	0.272941004439325	0.776891373582476	0.733312802068265	0.797455904830254	0.546009750620229	0.873648737631145	0.43532612128795	0.49439420346286	0.18435747331322	0.730840118153355	0.770687270104197	0.564290402141753	0.871925954010249	0.868178879121853	0.738954076901334	0.842084341575836	0.829898256009293	0.805002642432316	0.860819253817202	0.552044088484873	0.780288812745037	0.875570733999311	0.90588873138785	0.545323737756546	0.607717431972234	0.714410331023084	0.817335143537226	0.919480014213387	0.86672351601369	0.68781244208729	0.860117638541855	0.731208015492893	0.790717226421647	0.876276524667457	0.894311849034621	0.40926395831373	0.83024068474842	0.926997626184797	0.855064816275432	0.753683731586632	0.593501319760946	0.788671256810784	0.733627173426621	0.854169342117236	0.826415031713083	0.799181115495916	0.806910692440709	0.879011819342182	0.900112740956969	0.801960270072432	0.272068278200602	0.931664270426222	0.815392557533495	0.618727782986975	0.612111883558583	0.907143220523603	0.790784703533284	0.58761012475396
CD74	0.851964418236072	0.881146852052208	0.931356671103324	0.762803306486426	0.828751454974553	0.88119777586933	0.917644302301418	0.941112442952783	0.900937166191792	0.93037000693802	0.767695881303369	0.924410292036424	0.645857670560391	0.955301744284878	0.902443550785973	0.805441505880739	0.723962450608229	0.873172312581094	0.622095995448523	0.891451321283681	1	0.745301797216748	0.739285111164951	0.871271850790112	0.900058097234221	0.929626831348123	0.747672583358237	0.915486254295262	0.933667728543872	0.934175251448297	0.948442157566551	0.909968927912363	0.922328926571451	0.915618421055245	0.663298599127118	0.910535430383708	0.760321633748068	0.708088176041671	0.612888149712907	0.592363199419279	0.742498113334807	0.833028743428632	0.868896075780772	0.791479025518079	0.924741022713408	0.912303610953197	0.527586771240659	0.922096674359131	0.9036570900961	0.615484669178223	0.725482844496898	0.754099473981323	0.693879972101691	0.755308989538005	0.411257869690215	0.541483899305837	0.835919520009632	0.764043259317359	0.952038457287478	0.96982118357692	0.88294305158251	0.903699521065351	0.768918278677268	0.806937486122368	0.882472166531451	0.78675347442306	0.917618431887899	0.886241356038064	0.955187695353953	0.709330575008003	0.797374715404621	0.874325007976957	0.819577801385436	0.859675306832563	0.736855537982162	0.820860207964096	0.890531153919125	0.900795980940276	0.899754144938334	0.790668801540781	0.884034410161089	0.634239963132518	0.946085337534777	0.892799093628383	0.798791677599361	0.785739762879784	0.752189906350359	0.888660300179549	0.899950476150623	0.899280435130844	0.908594864109748	0.917121838174735	0.860664445597817	0.899191752028003	0.875845947930066	0.626003787377448	0.578197195108255	0.929232332481588	0.757256838000661	0.752208344238851	0.72444171621015	0.921121773307019	0.868254063265308	0.78356242126436
PDE1B	0.653574040295877	0.70841721176598	0.793764642308896	0.791644804798595	0.563579496961619	0.783439275784107	0.638590263147211	0.755312613661676	0.627815841367728	0.722197159769524	0.722443022957668	0.636969175509525	0.459729082195578	0.719802576273695	0.79422336466576	0.475808224663014	0.397395343077349	0.613798064217107	0.396755191511299	0.575290905756094	0.745301797216748	1	0.659027635243752	0.739054074397255	0.671475002715273	0.694349456510634	0.510042607539204	0.638448138169092	0.625686553528925	0.722738020979177	0.715179215154892	0.599896132575121	0.668416646978704	0.671096585241629	0.572478446819334	0.699576927489438	0.48224784763126	0.460042431481833	0.688083826760183	0.346103908015566	0.423751215128763	0.755275155233933	0.684010909849049	0.528979434430312	0.662406133949423	0.636352753744604	0.640894480430684	0.668180163526168	0.785990559363718	0.316567904408912	0.704000537237091	0.472453273189691	0.701516126003806	0.696745887828489	0.594202407595828	0.334355618167575	0.551259395019155	0.724148612255498	0.772519218719261	0.746349183204762	0.661782361218701	0.691788255977778	0.561606011530291	0.634750160599609	0.725086272423471	0.753206284136811	0.757592213644152	0.665523753638834	0.714978711628988	0.690669105882852	0.710610157558563	0.759352678873795	0.648752593955921	0.568481744762093	0.434083524195241	0.695547320277315	0.695692636632978	0.718616862620221	0.748602637645879	0.506745650947861	0.629780718038035	0.666487289134999	0.735881851697402	0.533336842764413	0.500659347113214	0.603570795167434	0.6173218818427	0.711509680375999	0.72777323845875	0.687446951315175	0.75326947509635	0.762767044092178	0.675020118029571	0.662809973594953	0.64451125233883	0.36459647198563	0.670919556001316	0.671954090945133	0.44850142198145	0.537825354535601	0.630922101834945	0.671802931126639	0.644695351267265	0.643322660420415
VSIR	0.527216360009907	0.791796358895857	0.716078688044596	0.897829591290451	0.393287762547361	0.752179293905579	0.482390966360946	0.691384854062456	0.488334119937407	0.761842515503805	0.718121573997778	0.685534250371068	0.279768054981644	0.672056946659118	0.677956539371992	0.290515006669648	0.188469934193438	0.45805386352143	0.162725432342828	0.555891928969546	0.739285111164951	0.659027635243752	1	0.638190040348275	0.593210862305013	0.608320540024163	0.514278029046212	0.702192814174901	0.568577345925373	0.650017840848599	0.580159398494441	0.625600122630194	0.54777256883395	0.562707264056238	0.819081840026563	0.625976443449083	0.260131729585034	0.270617381858487	0.716396432686954	0.0862615399986128	0.242729252559764	0.714248404802673	0.501677986409096	0.458383075495552	0.646442105819259	0.592014174771227	0.823340787210354	0.740021710223829	0.694735300248509	0.0458745070048882	0.842933185169392	0.257026181205351	0.678349624773358	0.821755509145912	0.681236328472539	0.108130950963906	0.506808932995668	0.74008398858266	0.682719133288167	0.748509778217691	0.649422716804326	0.654455469880615	0.397379150209778	0.539318111680421	0.701991335967883	0.846010680174503	0.795547280696273	0.630405497358183	0.773183265236079	0.827596568785987	0.757827504365672	0.862287294134246	0.414636756298775	0.379296586768661	0.189537613919152	0.587924584832268	0.529393832368592	0.766699084021922	0.638176171853325	0.276464693820739	0.503544373492642	0.583773521426448	0.637570299076492	0.567762295740172	0.261304953063143	0.443273021332048	0.614302155249392	0.698676714610131	0.681432988286809	0.537572875226919	0.735662609867552	0.791373730867747	0.567739826583658	0.517990475633702	0.546487432123846	0.12370047614124	0.736099272596688	0.573141987588518	0.300949539227985	0.712342864478691	0.462226739997137	0.648203896617639	0.712683191862157	0.602082289867477
ITGAL	0.755362837748212	0.818441470364747	0.874970650911581	0.733627442240867	0.692725158323854	0.871553285236612	0.817644406880204	0.829860669932573	0.773621052751552	0.805576957349924	0.825154302099887	0.799383609780534	0.56463890021326	0.859155646277365	0.856987105448252	0.679394775922987	0.559649946242931	0.740421329674875	0.487157718045233	0.71127107388296	0.871271850790112	0.739054074397255	0.638190040348275	1	0.813352779458663	0.863942801789907	0.526710483466407	0.775466448227853	0.766433079657163	0.859037917538043	0.872344787119224	0.800816028815638	0.854399819305336	0.797112445300013	0.63732751920844	0.816226155526181	0.618371353728616	0.599290524103349	0.682545219541418	0.462941454713671	0.553891616686749	0.823853701182729	0.801024892099504	0.649151217130468	0.802223522268979	0.804460380558947	0.544053944167444	0.824318821818899	0.915547042331465	0.453697460998412	0.682870019805645	0.639803844711022	0.781938751818283	0.778543375965136	0.383260906437282	0.420757968888854	0.701632428804331	0.748833418347091	0.884620237920314	0.865329611607343	0.865279815907079	0.810937393670198	0.68899729310031	0.704998251896209	0.749465720549617	0.818191673180862	0.858804515244812	0.783813519854992	0.803535950855575	0.677259810165015	0.795956181297475	0.79651938935347	0.768430280722858	0.728866120611375	0.594618708307228	0.814628689502098	0.843279241968774	0.864454168667588	0.88735060780515	0.674786874648896	0.790252185455505	0.742646486633635	0.922045083274779	0.719994240888886	0.72490926682285	0.751743042506726	0.704409783745759	0.902332127133884	0.899866523259103	0.820479939671705	0.786037998496679	0.872748932984952	0.874097950197696	0.844618447467125	0.759849745866024	0.50473029658338	0.708044091330033	0.824718382134408	0.631989450763257	0.73711046294566	0.800431902827602	0.811987628531965	0.73785302032772	0.864344038050121
