""	GPR37L1	EGFR	C1QBP	ITGB8	LRP6	LRP1	FGFR3	LRP5	MRC2	THY1	TFRC	LRP4	CD47	SDC3	TNFRSF12A	NRCAM	SORT1	CD9	ADORA1	CNR1	CD82	IGF1R	NOTCH1	ABCA1	TYRO3	CD81	EDNRB	ERBB2	TNFRSF1A	LPP	CHL1	RIPK1	FZD3	F2R	TSPAN5	CD46	LRP8	TSPAN12	CADM1	CANX	ITGB1	ATP5F1B	INSR	VANGL2	PDGFRA	CD44	PTPRS	CELSR2	RYK	ITGAV	PLXNB1	ADGRV1	SDC1	TNFRSF11B	NOTCH2	PTK7	ANTXR1	FGFR1	MCFD2	FZD5	SORL1	CD99L2	ITGA6	TRPM3	PODXL	KCND2	FZD8	KCNJ10	SMAD3	CHRM3	ASGR1	PILRB	RAMP2	ADCYAP1R1	ERBB4	GRIN2B	TNFRSF19	NOTCH3	LINGO1	TRAF2	TNFRSF21	PLSCR1	GPC1	TSPAN17	S1PR2	PRTG	SEMA4C	ACKR3	TNFRSF10B	HMMR	EPHB3	LIFR	TMEM67	NCSTN	SLC16A1	PTPRA	IGF2R	APLP1	PLXNB2	PTPRJ	EPHB2	SMAP1	RACK1	SLC1A5	RXRA	APLP2	ADGRE5	STX4	CD63	JMJD6	AMFR	TSPAN14	LAMP1	RPSA	LRP10	PTPRZ1	SIRPA	NRP2	NCL	CLEC2D	CD74
TFRC	0.890307189270364	0.706505470121165	0.725872625578651	0.924701870482219	0.598183735818148	0.883761467950223	0.803133079485271	0.784659290110697	0.895013634566976	0.10834086971279	1	0.711813789979049	0.86219967583078	0.907594381070257	0.763655353888069	0.730703391519502	0.873757864046634	0.723224727339633	0.857062128000879	0.847850714306187	0.535771747956326	0.807750363181381	0.638713028908181	0.772796071038437	0.874108485815448	0.888964010573419	0.888199026357414	0.790768734044592	0.852009353981275	0.871167891215605	0.846511159000972	0.882750754292503	0.89752041999991	0.897710752814881	0.818646134145371	0.822855053227523	0.578066208939785	0.718282096111737	0.811121665303604	0.929034261759301	0.818702924868653	0.698792683249695	0.650954339741724	0.744003367491196	0.484139917642967	0.584950233982658	0.761234879588286	0.880176379561514	0.858671426233908	0.865003562447988	0.710001437573756	0.715124039491391	0.569971425443288	0.616232739312449	0.90028047672429	0.805389743212823	0.575208323085849	0.815277846266307	0.890244950259643	0.880074529960314	0.700564609611475	0.837871550571705	0.700821450739856	0.843485020487998	0.776752176514343	0.334088614617835	0.822958797895804	0.698038445331252	0.75358638329453	0.459569695285828	0.646078946067587	0.642384796949069	0.683819912006893	0.660633618866004	0.584324905715319	0.660988014867196	0.813512988401037	0.881875012375434	0.367756224511473	0.479562606808447	0.842131931239291	0.860897860716607	0.812161759544195	0.78626489896875	0.487578839572236	0.597221275670641	0.720618055102129	0.621066051397748	0.739844029045418	0.286830394756585	0.432489073661762	0.794365125571073	0.885686960386432	0.865764201649586	0.832060949489705	0.916233805180693	0.79978386038968	0.714379483547202	0.803590222011064	0.872380266007022	0.691976273062371	0.814593939457416	0.740257916385626	0.47521177317286	0.819756691806809	0.879016959078202	0.83838321251867	0.854185530388745	0.852820907481824	0.785427124607733	0.827299357550044	0.755187313880582	0.881904784791226	0.717069276398622	0.823721052296368	0.834925928160884	0.724669223450157	0.62212096179003	0.782050707471397	0.574104747483839	0.100738782360032
LRP4	0.629984634135423	0.806987641322585	0.615495965481488	0.72941839645256	0.77107619389383	0.827096273931544	0.536468622011987	0.833817356611633	0.551299937537339	0.354973705736966	0.711813789979049	1	0.595732558240962	0.742758398555032	0.314182316556512	0.479697227432222	0.68893042321983	0.644007284245703	0.52952512054293	0.603997528786549	0.765380035863652	0.733659865022833	0.793590109584006	0.412204279705046	0.787501905655773	0.639252441652931	0.631592088983653	0.423521081318176	0.478165166946271	0.558268630693848	0.492969042394239	0.699080711709463	0.798910931801914	0.688942837175033	0.675181930342102	0.761487500267609	0.692196518833289	0.792504385172504	0.430635806391916	0.655308479098295	0.428139281374988	0.636549087337414	0.755140157527745	0.783638757823264	0.703789239573638	0.140151237024853	0.781654272201653	0.80489453093048	0.790508230612529	0.596521415847198	0.795737546836455	0.60861932012713	0.59257236818483	0.591173232840172	0.685434291553403	0.684242172163836	0.737740944197789	0.519624630091388	0.586702339702859	0.664965620982993	0.308512076405529	0.639793255006316	0.425374456751451	0.664882713953639	0.429024322343511	0.666923850674486	0.508585815803914	0.777246404000208	0.505337565464144	0.544857849913454	0.694326779278697	0.600194255727225	0.679736445444813	0.510528976854434	0.673888575220951	0.661168641260238	0.695331112553019	0.707874743483686	0.646255149813659	0.603186721987948	0.675439634262639	0.626507830260935	0.392688472089066	0.61215858910873	0.700071977184231	0.763933256494334	0.736758428015153	0.717239681419133	0.589326756680781	0.374602016294375	0.667552701550965	0.461338907857926	0.690822006540263	0.637672469210629	0.742840393580921	0.782968532251269	0.60377342180462	0.396119913049211	0.464078557583841	0.667439542673882	0.767725603256022	0.721750094829482	0.60778440994822	0.459726793432947	0.784770936520177	0.564436167107356	0.580829675344177	0.62575662329464	0.516432892068631	0.625991779605782	0.654065731028303	0.664165452017594	0.571266576180717	0.645554038995467	0.430086624119204	0.839479089316899	0.404380781737614	0.159708376746612	0.753597353653921	0.694690357498418	0.0337295279065905
CD47	0.85071257056918	0.675805766539308	0.795516755371711	0.841779793803873	0.562924531739398	0.845475408943568	0.741655323587166	0.733234455404087	0.868493502103105	0.12615582501822	0.86219967583078	0.595732558240962	1	0.831284041451596	0.870658442722722	0.749880238822899	0.946150603369188	0.757525279073732	0.810234130682574	0.777967165999117	0.511830113348875	0.786923776878935	0.630084703042555	0.817589938674923	0.866051446794078	0.918488153079969	0.862036698235769	0.847761878489627	0.909066581225654	0.873974262922494	0.778254518142127	0.926679172803789	0.863282408392029	0.90705827954125	0.932022437765346	0.780242635450222	0.565949699621426	0.682912967310669	0.864723323385532	0.937196681710436	0.880491212005806	0.787326557868829	0.658226009808165	0.688659108401646	0.449535267856981	0.673569710449187	0.746735667117094	0.879894933243209	0.856739989800369	0.863863816932117	0.689185249680268	0.67114630052844	0.683031669760835	0.535324576078239	0.940869190911249	0.884809734907235	0.490585730153146	0.869519071653549	0.941405128085753	0.896993762862356	0.741815632554772	0.918300128809266	0.652391078520015	0.776907906494838	0.793510018616401	0.277806543668872	0.828633417952809	0.687503535944002	0.778049755771862	0.35184976100552	0.583205254498185	0.758097452153049	0.703446182701416	0.605336035938774	0.577450513799537	0.480634334432852	0.798615443006613	0.891630632669902	0.300448582964358	0.628372693343749	0.759585996331528	0.924971179872806	0.881333618544439	0.863240276224708	0.44412850675927	0.501384464605822	0.772005750553139	0.616525540947279	0.769033992112843	0.539063290651948	0.41114068828919	0.806397283973135	0.856662319934678	0.916249467701695	0.829866461517392	0.931659052228053	0.800531084767182	0.854875948034581	0.918608392243447	0.802707078806532	0.737068841897638	0.897026882849809	0.794260086040047	0.46790350023548	0.813246987683229	0.961491969062211	0.81281779436576	0.921329313566708	0.908895874551441	0.797699801744064	0.902792364134197	0.748810828311529	0.942086740604635	0.770957725485946	0.860061392394597	0.774822831377453	0.751327939808153	0.692493590910756	0.821737249863723	0.611838642863271	0.112313480213652
SDC3	0.904440940988338	0.735230510396738	0.655161409740037	0.91351544166414	0.5612739809544	0.904648883644971	0.871851546297204	0.78266495940808	0.907181740719216	-0.00620275978064068	0.907594381070257	0.742758398555032	0.831284041451596	1	0.689228779964389	0.646229084062228	0.909910125467718	0.649673076058335	0.887002317886067	0.898827159317901	0.495000444092255	0.796089140544151	0.632416895707553	0.772107972280328	0.88852660806766	0.851985312276874	0.927904236940763	0.802523358770098	0.85562318211727	0.8550074845159	0.87284892075104	0.879250262974052	0.921609778132188	0.852936945241155	0.829842386923473	0.805304488582432	0.566185593102688	0.701536545817779	0.81480313216795	0.917107628611611	0.731411430698193	0.659015922716286	0.618037223455374	0.72030780630878	0.446365315205807	0.567386701177882	0.726541228677104	0.908874879315696	0.829141033022091	0.8445593054034	0.733286558748704	0.80929605779588	0.503529208852742	0.60005526518448	0.903531045235768	0.802626562298617	0.552770004270632	0.810468978715536	0.836764617330413	0.907404404935034	0.697297646708188	0.851656713555154	0.788659904615954	0.892060466671249	0.808735530373313	0.292286560255111	0.865777074434902	0.746734366527076	0.79763489553282	0.36904031585952	0.581310184938275	0.685596615499998	0.643538797368054	0.803188868175681	0.609394005246718	0.67753508462685	0.902975215568585	0.937648882545196	0.317498367480035	0.452454903545898	0.836727193268535	0.88260424040013	0.781692688722423	0.758047557320789	0.415894315798069	0.591083754026132	0.717060470682022	0.634358469739651	0.650916818665937	0.331332783586213	0.415581278580359	0.833885869887924	0.869448513610337	0.877061794077129	0.789753584079368	0.928762628609442	0.804353830080622	0.659366227477421	0.790767524443764	0.920977934725372	0.727533208646343	0.762558919818317	0.658619699163265	0.386639961316019	0.844928782389576	0.852030456120886	0.769298461197385	0.821503753471827	0.817344792764051	0.655902383517455	0.823645807957123	0.713211710017929	0.862594471200914	0.649965439916875	0.815611492691402	0.840948330863444	0.771215203650656	0.568850321249763	0.7144286831599	0.578845245686802	0.0779171250359788
TNFRSF12A	0.816314889197493	0.379989290397438	0.628249745393723	0.745378040567933	0.25339105544437	0.632922985193337	0.722625633034148	0.473730221846247	0.85778652952013	-0.0722837446868982	0.763655353888069	0.314182316556512	0.870658442722722	0.689228779964389	1	0.746385716589995	0.775209244453361	0.547958756135452	0.816588755617998	0.719602927987143	0.241022072482338	0.632729375252928	0.299772417694223	0.851120560998457	0.662273945823098	0.844464103854629	0.770298517209313	0.899402680829105	0.919729814020254	0.858623126440999	0.799044045791215	0.794599401240955	0.652001220493774	0.789763577129224	0.760350738326329	0.58606996086754	0.320936308875258	0.394118452498507	0.884643254864022	0.841159498190062	0.910091743819428	0.569329289875884	0.424103790374093	0.447813217226701	0.108647967577315	0.827826598163147	0.498678641354693	0.668352016779298	0.616232573701182	0.807744598764996	0.415658462835544	0.533838559173739	0.493716807576947	0.332514618729065	0.797468770746701	0.673221378351608	0.261140442121807	0.806713942867748	0.887231679158594	0.738431530504591	0.803322791797569	0.794136758337454	0.62799708521102	0.621229413854204	0.816654102239609	-0.0239757895671673	0.793349417551467	0.45310619465713	0.740385564764704	0.189692130533583	0.401308067883251	0.49607151813241	0.485338889863368	0.526000851128484	0.395257242292886	0.3152688508634	0.606008898545203	0.734435515528003	-0.0041338393217499	0.321868545532722	0.667124155510671	0.802418656271241	0.948274774400818	0.740970093221132	0.143472732520846	0.20363782481415	0.4955256499971	0.325797868898105	0.671407107012903	0.2230961048578	0.0749704007052256	0.803973224351228	0.672172858069875	0.818981056625522	0.598313056502128	0.744919612715699	0.711984232395359	0.876143587944567	0.902558704160272	0.684004345954495	0.45708517327474	0.683761346992033	0.637374216527486	0.286043179632473	0.59980913292783	0.902560089439002	0.792438044458017	0.832256876490367	0.893885526919907	0.654805728947137	0.757467420719115	0.557494579155082	0.895810014416428	0.583886604251132	0.887043423264579	0.542522538600765	0.758326387723256	0.855427617587805	0.57428782013567	0.28688964940544	0.0900883832947684
NRCAM	0.824117731574466	0.378914694102775	0.507478969289322	0.815432107449513	0.595500922301499	0.742845600911286	0.698753454093422	0.573828335177864	0.789436776234516	0.280956784394327	0.730703391519502	0.479697227432222	0.749880238822899	0.646229084062228	0.746385716589995	1	0.761500319163107	0.4328549414399	0.67397599949037	0.744332136046129	0.428952368018213	0.843095067505356	0.513593266928843	0.858057099323547	0.659032386161482	0.731788873252788	0.749646746947919	0.796502274189153	0.722004838983194	0.891616963611185	0.686297855740383	0.804773645533115	0.705758232719462	0.807717663920479	0.595619935541857	0.788642246602578	0.589670560249719	0.429530545263421	0.814147351057857	0.83477558826205	0.86625439969954	0.46375656961248	0.653629233550882	0.6563528645968	0.371453302262246	0.777135160461101	0.692101202119013	0.716970905870288	0.703814592742141	0.908657196436072	0.686313806380843	0.689666219358276	0.492366829803497	0.168693942056493	0.757192632861242	0.593495096913313	0.661822850961442	0.882398595246376	0.848398078653752	0.627699956466125	0.757037448147609	0.773488097097779	0.582918356685352	0.507401595627787	0.770492377300713	0.414184639530688	0.707774205367673	0.706553122047362	0.755628421258587	0.347603330483797	0.602846688473953	0.634905482449603	0.342304387229055	0.526569444256455	0.719139994592468	0.389420575360507	0.446630671687569	0.651772490349058	0.316714045054431	0.325844125475798	0.809901799367586	0.658083386026457	0.833625170486075	0.700402084919671	0.389480542593322	0.470459234883674	0.576140075624147	0.288511829145727	0.841552008519907	0.237580844742265	0.283839062878607	0.810052425547244	0.697142168597883	0.789898474782478	0.567615339811805	0.737858303140798	0.828632562101394	0.885850103090604	0.8321565886029	0.701110995860495	0.562627901492566	0.665347775686301	0.50011475681148	0.0986206381082173	0.700881854014002	0.835782201898857	0.890820026504595	0.743720733132196	0.625025254710153	0.584121020126047	0.777174216816442	0.536427502161041	0.829963935188391	0.480716128790173	0.834609595428749	0.77050985423889	0.74782453577973	0.825110494307391	0.625256945697309	0.487925871088253	0.0687222337844282
SORT1	0.88218842853043	0.718579234342499	0.725849116134488	0.89341639448137	0.639618710399194	0.910765484258704	0.814688461524072	0.79076679366037	0.90284281073035	0.108495737647158	0.873757864046634	0.68893042321983	0.946150603369188	0.909910125467718	0.775209244453361	0.761500319163107	1	0.71207165797136	0.828553882962819	0.852080346428296	0.526265548816566	0.860166342057101	0.689118570862379	0.835634743303775	0.899894948868874	0.890261634883169	0.914286914095566	0.843780017348474	0.882426923605313	0.894406522859456	0.826693969582057	0.94676419183087	0.927760223919484	0.903172485427313	0.909761378006818	0.847711978147042	0.636681128407318	0.700538450637999	0.869568492862998	0.959532931147211	0.838202823934408	0.737101198736984	0.697835333513984	0.752859507304732	0.500222588063518	0.647924515712972	0.798387958272036	0.934424545123033	0.890255368526837	0.904030771231864	0.769980316099107	0.798760344644301	0.624394222390588	0.525508541519058	0.955747635208999	0.874122851567601	0.583674842094967	0.897129222983201	0.914296449167476	0.926033504158406	0.7551011286538	0.926667472547653	0.732803810420788	0.824484727801678	0.814991341512494	0.343865027998685	0.868603275793446	0.783074083013308	0.825590028460977	0.362582686354591	0.598097081556782	0.824402828624887	0.655145245018707	0.719868902070055	0.682639030132587	0.557660122681111	0.851652451580229	0.931814658726716	0.350109817293621	0.587189681330976	0.816981098627574	0.919302842774384	0.843221106074086	0.847806212883877	0.470747618808008	0.59786209624331	0.810207404738239	0.637920794515415	0.749860342029879	0.549817936486655	0.462589776037391	0.859775245039327	0.894165630368775	0.939917564067408	0.837147631471575	0.965987976734622	0.847750872817367	0.815099802688983	0.896500317736509	0.883669285103678	0.79252140162992	0.8704214374728	0.724701036515048	0.40295630357697	0.878092961512034	0.944922053266042	0.809108308280639	0.895389502822822	0.838763695143584	0.728525191212785	0.928803951968926	0.749154836060931	0.930111177147199	0.709955265577313	0.858220005415639	0.860974395524744	0.798297907495211	0.658386969989919	0.810104154921094	0.674649954106753	0.120199579223586
CD9	0.565456381837162	0.838220113325576	0.912486587475807	0.647621849837308	0.648903848180459	0.778766335671586	0.37615726904608	0.809075945279404	0.532816116604001	0.436799543144927	0.723224727339633	0.644007284245703	0.757525279073732	0.649673076058335	0.547958756135452	0.4328549414399	0.71207165797136	1	0.541075973207351	0.447653067201719	0.738437963748881	0.629365877090339	0.791201906695122	0.413809098276748	0.810063508419871	0.795205367877485	0.550126985351267	0.461091466876925	0.618992214587491	0.532656781407478	0.492737201478294	0.717327723758785	0.749100649950245	0.763292770885194	0.795856401738441	0.62463936218154	0.614378802233156	0.868513686979682	0.457197247478838	0.68839795991996	0.588500091815905	0.924742127099678	0.603899146994686	0.684167839096876	0.728192563576573	0.170092097669229	0.773004595829469	0.743274755128646	0.837955688446161	0.556672733363773	0.691664422330848	0.325199889526942	0.711378329791467	0.804286251366279	0.729850901614314	0.797023305654951	0.563277106051162	0.512570654149622	0.724862959117599	0.73687142465973	0.287025267162174	0.647133495342229	0.245361049511913	0.646966538952871	0.382210582119714	0.479827466275608	0.453482617243925	0.60729258673465	0.439420526461998	0.637153394425706	0.666752632220908	0.680477268474442	0.886423091646922	0.255874932199144	0.391300112046793	0.575986785482681	0.735276035411944	0.731921678472086	0.65455129902434	0.774078422841711	0.532846882652589	0.686038492059385	0.508954621539542	0.799809093303743	0.722438142237647	0.666725998329873	0.797844523681918	0.872832329990787	0.674398887061209	0.605130226971646	0.72870248745658	0.386379677518903	0.719547825998281	0.707115958102838	0.910262301292029	0.768048790442672	0.540616386465187	0.500513593585271	0.55781244717562	0.546507297489583	0.709167953152964	0.902330533958155	0.942550535522662	0.76519515906126	0.736489797649873	0.667606864175888	0.59769657059924	0.79663583547368	0.768141505822022	0.885716253820416	0.699194322918868	0.815010607027652	0.643334513672746	0.921887076773235	0.480431990196281	0.678738904801094	0.291749836080108	0.238952100782806	0.889385141834881	0.666205320159915	0.0452266456531438
ADORA1	0.912846869018553	0.485480275130957	0.594829935098998	0.812906935441744	0.343889617498361	0.74110917882397	0.897759475758044	0.600272188682467	0.915938422475797	-0.082771452247652	0.857062128000879	0.52952512054293	0.810234130682574	0.887002317886067	0.816588755617998	0.67397599949037	0.828553882962819	0.541075973207351	1	0.85354908899222	0.27636234434914	0.670434682326948	0.39347121838534	0.852500989430652	0.753164506676431	0.854012171249517	0.902612199404052	0.891403481472054	0.926814981556133	0.863719346683873	0.898344839328274	0.797293852557659	0.755812024579141	0.793542540515298	0.726767938155145	0.659673062485647	0.354038165922871	0.493418542281639	0.896075994459018	0.883938832992015	0.773428162410462	0.562395846008124	0.446120278512016	0.540418668586428	0.193381022138148	0.753404880793109	0.569363540169995	0.768496753319921	0.667202204130982	0.821181020723166	0.546883260078143	0.729468864212146	0.396922878492739	0.439493927346404	0.834339031153202	0.683489047266148	0.375204752238047	0.824154806462193	0.855702948711351	0.82665176900352	0.776329009611941	0.81582788286313	0.837260344551166	0.754615328439039	0.90443353344521	0.060993168402431	0.903961255484511	0.610489362771824	0.832365551629141	0.224136727127696	0.476734494087727	0.504024809069393	0.526892926656653	0.799024478977733	0.475850099093514	0.467108078642008	0.751883660665788	0.841436219216974	0.096049096613651	0.272701467012962	0.818461310633608	0.859972345148794	0.890140311519278	0.733615518243235	0.216731145956415	0.35648116747687	0.532382084193023	0.420351466163956	0.598124449341303	0.13135881647951	0.184947521487071	0.868087883943824	0.737854367324643	0.840384262304034	0.633502063346256	0.820298393740906	0.751889295706961	0.751047443544156	0.834183245101591	0.853303353581263	0.543621820860284	0.658273596728664	0.59803419000788	0.283855060313544	0.687142931793121	0.856471386969144	0.791695147608464	0.80701743906215	0.851091140174843	0.591579169195204	0.745494374953567	0.563941823050745	0.891425809875796	0.570507923119937	0.896801125814537	0.665036468224757	0.842318774624404	0.722990062218706	0.568480560755468	0.332412370922333	0.0630953653966901
CNR1	0.8818839200092	0.503237270622616	0.444271703857198	0.879393593387669	0.474556819841742	0.797311675965268	0.893329010391381	0.615789852618492	0.917381111726132	-0.108175295709791	0.847850714306187	0.603997528786549	0.777967165999117	0.898827159317901	0.719602927987143	0.744332136046129	0.852080346428296	0.447653067201719	0.85354908899222	1	0.299482793702225	0.785558727857696	0.449403667940508	0.87076804641147	0.748031994435038	0.76100630036014	0.912838702473611	0.834334777047925	0.825328290244794	0.900496884409915	0.910511236153767	0.832527247930496	0.848072474836399	0.764565580203698	0.702548651839859	0.810092021721557	0.48477710791091	0.463433948541342	0.86312612140763	0.893436541258878	0.753473644759961	0.435896804218457	0.561935393254012	0.64435345619357	0.260487573347946	0.704029647522017	0.63251920359636	0.810867790049856	0.724488651378915	0.863772316070578	0.629498905207946	0.860965831519975	0.338005491499952	0.31806017603513	0.84101576262723	0.687290245925171	0.50680624604552	0.862669343173348	0.801872525811218	0.827425137802369	0.790573363415309	0.808967141163385	0.854146292027113	0.778877711667333	0.869224024791719	0.190364610709772	0.88572619225755	0.696026063023565	0.803342912470782	0.290148591890563	0.528865839505214	0.612441573205471	0.412118138925713	0.811422098132972	0.654419230270241	0.595642546859098	0.737421322838974	0.813243422085102	0.144431613605643	0.243904158414904	0.844691999488443	0.788367482354456	0.829043453132913	0.666229259662816	0.236434417685294	0.464836142665394	0.58328115252618	0.369260712824959	0.614395604345894	0.17716279784198	0.199058858428449	0.895470557315891	0.800963502149751	0.83973224994754	0.616599803788307	0.837098503863152	0.816300211500008	0.7117164682512	0.809763724482981	0.89732249762638	0.582202508831905	0.612565114795965	0.457424932206506	0.152770069363229	0.769848753809846	0.83117688574858	0.779589691380809	0.732306496151153	0.710502074315736	0.52211929248539	0.759302126318665	0.544868673004873	0.837543786169347	0.431990072936905	0.858827133735101	0.781903249068605	0.847795407612898	0.675752033083941	0.548084106237287	0.456925499942551	0.090030376381381
CD82	0.434045940895763	0.806247202048189	0.769861763078319	0.572318541544476	0.81829815824741	0.751682213042956	0.185559145890477	0.811370244578048	0.299545879280589	0.671841872894821	0.535771747956326	0.765380035863652	0.511830113348875	0.495000444092255	0.241022072482338	0.428952368018213	0.526265548816566	0.738437963748881	0.27636234434914	0.299482793702225	1	0.648910818901068	0.891315474478267	0.186842347672987	0.722299173288429	0.578978413169245	0.360637660114395	0.217028243043508	0.303996454943445	0.37536740883015	0.179541178383328	0.583859037805857	0.655893046806965	0.649791448175768	0.622903388977957	0.628214588601749	0.79833946239385	0.865708894022882	0.19427432490262	0.490992702728724	0.383321228575857	0.772398055022692	0.805742544317426	0.778826900783809	0.83644824732316	-0.0587165573209629	0.795951828443402	0.684157808248097	0.762764625009584	0.452793465605527	0.763704915195064	0.301907808240136	0.780133737062	0.64144719638737	0.534873409977517	0.64083508344979	0.787532512451083	0.334913581967167	0.510251866560259	0.487357233542814	0.0899983713752506	0.508125077571379	0.0137949429224862	0.473468814550972	0.15024935047426	0.824114173619424	0.202243728840142	0.671798049864142	0.269604764737083	0.682708518815186	0.739124704089669	0.555282223351601	0.782292603726923	0.123008264767822	0.555999094259191	0.540023280829538	0.516715330278826	0.535416201401291	0.874555683512739	0.786062201724142	0.497192962498655	0.468491938869141	0.238155354888961	0.616364160268872	0.884932054041505	0.784643894028574	0.712492260019715	0.806898693110952	0.693966559407091	0.468797611876105	0.845341272412792	0.185485754912453	0.543807547405661	0.508736506469956	0.751269647389889	0.641660074145767	0.474121477221915	0.352825997298651	0.349108535796255	0.3847244098544	0.775268096050504	0.767217510320212	0.749868121984398	0.641315265127708	0.69992372841889	0.448563508760824	0.51586045715384	0.592471184652876	0.462416403343295	0.707083960757681	0.584221588404058	0.733011258141164	0.43857581870783	0.797911767756613	0.235927924843227	0.726303045774235	0.110631652143013	0.0544471435109634	0.844171719710698	0.76636131898141	0.0317197000603791
