""	GPR37L1	EGFR	FGFR3	LRP1	MRC2	C1QBP	THY1	CD47	TFRC	ITGB8	LRP4	LRP5	LRP6	VLDLR	TNFRSF12A	SDC3	SORT1	CD9	CNR1	ADORA1	ABCA1	IGF1R	EDNRB	ERBB2	TYRO3	LPP	CHL1	CD82	FZD3	RIPK1	LRP8	NRCAM	F2R	NOTCH1	CD81	TNFRSF1A	CAV1	CD46	ITGB1	CADM1	TSPAN5	ITGA3	TSPAN12	CELSR2	PTPRS	ATP5F1B	SCARB1	CANX	INSR	SDC1	CD44	VANGL2	RYK	CHRM3	ANTXR1	FGFR1	FZD5	SORL1	ADCY1	PTK7	NOTCH2	SMAD3	PLXNB1	TRPM3	FZD8	FZD7	KCND2	MCAM	MCFD2	FZD2	PODXL	FZD1	CD99L2	TRAF2	ITGA6	TNFRSF21	SEMA4C	TNFRSF11B	ADGRV1	KCNJ10	RGMB	ASGR1	SMAP1	SLC1A5	RAMP2	RAMP1	GPC1	PDGFRA	APLP2	PILRB	ADCYAP1R1	ATRN	EPHA4	PDCD2	MGRN1	ERBB4	ACKR3	NOTCH3	LINGO1	TNFRSF19	PRTG	PLXNA2	PLXNB2	ITGAV	GRIN2B	PLSCR1	S1PR2	TSPAN17	TNFRSF10B	LIFR	EPHB3	PTPRA	TMEM67	NCSTN	IGF2R	SLC16A1	NRP2	HMMR	ADGRE5	APLP1	PTPRJ	EPHB2	RACK1	RXRA	JMJD6	ROBO2	AMFR	CD63	STX4	LAMP1	TSPAN14	SIRPA	SDC4	PTPRZ1	RPSA	LRP10	PLAUR	GPC2	NCL	CLEC2D	HLA.DPB1	GPNMB	CD74
HMMR	0.399242537714938	0.703963398539673	0.217820267956987	0.535621737283861	0.396499202254824	0.618773397839072	0.568925988964326	0.65140834567903	0.400368192609261	0.380937430127743	0.391134811493842	0.567913556250273	0.541405985147924	0.271979921896733	0.371306661615693	0.426946756680416	0.58488055664026	0.610185711827999	0.228509990358111	0.370300004417544	0.282389209697066	0.521103970829197	0.393236663798963	0.261449891127299	0.608857481751441	0.435723908816005	0.301519514720467	0.607882208457509	0.566618391260007	0.5697881242494	0.595652919660353	0.349309710240507	0.542895302978921	0.712766718624829	0.496619129367482	0.413826933095572	0.156915865644132	0.499535360249023	0.40937398296066	0.346765485889475	0.610725813248832	0.14138606086107	0.64768741113001	0.525571072216556	0.646622175031289	0.713152621163229	0.529043901445559	0.522625921875193	0.485846815033437	0.617047573889164	0.105448291418181	0.623891035940071	0.633142614876568	0.392327219066916	0.477509707284804	0.39984722736272	0.513977907526638	0.206826768742274	0.592300965652329	0.62710376458114	0.605753948716759	0.327509767955032	0.524737705651357	0.357935905707027	0.270053253317259	0.188599065166571	0.495109719749582	0.660754603608706	0.482220061788076	0.828650156718746	0.261736900092261	0.494522846387867	0.44553964803945	0.783557468844546	0.222185952143701	0.353401478017492	0.627798843714359	0.527424230826652	0.327620047169644	0.513553084390759	0.479401154904518	0.459412862174748	0.694552206640322	0.57795433850521	0.630614116871585	0.368065746200512	0.348341200002229	0.622849162917869	0.514833814131075	0.752900732087343	0.264516247324778	0.454945029781013	0.327590671083518	0.691785316728705	0.5700769766123	0.330752681414098	0.650995406609282	0.632422307353775	0.540144600403794	0.547974730250377	0.521201522577238	0.568447284428549	0.499069307834957	0.397302398622541	0.391144636517142	0.571597352162107	0.627416670897733	0.624775860269515	0.484489365187172	0.32203960130086	0.627119874803641	0.575826198869101	0.551795121335573	0.524982836665838	0.402677811498116	0.567072556559718	0.146468165011562	1	0.41235745711193	0.376062574711634	0.429547070024997	0.700357565186287	0.620937065740167	0.58206711008851	0.624052121719595	0.463993873554326	0.522454728164114	0.496024197399533	0.546960916574626	0.461767249271774	0.663939295571472	0.299906714260719	0.349178631502713	0.517492381155105	0.635555726075929	0.33421968394522	0.190854043412875	0.599771514103485	0.712473060450575	0.604294550490696	0.02685959123658	0.110929861533436	0.0549917641264756
ADGRE5	0.915779171313913	0.721492685893398	0.835670873497258	0.85709427624311	0.852258371399464	0.855786219710359	0.680618209906223	0.886190160052187	0.807740900624786	0.851361030911796	0.536192776912446	0.811056293186173	0.598842399856419	0.766103738729299	0.827004611843968	0.828947125367728	0.878011682761069	0.681701185401289	0.769550028481837	0.870463158347089	0.844077606527036	0.759402826425611	0.857133549585608	0.856689285875899	0.842706026287484	0.881962220655767	0.719950639212374	0.654904883342113	0.82822338075626	0.86949255322709	0.745479814288694	0.87315817406306	0.935878879653918	0.649318418103296	0.93504320585458	0.915771159039084	0.649212559241756	0.769833588519393	0.879082199065416	0.874067041357129	0.866050356093677	0.76925710416512	0.699895387440686	0.861587813381006	0.810597822914583	0.832980004369463	0.811743453142575	0.890811437655162	0.69847755854866	0.707570739496046	0.7345527619281	0.676709557119656	0.829085671762632	0.445456362914899	0.635086686647461	0.831521066098342	0.744439936332363	0.748481031418271	0.474694239171627	0.747100777424561	0.897808947419043	0.835241330485973	0.806956256484292	0.653852345090588	0.787388926585449	0.754832981076544	0.498692531790228	0.823992695558023	0.936425391181887	0.635260364960631	0.849415781540969	0.844237243745767	0.899119411153218	0.641331284032926	0.731253946751933	0.869845527860129	0.757661001283982	0.668197812308195	0.662688401735048	0.806086459890876	0.759001402794214	0.765049250312043	0.853346695794158	0.526472383162965	0.726747916884182	0.906933292843105	0.9008713925863	0.491906770569397	0.912651960822323	0.773010455834086	0.703332648060219	0.872098179186346	0.89867199788705	0.832202460861579	0.851525576110508	0.581763821021624	0.638358799245721	0.808989684176634	0.487954318082134	0.770323292480737	0.661752110120812	0.673731345751378	0.884312458071062	0.910287842404004	0.492000789667417	0.839451720992803	0.609678161333409	0.901426543976743	0.864982372152318	0.81581173108911	0.526335287056727	0.879736921766518	0.797194034358885	0.919688278075123	0.860547128187322	0.606850614926139	0.767406681733024	0.41235745711193	1	0.894069388449002	0.841586159065839	0.633061208038667	0.812198653414332	0.825888636635406	0.726346436129656	0.741751606786158	0.872550865475832	0.892693336598429	0.898222049433979	0.940396805092456	0.771428272351333	0.827909151018181	0.775097608049935	0.775385329451008	0.851499454036106	0.902130658295961	0.357990959116305	0.516419223671043	0.796229916074282	0.579047467445312	0.114402866715259	0.249024607165018	0.158939503342986
APLP1	0.84973762846801	0.551683408039403	0.838993585043153	0.73969589490852	0.833019496659458	0.720513722561648	0.517629191023213	0.853885380984939	0.674257910736603	0.790304491246555	0.394461611107039	0.659815043967932	0.443170115989954	0.810020881831426	0.877814266028049	0.745505527949905	0.828855079987915	0.585020097260492	0.758364925212137	0.822761641893784	0.914239044691347	0.708711073597471	0.80103314189497	0.901071557788521	0.716715135018079	0.871052200509729	0.649638854625236	0.481315149500486	0.705585406922872	0.81101663264432	0.621478298252765	0.890373766974007	0.886070932964092	0.474793192273808	0.877098950012071	0.940546146773928	0.77473276227074	0.640226306700523	0.91503294777855	0.939456045908889	0.836889817849128	0.914958076949602	0.491156393938075	0.764046374722524	0.696155253355072	0.707708697697481	0.761979168946373	0.860109309983276	0.573996188974445	0.674819185466803	0.889209065746233	0.527126907247347	0.697935668119581	0.291535619067404	0.461674326573932	0.903070016045713	0.634518265153093	0.856205814140165	0.377898001550712	0.646974533935664	0.850047672411083	0.926796924801101	0.682062570195702	0.492591152893829	0.837381639838215	0.861772430634158	0.287513338849037	0.724406336398621	0.927457899223756	0.509875185036319	0.850532248965939	0.881228803689378	0.916424266923597	0.557947236494407	0.744843209321445	0.763157079372305	0.60129862912586	0.419389454937013	0.591999843406245	0.696930096957991	0.615721419568931	0.622450842327093	0.737721077080607	0.371201187861458	0.559791445669436	0.915303599430435	0.949883737707157	0.253451752682853	0.913169875557541	0.723001609811758	0.689645693926407	0.809901184928471	0.912236220612683	0.695299381789095	0.7584706159398	0.542544917776528	0.415947694150061	0.72744278661496	0.280963541713608	0.714379830680558	0.508141259286563	0.531199371868645	0.922380253570142	0.920255401570775	0.28886188129143	0.817432998805005	0.392492232373931	0.821314635731997	0.805659147700795	0.858841878599017	0.31017803503465	0.794454654586063	0.690764510696792	0.92006903255033	0.827486524183937	0.533291546816773	0.890826085081122	0.376062574711634	0.894069388449002	1	0.735845127409049	0.54242970726651	0.701105179031113	0.736169157132591	0.629785981600199	0.611765546107521	0.879089356414437	0.832872913942385	0.825090436968601	0.933871446760648	0.624645590800437	0.894485998142036	0.905096015808413	0.641644564352625	0.720886166915529	0.937296653759829	0.273555533697823	0.301051664339204	0.65330994563012	0.440575814529476	0.120325856493705	0.268405065600611	0.168006836231252
PTPRJ	0.916325847414619	0.780839873101642	0.862977146297358	0.907574363521241	0.89631576337235	0.744799733110324	0.570221403016188	0.846476131241689	0.855842977544623	0.918055311048034	0.612131884236093	0.822029083477758	0.656354771726183	0.746916186326959	0.658212090175606	0.898556380172751	0.908769879536786	0.611643384133873	0.860101276995105	0.870197509804564	0.833872405978254	0.819013693500474	0.917205493966873	0.824266011602129	0.848334239262537	0.900230733862797	0.787004680725943	0.605380054620296	0.888834494760595	0.900285890348271	0.746821032578584	0.827661972901637	0.881899209665944	0.672534659524853	0.864827653331855	0.850920910766383	0.454688621636978	0.866279753151074	0.803640771285506	0.833306391252548	0.835640626183034	0.644574216204317	0.755131534234012	0.892904684090777	0.838246248356587	0.728410056395535	0.765802411867076	0.897100023391033	0.745025168313679	0.607951173166775	0.637534748284375	0.700899024958345	0.859165741845674	0.506103492177738	0.646315430623191	0.787843992920176	0.837211010136946	0.768591769650502	0.547315129627056	0.776439991427291	0.908186513216855	0.762673816145252	0.805723498408477	0.782208715318182	0.847555511717687	0.738147050389855	0.549138089572728	0.828128868938929	0.876123066999525	0.653521900049282	0.851116710538509	0.761451665542805	0.864256750567804	0.59968549907442	0.839814738427361	0.854930888764544	0.746243537115221	0.711459063182381	0.832580266694195	0.844795515678575	0.80962365316319	0.730977344337443	0.822076855246915	0.546370204610176	0.660178443471987	0.798773380330185	0.811761218907343	0.543335971253193	0.88599577578267	0.809816269180811	0.791266128486978	0.907348519620925	0.819131934449406	0.753255057591097	0.863959676554526	0.704764353825511	0.667087110894178	0.82502838931058	0.471114923596096	0.813148001261618	0.766966240783843	0.710402860419304	0.832734218527452	0.87666479290426	0.607803939200108	0.881879917038597	0.576485312224278	0.82915965189855	0.797911217987705	0.860519336839501	0.550773074157312	0.918493149736985	0.883463865982392	0.863118597844099	0.888416387124796	0.63120516977152	0.650785923073744	0.429547070024997	0.841586159065839	0.735845127409049	1	0.642741181952905	0.693752327638371	0.821065322342971	0.696597923844366	0.888132252077063	0.824770968849065	0.787219812261556	0.883250810023339	0.881453314528229	0.805352029586645	0.853908539081662	0.664514324140148	0.869118023762577	0.739885972720628	0.844973482057241	0.486908292590633	0.516171546485639	0.815527440642899	0.690460366889174	0.252154954348901	0.373746757871089	0.312500468318767
EPHB2	0.655815170145303	0.842203253318077	0.444384987424902	0.813978421497827	0.677674084310228	0.791971747773674	0.763721634673248	0.785926596194264	0.715510808037031	0.650018051855178	0.669779178089555	0.826762469490818	0.796384455124438	0.578844548612353	0.536827875492996	0.711553967204766	0.785977201857115	0.777774389157118	0.506877827648256	0.625530809341379	0.487481084777869	0.805855290276053	0.60545104892203	0.463754288343733	0.846607982017095	0.652497779287096	0.609945081074792	0.80801368585412	0.800099530068481	0.729006433854018	0.818891722817915	0.553716692774322	0.701204554587028	0.923584757668494	0.700703956009888	0.585940252263571	0.339922318856257	0.771471673707407	0.606484099588572	0.481255084463686	0.784090765797031	0.277394195140552	0.807222380418473	0.816583028469357	0.820320837680268	0.80471303081924	0.745617173191931	0.762283830381995	0.814464975881777	0.779265074924364	0.188248529775312	0.856986338032983	0.848323407375237	0.708837769673569	0.751201157371033	0.546106115265092	0.744235887498201	0.341518749383606	0.847684879053733	0.875226711724751	0.716203632265207	0.462797683943332	0.796127162381353	0.55175996095087	0.494996834895475	0.295307894845602	0.743443711499155	0.711727386621285	0.644829003112254	0.796049843018884	0.503744053339122	0.629739174406168	0.630474946153085	0.862594543572249	0.409844913949569	0.654389103760024	0.852264202143007	0.711858540200456	0.620250522118604	0.764191004551743	0.81330984873496	0.760702065389036	0.86400396976665	0.805799375303365	0.761889908343532	0.501082992745112	0.526154433183263	0.77646248942262	0.69574815775736	0.799974263459977	0.530327113796599	0.711622072349637	0.483053808896628	0.813070886953282	0.816946855294912	0.568649233335697	0.810376725170187	0.829362432601721	0.806080853642331	0.708447057240712	0.802695252446972	0.867001927111037	0.682702309642379	0.577842620136604	0.702070674334989	0.659692091180944	0.815441594455922	0.75080715657415	0.751747368262658	0.513286480393554	0.797395577346858	0.782125913509155	0.766000710626579	0.725461925191408	0.677846634931332	0.805002655404504	0.237454425181232	0.700357565186287	0.633061208038667	0.54242970726651	0.642741181952905	1	0.793323274636124	0.860507998151722	0.807333077345809	0.685657172269442	0.713655813625139	0.666352976440255	0.69069050075041	0.650063135294793	0.839508147573634	0.498679838516254	0.475683213718019	0.767486862770448	0.800768299952549	0.482511218038925	0.337850301358271	0.755962340714833	0.876706381669178	0.76878576867399	0.0133944725524341	0.128623387529792	0.0540740944008087
RACK1	0.72836256746613	0.758632294603095	0.553431159626327	0.778137313528918	0.729509641006732	0.969564617592347	0.751334056326543	0.888391390875704	0.816653377520918	0.642178376420048	0.472804629332614	0.796834056771892	0.583847919184569	0.664696483713598	0.814301299289969	0.720100423026791	0.777828809931007	0.929421632070966	0.570794067461009	0.748013873992513	0.595562732830926	0.680742493183666	0.674551626067565	0.625283407790234	0.832322866198902	0.70546241551049	0.656970600649817	0.706863969172521	0.737469851270518	0.769910637069294	0.691138613308046	0.611657536135417	0.813701510585201	0.761159430354471	0.891324552169636	0.7797080713507	0.562630589532925	0.69987401686745	0.763515206752046	0.649795480438967	0.872313539373184	0.499866108304291	0.793526699062629	0.789441814953402	0.784352387162106	0.96612090290497	0.821510480875139	0.811491551079745	0.672728893916436	0.79354741345048	0.407305117978931	0.71144795624513	0.843916177002136	0.617665241707563	0.573067672876849	0.637733138782466	0.75517466395522	0.505511930244355	0.605105060892407	0.814181170583089	0.783231314094006	0.618150178139568	0.712438037044751	0.621237844274239	0.612008387829347	0.459928852237908	0.499034279775015	0.753687408333234	0.804131735996007	0.781641998359692	0.642170603173316	0.699038049922814	0.715846519546197	0.846314086095356	0.497423321457112	0.654538603689929	0.796586495062488	0.759998371127858	0.483614075522857	0.673859900197719	0.718734188318555	0.747222021274179	0.918707130359005	0.79316104547422	0.904212144633749	0.741972607459909	0.731183744203201	0.61768886650941	0.813300662091067	0.715821690337413	0.573843333866359	0.705779767478676	0.669492634531376	0.944601437277073	0.784213492540048	0.37791984479303	0.781735679465997	0.841818539293299	0.677071774851014	0.775047688719408	0.661188641710827	0.697427349870066	0.766353300453789	0.675151580807109	0.567105138240672	0.734785937139848	0.770939918099248	0.875943955843847	0.782264714449084	0.57630967607761	0.646993361413911	0.805043912766734	0.753891824009882	0.830337386329076	0.697013105495406	0.813261991311428	0.458598425257567	0.620937065740167	0.812198653414332	0.701105179031113	0.693752327638371	0.793323274636124	1	0.792952260439872	0.931329149896469	0.635567367202398	0.816817604620871	0.914620243745379	0.869859136184777	0.814365635823298	0.844081362949363	0.601784853557129	0.655279558021323	0.651428442879698	0.973824510923131	0.668295108912454	0.39689487349186	0.622211251249384	0.86195265777287	0.562114801854547	0.0918527175690934	0.208994305148072	0.119509591695445
RXRA	0.842501571828525	0.863742252344201	0.712000774435064	0.92109624867711	0.832494586785071	0.818063583264703	0.768985448969379	0.859242150950385	0.824866499667947	0.852203320336632	0.721053439007632	0.868219535047248	0.819171827120308	0.751988982721387	0.645996542254522	0.829019340004469	0.898962581161359	0.744339802332007	0.729719162831489	0.779091747371308	0.747846599504511	0.908059125805176	0.794233372295948	0.698994260968053	0.905652206092204	0.866657203704985	0.731209374326043	0.786883140345606	0.915173751321614	0.869006462918626	0.880803688237961	0.805810516492629	0.864624413910832	0.853859147430748	0.835989077968688	0.77745015697359	0.545136791291207	0.880671990466149	0.804133428752475	0.71960804392699	0.870847094984194	0.540827274548832	0.797594014641436	0.901854846469405	0.875635153496084	0.806431388360862	0.826064545146184	0.905845476728002	0.865583824248876	0.754476719254843	0.491813222111637	0.858543780930178	0.914947337036405	0.670924020651203	0.803279393881411	0.789914748506786	0.807935611281963	0.600176803920632	0.725752350109368	0.8676290554997	0.870544064731804	0.685399304476863	0.891935873267956	0.634596034950315	0.714141419637624	0.572775367515921	0.712366344941998	0.830236682105869	0.845477841694365	0.717875261892186	0.711794538515318	0.783816818449764	0.834402018523161	0.74916744909156	0.642099189886844	0.866133955322816	0.870852794265259	0.715005676914371	0.743920544354225	0.879024293598583	0.878889060767257	0.849114478754052	0.907575306324915	0.72131579339706	0.727108604545077	0.686286504616187	0.725910929590068	0.700181554072735	0.855147705766238	0.877194828175561	0.674010055235223	0.8951534118474	0.73348270233195	0.831882507247931	0.927560532644392	0.664619734416089	0.759971700674138	0.866847244790452	0.711934880669006	0.787420888146418	0.842108208334999	0.870567393950378	0.836507645369261	0.816047859294195	0.655969144955684	0.810038958928514	0.756651090901029	0.860084670544446	0.882963044886132	0.751636470910181	0.712489643601649	0.906204812962795	0.84820824428601	0.860381185129153	0.868289213230209	0.784300107836711	0.539100216123403	0.58206711008851	0.825888636635406	0.736169157132591	0.821065322342971	0.860507998151722	0.792952260439872	1	0.793187314105667	0.80855936305531	0.848569662253376	0.752457900361523	0.826769846015404	0.831854321623513	0.846942980508309	0.723252293284634	0.671328696124702	0.884399931419902	0.826230837805872	0.743952217297168	0.387263597028031	0.713301547562733	0.906003198467552	0.789668684245469	0.0939599508519093	0.220300726389628	0.144173409479602
JMJD6	0.678836596973623	0.740357581594869	0.506300772308565	0.781919692278946	0.735841135170701	0.877025809493221	0.726529880803141	0.84575285122893	0.820427386348681	0.656612775366676	0.508955214787192	0.771430962815863	0.649988714083791	0.705197871898894	0.752478214976975	0.704244759951533	0.766786600007542	0.943625180049073	0.59276740234793	0.70284075038376	0.589404997962625	0.740658254930389	0.636367005502588	0.565142896784966	0.800667413518511	0.707415505487098	0.68093874313158	0.679280752694226	0.745982833060122	0.743866093494206	0.709994585220538	0.608272783175099	0.759633945470644	0.768333967349577	0.817869237379874	0.723034292537718	0.578780113132211	0.758979449067583	0.751774675385578	0.601770229582774	0.845836307417773	0.457451541349127	0.766302944874258	0.779354833127075	0.793918335110932	0.886126099841167	0.818724575324408	0.820984884880106	0.678531791572978	0.713272667340747	0.337585977223655	0.723925763096837	0.850000689315823	0.744007824121503	0.599398179527425	0.643901975924041	0.763295829759422	0.480395559454269	0.60758107422389	0.80957879225883	0.765152463472632	0.564715378027039	0.719315631007191	0.600186779821041	0.609443863133471	0.424204072521062	0.533577856284452	0.725373537992276	0.753596546316094	0.763537108041186	0.600545574332347	0.639541773508897	0.675746192663886	0.811342271019624	0.483997490081218	0.634703714954358	0.784454267514011	0.704569197586053	0.529499077071204	0.688267416269429	0.770228184981724	0.747270889501217	0.885120340687178	0.804295194880703	0.817346986734756	0.623756892731556	0.66862447674104	0.669276956063542	0.79349515795777	0.721678128779742	0.525989248855603	0.712999022808255	0.603776461732573	0.874020871382495	0.803289524670754	0.433195895064265	0.747356936119205	0.823015680890083	0.725726248252807	0.761970951971294	0.710933811390704	0.727337712711332	0.733836016218283	0.634972129577586	0.619885488391846	0.686079352943137	0.77229630916032	0.827682614474331	0.746182223935913	0.57514153776186	0.640807538758055	0.7782092764445	0.778862307357062	0.788329984567745	0.707121966014911	0.891211726325743	0.392154401129029	0.624052121719595	0.726346436129656	0.629785981600199	0.696597923844366	0.807333077345809	0.931329149896469	0.793187314105667	1	0.628149058269328	0.791018147669692	0.827706955073457	0.836417349716146	0.751951384099477	0.829139317398619	0.558106553889544	0.636022173305967	0.683074245945791	0.887530831994537	0.615285121573096	0.437590703068749	0.649192141810841	0.849688114499101	0.614797824730251	0.130084175563445	0.22629623867645	0.168912354068781
ROBO2	0.872962998403924	0.832711100744684	0.794503971030313	0.894615325749279	0.858083117235795	0.693392327021034	0.528733851380516	0.798394927219113	0.846653903895893	0.905018693764517	0.699762141007064	0.822955963029261	0.690932176061469	0.65743505439428	0.548336793399858	0.911905323758869	0.889862794377856	0.5824654703529	0.828099385027052	0.815420534459341	0.71599535838096	0.803203476602899	0.902922618879734	0.75417437102242	0.859997980217513	0.836613448828655	0.800883128218435	0.614598586191924	0.926595980015022	0.869672914687487	0.740547863356374	0.718986662564207	0.815347474472469	0.712882729498554	0.762154290160176	0.752983979881269	0.319106138181982	0.865402883027134	0.678380347469962	0.732809795688047	0.808200307316758	0.489907762962192	0.799906515449631	0.884693856374178	0.850000936177603	0.68563596525151	0.641340603697359	0.846788188509842	0.741568559790009	0.583323804693842	0.474540963127103	0.746104448653024	0.860782920259738	0.551260295120604	0.653546427735061	0.681227778432501	0.874496997668643	0.574628230237305	0.646526544061319	0.816760397942783	0.865626569653223	0.636522034049193	0.792302151114295	0.833119989061357	0.757210240644772	0.627009284734738	0.616068607158088	0.779552826491415	0.77410476564256	0.688119893811164	0.782772325641821	0.699853595028507	0.778258205720343	0.60006863092338	0.79725369102307	0.786439191442763	0.742955841254578	0.769034608043411	0.866861606200783	0.837121341982621	0.836093354483232	0.719168526353504	0.808819195402607	0.520827595169969	0.677950773326649	0.714040900286653	0.70295254533721	0.606651774227645	0.793352201252393	0.796925475645335	0.797758507369033	0.885022602995143	0.725695381043635	0.714572054240184	0.829742817582799	0.741085798724647	0.738665915573359	0.845135636107657	0.511786137101925	0.837355597636221	0.792330710946287	0.740219314137828	0.75566802885894	0.760333833284796	0.719207299949744	0.815222317304099	0.583066396528244	0.75312225300277	0.717832154593817	0.806438357734741	0.603699055500101	0.921754623767141	0.883813645629744	0.780432430469734	0.7752427094067	0.649072153712289	0.477578563017493	0.463993873554326	0.741751606786158	0.611765546107521	0.888132252077063	0.685657172269442	0.635567367202398	0.80855936305531	0.628149058269328	1	0.74942004079759	0.714708785114537	0.795135752037177	0.779918336352378	0.743398627676028	0.739919173286403	0.541399578333274	0.913243314191645	0.679942747515237	0.728658180284383	0.303140735679318	0.542425615633932	0.819412535549679	0.742343139807866	0.0263991437080646	0.14215979559034	0.0734321481396257
AMFR	0.876490314780176	0.714901476719937	0.804354624084531	0.855582926109063	0.898807943966043	0.804266472033542	0.597064272683441	0.909327532855142	0.818238824358189	0.836169561576431	0.512097526160252	0.784850034669251	0.579099456351685	0.846888624456142	0.843404410674142	0.858314518505832	0.900518075792833	0.76277457172484	0.8069171959034	0.873838379769896	0.862379689686007	0.801640643243156	0.830222922378729	0.852305134924143	0.830755525714129	0.888545750286696	0.770494737958923	0.588970421107644	0.823439656467036	0.863344038231556	0.721020065341244	0.832624494650935	0.906603995307253	0.652602861659144	0.901378809504827	0.92062765734994	0.701977849283185	0.769581247049172	0.900289959916966	0.872353928647149	0.918595344361447	0.758346465641089	0.667358708216217	0.859917685543334	0.805303026887536	0.800530403679538	0.82699599679142	0.935955322024668	0.692289719908953	0.723137635288434	0.707885351631536	0.666812201911196	0.836350464057055	0.524802063897476	0.569732436152509	0.870655048724511	0.802950762036179	0.775510636816374	0.540716228757335	0.789887531249602	0.904700111953361	0.837375634227135	0.757495481999225	0.668213849856159	0.831400420658884	0.763081841549715	0.442465727151365	0.801938802757558	0.921481430736042	0.683611862756241	0.835689829345146	0.842112737270806	0.884882623283511	0.704554526416208	0.759840021917281	0.788724536662447	0.737668850537038	0.608324752787174	0.680223452059763	0.780705135603567	0.770182170927883	0.722891470550111	0.855062998176687	0.585535542953823	0.696575614967252	0.845674782543941	0.900314136469569	0.469943886064338	0.938997708479055	0.807644694949611	0.759765439359627	0.870411445301851	0.839610771249014	0.797544443077376	0.841801717804467	0.596824951121859	0.618533973325549	0.854522140356765	0.483117562774458	0.841251745567153	0.657262803665498	0.656322984453159	0.927073874116862	0.869537385099571	0.4972235949101	0.857164474107644	0.58792672988918	0.868279314511527	0.820220261938813	0.849002237072085	0.506915588830475	0.887674705384647	0.824452255900476	0.934698108775359	0.858413393782629	0.744519949241301	0.725048279477343	0.522454728164114	0.872550865475832	0.879089356414437	0.824770968849065	0.713655813625139	0.816817604620871	0.848569662253376	0.791018147669692	0.74942004079759	1	0.882843018650137	0.886432139129346	0.924653968388205	0.787374570867657	0.856464165934297	0.845483352483739	0.761215586313864	0.811210498175927	0.882674830654331	0.38283638624866	0.452003833606796	0.79261774974532	0.584639526265888	0.146478268775332	0.293229767091548	0.194614562187599
CD63	0.836124459127449	0.674339676848655	0.745939762239093	0.780049806825116	0.851809124171301	0.906852863334929	0.56023903629929	0.931488643978838	0.847207405755353	0.755376345996717	0.390157691557009	0.753738149327004	0.440300037625222	0.768631190005934	0.929277800710723	0.825687588342547	0.840282785809228	0.820312212722178	0.741339704648289	0.881994805176236	0.761712572833231	0.659588427084088	0.812984023506557	0.822579440311041	0.810585311254707	0.810354970977011	0.779907812716432	0.535797152883898	0.752056657732933	0.835830603083929	0.625543314247989	0.717403927125565	0.878362406158941	0.603575308169609	0.94180946310182	0.92130229536419	0.628423780291941	0.679953426835706	0.864109298332664	0.834375576521396	0.915325598403067	0.711388479369091	0.696591447541773	0.809760114325242	0.766597301987177	0.895799685246915	0.7975045906184	0.875778613637408	0.581420653339504	0.73799209286939	0.644969913489069	0.601955680185859	0.802917856367339	0.474717511858589	0.436464454948165	0.739096415814086	0.811746944857121	0.711509114745737	0.482615654169638	0.771305351631696	0.867221674707397	0.7704473425803	0.654587645049733	0.730567245044806	0.775359100629088	0.700422165956451	0.319526898752044	0.764097090099076	0.895795132180524	0.696555124154951	0.830529555313318	0.788687849331238	0.820364385933955	0.719899305319872	0.709180291465536	0.693772580264901	0.707313740011104	0.694653032847217	0.563289446467081	0.663011899307258	0.678909173810077	0.670157930854445	0.864772054281739	0.614706395766858	0.800413071234368	0.907066471098124	0.902118485410354	0.40492228728269	0.91191432219444	0.700291655381541	0.696664568263238	0.778219519235787	0.834483198680839	0.86855281934403	0.77013023140328	0.422591168891506	0.655047084575527	0.851569415336127	0.431324149702209	0.852865068823194	0.579786564196214	0.584363977117891	0.87576585042398	0.7935549426084	0.505272397986694	0.825686760310332	0.570183930739185	0.886636921018416	0.765226425601674	0.753869631311635	0.458182316855007	0.85346355606636	0.777076846399952	0.898342587380798	0.76474027834262	0.711049146487497	0.67055766515016	0.496024197399533	0.892693336598429	0.832872913942385	0.787219812261556	0.666352976440255	0.914620243745379	0.752457900361523	0.827706955073457	0.714708785114537	0.882843018650137	1	0.915092247255446	0.924810393357174	0.782886537744819	0.780243156116501	0.785027607566254	0.656395890310033	0.891960749177365	0.842578161284996	0.392836783576134	0.395798646097475	0.788341955612387	0.465408857892511	0.120407629956805	0.263115800205115	0.154689504183989
