""	SIGLEC10	CCR1	TFRC	CD163	CD40	CCRL2	TREM2	TMIGD3	LILRB1	THBD	HAVCR2	GPNMB	LILRB2	CD86	CXCR4	STAB1	ITGB2	TLR2	SIGLEC1	C5AR1	AXL	SIRPA	CD4	TNFRSF1A	TLR4	PECAM1	TSPAN14	ITGAM	ADRB2	ADORA3	KCNQ3	VSIR	PILRA	IL6R	CD74	ITGB5	NECTIN2	FPR1	CD81	HLA.DPB1	APLP2	RACK1	RHBDF2	CD44	TNFRSF1B	ENG	CANX	SORL1	TNFRSF14	ADCY7	IGF2R	ADGRE2	UNC5B	TLR7	FPR3	PLXNB2	TRPM2	CXADR	CD47	ALOX5	NOTCH2	RXRA	CD9	TLR1	TREM1	ITGAV	LRP1	MCFD2	CADM1	ITGA5	ITGB1	PTPRC	SORT1	CD33	CD93	SDC2	SMAP1	SCARB1	ATP5F1B	PTGER4	ABCA1	LPP	CD63	TRADD	CD69	SLC1A5	PTPRA	EDNRB	ITGA6	SIGIRR	CD82	C1QBP	SDC3	ITGA4
TNFRSF1B	0.648802618880563	0.441849608779566	0.121131863362646	0.542235482893728	0.376615586988898	0.0500756756521327	0.652039466306494	-0.027305975270896	0.748605781665515	0.407597405675922	0.445394505238532	0.191775669449252	0.486914261336075	0.659510205456469	0.222084968517857	0.538729985454486	0.728548612261866	0.553764849140887	0.461567396682117	0.611556350800309	0.482051295338804	0.413032029545546	0.706197888692308	0.670957633003429	0.360058681037783	0.267317954922116	0.445059468916003	0.391639144411107	0.237300724420493	0.629534483019684	0.481852088243423	0.499788876832862	0.421609295387048	0.369848536630264	0.710069174719252	0.599369035967438	0.471178534397527	0.734234078382281	0.645132128809438	0.465840147627721	0.610642127954377	0.710332762297946	0.175340021872673	0.501104466322015	1	0.599267757558056	0.657805886020732	0.133599786774056	0.538413573566126	0.623571096494889	0.345172950489965	0.410064784408258	0.385162251156597	0.352712783727225	0.395910982652213	0.557867017531625	0.535974623055603	0.673283154571624	0.598338264128728	0.569151489471521	0.466719772795209	0.521297402562114	0.552641378565501	0.508825039870337	0.0791324964331189	0.466539003255095	0.494653355267013	0.544660839640644	0.715166505241195	0.473158103969575	0.598079515685108	0.739338525906559	0.42540663325664	0.607399657752532	0.601530407827165	0.172426566515528	0.68926923596709	0.42070699461848	0.498838941891489	0.49871259053426	0.300632357027477	0.540806179149634	0.627524766431901	0.518093782210425	0.33305671253538	0.492284594884412	0.366250472918002	0.432919281937868	0.424327482343899	0.480704168358496	0.344630712854083	0.476458754334808	0.3390782900434	0.661032786611473
ENG	0.882078623751631	0.861653837736031	0.316962568913512	0.890563105454868	0.752766656708167	0.0855952672443275	0.72118007616084	0.294045495446137	0.807128012767937	0.744187229623883	0.456388584856016	0.510227965986437	0.75381729274411	0.600845240057823	-0.259770918003359	0.879338918906232	0.833887855761712	0.771274514524234	0.789747150030408	0.768038745318808	0.448641471777185	0.678948877057416	0.89162385331539	0.841981390904215	0.573714399983422	0.138100943683571	0.541139066894016	0.797062162087459	0.285405964313729	0.863735789090925	0.105069827256129	0.0923979323846888	0.528835415880273	0.645323053184036	0.484755786104476	0.88470609462757	0.836699073261251	0.711742880444701	0.877309171531617	0.123696992209117	0.893943721711527	0.606807928590132	-0.00833962807976084	0.828053484056142	0.599267757558056	1	0.880420625557692	0.0277946622218289	0.716215595639794	0.498917379825398	0.706279096691708	0.11113596362449	0.511525417961709	0.294385231919281	0.763667902581373	0.80859988019048	0.684102985441029	0.724609565380209	0.856452865688764	0.82677387503476	0.515327091027438	0.717514951668769	0.521494567127155	0.529910443524052	0.16379433610959	0.557897737814534	0.783360705253505	0.835585293458896	0.534615192572082	0.782189111117813	0.787534223365005	0.6707050302275	0.401656089050485	0.870360959103866	0.85427972752288	0.367362265812728	0.729229419878221	0.40793958571233	0.739551271967027	0.323285525318143	0.579701326089876	0.595441381771551	0.879736969205707	0.758495565688546	-0.0304896134931343	0.724015352799253	0.385932738691199	0.612734075890154	0.310754763510964	0.375057631887154	0.699813638636523	0.772593813326746	0.576591244104515	0.705510465451209
CANX	0.83496923257281	0.787725106583121	0.15331904163379	0.829173405526439	0.724401852171771	-0.00826865265840179	0.608880356989674	0.14086719316472	0.775690494168458	0.796687614790374	0.345002992746691	0.525924964219002	0.743616315715019	0.595938005044584	-0.238458009276959	0.80897306751482	0.799823459125589	0.709866583151793	0.791446746121881	0.784553947223345	0.28792359358763	0.619473603322311	0.845241499788243	0.869043777235624	0.541842797901912	0.11439610096193	0.403174184143846	0.819350989604395	0.213990961863468	0.784033419686083	0.133367598694407	0.0357713169804252	0.471236551957943	0.551337530338225	0.442372766874077	0.873284586317095	0.852167212856516	0.654713645524705	0.852546862236438	0.131115303631678	0.938366621429951	0.648328963493838	-0.149198121361528	0.920882757808754	0.657805886020732	0.880420625557692	1	-0.0767905097271144	0.757216454651403	0.432220098235491	0.826767998645872	0.00758629708397025	0.359894594630165	0.165240616015199	0.687564098154046	0.825823051116195	0.565961866046407	0.774298488705061	0.858015540476581	0.824763139644476	0.682852633318724	0.744170549638039	0.688986339543933	0.522253830294802	0.377948457878469	0.520770485525398	0.838159203239034	0.927506141729981	0.642539244544063	0.831253422786804	0.804802111072534	0.632060805634896	0.460190335735979	0.81166753339371	0.82747381286839	0.488296725801827	0.864150404431488	0.377776671214871	0.769504744067062	0.294367409430685	0.584855315541397	0.734852438797296	0.955377490038988	0.786072766182072	-0.0562882222428137	0.703938500270237	0.551705650793873	0.778702201063485	0.32668016613756	0.417684116034692	0.769131531226742	0.780356154672482	0.674591649294884	0.721954671500408
SORL1	0.0388492330791072	-0.0454483350257049	0.78448969451457	-0.148399815504256	-0.0811593849370254	0.696767990582856	0.463115589653778	0.580785045772496	0.121995552914149	-0.314733262030589	0.737651625463258	0.0637775665743776	-0.357777448542674	0.0305574266557899	0.158731951354798	-0.0842441015660658	0.27306399384943	0.0298662798095311	-0.319811364138248	-0.0265211460935295	0.502207435000854	0.487681433337143	0.127866926305928	0.103333252831467	-0.213381774595943	-0.0829381541205382	0.591295880965599	-0.223797972294629	0.668942043394608	0.104481430991335	0.150282462901753	0.228733105392578	0.334799177616808	0.455619027092912	-0.0565597972341303	-0.118472307842623	-0.0411233119333884	0.277650188201722	0.283091591644598	-0.256953995008046	0.0665016699699176	-0.00920788908703985	0.805846634130745	-0.191292393212854	0.133599786774056	0.0277946622218289	-0.0767905097271144	1	-0.244461543919636	0.0870790193188319	-0.000255262599753184	0.552276462449329	0.604882611982994	0.451033733966374	-0.130542936366568	-0.0127295940724944	0.18732315228454	0.190695606927283	-0.150918534300989	-0.055637147452462	-0.10245557098467	0.220003853453528	0.209799324919548	0.320528109918883	-0.247566053356179	0.651861765276987	0.226741044303777	-0.0391835671797988	0.0185523691219308	0.0302134222759478	0.24288967345338	0.209627745994739	0.544127822932184	-0.0216309696818907	-0.292769464350596	0.196033342069456	-0.0830284596939363	0.499113737899732	-0.111779630781614	0.275487005335416	0.224730325772041	0.226554804271866	-0.0651284155476698	-0.180979940920901	0.503445168910825	0.198500886986497	0.297870118880825	-0.0237558609072892	0.531015986000703	-0.180192417658927	-0.125195418560414	-0.061933052121247	0.126750411444165	-0.296308201308702
TNFRSF14	0.689855887630486	0.708890012041238	-0.0104566387843854	0.745401893197289	0.70435984270086	-0.107114461365808	0.387035234811855	0.023199708485368	0.567100664678231	0.727826146506696	0.15443377611112	0.606837139501862	0.660940349026649	0.588678234360101	-0.0303202069023437	0.657512937753506	0.625103265654376	0.633241963275867	0.760031278794753	0.695586103160045	0.23795060813441	0.390451657309562	0.616274848505561	0.631110172356906	0.607542545896496	0.163510147717928	0.221385847331317	0.681745145153538	0.113298616748829	0.673075991136444	0.0856389125454098	0.0322490637700384	0.539322740657203	0.401970269137377	0.412206857509214	0.719230606875179	0.627334527165381	0.403636201803323	0.639381624810484	0.272583955331636	0.68566649954172	0.494405220024895	-0.31141836675397	0.754119778687075	0.538413573566126	0.716215595639794	0.757216454651403	-0.244461543919636	1	0.346104220003758	0.629286974599865	-0.111734705199351	0.0556946612812347	0.241904906463976	0.590182788819726	0.557835478645593	0.402901105463103	0.549076776238789	0.714747924482573	0.607417004707738	0.524039790136714	0.590182092497468	0.416325812922767	0.418714976216021	0.227997106348177	0.198690424781955	0.612967134219855	0.715603759600586	0.514734175197194	0.572838205164519	0.558079698531867	0.48792691651512	0.241743874380379	0.626760450169728	0.693465831300515	0.32720107233146	0.669393544785266	0.221525382789636	0.532537490021281	0.280741602044803	0.54513338924441	0.407724729839177	0.733096405566387	0.664929264742768	-0.156250769840919	0.598991471174973	0.246991979462788	0.533667530547699	0.0676546494293128	0.416980156514954	0.635299002831243	0.521400833554578	0.411462406160913	0.646571976948034
ADCY7	0.546657131456954	0.419648416848684	0.125521909852991	0.514876860241703	0.323363889132548	-0.0542886080718281	0.571798526354807	-0.0295904443009352	0.653400944892726	0.331486515525016	0.359390891573249	0.0084385438138103	0.395586113197728	0.599668424849859	0.201393525854755	0.493584591573009	0.541331872976627	0.441877287229701	0.387111630234117	0.420707135033249	0.553155347885279	0.30420024047268	0.667002853953986	0.593113960059358	0.358841309735348	0.139198669878495	0.376292808109221	0.308954257151147	0.145002975905734	0.607457130671321	0.505086036836141	0.528416676656517	0.309381792514466	0.239808545681739	0.721918973473086	0.526413257323043	0.302337884845718	0.687325542882961	0.490781017680585	0.512943164767062	0.413249934633936	0.629818171697694	0.192778632664437	0.323357988920932	0.623571096494889	0.498917379825398	0.432220098235491	0.0870790193188319	0.346104220003758	1	0.249632602392908	0.284640416353119	0.461937746046385	0.273845600224836	0.384996149282084	0.572067824050101	0.481200645172886	0.492571019857914	0.523524292492136	0.490318765163678	0.244313291381823	0.244970905095848	0.282649348781816	0.455855989660134	-0.166313890447669	0.294900080519414	0.344424229264399	0.282082433799854	0.454691428242275	0.251469471657148	0.376228176634863	0.641212589111242	0.216601159212572	0.579811015261366	0.575961996433269	-0.0952614826602072	0.505435610421975	0.27358563841511	0.388965278379623	0.378983072168074	0.133788430068047	0.363069624659082	0.399740076138894	0.307552622958645	0.310491756185842	0.318135552635951	0.148869309220227	0.24162423260746	0.319705741909185	0.383965234223739	0.128144132036091	0.402971458353111	0.247556831633882	0.639955935443102
IGF2R	0.642516967966174	0.756520865463671	0.228280465465385	0.704270887743918	0.708255290671701	0.106315371054643	0.420790395132896	0.295395729508904	0.541587074581041	0.773845930743029	0.259843142398089	0.691505344371536	0.513588168791199	0.381739876144609	-0.307918419406439	0.644388102878554	0.628763147613945	0.53084781825392	0.676548705041022	0.687561844453642	0.102482305098473	0.605841338084625	0.638957619626443	0.710914753250377	0.516504936368575	-0.0466711121842777	0.384132911889387	0.760442449331267	0.286577867104822	0.634466269411422	-0.117825542809946	-0.271376243399859	0.506215853513551	0.589430117692435	0.0812060710347621	0.720463772901747	0.731922989625347	0.422313552080825	0.75007298801539	-0.170468014786503	0.836309483631184	0.314715180571429	-0.187834056125434	0.828350468252418	0.345172950489965	0.706279096691708	0.826767998645872	-0.000255262599753184	0.629286974599865	0.249632602392908	1	-0.139830195748083	0.258467020240826	0.107177427667473	0.634476310154253	0.713056678750578	0.331231630938399	0.596046057676447	0.690892452837665	0.683063543561143	0.599033908861531	0.691335046257107	0.591554110510337	0.414043157673741	0.418841927007812	0.422453325917122	0.820913217817635	0.790379645499407	0.362414814812858	0.76855557358353	0.686251249554605	0.371545680299188	0.492773299139693	0.590751778186308	0.591915365564786	0.582421034768601	0.655704418317149	0.270997452733641	0.567430485285352	0.0980777803382526	0.687422104160994	0.624060973859889	0.795927635786836	0.590314457626337	-0.172243343986855	0.606640832394659	0.538138640446781	0.753222995002958	0.27047082437965	0.181380766189427	0.777827184793207	0.596276121481404	0.668105062946864	0.417647425406794
ADGRE2	0.196224009599369	-0.109402979710806	0.442849958213359	-0.0230841669006226	-0.0438724694613531	0.294548890346633	0.407398305525541	0.0577398735988636	0.290043360995422	-0.260078897102873	0.552621609041369	-0.249274926588351	-0.130258083665239	0.310039277389339	0.281547607055565	0.0347066639475761	0.257878898013433	0.137336360084725	-0.131397174481429	0.00208580355169921	0.445574359720484	0.245739092767639	0.260034956145784	0.15493690752722	-0.125752259105363	0.150183600715886	0.361434453797886	-0.192103767405945	0.35252857088975	0.12220772418373	0.302124476385475	0.54100894307862	0.185921917896025	0.25882166949885	0.320497901644016	-0.0219021341101219	0.0536512016641926	0.468142482140754	0.205376111282305	0.15024444262233	0.0423152483273691	0.252562863731271	0.638862280488563	-0.162291717854737	0.410064784408258	0.11113596362449	0.00758629708397025	0.552276462449329	-0.111734705199351	0.284640416353119	-0.139830195748083	1	0.505522841149806	0.191619545716967	-0.133883677716173	-0.0123859396865692	0.253843621841916	0.213100651801058	-0.0116267216206311	0.0671023284772038	-0.150201562781536	0.109972847434938	0.0750075589166101	0.250551719674927	-0.30286195162216	0.411059295977988	0.0365288512175918	-0.0144262732758226	0.217131797691524	-0.0560094130215342	0.111198725643246	0.412719047576725	0.227397745464654	0.113565228566799	-0.0398979733345624	-0.108386286806744	0.149575484737963	0.399396003145966	0.0774007554451803	0.366956757291123	-0.094518369677644	0.16710966726386	0.0200862442688177	-0.0571054397376861	0.482843301640772	0.197236299180955	0.135030033125533	0.024187463174343	0.352946073382634	0.0729060467439873	-0.270770829303175	0.0887357600039626	-0.0266608883667137	0.0932707582927308
UNC5B	0.444584131201716	0.368783907164663	0.651910167342176	0.335202884508727	0.239759852435661	0.488826389284927	0.6920846415849	0.481220450235809	0.513107816543045	0.0875979509789399	0.703569189261535	0.0902938346048335	0.127222454769983	0.394832212833642	-0.0112025520626691	0.38161121114787	0.549101875448327	0.385316542347163	0.16162417078755	0.294425178875882	0.628320801620339	0.602430946721163	0.584258526349423	0.535795613517012	0.155338384328503	0.0261872269359551	0.649888150166711	0.215690054711485	0.499777352235375	0.508885301416228	0.202933426273585	0.32137877665946	0.350097861638194	0.555433030382599	0.329989287385364	0.347250903408025	0.361080086311219	0.646672882554647	0.580258272240991	-0.00841196714235757	0.42033594173221	0.38579057196745	0.584041470448517	0.227650804175494	0.385162251156597	0.511525417961709	0.359894594630165	0.604882611982994	0.0556946612812347	0.461937746046385	0.258467020240826	0.505522841149806	1	0.383768288663587	0.293128449023282	0.450361877968522	0.487562953191901	0.504047697803459	0.342804463071268	0.353618214628991	0.151921946307424	0.361754217081625	0.353668814943252	0.467397782820684	-0.179123628571082	0.686178460955936	0.449002162698767	0.34929866792862	0.26938340989386	0.346001433734655	0.516607285070792	0.513900004454967	0.456862174649489	0.46765386003093	0.28763828074286	0.188830213807622	0.309029813516462	0.540070463814737	0.312675054228936	0.376158567652555	0.303086470917717	0.452117659805132	0.364986804672019	0.204220632746592	0.411536248068284	0.436305942209561	0.367181029401971	0.236697638828047	0.528763560510047	0.0801383542201335	0.151808144829417	0.370676936875653	0.374272754029176	0.210245164922794
TLR7	0.35337982268152	0.351980236959115	0.518393754086373	0.286642962069389	0.146019873242063	0.435728682027436	0.554701365316343	0.568390976143975	0.393412683096527	0.0831274724906299	0.517871166262727	0.350137753370208	0.105161839179526	0.297690326113813	0.038259750072301	0.299208232210745	0.479449797480924	0.318788455600574	0.0964412767715201	0.319580205484522	0.618625464838664	0.395437219337307	0.318493058181578	0.314948961739355	0.250690564940743	0.0272644264113635	0.575616376641808	0.115120077676245	0.436001559507066	0.428290028057774	0.23170116452716	0.275866937379913	0.493719227299708	0.409897434261259	0.210633651452085	0.246041216405267	0.11535646322299	0.381106195214865	0.485899196024918	-0.0222340606253925	0.253047048993508	0.153457070264392	0.426672832917392	0.0986574280524883	0.352712783727225	0.294385231919281	0.165240616015199	0.451033733966374	0.241904906463976	0.273845600224836	0.107177427667473	0.191619545716967	0.383768288663587	1	0.23849526043351	0.228158169440818	0.442057191649703	0.295173777050367	0.136128951558405	0.191764345430709	0.12083647485686	0.240899651577492	0.131594662195982	0.393801077223021	-0.17195842443556	0.496266072767886	0.343130427428965	0.135907087726125	0.152272148599154	0.129234746105285	0.303012464274572	0.307068969020493	0.352610323057217	0.301593883196408	0.18079067806196	0.0456124435744214	0.0239133269646159	0.35233829506189	0.00406056503168854	0.40276309149973	0.44839956600835	0.0395774952821603	0.15791854400053	0.128513779939782	0.338664420285549	0.381500195881581	-0.0175623696663974	-0.0928622926503876	0.337156531640748	-0.0173355787870165	0.148542586043602	0.0390911746875901	0.0957919931554177	0.00149965870056941
FPR3	0.65638721807396	0.866466433597667	0.188880980933834	0.882756288296913	0.45212412633646	-0.0422919077024462	0.445330561338727	0.284443049453554	0.601112909572716	0.752731086323895	0.15038075855515	0.563792775020548	0.736394837931628	0.336248745896487	-0.412583043502569	0.872135089294603	0.569409924385103	0.685068792060075	0.813461886644718	0.79539201554105	0.169669781584104	0.582119052846735	0.646841496944021	0.662016558468604	0.751365443160514	-0.142898142363051	0.461645858858526	0.828733400891357	0.0710126713784462	0.72792624839646	-0.144959398588916	-0.204197364427353	0.425891334683558	0.40227123081974	0.237679462493327	0.816305262741141	0.590539280527827	0.43178358979551	0.685705021157427	-0.067455712636275	0.746664299974452	0.257895311709409	-0.177669043961938	0.773566347008987	0.395910982652213	0.763667902581373	0.687564098154046	-0.130542936366568	0.590182788819726	0.384996149282084	0.634476310154253	-0.133883677716173	0.293128449023282	0.23849526043351	1	0.622410776217054	0.578367417614903	0.597069116084415	0.631377758559066	0.715451507598035	0.51415723201876	0.61198176113844	0.372001131535915	0.228167494420429	0.243759245623555	0.316281364407035	0.685319394050632	0.624089567586163	0.23748126732065	0.585111544375415	0.532023556677833	0.343947768740342	0.243169262961956	0.649428438131396	0.784912743159184	0.307719711885994	0.480906617036627	0.211147182641548	0.385207630874363	-0.00812709644478531	0.609647735009292	0.344502891849002	0.638750710762147	0.584965919105539	-0.32205816084803	0.385973317584759	0.196612474308628	0.515563761674804	-0.00273733176592626	0.0440667563681282	0.687811952093434	0.408673992460981	0.597741657303546	0.521756228128339
PLXNB2	0.731398486078412	0.73332318270654	0.176296242823498	0.725435523205409	0.634707529474526	0.00963414637580634	0.597064596323621	0.168003171051789	0.732800949475502	0.699032882273019	0.319263750490469	0.346715290617485	0.663835441019352	0.524833058108296	-0.205657847690597	0.703943880441942	0.713876050830946	0.526421225644379	0.623456325181147	0.635540816223552	0.38552090063552	0.538622241872416	0.819123875456746	0.814090407954802	0.458247520987693	0.133720573034399	0.414273947957171	0.727837089444594	0.214105400627041	0.738770131870369	0.232817635021764	0.116978427793148	0.350596787965668	0.466578432009217	0.487004787901086	0.785759555777392	0.741676681640427	0.639472762065988	0.772131053456022	0.189959004335336	0.791502751261359	0.647085989680921	-0.0633181744164036	0.745485303151179	0.557867017531625	0.80859988019048	0.825823051116195	-0.0127295940724944	0.557835478645593	0.572067824050101	0.713056678750578	-0.0123859396865692	0.450361877968522	0.228158169440818	0.622410776217054	1	0.539800392406733	0.695080131475765	0.846627916382995	0.734189913825795	0.609732324559118	0.558579112532836	0.587626748337308	0.500206751604706	0.144015147035038	0.476333630487554	0.700266052293511	0.766681541889707	0.563826251661832	0.751214711850266	0.735586583246906	0.598316585316806	0.472597316988404	0.769394628759752	0.764574493061271	0.323089321493438	0.702535526688567	0.279970828873292	0.764499848371812	0.245786114618689	0.461264987766581	0.678642471196772	0.806754531424927	0.627646815953804	0.0463945243703698	0.636488221138281	0.489312170689156	0.600375354498019	0.36652249584342	0.427628206806544	0.627358515010565	0.793702679307607	0.595512790240589	0.663232405968594
TRPM2	0.615844660253566	0.560883716896916	0.402294459287515	0.65916611157052	0.297594867847438	0.128117504010914	0.660146416691431	0.336520965963683	0.615834079536224	0.396625449445553	0.434741961309462	0.27583627403757	0.558766485522781	0.380512851236144	-0.218472426243535	0.731824956021263	0.644390978131499	0.642269890419434	0.520600655295227	0.612086074849316	0.445207739599374	0.553616309546824	0.690987128899568	0.562650845078731	0.397863543311117	-0.0322109261114889	0.530116709339835	0.523348207496422	0.233066791237909	0.622050429632542	0.268602444858976	0.234303851919823	0.384796581247558	0.462415384290934	0.375602576378084	0.632748418651073	0.4765707023051	0.606603560166783	0.686633676604611	0.0418469090268356	0.60801790124457	0.391455046351668	0.245875662899118	0.512342582836568	0.535974623055603	0.684102985441029	0.565961866046407	0.18732315228454	0.402901105463103	0.481200645172886	0.331231630938399	0.253843621841916	0.487562953191901	0.442057191649703	0.578367417614903	0.539800392406733	1	0.512286127161506	0.492618900247931	0.628075027856309	0.282632158290956	0.500290316591538	0.354679476148604	0.432551822431962	-0.0748224221456205	0.585766074032653	0.58113058359156	0.483060981049836	0.362361049931921	0.4540747717134	0.510036265377819	0.475064123414902	0.392487643296822	0.597775989627353	0.582077050202588	0.135780186646072	0.465875595204253	0.491231830207828	0.385837233342025	0.278038516029606	0.382174428839036	0.383072610087801	0.509977829500045	0.400881620173495	0.0533391562292189	0.477454672191983	0.174253540605065	0.241168710405316	0.206374856709178	0.103474778772201	0.325361092886193	0.437428545180088	0.456339491387787	0.435989566454874
CXADR	0.756614032613081	0.672500310765068	0.277991120945324	0.688386023144506	0.506399219261178	0.0561150833885186	0.690539853845046	0.219111465755268	0.776150448434637	0.490073799529013	0.49751612150286	0.3635217836209	0.52047376552257	0.643219301379708	-0.110615856076862	0.697585118965382	0.732421111334058	0.630333746790558	0.577244174540318	0.608277514660786	0.498666786699409	0.602345593512348	0.783495800671606	0.818288878933933	0.429968416046012	0.131954862143881	0.44162565196598	0.569751012115297	0.380381873045312	0.764529039836597	0.218488718355031	0.235377511477045	0.524076863591712	0.478707076946102	0.550380641065487	0.740026859771758	0.643438323895474	0.717693025744953	0.787223419243443	0.18555317847929	0.785458580727513	0.588527665607451	0.158517975696115	0.640177718268153	0.673283154571624	0.724609565380209	0.774298488705061	0.190695606927283	0.549076776238789	0.492571019857914	0.596046057676447	0.213100651801058	0.504047697803459	0.295173777050367	0.597069116084415	0.695080131475765	0.512286127161506	1	0.67385015610307	0.665354773446352	0.542578684093918	0.589593917749227	0.617915671485961	0.48929749434347	0.119694191535328	0.612622960311074	0.757889714936468	0.710922009360411	0.657219210330752	0.557540773866332	0.706415586447885	0.646929248623709	0.436757767288736	0.699559377245129	0.669709499637217	0.29924753817421	0.668695216554836	0.401503047605945	0.541308486858919	0.37537619204411	0.530100575297678	0.66768697334345	0.778955192642979	0.654373894282242	0.13846880073002	0.525996302194977	0.585335850861574	0.647831506304157	0.425175666026622	0.358386597073148	0.531132115367627	0.549719125653458	0.620173283764934	0.581655130752498
CD47	0.805130641487048	0.73939700508137	0.047458725074167	0.766097418395104	0.746200757550187	-0.073509357930168	0.538330819189125	0.0426701952667027	0.755700166789301	0.746378742228509	0.301539041661541	0.370258710097307	0.713652680812903	0.640325176249974	-0.0553611023351686	0.701800786820331	0.741967014751281	0.602548625191334	0.706879344621862	0.669566004419511	0.311133537404849	0.467718529992489	0.806049406440136	0.783528046161494	0.465565859497256	0.257231941424864	0.303759165551384	0.740402274814106	0.179181929711419	0.757810794682371	0.190223613785966	0.148640808479199	0.380152514927544	0.493224399541703	0.568115830556384	0.801453167425988	0.807007152803209	0.623841720289647	0.732004223662014	0.343816358846841	0.803553166958992	0.723872489515994	-0.20176607152862	0.798441578498691	0.598338264128728	0.856452865688764	0.858015540476581	-0.150918534300989	0.714747924482573	0.523524292492136	0.690892452837665	-0.0116267216206311	0.342804463071268	0.136128951558405	0.631377758559066	0.846627916382995	0.492618900247931	0.67385015610307	1	0.779705072751764	0.526189152537294	0.59736979227071	0.521712522210932	0.529909424741744	0.214562012462238	0.374214927740936	0.644751546295327	0.812717285721323	0.60631566479391	0.768589293343036	0.728175984162785	0.713917391525311	0.360693189010344	0.790957735980379	0.817196682524756	0.343031942674805	0.80355956986518	0.254692897215539	0.810921511372109	0.287169905483669	0.402430260197013	0.65371908672632	0.869092489378967	0.770669815229731	0.0297112421394626	0.650284001410718	0.450603660951807	0.621707988226746	0.269195284362695	0.574146437389611	0.662304559022028	0.834997554274031	0.503115117021045	0.782480055347522
ALOX5	0.864090993718703	0.799453993639461	0.239943879091548	0.863876982830012	0.669796281615562	-0.00151295702762256	0.631100722909638	0.193591492490335	0.803957329253393	0.770665006784329	0.395909234626612	0.435146541567323	0.711641109102595	0.605834048121018	-0.342715272527886	0.85048532052809	0.730228162358401	0.7272030879313	0.78933812251072	0.768396444356669	0.286516311332694	0.52307363648645	0.816468433289963	0.721244533561705	0.541568507741488	-0.0130266092370868	0.389698429635094	0.801346129052528	0.292955152785336	0.767730230511988	0.15051752978848	0.116217996720085	0.471597953929825	0.549456417589187	0.424655400867608	0.830438794990209	0.666672665158876	0.7124626953403	0.770035989442693	0.0848985386740174	0.842871528684439	0.49298078009662	-0.0372256179437603	0.812515516371634	0.569151489471521	0.82677387503476	0.824763139644476	-0.055637147452462	0.607417004707738	0.490318765163678	0.683063543561143	0.0671023284772038	0.353618214628991	0.191764345430709	0.715451507598035	0.734189913825795	0.628075027856309	0.665354773446352	0.779705072751764	1	0.414788352204404	0.654338678623457	0.370907468721985	0.527348305150426	0.28788091039412	0.421674016688687	0.725330634337941	0.712801286055742	0.383632825406796	0.645580766360172	0.57120745453413	0.587226666639476	0.312469747925917	0.770421830509163	0.82996280945935	0.242612479099701	0.728504770702706	0.252578737979039	0.566106249127282	0.293066638865353	0.458378682381251	0.496721792900189	0.761492886836563	0.682563426480204	-0.0763517432394591	0.575339288251187	0.270435467268508	0.544604188777119	0.153727338117467	0.258973029794412	0.597424922919894	0.604238527844887	0.487129736957173	0.65099443431866
NOTCH2	0.408441372235872	0.499722625774678	-0.0148737013088748	0.476633480024574	0.349756085808746	0.00172991094582643	0.299557884876225	0.136782390729191	0.434097883762986	0.529939304001024	0.0649195070546165	0.474695051552097	0.486447892990933	0.297960613354634	-0.142223092790403	0.446140200411964	0.460617672934516	0.391760816961365	0.490807129301423	0.571430766644637	0.158679158009408	0.461098907657661	0.482894167377593	0.586651010176076	0.487101044066855	0.0672358285487585	0.251163951797485	0.575562820725434	0.0583486206104632	0.485906843757659	0.0063402501458197	-0.0862386264100075	0.344726264576056	0.207463983651751	0.209962328481798	0.590141008194719	0.527702662912484	0.281274799034382	0.522046742747428	0.025014597229988	0.621290525305526	0.456344125283369	-0.191549537921546	0.651828769993567	0.466719772795209	0.515327091027438	0.682852633318724	-0.10245557098467	0.524039790136714	0.244313291381823	0.599033908861531	-0.150201562781536	0.151921946307424	0.12083647485686	0.51415723201876	0.609732324559118	0.282632158290956	0.542578684093918	0.526189152537294	0.414788352204404	1	0.451699616760378	0.691893907469879	0.196264590557816	0.351169493252882	0.368921979987473	0.586418361859681	0.681721286949667	0.458713862305892	0.563357988063799	0.650345730393799	0.279610394968004	0.40386363260433	0.510304017388767	0.463607804892281	0.491128006376158	0.561899228189117	0.357949089003574	0.547383480783983	-0.0184888232589907	0.546597625872609	0.560601687524913	0.674750190879215	0.57101516654984	-0.141965111268492	0.372955087067099	0.480573030497546	0.628675840331656	0.219668455744474	0.238494988379399	0.578974707142984	0.538637270705526	0.547059266306245	0.439278406414473
