""	CXCR3	CD3D	KLRB1	CD3G	CD2	KLRD1	CD8A	CD247	KLRC1	CD8B	KLRK1	CXCR4	CD69	FAS	SMAP1	CD27	PTPRC	TNFRSF1A	HAVCR2	CD44	TNFRSF14	HMMR	ADGRE5	TFRC	SELL	LPP	SLC16A7	PTPRA	ITGB1	SIRPG	CD47	ADCY7	TRADD	TNFRSF1B	TSPAN14	ITGA4	RACK1	CLEC2D	CANX	PILRB	PLXNB2	RPSA	S1PR4	CD4	VSIR	ITGB2	IFITM1	RXRA	CD6	PTGER4	ITGAM	SLC1A5	JMJD6	CD9	ENG	RHBDF2	CD163	SIGIRR	ADORA3	APLP2	TREM1	GPNMB	PTGER2	CD81	CD68	HLA.DPB1	ITGAX	SORL1	CD74	C1QBP	PLAUR	CD46	ABCA1	LRP1	CD63	TSPAN5	MCFD2	TREM2	FPR3	LAMP1	C3AR1	CD93	STAB1	NRP1	NRP2	LRP10
CD68	-0.650484415556219	-0.625612341697632	-0.575228911514584	-0.604617528543402	-0.63557185851368	-0.514035860332576	-0.592062738221623	-0.598685732111852	-0.554002969815917	-0.649186312699428	-0.648240792046172	-0.475791353280597	-0.621644293715815	-0.466359976721381	0.312589575222472	-0.606504177093052	-0.395073552630198	0.704103535472914	0.578423469678272	0.777387050502968	0.517855114254874	-0.055028702102817	-0.420720664426872	0.536034260932676	-0.565505484754474	0.41329125041731	-0.504373008557862	0.0556705412442932	0.457581200892651	-0.609844278502447	-0.0727607923027393	0.305175805092429	-0.322022174711079	0.00059825224431033	0.0412809574159165	0.393558509562073	0.320987873223068	-0.409123629068015	0.787268348560973	-0.27359835114747	0.776442416639917	0.0343491641621442	-0.54091881441752	0.728909034775144	0.510193627735842	0.75582947088337	-0.683223039740645	0.655085370702036	-0.502494209330117	-0.161855236353767	0.807097710690606	-0.0718630554716583	0.221872691909033	0.648052599960071	0.684926363496624	0.703618029830011	0.768545468544497	-0.199095813567624	0.648633556311232	0.827859585461824	0.89297765692583	0.94624454818134	-0.586206713658942	0.644276959395735	1	0.549759592999353	0.846031705824681	0.509161534921447	0.602527111787897	0.226980401354359	0.854390805838796	0.597755796511412	0.905307749741008	0.839429359443741	0.635684475976825	-0.422589014697196	0.716744158825912	0.684482322061903	0.76491306038264	0.866718593867472	0.727177332857613	0.606035597933998	0.611668899307146	0.756418132526209	0.852799573703044	0.656620799439158
HLA-DPB1	-0.306006020512072	-0.272342579021198	-0.348495511372623	-0.241954937094255	-0.291783796538127	-0.327927627016471	-0.260737160364041	-0.338448029822493	-0.356983488015114	-0.333768175715418	-0.354449319958693	-0.0322776242943381	-0.229604855894729	-0.0735799398728959	0.557243190364415	-0.285898748928276	0.176343771653547	0.848168290267188	0.828041049238896	0.731629455455377	0.449773433230809	0.364805069837825	0.0556450872618435	0.677530288567662	-0.206992864826581	0.705355573713208	-0.150625251311463	0.54797343352182	0.753026635773805	-0.317021613893174	0.487018212657642	0.7331883669887	0.0997885497202369	0.333385181450535	0.37749650429061	0.875406210141024	0.665652117635581	-0.0209373886068872	0.811162825747122	0.16002952260023	0.772949422103175	0.469530522548853	-0.0731996903398358	0.794595210933798	0.881236157484565	0.860481211007898	-0.307009729127465	0.73933001466115	-0.0761467443605456	0.380691942230446	0.771788758490215	0.425527507620003	0.390239265143779	0.667705787814201	0.791610091164634	0.767042876851129	0.716622351825314	0.269619657219051	0.805344836719716	0.776240905584858	0.641752674375753	0.375072677439533	-0.347682942021724	0.834764911607607	0.549759592999353	1	0.42691732101887	0.899861517352763	0.967059497370382	0.721065285405552	0.802225967251145	0.732040597167521	0.359557592595731	0.672969605344029	0.791071694356824	-0.142314502104237	0.756434702941267	0.881017332270891	0.742907145908096	0.589948649369546	0.829955407841311	0.784704830834716	0.708190491432622	0.652069581330803	0.559254905945707	0.814728087962405
ITGAX	-0.673265812670039	-0.70735192438148	-0.493653669617954	-0.691079290586452	-0.703994887325104	-0.372608321101461	-0.668348011594993	-0.546598766836644	-0.427203195715846	-0.709714755745782	-0.574413772258949	-0.577409832806377	-0.660819572931662	-0.577961788546384	0.214442343494957	-0.657674431114723	-0.473262280094715	0.630033970309798	0.532344616973154	0.659835563348234	0.393250130266622	-0.201234466230734	-0.443262556915516	0.548273525201743	-0.656471837447952	0.444839063240625	-0.441969661894008	0.0876928156669204	0.366400842936002	-0.606399099656684	-0.184724084282632	0.284768443570898	-0.467679489919933	-0.135359307121505	-0.0440542574698451	0.270857547308802	0.18557750401792	-0.487462211719023	0.677835908623441	-0.165000069225026	0.70989352441122	-0.0782102055327451	-0.626913055807462	0.629526234679266	0.367367404834655	0.643101662225077	-0.705334144138557	0.55929878485571	-0.560184616012618	-0.317060818431318	0.733444606419653	-0.184070181301457	0.215494001255039	0.740586140609161	0.596187455516806	0.687533920720987	0.716754668621492	-0.294974682861826	0.519093841053603	0.748334515695828	0.797102286674505	0.888311080519463	-0.527527275951548	0.550909872623783	0.846031705824681	0.42691732101887	1	0.431586124639841	0.489201831755462	0.138146138672664	0.753565844133242	0.54941278166102	0.887589336726263	0.812827308317816	0.514262580379104	-0.290062963841571	0.618898443354024	0.586799215497418	0.685907058248008	0.700151162973035	0.6541734097737	0.534848711423106	0.537781831421948	0.75248056592189	0.857246571434312	0.608877374706615
SORL1	-0.401831919930852	-0.359861451327663	-0.436341087610627	-0.325410616383117	-0.38752234777936	-0.400473516789839	-0.323449099310308	-0.455281728745413	-0.444920275555084	-0.42582495686402	-0.468916030465115	-0.16237329947601	-0.334031941520721	-0.125128661087441	0.445582730264091	-0.363947648140015	0.0541572258991982	0.89138747123485	0.794829326404334	0.702592758147581	0.310567976753138	0.373122186189624	-0.0534859168705866	0.708778335947607	-0.266503493422786	0.70238287144401	-0.197016050930099	0.564072203800015	0.743977223440052	-0.428913118354868	0.456375223974408	0.764059575343549	0.00375674870877103	0.188967662379414	0.277317710815124	0.902496462211759	0.576872254610536	-0.0786966580869304	0.843063872899267	0.222537829783335	0.835951989822636	0.395260266701432	-0.175527150933655	0.864190068983899	0.812446309401571	0.88546165883662	-0.409074494286585	0.765793916682621	-0.142472422874705	0.263692943429322	0.828707467201516	0.372221726532746	0.40105429239513	0.69550511476111	0.874083696527644	0.82137682040168	0.80854172838783	0.188996672547193	0.839293144337087	0.83242814022103	0.676131011938194	0.371345171155735	-0.428393439956582	0.886961329991957	0.509161534921447	0.899861517352763	0.431586124639841	1	0.931747918665277	0.725607338634861	0.810363868940223	0.688439746122885	0.386797128548892	0.743995915808154	0.77130291683665	-0.163926150376059	0.781624952953921	0.901217353189675	0.809237252809709	0.538836085323279	0.859051542569013	0.870640041562264	0.803599302431433	0.73720933728439	0.609033020409574	0.78713759147817
CD74	-0.374634599803988	-0.329411374574255	-0.393169112828014	-0.294366945104256	-0.347616517227399	-0.338938530905819	-0.3121162282657	-0.378625280553246	-0.383241330818589	-0.397810136321022	-0.395759747604824	-0.0978657044177399	-0.287753732145996	-0.106298044245373	0.555895306404316	-0.33645358797219	0.132828071525974	0.920111957375756	0.871561607066904	0.739997028891635	0.455403671458435	0.389466636907517	0.0340144795813292	0.698876560417204	-0.301916293057747	0.750906237430255	-0.185867217545419	0.584056681789722	0.827342807746135	-0.368596559745527	0.483503893208099	0.781620314035546	0.0570820345930551	0.321219371358125	0.393932629004343	0.915127274401925	0.618801300494551	-0.0437284990568281	0.870457374195517	0.18622219300549	0.845995779347517	0.417620896660421	-0.126622915072002	0.881127961719125	0.880077522614667	0.930011668919123	-0.358852395137425	0.789136738243382	-0.110956179235319	0.329539418909463	0.857733736495479	0.416650533806295	0.432732904480734	0.729162900769652	0.884356100650301	0.851543908914399	0.825636724781672	0.252245584079627	0.895549158045189	0.866254218346282	0.701457958939346	0.431107158893506	-0.413729865569595	0.925512548697672	0.602527111787897	0.967059497370382	0.489201831755462	0.931747918665277	1	0.725506187858887	0.864306392425633	0.765188454471375	0.422746289966538	0.76721119910396	0.855534564404611	-0.163831398634113	0.799049813135726	0.958685256096699	0.830088228496423	0.659782613633503	0.905181422361414	0.870255295165025	0.82245747608541	0.766452315588314	0.632639378869466	0.853242231869294
C1QBP	-0.122007251691093	-0.0915524248391351	0.108709001488022	-0.107693560569368	-0.113221463690593	-0.0714914661008172	-0.124344484987636	0.113437638804745	0.0532677960347639	-0.150700087548932	0.0558885017232103	0.203183426303373	0.172773311079482	0.0403652388835638	0.660905565726195	-0.177067686809972	0.442116966874119	0.685260097073662	0.766608809772244	0.516641837015327	0.279513824475834	0.486123397197459	0.35556816337521	0.57638868256812	-0.0307024398069549	0.666065933962424	0.336114890324994	0.691450960168577	0.688405962520219	0.121054108769625	0.689264385213836	0.614912272220014	0.238516404955248	0.427002019442071	0.604223576979827	0.813707834560967	0.828978120859213	0.0279848144661901	0.67898163811825	0.397724282357481	0.585707578806118	0.820126699287396	0.11590922433808	0.53081964803353	0.831441399101379	0.630214305082214	0.00548761805836518	0.7462899910241	0.0890890953725104	0.393778655912438	0.545242086285555	0.730294968763988	0.302639918299978	0.422375033160514	0.606841498920371	0.453166309111086	0.475180134777132	0.418473284899138	0.576318266530841	0.52466703476926	0.401261449653367	0.0487832505249638	0.0274822205138607	0.692481975717477	0.226980401354359	0.721065285405552	0.138146138672664	0.725607338634861	0.725506187858887	1	0.533125734654446	0.62477151717222	0.0330584349910806	0.372841528215813	0.790127170655091	0.195564230950223	0.62633698357903	0.64409966364944	0.488698766035319	0.374285462304092	0.572508829861228	0.582053243750531	0.502995471525475	0.403313100425706	0.286346974806406	0.560000159805233
PLAUR	-0.630923660668117	-0.584589181303365	-0.557527155508684	-0.555949017742311	-0.600312930174768	-0.49705382984994	-0.553085008692354	-0.571596603529922	-0.537842465996193	-0.633298720637071	-0.612020196722614	-0.388325294895477	-0.553824472089652	-0.37213772637936	0.431653089256712	-0.572248033162545	-0.192454309053845	0.911836324707397	0.798286613810103	0.823980471088388	0.455830915313074	0.129078097988022	-0.263342289667693	0.70643613340333	-0.52344626373566	0.641532191988628	-0.399692785065057	0.344733314031534	0.696712488226349	-0.575450895622368	0.184016751464064	0.593790366347244	-0.223159330292689	0.109209646346446	0.205624645795756	0.721243017966619	0.502986171234062	-0.312263115748218	0.907701518882227	-0.0624308834338421	0.935981745379015	0.244776854421693	-0.432951671334676	0.917346836706574	0.759272685267213	0.953229775609731	-0.630076650792921	0.816543651373662	-0.393061902747896	0.0564456280570593	0.954233933450115	0.164438260732338	0.333088751176782	0.782206661994171	0.918470704030454	0.875621923198602	0.910919171111857	-0.0282128417141709	0.86853557349993	0.948443212677244	0.928119603663584	0.755530463724706	-0.577271902364387	0.895452402940867	0.854390805838796	0.802225967251145	0.753565844133242	0.810363868940223	0.864306392425633	0.533125734654446	1	0.721137796406926	0.735358635887921	0.90575810444547	0.796132817694178	-0.346538997455507	0.829292714830035	0.926678253771674	0.935173990450698	0.773812368459399	0.916012806907009	0.875444488047392	0.835253332220164	0.887834201405678	0.828857189415685	0.804992543965604
CD46	-0.293894291665228	-0.319864595023643	-0.131562103975076	-0.299704306935976	-0.331511961626959	-0.215114010257224	-0.329770674336097	-0.183276182444304	-0.184229111955181	-0.369899741754464	-0.216336056205578	-0.0467962472720711	-0.157080528685447	-0.119942528011548	0.600766240584029	-0.350200282243426	0.133151451394174	0.767864471044065	0.738035107356264	0.726492601692823	0.516486228088215	0.212961686291382	0.0867932518099805	0.692493327578722	-0.237157880029448	0.816613502398593	-0.0211689641421521	0.618860811791397	0.758191734452599	-0.161587445225039	0.429599063900653	0.587282054887132	0.0690680265939966	0.419540940530279	0.474659931205238	0.669921817205124	0.661770190106364	-0.0996579211745856	0.80710591268218	0.276915681316389	0.679241949268301	0.467206480052227	-0.142669472507968	0.685687809201373	0.724310134100094	0.720018209250729	-0.251725738096741	0.746014152108238	-0.0438719049842156	0.150485844170089	0.724732728866028	0.356479929550029	0.398042801028527	0.73498012781071	0.65558049459608	0.723608328489823	0.674827613917011	0.234526720969878	0.66729779314545	0.731300641045729	0.585786009182472	0.489198582242574	-0.181347054062523	0.738168559156908	0.597755796511412	0.732040597167521	0.54941278166102	0.688439746122885	0.765188454471375	0.62477151717222	0.721137796406926	1	0.491200517940459	0.676595971089838	0.822558919853459	0.214250518942879	0.783086952156765	0.728595174264011	0.629749830436576	0.704092336567116	0.697349957459912	0.618648935260381	0.586328666050149	0.64903959967495	0.667735579087404	0.811515458927195
ABCA1	-0.730763585690032	-0.711046089131761	-0.636392400814569	-0.681879278749106	-0.720693722476788	-0.537530440991188	-0.666259935930114	-0.673047559790362	-0.601207170127195	-0.722526979287573	-0.725439061508164	-0.614946254231993	-0.742902927786228	-0.559645026338957	0.158565188262179	-0.676401680564242	-0.576784013804864	0.581153571486012	0.402192149680932	0.68213445862903	0.374431049202711	-0.183401204932718	-0.562143312229463	0.502644065263048	-0.670688353881429	0.289922611461758	-0.611370939916698	-0.00173819440582648	0.265075949106004	-0.702647748575357	-0.243499021995179	0.125859142580549	-0.501059286508458	-0.173358507928486	-0.174080510211838	0.199079431280712	0.122178584081377	-0.487916493026766	0.674041986158877	-0.301078860380587	0.679395387725796	-0.176477398797563	-0.656996819432067	0.599219926974558	0.308539040014883	0.619159697416288	-0.788207847677355	0.478951099146044	-0.574636150002106	-0.399795596999542	0.707215474409564	-0.280053252161844	0.188344610279141	0.686405924138097	0.554374729078813	0.649798312619422	0.676092750835566	-0.342891756586985	0.482126844887161	0.739855189489539	0.825382179979783	0.970344214092288	-0.658176352859756	0.479153761388132	0.905307749741008	0.359557592595731	0.887589336726263	0.386797128548892	0.422746289966538	0.0330584349910806	0.735358635887921	0.491200517940459	1	0.796088177695556	0.457161300556978	-0.37502168849365	0.616138660188364	0.523723177791149	0.659534464213972	0.697934382478567	0.641686632617294	0.480509956139009	0.476274128530051	0.702864845137311	0.890722091645084	0.552314015088631
LRP1	-0.702143988831683	-0.671811441234389	-0.619369295649383	-0.630762559426388	-0.681543734211611	-0.522483371081996	-0.633913583698654	-0.647075856125053	-0.585768495231085	-0.700067501794588	-0.684793507437081	-0.530536430858441	-0.664021929541134	-0.437294773059539	0.267526123231252	-0.630712065603511	-0.358230900800244	0.896665341105618	0.672817235625611	0.734633056786687	0.365342053117875	0.0215079478955407	-0.403962745249252	0.700672291401045	-0.592786386624713	0.613781321022635	-0.472003684516758	0.323783901556676	0.622119908169963	-0.662772298086894	0.084287616744644	0.515936797173294	-0.351694221915248	-0.0137940155607366	0.0882188653702587	0.602145381977702	0.303017993019933	-0.39078302655826	0.880751619654124	-0.0194166052105923	0.893430751362489	0.0293239712274489	-0.555998386474677	0.89804856183126	0.596490254299928	0.862384800075722	-0.721773082521127	0.722089737476936	-0.48432710269547	-0.103648826432127	0.909426537911825	-0.0349044225705689	0.321747835128248	0.821583501268158	0.891009743686475	0.884472398128316	0.946196597031386	-0.146119581789554	0.83147048349821	0.942123824509793	0.841339088228041	0.776537318552936	-0.649112069262641	0.852316113266579	0.839429359443741	0.672969605344029	0.812827308317816	0.743995915808154	0.76721119910396	0.372841528215813	0.90575810444547	0.676595971089838	0.796088177695556	1	0.723721156271057	-0.298816989960179	0.796221866575213	0.8602431748372	0.913748716312778	0.799199937840495	0.872150166993874	0.856010060862891	0.861750657979625	0.92965926210562	0.894807117549264	0.764603961162061
CD63	-0.369103766324067	-0.300889464452436	-0.156570459232002	-0.295771311772376	-0.318499045583842	-0.230837553229788	-0.320927314702606	-0.137882422794712	-0.167882117126484	-0.382472120033344	-0.211339202884945	-0.010015037699965	-0.113865047901465	-0.0824395531168123	0.730440930776233	-0.36178991469135	0.216763698677669	0.88450667878462	0.866698253071633	0.728869035174038	0.517837881014672	0.433481338714522	0.161886284726531	0.693925009082665	-0.324279354088515	0.78367483979967	0.00909916961541832	0.692250475386641	0.851955613450597	-0.147371691579339	0.578028500670154	0.639653405621407	0.0976436463606507	0.448231332386243	0.563631654243148	0.819442528634428	0.73154294042541	-0.0680907996396035	0.911518380384646	0.304245140569283	0.804779052818962	0.575294171599528	-0.0932609664840854	0.760112177846152	0.860326229478923	0.844640323477777	-0.249284593527837	0.859306319286409	-0.0936734962263825	0.223517484533101	0.807955955113825	0.562944123335684	0.423309748247355	0.723373822857937	0.789417616094722	0.722886257627932	0.754410165161295	0.327385408151889	0.803419658910205	0.825123114017708	0.684055576068478	0.483530043071188	-0.259387516554054	0.870188903178837	0.635684475976825	0.791071694356824	0.514262580379104	0.77130291683665	0.855534564404611	0.790127170655091	0.796132817694178	0.822558919853459	0.457161300556978	0.723721156271057	1	0.0647138400536264	0.813146347495632	0.848152069070052	0.7337163485683	0.759542843740285	0.806119155502192	0.73334713839928	0.715220891813515	0.697286504772916	0.671062291787682	0.809136445923218
TSPAN5	0.383252208567046	0.330855111610047	0.676936598662509	0.291706270908362	0.330263893506457	0.302036560629265	0.207664503733389	0.592654215965951	0.491595770000321	0.288573147738252	0.542655966936273	0.481836896004828	0.617017567712172	0.361550173084308	0.24501239525967	0.270364995930312	0.480024250647818	-0.161938317910704	-0.0845317634338294	-0.16585229337006	0.0311620186851565	0.0444602157900146	0.515530483861577	0.113170673612673	0.404248418870412	0.28714251249668	0.592859225605566	0.506259224783288	0.0985065640036707	0.67349832981181	0.449115868272069	-0.124198298299067	0.380597589285428	0.472862440292154	0.486318018263859	-0.0770867370192897	0.303715253321708	0.261830128533727	-0.118796870063238	0.581635531944989	-0.339699012867502	0.411179745834676	0.357486775652824	-0.337709090203094	0.0128983896135755	-0.321365864200049	0.510915943241179	-0.0788029831991501	0.451701894770898	0.174630901277461	-0.327996133570499	0.277422085601316	-0.0471410350315028	0.023278105593554	-0.321779164797212	-0.195713420204623	-0.352387896585596	0.362271506598616	-0.278650748677263	-0.313593701051184	-0.446017381752475	-0.414014370896104	0.611321264294794	-0.190771980455605	-0.422589014697196	-0.142314502104237	-0.290062963841571	-0.163926150376059	-0.163831398634113	0.195564230950223	-0.346538997455507	0.214250518942879	-0.37502168849365	-0.298816989960179	0.0647138400536264	1	-0.0404385458778819	-0.2647470392249	-0.406390075367136	-0.24970475259061	-0.271396149039911	-0.311958684665994	-0.326315300706494	-0.3086821290971	-0.216019467840613	-0.0485691436393004
MCFD2	-0.473290492270194	-0.454533547046611	-0.433963663049353	-0.42037304275381	-0.456126823564917	-0.498299734217135	-0.478654492619943	-0.45250140394535	-0.498917974330439	-0.583833983240606	-0.522177863371942	-0.215896688135906	-0.381417839775856	-0.225349339918488	0.4774910801379	-0.402205858337742	-0.0321586507758797	0.85228479582183	0.699990198117753	0.805616636189523	0.499841636098965	0.195152435898755	-0.129905026874801	0.766753356425877	-0.379787742034386	0.704480342852355	-0.304874005873976	0.525917320929085	0.69670114337255	-0.38299723790967	0.388071943962954	0.490568509918629	-0.0590885964403976	0.267705776149802	0.287286454563704	0.688382178544982	0.605945686076348	-0.152243661259081	0.903933253643432	0.0140520719708614	0.816231531303356	0.383042045340043	-0.281240363368719	0.811947369082265	0.736774934237132	0.826312543053015	-0.479820797597072	0.759526104866888	-0.246699008940962	0.082639720315873	0.804781296278434	0.261200799115567	0.30873495963509	0.730009259275256	0.786351363881485	0.756425624043056	0.793191661335624	0.0806012813547637	0.72522309338766	0.845686518592801	0.752893579678922	0.621894862524945	-0.488935312465032	0.798914339190193	0.716744158825912	0.756434702941267	0.618898443354024	0.781624952953921	0.799049813135726	0.62633698357903	0.829292714830035	0.783086952156765	0.616138660188364	0.796221866575213	0.813146347495632	-0.0404385458778819	1	0.79351102045473	0.759736867399233	0.754512609279405	0.79122734796761	0.732285437250372	0.690182002775134	0.76002517741508	0.790612202974236	0.788940273720396
TREM2	-0.5003335846783	-0.453591431205951	-0.474574409700597	-0.419727201500193	-0.468395181518975	-0.381808315127679	-0.417266763226348	-0.476293319716721	-0.44140305549923	-0.504476745897674	-0.487411783950134	-0.263696790991497	-0.424778029120976	-0.235667993071237	0.455129016503764	-0.445367300582676	-0.02047309349722	0.952448247931035	0.863033597960814	0.730515299208254	0.410975034078572	0.285317197570657	-0.101492336541345	0.680420250046599	-0.417434643665667	0.724115021640233	-0.26666303081742	0.492645587226516	0.806281366726672	-0.48148755984267	0.357588737154963	0.758315739598955	-0.0761017186243721	0.200798652638934	0.317273110730802	0.862687856984511	0.512252007843145	-0.169977208971238	0.887883433247963	0.124884658419323	0.912686183597536	0.298639404934913	-0.280477957943416	0.941070189401985	0.819187689271661	0.962398967618988	-0.476435523279306	0.82024074662903	-0.248023801285186	0.205853810055365	0.926096987164245	0.300790943337555	0.403161391084737	0.764439088911511	0.958794184317191	0.897808402073749	0.923195325447947	0.114536933556273	0.949434093072504	0.931830341519393	0.7900458969501	0.533707966140307	-0.492987632494059	0.971638775472061	0.684482322061903	0.881017332270891	0.586799215497418	0.901217353189675	0.958685256096699	0.64409966364944	0.926678253771674	0.728595174264011	0.523723177791149	0.8602431748372	0.848152069070052	-0.2647470392249	0.79351102045473	1	0.926396237666728	0.711039776834738	0.941618401634972	0.938013653469899	0.916713970837819	0.876311033070607	0.707194790340946	0.821451524970773
FPR3	-0.672586388679881	-0.631249443424221	-0.592279296057332	-0.597103132748175	-0.645325829517397	-0.502646517690254	-0.587435495409413	-0.606767400608429	-0.552050858213669	-0.656817909374295	-0.642087718900898	-0.483617431225603	-0.611497128251647	-0.416762513605764	0.29676308401292	-0.609504263217675	-0.27157286609173	0.913422541815514	0.733077150835332	0.680808456660007	0.283169231729473	0.0954920377127269	-0.340704812171549	0.640601694233799	-0.540374481774291	0.589843260584477	-0.421015162906593	0.298524391350576	0.651758210683635	-0.623862506604876	0.134527419992536	0.623921609648236	-0.29225128133078	-0.00194219473020784	0.131538983693827	0.716126469274359	0.364921679330277	-0.37102129203291	0.852406161437954	-0.0836196348524752	0.925483944960695	0.140001970756299	-0.494723255853392	0.929657695840345	0.686723611570393	0.909133495250951	-0.669911202499515	0.783324568603949	-0.439147624071817	-0.0256756319625079	0.93578049623097	0.100017090735907	0.289112072930468	0.721650822872629	0.954533198027872	0.869134962883587	0.958652030849391	-0.121752539070349	0.911730693421992	0.943131779798259	0.853908634254307	0.65650937925787	-0.61897028029213	0.920732119220323	0.76491306038264	0.742907145908096	0.685907058248008	0.809237252809709	0.830088228496423	0.488698766035319	0.935173990450698	0.629749830436576	0.659534464213972	0.913748716312778	0.7337163485683	-0.406390075367136	0.759736867399233	0.926396237666728	1	0.718028716917172	0.909824930822259	0.942248053797756	0.930954582074821	0.919330985277585	0.780517880833029	0.730671387777013
LAMP1	-0.468879407060869	-0.405798294168513	-0.426729674590504	-0.376429001682375	-0.411210114009242	-0.367985605884265	-0.394137832250867	-0.401917134300689	-0.407398035680557	-0.464182569587206	-0.447468177692365	-0.243052744273339	-0.390436946744951	-0.238449704504788	0.433423263497052	-0.409000678770514	-0.128688329768863	0.753544609020776	0.619058344692598	0.705649536514137	0.557670116021551	0.181479060279916	-0.157847014617635	0.539706336758624	-0.428120288405472	0.57527071249663	-0.327202145399114	0.268008496479258	0.635241129803703	-0.405430861930385	0.207916275665305	0.423300827375953	-0.0816353677381848	0.214313444937804	0.251837124152159	0.52002881691283	0.379690569240359	-0.185548146400205	0.805896300508233	-0.0707137272375835	0.735768065437878	0.161189324719699	-0.287682370507363	0.740712627214363	0.547753681388418	0.738982291947748	-0.445580904131789	0.683988828873177	-0.275574541441236	-0.0135884450859034	0.77079165320275	0.149069604463912	0.340731437932635	0.592511349864192	0.694841579967293	0.665147266841364	0.782307624396154	0.0587725350517871	0.707300159597092	0.813447100128739	0.71648863252203	0.751271938308961	-0.471181617248986	0.719265937364304	0.866718593867472	0.589948649369546	0.700151162973035	0.538836085323279	0.659782613633503	0.374285462304092	0.773812368459399	0.704092336567116	0.697934382478567	0.799199937840495	0.759542843740285	-0.24970475259061	0.754512609279405	0.711039776834738	0.718028716917172	1	0.671634858390885	0.621650025543263	0.669995131058781	0.732280273477713	0.763679832104173	0.71246142936603
C3AR1	-0.595392580908791	-0.537841060212506	-0.530413938852036	-0.501853282354971	-0.556419199742585	-0.462772921771759	-0.502440275537383	-0.534970472110929	-0.510534939933275	-0.588048948550122	-0.57438899602946	-0.338259658736801	-0.504678539809425	-0.304512387391429	0.468863886569264	-0.539497234726396	-0.133381434067499	0.933785496150723	0.805165016680185	0.75393506237124	0.384990854068275	0.231553078495686	-0.197870243775811	0.667962905076065	-0.512271925015776	0.652177715896903	-0.349002706277811	0.45329346986677	0.713190140486963	-0.543089016214793	0.273178784870019	0.656761873954254	-0.18067976873761	0.149959816712198	0.222413357109057	0.780705332107288	0.486458230129345	-0.240206899634168	0.89142404672259	0.0467462143279951	0.894898242738458	0.238174372517643	-0.363669982205612	0.895040270415148	0.7801349604823	0.934320891179849	-0.575920114806692	0.76613053791162	-0.307565682529255	0.0758153401868244	0.915391202223355	0.220019915869709	0.38256219670669	0.798787231631142	0.923328452888622	0.89934066451824	0.901681891979429	0.0391128651051496	0.893973938029014	0.937954890099377	0.832904705062977	0.622326253591046	-0.567382825254539	0.913203978698104	0.727177332857613	0.829955407841311	0.6541734097737	0.859051542569013	0.905181422361414	0.572508829861228	0.916012806907009	0.697349957459912	0.641686632617294	0.872150166993874	0.806119155502192	-0.271396149039911	0.79122734796761	0.941618401634972	0.909824930822259	0.671634858390885	1	0.894123939618681	0.85066490430928	0.868512251229361	0.786602296339318	0.805729352727891
CD93	-0.559360481077982	-0.524342238382242	-0.501176724375689	-0.489313030615961	-0.53925669613565	-0.444058206723311	-0.491809889994446	-0.505736513925874	-0.473984440443457	-0.553081354775371	-0.537747799091859	-0.370669419684956	-0.487624183737539	-0.307351132379144	0.311694496514445	-0.505541768935163	-0.127805405716076	0.924284917089875	0.756148824716268	0.615903411321513	0.25201007317775	0.181976857967373	-0.215049257281903	0.616512320646792	-0.425212496879169	0.640482757128107	-0.30186437139645	0.411488067488075	0.703684442653942	-0.522235923660606	0.2534112925326	0.691328258139062	-0.19208342810033	0.0742772451419078	0.235359881040802	0.799152016391705	0.410366919295886	-0.274379541540577	0.823091410957466	0.0546015710771713	0.903509413163458	0.225942928883868	-0.369297694330906	0.932590403929896	0.731477688961413	0.889298110393458	-0.546867663467973	0.762549587789897	-0.337224708683891	0.136101564752008	0.880237882191506	0.190720382484415	0.272265353189632	0.671118538333704	0.966658806391406	0.849717468873505	0.928396427859439	-0.0118272607662281	0.937183815028849	0.890989763233931	0.742571851321944	0.464771494837519	-0.530459355539705	0.948161968482185	0.606035597933998	0.784704830834716	0.534848711423106	0.870640041562264	0.870255295165025	0.582053243750531	0.875444488047392	0.618648935260381	0.480509956139009	0.856010060862891	0.73334713839928	-0.311958684665994	0.732285437250372	0.938013653469899	0.942248053797756	0.621650025543263	0.894123939618681	1	0.959311799204118	0.889807811572491	0.661590659669558	0.71819044584293
