""	PTPRZ1	NRCAM	PTPRS	EGFR	CDH10	NCL	SDC3	F3	LRP1	ROBO1	APP	CDH2	NLGN1	DDR1	NRXN1	PTPRD	NCAM2	SLC16A7	PTPRF	PTPRA	FGFR1	NRXN2	FGFR2	CNTN1	GPC1	PTPRK	DCC	NLGN3	FZD3	CHL1	LRP6	FZD6	NOTCH2	TSPAN12	LIFR	APLP2	SDC2	ROBO2	NCSTN	ADCY1	ADORA1	DAG1	GRM5	ITGA7	LGR4	NEO1	FGFR3	SLC16A1	LINGO1	LRRTM2	NLGN2	KCNQ5	TNFRSF21	ADGRL1	PLXNB2	LRP10	THY1	BMPR2	ROBO3	EPHB3	CD46	ITGAV	ITGA6	FAP	NETO2	UNC5C	ADCYAP1R1	NPTXR	CD47	UNC5D	CSPG4	BCAM	ACKR3	ITGB1	ITGA3	RAMP1	LAMP1	TGFBR3	ADAM23	GPR37L1	CD63	TNFRSF19	CHRM3	SORT1	RPSA	INSR	MCFD2	CADM1	AR	NOTCH1	FAS	CD99L2	EPHA4	MCAM	FZD5	AMFR	PDGFRA	CD81	ACVR1B	ADAM22	DIP2A	ERBB4	TSPAN5	NRP1	PTK7	GPC2	LRP4	DSCAM	LRRN3	PLSCR4	BMPR1A	DCBLD2	TYRO3	ANTXR1	PLXNA3	SMAD3	DPP4	ITGA1	GPR37	NRP2	NT5E	RAMP2	CALCRL	NECTIN2	SIRPA	ACTR2	KLRC2	TLR4	SORL1	TFRC	EDNRA	CNR1	ABCA1	IGF2R	ERAP1	EDNRB	CD44	RXRA	RACK1	JMJD6	STX4	TNFRSF12A	IGF1R	CANX	F2R	PTPRJ	MERTK	S1PR1	SMAP1	TNFRSF1A	TSPAN14	CD74	HLA.DPB1	C1QBP	KLRK1	SIGIRR
IGF2R	0.866641380805734	0.925115333095853	0.700618613802331	0.796452927266025	0.738354767872701	0.804009470202111	0.814997152683757	0.78125750894295	0.888174169699416	0.86086619039714	0.938266529279107	0.852593033233987	0.881421629032603	0.849332227691786	0.715023419102591	0.852240729616923	0.811878154042906	0.873034978605648	0.877357713403224	0.88758419579652	0.827914576908666	0.822677473546289	0.721912812275379	0.659954462500674	0.873003711740122	0.797345840534161	0.845296786791087	0.685405327061399	0.930783670254284	0.826516289575179	0.839179488885935	0.910472747746539	0.890858407347803	0.669063882168958	0.88635330800354	0.935562963165799	0.873088380769396	0.828806221412271	0.854845995566047	0.692615665717817	0.812598566138967	0.832721146997987	0.799549815596361	0.836550445744092	0.814165339710617	0.851227710434995	0.541206794467821	0.822868396893406	0.474738224902045	0.691882717118022	0.60874863048872	0.841295579395815	0.869987456398374	0.513451430795182	0.890112238083986	0.89420907378439	0.505790096362614	0.931207546295603	0.765805058844207	0.780246369193857	0.900616905873567	0.906966624545246	0.888918197206578	0.751904534926859	0.493077849346707	0.71129933646164	0.62624774140257	0.674784499306794	0.858509794227917	0.742275976623153	0.607967258202956	0.682339531264122	0.564426558092868	0.851519397724358	0.873470638461087	0.675134097806557	0.821072429833513	0.882514040692697	0.838889114879162	0.752985830813257	0.827505536308381	0.903223531327125	0.815615914785317	0.928886136156956	0.519742784193196	0.608553699962985	0.925827130430822	0.864412565191848	0.782291449941604	0.804293667256739	0.916061097141743	0.834925063542501	0.812657252762203	0.647986430331906	0.795539676653258	0.879004861862881	0.382524151387396	0.691719997335175	0.802666685318462	0.8303309088274	0.839386823553896	0.817478196367538	0.880815695149814	0.910153755195474	0.822914336741043	0.538049463484288	0.56207338493432	0.528982394795335	0.876235798027675	0.772006095527271	0.865439244266313	0.856413451439889	0.523450691672677	0.765212532885915	0.564409861147595	0.830140477911685	0.801339544338219	0.788250154545685	0.775451963453752	0.85998829770021	0.826490194261194	0.286590109982929	0.812205091490332	0.821977391648268	0.816763804288596	0.881011117368023	0.760960174510556	0.858648757327247	0.915547392154362	0.772425214981479	0.880074447894751	0.850322663902846	0.90673594732512	1	0.89921499650672	0.744824169957481	0.831649954795689	0.834239325700458	0.692498876831529	0.715856912757115	0.853319645516109	0.67913377468489	0.727771706678838	0.907864464928799	0.806596465285582	0.809932733604209	0.783604082024459	0.682606864932388	0.756467138871946	0.918662337590871	0.829772362117046	0.49432413751217	0.553787307042397	0.742349055146458	0.726755053797807	0.604167633574454
ERAP1	0.756295111509424	0.835071998393063	0.603997410308511	0.733074370288846	0.697001937597472	0.669607173391978	0.736132589278237	0.742993279538516	0.79892797756734	0.787166965288574	0.839933213047705	0.722851511670818	0.762809643896344	0.746208777124123	0.618871116315689	0.764645628422413	0.724454523434242	0.782638043435694	0.796804407026862	0.811072917525095	0.660924504014098	0.733764500272523	0.731114025766627	0.605388491124338	0.765150213501891	0.687561232389721	0.713309857310768	0.588556805378442	0.807310153652514	0.753365746442975	0.703429381416184	0.816277162165992	0.831211166295032	0.563514542646291	0.776344900316799	0.843320215519772	0.736194869384259	0.730630276478089	0.747029495197587	0.695376915193981	0.746271272736512	0.747065664499245	0.759946427872859	0.699438723844678	0.706958257408255	0.745906953734805	0.427942509773023	0.717154254751739	0.310017201923229	0.537854916112829	0.500724480389766	0.81130357811116	0.784565347679772	0.4164470533208	0.789955491950328	0.813522066684875	0.341229343280737	0.837019148200599	0.642982789728446	0.684606719498836	0.821483282604566	0.852790967282626	0.823788380303191	0.646771181285152	0.383434154486246	0.56644316274006	0.628974143701618	0.558332844507733	0.745518344996427	0.604926674446605	0.484957223521449	0.613885867176986	0.527120358015242	0.705368428086699	0.78602712099422	0.591293269012264	0.741036765325632	0.778156045531266	0.734852038880845	0.667905364281593	0.730687830905059	0.77592541517604	0.647504083473953	0.836167784978328	0.392136293898487	0.531945160947	0.822068528781661	0.785551114748412	0.677203747895892	0.705631156777451	0.824165703963243	0.745086953554369	0.784742947375401	0.526262585996625	0.70975528199029	0.829911020538769	0.263336884853819	0.620970264590767	0.721415303310705	0.773255139949594	0.660664674837959	0.748626845717539	0.717327183923542	0.798868131459051	0.744172351843251	0.392312342578311	0.530353022336979	0.366282759307351	0.783212280204052	0.732897891185295	0.740538427976204	0.7594217623584	0.488916671221463	0.639377509659555	0.340689050322141	0.747986541925105	0.671702803742648	0.677960650494662	0.783733794228948	0.807625461671075	0.719929114067994	0.248948631678505	0.779522673519078	0.681063904040296	0.789331598900174	0.750904055529766	0.663228749682737	0.755843292938273	0.865942547595126	0.640734416806397	0.833521416298483	0.835234919816856	0.832306959500958	0.89921499650672	1	0.695863255985786	0.80076853052414	0.717765699211653	0.561298029412838	0.574730010519593	0.742319086284699	0.60745050226627	0.601815893536693	0.801921296431365	0.703827947579726	0.681507316999224	0.68938541216495	0.5868132380952	0.61427195851903	0.847483293577799	0.694731708552445	0.468861030015144	0.532114461998483	0.626842541433477	0.693130257270941	0.528105285431783
EDNRB	0.83095412106688	0.886935261522143	0.647460781425645	0.859164589900624	0.73369457138107	0.560767603043763	0.915863608907196	0.915787066133227	0.921392304758743	0.876164280109058	0.805762331636695	0.71907104778988	0.733907968181632	0.78856287869684	0.660553948172184	0.842288542612393	0.820462155934463	0.809734215097859	0.824388673714483	0.883241456354591	0.545302982175052	0.771270611491415	0.898951061001547	0.670931770078225	0.521164849106085	0.799941412850177	0.666284815348466	0.638265589278231	0.754916347233713	0.94011014741834	0.632263493102807	0.776837253537984	0.87981319478705	0.604677067115804	0.879084098444938	0.797881517745581	0.836682352916254	0.832474768689787	0.83830971039183	0.639261571119786	0.936026831340489	0.900478766379512	0.778088828733738	0.598772826408344	0.829338410611974	0.627416910957185	0.699102559273291	0.6882491425362	0.378663683572581	0.589346508678829	0.428659280762218	0.854407648491042	0.72235543821526	0.67111388352801	0.650872408707385	0.775504852053081	0.229458929429198	0.753717573713485	0.67602119175759	0.627218061879806	0.769616625373094	0.915528159703201	0.773746983252073	0.471043942885927	0.355810002736316	0.772499058460742	0.900785892831924	0.591943701514676	0.756832441295823	0.62419087507795	0.308036790078884	0.703097983913452	0.813800453630631	0.515092906943721	0.550090618990046	0.799876090307484	0.896741284777008	0.724437984031562	0.802855299714802	0.865549591457751	0.593139707229395	0.688704130287539	0.587941197799395	0.76870294377093	0.250992248791467	0.250087410544396	0.753111007081589	0.896880601819835	0.809593690123051	0.56755202395142	0.709888537027776	0.722720053058505	0.826011697045324	0.351665499730093	0.680295674008529	0.720195414123143	0.258970180313549	0.84804829419097	0.783159189772646	0.710221581408149	0.561403603941141	0.89366889618808	0.658826988037005	0.583953360974173	0.589492307209378	0.41736135338032	0.526579597589924	0.221533386398422	0.876783965329315	0.869862427708563	0.781802354462661	0.645896779556258	0.379863735663151	0.632396113624728	0.454192710050669	0.644205996110441	0.711484621035928	0.479805742363106	0.828939107566204	0.532462223692136	0.768429781917841	0.216246678570897	0.956140416560211	0.575687982853147	0.842506204838327	0.554260497926167	0.686512800343424	0.577385408709881	0.769120068147938	0.345126195623584	0.849946986391281	0.840738470316913	0.631682525648392	0.744824169957481	0.695863255985786	1	0.711027135297582	0.618517057666172	0.408312682315677	0.416228134539861	0.517403848843461	0.34267537994761	0.379122125924612	0.724878807697702	0.5117403264811	0.4585812587977	0.535088967451086	0.715870594212377	0.791666067553078	0.801153432080053	0.485667417955471	0.0878898399812455	0.111691838503052	0.654204447617948	0.679487143964854	0.787849898817641
CD44	0.648196556893348	0.75668747626706	0.51895779440205	0.585568413741055	0.617763010770676	0.633977839561362	0.751877504565165	0.813017431995847	0.773907785832519	0.740095403411516	0.815049176209331	0.685812173942466	0.742348304901236	0.719517421279381	0.490210122657464	0.669410916805026	0.61604329371915	0.724759829034593	0.690043459672902	0.742085164761334	0.609344129536653	0.643856833093521	0.65873049477098	0.517388195638729	0.679194110982748	0.729712278544205	0.610376901163802	0.508289477534783	0.734922587667282	0.73018346626503	0.661436103841896	0.717085345530939	0.803306585909032	0.502029084067436	0.726804593247216	0.816991995492418	0.771513609459758	0.643891112131593	0.756838069081965	0.425010792400838	0.714928935412291	0.766879683862002	0.561435286430016	0.589792770181923	0.579567172565102	0.658196947246651	0.326533671334465	0.619305853832819	0.26362011896445	0.505626475559048	0.454865633214953	0.758397330418731	0.756251770696382	0.488398618702337	0.798604549952074	0.807018132348034	0.324248638903234	0.819848382868213	0.565030584791404	0.570899544379942	0.693607036516714	0.818687379745297	0.739776329912325	0.53818043060956	0.330324981333158	0.613870031578419	0.550561441369767	0.527123799130545	0.742025565968659	0.54061287862992	0.401910366767473	0.731335906071321	0.593003568363682	0.724697028037294	0.655491354300171	0.599183290316909	0.83981358807619	0.724638331624179	0.629186375559026	0.563586587444898	0.676725179216051	0.6946163776433	0.539353387061633	0.790600178102402	0.422774460033373	0.537679819761948	0.785546351096162	0.74189874963642	0.587388017974628	0.682498044065443	0.781297669549038	0.671598311009496	0.704341038647939	0.519814046428277	0.676230626292886	0.820479727297717	0.25686959444034	0.724243263229605	0.736998779601291	0.614543106168191	0.627369375492114	0.645546364464616	0.668567835848203	0.798867670789212	0.737644102547232	0.394577095321975	0.433330779723429	0.328922381646044	0.759521352361365	0.724084899851158	0.72786950672591	0.698419058692067	0.401528454269566	0.647161045856721	0.413721659347096	0.721550360371684	0.725770382752655	0.660084287404249	0.700934637211078	0.789891802056145	0.619185324503579	0.260014568233751	0.764200280895745	0.688215903701108	0.761139731495464	0.726872775614069	0.553800012443377	0.787492066033612	0.857113283214286	0.606048197384382	0.837547405324311	0.754736101722759	0.825248459674572	0.831649954795689	0.80076853052414	0.711027135297582	1	0.725127539353013	0.560385486726786	0.579027249142713	0.69632620261027	0.519394675934138	0.593202177336963	0.777759059113622	0.664251401569747	0.695461694202732	0.677772120582501	0.704821665008064	0.668207544468549	0.879345464697219	0.718058981830411	0.520961136733454	0.5530486882634	0.599881873813054	0.497362704669272	0.617633077418931
RXRA	0.815384795298049	0.79817173926176	0.664980276408668	0.683372374631043	0.771807491510179	0.820152084537522	0.770144164492942	0.581548476390086	0.809544579049353	0.787401986137067	0.846980027587336	0.836682223692985	0.854227148268132	0.850260879072736	0.754050052269161	0.823736184289415	0.778763885550707	0.831961075978797	0.719386754067824	0.814408838997091	0.830272853507006	0.830832287825491	0.554233744830204	0.765825711688391	0.708217771729416	0.762635136292277	0.862102182231207	0.77906416289627	0.870620651611578	0.762623958614983	0.847143569154114	0.834061414557605	0.800588922036448	0.700259521525505	0.79781376065656	0.858855891678302	0.797347170303794	0.756283366035963	0.768277914452318	0.597508506414407	0.696397977804742	0.755218170786776	0.715744715277435	0.774347639083743	0.671205277975393	0.758136517275621	0.457944266763551	0.783872234096694	0.602709116837785	0.815474829201799	0.711155411726875	0.688847351011006	0.819699710600276	0.517719190248175	0.823988790058312	0.828117741852057	0.610768305252787	0.873262052809797	0.740971051659612	0.738372581426366	0.782785016167938	0.803811432528419	0.722304306947826	0.647562300126033	0.573997488303543	0.698043984129942	0.471050319226921	0.655487438634938	0.818391161664816	0.787408895764572	0.724500888094998	0.646238918431089	0.57455422407345	0.812857597354407	0.714968281321611	0.657236983980205	0.775885079839985	0.86846042478643	0.757167933340037	0.673649616645301	0.777065459843304	0.851406696748411	0.784534908903009	0.886497481171991	0.568308883401774	0.552919481256016	0.822552423972624	0.821965274646832	0.733649286418337	0.821535929135263	0.780812735819839	0.814200367671055	0.723251373529728	0.725761845463637	0.802068088115172	0.726254985147213	0.501763668666315	0.680761666201616	0.839014864598994	0.775363200710466	0.813470277527623	0.758202575208357	0.837254776527037	0.86982594920834	0.764861586980631	0.637548797939599	0.614591341335616	0.63752718437597	0.794993364966433	0.668017524290583	0.832727315193891	0.825165841936441	0.69760360504979	0.785619007704378	0.657609032177903	0.755727703978548	0.703807310855829	0.785184099777696	0.578536613847259	0.692747891263126	0.800751152004754	0.369713771124075	0.61911126812133	0.718485755669541	0.694854171426128	0.862258067466651	0.724294775665928	0.788042201752683	0.799288131739907	0.739497499498724	0.755397281864766	0.809945730177814	0.822387378726437	0.834239325700458	0.717765699211653	0.618517057666172	0.725127539353013	1	0.732973798587984	0.740535783178211	0.811321474969326	0.622059451831793	0.712356750848354	0.866768866666492	0.742198569466226	0.811841956994817	0.762344233869732	0.641225367608696	0.764880408998018	0.775831218616909	0.81255852664757	0.523114240673681	0.536306156512479	0.739670699438407	0.583307830530296	0.553604793840368
RACK1	0.712619950566556	0.637367730820507	0.698865669675328	0.517773131488817	0.578247519818487	0.947634186175945	0.542476776597978	0.394374653121778	0.582544782859076	0.700157560682401	0.759419134627053	0.877372236408414	0.707551048080044	0.795604193995828	0.611181400345328	0.620640579425085	0.664654906760398	0.761378586805468	0.671024826837553	0.722708174452002	0.851940646149521	0.736865688747394	0.270156839869262	0.675471204141007	0.716587690308056	0.596334688160361	0.739555546657034	0.806931192349699	0.768273615935584	0.555665649721895	0.775994035206693	0.752741996858033	0.629524739285729	0.856807149776879	0.632832910838217	0.80412874915972	0.7170280088618	0.692565911169048	0.731830427019168	0.477508569815498	0.492282540471025	0.630566614870656	0.513299585683658	0.722496649515022	0.469560329049003	0.696645163588741	0.220183315350401	0.853074208925435	0.79456180715342	0.71798025915754	0.758859140793034	0.507071169134077	0.761041605835136	0.466080561315337	0.726524980816016	0.691917192177874	0.924637377656556	0.743287659940203	0.771258185495245	0.826757700967049	0.602319690494353	0.603672776229151	0.531876027397545	0.747738102066695	0.865318963288356	0.652225816797705	0.224929300887571	0.675641872703478	0.840064541858266	0.776016939197248	0.88209429583552	0.52681146722146	0.473434248203335	0.902117144665939	0.596868364362589	0.747239107198523	0.67027914265199	0.75904518201507	0.636546085240024	0.444150675570011	0.934473106379348	0.737391379105229	0.817917807967941	0.768407117807181	0.954897978885969	0.482271931172916	0.810455800214439	0.638468635363929	0.612952527218394	0.789605301321617	0.677573661466909	0.73649730681115	0.619202034440462	0.725898418309484	0.700426074561448	0.678478275579335	0.706719077967568	0.6550479017421	0.669796469774214	0.766045231990668	0.739134781115691	0.530816571536734	0.845852207926147	0.698524410349441	0.794568519262787	0.794719452162548	0.567126847009889	0.794218769582151	0.633167208202018	0.51031992308442	0.725833260643596	0.741571935768571	0.745855709888333	0.774153010166223	0.652576561425057	0.602574681164513	0.705532041412319	0.701730511167823	0.45694856951455	0.554651261322953	0.764744573861983	0.736043164510756	0.40303430264275	0.739671183269654	0.425807570077217	0.90393191419112	0.83406375919668	0.618934622094124	0.539469505912469	0.739078959315562	0.572011485282232	0.583006462020446	0.618577942590157	0.692498876831529	0.561298029412838	0.408312682315677	0.560385486726786	0.732973798587984	1	0.901861670142612	0.735455079054979	0.790102240839393	0.679328772928259	0.87352153412824	0.772969262136532	0.703744362879279	0.494117861776884	0.459544559745159	0.806285929372437	0.695376548385374	0.726891522827991	0.415926562435621	0.52117488431606	0.922606568939042	0.406592359418169	0.574471864202925
JMJD6	0.68795670005695	0.63000231041547	0.674945705358602	0.541797248789468	0.550790017593315	0.887932462106953	0.511098541963997	0.43223532887996	0.57310650718862	0.674232805768124	0.712242479395941	0.821494614462656	0.660454147563476	0.735959439858651	0.551506049089504	0.615070820308851	0.668461359922688	0.775845275592995	0.681276526617297	0.690238661106974	0.778471660480513	0.706109244889221	0.29251620681783	0.62236326237415	0.686371951074277	0.530684955858199	0.701241792403557	0.721993081642107	0.767622579673339	0.539090196716733	0.72580860386694	0.76186889634606	0.648758399523604	0.76461446201512	0.641347763628582	0.76955478847404	0.656492055555263	0.690566221962873	0.688595798972515	0.506605628257685	0.521441586099159	0.578751596815154	0.559870570602019	0.710907008460341	0.481351164662422	0.716203549807906	0.231961149781182	0.865694415268403	0.707592988860771	0.68219783828597	0.706645815688819	0.529544580450623	0.802226748871942	0.398419939809221	0.702558538020609	0.636542458197986	0.832966554186236	0.748449339305011	0.735157866287847	0.74061842044291	0.640582602701045	0.609715973093551	0.495626855090714	0.676359737272545	0.821053154376621	0.572768857030988	0.25256265343268	0.692671883271554	0.797959468617982	0.730390890644894	0.821020556964203	0.424315065932553	0.484475761522154	0.840299766467831	0.58868764131416	0.667597903400273	0.625206479442931	0.709268504185848	0.642643689571029	0.462311997410504	0.882846560631833	0.697347844692077	0.811317544418625	0.753676064994088	0.851442396029997	0.384741132721816	0.764070244087451	0.658855960666093	0.60653532953675	0.720228221710291	0.650714891468649	0.759692091347206	0.626664098336193	0.607269610638404	0.755009595395761	0.626840299148323	0.691638988878713	0.570531523877895	0.623884260945882	0.782118918039651	0.712716126042693	0.571472021516517	0.808967999379285	0.700856130469183	0.766220533499399	0.717173562511328	0.566101054862425	0.747529713351888	0.623495941066824	0.464220586481571	0.721451943462509	0.659709738295419	0.706827819686373	0.7570779629236	0.686020136545974	0.581086899207203	0.684964448790979	0.632017455435905	0.515157909278303	0.580674581994787	0.725855924855227	0.611407961842301	0.40828924008055	0.659177865405922	0.483826836036245	0.896533022572392	0.782487266225709	0.591566706407332	0.593489611291065	0.700479045787119	0.54913737076486	0.568809018655687	0.692571822874099	0.715856912757115	0.574730010519593	0.416228134539861	0.579027249142713	0.740535783178211	0.901861670142612	1	0.757948231332678	0.794481632461714	0.614655119985697	0.832497183020477	0.678250989161457	0.737356741677273	0.597488921787522	0.356995248446357	0.75922983298043	0.676036718052879	0.674019196846566	0.534269923699147	0.612262427955578	0.841910303240815	0.493463678125576	0.492535483548844
STX4	0.754728806718586	0.765525545199545	0.640256029421933	0.630161756227349	0.595383041035248	0.796313300076807	0.63688008937524	0.525065003746109	0.720716910660675	0.726167167009656	0.810702141192762	0.777480743980715	0.802924165146206	0.722628092774204	0.68355088910101	0.720805043142549	0.686617646004297	0.747542634411481	0.692885277408217	0.742310843765898	0.816230972960161	0.690888021511875	0.49559978255821	0.626065872486626	0.83209738490511	0.712683853042474	0.777073212746056	0.64520732111482	0.824634929953349	0.642661260167514	0.808025316393177	0.766616296851122	0.729262977116477	0.629532720649975	0.744573046940883	0.820917480517715	0.734316040201371	0.716283783783458	0.713337157376186	0.535407112358624	0.587709856327132	0.654589108877966	0.618523253062354	0.79864611765698	0.644333248007942	0.762777046065217	0.44403493809241	0.764961648196496	0.516569682083988	0.657598920651786	0.644264896368794	0.635114561254006	0.747173978628366	0.420520529192798	0.843564668256459	0.823414666525533	0.59776139991224	0.825594801685882	0.664735577206947	0.707291954466186	0.784293238598763	0.716705091621254	0.76199809628462	0.76598908874488	0.496359140186916	0.627059233272627	0.386485801852685	0.532678337387914	0.757388389808661	0.680255087544497	0.673005962958175	0.523560109752862	0.394301309728194	0.866517921129956	0.7994310242239	0.550294902980901	0.672755978959182	0.804136038187516	0.691574531153431	0.554356797668759	0.776739329778001	0.824308986768999	0.778746674327648	0.830748056142947	0.582894790375612	0.695396602986451	0.853847621275489	0.725522133709442	0.624280661849933	0.819378723675469	0.811988245673333	0.748305035654258	0.639767594024783	0.726050602931397	0.735195733385431	0.741825693820929	0.417282622076172	0.555723869817806	0.743141209152133	0.728594737814865	0.832832532513713	0.621583382459082	0.798121870246946	0.869871216638426	0.743647083352078	0.602113825530926	0.485037297946495	0.601608808430206	0.702178661463183	0.643480901461388	0.733280872005262	0.810758967965956	0.540333015779457	0.693748491661431	0.546105839857536	0.71029893063905	0.677952082064457	0.836651653239661	0.538499328613392	0.83439080238733	0.712574140759157	0.358739489362858	0.590968899302367	0.823595643520867	0.627822347897309	0.883512512188083	0.70909010757112	0.850683137584208	0.798111586116906	0.859736859579371	0.709110017687061	0.685828952710655	0.859373866713686	0.853319645516109	0.742319086284699	0.517403848843461	0.69632620261027	0.811321474969326	0.735455079054979	0.757948231332678	1	0.701524663286849	0.787231633682754	0.83259665050767	0.814403006486956	0.824149370217698	0.79512622501311	0.603124465774301	0.664086269917446	0.762967004840329	0.872043536018934	0.665373617708637	0.696165403827299	0.683677362838057	0.528304120533806	0.460542598070684
TNFRSF12A	0.622190538153254	0.600291580704202	0.590364630618229	0.47855054805409	0.462274901818845	0.773075661631855	0.390506902073174	0.422580654134852	0.51848404234535	0.559916404597552	0.64323037652158	0.719718468559489	0.586012878558057	0.624245970356086	0.486696091413183	0.526863970908325	0.576616425938841	0.681172854842692	0.689301171670291	0.625871811184318	0.720395541906364	0.619629556254386	0.28475231245579	0.45364385813177	0.770002842486635	0.489752279964546	0.606840692311745	0.578696560785468	0.706567157903212	0.448023513030991	0.639438144144637	0.681047459378458	0.580713425773313	0.603066748077397	0.550087670698991	0.678235669624539	0.561556036076703	0.590890540601503	0.656183098640803	0.488233056676042	0.463492572216832	0.507678325751542	0.502089970521185	0.755667493564933	0.46297909265713	0.667452965702053	0.157621928586089	0.782941198735561	0.604353340040308	0.542671817488353	0.56963463672926	0.529297235670469	0.688294888873912	0.36540358939296	0.676111618915023	0.597699566969197	0.669101746727612	0.661765785532101	0.65345122273465	0.693221467518515	0.62109163841128	0.534267721533644	0.484945802749203	0.624264440871875	0.686357513848327	0.43169277921116	0.215754512277035	0.473264402377408	0.689159879096272	0.626998211489538	0.716656622692895	0.321726600303585	0.348436513603278	0.782133377844494	0.71992528142741	0.551859635886594	0.502947113796381	0.64102557912872	0.620838203219364	0.389723355923294	0.826659481320387	0.652007869460193	0.690573867846895	0.64665938103278	0.708914648180295	0.367709325775329	0.741789837949516	0.535610736492228	0.579717808579395	0.638206914012239	0.696689547147697	0.636634287754279	0.599069135822215	0.55762202437848	0.637267061086052	0.637496614571307	0.528989356341241	0.45325367959451	0.539324614180534	0.695197778463618	0.620699625565104	0.508672253040193	0.68715310012963	0.615413758083129	0.728148339055804	0.59589588038429	0.421784413086814	0.649929862805311	0.551390824572004	0.398857139937235	0.603043239290994	0.636602028318801	0.609587132396078	0.620313127854449	0.547263823444845	0.538563638133899	0.679992915769426	0.558105051406983	0.48948155509325	0.609298532187668	0.641144380330449	0.534281995667846	0.39033680841851	0.658109777263266	0.476820418955016	0.782487246363805	0.671817030833603	0.531779853217003	0.516643392118999	0.627271267480878	0.47639961716844	0.548267517925393	0.621827369923022	0.67913377468489	0.60745050226627	0.34267537994761	0.519394675934138	0.622059451831793	0.790102240839393	0.794481632461714	0.701524663286849	1	0.566384987213181	0.71992940750868	0.621021141452386	0.661735387846019	0.484242872772518	0.297709245205457	0.617262731762363	0.671231077762971	0.570594967497833	0.414300542207181	0.506495374686473	0.728725862863747	0.473933089902668	0.351621613268984
IGF1R	0.65427459410033	0.682358748480754	0.608037575718816	0.473916165023815	0.538078465249431	0.737704481135412	0.549662939135367	0.412776129271716	0.592041346378325	0.6259704736303	0.786648165605444	0.726063149604071	0.826075162067988	0.618369584113181	0.690131016577418	0.660987269522785	0.593858543864035	0.625663273615971	0.510803197163593	0.639388389372705	0.862745686573211	0.600647383164715	0.323148203769821	0.571324375552101	0.756190835110415	0.738959628093002	0.759723757733534	0.594957543671705	0.760972879311361	0.549181562029565	0.849030194202198	0.66527475064664	0.591464014563408	0.514021768691081	0.629838357241761	0.728905252563175	0.719555868554918	0.627742463274468	0.542509366299554	0.361282590343347	0.444800647511442	0.562216856010604	0.498826301940433	0.710091223921874	0.522854802869952	0.761956611796362	0.284160648529303	0.606811252938037	0.430668237635754	0.643912929499182	0.651504751026412	0.587745322225321	0.580662968097232	0.268596053506579	0.762335744365051	0.784526271879102	0.613053959595029	0.756114088866165	0.567789263107957	0.641024607304057	0.687844287851756	0.589519240212682	0.750015229512413	0.786964973802434	0.378458320831742	0.611071121510614	0.25420881594511	0.496636371824317	0.658512301731821	0.653942832017626	0.60284214511712	0.506698604166967	0.287410744015909	0.871811382335361	0.728600276942284	0.434571476542635	0.575348383396658	0.769265681464605	0.604090781888814	0.358168496498992	0.671294951853201	0.79806364647539	0.691786575059143	0.771441055379614	0.535358587199728	0.860493075041023	0.780772851265161	0.580169377832905	0.503740510776571	0.811980812402114	0.771893881982265	0.594920979857188	0.513115016218564	0.817599538960229	0.661798879077036	0.670921090866471	0.407377912751384	0.485640585457254	0.670877911701785	0.590513177030334	0.849345832182974	0.479170300717101	0.771647447629957	0.813638048071165	0.641439215852781	0.549798774363721	0.395713028359431	0.637099156128627	0.597251872467571	0.551610183917176	0.661091227974501	0.831948449753836	0.430503938772487	0.660082671419891	0.500868838904973	0.786178074982455	0.654435798326033	0.90761652892021	0.284594068644474	0.768833250477199	0.600162162037667	0.272173606370579	0.447920010498883	0.836380648696257	0.405115139404706	0.782279237065039	0.59684970825444	0.857208030022946	0.599110861057729	0.92969287456922	0.686679430183607	0.532702648827074	0.679449289062863	0.727771706678838	0.601815893536693	0.379122125924612	0.593202177336963	0.712356750848354	0.679328772928259	0.614655119985697	0.787231633682754	0.566384987213181	1	0.730966794328357	0.919343230590986	0.650372403195081	0.539772487885631	0.642704380707467	0.580512022709938	0.66346046259724	0.879066467778661	0.397465017564501	0.449309993953823	0.570143929655536	0.341140668409663	0.364517832012004
