""	CXCR4	CD69	CD2	PTGER2	NCL	RPSA	LRP10	CD3D	CD3G	ITGA1	ITGA4	NOTCH2	CLEC2D	PTPRA	TIGIT	LAG3	SLC16A7	CD47	PLXNB2	CRTAM	CD247	CD44	TRAF2	ITGB1	SORL1	KLRB1	LAMP1	KLRC1	GPR171	CD96	FAS	CD46	SIRPG	MCFD2	KLRD1	TLR1	LRP1	PILRB	ACTR2	CCR5	CCR2	NCSTN	DIP2A	DPP4	CD8A	IFITM1	ITGAM	PTPRC	BMPR2	TSPAN14	ITGB2	ENG	IL2RG	RACK1	TLR4	TSPAN5	HAVCR2	APLP2	NCR3	CD74	CD8B	FPR3	KLRC2	ADCY7	CD81	CD63	MERTK	TRADD	NRP1	KLRK1	AMFR	ITGAV	ITGB5	NECTIN2	TGFBR2	VSIR	JAML	CXCR3	IGF2R	S1PR4	SIGLEC9	CCR1	CD226	CD6	LSR	PLAUR	TNFRSF14	LY96	RXRA	TNFRSF25	NRP2	PTGER4	SPN	SIRPA	PTPRJ	TNFRSF1B	ABCA1	CADM1	STX4	C5AR1	RYK	GPNMB	PLXDC2	SIGIRR	APP	TFRC	CTLA4	SMAP1	JMJD6	ATP5F1B	CD163	C1QBP	ITGAX	KLRF1	CD82	STAB1	ITGAL	HLA.DPB1	SLC1A5	TREM1	TREM2	CD28	CD4	TNFRSF1A	LPP	CD9	C3AR1	CANX	CD68	LAIR1
CTLA4	0.758983475281533	0.715121139620601	0.813080272677382	0.734161878917182	-0.31454636112673	0.102874458203952	-0.316525591838973	0.819231985503078	0.86679139842053	0.619370774197114	-0.12678980673563	-0.532415054570853	0.877992204670196	-0.277281852214153	0.893218582148084	0.675953342377718	0.611745316113836	-0.1181171664202	-0.604579519797743	0.872910148396065	0.597972291651965	-0.481512731721793	-0.211330233757995	-0.50884151813599	-0.40955513140502	0.564198353152846	-0.650831405152073	0.397230814457687	0.781278010713071	0.784468038101883	0.851997582808351	-0.46902375877927	0.750197700500984	-0.437333718702374	0.687705820034543	-0.601319536003192	-0.677788239548356	0.192146295065023	-0.413956991177289	0.364304151473604	0.688074828971818	-0.631928736846569	-0.394654200633244	0.704078290198361	0.773075659686655	0.727866159415284	-0.614472280316098	0.504270024918816	-0.475363704176538	-0.280010633826108	-0.501102159649968	-0.589270229053084	0.690936205423974	-0.180613061991162	-0.707925086511867	0.322915033639183	-0.501301779376984	-0.680021640657443	0.67533770365548	-0.43022731335668	0.877124385576614	-0.654846457139538	0.495786580341521	-0.441559573157135	-0.594093869586272	-0.624831563867559	-0.6069257910342	0.0209670965464472	-0.630306803855397	0.766670432925032	-0.733681689899912	-0.519075932097692	-0.676433066709402	-0.665482034060008	-0.366423449789357	-0.280085576708937	0.796374602273446	0.704372891076319	-0.614658984232484	0.654919251844833	-0.560790254456967	-0.698365960282218	0.64999039112216	0.692535541117477	0.73498233004864	-0.592441327051481	-0.0522450868510603	-0.661984602779984	-0.532608872810552	0.839075835504719	-0.690099922062872	0.456384972100457	0.677712322843287	-0.625331050918098	-0.58109250202363	-0.149089208330034	-0.733066625992317	-0.658789481491198	-0.602491378912316	-0.553602184502863	-0.305336195558602	-0.675103390874552	-0.566980868256543	0.499318308471239	-0.442893602364799	-0.415850691125083	1	-0.0813899507335649	-0.392704676677616	-0.356112677757837	-0.614152583664965	-0.14459425103623	-0.344637278368182	0.193964764482792	-0.408456797471253	-0.55803701352069	-0.073978245787955	-0.362200156447657	-0.211597538134309	-0.650052608427952	-0.527489292898268	-0.109966813519386	-0.488125178712871	-0.660754600044263	-0.375842160860856	-0.682428825616369	-0.580241126307628	-0.679735584472097	-0.664787217230297	-0.484282333231778
SMAP1	0.251011787113594	0.146202054681559	-0.0690502753865474	0.0236259421504147	0.708970328471952	0.798341421511667	0.692044766102642	-0.169255352820487	-0.2132256771652	-0.194820339143247	0.723090008331021	0.145803123866445	-0.0352549526519844	0.170795299642966	-0.14364665215587	-0.290071287047565	0.172245412150113	0.251698280489367	0.510109986115347	0.112644821474692	0.0418691998748235	0.651861403637732	0.563050026392397	0.636078951671136	0.589223654938574	0.131867354961402	0.505720708876983	0.100586556833904	-0.215804987232263	-0.00684810404527396	0.0741525592069385	0.669891072550069	0.0156996814827171	0.722107622146879	-0.220692713395982	0.532890945744045	0.310139692935246	0.0643391429323679	0.700972018414877	0.047748884425732	0.303799938473912	0.435344089063556	0.271480408527533	-0.33382390497864	-0.176212747838912	-0.0855257706522688	0.533676669800887	0.572660151230066	0.306159046086849	0.671140559725238	0.64761176059	0.568362076428203	0.12748871224346	0.882422981351335	0.367907369740494	-0.169409690331217	0.677009261157363	0.450118043032312	0.0810070467872202	0.720922953236021	-0.213498270235697	0.506573302573054	0.405065775654375	0.611975562657002	0.55875518861937	0.397940200579186	0.412276232346654	0.635080572359908	0.448452663059444	-0.105372714557934	0.324492093321444	0.15811530269733	0.372857346681114	0.584866360242701	0.654500599064822	0.78152530285947	0.30391071630319	-0.00198715278333059	0.31060271324586	-0.0445381966038201	0.619388111261357	0.455747911641721	0.278184988357485	-0.0915543396317198	0.145397811443243	0.59878271360212	0.662753423934529	0.546670982503064	0.714281282875448	-0.0915126498259691	0.271392644290375	0.648224659664364	0.33735380021599	0.551775457476179	0.506712295120725	0.5142574516177	0.21505434544272	0.244814947128907	0.483646135236164	0.384545778651479	0.52850741344316	0.250993700494334	0.581424522618687	0.603797105133417	-0.0628866790513207	0.352466124346208	-0.0813899507335649	1	0.279221953547841	0.54654188813107	0.481791526117142	0.701370584927197	0.444738621601558	0.107547873047531	0.135584004340944	0.499399390054372	0.240801172770239	0.754893577261523	0.751919278055231	0.503694285936553	0.602012531316429	0.263421649957844	0.609730533174506	0.473891805356513	0.459178073968302	0.252647681701786	0.559576185363997	0.442619166841121	0.441182281788626	0.648451225675753
JMJD6	-0.200974795374038	-0.272019520670208	-0.371760903882552	-0.428901757597421	0.527193084359432	0.228985011141561	0.470791891060963	-0.285944218588726	-0.306292621366515	-0.143298200457586	0.3227017767355	0.575510828965031	-0.171732164087687	0.653648302372523	-0.34537100661576	-0.13120970160222	-0.226528895409506	0.632193904733417	0.421922450626245	-0.413562940306241	-0.334467957425419	0.652732819507952	0.313426608515546	0.50868215015297	0.483085309848897	-0.456054567696943	0.476274443249042	-0.265159675814107	-0.223671760818159	-0.358626806939146	-0.0395585655429516	0.51395077788013	-0.391819981463294	0.544899702230218	-0.318335673386435	0.390548783280202	0.504999922824038	0.476150169598043	0.418586405820986	0.089154597015069	-0.192087888016736	0.645591001685764	0.704654037734796	-0.215306321514614	-0.334225704528382	-0.357785622343723	0.343390274945312	-0.027693578375832	0.546824722986728	0.326389581047641	0.388384382565347	0.380626668415531	-0.322800413766255	0.391571934462856	0.571991102374464	0.153897973059244	0.384652350640181	0.556935920379788	-0.486799996360606	0.408383941296562	-0.301799019359861	0.399397664813262	-0.264107749738937	0.410925694935641	0.457772113052134	0.773135854180019	0.354344456613066	0.346910545571091	0.377136338953152	-0.321947732542489	0.533498737840964	0.69054122239958	0.361311215127483	0.532841218497322	0.317413485597615	0.429055724954569	-0.357485937670479	-0.413839558132344	0.372926999464548	-0.188310203066679	0.438376792530553	0.37385751256708	-0.439299899874669	-0.301706262507527	-0.403668233566698	0.430607222531109	0.286813721749476	0.449609599262562	0.277574308008176	-0.30548887317937	0.590044766999846	0.10675447824757	-0.164477700222944	0.413345035547692	0.383801202616441	0.313710615453822	0.409406799623975	0.631450598936686	0.491163504771153	0.295631069859506	0.702082198694441	0.23835496953384	0.403589804013293	0.176207538720902	0.624766711422155	0.4759963706187	-0.392704676677616	0.279221953547841	1	0.651768510948379	0.377594438819588	0.402520829016273	0.137273301107119	-0.292474242837503	0.631071568536299	0.363005415794466	0.416297474095229	0.358006138048482	0.453167180657143	0.35998697243232	0.453155475542768	0.121927503518401	0.344686731414766	0.643531896420617	0.500746854186477	0.671780475208847	0.364148342939726	0.685101203123022	0.396654139215387	0.426766880436423
ATP5F1B	-0.152973053024459	-0.0928178917649278	-0.350645907513878	-0.310236881584787	0.932312904565337	0.682569590129372	0.579505444103593	-0.334356216797995	-0.355185552969106	-0.218985230699126	0.709848255346076	0.576723032193926	-0.168129262959019	0.616448732177587	-0.391042714631646	-0.228562877795847	-0.0103854250089226	0.725562599220367	0.611291971792236	-0.270718891329405	-0.201001900149646	0.714809788290059	0.766812356588924	0.696606688829546	0.562833921952503	-0.254753674668076	0.574665541901741	-0.0500293421009575	-0.293716086259058	-0.266291462974802	-0.13484755658397	0.632404078790453	-0.298562219368566	0.820862783476072	-0.393558359424817	0.554998129019108	0.42787200702483	0.324621590200887	0.766117293243168	-0.0424792358482334	-0.0568327390202346	0.737024478467419	0.498072051036884	-0.311220108289215	-0.343254372108988	-0.287988828136187	0.480255279725914	0.277248046529366	0.491669091812452	0.36560259650203	0.627822677028051	0.617092307146176	-0.176308202801976	0.709627174555428	0.555347661540737	0.0903963137936768	0.604511238324353	0.625123845272426	-0.297216802300671	0.628920860463072	-0.331221294322759	0.531556098246415	0.0371444968692617	0.655438543977008	0.634763301527711	0.816463500483387	0.428978915853076	0.454909087134518	0.514526366515522	-0.306967245570492	0.473610017798642	0.543220402727692	0.413507755140449	0.650081620582597	0.48531909878361	0.618034733353576	-0.142198782514494	-0.318842688922052	0.336772437352369	-0.162752757440345	0.699230656612936	0.387709152351089	-0.231068338483146	-0.2189228210184	-0.282371995053601	0.576971898303877	0.192407666594352	0.521285681204588	0.597237845703891	-0.304583094835998	0.577876543299303	0.346085620365963	0.120718271375971	0.538539723415276	0.607955783894578	0.281318117385312	0.21978924964252	0.522317857293757	0.54749238148127	0.232446160048131	0.832306149229542	0.105452656090445	0.543980378488437	0.286270368565815	0.480630470297881	0.377973170882899	-0.356112677757837	0.54654188813107	0.651768510948379	1	0.511654453015674	0.892195992464508	0.034454916311471	-0.201154140969903	0.528026345313003	0.553400530161485	0.329573682044864	0.541392946585142	0.853325515768985	0.466647241753311	0.603662474227983	0.104024148990903	0.571092728263852	0.718830490788201	0.587820138460655	0.512512659195916	0.53569558144839	0.748829417863076	0.375760931466693	0.58602693099439
CD163	-0.426871108118083	-0.605457508799929	-0.747407873557736	-0.734841556039268	0.639736535058543	0.169125417862702	0.621111188716999	-0.717824200272391	-0.734120185504776	-0.657519101124923	0.713792068063471	0.440158551678677	-0.539970992909892	0.186272883480599	-0.759452707863933	-0.587045696018707	-0.618712043080099	0.0740452775628481	0.977432921956593	-0.669961943743973	-0.669996558589206	0.794657793546726	0.237547757652477	0.929591927924562	0.835061241136247	-0.654351221513174	0.95684214240007	-0.553984322497233	-0.74965555262045	-0.743963343295437	-0.394524938251767	0.776368781637306	-0.750095657198546	0.75996029886438	-0.752152351957825	0.956333791664505	0.892567204863624	-0.117519636863415	0.873428240350053	-0.235667178857675	-0.234860889912339	0.873946249025316	0.563316526229294	-0.786072781643439	-0.766488186017222	-0.754191560436407	0.983193693743971	-0.0269188652590509	0.720678192530798	0.670265875026865	0.942450218243613	0.963943580498696	-0.640118176315737	0.516559347989205	0.90755742984597	-0.575567073912466	0.934486498956674	0.950767380807612	-0.677690927121215	0.912398761875713	-0.703658912821191	0.973219232126013	-0.474215935242151	0.891436178388456	0.969456118199511	0.650833265216457	0.981621987511056	0.488509201650777	0.987321649461274	-0.697151055965171	0.848166510767875	0.570276663039065	0.952768850396002	0.91155118123212	0.843389215096342	0.835292190646577	-0.444319008305983	-0.739050612662401	0.869999958895549	-0.598820137224771	0.924024034505349	0.921974302637959	-0.481006074641071	-0.700789968668714	-0.560590423466413	0.961698265899705	0.403159803381614	0.934096273969506	0.78093730604271	-0.701628703103031	0.782069734734906	0.243303335939908	-0.38956250874438	0.986559656841858	0.949046250784693	0.767827309052276	0.788607578372498	0.713438255935937	0.941754630038839	0.903109559250519	0.418874057642629	0.770158713668618	0.97925869799625	-0.098403371576131	0.204430994978439	0.816060660688106	-0.614152583664965	0.481791526117142	0.377594438819588	0.511654453015674	1	0.405109791721025	0.753037423804295	-0.486679815627911	0.26860513720367	0.975790305030059	0.490037623255967	0.871742083883311	0.603177286942672	0.933297672383342	0.963131544372208	0.639276971542917	0.960112795439665	0.853833050402186	0.409970997153316	0.694600152022813	0.982133974308355	0.804300147546726	0.925097421555216	0.949825775611485
C1QBP	0.0720047582735546	0.109787548027843	-0.143455275334407	-0.0488567987570217	0.941983512856232	0.893974863956938	0.54696007055906	-0.201529994561089	-0.227465169286833	-0.165835647640535	0.788723494684404	0.290833738464671	-0.0455215516893855	0.386679837327842	-0.187921531515557	-0.242476150436543	0.213791000983776	0.57854859506434	0.509121593972961	0.0311781785359997	-0.0173318393119979	0.602460057372556	0.750722667488315	0.596274811807209	0.477647628092688	0.0308946709021919	0.456307614360153	0.0763830217816049	-0.191556522237716	-0.0596836760554175	-0.00467042998100765	0.557246466440895	-0.0454469562364707	0.755524218058497	-0.247213584964754	0.496234975712976	0.212662558835684	0.196461001819168	0.753927209448653	-0.0786561424085471	0.249603572346909	0.58016805942567	0.289151397543376	-0.256590341665912	-0.200197612775113	-0.101994868628516	0.398872189490694	0.459474328655468	0.276245180583966	0.33698373573911	0.583580899882275	0.566692633864132	0.0628515130518676	0.858397267656722	0.344816552276386	0.00833851451162185	0.548097701622058	0.443362567473547	-0.0123116407900306	0.591270342959742	-0.213179621185787	0.424481105019648	0.346445105868887	0.612957332711446	0.527172299992327	0.59116350652534	0.311269280650187	0.437245303260166	0.402219599929	-0.145769910853629	0.26498324877311	0.268076432146348	0.278243210725625	0.52491125911412	0.486317020871617	0.61980355538674	0.206719899611155	-0.0738596127294185	0.184942034779471	-0.0640344541679552	0.649416954587924	0.280633561256931	0.0999148374012124	-0.0932546683280433	-0.015308660655176	0.506982711607279	0.301682656593323	0.42318011142848	0.646985797570712	-0.157174258374329	0.338188292134623	0.534538445175064	0.345372489797654	0.443715692108602	0.523414747955668	0.206313354716315	0.0227200459314496	0.250960798526344	0.392350406742929	0.107864787927968	0.723931568428359	-0.0340154879881071	0.44634118607767	0.446287285566444	0.225603295566717	0.203551289269674	-0.14459425103623	0.701370584927197	0.402520829016273	0.892195992464508	0.405109791721025	1	0.0373925751673134	-0.0355267021060037	0.269067016175228	0.466344195256705	0.166422163208549	0.536976531446122	0.875678620574771	0.383021310578906	0.516813710597678	0.0501533581698011	0.543820480254524	0.527637935564304	0.501130541392258	0.236346764448271	0.440332071537419	0.56779245922705	0.2708753025513	0.53836227919685
ITGAX	-0.171097483027979	-0.450223742709075	-0.464758540037471	-0.457656734442683	0.245674780897019	0.0207221307337886	0.580811741283173	-0.482466128165736	-0.513968023482746	-0.52989733737971	0.416262698327508	0.18214545300592	-0.362503136218233	-0.0481571302035894	-0.494372343020461	-0.45840525476435	-0.443536136843933	-0.186893666807177	0.683181508426026	-0.364825116586691	-0.460440494587758	0.562016032044047	-0.129159272630155	0.66596728327723	0.691584070761718	-0.360987893070863	0.745949929733348	-0.452745904509749	-0.563064939779488	-0.499436067825975	-0.176990917005171	0.694063999871196	-0.477542791541585	0.468266274411079	-0.540839598224533	0.661906450860892	0.748005122830837	-0.133123877774804	0.533345993694123	-0.109127589562455	-0.0709573863464445	0.524942448771605	0.489863584502678	-0.608183219546615	-0.543070829001744	-0.511160229720111	0.786858750009007	-0.0319459485442483	0.602969769849488	0.747332009335835	0.674315265323706	0.668535377233974	-0.401373025835857	0.385277774423384	0.638153229536354	-0.491657300104409	0.688505080922368	0.670691218114543	-0.375465201124813	0.672707763455825	-0.490821144905987	0.718076405975143	-0.320312364452508	0.562984917863673	0.701270440506772	0.291033874466814	0.777751088246061	0.326600398856671	0.734278638511264	-0.490555212599068	0.681248472114454	0.375380040816844	0.755597963566278	0.606792963010477	0.774976323805761	0.609055835673548	-0.231284963845315	-0.445924575121638	0.726207857419997	-0.45953566581352	0.578997329789955	0.732629492185453	-0.194121110698338	-0.538910856567716	-0.144827903046672	0.719177866450909	0.619147527861452	0.71920298227369	0.601017642624389	-0.397330760081482	0.538553168440384	0.290209831908132	-0.330713842326896	0.758196439174247	0.653975363510281	0.769149476308222	0.737962198877684	0.517179295835558	0.708887944762585	0.902534889683938	0.167007497220244	0.771770616684833	0.740199620348172	-0.0212173269080432	-0.0137158744163978	0.777813236767602	-0.344637278368182	0.444738621601558	0.137273301107119	0.034454916311471	0.753037423804295	0.0373925751673134	1	-0.267360064604824	0.119109823773516	0.701965896675764	0.2754653765053	0.730821345307452	0.268218182390597	0.748781580622747	0.695961559758969	0.669443671924587	0.750064118544932	0.512739137443189	0.306858321255198	0.514960323895616	0.733081186351635	0.485295475353716	0.788368522630913	0.697183662750295
KLRF1	0.46770920157072	0.659441734506718	0.627008829584772	0.730267155303474	-0.175961918038603	0.276928122687251	-0.138803895581128	0.530545855452198	0.417210467543186	0.560400756874364	-0.275596898894814	-0.156769407763287	0.320829944127572	-0.161637838822863	0.460706510439894	0.359303100472871	0.62125962565516	0.0143312863538746	-0.490649372104385	0.512076617569058	0.811888875740199	-0.391701524053659	0.252250703780402	-0.340327486853413	-0.451980687802711	0.824474238434806	-0.50218343858574	0.843332471630545	0.529622049137495	0.696223305294441	-0.0193333597286162	-0.218774633143648	0.715563872147694	-0.180700717980868	0.614935813273298	-0.426934123967563	-0.520437374999063	-0.15382271705433	-0.313556918386459	0.388149256447198	0.0115746739344671	-0.539596214190327	-0.305570717229728	0.455731918910938	0.628985373074985	0.711612938553045	-0.443389130610939	0.345204702135338	-0.417127970655984	0.085571892788091	-0.387854565299924	-0.418984957190635	0.751286452903527	-0.00734766715272908	-0.555693554863378	0.347870148641706	-0.357046596816488	-0.516440283675915	0.733285939387072	-0.363378320423045	0.353289651254664	-0.468372169349229	0.629171072290105	-0.328547822916432	-0.424257299238139	-0.373565286294351	-0.490736110120417	-0.187960354713942	-0.533269647213188	0.603641302115091	-0.501063692648839	-0.464281431887175	-0.512964771717821	-0.46890602824577	-0.153552105847095	-0.349464063145102	0.240451234422864	0.756529053119767	-0.632242625694589	0.634557500190324	-0.411919281345499	-0.466528625597791	0.553943165124763	0.674426571015505	0.603470929667713	-0.447323975515498	-0.136060616135256	-0.472061358153585	-0.132615932215777	0.460678825661209	-0.508977572768119	-0.00152830445085609	0.516211850180893	-0.439162620652923	-0.413677151558207	-0.357394344141174	-0.518930653284129	-0.523839784616668	-0.43053381909091	-0.443132315018942	-0.113999938106832	-0.449638365460037	-0.449480250824636	0.376481010987346	-0.367158959675589	-0.398481953766966	0.193964764482792	0.107547873047531	-0.292474242837503	-0.201154140969903	-0.486679815627911	-0.0355267021060037	-0.267360064604824	1	-0.0839451889101848	-0.439550641898029	-0.350481272385217	-0.286238384316481	-0.0801674837789204	-0.471141896981616	-0.432228716199933	-0.20152572388181	-0.410986342561181	-0.487171035717682	0.00731933567934429	-0.459362304593638	-0.462979278456078	-0.491062052734705	-0.490798596087602	-0.447210517050593
CD82	-0.360917849568708	-0.268318775464976	-0.351326337478309	-0.312438593361004	0.388357714643097	0.116609591374362	0.666270611504953	-0.338974551763917	-0.387225847446173	-0.222829862823837	0.0303665173616988	0.823613860485071	-0.281313406173754	0.881179066842484	-0.421275804456644	-0.227626827580111	0.042741891194825	0.782845832732249	0.322152954171067	-0.344384777686391	-0.213166414079381	0.38923140266599	0.378665866287853	0.387782016809494	0.510170292241825	-0.207196877981393	0.335365692752362	-0.121258497418736	-0.290690399804864	-0.279984204364727	-0.138493592789946	0.497424363641802	-0.307145152071967	0.517115220729601	-0.348338215744243	0.261601402873909	0.53021757264335	0.706877445385563	0.215585049199233	-0.0284049625364272	-0.461153665464454	0.450338693706392	0.818291446452905	-0.160813284926892	-0.318189854330498	-0.284886095781648	0.194405324752101	-0.237457196747902	0.749372483438421	0.329013445406705	0.151912911234416	0.202898299654676	-0.267215797199805	0.205220590219968	0.520737097265491	0.546856879587513	0.196495679965761	0.489446007348283	-0.204327563381549	0.215304510358952	-0.378168435663678	0.238009547679323	-0.159526755291803	0.137734588455218	0.381426210205079	0.769972300805033	0.281265678956229	0.0377291349080545	0.269071631302548	-0.323953292867191	0.518026564566946	0.846998605154295	0.248553400820524	0.342505484010561	0.164391628310062	0.117991351960195	-0.440474809627376	-0.299223609747953	0.325048394461301	-0.221045321623457	0.197068598399917	0.247866817038572	-0.274814212256207	-0.274788398242143	-0.190681906812255	0.206135635594563	0.00119143721660077	0.225786965044068	0.127701857273923	-0.203019212912767	0.698497399478829	-0.13826714721695	-0.247438397703721	0.270407400688795	0.23977125307961	0.0452867998058352	0.393970829789176	0.722840862153675	0.486512826605006	0.275933629501819	0.737552647343782	0.151863378903512	0.277366970646295	-0.0929885853381669	0.831986379920027	0.515875564918264	-0.408456797471253	0.135584004340944	0.631071568536299	0.528026345313003	0.26860513720367	0.269067016175228	0.119109823773516	-0.0839451889101848	1	0.26940558447919	-0.0654866183543315	0.173548084022501	0.223028623910466	0.127293735206106	0.249953444432034	0.239379426766047	0.182717004218212	0.614201215302374	0.82724460933916	0.747153223348781	0.237931379362214	0.649483236538834	0.165482127492665	0.198776151743013
STAB1	-0.361981255709891	-0.508466342038411	-0.67087507711468	-0.651260830266052	0.691625670800101	0.231331774149416	0.626881642157494	-0.646407407839132	-0.667331147379379	-0.595287963215339	0.760237439265151	0.423358927697856	-0.468021058190042	0.22874075712771	-0.68936209134307	-0.541209810784981	-0.521173217130837	0.142627361870088	0.959138315796704	-0.601656456616836	-0.584798853079649	0.741985253606724	0.300564164537972	0.945545204923838	0.841784756585111	-0.574434412926915	0.911549159573368	-0.468823464416984	-0.677603957247584	-0.663429070147359	-0.366218650909445	0.758569518365822	-0.671476111649615	0.770992409604657	-0.683872756188771	0.927290957179515	0.853159094523503	-0.101201266985002	0.901958039762861	-0.219722761510177	-0.237332116270318	0.874284391938422	0.548584837381398	-0.722276670300902	-0.689520268782125	-0.669892582404605	0.954030606414653	0.0526704934531224	0.702663252020515	0.680765700977384	0.930228099633715	0.95820983130602	-0.555886452564319	0.526374503367982	0.857816253461112	-0.514171007266522	0.939061600725034	0.913994347753586	-0.60456205283075	0.923024396436058	-0.650225525608365	0.951055821799701	-0.396891253235928	0.916608998896659	0.979711952272381	0.651087033101246	0.971534460517943	0.516889580599805	0.962351063876719	-0.609124344000888	0.78441176261993	0.561648480565048	0.915300672229915	0.882250422651193	0.836432981306946	0.827872736265418	-0.404342405694131	-0.660667484966797	0.795853907925895	-0.519485974839116	0.935247446234118	0.851513485336392	-0.39286580904007	-0.623370186565435	-0.492639943530976	0.946037173677243	0.328624046183015	0.882003977888817	0.782353773338474	-0.64359861383264	0.749677413216628	0.307166546910961	-0.279435722033232	0.96509280408554	0.947230572143629	0.74813578432525	0.677577955736006	0.669791689119893	0.934217670831095	0.839024258673172	0.453186860441877	0.643463898611146	0.964594083826895	-0.0298285471268115	0.191752502465643	0.802423272164568	-0.55803701352069	0.499399390054372	0.363005415794466	0.553400530161485	0.975790305030059	0.466344195256705	0.701965896675764	-0.439550641898029	0.26940558447919	1	0.52296867692707	0.879165126127752	0.632576742204221	0.883872854998301	0.969311627218003	0.666129855334574	0.959695196614937	0.841404610345326	0.451161235753827	0.653657834660985	0.961854494378675	0.780084771298157	0.864254157988218	0.954917938799409
ITGAL	0.174946129343255	-0.0384968508045295	-0.120108149212453	-0.282949972881637	0.351149587603587	0.0664601847522595	0.126424438366833	0.0234046160972599	0.0454551592270796	0.108967372829539	0.575038397784213	0.122792719429982	0.173073184898304	0.00190003848485402	-0.0806985843324029	0.206732352487138	-0.39134129518694	0.0272729843175323	0.464526573608785	-0.274503227336921	-0.185041185563275	0.512424636900924	0.232614416849392	0.555852009755974	0.368495367534106	-0.440095790326965	0.385220965122793	-0.13294910586273	0.0219951049657321	-0.194457943050506	0.126238293319536	0.314595001812656	-0.284327703868478	0.375349307001201	-0.0885630012488172	0.406602465303132	0.384630308394928	-0.102707647974538	0.535042260708659	0.352849170441191	0.0971687844625143	0.442046487459922	0.226240795478014	-0.113963316291168	-0.0735262277514631	-0.180625878986896	0.48748040099735	0.42979168239271	0.289270200928973	0.410741996931421	0.553575607532678	0.49812247786045	-0.169666487104096	0.186633685388485	0.345051143902643	-0.346959621422125	0.572568849096041	0.411372820741214	-0.457839883170261	0.564666040965565	0.0665453612542489	0.481420060619808	-0.35466814570827	0.641888977192599	0.496361149677332	0.227698326159359	0.47442996793411	0.748119210561137	0.464011648564648	-0.019433488716427	0.260954869860848	0.168036444732758	0.388743940198753	0.449782259499573	0.492133237957815	0.609675679381585	-0.126552730116549	-0.275962583831924	0.266934239385011	0.0935107221856962	0.514351344043168	0.31264078965499	-0.341575483066981	-0.0396242117413565	-0.29470041874973	0.526348497912838	0.132688572600558	0.409419051775113	0.316125178723425	-0.109862444731326	0.224758452369607	0.439606504633962	0.0984301540824722	0.484004496814544	0.499361717476112	0.734178338080166	0.184311338870771	0.259946443785891	0.447387063970494	0.409986667717642	0.144231711993759	0.202968792491933	0.540781618900785	0.30553503661725	-0.121702767989678	0.441472845715555	-0.073978245787955	0.240801172770239	0.416297474095229	0.329573682044864	0.490037623255967	0.166422163208549	0.2754653765053	-0.350481272385217	-0.0654866183543315	0.52296867692707	1	0.554331304830081	0.440489199413134	0.460952426934798	0.571554724460321	0.361551720569814	0.507162252998382	0.341615756389484	-0.067765754067103	0.224570057771773	0.534285027601063	0.268667699978918	0.400844812686062	0.559635567995246
HLA-DPB1	-0.0668049862523943	-0.282490812276507	-0.457926701285014	-0.435980925712013	0.708824105620202	0.443968843390799	0.724469599749245	-0.475222313183319	-0.50722234370215	-0.450394569715351	0.817862036985983	0.295334614152473	-0.284285011833078	0.187832748313306	-0.501450561172138	-0.443063861309316	-0.358189718495725	0.159406946888561	0.863741485073416	-0.348834350665815	-0.396585095066905	0.813868809908871	0.392467068114081	0.918897049919364	0.870389487037702	-0.359089704200579	0.826596457229419	-0.302525153525031	-0.516888892883155	-0.456358060982973	-0.156535065602787	0.849076853225495	-0.455332979517296	0.823364929295844	-0.545283280168081	0.819974172745238	0.742645506784466	-0.0548230627630667	0.891445759059444	-0.0547161249285128	0.0387787970997193	0.757461473093015	0.505527845760335	-0.626327567948661	-0.531440618828813	-0.49913375906825	0.894662553636567	0.313514838626761	0.629993594484483	0.816502040829873	0.921334626714686	0.886742213684469	-0.325005870825572	0.723678612633598	0.723505391594436	-0.441955937343252	0.93296484275436	0.805462909030283	-0.412406898539211	0.980432967226193	-0.487482012639582	0.850236196873673	-0.132122503803885	0.871615353321816	0.905601773699878	0.571215188779084	0.843655149132856	0.692452839578934	0.839626228653872	-0.429468871132455	0.681820957425765	0.436439650849615	0.762062971469099	0.85542318744453	0.89433334283076	0.934233755578721	-0.142956358119372	-0.447306220980424	0.666130307217212	-0.350368965681568	0.870529431979114	0.740958336178157	-0.150595632022207	-0.456484337505735	-0.243608047822082	0.913223133682612	0.517396727218002	0.845227850150095	0.807678604800917	-0.451104156002298	0.615961334309256	0.53935980357477	-0.0649697311757396	0.89973570442246	0.853699447734851	0.827691783909243	0.579602036745407	0.589053483506557	0.854595990549858	0.803363401362337	0.489502129637065	0.56588904448124	0.934500256271783	0.245039984621972	0.0739758420985852	0.762674419187982	-0.362200156447657	0.754893577261523	0.358006138048482	0.541392946585142	0.871742083883311	0.536976531446122	0.730821345307452	-0.286238384316481	0.173548084022501	0.879165126127752	0.554331304830081	1	0.715288000572163	0.836192183096351	0.939750620678305	0.589831117125548	0.916853780139768	0.745919129716353	0.451537722799983	0.564529047262316	0.914121276366049	0.688419779258976	0.779888147426207	0.944398553865229
