""	PTPRZ1	EGFR	NRCAM	PTPRD	PTPRS	SDC3	GPC1	EPHB1	NOTCH1	NLGN1	NLGN2	NLGN3	NOTCH3	CDH2	NOTCH2	PTPRA	NRXN1	NRXN2	NCL	LINGO1	TSPAN12	PTPRF	LRRTM2	LRP1	APLP1	PDGFRA	BCAM	SLC16A1	RPSA	SDC1	ITGA7	TNFRSF12A	SDC4	NCAM2	PLXNA2	ROBO1	GPC2	FGFR1	ADORA1	CNTN1	ADCY1	LRP6	PLXNB2	APP	LRP4	TNFRSF21	LIFR	DDR1	EPHA4	IGDCC4	TYRO3	DAG1	PLXNA1	ACKR3	VLDLR	CD63	PLXNA3	ROBO2	APLP2	FLRT3	NCSTN	NEO1	LRP10	MCAM	CELSR3	FGFR3	TRAF2	FGFRL1	BMPR2	TNFRSF19	EPHB2	ITGA2	ADAM23	S1PR2	RXRA	CD47	EPHB3	EPHB4	INSR	GRIN2B	CD46	ADCYAP1R1	FZD5	FZD3	ATP1A3	ERBB2	ADAM22	ITGA6	CD44	HMMR	CADM1	ITGB1	F3	TSPAN5	NT5E	DCBLD2	LAMP1	ABCA1	ITGA3	ACTR2	CAV1	PVR	CHRM3	PRTG	NECTIN2	NRP2	SORT1	LRRN3	TNFRSF11B	DSCAM	ANTXR1	SMAP1	ATP5F1B	EDNRB	MCFD2	TMEM67	ITGAV	CHL1	BMPR1A	AMFR	THY1	ASGR1	SMAD3	ACVR1B	LRP8	CNR1	IL17RC	DIP2A	IGF1R	ERBB4	F2R	LRP5	GPR37L1	SIRPA	TSPAN17	CD99L2	STX4	JMJD6	TFRC	PILRB	RACK1	CD81	IGF2R	CLEC2D	SORL1	SCARB1	ITGB8	CANX	PLAUR	TNFRSF1A	TSPAN14	LPP	CD74	C1QBP	GPNMB	RIPK1
PILRB	0.870388586450081	0.863795578059744	0.79507627585562	0.471067380716996	0.889270395387694	0.790567386943808	0.708070861938921	0.561456339951534	0.821251140168809	0.89119511330792	0.842941642879865	0.864221002197695	0.83149272969514	0.847744316843988	0.897680598843075	0.884950201451771	0.812879643208771	0.712373486852777	0.877363363968249	0.618256552289703	0.770244418549007	0.661730303174425	0.875931533760315	0.88375732934053	0.723001609811758	0.689511521232012	0.75754740333287	0.679496527235086	0.762375605105674	0.679495772672551	0.770625732020174	0.591504440700328	0.638584323844379	0.676847141899644	0.804530735954348	0.829202784697021	0.692995953135444	0.780378061062157	0.724763426257605	0.477741364341018	0.67512952589241	0.786910489594247	0.808684956293081	0.818580062952391	0.682820064344095	0.789227032467111	0.754994707543336	0.842121183387903	0.698711641897535	0.762790804683871	0.850405052221179	0.855191815373075	0.826527058562209	0.730265307202968	0.651283894209677	0.700291655381541	0.782095051414993	0.796925475645335	0.827286306171203	0.604035482697675	0.843146392430814	0.86743401720653	0.733084117359767	0.888863763806451	0.814796378786709	0.693368643133939	0.768668027266421	0.664537108488488	0.901135043160738	0.771758379548692	0.799974263459977	0.631238817906402	0.849849622986947	0.689890722708114	0.877194828175561	0.86013806565316	0.709145929399344	0.776570871409015	0.784331058865487	0.566202297428784	0.839626188351173	0.634926664483138	0.753979855129712	0.897919391941322	0.651435844700907	0.688008504092143	0.763477295304132	0.641859682609233	0.510333815365433	0.752900732087343	0.735607575050098	0.732769599837585	0.652052482878405	0.838278619003398	0.771243996215375	0.740579611608083	0.794329141813391	0.726362333726599	0.534414840138596	0.90004049646614	0.441142042576484	0.856201725359491	0.534362439609266	0.788625372605668	0.758005042588364	0.537729164923348	0.90004762487686	0.682887091157577	0.658209183239504	0.648910736756669	0.768656980525105	0.874045358758355	0.791763927773841	0.784637448493181	0.816833586992956	0.850524103400335	0.800133085808846	0.635448763889101	0.874786198128244	0.807644694949611	0.707165891153817	0.749109165396154	0.683416365035421	0.868032801954404	0.862762413347375	0.68947850642407	0.724433954580539	0.895836310519813	0.86052252165632	0.714049542346974	0.863048619925685	0.821997996149314	0.802106952861662	0.708953792403574	0.857907971398534	0.81610717943159	0.814626705310162	0.721678128779742	0.714147521642505	1	0.715821690337413	0.782909764864221	0.802960488674874	0.808796229772967	0.580869269109432	0.752116813156619	0.822126146308149	0.857978565918766	0.298989129084331	0.759559196572227	0.81988736745208	0.836371571642724	0.131015310064063	0.749943312740532	0.201102958105313	0.873079183157388
RACK1	0.651428442879698	0.758632294603095	0.611657536135417	0.381907257930917	0.784352387162106	0.720100423026791	0.731183744203201	0.372098724612576	0.761159430354471	0.688843562347909	0.715602865406682	0.792512701998115	0.841818539293299	0.789656042265161	0.783231314094006	0.805043912766734	0.509244951596449	0.442797545137577	0.86195265777287	0.677071774851014	0.793526699062629	0.676426917523229	0.645491741134803	0.778137313528918	0.701105179031113	0.61768886650941	0.862020760483305	0.813261991311428	0.973824510923131	0.79354741345048	0.767989253223604	0.814301299289969	0.655279558021323	0.515855345197583	0.697427349870066	0.672368827861794	0.622211251249384	0.637733138782466	0.748013873992513	0.254931333937915	0.605105060892407	0.583847919184569	0.766353300453789	0.672329994911751	0.472804629332614	0.654538603689929	0.57630967607761	0.726972688890549	0.669492634531376	0.56907169552043	0.832322866198902	0.769929358838758	0.745074197198343	0.781735679465997	0.664696483713598	0.914620243745379	0.759280446406439	0.635567367202398	0.813300662091067	0.755482541106673	0.830337386329076	0.716178598940616	0.668295108912454	0.753687408333234	0.661576731185743	0.553431159626327	0.846314086095356	0.886797764952441	0.746433052311634	0.775047688719408	0.793323274636124	0.499642080474103	0.604842154158175	0.770939918099248	0.792952260439872	0.888391390875704	0.646993361413911	0.839795959806221	0.672728893916436	0.567105138240672	0.69987401686745	0.573843333866359	0.75517466395522	0.737469851270518	0.528860975805896	0.625283407790234	0.594719083338352	0.497423321457112	0.407305117978931	0.620937065740167	0.649795480438967	0.763515206752046	0.572983579687288	0.872313539373184	0.823216618440823	0.720834075265501	0.814365635823298	0.595562732830926	0.499866108304291	0.86590216497858	0.562630589532925	0.879625242204894	0.617665241707563	0.661188641710827	0.847970903000265	0.458598425257567	0.777828809931007	0.532032933495862	0.759998371127858	0.609911921411096	0.573067672876849	0.918707130359005	0.96612090290497	0.674551626067565	0.804131735996007	0.753891824009882	0.675151580807109	0.656970600649817	0.766787070807126	0.816817604620871	0.751334056326543	0.747222021274179	0.618150178139568	0.746603887412016	0.691138613308046	0.570794067461009	0.705030445277265	0.723845196511926	0.680742493183666	0.37791984479303	0.813701510585201	0.796834056771892	0.72836256746613	0.601784853557129	0.875943955843847	0.715846519546197	0.869859136184777	0.931329149896469	0.816653377520918	0.715821690337413	1	0.891324552169636	0.697013105495406	0.562114801854547	0.505511930244355	0.821510480875139	0.642178376420048	0.811491551079745	0.39689487349186	0.7797080713507	0.844081362949363	0.70546241551049	0.119509591695445	0.969564617592347	0.208994305148072	0.769910637069294
CD81	0.767780435839898	0.757984427420286	0.810996214524711	0.267024808940949	0.832786643396853	0.846374923410421	0.894325820785467	0.381521315212148	0.684940820049525	0.855420158761288	0.755851097207371	0.867311115180456	0.855396031288435	0.920356773410943	0.905913132487624	0.912299148935917	0.706578063634862	0.497083979664333	0.839319903481545	0.519845545829455	0.759699243351572	0.785945500469619	0.821044072543625	0.875704438826488	0.877098950012071	0.502971282683771	0.92316262348187	0.681369781396798	0.912935751256867	0.759312604159258	0.897613071231727	0.852771397310353	0.768178462022256	0.47071575796935	0.691123275093983	0.741732650977922	0.525154577494377	0.804490930149647	0.877219098879763	0.241036867228733	0.552245892741377	0.586781589006902	0.902616328173676	0.869874514888174	0.542401473903476	0.817126012091231	0.80218718637349	0.908071459659075	0.862137777235706	0.761714535606543	0.867698560254224	0.912459852896028	0.840866036982167	0.704956688192248	0.768039642918263	0.94180946310182	0.837597742462691	0.762154290160176	0.936513637768177	0.628146083072341	0.943970226717114	0.876645094059251	0.880871365799322	0.804820693816253	0.691463119158907	0.811116480565716	0.740447005309581	0.874321348492864	0.882165118417095	0.824428929387257	0.700703956009888	0.756226569946076	0.716913583121171	0.63762876795454	0.835989077968688	0.940697067320236	0.556756755783742	0.762311229352503	0.712569842868877	0.508717891718241	0.785479019838409	0.748661477854316	0.797474853266386	0.831634729674345	0.462270383405328	0.853933315185603	0.593074385178802	0.746141133644386	0.682532562560429	0.496619129367482	0.868244164550042	0.886275453242751	0.813475000864097	0.90998845876853	0.797130391943667	0.821919446345171	0.960762066397607	0.81619984330206	0.720988725284787	0.926713450076292	0.617534782765715	0.902211597724093	0.468474075694946	0.674138720253081	0.944170815185986	0.702933232165264	0.896682552790956	0.791334411498415	0.72414241100162	0.50955517900383	0.603827433385946	0.913245400474447	0.899712576997713	0.867697179164325	0.944700598059608	0.825612205570891	0.891030420692475	0.744949874255043	0.875322723012058	0.901378809504827	0.685638068297468	0.771341958102388	0.818940117306638	0.799593684542551	0.725999433652168	0.765771264302408	0.896077741406043	0.748520316258052	0.762583698881927	0.565696198739268	0.931285654903959	0.82341359060644	0.906616360776365	0.847819237271886	0.916430430392595	0.894861973289928	0.94671320689516	0.817869237379874	0.851622695113388	0.782909764864221	0.891324552169636	1	0.859068513998245	0.588837350583066	0.770863598873896	0.864468559174468	0.825222767733378	0.90602768497252	0.488690452376203	0.935693231144575	0.841875367528321	0.86881972714495	0.285464619674122	0.915191172408086	0.379854825968734	0.899426655668894
IGF2R	0.828234731416361	0.724569090053287	0.891471027561713	0.38544936776595	0.811042694465731	0.835975929494153	0.829913537733019	0.472432607121839	0.676152578346492	0.895755520462551	0.79417631632128	0.818519626006811	0.811257017071697	0.907419748003323	0.888727718499408	0.879711032598561	0.814577767087721	0.594592604868408	0.802502377071254	0.497759915951241	0.664534539069768	0.803932218807342	0.883551644856923	0.886989028430566	0.827486524183937	0.514339155516314	0.785763223039218	0.66161596190987	0.739171169936476	0.671758689056255	0.858474491617739	0.701325070082383	0.770716398284658	0.498910216702841	0.723374431350217	0.794372185172716	0.51034523625661	0.863109224268507	0.84382121892353	0.344634327512877	0.550040073003493	0.688074620639091	0.888706368611271	0.915798699057843	0.604371051352846	0.869942991137626	0.85439616577866	0.909969681086547	0.846427313346005	0.824057083736931	0.839211173338013	0.912079584390049	0.893742731721646	0.586928090398654	0.81699532631445	0.76474027834262	0.847940388377468	0.7752427094067	0.911957013881072	0.520027102908855	0.890086283414661	0.89971455836735	0.86761692849641	0.812182924589157	0.719267106984729	0.835525111278849	0.60304726335781	0.76339814830409	0.921172889124754	0.755771287329531	0.677846634931332	0.818627181411103	0.790815231799335	0.586354192411125	0.868289213230209	0.842297602383191	0.503313480234272	0.664619540487685	0.764116645745396	0.535167473196018	0.85366583422451	0.724800394735256	0.761043831812002	0.845739052235113	0.469206996940025	0.809691758072493	0.610522625634454	0.771857321138081	0.704707048895201	0.402677811498116	0.845156590593982	0.8859676473246	0.802944147707337	0.843855319434871	0.705914086358941	0.85509547787059	0.897754956562216	0.880132336556433	0.732404904199771	0.908811686789355	0.629225103927812	0.863869444750085	0.528858956961785	0.750934763498701	0.821366138545414	0.739394431491674	0.899982062539985	0.796088178665568	0.603499134367454	0.511665098857868	0.671971154095685	0.8147078984438	0.705559758445605	0.847254635122337	0.90172405852942	0.840806996148002	0.916256521543431	0.729112711266522	0.890387537027274	0.858413393782629	0.61958952611337	0.750746433464494	0.813653510891631	0.830675144619728	0.783252589111112	0.816241504960978	0.835866161635442	0.800213240830894	0.854598678062223	0.662245204455857	0.879435887856657	0.797858337506288	0.879321147147794	0.863825911194402	0.831950458578629	0.901283255621647	0.843214065090439	0.707121966014911	0.807391366699666	0.802960488674874	0.697013105495406	0.859068513998245	1	0.688797138708202	0.810402343309378	0.840381457987431	0.899099622178714	0.918061977981093	0.486723161340693	0.857018056564641	0.781749134470753	0.918524413542005	0.33467815519494	0.735585281235221	0.410453997029596	0.875530495581031
CLEC2D	0.867688384978098	0.845745735396588	0.621826817884783	0.531481618338974	0.820824634787871	0.650259131045982	0.437838932608984	0.678368273612333	0.84294499722331	0.752578250858634	0.827630038554388	0.782110483121583	0.72395014443845	0.647872106185955	0.696883468746248	0.762279936071397	0.790612267062439	0.827369782937074	0.841525162674501	0.707080233737892	0.782597808181735	0.451134223124915	0.774255753198264	0.81329538004567	0.440575814529476	0.807988952855716	0.553035699461758	0.634297968590635	0.634396756272015	0.600125327716358	0.568439954988519	0.305372509056514	0.354151443835601	0.825311242450259	0.814667205716467	0.772783800778755	0.759818610188333	0.55979301993194	0.529198160289223	0.665110362902717	0.777522067385181	0.891233408003636	0.596337375425942	0.639848491930333	0.756589967219401	0.70172863333583	0.548736037388995	0.686752758172934	0.467812572100175	0.668422971845232	0.793984169413656	0.689291452625305	0.726845854549358	0.710692466577049	0.468885521070382	0.465408857892511	0.590475616686031	0.742343139807866	0.622754274044144	0.668945542063653	0.620804554695955	0.747529815938521	0.473178814212988	0.713315210459313	0.791379829009683	0.490042794853408	0.647497554851463	0.495181360787463	0.734953115633861	0.598342432296778	0.76878576867399	0.414080052455311	0.852085619731515	0.727726387459441	0.789668684245469	0.658031182041945	0.73679209005075	0.671922547799116	0.815224982411174	0.629652136962755	0.83860261831207	0.496721445863832	0.667965666369549	0.826556408477872	0.727142400571516	0.444354276195236	0.870997609053564	0.447006765871308	0.216110015693865	0.604294550490696	0.456780702245934	0.511688080348982	0.387522714975841	0.661370224109969	0.755563664603464	0.526407758672114	0.575169160160788	0.50305176370833	0.242860602653605	0.749805116943589	0.201317606745738	0.704892431814483	0.614097673079574	0.843048915739842	0.493546533488597	0.243844942583257	0.759716173510075	0.420341123154037	0.666216429096925	0.788213153315242	0.84667707296814	0.761664081318679	0.63202370389857	0.62910405456336	0.606208163892619	0.790907202108351	0.614826809291085	0.48522648195052	0.725147294802888	0.584639526265888	0.707592756649252	0.719824988003469	0.458654172027987	0.764217676932551	0.818839777966371	0.531134301295091	0.468323019320856	0.874189095685817	0.812110602447271	0.714943879700924	0.670433391986699	0.784885340436472	0.657890683253814	0.505008411577432	0.659970139007465	0.621304501412459	0.612826496051018	0.614797824730251	0.632772897462282	0.808796229772967	0.562114801854547	0.588837350583066	0.688797138708202	1	0.338065850561132	0.631446239669358	0.715117141557864	0.697846840854431	0.30103782084781	0.494851681751854	0.714549270521452	0.659967243601903	0.0962892476466012	0.623140164173376	0.137354226080901	0.739414464907806
SORL1	0.531534019423187	0.373950255722323	0.818932966231842	0.0876442200188697	0.532312136041636	0.678711046074044	0.877531514106684	0.091177450163351	0.262117444062192	0.733874938045408	0.440977668035016	0.547418869289443	0.603139386282561	0.806118538275313	0.758345258935321	0.688537168750906	0.580986006609795	0.20376083141406	0.50013521617761	0.0211588530456879	0.327200956398669	0.810759803804772	0.706932621978432	0.628015962350136	0.856205814140165	0.0397322468268545	0.698375535972079	0.40363426397758	0.52132814156198	0.482795122100103	0.798705174814055	0.74330378765804	0.847497183848254	0.0557425564773634	0.339262328451901	0.560938629556922	0.0645589011151652	0.847291743166693	0.760185017009189	-0.0628071784756623	0.218475029725456	0.264580153907853	0.855457375834703	0.842805016043295	0.231368816538734	0.679563466833764	0.863800849408307	0.779282193725171	0.855169795915199	0.659872313689081	0.555984458787644	0.779422643111467	0.710049584202782	0.227996107712941	0.76936360940959	0.711509114745737	0.73836851188018	0.574628230237305	0.854410732796644	0.112951523031634	0.796127502594037	0.747642590042172	0.90454781304714	0.603005736238214	0.392137759305832	0.837090495631366	0.340684598079581	0.61524281696657	0.761217850317774	0.632637062479812	0.341518749383606	0.873878651819724	0.478227529065984	0.175414759227999	0.600176803920632	0.721124944552661	0.0855783034143204	0.414988877884697	0.422595699750869	0.173258825156548	0.568671346445417	0.671907610055839	0.5828941105955	0.589677340115396	0.0700401037869234	0.8668694734972	0.251235895633075	0.83373881865214	0.905651422494838	0.206826768742274	0.905520713568721	0.872517365925846	0.911847844991573	0.720553024779334	0.385467029116939	0.814688265852378	0.85703255546574	0.905875113388715	0.889648293454412	0.723150543213292	0.68109355892499	0.654118428285169	0.160065019012334	0.385617257784796	0.777950120773851	0.899536380320919	0.730468122140224	0.888583627014484	0.29177446804476	0.057380401705598	0.265149660071552	0.566706023451136	0.493964111247139	0.757772197401399	0.839059958702442	0.602252110819638	0.877391501088278	0.619645769359862	0.724774194080706	0.775510636816374	0.247048678729748	0.456750134594151	0.872510468774222	0.577252360845722	0.458101695528321	0.785031753726407	0.842259162964318	0.493051853015066	0.593649628988211	0.47392358892628	0.749777785456095	0.493272836661533	0.760645016113897	0.932529020296369	0.65905670953641	0.825935861366727	0.738250525913658	0.480395559454269	0.611459735351393	0.580869269109432	0.505511930244355	0.770863598873896	0.810402343309378	0.338065850561132	1	0.697040292075854	0.745916296275197	0.777977902355715	0.492541480949046	0.866932684809463	0.549162734849558	0.828432566652652	0.486634710037581	0.522126036451463	0.549202617624624	0.739892849624234
SCARB1	0.711447627954435	0.696258932432809	0.737966972121741	0.433385920178131	0.76764396085644	0.737305302615785	0.750274490762799	0.473268191461526	0.720087705265054	0.783545431840218	0.762427313496295	0.767030398123466	0.802411199083786	0.813494343849297	0.80387673759565	0.799051455559527	0.636454382726948	0.53550603853921	0.803286232522281	0.606242097262619	0.684239040543615	0.740416386072735	0.734411278184096	0.824498975909104	0.761979168946373	0.563837133111346	0.779063739772855	0.736938838666643	0.830098582243097	0.712535050769519	0.774023875678272	0.737676937624094	0.71165435189048	0.509910503235992	0.718496798730275	0.725850542069178	0.573609931386101	0.743457097524758	0.739599166387079	0.34560766726895	0.558568332455488	0.642959379933255	0.8389432370869	0.767898200455731	0.522683340762528	0.754446546937925	0.687487286827043	0.78973228391562	0.715092631067334	0.680477737306172	0.814005572209414	0.81347438151248	0.82081981006972	0.642545519864825	0.736276233223685	0.7975045906184	0.794112727467064	0.641340603697359	0.854253115541687	0.604811047172883	0.859190112268464	0.785220183270073	0.743056782690568	0.746267549917125	0.702784720662929	0.641297488104729	0.719185358395116	0.785619493833768	0.827815301353801	0.707601714925458	0.745617173191931	0.60679582059329	0.671698658934837	0.671040870914246	0.826064545146184	0.837208388722932	0.585783477741787	0.723838111940745	0.69033023089689	0.523496066499909	0.771376006799481	0.595803522068299	0.720894828429315	0.763950353342551	0.535618100990504	0.675133180998322	0.593913232507778	0.60794531162351	0.538261199378086	0.529043901445559	0.719914996984284	0.833457185423497	0.65362519202856	0.82564499503244	0.723036746523022	0.782135557989196	0.833947194306544	0.725258491481016	0.604523607830229	0.877269066079174	0.608521387200149	0.854585243058367	0.584214425288932	0.691455593357864	0.803030071885653	0.581946762211879	0.818731523154116	0.643401296870049	0.619826380273455	0.571239412904325	0.636765434820043	0.838551344012553	0.80846417079766	0.703839371239246	0.822344906712584	0.775337829257004	0.792469714795943	0.656693406077367	0.804228120030495	0.82699599679142	0.695679371767106	0.750799691895986	0.706194594549244	0.806791910906495	0.750264448311362	0.646252445155208	0.72614306761729	0.77016161657659	0.772377529730203	0.532471256606219	0.815304636858694	0.782707954768847	0.768611603954625	0.732365690750519	0.828351391854947	0.787613584052171	0.830831057350139	0.818724575324408	0.773501762007531	0.752116813156619	0.821510480875139	0.864468559174468	0.840381457987431	0.631446239669358	0.697040292075854	1	0.731163177241462	0.845066073334816	0.580105038342733	0.793549181713505	0.857353066158401	0.796954108208117	0.37887059539439	0.816916294384228	0.459538929424752	0.798339297029225
ITGB8	0.920367003962228	0.756178215458763	0.914345174865084	0.375449497422051	0.856097080976445	0.907702166816114	0.843770412388302	0.44076287971047	0.651070587591018	0.937328678926375	0.789446554887489	0.86825027309656	0.817877364975758	0.945406672983239	0.922091764010837	0.93233709665451	0.874508263988569	0.612196936689789	0.807954429862786	0.455318868487912	0.699521601325177	0.813983430648804	0.95096392959822	0.914069802755673	0.790304491246555	0.518892780486671	0.797610338067714	0.656022458407632	0.681253280462995	0.582044696434555	0.921443952603085	0.679649430566912	0.740721207685456	0.520837996649101	0.728578595324378	0.889311590581884	0.495489169777777	0.863989815862294	0.870845901016966	0.306003950188857	0.554905609473449	0.700576646218829	0.869606759810355	0.948638327925291	0.656725978930058	0.890550464869381	0.92913633143569	0.940411163038845	0.870859402734988	0.909509893316328	0.841156698388602	0.938593703059209	0.901495171274398	0.614898840865906	0.825897531092863	0.755376345996717	0.866717287735508	0.905018693764517	0.904517063699277	0.521530216899277	0.873542059709815	0.93243968660708	0.877706236441063	0.797067846309851	0.723527929638723	0.903820699105567	0.546658645573602	0.754626803261034	0.936572708827619	0.815536819976961	0.650018051855178	0.850271047203071	0.876086737208965	0.528666344125028	0.852203320336632	0.84065283367405	0.504409578939675	0.679835297332865	0.753414155371457	0.609361352136212	0.892326355010808	0.781070244212287	0.84124515964964	0.934593063091575	0.419280899858043	0.868833145184057	0.645041985560756	0.853202646311105	0.697863517878382	0.380937430127743	0.874049163705688	0.847990125056137	0.846896964262274	0.856053381996449	0.747183918086807	0.848264899909313	0.884175050055372	0.894255480194538	0.727207686905883	0.897288287801035	0.573416463343713	0.827710661804986	0.551636340857375	0.782649163825272	0.811696512028303	0.71232227507307	0.931046285501252	0.818098770008665	0.651556091151405	0.497071798426004	0.680436958358072	0.813281624917727	0.666833342989262	0.941433239014349	0.894450576192487	0.893892723710326	0.905402238216676	0.828094460315358	0.902536438761465	0.836169561576431	0.55092986356996	0.749528637667353	0.788310933916415	0.818226687166099	0.769193064564539	0.923956343753232	0.838839762336747	0.788709775211131	0.889776446036597	0.784447233639397	0.888174968974191	0.80004836897561	0.931620598873078	0.858742460236288	0.812501633757623	0.899677982551346	0.842606920199654	0.656612775366676	0.849132830186157	0.822126146308149	0.642178376420048	0.825222767733378	0.899099622178714	0.715117141557864	0.745916296275197	0.731163177241462	1	0.93591874495889	0.301119290043938	0.862794588379507	0.713895294952807	0.959547785641717	0.11644507075581	0.690749306859514	0.188747006265255	0.921045963937297
CANX	0.86898023841424	0.778426076127583	0.8934794352992	0.472943776511034	0.879343122049487	0.909710272017956	0.905318179474749	0.401986158781194	0.71841402121946	0.913926847044976	0.799112257055	0.875290815845352	0.908968074712949	0.97373604751693	0.955955028750307	0.949113007208566	0.793822114592882	0.56608304164205	0.874962341155685	0.536738956128785	0.743789938679408	0.90537022704653	0.900755493151922	0.923873143651905	0.860109309983276	0.55480199354656	0.895540191641014	0.813248930908016	0.817748704104079	0.715774475548755	0.953719240091724	0.81987508421827	0.840630731418851	0.516659149270036	0.751506015349797	0.890367182300093	0.521247998030758	0.906240158635695	0.904036921932027	0.268213932196681	0.608379997462253	0.682454975249132	0.946945434030015	0.936765992616533	0.590478691736157	0.851993700774848	0.906079477744431	0.936527155960032	0.872224568544533	0.840481044686519	0.886289489581786	0.966802772802086	0.93492675027794	0.670493266184455	0.894807239264676	0.875778613637408	0.940771346766033	0.846788188509842	0.975780503124954	0.585728708217738	0.948129585257228	0.931962050789556	0.897253078658174	0.848607524945552	0.736506025823252	0.851071498616471	0.698699932171195	0.870051292060897	0.960838572938692	0.886122192454008	0.762283830381995	0.802152526614446	0.810855511340919	0.634329751069763	0.905845476728002	0.938562312163085	0.543764921532586	0.790060032482445	0.759967984336102	0.605439849971156	0.876477888233314	0.770060497990779	0.881596148724002	0.913301133232665	0.447954262451017	0.871827671689113	0.64485215248756	0.816166020780053	0.696444144730252	0.522625921875193	0.891526556675229	0.928795784195361	0.846382426876633	0.956228694513219	0.790921237209191	0.918646972141052	0.945732910237856	0.90174147593638	0.756138335090065	0.966184165676482	0.690091870222611	0.924493203179007	0.63363541771126	0.778550437827463	0.905632408519375	0.71800923299306	0.958094909388835	0.806460851681651	0.670065072923936	0.525181920784303	0.648872832137441	0.901501228005711	0.804797340276723	0.904245787857019	0.947768787075408	0.907698724718279	0.909123845158302	0.847203263111964	0.935293412058843	0.935955322024668	0.632903563913599	0.778169572540921	0.840702515148024	0.877202343260051	0.790833579189318	0.885221727791872	0.868762053556699	0.830311239605403	0.893780079634289	0.677379814304172	0.930201282739433	0.842566057756265	0.922594676619621	0.874207160811373	0.891227784635714	0.920021028806971	0.921891225067868	0.820984884880106	0.90121677027184	0.857978565918766	0.811491551079745	0.90602768497252	0.918061977981093	0.697846840854431	0.777977902355715	0.845066073334816	0.93591874495889	1	0.385093249894906	0.926127020875921	0.807938874993404	0.960818406233252	0.165012913003622	0.816254446892487	0.253197461223859	0.938586983136636
PLAUR	0.309301145010361	0.323539324628731	0.2616603537012	0.181145697881548	0.316671464389571	0.329427979883589	0.290544581849517	0.190967696719372	0.31055797853672	0.305371854602733	0.305489682961353	0.343769932459818	0.347438408886355	0.324291812367253	0.34382499707638	0.360039298435405	0.257879237626809	0.22473027985409	0.378683223668313	0.274795792759625	0.326517725711843	0.286364291784362	0.279957455654427	0.411649357051828	0.273555533697823	0.27201718616632	0.338070984917458	0.354148046899489	0.401129304657699	0.325767889508909	0.330467213132629	0.303846840634091	0.248914517805991	0.250668218752952	0.339851155136452	0.301166675173449	0.242137125080799	0.269287664852412	0.317613816486947	0.121370018732839	0.279808953188231	0.271283414119173	0.378168333805716	0.294795212275229	0.228420688215397	0.352359463174936	0.25722065288156	0.3253966294343	0.272327752345442	0.281182397206115	0.362240348928953	0.333553316834931	0.383201881679569	0.307105661350785	0.284120888241872	0.392836783576134	0.344861822944459	0.303140735679318	0.428210387726915	0.307299075851892	0.372222215674132	0.326256374460451	0.308474156542395	0.299618124405452	0.29949267205418	0.253640467820314	0.33441528861039	0.373335942346326	0.339358117335742	0.314019416798152	0.337850301358271	0.229137598266444	0.280492520292743	0.315415319704901	0.387263597028031	0.37102215924221	0.260720945660122	0.347054084260482	0.335527702982459	0.314174306945036	0.424902532489459	0.244496692110083	0.343234025198709	0.326222891755066	0.211034514839142	0.277100605658927	0.274928296207199	0.290520512850426	0.168033908715695	0.190854043412875	0.280398736270231	0.439874712486379	0.236108621295484	0.360303127351246	0.35638531392807	0.29100589083659	0.396316274920278	0.298552215953533	0.205632608452239	0.439452418731519	0.216294544812034	0.365367352159256	0.295409328816977	0.321534097417187	0.345640686082203	0.20844057837657	0.352764166199164	0.213493909316886	0.315037291720958	0.276712999235117	0.265894369873297	0.385491225238259	0.370119378076023	0.305931093073077	0.350183789260489	0.328576746724933	0.405678176961826	0.305610895409333	0.349070596904122	0.38283638624866	0.28305686112238	0.389098168080071	0.284518829077068	0.369753504946141	0.348648242693193	0.273259620031446	0.318230505689147	0.35757405610962	0.318728670270825	0.196808132701753	0.332413488921689	0.347279392567489	0.324034379912323	0.410922245219652	0.343799404134977	0.30344289586379	0.449147364305481	0.437590703068749	0.424761479877937	0.298989129084331	0.39689487349186	0.488690452376203	0.486723161340693	0.30103782084781	0.492541480949046	0.580105038342733	0.301119290043938	0.385093249894906	1	0.35370974550966	0.588387466918765	0.346697032271091	0.825108842346521	0.379474415911264	0.886011688647569	0.375208960130765
