""	CD74	ENG	SORL1	APLP2	PLXNB2	TSPAN15	NCL	LRP1	LAMP1	SDC3	ITGB2	PILRA	LRP10	ITGA4	TREM1	TLR2	ITGAM	SIRPA	ACTR2	RPSA	PLAUR	STAB1	TLR1	TLR7	ITGB1	CMKLR1	NRP1	CCRL2	NCSTN	ASGR1	AXL	CD93	VSIR	TLR4	CD33	LY96	CD81	ADCY7	NOTCH2	ITGB5	LILRB3	CD163	ITGAV	ITGA5	TGFBR2	MCFD2	CXCR4	TREM2	CSF2RA	CSF3R	NECTIN2	HAVCR2	KCNQ3	KCNN4	CD69	NRP2	LILRB2	GPNMB	THBD	ABCA1	MERTK	ADRB2	C5AR1	GPR84	AMFR	BMPR2	CD63	CD44	ADORA3	PTPRA	ITGA6	PTPRJ	CD46	MILR1	STX4	TSPAN14	PLD2	PECAM1	FPR3	IGF2R	ERAP1	PLXDC2	P2RY6	CD40	DIP2A	PILRB	CD47	CLEC2D	CADM1	LILRB1	IL6R	FPR1	UNC5B	CCR1	RXRA	RHBDF2	TMIGD3	TNFRSF1B	SCARB1	TNFRSF14	TSPAN17	TRADD	TFRC	TNFRSF1A	RACK1	SORT1	PTGER4	PTPRC	CD9	CD4	HLA.DPB1	SMAP1	JMJD6	CD68	ATP5F1B	TNFRSF12A	CD82	SLC16A1	CANX	C1QBP	C3AR1	ITGAX	SLC1A5	SIGIRR	ITGAL	MRC2	LPP
ITGB2	0.796769608765993	0.963482944849886	0.911598130556301	0.967277755926463	0.852107175196227	0.931472342525179	0.918350427992016	0.803194546963817	0.920912309719331	0.653609187334102	1	0.549114775589264	0.858432514238559	0.915384996169947	0.413849349124699	0.877185501784551	0.893955573395105	0.88713149678672	0.935153554836067	0.896624053063346	0.879565943475839	0.822492174412138	0.917746375403586	0.733339158127903	0.954848328943415	0.667573944387231	0.906103908352298	0.821156786079616	0.916660014498649	0.272020926772319	0.785403083465092	0.751170334274598	0.861949228974491	0.648519824797015	0.937329796204614	0.864414045011622	0.843291594770475	0.778198753500698	0.526963310355913	0.738838159907528	0.572458371052602	0.932680791429552	0.823678235745443	0.655086043444073	0.834066470580905	0.858732608678391	0.409104684510936	0.950509869061021	0.610567331982633	0.681748345733196	0.951096515606758	0.959305848900946	0.736731326650091	0.845757181754717	0.588724547533895	0.454343945438815	0.661429744671268	0.209640009299445	0.711928189054314	0.279810239789938	0.719548563835105	0.634975466674063	0.507334762286592	0.896278285279376	0.565937468391002	0.805191378159669	0.944019218771485	0.314741170834121	0.902298452425783	0.781545410822536	0.795723761905106	0.849320180230252	0.913562240468804	0.849439652288167	0.809608617520499	0.77906193945173	0.811086620296608	0.667048452281024	0.803323486417772	0.513189266200756	0.889548183825455	0.865238299981078	0.913908619543089	0.876843239869999	0.520879265556416	0.671595590015067	0.946344034803791	0.702414729917547	0.805999978936253	0.843725552424745	0.592555131536325	0.944148567038886	0.721399675049358	0.882594387980825	0.556444534438219	0.877108864590828	0.913380521653571	0.771369754737079	0.794988595297393	0.419097215049424	0.858129410363505	0.892576841736784	0.399811118795466	0.933328472739563	0.865579173098156	0.791631971944029	0.584431787331382	0.946971661943157	0.623866784878755	0.891411637700373	0.65498782061959	0.776429574969473	0.812567014031333	0.81844602883992	0.944569064216137	0.799200856896954	0.849761379040892	0.835896646502244	0.936102547613994	0.91343850660982	0.947491928731784	0.233822620584588	0.911485742009483	0.812658391025667	0.789031628008184	0.694672772709174	0.86337123654935
PILRA	0.564241145460172	0.421583353466249	0.572821400795232	0.527829449149669	0.448131228808309	0.435343836561283	0.348984561048377	0.55381353072004	0.716497578460852	0.430254213862728	0.549114775589264	1	0.5813038177187	0.369371941986018	0.222266447704332	0.534656979805616	0.52587666202099	0.521696909547357	0.385830365393467	0.502547625695167	0.671496263943416	0.261928147108959	0.695802182239027	0.534502819422816	0.662643210762317	0.547776187037846	0.472056990432096	0.724964611861602	0.448462766411454	-0.129692905312839	0.570753909805843	0.116475381784077	0.584220078001451	0.677790035547064	0.42011285439533	0.707920540058122	0.449092613587106	0.44091513371269	0.624273396037469	0.452021292721307	0.830381791640247	0.461711063393738	0.437142029119354	0.28865414956042	0.646324251950085	0.557408735589191	0.654898349510654	0.50866167605322	0.723592954288877	0.545914681428831	0.55425834455311	0.647594583163425	0.65092382171128	0.238053129389783	0.429502133494588	0.730770885152573	0.328227449633324	0.65844976154369	0.251361420135379	0.766865689418746	0.535265218401887	0.412762881446991	0.798366672486206	0.437574605177126	0.705357308070416	0.52483677635335	0.607647327082347	0.452587148429224	0.486067598329638	0.533354601329728	0.375173286671734	0.579441391340667	0.667659237271889	0.460049124243299	0.625283022347355	0.692504020560195	0.606421139001383	0.586955621560708	0.468487997821086	0.600514541111947	0.378070167293393	0.588570014381978	0.386743693829051	0.65794900077888	0.609808213714257	0.46434855853431	0.432167542019621	0.569486576654274	0.736893528054294	0.449893924804178	0.701183806051449	0.41915386741075	0.352738740876336	0.654676444848578	0.495053680131488	0.498505446689973	0.475569449767736	0.812247016774963	0.536903419821947	0.858038865215322	0.401136869634128	0.693117423610044	0.385703463046611	0.575443415238197	0.630542846929592	0.67472353369757	0.562101880887606	0.606533761086795	0.717143564610333	0.467552720299357	0.545268513287079	0.769326353444676	0.64138429331492	0.806500522119462	0.378148945442478	0.40864480355796	0.551287205210895	0.238494006906227	0.58459198289311	0.287906433316672	0.584665492216808	0.63272355171359	0.435607140214873	0.597445387478729	0.464488083720022	0.313649805608469	0.457431339983341
LRP10	0.84098148495412	0.851167101187961	0.915780651611859	0.822548959043541	0.852184298284636	0.875450853352703	0.815533816315034	0.881197870156908	0.813403392384983	0.787891003351466	0.858432514238559	0.5813038177187	1	0.860251099853377	0.186313907137009	0.858641753961534	0.86302661592564	0.887075043616469	0.884474811795035	0.87235688499731	0.813902728378598	0.844909559909645	0.884593279817812	0.870122308772122	0.875630043811961	0.813943929776665	0.831349361407128	0.780292214266971	0.79491574578995	0.13847530719036	0.881808048117265	0.714959454391522	0.888110039366491	0.833198570211853	0.849358278462747	0.909149996047616	0.897816234080011	0.878421321377388	0.627891695003265	0.829321020130468	0.610136020047482	0.880559609970875	0.902605282219432	0.468117827283149	0.919623620140195	0.86144480547017	0.410531598948749	0.865097317321553	0.75210403168466	0.832318232221462	0.883747402725695	0.845761862873183	0.839545955191931	0.609188706156242	0.78217258664539	0.527237098018232	0.809552025851763	0.110399130796678	0.755445300017615	0.288850304172496	0.885495704714249	0.804274526078561	0.675335184816926	0.883072589456914	0.632236424238677	0.896624198969467	0.789686241065571	0.337396320354293	0.919656979492724	0.864355170536949	0.842635271777038	0.862759411247589	0.827774248617526	0.864317381630129	0.859373215888207	0.866065259268521	0.842559559005839	0.847700963654405	0.819705944888567	0.48710846720073	0.797054790690664	0.952104461588451	0.754744605927781	0.810679791174327	0.707689546650749	0.824958329648719	0.837451944676593	0.773579132735083	0.768614565285254	0.919334774053589	0.621680096955762	0.805096152140726	0.838919495715814	0.87741091122123	0.573331780265506	0.918198648330955	0.808792920967655	0.826156233830751	0.836656536854965	0.473609392743575	0.881789954594044	0.89371421902414	0.678714348686347	0.928343612767133	0.92215997215888	0.859979000045519	0.813611273847655	0.914218642827358	0.453702846476927	0.931330465182239	0.782153232120242	0.806703028276523	0.847384283042795	0.825980016596607	0.758969175876157	0.583132041800123	0.702611679455584	0.710736555332029	0.850102157490403	0.771895603923817	0.827697379150228	0.329925211777459	0.799671903021407	0.784710235109591	0.877450980604426	0.740452374538391	0.894985935279601
ITGA4	0.747407299548974	0.922305290083415	0.883433550894267	0.88571911345689	0.889715822534862	0.911618268511365	0.947197360310033	0.822399334366681	0.788386764710089	0.671861251606981	0.915384996169947	0.369371941986018	0.860251099853377	1	0.375724111170187	0.852366438096922	0.89743727886028	0.914454441777653	0.967149212593206	0.932784987429202	0.814104697483194	0.881140972637158	0.826331286497133	0.742458409743933	0.873255890206052	0.657250459788186	0.890961915913008	0.736196115783773	0.866265081653437	0.37972066480308	0.765608733805719	0.856401338721275	0.807666761294534	0.66520988511954	0.914848317500762	0.803156174144048	0.857837583770098	0.833609542269111	0.555924407550951	0.787436297399733	0.451241531231563	0.905151033820817	0.863656190497638	0.637083325583311	0.835378468645588	0.860075719997522	0.352522529188675	0.86324222633841	0.561448668015834	0.715372433480843	0.908319080361028	0.849635718792909	0.701632736230116	0.80513259440025	0.66790249429258	0.403656250449859	0.721292327061041	0.0512350604807315	0.805382017968633	0.151915694571903	0.745808626719817	0.676978283950268	0.464199497812395	0.888797083809635	0.541750947222731	0.82596335334782	0.832820985083639	0.360813179021297	0.874815013087644	0.827786061659973	0.851829015860055	0.837201805135046	0.832830654142841	0.819524689656752	0.785248398008374	0.753385526039387	0.745058609768047	0.674027617393505	0.811428027898863	0.470809674417607	0.899257324935879	0.87132070918239	0.871161104101419	0.779451807173999	0.566349604145651	0.724905618299208	0.936243564198035	0.728350481319443	0.710825671461258	0.868166464378203	0.584594544028545	0.869371974997854	0.780260538975641	0.823492085919578	0.571218540302131	0.885806456116461	0.851974620328757	0.702087162720864	0.800251579033086	0.308107536326172	0.901470332484835	0.836792217179949	0.499721033986702	0.899700834045425	0.888310457324073	0.787745393423331	0.643911312784005	0.909366439789645	0.449081515551766	0.913577793867012	0.642770065268175	0.718733070652995	0.774478832023243	0.715333649235192	0.904975194082884	0.737188800107442	0.774402053456508	0.875954778145427	0.895374971518965	0.931782595136863	0.826292306836467	0.17315472047853	0.904863807418552	0.800989734439268	0.825515244995258	0.703260982331306	0.88882977562253
TREM1	-0.0607721968012238	0.359211093805031	0.195639462605913	0.463223696773384	0.374604594292364	0.262527791379904	0.437029906292387	0.275218618376859	0.395751953417923	-0.140218629327473	0.413849349124699	0.222266447704332	0.186313907137009	0.375724111170187	1	0.268679742293296	0.473818849809599	0.418914138321953	0.345684197312415	0.492663457281098	0.569453902397317	0.111217753888778	0.256141104468683	-0.0680213826573584	0.404370022973176	-0.115210320979305	0.402535734233111	0.397374511886398	0.355041491284743	0.724444945415718	-0.0577711594887599	0.432168548020566	0.0274564745907474	0.0934958070545047	0.25649253745158	0.0888918910546945	0.146608334183781	0.0423408039655922	0.227164761823463	0.182130431503595	0.471419845986791	0.228788137553024	0.0699381216985999	0.783596222264258	0.159149593640067	0.354496123094855	0.445654728522007	0.204118624504804	-0.0966538706945972	0.0521895837051094	0.343630063727753	0.369702680125811	0.101314598403738	0.613812212944602	-0.0112639159071773	0.424310076836058	0.0323804798142301	0.596210444430635	0.3600187106668	0.438240423611223	-0.0118868396701619	-0.0544353149745227	0.223383437503171	0.225219322276827	0.395428765868313	0.178481139316432	0.508960767577611	0.680125600606673	0.0808247669550076	0.202146041881044	0.0499235709399793	0.282710783187084	0.329880797922849	-0.0106696872804184	0.211049921598109	0.164774757162282	0.156751128735339	-0.112906607654228	0.310592351816875	0.530428737526746	0.309715877991315	0.133652208201495	0.37625002301557	0.31503544462627	-0.00167035766507398	-0.043545183543351	0.397901654200553	0.247822177338252	0.367068192387927	0.0628594602588981	0.497959197188266	0.234672889591262	-0.0923202585390304	0.294797090424432	0.545513481955648	0.102809788783821	0.456785239604734	0.365976906513058	0.181786412690685	0.377042445149289	0.210903650559136	0.244373108358532	-0.0993572760024858	0.206373122288772	0.396468868072325	0.25805887457406	0.0236289256635962	0.286636393893729	0.679866433743525	0.218182747586906	-0.156888475246295	0.467021906511594	0.340355625862829	0.371211762735761	0.465358230204433	0.680799030902479	0.582360414116586	0.374991123421054	0.477400386181352	0.437910077975535	0.229451512669909	0.472240889938578	0.329558428787454	0.517707597220746	0.153421297200461	-0.0234923251095437	0.241091791906312
TLR2	0.820056648733616	0.859847912708682	0.898658537636924	0.855340787865771	0.835220120851359	0.83555000540822	0.821097130996055	0.828825542536853	0.815460954247684	0.715892479348944	0.877185501784551	0.534656979805616	0.858641753961534	0.852366438096922	0.268679742293296	1	0.865582040003354	0.856559107446187	0.872640820537256	0.818152682307191	0.796382419569197	0.809677951073008	0.84948695003306	0.787992706399146	0.867655982633595	0.75301817473626	0.809306965245297	0.768409606745969	0.843653288203389	0.221761411744534	0.807841716678757	0.716082034907513	0.857262910787665	0.738994684589674	0.866891752594991	0.859047420420301	0.841888863384742	0.83568328682925	0.58503882756676	0.765404009333696	0.573023658230408	0.900953321396839	0.842620800813243	0.544133508370469	0.844424443483764	0.80552709112583	0.432031938512659	0.866009920516988	0.712525574869293	0.806269615352219	0.897074528955051	0.862120498878969	0.724194032745	0.672385194649022	0.688836777078092	0.425875653981742	0.754969942081886	0.111421763522218	0.742604257353269	0.245923214023634	0.784197477375401	0.694863342322134	0.60866387943482	0.852061609001022	0.55065857374573	0.82237114469432	0.804482311728605	0.328772081955825	0.877173569369228	0.787546061588375	0.813276164952004	0.83697571276152	0.845196629318193	0.846061098532037	0.789837462892124	0.817398233291217	0.791856368403614	0.766497891253249	0.834967273911836	0.485345751415225	0.831032138772499	0.894619054787317	0.765790481964574	0.799115755865116	0.64215771325982	0.777243906711292	0.843332833151523	0.717242264872021	0.750743194377702	0.867769350850733	0.567784193742699	0.853592548705133	0.774972728996159	0.850894345256249	0.558234207591075	0.86685086479733	0.766986254527047	0.762339137166692	0.779654420027386	0.397085248095762	0.834853087081735	0.845914363806591	0.568746165436766	0.893533281688784	0.835068427832748	0.798497586486917	0.699480889243957	0.915397667595576	0.50984716796065	0.881457010274978	0.730226938597146	0.718851004214994	0.780493622338258	0.74749705639639	0.799630001822806	0.611512479111948	0.735218556724052	0.75176599738908	0.8469482250859	0.795399122918714	0.853561998465804	0.259476130094695	0.825788121913413	0.788359705199056	0.822290919692328	0.706596373492325	0.8649957027791
ITGAM	0.706588503555888	0.883306858731612	0.864885001371074	0.885741864945005	0.881619755962424	0.862817366423726	0.888135008051837	0.83764289264711	0.836295778390239	0.630158347709675	0.893955573395105	0.52587666202099	0.86302661592564	0.89743727886028	0.473818849809599	0.865582040003354	1	0.91306846486973	0.907230068292354	0.920117302029874	0.869451693984139	0.80859512573319	0.843470586806181	0.723548280369073	0.890514697570691	0.663858819434105	0.88877159948026	0.794490183858418	0.836744051308115	0.395337638927	0.729402707957141	0.801016074304652	0.779027298922058	0.734484701309818	0.843036405952644	0.801011145034096	0.836684610141394	0.798706983767343	0.591505423954627	0.770351349271468	0.612735936726328	0.870364377372978	0.815428874511927	0.6912757160786	0.841917707547817	0.859974707858212	0.458317476648065	0.825176680850738	0.58679390320369	0.738786600226717	0.89044603333788	0.853873154327717	0.748798392744336	0.768498568178562	0.636267509068164	0.552102787294708	0.688200918101907	0.243107330372243	0.787552628947423	0.336733278368626	0.725988852925417	0.646993493031626	0.593461267277671	0.841750068096578	0.628647291842027	0.824556259698459	0.856910983391616	0.498886504886382	0.81825569791988	0.805769974512242	0.778860399375628	0.867272864506306	0.849613089962104	0.75739705222254	0.800252327084798	0.784391907054821	0.765762156218579	0.680796378903123	0.828473446083249	0.600903797282267	0.818431474050545	0.866445623648625	0.818118821294582	0.769804814828409	0.619790647249331	0.703444344567979	0.885590213195599	0.774720090829492	0.763878417732066	0.802332739688008	0.70586053460724	0.799773220313537	0.721279102515602	0.865351400666377	0.688459200575794	0.844588326283512	0.836911405466221	0.779052196995595	0.808622650124617	0.457863725443845	0.831265172828187	0.843245770564363	0.504916048445753	0.876060528045668	0.904864770335053	0.802739953361267	0.662563345685984	0.900941721937739	0.571240274608806	0.876310343596652	0.600598446880523	0.803006022067032	0.807930948175772	0.794187778245091	0.855035406468468	0.755469041997025	0.814080846798395	0.780894902042917	0.9030445492579	0.856921552453061	0.801120128953852	0.352536536701845	0.853875706679104	0.846715340646911	0.80441588494054	0.665027625985498	0.867777366531382
SIRPA	0.712655699441156	0.89108745324758	0.889734140626892	0.886472253206322	0.897066198767583	0.884863144388655	0.884303679235391	0.87052295233868	0.824234868358593	0.718263237008079	0.88713149678672	0.521696909547357	0.887075043616469	0.914454441777653	0.418914138321953	0.856559107446187	0.91306846486973	1	0.911597937015417	0.931081421437667	0.898530884735956	0.841875203300898	0.850280218001725	0.756807550357557	0.910203902610824	0.709241674999364	0.893315094598931	0.835075592529057	0.858883096561794	0.312293234616965	0.7788966525214	0.796042331581632	0.775436663284553	0.755326203772583	0.832212327507297	0.814081326859324	0.884854963074728	0.818986795911176	0.619877025360871	0.851381608818318	0.625154463208257	0.885114718786749	0.876410021694899	0.638748592996792	0.883895244662384	0.900217544174548	0.427278178354781	0.833243962810307	0.605896799562499	0.77737782413205	0.899166753774514	0.880415046585987	0.774758049658484	0.732214102078017	0.713768312344663	0.602737849916898	0.703322473811196	0.24089802787678	0.778990286638567	0.353320016001533	0.796356571344449	0.688278412208735	0.652489794436772	0.871651436635703	0.645437130133282	0.8705710860484	0.848539129449447	0.464177375350695	0.840553314096856	0.877469657316844	0.822561612914815	0.890552279910312	0.850832764162125	0.787255373903779	0.84374981557678	0.830584533779159	0.785726152305033	0.722549045548778	0.788680557228457	0.583178203480958	0.81506731155778	0.897409607039161	0.812615215991556	0.820059971121484	0.662593903787089	0.74137841939751	0.877173212946316	0.808680010268673	0.795957383789439	0.852998313042091	0.695204727700894	0.793718783338046	0.789775528411663	0.874128645705054	0.66084147958565	0.871869053930532	0.882011955439713	0.820788525933579	0.850647806759862	0.484430036581864	0.868914549745814	0.866883330550393	0.595580260731651	0.895310030220195	0.930677350057885	0.824928149648455	0.734400348443577	0.925177367528571	0.566870211695536	0.921784644780406	0.625595319331107	0.82009264091009	0.817252304020812	0.82548140764037	0.835717903809942	0.754239433488843	0.811808080330063	0.790536828223791	0.914521671724371	0.840789200650545	0.799288688197588	0.402832471889657	0.851268334905653	0.857811562438406	0.837035236810768	0.69847246617199	0.915110623517051
ACTR2	0.771619301720472	0.943798859797752	0.906271405892476	0.922600454899161	0.896415380144577	0.928845791291708	0.9563779980508	0.830731666503418	0.83441304184292	0.695302310971874	0.935153554836067	0.385830365393467	0.884474811795035	0.967149212593206	0.345684197312415	0.872640820537256	0.907230068292354	0.911597937015417	1	0.938272424365961	0.817067704908833	0.900766373071217	0.853106797632364	0.757659971739148	0.900040649290831	0.684807411908445	0.909282077382895	0.755897263536168	0.899770633670164	0.369194650634328	0.778451992326976	0.866804507389615	0.83527590722892	0.680134092080963	0.936743559998641	0.831273052547491	0.880872919445277	0.848033120450032	0.556531331949607	0.793522809768169	0.458477582914346	0.931960497005783	0.884368473768937	0.651804931054135	0.852440117259597	0.882475654133875	0.317884626843347	0.90191642172951	0.563394168008149	0.71308216973472	0.927915991114069	0.878692970304377	0.707907137554379	0.820114621935765	0.662133401118425	0.420534007818114	0.75889259850303	0.0476355830183323	0.817818680813531	0.140652456763525	0.766071280354723	0.693635917335634	0.461101959305478	0.917509370554266	0.548329542024552	0.834985952751701	0.875129808070416	0.355899790854125	0.909787929581295	0.850703252557812	0.878217442018767	0.864697642383047	0.850439890303252	0.855742480128339	0.796954070648531	0.77849278437801	0.763348103414981	0.69392065329615	0.83977884869756	0.470489305183452	0.902771583163881	0.887357965804528	0.905622498401581	0.81327239708389	0.56527762638165	0.741220438156378	0.960560656406312	0.715390086663063	0.720327475202844	0.890343221283129	0.586633506440699	0.903472858091326	0.798664793354007	0.86539138244588	0.565863797059127	0.90296672071576	0.881717166819912	0.700886906075014	0.826617033538181	0.316873013262992	0.915286719346553	0.863683426077068	0.490409617192411	0.925918429549433	0.894700843316586	0.799553992864488	0.638971451773722	0.923459525195215	0.448198213646372	0.933228167912501	0.663151791074188	0.735569114528479	0.80024428519137	0.757484650184728	0.93492105374044	0.733008003238933	0.798776729999092	0.880446404322871	0.923848702404017	0.954036068069433	0.864517766270377	0.160784537342871	0.92731154080891	0.806483829225533	0.827271079311214	0.715229948556839	0.899857537793356
RPSA	0.657661244743203	0.873742259188639	0.846804475404188	0.890759813968762	0.889754648394519	0.872644234651279	0.932946918920998	0.81446963059791	0.837181676705728	0.593987802296611	0.896624053063346	0.502547625695167	0.87235688499731	0.932784987429202	0.492663457281098	0.818152682307191	0.920117302029874	0.931081421437667	0.938272424365961	1	0.868394454104795	0.808779844897034	0.840568862363528	0.688418408729986	0.892876341369722	0.586734948976253	0.892379743987307	0.787476031635773	0.84096921137571	0.439896079978838	0.689713482061235	0.822833899008686	0.755427124788946	0.707505664478475	0.852710853888912	0.787385411629499	0.804860439156251	0.777800399557463	0.656943895308308	0.784818311426135	0.606677393050689	0.835582096786345	0.815180243026707	0.713477930741291	0.84891149931816	0.90889594294874	0.420069124687014	0.793843418347738	0.530918032517797	0.672877154840399	0.893036622489356	0.843103050194159	0.711315697840432	0.786324854017671	0.640918546075755	0.601659143095706	0.691076140331335	0.260739734582017	0.805980406957705	0.355596811853761	0.699763927643502	0.641656022214051	0.5588778148481	0.846460440382916	0.678924610390619	0.813126977033157	0.874865123835281	0.585572249379303	0.810604959561081	0.853926814235241	0.795681239154836	0.873727335145612	0.829343868995832	0.74459656653997	0.756026149238885	0.769856625025501	0.725306872408543	0.636681547484202	0.806401570887439	0.598967045617135	0.849206096363224	0.844781522922388	0.851159478117049	0.804296927512064	0.621883026655951	0.684313233849881	0.921252905612987	0.77153597811541	0.751058703479533	0.801894837821975	0.74801395782819	0.784537557907192	0.697042168897833	0.874873669005959	0.703243616973275	0.837788725360871	0.877385493601733	0.785280442072236	0.828650256031903	0.51914211435009	0.870897921173589	0.865887982618638	0.479303665380664	0.881142901501686	0.964948570031994	0.826640827399626	0.658912024524957	0.893177307638112	0.541392573590588	0.884777921420975	0.571481248433609	0.858534060881469	0.826369712787965	0.825625467008111	0.896543911866597	0.774973568565871	0.824965391995964	0.821332873603157	0.949379406472739	0.912716099922488	0.776608910461041	0.343558025650998	0.888342639563856	0.882469482419728	0.796183581525528	0.595010035678429	0.856358485356913
