""	PTPRC	CD3D	SELL	CD3G	CD44	CD69	LAG3	CD6	ITGA4	CD7	KLRD1	PTGER4	CD226	IFITM1	S1PR4	CXCR4	DPP4	CD247	TNFRSF1B	CD2	ITGB1	CXCR6	CD8A	CD47	CD8B	F2R	CD96	ITGB2	SIGIRR	CCR5	CD27	CD46	C1QBP	TIGIT	SORL1	ADGRE5	ICOS	CCR6	IL2RG	KLRB1	CD4	PILRB	RACK1	HLA.DPB1	IGF2R	TSPAN14	CAP1	TNFRSF14	TNFRSF25	SPN	CLEC2D	RPSA	PTGER2	TRADD	RYK	JAML	TFRC	CD81	JMJD6	ATP5F1B	PLXND1	PTPRA	VSIR	SMAP1	LPP	CD74	STX4	LRP10	CANX	SLC16A1	CD63	LAMP1	APLP2	NCL	PTPRZ1
SMAP1	0.31057106310311	0.526716211519506	0.591199985433246	0.375952043065365	0.688149563641546	0.277435702560518	-0.203519486402187	0.273520024813669	0.0143514701452799	0.239990718005459	-0.570859264725128	0.580541075047753	0.226607659691289	0.502276084450519	0.500255981096446	0.226542974997697	0.524787098083906	0.336151067549582	0.221713383980466	0.335110782836619	0.567659806327516	0.199073109206204	-0.604099151283886	0.602275938213445	-0.546754547681872	-0.161075120189456	0.242375874032775	0.14162826429212	0.273883384115965	0.130808043774949	0.426595205867873	0.651832949923431	0.850196580452975	-0.483024719848605	0.436145521620365	0.22274717748942	0.473958862777452	0.579924102162518	0.363916104378353	0.602757635549534	0.625318352099961	-0.220860243063595	0.859309692252866	0.385799555164799	0.67007426429464	0.305473878725617	0.754877281903513	0.601842367200283	0.548025078305307	0.256601414990634	0.258841669243955	0.861987153087338	0.415844251607708	0.629905614551085	0.473196926375201	0.283503737867969	0.505301090234165	0.725345712309017	0.276249517106838	0.882353265733538	0.304870066478647	0.659974964932063	0.436383142860979	1	0.531813287536544	0.197694153819724	0.545048173722398	0.81157305385433	0.573419252271119	0.526731688144726	0.60304839050466	0.297332352914605	0.426496430876409	0.723728291296017	0.457710592153065
LPP	-0.0950667497344044	-0.00274896862193685	0.13240533759104	-0.136758092012577	0.52150118217691	-0.21506673326287	-0.311330414522543	-0.17460641308505	-0.00109882843244443	-0.208082498139054	-0.286443723500505	0.0217141135567107	-0.195019860946749	-0.0570581980580928	-0.0451560519785702	-0.243555188263619	0.0715591657782167	-0.157440951429733	0.237852982333802	-0.15837623149687	0.466277480660478	-0.28039956414224	-0.330327090606228	0.196978656024146	-0.342291676976608	-0.0160167574872451	-0.192349002805386	0.472091879761236	-0.115208032827772	-0.0102174964962742	-0.152685241108403	0.636151385803545	0.393349751217452	-0.147024344758403	0.285625382318967	-0.0744151151318829	-0.116318358518884	0.0712561896467138	-0.0445591357949488	0.0426002429785449	0.404223911494204	0.349324933126117	0.282147147801154	0.257033782367172	0.763602575479195	0.482528101418331	0.589095181844119	0.341803302068091	-0.0193250461792152	0.0459853374932803	-0.0876161883553891	0.230899411331705	-0.164362916080805	0.0680030510576309	0.538040455354189	-0.16918915142826	0.629807793421136	0.805966562276535	0.359507009150674	0.503611828010657	0.733674663810672	0.72081267832503	0.400528326478322	0.531813287536544	1	0.53338059538632	0.843878140345901	0.785895813561164	0.739536223362347	0.635848012556647	0.731982536877434	0.566487092619293	0.782250956825402	0.446564441005962	0.805938081853081
CD74	0.170208244135273	0.0739545873275184	0.138360750668997	0.06379875465963	0.434148122289607	0.00837274019448335	-0.0799262952591091	-0.0361934009368931	0.356624261824598	-0.0136344606650807	0.0284916446661903	0.14016442157125	0.0998508059762822	0.020888797880759	0.0149434534428936	0.0977018718493117	0.102614021952272	0.00762265001606035	0.666407827162836	0.0570499722034605	0.583299383081719	-0.131409766332981	-0.0281609012180286	0.205918557317403	-0.101200566897684	-0.00413192048710352	0.0590923324041099	0.856235699071581	0.120965845914505	0.280331680786608	0.0845105893094763	0.415627848912715	-0.000206519306006894	-0.00757090671569206	0.603014738102927	0.166187521259819	0.0627800633353909	0.0852656659643463	0.0976834778982055	0.0863474315178418	0.542929025151558	0.349570938306294	0.133221414692865	0.795909451475784	0.653828561626186	0.779766238453801	0.544442930456109	0.490930022468585	0.066039182440736	0.246601435814243	0.155741321440958	0.0759389394903701	-0.00349495512471532	0.119236970135738	0.12507351288027	0.194333573603372	0.0951344426012279	0.503429484951508	0.0566647254326449	0.212327477050666	0.842660745327304	0.15456632052678	0.745487853830103	0.197694153819724	0.53338059538632	1	0.379669728832332	0.37262199991471	0.482134645324358	-0.0207720734587648	0.321478150178943	0.531826126721129	0.625664671300519	0.141496738870005	0.136535490786099
STX4	-0.106659750805796	-0.0287003648551667	0.0828782047793782	-0.128085821048215	0.615212656779797	-0.186658438338043	-0.241605508085068	-0.216323645494724	-0.0160994012307191	-0.205360610544702	-0.0885036250462302	-0.0328808993563504	-0.218794299898858	-0.147781920537726	-0.100846196290288	-0.216619098028892	0.0125951303465108	-0.175528879790032	0.2218827580316	-0.171490001238405	0.458695268982678	-0.28002999630189	-0.136673430019003	0.174908738649467	-0.180273337509682	0.0739138583882117	-0.133507398343088	0.454871906679085	-0.0377414509359719	-0.110836568829318	-0.166509001028826	0.629741158903103	0.550399193085242	-0.0549624117843649	0.153892551581149	-0.0273618843216649	-0.205485118880087	0.00925331020391004	-0.0834282461570815	-0.0110257468386668	0.315371139317071	0.478350120812682	0.313927809874081	0.1763284038449	0.659016767012868	0.369502838805175	0.688045321506852	0.35744837717902	-0.0410500460343667	-0.0229277508981452	-0.148155307410217	0.312548473602443	-0.187044107531605	0.0337700480079179	0.601217014624123	-0.164841016632134	0.734419781680168	0.839314452748102	0.54300775631516	0.65510372001858	0.570943251551764	0.74700000089405	0.307993143594394	0.545048173722398	0.843878140345901	0.379669728832332	1	0.73052642733924	0.783774008489774	0.678798310867954	0.839802904735844	0.610344344012155	0.774071012085198	0.614583425602312	0.759745676546358
LRP10	0.259350214550434	0.417641851621271	0.378063051221358	0.323891342900856	0.668551038879966	0.181676370391472	-0.0601001683956738	0.256716861611469	0.224357528915867	0.193306098906195	-0.389670353627286	0.447955132400973	0.145156446139287	0.414674302010668	0.351258017139538	0.0785833349225945	0.39446652121496	0.247982184662243	0.415192029373036	0.269540598850174	0.691640271436714	0.117162394138698	-0.392623894263451	0.553008588018499	-0.308101323904573	0.164166465425501	0.135790914445041	0.28286021960479	0.220830438648762	0.178766538436477	0.289178850884265	0.847740221576533	0.660261840846195	-0.0727145555243851	0.505326123133071	0.348772234173195	0.281051123901195	0.351816805705276	0.330835526200533	0.386383114600425	0.597353741068206	0.0129331917841809	0.637038599252946	0.404339657207494	0.855012670009724	0.494145325593918	0.681084998980103	0.555789294275358	0.299194072304844	0.359173046411812	0.227660696216571	0.59629106635245	0.212806143395855	0.392721054421885	0.640601159092267	0.0578389989393206	0.604140487924153	0.797023218899974	0.515349877234382	0.772589015513398	0.539927369232069	0.860897195604923	0.437288669520077	0.81157305385433	0.785895813561164	0.37262199991471	0.73052642733924	1	0.693272769828471	0.675371473164179	0.646856522251913	0.489617228236394	0.607357477155551	0.692463758933885	0.675833765704009
CANX	-0.0561700615628428	-0.0161772481713583	0.058286653335858	-0.099446670017401	0.793814020790025	-0.154066174595755	-0.184543261403894	-0.119567492133757	-0.0833439947499531	-0.148204935558684	-0.352379811746604	0.0371613722467111	-0.0839498091710026	0.00427498030217425	-0.0206318676534662	-0.1281482023104	0.125976674513889	-0.0921635482923894	0.249096161549818	-0.0977093015919634	0.600935333568092	-0.114853047845482	-0.323622234261022	0.285385916897417	-0.319701502053548	-0.143846349215057	-0.150199619548243	0.65427504544236	-0.0196400224970109	0.102058499149122	-0.0555614730800053	0.604217879785902	0.52016555185013	-0.209498456339309	0.385263428438947	-0.0568164292647358	-0.0443505462637852	0.0675399723471356	-0.0698136915970986	0.0398085450604202	0.533927220021758	0.0954242987016582	0.409368976982423	0.239769159543225	0.761926733733826	0.504397112348525	0.816465354222933	0.431948744593595	-0.0133906938908861	-0.0362823683572388	-0.088125341253642	0.442031987738747	-0.0634425204551332	0.151772887259665	0.515974233293505	-0.106532799878758	0.688166279441782	0.883238173140098	0.477943359789376	0.709714540358888	0.678492342552215	0.608927962658797	0.45507413207589	0.573419252271119	0.739536223362347	0.482134645324358	0.783774008489774	0.693272769828471	1	0.533814130356807	0.933910452520394	0.866941693275251	0.945388917118213	0.663000958132127	0.562809795721804
SLC16A1	-0.286278266363921	-0.139404962006668	-0.105139079773468	-0.201495819714807	0.226801759758185	-0.256846814872419	-0.195602164736467	-0.212522041880433	-0.295250687762032	-0.268131338954799	-0.350392169317035	-0.115297789884669	-0.22223514314918	-0.0895744626230587	-0.167902837127968	-0.305038773138194	-0.0790942204697027	-0.220015975785953	-0.246823791230765	-0.208733782487441	0.139427373034454	-0.224550097022549	-0.322777054978595	0.0835580378259717	-0.294739322472083	-0.0167155722335287	-0.297931103504597	-0.0961545037684526	-0.303451717697311	-0.116605352656717	-0.1769022517753	0.606842948708703	0.677117393852333	-0.125365518977839	-0.0690466188129627	-0.118780732079042	-0.168759199910158	-0.0898809606241748	-0.206976626435587	-0.109291251393338	-0.0548812366333898	0.0852413591628042	0.283619052579516	-0.115098684743083	0.345310725778424	-0.0283341399775452	0.4804789728608	-0.0962849710477015	-0.176241546420963	-0.184393887322945	-0.26275970622678	0.245650781616431	-0.219527060603298	-0.0669189379270253	0.898127527012671	-0.343518695223882	0.897194103666667	0.664937563512182	0.650854639017607	0.616832499540141	0.121365640468038	0.850987964562782	-0.111557355408085	0.526731688144726	0.635848012556647	-0.0207720734587648	0.678798310867954	0.675371473164179	0.533814130356807	1	0.685837127098207	0.190129397682002	0.39457818978027	0.728413984353529	0.88645840275236
CD63	-0.25762967753659	-0.180685345514421	-0.0466166325165193	-0.275626301750916	0.676142571040723	-0.263524396307	-0.335562800800771	-0.305281359101637	-0.301366573660709	-0.331520233110579	-0.330269531267207	-0.117546602370866	-0.259115704647954	-0.171941157604699	-0.186608608855302	-0.242336580459736	-0.0325635442997064	-0.278823141286447	0.0121196068225582	-0.285293949219761	0.407016299632653	-0.280591990503318	-0.380401683698388	0.124489545945207	-0.387062096467323	-0.208560987179224	-0.308283196063854	0.490325636502372	-0.161758551446821	-0.0835324775261788	-0.214920340312027	0.529753362064832	0.62321150633542	-0.335275033457393	0.156625945252932	-0.220495643944264	-0.178358638693731	-0.054375242290643	-0.254018127359404	-0.0865008682511689	0.309807996512066	0.152238115953533	0.355524816667968	0.106483257069859	0.58264021119936	0.277515651581151	0.791368421633913	0.255644783359141	-0.119151673009475	-0.229254794873521	-0.283416400371184	0.398677718184222	-0.209458991557664	0.0186584159052666	0.603254631263492	-0.202307022040338	0.817904507629339	0.890309599891389	0.547053060631949	0.736534395047601	0.499466743375805	0.635727671258445	0.273174133575297	0.60304839050466	0.731982536877434	0.321478150178943	0.839802904735844	0.646856522251913	0.933910452520394	0.685837127098207	1	0.728134062988232	0.869091281336337	0.720229605855085	0.689446967688592
LAMP1	0.0294756060861093	-0.0643981456076949	-0.0931598154488565	-0.0600955638319859	0.762160001357619	0.0189908458470136	-0.0170688850281359	0.00381657439106018	0.138921868893694	-0.0754545567742927	-0.0170032408389041	0.034204736744806	-0.0535662642466478	-0.0307306544108816	-0.0446443875897754	0.0289670179100282	-0.00206473678175059	-0.058155674859756	0.455177996136461	-0.0685971221641516	0.656959161448512	-0.0311358500862417	-0.0753117778043065	0.260463316543796	-0.0322942577579575	0.118350862758334	-0.101990464098432	0.789407885335409	0.188604826622893	0.14514245350505	-0.0609151700642244	0.455468562958807	0.164356599538139	-0.0412486429973827	0.46721430073696	0.0544854178619701	-0.0214651363016034	-0.0999111095987792	-0.0729711771877756	-0.0820865911710353	0.515392807148805	0.170057506920254	0.197735417218997	0.273749263382888	0.676508049381336	0.64966783430673	0.613681621545609	0.487394919955587	-0.0564254352489604	0.0347407659779541	-0.0158848773367921	0.251670907204236	-0.0530161758068039	0.0269163859230336	0.193693930206232	-0.0376332846877202	0.399082790024252	0.667638255419528	0.469402705790711	0.455089180443695	0.743508005048416	0.340366386997936	0.473701811864539	0.297332352914605	0.566487092619293	0.531826126721129	0.610344344012155	0.489617228236394	0.866941693275251	0.190129397682002	0.728134062988232	1	0.906606565702464	0.452424913815814	0.290768225909176
APLP2	-0.145760600633201	-0.14447139075642	-0.0366780943474333	-0.225858415446297	0.717290296102676	-0.236653963995862	-0.290767221481768	-0.228023800742636	-0.0621731151511659	-0.278200784468009	-0.209111053181074	-0.0767007679099024	-0.210149592938261	-0.14490507559204	-0.155010528633829	-0.205363532677192	-0.00880746251007661	-0.237625409476896	0.322712905760447	-0.237529759163425	0.554756273077056	-0.261041020739596	-0.278557428030788	0.134366692672238	-0.29717512922679	-0.123805988102367	-0.266062949676355	0.789085032081798	-0.0745527592413896	0.0465449967011985	-0.200637285327669	0.483549591761864	0.317575296323349	-0.186934979392455	0.376447531458514	-0.123459517400357	-0.150313592319518	-0.0685780949030844	-0.178317121636833	-0.0943742860672367	0.489569472774574	0.266051119842716	0.211415083606123	0.295806795400334	0.74677889151949	0.573849785769717	0.724045867454759	0.405249890118474	-0.13313588117654	-0.0575435537038714	-0.169136245243771	0.240288483961748	-0.212192760542293	-0.00377061576901532	0.375945448036464	-0.160681545838569	0.579045355878538	0.806579583790594	0.399653822005311	0.533309192330385	0.809478547823075	0.462946851543276	0.476840635388029	0.426496430876409	0.782250956825402	0.625664671300519	0.774071012085198	0.607357477155551	0.945388917118213	0.39457818978027	0.869091281336337	0.906606565702464	1	0.487850605014541	0.51053323265522
NCL	0.0340265955956718	0.149082489082382	0.0947899196091589	0.110368693212369	0.611079069166284	0.148300315235644	-0.066425825334476	0.103794173474842	-0.0658293684378549	0.013568363254822	-0.317887922610746	0.235590229764258	-0.00676257825634629	0.188265120961738	0.135145958048676	0.0721984412135057	0.118779303963883	0.0730363431650886	0.0978029674094544	0.0732300953218166	0.489091555445796	0.0635008706968756	-0.353033676082127	0.388367782407877	-0.256520499802468	0.0447916852169339	-0.0192704306149041	0.147541735091781	0.144819088239484	0.0387926863859382	0.137991810120287	0.655988141587806	0.856292945518699	-0.262926570853539	0.250104087008093	0.12457956881172	0.152732753274764	0.114349630766618	0.0182986071879728	0.155183417427603	0.295477240701448	-0.1139309660111	0.589382822673665	0.165787612409672	0.508565175311118	0.235838785361952	0.765581704579292	0.300753169739582	0.153729764595246	-0.0117858927693769	-0.0188649986392163	0.617858202665757	0.115704371702138	0.233678922718595	0.722599447613721	-0.0185998866481327	0.816874530763628	0.719931378687917	0.701791909648989	0.893784635486071	0.285452814536364	0.704763936772034	0.160850558232784	0.723728291296017	0.446564441005962	0.141496738870005	0.614583425602312	0.692463758933885	0.663000958132127	0.728413984353529	0.720229605855085	0.452424913815814	0.487850605014541	1	0.553140617283123
PTPRZ1	-0.303160452746878	-0.207920493510712	-0.142671950407632	-0.270782554794662	0.25694209664253	-0.252240171620793	-0.209535256970457	-0.28093862079254	-0.264477094815201	-0.319473033345467	-0.224525828138216	-0.172048173659772	-0.304045129508403	-0.190214406688966	-0.222911797743836	-0.300253484823849	-0.173583113412951	-0.28596380144961	-0.143317064262911	-0.285455513510129	0.209018132345493	-0.272733045526352	-0.25316611117924	0.0614406375003001	-0.229414487709578	0.0626971411999633	-0.322096689436713	0.0647523789504905	-0.241161752357997	-0.165743499090612	-0.249827471397065	0.608623651750119	0.484479675872659	-0.15052224154553	-0.0292196177086199	-0.182209372023746	-0.230144100520092	-0.154573435038201	-0.268849492566605	-0.174494585148802	-0.0370591847509772	0.211625145802314	0.173454651328454	-0.0418425605929457	0.411812496613005	0.138896525172266	0.429871867950199	-0.0452096830282185	-0.192067283637787	-0.248111126296302	-0.294301105172006	0.117745174194331	-0.26418950949184	-0.129034135127383	0.733122928411866	-0.294449449892705	0.81218009817108	0.728924802179006	0.576533306827593	0.511688722902479	0.315177560840547	0.820468312957052	-0.0599245604219291	0.457710592153065	0.805938081853081	0.136535490786099	0.759745676546358	0.675833765704009	0.562809795721804	0.88645840275236	0.689446967688592	0.290768225909176	0.51053323265522	0.553140617283123	1
