""	NRCAM	CHL1	TNFRSF11B	ITGA2	SDC2	THY1	LRP6	EGFR	LRP4	ITGB8	C1QBP	CAV1	GPR37	CD9	GPR37L1	TFRC	LRP1	RIPK1	LDLR	SCARB1	CNR1	TNFRSF12A	TNFRSF1A	SORT1	FZD3	LRP5	MRC2	FGFR1	LSR	ADORA1	ERBB2	SDC1	TSPAN5	FZD6	CD81	MET	MTTP	RAMP1	ADCY8	PTPRK	TSPAN12	ITGA6	SDC3	CADM1	CD47	LRP8	COLEC12	EDNRB	IGF1R	NOTCH1	SDC4	SLC16A1	AQP1	CD44	CD46	VASN	IL17RC	NOTCH2	ITGB1	RYK	NCSTN	MYLK	F3	NRP1	ADGRV1	TNFRSF19	VANGL2	ADCY9	ABCA1	FZD7	TSPAN10	ANTXR1	MCAM	FZD8	PTK7	TNFRSF10B	FZD5	SORL1	LPP	RACK1	MCFD2	CXADR	NOTCH3	NOTCH4	PLPP6	ITGB4	ATP5F1B	FZD1	SLC1A5	AMFR	APLP2	CANX	INSR	CD63	PLXNB1	RPSA	ERBB4	MUC1	OPRK1	RAMP2	ADCYAP1R1	PLXNA4	PRTG	PLXNA3	KCND2	KCNJ10	APLP1	GPC1	ITGAV	PTPRS	CAP1	PLXNA2	CELSR2	IGF2R	LIFR	CD82	TRAF2	PLXNA1	SMAD3	ITGB5	CD99L2	PLXNB2	NRP2	GPNMB	TGFBR3	SMAP1	PTPRA	JMJD6	DAG1	LRP10	UNC5B	STX4	KCNN4	PLXND1	ITGA5	SIRPA	PILRB	STX3	F2R	IL6R	PTPRJ	SLC16A7	SEMA4C	ACKR3	RXRA	AXL	TLR4	TRADD	TSPAN14	TNFRSF21	LAMP1	PLXDC2	CD68	ADGRE5	FAS	ERAP1	TNFRSF14	MERTK	ENG	CD74	CXCR4	CLEC2D
SLC16A7	0.928745447732658	0.902817223506299	0.791336382439092	0.913819696982439	0.784875313979263	0.682383354145537	0.879754132285089	0.921003339128564	0.645778978276687	0.93608498507874	0.748003903206401	0.37998803648778	0.923571601146142	0.688601300594039	0.868241745958573	0.631800927992052	0.900944316053882	0.90118795391961	0.869798617358119	0.584177054033321	0.913486377823626	0.582020873940367	0.849675452072859	0.944561212129367	0.925864910159421	0.950666682993075	0.942200849930473	0.847357192781164	0.679639540818418	0.756246464233025	0.64583492781015	0.795017594757466	0.889435907789329	0.926625014246061	0.844322889417384	0.483580066227211	0.91263741922781	0.804012723847649	0.459805820058971	0.721086602786054	0.901456845188525	0.833572207564757	0.926914758546472	0.889495549107046	0.89645835559515	0.951871870422559	0.920485664502445	0.919229569799443	0.813218068351764	0.901871200996045	0.542414948268335	0.68576129374527	0.935956374401121	0.88937944396874	0.850292779347262	0.546071954199483	0.710505245221623	0.922425580800601	0.896841375490601	0.84917118858782	0.846494912661192	0.902768930188083	0.906508343255627	0.807183578394669	0.920988903267635	0.837773925190318	0.885537255847969	0.893065415493672	0.636763885234636	0.758450650956403	0.569088895557275	0.886092306915993	0.804698631125635	0.897752503186193	0.733705945361509	0.902819004221297	0.908524142371422	0.580126137434798	0.941414216078426	0.695031071047982	0.831086526299948	0.829548108801748	0.587378160426963	0.75453745016619	0.602659108929334	0.899742652023576	0.796266703031484	0.842987251880229	0.555197464524269	0.841622154693864	0.956852997819762	0.942950116649653	0.687205084092692	0.788466378482987	0.935409270302956	0.72256892015348	0.871108393753118	0.818402126509149	0.931273686098769	0.776737293356508	0.602413251636519	0.701451769936779	0.926906713133284	0.845975582625641	0.548077717574257	0.845807462526668	0.857991788082525	0.851443559900666	0.923960363179969	0.839188179102229	0.793273360344472	0.730083290670507	0.94070646189011	0.887160695523128	0.914332517855988	0.820799543102322	0.618814934865481	0.807817090208187	0.893951118789489	0.754444390580766	0.940731910561897	0.804352521059424	0.909944709482796	0.290899930420506	0.596075731036958	0.875634141303229	0.916261303297611	0.716125981499122	0.950918306513069	0.879293954194832	0.200183659666194	0.711407769098032	0.800438486734987	0.819236385822076	0.719834804430702	0.702778994842839	0.883056347776344	0.758136890149518	0.810510294756343	0.766888491644563	0.784635384519781	1	0.802250891959059	0.590544910525985	0.757465981179924	0.572277750003589	0.556850579689581	0.756617570344866	0.83524505125379	0.8913876481556	0.873390650515851	0.25603739008823	0.216685596610044	0.880809242671941	0.702321795224786	0.867691038087104	0.765781638471418	0.257613719364971	0.493165345269962	0.0803694941032953	0.0399426596961252	0.873437190677325
SEMA4C	0.863325644414719	0.827995100427659	0.822021278024316	0.871518651660311	0.806929950085009	0.602973467655571	0.886478767286146	0.828898129541761	0.717842426182855	0.825243699761892	0.699462036884909	0.536962831730311	0.850982749954927	0.717175463892077	0.699928587369326	0.712286607997296	0.881942504327463	0.883218404001465	0.864501415553703	0.767342290753368	0.803238787433306	0.633922027213178	0.846673476464987	0.902115405395227	0.84576106272646	0.796764513189216	0.849212607625401	0.884290648307042	0.66943252980411	0.681086534845123	0.806647026950869	0.741924550555552	0.794245028971171	0.885997589154061	0.819573412163579	0.674260163167627	0.832653403181536	0.649232310911623	0.616697847136865	0.835809844605204	0.728822828144144	0.854680886180717	0.835451412599537	0.822136283058239	0.843306759839407	0.758568294442272	0.875948703438884	0.802231722048654	0.900486292394288	0.873163011087872	0.679021326615417	0.742728151331119	0.807290865857694	0.86565167053398	0.90948534877306	0.572247579984145	0.798929264241795	0.87884498095392	0.895474262351112	0.894653661129245	0.878705754869694	0.844884358112324	0.822616097907076	0.898109791693797	0.759530645961675	0.778735582387824	0.864219659872713	0.873661429153404	0.816167757154048	0.848789692107596	0.580178253255087	0.86588235096556	0.778026187151724	0.85466240345862	0.850566545143184	0.873633617368201	0.863750393089678	0.702006387467682	0.908901204621811	0.70239003044567	0.829799784464735	0.792743576458107	0.688006803808947	0.831735291788149	0.75624846267073	0.865183170803098	0.7734737451654	0.892210318207429	0.626968690260752	0.880255954769745	0.875278066383221	0.883397072574078	0.80069865946218	0.752730801733423	0.84339194119616	0.669852976310691	0.806171626708935	0.824143770475797	0.85109624761823	0.723094509976931	0.563059623321546	0.798929389319033	0.84434339783169	0.904435613396105	0.657478875101297	0.759465728320033	0.77568611329693	0.838434066969889	0.85198679290376	0.829405371045295	0.862115921597239	0.80410661478655	0.870925945659189	0.906346337100483	0.844512952840127	0.798137822640301	0.706532577178283	0.800654010488058	0.810573213789375	0.877620658937503	0.878972281526272	0.911015933935722	0.800210862746469	0.513846351503206	0.719210087439638	0.808920648137725	0.857015113057224	0.76644263115704	0.856430271489295	0.916437036613558	0.502797845519728	0.767662748671461	0.700789582448278	0.871994135536367	0.842270318694185	0.816889266755808	0.852764276280032	0.822033471085588	0.80171233308038	0.878079442828483	0.788339828089837	0.802250891959059	1	0.696417168834289	0.880991486020198	0.754141223449827	0.659401421221801	0.800990136705317	0.810405110815679	0.826137973772702	0.905891522122425	0.43104867695509	0.447327117325665	0.798780588441713	0.750727543096213	0.843468679539745	0.786882300562978	0.406444065300603	0.657826078860339	0.291056529795185	0.162791257919206	0.752804308591322
ACKR3	0.654760048168476	0.586502993502079	0.445989540501761	0.784187141334974	0.493428819296373	0.308514242255928	0.696878063017362	0.533686611075026	0.272283929436426	0.716014824085112	0.369233398350759	0.196585443360225	0.541299249058202	0.260469289733688	0.456252004000604	0.262957666750571	0.541705390804939	0.551966491122679	0.524049401190971	0.422157596989727	0.462772899259768	0.143156839802662	0.475681000332576	0.693183985150775	0.537161115536206	0.563274770685872	0.605643036512374	0.555992814010438	0.348211453408285	0.269933976979588	0.466607932874719	0.492273546206411	0.582134378984614	0.687511480569458	0.589188579051087	0.275432222612494	0.581211957094548	0.488480504356976	0.211736128656996	0.809399892480627	0.442382158316991	0.795137548498078	0.616683695258849	0.673051323506752	0.658242523374872	0.549982382798468	0.682324165886198	0.592877400385448	0.624687357556543	0.669396738100228	0.207611994414109	0.259088172000547	0.598232672178361	0.524086540383915	0.706712341613044	0.551554066301105	0.535564353037285	0.72748170133204	0.781822929686626	0.662208524487893	0.584248779689795	0.600196880190665	0.493413610908461	0.768166249771859	0.691518234137801	0.37019886219932	0.684002394925391	0.601910400440823	0.72604452859705	0.498718940936849	0.528764009158897	0.625921652829212	0.787069502540973	0.706444680365294	0.586956684902223	0.608933838878473	0.584746378934775	0.616296438566852	0.695554862310922	0.388150350696411	0.527709289332161	0.417977293783228	0.294925661457349	0.816275714279222	0.702256163491129	0.665110670515451	0.477526595160661	0.672376426145518	0.306473215259663	0.61567266151591	0.714992064143026	0.61379263958756	0.82913300028164	0.405278016103549	0.581972298719653	0.359146727303695	0.580571226457866	0.607286434806707	0.558406121464878	0.583689006026202	0.159648096486785	0.491528931157059	0.722548259676615	0.608663201090876	0.303092641325729	0.540101096857075	0.490318072659883	0.617314843395432	0.613647978188947	0.78903685771904	0.534154698764779	0.826057317356146	0.555131373521698	0.802217739876475	0.649626829554118	0.702576452621864	0.382678556936699	0.600286876690007	0.745208761188337	0.750011789033971	0.632122463633528	0.710919663510678	0.492075343409697	0.243654689009664	0.598549340306321	0.481116126808377	0.587096279223206	0.377473176613143	0.553427885548709	0.603412673913088	0.157549268812855	0.417338954151842	0.486408912563065	0.731258977975893	0.761439715504965	0.47085331605965	0.690316796714321	0.524642063364137	0.834984603309028	0.766156974857762	0.640792472002248	0.590544910525985	0.696417168834289	1	0.727915231643038	0.731476011246469	0.765405963717132	0.422803239564585	0.695838566939589	0.473846726317348	0.68535372857757	0.577299746554617	0.552874528496435	0.584886533387412	0.42284967626158	0.603796736632707	0.765050799116605	0.664999614898848	0.803352472472736	0.439311561696515	0.256424734280116	0.686995981879595
RXRA	0.801788840447604	0.756069481876058	0.747528880252794	0.855037126377157	0.820789133261283	0.516179641753208	0.848626761985089	0.839461590254141	0.804128318556842	0.815935766025895	0.663736351565491	0.645560394405573	0.759582818795848	0.679088737430598	0.645132991947318	0.782814254382901	0.854883428456519	0.86308293675811	0.839678758046384	0.860580834090232	0.768055984532614	0.605745295587014	0.774926523258801	0.858222138653134	0.820013602185066	0.776662811487612	0.791356102830196	0.899046289175733	0.582927151336568	0.627406788305969	0.730425066336431	0.634035233159846	0.739482076877984	0.849896174942433	0.771892720298138	0.714648881818868	0.751243541951896	0.584692909109451	0.717235001299834	0.821284796005679	0.666459777305757	0.778504628994969	0.777092128279571	0.771436786003419	0.828001425736083	0.72641713348868	0.829665288568193	0.759384635750958	0.892210473013276	0.832619175310825	0.707721568344717	0.794370475064495	0.739174332273681	0.833372757579707	0.926887746618041	0.629257579199534	0.660281241037494	0.864727379336768	0.884361131624453	0.889766117569544	0.853108219578783	0.77891872935205	0.725119584756023	0.92696471860012	0.759469394647104	0.71636797384588	0.846767294646263	0.800301573840905	0.915926458549922	0.803047248576768	0.667733722583985	0.819430150548539	0.764264781011202	0.821451015014522	0.882260306589285	0.865688938587195	0.860571039660669	0.710771135868652	0.895408607118319	0.710011286950988	0.847835537165015	0.772265644925585	0.736188125642496	0.791935805546387	0.727409304862055	0.784892015237992	0.764739935991299	0.943104561499254	0.72358555660325	0.887600624516533	0.847748404939742	0.880376854960945	0.791876184112422	0.700300595658221	0.79921076156113	0.639685799053278	0.752394972053815	0.727470189999513	0.799179826925233	0.667958705301777	0.448860661920277	0.776831687122229	0.836299546943865	0.855731925808629	0.75553123625796	0.710941554947004	0.674500051759149	0.804559859862248	0.793412328274588	0.861647884607958	0.855982408729037	0.756476923504869	0.796691048881317	0.925149389166186	0.81136638447226	0.764105617974592	0.727772736347647	0.805869771761503	0.837257674656824	0.872141699707287	0.804823196932765	0.912522324691448	0.725742418999028	0.682585928728425	0.826983489266443	0.790798955382127	0.835359592245701	0.815072611745222	0.821749636304007	0.862701661729436	0.617843537061899	0.778998896928561	0.629842983697344	0.881040727574161	0.825930946928293	0.891100799138841	0.897357553113066	0.9144750664671	0.785021943095117	0.812713610991868	0.747377947453551	0.757465981179924	0.880991486020198	0.727915231643038	1	0.82471611759035	0.715738301640503	0.749515016652055	0.816106474731665	0.779231976627812	0.895537319303049	0.509608302092438	0.565798157350799	0.809261086976722	0.724260422478552	0.765200161892997	0.830773105750322	0.503344058591027	0.652474464812361	0.348197460135101	0.29401068295227	0.781313800319522
AXL	0.624145818758646	0.583741176593535	0.603752968732942	0.677763148501048	0.648004722391295	0.437176390311349	0.672441738090051	0.617941509207346	0.591661859257536	0.613575721443301	0.540783607355626	0.515128255744388	0.600925814497515	0.572170943050992	0.497703440490837	0.593734051401888	0.685136977240315	0.65152351271703	0.676259274503585	0.680552159967871	0.54714693904104	0.492641119351432	0.662657571986056	0.698014342561051	0.617662296934157	0.57676754318107	0.623418015478393	0.693501816746016	0.521999098315386	0.525318316601288	0.657514840230026	0.448897143047531	0.57454460506449	0.647319330914994	0.666608673065437	0.599518216527422	0.577781029898687	0.456743925215706	0.563564334616563	0.705175664515758	0.488585526565159	0.671076712611697	0.623814498333286	0.642339433397657	0.674281996086587	0.528046113872505	0.615469434590256	0.594890144989992	0.659928275777185	0.67055796474112	0.540514020704547	0.578478993197036	0.582724199859594	0.680953277530722	0.776706020004065	0.529169798410258	0.592690964667399	0.672694075550656	0.770219622779079	0.707686293637003	0.692101303479903	0.613973983893726	0.568268753085589	0.824706162698683	0.532031228645844	0.543973114528643	0.643153667966899	0.632537811433551	0.838064266940841	0.67853603877411	0.585641567235612	0.654580967476632	0.666012299106015	0.614590680302265	0.700404038989737	0.697018549794358	0.679984266474354	0.804320584339999	0.707576989749679	0.579985662750203	0.684162779783203	0.595428778543498	0.58933559543116	0.706569827195498	0.640071582222023	0.643122987073945	0.635780740223814	0.737970915701244	0.650318401135814	0.766712789334974	0.701578357724631	0.702974214998283	0.707251881765021	0.590443284411519	0.621214085129928	0.522265934209267	0.555036079015882	0.589320436407876	0.604823898810284	0.610262125635026	0.424253435821867	0.624444981987005	0.635793383603232	0.697821864001968	0.531741623725768	0.567570321507544	0.539056294979105	0.645173251530917	0.67233854754843	0.679408654916019	0.753912137355171	0.679705051461355	0.613586566887539	0.769410133626747	0.648135373249432	0.635905538585647	0.607985331004607	0.684649978964463	0.641482417517788	0.813263968952036	0.627191416287606	0.842258890271619	0.567521544399051	0.59152763847666	0.649200250416242	0.621694565829016	0.64339873671982	0.65676314800954	0.604162741921225	0.708597134680959	0.575058933372253	0.678881086705305	0.569221591991797	0.831011060543273	0.806534741048578	0.763066965499855	0.716780949264015	0.749827813146045	0.651659251780816	0.815813798230061	0.783245332436682	0.572277750003589	0.754141223449827	0.731476011246469	0.82471611759035	1	0.857561128714346	0.63669578724117	0.749056748134562	0.657014473046023	0.783075778859287	0.753800430751747	0.800245570294168	0.629841471519913	0.596268842255467	0.670874093622121	0.802203088479939	0.731629028618428	0.739651109719641	0.674660660854091	0.476127876938113	0.585240180848789
TLR4	0.585818430599154	0.552271916043923	0.399980131565311	0.621296908425572	0.430703332460996	0.26692959307947	0.612494029339494	0.474997114968226	0.408290149409092	0.578859754661297	0.294884140714799	0.197789729090211	0.531759480989803	0.328916233250521	0.417066061504571	0.345813106280061	0.586561674658414	0.554094667670355	0.571561686327148	0.556921482419224	0.505681025797288	0.220623998846941	0.508236478835794	0.645923523382065	0.540493109651242	0.492624648551924	0.574436661952518	0.551269862933593	0.34375443875967	0.356077654890845	0.428178274955916	0.378227950045426	0.461248942128102	0.569958297787357	0.497607473542082	0.361707985845755	0.49981282245565	0.327898333620617	0.338818479211102	0.719518099824005	0.410550941896937	0.676405775364886	0.556860903405345	0.533849606250083	0.547068513279054	0.5230138344479	0.613981329272102	0.531941408395953	0.629292000893099	0.577387305323774	0.335182416336498	0.367728650991102	0.541856578061719	0.620041430215966	0.675750187068788	0.335332577973121	0.452289324096556	0.626391411427933	0.700898233534276	0.595376350507229	0.523604318222935	0.568363099581867	0.519650666199129	0.780158106063551	0.557714291178229	0.431385872263164	0.587599965697038	0.582951458992695	0.814149824652277	0.509740328726853	0.400929725702845	0.579768644666905	0.609972854412771	0.579892292235653	0.52519598516589	0.583962123682831	0.575713822890697	0.866073309497809	0.665594057165352	0.288527146636811	0.46877155758979	0.405208810516175	0.368796759516464	0.718993984151124	0.477270910243771	0.560934014032323	0.402039819717732	0.611813045775725	0.370927766187839	0.595077402927764	0.675545241314488	0.628758431613125	0.747236419293799	0.372408808814715	0.521963276886	0.258877798685947	0.467150464732551	0.548092556352912	0.54267855581803	0.43729639784212	0.249369088350344	0.454302718515791	0.610703238734783	0.597362293401106	0.287822944393962	0.491465361982127	0.40581882783753	0.518953587537413	0.642689132760052	0.639899766789613	0.531775583818726	0.751900115072682	0.55306906813719	0.744922684644135	0.601600994976103	0.542132779753751	0.33071417873722	0.642537057611254	0.626130701232014	0.769023617355387	0.577594967495325	0.788293822217013	0.531009729377956	0.452793282689987	0.576808449134441	0.456390521508045	0.511644984270319	0.409510637587369	0.544815328103364	0.586066920594183	0.343316782866047	0.431281977626299	0.424665849635903	0.816964058065613	0.786391664002089	0.578577028882534	0.668820433164397	0.647322712849771	0.685285319776842	0.84620102845025	0.823479412549592	0.556850579689581	0.659401421221801	0.765405963717132	0.715738301640503	0.857561128714346	1	0.396462039011124	0.812387557254782	0.597546564332253	0.701354886906809	0.866089917534346	0.858606957582967	0.539775439998876	0.421992990729254	0.672766452339366	0.773566986697181	0.894646485757931	0.837304588411442	0.752027316105672	0.523933762800862	0.66170606334295
TRADD	0.797959437792719	0.788376811482182	0.941277671363339	0.782271742143704	0.885288639615821	0.784888948875656	0.800852037459278	0.879286981204402	0.747973864613753	0.7576463783794	0.920437449095047	0.684118826846683	0.868130509265777	0.897001681339665	0.779709886625009	0.813103706871462	0.890588477792418	0.848412043923887	0.82564492808048	0.69061580741388	0.792531627562565	0.864867696041328	0.925416196971426	0.819604092062753	0.836632965183472	0.773251921707036	0.82610568726648	0.871989808421075	0.86825085065315	0.843460537579871	0.855482779254076	0.738866786200564	0.874297970446449	0.822084142568816	0.918144753777813	0.688989063330675	0.825635403163963	0.801494688628708	0.684824704453519	0.646672618502499	0.821356092191915	0.678490506460447	0.841327252524953	0.83665634962312	0.891567793123457	0.752529385951409	0.777780009862467	0.840821325961967	0.742892118589453	0.836762634565107	0.709346017035767	0.808924520984957	0.769975659862068	0.828572313200827	0.821871126206254	0.644689289735848	0.833015859140349	0.783601409721418	0.795291928507814	0.859212892910891	0.929965678495554	0.79392276641908	0.813288688698111	0.739717481255796	0.663217892804134	0.832183353660117	0.79132715214478	0.800995178642269	0.601349287236457	0.863914980081814	0.717274118739192	0.828251655502854	0.644485699788279	0.77521523624011	0.833112826578751	0.87503784318983	0.881733535909658	0.485975856117844	0.80285623732052	0.921967527154251	0.921282976437956	0.916993640996893	0.785501625189633	0.615836627577165	0.743577090188463	0.832649917003878	0.918508435457213	0.806489552299472	0.762210937976395	0.896451427862216	0.783325106681468	0.832315078760171	0.483720702882588	0.928794685399638	0.845328643867895	0.910877696281354	0.81500456983221	0.771655949483434	0.821560208973699	0.820210767213666	0.741734465505274	0.845647563300713	0.740493830154359	0.877557445550482	0.756120480151012	0.805875340004418	0.853073330441682	0.871567206193504	0.808417680842606	0.70251418076999	0.931578885341325	0.561576123690484	0.837641288990204	0.742956670150207	0.787911761222374	0.770883614172868	0.892921533358224	0.798788830336035	0.693327132439326	0.758485738214585	0.806481601472206	0.791854576005849	0.810055042712589	0.456402854183478	0.537325621084422	0.90313200713171	0.883760885777713	0.859654396744648	0.839600928966473	0.897893184048064	0.492019607865517	0.928761832527939	0.852493604929919	0.711535510032224	0.636960857444181	0.833144412918818	0.750390674743831	0.702016740902878	0.608540019107858	0.653110257071943	0.684094216333166	0.756617570344866	0.800990136705317	0.422803239564585	0.749515016652055	0.63669578724117	0.396462039011124	1	0.643091147952579	0.811530843182149	0.853037638982343	0.166625838074683	0.216049627205698	0.788767453677093	0.823293944908873	0.739820733464155	0.723923974251359	0.07507888787488	0.346526279687988	0.0867959271098975	0.0419390209123618	0.564800897159826
TSPAN14	0.852291102850369	0.840173178708503	0.639226889791924	0.829610106083328	0.669776710686627	0.565993959559793	0.855546660739177	0.777815603621425	0.611562070687115	0.846834676899049	0.604690226777947	0.305378634262334	0.786652126285604	0.59844872119084	0.775806050483785	0.58434314275653	0.832653419512634	0.820323867881639	0.830075714282554	0.646525856322211	0.834965721269864	0.487472539198854	0.761298989889819	0.870616712337909	0.848485004089613	0.808436141692858	0.854001462393895	0.76044617076306	0.537580127837935	0.678266851102883	0.562592745601525	0.60609248389041	0.760782299072029	0.809306929628271	0.746404013375085	0.430705789357353	0.808659666622154	0.64977800885611	0.424206792189524	0.765850576926446	0.77720388466744	0.86558601459101	0.839934116605095	0.794921879461361	0.78602649026931	0.841560942585087	0.836015806070183	0.839035810756924	0.813896114022873	0.854284582696004	0.455123140565878	0.619891862990459	0.779102770340933	0.825399069594376	0.847400388358281	0.468260817381704	0.656863057173034	0.874891514554617	0.879787047646161	0.815743349479985	0.743018690224636	0.81020518573481	0.823260247584364	0.864330530313589	0.843082429257794	0.768507010056998	0.837480876831027	0.836843045142339	0.78214429260067	0.653042254564225	0.491827220592691	0.82932788114574	0.771068292387681	0.832399488260093	0.669634483209705	0.801706387589787	0.820423083482946	0.834503169499927	0.881876541427607	0.563141181795499	0.728684709963173	0.703477819725873	0.503023103215884	0.818708050263266	0.559905143148878	0.803602083607007	0.69205249077459	0.793177182193466	0.486426779558636	0.771860555083979	0.904681513749373	0.88994553518754	0.761122299084933	0.675388773972875	0.818249685625252	0.555776378600667	0.792271604304076	0.742171125021835	0.816334025444404	0.678638227688243	0.519732886959194	0.564500056753717	0.854972214651072	0.766161437967613	0.495068851044065	0.793296719222762	0.673158993985839	0.726032201831865	0.898654183444329	0.800782718001163	0.753503108434896	0.790690263361604	0.84044747479048	0.878030104037019	0.877004075978269	0.740837459796872	0.503523808221108	0.826298579846711	0.853213538946502	0.807497545488871	0.856433725330185	0.879735639323515	0.843387761127717	0.344031900086794	0.614649031211804	0.77376790394728	0.818821246325974	0.632990377541848	0.854199298860552	0.806436833788677	0.304339867952511	0.650504332913635	0.684427366107909	0.890826821716602	0.823268653952884	0.722864873653311	0.848291735416197	0.7766714373953	0.840276663309363	0.869228696329197	0.923269000305541	0.83524505125379	0.810405110815679	0.695838566939589	0.816106474731665	0.749056748134562	0.812387557254782	0.643091147952579	1	0.841229030447354	0.896792698350598	0.618322958021822	0.542812499154278	0.856331044892969	0.582145996421837	0.886911606922711	0.800275543016523	0.616146602397011	0.734583183199689	0.471058095511458	0.374751329855469	0.868106289154928
TNFRSF21	0.877665622639695	0.871886984826758	0.811867290442535	0.805211878003589	0.834857209339144	0.770556203496308	0.839091823555083	0.897254342341322	0.737119306603348	0.830242180027413	0.79398381979356	0.505105163762362	0.910091626302403	0.820779374135039	0.859765421793315	0.743371558980494	0.937881648369309	0.895437944154835	0.93377414978784	0.69962108272447	0.910687862129843	0.754388864905484	0.91170979237853	0.907385612318473	0.934645870042216	0.898538674727567	0.938726042366442	0.885573526308716	0.751681130063866	0.856357828145587	0.723925197948418	0.713954085865821	0.843854478480758	0.844608674125336	0.84581266860366	0.59167363036664	0.880786334040191	0.749294808839441	0.566603905966449	0.646710744530807	0.872963400393289	0.776667010129928	0.897281587554135	0.831982996297935	0.846543722475251	0.874202781345569	0.847986621486034	0.879581918749203	0.801167749692642	0.897832645578987	0.67848667956868	0.796995875783181	0.8843691973058	0.932801401282268	0.848716956232262	0.547404318209897	0.731259806324286	0.880530620138502	0.868916730793788	0.845909572837614	0.866116619865451	0.880015002078747	0.921024517309383	0.826044180024745	0.782740718199938	0.902699138576022	0.817277758830146	0.925877706800554	0.694434233940541	0.825628734490481	0.540063617634105	0.909982132961114	0.775661489029862	0.819062519131561	0.780444728589984	0.906991351370669	0.909682434158445	0.645303734166892	0.897393411316029	0.740492283669318	0.845515307892572	0.8761480879979	0.7310714019517	0.688985369327475	0.540993081285	0.855994950213785	0.828303192854838	0.813252863454288	0.680637480953788	0.848200593418901	0.906992102358109	0.937844117385587	0.631630753939927	0.851316127708119	0.923571693253462	0.755039002018061	0.82221464937434	0.76520405093121	0.899461808140898	0.769758543610695	0.742698781199851	0.724611014090761	0.83397164830272	0.863982112231189	0.615254480958937	0.844840277587066	0.844146993801624	0.860064195585988	0.932297029439779	0.75142255838537	0.867292718500187	0.669678537708014	0.939765019822459	0.838458616529944	0.886012440921715	0.744268183975087	0.682978275368897	0.832007192886801	0.784045380578406	0.777862533857872	0.913223356894472	0.847110490346556	0.928120436704696	0.436604725325319	0.55408765151453	0.909100065150335	0.898707373323752	0.818686543078957	0.93399205443055	0.88592887910525	0.419961529805872	0.798889680186633	0.810194810237802	0.859953235496271	0.766194230284104	0.788598521440324	0.854199165148434	0.824172722244751	0.733157761316615	0.785328713866943	0.845337616908972	0.8913876481556	0.826137973772702	0.473846726317348	0.779231976627812	0.657014473046023	0.597546564332253	0.811530843182149	0.841229030447354	1	0.898560159153793	0.340458970281321	0.33393996523978	0.848464539992069	0.730081811444237	0.875909571960987	0.730846218289483	0.303547214533758	0.479835138537934	0.202586441875258	0.126130998400301	0.76052330076222
LAMP1	0.919156462564899	0.902070680141475	0.858281677517053	0.916056875081825	0.892598111896192	0.758957342126983	0.930423210616921	0.903636200997395	0.729265859145122	0.902180857258953	0.836596289897246	0.576103490621037	0.90721251893672	0.798553220067116	0.832873031622814	0.752322008911563	0.943298037378704	0.931838423605749	0.915210756848741	0.734016308634326	0.883779953188394	0.736269657735995	0.922583700881781	0.945750351203447	0.92174350294768	0.872275385817903	0.929422396865001	0.922307069739976	0.762468561539196	0.811533301318889	0.783315144745514	0.745010419126077	0.898493576036265	0.919420566131107	0.928781522653582	0.629672194590264	0.905660185375982	0.804064389900931	0.60615070612899	0.837144324787344	0.85777358199237	0.87717152694336	0.929730871108537	0.906974419468483	0.940665101975938	0.861097566549347	0.905247552984577	0.914655636623762	0.872668093640622	0.936042608319968	0.648301317006939	0.779851737127701	0.860056130317979	0.920159357749683	0.9486359020461	0.695535281265708	0.828574776639525	0.933530449900329	0.955038202988023	0.940890397557087	0.934586858573552	0.912379448084259	0.904317035216253	0.920548251131589	0.839402301549872	0.880335088834616	0.924712754063217	0.917133731882929	0.816502352268385	0.867290211832688	0.707966827328892	0.921242143624785	0.831811493003435	0.905702301200086	0.87358299010818	0.947322770042509	0.948851961310878	0.715053315775996	0.94545914954821	0.811572109525617	0.923413840954581	0.869561202041338	0.739827672522466	0.823482444757411	0.734755336654885	0.909337665614785	0.895658945894389	0.915294640568647	0.716585832082863	0.934511411076241	0.942892213943681	0.952339346550549	0.731715123364141	0.874099521846924	0.919147107712113	0.802541665229301	0.874308206877017	0.856349133621971	0.903531121931981	0.85118505315873	0.645241157413621	0.802216508480778	0.904157369452429	0.926944807129439	0.688148595413253	0.874346724144523	0.844751948220874	0.907282930950553	0.939675661671717	0.869215896211016	0.933564465782262	0.800565311655058	0.927940888689852	0.931923153120642	0.92347160833231	0.877064657514317	0.784806973378147	0.915216048921585	0.88135245810416	0.921701212512393	0.932404920137311	0.955920576102314	0.902797447481521	0.46707105214605	0.679501856366745	0.920934381067638	0.940700612111568	0.83892322280071	0.936871437901247	0.953376506737055	0.448247099756238	0.873258568757753	0.835523001676479	0.895321500157439	0.862392224825416	0.866686710067139	0.903678174717104	0.840012999239674	0.833608259266483	0.871355542529256	0.870361854006056	0.873390650515851	0.905891522122425	0.68535372857757	0.895537319303049	0.783075778859287	0.701354886906809	0.853037638982343	0.896792698350598	0.898560159153793	1	0.448418384505045	0.445317067929017	0.877770907911157	0.789709551838816	0.89754297157078	0.869883800035026	0.422677691355204	0.640505522427539	0.305620561563452	0.187505221928179	0.782055764286557
