""	GPR171	CD69	CLEC2D	PTGER2	LRP10	CD96	CD2	PDCD1	PTGDR	F2R	CXCR3	NCL	PTPRA	S1PR4	RPSA	SORL1	ADRB2	CCR5	TNFRSF14	SELL	NOTCH1	ITGB1	CXCR4	CD6	NOTCH2	SLC16A1	JAML	IL2RA	SLC16A7	ITGAL	ADCY7	LEPR	SDC4	SMAD3	FAS	ITGA4	PILRB	CD3D	SIRPG	CD44	CD46	PTPRC	ITGA6	LAMP1	TNFRSF1B	CD3G	CD74	RACK1	ERAP1	ACTR2	NCR3	LY96	JMJD6	TIGIT	ITGB2	DPP4	CD47	TGFBR3	OGFR	TRADD	KLRD1	CD247	TFRC	TSPAN5	PTGER4	CCR6	HLA.DPB1	CD8B	CD8A	MCFD2	LAG3	PTPRJ	CCR4	HAVCR2	TNFRSF25	IFNAR1	CRTAM	STX4	APLP2	TSPAN14	CD63	ATP5F1B	CD4	MCAM	RIPK1	CD81	IL6R	CD82	TNFRSF1A	CD226	SMAP1	ADGRE5	SLC1A5	CANX	LPP
CD247	0.835164778419761	0.65629048743957	0.694322369299194	0.277582851851965	0.796105949776522	0.902533100574676	0.963061794173	0.88928682672162	-0.356082557424914	0.00581074297864849	0.906988478198375	0.713450453282436	0.640547481498447	0.883160380820956	0.638388518944464	0.526587916128836	-0.0594000571694618	0.209660166257939	0.76805146351139	0.265023953893996	0.539507476596228	0.697302127780793	0.467399999651522	0.913977833910659	0.735578629516327	0.678311638859751	0.742134270162922	0.889216663979443	0.644665376301356	0.793763029850531	0.565423617849329	-0.0353981880180718	0.808339534360016	0.531973519082671	0.713471130989692	0.824347314852798	-0.372373993341664	0.951302594804664	0.930704555430249	0.732775897234587	0.802043904613836	0.852738283955325	0.147454172798295	0.771338487582631	0.799174425756773	0.900374081339773	0.37728574728879	0.620439955442225	0.38264051756822	0.832294320734927	0.830907232544108	0.539922444591872	0.668099175175251	0.633065059113806	0.895039482220952	0.663733377269052	0.675940655841115	-0.0318576703152726	0.796473406049698	0.865627072235777	0.503977436190169	1	0.844140127688187	0.773210456375204	0.644779503012588	0.628711654226881	0.250290901936619	-0.241263134601017	-0.244148680739022	0.654623720301914	0.843316800986459	0.76152642953182	0.604947927198893	0.829028721592617	0.833031645629617	0.673224344468578	-0.173681417426539	0.636573740022486	0.178268493654759	0.79593015731507	0.42187680981545	0.764073027166125	0.874103405046375	0.802766746898069	0.550091983963482	0.344102654947327	0.693043655346742	0.915501747582025	0.472641037415731	0.892366870340614	0.789420006761604	0.897400295478335	0.845563704977311	0.676908999354476	0.572849761363016
TFRC	0.668783157735636	0.539357552521452	0.632433626233256	0.163845907808295	0.845459575026473	0.769835936151512	0.879719853805178	0.772833736331019	-0.171139596612746	-0.109603482789812	0.792885096073774	0.788223783737992	0.67709624905835	0.778731585039354	0.538820144937529	0.542950414910118	-0.096143452827261	0.221909476928072	0.706288194917979	0.238128818153668	0.69961786352517	0.777061737563246	0.318739846829223	0.8025035086101	0.85530608653618	0.838661034390231	0.819204640130969	0.942463743537485	0.654496653154703	0.686336339062708	0.550074548974854	0.152702987174517	0.919830948444666	0.587101641856645	0.805655764017145	0.811042576673204	-0.231752946934538	0.806521032818439	0.852098307790922	0.827028596214378	0.817878813515236	0.806387314652611	0.153681231157963	0.868260749015251	0.904923837118164	0.782222522339454	0.562484632894511	0.559759512608002	0.546292204802503	0.88645654045332	0.71548322639648	0.608211154892488	0.661079123727163	0.715322125003518	0.868910990992183	0.524091165923113	0.686595813269544	0.1367098299673	0.785486080435537	0.785351623695423	0.267247127647036	0.844140127688187	1	0.822114544539072	0.577195922852131	0.689720424350884	0.429232479559499	-0.432901299057798	-0.382669613825074	0.788112773370619	0.776750601644931	0.893233980433205	0.652307705465686	0.856482205147722	0.791488938076685	0.753794914636995	-0.215642469702877	0.772584777932482	0.406086053047804	0.864267088811053	0.562386029226328	0.777799403021058	0.916114107655316	0.756914436210543	0.675134676876641	0.405319244793553	0.812184722135453	0.904599200761713	0.629737273472146	0.873091241805444	0.774438800123268	0.914523009453247	0.897361417042304	0.793922391735313	0.742896955275622
TSPAN5	0.680330155449388	0.477368612815617	0.555120840469678	0.163945583520659	0.787695301072214	0.780764926307879	0.809621009055626	0.764834693299782	0.0522941131388447	0.0558708859861981	0.738997432639898	0.71309948503455	0.687799525356356	0.691595895788899	0.503242580654796	0.418692606969641	0.067990075849523	0.220181595975319	0.659743994875235	0.107765038903182	0.596957459910785	0.705747657296977	0.351004012876298	0.768298229577922	0.801937137839747	0.782991019134821	0.701341238007523	0.781404732856756	0.53907042169606	0.600440818835485	0.453796040925474	0.429613248421784	0.784970183263325	0.603130781721988	0.664508253941868	0.646497075211666	-0.10881609035082	0.789047844633872	0.756499944347666	0.70154763664967	0.777740495291057	0.70552648862901	0.0339298486020458	0.819928392087504	0.708876278182324	0.712199123387394	0.443952594588509	0.553672534817118	0.488701930219315	0.775384429586548	0.667308851770604	0.44734913130405	0.689628390696873	0.535886758120227	0.80031801548061	0.480165716417761	0.70674970888505	0.420629914486384	0.796259949076125	0.722517417360352	0.345839279894192	0.773210456375204	0.822114544539072	1	0.551992220749787	0.492151493130187	0.322282100748467	-0.246250768957387	-0.174582606089301	0.768746738038075	0.748649908448442	0.739952319779918	0.45284118752726	0.764253211916912	0.687792574218255	0.734148608412783	-0.104918972717848	0.704559783325378	0.567468306528872	0.726055430643388	0.719640167167798	0.782279760595907	0.762731301157516	0.76394008186651	0.661542140872936	0.650130379520848	0.624163298881686	0.811288617362029	0.708307969441006	0.779625728981543	0.78332504977764	0.792784678074994	0.751899158527606	0.809963796040163	0.741188964168935
PTGER4	0.605536777713677	0.853501746127056	0.664878010775235	0.661946151602242	0.693481484129321	0.593590734144955	0.623325290272302	0.578062891137103	-0.358049434529638	-0.122276834147641	0.45499017404349	0.74498103336241	0.615038876296594	0.747133415455251	0.845095263875476	0.768125316650192	0.0724202467854221	-0.164232436694989	0.782897142108464	0.641583296585262	0.433791342893155	0.764825162329732	0.799887369776868	0.694635875912551	0.490845835072898	0.540265874343651	0.662251039610318	0.503320773819719	0.599121409075739	0.472919442305239	0.525797718314838	0.059795543524283	0.576681496847901	0.666776554433587	0.563935439856622	0.533961201255241	-0.31060389692509	0.708018050307116	0.536468007800167	0.697673416658304	0.68613747079789	0.654242287308161	0.426403317291616	0.63189602396511	0.553261988918462	0.772307080965824	0.461871892952024	0.834384508982012	0.340827510715053	0.68305146603381	0.67375742414333	0.671171203668788	0.667037487362673	0.430139383666157	0.600418878723673	0.675429184472611	0.742292392307915	0.0743925223592443	0.754373325569949	0.784738074489148	0.213775098510981	0.644779503012588	0.577195922852131	0.551992220749787	1	0.644054718083009	0.401250793278159	-0.135696229401243	-0.230393470871305	0.603684221455414	0.405296339390197	0.470937992563275	0.526769131266435	0.439648663079914	0.732505255057158	0.602338193614523	-0.110936426792401	0.583822428644764	0.227047434315464	0.755858339118232	0.379939484681004	0.725233938318118	0.639398523771036	0.582175991303475	0.600516859006028	0.380675756584779	0.594588533049921	0.586157838793529	0.376704359404743	0.612889437633288	0.748378394238105	0.564915028215677	0.602703301434097	0.615156133485328	0.486543918319576
CCR6	0.398805406621015	0.753371641413057	0.736216242768776	0.478418342092288	0.845407886893439	0.469512843649688	0.627212000340875	0.374148888737738	-0.30520479173073	-0.355523360973446	0.439172853211761	0.817693884889994	0.772318548360016	0.782928939194476	0.834184935596826	0.769101435385892	-0.0748723530941919	-0.133344189715674	0.843030459321056	0.725539443038266	0.491300926368433	0.859700706872598	0.596058627908783	0.545242658721651	0.67521835276271	0.78785878385002	0.761462918351243	0.691213048171296	0.585096851311602	0.521033430411796	0.7130551950448	0.130437488157129	0.627893549596506	0.639652571675027	0.870577106219065	0.708084929270646	-0.216338236643175	0.608146306915312	0.622001814178892	0.846522765930322	0.81579727157154	0.687889730819928	0.659914923287165	0.746204166994597	0.819935070279415	0.738700631257244	0.650019026114588	0.845932920069724	0.430916333739382	0.825654977569174	0.612593026147429	0.934838129504862	0.486792368860369	0.763929726895666	0.5283147773342	0.628395781832842	0.835571001210086	0.136864073519936	0.652247958408047	0.779935670559216	-0.183029621875859	0.628711654226881	0.689720424350884	0.492151493130187	0.644054718083009	1	0.550316464557712	-0.398472995293512	-0.491830943213492	0.742168965882504	0.337293465868357	0.711497684650027	0.926234257749807	0.405093669757494	0.81340807825651	0.784219417096311	-0.347724383555259	0.704744675843303	0.372144294447279	0.843041246287091	0.449766245652642	0.760218563468152	0.817329939701769	0.585658517244214	0.617601012237574	0.313727335579717	0.838058697459235	0.574647214515947	0.482298869466259	0.563483842867594	0.712073362981625	0.591940035845889	0.724358872984565	0.727367275686794	0.693536637353603
HLA-DPB1	0.0436874482300317	0.223145284368439	0.363863568983399	0.080923371296669	0.561322528844726	0.140442930768303	0.291569497497246	0.116997740410556	0.0851338528902945	0.0194412761870562	0.184114327923098	0.67104379877136	0.553452632315194	0.346652464640043	0.460342388587658	0.461237298237018	0.140809977657961	0.085900239288746	0.440538399961856	0.278966054261401	0.501990405939642	0.583550293830822	0.22958266179434	0.153367644162941	0.561660047198065	0.627984336540442	0.758549933940419	0.379168868249729	0.318809063142234	0.289860249231662	0.65489803200947	0.316408767441167	0.54834226307276	0.339657244590246	0.524309597963524	0.347202963868152	0.158593984457038	0.235294547944923	0.210066121039527	0.624227471433282	0.523969950190304	0.422523481772246	0.35042939307872	0.604798747111466	0.538497141421497	0.29426534581527	0.972381665477639	0.56101411201112	0.467756262983702	0.658073931106951	0.272304878445771	0.582630320911327	0.414235127412469	0.426101834371478	0.469328091206573	0.231826209329937	0.599616304736967	0.328869832613516	0.52551273792018	0.342295585845076	-0.10199888299863	0.250290901936619	0.429232479559499	0.322282100748467	0.401250793278159	0.550316464557712	1	-0.0688051182186991	-0.12008841917728	0.64179321521601	0.152892862507415	0.537716157523907	0.42187555505451	0.331865999059255	0.244192117844953	0.691212608866988	-0.04511231370647	0.672465935821255	0.561147693316278	0.536969193309248	0.620089034412551	0.693874520424117	0.521565289217193	0.225169727120721	0.575872526378892	0.599382036349365	0.498327026071977	0.299612607059885	0.66108699644118	0.305905445804902	0.456264581875454	0.412577593536327	0.576467376367572	0.699257591231551	0.647284663242196
CD8B	-0.406755772680839	-0.224667631627737	0.068336371625935	-0.0861087047948693	-0.378892687195431	-0.224390489084549	-0.227469294975113	-0.251789738320493	0.286172881226385	0.703390488143468	-0.244486737633851	-0.156448314563496	-0.117998893034078	-0.235965016385225	-0.24387962650938	-0.2640593893636	0.553931158154371	0.355654162020788	-0.173111228859967	-0.18089283081418	-0.192325028141236	-0.363743168481237	0.0844567684121434	-0.37412993647188	-0.385314365701949	-0.281600646749737	-0.289872448503729	-0.419942659264931	-0.0100891655833795	0.182538097261099	-0.174978994367245	-0.115047102061182	-0.400332744908789	-0.307475513287283	-0.286933338599197	-0.215054003220556	0.515405391338335	-0.12190869070002	-0.380972420715946	-0.194151580050071	-0.370369825681487	0.0290500973270126	-0.221244002083511	-0.327947433235515	-0.334686390491583	-0.108313335681784	-0.143221625427849	-0.214716716703363	0.0172070973472678	-0.280225531029914	-0.304593597181891	-0.313433046941639	0.17207074637313	-0.145900128954135	-0.184984737675304	-0.418200130121452	-0.199096956298171	-0.0601157696228397	-0.215310159410843	-0.46520340711051	0.311686555144027	-0.241263134601017	-0.432901299057798	-0.246250768957387	-0.135696229401243	-0.398472995293512	-0.0688051182186991	1	0.923775615975999	-0.397904973258318	-0.211647064874648	-0.279721372460252	-0.302512510499262	-0.286523318138007	-0.497224159582003	-0.268650441990402	0.750264541502926	-0.212575405854085	-0.17100027021763	-0.357707869360895	-0.239269735935033	-0.236329026561976	-0.474680403175444	-0.499927328299791	-0.0042859706080674	0.123651586274429	-0.449718762372445	-0.438462367778224	-0.306533472608027	-0.473707017263928	-0.357521729431958	-0.26558337215357	-0.351041525440582	-0.301328284136382	-0.294212701096372
CD8A	-0.425292026499698	-0.376249089997093	-0.00746819972289528	-0.281900372038647	-0.428527296006967	-0.186208616086109	-0.192448205962633	-0.199337244925065	0.362953938350668	0.805097091659312	-0.19845668961954	-0.208396158075999	-0.180964653463624	-0.310132649958971	-0.416014508937031	-0.409724871291502	0.497194426316796	0.457386830216603	-0.215336606593466	-0.399918033985299	-0.093321836953681	-0.470757641432261	-0.0443680165697986	-0.385024133064078	-0.346437502558084	-0.282603287696675	-0.303889372534897	-0.377170232541121	-0.0263590796228673	0.156036071639144	-0.254584065221376	-0.123444635471364	-0.34955288419493	-0.417137624842225	-0.306141576823419	-0.224174635852741	0.530368293845615	-0.125410131394844	-0.364887748980917	-0.240374584874185	-0.428605609514426	0.0281865321745892	-0.374668485214509	-0.364370269733356	-0.309305688738293	-0.172581233288904	-0.186612507109872	-0.373720254014284	0.0780959237300233	-0.313815491225469	-0.348851666482243	-0.426208751586101	0.221960036799247	-0.12924998369564	-0.145800936616632	-0.519075576539485	-0.278239350923275	-0.078209824052086	-0.213723770444475	-0.525757178107068	0.34034723624689	-0.244148680739022	-0.382669613825074	-0.174582606089301	-0.230393470871305	-0.491830943213492	-0.12008841917728	0.923775615975999	1	-0.420887283864719	-0.0900851715178054	-0.221365474776132	-0.395583404685214	-0.215731585569347	-0.571367570101041	-0.333826657055392	0.83005969374104	-0.277248375535665	-0.179930108873778	-0.374221388580464	-0.25065292689307	-0.294290339925254	-0.484927263994476	-0.509509248587894	-0.00938603322016735	0.120569797682036	-0.520025125808403	-0.386748011058022	-0.275352083054742	-0.454985599233332	-0.437984098924641	-0.226403278589879	-0.342352535984656	-0.330676337908408	-0.293177999287743
MCFD2	0.486677578733321	0.521143198100642	0.567254755326044	0.274624088272722	0.89306057836533	0.550037517652508	0.665977488350917	0.530299549925183	0.0745171738513705	-0.158452433436914	0.541325351070169	0.845588890933848	0.781468684012672	0.703270966221205	0.666449402400899	0.643705368608564	-0.0181955031139666	0.0721502296407809	0.723529445002827	0.383560908776994	0.644928469545017	0.879532639863602	0.356779268505695	0.617923166279712	0.858162750086284	0.891750836163914	0.836546068325068	0.74447119514028	0.562038077485556	0.474557371582976	0.674155168866461	0.547998884367719	0.79556994924209	0.720010702783775	0.777542138093045	0.684021038756083	-0.0819440448148473	0.618272329272903	0.624456494942871	0.819840543410716	0.876758995434088	0.666467437765705	0.349787193520526	0.929083055914473	0.779508109455859	0.636059233645878	0.748918943856207	0.743261613648905	0.601038399894714	0.873204281640584	0.576278968957692	0.700447879515631	0.551868071058236	0.623789287384574	0.685184651897628	0.532299402236919	0.848387373068278	0.540423149711811	0.779875964406167	0.72998000510192	0.0427673432286668	0.654623720301914	0.788112773370619	0.768746738038075	0.603684221455414	0.742168965882504	0.64179321521601	-0.397904973258318	-0.420887283864719	1	0.536709779583487	0.771687849865064	0.653473509323199	0.633312080974977	0.691539123373096	0.88989266967142	-0.293494017041232	0.816055425469684	0.747938139844449	0.859897385907129	0.851546135683409	0.896967235774122	0.843865273308202	0.665386993667348	0.740121549393349	0.719799141623009	0.778550586579676	0.697240169758238	0.831188662911163	0.679591896707753	0.804625160217175	0.699305352051108	0.789498040794563	0.934511340172291	0.911531854591865
LAG3	0.732538891804837	0.302371203782394	0.447673363005724	-0.0532361560022235	0.574783455412941	0.822461481131526	0.85722893080407	0.848489633215127	-0.208181802795053	0.177532791634367	0.82955419988788	0.479683645325812	0.374022633877874	0.674817487392037	0.267547887198782	0.236069754571486	-0.120805866433023	0.38606779405198	0.55388247700769	-0.0850067677790891	0.611605104513293	0.424946673257261	0.155933932119255	0.766969872375608	0.641439821478195	0.574840665661427	0.588709579685309	0.850351534192249	0.450135209989018	0.625961029548905	0.333332241377003	-0.0510950561453782	0.774594359154756	0.278534527747134	0.584959785073251	0.632096770383871	-0.277662836639956	0.800226845736429	0.783775757361067	0.519104998047088	0.567411801112248	0.698643289838868	-0.176385861435037	0.622737505956132	0.679768957832102	0.646578234393841	0.269784555456454	0.277350868988662	0.38249974175354	0.629041990367812	0.646562002721725	0.252397187047296	0.593113911058637	0.515852916501541	0.857962635965892	0.445070087712724	0.412646145978966	-0.057021699104303	0.652420761914434	0.628416413066663	0.532652133439513	0.843316800986459	0.776750601644931	0.748649908448442	0.405296339390197	0.337293465868357	0.152892862507415	-0.211647064874648	-0.0900851715178054	0.536709779583487	1	0.695154192617041	0.316279689594759	0.877387400152464	0.566437507962098	0.470299248369366	-0.0716383492143463	0.475071278367275	0.124051095788459	0.605635358489395	0.352939961743664	0.581107442501621	0.737963325137457	0.626102066672402	0.411794101288479	0.303951391125024	0.507772132131547	0.852320062974186	0.407128351153483	0.786337387380839	0.566311793568628	0.81899758592711	0.692747551988264	0.516077236971113	0.429642017137177
PTPRJ	0.455983880920151	0.423012780650867	0.680854755579986	0.115854807913071	0.812369599684736	0.649606606556422	0.806631956730161	0.604751461269345	-0.0137760685182289	0.0366757435643993	0.715109865625945	0.817329335034589	0.727595598012388	0.72434697326551	0.496462019731469	0.527145468912391	0.00699725484437003	0.300430655760363	0.718544755188043	0.232709262378335	0.669600709326282	0.728903834145983	0.287121731093068	0.626141848103581	0.840089631166573	0.84497048839899	0.811926739732812	0.886291475121256	0.685540649788134	0.727810344043261	0.663482433263569	0.189238848090738	0.831279033485232	0.504606798520604	0.828061287967003	0.829720630464534	-0.0128108741597404	0.715101210852429	0.739721757994083	0.850549367620637	0.800854739772213	0.841029392643851	0.211446111394095	0.837093223352307	0.90376855245435	0.723949734140169	0.651662752758106	0.543170358168785	0.634598215804129	0.873151047050372	0.585418339286377	0.626695103938521	0.7028505551283	0.776260756935388	0.811384961338186	0.416921619018922	0.708229717656997	0.183404444556813	0.733424515707868	0.67531699935178	0.189710165767001	0.76152642953182	0.893233980433205	0.739952319779918	0.470937992563275	0.711497684650027	0.537716157523907	-0.279721372460252	-0.221365474776132	0.771687849865064	0.695154192617041	1	0.681604845894081	0.765831881562138	0.65340592473992	0.763235315185997	-0.0553816254152343	0.772276607224873	0.45362284336535	0.825706866495302	0.575545103191665	0.769903674089565	0.857094075396234	0.586528035920025	0.69256545912378	0.486198080794181	0.773150633296021	0.787251268936648	0.646003635473632	0.710165935951346	0.701021993946634	0.847992163514934	0.840221801992664	0.782350292406759	0.7868175517722
CCR4	0.32150523449441	0.71332026323561	0.772830115156151	0.476552144042965	0.783943682542649	0.435008363633523	0.608809853931089	0.32853313904894	-0.242109386552207	-0.331551772300407	0.42585244126101	0.761799323085248	0.762717265828602	0.768475761919029	0.75842151318988	0.68873816502113	-0.0608842990116064	-0.054728009365352	0.822034166956137	0.704933473024669	0.430846939897565	0.780492229047694	0.53871485429042	0.495499642640083	0.657507337853439	0.741335479354554	0.652888217624425	0.663129055079885	0.628221909388079	0.567349932105925	0.595077631359427	0.108680966175418	0.547764150350256	0.568316430432924	0.84690155409459	0.719077607832409	-0.17767806039856	0.586119070354148	0.62139234891739	0.836117484728006	0.759206884287121	0.697811298048531	0.586822735547707	0.681770216517788	0.795747677716932	0.722689939524412	0.524629347513758	0.759809138217972	0.414450877371569	0.776347953077612	0.519886347646649	0.867662052378704	0.469101753302315	0.772996966423112	0.461514672353619	0.510098365710676	0.781165735715835	0.114534165551419	0.577073303777346	0.702154734179212	-0.182793916353588	0.604947927198893	0.652307705465686	0.45284118752726	0.526769131266435	0.926234257749807	0.42187555505451	-0.302512510499262	-0.395583404685214	0.653473509323199	0.316279689594759	0.681604845894081	1	0.351386752909802	0.765038616987626	0.712078729958723	-0.251078654556828	0.642600967176214	0.322241998929637	0.779220828698818	0.366546492660823	0.651303150953165	0.75686145054613	0.492054592662193	0.579781661844103	0.246860693165101	0.83943886413742	0.528557695091098	0.375328262736862	0.489447874214716	0.657865022412287	0.5510306436796	0.657140217683589	0.656100370501735	0.618570764070505
HAVCR2	0.745333779755172	0.318455303383842	0.419850459237245	-0.0194612458868659	0.651269979125489	0.775228355064877	0.827357763459588	0.82242732542599	-0.13703309068332	0.091342779405262	0.841560003637148	0.582527930647561	0.434981598795632	0.655356556396849	0.338456558610243	0.345753860474761	-0.0970865975368057	0.326390740006011	0.528101636312085	-0.0569792312525342	0.598127118038501	0.539423845601744	0.118236874805714	0.778467189357663	0.745977805547543	0.619574711063526	0.699434262549926	0.870691580624572	0.476393087167101	0.643384270993382	0.448434769934114	0.0739026627528609	0.835178462347165	0.403634094663459	0.551258350479985	0.667585186255467	-0.232225829256391	0.740236610111394	0.787183563807455	0.601504145090018	0.659089042044827	0.692846950204014	-0.1171236648849	0.739184780221217	0.689055939223653	0.629220428006551	0.440966664021194	0.35229015071286	0.3865292014335	0.735863179575797	0.626726310398569	0.306962151382844	0.597165383263064	0.443079451857199	0.907740463917048	0.455773730874426	0.471633647029004	0.0591469360003145	0.663422480681704	0.682202669525922	0.519426629250154	0.829028721592617	0.856482205147722	0.764253211916912	0.439648663079914	0.405093669757494	0.331865999059255	-0.286523318138007	-0.215731585569347	0.633312080974977	0.877387400152464	0.765831881562138	0.351386752909802	1	0.615892053666081	0.611221485583593	-0.147191014801261	0.608748080900623	0.285636450717968	0.66403989752109	0.510351177274505	0.679730597596696	0.790447536851039	0.676609610530084	0.495914327285299	0.399373071914943	0.563879254628066	0.883815018747842	0.549998524152427	0.859549576809768	0.650944538895065	0.900713607907379	0.773729362703177	0.651664000164976	0.5572277758868
TNFRSF25	0.794808016359901	0.847182045779887	0.67470370934535	0.513942898337226	0.830969786769628	0.773740667534193	0.799129047628043	0.711738336645249	-0.468068553300998	-0.378856035406888	0.681416793829362	0.723587211692407	0.65881902645829	0.862580816479127	0.82942965204508	0.727121756394957	-0.126850057785785	-0.146125715893366	0.794468839120222	0.576164443821749	0.430254386597812	0.844934879835293	0.609186108784512	0.870694245998585	0.678617452912166	0.677794347949155	0.707275078717095	0.775452310143395	0.562530340078156	0.571800024611683	0.594480161366006	0.0412708001482704	0.705776527012201	0.685068576941707	0.733663736092984	0.729266013862884	-0.493805525407036	0.819291201986991	0.823226856881691	0.757105644471695	0.840775504907188	0.693375286072999	0.435713447482164	0.740725084540326	0.742314792019527	0.856996492496347	0.377071304058022	0.791648862623051	0.254016425645259	0.803968452383239	0.817224752721418	0.735406007908581	0.512818457703379	0.579879567197036	0.676400968809093	0.781482205607971	0.741250277832963	0.0321179815822862	0.735230972938705	0.937035075591296	0.132035608017198	0.833031645629617	0.791488938076685	0.687792574218255	0.732505255057158	0.81340807825651	0.244192117844953	-0.497224159582003	-0.571367570101041	0.691539123373096	0.566437507962098	0.65340592473992	0.765038616987626	0.615892053666081	1	0.71178496680225	-0.47473609955173	0.672687786488959	0.224155950281806	0.834471935034033	0.409234492732181	0.738632639974256	0.862154654689391	0.855463581428472	0.52581069563736	0.229620379671539	0.79357623854033	0.801967975577846	0.419833699573299	0.825263712303479	0.860986574044648	0.730668962892509	0.76621510195858	0.696271152630703	0.562812058199932
IFNAR1	0.483623717734995	0.587591531403786	0.65738081506262	0.310478106063406	0.899410429145594	0.555264409020658	0.671835190556603	0.489590828550081	0.0190211513284771	-0.144413811485236	0.560569707243063	0.883698464944044	0.812844277006242	0.706268451681535	0.731060688771754	0.676401197981542	0.141202039353113	0.0185197335151525	0.757291243274087	0.447082684894547	0.565129922833816	0.870417874799303	0.43560063255649	0.589755737365829	0.866138620174596	0.880757356404206	0.865632819527188	0.72690768995368	0.57031015446732	0.600388220487162	0.731738667356215	0.471816793198002	0.754161076742714	0.705290096817956	0.771030842828753	0.678192726167255	-0.0520957139244524	0.637054570958556	0.657828046898457	0.857035722010157	0.895307889924666	0.696336704085719	0.392295092342466	0.896373016577804	0.773260565862352	0.690105826469589	0.795444248419722	0.797840766954083	0.473341583277049	0.91720841738371	0.60904588112222	0.724908496545796	0.593650007188888	0.616866005680468	0.705504252735514	0.474960613633421	0.886181040788662	0.476866855534168	0.746295823033601	0.746380276105261	0.0436856063088729	0.673224344468578	0.753794914636995	0.734148608412783	0.602338193614523	0.784219417096311	0.691212608866988	-0.268650441990402	-0.333826657055392	0.88989266967142	0.470299248369366	0.763235315185997	0.712078729958723	0.611221485583593	0.71178496680225	1	-0.240459015620211	0.866727870528525	0.693798251804171	0.829412742455499	0.805105798142865	0.906324375997658	0.832892793897925	0.666199544238675	0.772685953566655	0.695216171247092	0.763646768508438	0.675288770847669	0.778784081160755	0.657632634074874	0.805737361464513	0.719226522002191	0.81430721157634	0.937733662028945	0.874816939259209
CRTAM	-0.433536693014198	-0.227459028262709	0.144594519942859	-0.114976095569817	-0.2531982521274	-0.197194510961708	-0.12769522416931	-0.13115800469634	0.376257830008247	0.704533084512251	-0.177481505339583	-0.0150655404622596	-0.039620254785681	-0.197524217499936	-0.313422974469174	-0.272321814309953	0.508241930309623	0.371700078273065	-0.073975723020051	-0.246500169402085	0.0480050348033347	-0.321468336694367	0.0836853368306483	-0.308582191974425	-0.205666982423595	-0.133933113573248	-0.198494471792205	-0.268414158447485	0.173909963747267	0.229166979696643	-0.237130307949439	-0.0487042152094164	-0.254185376136987	-0.28336518975249	-0.163754592002741	-0.0299717164294549	0.555597078903057	-0.0729060789417736	-0.258139342088701	-0.0699774603893906	-0.294476362887076	0.131225144751244	-0.29726062193347	-0.223438417026116	-0.136682147131045	-0.0473031169948885	-0.113734926969156	-0.263152180838278	0.212398444089569	-0.191960619332492	-0.297539442252261	-0.251764810518316	0.33587368770086	0.0623774925956682	-0.113877532741309	-0.483935665445025	-0.15175904154611	-0.00743388548901546	-0.121020499405515	-0.409479717417288	0.274162086828016	-0.173681417426539	-0.215642469702877	-0.104918972717848	-0.110936426792401	-0.347724383555259	-0.04511231370647	0.750264541502926	0.83005969374104	-0.293494017041232	-0.0716383492143463	-0.0553816254152343	-0.251078654556828	-0.147191014801261	-0.47473609955173	-0.240459015620211	1	-0.188611178864005	-0.0795441410071735	-0.231281731769904	-0.189026422270398	-0.196049786364779	-0.373561225263076	-0.450277492731224	0.0921928146390866	0.139006662538123	-0.310941356132723	-0.291023235992903	-0.200824679418645	-0.399062008169633	-0.346781682980962	-0.154448214435661	-0.240005455065142	-0.233535837892595	-0.107288284684849
STX4	0.451639212743909	0.567755376203564	0.614683733936433	0.247833854837484	0.822077852950333	0.54672407659699	0.674884859811425	0.492164539876505	-0.0310803414565818	-0.0802618978724503	0.555580114852211	0.835852681200332	0.735248243118737	0.680967353315695	0.674708383790829	0.650118780660239	0.225971929941009	0.0816763024261557	0.669923356097624	0.436157040597051	0.61038937319122	0.85194568049742	0.4602031379154	0.588824244669871	0.782881275034111	0.858276800986397	0.819526937422138	0.713203298213155	0.552435638066012	0.621361794134642	0.717532564765835	0.366042864067374	0.754453744966813	0.601472991132915	0.773530142320844	0.628531820362103	0.00242634181827572	0.649796023193001	0.5925807505697	0.854937730698538	0.834087712492866	0.697914853778369	0.355803237167138	0.865251502914758	0.758432834469193	0.680047062631467	0.784356937441361	0.735213314408521	0.529351248106144	0.870590734489627	0.643276304521992	0.685197772386494	0.631279429302358	0.593380187555329	0.715722983616437	0.483201862856332	0.796499155527482	0.368168010855484	0.74998826093047	0.699884225440162	0.100465471794802	0.636573740022486	0.772584777932482	0.704559783325378	0.583822428644764	0.704744675843303	0.672465935821255	-0.212575405854085	-0.277248375535665	0.816055425469684	0.475071278367275	0.772276607224873	0.642600967176214	0.608748080900623	0.672687786488959	0.866727870528525	-0.188611178864005	1	0.61054708243376	0.811160059206546	0.730600854483283	0.867413741487425	0.796334909791841	0.596365903479686	0.752991687689118	0.649011474865685	0.737158062351904	0.651433192508883	0.740027270141373	0.643872157234169	0.795179052240478	0.731525098366884	0.838368060604935	0.875215702548315	0.799020150836018
