""	CXCR4	CD2	CD44	RPSA	PTGDR	PTGER2	CLEC2D	GPR171	CD69	PTPRC	ITGA1	CD3D	CD3G	CD46	CD96	ITGB1	ITGA4	CD47	LRP10	SLC16A7	NCL	FAS	S1PR4	KLRD1	LAG3	CD74	CD6	CXCR3	ACTR2	PTPRA	SIRPG	NOTCH2	TNFRSF14	ADRB2	TNFRSF1B	LAMP1	CD8A	ADCY7	SORL1	TIGIT	CD247	NCR3	VSIR	CD226	CD8B	ERAP1	PILRB	DIP2A	KLRC1	TGFBR2	JMJD6	CCR5	KLRC2	F2R	BMPR2	CD63	TSPAN14	PTGER4	STX4	CD151	TSPAN5	SMAP1	EGFR	APP	MCFD2	CD81	RACK1	TFRC	ATP5F1B	APLP2	PTPRZ1	HLA.DPB1	IFITM1	TNFRSF1A	CD82	HAVCR2	CANX	CD9	ITGB2	C1QBP	CD4	RIPK1	LPP	CCR1
TFRC	0.501844977038408	0.512460858341107	0.359699362843569	0.643235888537665	-0.147807939253785	0.764439995072873	0.66858876356569	0.50556501291109	0.605936511434417	0.375935431797297	0.243876218493864	0.634967782846384	0.712612269102679	0.597966244310411	0.267789597025508	0.184615770366925	0.416661576174362	0.587090645827317	0.606241749139269	0.553521607877875	0.84595814459607	0.528045688599215	0.139166576501407	-0.292663054618367	0.592277210154588	0.150758863155148	0.707766254063318	0.451040635859246	0.634378634964428	0.679519898398386	0.819823032683982	0.361722171172636	0.464227875080392	0.100092797931649	0.434096026774245	0.666778641124205	0.790504675559029	0.180423755169046	0.498496502641373	0.0615316967989697	-0.267246391660564	0.334927722627025	0.55674098522763	0.789095694522459	0.792013915205206	0.587567405415747	0.105896581582819	0.803284624550175	-0.314405368873369	0.625530654795224	0.272581241581166	0.0292337338773438	-0.483890613875021	0.285266818868281	0.708328779616251	0.543265840937425	0.613379004847636	0.745428796342054	0.780117545381559	0.5903618230069	0.639027474991139	0.796752875734041	0.249768769960751	0.536143557061677	0.49889779087221	0.257884406472548	0.701536378350717	1	0.523761328908866	0.591223326945353	0.290510085955881	0.0467563541340658	0.0897819923422054	0.0709868353416981	0.358083549163724	0.128076860198002	0.600716630129463	0.403024853915319	0.104207696680703	0.896672411194519	0.391181377267722	0.847942183568927	0.238963453626007	-0.0976460005472272
ATP5F1B	0.322500669659147	0.305350154538032	0.295884696405212	0.480940731265065	0.0652807078860812	0.402866867129819	0.338442485289909	0.452705111974368	0.390561807114566	0.179724631692346	0.229857099186168	0.400538542864011	0.461540691515107	0.592840240827099	0.162597482642684	0.22812535572185	0.279748700426028	0.398209363647698	0.322615431405123	0.504202431442996	0.628490799610509	0.360279450674857	0.188333904564941	-0.0814859830177601	0.30900068242624	0.0878774553434703	0.46007517973764	0.264344890316897	0.628374079507498	0.571600447163096	0.413961872767864	0.312279042638247	0.411383608908927	0.136140695665892	0.426151328887094	0.625384828417466	0.415372731034523	0.153442083785832	0.247149569682439	0.0541394777105277	-0.0915461317248257	0.122409589376185	0.325072342541751	0.449252393333684	0.351882485320028	0.407709181336986	0.219082561969653	0.416174267298454	-0.0910100506118974	0.358122902238716	0.523380673867878	-0.133333841907827	-0.187499211193811	0.38852997404861	0.577537172872714	0.631514228179122	0.417692305021034	0.428591639786264	0.679167314931422	0.566263544858372	0.493260285719332	0.572812994463795	0.29213621852779	0.447976158120121	0.408643426098266	0.442184288515914	0.547535371032611	0.523761328908866	1	0.503829961525991	0.273126052998991	0.0561084477089854	0.09987271472493	0.274377650470488	0.376233424675902	0.320923254892038	0.474660445780294	0.471251099453952	0.191089799075045	0.653868961545032	0.395089624113524	0.497022151784281	0.35114235846252	-0.125994977522783
APLP2	0.0940610559362102	0.123183819985646	0.127624588624055	0.19450319274113	-0.137363002242072	0.204230676814002	0.175120692176256	0.167648090863357	0.13421795540981	0.0419607010364795	0.229771852916039	0.188639701084081	0.218258139858881	0.586015624505405	-0.0290169503153557	0.230106347137358	0.0949705351836763	0.407203091830458	0.506420200086594	0.388754793670145	0.598241889781865	0.0698244017400147	-0.0482824313417805	-0.235303848616015	0.145473553278034	0.284581673369274	0.273524439568713	0.0921287239297951	0.589854144130187	0.737076552455362	0.27609490873331	0.676370882743172	0.382050242405952	-0.0442405982034177	0.269483154718199	0.748060759599516	0.235694792253998	-0.00361600217417352	0.516016003754158	-0.123569455540444	-0.212035273683644	0.0348337391662899	0.299211366325163	0.309914473178323	0.215130081727005	0.31189420781908	0.348546872401058	0.658297352301337	-0.225376125381628	0.323688539890235	0.266062643411665	0.0621073639476826	-0.232409996996893	0.349223744279103	0.887435171833922	0.773836735095133	0.304873330437658	0.263638548313045	0.684309204822767	0.843024111806531	0.659004448184841	0.520740519552033	0.796376625710615	0.918285635853762	0.394354938322375	0.608055319737135	0.280452429214762	0.591223326945353	0.503829961525991	1	0.822054357124037	0.055251719064847	-0.0707945479813728	0.47067247545917	0.875523277064779	0.33355206116759	0.806256643353027	0.826119891756851	0.108007523768953	0.57023580949163	0.254175743345315	0.501334468497695	0.781475465841298	0.203434261233553
PTPRZ1	-0.167479146148747	-0.176353076303597	-0.10266806759086	-0.121004818167167	-0.147392928170468	-0.0759237975823718	-0.0342064584220414	-0.0922851460681693	-0.126631155639997	-0.171228951548861	-0.0470951552574462	-0.118657162680472	-0.0668354913957516	0.441675508955209	-0.228330156834463	-0.0202957822287692	-0.210710227955555	0.241525912294188	0.393602425064051	0.220919447925023	0.424242281068383	-0.190682186345996	-0.284740931425444	-0.286783956872949	-0.136097383255648	-0.0187635693679992	-0.0794102838073699	-0.22661859949121	0.279280285593857	0.686213587534373	0.0164864600788089	0.5774754221389	0.0980537944678235	-0.15738257129032	-0.081475383871492	0.520102799672092	-0.0173548265299028	-0.183650082014683	0.323670780474583	-0.187750446488795	-0.263439897138013	-0.235903832121787	-0.0996892880154784	-0.0442149324625082	-0.0185034307254605	0.139960485828371	0.266916183767281	0.543254428517986	-0.295722800603147	0.0919159371196877	-0.0142661232653565	0.0157740532051306	-0.207349049639844	0.0456216386143536	0.727570494994027	0.584463240744665	0.00330570448882962	-0.0199377908881438	0.52347956397915	0.724542122861451	0.589001909094748	0.301914728602276	0.990261169872786	0.934095616877207	0.363881128209836	0.408891989339596	-0.0244811091314471	0.290510085955881	0.273126052998991	0.822054357124037	1	-0.218466934152386	-0.299826473101949	0.350477922750388	0.974004659308329	0.182250017915338	0.778082529930185	0.907781186541383	-0.16627739215029	0.338982719817303	-0.0665322842606042	0.269529904686562	0.77422417789298	0.203995750787674
HLA-DPB1	0.616267500686599	0.624158703145979	0.701079585529761	0.476887955744732	0.544003305073893	0.346071784640995	0.406290305894453	0.488795301686979	0.469766411482417	0.671732270470221	0.614978309648352	0.467120436601817	0.38101664376382	0.215874476520448	0.691444056896308	0.807442977067041	0.718046943542258	0.534269787005859	0.418870626893635	0.457090394214733	0.152150308692404	0.515538196971708	0.776845025777463	0.691303583947813	0.42123592275919	0.935730338574051	0.421357408491185	0.686824059633465	0.513060876429565	0.136392909734624	0.249193920646585	0.446795607989338	0.670805626707576	0.678190962816459	0.693223624891684	0.280355469988379	0.240882991647911	0.708709144679888	0.583367149939942	0.560801827097683	0.681946477540589	0.703866823915113	0.706267297371003	0.40784616255065	0.262304563557293	0.448536841611464	0.718924001720867	0.208387071655358	0.701906926352887	0.501075781219117	0.300657116196119	0.401588937548565	0.590893523311123	0.551996315164837	0.0452114336514353	0.380980484073496	0.538499322037874	0.385951818456447	-0.00879113773794813	-0.176546334624935	0.184064589066402	0.369018922281709	-0.258280495008259	-0.229512114888769	-0.495559787012876	0.663530259277753	0.45414423271719	0.0467563541340658	0.0561084477089854	0.055251719064847	-0.218466934152386	1	0.821354066175104	0.632346836461084	-0.145893853383137	0.673032433462825	-0.161878166472672	-0.273287038966942	0.799038421652566	0.0120484649871786	0.70215141302446	0.216927908459411	0.327090244098488	0.568241953579778
IFITM1	0.821836141210251	0.845434298125137	0.898460824916998	0.607151092867922	0.710897546044147	0.538440460896006	0.579811838590055	0.706783847206735	0.708406675427199	0.887373489405431	0.807960771338598	0.650806046480555	0.597540677576762	0.32799408043034	0.920946193440073	0.927989356245515	0.876669433589327	0.636044242931379	0.507412378236069	0.608144940674148	0.230407787596734	0.717349810543849	0.899128206065612	0.84268827485584	0.616516216175266	0.667255472510786	0.613507622572669	0.895162184800262	0.620382160203617	0.205981270645912	0.446681887835923	0.473614510366788	0.755114429460097	0.872457340163873	0.820630168622569	0.256047316360389	0.485340992122954	0.868673228125441	0.585012745902698	0.785692368847218	0.842959818589021	0.874104561960859	0.787613780054664	0.556508206938614	0.486208612161848	0.633440352837737	0.73134808314945	0.271809159715092	0.835620864617356	0.698914256594289	0.316079194225948	0.478242078211316	0.698661038479275	0.642411881231076	0.0763141982638676	0.325241987116136	0.735980640813827	0.606378065437388	0.00570055549029287	-0.15310945154108	0.264766127671344	0.502378078050093	-0.341200164476651	-0.313712953276667	-0.594702434001356	0.663894841007925	0.526287646085802	0.0897819923422054	0.09987271472493	-0.0707945479813728	-0.299826473101949	0.821354066175104	1	0.65300289980376	-0.212959902897929	0.69801668904214	-0.3035697951632	-0.389483934138276	0.910014651957511	0.0116568592964694	0.726644353020826	0.415285403287557	0.269291927672242	0.613157067630536
TNFRSF1A	0.490337839872079	0.522715578831974	0.681152385702096	0.303473861201113	0.637421612076461	0.219648212996174	0.33011573248652	0.491599473247131	0.380693100330543	0.586416102907607	0.698980512463279	0.349392193917928	0.308804902586066	0.533074475334765	0.60068905227692	0.8195392926737	0.542755994098551	0.638109675726518	0.608149919094291	0.569770823748077	0.344748830615383	0.361020982697531	0.590962257513866	0.664874116406017	0.364550672682836	0.616168926737854	0.381739074405756	0.505787366833889	0.709650164811959	0.54336851810928	0.22000337705846	0.787818523369538	0.655817182666424	0.659132098204665	0.621568158150915	0.510172891961311	0.238518687915849	0.637324342223948	0.658291474183385	0.566320345093896	0.659219186776173	0.500718720552172	0.550082575415693	0.27495944058756	0.213635954965679	0.560963804103198	0.849918379857193	0.430326256320784	0.669278717248215	0.558822581361339	0.330096024552854	0.496683967132853	0.618343492860345	0.666206037392805	0.484675861348818	0.644516669495328	0.528819569471061	0.358558978414097	0.281079799378988	0.272431922988527	0.523213237803045	0.456885176256736	0.323252906272827	0.276197650739868	-0.326715238265873	0.897272208576751	0.301245026999201	0.0709868353416981	0.274377650470488	0.47067247545917	0.350477922750388	0.632346836461084	0.65300289980376	1	0.413140042617893	0.83630066660808	0.191297616046139	0.247370887509742	0.730942931392371	0.0232071391115549	0.595536058772974	0.378892032993703	0.752775166857916	0.735655730544561
CD82	-0.0660952411486175	-0.0633014765784988	-0.00578130470656606	-0.00686897251827224	-0.133201872675776	0.0120864804786168	0.0304925670752605	0.0289656135049393	-0.0281902849472198	-0.096941566167671	0.0339479927528923	0.00678702780445649	0.0507149283844848	0.522621710924257	-0.153100549953111	0.0681339108213265	-0.0968535351285691	0.312506196292911	0.41505723485259	0.307714398989415	0.456469147862091	-0.102680611752129	-0.177998486250264	-0.261582352196821	-0.0398026242000779	0.053732561037444	0.0561429640119253	-0.101901363263856	0.403081908154368	0.707612764568899	0.0892422787220975	0.640538626447723	0.229001966053247	-0.0866298384930339	0.0748925808791888	0.625981447903753	0.0618192479024366	-0.116520280688149	0.401781969164529	-0.157876665945578	-0.22918539466549	-0.167700222360871	0.0273469086551818	0.0732294348087666	0.0472165388740983	0.195495375590817	0.31978858227705	0.553701043580252	-0.26557249871179	0.154995093811062	0.0819052291557396	0.0169578908289438	-0.192282804044971	0.167295186725727	0.778592348994591	0.65657579557995	0.123240411373248	0.075399605045481	0.566477058726576	0.806798233863368	0.633298281713017	0.371646122366246	0.962039135591638	0.941998497439301	0.325242129773918	0.507834433991107	0.0747312039062076	0.358083549163724	0.376233424675902	0.875523277064779	0.974004659308329	-0.145893853383137	-0.212959902897929	0.413140042617893	1	0.244080750724377	0.769060009512164	0.901311830808334	-0.0244086067391691	0.392982694869734	0.0772492848549485	0.335083290981023	0.80958562297773	0.189587935623742
HAVCR2	0.544288290889597	0.590725081923452	0.739051968105711	0.345730080175958	0.740110220311215	0.287877473741286	0.429659866792983	0.572708370307737	0.4515957472125	0.650099189328182	0.760328073495107	0.384312518155223	0.393063483526993	0.523184800558871	0.662675240497676	0.841356757138531	0.615087880392808	0.608966297046262	0.627779919669687	0.60335302757076	0.355425313698982	0.46926523822895	0.586808255318885	0.720268922822143	0.432638200955048	0.644150657696395	0.448205226388898	0.563337683702975	0.706538273092351	0.460011659353508	0.342476694309611	0.622085851770636	0.638741329611862	0.661272793318052	0.633545180412303	0.493161474592418	0.330709684147776	0.597818512237695	0.649073564927623	0.678059705994002	0.704466830817675	0.487535439855967	0.585907662111251	0.360142003338916	0.301067180820422	0.650033510982381	0.74951459335679	0.427244897260706	0.724979930357619	0.644123935432049	0.381187981128706	0.436201766864714	0.618676085819049	0.678334109712175	0.430286960719003	0.604634137702814	0.591377783245789	0.407006491187348	0.328597404115406	0.11279662048161	0.380134503390983	0.492374655379717	0.144643085504656	0.131037923109236	-0.335058817211086	0.820480048137562	0.321305169778529	0.128076860198002	0.320923254892038	0.33355206116759	0.182250017915338	0.673032433462825	0.69801668904214	0.83630066660808	0.244080750724377	1	0.0936082143577205	0.0982428445179236	0.710600137631607	0.0487027781264565	0.624573414135054	0.40432389597592	0.663311313342701	0.700049248666301
CANX	-0.0746615124330934	-0.094857477391668	-0.027288069033871	0.127299106588901	-0.286337344195869	0.122353803556257	0.112683595802078	-0.0512462018573379	-0.00902810689174596	-0.120036161961648	-0.0593915967161935	-0.0067459139702135	0.0710631290450093	0.456130117390252	-0.215631505155855	-0.050636465748568	-0.122421600931729	0.334115511783437	0.429014644269088	0.237904062165735	0.709635719974268	-0.028577496645566	-0.2850724446749	-0.425717195940376	-0.0691866772853676	0.0365607740529594	0.0648896563430243	-0.123291468501649	0.379166687664569	0.751458925092237	0.19505988708255	0.514851638902627	0.0795987962640659	-0.229851691197914	-0.0194421224248886	0.624899379415949	0.155345119696041	-0.176910499798081	0.286667596507602	-0.232070723561827	-0.396711122120496	-0.0834609545516058	0.048441733635823	0.146234250843059	0.177572659536491	0.222344235399603	0.157514182236068	0.649202853021748	-0.406810566695589	0.173073945257594	0.351879115847971	-0.10503636279699	-0.388176043306248	-0.0310454632834908	0.690654964459962	0.719142932123312	0.0582997395047865	0.147664947214432	0.761887707434513	0.653774205654133	0.56803089387436	0.474254849563732	0.756347179197527	0.888544275512315	0.750806626574905	0.321383676893701	0.263682939098377	0.600716630129463	0.474660445780294	0.806256643353027	0.778082529930185	-0.161878166472672	-0.3035697951632	0.191297616046139	0.769060009512164	0.0936082143577205	1	0.854491648864511	-0.225742411271227	0.710313240722892	-0.026231015113688	0.438497496612318	0.535897905615845	0.0778420318204003
CD9	-0.208812180598663	-0.232198103461808	-0.185898214993761	-0.0505388012511545	-0.294428539017409	-0.0483501391125529	-0.0595082226227923	-0.118545345182149	-0.14183303805734	-0.271619512752092	-0.111921103110921	-0.140722371108989	-0.0626453708726606	0.410371753043253	-0.344061203256469	-0.111781564503953	-0.244815115614954	0.190775358435199	0.313839154363759	0.1862404887316	0.497698573299355	-0.238407627861319	-0.356561881638837	-0.438838820662563	-0.191632702753004	-0.0678241386133394	-0.045853061536254	-0.26049186403284	0.288986935159355	0.68847685212921	0.0379660032690093	0.485111206621988	0.0296438157495359	-0.299483620030308	-0.106177290679077	0.524248845133458	0.0052071063900033	-0.236595015045104	0.194048749120016	-0.325922726636165	-0.430040252449003	-0.242675877979261	-0.0725027164683236	0.00490152292016383	-0.00348251203240744	0.101773566605334	0.0946787277907339	0.507035337006222	-0.404203644533088	0.038859719651817	0.106289511169527	-0.203443759053903	-0.344670611317259	-0.0530877672671163	0.737794372771291	0.657858915582526	-0.0516190470750219	-0.00583983866125543	0.673319880355466	0.785661101612427	0.537016826490484	0.332700122890677	0.924337703729267	0.952367061464825	0.564516996357221	0.341157229716826	0.0813374176367037	0.403024853915319	0.471251099453952	0.826119891756851	0.907781186541383	-0.273287038966942	-0.389483934138276	0.247370887509742	0.901311830808334	0.0982428445179236	0.854491648864511	1	-0.279694494426444	0.515862787462268	-0.0762160275165244	0.272847816942464	0.640374497619597	0.0260182937162668
ITGB2	0.770383481940955	0.818466440674581	0.863304834191152	0.578869125267055	0.640419304713434	0.482138289108225	0.51888946001674	0.73306557031374	0.655582643093882	0.809199069190039	0.763155198595317	0.678802004037082	0.600336436911971	0.425882228132684	0.842306761986601	0.894132430517799	0.83248962301935	0.631542371291117	0.46170355185419	0.611688834138019	0.197126695460015	0.663522288251273	0.881652484091472	0.750987122294925	0.628135539009741	0.704142863360222	0.649830941126848	0.84736735918951	0.700060025516448	0.226586211146782	0.400184307531995	0.563690404071462	0.833041851125801	0.833992509291716	0.893225853401492	0.417446342026547	0.437444867981363	0.779763569469283	0.660857089147326	0.683664715081217	0.772379907449531	0.733473021417898	0.780619479986481	0.551173004949437	0.411168957857003	0.576636627310247	0.775022332251366	0.239944357223623	0.732214250922737	0.630703198342688	0.377368929636225	0.50777041126487	0.625365626947808	0.764794488667437	0.174186713324824	0.386145054726295	0.758535767980638	0.570432812378577	0.0279701234743626	0.0269330853167796	0.332898980454945	0.463464197714818	-0.211467700284327	-0.180965729708254	-0.585748632209117	0.757107806760925	0.487478623957585	0.104207696680703	0.191089799075045	0.108007523768953	-0.16627739215029	0.799038421652566	0.910014651957511	0.730942931392371	-0.0244086067391691	0.710600137631607	-0.225742411271227	-0.279694494426444	1	-0.00203970567650521	0.813137526297109	0.396626700517452	0.389371245205492	0.559591192324779
C1QBP	0.382944804878953	0.343286034659743	0.247738143062254	0.637109321915741	-0.286912367635791	0.64239287884583	0.502388867626206	0.347874226285532	0.482136490389541	0.217054632771591	0.0804101514993412	0.487059969570424	0.569919242275012	0.515100234818058	0.119285305907678	0.0879692502196649	0.302501699185348	0.497510147734874	0.470978283554986	0.481351186651038	0.864849526920549	0.416435484564598	0.0738978680934928	-0.384137514501578	0.361090545675718	0.0951938836279689	0.535710824697283	0.349659027375264	0.581981159528979	0.687607620081941	0.628543417127681	0.362893027525563	0.375582982811275	0.00762955197411606	0.351165349544849	0.644332108798735	0.616395283041765	0.13911830085124	0.324058144976434	-0.0786852732217166	-0.363935742994501	0.308181181801169	0.445606624852951	0.648434498942113	0.632588086547451	0.45321955246504	0.0905332942197966	0.703827663076053	-0.376075907254729	0.456994235351339	0.420848812526758	-0.184460625190155	-0.483768228180317	0.0818988295244246	0.62609553725805	0.648541320936166	0.441701991605306	0.603799157663625	0.823138944153597	0.575999570118712	0.598810147801828	0.781115208831688	0.318689436776386	0.580902837425185	0.661601415346707	0.256510327415278	0.728208010664913	0.896672411194519	0.653868961545032	0.57023580949163	0.338982719817303	0.0120484649871786	0.0116568592964694	0.0232071391115549	0.392982694869734	0.0487027781264565	0.710313240722892	0.515862787462268	-0.00203970567650521	1	0.296606583490075	0.71687140663057	0.215429039493876	-0.154563335515601
CD4	0.851740222301176	0.780640163652218	0.773538069992161	0.823198725685809	0.469919139145684	0.703629737454687	0.720003821549561	0.863420847500881	0.800937339026709	0.721326553667654	0.542616490248105	0.821748863347199	0.773492040230052	0.653576350023669	0.731006386130607	0.724972123395302	0.889164654678597	0.751851558139265	0.52307496352408	0.810552114149692	0.399156375703203	0.657263080813187	0.864905231059886	0.420620282239033	0.727602374713545	0.657934196309826	0.784137754606176	0.80428301757152	0.753627848831346	0.367464722712334	0.567777594277586	0.55752962897362	0.90838287131116	0.738831748704136	0.928938097756232	0.651792773534002	0.617587258750426	0.821160804954867	0.688131261826407	0.443403724696757	0.413208699097062	0.617686573227509	0.837117655394344	0.769867666029387	0.587418961031535	0.569958248806295	0.686347583335673	0.423304903624372	0.428338735443605	0.656438233692704	0.289101093202258	0.156412666834688	0.20522693060796	0.681094536023907	0.383652005464278	0.470575162022689	0.831185812290367	0.750389463813725	0.28331648676747	0.211860821330828	0.54840309477859	0.665441951642119	-0.107070537867564	0.00299743572313954	-0.311459273098383	0.655394524327606	0.768274739162006	0.391181377267722	0.395089624113524	0.254175743345315	-0.0665322842606042	0.70215141302446	0.726644353020826	0.595536058772974	0.0772492848549485	0.624573414135054	-0.026231015113688	-0.0762160275165244	0.813137526297109	0.296606583490075	1	0.522069174472318	0.380165937687894	0.199401902832671
RIPK1	0.737694520048108	0.771281994297468	0.683578735771616	0.699332819995527	0.244110031884129	0.863401912465213	0.822775223749481	0.717401199657338	0.799294084596995	0.704403012052957	0.56174509514793	0.782178772122617	0.850954546855218	0.713998383799673	0.6236110966011	0.500000239677675	0.602582635081474	0.812939434619029	0.82246706094894	0.708999990995487	0.871531263906233	0.746041999810596	0.407166137703781	0.116274929188851	0.776433865483029	0.224887566624704	0.829888755485334	0.673507277948791	0.791149666339816	0.79412196641601	0.915856785544141	0.518760507922218	0.645641864275615	0.496077038409744	0.622032372224065	0.65601276128351	0.915418738075512	0.467218839372155	0.681397927052216	0.478909514238584	0.154655643601605	0.561341550466211	0.655917314612915	0.824110884570582	0.907140700270761	0.860722417753859	0.407279623382268	0.875342685602002	0.0515070576573492	0.878618867848537	0.262449100226876	0.359898547394984	-0.109030689044373	0.542535410612794	0.731913232366323	0.577158479522466	0.827424244232172	0.8962691743094	0.684699047336773	0.499389261045364	0.766273495795969	0.907617788313418	0.212300706814929	0.423874072691623	0.19545117605135	0.482566053395521	0.713995877624244	0.847942183568927	0.497022151784281	0.501334468497695	0.269529904686562	0.216927908459411	0.415285403287557	0.378892032993703	0.335083290981023	0.40432389597592	0.438497496612318	0.272847816942464	0.396626700517452	0.71687140663057	0.522069174472318	1	0.354764105553148	0.230093837255253
LPP	0.224161548049438	0.244058979899487	0.368262220485947	0.132950707750632	0.334746652645451	0.100454443784457	0.222178110066994	0.28940193361206	0.186979466836907	0.270080189514279	0.442210637452841	0.174306129717758	0.177755737018902	0.593345663171998	0.260341610113314	0.543138442463925	0.290572133970607	0.5116695256238	0.613969375696702	0.547669767508281	0.423775988420745	0.145311164538281	0.216628059641233	0.258529607209189	0.151476841340987	0.47398699104249	0.193611590593019	0.217708306445701	0.588445734711634	0.685098740818092	0.163913592572793	0.792431462865229	0.506406130283796	0.287474463324206	0.372527693145111	0.657060725126673	0.136415852411051	0.24886665101429	0.662498707583292	0.227740668180106	0.264119877211109	0.167352934872701	0.336944546086909	0.209310394713316	0.122025248282062	0.416120884227821	0.697460688621719	0.593521677279052	0.252982136374168	0.420077552473487	0.192540932719084	0.26996273585374	0.233259624408092	0.49078593528112	0.722741135934364	0.745432898608038	0.372655417582219	0.215422325695801	0.463640653334743	0.597373294788382	0.626879614072462	0.460450313051856	0.747300247123601	0.695823703187985	-0.068162786259446	0.819854955820354	0.181775885325685	0.238963453626007	0.35114235846252	0.781475465841298	0.77422417789298	0.327090244098488	0.269291927672242	0.752775166857916	0.80958562297773	0.663311313342701	0.535897905615845	0.640374497619597	0.389371245205492	0.215429039493876	0.380165937687894	0.354764105553148	1	0.556794304758125
CCR1	0.279510548196254	0.390675659657991	0.581172565047549	-0.013477119296012	0.599723173809334	0.00468303600140311	0.150908345049268	0.182900617234153	0.147755548595537	0.543633556974716	0.700344111113431	0.0684119041076161	0.0511027941747916	0.131084187124249	0.532551979560233	0.733604347975617	0.324998013643629	0.418620704974559	0.531351078868144	0.239006751809929	0.179542180627401	0.25874917364068	0.359206293479993	0.744958785887339	0.137952328132461	0.545054511667759	0.113569311927498	0.38454425474934	0.408268320084087	0.361444029225415	0.0824506083434761	0.615670214921654	0.334583587826292	0.523812501119958	0.321571402438332	0.140532730661897	0.0601959165343191	0.409970873732022	0.496236231027803	0.673046480696746	0.779646573691764	0.527184890817385	0.34785747773163	0.0234672908616814	0.081848299994251	0.490102284133427	0.669440274309856	0.315269984880193	0.740045626327123	0.479185516591572	0.255287346308134	0.671484954409731	0.776838648499811	0.398267885341026	0.176925324142119	0.445257138716485	0.293873418152588	0.132697356489193	0.0581223467004822	-0.0557076344622968	0.192735254700902	0.235383911404676	0.16037342819039	0.0684540124607303	-0.384115612289287	0.682035218814873	-0.0136112168166783	-0.0976460005472272	-0.125994977522783	0.203434261233553	0.203995750787674	0.568241953579778	0.613157067630536	0.735655730544561	0.189587935623742	0.700049248666301	0.0778420318204003	0.0260182937162668	0.559591192324779	-0.154563335515601	0.199401902832671	0.230093837255253	0.556794304758125	1
