""	SDC3	THY1	LRP6	LRP1	CD47	C1QBP	ERBB3	CD81	ITGB1	CAV1	LPP	INSR	SORT1	TNFRSF1A	GPR37L1	AR	CD9	CD44	KLRC2	ITGB8	ABCA1	CD46	MRC2	FZD3	IGF1R	RACK1	ADORA1	TNFRSF21	ATP5F1B	ITGAV	ANTXR1	NOTCH1	TYRO3	CANX	MYLK	CD63	NRCAM	CADM1	CELSR2	MCAM	RAMP2	VANGL2	PTPRA	FZD5	TRAF2	F3	APLP2	SMAP1	TNFRSF12A	RYK	ITGA3	CDH11	FGFR1	TSPAN12	CHL1	TSPAN5	CALCRL	ACKR3	RAMP1	NOTCH2	CD82	LINGO1	CD99L2	GRIN2B	TSPAN17	NCSTN	GPC1	AMFR	S1PR2	LIFR	SLC16A1	APLP1	MCFD2	JMJD6	RXRA	STX4	EPHB2	GPC2	TFRC	SLC16A7	PTPRZ1	TSPAN14	LAMP1	NCL	RPSA	HLA.DPB1	LRP10
TNFRSF12A	0.813952748267914	0.768234581728736	0.704227761753993	0.76203412951306	0.808887194662219	0.769400079890411	0.734228957279857	0.802715486079978	0.837410905433602	0.704420395566038	0.786682725795219	0.382073536488005	0.725680175992209	0.819498569502527	0.703664810570154	0.689370804355709	0.624992756429786	0.357827507540802	0.743081383518395	0.791783508105109	-9.20896992779556e-05	0.580882990497878	0.615302067671097	0.621150024355844	0.418159841791961	0.562571485741851	0.78709443352169	0.773505306575503	0.729743364562831	0.690137934080292	0.746189188997403	0.712163706340304	0.790213010133254	0.722122997321876	0.118934151480013	0.881353805904074	0.789918605490633	0.641124668740342	0.748951794312638	0.713110601622645	0.822616587332754	0.718892310835226	0.80927476859297	0.675853130172603	0.687179612871788	0.597686519028902	0.802789115530088	0.77570543031787	1	0.734883968009259	0.782933053739872	0.712128720339531	0.727208396006362	0.748052034386331	0.786339107039957	0.773076662218072	0.63573267480299	0.641899548217274	0.831457041205063	0.578806085845432	0.73176910399645	0.79078144587579	0.801509258191827	0.834573924318459	0.79103036202443	0.630289686916966	0.890347159731059	0.738687021737826	0.711924011739611	0.761812078443929	0.450280903643996	0.708533583187418	0.736162379530665	0.626531435390478	0.132879201223739	0.745458974716273	0.710143349150598	0.692717930762975	0.612397798619386	0.647532563765862	0.834365104738387	0.691634638768005	0.806883523762572	0.751019588844013	0.712208351152306	0.532669700257499	0.617272874935403
RYK	0.846903455367067	0.831792303383228	0.902568646606357	0.887003260704689	0.881032233778509	0.86691171407004	0.835303198896679	0.910144015640423	0.90316724444409	0.748253596129518	0.885776816554449	0.601818910560407	0.881268083747423	0.822535397253454	0.712213664847839	0.819149680410096	0.692595303015387	0.351772244253198	0.820692830266688	0.857613285224752	0.161356929778902	0.760387352944155	0.691166930681565	0.787152098617552	0.593605426698064	0.739316898359704	0.775561242424894	0.804545395651592	0.862037895200472	0.78837892545953	0.877926746137095	0.893850096996741	0.816848878263911	0.872125533396056	0.217944673086734	0.850753696768597	0.863164653718276	0.877531996633584	0.865325647782741	0.824573685607517	0.864601993562932	0.855625560323752	0.871793734061358	0.817560351737846	0.794462273115634	0.640196261037726	0.887074321903457	0.923014339983633	0.734883968009259	1	0.710225471722053	0.85173808773229	0.842882896660647	0.803735095564307	0.830520235763275	0.84915804966305	0.782416285752955	0.771778644834147	0.829054233019169	0.76727238087146	0.753872173389562	0.897940154025838	0.859780214675957	0.815534855301134	0.790994584706361	0.750633599741432	0.825443781942049	0.86803001990001	0.791538826898753	0.834454918977536	0.684639814538719	0.804685182214208	0.866278598152196	0.812183940176838	0.303567026711143	0.823535092601191	0.883606227332323	0.777666244037527	0.794725842194603	0.705660304463346	0.880448145817073	0.819141950435727	0.859553099910924	0.89314591732599	0.866965137839115	0.716159633722617	0.681756852212119
ITGA3	0.843480136218689	0.576309467626334	0.742154748794285	0.809085332961067	0.740055334417974	0.590021500897076	0.621685442714567	0.795666145914632	0.805190973349332	0.735091590071348	0.840309520974113	0.586415606642756	0.753644226844998	0.798426020248842	0.575160867767478	0.716848203305595	0.642664129077518	0.483253439301827	0.592234510875904	0.827957358390333	0.325859121116255	0.718487935815141	0.791887922201392	0.79014925347701	0.667288933462674	0.588180099909593	0.672420940908577	0.670714053949488	0.567715437635537	0.844560637444914	0.755595924320269	0.675471373666534	0.710772320594462	0.733731255652526	0.285138481873108	0.771353139931759	0.85082328660542	0.661416290750165	0.793118812731117	0.569169185541355	0.730302937388886	0.786200785942379	0.807247977119232	0.694425839182384	0.60213492281153	0.66323860492143	0.801781535869966	0.715657284403907	0.782933053739872	0.710225471722053	1	0.764682118930225	0.751068967170267	0.588556058658103	0.832852266601367	0.776221051322478	0.707816458751524	0.653821971906989	0.781478546631731	0.735199037400691	0.534457604101119	0.777792054251422	0.769611261083114	0.821988917497064	0.622846032175596	0.717181986594683	0.859577800082352	0.799278095773061	0.638063536949166	0.780015594061877	0.585634172309942	0.648551408602386	0.720559261131812	0.582534681067853	0.395743547660505	0.699945335523887	0.678515523257835	0.515407273303565	0.645640190410922	0.738322381443257	0.794224248284882	0.750078228957856	0.732263510773691	0.626117682089818	0.614538408410984	0.51371904053012	0.724531507324614
CDH11	0.888177954877437	0.745996181508444	0.888728711229077	0.909370885846648	0.854902323952867	0.765883532868893	0.786024084895652	0.91365734623287	0.883868367764553	0.755482102255822	0.891621034892541	0.631520866724489	0.878829096561146	0.842730280415014	0.708806562616017	0.846771936725992	0.690707989871446	0.428727704304343	0.766042097043947	0.896271763697583	0.233195283603748	0.764646697999746	0.755174823818088	0.797360223921563	0.663816728461882	0.67294050258807	0.757462132802893	0.808527680242474	0.746755975159682	0.87546879807889	0.875028427807964	0.837898380727639	0.835647366295216	0.835325023424976	0.251223624527627	0.825437930670452	0.906674077871239	0.847427185234356	0.87323003292911	0.741468246428417	0.848147989926714	0.873879174748671	0.895785613151418	0.793981468914685	0.710816711553164	0.723079210184474	0.869485245155413	0.857009370931073	0.712128720339531	0.85173808773229	0.764682118930225	1	0.793360399665704	0.739960684374097	0.873727759206374	0.846182865463219	0.832449851879436	0.779087546442622	0.873427973356586	0.824761138321587	0.672294205171415	0.883888958536277	0.855014119119356	0.825520641478575	0.749534429483373	0.78107540150574	0.852104550009869	0.878490789302953	0.730704415099827	0.825601786403292	0.643969807339647	0.803231202367957	0.813384660520906	0.669417899965416	0.359938565997685	0.816038540582002	0.827303015647313	0.681172744616193	0.723129670874615	0.740158113521684	0.885557544412056	0.790200166323294	0.842947256792573	0.786092250501981	0.784840049062261	0.643971657996539	0.756843337262398
FGFR1	0.851792118273407	0.734964589185857	0.821721772217519	0.876001577059776	0.846193170653494	0.762153521880947	0.729467100186914	0.861430669523078	0.874606563296837	0.820732166421669	0.891033455661288	0.653984467690158	0.821690770636403	0.857375905577475	0.681673365510177	0.804336277744805	0.794243734486121	0.452913612814284	0.732242934489039	0.834481934256689	0.342010658669757	0.810404693657891	0.800045537434615	0.812785282056515	0.697869344466983	0.789276984559202	0.715304190005277	0.765903369831656	0.784968582138349	0.810793000716856	0.828355501442194	0.789364370774955	0.733282238763343	0.914705254238992	0.367186202889383	0.856809916346497	0.851390171685029	0.843384033916271	0.80196813271391	0.721830921729936	0.798052565448612	0.789176966541154	0.858071044065645	0.779854007619767	0.75977527859681	0.659319428383567	0.891466660729652	0.884142548301024	0.727208396006362	0.842882896660647	0.751068967170267	0.793360399665704	1	0.711564019769931	0.83771600965879	0.816350504472582	0.726670948034351	0.725176665639609	0.777641374711354	0.774762601002562	0.683090701479991	0.858197508877449	0.826624648030494	0.817995381114287	0.724313544987663	0.783260873359323	0.858620386434145	0.838185811949634	0.757134455402075	0.832659472822854	0.790665043718691	0.754441137003523	0.882634185135576	0.78648864273915	0.484485182175287	0.814887014786956	0.826569563923824	0.665432540723122	0.796300133566606	0.777666407800268	0.819642109409014	0.793039056687245	0.835246102469475	0.810452723816943	0.819663442217972	0.656319283632702	0.720497661621332
TSPAN12	0.759454665486248	0.943626649541823	0.812860542289437	0.736551471487463	0.883810389549576	0.901129702197751	0.881257969333392	0.83127279613344	0.807163604292411	0.564816754906111	0.718161608305319	0.281594319155456	0.805092402039066	0.749804555808575	0.831128870624152	0.719469560758507	0.557077971808864	0.153848475102026	0.891593947489134	0.762871419705041	-0.199585225126248	0.566145550695114	0.498326944214507	0.518638958362239	0.270752361858406	0.487190948443443	0.861418080180667	0.808751722063887	0.87647471346784	0.613058331205097	0.760079919884101	0.856893161346352	0.869793845407281	0.709410975644624	-0.0706167424330632	0.841345086875503	0.755378791942732	0.76260063809385	0.757438266748926	0.884417947654587	0.824198204461728	0.721190985665417	0.771834708680815	0.734711216493992	0.735590787286053	0.534570545058346	0.809634633004144	0.828096065774876	0.748052034386331	0.803735095564307	0.588556058658103	0.739960684374097	0.711564019769931	1	0.771848216548335	0.731378073989266	0.650088276553155	0.781172006609919	0.850431488011967	0.549809471716977	0.875898312254658	0.818991220731404	0.809847824598976	0.775455047788063	0.857043397977925	0.573829923214863	0.768965182652876	0.72089568576161	0.79926524603646	0.750820855091467	0.374731092268397	0.75438194975879	0.717578379974757	0.674193364060753	-0.0708285183209568	0.736640091820085	0.774941393866796	0.845462341499665	0.613252876554245	0.538316455736557	0.878000182382027	0.658986133246425	0.864402781204848	0.881264547920987	0.759174230121112	0.600964060344938	0.525294173105056
CHL1	0.926703722427371	0.766298767030692	0.849797960660121	0.898985369126674	0.893404767768662	0.753502086003573	0.808928884662752	0.933796983879192	0.898896513103782	0.748841356389745	0.91080368340199	0.550491749938169	0.88169061276032	0.897189320239273	0.78359156917111	0.839999859398781	0.721592200752926	0.520013835097883	0.758653027162164	0.942634201928517	0.248291670652221	0.756801438883536	0.827628470045193	0.799418786102629	0.649727817075278	0.618482267081968	0.817961835529772	0.852219024705087	0.739025466364289	0.912444074600887	0.875677658273281	0.815752615865436	0.861727107890085	0.829506066888658	0.277773159042197	0.906060399750674	0.943267366670735	0.810942157299188	0.882839431066097	0.748129586242358	0.860931653649964	0.86248916273618	0.913500506675796	0.789104799041309	0.698205616456754	0.8232575237921	0.905600100702646	0.842812991716514	0.786339107039957	0.830520235763275	0.832852266601367	0.873727759206374	0.83771600965879	0.771848216548335	1	0.849667119154585	0.765345244107676	0.778216058567162	0.918886936935373	0.808181045751468	0.736724722098157	0.889256830387619	0.871526534314048	0.892268216529616	0.759508823528004	0.800181890101349	0.911321507572991	0.87341568580606	0.73236540428557	0.897276523441545	0.581406882368951	0.777208307650633	0.814225828698161	0.6952741154758	0.297703962592209	0.824255975398859	0.768476896618126	0.687505264899714	0.708451494101751	0.781304515582505	0.911095325266533	0.817152995999625	0.899671301556027	0.761787306783681	0.725605480189397	0.612333331720891	0.806793527668677
TSPAN5	0.859619417432644	0.74710979471172	0.834567086451582	0.866339789020126	0.859886218316031	0.777426889948416	0.718923151847884	0.877117936010632	0.913019125810245	0.766471807399601	0.891635474963268	0.608178085520367	0.867132423805193	0.828680811130845	0.649037648345939	0.804432622174007	0.710856946741388	0.433109179677656	0.728008959714533	0.878417653514934	0.235434743942867	0.764476233556346	0.740112710817762	0.800202137529553	0.627293881588428	0.683196017711827	0.745981914899935	0.786731124573508	0.785541589593426	0.851289274681163	0.863886793151456	0.823791270475227	0.783127940483897	0.83011349984341	0.273491474899876	0.857967701979945	0.872962452313959	0.82334596339975	0.870946604689608	0.742672973787174	0.852110814850063	0.85763051771075	0.879465914634086	0.755242329916069	0.784272250323947	0.695065900471419	0.894275624708937	0.866242196897308	0.773076662218072	0.84915804966305	0.776221051322478	0.846182865463219	0.816350504472582	0.731378073989266	0.849667119154585	1	0.767903762531104	0.791379058400876	0.851470571782284	0.746341741319862	0.669303407570661	0.869241765512635	0.831063660753575	0.843366732459954	0.744527210890094	0.783883022768679	0.877179207855464	0.859312675036449	0.734802452897362	0.807471632969415	0.673549314511602	0.808955276857205	0.820865204585473	0.749866057817453	0.341625019633081	0.78176846456697	0.862766689949799	0.69995791140135	0.729040870907995	0.767727016521698	0.857322664524087	0.815884958825971	0.860695372342572	0.825887471390138	0.791663992805674	0.646608110670668	0.760473055347368
CALCRL	0.78882370206565	0.661305507725132	0.817517668903721	0.833672614294633	0.757552435201207	0.708608479518527	0.69249292533158	0.829113489331279	0.806584496283221	0.772433849309619	0.823445748245016	0.597123879155881	0.793494109552864	0.772345360489728	0.588080085756281	0.762885379848853	0.682642825924718	0.334962596587505	0.692964188030862	0.810654368499376	0.258447602422861	0.699376144096969	0.714725551104999	0.773229352874488	0.629222984741721	0.639351740836437	0.66576534505701	0.67458720586171	0.683281301652273	0.797342206794014	0.822029025998439	0.748415369289921	0.757712283367453	0.75402094385109	0.288804191634194	0.727701725709169	0.820035581112867	0.755969919105387	0.822373564716824	0.665833175827337	0.777862635796156	0.810138869495571	0.825523299535244	0.716659431172626	0.696967767058456	0.615012439201062	0.788024048573317	0.780553878168957	0.63573267480299	0.782416285752955	0.707816458751524	0.832449851879436	0.726670948034351	0.650088276553155	0.765345244107676	0.767903762531104	1	0.692729491252534	0.759053668517948	0.77506712583159	0.553513064751212	0.819860736408336	0.793155394573639	0.74234478059854	0.682790459620193	0.735131981137698	0.769800382045706	0.777291041350207	0.660253253694519	0.742514814804215	0.656935287022451	0.698209106719258	0.742295250996813	0.616813116983071	0.40482885288834	0.716359835211557	0.764425865675911	0.618044813631175	0.705739858286507	0.681980859521379	0.814598667779685	0.739462950038469	0.744016086380191	0.747563038672461	0.732895059418335	0.581334111466862	0.677074734718312
ACKR3	0.777922495594793	0.786130435257222	0.791208987167874	0.759461552101258	0.831922325387	0.773568298954224	0.710942923459987	0.818335224569733	0.819662493662966	0.594898805029026	0.779283584169189	0.444172808418019	0.854521404342224	0.746649317986015	0.681677619499857	0.738231225498135	0.597802403449678	0.295116272689178	0.728508223930933	0.782756140182306	0.0444296625371841	0.670271449148765	0.642293761540282	0.61965970570024	0.437551126238579	0.50225932079629	0.741562605298904	0.716188344578491	0.779509116619723	0.732443629085838	0.769726013417425	0.841492184878586	0.781826232114298	0.727941872328054	0.0859970406200983	0.781265957121229	0.797854599251006	0.782183514176561	0.798851555378507	0.765131176773829	0.750849875572469	0.766461339798724	0.787127958475227	0.71107284570796	0.77058635591697	0.632566464439394	0.842548153135883	0.796229526891204	0.641899548217274	0.771778644834147	0.653821971906989	0.779087546442622	0.725176665639609	0.781172006609919	0.778216058567162	0.791379058400876	0.692729491252534	1	0.812696104852008	0.634023769664516	0.707804550968896	0.812232525939848	0.776387038490373	0.778377993216739	0.695191980977006	0.655693527762449	0.776402269552179	0.77931286054529	0.745687142563204	0.761877174607034	0.512373574919787	0.712609847776034	0.69468998859894	0.668143040483138	0.148577601458255	0.663496043067147	0.811053573189458	0.725397827996317	0.638579922934452	0.652476054796632	0.82627849928525	0.707766587474237	0.821771652629448	0.796956434692894	0.703962218595161	0.612230027079761	0.605134255565649
RAMP1	0.890556009140141	0.856425551544994	0.846121218776113	0.877713878174475	0.925893865667157	0.829692850578119	0.852740712688894	0.923845327493622	0.900684090979934	0.708008765615704	0.865004169551437	0.487628884830313	0.870836329459312	0.864301253456865	0.841557404882696	0.814233216276292	0.6422445323238	0.399432273468466	0.840527761321032	0.919348886641268	0.0669857889391396	0.676983480411285	0.712334793005205	0.706408975298417	0.524124102482437	0.581412221747658	0.868707872666972	0.880996394845097	0.794591768878935	0.842572817314911	0.852813799000834	0.844298184251186	0.922996280045789	0.790809275836299	0.108270897127032	0.916834622474018	0.924805355665752	0.797244565066577	0.867145159206807	0.809225019281917	0.89985935440744	0.853667901577803	0.911667649162111	0.753089776588504	0.753089081253306	0.740467423451902	0.895425965191923	0.870227856505808	0.831457041205063	0.829054233019169	0.781478546631731	0.873427973356586	0.777641374711354	0.850431488011967	0.918886936935373	0.851470571782284	0.759053668517948	0.812696104852008	1	0.722263053025103	0.803614542932623	0.889605802804786	0.888801178642447	0.883655397747133	0.815907897937087	0.730775707710233	0.908170516686869	0.850284454529997	0.786192156271489	0.845831467932598	0.479567100060175	0.819313113930891	0.79086299838375	0.665584465361374	0.130825525972819	0.815984634663219	0.789612451432014	0.750560691158522	0.659206951622965	0.701426558093109	0.939320472515326	0.760097099713194	0.925847835942131	0.813177885286496	0.766535016557944	0.641063106642213	0.763661107610082
NOTCH2	0.806273723953138	0.557733582988431	0.786003830201041	0.848390103975403	0.744556772541444	0.60365247150064	0.634921762409097	0.820295413534817	0.7991083206915	0.783591991564454	0.864651610626187	0.694088630728008	0.793731946809401	0.782860034037645	0.549629476494252	0.788875285760831	0.716934349174915	0.547765724323791	0.592436358938979	0.821424410020494	0.487791343348142	0.782458241421031	0.814223441439826	0.853106482331635	0.776572851165806	0.712852550391499	0.604906809065971	0.657321007675745	0.606824459816513	0.877030366295565	0.807946842692388	0.706217505582279	0.656916197842249	0.804630976255989	0.478818718331411	0.728177988659972	0.833906209734197	0.76350572928475	0.802535317039865	0.574574362531883	0.721287427892017	0.790711616608269	0.816604349104001	0.707141168619057	0.611956943404117	0.713597229325494	0.789788145485372	0.759768798677778	0.578806085845432	0.76727238087146	0.735199037400691	0.824761138321587	0.774762601002562	0.549809471716977	0.808181045751468	0.746341741319862	0.77506712583159	0.634023769664516	0.722263053025103	1	0.51107719936952	0.786071771156123	0.755605854227627	0.722951294360609	0.591253128178793	0.748588101273026	0.756751730921292	0.814207666257364	0.616097150742175	0.786273157851405	0.722225651997316	0.649384130166606	0.77859563007713	0.679360788472428	0.561896234760367	0.742135470592509	0.715009212459822	0.50676510265261	0.725224498478607	0.758812005026999	0.73688332023544	0.769831642302238	0.720517508735828	0.650797942139159	0.693885747134051	0.574637645097555	0.768999330651278
CD82	0.737972223473916	0.911181461972213	0.740675076297832	0.71389279183708	0.844466235574409	0.862229719206761	0.893328305959832	0.793698411466634	0.779831561029147	0.508806563479444	0.690015070772402	0.25537439710777	0.716964082018334	0.733119429706416	0.876561317615016	0.685199496870759	0.542956088398789	0.15015088462604	0.861862501487719	0.727706201215567	-0.213484589095612	0.51929087026849	0.446024251873718	0.459347317912384	0.243218709747915	0.47207220773972	0.849537840233059	0.820498749510329	0.84005420414427	0.554750889875531	0.712880085585297	0.80151898923414	0.833924319849755	0.69822172819883	-0.0505207488927539	0.842866082218287	0.726054143596462	0.702400454237345	0.705708223300918	0.843764995847012	0.808089644032977	0.669820042283228	0.737328785203327	0.658350318864483	0.705606011488326	0.517853198547365	0.775547552883073	0.800621097309034	0.73176910399645	0.753872173389562	0.534457604101119	0.672294205171415	0.683090701479991	0.875898312254658	0.736724722098157	0.669303407570661	0.553513064751212	0.707804550968896	0.803614542932623	0.51107719936952	1	0.792686994448272	0.767918856292595	0.736935134915192	0.816584247483099	0.525848206144321	0.746316117041837	0.689211035010681	0.79971600650736	0.723550566317828	0.346499836752421	0.740261581351271	0.714644620655113	0.643933399614368	-0.0843125047202549	0.722362697173816	0.705396301475603	0.83579781691339	0.582612995948708	0.501445623990857	0.831595302239831	0.618539749616714	0.840073584082573	0.815047474792437	0.722177884174917	0.562013454862294	0.509330809387814
LINGO1	0.929192709406713	0.860658422307393	0.900225258838531	0.92983070734334	0.908876857807502	0.869012640355913	0.862846132975479	0.951903661339488	0.928907352044398	0.782770535015393	0.91400039033486	0.570441067186046	0.893929537604143	0.875415289028141	0.785163694388822	0.857855261794045	0.754380336813239	0.324792668165884	0.846288418809989	0.906831792589773	0.123006944048842	0.779408620014051	0.744754852782655	0.785787610017715	0.59969782362314	0.703444752419135	0.837863818435419	0.849745923212484	0.859357820497977	0.833710573055489	0.906355343527866	0.906752894540339	0.880599492115367	0.885510272542967	0.204112632911955	0.906747522087712	0.91318209917151	0.861225237409559	0.897966056689729	0.835274869457215	0.902829947668489	0.882098829459939	0.918162433791068	0.819258385761702	0.811772149557385	0.66952024084656	0.933138627144014	0.917281957678209	0.79078144587579	0.897940154025838	0.777792054251422	0.883888958536277	0.858197508877449	0.818991220731404	0.889256830387619	0.869241765512635	0.819860736408336	0.812232525939848	0.889605802804786	0.786071771156123	0.792686994448272	1	0.913034996740879	0.866821009321563	0.821287266111835	0.759785101227051	0.901486024959802	0.889770133743109	0.82583579658738	0.882173441615037	0.672109002339174	0.829307990736727	0.870749660715702	0.77036045028839	0.318165460220313	0.836918506027566	0.88083095010466	0.790550290797119	0.785936271720849	0.739451789342696	0.939299332751871	0.839849184280701	0.895327960124399	0.8802606463803	0.853950359225418	0.675891781592473	0.718792706501346
CD99L2	0.90227564494394	0.843512132997706	0.870360720434116	0.88674403649422	0.915053841514959	0.851645429925213	0.833989304954322	0.930365506052062	0.918051834367775	0.771556926560304	0.884566241755558	0.53551387232014	0.856905319420543	0.876804070874888	0.769755196023571	0.833041235038106	0.750748261028891	0.391566382742088	0.844588376814334	0.882272313459322	0.113408126105479	0.751438516331199	0.741697603967836	0.762401616862575	0.561926309025937	0.683423314743043	0.811144846496846	0.852888738040453	0.841249500512495	0.809323163666159	0.870632435475987	0.861223447356628	0.852503718185185	0.866437748583882	0.207183742787312	0.909636588529084	0.898035377361235	0.82702491812281	0.862303561885587	0.811241465970382	0.872379259030738	0.840499380816296	0.891474103954012	0.788325388176633	0.783198771164766	0.691118278441624	0.91381585955741	0.893841164778472	0.801509258191827	0.859780214675957	0.769611261083114	0.855014119119356	0.826624648030494	0.809847824598976	0.871526534314048	0.831063660753575	0.793155394573639	0.776387038490373	0.888801178642447	0.755605854227627	0.767918856292595	0.913034996740879	1	0.869210088006067	0.809440452799983	0.733900873661872	0.891805547534038	0.862754716459673	0.812046115152813	0.864367890792499	0.626489941802148	0.818882803907918	0.852480151467716	0.73863375680674	0.286682292493981	0.836910762199792	0.832490506617931	0.755653608756314	0.764008729666808	0.729337896700092	0.909381047721299	0.815828328964687	0.90371128628458	0.85868733869632	0.830441307483175	0.651396490040845	0.705329035264057
GRIN2B	0.902975214490638	0.791138085997925	0.831190882152509	0.85513737781334	0.881187299686397	0.776550710599665	0.780647364428993	0.891645468256902	0.893518485365141	0.709217061035987	0.878164619545094	0.513241138209509	0.859225153871318	0.865695164200221	0.730335005769937	0.809465806466885	0.657436008573591	0.398737277839181	0.77377224520186	0.893222205154607	0.137895170014613	0.721675233910827	0.766797481840281	0.74344248036676	0.561188975162235	0.604735922300703	0.803520357149371	0.802235665725592	0.764838683014396	0.824383747571963	0.855566885818435	0.819761832809815	0.842150001637359	0.811469828585184	0.155467508606014	0.884680191235064	0.908431247341258	0.763901702467191	0.866004824887384	0.776452372232927	0.82052407338946	0.845797791859143	0.883239902971991	0.758341574765939	0.729434208486347	0.693678370722799	0.898540584639327	0.843677237380733	0.834573924318459	0.815534855301134	0.821988917497064	0.825520641478575	0.817995381114287	0.775455047788063	0.892268216529616	0.843366732459954	0.74234478059854	0.778377993216739	0.883655397747133	0.722951294360609	0.736935134915192	0.866821009321563	0.869210088006067	1	0.784062113846703	0.727748741116255	0.909542325550461	0.853588587699159	0.755173050782974	0.869942849892078	0.547991785317807	0.756653860495245	0.811157183266772	0.679400173975921	0.234419731388499	0.781347779955811	0.781365100735783	0.710869117745502	0.719181152382744	0.721525757127929	0.899770383599417	0.779726267579952	0.8724274242316	0.810089460892954	0.744852699318115	0.59999608304784	0.71607334963247
TSPAN17	0.788858636419141	0.89058396375983	0.789673907694224	0.762552276966798	0.839559639098756	0.870998692752102	0.856949374853912	0.828365841038823	0.810631495938226	0.64481307459572	0.751133550184014	0.335431258256226	0.774017151734489	0.774551026165127	0.791387650968428	0.723394079194103	0.595792492097008	0.196754158078841	0.868894265720877	0.766138788523922	-0.137720444468151	0.567934505437277	0.541142059108587	0.562935419968083	0.328330537018605	0.539859303129929	0.835112485727633	0.821386713233414	0.83141293353933	0.633239726951986	0.782157081959753	0.804432066365737	0.833075676856809	0.72146589427287	-0.0211061516318646	0.840264090951505	0.771851067540934	0.730011132102711	0.75517187395146	0.844393927803111	0.830239808644522	0.730252363721429	0.790937540684366	0.72325698410576	0.721403341580614	0.511669132708801	0.79547392482238	0.817580696057082	0.79103036202443	0.790994584706361	0.622846032175596	0.749534429483373	0.724313544987663	0.857043397977925	0.759508823528004	0.744527210890094	0.682790459620193	0.695191980977006	0.815907897937087	0.591253128178793	0.816584247483099	0.821287266111835	0.809440452799983	0.784062113846703	1	0.591337531076901	0.792755978380923	0.722680602841229	0.782713691208848	0.749088477653742	0.42798897434726	0.743586624334153	0.734957062908756	0.656433930904854	0.029435755174519	0.758541690989061	0.760392564340494	0.797711680569274	0.632370248864483	0.544164877888853	0.861863665903396	0.660422413938203	0.831713537413433	0.844808641869866	0.773077667638294	0.581326500034795	0.534633494051837
NCSTN	0.772276685009369	0.570056387469895	0.733039466306907	0.805763203143997	0.736957509509526	0.624468301012803	0.588921625890607	0.78584508672466	0.798216154798003	0.765877417443064	0.834187179206734	0.676861284836094	0.776448114387721	0.76230388840212	0.560326217000984	0.751870740641711	0.716083222790516	0.478051412254508	0.580573064311335	0.809253201235947	0.434472709925451	0.745088104410481	0.781808506001837	0.800153560799797	0.718383968141984	0.665712988161276	0.608682146375512	0.674588452014604	0.623879253500514	0.827583137508934	0.742004587552545	0.670437140750471	0.676537605898112	0.788403369846088	0.413967658140637	0.744125626746328	0.798114400661092	0.754818371270608	0.754029215945542	0.56407565480335	0.735561237987857	0.760156421237531	0.819611985747626	0.702327232326544	0.659911574324234	0.688384157008282	0.800803009215631	0.761966219555215	0.630289686916966	0.750633599741432	0.717181986594683	0.78107540150574	0.783260873359323	0.573829923214863	0.800181890101349	0.783883022768679	0.735131981137698	0.655693527762449	0.730775707710233	0.748588101273026	0.525848206144321	0.759785101227051	0.733900873661872	0.727748741116255	0.591337531076901	1	0.777287564755435	0.75741060420647	0.588403662360958	0.738826976822904	0.696236869965202	0.693852585152576	0.754441948574057	0.64827678820896	0.489020705646742	0.700619181385179	0.724616486587554	0.563064057149543	0.684415068375507	0.746372972357051	0.739867241790245	0.751730252292327	0.764841120298557	0.68007753254287	0.663742568897123	0.592471522290111	0.757781589070487
GPC1	0.940369367563176	0.791611937950681	0.820569819498027	0.902341019458259	0.895675091049079	0.797380729348745	0.7764225959772	0.917884492049752	0.932587542489777	0.812170442892041	0.908810645771267	0.543490581072058	0.842135788265198	0.911083679930339	0.75323607211117	0.807912287806455	0.773366736054619	0.471880208807337	0.772627621137877	0.917878022643533	0.193464407670864	0.741738184496599	0.801378593211857	0.783056782147168	0.630031511735113	0.667799691243709	0.813949289895481	0.845722836161784	0.780226883589849	0.872696945704079	0.862939574666573	0.805698049431651	0.852151572757841	0.860503956683851	0.255298505410862	0.940782563106279	0.921944767791363	0.787080543306294	0.860511518998661	0.74452651684413	0.88513228551972	0.837959190748263	0.918260506377162	0.771813474939392	0.765841826339432	0.750834062106078	0.931855426724712	0.867412914685598	0.890347159731059	0.825443781942049	0.859577800082352	0.852104550009869	0.858620386434145	0.768965182652876	0.911321507572991	0.877179207855464	0.769800382045706	0.776402269552179	0.908170516686869	0.756751730921292	0.746316117041837	0.901486024959802	0.891805547534038	0.909542325550461	0.792755978380923	0.777287564755435	1	0.878078942945115	0.779625932146651	0.865974450419355	0.636289490168487	0.798003464758894	0.840707825838036	0.694408178402979	0.340706926206737	0.821378298570643	0.816024977206015	0.70868397639531	0.716445403506259	0.783112982473339	0.912389229304098	0.805675607185422	0.899997123442088	0.808692032448654	0.785645140733146	0.620054247396669	0.770826497173293
