""	CD63	THY1	GPC1	SDC3	RAMP1	LRP1	CD9	ITGB8	SORT1	ITGAV	ERBB3	GPR37L1	CAV1	ATP5F1B	ITGA3	MYLK	MRC2	MCAM	OPRD1	LINGO1	CHL1	ITGB1	PLXNA4	LRP6	PLXNA2	TYRO3	TNFRSF1A	RAMP2	CALCRL	EDNRB	ADGRG1	IGF1R	CD47	CHRM3	TNFRSF12A	BAMBI	VANGL2	NRCAM	C1QBP	ITGB5	LPP	CDH11	NOTCH1	CADM1	CD81	PODXL	ADGRL1	CXADR	PLXNB2	TSPAN5	PTK7	DCC	ANTXR1	FZD3	IFNAR1	JMJD6	APLP1	PLXNB1	TSPAN15	SMAP1	MCFD2	LRP8	KCND2	FZD5	CELSR3	F2R	NETO2	RYK	ALK	KCNJ10	PTPRS	CELSR2	LIFR	CD46	NCSTN	SEMA4C	IGF2R	RACK1	ACTR2	PARD3	CAP1	PTPRA	HLA.DPB1	PLXND1	STX4	NOTCH2	AMFR	RPSA	ABCA1	SLC16A1	TRAF2	PTPRJ	APLP2	CANX	IFITM1	LAMP1	SLC1A5	CD69	LAG3	CD44	TSPAN14	TRADD	CD74	TFRC	SORL1	PILRB	ADGRE5	PTGER4	CLEC2D	CXCR4
ERBB3	0.881439272862068	0.784586744952969	0.885450843554681	0.985508027882125	0.901507598431033	0.980247386193143	0.915175028502535	0.968570107398517	0.956442201204878	0.929463221162049	1	0.969800985677332	0.597343836917883	0.828982617558191	0.779494605662295	0.820518955131251	0.958422104958683	0.875753975009737	0.837469861583222	0.95903712866945	0.963196299812014	0.870940288463016	0.868965605481907	0.965294879606885	0.84332848990641	0.969937593282924	0.856076578915673	0.73834934810268	0.812070599821188	0.991513501503695	0.917196245927405	0.894833525642384	0.857629337440372	0.965429641827281	0.848041216998576	0.940240964069375	0.987984675058076	0.907405576400214	0.651075583619164	0.85608531139777	0.922737295710119	0.930617595697438	0.92204480735089	0.903980890086233	0.832421910408393	0.897212719183245	0.978067441462545	0.938145690903554	0.849746661709111	0.912171411685297	0.898423174604201	0.985290935343829	0.969670507542488	0.94279726459514	0.887603255683825	0.95014530297923	0.865631048217339	0.962218576050351	0.665550876692925	0.924845517914397	0.856018351728589	0.790697281814767	0.98701819936274	0.93673319619239	0.966582977061402	0.848528161505977	0.923520102376853	0.915259731269176	0.993475542601978	0.821543787328714	0.918466154741251	0.959392177808554	0.923783997570551	0.939376573309911	0.874008559955972	0.817259589482874	0.841759760627172	0.652668394448316	0.831653509473709	0.963347810291519	0.789111152870834	0.877096591567595	0.684480668128834	0.79840445828406	0.880456867685158	0.927714093634427	0.902313458589082	0.665778098363213	0.940064051247582	0.902995139592195	0.815605416856227	0.872680232336852	0.91816482420828	0.852663421227297	0.493716937687358	0.873146201152587	0.585270296920262	0.388056292281264	0.630169336699454	0.818651049438277	0.899457984997729	0.655346629883612	0.742387074168929	0.829699451128735	0.814133344320339	0.908560454229901	0.781072972607954	0.570295584735361	0.669320478856514	0.589846688077576
GPR37L1	0.857016946195094	0.711322024913828	0.87988308103739	0.968670529144027	0.899872126480131	0.954329237858621	0.933738574564976	0.931029466152073	0.931696291445183	0.890796893580101	0.969800985677332	1	0.570872027813785	0.806742711471931	0.757873423547165	0.762606063452999	0.928501882994133	0.839077320713436	0.772573625025565	0.977221368296776	0.975359703331176	0.840574505819768	0.842974853897672	0.930514556947161	0.828564587851922	0.963919074673948	0.841868643973423	0.732000134219817	0.812143620998686	0.954525202696223	0.932616908582679	0.861782034692677	0.868036012332026	0.931766639286717	0.82609042215082	0.973338268277018	0.978841085275076	0.866593534763693	0.66579465003263	0.857607755344179	0.88746194192893	0.905916378869577	0.89811874377867	0.860194782322127	0.818204680248891	0.884294571647913	0.987467363375278	0.942910205655413	0.829730799096141	0.889747473459445	0.882445616146686	0.955262606435723	0.929801115507363	0.978616922665221	0.865742297934154	0.930426540326786	0.89200042735612	0.987792890310587	0.679003064316025	0.918699361557656	0.828099928721776	0.765527039279027	0.991171264378962	0.883289496627862	0.930068694678851	0.824756370083995	0.909521282617992	0.897062220108543	0.974694781332247	0.891400447216739	0.94766733865481	0.907959521852018	0.859856452256383	0.948630636250573	0.896327294681369	0.876795168824439	0.835174541946652	0.677395989982308	0.824335575879635	0.918758847403312	0.784179767854823	0.874172106471147	0.630180212882569	0.803777796939266	0.846869242226996	0.879391782229256	0.884192641292799	0.692901261484746	0.907771672243147	0.88915686943254	0.804626921263912	0.85940820569734	0.888304915972497	0.844524321153756	0.553358266995991	0.864480032325386	0.609895412424558	0.47713938282067	0.65734566047052	0.81925910336858	0.910635562351532	0.670763568186245	0.720419914525549	0.830864022135146	0.8115126793466	0.911067142591548	0.805071262561672	0.623053838875951	0.760010652723336	0.643263922271829
CAV1	0.866698702360747	0.839896525066112	0.844744854590308	0.668233028675612	0.787873316629861	0.711200333598874	0.797153438839662	0.666267305921149	0.763826420674411	0.787288265040266	0.597343836917883	0.570872027813785	1	0.908462575212221	0.93958546612549	0.930132614064797	0.75823114662702	0.893114519165132	0.549790529121681	0.576533000624271	0.580641842671269	0.8837162106453	0.84135923593047	0.745406066536032	0.882958895386672	0.693538010483355	0.888336315401155	0.946597374005956	0.907022747721128	0.664922426950611	0.778065782426588	0.838811292446483	0.8326214491649	0.596132372138524	0.896052496844235	0.571121663497987	0.599794972871212	0.800016519636931	0.924569063421212	0.87593149613796	0.825620999027739	0.830775134120098	0.798259672504884	0.659255027513697	0.895215663898702	0.86570994074988	0.627499957669094	0.749259115119069	0.879077883407056	0.804266484317174	0.841625906128682	0.663257806736958	0.683823758847132	0.58027983680624	0.843091142827948	0.765242883200783	0.823726797833434	0.644706238765552	0.868174409559068	0.782308312091609	0.905203786088129	0.903139939350848	0.561826454099955	0.778141407446734	0.674576775235905	0.905608322753795	0.818205026482865	0.847165969261756	0.632740388355035	0.362077614198413	0.733067910878846	0.699897790433114	0.68785043741433	0.764252612625651	0.828889742419007	0.804799109792301	0.87173902090309	0.846501016001102	0.881836417437708	0.73611167452439	0.905046506940186	0.847972370892157	0.731611404273747	0.917143465961851	0.858841731180657	0.783030079622551	0.796079809080337	0.817263450100458	0.742093100548791	0.841690980849465	0.881656777800296	0.785792536899958	0.80305521778551	0.894235471290073	0.583224751092798	0.866451371655343	0.922265584244394	0.265783771535212	0.806071724816416	0.807940534724867	0.808337413598605	0.72913368853782	0.85049802258983	0.861131786930718	0.743763681776403	0.797109746129989	0.795141992152518	0.506598768593392	0.50609299210473	0.418612535837362
ATP5F1B	0.974530938236014	0.869806186791698	0.963530241247607	0.879364310480228	0.94286752477407	0.901594270878896	0.944291253305021	0.865128809231896	0.941222917181418	0.932707772812853	0.828982617558191	0.806742711471931	0.908462575212221	1	0.969935348997414	0.97000998897437	0.925762750013126	0.982924977630634	0.741616447718226	0.792519649133746	0.808514398626375	0.978796532332032	0.973695747190499	0.921255980982109	0.965654576227499	0.894895889833057	0.993127740151052	0.971641407203623	0.970236359609864	0.877483067903782	0.936929521209371	0.954611307079907	0.976280979234719	0.823046783757651	0.983384650335114	0.796621135769956	0.8272712091765	0.93356323452776	0.955708885010456	0.975778771493306	0.962796174284028	0.968211189931161	0.95281670509289	0.838889366659808	0.991214774708919	0.962654848627496	0.845398806362747	0.929999665182348	0.980224312381646	0.956714124556381	0.965062031809457	0.875522177487762	0.874373742971628	0.820680577529586	0.974576044535001	0.946613450207186	0.948296322183708	0.852267115285839	0.914213050645407	0.963699276918926	0.988865212293423	0.982197703827032	0.800200885562491	0.927514075714412	0.889152542781118	0.979022469208311	0.96954359780427	0.976548709192178	0.86175930019353	0.622702275782076	0.906803569660395	0.888142613711175	0.858822376451848	0.937792930100982	0.964008124044506	0.917878603587293	0.981350158342146	0.928054009338515	0.990077359839491	0.901713007641189	0.991040673871999	0.983401803545988	0.854146759889303	0.971713761758175	0.978871879566871	0.933163686606366	0.947923316841398	0.920328299257811	0.911960897226941	0.977560300976964	0.991536854940618	0.934148161261708	0.949018052155958	0.992911837905726	0.706638790385133	0.985617008154204	0.920191029545597	0.486725733203427	0.889512839559846	0.946375314605514	0.965046053332202	0.86966884592102	0.954195662560441	0.980767115588213	0.926151666194917	0.951984845203082	0.931586714741204	0.710580070314395	0.709236142201506	0.659544908753473
ITGA3	0.977857777827625	0.901657516416343	0.962518883700105	0.84846757823278	0.93690313056071	0.87785103768062	0.925335709255294	0.849261438546639	0.910620867199083	0.931633758849594	0.779494605662295	0.757873423547165	0.93958546612549	0.969935348997414	1	0.974961231906316	0.910706230280882	0.953962285678875	0.758503197295205	0.721828943493954	0.781749231735899	0.979452287176459	0.923229194334763	0.898386228110719	0.932219278508041	0.867384160275605	0.976626030491557	0.95286510960063	0.945726811118936	0.82807921525014	0.889163161520227	0.960895397472507	0.946382977974932	0.798189274452029	0.978846971911726	0.743224406680491	0.776593222398987	0.939246738073943	0.930858825827151	0.956543190428165	0.945316452452563	0.941729281114666	0.933438862695463	0.845155924605114	0.978343243818486	0.937786088456495	0.800544330152346	0.902160036278768	0.975514202105982	0.945783953241176	0.957123776745644	0.829262793762564	0.85845493802364	0.76781495565936	0.960801459235382	0.914247378372892	0.943640763896311	0.80068249928424	0.845514631306556	0.903787277215524	0.970826039077715	0.947262944436036	0.747248537855875	0.889377948320996	0.855081787181548	0.988719912097488	0.938398547636749	0.955830632841306	0.805373145443579	0.548843076770386	0.882954715737217	0.871755632439765	0.859365896738045	0.904347674715856	0.938977446689582	0.893854271478136	0.951967778872099	0.885663233067076	0.968052242303628	0.880642042876211	0.967695237420734	0.955446050062159	0.823560705806956	0.963246065037495	0.966560033227013	0.930096036404182	0.941145279005202	0.874231140309237	0.906777644248345	0.959699032301006	0.966913531844354	0.935941819624981	0.942006942418268	0.972632539875765	0.644045252121903	0.972437491630876	0.911954990317647	0.40848911745503	0.864445293437114	0.939681864806673	0.931057453121028	0.835060381292221	0.933966627336438	0.956081051791426	0.897832128773864	0.934134986235588	0.926261088044526	0.64291769511556	0.662752718684259	0.605321805661395
MYLK	0.971583627795162	0.942479332420069	0.951792549784621	0.868332028887748	0.920964311846616	0.89718691395406	0.910742779477154	0.877672546025108	0.928703623421718	0.946346461262929	0.820518955131251	0.762606063452999	0.930132614064797	0.97000998897437	0.974961231906316	1	0.928732739509456	0.978042731260905	0.788313149234387	0.750751031101219	0.785294475446279	0.979865050465098	0.930554754679539	0.922131006569917	0.935550845872229	0.878968252977664	0.968276148079068	0.942066511517042	0.940246880883265	0.869615946883792	0.88641126531656	0.966364426084441	0.921819938342482	0.829460760992109	0.976857390802437	0.73539383426114	0.805438973666995	0.951892398636746	0.893111034807456	0.940774489044237	0.964033903897214	0.958055108124396	0.944435767430408	0.866736147872421	0.966276792362459	0.948451339055124	0.813407790086545	0.901612692569081	0.970270455191506	0.944838030509363	0.955039427697688	0.862030385213866	0.88855567925573	0.760281196702332	0.958367179194497	0.925500876003321	0.914974447010528	0.806990621092782	0.850976461966093	0.90963403573778	0.976221966780769	0.949859151514504	0.76949873006549	0.924497594663818	0.879440661149227	0.979278533419637	0.940443745857617	0.959835145999041	0.837779000959194	0.532517440081281	0.859141350897564	0.904478353605709	0.895641215864734	0.89500201815974	0.912539019527885	0.852513258147876	0.940161736462217	0.833935502488018	0.950287139318086	0.916961467209844	0.948742375591375	0.941337984810926	0.831387249209402	0.942863996419199	0.96984317780434	0.946671627908369	0.938399405971491	0.818388382509336	0.916845903370748	0.954136794323804	0.947745101658565	0.921547179179629	0.950376260874333	0.963021544174344	0.567664301470473	0.95744460157117	0.857056900974325	0.304772686288411	0.821555368367708	0.904258242227348	0.913495459048386	0.777697935216699	0.916322475560657	0.932686913678722	0.866605725626716	0.922639265610119	0.874619970044458	0.562483765375526	0.579228548850255	0.521175727923672
MRC2	0.972351216192721	0.898867403441362	0.974168842279928	0.988068678823543	0.978779694811501	0.991833128038559	0.966907534814603	0.986647623180696	0.992645275027547	0.990986304624739	0.958422104958683	0.928501882994133	0.75823114662702	0.925762750013126	0.910706230280882	0.928732739509456	1	0.946002332410106	0.891130048635362	0.893544788801068	0.945753969994075	0.963063521066073	0.91890542981949	0.995142126292946	0.896624657901354	0.989440586206787	0.949880119207228	0.846519569617461	0.889962724708537	0.977191890856845	0.937994328573827	0.981681385361482	0.937552605002731	0.968570490913257	0.955053924770638	0.890237170478725	0.946674099428192	0.98547892108292	0.789866600779496	0.928373457124945	0.986893167084579	0.984880592841804	0.982897643858833	0.956707537026388	0.934825146114689	0.945628615177916	0.951697396633534	0.983933573054048	0.955151132657839	0.982751316948474	0.973660264384519	0.976260465643798	0.989289316775189	0.918819258110098	0.966109980701203	0.989773533289087	0.950105251248626	0.935351431357826	0.751330949157163	0.956572356698573	0.936632688844491	0.881953178449105	0.929140216633801	0.953455452438899	0.985230070227176	0.950855463190011	0.971942463153895	0.976754384620542	0.967319801373195	0.72506513410172	0.945130662089274	0.989621351147508	0.968507956961601	0.963974471416205	0.941895680333987	0.87933729799364	0.916612718488441	0.769709427928521	0.926192428062526	0.988596846362897	0.899949035829567	0.950678791610987	0.788987687159508	0.892282620941359	0.962906581357924	0.989065868694223	0.98119736737128	0.773159143116815	0.98571298389176	0.975220203110624	0.918789096980558	0.956788727360157	0.987853102338009	0.939644754977087	0.570704698302982	0.957472340208578	0.732862755402981	0.404387344367501	0.768648234131488	0.916581370417629	0.950838257907554	0.770093671227159	0.862258151921056	0.918805220220704	0.90304912818786	0.967210926927791	0.895777631159062	0.622276901058081	0.693941407936302	0.629025009964163
MCAM	0.969912834578549	0.885065966958562	0.961385054027224	0.908784160866563	0.935064172999838	0.926082903836112	0.945752483016545	0.893108509667827	0.957162651024333	0.947045125151956	0.875753975009737	0.839077320713436	0.893114519165132	0.982924977630634	0.953962285678875	0.978042731260905	0.946002332410106	1	0.759088472930215	0.838667887995432	0.83398916878324	0.976411047093193	0.970153282055644	0.943704410799961	0.978561206405518	0.915835097940854	0.981193157659004	0.962058340817832	0.976671510286076	0.918631524043363	0.947460102540029	0.960721889056438	0.949460746272239	0.85266462464081	0.977708159299013	0.818797660072529	0.875519303362845	0.942193461721068	0.903240650506546	0.970743922236126	0.974192855221121	0.98471298359178	0.96003408481583	0.854121983814589	0.975763297973537	0.987533834304921	0.871247346017169	0.93640025871858	0.974366533240155	0.95298236561137	0.966017535197401	0.908683661978643	0.903873916934191	0.836034058546176	0.9699379397551	0.952449948455759	0.936446156892202	0.885317976264227	0.896835857309873	0.961303993053277	0.993415254096263	0.97446582708479	0.842721947343454	0.954388522069716	0.905576252149524	0.976396584872303	0.974024907445554	0.984363933907363	0.899297771599896	0.650931273064425	0.91184575564671	0.913319253337609	0.884004553342733	0.944488845341729	0.951690489219331	0.910714086258903	0.97537418224095	0.856291368146925	0.966114081868379	0.933910489641246	0.959596569559722	0.968927849258831	0.810687040346379	0.968931470035042	0.971411833555807	0.94192596523736	0.943592242298929	0.845960228684878	0.923789058797865	0.974948702228647	0.962644811043902	0.919595497672175	0.955868884989949	0.983690695475131	0.601724423414869	0.975109872507515	0.865882080755656	0.366805224607761	0.820990657144142	0.905559536000823	0.954887616571385	0.78109350586017	0.913667656042948	0.95739892462983	0.878707158533327	0.953877693976882	0.879859395618405	0.608258010712147	0.649563679899007	0.560561635383421
OPRD1	0.850516692746521	0.873353072414174	0.847072997890862	0.874080790533118	0.868529799809167	0.87893583185089	0.815343027839204	0.930171552844148	0.879080276499017	0.912935537899293	0.837469861583222	0.772573625025565	0.549790529121681	0.741616447718226	0.758503197295205	0.788313149234387	0.891130048635362	0.759088472930215	1	0.703270916614239	0.866095608088193	0.839002906234926	0.691967027295543	0.890463147467911	0.658117007409346	0.882783683096445	0.791249612929394	0.615061875665431	0.665860703038295	0.842239190522243	0.746117419994189	0.880520919714227	0.777163516089166	0.936756121833859	0.802219799443843	0.704648190092429	0.787647612874795	0.917449406588675	0.578441732054987	0.728213270362381	0.872518803152181	0.829204773230589	0.887232081269668	0.973942218386258	0.782280738272032	0.732295823206736	0.814470478499875	0.860430946448715	0.824307587362737	0.878059272738049	0.855442383806505	0.834968235492408	0.926140113540325	0.792164915921776	0.847084199430898	0.870396542647154	0.784352804621069	0.750969221773406	0.508048764448302	0.767796405334332	0.752570878015954	0.685289573134233	0.778123238632158	0.764398539966213	0.901530456916984	0.796079132110611	0.814375619140391	0.81804737700843	0.820243994052649	0.544029951743163	0.782954232755128	0.930805227456666	0.961135651190922	0.793742960122212	0.759339883354653	0.670020807144756	0.71353864927659	0.556431535822177	0.756358655931387	0.897712075314786	0.721219989951436	0.778654511588413	0.739792146542166	0.675480826222041	0.842971233461033	0.905864201629539	0.89805119559973	0.560807569739401	0.918230547410843	0.819104696584814	0.749683583734667	0.895063282255242	0.900823009438867	0.758205607283069	0.370713034244153	0.798968549307412	0.500488739447209	0.260310553927804	0.638174501529697	0.811049745683839	0.774381508655037	0.64757314667429	0.753278426655336	0.737596603821809	0.81352976924754	0.829057696826238	0.778939888652853	0.46198743760906	0.49776275175838	0.534063633161362
LINGO1	0.820546787508153	0.691362517990087	0.84192838181098	0.935772044754862	0.845672279337141	0.927150311501355	0.905235539993713	0.891495618778014	0.906608624263974	0.851019318698641	0.95903712866945	0.977221368296776	0.576533000624271	0.792519649133746	0.721828943493954	0.750751031101219	0.893544788801068	0.838667887995432	0.703270916614239	1	0.943185663042478	0.81178401886393	0.839261481399955	0.906878849220892	0.838208606295277	0.928030801487244	0.813068781281382	0.734489978224011	0.813572155519208	0.940295926682838	0.935710515011391	0.81637343408177	0.832720107835653	0.890870242812433	0.794526631254948	0.975592195574643	0.961594196601252	0.819521931988494	0.653294125134061	0.848262715535982	0.859493621853848	0.889106857258527	0.86477388842787	0.802018481970869	0.786727371537371	0.887005787826624	0.976273805519108	0.906056002147812	0.788281962372059	0.843838700999105	0.856169141663066	0.938989795988698	0.896909189339708	0.963494139479177	0.829927319763507	0.89994889348701	0.841012010364834	0.979625502200893	0.709760419405994	0.909167053742132	0.820306145281005	0.763826252429735	0.982460212613522	0.880760574513328	0.896314654273618	0.79137966191704	0.893582246059064	0.874925979256789	0.961575670112268	0.865137545327382	0.925656575479548	0.868649109054362	0.81322112884969	0.928496627865543	0.867081096992875	0.858514447393623	0.814276816551453	0.652879983828271	0.793655822355761	0.90060154913814	0.758816631896762	0.844808072190457	0.590244921668044	0.788258022093671	0.815077770062639	0.835993785715309	0.832932730396966	0.663480252292012	0.863849733145047	0.856656218832077	0.774218491165883	0.802532432582533	0.846860212354322	0.825071942080286	0.517019743189673	0.830849495776346	0.594240923791608	0.413241917045656	0.615419960191642	0.759820296725743	0.884429222646464	0.609041401144715	0.67715077937232	0.792419926135115	0.739599425533767	0.871871570216121	0.73188275341081	0.556931929312995	0.696721842307552	0.557787200236401
CHL1	0.883479605724132	0.788849959175855	0.900592292703494	0.972063870877696	0.919294868129831	0.966552439206619	0.941227589775637	0.96622543390993	0.948349878059854	0.929680879036682	0.963196299812014	0.975359703331176	0.580641842671269	0.808514398626375	0.781749231735899	0.785294475446279	0.945753969994075	0.83398916878324	0.866095608088193	0.943185663042478	1	0.869592796127267	0.811912444783381	0.951476152503106	0.799267577690839	0.975809186296979	0.852415787255458	0.713789985535853	0.792996674752401	0.946427033469674	0.923275287363502	0.894236257047282	0.876943607684419	0.972920403999024	0.839143705339273	0.949304809794468	0.950815914552807	0.910182715059258	0.664184588952428	0.852932799856711	0.912605903584832	0.910274593759884	0.92890173565326	0.93226920466916	0.8312264795317	0.863658421720828	0.986396308784322	0.956283563140381	0.847870893684432	0.918780331307884	0.913850486220135	0.947680908919988	0.964603089324065	0.97783417000995	0.885954861638137	0.946643592647148	0.885832643000713	0.961039420408463	0.647795204056689	0.90250194319712	0.828227453238383	0.757056701477475	0.969018321304221	0.85911897255872	0.954305694602301	0.843022543084056	0.91070909755371	0.904644099627406	0.959318323740008	0.82992039340992	0.945460423320241	0.942275891478616	0.920729734626608	0.945342707693543	0.894245041010603	0.858362046764075	0.819050436766272	0.671754725272199	0.829689054466271	0.949424802058461	0.788322617095589	0.875347015351672	0.673583984666412	0.789939430885611	0.873703503460899	0.91392582457308	0.921270070985179	0.683494686514723	0.94955061421231	0.897710958764494	0.812087619625354	0.907715669067613	0.923248706318935	0.84510641243223	0.544093189424185	0.872303657260009	0.597961927343943	0.457041944431155	0.679883441650419	0.851563352185897	0.90597038813175	0.70099084930881	0.747290450294442	0.826271641395549	0.8383135396809	0.923128217508403	0.832384241633712	0.614815672219886	0.736904520298155	0.65481112734054
ITGB1	0.997281713489413	0.924986777093844	0.984090674991063	0.919548816088723	0.968491487651143	0.943766714598374	0.965221811998806	0.924716519075286	0.969623067502796	0.979277031205549	0.870940288463016	0.840574505819768	0.8837162106453	0.978796532332032	0.979452287176459	0.979865050465098	0.963063521066073	0.976411047093193	0.839002906234926	0.81178401886393	0.869592796127267	1	0.942006549015372	0.958742944352026	0.944988157615156	0.934292418191087	0.991696498059494	0.936179643434629	0.951593198437498	0.905716020636891	0.938660958439158	0.988351911641738	0.970627839053207	0.888103075976424	0.984595165794659	0.816926216168561	0.857960563164807	0.979192618127562	0.903390367553935	0.969248769726026	0.988836809550461	0.981059202131768	0.984366737150147	0.916082978377962	0.988738590043947	0.961580488360997	0.882861424976109	0.954184094100873	0.989019522983172	0.984832597687313	0.991554752931191	0.900187376030248	0.931762233708386	0.850962967045994	0.99242216873615	0.970658379030647	0.956622481465933	0.873255567179231	0.848181180560956	0.950265877409774	0.983944662466284	0.952728486513105	0.837931057177226	0.929201316787916	0.925835066751225	0.992897222673796	0.977361002245804	0.98929336730593	0.886439946198955	0.643190306937169	0.926189263121492	0.940275157326963	0.929032392951655	0.953295983012773	0.963288769608977	0.910759452650301	0.963739385896243	0.870123413845569	0.979175500004163	0.947574777575363	0.968123391718046	0.978358720288285	0.848701902369719	0.958618396702258	0.995515499125225	0.97440572398512	0.982026019704044	0.8625715980162	0.964848627660293	0.985507558459607	0.97292552169784	0.974687142277849	0.986216016150194	0.985274874148048	0.640630173931189	0.989892696415252	0.863079476891613	0.426475957804389	0.854180981458909	0.959517620402636	0.965605008098067	0.839887138914947	0.942433038405836	0.965781826146314	0.929636674060635	0.973287526437733	0.934821619279258	0.659896752585475	0.68402564409246	0.639603428539303
PLXNA4	0.942821141240783	0.790878171513385	0.931629312486958	0.895767015498413	0.916965167361645	0.910727717320155	0.925580436184836	0.859382048320381	0.93401038956021	0.906821861013415	0.868965605481907	0.842974853897672	0.84135923593047	0.973695747190499	0.923229194334763	0.930554754679539	0.91890542981949	0.970153282055644	0.691967027295543	0.839261481399955	0.811912444783381	0.942006549015372	1	0.920572877383887	0.974009706561493	0.895903532762753	0.963224214634039	0.9436901313769	0.95278243884874	0.907279417822878	0.939923377399044	0.920031682335598	0.951404110639309	0.819078909279774	0.950511825718974	0.845846168245611	0.876286747484443	0.899040290470717	0.90400688006455	0.963713467202516	0.93848071313504	0.958322216537232	0.924811101804401	0.798137559385861	0.956756189068798	0.963565049929668	0.866498985538558	0.916245657481522	0.940687625437943	0.930426951797625	0.931707890176641	0.907365028625577	0.867820543312763	0.838053006649241	0.943876606230988	0.938905686627222	0.930221092279315	0.881178330069735	0.880459995230905	0.975260480591472	0.971573485698496	0.963648360465328	0.849781454949712	0.965919331401592	0.894434091154536	0.943102171393964	0.963789455387479	0.962463708065614	0.898978795046305	0.694884351521785	0.912054892653228	0.881970925896885	0.831812990844438	0.941933220405971	0.942981055371828	0.900451311791555	0.974319963804846	0.891384526101475	0.959524989379857	0.891207896609556	0.95114546375692	0.966645726176376	0.789674367070715	0.94744334394545	0.948448766622769	0.913821173186937	0.911843326661024	0.895830365206214	0.888909779113889	0.962750593453238	0.963229871807215	0.88967320025356	0.918742135726438	0.968720024957761	0.685751189090956	0.964828404380926	0.870839431180492	0.513014790179359	0.811754332677202	0.902914184148275	0.957666962201215	0.821460860260276	0.898979858073958	0.961333282658648	0.896103836527287	0.935009948567665	0.881797702395258	0.716179991506155	0.714888315281089	0.659348061923927
