""	PTPRZ1	EGFR	NRCAM	NLGN1	NRXN1	PTPRA	NOTCH2	CD44	NCAM2	SDC3	NOTCH1	ROBO1	PTPRS	GFRA1	SDC2	FGFR2	NLGN2	DDR1	RPSA	NCL	TNFRSF21	FGFR1	GPC1	ADCYAP1R1	NLGN3	TSPAN12	LRP1	NRXN2	PTPRD	APLP1	CACNA1C	DCC	CDH10	LRP6	APP	CHL1	ITGB1	PDGFRA	PTPRK	CNTN1	LIFR	PTPRF	APLP2	AR	ERBB4	CDH2	GPR19	ANTXR1	RGMB	BMPR1B	GPC4	TSHR	LINGO1	NEO1	TSPAN15	ADCY8	SLC16A1	INSR	BMPR2	CADM1	THY1	LRP10	NCSTN	ATP1A3	LRRC4C	LRRN3	DSCAM	LRP4	NECTIN1	PLXNB2	PLXNA1	TGFBR3	DAG1	EDNRB	NT5E	ACVR1B	PTPRG	PLXNA3	GPC2	BMPR1A	ITGAV	LRP8	PLXNA2	TMEM67	S1PR2	ITGA6	IGF2R	DCBLD2	NECTIN2	RACK1	PRTG	LRRC4	TMED5	ASGR1	SLC16A7	LRP5	ABCA1	GPR37L1	IGF1R	RXRA	AMFR	SMAD3	LAMP1	MCFD2	TSPAN5	ACTR2	KLRC2	TYRO3	F2R	S1PR1	CD9	CD82	VANGL2	FZD3	SORL1	ATP5F1B	CD99L2	TFRC	STX4	TLR4	SMAP1	PILRB	SORT1	SCARB1	NRP2	CD81	RYK	SIRPA	JMJD6	CANX	TSPAN14	CD47	CD74	C1QBP
SMAD3	0.933491385525621	0.961954681072445	0.958938992861517	0.947142673955446	0.585479611409766	0.671998167359627	0.899537189864288	-0.0171202710607717	0.624754116032799	0.389432503395786	0.925218340261052	0.821681475703905	0.907102466755166	0.880545162318308	-0.0320724405111589	0.516210827781651	0.936951810194251	0.853748550520152	0.891469190286663	0.93371702377037	0.925280763696767	0.337629546291057	0.786994383154524	0.0748168030593622	0.908939965161962	0.880950665869323	0.934009856725832	0.909706420016833	0.659380353134345	0.801250217675769	0.901589093489623	0.899828501551066	0.857163366388628	0.845523913129046	0.903860916371196	-0.0345537999979883	0.943624503271257	0.868164531822341	0.922720386836123	0.724093951594226	0.122447638951394	0.485002953540112	0.779723541375974	0.788186675134994	0.84163138953526	0.889206940223938	0.895937456790583	0.8744809468662	0.928426060643315	0.248778462808311	-0.0645095154299526	0.894518151629414	0.936596635493928	0.843503471995373	0.916241117883594	-0.117590457033287	0.936004994202826	0.900226415081074	0.860418880567263	0.72822935635687	0.912480946533583	0.29467214862321	0.788050009316189	0.92840078390177	0.902971878897354	0.827687442767236	0.948123801775337	0.866119850790604	0.947386922293397	0.774907149460609	0.821367052990926	-0.011411642702983	0.804547650106527	-0.0556085495682847	0.777126903421876	0.891276055907009	0.169947797062777	0.860434746518723	0.880733359893772	0.454532124923838	0.52736339881725	0.920880786461994	0.878095840207637	0.319620713586192	0.898896043426442	0.0971434776658926	0.911651093687088	0.674761157020533	0.67315738379417	0.870914908766559	0.915982225943132	0.949800974757775	0.611630607332698	0.878627062136995	0.848795483623029	0.90022214458419	0.251406582897907	0.820066411128799	0.934745847139276	0.495448838635143	0.680587026042556	1	0.805730750176276	0.744016883821957	0.681067586089862	0.925875279270454	0.886463452219028	0.902539652678475	0.66100193196636	-0.0363515538769156	0.10384046113028	0.942846304177421	0.805303904145797	0.650004004752181	0.0981678762181769	0.867944359734512	0.820871360829142	0.706838599848617	0.855997845477235	0.0102918126055572	0.827662088407844	0.77436270400706	0.61090483560256	0.834109168130304	0.134196014946577	0.714847676280027	0.911469835685132	0.161799978419257	0.926430410114946	0.809430205405197	0.896229370781513	0.640243212226552	0.389786459296795	0.884071236229124
LAMP1	0.756108344813915	0.78934006586637	0.825131600748078	0.862695348177341	0.807896589188204	0.932956048612235	0.929991174509692	0.472142959119438	0.879334068458613	0.741797140708484	0.921359012546695	0.921654153077021	0.731311852002753	0.694390299235978	0.434867329411752	0.826154578462858	0.869904732040769	0.933177625909175	0.794031381571891	0.883734644111429	0.890004950377235	0.649742371015379	0.914756075095907	0.504524304504988	0.886621913161637	0.758188308892365	0.922412527257403	0.917316972326831	0.840412278479605	0.935122884381014	0.712600783719332	0.723368000455244	0.704688242615061	0.907464818738888	0.935484396965152	0.410642423248995	0.892414787196964	0.630129915987606	0.805348998678934	0.909330443339486	0.574216451407582	0.819856578549607	0.953820804607827	0.909578782763475	0.936053998615946	0.930867877027725	0.749842037280956	0.939919220400895	0.751440047145741	0.677580416992811	0.378223499182112	0.708650984834343	0.746408871410132	0.934393349727323	0.778269309012242	0.347134975914777	0.887182351277451	0.906588894247571	0.949123643906186	0.940564732105244	0.691240445903549	0.714645525800469	0.891223160058478	0.866677592448048	0.903845788510844	0.934508203206004	0.770480713086977	0.918490382890901	0.791290352120874	0.898377744961432	0.859189580283828	0.445666163469128	0.950997981807866	0.424022006803504	0.929440671878584	0.894529387711456	0.592140645529937	0.785616152820244	0.67738043779755	0.788145804511513	0.860418293758324	0.759163954055456	0.879653209644237	0.634489607360684	0.718147557989061	0.550357180893147	0.901899088370096	0.832154660942347	0.821803835036011	0.740857389706813	0.897395506674128	0.828787965313357	0.908774652569636	0.719137761144559	0.870359665369156	0.792262751463995	0.654862478584572	0.916230226527052	0.867748803790404	0.817381955042904	0.9256975167689	0.805730750176276	1	0.948528056342384	0.933158115824658	0.928944023703446	0.634013258013238	0.823657063024249	0.896160615256687	0.433130368192768	0.515444813866114	0.810108377101656	0.853382551611921	0.879106990976899	0.576915852346696	0.835637918642114	0.928317072834718	0.796918175759201	0.940225163578701	0.442147959224399	0.952850697650356	0.912186753383968	0.888065609637699	0.891360644502046	0.550404702372101	0.896905145509427	0.869056274714115	0.592034371186559	0.8449072346182	0.971446425824647	0.913877533330405	0.904445867871474	0.533895853188327	0.814403400341405
MCFD2	0.699490830336935	0.713915140249524	0.77004170154541	0.817530743585064	0.868837355339348	0.959098776427644	0.88873596551972	0.573540543326638	0.909900984128571	0.805024677131561	0.880953408510009	0.903958293780727	0.65247251300533	0.630152846825823	0.529610249566046	0.80818341677785	0.816106384210599	0.915491034222108	0.723919026405649	0.838061042035374	0.83295582621053	0.703805783696438	0.885217287585151	0.591953573610756	0.833846149499095	0.712584502592704	0.889113800015694	0.888928299723178	0.848995610188935	0.869444472778104	0.670664434518227	0.674552122447136	0.690213002323857	0.894747515379798	0.907524896505251	0.503673170494014	0.831698474811697	0.551625227844751	0.732856385797997	0.9308855209216	0.672851500730267	0.871000725408247	0.954692658151218	0.889168223176015	0.932180746841008	0.921584526763105	0.689497377230634	0.927975367952113	0.676162059997071	0.762035831839138	0.49608237846262	0.627375579452125	0.670373252094455	0.910514917127334	0.68486909663406	0.472992886939024	0.8286060233271	0.867024256983927	0.939069298918953	0.942056672655826	0.610838803324693	0.781486625206117	0.887422786311084	0.810764606646894	0.883557667837746	0.940227083679083	0.686897620062863	0.91008276456578	0.70535434130231	0.893937156573183	0.802528780701102	0.546023372106299	0.949165954156887	0.532373642193454	0.918893945605831	0.860366124284689	0.685295113568071	0.723822587976108	0.602550873396772	0.859146316611422	0.902394509349684	0.70249538777817	0.841487332172574	0.714381739758839	0.635863453321644	0.631953577320811	0.863986024474438	0.841548586296531	0.815206213457689	0.65977647613038	0.861688494893904	0.764713006116443	0.902747963847968	0.648706151816669	0.83495678296105	0.753289797001182	0.745440967802181	0.90084695093886	0.841042034668617	0.864690168651724	0.93790031277835	0.744016883821957	0.948528056342384	1	0.937943562883825	0.878778105001343	0.557696073702974	0.723518199756117	0.931593087803578	0.539134625646473	0.588592125153169	0.755354560800225	0.834724379076403	0.915531173354152	0.666319502497051	0.778869214617619	0.923237062204212	0.769299515845498	0.903991103522622	0.520979936636726	0.952378177761923	0.866569996138769	0.874982584019329	0.857398122452813	0.65059690211232	0.886337763813806	0.818905945837206	0.653272779824382	0.777174274360397	0.974113514494028	0.876038994596275	0.899049774931877	0.47015865256631	0.766423458129219
TSPAN5	0.644481929254119	0.65366683443518	0.696102484646863	0.754870764989719	0.898958983419775	0.969800638397832	0.832739441820823	0.637293196585981	0.923298168761847	0.870958739682749	0.827344401825389	0.879259813630565	0.604368220370794	0.584519718747122	0.618358991784368	0.860853044534821	0.748457226364955	0.897021597060274	0.64691619960417	0.768856248703768	0.770632081243481	0.74365289269538	0.855175998865	0.680071357565647	0.791906542440941	0.668790334866404	0.840148228018881	0.861772576883619	0.886074776641627	0.886442556751358	0.587766605816214	0.593745504517587	0.641015145153575	0.853775852586176	0.864549418667796	0.594309700817	0.761338902921379	0.520763282303745	0.690509599416731	0.934933445704311	0.734542252611509	0.911693038899202	0.942835741207846	0.818200685598957	0.908063414662491	0.872345623769881	0.645723608490057	0.878109703185237	0.591790241097375	0.793616033032475	0.527601866330707	0.550954216698696	0.599742928871682	0.893559356221873	0.60765728901341	0.526928416435296	0.756918859730717	0.822092923632958	0.916865138204696	0.943398922777443	0.523157901528373	0.830618602431889	0.860431143105359	0.741323594626328	0.850440456852014	0.922912308315722	0.59518366240681	0.861722452416279	0.640444747958114	0.833084496927652	0.744109167175934	0.609235601514567	0.932826069414496	0.621399998423618	0.881606308597446	0.806026798438723	0.740149399283581	0.647055713897981	0.507699736256154	0.890743144849275	0.942938376023696	0.644734172582617	0.777210758825224	0.685402206531954	0.563551138411572	0.71595007247986	0.796769841749102	0.845262841048416	0.773528880727425	0.573239456167281	0.811670688700863	0.693892698151559	0.92939595789181	0.555670861856794	0.79893631462234	0.695849544987868	0.776389302032022	0.884267652380788	0.764277124668809	0.894375348683624	0.937587203433415	0.681067586089862	0.933158115824658	0.937943562883825	1	0.832832236188732	0.485701832627209	0.722022718763919	0.920479635172505	0.617856663528452	0.689522350263146	0.696866182867605	0.792252827017965	0.904628172204499	0.735175345889382	0.716270585436108	0.869924504397053	0.721240878335141	0.866286227594291	0.620255471352025	0.927583630255518	0.848401942835202	0.924382590692941	0.818832076336957	0.679477289181478	0.880587671775838	0.74156828117585	0.741676020130122	0.714100469456336	0.947705617504697	0.816002264148008	0.949689235061435	0.436922947322504	0.686727468514533
ACTR2	0.916576683123313	0.932077716876206	0.955728000668744	0.968743039315527	0.738868311916078	0.826394891697645	0.961362420185251	0.201949122216767	0.772469345111943	0.548224220736033	0.957615948308148	0.908510148741235	0.891957615944106	0.854323770774309	0.161496148185432	0.688918097445917	0.935136817733836	0.906924406050065	0.870394393496459	0.972441470472674	0.948304363685706	0.521283199248584	0.868508342786269	0.250775507681323	0.929986326935242	0.891543355771271	0.961790831817631	0.943462985362374	0.7946977532202	0.900619805879547	0.87615819595992	0.864860778749031	0.845015594164656	0.940887311750385	0.97289640226445	0.151531198958712	0.971272435440035	0.817341583330707	0.926673575079711	0.846403145447149	0.346891012367289	0.66487415856083	0.911592610151166	0.896001135979846	0.936472534953938	0.953684873128297	0.864998107954647	0.954598279024013	0.898200380220865	0.45927470945648	0.148383477434344	0.831518608337079	0.874530647480252	0.947602909659073	0.883843754395563	0.0912269474878967	0.966360486461027	0.965102670811762	0.950481894232261	0.866388186608921	0.840282766251596	0.49569545917506	0.859830014410405	0.938528108497985	0.963550561299642	0.908641382804232	0.90512140558749	0.926223837804979	0.909446987049671	0.858516040098787	0.875529725079796	0.209602176003329	0.906648614240929	0.149253769981569	0.887316310414805	0.942466552068641	0.373989857087461	0.863400900089148	0.850569425670535	0.621970605904295	0.711287879929348	0.889263423330806	0.935766273024653	0.509244212650971	0.859587925597608	0.309326774487356	0.961010389502135	0.79519460567866	0.759945120667252	0.836455110974513	0.946763886035589	0.937863781270816	0.794938348848619	0.842182327464921	0.917437894656245	0.9065112475711	0.464262141630456	0.87822010417241	0.960486624176971	0.662859565084288	0.8281774779441	0.925875279270454	0.928944023703446	0.878778105001343	0.832832236188732	1	0.816852960533844	0.908956691584083	0.811265899778338	0.175385617686576	0.272878731259625	0.908184150445237	0.878931565482018	0.795744901063238	0.328822178918503	0.875715448919258	0.913680921594411	0.830923417965967	0.925964355811166	0.199476141390312	0.912978119797119	0.878179166862494	0.789923787676089	0.874096835680407	0.329135264279072	0.801096961252284	0.958066698111469	0.347649396230713	0.935731025344996	0.927382647923292	0.953899124726646	0.805994760870953	0.499345926749908	0.879493636025988
KLRC2	0.902944557504119	0.886113032953257	0.896327138279176	0.848015825234357	0.349210354365051	0.451452543764037	0.751940554484441	-0.25873529951089	0.360258783906498	0.157406481742776	0.824791473494751	0.640384868836474	0.885307130032062	0.829084088934344	-0.273934216671861	0.248147856065474	0.886239440804492	0.721907879039383	0.890530279192807	0.825183887727279	0.855416448845546	0.0886037901909559	0.669678092717354	-0.138347085187549	0.817148530336875	0.854256949960395	0.813890971555564	0.782385661747825	0.414103256234483	0.635661102063903	0.857199897998388	0.84422748253868	0.772473428786919	0.669691314256892	0.740168466940021	-0.228241977403416	0.836758089950677	0.829863662114618	0.832434052568323	0.534665804066938	-0.141597900105854	0.279279246091815	0.576449662216157	0.614297933415264	0.663472849903666	0.739703365568516	0.846636613216184	0.75189762469859	0.939302073212198	-0.0260297668842099	-0.324145922463761	0.863880263382209	0.940756646929324	0.679952817252016	0.903055659109229	-0.365772877530088	0.859657268636368	0.791049473240694	0.692050176721721	0.528804812829049	0.940313806714457	0.0425917187296574	0.663814112637599	0.872214782009032	0.766711802594055	0.673745933623017	0.916971271594178	0.668911887018124	0.897725165531711	0.63581647429439	0.770392443987991	-0.279124987365332	0.636916980847807	-0.300044724644235	0.629938313121823	0.764262396534796	-0.109613774369492	0.822506071610116	0.933346142145698	0.213421956100216	0.289056445365434	0.848483899234656	0.769218103457857	0.0920431974823166	0.892337898374941	-0.162619988386184	0.785117437175776	0.481635091663492	0.550549467973329	0.895938375277875	0.767525339331556	0.841301185543818	0.399956813392164	0.886150758207977	0.713194299997135	0.861293590412788	-0.0347077279184513	0.699243196132343	0.818608777453055	0.233460098173026	0.476017577227183	0.886463452219028	0.634013258013238	0.557696073702974	0.485701832627209	0.816852960533844	1	0.802243427699023	0.453891160187712	-0.293654588170772	-0.0948532946954645	0.87537864135821	0.621525550209858	0.421017559706323	-0.165241140236159	0.842699163454558	0.685317986739725	0.562060019560469	0.721514756722398	-0.211360915367139	0.668450789625147	0.575719425601104	0.360290136376987	0.719179418635711	-0.147015819894613	0.577607732339112	0.833040582902234	-0.0750884849125746	0.804671578285773	0.624458899841748	0.770620340859473	0.409578747962409	0.329158188114462	0.877589875356861
TYRO3	0.89060592817664	0.924179267845987	0.90716738597754	0.918080069956726	0.622066937713211	0.682317583581056	0.883190666898527	0.0322294988037637	0.66777460460524	0.391522968656982	0.869387260287837	0.793999032505558	0.881321376336309	0.863504518442677	-0.00559723992721486	0.646810366279668	0.865873719008009	0.802086169626969	0.803160173969129	0.895626613551222	0.864262968600253	0.419291781667803	0.756909403795583	0.0741635983820201	0.885325638677304	0.843186409820352	0.881524113290527	0.850461764120747	0.729313293903252	0.865235348009757	0.838061316177356	0.835283118501197	0.813794981221157	0.846088584266761	0.895413313952588	-0.0177703253891579	0.919678377099871	0.854190846836693	0.915029256909071	0.717981341462803	0.188496542730727	0.510984062915128	0.787400486630192	0.788029210637115	0.83398419407393	0.862339264538559	0.842076811818521	0.821817774867735	0.850114309919204	0.298549182326179	0.0293258387559958	0.814940890335531	0.848509326717762	0.859314494215119	0.863733583644771	-0.064042817873998	0.883802611879169	0.885657087760475	0.837543563999091	0.743144284402215	0.819440961994653	0.318966522891654	0.744730910575506	0.869632564756856	0.890486330429826	0.792054161482396	0.872899647142992	0.841153346512056	0.901585718468755	0.734931597336623	0.784604148648126	0.0754582262898421	0.803068758801621	-0.0158288989107786	0.743351123446524	0.857197707066445	0.222692730975578	0.805490704670992	0.797899974296806	0.458780462277337	0.567240247341812	0.871073312668012	0.855238594183428	0.39523996759984	0.829170126270646	0.15140915423252	0.873798143669947	0.702233666889499	0.608015662886243	0.781415556114852	0.871118742862063	0.901442120216544	0.664842098071727	0.79014438876818	0.860929101971442	0.84439334253496	0.320946617096141	0.752295274406384	0.883096752201344	0.522675405615151	0.679555230001651	0.902539652678475	0.823657063024249	0.723518199756117	0.722022718763919	0.908956691584083	0.802243427699023	1	0.686230462650614	0.0256586934655203	0.105758314420483	0.863452410854402	0.826636827546439	0.682496873082371	0.164212842208626	0.78885702575845	0.787002386422615	0.735473784249247	0.818440715540697	0.022762540206354	0.784057945653573	0.809346628903145	0.717575220913479	0.759483297438059	0.182292416707334	0.661596860089601	0.880733937077599	0.192995967790785	0.893761008711565	0.790938218679032	0.859759076328408	0.709625944744755	0.401523357072995	0.786813551115288
F2R	0.615676028872061	0.637512688580978	0.689949828780605	0.750499174488195	0.878954946232995	0.939948496275948	0.853267547175384	0.620442839089971	0.921917681789325	0.799733424132873	0.802530750996259	0.868893388669788	0.575865211135785	0.556711214091596	0.570714046232196	0.852536705827113	0.734271964017278	0.852047399891642	0.61767796403281	0.759278624285612	0.730021778776546	0.724124345392252	0.844131658674212	0.587107583368827	0.757163404057706	0.613772220100613	0.8166532695066	0.829209262008362	0.856181529203167	0.845203287484239	0.581053322008492	0.577631924892224	0.601577192804838	0.870024312693229	0.85993712949985	0.497845079984733	0.763337943545138	0.473332087206184	0.678855259531882	0.897470881039877	0.736139993680665	0.876240098824293	0.921924249410334	0.869544266056326	0.888223269447407	0.883769284623092	0.606618922420331	0.860364534383956	0.587479135338258	0.813493002310876	0.62262124653034	0.570820719493859	0.578544522738898	0.883115630572869	0.594211128948995	0.571091867497159	0.739349896023516	0.808926270256119	0.888898813981913	0.914651580341022	0.503712820362395	0.777440523271359	0.845424296376825	0.732109163266639	0.8416203322939	0.883207395656515	0.590465292417755	0.883153798626578	0.639949385839976	0.857585990836611	0.725648253830182	0.659073501011158	0.909176183751351	0.577928138309717	0.837149757829531	0.804187097526062	0.731128916225711	0.638574204103631	0.502570827991807	0.862070276413867	0.912297772332455	0.612603326341248	0.768110167347429	0.7865920089072	0.560501298818773	0.667655426609755	0.79794277428763	0.856627750406049	0.723513763539275	0.552056730160323	0.811022295551464	0.69993177202342	0.893518284298935	0.561548168741809	0.784043822550559	0.694044833275628	0.810149456430792	0.831907196585434	0.782625838629928	0.881084254325194	0.905453353584579	0.66100193196636	0.896160615256687	0.931593087803578	0.920479635172505	0.811265899778338	0.453891160187712	0.686230462650614	1	0.607532648411431	0.57295773405717	0.670257712588203	0.805741800175438	0.934355088830353	0.715416443577381	0.682392204865721	0.87178804152626	0.740165810470993	0.823748678274316	0.532840413477867	0.884610593767064	0.847539020645971	0.89858334884088	0.756488824219183	0.701543616380303	0.810740268199993	0.748217833223897	0.652247818246583	0.70861367006292	0.933885923844237	0.808497032954548	0.883786285528406	0.39924350966623	0.658664128791927
S1PR1	-0.0985184163332999	-0.0898555045206026	-0.031707138924663	0.0603584866795327	0.671014297614502	0.660324652810873	0.233248071698328	0.908603767597717	0.678559150899047	0.827713843469308	0.195078271582518	0.399309184455173	-0.137310205512858	-0.130666986829618	0.910169052368663	0.661307268031275	0.0684351420526228	0.364088611806065	-0.0534836000695422	0.0954739919433164	0.0937001497130171	0.666841622698074	0.360998560447491	0.890291457581952	0.154555208959098	-0.0527049621073623	0.2080386357931	0.267695623267931	0.549396123735828	0.357599737066227	-0.111185737382327	-0.130429291698402	0.000441912079129933	0.320455679754259	0.276122826920168	0.864936092643846	0.0762273352445576	-0.211208653430867	-0.00354010580667088	0.551090909060305	0.945924267042354	0.764042731592211	0.48836780963891	0.323351933375333	0.399426298843751	0.314308772362601	-0.057274795716119	0.316020129778485	-0.165760580470051	0.911584098931757	0.855998805448596	-0.115208555145596	-0.140833472728532	0.369520644675968	-0.123654269919949	0.923420875570734	0.0772055416354073	0.193277599024857	0.393495389826091	0.536672608471924	-0.237012895184181	0.875209349048932	0.353665544414604	0.0573311629675159	0.24187381781784	0.435656812190072	-0.153202551555769	0.345495452514419	-0.0854118892668341	0.373917335753232	0.139589633797425	0.889216435521165	0.461188565604579	0.954509486949216	0.412874148025885	0.199786074330506	0.916260638815036	-0.0135385263065596	-0.239248295163792	0.808377760480158	0.755086777621437	-0.043565545640117	0.16842036517311	0.64708249674244	-0.160712275006576	0.934146678465895	0.180807806282338	0.476263266492835	0.372504349983323	-0.135514078885331	0.218742333072426	0.00741207303225877	0.632400355474101	-0.154918491901104	0.237793814886955	0.0135670005841219	0.877183006728299	0.382109920055298	0.117665616467224	0.758952476576253	0.628384096402706	-0.0363515538769156	0.433130368192768	0.539134625646473	0.617856663528452	0.175385617686576	-0.293654588170772	0.0256586934655203	0.607532648411431	1	0.851236857724816	-0.00998884711923506	0.288381054795066	0.616319982009613	0.947513173719446	0.0584223219437154	0.360183406436031	0.245888132998579	0.30392342020426	0.877924132068715	0.430648632918981	0.366161076628228	0.630410345131532	0.259511375460904	0.878769644679871	0.4574330856332	0.0557950799889288	0.868921426430319	0.0491834076674982	0.485640343763214	0.224280716332175	0.627907502805662	0.136696690016005	0.00688011189234376
CD9	0.0162954492182648	0.0198888375966335	0.0747286892889888	0.143545556106662	0.62196615066777	0.698514080922641	0.290808602572896	0.837362675024575	0.642294252825497	0.904246464234254	0.336888077473613	0.467794814752413	-0.0387935963536395	-0.00747679464284162	0.90518681993933	0.594163557411966	0.234456638593447	0.519798728800801	0.164411425787749	0.191037499612077	0.274064373539049	0.560951985488452	0.484754423079863	0.959709049986614	0.291384927719996	0.126523313107223	0.329541724815977	0.404491742751027	0.519613234392558	0.443640905056513	-0.00738378663967603	0.0253305774855758	0.0936778084716618	0.3160010576678	0.319789645851699	0.914937547976946	0.164285172945166	-0.103535538966275	0.0408647411576848	0.586730333544336	0.832915166280876	0.81168665260909	0.53403232732517	0.308940497300167	0.454114607451818	0.354273871346897	0.110032203290357	0.414933605758068	-0.0237916867760059	0.793924909410833	0.598156582321487	-0.00519336302759898	0.0620209027308703	0.423746329731405	0.0433460634662058	0.751930463561537	0.194594434423103	0.275267927066212	0.47433085792824	0.588802194780398	-0.0450974613123125	0.892648849730587	0.503982013466365	0.20265667086331	0.301540332360481	0.530540732476164	-0.0131918696567969	0.384488950109986	0.0385397873161801	0.455727762161251	0.26918352622657	0.708870320527332	0.523980810006694	0.925774713650137	0.533557150995654	0.30261859460905	0.836452697703065	0.136844349626397	-0.0832290435715485	0.826734298876092	0.766126749838615	0.0797528153957201	0.241623855328565	0.458470540814876	-0.0194716557795932	0.898825005423011	0.247049469614395	0.480228190262608	0.535368132790309	0.0789985945966763	0.287263550167032	0.0841378744701478	0.67645243671534	0.00401664469108624	0.279856301172278	0.119489437746691	0.720115126010553	0.574271171994808	0.17626282229402	0.750883788608248	0.660949179981448	0.10384046113028	0.515444813866114	0.588592125153169	0.689522350263146	0.272878731259625	-0.0948532946954645	0.105758314420483	0.57295773405717	0.851236857724816	1	0.170120873717675	0.242289230104705	0.541142100592508	0.872530600020633	0.27644950190759	0.458805656006399	0.219803681457043	0.448711215642458	0.949223864223766	0.572094382400618	0.389896208358221	0.593028804050543	0.481082842692345	0.761011018407005	0.673012824013568	0.132617348595755	0.947707277583301	0.148782062982925	0.551850208891059	0.306504946164692	0.672836161817648	0.256488671989927	0.227237022596407
CD82	0.910386212417316	0.932443301593629	0.928667878304355	0.913753867822573	0.5857094826425	0.680833393788409	0.876074617978002	0.024980445931504	0.616831479927862	0.430988129512343	0.918835881862765	0.7763167760878	0.850659488069377	0.874247305121333	0.00815965559452673	0.508775471556838	0.931599360262616	0.867099100367104	0.897946296313169	0.900902875195651	0.92891705720705	0.377773489735576	0.805497391433664	0.125104797868314	0.900768804816183	0.90802162620759	0.934689419643193	0.912285119065519	0.656085696635148	0.80922737892136	0.873602814086516	0.913895478636745	0.83229012283677	0.812274820756865	0.874616154198271	0.0116474576105295	0.908172366056167	0.855917135927596	0.85467325695485	0.724318850241608	0.142758356209939	0.534118825227164	0.778479318020349	0.767697470732274	0.831687198728731	0.864763288730927	0.854883192160441	0.867922819647833	0.892211571662153	0.250200574569198	-0.0577616451152611	0.8197675269181	0.942605986199245	0.831981424305607	0.885778993295179	-0.105235417378101	0.920685317786316	0.891821556141503	0.855002953881602	0.742684533359317	0.904976583654803	0.315125919913396	0.836648314522065	0.933426762381115	0.891973483778672	0.813409134021043	0.92114683586221	0.848943074395146	0.918212241065165	0.802882912038337	0.8303717888376	0.00550349167959946	0.808363913050177	-0.0180189483078507	0.773465502010097	0.876852063839701	0.200721647333203	0.85491678113445	0.852475603201797	0.477876042221895	0.54845853016863	0.890690025338171	0.85107190312718	0.314345014058225	0.876492436074005	0.126429446732864	0.888535777241101	0.663662743145112	0.697840208115935	0.873440888172475	0.865263348532025	0.905626665411939	0.635670143266979	0.875864944558104	0.818590626814389	0.894184324457964	0.24341978097246	0.848829711463168	0.905157827637834	0.517133307786313	0.689897911651165	0.942846304177421	0.810108377101656	0.755354560800225	0.696866182867605	0.908184150445237	0.87537864135821	0.863452410854402	0.670257712588203	-0.00998884711923506	0.170120873717675	1	0.739267276919807	0.625171404117629	0.125534456161939	0.890838792865898	0.851976942921845	0.682215475091635	0.855661325851393	0.0580809557303601	0.844974252427026	0.762203899960631	0.611374626994965	0.851755946393552	0.142995415110036	0.761857069552911	0.894668771278622	0.20711030906609	0.883114171335392	0.81106165282049	0.88305595640184	0.642396363391526	0.428080527117713	0.896601870627541
VANGL2	0.817785638056367	0.829983148745271	0.850782540022437	0.891140491238136	0.799075546412187	0.798583304425617	0.891704379748338	0.290204734349043	0.80631626006695	0.526291675948906	0.829944070211336	0.854473121755439	0.811226323828713	0.742641991379663	0.226136174989721	0.734972047089213	0.765374303507919	0.772542115700334	0.650250326959458	0.888641936812418	0.786369360438761	0.645987008990685	0.738186556495478	0.260463234128589	0.799590441488653	0.743143368626638	0.845406017217941	0.815367045180214	0.824849467523294	0.790852465842948	0.739999662171177	0.712242782374096	0.788886718738175	0.925729188607661	0.92592142087856	0.212790274631214	0.870917367001494	0.735122542656308	0.849301909369956	0.838101525293862	0.443531239977306	0.630262261479851	0.880303566753534	0.853031719105587	0.884053174273888	0.898188002146913	0.723251367619633	0.855335622728675	0.745901491119118	0.559712789467802	0.325599649486364	0.693674949360511	0.682744893640968	0.879955581734872	0.704589899030843	0.235854487229005	0.841587573293112	0.87206635846602	0.87291687651626	0.830246934765713	0.623433145599906	0.518449416044172	0.721554456127856	0.782389440876065	0.897186723512883	0.832750432961857	0.752299964924534	0.884103169895807	0.75766580739093	0.749451155115373	0.735337460897612	0.37199167211698	0.84151465717665	0.242488193978844	0.797497674712908	0.837424288344414	0.464696760380349	0.674589433725836	0.69133654988375	0.621151292136524	0.730233070744918	0.775476234481546	0.82525139719655	0.653749974998882	0.721536761089953	0.377893444490047	0.87759474053906	0.778830723371693	0.6171946848338	0.609928865508257	0.879368116075662	0.837276845541868	0.793015994178492	0.644692711808679	0.889001479854672	0.772879588117422	0.59009118769445	0.719546114601347	0.890538342795174	0.694143284894742	0.773955973879613	0.805303904145797	0.853382551611921	0.834724379076403	0.792252827017965	0.878931565482018	0.621525550209858	0.826636827546439	0.805741800175438	0.288381054795066	0.242289230104705	0.739267276919807	1	0.836377974888452	0.40585595671477	0.654655221169037	0.802529081437384	0.793819423438844	0.781200609883034	0.204913725689245	0.805804288580607	0.8205270728471	0.793691908611576	0.696920906238196	0.468283416053617	0.630896882967078	0.87004654010422	0.355063535942695	0.821505550861234	0.861359761444337	0.850427212808781	0.786298504838263	0.341517402334715	0.665283914496788
