""	TREM2	C3AR1	CD68	SORL1	ITGAX	ITGB2	CD4	LAIR1	HLA.DPB1	PLXDC2	CD33	ITGAM	CD81	HAVCR2	CCR1	TLR1	NRP1	TLR4	TMIGD3	ITGB1	CD93	TLR6	SCARB1	MERTK	LRP1	PTPRC	PTGER4	TNFRSF1B	CD46	STAB1	CD163	SDC2	IL18BP	CD74	ADRB2	P2RY12	GPNMB	FPR1	LILRB1	C5AR1	AXL	TLR2	ABCA1	TNFRSF1A	SLC1A5	ADORA3	C1QBP	CD180	COLEC12	MRC2	VSIR	LILRB2	CXCR4	ENG	CD47	LILRA4	PILRA	SORT1	IL6R	RHBDF2	ITGAV	ITGA6	CD226	RIPK1	TFRC	ST14	PLAUR	APLP2	PLXNB2	CD44	ITGB5	ADCY7	UNC5B	IGF2R	THBD	CD40	CANX	SIRPA	SIGIRR	TSPAN15	PECAM1	TSPAN14	ITGA4	TLR7	PROCR	LPP	CD69	STX4	ITGAL	RYR1	ALOX5	PLD2	FPR3	KCNQ1	ASGR1	SELL	INSR	CD300LF	TRPM2	KCNQ3	GPR84	OPRL1	PLSCR1	PTPRJ	ADGRE2	IFNLR1	CD72	SEMA4C	PDE1B	SPN	CD9	TNFRSF21	ITGA5	TREM1	STX3	TRADD	PLD1	TNFRSF10B	SDC3	RYK	CADM1	NCSTN	CD82	TSPAN17	MCFD2	ATP5F1B	NOTCH2	JMJD6	TNFRSF12A	EPHB6	CD99L2	RACK1	AMFR	RXRA	NRP2	TNFRSF14	LAMP1	SIGLEC10	SMAP1	CD63	NOTCH1	PILRB	LRP10	EDNRB	ADGRE5	ERAP1	EPHB2	PTPRA	RPSA	CCRL2	SLC16A1	CLEC2D	NCL	PTPRZ1
EPHB6	0.894771128151872	0.858901350473883	0.673360569373598	0.863425440332626	0.907869660840404	0.859548765886573	0.862891148275138	0.792309110213203	0.354493629416258	0.884017309898231	0.792424021442295	0.773203055961767	0.833541784237287	0.888043400679303	0.764815400410369	0.826707919516189	0.785707499518482	0.656807399750269	0.844898237500496	0.885465733599972	0.353788417460033	0.7193810752184	0.679804212663592	0.784035543852234	0.828943107205565	0.864314289176113	0.777951909278199	0.836715261969074	0.766079792259468	0.820978783453752	0.882140747229786	0.754846549270931	0.8104532164903	0.648920095826934	0.598034756444776	0.364158924438806	0.391128839103913	0.793071255574512	0.875921745188154	0.790404834927531	0.767836984685026	0.794747579825058	0.716969069286316	0.830647715109637	0.78783173812675	0.799002445364115	0.863883213667413	0.829047575578723	0.690149996165681	0.66535854657872	0.159723593773803	0.500225396337577	0.377592598391459	0.814544295323357	0.748550825407668	0.383495622434387	0.869664309605534	0.818283706376118	0.856521606285616	0.73395720727942	0.863408677147155	0.862338222171549	0.741781982994516	0.836260879522294	0.832149053104308	0.6797636512265	0.749988894826814	0.817234628254787	0.793662356295187	0.300948008330623	0.768436467661977	0.848730184789961	0.75968412651216	0.665049951451874	0.720955665683489	0.887000356987276	0.820065128616162	0.843349806733553	0.788271453506318	0.811915978154102	0.482075012838345	0.823933288589906	0.0687713021930316	0.768611094955163	0.825202521107135	0.823153530097681	0.766546968104952	0.823944889027761	0.845946569790373	0.220565566463142	0.827968686568148	0.773859631573845	0.563870350029386	0.829813331136134	0.119701547936241	0.501861645975092	0.152257911742654	0.590268226136135	0.867382690079137	0.748371699319417	0.771153483755317	0.757869051033702	0.815942769883374	0.855121401938115	0.729225885574796	0.794025179832031	0.199208757923343	0.548090055914158	0.698080278107087	0.51424635154142	0.334074337081571	0.552936566946443	0.676385137277513	0.754301268817863	0.630765597543315	0.783233926654884	0.796450240734663	0.779509077163041	0.537358621509235	0.675942211190327	0.658053668248159	0.782886034888838	0.578515872251625	0.754986639629296	0.844248592789999	0.816225621625375	0.392824337518959	0.828084627363176	0.796149799380462	1	0.651269034571108	0.855941955928929	0.616520790631792	0.850237402879023	0.814682626830576	0.492978058103208	0.661465626982814	0.767028626771061	0.72849095362481	0.7898156560086	0.562563712460808	0.695735618973439	0.848876993274956	0.737304365525544	0.681001584047822	0.700312651418551	0.521768714508175	0.840799690976369	0.863533247109162	0.760412611041231	0.764897863706468	0.664459921790942	0.882148231003595	0.220374881964005
CD99L2	0.705621089848206	0.734804261854553	0.834064376582909	0.557964837227111	0.737292883162865	0.806206218588214	0.739295864772874	0.836954563044287	0.598345537828101	0.821277894448658	0.65875878853778	0.67768273294186	0.822428066051452	0.703566323970789	0.769288790179832	0.676635694294141	0.653491928289959	0.824515173646029	0.509622986343701	0.735415838382455	0.221481759647108	0.541488112182587	0.857965735113646	0.79777612280105	0.867825709899461	0.671488332010734	0.85253510117866	0.66770553210728	0.824503062893634	0.702137000775935	0.742495391807558	0.678687462441224	0.775717178871577	0.76101091351119	0.28351717100116	0.0621303261357325	0.713547850094726	0.461331523219758	0.692169796927777	0.820514952015457	0.825583265448797	0.546525623529024	0.877526932739892	0.768050590945127	0.566675752358423	0.855125090515855	0.783567355548306	0.741404876276335	0.82713253901632	0.466231347819741	-0.177516630367518	0.583179164024097	0.430634881268274	0.62897314167199	0.857471672705179	0.620554255934497	0.762241374887471	0.749221071731587	0.754014249464323	0.464982864920175	0.556356231816396	0.671571661858346	0.466891575692681	0.787256281079988	0.797970644620537	0.808073680962067	0.827792744540881	0.870983339159391	0.682706610473009	0.641554621027247	0.686687132836643	0.748653912582657	0.463784871918635	0.853349082105343	0.500886374636224	0.707061912449412	0.868793747369502	0.807446885633579	0.622963229749194	0.457686618446802	0.77612957693148	0.829350754963658	0.412201838704368	0.729924751185213	0.433938168432909	0.770443017753452	0.366483009212375	0.794834486281363	0.506253940474465	-0.178794365661533	0.721101748869236	0.509477146460111	0.801537051980505	0.51574924112422	0.480047279867637	0.470871698457179	0.275483781222679	0.815344581751946	0.749720157909604	0.328794529039507	0.464679422162612	0.613146532253781	0.583747532734266	0.759618798553942	0.500535010831544	0.594886169939909	0.599004318733384	0.58534961897052	0.542490125403237	0.788425832164844	0.671999851912292	0.835779132266013	0.661608252209481	0.560240231947601	0.739358072410936	0.773624666959393	0.588008009598343	0.550210142786287	0.844216546975138	0.737450501634273	0.797224194684187	0.822249256926517	0.829252237356322	0.746987422701925	0.810716753426839	0.833922730835174	0.697199458013902	0.622342552785898	0.539007697046872	0.651269034571108	1	0.783946228871507	0.785189825558014	0.740568361461941	0.856743284537903	0.752876072909684	0.853323167378435	0.463546617503956	0.845137223040782	0.832763057783459	0.687981942935212	0.632764792418406	0.774026240575267	0.770364254119791	0.601551241598522	0.781026292298912	0.653154136289312	0.806432335830145	0.768092002075997	0.821030230137002	0.695247973548099	0.566692152312149	0.822373870840254	0.375273586022901
RACK1	0.928983312461812	0.934164723500425	0.871010430010912	0.768016902427104	0.904739344043513	0.954597846263645	0.908976335343374	0.94926838201385	0.630960674700165	0.942972932268103	0.898704096586237	0.82712143523725	0.979996088192834	0.907864958149788	0.865241116729127	0.863815440825982	0.809189769594351	0.820086443640011	0.795872679860897	0.925947257565228	0.394334416236949	0.637781144039963	0.839422359169028	0.835645108374898	0.940474135063195	0.864699811344208	0.89652847311692	0.832298456083619	0.89528722161589	0.887590144163839	0.918640717939589	0.833546544243822	0.889751706334332	0.853497537638592	0.441253090710618	0.19784150751894	0.617928614659171	0.730655595903997	0.855658986225523	0.898341681749224	0.925994455599186	0.741560848535762	0.868840037207345	0.92947378864463	0.768007082645806	0.941313201894004	0.979538119924112	0.895317834663073	0.811566407994297	0.658443810755189	0.0310887159654558	0.66614732238773	0.526454059568802	0.838040810763717	0.927415063266315	0.563069383814541	0.943036053139102	0.846509810095123	0.890918861916324	0.662328718064881	0.800455472326533	0.882107582591167	0.651091315208708	0.904818259141615	0.87844949801093	0.883896793586946	0.913635790939969	0.943425810346489	0.826038093043801	0.565068370204293	0.808330784623016	0.880771086321539	0.715648314779634	0.846667391161482	0.686221924900102	0.907554348038273	0.946077250441762	0.949002120044207	0.897888272122057	0.736739972557647	0.68706095919252	0.913621681996118	0.344267326122154	0.884739511598776	0.743311966270205	0.885906435761035	0.657390941995663	0.898274984783368	0.78067776212663	-0.0224327238087917	0.868183638465313	0.709827762988656	0.780456410833639	0.779268692047457	0.422893689448518	0.592477173534573	0.195590111389879	0.817644744648811	0.913721307121539	0.585827459064499	0.715512532834023	0.76942136182754	0.82387116901238	0.901785047437362	0.693807813485878	0.744287595571419	0.468620646623753	0.639234688388778	0.689910156068674	0.718173927662804	0.600069568210772	0.762458223679081	0.800830995278353	0.76165332163708	0.762268677769981	0.93059738920933	0.791741998112681	0.742480785477392	0.741561764543406	0.738252055090931	0.861137156291989	0.939440048229929	0.759066088236947	0.841891065491207	0.965038102462521	0.968878809357003	0.596822597553435	0.826395172442082	0.77961557404747	0.855941955928929	0.783946228871507	1	0.770237947884594	0.900558503519946	0.923350417865271	0.72218840227837	0.846616361133842	0.707691426956189	0.928610727803007	0.943890150491496	0.676500746837573	0.771765818261296	0.961155660654176	0.825026535812521	0.747271277598719	0.804276253586498	0.69333887296118	0.903228499233757	0.989562888353383	0.895332119316699	0.841903795037411	0.624725403960456	0.959734651516594	0.262485799703772
AMFR	0.638020117817009	0.723037972716278	0.858889406634485	0.466043952023224	0.705404740286129	0.778846076069374	0.67953462594657	0.846318427375531	0.761704215573856	0.775144776554637	0.620860106070633	0.644286830679959	0.814240365792822	0.616310233079394	0.798931933693438	0.581144212328807	0.587218984284808	0.898211904979687	0.402499702865303	0.685085576613638	0.264100825382424	0.398032158389567	0.848050135339285	0.798223807298397	0.855689401284598	0.618258216108215	0.866605010534337	0.624194789354962	0.869959309906179	0.634780360245111	0.705008583722317	0.711058439566639	0.758450013830469	0.871430206501881	0.165249801815619	-0.0833891190410894	0.818801139860321	0.389327953184703	0.597417870553385	0.8419506496052	0.856947468059389	0.552429258076146	0.89662248189631	0.717975601390811	0.528481709951802	0.833660034254828	0.724949892256726	0.676238731897014	0.828219650986235	0.420593810084159	-0.18880989582238	0.702044462710205	0.517311495669978	0.556728140127273	0.859381718568678	0.726701590287804	0.802074705547475	0.656036819800385	0.701801698790569	0.374390757980822	0.447794789275863	0.581297846604332	0.403975320203003	0.804484248553731	0.767151545590884	0.843096471417687	0.842522953372543	0.86459957779865	0.619792915428648	0.775829407161121	0.61736643527043	0.66694850434634	0.421370953713087	0.89691068042263	0.552953109388777	0.627270553874215	0.836008565737624	0.782358143841863	0.686407388194038	0.34402838432675	0.825860354864271	0.847703115380009	0.537276354902933	0.680689247946357	0.341470586968754	0.782216554025514	0.27648013392274	0.716487057462322	0.495542426024679	-0.229367791231268	0.648138745730152	0.429437702872227	0.831296358260922	0.416864406144093	0.579476168014459	0.611054044230662	0.448374340346967	0.889533558726283	0.715716260507812	0.271533433427557	0.373795166534199	0.517901849490275	0.526449065109228	0.701579752452917	0.529492210964841	0.404537027512715	0.735133783953297	0.562578581295266	0.349788464292221	0.789521354596009	0.791203031158449	0.832987056829201	0.625274821209353	0.486864646469087	0.762228615697185	0.832984899638762	0.544646350786796	0.397688184082308	0.841369773991532	0.78020945486129	0.788194627960378	0.770266586441256	0.82572292462011	0.723659496217142	0.777701510878261	0.816474910109479	0.828433088549267	0.513554019675747	0.478669800122482	0.616520790631792	0.785189825558014	0.770237947884594	1	0.767855332250366	0.825154286415053	0.850144951107601	0.89845801140169	0.383425017242851	0.8659747534837	0.833836587284849	0.592720656943896	0.566920286281732	0.757022903920186	0.721601787072768	0.544544881031216	0.768484865480602	0.615622574079062	0.79417846394012	0.741985940859044	0.836197433401122	0.740925271285009	0.544655378821475	0.774319176349039	0.319339097468961
RXRA	0.891873485876063	0.849215812863891	0.771563912146964	0.791286977526523	0.911787734054613	0.923848535267474	0.902269965352358	0.898678321539203	0.476782856796529	0.911129212857303	0.818167472009746	0.848033629918901	0.890897969428292	0.893347258088098	0.848903725930995	0.837330801910689	0.861775454531479	0.767208926840801	0.785142249929691	0.92769236120335	0.457793776997668	0.650475500205737	0.753158348147114	0.796924237858964	0.895839228277891	0.85140967361391	0.883894775403177	0.827597873404571	0.822451622348331	0.876508969690756	0.929490005739184	0.847900603930879	0.832614375497576	0.721287906507383	0.458556747015421	0.238719944235394	0.521805079746451	0.743457370463747	0.824497404796788	0.856068450888088	0.810183711722222	0.717698024094284	0.829917544637036	0.893496512264961	0.765523975603582	0.840584494417955	0.914393132774809	0.901681461986181	0.770139465894538	0.723239511179139	-0.0202677295185886	0.630313700736999	0.381653498927542	0.849260000311081	0.868026733653446	0.417111198360582	0.901695584970303	0.849789484431894	0.899799870194106	0.637638806406168	0.816305269351198	0.888672837414424	0.711648562156028	0.855661309268775	0.899327701301129	0.83515916058977	0.871537475308832	0.888947913423664	0.833880367946044	0.500480873149563	0.801531752568013	0.820063636415751	0.749904790169928	0.816209843940272	0.776999128176247	0.857727273206097	0.910938906476521	0.92432277860976	0.817284985548279	0.741127837915476	0.599312100078388	0.849121422425547	0.231338963450337	0.811937434269843	0.757872638345326	0.850784160464959	0.640281082403051	0.863137595461143	0.837300433794736	0.0479645234358223	0.838563459375742	0.69439230163389	0.684617053962727	0.763796509028656	0.286293455102534	0.5420144812895	0.196440341185056	0.765443839485787	0.904163216858482	0.652994330366058	0.722148035721015	0.733707061301465	0.839320195025206	0.892039617638477	0.764781502151175	0.761757800764536	0.361670686634615	0.537600104560813	0.742602953036658	0.643811163657977	0.481255056937882	0.722928742466042	0.796388832486863	0.810504544351746	0.761440122059109	0.86168755894652	0.82683960155784	0.740986951235427	0.666578054450502	0.696990742404594	0.776242668964689	0.849314921176783	0.666343182812103	0.775992220096753	0.920200015754216	0.882439074802733	0.525367329566977	0.77399268062239	0.84575983178046	0.850237402879023	0.740568361461941	0.900558503519946	0.767855332250366	1	0.897216702949863	0.635456845126587	0.776062280493617	0.718427347126263	0.817016750481878	0.865480038405395	0.622959338995268	0.69683933401068	0.915900489475704	0.74878635062621	0.777126117492343	0.833142744663672	0.633889480610656	0.904007882725226	0.917472991993177	0.798890101038922	0.828693844497435	0.640931336192778	0.927522420593789	0.307830241885612
NRP2	0.87007387756512	0.847587449742884	0.911917684212145	0.69596948755357	0.907900210930383	0.930749990998075	0.859089933722844	0.952422672733734	0.631337428223225	0.925564481604409	0.786799286437731	0.755280776952372	0.952361270174757	0.842168009558265	0.886931912615328	0.779265369226363	0.765504899462943	0.890783165823859	0.676752796412981	0.905459465393589	0.254726418972796	0.602136158149104	0.896645932356947	0.835574709884286	0.96180444851736	0.778926828636837	0.91882278829317	0.748323797178408	0.934912232216666	0.83238459467022	0.898763203554636	0.794337775534397	0.894030275272913	0.832513204459329	0.352074605684672	0.0558391548642251	0.722529940573124	0.600977635606106	0.764878299730563	0.904268819115986	0.927379844825253	0.631156495475829	0.932025373675595	0.851466013052135	0.671660245683069	0.949226786828137	0.915578289444437	0.89574185047838	0.885076710912309	0.577608680559022	-0.185568656278952	0.663248342922193	0.448111421041257	0.777093428237696	0.942660915571906	0.634579410671719	0.896384655228511	0.809962501796387	0.902407433293546	0.53042659495734	0.713338004653632	0.858670812956098	0.580927327073589	0.888434916633495	0.895866569583174	0.923761310572421	0.95163085617148	0.962010934791218	0.748536289461342	0.659000221714385	0.765268798964092	0.8447418239546	0.599865397499846	0.920941388576386	0.685786984190757	0.832540272512425	0.947736887404857	0.938490738231052	0.799784074412399	0.61562181603359	0.778409155446271	0.898755348919509	0.402179145923924	0.86576539018802	0.640544282162648	0.871571592203939	0.504198159563969	0.856218022128802	0.736832792315396	-0.14582808539911	0.800358549283755	0.626949610241799	0.821207066946932	0.641429842506526	0.501111593037939	0.568375005172534	0.22659271279653	0.867215083693538	0.886486401546521	0.490585345265559	0.650614952485786	0.664784187781008	0.707040488349892	0.852316638203531	0.610322391398285	0.666812694452848	0.570237286731433	0.575307175649542	0.614905743339346	0.823737977463308	0.673518857976142	0.821522633788839	0.808819075302248	0.704211537296035	0.769060633574031	0.928183150695694	0.763398118198724	0.668479359461352	0.836953206840047	0.730525162532772	0.882030717418388	0.901636426196197	0.821774625060769	0.811926233076028	0.935053723059302	0.96239784010665	0.676077863756761	0.709108638849927	0.714914145890942	0.814682626830576	0.856743284537903	0.923350417865271	0.825154286415053	0.897216702949863	1	0.780775074654719	0.907161216554373	0.580414725575236	0.908909356268762	0.955917353392576	0.682936935198875	0.739214402442668	0.909371865029667	0.811596613344111	0.67253606378755	0.815379366101622	0.736716759446063	0.903964021002519	0.910278718285997	0.923860793504449	0.820391154989119	0.616988311483253	0.91612535773745	0.290813583480084
TNFRSF14	0.527021537077573	0.60012718152745	0.94045238307611	0.238045088268734	0.607450249809727	0.684763989053535	0.504680790865527	0.796090787577878	0.865121402823317	0.643780100774033	0.531828095293844	0.424930512390106	0.783772998005218	0.474205170462048	0.651661744100106	0.426628021749427	0.391690682358454	0.895514525204127	0.224229378186165	0.568601944900372	0.0359600462198357	0.218040976460232	0.90483999424484	0.636479611130604	0.816079802737711	0.40124307638481	0.781800616833619	0.400107618191775	0.817541028932847	0.485043593270241	0.56979461655978	0.544258939614199	0.704694233015464	0.858083829476742	-0.0267832506458391	-0.373725137189193	0.957710819010044	0.14362329300977	0.454979549225893	0.762038939389359	0.855657781228493	0.31504083945294	0.873299385323616	0.577665711240646	0.365021726737913	0.833935005903394	0.655955260663104	0.599284567596188	0.854088815984553	0.118096305739156	-0.432499751676157	0.661990961332813	0.593307157106074	0.381351596484071	0.860940228927301	0.864617433113192	0.687541401697056	0.462498327224488	0.597220642576745	0.0975799990972177	0.248685865491818	0.449041378421597	0.147476047402127	0.687434551053768	0.641031751982905	0.870140420788822	0.865183893148054	0.814265624497091	0.414885134850028	0.906282379070513	0.427949288074628	0.551147153612586	0.155747572452887	0.917723277556799	0.313220453236229	0.497460210615001	0.762194451151854	0.695351642107586	0.61795383024835	0.142496964161785	0.927577361804509	0.761624183315033	0.743623704664205	0.62921242462769	0.189857399906052	0.632798883809689	0.0698119418375874	0.603547995465637	0.308155502413926	-0.522007127692468	0.484874741881801	0.210426116708904	0.925549957926376	0.22021502495646	0.806378646654875	0.494197282060346	0.351933919061521	0.924377423382567	0.558044363927067	-0.000430522225985779	0.208844820722685	0.370318422684498	0.306787767247816	0.568082662582466	0.272125913987893	0.220449238440123	0.87444527602614	0.397916211090398	0.231803890350308	0.910734197764954	0.94377160503397	0.852669478602498	0.633894365531847	0.301776773682077	0.738822701991663	0.809606817023821	0.342450413476526	0.231402240783605	0.898173332266863	0.621228833858371	0.826080788142281	0.718206604425775	0.878702295523658	0.670683645828295	0.695343781140968	0.800437493125745	0.920645419246998	0.330543205928451	0.317328750116704	0.492978058103208	0.752876072909684	0.72218840227837	0.850144951107601	0.635456845126587	0.780775074654719	1	0.931511858998121	0.138125060582984	0.885710155707885	0.852913943058861	0.601386952024459	0.466638181805195	0.654062606926393	0.65992105631326	0.371450055020182	0.699142740333884	0.578934180123606	0.655153058924986	0.683169241762384	0.868382028760821	0.597255342902407	0.427911116706397	0.666345388420301	0.249600384978678
LAMP1	0.70703717320843	0.76816619622725	0.977665062220493	0.470474069626749	0.767817388698806	0.848031039629112	0.704863086152133	0.926299709581971	0.787684602873119	0.815121553694113	0.670544782997563	0.633711955125278	0.907943796306772	0.667134969883162	0.824344372924238	0.606079581659111	0.611305005927058	0.961047804491332	0.449276342225341	0.743701114882533	0.162261735324003	0.402662025068884	0.969917563984101	0.79625746664477	0.936699180584818	0.618158915703184	0.885583519984578	0.60427719744294	0.926331926964548	0.68745505425539	0.746652758546631	0.711434828980046	0.834243841280909	0.896375826897946	0.132588835176385	-0.14257879978159	0.917453920665457	0.37895072704434	0.63757052028204	0.889278828555454	0.941357180169869	0.498902225056464	0.967502175062889	0.735245227562393	0.5208178894233	0.936711623654555	0.806737654137363	0.75539328957619	0.93215698691681	0.371541073874497	-0.303107810169113	0.717286613418259	0.513304306031004	0.594163896050225	0.93309174893922	0.818813890420836	0.824222394426313	0.681342976030291	0.769245929112426	0.325807895717349	0.481352565434697	0.641757810836426	0.354548105955246	0.831619391407478	0.820192535042343	0.937299435500756	0.94332159096109	0.942687890673273	0.631091910280174	0.831540197753455	0.644460871478808	0.728779135142935	0.402034123561692	0.970871435532256	0.503653286587712	0.679164652310598	0.904288028375468	0.86145478786334	0.707375366386241	0.371233596031687	0.91432268656914	0.89610419320662	0.59068377708646	0.775545283261101	0.384270092842466	0.821116292265226	0.274338071292845	0.760458165706912	0.504431184766317	-0.32486261257263	0.672631566403139	0.41323396685911	0.93900525412398	0.433034855277847	0.688279987006231	0.590296450971195	0.316761864190762	0.945906044122517	0.758137077357181	0.236549737844529	0.402472100898164	0.561256833221623	0.515788946671332	0.75828059729855	0.468011457569459	0.443897339225011	0.781560965348985	0.536870925665123	0.419586985156752	0.897593495091653	0.877907829833378	0.900458460441964	0.738413377268447	0.510881083702548	0.804346061998735	0.909991757962676	0.566023538187571	0.438299568413361	0.937610984166271	0.740868357013073	0.886647328625215	0.847690564132143	0.934102517957952	0.807150178956104	0.853951936376805	0.905297361872024	0.882462031322037	0.533994314505629	0.511824544811591	0.661465626982814	0.853323167378435	0.846616361133842	0.89845801140169	0.776062280493617	0.907161216554373	0.931511858998121	1	0.390089334627756	0.948433439040006	0.941394902358017	0.708322116955129	0.640658346224933	0.812780323717741	0.782851043944092	0.557685545050036	0.811435308105688	0.706788181763415	0.817557732385897	0.811249450004711	0.9404964402536	0.737747443371006	0.538143104519219	0.817957245109444	0.302437058283476
SIGLEC10	0.806577615243617	0.805862281284646	0.35903975475028	0.91885495328638	0.745990986006374	0.746474620030311	0.836828525578361	0.623955084369271	0.0570844983861182	0.790656464037459	0.776824974135056	0.874877913999531	0.650270810116675	0.869127773989342	0.691198133511498	0.802601462346159	0.838047902647085	0.389584481407575	0.907079011615389	0.776334612979026	0.61088501979639	0.825200516476554	0.39422667974092	0.70921646388446	0.618118986612234	0.917743968355447	0.582563932174623	0.901755562486668	0.53521398041115	0.848515193622011	0.806060172640536	0.720980530940153	0.628433851182714	0.418765699981327	0.659718106221809	0.763126513978323	0.0263260256952551	0.937422615434289	0.860000802085586	0.647218712766668	0.500807860262219	0.852660718789574	0.491497008445666	0.794655801313783	0.803786926539152	0.577351213491799	0.745106256283593	0.706408859303649	0.401770295212026	0.884661092567393	0.485646555902479	0.355177395650806	0.135927813160744	0.86044148525782	0.5175351004731	0.0111041593436429	0.694699306693812	0.856412334954524	0.734969256848388	0.910015117002618	0.948850050471304	0.819516389330559	0.81531639921764	0.683846392423049	0.743204082923406	0.445248432008858	0.491970492491749	0.627551013959867	0.874935704608006	-0.0237990313020871	0.801824213823162	0.78494206675714	0.917369668376509	0.392742452736912	0.733348466903891	0.81980341868273	0.683565725179751	0.735236681858258	0.645289953284668	0.909931955687043	0.160069794714931	0.683761664861362	-0.249280327952073	0.694818592284371	0.842581758208041	0.761174450900739	0.896291810147799	0.748393492238921	0.816435819973654	0.56612381255385	0.839561598218958	0.776196821885569	0.282069498704909	0.909820625134533	-0.197889626344225	0.415868309400031	0.0349672956176399	0.348500186494248	0.80489841667206	0.85807929077012	0.804232450613791	0.804884953225779	0.905830154735413	0.850611189647237	0.859869384966505	0.897789048126387	-0.136912546921819	0.472081098691207	0.80493139381116	0.158023576891528	-0.0104461383332723	0.333493248708371	0.554550855630275	0.847498362074368	0.510973343113324	0.559615622390204	0.844863843897401	0.886436435641381	0.251275591657393	0.572249188752997	0.423794332978856	0.656878504325265	0.291422475117757	0.631230550970569	0.734085505797721	0.589970135462982	0.069525692823022	0.870128597572261	0.830220771847354	0.767028626771061	0.463546617503956	0.707691426956189	0.383425017242851	0.718427347126263	0.580414725575236	0.138125060582984	0.390089334627756	1	0.488628340012435	0.527286904143013	0.447432629856322	0.623385987116052	0.767353821816523	0.591128861213926	0.784167925545849	0.615504712849011	0.402667046529983	0.703910043300207	0.733322397746296	0.466848285577974	0.665417780316895	0.552109197511487	0.763865728611616	0.179792370573105
SMAP1	0.774057042713205	0.830322557017073	0.955968569542562	0.549897130917916	0.78818074124131	0.876598355326972	0.774164278131813	0.939533019069606	0.801959947932818	0.857554590409191	0.778393641566461	0.692739048953078	0.943292870359437	0.744243924105901	0.833238026894314	0.707023250972635	0.671135953399595	0.915846431686225	0.557228444289663	0.791925541858266	0.275186296905996	0.483815030340082	0.920029604406638	0.826347823782185	0.944424100700788	0.70362248412031	0.917524883242406	0.684831563075219	0.917384259398364	0.761508317407103	0.799891949394787	0.748745269150165	0.834393263222917	0.928262228494475	0.205217835639666	-0.0537931949578899	0.819090527675292	0.490141661877703	0.726970638203359	0.893594736459045	0.949873215548895	0.595171108626337	0.934857462647896	0.832623119409625	0.62558680447515	0.950490445792119	0.885718908889134	0.775390199308707	0.867027251568727	0.46284555642749	-0.145599752659852	0.72908797545563	0.606858708090357	0.655892922930312	0.955459488670634	0.728400359740476	0.873956276112375	0.73133202968988	0.795710540265245	0.45169176408185	0.577495790562294	0.715539348842003	0.438935944998929	0.854499228976621	0.817899465379091	0.936209821546566	0.933254418220534	0.943572594644646	0.694203223957608	0.780109444040863	0.695198890344714	0.782282284221043	0.512847494180027	0.928553400277878	0.537508892427103	0.751581267558198	0.92504861727603	0.87980096265564	0.817664013008216	0.488215410351478	0.862823102726383	0.905055878663978	0.575033550004607	0.817497701879338	0.491485350587824	0.838337253168658	0.420224467114354	0.823516142389708	0.577989052941452	-0.249622709789404	0.732422322799497	0.551515671955534	0.9164339529671	0.558385338610998	0.638585925133461	0.63810477625055	0.310743372337789	0.917756270561924	0.825233797074833	0.325878570490395	0.483796344833071	0.635855977901791	0.632006504214475	0.802963539818309	0.527770832488314	0.530206896711915	0.721405770890116	0.624961543935921	0.506394645475076	0.862211132739275	0.81365117536465	0.888771524656492	0.776689835608015	0.564699854299374	0.816413341647739	0.940519839225776	0.634625977791531	0.529202582362691	0.887450247402734	0.757550567127186	0.924848830509641	0.909943878564811	0.886072510091856	0.806598649452302	0.897625689093441	0.945184674688709	0.803227531377183	0.659692019327161	0.590121127164805	0.72849095362481	0.845137223040782	0.928610727803007	0.8659747534837	0.817016750481878	0.908909356268762	0.885710155707885	0.948433439040006	0.488628340012435	1	0.947221612148056	0.721744412359303	0.693802773697172	0.875583370867653	0.801908387411832	0.637021472774349	0.834304388887192	0.702363605028613	0.860080265291248	0.908416522194049	0.921583842896185	0.800849978501214	0.594748439374559	0.885283520696132	0.315804605774644
