""	CD74	TLR2	TLR1	ITGB1	SIGLEC10	SORL1	ACTR2	APLP2	PLXNB2	LRP1	TNFRSF1B	KCNQ1	KCNQ3	VSIR	ITGB2	LRP10	NCL	TLR4	HAVCR2	CXCR4	ENG	LAMP1	CX3CR1	PTPRA	CSF2RA	PLAUR	ABCA1	ADRB2	C5AR1	TREM1	ADCY7	NCSTN	TREM2	NOTCH2	CSF3R	TNFRSF14	RHBDF2	ITGB5	ADORA3	ITGAM	STAB1	TNFRSF21	RPSA	SIRPA	AXL	P2RY12	BMPR2	PLXND1	FPR1	SORT1	PTPRJ	IL6R	PECAM1	TFRC	CD33	TLR7	UNC5B	TMED5	LRRC4	RYR1	ITGAV	GPNMB	RXRA	PILRA	STX4	NRP2	JMJD6	MCFD2	TSPAN14	RACK1	SCARB1	CD81	LILRB1	APP	TNFRSF1A	PTPRC	ATP5F1B	CD9	CD69	SMAP1	CANX	CD47	CD4	CCR1	PTGER4	C1QBP
PECAM1	0.739859883254665	0.742394889965263	0.534065983098732	0.842170236148478	0.607409340311191	0.659436850925522	0.801409104228653	0.80354985902601	0.581296174600039	0.791697523184857	0.757227038140263	0.578432660448962	0.597393531134937	0.649954838167623	0.843362491206416	0.79003848305873	0.754672512339336	0.498864762971582	0.801960482010604	0.593882126507434	0.742735405091311	0.817678877508062	0.616484235692109	0.641553758860433	0.754496986986883	0.698943901070997	0.756086463651128	0.274735121728478	0.661758672962289	0.525748212993706	0.444019804225968	0.690902288675183	0.807096092257264	0.593601750189365	0.586487600260881	0.824654013209038	0.674593279372097	0.648836446538719	0.747222286388648	0.543340987051923	0.569781872341375	0.43861420217655	0.722067001708773	0.810358276010499	0.827562642841311	0.487254989029906	0.666896573634425	0.662506463230969	0.74763210083667	0.72794362836985	0.740292030655169	0.657465611627804	1	0.644756589523834	0.707309499004409	0.592580793892585	0.729180529859613	0.734104220624001	0.544037697688076	0.551663386115042	0.723446609669008	0.660737132446034	0.680484673258284	0.693333039615175	0.749017668091265	0.605074371476144	0.558388099293614	0.772497300542772	0.676840439491589	0.726452322390657	0.693902742871087	0.815660938934398	0.7121720241464	0.405307256689857	0.688908257136057	0.720783998138383	0.783743298092296	0.673041000258977	0.484307780741699	0.788643980539958	0.82517215306852	0.676051414200741	0.697663104355426	0.797761630268882	0.608674732391407	0.746724203092106
TFRC	0.530008073285866	0.774900219317013	0.461705875825015	0.670157336602588	0.648016507919546	0.600622931883601	0.716847765501909	0.775966107897406	0.511323326184148	0.713483079389428	0.827967179141338	0.52885791978861	0.631098550401451	0.510341971871434	0.674052021742454	0.687290718240613	0.76859211738665	0.411722737354837	0.775379426502091	0.819208957737571	0.586600789629956	0.630332000564662	0.581315279763756	0.562772251068387	0.732915531429293	0.859563137490481	0.820085501074241	0.179459567321343	0.927074335916451	0.861653256294459	0.458212869685581	0.587960867712575	0.649059535384884	0.546240328738687	0.638115437420914	0.563520071971622	0.814727496532529	0.561274495071651	0.606003654585944	0.416798320471481	0.319267897028857	0.399990330751076	0.509933851821315	0.708911267692468	0.579229729645034	0.428222587810872	0.592814856651021	0.564643727430292	0.823831483696928	0.711635066556162	0.719707728492444	0.861455228652923	0.644756589523834	1	0.441761838928769	0.569652674182897	0.750447680230891	0.799234774426633	0.598681732215515	0.600225792089804	0.713321973616296	0.399452932470285	0.646436547842833	0.544503327266961	0.858805437624972	0.809975044545991	0.803532366172162	0.590881542821254	0.774939559632528	0.502508381925357	0.633040683596279	0.619346080330888	0.722307503218552	0.379231141870273	0.595061968225602	0.711074086203076	0.553735880491789	0.530047047109697	0.839492028004143	0.663994903545381	0.717721826959148	0.549137917625362	0.622284056220337	0.715125556079756	0.861716067646607	0.515437976524582
CD33	0.890148650730849	0.639027562075166	0.643778883309592	0.78396422687142	0.626286658023379	0.676342760491447	0.83979051894255	0.724424574574124	0.722433759608188	0.729775084695926	0.70044450600032	0.785595952770282	0.540113276350431	0.865922379135113	0.838944193117617	0.782632271901966	0.75272788846589	0.505890054621936	0.810632406951321	0.505795737440239	0.756159610369023	0.825812448385117	0.750402233637268	0.574718238325251	0.82393439627375	0.602814321597098	0.630925114761543	0.253858197519653	0.520062658555358	0.389403151571309	0.485087116414635	0.604210761776368	0.829227381443049	0.449655208804005	0.588553073032332	0.856944262380778	0.60281389164653	0.575180060324006	0.866693863595601	0.648349665787785	0.583967741648177	0.404458618982367	0.915526558972853	0.74635074174767	0.847757891939855	0.710928039281736	0.656611028664992	0.548487348293742	0.781215496348119	0.657069161040172	0.69794379911708	0.533024932303948	0.707309499004409	0.441761838928769	1	0.611270843987356	0.687209228823051	0.745453060132677	0.498401491309704	0.543624488065326	0.593481251308809	0.36657132281836	0.681750836303543	0.89425496533318	0.68043693165026	0.390384155858192	0.573627958540052	0.822295389366073	0.605912200995796	0.93052670903398	0.628471933930281	0.895809147571955	0.697001031915912	0.215594700140216	0.842296802540106	0.694359059717179	0.879932168629129	0.457619162943223	0.421147444598909	0.814402083369609	0.752994439286582	0.777488816433022	0.822181049337189	0.796643419298063	0.492242785963798	0.905044133401167
TLR7	0.688694973271347	0.717981835183479	0.615711202048214	0.667712733727141	0.699592612432114	0.758296301080061	0.743383506459143	0.71764823138368	0.611298264048676	0.736491461226238	0.713861972778233	0.593124865405461	0.652678632979825	0.657868977143947	0.700021194729853	0.670152535727332	0.713267519490841	0.567279209254204	0.758861417835911	0.505382550964437	0.589545361184715	0.648298276916472	0.734845079288167	0.576529595831951	0.78379981535853	0.6215422804294	0.705775452388183	0.255429756738413	0.606029034934744	0.551085601223826	0.64517402819592	0.639418740549485	0.637172843417358	0.495406972503934	0.701853272658872	0.607849004923073	0.721614850172586	0.624762700417541	0.724534030775104	0.599559900876476	0.508108639089103	0.495981202787034	0.632071443180183	0.683505079180109	0.65923500567194	0.668220649349483	0.631253101859214	0.527922539351028	0.716809902993625	0.682353347969945	0.760796845024713	0.650497763569616	0.592580793892585	0.569652674182897	0.611270843987356	1	0.720073499721384	0.680044972674318	0.592354073672761	0.670414432013099	0.671466662785761	0.275171873137225	0.662097789256661	0.660838338538188	0.651035803855937	0.515316894363306	0.579212029311691	0.576998751734971	0.727577510919417	0.610014282965136	0.586016852942756	0.663909414975549	0.686221060421711	0.29866690514678	0.688739134103381	0.789371632903383	0.632082632652141	0.339068674912548	0.536759694893292	0.671496188204465	0.673859701253524	0.624161168536736	0.735862526777257	0.665490406197025	0.566097561093463	0.610549754650251
UNC5B	0.78284417918274	0.865164419460553	0.637667385107788	0.762653638127935	0.79905376583178	0.790802629066982	0.878075361519392	0.831581231887459	0.645417551449888	0.831573862389954	0.873818779624525	0.711660989594096	0.747917203788272	0.734049514092859	0.773314620834552	0.76339413021191	0.880554697210394	0.605678744875768	0.879795742895924	0.661209317203462	0.723853688646739	0.730863458515997	0.787507653673675	0.729328218601762	0.882257948972449	0.847831927290529	0.807025750725742	0.290369560097746	0.81715590683071	0.729024760308028	0.664602964347142	0.665734409359483	0.691886165040761	0.650928837425294	0.781807947382466	0.723274013262087	0.862641855874604	0.644229767875907	0.806675515431985	0.638853810109783	0.537202424451468	0.564224944303836	0.752773219212123	0.746869300659692	0.738709688609532	0.68506409521358	0.752176876784005	0.526419990453555	0.854977943760254	0.816804789580305	0.807394890261182	0.784411335678459	0.729180529859613	0.750447680230891	0.687209228823051	0.720073499721384	1	0.8251124384197	0.670762866006201	0.758100240591233	0.794250924756101	0.26930615885995	0.773912710940186	0.716051595554789	0.841643964952803	0.659733800726442	0.781372543885946	0.710767270775143	0.830516094526273	0.734935967133145	0.712410919952592	0.742355282786209	0.861639968357583	0.505769301299126	0.77247755587558	0.849405140643358	0.753080246054821	0.435447729187315	0.712430166352971	0.81830781746945	0.826651406538384	0.765824495941549	0.851036883013542	0.791523699020283	0.768220693450171	0.729048039663653
TMED5	0.785742799284233	0.833008782407152	0.666216420835784	0.86786365429746	0.720812855775577	0.762518181653279	0.908643035450649	0.915694709838276	0.703950218414966	0.846949342260849	0.881112985153628	0.694557009993943	0.705856406512482	0.708931367863509	0.8641799974435	0.875032224922765	0.913383166737163	0.582650316196854	0.918185437882146	0.71688598168761	0.795229889078692	0.824914178769029	0.774903284802848	0.716771299286184	0.875035192821611	0.841101227939775	0.859949048122426	0.239390312695777	0.825937481074177	0.724217397427516	0.611700782651814	0.748542749517229	0.838878640971526	0.611341042343206	0.732394239112373	0.775020644014384	0.835358455207749	0.640067122896767	0.816700198181957	0.582143395053789	0.512829814479014	0.497875899136637	0.796322942162695	0.863643236237477	0.768856017637298	0.642900233615158	0.779674015232267	0.623110736467314	0.903415132146425	0.848668456008613	0.839722270829013	0.841178057997966	0.734104220624001	0.799234774426633	0.745453060132677	0.680044972674318	0.8251124384197	1	0.661038755797894	0.713323756057602	0.827398661173915	0.426436599164915	0.764322230899902	0.765627662695616	0.897098455570573	0.714196329071912	0.798993897263877	0.820523298849998	0.834958477415174	0.779462400334115	0.751492531708729	0.84731288058357	0.820420225062546	0.428774553833578	0.778645391814423	0.856760547712227	0.800926514673243	0.613310695924654	0.727208902369728	0.849198093403081	0.892960857454384	0.784134138721859	0.801409049733381	0.841287234645206	0.801955927854794	0.791058923140487
LRRC4	0.507793096550406	0.632521932905149	0.619888929359439	0.569671345703761	0.677254980598232	0.742476984914695	0.673974991804633	0.665321555724577	0.606851219092123	0.750686990151647	0.71423481707413	0.609633480851423	0.633976308961022	0.580690449542846	0.573455152873466	0.600968843837986	0.689353406210808	0.562985729464076	0.67335247960421	0.508738900692933	0.555382509510492	0.62066276577672	0.712110075015892	0.595157294310107	0.709684911136365	0.563783667014685	0.689625721729405	0.197553857274467	0.622352338536473	0.500998724581569	0.573732114658858	0.561605287793	0.507913713008647	0.524484562547221	0.635748986596133	0.519044920469207	0.715853746163873	0.578088929473583	0.631993811453042	0.605296654879291	0.371646067938776	0.544681733647827	0.545538030700689	0.607352280307376	0.539044882040419	0.688784344574841	0.608280671566646	0.558435159970511	0.644149032676255	0.69815903797265	0.722171216225847	0.647696371525378	0.544037697688076	0.598681732215515	0.498401491309704	0.592354073672761	0.670762866006201	0.661038755797894	1	0.606030096512728	0.609008497128729	0.182536567486347	0.664820580253952	0.569340743813074	0.636997113826957	0.621554148263829	0.613270476148627	0.549743522907269	0.723729978981225	0.547588540623388	0.522668434775212	0.547410330357074	0.613684102945159	0.443846581211815	0.625901887343826	0.707251429722196	0.541549801238184	0.275696336854241	0.573475265188322	0.624927585153457	0.630847837124982	0.499007417369724	0.654052214686486	0.622937967675441	0.55245639419094	0.553406695877617
RYR1	0.651495232509559	0.756788107592069	0.676091511226721	0.614391343983046	0.753088734444093	0.766494423308568	0.755661303282115	0.711527115340484	0.575382850202897	0.73692425442086	0.754122149968809	0.65333519463725	0.758195154783673	0.596714629527019	0.595805154418782	0.614532757136031	0.76443844416369	0.705717759821735	0.748560622832383	0.509630660530943	0.586531173674544	0.582196025766428	0.734451670681985	0.601391074131311	0.766649868457861	0.672514562556594	0.709165303107304	0.340454963911632	0.65394146506726	0.592495143738939	0.671273938055147	0.588346635928589	0.526291515214965	0.519027158896095	0.776873408606078	0.587073232167727	0.798454439540649	0.533886204884851	0.725444501813572	0.662373727816742	0.453594471765191	0.469143399876122	0.60007238747413	0.605774265695299	0.570331202944245	0.682966859067433	0.616193532781394	0.463246949707835	0.712966266940699	0.734146698856275	0.758968205971224	0.713202916937576	0.551663386115042	0.600225792089804	0.543624488065326	0.670414432013099	0.758100240591233	0.713323756057602	0.606030096512728	1	0.671491050972426	0.171015069930584	0.673803187787593	0.605900647184465	0.681544738766895	0.541723413174918	0.659628075419518	0.518289717002985	0.763299669173935	0.575279741961529	0.617330557878335	0.569315977842536	0.742248733505597	0.392043018287733	0.640001292261673	0.802845625794438	0.581322214933382	0.262001562926693	0.589886551770038	0.666352819761537	0.653926088071029	0.640700615878764	0.73845799893989	0.682374465628026	0.631939947379388	0.566929706251804
ITGAV	0.695854796581121	0.795468088458403	0.61361956133903	0.854750756127568	0.68006081015034	0.759617108369463	0.831003508380563	0.894045227097901	0.616939069975253	0.811709540649016	0.784634438987794	0.541621886548066	0.700919612957997	0.538078977562618	0.788121446403532	0.802078788526544	0.878094922526071	0.534640190463929	0.821983359343437	0.548124481253067	0.694430714606482	0.737690274065486	0.684669822693207	0.8254942690135	0.774624151052073	0.765478004088415	0.772259473712546	0.189981274082812	0.722969582955571	0.624646526170393	0.644383138643062	0.693890312074728	0.725998020815813	0.728999322193172	0.697940754772725	0.675663003227105	0.802433640263425	0.621344325108483	0.719616775591385	0.524003650447786	0.506016631817387	0.603000256486294	0.693567304790738	0.804882854381196	0.703803918383593	0.575686774996607	0.824675188417283	0.534303408329374	0.785399042979605	0.856079576350195	0.789929003688074	0.765423828462121	0.723446609669008	0.713321973616296	0.593481251308809	0.671466662785761	0.794250924756101	0.827398661173915	0.609008497128729	0.671491050972426	1	0.449856724260678	0.742107608598851	0.584794535203683	0.818198457298711	0.695255460748871	0.648905531408426	0.743120496779055	0.800759180899234	0.649234980841755	0.71269637692831	0.73221826317945	0.788675937246136	0.652816536058629	0.650160664120579	0.809905622505596	0.746437549670188	0.645012141791703	0.604680272082949	0.809759990343353	0.890485331543631	0.738992835183455	0.714164189553908	0.736307106372318	0.69348217774071	0.696436298271289
GPNMB	0.297325485454853	0.29526212466777	0.244364181084207	0.652136617092841	0.134571879882761	0.228717711211505	0.414067983002715	0.543495131963092	0.289698282087085	0.418982519636358	0.316379337242218	0.150674959176076	0.196009610836232	0.200049842829183	0.599939612379358	0.596894337633037	0.375405063449081	0.109866351208088	0.46202225697587	0.34461811556054	0.37513102486227	0.580352102097936	0.158603113702364	0.34527960882925	0.325172009886771	0.348893844966644	0.410587679769295	0.168235490897499	0.328268419492977	0.223993186729304	0.0462422463015117	0.41929090905133	0.695344325844128	0.252487030430814	0.13000777130999	0.522831388933503	0.276251285566183	0.315816244772731	0.35429372679159	0.154743829097167	0.191548896914209	0.0651689111121179	0.3694838816794	0.658752471340803	0.514315934153785	0.0373145684607163	0.336385484980567	0.514959479861607	0.386849131641324	0.42363197338264	0.427798047444414	0.379776714259747	0.660737132446034	0.399452932470285	0.36657132281836	0.275171873137225	0.26930615885995	0.426436599164915	0.182536567486347	0.171015069930584	0.449856724260678	1	0.279284995486141	0.367363485100316	0.452805554395761	0.444872883995119	0.191413088648744	0.515236041788039	0.334651257289925	0.385663738646979	0.378617092293388	0.600861876460111	0.283427919939152	0.183345046511143	0.256218427636517	0.321289333872093	0.500897046676225	0.864400450674123	0.170350609122181	0.434309259567237	0.559331030935225	0.295390944606829	0.194685338855768	0.451092585046153	0.308200703774286	0.43532362424566
RXRA	0.741943885441812	0.739568511115811	0.574086434013495	0.759009533954666	0.706806905386696	0.760754595616777	0.82957897724609	0.793772793215466	0.663944945476275	0.808147918234179	0.790522372560549	0.706324541787218	0.633908906205117	0.716288608812207	0.737694142797311	0.744167381758034	0.82135802025344	0.603019786455072	0.782239813638181	0.60528201346229	0.676055734796805	0.737760535493591	0.75014553070738	0.73143003385934	0.793178204682468	0.7119180947059	0.769108824718873	0.203049503086598	0.722614266962943	0.58970192559389	0.61315416257493	0.593346885508063	0.680692038323424	0.683710975078311	0.664425961116539	0.67019515261167	0.762343699322712	0.677096058479878	0.753560513201719	0.622941061429436	0.550089715324291	0.602710393719886	0.753111262383809	0.717147921298247	0.735842100529233	0.678842764272644	0.76096276021729	0.578844247901313	0.788718209253713	0.781901633455164	0.742437753608355	0.696153086877352	0.680484673258284	0.646436547842833	0.681750836303543	0.662097789256661	0.773912710940186	0.764322230899902	0.664820580253952	0.673803187787593	0.742107608598851	0.279284995486141	1	0.72279718594003	0.790776771749863	0.617692201224531	0.685596587668977	0.74420960805402	0.748597556412579	0.744503397670876	0.62591968069484	0.736867718701305	0.745588592569596	0.522622989927043	0.735054312534416	0.750377453248922	0.780659921285591	0.434806530628203	0.598705615169392	0.825448019875638	0.776175569572413	0.722454154781831	0.785403158673636	0.743637729953114	0.60639527806587	0.751853695440126
PILRA	0.847073645064322	0.668334125771049	0.640312403167979	0.770895089979966	0.688465377420001	0.70473143172382	0.851997858390631	0.74508265909146	0.734386545922203	0.775131325306106	0.757293201223972	0.841619298415626	0.551390033130705	0.888153175393363	0.82096691976245	0.803349207360175	0.776703448168707	0.512298000213063	0.831919556654651	0.614620204541897	0.697136123796713	0.837930592412862	0.77770955537261	0.575097330130949	0.850615789555707	0.664616363838347	0.706001732213357	0.259721352156377	0.623677724349282	0.508849894442933	0.513458169467561	0.624958856938677	0.828719599644675	0.467416230181866	0.611901197728373	0.830789901460359	0.656559800914598	0.584329262358339	0.855527570610498	0.662952144645214	0.51065544236865	0.410952430086261	0.885571875379855	0.753718849087638	0.822811401785944	0.717270487407659	0.630817320618834	0.587423824826557	0.817876059275834	0.688278335133377	0.746287350676029	0.601867201602225	0.693333039615175	0.544503327266961	0.89425496533318	0.660838338538188	0.716051595554789	0.765627662695616	0.569340743813074	0.605900647184465	0.584794535203683	0.367363485100316	0.72279718594003	1	0.739118744772093	0.502290908398707	0.670519083837109	0.788263637749779	0.660723408531449	0.908784856356417	0.605898312356813	0.889901058312716	0.686091014402073	0.238839455869959	0.846612701002793	0.731964270159175	0.858876508186456	0.434751007781155	0.526576430644202	0.81714685860342	0.736689965661428	0.734497558819421	0.835370123884725	0.819764637345056	0.576065080629989	0.883066883245317
STX4	0.744726040917056	0.833967782409514	0.587678816512907	0.848387691360062	0.704879526166365	0.692977364900913	0.877583063657124	0.894471328860324	0.644556216213206	0.811270742351502	0.884728479915278	0.683808527755456	0.661590882385737	0.687131527689551	0.836995122185946	0.844393367224919	0.90588541220809	0.532035172358731	0.889565682690546	0.785803316462651	0.723879623301924	0.801907933224761	0.698617297036838	0.714100074737761	0.85248123864867	0.891696289036238	0.865249424607853	0.191959935842415	0.905753848816866	0.809235301562259	0.543307329226739	0.689162230401915	0.813654991711786	0.653009849053308	0.700268439615432	0.732576499607724	0.832748898451354	0.640298421939503	0.759981150686052	0.525730886794832	0.474961093207669	0.531290758114433	0.757201601555649	0.831726459164091	0.76422300362286	0.567861109712889	0.762219363790355	0.60609486892654	0.915998108234174	0.832823916518245	0.810306871970922	0.85057057992484	0.749017668091265	0.858805437624972	0.68043693165026	0.651035803855937	0.841643964952803	0.897098455570573	0.636997113826957	0.681544738766895	0.818198457298711	0.452805554395761	0.790776771749863	0.739118744772093	1	0.785482844670794	0.829331007704295	0.789470291037912	0.810512435055971	0.745219527402626	0.672025982468283	0.817266280505705	0.812872477160953	0.487637779338948	0.728427965682987	0.799943616171207	0.798496853279454	0.64289718565064	0.777416518030593	0.856812078272495	0.871360165775103	0.751665630944447	0.76040730705203	0.819058671117123	0.848783944961083	0.759779717252045
NRP2	0.455140363549604	0.66638462405535	0.450210327311515	0.638924275357173	0.596212084741651	0.577776812010197	0.642096766155609	0.719341681584677	0.49738083546609	0.694115988227098	0.735005021036009	0.484103760876503	0.562165240363631	0.442980933502125	0.627348575629192	0.655054079315853	0.679810436391253	0.382156102623386	0.707568841477717	0.691415880492196	0.510609867986175	0.625565849488423	0.56047004257171	0.537952455078754	0.650378283018813	0.73845994658574	0.763863386290994	0.115733924336	0.799491199006382	0.708710150022424	0.43252735197526	0.508158178035619	0.608515094666639	0.496419665264968	0.537587072509656	0.481107400439222	0.728670328060998	0.521660855933644	0.540174279068313	0.388535101985643	0.298609623176259	0.434102346116242	0.467516711827341	0.67734076095016	0.535107643495987	0.439363823762997	0.579168156984696	0.582905692656526	0.717159268873025	0.668199509688393	0.693859907940249	0.791196734119566	0.605074371476144	0.809975044545991	0.390384155858192	0.515316894363306	0.659733800726442	0.714196329071912	0.621554148263829	0.541723413174918	0.695255460748871	0.444872883995119	0.617692201224531	0.502290908398707	0.785482844670794	1	0.696113607566238	0.559473749157617	0.713799865035623	0.467355309471613	0.520775759822637	0.580483860199743	0.619450286483793	0.40731464368563	0.542669920000257	0.639283454357251	0.548432146069924	0.517662662308812	0.720111050168238	0.622249949902817	0.673567447633768	0.472466595310397	0.558642287695243	0.678188853755691	0.717490825421316	0.497546977365632
JMJD6	0.656644838219826	0.775567445859327	0.611069474021122	0.609626006315295	0.700153088706446	0.618981707528916	0.753741382360444	0.71146733043784	0.598114741772838	0.688439174750651	0.839761222791107	0.70055567001472	0.626542190119217	0.683116847027481	0.62820956984606	0.648397762931252	0.794831698394125	0.45957545941514	0.77541089711993	0.813148537692008	0.581514625654194	0.621697057253799	0.688048162844289	0.540427372376545	0.806749658139476	0.843104611692025	0.785088601308113	0.19248186539578	0.871078815839291	0.835621835554684	0.538870683842638	0.540322581082254	0.60277338060832	0.481108198195683	0.671156610401923	0.568941764009807	0.795406449047119	0.531927814324162	0.67728281775903	0.487975193956966	0.374227908618497	0.47643207487674	0.642118416883693	0.624158289843324	0.608373020798873	0.58502434427992	0.581879976663097	0.479691949598482	0.855161738170259	0.687373575683698	0.714679145013737	0.783653844149029	0.558388099293614	0.803532366172162	0.573627958540052	0.579212029311691	0.781372543885946	0.798993897263877	0.613270476148627	0.659628075419518	0.648905531408426	0.191413088648744	0.685596587668977	0.670519083837109	0.829331007704295	0.696113607566238	1	0.60957124669925	0.752415452681498	0.641580773107313	0.593075753435356	0.637096721271283	0.73656016460224	0.332029999411224	0.697253444643112	0.723761635412625	0.619036825149579	0.324307683458751	0.862025518888434	0.705083521297616	0.655819284813267	0.625275398849691	0.730195613001163	0.748236666520285	0.847674671410869	0.632128646498407
MCFD2	0.787940973327764	0.661883057079679	0.574686367560706	0.873844178720521	0.606430202744437	0.676573976361644	0.838174364783418	0.823218746907037	0.729305757768723	0.807682355847746	0.727546094182248	0.652908219347917	0.541252313289238	0.73079474858426	0.876401078635154	0.874128887092953	0.821978857327555	0.49384805118554	0.813131558680209	0.571590873469253	0.771679470659277	0.888766405864872	0.688533757140062	0.736588595142289	0.782062975214979	0.672801440236827	0.722700696709739	0.246925776383045	0.63093973124513	0.47357011515984	0.4520199313728	0.695489935574632	0.877255340755577	0.661317110393717	0.550727787458953	0.817649093376529	0.641927761813323	0.602285652045872	0.786598712116005	0.525607462412714	0.525525878410239	0.51384037385732	0.875359775443911	0.84478976920944	0.823323106676084	0.596327730254703	0.786611833308689	0.616688241577271	0.788111859907252	0.778895954921765	0.728373524543336	0.643995499551533	0.772497300542772	0.590881542821254	0.822295389366073	0.576998751734971	0.710767270775143	0.820523298849998	0.549743522907269	0.518289717002985	0.743120496779055	0.515236041788039	0.74420960805402	0.788263637749779	0.789470291037912	0.559473749157617	0.60957124669925	1	0.674348619686862	0.872556742456077	0.671677369385749	0.901846666172301	0.690250825664498	0.482401306559059	0.760488645693131	0.687065527863294	0.89843460366883	0.676268616029086	0.481262637865922	0.87214469539154	0.87022435936375	0.775776270642679	0.739783712696416	0.793933466238303	0.579197449345921	0.900195699883733
TSPAN14	0.674175993379939	0.813476451398903	0.681166527390851	0.756883643951669	0.804981213709923	0.830934643086802	0.842927522261332	0.849866169807943	0.68501124096641	0.853862524827971	0.863131998239128	0.680066551026486	0.763757353795703	0.642479982647654	0.764572832056122	0.763490232239755	0.854211934943174	0.64890136339148	0.845051328814056	0.674008024142122	0.684854802401112	0.735278154784144	0.784162684346472	0.677855406144366	0.83993108017819	0.767220757042163	0.833796226370585	0.32380013840566	0.803492702299139	0.703055925611784	0.688859277407147	0.711613225373674	0.692730197093814	0.618095178143225	0.788787791561245	0.655488487499909	0.895691955498382	0.660120426830337	0.794615655126792	0.612781508203183	0.46032251244439	0.524724197470006	0.65105033096566	0.772925103203052	0.68807171268644	0.696009909833327	0.73936767742841	0.644674746383054	0.828648394911683	0.833984052980429	0.839040182822221	0.829729966993119	0.676840439491589	0.774939559632528	0.605912200995796	0.727577510919417	0.830516094526273	0.834958477415174	0.723729978981225	0.763299669173935	0.800759180899234	0.334651257289925	0.748597556412579	0.660723408531449	0.810512435055971	0.713799865035623	0.752415452681498	0.674348619686862	1	0.634914566979809	0.735299361912085	0.70236174449255	0.824774560069609	0.446243951377701	0.709098589163519	0.862821645310872	0.655952155411219	0.46115646382594	0.731708958351001	0.747434802555181	0.799211384642383	0.673572223087635	0.787633124920826	0.778949404242534	0.754269279933538	0.65018309092222
RACK1	0.9047649345387	0.668158677333266	0.609257512874504	0.808636619372016	0.647071815143517	0.676102142336162	0.865159149673451	0.759539283630822	0.739707814770222	0.785185969614499	0.737354140207914	0.801760563438774	0.53294266772224	0.881275142243452	0.84177928870291	0.819779572193824	0.824177293234589	0.478144295944034	0.831739573376128	0.573645607925959	0.758949565483582	0.861241798933578	0.755093520629404	0.673344589786922	0.845376723011157	0.664820821083038	0.686185554600283	0.251474103814525	0.583092319309874	0.453842123031137	0.472825874527903	0.624090654483294	0.847602232363446	0.549092053274762	0.593503056817526	0.880717625960676	0.611590185711101	0.549157776220581	0.863106565998086	0.629153766466303	0.569564986680391	0.506413515502548	0.988620252003302	0.753839310827785	0.854088105797188	0.68744008069438	0.731213237923732	0.545757258950756	0.81409166014734	0.704561069653447	0.714558171908025	0.556871891507375	0.726452322390657	0.502508381925357	0.93052670903398	0.610014282965136	0.734935967133145	0.779462400334115	0.547588540623388	0.575279741961529	0.649234980841755	0.385663738646979	0.744503397670876	0.908784856356417	0.745219527402626	0.467355309471613	0.641580773107313	0.872556742456077	0.634914566979809	1	0.655072822476784	0.925959313585523	0.698575176232789	0.396459078061552	0.873054647418588	0.691602370283288	0.947286242026002	0.485882044211555	0.481575810410496	0.88638324851513	0.794560805254292	0.839479663779152	0.824387130807975	0.830229916081633	0.544272549490711	0.973496645749989
SCARB1	0.690426445422735	0.68181054973479	0.521060793895738	0.741959910603384	0.637866972908247	0.722442859326911	0.77807382678239	0.765441504203105	0.638808362046141	0.753593275300748	0.730836803193346	0.575296776088354	0.680304958307621	0.625214661187078	0.738490583674387	0.736183838218498	0.767117155176259	0.549758552649747	0.776830025611309	0.529617847417176	0.718069732256067	0.705624721439782	0.69002841615143	0.648182086702725	0.76013679533334	0.687624542078221	0.674174859690416	0.385756204373882	0.613738472811141	0.538212671915307	0.541441656271881	0.679185214397044	0.69704403757288	0.551438126679568	0.674883964193027	0.682301138862676	0.724331335257792	0.572660284971851	0.761919480472508	0.528624053180906	0.504655727651828	0.407530987187416	0.681073527631392	0.700783744694312	0.67739431734851	0.570976787944046	0.682285103396686	0.522491012273244	0.730304864682264	0.761284558494411	0.69462375276844	0.695033399072882	0.693902742871087	0.633040683596279	0.628471933930281	0.586016852942756	0.712410919952592	0.751492531708729	0.522668434775212	0.617330557878335	0.71269637692831	0.378617092293388	0.62591968069484	0.605898312356813	0.672025982468283	0.520775759822637	0.593075753435356	0.671677369385749	0.735299361912085	0.655072822476784	1	0.71076938141665	0.709605310305556	0.425307729020481	0.665137890452544	0.739668461411741	0.674774877096293	0.483304709457477	0.507250289086612	0.723607131338718	0.763644770780364	0.663409326800605	0.719580835351425	0.694840523915455	0.62400189715208	0.663108434280435
