""	CD68	ITGB2	TREM2	CCR1	CD93	CD33	TLR1	CD4	ADRB2	TLR4	FPR1	TMIGD3	CD44	PTGER4	HAVCR2	SDC2	C3AR1	LRP1	ITGAM	CD69	ITGB1	LAIR1	CD81	ABCA1	GPR84	SORL1	ADORA3	C5AR1	PLAUR	PTPRC	C5AR2	NRP1	CD163	TNFRSF1B	VSIR	LILRB1	HLA.DPB1	C1QBP	ADGRE2	TNFRSF1A	TFRC	RHBDF2	PLXDC2	ITGAX	SIGIRR	TLR2	PTPRJ	CD226	SIGLEC10	CD74	AXL	MERTK	ENG	CD46	SDC3	ADCY7	SLC1A5	STAB1	COLEC12	CAP1	UNC5B	CCRL2	KCNQ3	EDNRB	ITGB5	SORT1	KCNQ1	GPNMB	ALOX5	CD82	FPR3	IL2RG	CD8B	S1PR4	ST14	CD3D	CD8A	IFITM1	CD3G	CD63	SELL	PLXND1	CXCR4	LPP	CD47	ITGA5	ITGAV	IGF2R	PLXNB2	SEMA4C	TLR7	NRP2	SIRPA	THBD	IL6R	PILRA	NCSTN	STX3	STX4	ATP5F1B	JMJD6	TNFRSF12A	TRADD	APLP2	TSPAN14	CD7	NOTCH2	TNFRSF14	CD9	RACK1	CANX	TNFRSF21	RXRA	SMAP1	MCFD2	NOTCH1	TSPAN17	ADGRE5	CD2	CADM1	RAMP1	PTPRA	LRP10	SLC16A7	LAMP1	SLC16A1	KLRB1	NCL	RPSA	PTGER2	CLEC2D	PTPRZ1
TNFRSF14	0.795199124877447	0.365882676290777	0.17935576310146	0.521166039841683	0.707293495513113	0.0466676120175741	-0.00929188305027358	0.839391624754952	0.205825582767471	0.831915868899083	0.333089766335524	0.427777486279317	0.74914655844459	0.0393315601910536	0.301961367894965	0.507939891059448	0.66234750449308	0.546854446487066	0.687584865185638	0.000845810499033516	0.536500290915892	0.362884218129728	0.618639595280826	0.560951340868489	-0.317215331249654	0.132530950734815	0.559431509673567	0.566281619304359	0.0236973644606559	0.322940831073746	0.708558404472063	0.618898111020154	0.581163498948682	0.139017214015962	0.00816429012425767	0.00864767989641843	0.0214804794441136	0.484518080031882	0.117891307185383	0.583479144004837	0.448303319874521	0.245030274740952	0.249871460005997	-0.566696520417846	0.754322758268378	0.32900351313674	0.86084668741411	-0.149092446504352	0.345347679320931	0.0677468836637172	0.324240768394434	0.782265945347431	0.774107290705661	0.273418864736337	0.417165283894154	0.224886535097043	0.807751517824995	0.677468773651038	0.900278250052953	0.6068050224433	0.230393520631524	0.0892722722342208	0.608792002108176	0.881675989564326	0.59738369357254	0.258569354663297	0.566050159306212	0.799235608091446	0.459264750305096	0.633489016189557	0.741732224444602	0.282812198253135	0.00245462046830689	-0.157715602589585	0.658566558113743	-0.0753647981432791	0.265625327121845	0.00345717657476107	0.122508806360747	0.483179866339053	0.0127491261494265	0.518109630066813	-0.104813958904638	0.325016200726812	0.262267619918294	0.858415033456332	0.258698342925569	0.916277540745456	0.836830529168954	0.335982901652776	0.136497062778843	0.746866447314781	0.295162674060875	0.710776892780039	0.574845669903929	0.469485476060207	0.618471869845424	0.52014180638308	0.127687430121781	0.576752785289005	0.353207190705403	0.572288256237842	0.13819437674201	0.66572452155686	0.266998725525295	-0.113009510678144	0.411087695645036	1	0.1777317576332	0.307655454984372	0.44381379033387	0.469499792336474	0.636193394364923	0.226835695164783	0.565105970851304	0.305435387448146	0.685108254795663	0.257517471820534	-0.121276996666742	0.329078204938596	0.127076833609706	0.222231744450328	0.107087097789978	0.32928547578766	0.716708518290052	0.220726457868704	-0.167652212489165	0.256283299365962	0.425773636688751	-0.0971441768579899	-0.0150011092070103	0.130517983002959
CD9	-0.12785381738117	-0.33428497003398	-0.299080124521342	-0.345058229910657	-0.305038198870026	-0.229687994146971	-0.186924203887756	-0.0911070225766838	-0.287174626487414	0.126516818524115	-0.423041952753041	-0.349749732779989	0.0758754502095294	-0.298978435307948	-0.240903008239147	0.14318030804507	-0.238887783101153	0.814330633108411	-0.313022610037053	-0.443788577539057	0.848795885385515	-0.282432455661318	0.665349235561306	0.538033219427294	-0.0840455919450689	-0.169971979755224	-0.214334704157108	-0.31577892625752	-0.20719031907769	-0.43238314836088	-0.132272271289108	-0.210648146185425	-0.25335894065347	-0.395144733956845	-0.286666843646144	-0.35183770792038	-0.161912191673606	0.916417830677194	-0.238723620133908	0.556348688508625	0.23535195346356	-0.132562240556024	-0.154854883127574	-0.194198746661817	-0.1909586796081	-0.211952509428611	0.27302156498494	-0.311259704888044	-0.226710615137261	-0.236694985611197	-0.243346360270925	-0.185697537537785	-0.00368961755836259	0.775927673086506	0.946524207085054	-0.342397987502241	0.334800785413414	-0.2314274617726	0.10014733413133	0.66797544910444	-0.122506727633335	-0.321789388287751	-0.155548313234909	0.172980144779094	0.846838634315882	0.975049771225523	-0.275482251627871	-0.0114879059418109	-0.337379644910916	0.783468509051644	-0.180310453857181	-0.4137079635547	-0.298142555392531	-0.252286406420138	-0.197358109480261	-0.317944588633141	-0.398293329013565	-0.377851937199525	-0.391218571530625	0.906996626285966	-0.292071706558256	0.0833004535517988	-0.394672832590648	0.959798712118184	0.978746359109732	0.346198162902881	0.863412132607833	0.335254874090656	0.600574949309061	0.409836217843739	-0.299241291758039	-0.00390631540287548	-0.100548838095484	-0.188838405988532	-0.0173337152508919	-0.381620059539026	0.672419302879736	-0.360753049317727	0.768727135542457	0.867879094345762	0.840583582834017	0.867578682113344	0.160568897050231	0.773471234997605	0.375633859903709	-0.217647575769482	0.89740062950481	0.1777317576332	1	0.962810837794763	0.950079919737649	0.940380042521065	0.725775360017911	0.98011078721978	0.887460741014183	0.960267969957474	0.71824024111185	0.515242189473077	-0.320915143482907	0.967414093137263	0.97923925154514	0.991853193993694	0.618371858662961	0.869327378476144	0.696621854610934	0.948349276032988	-0.334366707058957	0.971340221132517	0.880294828899781	-0.247471231006149	0.514900139837354	0.970860958078431
RACK1	-0.0125718170701675	-0.213030334920203	-0.200968071306699	-0.199692611860773	-0.184780592288636	-0.137950378046543	-0.0686641679384311	0.0354539536657105	-0.132715995598645	0.275340074248312	-0.300238000671696	-0.241670395813233	0.205209040803673	-0.127550202347809	-0.11357000311348	0.290259285709303	-0.0978916569532707	0.88004734048711	-0.162469651582888	-0.303629977333337	0.918756271274187	-0.114445010814568	0.760602047591659	0.577835743096395	-0.0182455669499285	0.00537711079290612	-0.0643580060882621	-0.178448472557411	-0.0681436399894629	-0.228482940131649	0.0277521286904035	-0.0697209822260939	-0.107848035240984	-0.234410120334641	-0.16809410335082	-0.22420112289348	-0.00522808135812957	0.956880403559229	-0.101173092466998	0.647212947350723	0.373044170786997	0.00566342224771089	-0.0260661324793837	-0.205996267648018	0.0227709439059174	-0.152113170947061	0.372862027591183	-0.204129706259585	-0.0795488171758635	-0.100083375323793	-0.0862620726739788	-0.0559915189956286	0.136176275545372	0.812636767119689	0.948261093865596	-0.212208353402507	0.451721482893276	-0.0911835793519491	0.190594147237009	0.799574797442917	0.0272059578856553	-0.134438562857301	0.0194353429279737	0.242047355191424	0.877999635278587	0.969303099448086	-0.165339350670814	0.0485878333110696	-0.156854672922541	0.854067983990522	-0.0448540727876891	-0.288554344884892	-0.183371380456941	-0.153530407990836	-0.0606828689413242	-0.250375314899632	-0.319797379400256	-0.250684014511416	-0.260106644371918	0.92855158248644	-0.234344464878801	0.231080997124066	-0.299699023984621	0.981590532943081	0.962194139119031	0.402801705916653	0.899862624112267	0.418973795653106	0.642313660587566	0.529355798778665	-0.181271435633881	0.101657692787105	0.0183928254052934	-0.111129152831971	0.090398283598851	-0.327839078960725	0.752223638252035	-0.157695546763062	0.851690031860669	0.916793524807116	0.902679758453935	0.921186322724898	0.299073306925881	0.825564421300366	0.514162950745031	-0.174022921465472	0.895445865580187	0.307655454984372	0.962810837794763	1	0.963029709366003	0.954903971679595	0.715867893887907	0.972852886083533	0.934206259114057	0.945106093969855	0.773889128644551	0.58160841575488	-0.202982424460827	0.95594367519023	0.950165799951694	0.963780076508394	0.709285380964755	0.867419348322007	0.771807899755198	0.939712926879989	-0.188617533651712	0.982114873711772	0.951533453728472	-0.217442828599199	0.566015632132573	0.944548127157413
CANX	0.155589815901562	-0.161003311896214	-0.165920613549323	-0.10332496768874	-0.0402188414358306	-0.147535917715707	-0.0966274982878586	0.197190918124472	-0.169664315504309	0.347564440089349	-0.268391355918117	-0.135760108031052	0.251198392657309	-0.223701047980318	-0.0494619146000124	0.344396620871656	0.032149979477333	0.925386871732487	-0.0454015767537857	-0.442074844126221	0.946709071187384	-0.0836005125017348	0.816763450124829	0.699135031651374	-0.0946433502576969	-0.0562010138740768	0.0306009562843631	-0.0740418196604221	-0.1118272471662	-0.318294911534556	0.129754373432447	0.0489085162284426	-0.010625060089882	-0.299665350503463	-0.218018909766009	-0.264016605072736	-0.073757948428737	0.972806509673623	-0.13336004583192	0.718808423294749	0.406666995278281	0.0377105688200672	0.00728119031350414	-0.360353342965067	0.0603019911610887	-0.0584080073640718	0.521134333959796	-0.288836661340255	-0.0352787950236438	-0.131628227622968	-0.0483830756802894	0.104897522842847	0.274531566220363	0.824514285681879	0.978948465323385	-0.220254428407188	0.558537267809194	0.0409090058891764	0.368754326563251	0.813050125707714	0.0250221148794343	-0.206347774382486	0.107174531104359	0.428297658099037	0.948406928974335	0.966177015529243	-0.0474732984574231	0.242962620653472	-0.137598103484709	0.892083567910828	0.0980336857651527	-0.361664056510535	-0.329653780118725	-0.341884281737496	0.0543430266885735	-0.399378177061561	-0.348498703832686	-0.390196589116768	-0.382686622928028	0.970577313019899	-0.350958197179646	0.282092322922749	-0.457631174361701	0.977625814222602	0.949691617661803	0.566611506524095	0.886387433784549	0.59057429379345	0.790177551035103	0.524475036720381	-0.167299972074301	0.265923984229654	0.0277467704158105	0.0685781530155543	0.210082462019498	-0.210968992253484	0.83490855271924	-0.138277388928365	0.77053199296675	0.957772796931862	0.868461783404661	0.971547858368165	0.173924906273792	0.915048763978499	0.461159450584678	-0.320382389897542	0.909382556435581	0.44381379033387	0.950079919737649	0.963029709366003	1	0.988009108676269	0.845764157087482	0.94441581066521	0.978290817369515	0.942604574092074	0.848736366246446	0.468170565306617	-0.389697385167185	0.970965159949904	0.918485606642566	0.955290177212208	0.604137009008095	0.847395062101127	0.856807420790487	0.942507160689377	-0.391531685598664	0.952501846013858	0.912022226398486	-0.347932906816178	0.407291115811404	0.916082542020534
TNFRSF21	0.14849280523573	-0.205404480184325	-0.225340696980464	-0.127577563162435	-0.0383573044805655	-0.221403300737293	-0.186525846511132	0.197937434099815	-0.196169094097651	0.37459464215127	-0.281418297024738	-0.15948871915499	0.328526731682872	-0.275028500386667	-0.126544365344662	0.285637715522164	0.00890250217926959	0.912929756032242	-0.057329986643227	-0.422308681463759	0.929013405637725	-0.140354086907762	0.794419720801068	0.645735095847782	-0.1800250811911	-0.120635219286367	-0.018960073092235	-0.0856772464341943	-0.18529380600286	-0.295910749818031	0.135813844611058	0.00543908625774838	-0.0447968010279293	-0.328175348244489	-0.280774892631304	-0.324748097009652	-0.151879819143682	0.983095874091564	-0.195845842636715	0.669478834181389	0.344695464201728	-0.0439532565341724	-0.0715004725308539	-0.372743845943019	0.0903339411595316	-0.0839492241797754	0.528709216996851	-0.356892800256679	-0.102226736137406	-0.206027704187805	-0.114719302196747	0.0960435557487718	0.244573480352574	0.769941941644165	0.987018306032185	-0.254265882618165	0.536470008492786	0.010268397415776	0.38229127999947	0.801840875317311	-0.0478881069938857	-0.252126030236775	0.0719838204876458	0.45519914598447	0.961159020264786	0.964853458800486	-0.0447228889202812	0.25661543736544	-0.168163458108084	0.912968758928784	0.0728954651933897	-0.291007048639216	-0.27552678921965	-0.280345623187145	0.0255701433065972	-0.323384920162374	-0.27330737113238	-0.350200506833823	-0.323129229484485	0.959865248257894	-0.256413828272743	0.238840412303437	-0.401592230719075	0.968794091554969	0.959055324566518	0.590243453667291	0.855019083252461	0.604342305729998	0.801781462297244	0.465125621975012	-0.227209567963202	0.228317445701155	-0.00546038919792718	0.0770271530282577	0.153531295102051	-0.167513162844915	0.804546730850216	-0.149131090992868	0.726302042035333	0.966868860968292	0.852853727572996	0.967480116621179	0.166879461866688	0.911847812974809	0.400458535575122	-0.243634960511302	0.941810287895979	0.469499792336474	0.940380042521065	0.954903971679595	0.988009108676269	1	0.855764459971881	0.947785534974344	0.97754230218591	0.962966122602659	0.886021363516221	0.542055748052976	-0.332321644134498	0.967933575678838	0.924930348797646	0.955349691708148	0.583414249804051	0.875064144686611	0.852479542500198	0.906199999636316	-0.365794074563216	0.955406796168089	0.928226958246779	-0.25866001941688	0.438933001649694	0.921686965026635
RXRA	0.303857049624062	-0.251171457621129	-0.337593711953452	-0.115127774698565	0.0822717352586451	-0.379755027852195	-0.312677310870177	0.340386724357235	-0.396623264739283	0.441925939465736	-0.326388234874848	-0.118854998317509	0.395951974645496	-0.423513988648168	-0.12683470823549	0.182285661818197	0.111416752134318	0.724705507823474	0.0427914511320149	-0.586543442592488	0.755761079686196	-0.193481318715741	0.605286266532559	0.751478673848761	-0.287553828353832	-0.313266219848123	0.0193780709776559	-0.0368748154158487	-0.267051813646644	-0.341639968481505	0.324099677521241	0.106837874294338	-0.0250744558316433	-0.460550637645243	-0.438996327117025	-0.512609245837793	-0.357474252447366	0.792016535257085	-0.242964081801228	0.538086960161451	0.361403584532498	-0.018159353607275	-0.14651767089914	-0.537977491797384	0.113666771978535	0.163717092535238	0.572388312387552	-0.607513171254643	-0.159580319569638	-0.384575430596381	-0.174208163492608	0.269394293153608	0.341377512366163	0.675748577798611	0.825072338477975	-0.386064501000074	0.699060469053559	0.116125499767468	0.563189109851905	0.581289293373772	-0.196369546984435	-0.326568280313665	0.0825350613251884	0.696549245156337	0.854957993037446	0.779446259288653	-0.018244691681089	0.490300905117722	-0.229907641416944	0.728738372584024	0.223243881132049	-0.333420163388784	-0.406904701057751	-0.39235135152884	0.0721293174799171	-0.402315510863183	-0.260530946281588	-0.490683139194184	-0.439695310982423	0.772747283748621	-0.28326301254876	0.0797130800315988	-0.529348303557278	0.764326686653664	0.758166216939536	0.681054184269074	0.559393770803827	0.780953189103644	0.869711270352174	0.192973694806372	-0.340698759441824	0.393472930598908	-0.212337635381495	0.325630712997723	0.335941642081621	-0.0151292686602232	0.744939718316737	-0.100406236091317	0.433662059077073	0.808363203394722	0.627856678836078	0.844354680508383	-0.158138306684753	0.808791124340152	0.140326712698697	-0.319779131161245	0.860147413619068	0.636193394364923	0.725775360017911	0.715867893887907	0.845764157087482	0.855764459971881	1	0.73334861182365	0.832321726759349	0.759952883900333	0.8139054650598	0.303568752256339	-0.471817711785318	0.745245354545628	0.678207449441088	0.747986034750049	0.169596002351169	0.744001053930033	0.736409941837299	0.74043490373325	-0.576310596081521	0.72366736821435	0.655163682688338	-0.30200501312927	0.113586864794147	0.687113906526305
SMAP1	-0.126203477703933	-0.320066391675546	-0.319259241453994	-0.336366819443136	-0.294331770334849	-0.23825800663976	-0.177766852746091	-0.0773448242106239	-0.258416531367024	0.199933492864445	-0.384792687598211	-0.372845362194422	0.124244497174388	-0.231708330329257	-0.2387706926111	0.109856029173839	-0.227203161873266	0.819569993238734	-0.288502939763016	-0.365417518086047	0.863575711268893	-0.263372587713576	0.675483454632025	0.514756254688721	-0.0626951163398769	-0.134073519665395	-0.20075253502328	-0.312901195844391	-0.173268285248833	-0.314660759139477	-0.0684186849754329	-0.19323869963049	-0.240569853140424	-0.329069293042082	-0.264887900686326	-0.351010754732907	-0.155630523313659	0.932570938262194	-0.1959333485206	0.555144822922008	0.281549096405545	-0.109829410943817	-0.149839875571308	-0.202612217062498	-0.119208892480412	-0.170569742333864	0.285458842738343	-0.317232154474617	-0.219899192621633	-0.234283946669587	-0.239757266720673	-0.172212211727113	0.0189811662376577	0.795019660889501	0.956952872528677	-0.318280020722277	0.377149393264913	-0.21811428616889	0.107701438891175	0.702662754285939	-0.119387884531281	-0.249743700774362	-0.139006189129069	0.194734841061942	0.866846832580835	0.984899354537528	-0.294955147374431	-0.0255747682439848	-0.298262871546078	0.812735723668171	-0.17213500448908	-0.337011320561037	-0.188087597145404	-0.137561719993021	-0.20501502906728	-0.219852402770811	-0.333549736802443	-0.282911421656614	-0.290771907942861	0.9006293005667	-0.201914454485701	0.0859028872586162	-0.308106313952198	0.972269447016624	0.9914651818151	0.354326700262644	0.862961571847722	0.34823792356505	0.617187245794627	0.417242047737291	-0.30637684079051	0.00326386303869371	-0.128987945563493	-0.189344970424193	0.00904101632116362	-0.409542259536806	0.693006975314395	-0.324825478169083	0.794432973795858	0.88603381961247	0.867540122283775	0.886390624822192	0.205772546134869	0.77634685985558	0.401775190327626	-0.133577819461611	0.928573786634851	0.226835695164783	0.98011078721978	0.972852886083533	0.94441581066521	0.947785534974344	0.73334861182365	1	0.896103632674209	0.975547106845899	0.732231213485487	0.587964671860643	-0.208247876240343	0.958065324774713	0.983554549353667	0.987759661583704	0.637479348439672	0.900481266515525	0.707906942338377	0.935523873363998	-0.235943955857769	0.993292598765285	0.912282996365704	-0.174081456036206	0.578309033379397	0.981726708802156
MCFD2	0.303674085762832	-0.0225933376017442	-0.0551964192618528	0.0500565367737848	0.131252005370889	-0.0609996346898113	-0.0509096888584707	0.349535760332174	-0.0340212877636021	0.481710222467646	-0.11507945342015	-0.00410656918523216	0.374421315257137	-0.154838838934069	0.0313972380082422	0.442028244709169	0.183048451541388	0.960551807659406	0.120216408629152	-0.352288604164304	0.966713720183154	0.0353232774645561	0.888418246036416	0.703569925407971	-0.130512174222493	0.0311042138493994	0.169392155299537	0.082732642471293	-0.0665867824741163	-0.196968561832971	0.242666221694369	0.185486148752844	0.144022541523669	-0.177708406155189	-0.144511602961644	-0.171991374927585	-0.00896508219850304	0.979988548249368	-0.0868009054499384	0.785254219268726	0.446114706377793	0.0834201949523859	0.0921034002273249	-0.417167334574895	0.222714607912425	-0.0293595143752415	0.657000556328345	-0.222647994050391	0.0755744258688269	-0.047682246165231	0.0600485367824999	0.256121070337385	0.408711451263409	0.76784951981716	0.963010188089634	-0.0934758990337509	0.622943944192947	0.189308083862177	0.498581159552379	0.886008085966697	0.116140333615459	-0.132994356468815	0.246861211792945	0.533745698241629	0.972701600959327	0.920073317558752	0.105545024747315	0.362564543642063	0.0151283061510671	0.947879058515283	0.23882465163308	-0.236600565198439	-0.25311946009569	-0.320078868631133	0.204728770530798	-0.35840945922474	-0.238539322153498	-0.312336072660519	-0.272563386955424	0.980494633016586	-0.297726313519603	0.405748099338915	-0.398642096123477	0.947577498674665	0.904886271569353	0.676472283852345	0.883149488429117	0.684311666979994	0.854991290173698	0.596633948212548	-0.0711146005213063	0.371788889003854	0.168098102993088	0.196095753106393	0.269304551844021	-0.073449572129744	0.866079819141446	-0.0164430218795346	0.74948499526583	0.986843447696125	0.848627239573776	0.986629499949639	0.228598816262307	0.964464595078086	0.493789173115465	-0.308261838667453	0.885629978292248	0.565105970851304	0.887460741014183	0.934206259114057	0.978290817369515	0.97754230218591	0.832321726759349	0.896103632674209	1	0.912881138228118	0.89838758998625	0.49311984367382	-0.344818981568101	0.948697070095295	0.862757733274866	0.902682197808498	0.632254223858574	0.806497736892777	0.926806142288975	0.880286457163576	-0.340733337977247	0.915403894858648	0.9286644142697	-0.327597052343752	0.389779879121933	0.860719349406589
NOTCH1	-0.0430513109444816	-0.315479504043623	-0.295932068923387	-0.280658875580002	-0.204455640249582	-0.292530192593759	-0.283930624682949	0.0170521135553692	-0.278249846824792	0.221390808534756	-0.362505262157307	-0.278148852940578	0.225744028996325	-0.34103662683845	-0.27833365000375	0.103141276240127	-0.167110852767345	0.847517761313391	-0.242729896088335	-0.362961063258687	0.862333978858345	-0.290963423754911	0.701849204221307	0.455171953228483	-0.23595836682392	-0.209614342103919	-0.197278883517463	-0.27148621385681	-0.307826307076833	-0.337434138544541	-0.0868437038616641	-0.186268141486398	-0.212678661725899	-0.393101909288145	-0.33532744564342	-0.379629463503979	-0.233884175407137	0.958665173392123	-0.304171662328078	0.535028005345509	0.166808343678047	-0.207754374795335	-0.201618216206517	-0.298961698581996	-0.0392621393122487	-0.251269329144359	0.376439290224214	-0.340831788269115	-0.253043004515349	-0.281545052934	-0.270410982140606	-0.0986838844117207	0.0468679787551328	0.708677748649019	0.977395566213377	-0.33123842310166	0.350093833920714	-0.183664603930275	0.194740381223384	0.726747532156453	-0.183835941066893	-0.358901370716543	-0.128829607694726	0.288807941042135	0.906455268364507	0.961902956512361	-0.165932420000445	0.0656726195971047	-0.291457700650429	0.875215585564111	-0.139216774683556	-0.246766508264427	-0.174131376722256	-0.185744167337552	-0.166866982743643	-0.19940875215294	-0.215031852363498	-0.25791590739184	-0.25245010288827	0.918625809288043	-0.16303362797761	0.103063024977417	-0.291691257070118	0.954452973929156	0.988024614407986	0.465221503562891	0.83747507130404	0.431878268132692	0.690793736864258	0.378928056051216	-0.317662509217062	0.014630047654965	-0.0967889360011516	-0.129842567994965	-0.0575497009356993	-0.297762417920798	0.660197694762969	-0.331509573345303	0.687572651108008	0.92240660410473	0.828031816473255	0.891628624166487	0.22314626588763	0.823744185954421	0.316619497050882	-0.113065053155952	0.936689609112009	0.305435387448146	0.960267969957474	0.945106093969855	0.942604574092074	0.962966122602659	0.759952883900333	0.975547106845899	0.912881138228118	1	0.825053900754834	0.630359141033923	-0.227004025283284	0.970157206904263	0.974701781583179	0.980498065199843	0.607992904952322	0.925876072368365	0.765139518765468	0.869638675827695	-0.274000908249015	0.973507384178086	0.933964937245973	-0.134560345375468	0.571570801100518	0.968273542727156
TSPAN17	0.430793407772965	-0.0918503470396922	-0.100722078224103	0.115760232151879	0.259618100564316	-0.254107985888558	-0.296304688347304	0.492305545914638	-0.142546931681314	0.469640564511772	-0.152212965131255	0.149342781120988	0.608400135900035	-0.36117754212263	-0.0925895359694336	0.385318159380877	0.269394810812865	0.863763408385921	0.167150854157696	-0.328110966145631	0.847899942768732	-0.0561646876783198	0.778736478460797	0.538226709324236	-0.424774569903508	-0.164232846659487	0.133066308961307	0.137939382803757	-0.321384815936265	-0.192455506786366	0.277885732423743	0.166799449779635	0.136130833247612	-0.319429023171516	-0.354970850295073	-0.297241211219161	-0.197332552610975	0.908334579502704	-0.317555174048605	0.598739832896547	0.19737718689093	-0.103299496762048	-0.0802121698163401	-0.568266693735541	0.423203689377508	-0.131140883249528	0.728287159032468	-0.319790228196065	-0.0486626396321482	-0.202088701452788	-0.0415473931283386	0.378480219729645	0.411567037209421	0.512667130851888	0.862981602576377	-0.198520913937085	0.562321864177433	0.215431232444219	0.621053759879291	0.808820608900509	-0.0747074535941329	-0.297367144926372	0.234729265985272	0.697435520867227	0.918558299830136	0.7613789009566	0.319062546390117	0.532436564031027	-0.0231693475306942	0.927490935076322	0.284145105799165	-0.0342505047514538	-0.177993899636681	-0.32755678068321	0.223478375490914	-0.25225452193897	0.0193082514860206	-0.20564237588065	-0.165790221179461	0.863781158985378	-0.179813578501502	0.318799380770993	-0.314428009589171	0.78874800343928	0.772282519592376	0.802231560764132	0.66246668405201	0.794421283537056	0.871600406006317	0.378293127570584	-0.164912218434497	0.358699354333465	0.11010645855393	0.315932040434254	0.121338275325565	0.169093693717998	0.689147309269992	0.0289058846635969	0.45234868729077	0.92763410214343	0.655748585409287	0.884543342783752	0.180590279536812	0.915619966513496	0.225020277487202	-0.194848239581815	0.817810553883916	0.685108254795663	0.71824024111185	0.773889128644551	0.848736366246446	0.886021363516221	0.8139054650598	0.732231213485487	0.89838758998625	0.825053900754834	1	0.521071670651149	-0.300338884418538	0.810018376477825	0.71613421325871	0.754604053455374	0.411390374870868	0.758875193714051	0.894100231599992	0.641455699011691	-0.345048476749369	0.760630236965165	0.853422109320177	-0.17524638896505	0.301761470171333	0.710286502183458
ADGRE5	-0.225771388560707	-0.30938544376636	-0.39624375184209	-0.321733252919147	-0.220248102841229	-0.36758116833408	-0.424268874133879	-0.137409040785488	-0.0420059926625377	0.23495901118961	-0.208528656407712	-0.400708783590606	0.549078216570818	-0.105895366061119	-0.463883206397243	-0.0913815053868678	-0.336175431127631	0.396919554877057	-0.21906299670753	0.339257085744451	0.421365970313381	-0.344242225823277	0.301801445032607	-0.102210613524727	-0.452361036874869	-0.133994166067339	-0.356716748656213	-0.227737919185803	-0.368051898526294	0.272395498161701	-0.142550916428624	-0.362079633572562	-0.277032945661615	-0.0865926201323337	-0.25845212862123	-0.28381752716898	-0.262554460131324	0.56634144646421	-0.251558707625149	0.0788123012854847	-0.138795361622157	-0.444215505343714	-0.399836947032943	-0.00157689103899597	0.196655729219772	-0.383651566302898	0.108610438890085	-0.177192316697971	-0.368372276914354	-0.332381141317548	-0.388549530009397	-0.266788709062168	-0.214099090936049	0.158856911466204	0.521277359258869	-0.164006286945968	0.0442045735785805	-0.318694092026137	-0.00876086060381723	0.428287224279033	-0.262090582756463	-0.261544998663557	-0.239582668800134	0.014159641287351	0.450858369397426	0.505399643494328	-0.12592399439003	-0.131126916530669	-0.142305329413435	0.611339297009078	-0.28369341439757	0.495133111762682	0.523250377799457	0.527577436038143	-0.228885789833555	0.579450858082681	0.421294624761205	0.476555383428972	0.479968691483463	0.43642100277156	0.563384030641665	-0.0434435123573324	0.513297217911966	0.509867248588113	0.603381495236103	0.189348871917522	0.368778488255002	0.127881304915898	0.295815078580343	0.0743313462417154	-0.417737630403507	-0.300741247087633	-0.115858986156474	-0.235384495713559	-0.332708968905394	-0.189943808828685	0.184833040093916	-0.0356617788864893	0.34602977904265	0.51388504697587	0.548099033466047	0.427248330837671	0.571512807891651	0.355484004867775	0.198769562113423	0.608133712224613	0.613792727148134	0.257517471820534	0.515242189473077	0.58160841575488	0.468170565306617	0.542055748052976	0.303568752256339	0.587964671860643	0.49311984367382	0.630359141033923	0.521071670651149	1	0.545997315222122	0.530924696740535	0.568511821733209	0.54682592840343	0.48575034452449	0.753536544292399	0.364953177293921	0.352563852605971	0.442500763243591	0.591322677996666	0.70923961820637	0.610068339345429	0.867798889131515	0.547429432274336
