""	EGFR	THY1	GPR37	LRP6	SORT1	CHL1	ITGB8	AR	ITGAV	GPR37L1	NRCAM	CD47	AQP1	VLDLR	FZD3	LRP4	SLC16A1	ITGA2	IL17RC	CD9	RAMP1	LIFR	LRP8	CALCRL	ADORA1	TSPAN5	NT5E	INSR	C1QBP	ADCY1	DPP4	CADM1	LRP1	TNFRSF1A	MRC2	TLR4	TSPAN12	SORL1	ITGA6	LPP	ABCA1	CD44	SCARB1	PTPRA	SDC2	SMAD3	ITGB4	FGFR1	CD82	CANX	EDNRB	TFRC	MYLK	NOTCH1	ITGA3	CD46	RAMP2	NOTCH2	CD63	TNFRSF12A	CELSR2	TYRO3	CDH11	ITGB1	SDC3	ATP5F1B	TRAF2	AMFR	HMMR	RYK	RACK1	APLP1	TSPAN10	SLC1A5	PILRB	APLP2	ANTXR1	SIGIRR	NOTCH3	GPC1	RXRA	NRP1	MCFD2	CCR10	NRP2	JMJD6	TNFRSF21	SDC4	CD81	TNFRSF14	NCSTN	TSPAN17	IGF2R	ITGB5	MERTK	CD99L2	PLXNB2	SMAP1	PLAUR	CD68	RHBDF2	TRADD	ADGRE5	C5AR1	LAIR1	GPNMB	CD4	HLA.DPB1	TSPAN14	ITGB2	TREM2	ERAP1	ITGA4	CD93	CD74	VSIR	PLXDC2	SIRPA	LRP10	ENG	RPSA	CD163	CXCR4	ADORA3	STAB1	PTPRC	LAMP1	FPR3	TREM1	CLEC2D
HLA-DPB1	0.0877092995817031	0.0971230107326441	0.148378656815901	0.114402631391737	0.259798372650762	0.0714447658122843	0.129791921630963	0.222801875247536	0.382209901286907	0.146364261390786	0.136461681536991	0.339991130212571	0.214402097049132	0.109099224003252	0.00148069105270801	0.0481214443565608	0.0518389138927348	0.0211038495961069	0.366584159098098	0.242495295470244	0.160512226070232	0.0367128653415527	0.218724408544734	0.0444050248169424	0.140625235111797	0.0891205413796815	0.185450202677385	0.0267993110561282	0.713192169358536	0.0395293963141452	0.0485791364282142	0.476469485997907	0.733593911541282	0.672935862269439	0.370017703849251	0.679610684785007	0.0537762491252991	0.710964838911531	0.617894760218256	0.556069148739742	0.709524179661366	0.773563982726245	0.615059203873179	0.2609696878824	0.745895937124814	0.0654533877630623	0.103664617475098	0.0902802248685031	0.246373121405564	0.54558131978525	0.426610090477204	0.526480962180035	-0.017588192400312	0.532200349718651	0.160632800876118	0.64722654835251	-0.0120344377197329	0.349331293415532	0.533959272972697	0.154378455439997	0.119839937396928	-0.109057371088786	0.334392224488152	0.816587373102299	0.748482288002166	0.490238197726237	0.339840955210415	0.723739958686615	0.385836469311044	0.55026310059067	0.754664874016033	0.0190893630513529	0.0701927023037619	0.516383179040929	0.248468507850602	0.774854680100399	0.604956039211556	0.888609349844306	0.254734576107693	0.122690036532139	0.937419688398584	0.896386136276312	0.625831518347151	0.108475983737445	0.527520694348106	0.394831001818112	0.557862741506119	0.40694485213489	0.917414211137567	0.853355204514832	0.744441745563806	0.573781143026843	0.869059029460574	0.902934203774899	0.942626912053739	0.590773401801989	0.956686485819194	0.821796094534618	0.9533880151054	0.945586843158362	0.938993511311948	0.808319825706534	0.907657458262841	0.955078541981223	0.973031379377504	0.863506059225925	0.965493074063346	1	0.933265776131811	0.955311703670002	0.973725015588241	0.50850601546652	0.955832227316561	0.943237209526967	0.995166480516432	0.968661430855186	0.964013189479217	0.94423932035742	0.763142992175459	0.950862528871648	0.778136150856443	0.943726843856995	0.933579879390232	0.950154466261198	0.934401625211665	0.948920328330502	0.898361993541066	0.945374820731703	0.906027225354097	0.808163096506914
TSPAN14	0.237079423211218	0.2648277227889	0.294007555177165	0.263532164697643	0.389203561519679	0.218738573996958	0.293000522369478	0.369008489233572	0.53638306967385	0.310694257590552	0.29342059204623	0.452818543986554	0.327146625402668	0.253715252615517	0.188334144480112	0.198292595221809	0.123958618889272	0.159220383317178	0.505846336330564	0.326913389670358	0.338490620037178	0.201131997525674	0.363124067417198	0.183899897101305	0.278061242846411	0.25150187470828	0.337381897065584	0.168264317839167	0.730565866794878	0.199467442812728	0.224086261537789	0.59032037755561	0.827756303647119	0.788419720877837	0.513264184375266	0.777439585033203	0.155557351189221	0.806801748870219	0.666280679586152	0.686692969650619	0.819258443423202	0.838494343362952	0.712984273419898	0.409373568202966	0.837518106318284	0.218681383180534	0.272226530255729	0.259291027866918	0.389565690962224	0.650044908460911	0.535255751636675	0.618401055850144	0.153971461622505	0.61027493086295	0.304924946414769	0.733955730726353	0.121914464243024	0.487362553294176	0.633019615806196	0.256577315185925	0.259727479864858	0.0435084870391244	0.467362419768264	0.878393388478163	0.835859123913843	0.561520061039579	0.4419916933203	0.787092177912484	0.459676045329063	0.696100662852884	0.789138013422072	0.148920584201182	0.160009667602195	0.608577388756637	0.39961226499574	0.844905492623699	0.712463365662041	0.925886630117433	0.376338416139654	0.246154935741295	0.945804320749458	0.891817222992045	0.734506855699573	0.251622243590584	0.606959884436328	0.502935294877493	0.680014181552339	0.522642713598735	0.948405432837687	0.881827246325574	0.830154111200729	0.600551391926266	0.894097760770818	0.912403442944907	0.93671100810585	0.672131651771047	0.952257596222138	0.868261106099176	0.948730518131072	0.915745398667344	0.946219391818568	0.843124136444932	0.845578640989163	0.92355714878974	0.925264254457728	0.890686455326222	0.918994183586477	0.933265776131811	1	0.905748181837608	0.916416393999936	0.634029249926598	0.898588860228421	0.901490006518238	0.936031588164663	0.919717639497991	0.910799037790612	0.915099760670024	0.850093748486858	0.91284334581855	0.805137795371379	0.909870210289515	0.860628580021747	0.934201685197872	0.915155724343185	0.878175204731126	0.930853728500553	0.916928496695084	0.876562230665542	0.847595795388094
ITGB2	-0.0704474260035564	-0.0275624391166259	0.00575242326662669	-0.0133976054811102	0.112887211402564	-0.0715071548948127	-0.0157207365456838	0.0958121538744869	0.243996463723429	0.0115022676649402	-0.00609791724271618	0.209843068074013	0.139879305243603	0.00979556503477084	-0.141121779600692	-0.0476376819894754	-0.0729964991099709	-0.0903026034144975	0.252258999256538	0.124948694476371	0.0171474073618347	-0.103228736722738	0.123385192158986	-0.106110755540409	0.0129282193620867	-0.058153287965726	0.102256802477555	-0.0912538221096387	0.664419916295441	-0.0662086863347385	-0.0685061278138193	0.350714637122122	0.634864431088839	0.592874404840796	0.246964815347383	0.587586910847241	-0.0971742010762749	0.61454972705603	0.531700728244494	0.434567421590476	0.640654145884517	0.693825891343316	0.536193804286124	0.117214570574611	0.69006059491759	-0.0538721381653079	-0.0192699147221985	-0.00549379190757941	0.11047444091761	0.426508939098269	0.296957849420109	0.439594490217037	-0.122318822878231	0.41946615069583	0.0495130121386473	0.563540178879734	-0.106741013755995	0.222465372221013	0.413779461968505	0.0779422516047611	-0.0282518112733525	-0.234449625203321	0.203449833471131	0.753806825758103	0.665167053704929	0.389638026773974	0.234837190740513	0.660575434175133	0.288821799509176	0.477311039164442	0.671873237963632	-0.106808130662519	-0.0577109332845096	0.440854611562578	0.107966596452422	0.700720610287707	0.508491883069499	0.865149861362121	0.121214605101941	-0.0102357739615563	0.93141568556376	0.907563879926937	0.543886859296731	-0.0249988508754635	0.441028053326338	0.299493517149924	0.470761366076252	0.310649123062867	0.870447263735954	0.787480029152707	0.684950275459394	0.465866833081335	0.878810108482513	0.903997264742506	0.937659731158868	0.505387627768829	0.937236841481263	0.760453494222777	0.974607394455173	0.970055859700345	0.895996833470645	0.791860620863866	0.877989721784048	0.940406387834674	0.974969299068662	0.907374028753589	0.980236861269753	0.955311703670002	0.905748181837608	1	0.984959932377592	0.428826918227763	0.973397561085329	0.976160629283923	0.967740855334447	0.977915598404086	0.976600379870871	0.957522787625417	0.67124166974008	0.972918191397875	0.705459309470198	0.981004549863389	0.921020452009373	0.951363280176096	0.954734198206511	0.973465649088224	0.864193570965727	0.982257840455557	0.974702979498523	0.725691690739201
TREM2	-0.0320010204734792	0.0134941002815451	0.043361593105753	0.0181954800839161	0.151563539932805	-0.0215864660361195	0.0313817966609334	0.127481436107242	0.282677334511067	0.0605461035602053	0.0332073307469955	0.249598469176878	0.189511417763955	0.0206924702606873	-0.0989527640386794	-0.0488463189318867	-0.0462002286410495	-0.0455396285216254	0.277329284581828	0.160461552046201	0.0662682490231281	-0.050284466459696	0.134040151571078	-0.0607891980519964	0.0349181417728425	-0.019234393125105	0.105977732818003	-0.047103984540223	0.672931944270687	-0.0238764852257184	-0.0168355173591347	0.403934921946703	0.671453103003646	0.617942047673297	0.273481694733365	0.628253971815139	-0.0434752229482397	0.649663328148344	0.582888247114595	0.471520337822816	0.647442640221266	0.706133929163479	0.550040363444173	0.157832592480615	0.716841125810024	-0.0266938822878576	0.0198764416351804	0.0386787749779637	0.161982416785241	0.461701598418612	0.34999303120554	0.450498312914759	-0.0890454603808175	0.443224119864459	0.093504699979959	0.575939049161805	-0.0399208064856322	0.254727568549005	0.45814692022844	0.0963555105042036	0.0311193067579355	-0.195464609654856	0.243162172758673	0.780004877850852	0.700816332723976	0.408488325992561	0.24375446779357	0.68083042549392	0.302011484792919	0.492718284492768	0.675878740694713	-0.0653239505867746	-0.0413064213636909	0.435071819007833	0.136675263365618	0.735814429554976	0.540677930210086	0.861100026983023	0.153767032206284	0.0329943488243576	0.931726642578162	0.926242209320089	0.567308696621112	0.00562077048734422	0.459189529902817	0.300254664439741	0.493812062578215	0.343831247543229	0.894664029101179	0.794288944107981	0.719745557138485	0.496802603553915	0.871086788364142	0.929802220487434	0.962856416364464	0.517814626052772	0.944995406656474	0.766985816050978	0.970495147559844	0.965736463655587	0.904540292556265	0.782749554859904	0.889505159150301	0.94705879261883	0.984479536521933	0.888333119310634	0.985621097911431	0.973725015588241	0.916416393999936	0.984959932377592	1	0.464222655829092	0.969217042697364	0.976785898157656	0.987635752396907	0.975417249489296	0.984521615913561	0.972309194517908	0.68888610226692	0.980329703826884	0.713144138004048	0.98154902727869	0.910178247853685	0.969064567233788	0.968163120561047	0.964627101013328	0.879074560995869	0.979791962356447	0.949964492427227	0.737627131271469
ERAP1	0.624079452770647	0.582440223586751	0.589086638331769	0.499160534586815	0.688887570765904	0.694049445508609	0.674995905938675	0.579964989241609	0.744829976882892	0.729743871160642	0.65671957657453	0.653565113845708	0.517727120511493	0.524511361194436	0.590814733426388	0.402312870288997	0.340074332590501	0.660352773011817	0.614979834926059	0.514868865912387	0.751761372187561	0.6478868923949	0.512203145847383	0.709981250848203	0.626614041910143	0.62962671366506	0.619673074396738	0.555071503420797	0.596693383939412	0.686979016162665	0.65257922643877	0.742233532843109	0.795290096014088	0.769595528244737	0.737574508679007	0.847249853261614	0.590766072478882	0.81902862661987	0.714168422555139	0.806075594741421	0.68649134393564	0.71463168318719	0.641616186283169	0.715729679483207	0.702854381683954	0.55776766737964	0.649895572102732	0.491646963712454	0.678316427699089	0.76784128211085	0.675783520538829	0.521641629293072	0.580445522336293	0.623811225856413	0.68161488717825	0.595370097427593	0.356861826901593	0.683119617383573	0.713380903747404	0.406282346459681	0.615599746962542	0.412455246560718	0.735773383979414	0.713572927923915	0.687958233123447	0.575115933195273	0.532016780750379	0.758104653803451	0.410901328105149	0.650078520619375	0.624889995248219	0.474018809714936	0.475163178464235	0.553497453701148	0.656099258893353	0.766725426566309	0.723291095207597	0.584893065137676	0.553103125158314	0.549433602716845	0.598463613103236	0.504233689025481	0.716881934773209	0.596172398664725	0.610801389410855	0.464591846253984	0.763492559017032	0.717372295200167	0.697068493641101	0.65186772854515	0.716926914899111	0.555515254667338	0.589367853189988	0.589472225810002	0.543212147698691	0.502797012887121	0.539335500786281	0.643225946326897	0.524114395581048	0.452336531603807	0.625193642456899	0.603899883689867	0.506936809278566	0.5022384043171	0.479305283805636	0.476245195164973	0.458707921063039	0.50850601546652	0.634029249926598	0.428826918227763	0.464222655829092	1	0.46700417434873	0.456272921830097	0.505807185726795	0.476503754102351	0.484109294395806	0.526253577965089	0.759387419016303	0.485091486400971	0.673919476860337	0.426199091624379	0.433496954128773	0.511315743483131	0.482000026472342	0.380948801052332	0.659690630310121	0.448552613499006	0.370371918514693	0.640819718013057
ITGA4	-0.00372205463351533	0.0508971743691172	0.0761985363768575	0.0512729757119674	0.179892178948267	-0.00554450365918882	0.0488871967622124	0.165169839965115	0.29869239402052	0.0700828093057712	0.0650853113771941	0.287016035258606	0.214131420733723	0.0472266199282833	-0.0715196353285917	-0.0214427194507396	-0.0256613495941309	-0.0333412940640145	0.309128692840358	0.169583636219643	0.0723247885442269	-0.0329423174717578	0.182835471347792	-0.0317366078011137	0.069473204870811	0.0126075623111367	0.13492104943087	-0.0476445815803242	0.739999304745939	-0.0253314350211602	0.00601381662431652	0.402044078413363	0.661925621915114	0.630815625632528	0.30541454973531	0.616509672669682	-0.0295597098062058	0.656441729195023	0.58708512171071	0.486566172514447	0.622190412258179	0.721293347083912	0.557537645549505	0.183326636192117	0.688430255784949	0.0203588626057374	0.0416039811048995	0.05118200261188	0.176479836378029	0.482442406430178	0.339153592040822	0.467742808664043	-0.0564008282342337	0.465392899788739	0.0861173358084452	0.617305459914296	-0.0304274565212216	0.280410809111388	0.473962812108413	0.132334966693234	0.0454124957683104	-0.15325287355031	0.257403703451282	0.780624404649475	0.675112703615945	0.465326459638246	0.291220228407963	0.695922007020328	0.359697778084142	0.512715656438826	0.713245769214519	-0.0383158578309694	-0.0130836637416545	0.492568005841109	0.165161988004607	0.729947534768923	0.584773481977733	0.882284343712677	0.157950214048378	0.0551861661998102	0.929847229039791	0.887756362490446	0.585096024301827	0.0294569971124884	0.468318292226969	0.344735316472666	0.513627530639334	0.342218252024281	0.889188179983465	0.768618137429845	0.732725905956326	0.529240790086168	0.855631766854692	0.880928019547544	0.917006950540036	0.541200995750718	0.940749276220782	0.781684488589034	0.951289346588825	0.91639667827923	0.896112517622076	0.825479534422214	0.906996141775535	0.893634753989495	0.973033483429121	0.826343501911859	0.958576444952566	0.955832227316561	0.898588860228421	0.973397561085329	0.969217042697364	0.46700417434873	1	0.970612132283502	0.966406215556547	0.973569786959664	0.967529434569678	0.957321651578199	0.701300167722056	0.96490638678157	0.765363656296337	0.951283197685796	0.917803169643594	0.929960850109064	0.933251268746285	0.966768645172407	0.86116805205778	0.959274892438457	0.922829379852145	0.737618017091886
CD93	-0.066934373176964	0.0114354081037087	0.0200522334770283	0.0015957706734103	0.118552696345011	-0.054018240324934	0.00518021247925865	0.119707963945854	0.258899572719175	0.0466451421203725	0.0127058394211677	0.22061976986324	0.173085766002221	-0.00625192058028094	-0.12751781320175	-0.0668083968333705	-0.0958825192426581	-0.0697872833663848	0.256575170982793	0.103147661518134	0.0411718798670026	-0.0791393245306723	0.13306723519761	-0.0904767967411424	0.00753623533612884	-0.0448408196957537	0.105576039611035	-0.0833265521000988	0.656156331205471	-0.0513654478880525	-0.039281377136325	0.367117653746587	0.643271346244501	0.602581200207533	0.260406357094563	0.598646148739452	-0.0885129728169008	0.625446678538936	0.545243374035598	0.452976055955527	0.611106087826937	0.682799785762135	0.521964637352861	0.120950171946469	0.683172470321076	-0.0363073655621531	0.00269577920384421	0.0156648736257857	0.129553383677709	0.430053151209309	0.301288876639286	0.422405311680744	-0.102614191520716	0.426422853199627	0.0479254706846503	0.552461257310672	-0.0492414079028454	0.231570008484105	0.424863291540784	0.0864414969708466	-0.00108130133865378	-0.214844568249606	0.21014202726073	0.761880394290317	0.684500212362474	0.385006468696602	0.23034810273592	0.651920185621073	0.285756458604399	0.4869362438141	0.648942505657183	-0.0963803969053961	-0.0596878371171237	0.437409397913961	0.113678646764067	0.705566126528797	0.533256755095036	0.848554911359614	0.123786645703803	0.0186767120213866	0.924409760638668	0.913766037600148	0.544128700302289	-0.0288621990627999	0.429917473436372	0.286462682481058	0.480185819851637	0.319891776911113	0.877336983852007	0.749827262911191	0.71176755073889	0.472478098046555	0.86290552884896	0.904763276609799	0.946045791888862	0.504646497322994	0.934613594151312	0.737601028895262	0.962410221604898	0.937099290882095	0.889347120030213	0.787765191010556	0.857009386804183	0.915391921699229	0.97406002094995	0.852665500053379	0.978408653262387	0.943237209526967	0.901490006518238	0.976160629283923	0.976785898157656	0.456272921830097	0.970612132283502	1	0.959187451293219	0.96211963386263	0.976603196415039	0.966522795913346	0.665329778141524	0.980870260613017	0.693647438181662	0.983043322052165	0.882599322437712	0.963377852718276	0.978048000461514	0.950730031503143	0.851415868347609	0.981333111966454	0.939820206516633	0.716768895089314
CD74	0.0594405555722632	0.08855159982439	0.131777920500983	0.101685971697633	0.240103794720616	0.0550131642155461	0.116994943412872	0.209666125850247	0.366575352051656	0.135039572364241	0.120038719734235	0.330311934770425	0.23695575371675	0.0924663827001265	-0.0147459054649449	0.0245021335429209	0.0297420257176007	0.0137653991385385	0.356365691391482	0.228771453364416	0.143612647526528	0.0282108039480917	0.205179425692684	0.0197492624109762	0.117619980840443	0.0684301505868664	0.16669096767295	0.0153732504637954	0.717146476477644	0.0308408623094832	0.041448191245643	0.47436564674599	0.727630146995927	0.671428845821445	0.351036492985442	0.679570239571217	0.0361547726960693	0.708027760486804	0.624077171229061	0.54493018699295	0.702039266564438	0.763717831318281	0.601584712034656	0.243491653394051	0.75076940309015	0.0520377455373867	0.0943661347256129	0.0926097945129669	0.236338333349988	0.53390250421911	0.421501827339739	0.503852921014467	-0.0261956804992352	0.519058781409675	0.15619447782732	0.6436617789097	0.00271291372709934	0.334274245901972	0.528744735517225	0.153293392561422	0.109151475964977	-0.119803028084755	0.323609687439042	0.820970665317312	0.749964948011324	0.481109196385489	0.32062989313769	0.724065703196418	0.373847519853379	0.547845220201791	0.739241281644579	0.0143433755585357	0.0374846131344285	0.501117651013557	0.225025946040474	0.778838867585491	0.606419769240766	0.892234739939948	0.228949843213443	0.105856927510081	0.942313878194031	0.915984856401066	0.62638555009921	0.0856045901843686	0.523440769989591	0.376545553363816	0.5507322286185	0.402693507699618	0.92345399132745	0.838806842297286	0.758505890910376	0.565784122649656	0.876323649639588	0.925646060827462	0.959993843609618	0.581985010656585	0.962268147154002	0.816493430399004	0.965559187152278	0.954400926841662	0.934149443016091	0.808771904506514	0.913650198824564	0.9549506251456	0.982960313124156	0.872683759114191	0.977132063307191	0.995166480516432	0.936031588164663	0.967740855334447	0.987635752396907	0.505807185726795	0.966406215556547	0.959187451293219	1	0.975691951963796	0.977796691272474	0.961461218305344	0.75224480143896	0.966666035504804	0.769857030931483	0.961864153121483	0.927493456785465	0.961103543384753	0.952648994089513	0.957420721870091	0.903396299439326	0.962791883336497	0.91905879099355	0.795021455091129
VSIR	-0.0109620240300675	0.0469586073594023	0.07402286802001	0.0456138991706438	0.174323697091063	-0.00791536075933767	0.0572345664530931	0.149455305322742	0.299688833747793	0.0783395120829538	0.0597010981645475	0.279019043122385	0.181592000418503	0.0616430503438697	-0.064665374864082	-0.0310557498786676	-0.00771564053954254	-0.0148770190095561	0.293608411716107	0.192361946588757	0.0801590901379021	-0.0301697308255668	0.155748940081749	-0.0349728103936802	0.0547248712740134	0.00243478276434841	0.150165069179093	-0.0256954671160018	0.727697989612356	-0.015127257204992	0.000610779886826258	0.429837649617184	0.673815692822678	0.643884252378188	0.284998161326312	0.637318842322131	-0.0178469624003951	0.666277688522693	0.604206964721364	0.496701626488923	0.655152028414062	0.729713518752861	0.540092197127785	0.188403410447595	0.741388480683316	0.0101561116738811	0.0414031419908222	0.0910069450372177	0.185636917042699	0.493711393120831	0.344871684554801	0.454791355535682	-0.0572078254312172	0.459138215155717	0.106453190792681	0.602386254639634	0.00169770941480863	0.282319655763977	0.480741441673525	0.123410830359157	0.0654940264233824	-0.159071718772785	0.265378065325361	0.790737956153255	0.682217322684637	0.455361170009724	0.270808265281651	0.714314844277512	0.317917088565178	0.526565807300924	0.721442871438643	-0.0228332805552391	-0.0269451364966236	0.457513943615338	0.146746403212514	0.743003875810383	0.589979006944416	0.894288419330721	0.200052370207721	0.0431847145089242	0.936322385718992	0.908944878753941	0.5905353311193	0.0315839404566136	0.485180831692744	0.337580510512259	0.503219505578425	0.363890775543152	0.895804942288058	0.794041346495734	0.740562418054448	0.521699665087252	0.890415961970436	0.896742337655702	0.937456319535372	0.529645107685563	0.947237659495087	0.78159890069273	0.960351251113329	0.943316441554103	0.895135166844844	0.825378594372118	0.890482497559026	0.93286324430901	0.978831918356113	0.867567792221684	0.969044819406881	0.968661430855186	0.919717639497991	0.977915598404086	0.975417249489296	0.476503754102351	0.973569786959664	0.96211963386263	0.975691951963796	1	0.975262541572778	0.96756617531489	0.712434979504237	0.972115194829893	0.760179242540183	0.95822270254691	0.924382460763156	0.954465598297658	0.940043428731024	0.973150702742717	0.878035539436142	0.959464244788855	0.943109297232358	0.755852261165206
PLXDC2	-0.0475694295480135	0.00915986237416914	0.0374827426203032	-0.00532302271121912	0.144325240733349	-0.0191686786031815	0.0356188898956461	0.113031974399517	0.274774830302306	0.0765071974449016	0.0297901799570763	0.235275333162521	0.174527210329059	0.00506446154541942	-0.115359448326066	-0.0880649248220634	-0.0594718673264258	-0.0282084082832685	0.25130141021462	0.138130495221049	0.0676238881077183	-0.0531195672955401	0.0986974497795273	-0.0642001549753192	0.022958587479886	-0.0353675409367984	0.084982689595276	-0.049918928966577	0.676312781999291	-0.00858839927456297	-0.0320084222444309	0.415990223846613	0.671276149243025	0.610763683629498	0.257398944556822	0.6337916679741	-0.0277884517863235	0.654155077426119	0.592960713087424	0.480817680780974	0.641415303237112	0.698383112361267	0.507977745713376	0.147900614588237	0.724006704924943	-0.0315421396652723	0.0174455741937163	0.0407785122383141	0.16001263484803	0.456636741003144	0.325420889254026	0.398731525616818	-0.09278222019483	0.43271376166913	0.110914384731989	0.559904851746548	-0.0150780307425437	0.248071282992824	0.453241788061648	0.0826091150881752	0.0472103543591243	-0.209005221478232	0.254205811650259	0.776354221652393	0.687449676376463	0.394963655587895	0.225406767494637	0.696006201879904	0.270270695689041	0.488631899465018	0.66544161040665	-0.0508773271604269	-0.0624541391098348	0.409467607494163	0.114037890594918	0.734023077212795	0.548380297341166	0.860191886659949	0.15458031873299	0.0312572525942362	0.930221021589365	0.929698410600069	0.561136984764355	-0.0178669368295803	0.449490733418149	0.277162387010598	0.473429448186742	0.356188257066876	0.886032035157806	0.796067368336534	0.732885569269936	0.502997599771489	0.889636146689685	0.916804128822877	0.962112015123431	0.50250634060716	0.939050656033707	0.743282172091216	0.959495014743247	0.947352957039543	0.901790996392445	0.771593812902621	0.87784572671369	0.947619273380389	0.985857288760546	0.870747206548076	0.985200210671498	0.964013189479217	0.910799037790612	0.976600379870871	0.984521615913561	0.484109294395806	0.967529434569678	0.976603196415039	0.977796691272474	0.975262541572778	1	0.980386197590383	0.690652783751939	0.984293466219033	0.711183275959039	0.98088683498457	0.89502577376981	0.966105643597108	0.974323086744058	0.964145484081315	0.872797263012878	0.970665470793265	0.93913408492837	0.739649681887615
SIRPA	-0.0278797794715224	0.0767164984424379	0.0790588160459048	0.0454165938166336	0.173250956291491	0.0209567562221689	0.0689553008231827	0.151674626953648	0.306824584601317	0.113190829187204	0.0706147476072497	0.284848840552446	0.231136131573152	0.0375804310758687	-0.0555513795519551	-0.0760099505604929	-0.0487835895755883	0.0166325913313215	0.277525288579944	0.167489020926921	0.107155803134159	-0.00301414660367501	0.141038127263992	-0.0207062599086398	0.0445981968033468	0.00324502208092543	0.129737220039527	-0.00554022628407822	0.701942098313021	0.0196239135690989	0.0400245615962034	0.449939826239232	0.686496213441649	0.64913752596219	0.281985987100875	0.664722336178325	-0.0180116999843202	0.678445600446644	0.620697786634409	0.507583545673678	0.639515510143014	0.711396079416343	0.514922666697124	0.184802228078158	0.757646493922706	0.0227158496461458	0.072527325792743	0.112564976785872	0.203772822126563	0.49114684296083	0.379701028337793	0.425807848068355	-0.0244123301232982	0.447729213561933	0.139352069564958	0.580148787849394	0.049078579087872	0.286662388905014	0.487625641107857	0.134088282938213	0.0802783807329887	-0.14587587914836	0.280955547732159	0.795439461077021	0.700984628197526	0.426934829668011	0.249909388068706	0.728312954300735	0.28660406033525	0.534457385748358	0.670860148598008	-0.00308843851112916	-0.0558403730661719	0.426406351240642	0.140359595395092	0.757775770712452	0.594470118881505	0.873255076235995	0.163256740861886	0.0819168099374098	0.930818872187558	0.931784848193865	0.594457917194725	0.0193116142729058	0.487062697371882	0.301050983546335	0.497243788298247	0.396908868391454	0.895076604429253	0.767174804165407	0.765198527434503	0.50047944569807	0.898258009029748	0.916174923989166	0.954771755811721	0.504689903552532	0.930765894024104	0.750253364298748	0.948508125359303	0.924817456737629	0.874053511334041	0.793071717649471	0.872801838293555	0.919152813468977	0.968676153629293	0.851369415204021	0.967231813698515	0.94423932035742	0.915099760670024	0.957522787625417	0.972309194517908	0.526253577965089	0.957321651578199	0.966522795913346	0.961461218305344	0.96756617531489	0.980386197590383	1	0.696600251957387	0.978208179918794	0.722797508828385	0.963961736745554	0.871475507870014	0.962636434682655	0.96445376678434	0.946040233900247	0.877075348685501	0.959387907689381	0.925833743497662	0.729495015830153
LRP10	0.614917907420994	0.617493225726712	0.674236239732868	0.597898628898909	0.755526827020735	0.619162642242145	0.672810135023611	0.716812022296091	0.843817285801165	0.67623221618804	0.687762235130197	0.790861584244596	0.568781256902594	0.548193785088879	0.551009470411398	0.478401667177626	0.402433808003266	0.522395590535549	0.792819308912781	0.568918332770391	0.695145795476818	0.58858379865912	0.656761119842949	0.576778277656431	0.659328079816376	0.650545718932396	0.605535903288994	0.405172037276497	0.798897254162212	0.525956268503896	0.525221187222351	0.840851844464991	0.944254084738816	0.919350443642708	0.809726609880109	0.907481727135463	0.52200226562202	0.932783960708596	0.742022925218889	0.924674518785992	0.924235909224514	0.952508022905963	0.828057095049988	0.753500206144908	0.861425666437338	0.586925837261819	0.650067727249471	0.464425470802366	0.703531493852318	0.897831798595893	0.789968206332853	0.663462299178735	0.516895173824641	0.867238941263585	0.597348616800469	0.860849095484822	0.233486012005904	0.815247125031055	0.879427319854245	0.561533321394883	0.572744795926112	0.387783862641776	0.756438934723419	0.938298710325266	0.914162461146709	0.816943136587582	0.745660882890318	0.868699973761874	0.714923586650501	0.856748436996176	0.885114482357903	0.514526177364265	0.522332556571697	0.805517596947195	0.74861576360733	0.942017391651097	0.852935531943289	0.853034436162983	0.555474974954168	0.601176442010762	0.831875842708387	0.71467469986372	0.905279979174127	0.564388155451851	0.804502952896348	0.733316424739201	0.867311476488217	0.782391968137133	0.918060564913301	0.883830825711138	0.872684507190302	0.793121230212425	0.770952953004126	0.772695265582152	0.736451274746291	0.828567963955501	0.82665177828652	0.91861323928026	0.763802537221849	0.693233636822576	0.866354769327363	0.801355369487444	0.773724396000125	0.743751891904079	0.714501401211831	0.689328511906983	0.694602250378498	0.763142992175459	0.850093748486858	0.67124166974008	0.68888610226692	0.759387419016303	0.701300167722056	0.665329778141524	0.75224480143896	0.712434979504237	0.690652783751939	0.696600251957387	1	0.679828410452337	0.905759476696354	0.658052338628343	0.698823120824026	0.71735609566631	0.690292196050382	0.630410477272252	0.887473844761351	0.683435506148256	0.61558111371765	0.913759643707572
