""	CD93	ITGB2	C3AR1	C5AR1	TREM2	PLAUR	TLR1	SORL1	CD33	CD68	ITGAM	CD4	TNFRSF1B	TLR4	PLXDC2	TLR2	TLR6	ABCA1	LRP1	ITGB1	HLA.DPB1	TMIGD3	ITGA4	NRP1	CD163	CD81	PTPRC	ITGAX	C5AR2	ENG	FPR1	LAIR1	HAVCR2	PTPRJ	TNFRSF1A	IL6R	LILRB2	LILRB1	CD74	CD44	GPNMB	MRC2	AXL	RHBDF2	UNC5B	ITGAV	ITGB5	ITGA6	SORT1	MERTK	ITGA9	PLXNB2	TLR7	SCARB1	PTGER4	ADORA3	NOTCH2	SCARF1	KCNQ3	CD46	THBD	ST14	ADGRE2	CAP1	ITGA5	P2RY12	PECAM1	TSPAN14	CD180	CD47	C1QBP	CADM1	ADCY7	TNFRSF11B	KCNQ1	RIPK1	ASGR1	INSR	STAB1	LPP	PLD2	SLC1A5	PDE1B	IGF2R	APLP2	RYR1	ITGAL	TREM1	CANX	FPR3	AMFR	TSPAN15	SIRPA	CCR1	ATP5F1B	PILRA	CXCR4	PLXND1	TFRC	CD40	CLEC12A	SIGLEC1	SIGIRR	TSPAN17	FZD2	CCR5	ANTXR1	COLEC12	RACK1	NOTCH1	FZD1	TNFRSF10D	CD69	NCSTN	CCR2	EDNRB	TNFRSF10A	FZD5	SIGLEC10	RXRA	GPR84	ACKR3	CD82	SPN	RYK	PLXNA1	FPR2	CD9	EPHB2	TNFRSF21	STX3	JMJD6	CD63	TNFRSF14	SMAP1	ERAP1	TNFRSF12A	MCFD2	LAMP1	TNFRSF10B	CD99L2	STX4	LRP10	NRP2	KCNN4	PILRB	SLC16A7	CD7	PTPRA	RPSA	TRADD	ADGRE5	SLC16A1	CLEC2D	NCL	SDC3	PTPRZ1
ERAP1	0.852019974885039	0.797392088267331	0.800687156609978	0.234535212210884	0.761881352607658	0.556398917356305	0.857946371218485	0.828607955316919	0.819812339371971	0.587378865128944	0.793364601480774	0.76391314598859	0.724317030273077	0.682503480649967	0.84009656362004	0.829578748666934	0.730956965236678	0.117007957386821	0.61255484551958	0.776613259890547	0.523774593209726	0.760871746610078	0.848772102463424	0.486701464659817	0.872626836400596	0.729081127142482	0.833122118857388	0.0598552647487358	0.299693272414189	0.712532064065818	0.843409502432787	0.804699643896408	0.779144520814934	0.832823969179183	0.802449817189163	0.758397861083364	0.609707578780499	0.831327357817547	0.803665794948444	0.369069759548886	-0.0199809295272684	0.746220493995516	0.684446384471996	0.843382714944425	0.845432330402001	0.859502663333921	0.628641323989711	0.769222989069059	0.828600984577769	0.595324830498235	0.643990973781666	0.810210551362372	0.850680316293891	0.756983450920829	0.391253744302691	0.815701223682148	0.64151560882841	0.661915277240099	0.797371958349849	0.767412947916496	0.401485473754169	0.692312360552185	0.740122762947139	0.773745523387897	0.58352313829268	0.659787169987141	0.685904422218862	0.641462611158008	0.438430079676729	0.674034479913324	0.575933129049815	0.723434766293173	0.827544073594047	0.587019555247723	0.766334884760459	0.751160388283532	0.503125997533534	0.382667511866348	0.784246522566141	0.795682227914047	0.758837504497544	0.630999483358121	0.672483723542418	0.579640908278323	0.732086806090028	0.603870697436128	0.551337774257842	0.183378307736892	0.818522055125075	0.683413262238757	0.645940050583685	0.692869409511364	0.754224815715588	0.623767169162361	0.699019086220677	0.534311579393343	0.467694138506473	0.794135128552345	0.36414188430893	0.652241290164102	0.589330199677947	0.517740219361999	0.659569387313437	0.73425893673123	0.713030808442097	0.617439445936083	0.71527815703301	0.0201992787325805	0.558459098855758	0.653130751236224	0.378248721430433	0.233382212531847	0.275989874292461	0.717324702284343	0.343592629688201	0.340604351202396	0.403906975096569	0.718443642531013	0.845628127762506	0.710281927777903	0.480830854719418	0.327610931491229	0.290894911997529	0.632190534082918	0.611965461439383	0.501582762118339	0.715874295750372	0.332429681249368	0.523553564200717	0.149390882150109	0.544622386525576	0.476599006581139	0.677022857219713	0.465241586446292	0.770523986874052	1	0.357590837363757	0.693019585509343	0.773041447885866	0.506027988147647	0.670152631745441	0.38705820629469	0.792452300977647	0.194106534725747	0.546138293197995	0.497085655608555	0.493709309208739	0.152430858317212	0.680399270579086	0.60156312354081	0.496919057888265	0.23264650130248	0.228905160205481	0.705898651347313	0.620431507977574	0.381450866984615	-0.0743010852451758
TNFRSF12A	0.282540316876886	0.477430626739102	0.427584028981965	0.420249271916077	0.411101094422374	0.569310859246388	0.307752449799406	0.274182086059419	0.337720370701776	0.477513500761259	0.409056792883656	0.480724067921594	0.46055359696774	0.411572766283619	0.391988571565539	0.333209873630211	0.0744063312017853	0.355112494823437	0.500092014001034	0.629088721958175	0.248224843765246	0.451744627282334	0.479576661144034	0.528510972152885	0.404720535527996	0.498694872932682	0.47149876003776	0.438130754496901	0.315389657093763	0.500115907829463	0.392915269293288	0.548727573395644	0.474115720704995	0.414787286267033	0.66011635862915	0.512469746024823	0.305454796141269	0.210667055613276	0.28461743100042	0.718356028246025	0.377691671475056	0.637711556588195	0.305079976392936	0.359632727365784	0.439167953147222	0.44263134274838	0.48555716603303	0.618246460316964	0.586789853149783	0.33185890277937	0.0399895954185869	0.512895527155378	0.322782924397096	0.465272696726248	0.53422336207826	0.319050663321952	0.587923759569674	0.350090691950024	0.194961781493864	0.650620475251552	0.558727631749812	0.551984379026576	0.411033966421139	0.57566228599466	0.543185488741717	0.158617673161286	0.354619247551046	0.451110294140891	0.568512149592077	0.692397422191771	0.650993232716008	0.565988596352998	0.419362826694238	0.502653877676525	0.329383371926366	0.663305247292088	0.404457165164137	0.549495345093178	0.248564756678151	0.467274946980427	0.306758892044554	0.503708580713729	0.382741921768902	0.521733402072121	0.650796451355305	0.0509987903089055	0.445478452384728	0.561260832680395	0.60703671746704	0.425282794064141	0.582336923061893	0.417168200962455	0.580088050776713	0.48655133146653	0.588774109911279	0.175225543911697	0.413972674046983	0.425150499109933	0.854598605792461	0.313132506938325	0.163984214496866	0.104452344354989	0.469497983288446	0.35759412003551	0.418772356128428	0.384250665367112	0.390277183881526	0.575610431981147	0.521754746753733	0.736982355072515	0.745629260550749	0.436730957232132	0.438879592347028	0.629222884858105	0.156927212802941	0.595328431666101	0.39831916481763	0.664096959636853	0.263123043815811	0.391322812489911	0.306736347520987	0.466809091151205	0.542215268846997	0.460188693348127	0.801881781076712	0.554028916215804	0.355483745412969	0.680369453278028	0.430467600444707	0.440225769074379	0.508342547398075	0.739838776205908	0.642892521888528	0.5810210810399	0.633444122974145	0.357590837363757	1	0.723359992052077	0.536622649939168	0.799956372992501	0.709423582335941	0.699018304303451	0.604851913672232	0.660438836125472	0.601746086091891	0.48966976321697	0.449543663356618	0.0536160485705915	0.805143523968772	0.591119302600243	0.533913829793829	0.47384944914191	0.860388366141571	0.250127267313528	0.733507885330725	0.610586035851289	0.599058424227786
MCFD2	0.630681443140068	0.801685914162859	0.771550821392147	0.30575547319298	0.760013925693	0.723147436478451	0.690158045181975	0.683674519766763	0.720171804702374	0.650882567399129	0.739777039778482	0.726985850245678	0.690731066118501	0.502800957216192	0.6686829568265	0.621280909536253	0.331842086450685	0.186512688174071	0.516977485895926	0.870591693582701	0.614549904337079	0.824707816466072	0.814729527215315	0.501458566626492	0.727298714129108	0.852778479535403	0.839073343689529	0.243507958511259	0.300182212589987	0.699156259125391	0.776625126782867	0.807032721553443	0.784415696490048	0.660097635741341	0.88433345230004	0.758115666463225	0.529423740835276	0.582869849026497	0.673522321559061	0.667129210165575	0.186304455607415	0.807683909183759	0.516323981546714	0.693459309802603	0.754824238912976	0.697876415193784	0.566617858447616	0.855368280575113	0.805705755456271	0.39368621123369	0.29087781288295	0.736560684102717	0.66549249868829	0.730766171299604	0.529346873314431	0.707894108078096	0.721322907772199	0.589198108663227	0.500002423001158	0.806955441396027	0.596854840247206	0.747885327808315	0.619076359910467	0.869628268930387	0.731435045392093	0.517486346472961	0.556679950551607	0.546989421433184	0.69332023379166	0.852715581138698	0.851546520568178	0.727429145644751	0.723726086151459	0.768912773282304	0.686906827600285	0.811790143615978	0.665932677676127	0.496939355051056	0.479372556172676	0.602704226458863	0.620225381058799	0.803788247475549	0.555456842389125	0.570774243752365	0.817748856133994	0.222527197986072	0.524551638506179	0.497244167599102	0.86414471734213	0.596013653744718	0.697565266864914	0.768712119042004	0.804623855659015	0.714777626622702	0.879177595989143	0.497853647920663	0.614624596100989	0.648941225279468	0.677032889740652	0.664294607994491	0.61823195670448	0.199488962420578	0.786542646480727	0.719409966715997	0.744728683490207	0.675290306404963	0.688491582021386	0.274267249179175	0.791201226410365	0.762534344151703	0.730777557332061	0.359082700224993	0.491221042711078	0.830197726368466	0.448083695761762	0.446829306759535	0.446799655215376	0.764934130939446	0.701129566044982	0.609452645076195	0.55403278580132	0.387201609864186	0.421687026848357	0.771726080495614	0.789244969876717	0.556086810987276	0.645135740937512	0.57615318175223	0.443649222965919	0.339653468828984	0.581030231439102	0.784092716269516	0.881218256860746	0.559493659021586	0.866295259640892	0.693019585509343	0.723359992052077	1	0.802610172648969	0.712069693239507	0.85109383006833	0.686713105005082	0.860493077225595	0.353996752227482	0.732075225065605	0.464114456974532	0.516371830286831	0.270997984031184	0.8912363432041	0.850170600933353	0.764609147532772	0.434678815239084	0.598094478205529	0.441406494780512	0.844028282404474	0.460829036138786	0.209358610079858
LAMP1	0.766352515565337	0.894488866541235	0.909383997535782	0.616256310691824	0.878895823103141	0.852401011093401	0.79590581858669	0.754753371295486	0.787877542177659	0.925297321775929	0.805325341279603	0.906812105017659	0.906284281779025	0.781418695628422	0.873724886689056	0.821975329834201	0.569466546871177	0.484861910456471	0.773035127426376	0.931843952075012	0.555875988510713	0.854728710514896	0.852214262675299	0.717796404851792	0.906244269726491	0.840821035859186	0.882492667898433	0.472260445337572	0.622834220781662	0.87877788778869	0.843989567632339	0.908557506671981	0.933469252349731	0.848088644440202	0.896123079722527	0.819460665601901	0.758131232593919	0.765262314448368	0.763977009698233	0.677339620477581	0.429365227371811	0.783748430286277	0.761785265935784	0.846513597690342	0.825308046536478	0.876587046168503	0.862812085617205	0.794173553894542	0.816137503955847	0.723997408775844	0.5708416573845	0.889553721790326	0.812592624727866	0.815565012299699	0.596410991540631	0.836542315659929	0.807944328383924	0.764217466890269	0.671226390303807	0.81365786079533	0.675765165845129	0.864205954157558	0.844581960546534	0.893632845896696	0.765661286977099	0.566885236852461	0.710218169507256	0.814079573561723	0.70539872095698	0.825473402270528	0.63301068233612	0.887428403427538	0.853386721877765	0.52219908186974	0.78650875090984	0.74503463293136	0.593263669033105	0.485744208192886	0.740883943266124	0.774588981741875	0.793686047000818	0.634763898694667	0.728259594772432	0.823937732254467	0.938105346262869	0.416563066971739	0.676669785421387	0.550932964235756	0.905915655466041	0.799808836774127	0.889738682223435	0.751855506357686	0.930083131937595	0.767177937018933	0.773548986559025	0.62047074608612	0.587689991118127	0.864236191385853	0.505436149309299	0.726722033256702	0.500383513218352	0.499286832726852	0.770403012110243	0.644176151770749	0.806157802346644	0.668706293408769	0.672900660270379	0.391499397711634	0.639464852744643	0.684891067794015	0.617777037621536	0.524614988281145	0.373651578787455	0.847144703937937	0.234486818144056	0.396670248267658	0.6292377316254	0.68547163513945	0.736429833416378	0.760626269377708	0.566709673934211	0.599527952229603	0.61542942964035	0.65548628771061	0.744690117719331	0.778193623237133	0.630009443836254	0.657825779322956	0.719952539542014	0.54133410408979	0.738645399532658	0.668342587399367	0.885960791171225	0.759663305733583	0.804773182811104	0.773041447885866	0.536622649939168	0.802610172648969	1	0.628709880391584	0.797739073649319	0.677836901568112	0.871994076914042	0.482269256554959	0.688506033155798	0.461115902360771	0.425940283382102	0.124333103128012	0.70088086092794	0.650806031248112	0.652075624458526	0.40901527800555	0.370514372475602	0.545383684410614	0.709698515235634	0.586648243944599	-0.0757304422166068
TNFRSF10B	0.46505257188108	0.591328570854162	0.574854303307036	0.454635110032134	0.522030186789384	0.652358387549512	0.491035995186362	0.480841809286904	0.517398910405868	0.549984582870964	0.568480601066707	0.592530594644338	0.604560776292063	0.515315657067159	0.593494720989071	0.56000995226217	0.281862703613656	0.351068385326953	0.644558229986061	0.729585316219297	0.367336821046444	0.529717241116199	0.643727272043742	0.564641241609173	0.574241170539833	0.574941998253543	0.597576121551596	0.417843541325809	0.410354983137999	0.650751938791274	0.522997476187136	0.64666179940249	0.613285725968407	0.596289892292684	0.696263304781129	0.61499963439419	0.454427870613351	0.411044799628754	0.437543836925661	0.708327512139286	0.300221894911392	0.713431312979951	0.461404695160472	0.536977404389388	0.580487922124	0.608395273356438	0.563606918649874	0.652400839558375	0.728716019613017	0.512495437810573	0.226206113889582	0.656710456345233	0.49204619992688	0.639460310555883	0.637532201474446	0.521865127900118	0.649393743889489	0.492987932545175	0.385875888712142	0.755701377989034	0.61008571626995	0.616344904371987	0.583015728954735	0.642209266349692	0.624326117969384	0.294852254752617	0.553245309321222	0.629379668172485	0.540574312958845	0.774088115467867	0.629756598463662	0.661394967221106	0.601328085151548	0.46582073830649	0.444730552037968	0.76963457100098	0.503579084854628	0.642865325923097	0.444200193567853	0.612027230382659	0.47444771336816	0.545686702224477	0.495697387399475	0.59613944189944	0.727939989575846	0.190081694265164	0.568993805022086	0.556064431344332	0.679950360867647	0.579127402542087	0.662708565861574	0.557995627139536	0.693179046107007	0.530507910493	0.623707681302823	0.319355073395296	0.528700419645699	0.595861976118643	0.7967766437786	0.447699402914116	0.242721131758739	0.255969260216707	0.573341361342382	0.412107677168488	0.537941200292946	0.498376724558625	0.473112739883976	0.481012126461105	0.563948632446883	0.785304893333372	0.717540800312442	0.504866432186439	0.541215954732549	0.630832490911232	0.237015665485844	0.561422883903557	0.484886031379724	0.615674797685804	0.44747344511723	0.530348968778131	0.349305839669703	0.570186152606102	0.53418658634406	0.547579638058832	0.84496730315376	0.60435572649644	0.395170607398464	0.715132715390525	0.506651614166326	0.45350542585801	0.64240575444543	0.68204913641614	0.653352843306714	0.609463427669489	0.731619323035657	0.506027988147647	0.799956372992501	0.712069693239507	0.628709880391584	1	0.746042320895056	0.739210761814438	0.66716181417705	0.598460020362289	0.646330102210852	0.487302168614045	0.466091789904256	0.108788103135132	0.786651545901934	0.613710687352672	0.538398614430433	0.472227096876628	0.72931141992361	0.461390825393281	0.772812496958117	0.610955858259983	0.43417397104873
CD99L2	0.63626779959209	0.741068113929794	0.766512990859	0.430124265428493	0.742588822676925	0.688002418372244	0.717344279910198	0.675806117899211	0.657207623549727	0.672023165044116	0.67976446663369	0.720146465497805	0.720320742074421	0.646686705906854	0.745031929118982	0.692364904144559	0.425653262547741	0.265966791902446	0.657802736174494	0.880185348151474	0.529763105199791	0.71103374760463	0.826237225903941	0.574793877470032	0.78963183015152	0.749806824303734	0.807523862441661	0.384594821485486	0.368672842520479	0.730199810279432	0.704530055735475	0.813634066558143	0.794506212576762	0.724087852620857	0.843554911681228	0.710451686047328	0.591525575894005	0.605476522154364	0.677540461138378	0.642252709622897	0.229299176057536	0.805742271758337	0.584226088758082	0.677162490062157	0.746135236996165	0.774619021917522	0.658900701233708	0.829065462281571	0.815360665404692	0.569690082817908	0.331684332471627	0.789492884981849	0.64032993707137	0.692074362802104	0.563535800966175	0.697494837780176	0.731743470201811	0.557561491075919	0.545921594602045	0.829291513611709	0.609911555325028	0.722875142398216	0.714637564122603	0.787468449058208	0.664878964240626	0.441758400370193	0.627360987336966	0.659483901082682	0.642523895451791	0.828979368153053	0.674892766963152	0.811468780151125	0.723625708771109	0.641113863706223	0.628087089663006	0.806814280033732	0.55187897012451	0.506817016301061	0.586315229437706	0.668532398037149	0.612952828491514	0.634385381886168	0.586501990829101	0.651317373815764	0.839821046647014	0.260240793694175	0.617407309764616	0.523781731143982	0.83800453372641	0.6354723222423	0.712329312808047	0.676363786919887	0.836044246892525	0.704724025066522	0.728457741012081	0.451842157337556	0.607569650461409	0.697205610336326	0.658745082686573	0.62924616704975	0.519876844415029	0.291317449920201	0.709342654707235	0.653275078015704	0.640177747263232	0.60453231658715	0.625722206087815	0.316808133498645	0.62421902477215	0.763796126246827	0.704709981040628	0.444408271065873	0.42991768801889	0.804571253527872	0.260656266461668	0.524236401802352	0.419805424326322	0.747353361393443	0.676883524866756	0.639923628458064	0.397391346782533	0.497893806387201	0.505943855720444	0.687327689309413	0.800060384873764	0.667637876397263	0.57926959437947	0.6396189850679	0.488641594011772	0.381476926759654	0.638052173095433	0.714747303898564	0.79065814799327	0.617628962082353	0.807546029333868	0.670152631745441	0.709423582335941	0.85109383006833	0.797739073649319	0.746042320895056	1	0.676021010213871	0.80125771308433	0.463785368854853	0.721158113394967	0.536492734294881	0.475999772639138	0.142407477064087	0.826079745864318	0.677736672798804	0.614808153548107	0.392217823217291	0.560603491786581	0.535351319730726	0.794454004884655	0.586730803640629	0.21153318868401
STX4	0.391608715606119	0.680651384035013	0.613102610383512	0.652985961012775	0.549057939593399	0.8331614509605	0.355450962772225	0.341538560986821	0.452851328219874	0.699157273415067	0.602362488242054	0.709966493109211	0.663665276768902	0.474541456526539	0.537076759812228	0.477658208155849	0.0598668049426311	0.489544736731223	0.607126457773945	0.731247957809552	0.343911266516217	0.57405885170685	0.608473105161466	0.641885127189125	0.538088022363108	0.598494349600097	0.576803136171395	0.577920717936259	0.611772658249182	0.702882448899338	0.524333552400181	0.666117071914134	0.649991326723627	0.550198489323488	0.687938230533954	0.633662981708347	0.53208015691836	0.3149520872102	0.347257781738944	0.864269537963221	0.527630047003772	0.62343962770979	0.378392577144044	0.520113359243861	0.575143774630268	0.481301002544016	0.632155624274782	0.525200271942295	0.617243446930408	0.492441914348104	0.106230745065273	0.689141080248143	0.459249073632988	0.530652547970852	0.884970541668158	0.495268245314792	0.582178324040222	0.540448044491207	0.234514716652406	0.580823322382344	0.845600399225101	0.728816466908387	0.613520038972197	0.696928341701904	0.781558097608064	0.171014814439489	0.41133109105423	0.671820983720119	0.647291480053928	0.758484638387296	0.626206115027285	0.611663229539285	0.611762006876183	0.35165020775267	0.485545244063916	0.604723412246821	0.627085348137896	0.44875877572805	0.390180610407747	0.457401224100532	0.450476498448743	0.576087775011746	0.559731873230137	0.603446914373158	0.805018046857701	0.130593764029432	0.629444018230033	0.856915986579724	0.664396704096758	0.645631177436636	0.684879274329108	0.542519647941581	0.756778058428452	0.575605753083788	0.652019119257156	0.30323906259518	0.565470590706831	0.598838481314538	0.816323418865803	0.418777369350048	0.151713246829261	0.263760501155418	0.649858162259292	0.248789881959823	0.58396901835539	0.480856632944194	0.365814388774292	0.636509794316905	0.61370551553584	0.654276005024347	0.8782179737546	0.741880106029241	0.774293599322652	0.599523097090798	0.220298133371286	0.460615027596921	0.602978856261936	0.469965483062852	0.337328577432062	0.488767253282747	0.522308352983453	0.595836988429535	0.655839086905877	0.54395900286974	0.735329155800613	0.657447631177899	0.390056028569512	0.770685751396916	0.581606396014362	0.709621058196904	0.664114690482736	0.84200702482649	0.696296592717526	0.745856073867207	0.655413064164131	0.38705820629469	0.699018304303451	0.686713105005082	0.677836901568112	0.739210761814438	0.676021010213871	1	0.637732807073252	0.58439658102043	0.650240284905324	0.268431696947283	0.465777119000768	0.114320314144056	0.610109522567828	0.638322470400846	0.67815170219106	0.531740977299557	0.644779034319689	0.212822848072979	0.810811649368486	0.498052962183118	0.16331550202325
LRP10	0.778230939636399	0.904669076547575	0.892510598577627	0.388680498962891	0.87243931110828	0.754156481474325	0.797150783016632	0.805719585408435	0.831400310250594	0.761283076136579	0.8327073735229	0.832903018554638	0.794338161556494	0.635248149408643	0.830599444253661	0.76774182567876	0.482619050942849	0.22929583482312	0.647099256058769	0.908551719824881	0.680356379183983	0.866396789095581	0.870522098809305	0.538045047507742	0.860972775971533	0.899592250633485	0.889076840837302	0.253775415154673	0.395359052664051	0.797685972578004	0.878511496739118	0.844795937041057	0.896514552700808	0.778856034130893	0.908661068820782	0.781916187173766	0.637806491030976	0.753764592552527	0.816559054843048	0.595761106908167	0.179187076038595	0.839798031490409	0.704848222778939	0.833390700921361	0.844420980026431	0.818300831419318	0.682053977018656	0.853991156075609	0.862186172117876	0.536241494307261	0.520064071849518	0.818406322721082	0.826184737398178	0.831702982610936	0.533197218482505	0.837244713187088	0.713126676685438	0.761797579302232	0.663418090698454	0.848827943492809	0.557175063226128	0.76504005987811	0.737852164526926	0.883709685904372	0.720862204625887	0.686567975434418	0.682990768157883	0.657383603735893	0.632246239784571	0.819148020775276	0.78186898593011	0.815626023463835	0.826687223752333	0.682688964483943	0.810305041226835	0.782985303345381	0.706280381115316	0.481247051244442	0.631947444801251	0.709160747640885	0.778607994141839	0.719575935403821	0.621058266244261	0.650019781234172	0.857404016640217	0.39346971527929	0.579585191225671	0.445561424662002	0.877297730849128	0.721046819030736	0.769197417935953	0.807384064517715	0.858627713754208	0.669690101647531	0.851227741471363	0.644982585856548	0.621350096064468	0.758436346531057	0.572718079384699	0.729638452007717	0.658135613598951	0.349962716880399	0.842894442824818	0.709584091283311	0.805653251872969	0.708454389208478	0.774496932593656	0.202203861549584	0.788566697396916	0.715733897823572	0.601432401518403	0.35989512357631	0.433099889764143	0.853882757125965	0.372788358218695	0.379874594796958	0.476983658234244	0.729473419292172	0.813453019519065	0.674275322769188	0.606909195632354	0.431395764309074	0.379536575251542	0.725836828995729	0.803457280579874	0.620290816252201	0.619282802055403	0.596292762888671	0.556992090485744	0.353679583145054	0.625964310916205	0.667003455583324	0.902831512754025	0.623258337886897	0.896304971145012	0.792452300977647	0.604851913672232	0.860493077225595	0.871994076914042	0.66716181417705	0.80125771308433	0.637732807073252	1	0.339690395474334	0.639557391503575	0.407731920900824	0.4167659997529	0.28689305967738	0.817342874281048	0.799063838790667	0.746624882904432	0.310040670445699	0.414202243330532	0.491552783109214	0.745125958228661	0.478263756184254	0.0735955354016125
NRP2	0.176747743837179	0.289058602278067	0.273658361418247	0.761802982967889	0.225357437561445	0.557051308520173	0.176246958166553	0.0301694031621248	0.0628974356953233	0.589068764112795	0.225256364198312	0.461248098130397	0.508328038345258	0.604642430501941	0.372315287296823	0.281236716377594	0.203892893910914	0.823855399836722	0.698374911563433	0.441138500696309	-0.14823776887221	0.16221433087984	0.243128899877527	0.808772002643572	0.337688259340393	0.159178924427053	0.204088896257395	0.761454128403867	0.671090937287902	0.488581333804209	0.129557103940461	0.439656139906696	0.364008082313324	0.413061754118189	0.420046284770765	0.414345458961164	0.288697796732665	0.132935308657614	0.0614767716631468	0.618661228219892	0.786076174477624	0.42589340854893	0.367672776967388	0.285394301738366	0.315413493185723	0.418348672872839	0.710991376760212	0.365837793087166	0.368857934259906	0.646339751587744	0.193753370576562	0.484814823094591	0.222001751727251	0.325267248372039	0.574791531965638	0.192012553636711	0.54362853986838	0.304476085322364	0.257868290423235	0.458215493191458	0.58854043773926	0.481170432504134	0.463856373835206	0.336837411155553	0.430181930699434	-0.0884126105424343	0.362459909841269	0.642682615313409	0.454804470534954	0.460984803923451	0.137920321702161	0.573502472891292	0.319131887290942	-0.000342671405862509	0.122255287572215	0.430748994080184	0.00108468612324608	0.543584549950005	0.382091101757786	0.531937774022227	0.257594897900606	0.0891658319514998	0.45382141813716	0.730133734238475	0.603121142304081	0.228916011284415	0.467859264089872	0.58200990438622	0.451175080735234	0.435994715144201	0.641369878292007	0.131619481998629	0.493357867348932	0.360976922760094	0.1892514474325	0.0310067423532675	0.188189664473468	0.514170469899013	0.654055599138184	0.137339716485107	-0.29941397659157	0.366629534599128	0.165236218922769	0.0521324774923854	0.240355283481649	0.0802343925989702	0.127486895537248	0.875605331954114	0.0384200543437751	0.591003145334895	0.55572856710154	0.562750860847941	0.178358304248881	0.450796242414231	-0.334237563113131	0.455556527836302	0.415495809038682	0.461422672319232	-0.0341540339056553	0.384251485251003	0.060124119310436	0.650370410453758	0.784676231392702	0.0785579999956616	0.591003618241531	0.771667523820575	0.0962356195891866	0.704011117870983	0.720645939590752	0.725193438237178	0.560285436556305	0.492868106692105	0.386350905024388	0.76582246376689	0.263476488894612	0.194106534725747	0.660438836125472	0.353996752227482	0.482269256554959	0.598460020362289	0.463785368854853	0.58439658102043	0.339690395474334	1	0.45669020794244	0.521247726521558	0.238032037166248	-0.318954742090286	0.428501901159062	0.0723730164891073	0.147708715789802	0.356663151136559	0.657254050414221	0.288260422093145	0.403561374110219	0.835731711754365	0.468296663444431
KCNN4	0.48928738736325	0.624483185573401	0.604924232864696	0.503928444897512	0.510810343562016	0.68937647128555	0.540069407974854	0.489354742625919	0.502943784745693	0.603354174907795	0.59687387939477	0.602578793300257	0.66224691610525	0.546362912894692	0.564683336219363	0.566468458927273	0.344656954327714	0.406989366038949	0.572716911151188	0.705417290242113	0.283413580450565	0.637961301361252	0.673724835968792	0.622072533964928	0.597408891358524	0.552025458546285	0.656143792892037	0.457189753221082	0.474089554288217	0.684877410147731	0.56988238483805	0.698488144318983	0.616383376686995	0.603032594702409	0.683813852214996	0.714984801780855	0.577340737184405	0.447810289251929	0.393385506424232	0.734198250575275	0.392925198119925	0.595555247629225	0.374582349713486	0.544283510881752	0.56446942603863	0.612728415904732	0.59871178209418	0.652905265302408	0.632268374160869	0.489875389662968	0.186497414138461	0.673770625925929	0.499317965996456	0.58309652935242	0.519679611761785	0.514388239100548	0.693711207998406	0.534114795307163	0.392852642558631	0.634267096745127	0.676930717223383	0.750046408543787	0.630709922718678	0.725871109551479	0.741913573698606	0.185405709963128	0.445243174484068	0.605385759370163	0.704008399420117	0.668022532290659	0.592146738760474	0.605866683759865	0.61459223137405	0.474864952049616	0.482985557667509	0.693275868998528	0.516804576119381	0.436924113153565	0.448528861784162	0.586364654754522	0.475731958679819	0.532447059006927	0.620057519833468	0.647719501735563	0.74559042649562	0.11419137764881	0.591462547213279	0.593475016802161	0.725046033155058	0.656702805112056	0.670543616989455	0.591552910016451	0.723036011082462	0.722595234665796	0.658159663813428	0.327851049009984	0.425740447605026	0.625825896398642	0.588681888744433	0.406445614794442	0.32021659603426	0.237387084381147	0.585499792574312	0.575911624195757	0.599555937665752	0.493597478543602	0.449911407599602	0.458345051836412	0.551014008452862	0.690388530554678	0.64308185723013	0.589391453457684	0.365363800951981	0.625613959762538	0.365983465613422	0.540823485434395	0.498306245412303	0.587823494377184	0.43759691310489	0.610929188201341	0.478758921011022	0.423930721306306	0.628752583802633	0.693069070342643	0.694234587907601	0.648347022381781	0.495755125272165	0.586214549243448	0.585519190761459	0.500756405646209	0.587423599245704	0.713927496552178	0.652377089710279	0.625739139445857	0.627976746604815	0.546138293197995	0.601746086091891	0.732075225065605	0.688506033155798	0.646330102210852	0.721158113394967	0.650240284905324	0.639557391503575	0.45669020794244	1	0.510837580658685	0.515196516332046	0.0896982230348402	0.644331915157932	0.5977195595135	0.520105200419709	0.5222913713789	0.497844738825483	0.402619408762694	0.727556412842961	0.473130098071592	0.15545116958755
