""	CD69	PTPRC	CD44	LAG3	ITGA4	IL2RG	SIGIRR	CCR5	CXCR6	IFITM1	ITGAL	PTGER4	CTLA4	CD47	CD2	CD3D	TNFRSF1B	CD27	CD6	CD226	CD82	CXCR4	CRTAM	ADRB2	ITGB2	CD46	CD28	CD3G	CXCR3	S1PR4	CD96	ITGB1	C1QBP	F2R	TSPAN5	CD81	CD8B	SPN	SLC1A5	CD8A	CD4	ADGRE5	TIGIT	CD7	RACK1	SELL	TNFRSF25	KLRD1	TNFRSF1A	ICOS	SORL1	CD247	PTPRJ	TFRC	PTGDR	TSPAN14	JMJD6	CLEC2D	IL2RA	HAVCR2	SIRPG	TRADD	CD5	SLC16A7	TNFRSF14	FAS	CCR6	IGF2R	TNFRSF9	PDCD1	PILRB	HLA.DPB1	JAML	VSIR	SMAP1	PTGER2	ATP5F1B	KLRB1	LPP	CD74	PTPRA	ADCY7	LRP10	RPSA	CANX	CD63	STX4	HLA.DPA1	LAMP1	NCL	APLP2	PTPRZ1
CD5	0.774562096744356	0.692928717770565	0.700297524655019	0.333319092767097	0.733734263540827	0.855577896026862	0.833952004359848	0.15005123651157	0.651212813664229	0.711147619178539	0.623979068568867	0.634387309801476	0.717013272039048	0.705998332425212	0.787703246138811	0.830888372862138	0.779243642970827	0.60197008925273	0.804323843507227	0.775458524018712	0.845075342619891	0.713075895695657	-0.0543430022374988	0.0129375917669535	0.675434555015618	0.688413693536562	0.833888300836031	0.78920968642097	0.414075867866755	0.813519146759567	0.71881794313845	0.761093714586467	0.735362569064654	0.182262212745082	0.765048324669543	0.304857069133285	-0.172758829559534	0.707961582236698	0.639992403049477	-0.204469591786195	0.8294964702792	0.564483199612785	0.614988552349057	0.812168154551278	0.799565669851731	0.536942370852466	0.799341013102911	-0.0394231728764322	0.541858418143975	0.765668990467232	0.594572266816583	0.773186006843643	0.564982606752463	0.681636970228633	-0.225646639359038	0.789588374121738	0.285094917346628	0.774843818447749	0.720359994917799	0.618465480337236	0.781856031407465	0.742501738408583	1	0.588512886426335	0.831551734217999	0.744428343692474	0.820588406295543	0.600634752448873	0.636882197576151	0.733638472695405	0.110899426668048	0.367161825025518	0.649697725412667	0.779474974129242	0.832791126855624	0.493164943293565	0.773284286961611	0.741612421595893	0.690728137491862	0.445572447172759	0.724165194484464	0.586502944172144	0.798536562774387	0.748760939611091	0.693540901776839	0.47740929655035	0.661640663257511	0.377410875990415	0.764925580559515	0.732737328812265	0.368936748702641	-0.052618017629729
SLC16A7	0.680278146778504	0.798217075093904	0.844350717944604	0.375985464270621	0.700033492651047	0.650359127177607	0.633495926143018	0.285304378084851	0.353263994007131	0.617999256248293	0.699863573965233	0.696537926143469	0.404374744205822	0.781135997310345	0.608622006055496	0.617517612501922	0.606684218645198	0.499782005898757	0.595814644758425	0.660393459348702	0.673916416197341	0.693252597517206	0.217454738290193	0.34260747218715	0.570335366063883	0.772048551111088	0.71540885041788	0.731935981090722	0.332688146915616	0.662666578236613	0.701471768734921	0.777851236282686	0.623052736209393	0.395276385956117	0.645371328905719	0.467659347413511	0.0310907330230099	0.672267147196459	0.558850795135522	0.0708737159326107	0.57496633129725	0.706963852146959	0.447030874214933	0.616271346385324	0.68605162320457	0.53735520796594	0.530539973888673	0.156588933066911	0.476660605437044	0.51709092695107	0.660533419351056	0.640342529362515	0.571788736077866	0.667408810692399	0.0747057965463468	0.764401277477832	0.421108052671809	0.795595819963532	0.448936785680777	0.525972413074113	0.53765439372001	0.559993279969003	0.588512886426335	1	0.680401386382764	0.626053040279216	0.597706848607941	0.701702422530007	0.483306761546977	0.370770827911904	0.428863267656297	0.422022662941138	0.613870554170306	0.582906971697185	0.633445590755825	0.484169117814218	0.6118745062179	0.445249497571151	0.720604634257462	0.444596817101076	0.76353897564412	0.71522598159272	0.714828832410942	0.631231893683923	0.6766414241081	0.462047967905177	0.704264822090964	0.371061175169042	0.67293657568002	0.848017327657425	0.432197465313136	0.075061742515343
TNFRSF14	0.789683358207715	0.809401939328062	0.820250764552665	0.497481980241907	0.808657845763125	0.898860706431696	0.885581420947445	0.301446373711148	0.690882460397447	0.741363078865182	0.741739704571829	0.68715990536605	0.720227395330569	0.793199262186867	0.857627901973963	0.903811497346401	0.828724192110933	0.750815371054193	0.760894308798634	0.732292302787159	0.856244649014597	0.81561918993678	0.12167136590425	0.161221721438524	0.78248793134308	0.764605229951376	0.831224932454776	0.890173488317659	0.59302068560198	0.853185843397562	0.826953291080933	0.806487573686768	0.752679192355302	0.303168461521689	0.812506957774149	0.481536669402724	0.0182180839989113	0.805413184589511	0.719200825648897	-0.0303178720125134	0.788164706228587	0.691763244317974	0.690137030539875	0.868146697973809	0.823099476506099	0.527136725982813	0.752389260488502	0.0966358512851274	0.598359157113135	0.780766140137371	0.63748661768463	0.862543852206321	0.649293499353356	0.736957759768712	-0.0985205591581027	0.86144382986544	0.441766391250474	0.829603266309196	0.708836111705807	0.698917987223371	0.827528659156682	0.700173042123152	0.831551734217999	0.680401386382764	1	0.814159854057841	0.782252918159414	0.691802143354726	0.688269473144313	0.704824408024132	0.256827945397433	0.510220795770343	0.732906059279222	0.75524576572694	0.858032116009184	0.488860337064277	0.813989389702121	0.632242048373613	0.747765049032713	0.538066346882727	0.820131263935796	0.69813880095159	0.860835619052661	0.748372158923941	0.740737923382652	0.537795141335461	0.749536053378487	0.479555557904085	0.80511907842853	0.805953709020119	0.426630829573635	-0.0601696206488587
FAS	0.636745292652112	0.744232632093353	0.714874637634451	0.438723473383473	0.797568772290051	0.835092628243749	0.748603961626593	0.251434412857643	0.707339490289737	0.525888675237134	0.662226186780657	0.479896632005651	0.83300517593151	0.664838345385025	0.800834577429942	0.800292061185622	0.87880014376216	0.767241202419795	0.61721052087616	0.672859055265243	0.775092422299053	0.633529720029718	-0.0526019946136832	0.0598636573119113	0.660755702672148	0.720437846488824	0.831208757319498	0.753510492047181	0.523790087043787	0.756764292582559	0.700044835814194	0.68119571594397	0.573873784261805	0.158345802565268	0.738047501097331	0.299218422490311	-0.154467420870531	0.683594247891639	0.62834248955376	-0.184104099360216	0.789271640527102	0.537584410041947	0.823479046610235	0.815937476272573	0.656740502889407	0.404912650941374	0.691843070759629	-0.0712702500422837	0.486258476890394	0.856209754827736	0.506819396475007	0.764582049667569	0.70852703090959	0.691406950411039	-0.187778868889359	0.805087936025239	0.268508843628858	0.841987835556543	0.819823293565121	0.712543035965505	0.875278992811511	0.566044263392106	0.744428343692474	0.626053040279216	0.814159854057841	1	0.784486165370066	0.635362780881717	0.790254071375881	0.709359660376863	0.121671352036116	0.397369967140252	0.633768506761842	0.624919519227964	0.76003696642732	0.354700454241797	0.66909612432178	0.509553232895033	0.696881907549915	0.445757236429811	0.788107447980485	0.639940853351768	0.781645731929245	0.563047723827814	0.597409135443371	0.441933726194033	0.639999665982622	0.395949976475994	0.678531948431128	0.708719330005271	0.379858779362042	-0.0155443094908201
CCR6	0.74477894025205	0.611579359935187	0.611079705436645	0.153216676583092	0.722796493162398	0.7884385732545	0.738381343156525	-0.0218769508748886	0.60570061937519	0.640376524788846	0.492764270953446	0.616269978241745	0.814686351300845	0.658356261156748	0.657667063118231	0.714364137789589	0.833899599289736	0.498369421203401	0.71596579274451	0.877395535852122	0.806267134394199	0.594197221030304	-0.301176081788047	-0.124494928547926	0.544182782514289	0.705695936781623	0.87277580740888	0.684415660972763	0.233319743270317	0.81461090597731	0.620516385271394	0.753707556221149	0.707814986053698	-0.0328495488878084	0.69096195912672	0.0927431517612392	-0.445278228472974	0.636784358239492	0.65477407999018	-0.477356594089867	0.909644057602917	0.40796433812159	0.710487758241426	0.833712586139644	0.780282974565221	0.601378247836998	0.875197852664341	-0.209535051136847	0.473734019719205	0.823784459442615	0.664347327591679	0.686170227397085	0.588860752256572	0.700048385288912	-0.363416385192582	0.835909931883802	0.0475391378555816	0.804826736546995	0.83860954321654	0.586122696162083	0.83492775715339	0.781493290250128	0.820588406295543	0.597706848607941	0.782252918159414	0.784486165370066	1	0.582076178025509	0.695086720906152	0.680022124054752	-0.0489797823390165	0.289530898569917	0.593041048734015	0.800572257723723	0.82931654229032	0.560524260360224	0.715945710407671	0.768863052339058	0.711508735430327	0.431248720477168	0.748301245329485	0.60133466948008	0.849139453953632	0.747053215400668	0.677216728589904	0.48572778462694	0.59913757043537	0.358561136475049	0.713717258772181	0.713167511478911	0.420127232515222	0.0146358474517905
IGF2R	0.526952610896506	0.795293023792563	0.778081395114766	0.496718992120948	0.767001667039409	0.671743003067088	0.611876039214206	0.377636958813892	0.484637144393239	0.467514566018758	0.718646769400661	0.522930193450827	0.530961394469645	0.648954065100569	0.660042866547719	0.625816951620839	0.695891817291031	0.579884789296138	0.542651683275062	0.579300613721479	0.701437408656505	0.564988769512607	0.215913947453733	0.395565680079567	0.682451501319613	0.77269511720803	0.718332448831049	0.678272805992167	0.389308344362982	0.580154311554415	0.676184606619164	0.731974792045552	0.528248792652472	0.382360477623165	0.648002649202947	0.518683271532709	0.0265138411825462	0.690097535352414	0.551327655353111	0.0711014314181675	0.626399486364162	0.696456427152746	0.565456158980152	0.645771283043182	0.570261975343168	0.342559051024926	0.477160733656426	0.171166881284978	0.53340466667503	0.582759938128369	0.614646655693056	0.643936100191	0.693253892635767	0.745547180817824	0.115959795151179	0.769511872823279	0.410050902163968	0.778178619666237	0.554340572642774	0.654390802256142	0.63223899045483	0.41699036705858	0.600634752448873	0.701702422530007	0.691802143354726	0.635362780881717	0.582076178025509	1	0.630470316220802	0.464619246569856	0.424204895749964	0.527619854267426	0.638199445352472	0.540119566057125	0.61193831000382	0.311621612455136	0.623349646022406	0.351276623966334	0.736284552828651	0.576475450379884	0.766407200909582	0.733846501423731	0.692152835567697	0.488252578239174	0.686735180367647	0.578720708553396	0.737684190958477	0.488406142025943	0.701121146191477	0.807062861895888	0.564908748404823	0.0959668530817261
TNFRSF9	0.425667617213938	0.690753644970302	0.595268151845424	0.433966118807792	0.769818429887893	0.749589575163515	0.595823901257013	0.31116788669343	0.684118533659352	0.301895019276147	0.641003817434697	0.266851043266653	0.84889894588566	0.50561382891085	0.699012993861516	0.667690990014368	0.899944698062408	0.770951241334386	0.442505119321561	0.536950668325141	0.672132291612825	0.456225682676969	0.0237047721833442	0.0986504559686391	0.610184437486566	0.602614916822259	0.740020643744596	0.605837500438868	0.446379936343371	0.56700627954709	0.601104778577796	0.538323116708448	0.377496103792587	0.143403195725383	0.662882822097634	0.259149760119633	-0.120557226345275	0.592272330896119	0.584965890283285	-0.13926757118884	0.719515824142312	0.493686887999423	0.898362593824187	0.768400821281431	0.440362790458431	0.182292525068079	0.538091992597976	-0.00150056324193083	0.448637495526644	0.831184249281561	0.413331301375629	0.648592865895261	0.734054014574412	0.695920841272519	-0.0455128333816715	0.734275558339679	0.24358770554895	0.769615559900013	0.828899460736361	0.704628754493121	0.859115726570968	0.363985530790976	0.636882197576151	0.483306761546977	0.688269473144313	0.790254071375881	0.695086720906152	0.630470316220802	1	0.649408696895379	0.157333188639432	0.397242230671617	0.555401610933945	0.450361828918328	0.61329567954508	0.194333148031618	0.546970932222203	0.286599536084029	0.656931165330965	0.437621224093147	0.714606150622949	0.636381680036758	0.702256214243857	0.342559782131196	0.505302222711576	0.455111479417796	0.569469183151656	0.407449718034753	0.555449472659169	0.608260874855064	0.397612418120155	0.0631201170504053
PDCD1	0.604469283134527	0.551649702622143	0.512979281463654	0.461744389150804	0.642629341190857	0.815321326440536	0.73521181603629	0.244500484034922	0.814049439198922	0.535919713026942	0.542731188730245	0.386976253341449	0.774667291126903	0.551524083375642	0.800229454756695	0.798136064341107	0.7472294892401	0.652280320465358	0.720476215518301	0.594884320451948	0.722790330588707	0.598846157754361	-0.0349131694357999	-0.0122223396362009	0.678471388107035	0.483103035744624	0.65008075028602	0.671415378998319	0.520118300351353	0.680012866847862	0.674413125747403	0.558178778731351	0.550000139086197	0.0845237564039261	0.686961704054151	0.295033246582611	-0.0962645762953765	0.662810544100003	0.578775904839108	-0.124421860382142	0.730112468293005	0.491397215531357	0.658045563294043	0.769137654483988	0.589219067213219	0.237071151030953	0.719325915750552	0.0135043397587531	0.507883765769121	0.740557817981579	0.36671312826065	0.713735958038973	0.497732336795373	0.513655652634865	-0.13079069246178	0.656067465457379	0.271734175853824	0.613041293722621	0.703356940612681	0.627400445862868	0.801933715937324	0.523048097727848	0.733638472695405	0.370770827911904	0.704824408024132	0.709359660376863	0.680022124054752	0.464619246569856	0.649408696895379	1	0.0212105961316759	0.364079763283077	0.655051122973664	0.633445261131062	0.728291776848435	0.287233693144884	0.694637373365173	0.636632181102858	0.526049931332151	0.408198944923021	0.59040247260386	0.484757714402837	0.636385041277778	0.528682396533723	0.55479810249578	0.407159519975696	0.514879427589604	0.371276842343399	0.625031111211166	0.513578813615323	0.276629917695505	-0.048657334284995
PILRB	0.171330578163075	0.570108137844787	0.526301807261414	0.5603887655055	0.37140315873214	0.290232721578634	0.235282657577204	0.608866591678903	0.17529508594192	0.148911782301437	0.603495889692783	0.245422419776715	-0.111501193239286	0.358969526405296	0.365629625189079	0.276081037958312	0.160532462367328	0.342685696409995	0.254065870303775	0.0112893248940648	0.269178538498866	0.372349498735512	0.661031725802245	0.674380321380484	0.430926762440259	0.26502701545368	0.144446029373603	0.414670674473213	0.399579361913198	0.097479188369074	0.47109429611575	0.327601737834176	0.0808551905218732	0.733186693648919	0.378139120246073	0.658470720207466	0.605195431972626	0.419695419270769	0.200357766178973	0.673171910240343	-0.0152829102227342	0.661417110864705	0.0511671439502651	0.142189774998882	0.0944413788459345	-0.116847039634119	-0.0929273282525441	0.524091955836978	0.33220196114733	-0.0680448556856165	0.205240740718611	0.343709559867773	0.329134938477561	0.268533969800209	0.612974585957704	0.290248737180566	0.613588297646425	0.299601156877671	-0.0718845789594101	0.272864220932897	0.0806361983416399	-0.0941250450632903	0.110899426668048	0.428863267656297	0.256827945397433	0.121671352036116	-0.0489797823390165	0.424204895749964	0.157333188639432	0.0212105961316759	1	0.460035225303094	0.422291758185623	0.0269431641959957	0.136866611487989	-0.0893612676656231	0.230544315465797	-0.0937840045121637	0.317873601067667	0.313102460343559	0.326175525080754	0.481660856777694	0.228959164509825	0.0415619983069713	0.299891934779357	0.237037025400888	0.474927932625881	0.292490116046911	0.289988084702768	0.414041709127249	0.190683730628006	0.0290812419299695
HLA-DPB1	0.311711043056694	0.575979896398919	0.580073124841969	0.563981401833678	0.476555129690752	0.524265123333363	0.482236194758429	0.44457516285204	0.39430763849061	0.323845975640795	0.583162718324374	0.289792790484152	0.297464200722776	0.524280942866864	0.511267655483602	0.497247342705694	0.4913344038411	0.520160746085109	0.386314794825561	0.265400107727201	0.51732695617976	0.480840309623334	0.363846466177397	0.390300818669267	0.753826576596502	0.475678840393315	0.39200348399487	0.50225885273528	0.493595306384367	0.389746431861908	0.495675955083696	0.550779619639658	0.416250052097477	0.444073304830617	0.498215600243044	0.791858493399562	0.304311100740583	0.489828041965392	0.557202537953777	0.309682022898034	0.411628110705574	0.602037773426128	0.378281054921638	0.44634066470848	0.392612540499617	0.0740036180883881	0.222307524843078	0.267607149630175	0.718109801884782	0.342643841450467	0.558864508465143	0.473835062519037	0.608985818625628	0.558907115180404	0.209163828265218	0.546014799801742	0.522476264468888	0.415436296050258	0.358643578767206	0.693681704012439	0.41473059676641	0.198674318558053	0.367161825025518	0.422022662941138	0.510220795770343	0.397369967140252	0.289530898569917	0.527619854267426	0.397242230671617	0.364079763283077	0.460035225303094	1	0.598055053191209	0.406841342934933	0.450037789086386	0.119623358250175	0.590377121731947	0.157246534460298	0.578063488184239	0.90610103346817	0.5035776707487	0.612862462625151	0.507372144181146	0.304153922623364	0.622809702020829	0.663561715351785	0.679139339048126	0.952527972966323	0.649867466793517	0.55371288980905	0.663780794870323	0.126948478233357
JAML	0.633232130382376	0.745360202180463	0.750947346359859	0.597314578321308	0.74412637348063	0.79515603356263	0.726240644853232	0.455341392312686	0.673700817263398	0.542963807250925	0.762371561223352	0.520077840426588	0.539489275690766	0.668421976164513	0.78808706294608	0.755975020244749	0.692493093668944	0.626896812805355	0.708445587227187	0.577240995636509	0.758103950687887	0.716270989755457	0.223405675375872	0.301041887466161	0.729813151373073	0.615794407383861	0.663735731672231	0.774027150909339	0.558514050629971	0.659878877299778	0.796626128280113	0.711020582502703	0.563974583261	0.492157887203058	0.747178023593745	0.573533266566833	0.137742039406034	0.750566532375197	0.619417112559837	0.132104501098513	0.633402564104904	0.715317425369139	0.526736910789733	0.67733313588643	0.596179177079903	0.201552993119883	0.594681218363491	0.196108304841406	0.625301665452783	0.561634611894728	0.572349735238559	0.738540720276667	0.601199232944402	0.63649874790294	0.145096962073919	0.745986657517403	0.487461258565135	0.702986029075088	0.523745266476052	0.685288739704987	0.67876455051645	0.431924362736948	0.649697725412667	0.613870554170306	0.732906059279222	0.633768506761842	0.593041048734015	0.638199445352472	0.555401610933945	0.655051122973664	0.422291758185623	0.598055053191209	1	0.596203505692406	0.683532816722712	0.310160997824832	0.707947464410195	0.528140194965585	0.669406817377011	0.572784802709193	0.733553845274394	0.664223761272148	0.714733669353159	0.519845717181215	0.672476119386348	0.53210778087206	0.723198474434606	0.535236671784021	0.686985766593543	0.710885692743737	0.419879191534306	-0.0180933393337478
VSIR	0.81675000201786	0.523087523571944	0.599127365530636	0.207088501311721	0.539294870077407	0.73815256331337	0.793481921549133	-0.0886554947661082	0.438231219677238	0.836940755365005	0.442562990580276	0.755684563602249	0.598564893377452	0.705843396214894	0.575063535869019	0.695319669356644	0.628198400803067	0.355490365037164	0.793254658380186	0.845050301442345	0.791067737735745	0.690752608119735	-0.175234160296622	-0.0406469441644393	0.601054565665401	0.676476657779471	0.719851159105627	0.677545669568494	0.218484984348649	0.821433741551284	0.591909216401939	0.837344456018603	0.90518184977789	0.0419464019790053	0.615271895952885	0.303462929759159	-0.306049022287713	0.617371411413992	0.717396977162486	-0.340529614429427	0.829556225813281	0.459579207065814	0.418628314902946	0.812395704037049	0.916179533806408	0.761389770493055	0.879143401705265	-0.0273604121889086	0.587333455449485	0.657027757955514	0.792053169583445	0.675993846063571	0.421505001618089	0.608883138366639	-0.314694486558961	0.794833467071477	0.15676080958062	0.66151558585293	0.631015602883585	0.514204429630341	0.638760041458315	0.871111268516985	0.779474974129242	0.582906971697185	0.75524576572694	0.624919519227964	0.800572257723723	0.540119566057125	0.450361828918328	0.633445261131062	0.0269431641959957	0.406841342934933	0.596203505692406	1	0.852903588429244	0.692900127603023	0.861458321502677	0.860490666949991	0.681352676399206	0.569148313518725	0.655024237785913	0.579370464871574	0.819091761125391	0.911998147784139	0.824554567359796	0.608630444623734	0.640355336750509	0.468627600118484	0.837571194305701	0.709001721343566	0.532135506120998	0.00724178970265672
SMAP1	0.826909282613462	0.67950745131602	0.714089784834694	0.362934044276954	0.713442646404363	0.859733488516063	0.856588798633531	0.139928340562349	0.634763872823764	0.804305161991903	0.602533273324794	0.721560385591	0.709071352062704	0.797905189020176	0.767062964410043	0.844517897059826	0.766008339348071	0.602678869447965	0.804048294121483	0.803492771209915	0.853768800745188	0.77481283943199	-0.0291449285422528	0.0565349738020516	0.701373637755582	0.727526502983869	0.821685474863318	0.812246358848232	0.44430231859615	0.84468158785541	0.755709739868884	0.837239516570138	0.839808456711716	0.186849314618857	0.756350738667364	0.414261792019525	-0.135934109950471	0.706827601184619	0.737412796592498	-0.179276569960693	0.834760222467437	0.599810825578188	0.586296442123091	0.872602510135973	0.880929582778809	0.628283469275138	0.831634320679059	0.0423065155025105	0.647984024164707	0.755394500808148	0.684419983525457	0.802888243718454	0.569378852530781	0.704525970110346	-0.176883298475923	0.845808279607856	0.286363243575431	0.762489415281959	0.72217407518202	0.633009032548926	0.784695303443149	0.794922693201671	0.832791126855624	0.633445590755825	0.858032116009184	0.76003696642732	0.82931654229032	0.61193831000382	0.61329567954508	0.728291776848435	0.136866611487989	0.450037789086386	0.683532816722712	0.852903588429244	1	0.559706177407244	0.872881740915729	0.76977054322352	0.758295984271699	0.537688349139671	0.764590055298933	0.622129952835386	0.858740699123162	0.835054035896164	0.789077576757443	0.606623774961432	0.709670946140457	0.465081162670637	0.841342404349488	0.787143663259992	0.485525277428365	0.038769062667895
PTGER2	0.732427519671215	0.268179340839579	0.403327711801125	-0.0861491292995769	0.257288719347808	0.395177778337713	0.541751453144279	-0.248040348042538	0.0756466713865227	0.761728037168265	0.161350442758875	0.752669950273122	0.255631197322636	0.56291601297815	0.248083072212592	0.424588524741403	0.282148218961604	0.0990456716574574	0.491657995513056	0.676006100180218	0.460789783054488	0.592878453072921	-0.190791818457728	-0.0292414833954447	0.303512386243569	0.473558359509417	0.421261512754458	0.459041711208696	-0.016753775065857	0.690327749005136	0.356981409170964	0.549619572823991	0.710102681584459	-0.144269616409779	0.29881559889923	0.0721910138487032	-0.214029048386228	0.373888762242312	0.513706321673417	-0.299075947962135	0.506818180975126	0.270949598991027	0.155698461700658	0.539487069114944	0.762832001117208	0.763619542701298	0.671463132323758	0.0594597411331857	0.275375584224449	0.368157736323348	0.593466135093211	0.471716333808473	0.0742659891727289	0.367201576058408	-0.261700623921981	0.529700693184993	0.0326234230153297	0.438336623554976	0.306179059504282	0.141074169026627	0.34573491373288	0.815885100161806	0.493164943293565	0.484169117814218	0.488860337064277	0.354700454241797	0.560524260360224	0.311621612455136	0.194333148031618	0.287233693144884	-0.0893612676656231	0.119623358250175	0.310160997824832	0.692900127603023	0.559706177407244	1	0.539327602755672	0.683338330661542	0.343190543418484	0.239851611995624	0.410746150332756	0.338110476150157	0.535845392485989	0.812539367609702	0.477251020610678	0.304275848673925	0.307318996844507	0.178079621081767	0.521339008430779	0.462954908514783	0.223735156528142	-0.0879840878357559
ATP5F1B	0.748246014075742	0.638696372548178	0.682353819931525	0.461782381014449	0.634710765306066	0.827173642580544	0.829530660552395	0.155579760541597	0.564307776035316	0.781943580949274	0.594299540821121	0.675248233656585	0.614039437860479	0.760361582850842	0.719299604446244	0.793514523808453	0.699123192250383	0.548669471001437	0.773350398541868	0.722829815700629	0.84535043311522	0.733585351909765	0.0492537039337903	0.118132036203315	0.750448362848257	0.704649315342442	0.717144901004487	0.756878832449946	0.440766080875047	0.79262130327424	0.711228883783192	0.882253251964979	0.896368082946293	0.282003170465562	0.734500051173527	0.588682340851501	-0.0530250665332213	0.694916117244958	0.76704424752303	-0.088316731925506	0.779217726900227	0.616478338074801	0.491701536219203	0.836426835739364	0.864127120213555	0.564194386596224	0.770255131798677	0.128051264814531	0.791637366637292	0.660027824121096	0.714233526250229	0.766784340693672	0.55069010916045	0.686687109021946	-0.144405609124854	0.829172220066042	0.387130427971019	0.680687800974925	0.648751122459574	0.654148955227812	0.69879832987296	0.728908468017501	0.773284286961611	0.6118745062179	0.813989389702121	0.66909612432178	0.715945710407671	0.623349646022406	0.546970932222203	0.694637373365173	0.230544315465797	0.590377121731947	0.707947464410195	0.861458321502677	0.872881740915729	0.539327602755672	1	0.723127078465769	0.798353868402643	0.690154267840468	0.725152552962771	0.655684313539617	0.822780545544164	0.819197956894972	0.892885080996573	0.788117961431912	0.766109186852477	0.605265991119773	0.904993907143567	0.796861862932057	0.66291671537874	0.215278687683527
KLRB1	0.816025656226288	0.365022815436428	0.439668369889507	0.0486539069561788	0.439708623634065	0.661009492073632	0.705060610328267	-0.161498814741428	0.472953388044712	0.790427760319298	0.297463205266434	0.714011524951734	0.511438306894124	0.597497504578519	0.529562521430686	0.633520045951496	0.492673830432492	0.194658643997836	0.814625542022472	0.818754896901602	0.680175979204768	0.626349814714822	-0.285721928978043	-0.168151178749095	0.454582421365927	0.507746143752587	0.617270488237861	0.596769379125386	0.123058189376671	0.757225596355877	0.542719598860244	0.664662299930749	0.785953605320306	-0.0532524448532714	0.55268951684511	0.103128970942897	-0.35026452713955	0.556442478664035	0.582244537208873	-0.401441236367106	0.737846443707252	0.34523786053024	0.265500156497315	0.684853675324384	0.819428847428885	0.651277503554296	0.882423199226783	-0.0500527880360131	0.417415135816914	0.52898031855467	0.603771522972417	0.613856312146629	0.249888563878986	0.446332409088911	-0.346770081990877	0.625714980808557	0.0446233753738199	0.53861040920946	0.503880205740395	0.352847046491002	0.546087040471229	0.854816579812618	0.741612421595893	0.445249497571151	0.632242048373613	0.509553232895033	0.768863052339058	0.351276623966334	0.286599536084029	0.636632181102858	-0.0937840045121637	0.157246534460298	0.528140194965585	0.860490666949991	0.76977054322352	0.683338330661542	0.723127078465769	1	0.490160026235206	0.309013856402214	0.52692698861214	0.372833541940862	0.667673986163256	0.850704734832727	0.632487833890199	0.412285419118991	0.460925240038661	0.226668250627023	0.670296488761967	0.547241060072896	0.267267783616026	-0.0605071399768954
LPP	0.55817294285569	0.734286568859761	0.73734382301707	0.42666344426508	0.743338279851599	0.747244174001112	0.680422391081779	0.252903271047097	0.52010713941374	0.533805329181433	0.66278433456032	0.520119881782341	0.650383304913171	0.712869036198543	0.653426647638371	0.656426956717804	0.785755493823982	0.551379492265295	0.58714551708972	0.689138732263654	0.811586217504786	0.562627189759885	0.0562684891015338	0.189813910579823	0.675974518219664	0.807147248181902	0.805096090079783	0.670757120951274	0.376348686883768	0.652267728705918	0.662387119242538	0.867292345921734	0.703720409847169	0.407943237597058	0.701661338795754	0.547081027519919	-0.128651037598471	0.603800763168489	0.70989196524267	-0.115977580053661	0.772650803507888	0.612089790108971	0.616944825467263	0.748173073205765	0.675232569758855	0.425393640820661	0.601933749582016	0.0536761536855899	0.731260337828682	0.691972141788308	0.723618797261504	0.646962357668146	0.746756058686609	0.815609057394899	-0.00549012022585788	0.866941363527999	0.314971262712334	0.766835019891169	0.693713502506708	0.743809826773441	0.690993003839258	0.542145846435355	0.690728137491862	0.720604634257462	0.747765049032713	0.696881907549915	0.711508735430327	0.736284552828651	0.656931165330965	0.526049931332151	0.317873601067667	0.578063488184239	0.669406817377011	0.681352676399206	0.758295984271699	0.343190543418484	0.798353868402643	0.490160026235206	1	0.688646115154326	0.807843355356856	0.731062387300825	0.81791816228478	0.595876983898876	0.870875495682011	0.791458825481242	0.801976499377174	0.586930929807202	0.840329533871559	0.846682673319103	0.752057048002715	0.277569863834063
CD74	0.363093636221513	0.509486565223782	0.535592149858334	0.429931302165096	0.476857032871893	0.5427299401235	0.510865619962383	0.251025351146937	0.360290924115547	0.379423130018491	0.499863424996124	0.338850860226797	0.410416011702719	0.525004612788988	0.454118599263275	0.465982136001118	0.545814362550425	0.423611109496404	0.425835942985131	0.426511200227046	0.60392584132421	0.428080697025156	0.145816616715348	0.239937760585839	0.72913204519626	0.550391783351236	0.470429565381262	0.45561786013121	0.328328851190526	0.445692873938463	0.450975505649579	0.649421490995514	0.554957590437069	0.302618907251448	0.476328596226563	0.70765235869414	0.0417947509954825	0.452142537163751	0.660309155511677	0.0455324171355325	0.585885897010625	0.507027771983706	0.388304232036165	0.52860751948835	0.496841646177424	0.236731247536251	0.381580035154677	0.134198416282501	0.764252695147932	0.436609492583585	0.716493391936945	0.457659657572963	0.641892978627015	0.647434101036765	0.0339034626675242	0.636081194986959	0.336814905458054	0.462095022573925	0.489449206850444	0.725014550404762	0.465307789300385	0.345193614899448	0.445572447172759	0.444596817101076	0.538066346882727	0.445757236429811	0.431248720477168	0.576475450379884	0.437621224093147	0.408198944923021	0.313102460343559	0.90610103346817	0.572784802709193	0.569148313518725	0.537688349139671	0.239851611995624	0.690154267840468	0.309013856402214	0.688646115154326	1	0.540679640415517	0.648896907459447	0.592417022065977	0.428798704458401	0.763857730013997	0.801404664997959	0.709290687745158	0.956183059644546	0.756162786861065	0.592548049707579	0.828810122018874	0.187906021240297
