""	CD74	NRP1	PLXNB2	TLR4	TLR2	TNFRSF21	HLA.DPB1	FPR1	SORL1	SIRPA	ITGAV	ENG	STAB1	TLR1	RXRA	ITGB1	CD93	LAMP1	KCNQ3	APLP2	PTPRJ	ABCA1	C5AR1	TREM1	LY96	ITGA5	CD44	EPHB2	ADCY7	MERTK	CD163	ST14	LRP1	THBD	KCNQ1	VSIR	SDC4	SIGLEC10	FPR3	ACKR3	HAVCR2	ITGAM	ACTR2	CCR1	ITGA4	PDE1B	TSPAN15	MS4A4A	CMKLR1	CD4	PLAUR	SIGLEC8	NCL	ITGB5	CSF3R	NRP2	PILRA	PLSCR1	SDC2	INSR	SDC3	CSF2RA	CD63	TLR7	NOTCH2	PECAM1	NCSTN	NETO2	C5AR2	FPR2	TNFRSF10D	CXCR4	CD33	RHBDF2	CD36	SIGLEC7	NECTIN2	IL6R	CCR2	TNFRSF14	ERAP1	SORT1	LRP10	DIP2A	KCNN4	AXL	BMPR2	STX3	STX4	TREM2	CCR5	SLAMF9	NOTCH1	MILR1	CD46	SLC16A7	PLD2	GPNMB	RPSA	ACVR1B	ADORA3	ASGR1	AMFR	SIGLEC9	PTPRC	CD81	ITGA6	ATP5F1B	SCARF1	CD47	ACVR1	JAML	PLXNA1	MCFD2	UNC5B	CADM1	FZD5	GPR84	PLXNA3	PILRB	LILRB2	LILRB1	PTPRA	ITGAX	TNFRSF10A	TLR6	C3AR1	SCARB1	EDNRB	CD82	JMJD6	TRADD	S1PR1	RACK1	ADGRE2	CD99L2	CLEC2D	FGFR1	TSPAN14	CANX	RIPK1	SPN	SMAP1	TSPAN17	CD9	TFRC	TNFRSF1B	TNFRSF1A	TNFRSF10B	PTPRZ1	SLC16A1	PTGER4	TNFRSF12A	LPP	ADGRE5
STX4	0.385879990067554	0.906686869561997	0.828749419293572	0.715888856068976	0.797887100756605	0.902898885674153	0.294659530640086	0.70371688898345	0.23887233020933	0.840451691793082	0.726937537034145	0.80585450329027	0.441751729329361	0.565006378649398	0.787533437908608	0.945631124148009	0.4791327659455	0.824835848649045	0.332409632274482	0.920119967232333	0.730043576505107	0.675359832715703	0.762515757874202	0.934176871091065	0.790409479522987	0.858590121462382	0.954660595966654	0.697386108456529	0.314638450868029	0.682906104792089	0.798036825330362	0.90951267775573	0.641902106822859	0.802079786562438	0.685531407724044	0.224251483318678	0.875024249488786	0.167559856161431	0.570068265804044	0.8382827896062	0.867935658127992	0.799594081278834	0.770698547881192	0.801556358244407	0.64934400229959	0.404051797915087	0.787402901579256	0.876071228230602	-0.348889827571148	0.765468089786415	0.954176924493215	-0.423472738463092	0.782887722624222	0.872450313553632	-0.106641399064108	0.753421661822117	0.21414677280947	0.885719258547013	0.660078625831029	0.154844167467127	0.563914445320475	0.325498869489563	0.940345322666506	0.150800100226343	0.663215128498062	-0.310002724037895	0.871411616051126	0.69802226119727	0.762113472411542	0.669146557245683	0.7345230920081	0.662421736541373	0.352814830514038	0.527110733515144	0.337599079032042	0.73345135210538	0.897385652675504	0.712122796313457	0.185160178270465	0.690309171140425	0.679625674395865	0.447401258015027	0.844872459813436	0.700467478271602	0.790310977432474	0.248567894218945	0.64368330522007	0.840085829577111	1	0.515016898029353	0.647029597876483	0.391218331332766	0.535000930828056	0.268258816621926	0.704529783454187	0.647723960281235	0.612878725818385	0.475614195915169	0.758464212587292	0.768774977851841	0.0707492968903205	0.586435341990819	0.924930223932876	0.61061486302955	0.749020105565762	0.764482938948692	0.376413363900477	0.768311490300135	0.326857440406724	0.911013720905939	0.916645305593075	-0.27356418608349	0.522581192803272	0.919388184708377	0.397892898501984	0.248364226220687	0.652639596716563	0.81433305120012	0.695304676344137	0.53242960447983	0.611126129911187	0.563088911468468	0.746359953397975	0.534065814367831	0.789924976686379	0.0351341898686946	0.556564113756814	0.541872301830794	0.720232154981554	0.786195405631456	0.843323987279358	0.889318782420098	0.734623065513126	0.790143337038383	0.716927066536837	0.750016423122488	-0.179286918931625	0.623483611877805	0.493599614046308	0.948768566312403	0.804821131664017	0.607912916481083	0.907422455172534	0.649513893694416	0.87998005659073	0.74583853818922	0.76876979370273	0.840749929733106	0.627677867640945	0.147133083957408	0.582731169823774	0.688937652493673	0.635064088057548	0.602230775973015	0.553993503909476
TREM2	0.93524447525837	0.599880127344191	0.810952492064232	0.573723311810279	0.79999105335957	0.341424943550027	0.822181691892588	0.857989915469263	0.89408171769745	0.815005842549215	0.924555095934554	0.811454501637472	0.903008595602766	0.913222427948235	0.782819827360995	0.635363339698968	0.909842788609955	0.143178696255093	0.893190324935468	0.392428810123526	0.875682793059032	-0.0901734063903814	0.0449818322337902	0.447006481566743	0.242583471871472	0.757247956968862	0.409316094120292	0.725177679149497	0.823726393489636	0.711133727563826	0.863412349331069	0.674830723785313	0.508598494558874	0.201000559986832	0.742558857147005	0.832925440105149	0.265747060268789	0.812345094222744	0.895591666427701	0.407633099088566	0.795642599821187	0.833608702013429	0.810430554529538	0.377956323544295	0.83147242113151	0.824341462167333	0.787537219161633	0.652089003053561	0.18904481805489	0.87539722101419	0.428218008529778	0.308772655901372	0.728943213364678	0.357568310974427	0.656421759927425	0.0479872765993511	-0.316181619048528	0.731034938924948	-0.18379838889807	0.0630154993386383	0.0437336639382115	0.872079907693323	0.434166656039455	0.829295794975381	0.184644501712712	0.352424323394444	0.664994368853971	0.716355481651284	0.0487881751866919	0.573586598987231	0.543009299755036	0.349301828481587	0.796740842838451	0.796423960748809	-0.285058273437542	0.28615085377926	0.73455785071286	0.773301736447752	0.606303244711486	-0.0208813619706204	0.820418175023504	0.854779104352109	0.644918327599597	0.515418734913516	0.67353104449624	0.809156210811423	0.818828160960756	0.61729409644257	0.515016898029353	1	0.742749868312741	-0.405212337296504	0.758513253673229	0.735972742673498	0.518274392269184	0.657054399012398	0.849396863557848	-0.322745445221227	0.731423047361471	0.501662896954255	0.799096788598019	0.782629755024719	0.571982229763733	0.79043353058755	0.858543872500508	0.872875549456014	0.628267854441743	0.762066764692834	0.83428056337998	0.590813074800506	0.439946185821526	0.354442801661572	0.402805859964004	0.476599815214104	0.886998666485679	-0.0132587936874914	0.688961507260419	0.719063599571199	0.050942906855304	0.390033746589208	0.828647445250583	0.855220164431616	0.786436841160777	-0.234753069888342	0.656945425515402	0.44175293753754	0.909219932616869	0.696395270921716	-0.0190120414977514	0.0842992644974859	0.579850355526418	0.498627536459631	0.491296500717801	0.716062248632401	0.896418655380685	0.759345566266949	0.359178586723399	0.187925296488032	0.78133452431287	0.504928448905551	0.731573907465038	0.836984199141647	0.61609568847654	0.696862878929121	0.445791731999439	0.0102875151783056	0.877183219993334	0.762692613144524	0.479032172770995	-0.0526567108089242	0.30963736740336	0.768779377869408	0.265192938761244	0.825026775278962	0.238751822720676
CCR5	0.759548423317718	0.675387161662046	0.717892351682728	0.499950043867016	0.839159421108663	0.486873187362429	0.658144510913535	0.854239954846853	0.589397529470233	0.871261652113815	0.834603175043259	0.885144238445426	0.682522567878057	0.795570938300418	0.763855629579474	0.724254070069644	0.825662873378808	0.303598906136017	0.673152617765392	0.503937734959048	0.801174370730552	0.0656505088242509	0.257577894520038	0.622851819205201	0.346132653291318	0.850124624657284	0.664143738645352	0.50383021064823	0.60552744199022	0.589223025463081	0.815587634055694	0.71392750492506	0.330455137564118	0.403706041452233	0.78357437241345	0.565659011253597	0.423958224580278	0.572401348707266	0.838349583707292	0.550986487986715	0.851673892126016	0.820208278121895	0.888775686496947	0.533848988210461	0.878038736659991	0.629382647911831	0.730208480596359	0.755194792645191	-0.283978756299321	0.800604413145178	0.618950464729372	-0.171743402825724	0.830712049793558	0.374425048187765	0.297704863192071	0.207928462332544	-0.302942024763068	0.842533036376478	0.0688280296579657	0.0688929898368892	-0.0603163834467881	0.606395748629004	0.590362684596113	0.620386146471576	0.318276616906335	0.00506670222442299	0.816521865600616	0.809211878583425	0.304029915688375	0.599778906642534	0.63993603685051	0.332615603893435	0.578824778584058	0.629581186725726	-0.255574087031658	0.362854071999415	0.817455980847117	0.822811274837705	0.64642931919707	0.194659113891122	0.783549312727187	0.719647520950527	0.708169485562835	0.566155246053339	0.750771311810286	0.4779595552426	0.693432093967837	0.648941128254358	0.647029597876483	0.742749868312741	1	-0.224605063994522	0.69680561940028	0.627496291825733	0.499027867609667	0.756516887765239	0.745140906355399	-0.169453291207169	0.849953365445737	0.583764161651844	0.390773156061582	0.849000010083906	0.639869812576056	0.839155996527418	0.884169160815769	0.779375056779127	0.395618982988227	0.873851158191272	0.75523043545401	0.67101967125997	0.577731749711592	0.0187710658112054	0.336583180997772	0.623530226755033	0.696645805856372	-0.246865119199857	0.810054230641672	0.798497599084879	0.148243972114337	0.364422147177959	0.855481513839461	0.793654628886504	0.780508313671569	-0.0710595277790983	0.738717594253593	0.087154652541822	0.855405879158435	0.530930848805201	0.205171350471495	0.164739141068877	0.795729685280188	0.628841866713532	0.583688093020059	0.850423735319548	0.834254726085392	0.746072329399798	0.0474867906665503	0.373949324849702	0.522624786768955	0.638411412628671	0.786499599071515	0.751273600654082	0.699206272078054	0.827685931878177	0.469635288708834	0.183422609137538	0.774153975905959	0.807439591823551	0.584542719271064	0.0378964252196976	0.446324776791064	0.813032251496182	0.447222124477232	0.707663008600837	0.247727670593593
SLAMF9	-0.522354216399909	0.264047792997125	0.00673010528051887	0.301465112082759	-0.0875391493426942	0.57780776808301	-0.447074010752029	-0.240992441341937	-0.558549563135909	-0.070271963059837	-0.257791219524734	-0.155443641154713	-0.470797450967557	-0.287666659321392	-0.000747248952234423	0.316742614944567	-0.502712901099955	0.762690504216919	-0.53783926274481	0.58233750781678	-0.165107479992922	0.839447591897601	0.74406121001733	0.451724565896431	0.700583479270604	-0.00283457993220052	0.419574931268822	0.0189125744948492	-0.475458725200022	0.0663243424116142	-0.095349240176342	0.191379354234635	0.341992430091086	0.548123991945407	-0.125799637015477	-0.386143812450217	0.532919004830382	-0.604381844435942	-0.437286407347714	0.400015799803476	0.00253874843939801	-0.0410553776621567	-0.179810809229479	0.449858754284047	-0.347807429018247	-0.410223933099207	-0.0487801889121814	0.195215099279912	-0.169389025102237	-0.13788922418852	0.505433698646922	-0.404087512686995	-0.129611872064771	0.570101621395261	-0.525786208152324	0.766185267643149	0.883028887628868	0.06981123479992	0.901290611876172	0.0518745219940254	0.605051612047423	-0.426317534685122	0.528010909456779	-0.631402791345243	0.599704932004771	-0.464045177703577	0.1223256561743	-0.212174818520062	0.743644136578039	0.0434600472148689	0.198255576247027	0.496215944878363	-0.282147968700617	-0.127676064938768	0.789181694565324	0.583694489861828	0.0100892829165141	-0.0854871764272199	-0.496170847876326	0.813197977540508	-0.230627936869521	-0.375853623266634	0.146543381456356	0.0861675171430625	-0.0825115922079934	-0.331135346550038	-0.122243601821661	0.278729071811471	0.391218331332766	-0.405212337296504	-0.224605063994522	1	-0.372513319729368	-0.402598215047769	0.163210013461133	-0.234896070227613	-0.173235192636108	0.94448364713715	-0.133005505323666	0.299008411939072	-0.545357121470891	-0.273856748790944	0.268049878024592	-0.342872861124024	-0.214514979659952	-0.075624622810213	-0.244144235232316	-0.137511368509263	-0.495646797783683	0.213998344688216	0.4338102818013	-0.432085465515789	0.237398036240256	0.37856116256791	-0.463819301200075	0.593790730938438	-0.230615504812363	-0.0211650966990475	0.612532192291687	0.0402786741459737	-0.319719827992312	-0.324346010366274	-0.203131975089413	0.900212261529061	0.0137964903185732	-0.209098507403054	-0.374658741791868	-0.0401040257197479	0.777229697876031	0.703543834061711	0.124863119502792	0.347087147245318	0.136263733883685	-0.0184248452258273	-0.225339627607565	-0.20640350761893	-0.328488791327693	0.151264016781871	-0.0745149097830033	0.435637076850728	-0.113274036749894	-0.237284505191735	0.239083803400057	-0.106417592889095	0.426230265647269	0.786432879475569	-0.114639134133479	-0.0377582136774437	-0.0889144180838866	-0.0917094138320829	-0.0411221704925846	-0.21696638593358	0.075809917627873	-0.211251102505231	0.35980726333128
NOTCH1	0.803926200623248	0.564777689004367	0.73312715440837	0.485563341957534	0.74714819284235	0.293900069742162	0.679277981832724	0.818684647311057	0.685933138241783	0.770027638365552	0.832439569185558	0.792330989963036	0.798041742216274	0.807004341267226	0.75726113114067	0.624607323938481	0.855629291100318	0.196537829852528	0.731175030462381	0.413425911664629	0.774033629228284	-0.111461988816404	0.0330288427120964	0.411673319333856	0.204382404740474	0.739530007312387	0.48184978986209	0.663794055149009	0.726211034996526	0.515777909310193	0.763769599476422	0.656072561900357	0.302449383682131	0.236506680874891	0.802620879344014	0.643081402173922	0.28313543503801	0.758150150418563	0.855987057381904	0.398604987185191	0.724660568023215	0.777376835012577	0.830160254445509	0.436479782656603	0.858513842835938	0.639185895790964	0.750560364409528	0.685562504235537	-0.100577209226274	0.801397014932102	0.441155519431231	0.0026806868691332	0.78698256952082	0.351809433830321	0.398856563610389	0.0770476793621868	-0.458302464202911	0.733481759769759	-0.124705458111051	0.120804702690161	0.0459849168024105	0.635836931880742	0.469018895797105	0.70352920556319	0.16081722370809	0.118029377530469	0.647531803646671	0.803780190854656	0.0587720457666359	0.496616101048792	0.57698967167241	0.245315835188693	0.659131906711057	0.710765034258763	-0.324062879073623	0.268109656280029	0.750403521275309	0.81061131903954	0.684196929805911	-0.0682690263274187	0.824585439533454	0.746749250806285	0.737836335804597	0.566509453817779	0.740873699201376	0.511412155136225	0.666211741779214	0.537465686088789	0.535000930828056	0.758513253673229	0.69680561940028	-0.372513319729368	1	0.527087205996892	0.595437624385427	0.777511448196339	0.66361173364953	-0.333106724375823	0.808111088381071	0.362927680419518	0.580404761957554	0.764112576403553	0.540649840821853	0.836312626176222	0.826616247847733	0.801871299784621	0.640521717985446	0.814917084266025	0.687175889490479	0.651568529828315	0.432466759743172	0.204041375794242	0.209582907669774	0.570505781299659	0.770473993752342	-0.154027828544858	0.817369329127282	0.764804152029922	0.140421678306224	0.486024819488256	0.756849743639594	0.831615744145898	0.860228645642469	-0.252190472187874	0.698694221094625	0.199597882023126	0.822527735126065	0.544877584177998	0.0391001160365386	0.0759611015720257	0.649124157449176	0.514313240616375	0.510749350184106	0.778368550191749	0.728087372513961	0.800195239505493	0.159154019915348	0.398960254386233	0.578922450636129	0.504190201212249	0.81484055868466	0.746907385823604	0.671039102608025	0.731124683621953	0.440465858013616	0.0992174219912099	0.723078757288372	0.827380079822649	0.639410345225766	0.238147628661556	0.53057591803757	0.749879789998235	0.46539579306693	0.738255940500824	0.167273437605532
MILR1	0.741650666872267	0.407251352907152	0.600020602145567	0.504183890992152	0.659154925473414	0.166257756176819	0.597288110012661	0.68113180929316	0.729851646769335	0.599998580887708	0.683146867228087	0.60026082438598	0.757749243350796	0.784616328657855	0.577076710910339	0.39150193384742	0.757707540056461	-0.00913572007050467	0.725135671309257	0.172927428129528	0.72877497461284	-0.188121394088294	-0.0449094093624351	0.239527149789159	0.0835578515567972	0.551586065688998	0.237757042174016	0.477322034619883	0.755830936673867	0.617429399754274	0.661792516135044	0.393331634985339	0.416019569994133	0.154027467036783	0.483414447974292	0.706743331312992	0.0357433986113244	0.720837464312131	0.73703358992215	0.21429418309881	0.593283138731427	0.623314858885312	0.605918525375778	0.285734445008839	0.634983209610294	0.751497469876116	0.570320418117121	0.474979037986245	0.212212941428781	0.660939149063528	0.206495542043784	0.344857333584558	0.555997253788667	0.0830064317091148	0.651528488948814	-0.0244432191365097	-0.232586217692046	0.536848310787749	-0.261990141173188	0.0976220878414401	-0.179997961285803	0.640121521087849	0.206635472445169	0.816259352935743	0.137119060506991	0.397870630914006	0.484681187541742	0.531707470389256	0.00569012708041243	0.508825680204743	0.480344159632407	0.0778086782579207	0.678457939917791	0.63496792495433	-0.395104499203864	0.154344656145454	0.50549194900453	0.597027150971725	0.498358540194544	0.0038415533865532	0.672060597985845	0.762040104867265	0.405188973707871	0.378314054583546	0.453378775171132	0.610560108953917	0.693135501441755	0.434686617146274	0.268258816621926	0.735972742673498	0.627496291825733	-0.402598215047769	0.527087205996892	1	0.367106249452395	0.497859542742709	0.731703732062672	-0.346056752857537	0.511646739033333	0.476877121733401	0.727570392055494	0.684119118301145	0.359496331733865	0.588239261979996	0.610720638392166	0.582653174425636	0.507035386623779	0.560617805137344	0.749531862709659	0.375936859658995	0.263008649348503	0.227644466958454	0.381048450503939	0.325099808452387	0.774627210637303	-0.192248610417607	0.59434628141704	0.452867234029305	-0.109139451892956	0.271319520324666	0.713416440312988	0.702512612970237	0.574817872588619	-0.312358576237213	0.540262822336837	0.476958616835443	0.786494818800032	0.551347550381933	-0.132945288773408	-0.0288672685917428	0.419194951422557	0.258824196843242	0.271192151226972	0.499173416571141	0.692567694185844	0.507298658081733	0.333218899813263	0.0177834498271744	0.660465896114516	0.353957790884249	0.520038372794808	0.54070076360161	0.354378329354495	0.659357264253183	0.142202176580084	-0.1821912123017	0.646730916093976	0.541496416028146	0.354991524251407	-0.116403729102939	0.156854955889488	0.571932617070335	0.0860946637105947	0.682190087721874	0.119236382300047
CD46	0.454114442305729	0.666914880739803	0.699653543210036	0.614482087527421	0.643632623118102	0.611850844977529	0.406480009727411	0.567634056948066	0.438888327826636	0.630103274991017	0.67096082465358	0.595756338801861	0.427554240318275	0.602211821386146	0.632045508524407	0.753211672951012	0.433242805116269	0.548635524220185	0.423219967485644	0.66435450863543	0.671381661969426	0.40759521571557	0.419642031943591	0.563935849694745	0.541205469997152	0.630119817363623	0.655834723159962	0.578695646270297	0.540696490966158	0.659686821319495	0.646246565915224	0.593565268506481	0.613839418534336	0.499589516467532	0.474790676246866	0.347752893816096	0.60892276768731	0.328461330406879	0.486794220902439	0.552777933226006	0.63552580943723	0.640154332805235	0.585523744727521	0.500446572556141	0.530906403894727	0.462029437683929	0.595802431996366	0.677358735210904	0.0322536190364243	0.595773071324678	0.62593957826833	0.0192294382281094	0.647716011835422	0.615713010064516	0.240711659505905	0.576148969889976	0.160345167520956	0.656434158389368	0.387513952780674	0.553543731266923	0.545821106763408	0.501741771658162	0.654296371192347	0.346460006209533	0.641438550866124	0.197471151268019	0.663287871419788	0.535791784733408	0.489480349071874	0.52208193242746	0.560533359360331	0.561515806166541	0.48123620071486	0.620763398848036	0.194629282408774	0.558803549217157	0.682509665681137	0.596729062817577	0.202953867032039	0.472280986980171	0.644645979055579	0.630622313753478	0.719490264659458	0.73206925435416	0.616821446601467	0.423594846155645	0.650178908100551	0.730444693649332	0.704529783454187	0.518274392269184	0.499027867609667	0.163210013461133	0.595437624385427	0.367106249452395	1	0.53873769534824	0.501062910280902	0.25339490099796	0.614681288818316	0.656880910638402	0.344747930911828	0.529554195215712	0.720980260359166	0.462773737531666	0.61623883385696	0.686914449890966	0.719209079876969	0.606632263341407	0.44995461648045	0.779165147398826	0.636738355273257	0.0755980992615562	0.554754869383774	0.714069754543313	0.562581406924798	0.367761787123147	0.641751413264307	0.581496177720916	0.530968074762448	0.6468015428782	0.44520945442344	0.509018345468449	0.768203490121326	0.29123323534403	0.659643936318329	0.366546854992943	0.538193917630198	0.593170896567018	0.440723363456784	0.486678899465673	0.596899209834594	0.562665257649915	0.572143259782028	0.635900772655397	0.614883686627025	0.676875763366343	0.248886555268393	0.633731782647963	0.622106462309379	0.715479849261373	0.757721458354193	0.453706746121931	0.732782375580345	0.557098492221239	0.764481706516497	0.559164031644178	0.62774092257489	0.725737767186386	0.674590350598537	0.432367536017955	0.671832537158826	0.556952585233434	0.649852484850404	0.693339315318054	0.539252164837609
SLC16A7	0.697631698671166	0.608488426020084	0.774535726331111	0.362151809530776	0.797012492469974	0.420839247536403	0.532493832514275	0.837094639841932	0.576970901085284	0.833586021238841	0.788477669130235	0.826880969226998	0.681904592031614	0.698077460060198	0.795143553192553	0.675113242020345	0.756865748433776	0.300510871507174	0.486126691787483	0.497369812084805	0.784286269257035	0.00944628513330094	0.147947717304161	0.552973954530826	0.30081215387921	0.836894218138655	0.659681219661289	0.633583256694013	0.651738591182823	0.470021905274182	0.779991395649177	0.762298689005904	0.19630457346225	0.519560700706485	0.760934535833081	0.452344185747174	0.393002394999945	0.628813227082244	0.807208160795059	0.476248370417512	0.798082926501488	0.809408964038513	0.909862865035834	0.566588242448109	0.912993540358401	0.537287369129145	0.777922502546534	0.783217029260977	-0.320827401752822	0.825846482305106	0.56972847249926	-0.229462305932919	0.936687082643203	0.413912162612002	0.145559963358924	0.161935473943426	-0.362549837227181	0.782612010834292	0.0209457937148123	0.0282406262454112	0.0492501465049371	0.439796362002494	0.564834856706478	0.538953749769738	0.194175782910288	-0.162198682285498	0.752486572429048	0.942942118836139	0.297678140992945	0.598581995988856	0.501989529972468	0.274295966481256	0.535731811425554	0.665447957758038	-0.238368011614509	0.395766006969615	0.827652717554326	0.751315497891635	0.64811511816489	0.137437145375225	0.878197347828091	0.590308228422428	0.777694548939083	0.612766017219795	0.927161684889941	0.382786497317703	0.499882171059833	0.533209886364682	0.647723960281235	0.657054399012398	0.756516887765239	-0.234896070227613	0.777511448196339	0.497859542742709	0.53873769534824	1	0.653425708273773	-0.218946132144871	0.918523856857238	0.455329375054589	0.404120031358301	0.811661158215014	0.645858453021157	0.904513338326747	0.862039607227048	0.804565823835428	0.487521124354699	0.912351964935167	0.567374668908296	0.760634094865736	0.563728256959971	-0.0302671252182191	0.147676281849579	0.689117302315479	0.637908890583312	-0.304080412483631	0.827140573840457	0.81857965574249	0.120008867016583	0.557882345473244	0.80528214445469	0.800075355729647	0.865578276197981	-0.164812765833488	0.84696919829553	0.026192295592929	0.788825933503887	0.535400835214622	0.108559774874072	0.270053192116128	0.780662788728248	0.618396102066089	0.455279283984716	0.847958797847692	0.729148056755452	0.834845105103504	-0.0238659980926954	0.375755923906841	0.386458536969849	0.643228226976251	0.848427426788761	0.789834828981016	0.778278463131894	0.818318398238005	0.430014261071753	0.218410699617592	0.737742382243423	0.873502167736753	0.555079204524627	0.116422960447318	0.570694263103824	0.802195373593665	0.466066542618243	0.660514936520727	0.325602749894446
PLD2	0.770273712150509	0.672242188864566	0.844723273279031	0.64631484871782	0.847607166526925	0.483872604092771	0.654779119039904	0.892207451371682	0.6989723588535	0.83184012923036	0.838668133672545	0.832325914032467	0.79432867637897	0.833994258408003	0.80597035586507	0.702529004380948	0.816173852302369	0.325974316168405	0.692219947772172	0.519254172729474	0.842229861789584	0.0880984497075344	0.258104271779278	0.612978654318732	0.405183709894955	0.781992952333343	0.555292590432785	0.735647893590562	0.671641976268163	0.703731065252999	0.870488589222945	0.753979014174376	0.554667738552505	0.490251226179782	0.747410780593021	0.717559670066567	0.349279557448185	0.63696291176064	0.853213633309049	0.578641831204962	0.837262952359037	0.829430797591471	0.821132188445874	0.567696575740345	0.779798829044967	0.70976732453419	0.762745907634724	0.747941575355348	-0.069448507495569	0.866165827091806	0.573703076437799	0.0372920647078441	0.72887932288009	0.46485517547078	0.439130845225356	0.206203811908037	-0.122207750260414	0.830850030480952	0.0447414255669096	-0.0370835080651515	0.0721589575488915	0.689416849177796	0.576618907387557	0.661899832775867	0.277626256356553	0.0616414562089905	0.686802901395841	0.718245214322901	0.284627503895631	0.641753199229715	0.628406795467526	0.434647725803458	0.688852766321723	0.697424456132782	-0.102201456671182	0.464916229344903	0.766658559052447	0.77478143099796	0.552730815451779	0.22961712477169	0.800030297920323	0.705693500892058	0.684147195848755	0.503022830264375	0.692536103122692	0.571442749206857	0.761217249526698	0.659060731250439	0.612878725818385	0.849396863557848	0.745140906355399	-0.173235192636108	0.66361173364953	0.731703732062672	0.501062910280902	0.653425708273773	1	-0.114661766617357	0.74616634502973	0.56516927187324	0.602645316086312	0.805970953597539	0.644076753157664	0.768543848342316	0.823989240725912	0.823023798380649	0.419348328859253	0.780317786426867	0.67068841229502	0.65316730303842	0.569334553373233	0.10670810567756	0.383236511294017	0.610715812871779	0.721731615451494	-0.0845502964212042	0.647816030329937	0.722178249056527	0.112763252270678	0.262477649404628	0.838617421158327	0.804471537142278	0.760417228035318	-0.0580548621923223	0.663378846775352	0.296168583162595	0.851338278565274	0.668935574677483	0.163283628848169	0.300549210028805	0.674796250731788	0.596376418367943	0.539904030719143	0.760942711831146	0.861911298000072	0.726895927486249	0.123204060178316	0.152316445804396	0.667324081786296	0.630351772154452	0.723250906212242	0.778604653427619	0.672510350705302	0.80079200113263	0.477396990011346	0.184727393594899	0.852351610415454	0.777375499990625	0.443496443511049	-0.14318860849125	0.246778226078503	0.750816573909382	0.233437173421301	0.695573304432379	0.258302064335102
GPNMB	-0.493371182674331	0.4007313793075	0.0928809358627235	0.408660927816793	0.0172197130492149	0.68653239416467	-0.441503089645495	-0.173395885908976	-0.525354156392215	0.0168090375351359	-0.15577219938628	-0.066833068458289	-0.406210578237221	-0.219247664780464	0.0533211391201293	0.384937765517478	-0.446042387307568	0.802529852988056	-0.431084775324403	0.630163002865498	-0.0729660881017296	0.93973313496865	0.859086735108091	0.529030505653631	0.729989748929295	0.079053288262412	0.501863362306917	0.0991433642087173	-0.443722173163804	0.228851925503771	0.00949711893656078	0.256820258991676	0.46720784882326	0.584633563539795	-0.10693001660622	-0.403213621243595	0.668012778294224	-0.614029325353478	-0.375814860648102	0.474507137711218	0.102617616900078	0.0263177105430492	-0.130135411070874	0.47367713959119	-0.308964873173727	-0.314293966302468	0.0238681985443583	0.236330665763823	-0.141410390972462	-0.080418031374415	0.569201788321369	-0.40119964852948	-0.0833747900508808	0.648764034156489	-0.494948819982224	0.857106068059695	0.8590475599834	0.153071011397757	0.944978755946674	0.151417097734172	0.725767952430105	-0.338232788523255	0.574501570876366	-0.602672928795188	0.684704594992281	-0.392478387826105	0.201501672341692	-0.194026151623817	0.783641027127563	0.158941261432573	0.256962714757074	0.512572025042179	-0.266061394359526	-0.13564043774039	0.807974657429967	0.599965721023416	0.123315726959479	-0.0253592634526453	-0.565136501952491	0.866603360843531	-0.171238230568586	-0.29993982394658	0.17408253499911	0.223691467477225	-0.0374826591763368	-0.297083923349807	0.015314588159325	0.386254419071755	0.475614195915169	-0.322745445221227	-0.169453291207169	0.94448364713715	-0.333106724375823	-0.346056752857537	0.25339490099796	-0.218946132144871	-0.114661766617357	1	-0.120087214937292	0.434376461304277	-0.523490901149167	-0.250247373084333	0.400885789753536	-0.318218222165147	-0.148379163782476	-0.0449592463956346	-0.137450619374315	-0.112859387319611	-0.434667089461937	0.306384122716909	0.518138100054957	-0.447150407317583	0.408702979609655	0.410361718039749	-0.41464527717066	0.644453548085106	-0.156598217223823	0.0181837320881166	0.725636160334611	0.0963714578917916	-0.261196474018488	-0.305069995045041	-0.135729945081802	0.979822314415317	0.0620709104322088	-0.0877031154288286	-0.342389609506019	0.0324526602662694	0.859822534698674	0.788702334823589	0.154583474871697	0.391801403900762	0.298426068181992	-0.0174338384022493	-0.088715020753446	-0.0963681483998444	-0.295087223530253	0.271107731956934	0.0121029732746068	0.504424616202604	-0.0172449783338027	-0.216443591104302	0.269876199964839	-0.109651850727713	0.540231839045674	0.806120433476661	0.00101779316984041	0.020652600882599	-0.00530126700104701	-0.0190846585199046	0.0434055190506048	-0.167377713211515	0.168600386676882	-0.119457667135772	0.375412168025929
